"Time","tank.level","tank.medium.T","timeTable.a","timeTable.b","timeTable.last","timeTable.nextEvent"
25.32,0.035021652,293.15115,0,10,6,50
25.34,0.034674138,293.15115,0,10,6,50
25.360001,0.034326721,293.15112,0,10,6,50
25.379999,0.033979397,293.15112,0,10,6,50
25.4,0.033632167,293.15109,0,10,6,50
25.42,0.033285029,293.15109,0,10,6,50
25.440001,0.032937981,293.15106,0,10,6,50
25.459999,0.03259103,293.15106,0,10,6,50
25.48,0.032244172,293.15103,0,10,6,50
25.5,0.031897407,293.15103,0,10,6,50
25.52,0.031550735,293.151,0,10,6,50
25.540001,0.031204158,293.151,0,10,6,50
25.559999,0.030857673,293.15097,0,10,6,50
25.58,0.030511281,293.15097,0,10,6,50
25.6,0.030164983,293.15094,0,10,6,50
25.620001,0.029818777,293.15094,0,10,6,50
25.639999,0.029472666,293.15091,0,10,6,50
25.66,0.029126646,293.15091,0,10,6,50
25.68,0.028780721,293.15088,0,10,6,50
25.700001,0.028434889,293.15088,0,10,6,50
25.719999,0.028089149,293.15085,0,10,6,50
25.74,0.027743503,293.15085,0,10,6,50
25.76,0.027397951,293.15082,0,10,6,50
25.780001,0.027052492,293.15079,0,10,6,50
25.799999,0.026707126,293.15079,0,10,6,50
25.82,0.026361853,293.15076,0,10,6,50
25.84,0.026016671,293.15076,0,10,6,50
25.860001,0.025671577,293.15073,0,10,6,50
25.879999,0.025326576,293.15073,0,10,6,50
25.9,0.024981668,293.1507,0,10,6,50
25.92,0.024636852,293.1507,0,10,6,50
25.940001,0.024292128,293.15067,0,10,6,50
25.959999,0.023947498,293.15067,0,10,6,50
25.98,0.023602961,293.15063,0,10,6,50
26,0.023258517,293.1506,0,10,6,50
26.02,0.022914164,293.1506,0,10,6,50
26.040001,0.022569906,293.15057,0,10,6,50
26.059999,0.022225739,293.15057,0,10,6,50
26.08,0.021881664,293.15054,0,10,6,50
26.1,0.021537684,293.15054,0,10,6,50
26.120001,0.021193797,293.15051,0,10,6,50
26.139999,0.020852886,293.15048,0,10,6,50
26.16,0.020514328,293.15048,0,10,6,50
26.18,0.020176468,293.15045,0,10,6,50
26.200001,0.019839307,293.15045,0,10,6,50
26.219999,0.019502845,293.15042,0,10,6,50
26.24,0.019167081,293.15042,0,10,6,50
26.26,0.018832015,293.15039,0,10,6,50
26.280001,0.018498978,293.15039,0,10,6,50
26.299999,0.018171571,293.15036,0,10,6,50
26.32,0.017846275,293.15036,0,10,6,50
26.34,0.017523089,293.15033,0,10,6,50
26.360001,0.01720221,293.15033,0,10,6,50
26.379999,0.01688767,293.1503,0,10,6,50
26.4,0.016576912,293.1503,0,10,6,50
26.42,0.016269932,293.15027,0,10,6,50
26.440001,0.015966732,293.15027,0,10,6,50
26.459999,0.015669009,293.15027,0,10,6,50
26.48,0.015376064,293.15027,0,10,6,50
26.5,0.015087677,293.15024,0,10,6,50
26.52,0.014803952,293.15024,0,10,6,50
26.540001,0.014526145,293.15024,0,10,6,50
26.559999,0.014253487,293.15024,0,10,6,50
26.58,0.013985979,293.15024,0,10,6,50
26.6,0.013723827,293.15024,0,10,6,50
26.620001,0.013467481,293.15024,0,10,6,50
26.639999,0.013216604,293.15024,0,10,6,50
26.66,0.012971196,293.15024,0,10,6,50
26.68,0.012731409,293.15024,0,10,6,50
26.700001,0.012497318,293.15024,0,10,6,50
26.719999,0.012268826,293.15024,0,10,6,50
26.74,0.012045932,293.15027,0,10,6,50
26.76,0.011828423,293.15027,0,10,6,50
26.780001,0.011616338,293.15027,0,10,6,50
26.799999,0.01140973,293.1503,0,10,6,50
26.82,0.011208598,293.1503,0,10,6,50
26.84,0.01101294,293.1503,0,10,6,50
26.860001,0.010822759,293.15033,0,10,6,50
26.879999,0.010638053,293.15033,0,10,6,50
26.9,0.010458506,293.15036,0,10,6,50
26.92,0.010283096,293.15036,0,10,6,50
26.940001,0.010112792,293.15039,0,10,6,50
26.959999,0.0099475961,293.15042,0,10,6,50
26.98,0.0097875074,293.15042,0,10,6,50
27,0.009632526,293.15045,0,10,6,50
27.02,0.009482651,293.15048,0,10,6,50
27.040001,0.0093378844,293.15048,0,10,6,50
27.059999,0.0091966605,293.15051,0,10,6,50
27.08,0.0090593193,293.15054,0,10,6,50
27.1,0.0089265201,293.15057,0,10,6,50
27.120001,0.0087982658,293.15057,0,10,6,50
27.139999,0.0086745545,293.1506,0,10,6,50
27.16,0.0085553871,293.15063,0,10,6,50
27.18,0.0084407628,293.15067,0,10,6,50
27.200001,0.0083285337,293.1507,0,10,6,50
27.219999,0.0082199657,293.15073,0,10,6,50
27.24,0.0081153074,293.15076,0,10,6,50
27.26,0.0080145579,293.15076,0,10,6,50
27.280001,0.007917718,293.15079,0,10,6,50
27.299999,0.0078247869,293.15082,0,10,6,50
27.32,0.0077340556,293.15085,0,10,6,50
27.34,0.0076461504,293.15088,0,10,6,50
27.360001,0.0075615086,293.15091,0,10,6,50
27.379999,0.0074801305,293.15094,0,10,6,50
27.4,0.0074020163,293.15097,0,10,6,50
27.42,0.0073271655,293.151,0,10,6,50
27.440001,0.0072544375,293.15103,0,10,6,50
27.459999,0.0071839527,293.15106,0,10,6,50
27.48,0.0071162176,293.15109,0,10,6,50
27.5,0.0070512337,293.15112,0,10,6,50
27.52,0.0069889999,293.15112,0,10,6,50
27.540001,0.0069293003,293.15115,0,10,6,50
27.559999,0.0068708844,293.15118,0,10,6,50
27.58,0.0068147248,293.15121,0,10,6,50
27.6,0.0067608217,293.15125,0,10,6,50
27.620001,0.0067091747,293.15128,0,10,6,50
27.639999,0.0066597844,293.15131,0,10,6,50
27.66,0.0066118515,293.15134,0,10,6,50
27.68,0.0065654228,293.15134,0,10,6,50
27.700001,0.0065208538,293.15137,0,10,6,50
27.719999,0.0064781434,293.1514,0,10,6,50
27.74,0.0064372928,293.15143,0,10,6,50
27.76,0.0063981572,293.15146,0,10,6,50
27.780001,0.006359885,293.15146,0,10,6,50
27.799999,0.0063231373,293.15149,0,10,6,50
27.82,0.0062879138,293.15152,0,10,6,50
27.84,0.0062542148,293.15155,0,10,6,50
27.860001,0.0062220399,293.15155,0,10,6,50
27.879999,0.0061910488,293.15158,0,10,6,50
27.9,0.0061611719,293.15161,0,10,6,50
27.92,0.0061325063,293.15161,0,10,6,50
27.940001,0.0061050076,293.15164,0,10,6,50
27.959999,0.0060786316,293.15167,0,10,6,50
27.98,0.0060533294,293.15167,0,10,6,50
28,0.0060290149,293.1517,0,10,6,50
28.02,0.0060056667,293.15173,0,10,6,50
28.040001,0.0059832372,293.15173,0,10,6,50
28.059999,0.005961678,293.15176,0,10,6,50
28.08,0.0059409421,293.15176,0,10,6,50
28.1,0.0059210886,293.15179,0,10,6,50
28.120001,0.0059020929,293.15179,0,10,6,50
28.139999,0.0058838772,293.15182,0,10,6,50
28.16,0.005866406,293.15182,0,10,6,50
28.18,0.0058496473,293.15186,0,10,6,50
28.200001,0.0058335662,293.15186,0,10,6,50
28.219999,0.0058181291,293.15189,0,10,6,50
28.24,0.0058033024,293.15189,0,10,6,50
28.26,0.0057890522,293.15192,0,10,6,50
28.280001,0.005775345,293.15192,0,10,6,50
28.299999,0.0057621463,293.15195,0,10,6,50
28.32,0.0057495451,293.15195,0,10,6,50
28.34,0.0057374989,293.15195,0,10,6,50
28.360001,0.0057259221,293.15198,0,10,6,50
28.379999,0.0057147858,293.15198,0,10,6,50
28.4,0.0057040625,293.15201,0,10,6,50
28.42,0.0056937244,293.15201,0,10,6,50
28.440001,0.0056837425,293.15201,0,10,6,50
28.459999,0.0056740893,293.15204,0,10,6,50
28.48,0.005664737,293.15204,0,10,6,50
28.5,0.0056556566,293.15204,0,10,6,50
28.52,0.0056471056,293.15207,0,10,6,50
28.540001,0.0056389682,293.15207,0,10,6,50
28.559999,0.005631139,293.15207,0,10,6,50
28.58,0.0056236,293.15207,0,10,6,50
28.6,0.0056163338,293.1521,0,10,6,50
28.620001,0.0056093219,293.1521,0,10,6,50
28.639999,0.0056025465,293.1521,0,10,6,50
28.66,0.0055959891,293.15213,0,10,6,50
28.68,0.0055896319,293.15213,0,10,6,50
28.700001,0.0055834567,293.15213,0,10,6,50
28.719999,0.0055776611,293.15213,0,10,6,50
28.74,0.0055721221,293.15213,0,10,6,50
28.76,0.005566793,293.15216,0,10,6,50
28.780001,0.0055616624,293.15216,0,10,6,50
28.799999,0.0055567189,293.15216,0,10,6,50
28.82,0.0055519519,293.15216,0,10,6,50
28.84,0.0055473498,293.15216,0,10,6,50
28.860001,0.0055429023,293.15219,0,10,6,50
28.879999,0.0055385977,293.15219,0,10,6,50
28.9,0.0055344244,293.15219,0,10,6,50
28.92,0.0055305054,293.15219,0,10,6,50
28.940001,0.0055267457,293.15219,0,10,6,50
28.959999,0.0055231289,293.15219,0,10,6,50
28.98,0.005519649,293.15222,0,10,6,50
29,0.0055162976,293.15222,0,10,6,50
29.02,0.0055130683,293.15222,0,10,6,50
29.040001,0.005509953,293.15222,0,10,6,50
29.059999,0.0055069448,293.15222,0,10,6,50
29.08,0.0055040363,293.15222,0,10,6,50
29.1,0.0055012228,293.15222,0,10,6,50
29.120001,0.0054985797,293.15222,0,10,6,50
29.139999,0.0054960395,293.15225,0,10,6,50
29.16,0.0054935971,293.15225,0,10,6,50
29.18,0.0054912479,293.15225,0,10,6,50
29.200001,0.0054889866,293.15225,0,10,6,50
29.219999,0.0054868078,293.15225,0,10,6,50
29.24,0.0054847077,293.15225,0,10,6,50
29.26,0.0054826797,293.15225,0,10,6,50
29.280001,0.0054807202,293.15225,0,10,6,50
29.299999,0.0054788277,293.15225,0,10,6,50
29.32,0.0054770312,293.15225,0,10,6,50
29.34,0.0054753022,293.15228,0,10,6,50
29.360001,0.0054736389,293.15228,0,10,6,50
29.379999,0.0054720375,293.15228,0,10,6,50
29.4,0.0054704966,293.15228,0,10,6,50
29.42,0.0054690135,293.15228,0,10,6,50
29.440001,0.0054675858,293.15228,0,10,6,50
29.459999,0.0054662121,293.15228,0,10,6,50
29.48,0.0054648896,293.15228,0,10,6,50
29.5,0.0054636165,293.15228,0,10,6,50
29.52,0.0054623852,293.15228,0,10,6,50
29.540001,0.0054611983,293.15228,0,10,6,50
29.559999,0.0054600541,293.15228,0,10,6,50
29.58,0.005458951,293.15228,0,10,6,50
29.6,0.005457887,293.15228,0,10,6,50
29.620001,0.0054568616,293.15228,0,10,6,50
29.639999,0.005455873,293.15231,0,10,6,50
29.66,0.0054549198,293.15231,0,10,6,50
29.68,0.0054540015,293.15231,0,10,6,50
29.700001,0.0054531172,293.15231,0,10,6,50
29.719999,0.0054522655,293.15231,0,10,6,50
29.74,0.0054514464,293.15231,0,10,6,50
29.76,0.005450659,293.15231,0,10,6,50
29.780001,0.0054499027,293.15231,0,10,6,50
29.799999,0.0054491772,293.15231,0,10,6,50
29.82,0.0054484825,293.15231,0,10,6,50
29.84,0.0054478184,293.15231,0,10,6,50
29.860001,0.0054471847,293.15231,0,10,6,50
29.879999,0.0054465816,293.15231,0,10,6,50
29.9,0.0054459902,293.15231,0,10,6,50
29.92,0.0054453965,293.15231,0,10,6,50
29.940001,0.0054448228,293.15231,0,10,6,50
29.959999,0.0054442696,293.15231,0,10,6,50
29.98,0.0054437355,293.15231,0,10,6,50
30,0.005443221,293.15231,0,10,6,50
30.02,0.0054427255,293.15231,0,10,6,50
30.040001,0.0054422487,293.15231,0,10,6,50
30.059999,0.00544179,293.15231,0,10,6,50
30.08,0.0054413504,293.15231,0,10,6,50
30.1,0.0054409285,293.15231,0,10,6,50
30.120001,0.0054405252,293.15231,0,10,6,50
30.139999,0.0054401406,293.15231,0,10,6,50
30.16,0.0054397746,293.15231,0,10,6,50
30.18,0.0054394277,293.15231,0,10,6,50
30.200001,0.0054390999,293.15231,0,10,6,50
30.219999,0.0054387916,293.15231,0,10,6,50
30.24,0.0054385038,293.15231,0,10,6,50
30.26,0.0054382361,293.15231,0,10,6,50
30.280001,0.0054379897,293.15231,0,10,6,50
30.299999,0.0054377285,293.15234,0,10,6,50
30.32,0.0054374575,293.15234,0,10,6,50
30.34,0.0054371972,293.15234,0,10,6,50
30.360001,0.005436948,293.15234,0,10,6,50
30.379999,0.0054367092,293.15234,0,10,6,50
30.4,0.005436481,293.15234,0,10,6,50
30.42,0.0054362635,293.15234,0,10,6,50
30.440001,0.0054360563,293.15234,0,10,6,50
30.459999,0.0054358598,293.15234,0,10,6,50
30.48,0.005435674,293.15234,0,10,6,50
30.5,0.0054354989,293.15234,0,10,6,50
30.52,0.0054353341,293.15234,0,10,6,50
30.540001,0.0054351809,293.15234,0,10,6,50
30.559999,0.0054350384,293.15234,0,10,6,50
30.58,0.0054349075,293.15234,0,10,6,50
30.6,0.0054347878,293.15234,0,10,6,50
30.620001,0.0054346803,293.15234,0,10,6,50
30.639999,0.0054345853,293.15234,0,10,6,50
30.66,0.0054345028,293.15234,0,10,6,50
30.68,0.005434433,293.15234,0,10,6,50
30.700001,0.0054343487,293.15234,0,10,6,50
30.719999,0.0054342644,293.15234,0,10,6,50
30.74,0.0054341857,293.15234,0,10,6,50
30.76,0.0054341126,293.15234,0,10,6,50
30.780001,0.0054340451,293.15234,0,10,6,50
30.799999,0.0054339822,293.15234,0,10,6,50
30.82,0.005433924,293.15234,0,10,6,50
30.84,0.00543387,293.15234,0,10,6,50
30.860001,0.0054338202,293.15234,0,10,6,50
30.879999,0.0054337741,293.15234,0,10,6,50
30.9,0.0054337317,293.15234,0,10,6,50
30.92,0.0054336921,293.15234,0,10,6,50
30.940001,0.0054336553,293.15234,0,10,6,50
30.959999,0.0054336214,293.15234,0,10,6,50
30.98,0.0054335892,293.15234,0,10,6,50
31,0.005433559,293.15234,0,10,6,50
31.02,0.0054335305,293.15234,0,10,6,50
31.040001,0.0054335035,293.15234,0,10,6,50
31.059999,0.0054334775,293.15234,0,10,6,50
31.08,0.0054334518,293.15234,0,10,6,50
31.1,0.0054334383,293.15234,0,10,6,50
31.120001,0.0054334267,293.15234,0,10,6,50
31.139999,0.0054334165,293.15234,0,10,6,50
31.16,0.0054334076,293.15234,0,10,6,50
31.18,0.0054333997,293.15234,0,10,6,50
31.200001,0.0054333932,293.15234,0,10,6,50
31.219999,0.0054333871,293.15234,0,10,6,50
31.24,0.0054333815,293.15234,0,10,6,50
31.26,0.0054333759,293.15234,0,10,6,50
31.280001,0.0054333708,293.15234,0,10,6,50
31.299999,0.0054333652,293.15234,0,10,6,50
31.32,0.0054333592,293.15234,0,10,6,50
31.34,0.0054333527,293.15234,0,10,6,50
31.360001,0.0054333452,293.15234,0,10,6,50
31.379999,0.0054333364,293.15234,0,10,6,50
31.4,0.0054333266,293.15234,0,10,6,50
31.42,0.0054333154,293.15234,0,10,6,50
31.440001,0.0054333019,293.15234,0,10,6,50
31.459999,0.005433287,293.15234,0,10,6,50
31.48,0.0054332744,293.15234,0,10,6,50
31.5,0.0054332796,293.15234,0,10,6,50
31.52,0.0054332856,293.15234,0,10,6,50
31.540001,0.0054332931,293.15234,0,10,6,50
31.559999,0.005433301,293.15234,0,10,6,50
31.58,0.0054333098,293.15234,0,10,6,50
31.6,0.0054333196,293.15234,0,10,6,50
31.620001,0.0054333298,293.15234,0,10,6,50
31.639999,0.005433341,293.15234,0,10,6,50
31.66,0.0054333527,293.15234,0,10,6,50
31.68,0.0054333648,293.15234,0,10,6,50
31.700001,0.0054333778,293.15234,0,10,6,50
31.719999,0.0054333913,293.15234,0,10,6,50
31.74,0.0054334048,293.15234,0,10,6,50
31.76,0.0054334193,293.15234,0,10,6,50
31.780001,0.0054334337,293.15234,0,10,6,50
31.799999,0.0054334486,293.15234,0,10,6,50
31.82,0.0054334635,293.15234,0,10,6,50
31.84,0.0054334789,293.15234,0,10,6,50
31.860001,0.0054334942,293.15234,0,10,6,50
31.879999,0.0054335096,293.15234,0,10,6,50
31.9,0.0054335254,293.15234,0,10,6,50
31.92,0.0054335408,293.15234,0,10,6,50
31.940001,0.0054335562,293.15234,0,10,6,50
31.959999,0.005433572,293.15234,0,10,6,50
31.98,0.0054335869,293.15234,0,10,6,50
32,0.0054336023,293.15234,0,10,6,50
32.02,0.0054336172,293.15234,0,10,6,50
32.040001,0.0054336316,293.15234,0,10,6,50
32.060001,0.0054336456,293.15234,0,10,6,50
32.080002,0.0054336595,293.15234,0,10,6,50
32.099998,0.005433673,293.15234,0,10,6,50
32.119999,0.0054336856,293.15234,0,10,6,50
32.139999,0.0054336982,293.15234,0,10,6,50
32.16,0.0054337098,293.15234,0,10,6,50
32.18,0.005433721,293.15234,0,10,6,50
32.200001,0.0054337312,293.15234,0,10,6,50
32.220001,0.005433741,293.15234,0,10,6,50
32.240002,0.0054337499,293.15234,0,10,6,50
32.259998,0.0054337578,293.15234,0,10,6,50
32.279999,0.0054337615,293.15234,0,10,6,50
32.299999,0.005433762,293.15234,0,10,6,50
32.32,0.005433762,293.15234,0,10,6,50
32.34,0.005433761,293.15234,0,10,6,50
32.360001,0.0054337597,293.15234,0,10,6,50
32.380001,0.0054337583,293.15234,0,10,6,50
32.400002,0.0054337555,293.15234,0,10,6,50
32.419998,0.0054337527,293.15234,0,10,6,50
32.439999,0.0054337494,293.15234,0,10,6,50
32.459999,0.0054337452,293.15234,0,10,6,50
32.48,0.0054337406,293.15234,0,10,6,50
32.5,0.0054337354,293.15234,0,10,6,50
32.52,0.0054337294,293.15234,0,10,6,50
32.540001,0.0054337229,293.15234,0,10,6,50
32.560001,0.0054337163,293.15234,0,10,6,50
32.580002,0.0054337089,293.15234,0,10,6,50
32.599998,0.0054337005,293.15234,0,10,6,50
32.619999,0.0054336921,293.15234,0,10,6,50
32.639999,0.0054336828,293.15234,0,10,6,50
32.66,0.005433673,293.15234,0,10,6,50
32.68,0.0054336628,293.15234,0,10,6,50
32.700001,0.0054336516,293.15234,0,10,6,50
32.720001,0.0054336404,293.15234,0,10,6,50
32.740002,0.0054336283,293.15234,0,10,6,50
32.759998,0.0054336158,293.15234,0,10,6,50
32.779999,0.0054336027,293.15234,0,10,6,50
32.799999,0.0054335888,293.15234,0,10,6,50
32.82,0.0054335743,293.15234,0,10,6,50
32.84,0.0054335594,293.15234,0,10,6,50
32.860001,0.0054335441,293.15234,0,10,6,50
32.880001,0.0054335282,293.15234,0,10,6,50
32.900002,0.0054335115,293.15234,0,10,6,50
32.919998,0.0054334947,293.15234,0,10,6,50
32.939999,0.0054334765,293.15234,0,10,6,50
32.959999,0.0054334584,293.15234,0,10,6,50
32.98,0.0054334397,293.15234,0,10,6,50
33,0.0054334202,293.15234,0,10,6,50
33.02,0.0054334002,293.15234,0,10,6,50
33.040001,0.0054333797,293.15234,0,10,6,50
33.060001,0.0054333587,293.15234,0,10,6,50
33.080002,0.0054333531,293.15234,0,10,6,50
33.099998,0.005433348,293.15234,0,10,6,50
33.119999,0.0054333429,293.15234,0,10,6,50
33.139999,0.0054333378,293.15234,0,10,6,50
33.16,0.0054333326,293.15234,0,10,6,50
33.18,0.0054333275,293.15234,0,10,6,50
33.200001,0.0054333224,293.15234,0,10,6,50
33.220001,0.0054333173,293.15234,0,10,6,50
33.240002,0.0054333126,293.15234,0,10,6,50
33.259998,0.0054333075,293.15234,0,10,6,50
33.279999,0.0054333024,293.15234,0,10,6,50
33.299999,0.0054332973,293.15234,0,10,6,50
33.32,0.0054332921,293.15234,0,10,6,50
33.34,0.005433287,293.15234,0,10,6,50
33.360001,0.0054332819,293.15234,0,10,6,50
33.380001,0.0054332768,293.15234,0,10,6,50
33.400002,0.0054332716,293.15234,0,10,6,50
33.419998,0.0054332665,293.15234,0,10,6,50
33.439999,0.0054332614,293.15234,0,10,6,50
33.459999,0.0054332563,293.15234,0,10,6,50
33.48,0.0054332516,293.15234,0,10,6,50
33.5,0.0054332465,293.15234,0,10,6,50
33.52,0.0054332414,293.15234,0,10,6,50
33.540001,0.0054332362,293.15234,0,10,6,50
33.560001,0.0054332311,293.15234,0,10,6,50
33.580002,0.005433226,293.15234,0,10,6,50
33.599998,0.0054332209,293.15234,0,10,6,50
33.619999,0.0054332158,293.15234,0,10,6,50
33.639999,0.0054332106,293.15234,0,10,6,50
33.66,0.0054332055,293.15234,0,10,6,50
33.68,0.0054332004,293.15234,0,10,6,50
33.700001,0.0054331953,293.15234,0,10,6,50
33.720001,0.0054331906,293.15234,0,10,6,50
33.740002,0.0054331855,293.15234,0,10,6,50
33.759998,0.0054331804,293.15234,0,10,6,50
33.779999,0.0054331752,293.15234,0,10,6,50
33.799999,0.0054331701,293.15234,0,10,6,50
33.82,0.005433165,293.15234,0,10,6,50
33.84,0.0054331599,293.15234,0,10,6,50
33.860001,0.0054331548,293.15234,0,10,6,50
33.880001,0.0054331496,293.15234,0,10,6,50
33.900002,0.0054331445,293.15234,0,10,6,50
33.919998,0.0054331394,293.15234,0,10,6,50
33.939999,0.0054331347,293.15234,0,10,6,50
33.959999,0.0054331296,293.15234,0,10,6,50
33.98,0.0054331245,293.15234,0,10,6,50
34,0.0054331194,293.15234,0,10,6,50
34.02,0.0054331142,293.15234,0,10,6,50
34.040001,0.0054331091,293.15234,0,10,6,50
34.060001,0.005433104,293.15234,0,10,6,50
34.080002,0.0054330989,293.15234,0,10,6,50
34.099998,0.0054330938,293.15234,0,10,6,50
34.119999,0.0054330886,293.15234,0,10,6,50
34.139999,0.0054330835,293.15234,0,10,6,50
34.16,0.0054330784,293.15234,0,10,6,50
34.18,0.0054330737,293.15234,0,10,6,50
34.200001,0.0054330686,293.15234,0,10,6,50
34.220001,0.0054330635,293.15234,0,10,6,50
34.240002,0.0054330584,293.15234,0,10,6,50
34.259998,0.0054330532,293.15234,0,10,6,50
34.279999,0.0054330481,293.15234,0,10,6,50
34.299999,0.005433043,293.15234,0,10,6,50
34.32,0.0054330379,293.15234,0,10,6,50
34.34,0.0054330328,293.15234,0,10,6,50
34.360001,0.0054330276,293.15234,0,10,6,50
34.380001,0.0054330225,293.15234,0,10,6,50
34.400002,0.0054330174,293.15234,0,10,6,50
34.419998,0.0054330127,293.15234,0,10,6,50
34.439999,0.0054330076,293.15234,0,10,6,50
34.459999,0.0054330025,293.15234,0,10,6,50
34.48,0.0054329974,293.15234,0,10,6,50
34.5,0.0054329922,293.15234,0,10,6,50
34.52,0.0054329871,293.15234,0,10,6,50
34.540001,0.005432982,293.15234,0,10,6,50
34.560001,0.0054329769,293.15234,0,10,6,50
34.580002,0.0054329718,293.15234,0,10,6,50
34.599998,0.0054329666,293.15234,0,10,6,50
34.619999,0.0054329615,293.15234,0,10,6,50
34.639999,0.0054329569,293.15234,0,10,6,50
34.66,0.005432955,293.15234,0,10,6,50
34.68,0.0054329541,293.15234,0,10,6,50
34.700001,0.0054329536,293.15234,0,10,6,50
34.720001,0.0054329527,293.15234,0,10,6,50
34.740002,0.0054329522,293.15234,0,10,6,50
34.759998,0.0054329513,293.15234,0,10,6,50
34.779999,0.0054329508,293.15234,0,10,6,50
34.799999,0.0054329499,293.15234,0,10,6,50
34.82,0.0054329494,293.15234,0,10,6,50
34.84,0.0054329485,293.15234,0,10,6,50
34.860001,0.005432948,293.15234,0,10,6,50
34.880001,0.0054329475,293.15234,0,10,6,50
34.900002,0.0054329466,293.15234,0,10,6,50
34.919998,0.0054329461,293.15234,0,10,6,50
34.939999,0.0054329452,293.15234,0,10,6,50
34.959999,0.0054329447,293.15234,0,10,6,50
34.98,0.0054329438,293.15234,0,10,6,50
35,0.0054329433,293.15234,0,10,6,50
35.02,0.0054329424,293.15234,0,10,6,50
35.040001,0.005432942,293.15234,0,10,6,50
35.060001,0.005432941,293.15234,0,10,6,50
35.080002,0.0054329406,293.15234,0,10,6,50
35.099998,0.0054329396,293.15234,0,10,6,50
35.119999,0.0054329392,293.15234,0,10,6,50
35.139999,0.0054329382,293.15234,0,10,6,50
35.16,0.0054329378,293.15234,0,10,6,50
35.18,0.0054329368,293.15234,0,10,6,50
35.200001,0.0054329364,293.15234,0,10,6,50
35.220001,0.0054329359,293.15234,0,10,6,50
35.240002,0.005432935,293.15234,0,10,6,50
35.259998,0.0054329345,293.15234,0,10,6,50
35.279999,0.0054329336,293.15234,0,10,6,50
35.299999,0.0054329331,293.15234,0,10,6,50
35.32,0.0054329322,293.15234,0,10,6,50
35.34,0.0054329317,293.15234,0,10,6,50
35.360001,0.0054329308,293.15234,0,10,6,50
35.380001,0.0054329303,293.15234,0,10,6,50
35.400002,0.0054329294,293.15234,0,10,6,50
35.419998,0.0054329289,293.15234,0,10,6,50
35.439999,0.005432928,293.15234,0,10,6,50
35.459999,0.0054329275,293.15234,0,10,6,50
35.48,0.0054329266,293.15234,0,10,6,50
35.5,0.0054329261,293.15234,0,10,6,50
35.52,0.0054329257,293.15234,0,10,6,50
35.540001,0.0054329247,293.15234,0,10,6,50
35.560001,0.0054329243,293.15234,0,10,6,50
35.580002,0.0054329233,293.15234,0,10,6,50
35.599998,0.0054329229,293.15234,0,10,6,50
35.619999,0.0054329219,293.15234,0,10,6,50
35.639999,0.0054329215,293.15234,0,10,6,50
35.66,0.0054329205,293.15234,0,10,6,50
35.68,0.0054329201,293.15234,0,10,6,50
35.700001,0.0054329191,293.15234,0,10,6,50
35.720001,0.0054329187,293.15234,0,10,6,50
35.740002,0.0054329177,293.15234,0,10,6,50
35.759998,0.0054329173,293.15234,0,10,6,50
35.779999,0.0054329163,293.15234,0,10,6,50
35.799999,0.0054329159,293.15234,0,10,6,50
35.82,0.0054329149,293.15234,0,10,6,50
35.84,0.0054329145,293.15234,0,10,6,50
35.860001,0.005432914,293.15234,0,10,6,50
35.880001,0.0054329131,293.15234,0,10,6,50
35.900002,0.0054329126,293.15234,0,10,6,50
35.919998,0.0054329117,293.15234,0,10,6,50
35.939999,0.0054329112,293.15234,0,10,6,50
35.959999,0.0054329103,293.15234,0,10,6,50
35.98,0.0054329098,293.15234,0,10,6,50
36,0.0054329089,293.15234,0,10,6,50
36.02,0.0054329084,293.15234,0,10,6,50
36.040001,0.0054329075,293.15234,0,10,6,50
36.060001,0.005432907,293.15234,0,10,6,50
36.080002,0.0054329061,293.15234,0,10,6,50
36.099998,0.0054329056,293.15234,0,10,6,50
36.119999,0.0054329047,293.15234,0,10,6,50
36.139999,0.0054329042,293.15234,0,10,6,50
36.16,0.0054329033,293.15234,0,10,6,50
36.18,0.0054329028,293.15234,0,10,6,50
36.200001,0.0054329024,293.15234,0,10,6,50
36.220001,0.0054329014,293.15234,0,10,6,50
36.240002,0.005432901,293.15234,0,10,6,50
36.259998,0.0054329,293.15234,0,10,6,50
36.279999,0.0054328996,293.15234,0,10,6,50
36.299999,0.0054328986,293.15234,0,10,6,50
36.32,0.0054328982,293.15234,0,10,6,50
36.34,0.0054328972,293.15234,0,10,6,50
36.360001,0.0054328968,293.15234,0,10,6,50
36.380001,0.0054328959,293.15234,0,10,6,50
36.400002,0.0054328954,293.15234,0,10,6,50
36.419998,0.0054328945,293.15234,0,10,6,50
36.439999,0.005432894,293.15234,0,10,6,50
36.459999,0.0054328931,293.15234,0,10,6,50
36.48,0.0054328926,293.15234,0,10,6,50
36.5,0.0054328921,293.15234,0,10,6,50
36.52,0.0054328912,293.15234,0,10,6,50
36.540001,0.0054328907,293.15234,0,10,6,50
36.560001,0.0054328898,293.15234,0,10,6,50
36.580002,0.0054328893,293.15234,0,10,6,50
36.599998,0.0054328884,293.15234,0,10,6,50
36.619999,0.0054328879,293.15234,0,10,6,50
36.639999,0.005432887,293.15234,0,10,6,50
36.66,0.0054328865,293.15234,0,10,6,50
36.68,0.0054328856,293.15234,0,10,6,50
36.700001,0.0054328851,293.15234,0,10,6,50
36.720001,0.0054328842,293.15234,0,10,6,50
36.740002,0.0054328837,293.15234,0,10,6,50
36.759998,0.0054328828,293.15234,0,10,6,50
36.779999,0.0054328823,293.15234,0,10,6,50
