"time","clutch.phi_rel","clutch.w_rel","damper.phi_rel","damper.w_rel","elastoBacklash.phi_rel","elastoBacklash.w_rel","inertia5.phi","inertia5.w","oneWayClutch.phi_rel","oneWayClutch.w_rel","springDamper.phi_rel","springDamper.w_rel","bearingFriction.mode","bearingFriction.startBackward","bearingFriction.startForward","brake.mode","brake.startBackward","brake.startForward","clutch.mode","clutch.startBackward","clutch.startForward","lossyGear.mode","oneWayClutch.startForward","oneWayClutch.stuck"
0.17750000000000002,-0.0053691378108961085,0.019968720239370276,0.01007304008313629,-0.010159247582578482,0.00056698108062953954,0.0038209910127360372,0.00075730605838503814,3.9981183583050809e-05,0.00011746522498898785,0.0085998293413407558,0.0010537910393351453,-0.021862275708344397,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17755000000000001,-0.0053681388756011052,0.019988663295972677,0.010072530381839768,-0.010228746136714303,0.00056717371199468979,0.0038834055327853284,0.00075730743523900481,1.5091826425109676e-05,0.00011789563125952985,0.0086164222461127173,0.0010526977776245826,-0.021867825726495507,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17760000000000001,-0.005367138945263996,0.020008522025501723,0.010072017214079187,-0.010297905317311919,0.00056736942105391967,0.0039441185984206159,0.00075730756745277946,-9.8044241054063837e-06,0.00011832686729019984,0.0086330197464663944,0.0010516042530879731,-0.021872799740449405,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17765,-0.0053661380241158208,0.020028295957080503,0.010071500596849947,-0.010366724180378026,0.00056756812249075437,0.0040031229763171526,0.00075730645468169606,-3.4707567910210922e-05,0.00011875893331077521,0.0086496218423362629,0.0010505104946015912,-0.021877195666365694,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1777,-0.0053651361164117877,0.020047984626159428,0.010070980547195341,-0.010435201774555727,0.0005677697306167601,0.0040604119494625692,0.00075730409658109337,-5.9617604890990224e-05,0.00011919182955103017,0.0086662285336567835,0.0010494165311493696,-0.021881011684155738,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17775000000000002,-0.0053641332264310476,0.020067587574586866,0.010070457082206974,-0.010503337141145637,0.00056797415939447446,0.0041159793197426998,0.00075730049280631488,-8.4534534949417243e-05,0.00011962555624073573,0.0086828398203624008,0.0010483223918110191,-0.021884246238675284,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17780000000000001,-0.0053631293584764572,0.020087104350679657,0.010069930219025155,-0.010571129314126786,0.00056818132246033628,0.0041698194105272684,0.00075729564301270933,-0.00010945835798709626,0.00012006011360965917,0.0086994557023875214,0.0010472281057501507,-0.021886898040917094,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17785000000000001,-0.0053621245168743517,0.020106534509293766,0.010069399974839306,-0.010638577320177865,0.00056839113314761599,0.0042219270692558626,0.00075728954685563019,-0.00013438907390564577,0.000120495501887565,0.0087160761796665556,0.001046133702202394,-0.021888966069203538,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1779,-0.0053611187059743092,0.02012587761189483,0.010068866366888366,-0.010705680178698168,0.00056860350450934466,0.0042722976700236203,0.00075728220399043594,-0.00015932668260664325,0.00012093172130421431,0.0087327012521338839,0.0010450392104635188,-0.021890449570379181,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17795,-0.005360111930148917,0.02014513322662875,0.010068329412461189,-0.010772436901828641,0.00056881834934124507,0.0043209271161670504,0.00075727361407248962,-0.00018427118399163894,0.00012136877208936488,0.0087493309197238817,0.0010439446598775554,-0.021891348061003412,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17800000000000002,-0.0053591041937935419,0.020164300928392279,0.010067789128896956,-0.010838846494473005,0.0005690355802046614,0.0043678118428498664,0.00075726377675715988,-0.00020922257796216975,0.00012180665447277152,0.0087659651823709019,0.0010428500798249155,-0.021891661328543029,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17805000000000001,-0.0053580955013261015,0.020183380298903566,0.010067245533585571,-0.010904907954318633,0.00056925510944948827,0.0044129488196486821,0.00075725269169981942,-0.00023418086441970382,0.0001222453686841849,0.0087826040400092592,0.0010417554997105131,-0.02189138943256487,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17810000000000001,-0.0053570858570950496,0.020202370874327656,0.010066698643873152,-0.010970620382139515,0.00056947685126302651,0.0044563311314873531,0.00075724035855584653,-0.00025914604326572241,0.00012268491495335315,0.0087992474925732717,0.001040660948170089,-0.021890530381757357,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17815,-0.0053560752653928866,0.020221272153202643,0.01006614847707667,-0.011035982965298372,0.00056970072138945362,0.0044979486435308257,0.00075722677698062508,-0.00028411811440166965,0.00012312529351002057,0.0088158955399972368,0.001039566453175434,-0.021889080483254872,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1782,-0.0053550637308639563,0.020240083829664406,0.01006559505090626,-0.011100994487491172,0.0005699266281461551,0.0045378076609954091,0.00075721194662954215,-0.00030909707772895818,0.0001235665045839289,0.0088325481822154293,0.001038472045498118,-0.021887044676338663,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17825000000000002,-0.0053540512579994641,0.020258805505094016,0.010065038382943687,-0.011165653935264501,0.00057015448358826147,0.0045759066147784133,0.00075719586715799071,-0.0003340829331489891,0.00012400854840481654,0.0088492054191621136,0.0010373777543981112,-0.021884423751807072,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17830000000000001,-0.0053530378513108878,0.020277436787405876,0.010064478490822298,-0.011229960289401753,0.00057038419969886612,0.0046122444290759151,0.00075717853822136868,-0.00035907568056309415,0.0001244514252024178,0.0088658672507715194,0.0010362836090909353,-0.021881218750114548,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17835000000000001,-0.0053520235153296956,0.020295977291097111,0.010063915392227389,-0.011293912524989078,0.00057061568841277547,0.0046468205221784206,0.00075715995947507814,-0.00038407531987261987,0.00012489513520646452,0.0088825336769778711,0.0010351896387354623,-0.021877430961623281,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1784,-0.0053510082546070811,0.020314426637296875,0.010063349104896568,-0.011357509611480906,0.00057084886164025957,0.0046796348072663009,0.000757140130574527,-0.00040908185097887184,0.00012533967864668499,0.0088992046977153724,0.0010340958724217224,-0.021873061926854748,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17845,-0.0053499920737136979,0.020332784453815728,0.010062779646620116,-0.011420750512765707,0.00057108363129080154,0.004710687693205348,0.00075711905117512772,-0.00043409527378312785,0.0001257850557528042,0.0089158803129182097,0.0010330023391587069,-0.02186811343674128,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17850000000000002,-0.0053489749772393852,0.020351050375194961,0.01006220703524136,-0.011483634187231738,0.00057131990929684847,0.0047399800853423135,0.00075709672093229798,-0.00045911558818665288,0.00012623126675454408,0.0089325605225205589,0.0010319090678621709,-0.021862587532877651,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17855000000000001,-0.0053479569697929032,0.020369224042755946,0.010061631288657034,-0.011546159587832573,0.00057155760763756146,0.0047675133863003677,0.00075707313950145968,-0.00048414279409064287,0.00012667831188162263,0.0089492453264565508,0.0010308160873424409,-0.021856486507772662,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17860000000000001,-0.0053469380560016606,0.020387305104649513,0.010061052424817633,-0.011608325662153043,0.00057179663836256589,0.0047932894967747377,0.00075704830653804047,-0.00050917689139630819,0.00012712619136375527,0.0089659347246603283,0.0010297234262922142,-0.02184981290510072,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17865,-0.0053459182405114431,0.020405293215905285,0.010060470461727807,-0.011670131352474791,0.00057203691361570181,0.0048173108163281544,0.00075702222169747233,-0.00053421788000481817,0.0001275749054306538,0.0089826287170660032,0.0010286311132743651,-0.021842569519953392,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1787,-0.00534489752798615,0.020423188038481012,0.010059885417446693,-0.011731575595841997,0.00057227834565877381,0.0048395802441864103,0.00075699488463519245,-0.00055926575981731473,0.00012802445431202687,0.0089993273036076665,0.0010275391767097504,-0.021834759399091012,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17875000000000002,-0.0053438759231075215,0.020440989241311949,0.010059297310088299,-0.011792657324127135,0.00057252084689530202,0.0048601011800338823,0.00075696629500664257,-0.00058432053073492697,0.00012847483823757999,0.0090160304842194089,0.0010264476448650097,-0.021826385841194229,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17880000000000001,-0.0053428534304975905,0.020458696434529227,0.010058706157635718,-0.011853375584971343,0.00057276432948003529,0.0048788723215314779,0.00075693645246727214,-0.00060938219265871385,0.00012892605743701342,0.0090327382588352659,0.0010253565464006088,-0.021817449679398422,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17885000000000001,-0.0053418300547778399,0.020476309220132671,0.010058111978084641,-0.011913729448898644,0.00057300870566124749,0.0048958916663882548,0.00075690535667253503,-0.00063445074548975288,0.00012937811214002451,0.0090494506273892921,0.0010242659099278248,-0.021807951371446574,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1789,-0.0053408058007832467,0.020493827374602078,0.010057514789959934,-0.011973717674172201,0.00057325388895324058,0.0049111709428526114,0.0007568730072778859,-0.00065952618912907505,0.00012983100257631043,0.0090661675898155072,0.0010231757624429092,-0.021797898536696655,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17895,-0.0053397806732540451,0.020511250586607317,0.010056914611574206,-0.012033339188551654,0.00057349979250934948,0.0049247148752142424,0.00075683940393878632,-0.00068460852347768705,0.00013028472897556325,0.0090828891460479136,0.0010220861315474565,-0.021787295126148694,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17900000000000002,-0.0053387546769461842,0.020528578551377092,0.010056311461294879,-0.012092592916175215,0.00057374632973918851,0.0049365286396049661,0.00075680454631070352,-0.00070969774843658096,0.0001307392915674718,0.0090996152960205103,0.0010209970446335278,-0.021776145316510582,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17905000000000001,-0.0053377278166310341,0.020545810970726247,0.010055705357544483,-0.012151477777665648,0.00057399341433226237,0.0049466178630555736,0.00075676843404910927,-0.0007347938639066814,0.00013119469058172102,0.0091163460396672443,0.0010199085288716452,-0.021764453509541547,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17910000000000001,-0.0053367000970950861,0.020562947553083206,0.010055096318800968,-0.012209992690236544,0.00057424096028157936,0.0049549886225527242,0.00075673106680948044,-0.00075989686978892646,0.00013165092624799332,0.0091330813769220764,0.0010188206111987788,-0.021752224331395582,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17915,-0.005335671523139662,0.02057998801351725,0.010054484363597998,-0.012268136567798283,0.00057448888190726234,0.0049616474440957979,0.00075669244424729899,-0.00078500676598421333,0.00013210799879596736,0.0091498213077189326,0.0010177333183063405,-0.021739462631964915,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1792,-0.0053346420995806134,0.020596932073765898,0.010053869510525256,-0.012325908321064167,0.00057473709388016088,0.0049666013017537567,0.00075665256601805178,-0.00081012355239341209,0.00013256590845531872,0.0091665658319917322,0.0010166466766281751,-0.021726173484223486,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17925000000000002,-0.0053336118312480333,0.020613779462262258,0.010053251778228753,-0.012383306857656535,0.00057498551124546336,0.0049698576167220279,0.00075661143177722999,-0.00083524722891737985,0.00013302465545571979,0.0091833149496743753,0.0010155607123285503,-0.02171236218357039,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17930000000000001,-0.0053325807229859567,0.020630529914162365,0.010052631185411122,-0.012440331082212729,0.00057523404944630793,0.004971424256379346,0.00075656904118033108,-0.00086037779545690407,0.00013348424002683894,0.009200068660700729,0.0010144754512901499,-0.021698034247173339,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17935000000000001,-0.0053315487796520679,0.020647183171372565,0.010052007750831933,-0.012496979896491388,0.00057548262434739517,0.0049713095333446446,0.00075652539388285599,-0.00088551525191278753,0.00013394466239834203,0.00921682696500465,0.0010133909191020634,-0.021683195413312147,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1794,-0.0053305160061174039,0.020663738982576833,0.010051381493307969,-0.012553252199478395,0.00057573115225859972,0.0049695222045339129,0.00075648048954031185,-0.00091065959818579123,0.00013440592279989128,0.0092335898625199846,0.0010123071410477764,-0.02166785164072212,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17945,-0.0053294824072660568,0.020680197103264148,0.010050752431713566,-0.01260914688749302,0.00057597954995858205,0.0049660714702170587,0.00075643432780820967,-0.00093581083417664933,0.0001348680214611457,0.0092503573531805567,0.0010112241420931645,-0.021652009107937614,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17950000000000002,-0.0053284479879469777,0.020696557219768236,0.010050120584689303,-0.012664662973858955,0.00057622773095704837,0.0049609613562289455,0.0007563869083420672,-0.00096096895978608164,0.00013533095861176066,0.0092671294369201795,0.0010101419492369152,-0.02163567129999534,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17955000000000002,-0.0053274127530316953,0.020712819041318373,0.010049485970995442,-0.01271979944421325,0.00057647561007348317,0.0049541975152113645,0.00075633823079740621,-0.0009861339749147424,0.00013579473448138772,0.0092839061136726179,0.0010090605886375371,-0.021618842535080864,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17960000000000001,-0.0053263767074896743,0.02072898242006628,0.010048848609972681,-0.012774555067795854,0.00057672310940068048,0.0049457960957804718,0.00075628829482975266,-0.0010113058794632972,0.0001362593492996766,0.0093006873833716575,0.0010079800818705987,-0.02160153256350672,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17965,-0.0053253398562489061,0.020745047130458792,0.010048208520695748,-0.012828928744751132,0.00057697014740605232,0.0049357674312537295,0.00075623710009463775,-0.0010364846733323704,0.00013672480329627297,0.0093174732459510388,0.0010069004527768117,-0.02158374810926279,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1797,-0.0053243022042485533,0.020761012953231048,0.010047565722295934,-0.012882919374115455,0.0005772166431115102,0.0049241222452851823,0.00075618464624759821,-0.001061670356422561,0.00013719109670081906,0.0093342637013444987,0.0010058217248395476,-0.021565496087808188,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17975000000000002,-0.0053232637564386417,0.020776879675412314,0.010046920233961275,-0.012936525853957277,0.00057746251611600979,0.0049108716493288457,0.00075613093294417551,-0.0010868629286344533,0.00013765822974295426,0.0093510587494857623,0.0010047439211734988,-0.021546783604588449,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17980000000000002,-0.0053222245177797483,0.020792647090331719,0.010046272074936788,-0.012989747081517015,0.00057770768661809615,0.0048960271401021476,0.00075607595983991581,-0.0011120623898685632,0.00013812620265231371,0.009367858390308504,0.0010036670645133423,-0.021527617953552715,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17985000000000001,-0.0053211844932426972,0.020808314997624096,0.010045621264524695,-0.013042581953347234,0.00057795207543844787,0.0048796005970492889,0.00075601972659037112,-0.0011372687400254219,0.00013859501565853004,0.0093846626237464054,0.0010025911772023977,-0.02150800661567082,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1799,-0.0053201436878082412,0.020823883203235773,0.010044967822084635,-0.01309502936545255,0.00057819560404242252,0.0048616042798046806,0.00075596223285109723,-0.0011624819790055176,0.00013906466899123233,0.0094014714497331377,0.001001516281181291,-0.021487957257450528,-1,0,0,1,0,0,1,0,0,-1,0,0
0.17995,-0.0053191021064667695,0.020839351519430355,0.010044311767033893,-0.013147088213429674,0.00057843819456260129,0.004842050825656345,0.00075590347827765591,-0.0011877021067093132,0.00013953516288004635,0.0094182848682023337,0.0010004423979766142,-0.021467477729454676,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18000000000000002,-0.0053180597542179815,0.020854719764794541,0.010043653118847605,-0.013198757392607429,0.00057867976982133289,0.0048209532470093065,0.00075584346252561337,-0.0012129291230372574,0.00014000649755459475,0.0094351028790876298,0.00099936954868958894,-0.021446576064818298,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18005000000000002,-0.0053170166360705885,0.020869987764243855,0.010042991897058998,-0.013250035798186677,0.00057892025335327946,0.0047983249288490537,0.00075578218525054091,-0.0012381630278897298,0.00014047867324449605,0.0094519254823226123,0.00099829775398472685,-0.021425260477765898,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18010000000000001,-0.0053159727570420059,0.020885155349028538,0.010042328121259585,-0.013300922325380486,0.00057915956942796072,0.0047741796262048639,0.00075571964610801515,-0.0012634038211671254,0.00014095169017936635,0.0094687526778408741,0.0009972270340784903,-0.021403539362128465,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18015,-0.0053149281221580346,0.020900222356739266,0.010041661811099417,-0.013351415869554038,0.00057939764307229891,0.0047485314616132722,0.00075565584475361725,-0.001288651502769797,0.00014142554858881802,0.009485584465575991,0.00099615740872795394,-0.021381421289860755,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1802,-0.0053138827364599276,0.020915188549557751,0.010040992985863121,-0.013401515426284625,0.0005796343913441835,0.0047213894379594806,0.00075559078084293252,-0.00131390607259807,0.00014190024870246092,0.0095024208454615056,0.00099508890221957735,-0.021358912197956083,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18025000000000002,-0.0053128366049927118,0.020930053740367462,0.010040321665124374,-0.013451219937378227,0.0005798697368500481,0.0046927658958012628,0.00075552445403155165,-0.0013391675305522591,0.00014237579074990144,0.009519261817430966,0.00099402153564534914,-0.021336019723773473,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18030000000000002,-0.0053117897327998563,0.020944817848674045,0.010039647869036218,-0.013500528222671369,0.00058010361375108511,0.0046626802619171267,0.00075545686397507209,-0.0013644358765326073,0.00014285217496074097,0.0095361073814178646,0.00099295532347173617,-0.021312755126487528,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18035000000000001,-0.0053107421249383689,0.020959480729490172,0.010038971617443489,-0.013549439189312722,0.00058033594947339375,0.0046311475669659893,0.00075538801032909485,-0.001389711110439373,0.00014332940156457893,0.0095529575373557093,0.00099189028399402084,-0.021289127400670686,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1804,-0.0053096937864721572,0.020974042243587301,0.01003829293024746,-0.013597951746049466,0.00058056667224785029,0.0045981831554645159,0.00075531789274922603,-0.0014149932321727739,0.00014380747079101116,0.0095698122851779754,0.00099082643502875216,-0.021265145690604122,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18045,-0.0053086447224717252,0.020988502257481331,0.010037611827405988,-0.013646064803391899,0.00058079571113050122,0.0045638026819018263,0.00075524651089107716,-0.001440282241633,0.00014428638286963019,0.0095866716248181275,0.0009897637939036382,-0.021240819288103507,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18050000000000002,-0.0053075949380138694,0.021002860643418358,0.010036928328933605,-0.013693777273778036,0.00058102299602295774,0.0045280221068541918,0.00075517386441026422,-0.0014655781387202284,0.00014476613803002554,0.0096035355562096129,0.00098870237744743523,-0.021216157630344779,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18055000000000002,-0.0053065444381813695,0.021017117279360297,0.010036242454901648,-0.013741088071738102,0.00058124845769278745,0.0044908576930998371,0.00075509995296240849,-0.0014908809233345666,0.00014524673650178244,0.0096204040792858391,0.000987642201979841,-0.021191170297689979,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18060000000000001,-0.0053054932280626778,0.02103127204897063,0.010035554225438363,-0.013787996114059254,0.00058147202779390941,0.0044523260017335425,0.00075502477620313614,-0.0015161905953761377,0.00014572817851448382,0.0096372771939802204,0.00098658328330138308,-0.021165867011512948,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18065000000000001,-0.0053044413127516189,0.021045324841600072,0.010034863660729029,-0.013834500319950073,0.00058169363888698595,0.0044124438882814469,0.00075494833378807809,-0.0015415071547450229,0.00014621046429770876,0.0096541549002261452,0.00098552563668331101,-0.021140257632025171,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1807,-0.0053033886973470777,0.021059275552272258,0.010034170781016073,-0.013880599611205168,0.00058191322445981736,0.0043712284988157374,0.00075487062537287115,-0.0015668306013412762,0.00014669359408103324,0.0096710371979569793,0.00098446927685748873,-0.021114352156101506,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18075000000000002,-0.0053023353869526921,0.021073124081669448,0.010033475606599184,-0.013926292912369785,0.00058213071894773483,0.0043286972660693561,0.0007547916506131559,-0.0015921609350649389,0.00014717756809403006,0.009687924087106085,0.00098341421800628094,-0.021088160715106042,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18080000000000002,-0.0053012813866765559,0.021086870336118196,0.010032778157835433,-0.013971579150904283,0.00058234605775399296,0.0042848679055508048,0.00075471140916457888,-0.0016174981558159829,0.00014766238656626783,0.0097048155676067848,0.00098236047375245051,-0.021061693572717827,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18085000000000001,-0.0053002267016308948,0.021100514227575078,0.010032078455139372,-0.014016457257348876,0.00058255917727016433,0.0042397584116587381,0.0007546299006827913,-0.001642842263494395,0.00014814804972731267,0.0097217116393923941,0.00098130805714904436,-0.021034961122756643,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18090000000000001,-0.0052991713370100476,0.021114055591294333,0.010031376518423464,-0.014060926231110349,0.00058277000041783117,0.0041933822100046108,0.00075454712482344818,-0.001668193258000119,0.00014863455780672784,0.0097386123023962077,0.00098025698866730654,-0.021007971447529607,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18095,-0.0052981152979492433,0.021127494334004793,0.010030672368105783,-0.014104985022491662,0.00058297846273394464,0.0041457568734585993,0.0007544630812422108,-0.001693551139233076,0.00014912191103407248,0.0097555175565515132,0.00097920728178830748,-0.0209807347072762,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18100000000000002,-0.0052970585895252605,0.021140830432878722,0.010029966025103238,-0.014148632533667146,0.00058318451221237336,0.0040969040584321595,0.00075437776959474576,-0.0017189159070931694,0.00014961010963890253,0.0097724274017915742,0.00097815894309162803,-0.020953263107860765,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18105000000000002,-0.0052960012168706055,0.021154063815124597,0.010029257510013073,-0.014191867714821763,0.0005833880881486956,0.0040468424167799033,0.00075429118953672424,-0.0017442875614802355,0.00015009915385076991,0.0097893418380496193,0.00097711198394263431,-0.020925567330775972,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18110000000000001,-0.0052949431851209003,0.021167194412966779,0.010028546843486918,-0.014234689520475779,0.00058358913083334212,0.0039955908278933548,0.00075420334072382248,-0.0017696661022941248,0.0001505890438992242,0.0098062608652588791,0.00097606641513914782,-0.020897658160704782,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18115000000000001,-0.0052938844994146056,0.021180222163613354,0.010027834046230782,-0.014277096909663459,0.00058378758156885145,0.0039431683937668494,0.00075411422281172172,-0.0017950515294346469,0.0001510797800138112,0.0098231844833525581,0.00097502224690307142,-0.020869546482818028,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1812,-0.005292825164892722,0.021193147009224037,0.010027119139005045,-0.01431908884611186,0.00058398338268713008,0.003889594434063318,0.00075402383545610787,-0.0018204438428015845,0.0001515713624240735,0.009840112692263852,0.00097397948887201127,-0.020841243280071937,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18125000000000002,-0.0052917651866985025,0.021205968896877994,0.01002640214262444,-0.014360664298419678,0.000584176477566709,0.003834888481180044,0.00075393217831267205,-0.0018458430422947066,0.00015206379135955061,0.0098570454919259341,0.00097293815009089979,-0.020812759630505613,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18130000000000002,-0.0052907045699771647,0.021218687778541721,0.010025683077958087,-0.014401822240235933,0.00058436681065000265,0.0037790702753145969,0.00075383925103711088,-0.0018712491278137129,0.00015255706704977786,0.0098739828822719377,0.00097189823900362072,-0.020784106704538601,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18135000000000001,-0.005289643319875601,0.021231303611036926,0.010024961965929443,-0.0144425616504389,0.00058455432746056641,0.0037221597595304425,0.00075374505328512523,-0.0018966620992583183,0.00015305118972428803,0.0098909248632350101,0.00097085976344462731,-0.020755295762268335,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18140000000000001,-0.0052885814415420838,0.021243816356008392,0.010024238827516317,-0.014482881513314812,0.00058473897462035492,0.0036641770748228665,0.0007536495847124215,-0.0019220819565281965,0.00015354615961261036,0.0099078714347482603,0.00096982273063056989,-0.02072633815076769,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18145,-0.0052875189401259803,0.021256225979891824,0.010023513683750868,-0.014522780818736682,0.00058492069986698007,0.0036051425551847454,0.00075355284497471075,-0.0019475086995229941,0.00015404197694427062,0.0099248225967447905,0.00096878714715191601,-0.020697245301382498,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18150000000000002,-0.0052864558207774614,0.02126853245388172,0.010022786555719589,-0.014562258562343099,0.00058509945207096882,0.0035450767226723103,0.00075345483372770913,-0.0019729423281423437,0.00015453864194879167,0.0099417783491576924,0.00096775301896457353,-0.020668028727029032,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18155000000000002,-0.0052853920886472127,0.021280735753899237,0.010022057464563312,-0.014601313745716967,0.00058527518125302096,0.0034840002824710848,0.000753355550627138,-0.0019983828422858105,0.0001550361548556921,0.0099587386919200022,0.00096672035138151689,-0.020638700019491599,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18160000000000001,-0.0052843277490344847,0.02129283578368894,0.010021326430812523,-0.014639945399565275,0.00058544781901249694,0.0034219303318736801,0.00075325499532872425,-0.0020238302418529711,0.00015553451589448775,0.0099757036249647785,0.0009656891597056628,-0.020609268994354116,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18165000000000001,-0.0052832628070891624,0.021304832529024337,0.010020593475720983,-0.014678152537747832,0.00058561731784846258,0.0033588879519217971,0.00075315316748819877,-0.0020492845267433661,0.00015603372529469114,0.0099926731482250439,0.0009646594478704009,-0.020579747404967427,-1,0,0,1,0,0,1,0,0,-1,0,0
0.1817,-0.0052821972678959474,0.021316726013903404,0.010019858620887251,-0.014715934170553328,0.0005857836400226179,0.0032948960465803167,0.000753050066761298,-0.0020747456968565042,0.00015653378328581144,0.010009647261633801,0.00096363121449060752,-0.020550147884964034,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18174999999999999,-0.0052811311366161807,0.021328516226871798,0.010019121887617888,-0.014753289326913627,0.00058594673880996227,0.0032299757106245696,0.00075294569280376312,-0.0021002137520918702,0.00015703469009735447,0.010026625965124044,0.00096260446304889701,-0.020520482170937143,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18180000000000002,-0.00528006441841114,0.021340203160588406,0.010018383297269855,-0.014790217042734413,0.00058610656860658996,0.0031641481749897613,0.00075284004527134045,-0.0021256886923489327,0.00015753644595882285,0.010043609258628756,0.00096157919640573245,-0.020490762053925887,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18185000000000001,-0.0052789971184417812,0.021351786811778389,0.010017642871250371,-0.014826716361078322,0.00058626308494316465,0.0030974348011058397,0.00075273312381978158,-0.0021511705175270932,0.00015803905109971521,0.01006059714208086,0.00096055541679310706,-0.020460999376355284,-1,0,0,1,0,0,1,0,0,-1,0,0
0.18190000000000001,-0.0052779292418684773,0.021363267181186228,0.010016900631016772,-0.014862786332348324,0.00058641624449839644,0.0030298570752319938,0.00075262492810484278,-0.0021766592275257669,0.0001585425057495274,0.01007758961541331,0.00095953312580821816,-0.02043120602897594,-1,0,0,1,0,0,1,0,0,-1,0,0
