"Time","loadInertia.phi","multiSensor.i[2]","multiSensor.v[2]","loadInertia.w","multiSensor.i[3]","currentQuasiRMSSensor.i[2]","rootMeanSquare.mean.x","multiSensor.v[1]","currentQuasiRMSSensor.i[1]","harmonic.mean1.x","rootMeanSquare.y","multiSensor.i[1]","multiSensor.v[3]","multiSensor.power[1]","harmonic.mean2.x","multiSensor.powerTotal","multiSensor.power[3]","voltageSensor.v[1]","voltageSensor.v[3]","voltageSensor.v[2]","currentQuasiRMSSensor.i[3]","softStartControl.vRef","multiSensor.power[2]"
2.5412767,92.636185,-0.0022474355,-81.037926,112.66734,497.39676,-0.0022474355,0.44223967,31.884422,-497.3945,0.028027497,51.056984,-497.3945,49.1535,-15859.136,0.0076579596,8589.8379,24448.791,31.879448,49.158474,-81.037926,497.39676,0.65704232,0.18212751
2.5414,92.65007,-43.108032,-81.362869,112.67563,508.36499,-43.108032,0.57922959,34.769386,-465.25696,0.03332876,51.056984,-465.25696,46.593483,-16176.699,0.010030353,11017.19,23686.496,34.764732,46.598568,-81.363304,508.36499,0.6570639,3507.3933
2.5416,92.672607,-111.38548,-81.630638,112.68893,522.50854,-111.38548,0.85436267,39.339134,-411.12305,0.042665396,51.056984,-411.12305,42.291504,-16173.225,0.014795234,15016.913,22097.672,39.335022,42.29673,-81.631752,522.50854,0.65709889,9092.4668
2.5418,92.695145,-177.37749,-81.576263,112.70215,532.13782,-177.37749,1.2001357,43.753624,-354.76031,0.052778378,51.056984,-354.76031,37.822643,-15522.049,0.02078365,19074.6,20126.857,43.750076,37.827961,-81.578041,532.13782,0.65713388,14469.792
2.5420001,92.71769,-240.86681,-81.199966,112.71544,537.28357,-240.86681,1.6216068,47.99543,-296.41675,0.06350822,51.056984,-296.41675,33.204536,-14226.648,0.028083226,23171.979,17840.25,47.992466,33.209908,-81.20237,537.28357,0.65716887,19558.377
2.5422001,92.740234,-301.64676,-80.50322,112.72892,537.99255,-301.64676,2.1226432,52.047813,-236.34579,0.074685693,51.056984,-236.34579,28.455408,-12301.282,0.036760967,27291.051,15308.798,52.045452,28.460789,-80.506241,537.99255,0.65720385,24283.535
2.5423999,92.762779,-359.522,-79.488792,112.74272,534.32733,-359.522,2.7058544,55.894787,-174.80536,0.086134553,51.056984,-174.80536,23.594004,-9770.708,0.046862103,31414.182,12606.922,55.893036,23.599348,-79.492386,534.32733,0.6572389,28577.969
2.5425999,92.785332,-414.30923,-78.160667,112.75697,526.36609,-414.30923,3.372555,59.52116,-112.05684,0.097674251,51.056984,-112.05684,18.639507,-6669.7529,0.058409404,35524.137,9811.2041,59.520039,18.64477,-78.16481,526.36609,0.65727389,32382.686
2.5427999,92.807884,-465.83774,-76.524094,112.77175,514.2019,-465.83774,4.1227422,62.912628,-48.364182,0.10912282,51.056984,-48.364182,13.611469,-3042.7175,0.071402863,39604.137,6999.0435,62.912144,13.616611,-76.528755,514.2019,0.65730888,35647.812
2.5429504,92.824844,-502.34897,-75.09388,112.78329,502.34897,-502.34897,4.7412086,65.300415,4.1009346e-07,0.11756387,51.056984,4.1009346e-07,9.7934675,2.6779273e-05,0.082114972,42643.074,4919.7383,65.300415,9.7984915,-75.098907,502.34897,0.65733522,37723.336
2.5429504,92.824844,-502.34897,-75.09388,112.78329,502.34897,-502.34897,4.7412086,65.279907,4.1009346e-07,0.11756387,51.056984,4.1009346e-07,9.7934675,2.6770864e-05,0.082114972,42643.074,4919.7383,65.300415,9.7984915,-75.098907,502.34897,0.65733522,37723.336
2.543,92.830437,-505.94736,-74.585617,112.78722,505.94528,-505.94736,4.8105617,-37.383404,0.0020687873,0.11600632,51.056984,0.0020687873,8.5296535,-0.077338308,0.080005921,42051.855,4315.5381,66.055962,8.5347137,-74.590675,505.94528,0.65734386,37736.395
2.5432,92.852997,-518.09821,-72.353035,112.80401,518.09607,-518.09821,5.0883293,-37.126003,0.0021213018,0.1100822,51.056984,0.0021213018,3.4139519,-0.078755461,0.071289524,39254.652,1768.755,68.939087,3.4191327,-72.358223,518.09607,0.65737885,37485.977
2.5433333,92.868042,-524.08887,-70.705437,112.81588,524.08667,-524.08887,5.2709026,-36.871311,0.0021516399,0.10646776,51.056984,0.0021516399,-0.0052408674,-0.079333782,0.065321691,37053.105,-2.7466688,70.710678,-5.6631289e-10,-70.710678,524.08667,0.65740222,37055.93
2.5433333,92.868042,-524.08887,-70.705437,112.81588,524.08667,-524.08887,5.2709026,-36.871311,0.0021516399,0.10646776,51.056984,0.0021516399,-0.0052408674,-0.079333782,0.065321691,37053.105,-2.7466688,70.710678,-5.6631289e-10,-70.710678,524.08667,0.65740222,37055.93
2.5434,92.875557,-526.4494,-69.834938,112.82196,526.4472,-526.4494,5.3611689,-36.720623,0.0021654153,0.10476471,51.056984,0.0021654153,-1.7152059,-0.079515398,0.062299334,35861.516,-902.96539,71.55014,-1.7099414,-69.840202,526.4472,0.6574139,36764.559
2.5436001,92.898125,-530.98975,-67.041245,112.84059,530.98755,-530.98975,5.6269588,-36.165611,0.0022008885,0.10008372,51.056984,0.0022008885,-6.8375773,-0.079596475,0.053114187,31967.463,-3630.6682,73.878822,-6.8322673,-67.046555,530.98755,0.65744889,35598.211
2.5438001,92.9207,-531.7226,-63.982986,112.8594,531.7204,-531.7226,5.8836942,-35.46595,0.0022276377,0.096058868,51.056984,0.0022276377,-11.932946,-0.079005286,0.043815926,27676.129,-6344.9907,75.915932,-11.927629,-63.988304,531.7204,0.65748388,34021.199
2.5439999,92.943268,-528.66614,-60.672234,112.87787,528.66388,-528.66614,6.1295204,-34.614433,0.0022453575,0.092699327,51.056984,0.0022453575,-16.981205,-0.077721775,0.034488238,23097.928,-8977.3496,77.653442,-16.975918,-60.677521,528.66388,0.65751886,32075.354
2.5441999,92.965851,-521.85303,-57.122055,112.89552,521.85077,-521.85303,6.3627658,-33.648766,0.0022546651,0.090003647,51.056984,0.0022546651,-21.962429,-0.075866699,0.025214998,18348.129,-11461.11,79.08448,-21.957211,-57.127274,521.85077,0.65755385,29809.316
2.5444,92.988426,-511.33047,-53.346455,112.91187,511.32825,-511.33047,6.5819621,-32.537502,0.0022548183,0.087959833,51.056984,0.0022548183,-26.856962,-0.073366158,0.016079098,13544.873,-13732.724,80.203415,-26.851849,-53.35157,511.32825,0.6575889,27277.67
2.5446,93.011009,-497.16006,-49.36034,112.92647,497.15781,-497.16006,6.7858691,-31.297876,0.0022460741,0.086545534,51.056984,0.0022460741,-31.645487,-0.070297353,0.0071613668,8807.1182,-15732.801,81.005829,-31.640514,-49.365311,497.15781,0.65762389,24539.988
2.5446064,93.011749,-496.63828,-49.227215,112.92691,496.63602,-496.63828,6.7922382,-31.255276,0.0022456374,0.086509734,51.056984,0.0022456374,-31.799376,-0.070188008,0.0068756146,8655.333,-15792.715,81.026588,-31.794409,-49.232182,496.63602,0.65762502,24448.117
2.5446064,93.011749,-496.63828,-49.227215,112.92691,496.63602,-496.63828,6.7922382,81.026588,0.0022456374,0.086509734,51.056984,0.0022456374,-31.799376,0.18195632,0.0068756146,8655.585,-15792.715,81.026588,-31.794409,-49.232182,496.63602,0.65762502,24448.117
2.5448,93.0336,-513.06525,-45.1791,112.93987,445.77658,-513.06525,8.0705767,81.487869,67.288666,0.08857923,51.056984,67.288666,-36.308769,5483.21,0.02901718,12477.438,-16185.599,81.488541,-36.30431,-45.184231,445.77658,0.65765887,23179.826
2.5450001,93.05619,-525.59631,-40.819572,112.95309,390.86349,-525.59631,9.4021225,81.648308,134.73285,0.089303792,51.056984,134.73285,-40.828739,11000.71,0.052080523,16496.865,-15958.463,81.649658,-40.824829,-40.824829,390.86349,0.65769386,21454.617
2.5452001,93.078781,-533.62537,-36.298973,112.96631,333.81079,-533.62537,10.733648,81.486542,199.81456,0.088579237,51.056984,199.81456,-45.187569,16282.197,0.075143702,20568.152,-15084.098,81.488541,-45.184231,-36.30431,333.81079,0.65772885,19370.053
2.5453999,93.101372,-537.18878,-31.635143,112.97964,274.86841,-537.18878,12.054667,81.003204,262.32037,0.086417027,51.056984,262.32037,-49.368061,21248.791,0.098025069,24673.115,-13569.72,81.005829,-49.365311,-31.640514,274.86841,0.6577639,16994.043
2.5455999,93.12397,-536.33911,-26.846485,112.9932,214.29131,-536.33911,13.35486,80.200195,322.04779,0.082851276,51.056984,322.04779,-53.35371,25828.295,0.12054588,28793.879,-11433.237,80.203415,-53.35157,-26.851849,214.29131,0.65779889,14398.82
2.5458,93.146568,-531.14447,-21.9519,113.00713,152.33859,-531.14447,14.624236,79.080696,378.80585,0.077938244,51.056984,378.80585,-57.128796,29956.23,0.14253308,32912.941,-8702.9199,79.08448,-57.127274,-21.957211,152.33859,0.65783387,11659.63
2.546,93.169174,-521.68835,-16.970701,113.02154,89.272491,-521.68835,15.853291,77.649117,432.41583,0.071755432,51.056984,432.41583,-60.678413,33576.707,0.16382203,37013.211,-5416.9136,77.653442,-60.677521,-16.975918,89.272491,0.65786886,8853.417
2.5462,93.19178,-508.06927,-11.922548,113.03654,25.357449,-508.06927,17.033154,75.911102,482.71182,0.064400367,51.056984,482.71182,-63.988556,36643.188,0.18425909,41078.082,-1622.5865,75.915932,-63.988304,-11.927629,25.357449,0.65790385,6057.4805
2.5462787,93.200691,-501.58447,-9.9195499,113.04263,-4.1033468e-07,-501.58447,17.482708,75.143639,501.58447,0.061205398,51.056984,501.58447,-65.224091,37690.883,0.19204611,42666.375,2.6763706e-05,75.148659,-65.224091,-9.9245663,-4.1033468e-07,0.65791768,4975.4922
2.5462787,93.200691,-501.58447,-9.9195499,113.04263,-4.1033468e-07,-501.58447,17.482708,75.143639,501.58447,0.061205398,51.056984,501.58447,-65.203575,37690.883,0.19204611,42666.375,2.6755288e-05,75.148659,-65.224091,-9.9245663,-4.1033468e-07,0.65791768,4975.4922
2.5464001,93.214386,-509.9671,-6.8271675,113.05241,-0.0020881677,-509.9671,18.155699,73.873718,509.96921,0.055988856,51.056984,509.96921,37.361835,37673.32,0.20370345,41154.875,-0.078017779,73.878822,-67.046555,-6.8322673,-0.0020881677,0.6579389,3481.6309
2.5466001,93.237,-520.76428,-1.7047337,113.06966,-0.0021369832,-520.76428,19.213814,71.54493,520.76642,0.04665402,51.056984,520.76642,37.008961,37258.195,0.22203182,38145.883,-0.079087526,71.55014,-69.840202,-1.7099414,-0.0021369832,0.65797389,887.7644
2.5466666,93.244537,-523.51892,0.0052351891,113.07567,-0.0021521093,-523.51892,19.551096,70.705444,523.52106,0.043362211,51.056984,523.52106,36.894787,37015.789,0.22787414,37012.969,-0.07940162,70.710678,-70.710678,1.6628551e-10,-0.0021521093,0.65798557,-2.7407205
2.5466666,93.244537,-523.51892,0.0052351891,113.07567,-0.0021521093,-523.51892,19.551096,70.705444,523.52106,0.043362211,51.056984,523.52106,36.894787,37015.789,0.22787414,37012.969,-0.07940162,70.710678,-70.710678,1.6628551e-10,-0.0021521093,0.65798557,-2.7407205
2.5467999,93.259621,-527.75641,3.4244103,113.08793,-0.0021788769,-527.75641,20.201233,68.933807,527.75854,0.036542621,51.056984,527.75854,36.585629,36380.406,0.23913568,34573.074,-0.07971558,68.939087,-72.358223,3.4191327,-0.0021788769,0.65800887,-1807.2544
2.5469999,93.282234,-530.9425,8.5400229,113.10669,-0.0022126331,-530.9425,21.113005,66.050652,530.9447,0.025814731,51.056984,530.9447,36.040989,35069.246,0.2549293,30534.904,-0.079745486,66.055962,-74.590675,8.5347137,-0.0022126331,0.65804386,-4534.2612
2.5472,93.304863,-530.32874,13.621915,113.12544,-0.0022349842,-530.32874,21.945223,62.906841,530.33099,0.014638797,51.056984,530.33099,35.220459,33361.445,0.2693449,26137.273,-0.078717172,62.912144,-76.528755,13.616611,-0.0022349842,0.65807885,-7224.0928
2.5474,93.327484,-525.93829,18.65003,113.14369,-0.0022488663,-525.93829,22.695257,59.514778,525.94055,0.0031913933,51.056984,525.94055,34.278503,31301.236,0.28233701,21492.395,-0.077087767,59.520039,-78.16481,18.64477,-0.0022488663,0.6581139,-9808.7646
2.5476,93.350121,-517.80908,23.604525,113.16093,-0.0022540912,-517.80908,23.361805,55.887859,517.81134,-0.0083470121,51.056984,517.81134,33.212177,28939.369,0.293883,16716.656,-0.074863277,55.893036,-79.492386,23.599348,-0.0022540912,0.65814888,-12222.639
2.5478001,93.372749,-505.99344,28.465849,113.17671,-0.0022511494,-505.99344,23.94486,52.04039,505.9957,-0.019794377,51.056984,505.9957,32.051228,26332.213,0.30398276,11928.609,-0.072152093,52.045452,-80.506241,28.460789,-0.0022511494,0.65818387,-14403.533
2.5479362,93.388168,-495.86682,31.714287,113.18639,-0.0022439084,-495.86682,24.294859,49.300861,495.86905,-0.027447864,51.056984,495.86905,31.180265,24446.771,0.31004554,8720.6396,-0.069965653,49.30582,-81.015152,31.709328,-0.0022439084,0.65820771,-15726.062
2.5479362,93.388168,-495.86682,31.714287,113.18639,-0.0022439084,-495.86682,24.294859,49.300861,495.86905,-0.027447864,51.056984,495.86905,-81.015152,24446.771,0.31004554,8720.8916,0.18179056,49.30582,-81.015152,31.709328,-0.0022439084,0.65820771,-15726.062
2.5480001,93.395386,-479.37701,33.214703,113.19067,-22.364105,-479.37701,24.445744,47.987446,501.74112,-0.03097003,51.056984,501.74112,-81.202148,24077.275,0.3126592,9970.9248,1816.0133,47.992466,-81.20237,33.209908,-22.364105,0.65821886,-15922.364
2.5481999,93.41803,-426.01273,37.832222,113.20397,-91.165947,-426.01273,24.867067,43.744904,517.17865,-0.041697714,51.056984,517.17865,-81.577126,22623.932,0.31995755,13943.978,7437.0557,43.750076,-81.578041,37.827961,-91.165947,0.65825385,-16117.009
2.5483999,93.440666,-370.3526,42.30043,113.21716,-157.74971,-370.3526,25.21269,39.329742,528.10229,-0.051808473,51.056984,528.10229,-81.630173,20770.127,0.32594466,17981.188,12877.136,39.335022,-81.631752,42.29673,-157.74971,0.6582889,-15666.075
2.5486,93.463318,-312.64276,46.601692,113.23038,-221.89537,-312.64276,25.487679,34.759388,534.53809,-0.061142717,51.056984,534.53809,-81.361084,18580.219,0.3307083,22064.184,18053.646,34.764732,-81.363304,46.598568,-221.89537,0.65832388,-14569.682
2.5488,93.485962,-253.13487,50.719036,113.24375,-283.39346,-253.13487,25.698212,30.051878,536.52838,-0.069553204,51.056984,536.52838,-80.770912,16123.685,0.33435541,26174.879,22889.949,30.057243,-80.77375,50.716503,-283.39346,0.65835887,-12838.757
2.549,93.508614,-192.08539,54.636208,113.25742,-342.04572,-192.08539,25.85148,25.22579,534.1311,-0.076907277,51.056984,534.1311,-79.862,13473.88,0.33701062,30295.518,27316.455,25.231133,-79.865417,54.634285,-342.04572,0.65839386,-10494.817
2.5492001,93.531265,-129.75444,58.337746,113.27148,-397.66562,-129.75444,25.955584,20.300171,527.42004,-0.083088957,51.056984,527.42004,-78.637917,10706.717,0.33881417,34408.73,31271.596,20.305445,-78.641891,58.336449,-397.66562,0.65842885,-7569.5815
2.5494001,93.553917,-66.404976,61.809052,113.28608,-450.0791,-66.404976,26.019392,15.294456,516.48407,-0.088000752,51.056984,516.48407,-77.103508,7899.3428,0.33991969,38497.59,34702.676,15.299621,-77.108009,61.808388,-450.0791,0.6584639,-4104.4287
2.5495999,93.576576,-2.30178,65.036415,113.30131,-499.12512,-2.30178,26.052412,10.228401,501.42691,-0.091565199,51.056984,501.42691,-75.264816,5128.7954,0.34049183,42545.656,37566.562,10.233416,-75.269814,65.036392,-499.12512,0.65849888,-149.69954
2.549607,93.577393,6.1561423e-11,65.147095,113.30186,-500.81387,6.1561423e-11,26.053146,10.046465,500.81387,-0.091666885,51.056984,500.81387,-75.193558,5031.4092,0.34050456,42689.387,37657.977,10.051474,-75.198563,65.147095,-500.81387,0.65850013,4.0105479e-09
2.549607,93.577393,6.1561423e-11,65.147087,113.30186,-500.81387,6.1561423e-11,26.053146,10.046465,500.81387,-0.091666885,51.056984,500.81387,-75.193558,5031.4092,0.34050456,42689.387,37657.977,10.051474,-75.198563,65.147095,-500.81387,0.65850013,4.0105474e-09
2.5497999,93.599243,0.0021036726,-37.175888,113.31767,-513.50549,0.0021036726,26.064627,5.1216893,513.50336,-0.093725018,51.056984,513.50336,-73.129425,2630.0049,0.34070355,40182.285,37552.359,5.1268244,-73.13456,68.007736,-513.50549,0.65853387,-0.078205898
2.55,93.62191,0.0021505028,-36.814457,113.33535,-522.94867,0.0021505028,26.066374,-0.0052294647,522.94647,-0.094448216,51.056984,522.94647,-70.705452,-2.7347302,0.34073386,36972.504,36975.316,-7.6029296e-12,-70.710678,70.710678,-522.94867,0.65856886,-0.079169586
2.55,93.62191,0.0021505028,-36.814457,113.33535,-522.94867,0.0021505028,26.066374,-0.0052294647,522.94647,-0.094448216,51.056984,522.94647,-70.705452,-2.7347302,0.34073386,36972.504,36975.316,-7.6029296e-12,-70.710678,70.710678,-522.94867,0.65856886,-0.079169586
2.5502,93.644577,0.0021888744,-36.309166,113.35385,-528.58112,0.0021888744,26.068161,-5.1321101,528.57892,-0.093719475,51.056984,528.57892,-68.002449,-2712.7251,0.34076476,33232.004,35944.809,-5.1268244,-68.007736,73.13456,-528.58112,0.65860391,-0.079476207
2.5504,93.667252,0.0022196695,-35.713661,113.37268,-530.41638,0.0022196695,26.080418,-10.23872,530.41418,-0.091555767,51.056984,530.41418,-65.03109,-5430.7622,0.34097689,29062.715,34493.555,-10.233416,-65.036392,75.269814,-530.41638,0.65863889,-0.079272524
2.5506001,93.689926,0.0022383435,-34.809166,113.39132,-528.46106,0.0022383435,26.113493,-15.304905,528.4588,-0.087988414,51.056984,528.4588,-61.803104,-8088.0117,0.34154955,24572.443,32660.533,-15.299621,-61.808388,77.108009,-528.46106,0.65867388,-0.077914879
2.5508001,93.712608,0.0022496474,-33.840477,113.40926,-522.74365,0.0022496474,26.177374,-20.310671,522.74139,-0.083073713,51.056984,522.74139,-58.331223,-10617.229,0.34265566,19874.971,30492.275,-20.305445,-58.336449,78.641891,-522.74365,0.65870887,-0.076129138
2.5510001,93.735291,0.0022522931,-32.749237,113.42604,-513.30713,0.0022522931,26.28157,-25.236265,513.30487,-0.076889165,51.056984,513.30487,-54.62915,-12953.897,0.34446001,15087.562,28041.533,-25.231133,-54.634285,79.865417,-513.30713,0.65874386,-0.073760875
2.5511999,93.757973,0.0022461941,-31.535954,113.44118,-500.2088,0.0022461941,26.434958,-30.062246,500.20654,-0.06953232,51.056984,500.20654,-50.711502,-15037.332,0.34711623,10328.937,25366.34,-30.057243,-50.716503,80.77375,-500.2088,0.65877891,-0.070835873
2.551266,93.765457,0.002242326,-31.11269,113.44574,-495.09641,0.002242326,26.497749,-31.629158,495.09415,-0.066867523,51.056984,495.09415,-49.374451,-15659.411,0.34820366,8785.6309,24445.111,-31.624207,-49.379398,81.003609,-495.09641,0.65879041,-0.069764793
2.551266,93.765457,0.002242326,81.003609,113.44574,-495.09641,0.002242326,26.497749,-31.629158,495.09415,-0.066867523,51.056984,495.09415,-49.374451,-15659.411,0.34820366,8785.8818,24445.111,-31.624207,-49.379398,81.003609,-495.09641,0.65879041,0.1816365
2.5513999,93.780663,46.738014,81.362831,113.4547,-506.88959,46.738014,26.645626,-34.769337,460.15158,-0.06111927,51.056984,460.15158,-46.593498,-15999.164,0.3507646,11421.333,23617.76,-34.764732,-46.598568,81.363304,-506.88959,0.65881389,3802.7375
2.5516,93.80336,114.73096,81.6306,113.46793,-520.71509,114.73096,26.920752,-39.339081,405.98413,-0.051782638,51.056984,405.98413,-42.291519,-15971.043,0.35552937,15416.348,22021.832,-39.335022,-42.29673,81.631752,-520.71509,0.65884888,9365.5576
2.5518,93.82605,180.42751,81.576233,113.48108,-530.03705,180.42751,27.26652,-43.753571,349.60953,-0.041669697,51.056984,349.60953,-37.822662,-15296.665,0.3615177,19469.344,20047.412,-43.750076,-37.827961,81.578041,-530.03705,0.65888387,14718.597
2.552,93.848747,243.61169,81.199936,113.49432,-534.88739,243.61169,27.68799,-47.995377,291.2757,-0.030939871,51.056984,291.2757,-33.204559,-13979.888,0.36881727,23562.066,17760.701,-47.992466,-33.209908,81.20237,-534.88739,0.65891886,19781.254
2.5522001,93.871452,304.07819,80.503197,113.50776,-535.31427,304.07819,28.189024,-52.047764,231.23607,-0.019762382,51.056984,231.23607,-28.455435,-12035.32,0.37749496,27676.545,15232.6,-52.045452,-28.460789,80.506241,-535.31427,0.65895391,24479.266
2.5524001,93.89415,361.63297,79.48877,113.52153,-531.38123,361.63297,28.772232,-55.894733,169.74825,-0.0083134817,51.056984,169.74825,-23.594034,-9488.0332,0.38759607,31795.152,12537.427,-55.893036,-23.599348,79.492386,-531.38123,0.65898889,28745.76
2.5525999,93.916855,416.09412,78.160652,113.53575,-523.16748,416.09412,29.438931,-59.521111,107.07337,0.0032262614,51.056984,107.07337,-18.63954,-6373.126,0.39914334,35900.66,9751.6006,-59.520039,-18.64477,78.16481,-523.16748,0.65902388,32522.186
2.5527999,93.939568,467.29227,76.524078,113.55054,-510.76724,467.29227,30.189116,-62.912579,43.474972,0.014674846,51.056984,43.474972,-13.611504,-2735.1226,0.41213676,39976.301,6952.3101,-62.912144,-13.616611,76.528755,-510.76724,0.65905887,35759.113
2.5529356,93.954956,500.04263,75.243362,113.56094,-500.04263,500.04263,30.744148,-65.069817,-4.1081492e-07,0.022287169,51.056984,-4.1081492e-07,-10.173541,2.6731654e-05,0.42175019,42712.094,5087.2041,-65.069817,-10.178541,75.24836,-500.04263,0.65908259,37624.887
2.5529356,93.954956,500.04263,75.243362,113.56094,-500.04263,500.04263,30.744148,-65.049278,-4.1081492e-07,0.022287169,51.056984,-4.1081492e-07,-10.173541,2.6723214e-05,0.42175019,42712.094,5087.2041,-65.069817,-10.178541,75.24836,-500.04263,0.65908259,37624.887
2.553,93.96228,504.68085,74.585625,113.56606,-504.6788,504.68085,30.834295,37.415695,-0.0020694332,0.020255506,51.056984,-0.0020694332,-8.5296669,-0.07742928,0.41901252,41946.602,4304.7417,-66.055962,-8.5347137,74.590675,-504.6788,0.65909386,37641.938
2.5532,93.984993,516.56232,72.35305,113.58295,-516.56018,516.56232,31.111233,37.02581,-0.0021192979,0.014340109,51.056984,-0.0021192979,-3.4139671,-0.078468718,0.41030896,39138.301,1763.5195,-68.939087,-3.4191327,72.358223,-516.56018,0.6591289,37374.859
2.5533333,94.000137,522.37732,70.705452,113.59487,-522.37512,522.37732,31.29298,36.77565,-0.0021497265,0.010733851,51.056984,-0.0021497265,0.0052237515,-0.079057589,0.40435466,36932.117,-2.7287581,-70.710678,8.4831621e-12,70.710678,-522.37512,0.65915221,36934.926
2.5533333,94.000137,522.37732,70.705452,113.59487,-522.37512,522.37732,31.29298,36.77565,-0.0021497265,0.010733851,51.056984,-0.0021497265,0.0052237515,-0.079057589,0.40435466,36932.117,-2.7287581,-70.710678,8.4831621e-12,70.710678,-522.37512,0.65915221,36934.926
2.5534,94.007713,524.65131,69.834953,113.60098,-524.64911,524.65131,31.38275,36.642483,-0.0021638526,0.0090355165,51.056984,-0.0021638526,1.7151879,-0.07928893,0.40134069,35739.047,-899.87189,-71.55014,1.7099414,69.840202,-524.64911,0.65916389,36639
2.5536001,94.030434,528.93756,67.04126,113.61967,-528.93536,528.93756,31.646709,35.979935,-0.0021971751,0.0043705441,51.056984,-0.0021971751,6.8375568,-0.079054214,0.39218694,31843.939,-3616.6257,-73.878822,6.8322673,67.046555,-528.93536,0.65919888,35460.645
2.5538001,94.053162,529.42548,63.983009,113.63849,-529.42328,529.42548,31.901176,35.291027,-0.0022241392,0.00036347739,51.056984,-0.0022241392,11.932923,-0.07849215,0.38292989,27556.59,-6317.5674,-75.915932,11.927629,63.988304,-529.42328,0.65923387,33874.238
2.5539999,94.07589,526.13409,60.67226,113.65694,-526.13184,526.13409,32.144318,34.417717,-0.0022414231,-0.0029776844,51.056984,-0.0022414231,16.98118,-0.077144668,0.37365329,22987.328,-8934.3398,-77.653442,16.975918,60.677521,-526.13184,0.65926886,31921.744
2.5541999,94.098625,519.09698,57.122082,113.67453,-519.09473,519.09698,32.3745,33.407547,-0.0022498406,-0.0056556426,51.056984,-0.0022498406,21.962402,-0.075161651,0.3644411,18251.258,-11400.567,-79.08448,21.957211,57.127274,-519.09473,0.6593039,29651.898
2.5544,94.121361,508.36218,53.346485,113.69077,-508.35992,508.36218,32.590309,32.267471,-0.0022494178,-0.0076836287,51.056984,-0.0022494178,26.856934,-0.07258302,0.35537612,13466.274,-13652.988,-80.203415,26.851849,53.35157,-508.35992,0.65933889,27119.336
2.5545957,94.143608,494.33795,49.447971,113.70493,-494.33572,494.33795,32.786434,31.025599,-0.0022403512,-0.0090615237,51.056984,-0.0022403512,31.543989,-0.06950824,0.34672543,8850.6191,-15593.32,-80.991959,31.539045,49.452915,-494.33572,0.6593731,24444.01
2.5545957,94.143608,494.33795,49.447971,113.70493,-494.33572,494.33795,32.786434,-80.991959,-0.0022403512,-0.0090615237,51.056984,-0.0022403512,31.543989,0.18145044,0.34672543,8850.8701,-15593.32,-80.991959,31.539045,49.452915,-494.33572,0.6593731,24444.01
2.5546,94.144096,494.74631,49.360363,113.70522,-493.23563,494.74631,32.814579,-81.005814,-1.5106713,-0.0089996057,51.056984,-1.5106713,31.645447,122.37315,0.34721291,8934.5684,-15608.662,-81.005829,31.640514,49.365311,-493.23563,0.65937388,24420.857
2.5548,94.16684,511.47577,45.179115,113.71853,-440.65915,511.47577,34.135651,-81.487831,-70.81662,-0.0068373755,51.056984,-70.81662,36.308716,5770.6929,0.37009466,12878.947,-15999.769,-81.488541,36.30431,45.184231,-440.65915,0.65940887,23108.023
2.5550001,94.189583,523.69287,40.819592,113.73168,-385.72073,523.69287,35.467194,-81.648277,-137.97214,-0.0061128163,51.056984,-137.97214,40.828686,11265.187,0.39315799,16893.645,-15748.471,-81.649658,40.824829,40.824829,-385.72073,0.65944386,21376.93
2.5552001,94.212334,531.41907,36.298996,113.74483,-328.6644,531.41907,36.798721,-81.486511,-202.7547,-0.0068373666,51.056984,-202.7547,45.187519,16521.773,0.41622114,20960.225,-14851.527,-81.488541,45.184231,36.30431,-328.6644,0.6594789,19289.979
2.5553999,94.235085,534.6922,31.635168,113.75809,-269.74002,534.6922,38.11974,-81.003174,-264.95218,-0.0089995768,51.056984,-264.95218,49.368008,21461.969,0.4391025,25060.518,-13316.528,-81.005829,49.365311,31.640514,-269.74002,0.65951389,16915.078
2.5555999,94.257835,533.56586,26.846514,113.77161,-209.20248,533.56586,39.41993,-80.200172,-324.36337,-0.012565332,51.056984,-324.36337,53.353661,26013.998,0.46162331,29176.662,-11161.719,-80.203415,53.35157,26.851849,-209.20248,0.65954888,14324.383
2.5558,94.280594,528.10925,21.951931,113.78551,-147.31058,528.10925,40.689304,-79.080673,-380.79871,-0.017478365,51.056984,-380.79871,57.128746,30113.818,0.48361051,33291.168,-8415.668,-79.08448,57.127274,21.957211,-147.31058,0.65958387,11593.018
2.556,94.303352,518.40698,16.970734,113.79991,-84.326202,518.40698,41.918358,-77.649101,-434.08081,-0.023661174,51.056984,-434.08081,60.678364,33705.984,0.50489944,37386.957,-5116.7759,-77.653442,60.677521,16.975918,-84.326202,0.65961885,8797.748
2.5562,94.326111,504.55856,11.922584,113.81491,-20.513355,504.55856,43.098221,-75.911095,-484.0452,-0.03101624,51.056984,-484.0452,63.988506,36744.398,0.5253365,41447.422,-1312.619,-75.915932,63.988304,11.927629,-20.513355,0.6596539,6015.6416
2.5562639,94.333382,499.27988,10.299325,113.81985,4.0202127e-07,499.27988,43.463364,-75.292488,-499.27988,-0.03359405,51.056984,-499.27988,64.993156,37592.023,0.53166139,42734.27,2.6128633e-05,-75.297478,64.993156,10.304318,4.0202127e-07,0.65966505,5142.2456
