"Time","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rectifier.thyristor_n1.off","rectifier.thyristor_n2.off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.filter[1].firstOrder.y","pulse2.twoPulse.filter[1].transferFunction[1].x_scaled[1]","pulse2.twoPulse.filter[1].transferFunction[2].x_scaled[1]","inductor.i","dcpm.inertiaRotor.phi","dcpm.inertiaRotor.w","lMains.i"
2.473,1,0,0,1,96.427811,0.17500216,12079.098,17.077404,99.862976,0.28426009,2.460042,2.470042,-59.769806,13.728633,-11.420944,93.72332,352.84335,143.62743,-93.725853
2.4732001,1,0,0,1,96.427811,0.20082581,12079.098,20.412212,99.862976,0.30304363,2.460042,2.470042,-67.96608,13.162785,-10.67584,94.123177,352.8721,143.62227,-94.125816
2.4734001,1,0,0,1,96.427811,0.22769648,12079.098,24.022791,99.862976,0.32191357,2.460042,2.470042,-75.812027,12.542583,-9.8863392,94.586266,352.90082,143.61746,-94.588997
2.4735999,1,0,0,1,96.427811,0.25550842,12079.098,27.89064,99.862976,0.34088191,2.460042,2.470042,-83.28656,11.871054,-9.0561657,95.106133,352.92953,143.61308,-95.108955
2.4737999,1,0,0,1,96.427811,0.28415215,12079.098,31.993214,99.862976,0.35995936,2.460042,2.470042,-90.368889,11.151357,-8.1891241,95.676117,352.95825,143.60918,-95.679024
2.474,1,0,0,1,96.427811,0.31351498,12079.098,36.304272,99.862976,0.37915525,2.460042,2.470042,-97.038734,10.386775,-7.2890964,96.289352,352.98697,143.60576,-96.29232
2.4742,1,0,0,1,96.427811,0.34348127,12079.098,40.794292,99.862976,0.39847752,2.460042,2.470042,-103.27656,9.5807142,-6.3600292,96.938805,353.01572,143.60289,-96.941826
2.4744,1,0,0,1,96.427811,0.37393311,12079.098,45.430943,99.862976,0.41793272,2.460042,2.470042,-109.06371,8.7366953,-5.4059324,97.617294,353.04443,143.60057,-97.620361
2.4746001,1,0,0,1,96.427811,0.40475062,12079.098,50.179588,99.862976,0.4375259,2.460042,2.470042,-114.38262,7.8583426,-4.4308643,98.317551,353.07315,143.59885,-98.320641
2.4748001,1,0,0,1,96.427811,0.4358125,12079.098,55.003822,99.862976,0.4572607,2.460042,2.470042,-119.21696,6.9493814,-3.4389248,99.032196,353.10187,143.59772,-99.035309
2.4749999,1,0,0,1,96.427811,0.46699649,12079.098,59.866043,99.862976,0.47713923,2.460042,2.470042,-123.55177,6.0136213,-2.4342432,99.753807,353.13058,143.5972,-99.756927
2.4751999,1,0,0,1,96.427811,0.49817982,12079.098,64.728058,99.862976,0.49716219,2.460042,2.470042,-127.37354,5.0549507,-1.4209663,100.47495,353.1593,143.59731,-100.47807
2.4754,1,0,0,1,96.427811,0.52923977,12079.098,69.551682,99.862976,0.51732868,2.460042,2.470042,-130.67041,4.0773191,-0.4032456,101.18818,353.18802,143.59801,-101.19127
2.4756,1,0,0,1,96.427811,0.56005412,12079.098,74.299339,99.862976,0.53763646,2.460042,2.470042,-133.43217,3.0847294,0.61477488,101.88608,353.21674,143.59932,-101.88914
2.4758,1,0,0,1,96.427811,0.59050161,12079.098,78.934647,99.862976,0.55808163,2.460042,2.470042,-135.65044,2.0812228,1.6289723,102.56132,353.24545,143.6012,-102.56434
2.4760001,1,0,0,1,96.427811,0.6204623,12079.098,83.422989,99.862976,0.578659,2.460042,2.470042,-137.31863,1.0708656,2.6352582,103.20664,353.27417,143.60365,-103.20961
2.4762001,1,0,0,1,96.427811,0.64981848,12079.098,87.732079,99.862976,0.59936184,2.460042,2.470042,-138.43213,0.057735246,3.6295927,103.81493,353.30289,143.60663,-103.81783
2.4763999,1,0,0,1,96.427811,0.67845446,12079.098,91.832428,99.862976,0.62018204,2.460042,2.470042,-138.98825,-0.95409381,4.6079979,104.37918,353.33163,143.61012,-104.382
2.4765999,1,0,0,1,96.427811,0.70625776,12079.098,95.697845,99.862976,0.64111012,2.460042,2.470042,-138.98633,-1.9605646,5.5665722,104.89261,353.36035,143.61406,-104.89535
2.4768,1,0,0,1,96.427811,0.73311889,12079.098,99.30584,99.862976,0.66213524,2.460042,2.470042,-138.42767,-2.9576523,6.5015035,105.34862,353.38907,143.61841,-105.35125
2.477,1,0,0,1,96.427811,0.75893223,12079.098,102.63795,99.862976,0.6832453,2.460042,2.470042,-137.3157,-3.9413781,7.4090829,105.74083,353.41779,143.62312,-105.74335
2.4772,1,0,0,1,96.427811,0.78359628,12079.098,105.68011,99.862976,0.70442694,2.460042,2.470042,-135.65584,-4.9078255,8.2857199,106.06313,353.44653,143.62813,-106.06554
2.4774001,1,0,0,1,96.427811,0.80701405,12079.098,108.42274,99.862976,0.72566551,2.460042,2.470042,-133.45557,-5.8531518,9.1279507,106.30969,353.47525,143.63339,-106.31197
2.4776001,1,0,0,1,96.427811,0.82909358,12079.098,110.86104,99.862976,0.74694538,2.460042,2.470042,-130.72437,-6.7736063,9.932457,106.47498,353.50397,143.63882,-106.47711
2.4777999,1,0,0,1,96.427811,0.84974802,12079.098,112.99493,99.862976,0.76824975,2.460042,2.470042,-127.47377,-7.6655407,10.696074,106.55377,353.53271,143.64436,-106.55576
2.4779999,1,0,0,1,96.427811,0.86889625,12079.098,114.82918,99.862976,0.78956079,2.460042,2.470042,-123.71722,-8.525425,11.415803,106.54123,353.56143,143.64992,-106.54307
2.4782,1,0,0,1,96.427811,0.88646317,12079.098,116.37321,99.862976,0.81085986,2.460042,2.470042,-119.47013,-9.3498602,12.088823,106.43283,353.59015,143.65544,-106.43451
2.4784,1,0,0,1,96.427811,0.90237975,12079.098,117.64105,99.862976,0.83212727,2.460042,2.470042,-114.74976,-10.135591,12.712502,106.22447,353.6189,143.66081,-106.22598
2.4786,1,0,0,1,96.427811,0.9165836,12079.098,118.65104,99.862976,0.85334271,2.460042,2.470042,-109.57517,-10.879517,13.284406,105.91243,353.64761,143.66597,-105.91376
2.4788001,1,0,0,1,96.427811,0.92901903,12079.098,119.42557,99.862976,0.87448514,2.460042,2.470042,-103.96719,-11.578708,13.802306,105.49339,353.67636,143.67082,-105.49455
2.4790001,1,0,0,1,96.427811,0.93963748,12079.098,119.9907,99.862976,0.89553279,2.460042,2.470042,-97.948296,-12.230412,14.264191,104.96449,353.70508,143.67526,-104.96545
2.4791999,1,0,0,1,96.427811,0.94839728,12079.098,120.37582,99.862976,0.91646343,2.460042,2.470042,-91.542557,-12.832067,14.668272,104.32326,353.73383,143.67921,-104.32404
2.4793999,1,0,0,1,96.427811,0.95526445,12079.098,120.61311,99.862976,0.93725443,2.460042,2.470042,-84.775528,-13.381311,15.012991,103.56772,353.76257,143.68257,-103.56831
2.4796,1,0,0,1,96.427811,0.96021217,12079.098,120.73705,99.862976,0.95788276,2.460042,2.470042,-77.674171,-13.875989,15.297024,102.69632,353.79129,143.68524,-102.69672
2.4798,1,0,0,1,96.427811,0.96322137,12079.098,120.7839,99.862976,0.97832519,2.460042,2.470042,-70.266724,-14.314165,15.519288,101.70798,353.82004,143.68712,-101.70818
2.48,1,0,0,1,96.427811,0.96428061,12079.098,120.79111,99.862976,0.99855816,2.460042,2.470042,-62.582619,-14.694126,15.678946,100.60208,353.84879,143.68811,-100.60209
2.48,1,0,0,1,96.428062,0,12079.11,0,99.855812,0,2.460042,2.470042,-62.582619,-14.694126,15.678946,100.60208,353.84879,143.68811,-100.60209
2.4800084,1,0,0,1,96.428062,1.7362731e-06,12079.11,6.0138541e-07,99.855812,0.00084998849,2.460042,2.470042,-62.252285,-14.708877,15.684305,100.55276,353.84998,143.68813,-100.55276
2.4800084,1,0,0,1,96.428062,1.7362731e-06,12079.11,6.0138541e-07,99.855812,0.0008499886,2.460042,2.470042,-62.252285,-14.708877,15.684305,100.55276,353.84998,143.68813,-100.55276
2.480042,1,0,0,1,96.428062,-2.5604801e-05,12079.11,3.3062963e-05,99.855812,0.004208589,2.460042,2.470042,-60.941162,-14.766185,15.704395,100.35557,353.8548,143.68819,-100.35554
2.480042,1,0,0,1,96.428062,-2.5604801e-05,12079.11,3.3062963e-05,99.855812,0.004208589,2.480042,2.470042,-60.941162,-14.766185,15.704395,100.35557,353.8548,143.68819,-100.35554
2.480042,1,0,0,1,96.428062,-2.5604804e-05,12079.11,3.3062966e-05,99.855812,0.004208589,2.480042,2.470042,-60.941162,-14.766185,15.704395,100.35557,353.8548,143.68819,-100.35554
2.480042,0,0,0,0,96.428062,-2.5604804e-05,12079.11,3.3062966e-05,99.855812,0.004208589,2.480042,2.470042,-60.941162,-14.766185,15.704395,100.35557,353.8548,143.68819,-100.35554
2.4802001,0,0,0,0,96.428062,-2.5762749e-05,12079.11,3.3063126e-05,99.855812,0.020003203,2.480042,2.470042,-55.177822,-15.015574,15.776591,99.431122,353.8775,143.68813,-93.830925
2.4804001,0,0,0,0,96.428062,-2.5960442e-05,12079.11,3.3063319e-05,99.855812,0.039772544,2.480042,2.470042,-48.66206,-15.284046,15.818597,98.262421,353.90625,143.68715,-74.378853
2.4806001,0,0,0,0,96.428062,-2.61558e-05,12079.11,3.3063512e-05,99.855812,0.05930822,2.480042,2.470042,-42.915668,-15.505935,15.812104,97.094437,353.935,143.68517,-42.563068
2.4807999,0,0,0,0,96.428062,-2.6348822e-05,12079.11,3.3063698e-05,99.855812,0.078610368,2.480042,2.470042,-37.847839,-15.686847,15.763371,95.927185,353.96371,143.68221,1.4147022
2.4809999,0,0,0,0,96.428062,-2.6539508e-05,12079.11,3.306388e-05,99.855812,0.097679146,2.480042,2.470042,-33.378403,-15.83173,15.677913,94.760666,353.99246,143.67825,57.305229
2.4811132,0,0,0,0,96.428062,-2.6646383e-05,12079.11,3.3063981e-05,99.855812,0.10836659,2.480042,2.470042,-31.087191,-15.899429,15.615149,94.100876,354.00873,143.67558,94.100876
2.4811132,0,1,1,0,96.428062,-2.6646383e-05,12079.11,3.3063981e-05,99.855812,0.10836659,2.480042,2.470042,-31.087191,-15.899429,15.615149,94.100876,354.00873,143.67558,94.100876
2.4812,0,1,1,0,96.428062,0.004812961,12079.11,0.26992595,99.855812,0.11652727,2.480042,2.470042,-26.476347,-15.940263,15.555918,93.888161,354.02121,143.67337,93.88932
2.4814,0,1,1,0,96.428062,0.017259069,12079.11,1.0457916,99.855812,0.13526197,2.480042,2.470042,-15.989758,-15.97868,15.364384,93.477051,354.04993,143.668,93.478386
2.4816,0,1,1,0,96.428062,0.031474207,12079.11,2.0574052,99.855812,0.15392525,2.480042,2.470042,-5.697329,-15.941083,15.098509,93.173416,354.07867,143.66232,93.174919
2.4818001,0,1,1,0,96.428062,0.047402531,12079.11,3.3271422,99.855812,0.17253827,2.480042,2.470042,4.3908534,-15.829476,14.761378,92.973801,354.10739,143.65643,92.975479
2.4820001,0,1,1,0,96.428062,0.064981438,12079.11,4.8733211,99.855812,0.19112144,2.480042,2.470042,14.261903,-15.645934,14.356111,92.874359,354.13614,143.65042,92.876198
2.4821999,0,1,1,0,96.428062,0.084141813,12079.11,6.7099171,99.855812,0.20969442,2.480042,2.470042,23.900614,-15.392616,13.885872,92.870842,354.16486,143.64436,92.872833
2.4823999,0,1,1,0,96.428062,0.10480831,12079.11,8.8463354,99.855812,0.22827588,2.480042,2.470042,33.289894,-15.071788,13.353891,92.958626,354.19357,143.63835,92.960762
2.4826,0,1,1,0,96.428062,0.12689963,12079.11,11.287268,99.855812,0.24688362,2.480042,2.470042,42.411171,-14.685824,12.763471,93.132729,354.22232,143.63245,93.13501
2.4828,0,1,1,0,96.428062,0.15032889,12079.11,14.032616,99.855812,0.26553437,2.480042,2.470042,51.244747,-14.237226,12.117993,93.387833,354.25104,143.62671,93.390244
2.483,0,1,1,0,96.428062,0.17500389,12079.11,17.077494,99.855812,0.28424376,2.480042,2.470042,59.77013,-13.728622,11.420924,93.718307,354.27975,143.62123,93.720833
2.4832001,0,1,1,0,96.428062,0.20082752,12079.11,20.4123,99.855812,0.30302632,2.480042,2.470042,67.966362,-13.162771,10.675818,94.11821,354.30847,143.61607,94.12085
2.4834001,0,1,1,0,96.428062,0.22769819,12079.11,24.022879,99.855812,0.32189527,2.480042,2.470042,75.812279,-12.542567,9.8863163,94.581345,354.33722,143.61127,94.584084
2.4835999,0,1,1,0,96.428062,0.25551012,12079.11,27.890726,99.855812,0.34086263,2.480042,2.470042,83.286781,-11.871037,9.0561409,95.101265,354.36594,143.60689,95.104095
2.4837999,0,1,1,0,96.428062,0.28415388,12079.11,31.993299,99.855812,0.35993913,2.480042,2.470042,90.36908,-11.15134,8.1890993,95.671303,354.39465,143.60297,95.674202
2.484,0,1,1,0,96.428062,0.31351668,12079.11,36.304356,99.855812,0.37913406,2.480042,2.470042,97.038902,-10.386756,7.2890701,96.284584,354.42337,143.59955,96.287552
2.4842,0,1,1,0,96.428062,0.34348297,12079.11,40.794376,99.855812,0.39845538,2.480042,2.470042,103.2767,-9.5806952,6.3600025,96.93409,354.45209,143.59666,96.937111
2.4844,0,1,1,0,96.428062,0.37393481,12079.11,45.431026,99.855812,0.41790962,2.480042,2.470042,109.06384,-8.7366743,5.4059052,97.612633,354.4808,143.59436,97.6157
2.4846001,0,1,1,0,96.428062,0.40475231,12079.11,50.179672,99.855812,0.43750188,2.480042,2.470042,114.38273,-7.8583212,4.4308367,98.312935,354.50952,143.59262,98.316032
2.4848001,0,1,1,0,96.428062,0.4358142,12079.11,55.003902,99.855812,0.45723575,2.480042,2.470042,119.21706,-6.9493589,3.4388969,99.027634,354.53824,143.59149,99.030746
2.4849999,0,1,1,0,96.428062,0.46699819,12079.11,59.866123,99.855812,0.4771134,2.480042,2.470042,123.55184,-6.0135989,2.4342153,99.749298,354.56696,143.59097,99.752419
2.4851999,0,1,1,0,96.428062,0.49818152,12079.11,64.728134,99.855812,0.49713546,2.480042,2.470042,127.3736,-5.0549278,1.4209383,100.47049,354.59567,143.59106,100.4736
2.4854,0,1,1,0,96.428062,0.5292415,12079.11,69.551758,99.855812,0.51730108,2.480042,2.470042,130.67046,-4.0772958,0.40321758,101.18377,354.62439,143.59177,101.18686
2.4856,0,1,1,0,96.428062,0.56005579,12079.11,74.299416,99.855812,0.53760797,2.480042,2.470042,133.43222,-3.0847061,-0.61480272,101.88172,354.65311,143.59308,101.88479
2.4858,0,1,1,0,96.428062,0.59050328,12079.11,78.934723,99.855812,0.55805224,2.480042,2.470042,135.65048,-2.0811992,-1.6289999,102.55701,354.68182,143.59496,102.56004
2.4860001,0,1,1,0,96.428062,0.62046403,12079.11,83.423065,99.855812,0.57862878,2.480042,2.470042,137.31866,-1.0708419,-2.6352856,103.20238,354.71057,143.59741,103.20535
2.4862001,0,1,1,0,96.428062,0.64982015,12079.11,87.732155,99.855812,0.59933072,2.480042,2.470042,138.43216,-0.057711445,-3.6296198,103.81071,354.73929,143.60039,103.81361
2.4863999,0,1,1,0,96.428062,0.67845619,12079.11,91.832497,99.855812,0.62015009,2.480042,2.470042,138.98828,0.95411766,-4.6080246,104.37502,354.76801,143.60387,104.37785
2.4865999,0,1,1,0,96.428062,0.70625943,12079.11,95.697914,99.855812,0.6410774,2.480042,2.470042,138.98634,1.9605885,-5.5665984,104.8885,354.79672,143.6078,104.89124
2.4868,0,1,1,0,96.428062,0.73312056,12079.11,99.305908,99.855812,0.66210169,2.480042,2.470042,138.42769,2.9576759,-6.5015292,105.34456,354.82544,143.61215,105.3472
2.487,0,1,1,0,96.428062,0.75893384,12079.11,102.63802,99.855812,0.68321097,2.480042,2.470042,137.3157,3.941402,-7.4091086,105.73682,354.85416,143.61685,105.73935
2.4872,0,1,1,0,96.428062,0.78359795,12079.11,105.68018,99.855812,0.70439178,2.480042,2.470042,135.65584,4.9078488,-8.2857447,106.05917,354.88287,143.62186,106.06158
2.4874001,0,1,1,0,96.428062,0.80701572,12079.11,108.42281,99.855812,0.72562957,2.480042,2.470042,133.45557,5.8531752,-9.1279755,106.30579,354.91162,143.62712,106.30806
2.4876001,0,1,1,0,96.428062,0.82909518,12079.11,110.86111,99.855812,0.74690866,2.480042,2.470042,130.72437,6.7736297,-9.9324808,106.47112,354.94034,143.63255,106.47326
2.4877999,0,1,1,0,96.428062,0.84974962,12079.11,112.995,99.855812,0.76821226,2.480042,2.470042,127.47377,7.6655641,-10.696097,106.54997,354.96906,143.63808,106.55196
2.4879999,0,1,1,0,96.428062,0.86889791,12079.11,114.82924,99.855812,0.78952259,2.480042,2.470042,123.71722,8.5254478,-11.415826,106.53748,354.9978,143.64365,106.53931
2.4881999,0,1,1,0,96.428062,0.88646477,12079.11,116.37328,99.855812,0.81082088,2.480042,2.470042,119.47013,9.3498831,-12.088845,106.42913,355.02652,143.64915,106.43081
2.4884,0,1,1,0,96.428062,0.90238136,12079.11,117.64112,99.855812,0.83208758,2.480042,2.470042,114.74975,10.135612,-12.712523,106.22083,355.05527,143.65453,106.22233
2.4886,0,1,1,0,96.428062,0.91658521,12079.11,118.65111,99.855812,0.8533023,2.480042,2.470042,109.57516,10.879539,-13.284427,105.90883,355.08398,143.65968,105.91016
2.4888,0,1,1,0,96.428062,0.9290207,12079.11,119.42563,99.855812,0.87444395,2.480042,2.470042,103.96718,11.57873,-13.802326,105.48985,355.11273,143.66452,105.491
2.4890001,0,1,1,0,96.428062,0.93963909,12079.11,119.99076,99.855812,0.89549088,2.480042,2.470042,97.94828,12.230433,-14.264211,104.96098,355.14145,143.66898,104.96196
2.4892001,0,1,1,0,96.428062,0.94839895,12079.11,120.37589,99.855812,0.91642088,2.480042,2.470042,91.542542,12.832088,-14.668292,104.31981,355.1702,143.67291,104.32059
2.4893999,0,1,1,0,96.428062,0.95526606,12079.11,120.61317,99.855812,0.93721122,2.480042,2.470042,84.775513,13.381332,-15.01301,103.56432,355.19891,143.67627,103.56491
2.4895999,0,1,1,0,96.428062,0.96021378,12079.11,120.73711,99.855812,0.95783889,2.480042,2.470042,77.674156,13.87601,-15.297042,102.69297,355.22766,143.67894,102.69337
2.4898,0,1,1,0,96.428062,0.96322298,12079.11,120.78396,99.855812,0.9782806,2.480042,2.470042,70.266708,14.314186,-15.519306,101.70468,355.25638,143.68082,101.70488
2.49,0,1,1,0,96.428062,0.96428221,12079.11,120.79117,99.855812,0.99851292,2.480042,2.470042,62.5826,14.694147,-15.678965,100.59883,355.28513,143.68179,100.59884
2.49,0,1,1,0,96.428223,0,12079.116,0,99.851288,0,2.480042,2.470042,62.5826,14.694147,-15.678965,100.59883,355.28513,143.68179,100.59884
2.4900084,0,1,1,0,96.428223,1.7360768e-06,12079.116,6.0129094e-07,99.851288,0.00084991305,2.480042,2.470042,62.252285,14.708897,-15.684322,100.54951,355.28635,143.68182,100.54951
2.490042,0,1,1,0,96.428223,-2.5602321e-05,12079.116,3.3058459e-05,99.851288,0.0042082407,2.480042,2.470042,60.941227,14.766202,-15.704412,100.35234,355.29114,143.68188,100.35231
2.490042,0,1,1,0,96.428223,-2.5602321e-05,12079.116,3.3058459e-05,99.851288,0.0042082407,2.480042,2.490042,60.941227,14.766202,-15.704412,100.35234,355.29114,143.68188,100.35231
2.490042,0,1,1,0,96.428223,-2.5602323e-05,12079.116,3.3058463e-05,99.851288,0.0042082407,2.480042,2.490042,60.941227,14.766202,-15.704412,100.35234,355.29114,143.68188,100.35231
2.490042,0,0,0,0,96.428223,-2.5602323e-05,12079.116,3.3058463e-05,99.851288,0.0042082407,2.480042,2.490042,60.941227,14.766202,-15.704412,100.35234,355.29114,143.68188,100.35231
2.4902,0,0,0,0,96.428223,-2.5760266e-05,12079.116,3.3058619e-05,99.851288,0.020002559,2.480042,2.490042,55.177807,15.015594,-15.776608,99.427925,355.31387,143.68181,93.827682
2.4904001,0,0,0,0,96.428223,-2.5957954e-05,12079.116,3.3058815e-05,99.851288,0.039771266,2.480042,2.490042,48.662045,15.284066,-15.818613,98.25927,355.34259,143.68083,74.375633
2.4906001,0,0,0,0,96.428223,-2.6153304e-05,12079.116,3.3059008e-05,99.851288,0.059306316,2.480042,2.490042,42.915657,15.505955,-15.81212,97.091347,355.37134,143.67885,42.559868
2.4907999,0,0,0,0,96.428223,-2.6346319e-05,12079.116,3.3059194e-05,99.851288,0.07860785,2.480042,2.490042,37.847828,15.686867,-15.763387,95.924141,355.40009,143.67589,-1.4178849
2.4909999,0,0,0,0,96.428223,-2.6537002e-05,12079.116,3.3059376e-05,99.851288,0.097676024,2.480042,2.490042,33.378395,15.831749,-15.677928,94.757668,355.4288,143.67194,-57.308392
2.4911132,0,0,0,0,96.428223,-2.6643856e-05,12079.116,3.3059474e-05,99.851288,0.10836148,2.480042,2.490042,31.087526,15.899439,-15.615173,94.098007,355.44507,143.66925,-94.098007
2.4911132,1,0,0,1,96.428223,-2.6643856e-05,12079.116,3.3059474e-05,99.851288,0.10836148,2.480042,2.490042,31.087526,15.899439,-15.615173,94.098007,355.44507,143.66925,-94.098007
2.4912,1,0,0,1,96.428223,0.0048139086,12079.116,0.26997662,99.851288,0.11652356,2.480042,2.490042,26.475779,15.94028,-15.55593,93.885277,355.45755,143.66704,-93.886429
2.4914,1,0,0,1,96.428223,0.017260011,12079.116,1.0458416,99.851288,0.13525769,2.480042,2.490042,15.98926,15.978693,-15.364392,93.474213,355.48627,143.66167,-93.475548
2.4916,1,0,0,1,96.428223,0.031475145,12079.116,2.0574546,99.851288,0.15392041,2.480042,2.490042,5.6968913,15.941092,-15.098514,93.170624,355.51501,143.65599,-93.172134
2.4918001,1,0,0,1,96.428223,0.047403462,12079.116,3.3271906,99.851288,0.17253287,2.480042,2.490042,-4.3912363,15.829483,-14.76138,92.971062,355.54373,143.6501,-92.97274
2.4920001,1,0,0,1,96.428223,0.064982362,12079.116,4.8733687,99.851288,0.19111551,2.480042,2.490042,-14.262237,15.645938,-14.35611,92.871674,355.57248,143.64409,-92.873512
2.4921999,1,0,0,1,96.428223,0.084142737,12079.116,6.7099638,99.851288,0.20968793,2.480042,2.490042,-23.900906,15.392618,-13.885869,92.86821,355.6012,143.63803,-92.870201
2.4923999,1,0,0,1,96.428223,0.10480922,12079.116,8.8463812,99.851288,0.22826888,2.480042,2.490042,-33.29015,15.071787,-13.353886,92.956039,355.62991,143.632,-92.958183
2.4926,1,0,0,1,96.428223,0.12690055,12079.116,11.287312,99.851288,0.24687611,2.480042,2.490042,-42.411392,14.685822,-12.763464,93.130196,355.65866,143.6261,-93.132469
2.4928,1,0,0,1,96.428223,0.1503298,12079.116,14.032659,99.851288,0.26552635,2.480042,2.490042,-51.244938,14.237223,-12.117985,93.385353,355.68738,143.62036,-93.387756
2.493,1,0,0,1,96.428223,0.1750048,12079.116,17.077536,99.851288,0.28423527,2.480042,2.490042,-59.770298,13.728618,-11.420915,93.715874,355.71609,143.61488,-93.718399
2.4932001,1,0,0,1,96.428223,0.20082843,12079.116,20.41234,99.851288,0.30301735,2.480042,2.490042,-67.966507,13.162766,-10.675808,94.115822,355.74481,143.60973,-94.118462
2.4934001,1,0,0,1,96.428223,0.22769909,12079.116,24.022917,99.851288,0.32188582,2.480042,2.490042,-75.812401,12.542561,-9.8863049,94.57901,355.77353,143.60492,-94.581749
2.4935999,1,0,0,1,96.428223,0.25551102,12079.116,27.890764,99.851288,0.34085274,2.480042,2.490042,-83.286888,11.87103,-9.0561295,95.098984,355.80225,143.60054,-95.101807
2.4937999,1,0,0,1,96.428223,0.28415474,12079.116,31.993336,99.851288,0.35992876,2.480042,2.490042,-90.369171,11.151331,-8.1890869,95.669067,355.83099,143.59662,-95.671967
2.494,1,0,0,1,96.428223,0.31351757,12079.116,36.30439,99.851288,0.37912324,2.480042,2.490042,-97.038979,10.386747,-7.2890573,96.282402,355.85971,143.59319,-96.28537
2.4942,1,0,0,1,96.428223,0.34348384,12079.116,40.794407,99.851288,0.39844415,2.480042,2.490042,-103.27676,9.5806856,-6.3599892,96.931953,355.88843,143.59032,-96.934975
2.4944,1,0,0,1,96.428223,0.37393567,12079.116,45.431057,99.851288,0.41789797,2.480042,2.490042,-109.06389,8.7366648,-5.4058919,97.61055,355.91714,143.588,-97.613609
2.4946001,1,0,0,1,96.428223,0.40475318,12079.116,50.179703,99.851288,0.43748981,2.480042,2.490042,-114.38277,7.8583112,-4.4308233,98.310898,355.94586,143.58626,-98.313995
2.4948001,1,0,0,1,96.428223,0.43581504,12079.116,55.003933,99.851288,0.4572233,2.480042,2.490042,-119.21709,6.9493489,-3.4388835,99.02565,355.97458,143.58513,-99.028763
2.4949999,1,0,0,1,96.428223,0.46699902,12079.116,59.86615,99.851288,0.47710052,2.480042,2.490042,-123.55187,6.0135889,-2.4342017,99.74736,356.0033,143.58461,-99.750481
2.4951999,1,0,0,1,96.428223,0.49818236,12079.116,64.728157,99.851288,0.4971222,2.480042,2.490042,-127.37363,5.0549173,-1.4209248,100.46861,356.03201,143.5847,-100.47172
2.4954,1,0,0,1,96.428223,0.52924234,12079.116,69.551781,99.851288,0.51728743,2.480042,2.490042,-130.67047,4.0772853,-0.40320432,101.18193,356.06073,143.5854,-101.18503
2.4956,1,0,0,1,96.428223,0.56005663,12079.116,74.299431,99.851288,0.53759396,2.480042,2.490042,-133.43224,3.0846956,0.61481583,101.87994,356.08945,143.5867,-101.883
2.4958,1,0,0,1,96.428223,0.59050411,12079.116,78.934738,99.851288,0.55803794,2.480042,2.490042,-135.65048,2.0811889,1.6290128,102.55527,356.11816,143.58859,-102.5583
2.4960001,1,0,0,1,96.428223,0.6204648,12079.116,83.42308,99.851288,0.57861406,2.480042,2.490042,-137.31866,1.0708315,2.6352983,103.2007,356.14688,143.59103,-103.20367
2.4962001,1,0,0,1,96.428223,0.64982092,12079.116,87.732162,99.851288,0.59931576,2.480042,2.490042,-138.43216,0.057701237,3.6296322,103.80908,356.1756,143.59401,-103.81198
2.4964001,1,0,0,1,96.428223,0.67845696,12079.116,91.832512,99.851288,0.62013477,2.480042,2.490042,-138.98828,-0.95412773,4.6080365,104.37344,356.20432,143.59749,-104.37626
2.4965999,1,0,0,1,96.428223,0.7062602,12079.116,95.697922,99.851288,0.64106172,2.480042,2.490042,-138.98633,-1.9605985,5.5666103,104.88697,356.23303,143.60143,-104.8897
2.4967999,1,0,0,1,96.428223,0.73312134,12079.116,99.305916,99.851288,0.66208577,2.480042,2.490042,-138.42767,-2.9576857,6.5015407,105.34307,356.26175,143.60576,-105.34571
2.497,1,0,0,1,96.428223,0.75893468,12079.116,102.63803,99.851288,0.6831947,2.480042,2.490042,-137.31569,-3.9414115,7.4091196,105.73538,356.29047,143.61047,-105.73791
2.4972,1,0,0,1,96.428223,0.78359872,12079.116,105.68018,99.851288,0.70437527,2.480042,2.490042,-135.65582,-4.9078584,8.2857552,106.05779,356.31918,143.61548,-106.0602
2.4974,1,0,0,1,96.428223,0.80701649,12079.116,108.42281,99.851288,0.72561276,2.480042,2.490042,-133.45555,-5.8531847,9.127986,106.30444,356.34793,143.62073,-106.30672
2.4976001,1,0,0,1,96.428223,0.82909596,12079.116,110.86111,99.851288,0.74689162,2.480042,2.490042,-130.72435,-6.7736387,9.9324913,106.46983,356.37665,143.62616,-106.47197
2.4978001,1,0,0,1,96.428223,0.8497504,12079.116,112.995,99.851288,0.76819497,2.480042,2.490042,-127.47375,-7.6655726,10.696107,106.54873,356.40536,143.6317,-106.55072
2.4979999,1,0,0,1,96.428223,0.86889863,12079.116,114.82924,99.851288,0.789505,2.480042,2.490042,-123.7172,-8.5254564,11.415835,106.53629,356.43408,143.63725,-106.53812
2.4981999,1,0,0,1,96.428223,0.88646555,12079.116,116.37328,99.851288,0.81080306,2.480042,2.490042,-119.47011,-9.3498907,12.088855,106.42799,356.46283,143.64276,-106.42966
