"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController3.x","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.is[1]","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfController.x","smpmM.is[2]","smpm3.is[2]","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[3]","smpmM.is[1]","loadInertia3.w","loadInertiaM.w","smpmM.is[4]","loadInertia3.phi"
1.247,-0.34905872,-0.093299627,-0.093299627,234.67697,-0.34905872,-0.24960646,-0.43585247,-147.92021,-0.43585247,116.35257,234.67697,61.973747,209.63795,-0.24960646,127.05401,-88.752129,153.01741,153.01741,16.54995,116.35257
1.2471,-0.34101894,-0.093601987,-0.093601987,234.70839,-0.34101894,-0.26045191,-0.43572956,-152.79967,-0.43572956,116.36787,234.70839,58.516167,208.20329,-0.26045191,127.84478,-91.679802,153.03354,153.03354,20.496252,116.36787
1.2472,-0.33264256,-0.09390381,-0.09390381,234.73981,-0.33264256,-0.27103871,-0.43560672,-157.54262,-0.43560672,116.38317,234.73981,54.995914,206.56685,-0.27103871,128.51491,-94.525574,153.04971,153.04971,24.430672,116.38317
1.2473,-0.32393792,-0.094205089,-0.094205089,234.77122,-0.32393792,-0.28135645,-0.4354839,-162.14412,-0.4354839,116.39848,234.77122,51.416313,204.72981,-0.28135645,129.06351,-97.286476,153.06593,153.06593,28.349318,116.39848
1.2474,-0.3149136,-0.094505832,-0.094505832,234.80263,-0.3149136,-0.29139498,-0.43536112,-166.59941,-0.43536112,116.41379,234.80263,47.780731,202.69356,-0.29139498,129.48976,-99.959648,153.0822,153.0822,32.248344,116.41379
1.2474999,-0.30557859,-0.094806015,-0.094806015,234.83405,-0.30557859,-0.30114436,-0.43523839,-170.90379,-0.43523839,116.42909,234.83405,44.092613,200.45967,-0.30114436,129.79301,-102.54228,153.09853,153.09853,36.123882,116.42909
1.2476,-0.29594213,-0.095105648,-0.095105648,234.86546,-0.29594213,-0.31059501,-0.43511572,-175.05275,-0.43511572,116.4444,234.86546,40.35548,198.02994,-0.31059501,129.97272,-105.03165,153.11488,153.11488,39.972073,116.4444
1.2477,-0.28601375,-0.095404722,-0.095404722,234.89688,-0.28601375,-0.31973761,-0.43499312,-179.04192,-0.43499312,116.45972,234.89688,36.572876,195.40634,-0.31973761,130.02843,-107.42516,153.13127,153.13127,43.789116,116.45972
1.2478,-0.27580333,-0.095703229,-0.095703229,234.9283,-0.27580333,-0.32856315,-0.43487057,-182.86707,-0.43487057,116.47503,234.9283,32.748417,192.59106,-0.32856315,129.95987,-109.72025,153.14772,153.14772,47.571205,116.47503
1.2479,-0.26532096,-0.096001163,-0.096001163,234.95972,-0.26532096,-0.33706295,-0.43474808,-186.52411,-0.43474808,116.49035,234.95972,28.88578,189.58649,-0.33706295,129.76686,-111.91447,153.1642,153.1642,51.314548,116.49035
1.248,-0.25457701,-0.096298523,-0.096298523,234.99113,-0.25457701,-0.34522867,-0.43462569,-190.00914,-0.43462569,116.50566,234.99113,24.988665,186.39517,-0.34522867,129.44933,-114.00549,153.18074,153.18074,55.015419,116.50566
1.2481,-0.24358211,-0.09659531,-0.09659531,235.02255,-0.24358211,-0.35305223,-0.43450335,-193.31844,-0.43450335,116.52098,235.02255,21.060816,183.0199,-0.35305223,129.00735,-115.99106,153.19731,153.19731,58.670116,116.52098
1.2482001,-0.23234718,-0.096891508,-0.096891508,235.05396,-0.23234718,-0.36052594,-0.43438107,-196.44838,-0.43438107,116.5363,235.05396,17.106039,179.46361,-0.36052594,128.44115,-117.86903,153.21391,153.21391,62.274952,116.5363
1.2483,-0.22088332,-0.097187117,-0.097187117,235.08537,-0.22088332,-0.36764243,-0.43425888,-199.3956,-0.43425888,116.55163,235.08537,13.128151,175.72948,-0.36764243,127.751,-119.63736,153.23056,153.23056,65.826309,116.55163
1.2484,-0.20920189,-0.09748213,-0.09748213,235.11679,-0.20920189,-0.37439471,-0.43413678,-202.15685,-0.43413678,116.56695,235.11679,9.1309977,171.82079,-0.37439471,126.93738,-121.29411,153.24725,153.24725,69.320618,116.56695
1.2485,-0.19731443,-0.097776547,-0.097776547,235.14821,-0.19731443,-0.3807762,-0.43401474,-204.7291,-0.43401474,116.58228,235.14821,5.1184769,167.74107,-0.3807762,126.00085,-122.83746,153.26399,153.26399,72.754326,116.58228
1.2486,-0.18523271,-0.098070361,-0.098070361,235.17963,-0.18523271,-0.38678053,-0.43389279,-207.10945,-0.43389279,116.5976,235.17963,1.0944883,163.49403,-0.38678053,124.9421,-124.26567,153.28076,153.28076,76.123978,116.5976
1.2487,-0.1729687,-0.098363571,-0.098363571,235.21104,-0.1729687,-0.39240184,-0.43377095,-209.29526,-0.43377095,116.61293,235.21104,-2.9370577,159.08351,-0.39240184,123.76196,-125.57716,153.29756,153.29756,79.426147,116.61293
1.2488,-0.16053452,-0.098656163,-0.098656163,235.24246,-0.16053452,-0.3976346,-0.43364918,-211.28401,-0.43364918,116.62827,235.24246,-6.9722052,154.51355,-0.3976346,122.46135,-126.77041,153.31442,153.31442,82.657486,116.62827
1.2489001,-0.14794247,-0.098948143,-0.098948143,235.27388,-0.14794247,-0.40247369,-0.43352753,-213.07344,-0.43352753,116.64359,235.27388,-11.007008,149.78835,-0.40247369,121.04136,-127.84406,153.3313,153.3313,85.814682,116.64359
1.249,-0.13520499,-0.099239498,-0.099239498,235.30528,-0.13520499,-0.40691435,-0.433406,-214.66142,-0.433406,116.65893,235.30528,-15.037524,144.91225,-0.40691435,119.50316,-128.79686,153.34822,153.34822,88.894539,116.65893
1.2491,-0.1223347,-0.099530227,-0.099530227,235.3367,-0.1223347,-0.41095224,-0.43328452,-216.04608,-0.43328452,116.67426,235.3367,-19.05978,139.8898,-0.41095224,117.84805,-129.62764,153.36517,153.36517,91.893883,116.67426
1.2492,-0.10934431,-0.099820331,-0.099820331,235.36812,-0.10934431,-0.41458336,-0.4331632,-217.22568,-0.4331632,116.6896,235.36812,-23.069813,134.72568,-0.41458336,116.07748,-130.3354,153.38217,153.38217,94.809639,116.6896
1.2493,-0.096246667,-0.10010979,-0.10010979,235.39954,-0.096246667,-0.41780418,-0.43304196,-218.19875,-0.43304196,116.70494,235.39954,-27.063694,129.4247,-0.41780418,114.19297,-130.91925,153.3992,153.3992,97.638832,116.70494
1.2494,-0.083054721,-0.10039862,-0.10039862,235.43095,-0.083054721,-0.42061153,-0.43292084,-218.96399,-0.43292084,116.72028,235.43095,-31.037462,123.99183,-0.42061153,112.19619,-131.37839,153.41626,153.41626,100.37852,116.72028
1.2495,-0.069781519,-0.1006868,-0.1006868,235.46237,-0.069781519,-0.42300272,-0.43279985,-219.52031,-0.43279985,116.73563,235.46237,-34.987179,118.43222,-0.42300272,110.08891,-131.71219,153.43336,153.43336,103.02587,116.73563
1.2496001,-0.056440171,-0.10097434,-0.10097434,235.49379,-0.056440171,-0.42497537,-0.43267897,-219.86682,-0.43267897,116.75097,235.49379,-38.908962,112.75108,-0.42497537,107.87303,-131.92009,153.4505,153.4505,105.57816,116.75097
1.2497,-0.04304387,-0.10126122,-0.10126122,235.52521,-0.04304387,-0.42652753,-0.43255821,-220.00287,-0.43255821,116.76631,235.52521,-42.798897,106.9538,-0.42652753,105.55055,-132.00172,153.46767,153.46767,108.03272,116.76631
1.2498,-0.029605856,-0.10154745,-0.10154745,235.55661,-0.029605856,-0.42765778,-0.43243757,-219.92798,-0.43243757,116.78166,235.55661,-46.653111,101.04591,-0.42765778,103.12358,-131.95679,153.48486,153.48486,110.38699,116.78166
1.2499,-0.016139403,-0.10183302,-0.10183302,235.58803,-0.016139403,-0.42836499,-0.43231708,-219.64191,-0.43231708,116.79701,235.58803,-50.4678,95.032997,-0.42836499,100.59433,-131.78514,153.50209,153.50209,112.63851,116.79701
1.25,-0.0026578223,-0.10211792,-0.10211792,235.61945,-0.0026578223,-0.42864847,-0.43219671,-219.14461,-0.43219671,116.81236,235.61945,-54.239136,88.92083,-0.42864847,97.965134,-131.48677,153.51935,153.51935,114.78492,116.81236
1.2501,0.010825565,-0.10240216,-0.10240216,235.65086,0.010825565,-0.42850801,-0.43207645,-218.43625,-0.43207645,116.82771,235.65086,-57.963348,82.715263,-0.42850801,95.238434,-131.06175,153.53665,153.53665,116.82394,116.82771
1.2502,0.02429744,-0.10268572,-0.10268572,235.68228,0.02429744,-0.42794377,-0.43195638,-217.51724,-0.43195638,116.84307,235.68228,-61.636742,76.422211,-0.42794377,92.41674,-130.51035,153.55397,153.55397,118.75343,116.84307
1.2503,0.037744492,-0.1029686,-0.1029686,235.7137,0.037744492,-0.4269563,-0.43183643,-216.38815,-0.43183643,116.85843,235.7137,-65.255615,70.047745,-0.4269563,89.502701,-129.83289,153.57133,153.57133,120.57133,116.85843
1.2503999,0.051153436,-0.10325081,-0.10325081,235.74512,0.051153436,-0.42554662,-0.43171662,-215.04979,-0.43171662,116.87379,235.74512,-68.816338,63.598022,-0.42554662,86.499039,-129.02988,153.58871,153.58871,122.27568,116.87379
1.2505,0.064511031,-0.10353233,-0.10353233,235.77654,0.064511031,-0.42371619,-0.43159696,-213.50317,-0.43159696,116.88914,235.77654,-72.315346,57.079227,-0.42371619,83.408562,-128.10191,153.60612,153.60612,123.86468,116.88914
1.2506,0.077804074,-0.10381316,-0.10381316,235.80794,0.077804074,-0.42146677,-0.43147749,-211.74956,-0.43147749,116.9045,235.80794,-75.749115,50.497684,-0.42146677,80.2342,-127.04973,153.62358,153.62358,125.33658,116.9045
1.2507,0.091019452,-0.10409329,-0.10409329,235.83936,0.091019452,-0.41880068,-0.43135813,-209.79034,-0.43135813,116.91987,235.83936,-79.114174,43.859787,-0.41880068,76.978958,-125.87421,153.64105,153.64105,126.68978,116.91987
1.2508,0.10414409,-0.10437273,-0.10437273,235.87077,0.10414409,-0.41572052,-0.43123895,-207.6272,-0.43123895,116.93523,235.87077,-82.407143,37.171932,-0.41572052,73.645897,-124.57632,153.65855,153.65855,127.92281,116.93523
1.2509,0.11716504,-0.10465147,-0.10465147,235.90219,0.11716504,-0.41222942,-0.43111992,-205.26196,-0.43111992,116.9506,235.90219,-85.624687,30.440643,-0.41222942,70.238205,-123.15717,153.67609,153.67609,129.03429,116.9506
1.251,0.13006946,-0.10492951,-0.10492951,235.93361,0.13006946,-0.40833083,-0.43100107,-202.6967,-0.43100107,116.96597,235.93361,-88.763535,23.672495,-0.40833083,66.75914,-121.61802,153.69363,153.69363,130.02295,116.96597
1.2510999,0.14284457,-0.10520684,-0.10520684,235.96503,0.14284457,-0.40402859,-0.43088236,-199.93367,-0.43088236,116.98134,235.96503,-91.820518,16.874039,-0.40402859,63.211998,-119.9602,153.71121,153.71121,130.88768,116.98134
1.2512,0.15547779,-0.10548346,-0.10548346,235.99644,0.15547779,-0.39932698,-0.43076387,-196.97534,-0.43076387,116.99671,235.99644,-94.792534,10.051936,-0.39932698,59.600193,-118.1852,153.72882,153.72882,131.62749,116.99671
1.2513,0.16795664,-0.10575936,-0.10575936,236.02786,0.16795664,-0.39423072,-0.43064553,-193.82436,-0.43064553,117.01208,236.02786,-97.676544,3.2128773,-0.39423072,55.927197,-116.29462,153.74646,153.74646,132.24146,117.01208
1.2514,0.18026878,-0.10603455,-0.10603455,236.05927,0.18026878,-0.38874483,-0.43052736,-190.4836,-0.43052736,117.02746,236.05927,-100.46961,-3.6364782,-0.38874483,52.196522,-114.29016,153.76411,153.76411,132.72884,117.02746
1.2515,0.19240208,-0.106309,-0.106309,236.09068,0.19240208,-0.38287476,-0.43040937,-186.9561,-0.43040937,117.04284,236.09068,-103.1689,-10.489403,-0.38287476,48.411777,-112.17366,153.7818,153.7818,133.08902,117.04284
1.2516,0.20434454,-0.10658274,-0.10658274,236.1221,0.20434454,-0.37662631,-0.43029156,-183.24512,-0.43029156,117.05822,236.1221,-105.77161,-17.339144,-0.37662631,44.576622,-109.94707,153.79951,153.79951,133.32149,117.05822
1.2517,0.21608439,-0.10685574,-0.10685574,236.15352,0.21608439,-0.37000573,-0.43017396,-179.35408,-0.43017396,117.0736,236.15352,-108.27511,-24.179003,-0.37000573,40.694752,-107.61245,153.81725,153.81725,133.42584,117.0736
1.2517999,0.22761004,-0.10712801,-0.10712801,236.18494,0.22761004,-0.3630195,-0.43005651,-175.28659,-0.43005651,117.08898,236.18494,-110.6768,-31.002239,-0.3630195,36.769928,-105.17195,153.83499,153.83499,133.40187,117.08898
1.2519,0.23891011,-0.10739955,-0.10739955,236.21635,0.23891011,-0.35567456,-0.4299393,-171.04646,-0.4299393,117.10436,236.21635,-112.97422,-37.802109,-0.35567456,32.805973,-102.62788,153.85277,153.85277,133.24942,117.10436
1.252,0.24997345,-0.10767034,-0.10767034,236.24777,0.24997345,-0.34797823,-0.42982227,-166.63766,-0.42982227,117.11975,236.24777,-115.16499,-44.571926,-0.34797823,28.806723,-99.982597,153.87057,153.87057,132.96852,117.11975
1.2521,0.26078913,-0.10794038,-0.10794038,236.27919,0.26078913,-0.3399381,-0.42970541,-162.06433,-0.42970541,117.13514,236.27919,-117.24684,-51.305012,-0.3399381,24.776068,-97.238602,153.8884,153.8884,132.5593,117.13514
1.2522,0.27134648,-0.10820968,-0.10820968,236.31059,0.27134648,-0.33156216,-0.42958879,-157.33081,-0.42958879,117.15053,236.31059,-119.21761,-57.994682,-0.33156216,20.717953,-94.398483,153.90623,153.90623,132.022,117.15053
1.2523,0.28163511,-0.10847824,-0.10847824,236.34201,0.28163511,-0.32285863,-0.42947236,-152.44157,-0.42947236,117.16592,236.34201,-121.07524,-64.634331,-0.32285863,16.636324,-91.464943,153.9241,153.9241,131.35706,117.16592
1.2524,0.29164481,-0.10874604,-0.10874604,236.37343,0.29164481,-0.31383619,-0.42935616,-147.40125,-0.42935616,117.18131,236.37343,-122.8178,-71.217392,-0.31383619,12.535167,-88.440742,153.94199,153.94199,130.56497,117.18131
1.2525001,0.30136576,-0.10901307,-0.10901307,236.40485,0.30136576,-0.30450374,-0.42924014,-142.21465,-0.42924014,117.19671,236.40485,-124.44346,-77.737312,-0.30450374,8.4185057,-85.328789,153.9599,153.9599,129.64638,117.19671
1.2526,0.31078836,-0.10927935,-0.10927935,236.43626,0.31078836,-0.29487053,-0.42912436,-136.88675,-0.42912436,117.2121,236.43626,-125.95049,-84.187622,-0.29487053,4.2903681,-82.13205,153.97781,153.97781,128.60208,117.2121
1.2527,0.31990328,-0.10954487,-0.10954487,236.46768,0.31990328,-0.28494605,-0.42900878,-131.42262,-0.42900878,117.2275,236.46768,-127.3373,-90.561943,-0.28494605,0.15478927,-78.853569,153.99576,153.99576,127.43297,117.2275
1.2528,0.32870159,-0.10980961,-0.10980961,236.4991,0.32870159,-0.27474016,-0.42889342,-125.82751,-0.42889342,117.2429,236.4991,-128.60242,-96.853897,-0.27474016,-3.984154,-75.496513,154.01372,154.01372,126.14008,117.2429
1.2529,0.33717453,-0.1100736,-0.1100736,236.53052,0.33717453,-0.26426291,-0.42877829,-120.10683,-0.42877829,117.25831,236.53052,-129.74448,-103.05723,-0.26426291,-8.1223974,-72.064095,154.03171,154.03171,124.72456,117.25831
1.253,0.34531382,-0.1103368,-0.1103368,236.56192,0.34531382,-0.25352472,-0.42866337,-114.26604,-0.42866337,117.27371,236.56192,-130.76225,-109.16578,-0.25352472,-12.255887,-68.559631,154.0497,154.0497,123.1877,117.27371
1.2531,0.35311139,-0.11059923,-0.11059923,236.59334,0.35311139,-0.24253617,-0.42854869,-108.31082,-0.42854869,117.28912,236.59334,-131.65462,-115.17343,-0.24253617,-16.380533,-64.986496,154.06772,154.06772,121.53089,117.28912
1.2532001,0.36055955,-0.11086088,-0.11086088,236.62476,0.36055955,-0.23130813,-0.42843425,-102.24693,-0.42843425,117.30453,236.62476,-132.42059,-121.07418,-0.23130813,-20.492273,-61.348152,154.08574,154.08574,119.75567,117.30453
1.2533,0.36765096,-0.11112174,-0.11112174,236.65617,0.36765096,-0.2198517,-0.42832005,-96.080185,-0.42832005,117.31993,236.65617,-133.05933,-126.86217,-0.2198517,-24.58707,-57.648113,154.10379,154.10379,117.86368,117.31993
1.2534,0.37437862,-0.11138183,-0.11138183,236.68759,0.37437862,-0.20817822,-0.42820609,-89.81662,-0.42820609,117.33534,236.68759,-133.57005,-132.53157,-0.20817822,-28.660862,-53.889973,154.12186,154.12186,115.85667,117.33534
1.2535,0.38073593,-0.11164112,-0.11164112,236.71901,0.38073593,-0.19629921,-0.42809233,-83.462318,-0.42809233,117.35076,236.71901,-133.95219,-138.07671,-0.19629921,-32.709621,-50.077389,154.13994,154.13994,113.73654,117.35076
1.2536,0.38671657,-0.11189962,-0.11189962,236.75043,0.38671657,-0.18422642,-0.42797884,-77.023415,-0.42797884,117.36617,236.75043,-134.20526,-143.49207,-0.18422642,-36.729362,-46.21405,154.15802,154.15802,111.50526,117.36617
1.2537,0.3923147,-0.11215733,-0.11215733,236.78185,0.3923147,-0.17197178,-0.42786562,-70.506226,-0.42786562,117.38159,236.78185,-134.3289,-148.77217,-0.17197178,-40.716095,-42.303734,154.17613,154.17613,109.16497,117.38159
1.2538,0.39752477,-0.11241424,-0.11241424,236.81325,0.39752477,-0.1595474,-0.42775264,-63.917091,-0.42775264,117.39701,236.81325,-134.32289,-153.91173,-0.1595474,-44.665859,-38.350254,154.19426,154.19426,106.71788,117.39701
1.2539001,0.40234166,-0.11267035,-0.11267035,236.84467,0.40234166,-0.14696558,-0.4276399,-57.262424,-0.4276399,117.41243,236.84467,-134.18716,-158.90559,-0.14696558,-48.574768,-34.357452,154.21239,154.21239,104.1663,117.41243
1.2539999,0.4067606,-0.11292566,-0.11292566,236.87608,0.4067606,-0.13423872,-0.42752743,-50.548744,-0.42752743,117.42785,236.87608,-133.92172,-163.74875,-0.13423872,-52.438927,-30.329247,154.23055,154.23055,101.51268,117.42785
1.2541,0.41077727,-0.11318016,-0.11318016,236.9075,0.41077727,-0.12137943,-0.42741519,-43.782635,-0.42741519,117.44328,236.9075,-133.52675,-168.43628,-0.12137943,-56.25449,-26.269581,154.2487,154.2487,98.759567,117.44328
1.2542,0.4143877,-0.11343385,-0.11343385,236.93892,0.4143877,-0.10840038,-0.42730322,-36.97068,-0.42730322,117.4587,236.93892,-133.00255,-172.96352,-0.10840038,-60.017693,-22.182407,154.26688,154.26688,95.909584,117.4587
1.2543,0.41758829,-0.11368673,-0.11368673,236.97034,0.41758829,-0.095314428,-0.42719153,-30.119583,-0.42719153,117.47413,236.97034,-132.34956,-177.32587,-0.095314428,-63.724777,-18.071749,154.28506,154.28506,92.965485,117.47413
1.2544,0.42037597,-0.1139388,-0.1139388,237.00175,0.42037597,-0.082134493,-0.42708009,-23.236078,-0.42708009,117.48956,237.00175,-131.56833,-181.51891,-0.082134493,-67.372047,-13.941647,154.30327,154.30327,89.930107,117.48956
1.2545,0.42274797,-0.11419006,-0.11419006,237.03317,0.42274797,-0.068873584,-0.42696896,-16.32688,-0.42696896,117.50499,237.03317,-130.65953,-185.53845,-0.068873584,-70.955902,-9.7961273,154.32147,154.32147,86.806374,117.50499
1.2546,0.4247019,-0.11444049,-0.11444049,237.06458,0.4247019,-0.055544816,-0.42685807,-9.3988056,-0.42685807,117.52042,237.06458,-129.62401,-189.3804,-0.055544816,-74.472755,-5.6392832,154.33969,154.33969,83.597313,117.52042
1.2546999,0.42623591,-0.1146901,-0.1146901,237.09599,0.42623591,-0.042161357,-0.42674744,-2.4586854,-0.42674744,117.53586,237.09599,-128.46269,-193.04085,-0.042161357,-77.919098,-1.4752113,154.35791,154.35791,80.306038,117.53586
1.2548,0.42734846,-0.11493889,-0.11493889,237.12741,0.42734846,-0.02873642,-0.42663711,4.4867001,-0.42663711,117.55129,237.12741,-127.17664,-196.51613,-0.02873642,-81.291512,2.6920199,154.37616,154.37616,76.93573,117.55129
1.2549,0.42803848,-0.11518686,-0.11518686,237.15883,0.42803848,-0.015283274,-0.42652708,11.430482,-0.42652708,117.56673,237.15883,-125.76707,-199.80267,-0.015283274,-84.586617,6.8582892,154.39441,154.39441,73.48967,117.56673
1.255,0.4283053,-0.11543399,-0.11543399,237.19025,0.4283053,-0.0018152082,-0.42641732,18.365799,-0.42641732,117.58217,237.19025,-124.23531,-202.89716,-0.0018152082,-87.801117,11.019479,154.41266,154.41266,69.97123,117.58217
1.2551,0.42814863,-0.11568029,-0.11568029,237.22166,0.42814863,0.011654477,-0.42630783,25.285862,-0.42630783,117.59761,237.22166,-122.58277,-205.79645,0.011654477,-90.931839,15.171516,154.43092,154.43092,66.383804,117.59761
1.2552,0.42756867,-0.11592576,-0.11592576,237.25308,0.42756867,0.025112472,-0.42619863,32.183815,-0.42619863,117.61306,237.25308,-120.81104,-208.49756,0.025112472,-93.975624,19.310289,154.4492,154.4492,62.730915,117.61306
1.2553,0.42656597,-0.11617039,-0.11617039,237.2845,0.42656597,0.038545486,-0.42608973,39.052837,-0.42608973,117.6285,237.2845,-118.92181,-210.99773,0.038545486,-96.929428,23.431702,154.46748,154.46748,59.016136,117.6285
1.2553999,0.42514157,-0.11641418,-0.11641418,237.3159,0.42514157,0.051940251,-0.42598113,45.886177,-0.42598113,117.64395,237.3159,-116.91689,-213.29443,0.051940251,-99.790314,27.531706,154.48576,154.48576,55.24308,117.64395
1.2555,0.42329684,-0.11665714,-0.11665714,237.34732,0.42329684,0.065283537,-0.42587283,52.677071,-0.42587283,117.6594,237.34732,-114.79818,-215.3853,0.065283537,-102.55542,31.606243,154.50406,154.50406,51.415443,117.6594
1.2556,0.42103365,-0.11689924,-0.11689924,237.37874,0.42103365,0.078562163,-0.42576483,59.418785,-0.42576483,117.67485,237.37874,-112.56773,-217.26816,0.078562163,-105.22195,35.651272,154.52235,154.52235,47.536991,117.67485
1.2557,0.41835418,-0.11714051,-0.11714051,237.41016,0.41835418,0.091763012,-0.42565712,66.104683,-0.42565712,117.69031,237.41016,-110.22771,-218.94109,0.091763012,-107.78728,39.662807,154.54066,154.54066,43.611504,117.69031
1.2558,0.41526115,-0.11738092,-0.11738092,237.44157,0.41526115,0.10487305,-0.42554975,72.728142,-0.42554975,117.70576,237.44157,-107.78035,-220.40233,0.10487305,-110.2488,43.636887,154.55898,154.55898,39.642841,117.70576
1.2559,0.41175759,-0.11762049,-0.11762049,237.47299,0.41175759,0.11787932,-0.42544267,79.282593,-0.42544267,117.72121,237.47299,-105.22804,-221.65039,0.11787932,-112.60406,47.569553,154.5773,154.5773,35.634907,117.72121
1.256,0.40784699,-0.1178592,-0.1178592,237.50441,0.40784699,0.13076898,-0.42533588,85.761559,-0.42533588,117.73668,237.50441,-102.57327,-222.68394,0.13076898,-114.8507,51.456936,154.59561,154.59561,31.591629,117.73668
1.2561001,0.40353316,-0.11809706,-0.11809706,237.53583,0.40353316,0.14352933,-0.42522943,92.158638,-0.42522943,117.75214,237.53583,-99.818596,-223.50191,0.14352933,-116.98647,55.295181,154.61394,154.61394,27.516981,117.75214
1.2562,0.39882043,-0.11833406,-0.11833406,237.56723,0.39882043,0.15614772,-0.4251233,98.467461,-0.4251233,117.7676,237.56723,-96.966713,-224.10338,0.15614772,-119.0092,59.080475,154.63226,154.63226,23.414984,117.7676
1.2563,0.39371341,-0.1185702,-0.1185702,237.59865,0.39371341,0.16861171,-0.42501748,104.6818,-0.42501748,117.78307,237.59865,-94.020416,-224.48772,0.16861171,-120.91689,62.809078,154.6506,154.6506,19.289665,117.78307
1.2564,0.38821718,-0.11880548,-0.11880548,237.63007,0.38821718,0.18090898,-0.42491198,110.7955,-0.42491198,117.79853,237.63007,-90.982559,-224.65448,0.18090898,-122.70761,66.477303,154.66893,154.66893,15.145081,117.79853
1.2565,0.38233718,-0.11903991,-0.11903991,237.66148,0.38233718,0.19302741,-0.4248068,116.80248,-0.4248068,117.814,237.66148,-87.856125,-224.60344,0.19302741,-124.37956,70.08149,154.68727,154.68727,10.985331,117.814
1.2566,0.37607917,-0.11927346,-0.11927346,237.6929,0.37607917,0.204955,-0.42470196,122.6968,-0.42470196,117.82947,237.6929,-84.64418,-224.33456,0.204955,-125.93106,73.61808,154.70561,154.70561,6.8145056,117.82947
1.2567,0.36944941,-0.11950615,-0.11950615,237.72432,0.36944941,0.21667999,-0.42459744,128.47263,-0.42459744,117.84494,237.72432,-81.349869,-223.8481,0.21667999,-127.36056,77.08358,154.72395,154.72395,2.6367099,117.84494
1.2568001,0.36245435,-0.11973797,-0.11973797,237.75574,0.36245435,0.22819081,-0.42449325,134.12422,-0.42449325,117.86041,237.75574,-77.976418,-223.14444,0.22819081,-128.66661,80.474533,154.74229,154.74229,-1.5439191,117.86041
1.2569,0.35510099,-0.11996891,-0.11996891,237.78716,0.35510099,0.23947605,-0.42438942,139.64595,-0.42438942,117.87589,237.78716,-74.527145,-222.22427,0.23947605,-129.84789,83.787575,154.76065,154.76065,-5.7232604,117.87589
1.257,0.34739655,-0.12019899,-0.12019899,237.81856,0.34739655,0.25052461,-0.42428589,145.03241,-0.42428589,117.89137,237.81856,-71.005432,-221.08842,0.25052461,-130.90321,87.01944,154.77899,154.77899,-9.8972034,117.89137
1.2571,0.33934867,-0.12042819,-0.12042819,237.84998,0.33934867,0.26132557,-0.42418274,150.27818,-0.42418274,117.90685,237.84998,-67.414749,-219.73801,0.26132557,-131.83151,90.166916,154.79733,154.79733,-14.061609,117.90685
1.2572,0.33096528,-0.12065652,-0.12065652,237.88139,0.33096528,0.27186823,-0.4240799,155.37811,-0.4240799,117.92233,237.88139,-63.758636,-218.17432,0.27186823,-132.63187,93.226868,154.81567,154.81567,-18.212368,117.92233
1.2573,0.32225466,-0.12088396,-0.12088396,237.91281,0.32225466,0.28214222,-0.42397743,160.32713,-0.42397743,117.93781,237.91281,-60.040672,-216.39883,0.28214222,-133.30345,96.196281,154.83401,154.83401,-22.345394,117.93781
1.2574,0.31322542,-0.12111053,-0.12111053,237.94423,0.31322542,0.29213735,-0.4238753,165.12033,-0.4238753,117.95329,237.94423,-56.264538,-214.41333,0.29213735,-133.8456,99.072205,154.85236,154.85236,-26.456591,117.95329
1.2575001,0.30388644,-0.12133621,-0.12133621,237.97565,0.30388644,0.30184379,-0.42377353,169.75296,-0.42377353,117.96877,237.97565,-52.43396,-212.21971,0.30184379,-134.25774,101.85178,154.8707,154.8707,-30.541891,117.96877
1.2575999,0.29424703,-0.12156101,-0.12156101,238.00706,0.29424703,0.31125194,-0.42367211,174.22044,-0.42367211,117.98426,238.00706,-48.552689,-209.82011,0.31125194,-134.53947,104.53226,154.88904,154.88904,-34.597279,117.98426
1.2577,0.28431663,-0.12178493,-0.12178493,238.03848,0.28431663,0.32035246,-0.42357102,178.51834,-0.42357102,117.99976,238.03848,-44.62458,-207.21693,0.32035246,-134.69051,107.111,154.90738,154.90738,-38.618732,117.99976
1.2578,0.27410507,-0.12200796,-0.12200796,238.06989,0.27410507,0.32913646,-0.42347032,182.64238,-0.42347032,118.01524,238.06989,-40.653507,-204.41269,0.32913646,-134.71068,109.58543,154.9257,154.9257,-42.602268,118.01524
1.2579,0.26362243,-0.1222301,-0.1222301,238.1013,0.26362243,0.33759516,-0.42336997,186.58852,-0.42336997,118.03074,238.1013,-36.643372,-201.41016,0.33759516,-134.59996,111.95311,154.94405,154.94405,-46.543976,118.03074
