"Time","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
25.566999,0.3749868,-0.27128395
25.568001,0.27280337,-0.37388048
25.569,0.14391798,-0.43987963
25.57,0.00094657647,-0.46282151
25.570999,-0.14211626,-0.44046092
25.572001,-0.27126715,-0.37498689
25.573,-0.3738645,-0.27280861
25.573999,-0.43986607,-0.1439279
25.575001,-0.46281168,-0.00096020824
25.576,-0.44045576,0.14210026
25.577,-0.37498695,0.27125034
25.577999,-0.27281386,0.37384856
25.579,-0.14393781,0.43985251
25.58,-0.00097382232,0.46280184
25.580999,0.14208427,0.44045061
25.582001,0.27123353,0.37498698
25.583,0.37383258,0.27281907
25.584,0.43983892,0.14394771
25.584999,0.46279198,0.00098742684
25.586,0.44044545,-0.1420683
25.587,0.37498698,-0.27121675
25.587999,0.27282429,-0.37381661
25.589001,0.1439576,-0.43982536
25.59,0.0010010286,-0.46278214
25.591,-0.14205231,-0.44044027
25.591999,-0.27119994,-0.37498701
25.593,-0.37380064,-0.27282947
25.594,-0.43981174,-0.14396748
25.594999,-0.46277225,-0.0010146194
25.596001,-0.44043505,0.14203633
25.597,-0.37498698,0.27118313
25.598,-0.27283463,0.37378463
25.599001,-0.14397733,0.43979812
25.6,-0.0010281923,0.46276233
25.601,0.14202036,0.44042981
25.601999,0.27116632,0.37498692
25.603001,0.37376866,0.27283978
25.604,0.4397845,0.14398716
25.605,0.46275243,0.0010417552
25.606001,0.44042459,-0.1420044
25.607,0.37498689,-0.27114955
25.608,0.27284494,-0.37375265
25.608999,0.143997,-0.43977088
25.610001,0.0010553153,-0.46274251
25.611,-0.14198844,-0.44041935
25.612,-0.27113274,-0.37498683
25.613001,-0.37373665,-0.27285007
25.614,-0.43975726,-0.14400682
25.615,-0.46273255,-0.0010688641
25.615999,-0.44041404,0.14197248
25.617001,-0.37498674,0.27111593
25.618,-0.27285516,0.37372065
25.618999,-0.14401661,0.43974358
25.620001,-0.0010823951,0.4627226
25.621,0.14195654,0.44040877
25.622,0.27109912,0.37498662
25.622999,0.37370461,0.27286023
25.624001,0.43972993,0.14402638
25.625,0.46271265,0.0010959163
25.625999,0.44040346,-0.14194061
25.627001,0.3749865,-0.27108234
25.628,0.27286533,-0.37368861
25.629,0.14403616,-0.43971628
25.629999,0.0011094345,-0.46270266
25.631001,-0.14192466,-0.44039816
25.632,-0.27106553,-0.37498638
25.632999,-0.37367257,-0.27287039
25.634001,-0.4397026,-0.14404592
25.635,-0.46269265,-0.0011229416
25.636,-0.44039279,0.14190872
25.636999,-0.3749862,0.27104872
25.638,-0.2728754,0.37365654
25.639,-0.14405566,0.43968889
25.639999,-0.0011364308,0.46268263
25.641001,0.14189281,0.44038743
25.642,0.27103192,0.37498602
25.643,0.37364051,0.27288043
25.643999,0.43967521,0.14406538
25.645,0.46267262,0.00114991
25.646,0.44038206,-0.14187689
25.646999,0.37498584,-0.27101514
25.648001,0.27288544,-0.37362447
25.649,0.14407511,-0.4396615
25.65,0.0011633864,-0.46266258
25.650999,-0.14186098,-0.4403767
25.652,-0.27099833,-0.37498564
25.653,-0.37360844,-0.27289042
25.653999,-0.43964776,-0.14408481
25.655001,-0.4626525,-0.0011768516
25.656,-0.44037127,0.14184506
25.657,-0.3749854,0.27098152
25.658001,-0.2728954,0.37359238
25.659,-0.14409448,0.43963403
25.66,-0.0011902987,0.46264243
25.660999,0.14182916,0.44036585
25.662001,0.27096471,0.37498513
25.663,0.37357634,0.27290034
25.664,0.43962032,0.14410415
25.665001,0.46263236,0.0012037359
25.666,0.44036043,-0.14181326
25.667,0.37498489,-0.27094793
25.667999,0.27290529,-0.37356028
25.669001,0.14411381,-0.43960655
25.67,0.0012171702,-0.46262228
25.671,-0.14179736,-0.44035497
25.672001,-0.27093112,-0.37498459
25.673,-0.37354422,-0.27291021
25.674,-0.43959278,-0.14412346
25.674999,-0.46261215,-0.0012305932
25.676001,-0.44034949,0.14178148
25.677,-0.37498429,0.27091432
25.677999,-0.27291512,0.37352812
25.679001,-0.14413308,0.43957901
25.68,-0.0012439982,0.46260202
25.681,0.14176559,0.44034401
25.681999,0.27089751,0.37498397
25.683001,0.37351206,0.27292001
25.684,0.43956524,0.14414269
25.684999,0.46259189,0.0012573933
25.686001,0.44033849,-0.14174972
25.687,0.37498364,-0.27088073
25.688,0.27292487,-0.373496
25.688999,0.1441523,-0.43955144
25.690001,0.0012707853,-0.46258175
25.691,-0.14173386,-0.44033298
25.691999,-0.27086392,-0.37498331
25.693001,-0.3734799,-0.27292973
25.694,-0.43953764,-0.14416188
25.695,-0.46257159,-0.0012841664
25.695999,-0.44032744,0.14171799
25.697001,-0.37498292,0.27084711
25.698,-0.27293456,0.37346381
25.698999,-0.14417145,0.43952382
25.700001,-0.0012975289,0.4625614
25.701,0.14170215,0.44032186
25.702,0.27083033,0.37498254
25.702999,0.37344772,0.27293938
25.704,0.43951002,0.144181
25.705,0.46255121,0.0013108811
25.705999,0.44031632,-0.14168629
25.707001,0.37498215,-0.27081352
25.708,0.27294418,-0.37343162
25.709,0.14419053,-0.43949619
25.709999,0.0013242301,-0.46254101
25.711,-0.14167045,-0.44031072
25.712,-0.27079675,-0.37498173
25.712999,-0.3734155,-0.27294898
25.714001,-0.43948233,-0.14420007
25.715,-0.46253076,-0.0013375679
25.716,-0.44030511,0.1416546
25.716999,-0.37498128,0.27077994
25.718,-0.27295375,0.37339938
25.719,-0.14420958,0.43946847
25.719999,-0.0013508875,0.46252054
25.721001,0.14163877,0.44029948
25.722,0.27076313,0.37498081
25.723,0.37338328,0.27295849
25.724001,0.43945464,0.14421907
25.725,0.46251029,0.0013641969
25.726,0.44029385,-0.14162295
25.726999,0.37498036,-0.27074635
25.728001,0.27296323,-0.37336716
25.729,0.14422856,-0.43944076
25.73,0.001377503,-0.46250004
25.731001,-0.14160712,-0.44028822
25.732,-0.27072954,-0.37497985
25.733,-0.37335104,-0.27296793
25.733999,-0.4394269,-0.14423802
25.735001,-0.46248975,-0.0013907979
25.736,-0.44028252,0.1415913
25.737,-0.37497935,0.27071276
25.738001,-0.27297264,0.37333488
25.739,-0.14424747,0.43941298
25.74,-0.0014040745,0.46247944
25.740999,0.14157549,0.44027683
25.742001,0.27069595,0.37497881
25.743,0.37331876,0.27297732
25.743999,0.43939909,0.1442569
25.745001,0.46246913,0.0014173407
25.746,0.44027114,-0.14155969
25.747,0.37497827,-0.27067918
25.747999,0.272982,-0.37330261
25.749001,0.14426634,-0.43938518
25.75,0.0014306037,-0.46245882
25.750999,-0.1415439,-0.44026542
25.752001,-0.27066237,-0.37497771
25.753,-0.37328649,-0.27298665
25.754,-0.43937126,-0.14427575
25.754999,-0.46244848,-0.0014438555
25.756001,-0.44025967,0.1415281
25.757,-0.37497711,0.27064559
25.757999,-0.27299127,0.3732703
25.759001,-0.14428514,0.43935731
25.76,-0.0014570889,0.46243814
25.761,0.14151232,0.44025391
25.761999,0.27062878,0.37497652
25.763,0.37325415,0.27299589
25.764,0.43934339,0.14429452
25.764999,0.46242777,0.001470312
25.766001,0.44024816,-0.14149654
25.767,0.37497592,-0.270612
25.768,0.27300051,-0.37323803
25.768999,0.14430389,-0.43932945
25.77,0.0014835317,-0.46241742
25.771,-0.14148076,-0.44024238
25.771999,-0.27059522,-0.37497529
25.773001,-0.37322184,-0.2730051
25.774,-0.4393155,-0.14431325
25.775,-0.46240702,-0.0014967403
25.775999,-0.44023657,0.14146499
25.777,-0.37497464,0.27057841
25.778,-0.27300966,0.37320566
25.778999,-0.14432257,0.43930149
25.780001,-0.0015099304,0.46239659
25.781,0.14144923,0.44023073
25.782,0.27056164,0.37497395
25.783001,0.37318951,0.27301419
25.784,0.43928754,0.14433189
25.785,0.46238619,0.0015231102
25.785999,0.44022492,-0.14143348
25.787001,0.37497327,-0.27054486
25.788,0.27301872,-0.37317333
25.789,0.1443412,-0.43927354
25.790001,0.0015362866,-0.46237576
25.791,-0.14141773,-0.44021904
25.792,-0.27052805,-0.37497258
25.792999,-0.37315714,-0.27302325
25.794001,-0.43925956,-0.1443505
25.795,-0.46236533,-0.0015494518
25.796,-0.44021317,0.14140198
25.797001,-0.37497184,0.27051127
25.798,-0.27302775,0.37314093
25.799,-0.14435977,0.43924552
25.799999,-0.0015625982,0.46235487
25.801001,0.14138624,0.44020727
25.802,0.27049449,0.37497112
25.802999,0.37312475,0.27303222
25.804001,0.43923151,0.14436904
25.805,0.46234438,0.0015757339
25.806,0.4402014,-0.14137052
25.806999,0.37497035,-0.27047771
25.808001,0.27303669,-0.37310857
25.809,0.14437829,-0.43921751
25.809999,0.0015888661,-0.46233392
25.811001,-0.14135478,-0.44019547
25.812,-0.27046093,-0.3749696
25.813,-0.37309235,-0.27304113
25.813999,-0.43920344,-0.14438753
25.815001,-0.4623234,-0.0016019869
25.816,-0.44018954,0.14133906
25.816999,-0.3749688,0.27044412
25.818001,-0.27304557,0.37307614
25.819,-0.14439674,0.4391894
25.82,-0.0016150894,0.46231288
25.820999,0.14132336,0.44018358
25.822001,0.27042735,0.37496799
25.823,0.37305993,0.27304998
25.823999,0.43917534,0.14440595
25.825001,0.46230236,0.001628181
25.826,0.44017762,-0.14130765
25.827,0.37496716,-0.27041057
25.827999,0.27305439,-0.37304372
25.829,0.14441514,-0.4391613
25.83,0.0016412692,-0.46229184
25.830999,-0.14129195,-0.44017163
25.832001,-0.27039379,-0.37496632
25.833,-0.3730275,-0.27305877
25.834,-0.4391472,-0.14442432
25.834999,-0.46228126,-0.0016543459
25.836,-0.44016564,0.14127626
25.837,-0.37496546,0.27037701
25.837999,-0.27306312,0.37301126
25.839001,-0.14443347,0.43913311
25.84,-0.0016674041,0.46227068
25.841,0.14126056,0.44015962
25.841999,0.27036023,0.37496457
25.843,0.37299505,0.27306744
25.844,0.43911904,0.1444426
25.844999,0.46226013,0.0016804516
25.846001,0.44015357,-0.14124489
25.847,0.37496367,-0.27034345
25.848,0.2730718,-0.37297881
25.849001,0.14445175,-0.43910494
25.85,0.0016934955,-0.46224952
25.851,-0.14122921,-0.44014755
25.851999,-0.27032667,-0.37496278
25.853001,-0.37296256,-0.27307612
25.854,-0.43909082,-0.14446087
25.855,-0.46223891,-0.001706528
25.856001,-0.44014147,0.14121354
25.857,-0.37496182,0.2703099
25.858,-0.27308041,0.37294632
25.858999,-0.14446996,0.43907669
25.860001,-0.0017195418,0.46222827
25.861,0.14119789,0.44013536
25.862,0.27029312,0.37496087
25.863001,0.37293008,0.27308467
25.864,0.43906257,0.14447904
25.865,0.46221766,0.001732545
25.865999,0.44012928,-0.14118223
25.867001,0.37495992,-0.27027637
25.868,0.27308893,-0.37291384
25.868999,0.14448813,-0.43904841
25.870001,0.0017455445,-0.46220702
25.871,-0.14116658,-0.44012317
25.872,-0.27025959,-0.37495893
25.872999,-0.37289757,-0.27309319
25.874001,-0.43903425,-0.14449719
25.875,-0.46219635,-0.0017585327
25.875999,-0.44011703,0.14115094
25.877001,-0.37495792,0.27024281
25.878,-0.2730974,0.37288129
25.879,-0.14450622,0.4390201
25.879999,-0.0017715022,0.46218565
25.881001,0.14113531,0.44011086
25.882,0.27022603,0.37495691
25.882999,0.37286502,0.2731016
25.884001,0.43900591,0.14451525
25.885,0.46217498,0.0017844609
25.886,0.44010472,-0.14111967
25.886999,0.37495586,-0.27020925
25.888,0.2731058,-0.37284878
25.889,0.14452426,-0.43899176
25.889999,0.0017974159,-0.46216428
25.891001,-0.14110404,-0.44009855
25.892,-0.2701925,-0.37495482
25.893,-0.37283248,-0.27311
25.893999,-0.43897754,-0.14453326
25.895,-0.46215355,-0.0018103594
25.896,-0.44009233,0.14108843
25.896999,-0.37495375,0.27017573
25.898001,-0.27311414,0.37281621
25.899,-0.14454223,0.43896335
25.9,-0.0018232838,0.46214283
25.900999,0.14107281,0.44008613
25.902,0.27015895,0.37495264
25.903,0.37279993,0.27311829
25.903999,0.43894914,0.1445512
25.905001,0.46213207,0.0018361973
25.906,0.4400799,-0.14105722
25.907,0.37495154,-0.2701422
25.908001,0.2731224,-0.37278363
25.909,0.14456016,-0.43893492
25.91,0.001849107,-0.46212134
25.910999,-0.14104162,-0.44007364
25.912001,-0.27012542,-0.37495044
25.913,-0.37276736,-0.27312651
25.914,-0.43892071,-0.1445691
25.915001,-0.46211055,-0.0018620052
25.916,-0.44006738,0.14102602
25.917,-0.37494928,0.27010867
25.917999,-0.2731306,0.37275103
25.919001,-0.14457801,0.43890646
25.92,-0.0018748846,0.46209976
25.921,0.14101043,0.44006109
25.922001,0.27009189,0.37494811
25.923,0.37273476,0.27313468
25.924,0.43889222,0.14458692
25.924999,0.46208897,0.0018877528
25.926001,0.4400548,-0.14099486
25.927,0.37494695,-0.27007514
25.927999,0.27313873,-0.37271845
25.929001,0.14459582,-0.43887797
25.93,0.0019006173,-0.46207815
25.931,-0.14097929,-0.44004849
25.931999,-0.27005839,-0.37494576
25.933001,-0.37270212,-0.27314278
25.934,-0.43886369,-0.1446047
25.934999,-0.46206731,-0.0019134702
25.936001,-0.44004217,0.14096372
25.937,-0.37494454,0.27004161
25.938,-0.27314678,0.37268582
25.938999,-0.14461356,0.43884942
25.940001,-0.0019263043,0.46205646
25.941,0.14094816,0.44003582
25.941999,0.27002487,0.37494329
25.943001,0.37266949,0.2731508
25.944,0.43883514,0.1446224
25.945,0.46204564,0.0019391272
25.945999,0.44002947,-0.14093262
25.947001,0.37494206,-0.27000812
25.948,0.2731548,-0.37265319
25.948999,0.14463124,-0.43882087
25.950001,0.0019519463,-0.46203476
25.951,-0.14091708,-0.44002309
25.952,-0.26999137,-0.37494078
25.952999,-0.37263685,-0.27315876
25.954,-0.43880653,-0.14464006
25.955,-0.46202388,-0.001964754
25.955999,-0.44001669,0.14090154
25.957001,-0.3749395,0.26997459
25.958,-0.27316272,0.37262052
25.959,-0.14464886,0.43879223
25.959999,-0.0019775426,0.46201298
25.961,0.14088601,0.44001028
25.962,0.26995784,0.37493819
25.962999,0.37260419,0.27316666
25.964001,0.43877792,0.14465764
25.965,0.46200207,0.0019903199
25.966,0.44000384,-0.14087048
25.966999,0.37493688,-0.26994112
25.968,0.27317056,-0.37258786
25.969,0.14466642,-0.43876359
25.969999,0.0020030935,-0.46199116
25.971001,-0.14085497,-0.4399974
25.972,-0.26992434,-0.37493557
25.973,-0.3725715,-0.27317446
25.974001,-0.43874925,-0.14467518
25.975,-0.46198022,-0.0020158556
25.976,-0.43999094,0.14083944
25.976999,-0.3749342,0.26990759
25.978001,-0.27317837,0.37255517
25.979,-0.14468393,0.43873489
25.98,-0.0020285987,0.46196929
25.981001,0.14082395,0.43998447
25.982,0.26989084,0.37493283
25.983,0.37253881,0.27318221
25.983999,0.43872052,0.14469264
25.985001,0.46195832,0.0020413306
25.986,0.43997797,-0.14080845
25.987,0.37493145,-0.26987413
25.988001,0.27318609,-0.37252247
25.989,0.14470136,-0.43870619
25.99,0.0020540587,-0.46194735
25.990999,-0.14079297,-0.43997148
25.992001,-0.26985738,-0.37493005
25.993,-0.37250611,-0.2731899
25.993999,-0.43869179,-0.14471006
25.995001,-0.46193635,-0.0020667748
25.996,-0.43996495,0.14077747
25.997,-0.37492862,0.26984063
25.997999,-0.27319372,0.37248972
25.999001,-0.14471875,0.4386774
26,-0.0020794717,0.46192536
26.000999,0.140762,0.43995839
26.002001,0.26982388,0.37492716
26.003,0.37247336,0.2731975
26.004,0.43866301,0.14472741
26.004999,0.46191436,0.0020921573
26.006001,0.43995184,-0.14074653
26.007,0.37492573,-0.26980716
26.007999,0.27320132,-0.372457
26.009001,0.14473607,-0.43864861
26.01,0.0021048388,-0.46190333
26.011,-0.14073107,-0.43994528
26.011999,-0.26979041,-0.37492424
26.013,-0.37244064,-0.27320507
26.014,-0.43863422,-0.14474471
26.014999,-0.46189228,-0.0021175086
26.016001,-0.43993869,0.1407156
26.017,-0.37492275,0.26977369
26.018,-0.27320883,0.37242424
26.018999,-0.14475332,0.43861979
26.02,-0.0021301594,0.46188122
26.021,0.14070016,0.43993208
26.021999,0.26975694,0.37492123
26.023001,0.37240785,0.27321255
26.024,0.43860537,0.14476193
26.025,0.46187016,0.0021427986
26.025999,0.43992546,-0.14068472
26.027,0.37491971,-0.26974022
26.028,0.27321625,-0.37239146
26.028999,0.14477053,-0.43859091
26.030001,0.0021554336,-0.46185908
26.031,-0.14066929,-0.43991885
26.032,-0.26972347,-0.37491816
26.033001,-0.37237507,-0.27321997
26.034,-0.43857646,-0.14477912
26.035,-0.46184799,-0.0021680573
26.035999,-0.43991217,0.14065385
26.037001,-0.37491658,0.26970676
26.038,-0.27322364,0.37235868
26.039,-0.14478767,0.43856201
26.040001,-0.0021806615,0.46183687
26.041,0.14063843,0.43990549
26.042,0.26969004,0.374915
26.042999,0.37234229,0.2732273
26.044001,0.43854755,0.14479621
26.045,0.46182576,0.0021932542
26.046,0.43989882,-0.14062302
26.047001,0.37491342,-0.26967332
26.048,0.27323094,-0.3723259
26.049,0.14480475,-0.43853307
26.049999,0.0022058429,-0.46181464
26.051001,-0.14060761,-0.43989214
26.052,-0.26965657,-0.37491181
26.052999,-0.37230948,-0.27323458
26.054001,-0.43851858,-0.14481327
26.055,-0.4618035,-0.0022184199
26.056,-0.43988541,0.1405922
26.056999,-0.37491018,0.26963985
26.058001,-0.27323818,0.37229306
26.059,-0.14482176,0.4385041
26.059999,-0.0022309776,0.46179232
26.061001,0.14057681,0.43987867
26.062,0.26962313,0.37490851
26.063,0.37227666,0.27324176
26.063999,0.43848959,0.14483024
26.065001,0.46178114,0.0022435237
26.066,0.43987191,-0.14056143
26.066999,0.37490684,-0.26960641
26.068001,0.27324536,-0.37226024
26.069,0.14483872,-0.4384751
26.07,0.0022560658,-0.46176997
26.070999,-0.14054605,-0.43986517
26.072001,-0.26958969,-0.37490517
26.073,-0.37224382,-0.27324891
26.073999,-0.43846056,-0.14484718
26.075001,-0.46175876,-0.0022685963
26.076,-0.43985838,0.14053068
26.077,-0.37490347,0.26957297
26.077999,-0.27325246,0.3722274
26.079,-0.14485562,0.43844602
26.08,-0.0022811075,0.46174756
26.080999,0.14051531,0.43985155
26.082001,0.26955625,0.37490174
26.083,0.37221098,0.27325597
26.084,0.4384315,0.14486404
26.084999,0.46173635,0.002293607
26.086,0.43984476,-0.14049995
26.087,0.37490001,-0.26953956
26.087999,0.27325949,-0.37219456
26.089001,0.14487246,-0.43841696
26.09,0.0023061023,-0.46172512
26.091,-0.1404846,-0.43983793
26.091999,-0.26952285,-0.37489825
26.093,-0.37217811,-0.27326298
26.094,-0.43840241,-0.14488086
26.094999,-0.46171385,-0.0023185855
26.096001,-0.43983108,0.14046925
26.097,-0.37489647,0.26950613
26.098,-0.27326643,0.37216166
26.099001,-0.14488924,0.43838784
26.1,-0.0023310494,0.46170259
26.101,0.14045392,0.43982419
26.101999,0.26948944,0.37489468
26.103001,0.37214521,0.27326989
26.104,0.43837327,0.1448976
26.105,0.46169132,0.0023435014
26.106001,0.43981734,-0.1404386
26.107,0.37489286,-0.26947275
26.108,0.27327335,-0.37212878
26.108999,0.14490594,-0.43835869
26.110001,0.002355949,-0.46168002
26.111,-0.14042327,-0.43981045
26.112,-0.26945603,-0.37489104
26.113001,-0.37211233,-0.27327678
26.114,-0.43834409,-0.14491428
26.115,-0.46166873,-0.002368385
26.115999,-0.43980354,0.14040795
26.117001,-0.37488919,0.26943931
26.118,-0.27328017,0.37209585
26.118999,-0.1449226,0.43832949
26.120001,-0.0023808016,0.4616574
26.121,0.14039265,0.4397966
26.122,0.26942262,0.37488735
26.122999,0.3720794,0.27328354
26.124001,0.43831488,0.1449309
26.125,0.46164608,0.0023932061
26.125999,0.43978965,-0.14037734
26.127001,0.37488547,-0.26940593
26.128,0.27328691,-0.37206295
26.129,0.1449392,-0.43830028
26.129999,0.0024056064,-0.46163476
26.131001,-0.14036205,-0.43978271
26.132,-0.26938924,-0.37488356
26.132999,-0.3720465,-0.27329028
26.134001,-0.43828565,-0.14494747
26.135,-0.46162337,-0.0024179949
26.136,-0.43977574,0.14034677
26.136999,-0.37488165,0.26937255
26.138,-0.27329361,0.37203002
26.139,-0.14495572,0.43827102
26.139999,-0.002430364,0.46161202
26.141001,0.14033149,0.43976873
26.142,0.26935586,0.37487972
26.143,0.37201354,0.27329692
26.143999,0.43825638,0.14496396
26.145,0.46160063,0.002442721
26.146,0.43976173,-0.14031622
26.146999,0.37487778,-0.26933917
26.148001,0.27330023,-0.37199709
26.149,0.14497219,-0.43824172
26.15,0.0024550736,-0.46158925
26.150999,-0.14030096,-0.43975472
26.152,-0.26932248,-0.37487581
26.153,-0.37198061,-0.27330351
26.153999,-0.43822706,-0.1449804
26.155001,-0.46157783,-0.0024674146
26.156,-0.43974766,0.14028569
26.157,-0.37487382,0.2693058
26.158001,-0.27330679,0.3719641
26.159,-0.1449886,0.43821239
26.16,-0.002479736,0.46156642
26.160999,0.14027044,0.4397406
26.162001,0.26928911,0.37487182
26.163,0.37194762,0.27331004
26.164,0.43819773,0.14499678
26.165001,0.46155497,0.0024920455
26.166,0.43973354,-0.14025521
26.167,0.37486979,-0.26927245
26.167999,0.27331325,-0.37193114
26.169001,0.14500494,-0.43818304
26.17,0.0025043506,-0.46154353
26.171,-0.14023997,-0.43972647
26.172001,-0.26925576,-0.37486777
26.173,-0.37191465,-0.27331647
26.174,-0.43816835,-0.14501309
26.174999,-0.46153209,-0.0025166438
26.176001,-0.43971935,0.14022474
26.177,-0.37486571,0.26923907
26.177999,-0.27331966,0.37189814
26.179001,-0.14502123,0.43815362
26.18,-0.0025289175,0.46152061
26.181,0.14020953,0.43971223
26.181999,0.26922241,0.37486362
26.183001,0.37188166,0.27332285
26.184,0.43813893,0.14502934
26.184999,0.46150914,0.0025411793
26.186001,0.4397051,-0.14019431
26.187,0.37486157,-0.26920572
26.188,0.27332601,-0.37186515
26.188999,0.14503746,-0.43812421
26.190001,0.0025534362,-0.46149763
26.191,-0.14017911,-0.43969795
26.191999,-0.26918906,-0.37485945
26.193001,-0.37184864,-0.27332917
26.194,-0.43810949,-0.14504555
26.195,-0.46148613,-0.0025656812
26.195999,-0.43969077,0.14016391
26.197001,-0.37485734,0.2691724
26.198,-0.2733323,0.37183213
26.198999,-0.14505361,0.43809474
26.200001,-0.0025779065,0.4614746
26.201,0.14014871,0.43968359
26.202,0.26915571,0.37485519
26.202999,0.37181562,0.2733354
26.204,0.43808001,0.14506167
26.205,0.46146306,0.0025901196
26.205999,0.4396764,-0.14013354
26.207001,0.37485304,-0.26913908
26.208,0.2733385,-0.37179911
26.209,0.14506972,-0.43806526
26.209999,0.0026023278,-0.46145153
26.211,-0.14011836,-0.43966919
26.212,-0.26912242,-0.37485087
26.212999,-0.3717826,-0.27334157
26.214001,-0.43805051,-0.14507775
26.215,-0.46143997,-0.0026145244
26.216,-0.43966195,0.14010319
26.216999,-0.37484866,0.26910573
26.218,-0.27334464,0.37176606
26.219,-0.14508575,0.43803573
26.219999,-0.0026267015,0.46142837
26.221001,0.14008804,0.43965471
26.222,0.26908907,0.37484646
26.223,0.37174955,0.27334765
26.224001,0.43802094,0.14509374
26.225,0.46141678,0.002638866
26.226,0.43964744,-0.1400729
26.226999,0.37484422,-0.26907244
26.228001,0.27335069,-0.37173304
26.229,0.14510173,-0.43800616
26.23,0.002651026,-0.46140519
26.231001,-0.14005774,-0.43964019
26.232,-0.26905578,-0.37484199
26.233,-0.3717165,-0.2733537
26.233999,-0.43799138,-0.1451097
26.235001,-0.46139359,-0.0026631739
26.236,-0.43963289,0.1400426
26.237,-0.37483972,0.26903912
26.238001,-0.27335668,0.37169996
26.239,-0.14511764,0.43797657
26.24,-0.0026753023,0.46138194
26.240999,0.14002748,0.43962556
26.242001,0.26902249,0.37483743
26.243,0.37168342,0.27335966
26.243999,0.43796176,0.14512557
26.245001,0.46137032,0.0026874184
26.246,0.43961826,-0.14001235
26.247,0.37483513,-0.26900584
26.247999,0.27336261,-0.37166688
26.249001,0.1451335,-0.43794695
26.25,0.0026995295,-0.46135867
26.250999,-0.13999724,-0.43961093
26.252001,-0.26898921,-0.37483284
26.253,-0.37165034,-0.27336556
26.254,-0.4379321,-0.14514141
26.254999,-0.46134701,-0.002711629
26.256001,-0.43960354,0.13998213
26.257,-0.37483048,0.26897255
26.257999,-0.27336848,0.3716338
26.259001,-0.14514929,0.43791726
26.26,-0.0027237087,0.46133533
26.261,0.13996704,0.43959618
26.261999,0.26895592,0.37482813
26.263,0.37161723,0.27337137
26.264,0.43790242,0.14515716
26.264999,0.46132365,0.0027357759
26.266001,0.43958879,-0.13995196
26.267,0.37482578,-0.26893929
26.268,0.27337426,-0.37160069
26.268999,0.14516501,-0.43788758
26.27,0.0027478386,-0.46131197
26.271,-0.13993686,-0.43958139
26.271999,-0.26892266,-0.37482339
26.273001,-0.37158415,-0.27337715
26.274,-0.43787271,-0.14517286
26.275,-0.46130022,-0.0027598892
26.275999,-0.43957397,0.13992178
26.277,-0.37482098,0.26890603
26.278,-0.27337998,0.37156758
26.278999,-0.14518067,0.43785784
26.280001,-0.0027719203,0.46128851
26.281,0.13990672,0.43956652
26.282,0.2688894,0.37481856
26.283001,0.37155101,0.27338281
26.284,0.43784297,0.14518848
26.285,0.46127677,0.0027839388
26.285999,0.43955907,-0.13989167
26.287001,0.37481612,-0.2688728
26.288,0.27338564,-0.37153447
26.289,0.14519629,-0.43782809
26.290001,0.0027959519,-0.46126503
26.291,-0.13987662,-0.43955162
26.292,-0.26885617,-0.37481368
26.292999,-0.3715179,-0.27338845
26.294001,-0.43781319,-0.14520407
26.295,-0.46125326,-0.0028079532
26.296,-0.43954411,0.13986157
26.297001,-0.3748112,0.26883954
26.298,-0.27339122,0.3715013
26.299,-0.14521182,0.43779829
26.299999,-0.0028199346,0.46124148
26.301001,0.13984653,0.4395366
26.302,0.26882291,0.3748087
26.302999,0.37148473,0.27339396
26.304001,0.43778339,0.14521956
26.305,0.46122968,0.0028319033
26.306,0.43952912,-0.13983151
26.306999,0.37480623,-0.26880631
26.308001,0.27339673,-0.37146816
26.309,0.1452273,-0.43776846
26.309999,0.0028438673,-0.46121791
26.311001,-0.13981649,-0.43952158
26.312,-0.26878971,-0.37480369
26.313,-0.37145159,-0.27339944
26.313999,-0.43775353,-0.14523502
26.315001,-0.46120608,-0.0028558192
26.316,-0.43951404,0.13980147
26.316999,-0.37480116,0.26877308
26.318001,-0.27340215,0.37143499
26.319,-0.14524272,0.4377386
26.32,-0.0028677511,0.46119425
26.320999,0.13978647,0.43950647
26.322001,0.26875648,0.3747986
26.323,0.37141842,0.27340484
26.323999,0.43772367,0.14525039
26.325001,0.46118242,0.0028796701
26.326,0.4394989,-0.13977148
26.327,0.374796,-0.26873988
26.327999,0.27340752,-0.37140185
26.329,0.14525807,-0.43770874
26.33,0.0028915845,-0.46117058
26.330999,-0.13975649,-0.4394913
26.332001,-0.26872328,-0.37479341
26.333,-0.37138525,-0.2734102
26.334,-0.43769377,-0.14526573
26.334999,-0.46115869,-0.0029034868
26.336,-0.4394837,0.1397415
26.337,-0.37479082,0.26870668
26.337999,-0.27341282,0.37136865
26.339001,-0.14527336,0.43767878
26.34,-0.0029153691,0.46114683
26.341,0.13972653,0.43947607
26.341999,0.26869008,0.37478817
26.343,0.37135205,0.27341545
26.344,0.43766382,0.14528099
26.344999,0.46113494,0.0029272388
26.346001,0.43946844,-0.13971157
26.347,0.37478554,-0.26867351
26.348,0.27341807,-0.37133545
26.349001,0.14528859,-0.43764883
26.35,0.0029391034,-0.46112305
26.351,-0.13969661,-0.43946078
26.351999,-0.26865691,-0.37478289
26.353001,-0.37131885,-0.27342066
26.354,-0.43763384,-0.14529619
