"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmE.idq_sr[1]","loadInertiaM.phi","loadInertiaE.phi","loadInertiaM.w","smpmE.is[2]","vfController.x","smpmE.idq_sr[2]","smpmM.is[2]","smpmE.is[1]","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[1]","smpmE.idq_dr[1]","smpmE.idq_rr[2]","loadInertiaE.w"
1.2755001,0.42592406,-0.41296625,0.067435451,-100.8474,120.78445,120.78444,157.81136,-187.71567,243.63051,170.31929,-187.71404,39.48629,-0.14675647,39.487823,3.3558905,-14.258484,157.81139
1.2756,0.42362007,-0.41295308,0.080786899,-100.70937,120.80022,120.80022,157.82416,-189.36554,243.66193,170.11798,-189.36388,45.515759,-0.14681306,45.517277,3.22577,-14.035135,157.8242
1.2757,0.42089772,-0.41294044,0.094060116,-100.57104,120.81601,120.816,157.83691,-190.82288,243.69334,169.91612,-190.82115,51.485489,-0.14686875,51.486961,3.0958486,-13.812127,157.83694
1.2758,0.41775966,-0.41292831,0.10724197,-100.4324,120.83179,120.83179,157.84961,-192.08664,243.72476,169.71375,-192.08481,57.389622,-0.14692356,57.390942,2.9661303,-13.589463,157.84966
1.2759,0.41420895,-0.41291672,0.12031948,-100.29345,120.84758,120.84757,157.86226,-193.15598,243.75618,169.51083,-193.15401,63.222363,-0.14697747,63.223476,2.8366189,-13.367146,157.8623
1.276,0.41024891,-0.41290563,0.1332797,-100.15421,120.86337,120.86336,157.87486,-194.03029,243.78758,169.30739,-194.02829,68.97802,-0.14703049,68.979111,2.7073181,-13.145181,157.87489
1.2761,0.40588349,-0.41289505,0.14610985,-100.01468,120.87916,120.87915,157.88741,-194.70912,243.819,169.10344,-194.70708,74.65097,-0.14708263,74.652046,2.5782318,-12.923569,157.88745
1.2762001,0.40111703,-0.41288501,0.15879725,-99.874863,120.89494,120.89494,157.8999,-195.19225,243.85042,168.89899,-195.19014,80.23571,-0.14713389,80.236702,2.4493635,-12.702313,157.89993
1.2763,0.39595419,-0.41287547,0.17132936,-99.734764,120.91074,120.91073,157.91234,-195.47961,243.88184,168.69402,-195.4774,85.726822,-0.14718425,85.727592,2.3207171,-12.481418,157.91237
1.2764,0.3903999,-0.41286644,0.18369381,-99.594391,120.92653,120.92652,157.92473,-195.57141,243.91325,168.48856,-195.56912,91.119003,-0.14723374,91.119667,2.1922963,-12.260885,157.92476
1.2765,0.38445961,-0.41285792,0.19587836,-99.453751,120.94232,120.94231,157.93706,-195.46797,243.94467,168.28259,-195.46565,96.407059,-0.14728233,96.4077,2.0641046,-12.040718,157.93709
1.2766,0.37813923,-0.41284993,0.20787098,-99.312843,120.95811,120.95811,157.94934,-195.16988,243.97609,168.07613,-195.16753,101.58591,-0.14733006,101.58651,1.9361457,-11.82092,157.94937
1.2767,0.37144494,-0.41284245,0.21965982,-99.171677,120.97391,120.9739,157.96156,-194.67789,244.00751,167.86919,-194.67546,106.65059,-0.14737691,106.65107,1.8084232,-11.601494,157.96161
1.2768,0.36438331,-0.41283545,0.23123324,-99.030258,120.98971,120.9897,157.97374,-193.99292,244.03891,167.66176,-193.9904,111.59629,-0.14742287,111.59653,1.6809407,-11.382442,157.97377
1.2769001,0.35696116,-0.41282898,0.24257976,-98.888588,121.00551,121.00549,157.98586,-193.11613,244.07033,167.45387,-193.11359,116.41831,-0.14746796,116.41853,1.5537019,-11.163769,157.9859
1.277,0.34918588,-0.41282302,0.25368816,-98.746674,121.0213,121.02129,157.99792,-192.04889,244.10175,167.2455,-192.0463,121.11209,-0.14751218,121.11228,1.4267101,-10.945476,157.99796
1.2771,0.34106508,-0.41281757,0.2645475,-98.604515,121.0371,121.03709,158.00993,-190.79268,244.13316,167.03667,-190.79005,125.67321,-0.14755553,125.67333,1.2999691,-10.727566,158.00998
1.2772,0.33260676,-0.41281262,0.27514702,-98.462128,121.0529,121.05289,158.0219,-189.34923,244.16458,166.82736,-189.34656,130.0974,-0.147598,130.09732,1.1734823,-10.510043,158.02193
1.2773,0.32381922,-0.41280818,0.28547621,-98.319511,121.06871,121.0687,158.0338,-187.72044,244.196,166.61761,-187.71771,134.38051,-0.1476396,134.38029,1.047253,-10.29291,158.03384
1.2774,0.314711,-0.41280425,0.29552484,-98.176674,121.08451,121.0845,158.04564,-185.9084,244.22742,166.40741,-185.90564,138.5186,-0.14768034,138.51837,0.92128485,-10.076169,158.04568
1.2775,0.30529115,-0.41280082,0.30528298,-98.033615,121.10032,121.10031,158.05743,-183.91536,244.25883,166.19676,-183.91258,142.50784,-0.14772022,142.50757,0.79558128,-9.8598223,158.05748
1.2776,0.29556891,-0.4127979,0.31474102,-97.890343,121.11613,121.11612,158.06918,-181.74379,244.29024,165.98567,-181.74098,146.34457,-0.14775923,146.34419,0.67014563,-9.6438742,158.06923
1.2776999,0.28555393,-0.41279545,0.32388955,-97.746864,121.13194,121.13193,158.08087,-179.39629,244.32166,165.77414,-179.39345,150.0253,-0.14779736,150.02469,0.5449813,-9.4283266,158.08092
1.2778,0.27525586,-0.41279352,0.33271948,-97.60318,121.14774,121.14774,158.0925,-176.87564,244.35307,165.56218,-176.87279,153.54671,-0.14783464,153.54605,0.42009175,-9.2131824,158.09254
1.2779,0.26468492,-0.41279209,0.34122208,-97.459297,121.16355,121.16354,158.10408,-174.18484,244.38449,165.34979,-174.18195,156.90562,-0.14787108,156.90495,0.29548022,-8.9984446,158.10413
1.278,0.25385156,-0.41279116,0.34938893,-97.315224,121.17936,121.17935,158.1156,-171.32698,244.41591,165.13699,-171.32407,160.09908,-0.14790665,160.09834,0.17115007,-8.7841158,158.11565
1.2781,0.24276644,-0.41279072,0.35721198,-97.170959,121.19518,121.19517,158.12708,-168.30537,244.44733,164.92377,-168.30246,163.12425,-0.14794135,163.12338,0.047104627,-8.570199,158.12712
1.2782,0.23144045,-0.41279078,0.36468345,-97.026512,121.21098,121.21098,158.13849,-165.12346,244.47874,164.71013,-165.12054,165.97852,-0.14797521,165.97749,-0.076652832,-8.3566961,158.13853
1.2783,0.21988466,-0.41279134,0.37179583,-96.881889,121.2268,121.22679,158.14984,-161.78485,244.51016,164.49609,-161.78191,168.65942,-0.1480082,168.65837,-0.20011905,-8.143611,158.14989
1.2783999,0.20811051,-0.41279238,0.37854218,-96.737091,121.24261,121.24261,158.16115,-158.29327,244.54156,164.28165,-158.29031,171.16469,-0.14804035,171.1636,-0.32329077,-7.9309449,158.16119
1.2785,0.19612962,-0.41279393,0.38491577,-96.592133,121.25843,121.25842,158.17239,-154.65265,244.57298,164.0668,-154.64969,173.49225,-0.14807165,173.49109,-0.44616479,-7.7187018,158.17244
1.2786,0.18395381,-0.41279596,0.39091033,-96.446999,121.27425,121.27425,158.18358,-150.86702,244.6044,163.85158,-150.86409,175.64018,-0.1481021,175.63884,-0.56873786,-7.5068836,158.18362
1.2787,0.17159496,-0.41279846,0.39651975,-96.301712,121.29007,121.29006,158.19472,-146.94055,244.63582,163.63596,-146.93762,177.6068,-0.1481317,177.60539,-0.69100684,-7.2954931,158.19476
1.2788,0.15906529,-0.41280147,0.40173852,-96.156281,121.30589,121.30589,158.2058,-142.87758,244.66724,163.41995,-142.87462,179.39053,-0.14816047,179.38911,-0.81296861,-7.0845327,158.20584
1.2789,0.14637718,-0.41280496,0.40656152,-96.010689,121.32171,121.3217,158.21683,-138.68251,244.69865,163.20357,-138.67953,180.9901,-0.14818838,180.98862,-0.9346199,-6.8740058,158.21687
1.279,0.13354312,-0.41280895,0.41098389,-95.86496,121.33753,121.33752,158.2278,-134.35994,244.73007,162.98682,-134.35699,182.40431,-0.14821546,182.40274,-1.0559578,-6.6639137,158.22784
1.2790999,0.12057577,-0.41281343,0.41500127,-95.719093,121.35336,121.35335,158.23871,-129.91452,244.76149,162.7697,-129.91165,183.63223,-0.1482417,183.63052,-1.1769789,-6.4542603,158.23875
1.2792,0.10748784,-0.41281837,0.41860953,-95.57309,121.36918,121.36917,158.24956,-125.35107,244.79289,162.5522,-125.34818,184.67311,-0.14826709,184.67137,-1.2976804,-6.2450471,158.24962
1.2793,0.094292268,-0.4128238,0.42180514,-95.426964,121.38501,121.385,158.26036,-120.67449,244.82431,162.33437,-120.67158,185.52635,-0.14829166,185.52458,-1.4180591,-6.0362773,158.26042
1.2794,0.081002086,-0.41282973,0.42458493,-95.280708,121.40083,121.40083,158.2711,-115.88978,244.85573,162.11617,-115.88688,186.19159,-0.14831538,186.18977,-1.538112,-5.8279529,158.27116
1.2795,0.067630403,-0.4128361,0.42694613,-95.134338,121.41666,121.41666,158.2818,-111.00204,244.88715,161.89763,-110.99924,186.66864,-0.14833827,186.6667,-1.6578362,-5.6200767,158.28185
1.2796,0.054190353,-0.41284299,0.42888626,-94.987854,121.43249,121.43248,158.29243,-106.01648,244.91856,161.67873,-106.01371,186.9575,-0.14836034,186.95551,-1.7772285,-5.4126511,158.29248
1.2797,0.040695194,-0.41285032,0.43040338,-94.841255,121.44832,121.44831,158.30301,-100.93837,244.94998,161.4595,-100.93558,187.05838,-0.14838158,187.05635,-1.8962859,-5.2056785,158.30305
1.2798001,0.027158258,-0.41285816,0.43149596,-94.694557,121.46415,121.46414,158.31352,-95.773071,244.9814,161.23994,-95.770271,186.97166,-0.14840199,186.96959,-2.0150056,-4.9991612,158.31357
1.2799,0.013592904,-0.41286644,0.43216294,-94.54776,121.47998,121.47997,158.32399,-90.526031,245.01282,161.02005,-90.523285,186.69791,-0.14842157,186.69577,-2.1333845,-4.7931018,158.32404
1.28,1.2515997e-05,-0.41287521,0.43240362,-94.400871,121.49581,121.4958,158.3344,-85.202759,245.04422,160.79982,-85.20015,186.2379,-0.14844033,186.23566,-2.2514198,-4.587503,158.33444
1.2801,-0.013569556,-0.41288444,0.43221754,-94.253891,121.51165,121.51164,158.34474,-79.808807,245.07564,160.57928,-79.806183,185.59258,-0.14845827,185.59032,-2.3691087,-4.3823667,158.34479
1.2802,-0.027139882,-0.41289416,0.43160495,-94.106819,121.52748,121.52747,158.35503,-74.349823,245.10706,160.35843,-74.347183,184.76308,-0.14847539,184.76079,-2.4864478,-4.1776953,158.35509
1.2803,-0.040685069,-0.41290435,0.43056643,-93.959679,121.54332,121.54331,158.36526,-68.831482,245.13847,160.13727,-68.828865,183.75075,-0.1484917,183.74843,-2.6034348,-3.9734919,158.36533
1.2804,-0.054191742,-0.41291499,0.42910299,-93.812454,121.55916,121.55915,158.37544,-63.259506,245.16989,159.91579,-63.257004,182.55707,-0.14850719,182.55469,-2.7200668,-3.769758,158.3755
1.2805001,-0.067646585,-0.41292611,0.42721593,-93.665169,121.575,121.57499,158.38556,-57.639668,245.20131,159.69402,-57.63726,181.18373,-0.14852186,181.1813,-2.8363407,-3.5664961,158.38562
1.2806,-0.081036322,-0.41293767,0.42490706,-93.517815,121.59084,121.59083,158.39563,-51.97776,245.23273,159.47195,-51.975338,179.63261,-0.14853571,179.63016,-2.9522538,-3.363709,158.39568
1.2807,-0.094347723,-0.41294971,0.42217863,-93.370392,121.60667,121.60667,158.40564,-46.279617,245.26414,159.24959,-46.277191,177.90575,-0.14854877,177.90326,-3.0678034,-3.1613984,158.40569
1.2808,-0.10756765,-0.41296223,0.41903335,-93.222923,121.62251,121.62251,158.41559,-40.551086,245.29555,159.02693,-40.548721,176.00533,-0.14856102,176.00282,-3.1829865,-2.9595671,158.41563
1.2809,-0.12068306,-0.41297519,0.41547427,-93.075401,121.63836,121.63835,158.42548,-34.798031,245.32697,158.804,-34.795872,173.93376,-0.14857244,173.93121,-3.2978005,-2.7582171,158.42552
1.281,-0.13368098,-0.4129886,0.41150472,-92.927834,121.6542,121.65419,158.4353,-29.026327,245.35838,158.5808,-29.02416,171.6936,-0.14858308,171.69102,-3.4122427,-2.5573509,158.43536
1.2811,-0.14654858,-0.41300246,0.40712863,-92.78022,121.67004,121.67004,158.44508,-23.241856,245.3898,158.3573,-23.239676,169.28755,-0.1485929,169.28496,-3.5263102,-2.3569703,158.44514
1.2812001,-0.15927318,-0.4130168,0.40235034,-92.632568,121.68589,121.68588,158.4548,-17.450489,245.42122,158.13354,-17.44833,166.71851,-0.14860193,166.71588,-3.6400006,-2.157078,158.45485
1.2812999,-0.17184216,-0.41303158,0.39717448,-92.484894,121.70174,121.70173,158.46446,-11.658098,245.45264,157.90953,-11.656062,163.98949,-0.14861016,163.98685,-3.7533112,-1.9576759,158.46452
1.2814,-0.18424314,-0.41304684,0.39160615,-92.337181,121.71758,121.71758,158.47406,-5.8705354,245.48405,157.68526,-5.8686562,161.10368,-0.1486176,161.10104,-3.8662391,-1.7587665,158.47412
1.2815,-0.19646384,-0.41306251,0.38565066,-92.189453,121.73343,121.73342,158.48361,-0.093633436,245.51547,157.46072,-0.091743387,158.06445,-0.14862424,158.0618,-3.9787817,-1.560352,158.48367
1.2816,-0.20849219,-0.41307867,0.37931392,-92.041702,121.74928,121.74927,158.4931,5.6668005,245.54688,157.23595,5.6686931,154.87527,-0.14863008,154.87259,-4.0909362,-1.3624344,158.49315
1.2817,-0.22031631,-0.41309524,0.37260219,-91.893944,121.76513,121.76512,158.50253,11.404992,245.57829,157.01091,11.406825,151.53979,-0.14863513,151.53709,-4.2027006,-1.1650159,158.50258
1.2818,-0.23192452,-0.41311228,0.36552209,-91.74617,121.78098,121.78098,158.5119,17.115204,245.60971,156.78564,17.116833,148.06177,-0.14863941,148.0591,-4.3140717,-0.96809876,158.51195
1.2819,-0.2433053,-0.41312975,0.35808036,-91.598396,121.79683,121.79682,158.52121,22.791744,245.64113,156.56013,22.793318,144.4451,-0.14864288,144.44243,-4.4250474,-0.77168518,158.52127
1.2819999,-0.25444743,-0.41314769,0.35028443,-91.450623,121.81268,121.81268,158.53047,28.42897,245.67255,156.3344,28.430553,140.69385,-0.14864558,140.69115,-4.535625,-0.57577717,158.53052
1.2821,-0.26533988,-0.41316605,0.34214193,-91.302856,121.82854,121.82853,158.53966,34.02129,245.70396,156.10844,34.022854,136.81216,-0.1486475,136.80945,-4.6458015,-0.38037696,158.53972
1.2822,-0.27597189,-0.41318485,0.3336609,-91.155098,121.84439,121.84438,158.5488,39.563183,245.73538,155.88225,39.564632,132.80432,-0.14864862,132.80164,-4.7555752,-0.18548664,158.54886
1.2823,-0.28633294,-0.41320407,0.32484964,-91.007347,121.86024,121.86024,158.55788,45.049179,245.7668,155.65584,45.050423,128.67474,-0.14864898,128.67212,-4.864943,0.0088916477,158.55794
1.2824,-0.29641271,-0.41322374,0.31571671,-90.859627,121.87611,121.8761,158.56691,50.473896,245.7982,155.42923,50.47514,124.42793,-0.14864856,124.42528,-4.9739022,0.20275582,158.56696
1.2825,-0.30620131,-0.41324386,0.3062712,-90.711922,121.89196,121.89195,158.57587,55.832016,245.82962,155.20239,55.833263,120.06851,-0.14864737,120.06583,-5.0824513,0.3961038,158.57593
1.2826,-0.315689,-0.41326442,0.29652232,-90.564247,121.90782,121.90781,158.58478,61.118309,245.86104,154.97537,61.119507,115.6012,-0.14864539,115.59853,-5.190587,0.58893347,158.58482
1.2826999,-0.32486641,-0.4132854,0.28647977,-90.416603,121.92368,121.92367,158.59361,66.327637,245.89246,154.74814,66.328644,111.03082,-0.14864264,111.02822,-5.2983079,0.78124279,158.59367
1.2828,-0.33372447,-0.4133068,0.2761533,-90.268997,121.93954,121.93953,158.6024,71.454941,245.92387,154.52071,71.455841,106.36229,-0.14863914,106.35973,-5.4056101,0.97302967,158.60246
1.2829,-0.34225431,-0.41332862,0.26555303,-90.121437,121.9554,121.95539,158.61113,76.495277,245.95529,154.29309,76.496178,101.6006,-0.14863487,101.59801,-5.5124927,1.1642921,158.61119
1.283,-0.35044754,-0.41335088,0.25468948,-89.973923,121.97126,121.97125,158.61981,81.443787,245.98671,154.06529,81.444672,96.750824,-0.14862983,96.748222,-5.6189523,1.355028,158.61987
1.2831,-0.35829607,-0.41337359,0.24357337,-89.826454,121.98712,121.98711,158.62842,86.295723,246.01813,153.83731,86.296516,91.81813,-0.14862403,91.815567,-5.7249866,1.5452353,158.62848
1.2832,-0.36579213,-0.41339669,0.2322156,-89.679047,122.00298,122.00298,158.63698,91.046455,246.04953,153.60915,91.047012,86.807732,-0.14861748,86.805305,-5.8305941,1.734912,158.63704
1.2833,-0.37292814,-0.41342023,0.22062723,-89.531693,122.01885,122.01884,158.64546,95.691475,246.08095,153.38081,95.692024,81.724922,-0.14861016,81.722473,-5.9357719,1.9240562,158.64552
1.2834001,-0.37969711,-0.41344416,0.20881978,-89.384407,122.03471,122.03471,158.6539,100.22637,246.11237,153.15231,100.22692,76.575058,-0.14860208,76.572578,-6.0405178,2.1126657,158.65396
1.2835,-0.38609233,-0.41346854,0.19680487,-89.23719,122.05058,122.05058,158.66228,104.64687,246.14378,152.92366,104.64738,71.363525,-0.14859326,71.361061,-6.1448293,2.3007386,158.66234
1.2836,-0.39210749,-0.41349334,0.18459433,-89.090042,122.06644,122.06644,158.67059,108.94884,246.1752,152.69484,108.9492,66.095779,-0.14858368,66.093414,-6.2487044,2.4882729,158.67065
1.2837,-0.39773655,-0.41351852,0.17220016,-88.942978,122.08231,122.08231,158.67886,113.12827,246.20662,152.46587,113.12847,60.777317,-0.14857335,60.775047,-6.3521414,2.6752667,158.67892
1.2838,-0.40297386,-0.41354415,0.15963453,-88.79599,122.09818,122.09818,158.68706,117.18126,246.23804,152.23674,117.18147,55.413662,-0.14856228,55.411369,-6.4551373,2.8617179,158.68712
1.2839,-0.40781429,-0.41357017,0.14690986,-88.649094,122.11405,122.11404,158.69521,121.1041,246.26945,152.00748,121.10429,50.010372,-0.14855047,50.008068,-6.5576901,3.0476248,158.69527
1.284,-0.41225299,-0.4135966,0.13403869,-88.502281,122.12992,122.12991,158.70328,124.89317,246.30086,151.77806,124.89329,44.573032,-0.1485379,44.570774,-6.6597977,3.232985,158.70334
1.2841001,-0.4162856,-0.41362345,0.12103373,-88.355568,122.14579,122.14578,158.7113,128.54504,246.33228,151.54852,128.54494,39.107239,-0.1485246,39.105167,-6.7614579,3.4177969,158.71136
1.2842,-0.41990796,-0.41365069,0.1079077,-88.208954,122.16167,122.16166,158.71927,132.05641,246.36369,151.31885,132.05627,33.618618,-0.14851056,33.616543,-6.8626685,3.6020582,158.71933
1.2843,-0.42311648,-0.41367835,0.094673574,-88.062447,122.17754,122.17753,158.72717,135.42412,246.39511,151.08905,135.424,28.11278,-0.14849579,28.110683,-6.963428,3.7857673,158.72723
1.2844,-0.42590803,-0.41370639,0.081344418,-87.916046,122.19341,122.19341,158.73502,138.6452,246.42653,150.85913,138.64503,22.595356,-0.14848028,22.593267,-7.0637336,3.9689224,158.73508
1.2845,-0.42827976,-0.41373485,0.067933381,-87.769753,122.20928,122.20927,158.74281,141.7168,246.45795,150.62909,141.71652,17.071962,-0.14846404,17.069979,-7.1635833,4.1515212,158.74287
1.2846,-0.43022934,-0.4137637,0.054453678,-87.623581,122.22516,122.22515,158.75053,144.63626,246.48936,150.39893,144.6358,11.548211,-0.14844707,11.546384,-7.2629752,4.3335619,158.7506
1.2847,-0.43175462,-0.41379294,0.04091854,-87.477531,122.24104,122.24103,158.75821,147.40105,246.52078,150.16867,147.40059,6.029695,-0.14842938,6.0278487,-7.3619075,4.5150428,158.75827
1.2848001,-0.43285418,-0.41382259,0.027341357,-87.331604,122.25691,122.2569,158.76581,150.00885,246.55219,149.93831,150.00838,0.5219878,-0.14841095,0.52012843,-7.4603782,4.6959615,158.76588
1.2849,-0.43352687,-0.41385263,0.013735524,-87.185806,122.27279,122.27278,158.77336,152.45746,246.5836,149.70784,152.45692,-4.9693651,-0.14839181,-4.97118,-7.5583844,4.8763165,158.77342
1.285,-0.43377206,-0.41388306,0.00011447244,-87.040146,122.28867,122.28866,158.78085,154.74487,246.61502,149.47729,154.74419,-10.43885,-0.14837195,-10.440481,-7.6559253,5.0561061,158.78091
1.2851,-0.43358928,-0.41391388,-0.0135084,-86.894623,122.30454,122.30453,158.78828,156.86925,246.64644,149.24664,156.86848,-15.880992,-0.14835136,-15.882564,-7.7529984,5.2353282,158.78835
1.2852,-0.43297872,-0.41394508,-0.027119648,-86.749237,122.32042,122.32041,158.79565,158.82892,246.67786,149.01591,158.82816,-21.290359,-0.14833006,-21.29195,-7.8496017,5.413981,158.79573
1.2853,-0.43194097,-0.41397667,-0.04070583,-86.604004,122.3363,122.3363,158.80298,160.62238,246.70927,148.7851,160.6216,-26.661572,-0.14830805,-26.663157,-7.945734,5.592062,158.80304
1.2854,-0.43047702,-0.41400865,-0.054253537,-86.458916,122.35218,122.35217,158.81023,162.24832,246.74069,148.55421,162.24745,-31.989296,-0.14828533,-31.990786,-8.0413923,5.7695704,158.81029
1.2855,-0.4285883,-0.41404098,-0.067749396,-86.313988,122.36806,122.36806,158.81741,163.70558,246.77211,148.32324,163.70456,-37.268269,-0.1482619,-37.26955,-8.1365757,5.9465036,158.81749
1.2855999,-0.42627645,-0.41407374,-0.081180111,-86.16922,122.38395,122.38394,158.82455,164.99319,246.80351,148.09222,164.99216,-42.493282,-0.14823776,-42.494579,-8.2312813,6.1228604,158.82462
1.2857,-0.42354381,-0.41410685,-0.094532415,-86.024605,122.39983,122.39982,158.83163,166.11035,246.83493,147.86113,166.1093,-47.65921,-0.14821292,-47.660519,-8.3255081,6.2986379,158.8317
1.2858,-0.42039302,-0.41414031,-0.10779312,-85.880165,122.41571,122.4157,158.83865,167.05643,246.86635,147.62999,167.05534,-52.760986,-0.14818738,-52.762257,-8.4192543,6.4738355,158.83871
1.2859,-0.4168272,-0.4141742,-0.12094913,-85.735901,122.43159,122.43159,158.84561,167.83099,246.89777,147.39879,167.8298,-57.793633,-0.14816113,-57.794739,-8.5125179,6.6484504,158.84567
1.286,-0.41284972,-0.41420841,-0.13398747,-85.591805,122.44748,122.44747,158.85251,168.43376,246.92918,147.16753,168.4325,-62.752262,-0.1481342,-62.753254,-8.605298,6.8224812,158.85257
1.2861,-0.40846446,-0.41424301,-0.14689524,-85.447891,122.46336,122.46336,158.85934,168.86464,246.9606,146.93623,168.86336,-67.632072,-0.14810656,-67.633072,-8.6975908,6.9959259,158.85941
1.2862,-0.40367573,-0.414278,-0.15965971,-85.304161,122.47926,122.47925,158.86612,169.12372,246.99202,146.70491,169.12241,-72.428345,-0.14807823,-72.429344,-8.7893963,7.1687832,158.86618
1.2862999,-0.39848822,-0.41431335,-0.17226829,-85.160614,122.49514,122.49513,158.87283,169.21124,247.02344,146.47354,169.20988,-77.136475,-0.14804921,-77.137398,-8.8807125,7.3410506,158.87291
1.2864,-0.39290708,-0.41434905,-0.18470849,-85.017258,122.51102,122.51102,158.8795,169.12762,247.05484,146.24214,169.12616,-81.751953,-0.14801951,-81.75264,-8.9715376,7.5127268,158.87956
1.2865,-0.38693753,-0.41438511,-0.19696802,-84.874107,122.52692,122.52691,158.88611,168.8735,247.08626,146.01071,168.87201,-86.270386,-0.14798911,-86.27108,-9.0618706,7.6838098,158.88617
1.2866,-0.38058558,-0.41442153,-0.20903477,-84.731148,122.5428,122.5428,158.89264,168.44962,247.11768,145.77927,168.4481,-90.687485,-0.14795804,-90.688187,-9.1517076,7.8542981,158.89272
1.2867,-0.37385744,-0.4144583,-0.22089681,-84.588394,122.55869,122.55869,158.89912,167.85693,247.14909,145.54781,167.85539,-94.999069,-0.14792629,-94.999748,-9.2410498,8.024189,158.8992
1.2868,-0.36675972,-0.41449544,-0.23254246,-84.445847,122.57458,122.57458,158.90555,167.09654,247.18051,145.31633,167.09496,-99.201096,-0.14789385,-99.201637,-9.3298941,8.1934824,158.90562
1.2869,-0.35929936,-0.41453296,-0.24396014,-84.303513,122.59048,122.59047,158.91191,166.16975,247.21193,145.08485,166.16809,-103.28963,-0.14786074,-103.29002,-9.4182396,8.362175,158.91199
1.2869999,-0.35148358,-0.41457078,-0.25513858,-84.161392,122.60637,122.60636,158.91821,165.07799,247.24335,144.85336,165.07631,-107.26089,-0.14782695,-107.26128,-9.5060844,8.5302649,158.91829
1.2871,-0.34332013,-0.41460899,-0.26606673,-84.019485,122.62226,122.62225,158.92445,163.82286,247.27477,144.62187,163.82117,-111.11118,-0.1477925,-111.11157,-9.5934267,8.697752,158.92453
1.2872,-0.33481705,-0.41464755,-0.27673379,-83.877808,122.63815,122.63815,158.93065,162.40614,247.30617,144.3904,162.40442,-114.83698,-0.14775738,-114.83731,-9.6802654,8.8646326,158.93071
1.2873,-0.32598272,-0.41468644,-0.28712922,-83.736359,122.65405,122.65404,158.93677,160.82977,247.33759,144.15894,160.828,-118.43488,-0.14772159,-118.43501,-9.7665987,9.0309067,158.93684
1.2874,-0.31682569,-0.41472566,-0.29724267,-83.595139,122.66994,122.66993,158.94284,159.09584,247.369,143.92749,159.09404,-121.90163,-0.14768514,-121.90173,-9.8524265,9.1965714,158.94292
1.2875,-0.30735496,-0.41476524,-0.30706418,-83.454147,122.68584,122.68583,158.94885,157.20656,247.40042,143.69606,157.20474,-125.23412,-0.14764802,-125.23421,-9.9377451,9.3616247,158.94891
1.2876,-0.29757994,-0.41480517,-0.31658399,-83.3134,122.70173,122.70172,158.9548,155.16435,247.43184,143.46465,155.16252,-128.42937,-0.14761025,-128.42944,-10.022555,9.5260668,158.95486
1.2877001,-0.28751022,-0.41484541,-0.32579276,-83.17289,122.71763,122.71762,158.96068,152.97176,247.46326,143.23326,152.96991,-131.48456,-0.14757182,-131.48453,-10.106854,9.6898937,158.96075
1.2878,-0.27715567,-0.414886,-0.3346813,-83.032631,122.73352,122.73351,158.96652,150.63145,247.49467,143.00192,150.62958,-134.39703,-0.14753273,-134.39684,-10.190641,9.8531046,158.96658
1.2879,-0.2665264,-0.41492695,-0.34324077,-82.892616,122.74942,122.74941,158.97229,148.14626,247.52609,142.77061,148.14436,-137.16426,-0.147493,-137.16406,-10.273914,10.015698,158.97235
1.288,-0.25563294,-0.41496819,-0.35146275,-82.752853,122.76531,122.7653,158.978,145.51917,247.5575,142.53935,145.51724,-139.78389,-0.14745261,-139.78369,-10.356673,10.177672,158.97807
1.2881,-0.244486,-0.4150098,-0.35933906,-82.61335,122.78121,122.7812,158.98366,142.75325,247.58891,142.30814,142.75133,-142.25371,-0.14741158,-142.25346,-10.438916,10.339025,158.98372
1.2882,-0.2330966,-0.4150517,-0.36686194,-82.474106,122.79711,122.7971,158.98924,139.85178,247.62033,142.07698,139.84985,-144.57169,-0.14736991,-144.57129,-10.520641,10.499755,158.98932
1.2883,-0.22147584,-0.41509396,-0.37402385,-82.335121,122.81301,122.813,158.99478,136.81808,247.65175,141.84587,136.81615,-146.73593,-0.14732759,-146.73546,-10.601849,10.659861,158.99484
1.2884001,-0.20963517,-0.41513652,-0.38081771,-82.196411,122.82891,122.8289,159.00026,133.65567,247.68317,141.61482,133.65372,-148.74474,-0.14728463,-148.74426,-10.682536,10.819341,159.00032
1.2885,-0.19758628,-0.4151794,-0.38723677,-82.057968,122.84481,122.8448,159.00566,130.36815,247.71458,141.38385,130.36617,-150.59651,-0.14724104,-150.59604,-10.762703,10.978192,159.00574
1.2886,-0.18534106,-0.41522262,-0.39327469,-81.9198,122.86071,122.8607,159.01103,126.95924,247.746,141.15294,126.95727,-152.2899,-0.14719681,-152.28935,-10.842347,11.136415,159.01109
1.2887,-0.17291155,-0.41526613,-0.39892551,-81.781906,122.87662,122.87661,159.01633,123.43278,247.77742,140.9221,123.43085,-153.82367,-0.14715195,-153.82297,-10.921469,11.294005,159.0164
