"Time","toSpacePhasor.y[1]","toSpacePhasor.y[2]","hallSensor.y"
0.070200004,-9.9721508,-158.50279,3.0787609
0.070249997,-12.460574,-158.3266,3.0630529
0.070299998,-14.945923,-158.11136,3.0473449
0.070349999,-17.427584,-157.85709,3.031637
0.0704,-19.904945,-157.56387,3.015929
0.07045,-22.377396,-157.23178,3.000221
0.070500001,-24.844324,-156.86089,2.984513
0.070550002,-27.305124,-156.45131,2.9688051
0.070600003,-29.759186,-156.00311,2.9530971
0.070649996,-32.205906,-155.51643,2.9373891
0.070699997,-34.644676,-154.99138,2.9216812
0.070749998,-37.074902,-154.42809,2.9059732
0.070799999,-39.495979,-153.82668,2.8902652
0.07085,-41.90731,-153.18733,2.8745573
0.070900001,-44.308304,-152.51018,2.8588493
0.070950001,-46.69836,-151.79539,2.8431413
0.071000002,-49.0769,-151.04317,2.8274333
0.071050003,-51.443329,-150.25366,2.8117254
0.071099997,-53.797062,-149.42709,2.7960174
0.071149997,-56.137524,-148.56364,2.7803094
0.071199998,-58.464138,-147.66356,2.7646015
0.071249999,-60.776321,-146.72702,2.7488935
0.0713,-63.073513,-145.75429,2.7331855
0.071350001,-65.355141,-144.74559,2.7174776
0.071400002,-67.620644,-143.70117,2.7017696
0.071450002,-69.869461,-142.62131,2.6860616
0.071500003,-72.101036,-141.50626,2.6703537
0.071549997,-74.314827,-140.35628,2.6546457
0.071599998,-76.510277,-139.17168,2.6389377
0.071649998,-78.686852,-137.95274,2.62323
0.071699999,-80.844017,-136.69977,2.607522
0.07175,-82.981224,-135.41306,2.591814
0.071800001,-85.097969,-134.09294,2.5761061
0.071850002,-87.19371,-132.73973,2.5603981
0.071900003,-89.267937,-131.35378,2.5446901
0.071950004,-91.320137,-129.93541,2.5289822
0.071999997,-93.349808,-128.48499,2.5132742
0.072049998,-95.356445,-127.00287,2.4975662
0.072099999,-97.339561,-125.4894,2.4818583
0.072149999,-99.298653,-123.94498,2.4661503
0.0722,-101.23325,-122.36997,2.4504423
0.072250001,-103.14286,-120.76477,2.4347343
0.072300002,-105.02702,-119.12978,2.4190264
0.072350003,-106.88528,-117.46539,2.4033184
0.072400004,-108.71716,-115.77202,2.3876104
0.072449997,-110.52222,-114.05008,2.3719025
0.072499998,-112.3,-112.3,2.3561945
0.072549999,-114.05008,-110.52222,2.3404865
0.0726,-115.77202,-108.71716,2.3247786
0.07265,-117.46539,-106.88528,2.3090706
0.072700001,-119.12978,-105.02702,2.2933626
0.072750002,-120.76477,-103.14286,2.2776546
0.072800003,-122.36997,-101.23325,2.2619467
0.072849996,-123.94498,-99.298653,2.2462387
0.072899997,-125.4894,-97.339561,2.2305307
0.072949998,-127.00287,-95.356445,2.2148228
0.072999999,-128.48499,-93.349808,2.1991148
0.07305,-129.93541,-91.320137,2.1834068
0.073100001,-131.35378,-89.267937,2.1676989
0.073150001,-132.73973,-87.19371,2.1519909
0.073200002,-134.09294,-85.097969,2.1362829
0.073250003,-135.41306,-82.981224,2.120575
0.073299997,-136.69977,-80.844017,2.104867
0.073349997,-137.95274,-78.686852,2.089159
0.073399998,-139.17168,-76.510277,2.073451
0.073449999,-140.35628,-74.314827,2.0577431
0.0735,-141.50626,-72.101036,2.0420353
0.073550001,-142.62131,-69.869461,2.0263274
0.073600002,-143.70117,-67.620644,2.0106194
0.073650002,-144.74559,-65.355141,1.9949113
0.073700003,-145.75429,-63.073513,1.9792033
0.073749997,-146.72702,-60.776321,1.9634954
0.073799998,-147.66356,-58.464138,1.9477874
0.073849998,-148.56364,-56.137524,1.9320794
0.073899999,-149.42709,-53.797062,1.9163715
0.07395,-150.25366,-51.443329,1.9006636
0.074000001,-151.04317,-49.0769,1.8849556
0.074050002,-151.79539,-46.69836,1.8692477
0.074100003,-152.51018,-44.308304,1.8535397
0.074150003,-153.18733,-41.90731,1.8378317
0.074199997,-153.82668,-39.495979,1.8221238
0.074249998,-154.42809,-37.074902,1.8064158
0.074299999,-154.99138,-34.644676,1.7907078
0.074349999,-155.51643,-32.205906,1.7749999
0.0744,-156.00311,-29.759186,1.7592919
0.074450001,-156.45131,-27.305124,1.7435839
0.074500002,-156.86089,-24.844324,1.7278759
0.074550003,-157.23178,-22.377396,1.712168
0.074600004,-157.56387,-19.904945,1.69646
0.074649997,-157.85709,-17.427584,1.680752
0.074699998,-158.11136,-14.945923,1.6650441
0.074749999,-158.3266,-12.460574,1.6493361
0.0748,-158.50279,-9.9721508,1.6336281
0.07485,-158.63988,-7.4812665,1.6179202
0.074900001,-158.73782,-4.9885368,1.6022123
0.074950002,-158.79659,-2.4945762,1.5865043
0.075000003,-158.81618,-4.0500936e-13,1.5707964
0.075049996,-158.79659,2.4945762,1.5550884
0.075099997,-158.73782,4.9885368,1.5393804
0.075149998,-158.63988,7.4812665,1.5236725
0.075199999,-158.50279,9.9721508,1.5079645
0.07525,-158.3266,12.460574,1.4922565
0.075300001,-158.11136,14.945923,1.4765486
0.075350001,-157.85709,17.427584,1.4608406
0.075400002,-157.56387,19.904945,1.4451326
0.075450003,-157.23178,22.377396,1.4294246
0.075499997,-156.86089,24.844324,1.4137167
0.075549997,-156.45131,27.305124,1.3980087
0.075599998,-156.00311,29.759186,1.3823007
0.075649999,-155.51643,32.205906,1.3665928
0.0757,-154.99138,34.644676,1.3508848
0.075750001,-154.42809,37.074902,1.3351768
0.075800002,-153.82668,39.495979,1.3194689
0.075850002,-153.18733,41.90731,1.303761
0.075900003,-152.51018,44.308304,1.288053
0.075949997,-151.79539,46.69836,1.2723451
0.075999998,-151.04317,49.0769,1.2566371
0.076049998,-150.25366,51.443329,1.2409291
0.076099999,-149.42709,53.797062,1.2252212
0.07615,-148.56364,56.137524,1.2095132
0.076200001,-147.66356,58.464138,1.1938052
0.076250002,-146.72702,60.776321,1.1780972
0.076300003,-145.75429,63.073513,1.1623893
0.076350003,-144.74559,65.355141,1.1466813
0.076399997,-143.70117,67.620644,1.1309733
0.076449998,-142.62131,69.869461,1.1152654
0.076499999,-141.50626,72.101036,1.0995574
0.076549999,-140.35628,74.314827,1.0838494
0.0766,-139.17168,76.510277,1.0681415
0.076650001,-137.95274,78.686852,1.0524335
0.076700002,-136.69977,80.844017,1.0367255
0.076750003,-135.41306,82.981224,1.0210177
0.076800004,-134.09294,85.097969,1.0053097
0.076849997,-132.73973,87.19371,0.98960167
0.076899998,-131.35378,89.267937,0.9738937
0.076949999,-129.93541,91.320137,0.95818573
0.077,-128.48499,93.349808,0.94247782
0.07705,-127.00287,95.356445,0.92676985
0.077100001,-125.4894,97.339561,0.91106188
0.077150002,-123.94498,99.298653,0.89535391
0.077200003,-122.36997,101.23325,0.87964594
0.077249996,-120.76477,103.14286,0.86393797
0.077299997,-119.12978,105.02702,0.84823
0.077349998,-117.46539,106.88528,0.83252203
0.077399999,-115.77202,108.71716,0.81681406
0.07745,-114.05008,110.52222,0.80110615
0.077500001,-112.3,112.3,0.78539819
0.077550001,-110.52222,114.05008,0.76969022
0.077600002,-108.71716,115.77202,0.75398225
0.077650003,-106.88528,117.46539,0.73827428
0.077699997,-105.02702,119.12978,0.72256631
0.077749997,-103.14286,120.76477,0.70685834
0.077799998,-101.23325,122.36997,0.69115037
0.077849999,-99.298653,123.94498,0.6754424
0.0779,-97.339561,125.4894,0.65973443
0.077950001,-95.356445,127.00287,0.64402652
0.078000002,-93.349808,128.48499,0.62831855
0.078050002,-91.320137,129.93541,0.61261058
0.078100003,-89.267937,131.35378,0.59690261
0.078149997,-87.19371,132.73973,0.58119464
0.078199998,-85.097969,134.09294,0.56548667
0.078249998,-82.981224,135.41306,0.5497787
0.078299999,-80.844017,136.69977,0.53407073
0.07835,-78.686852,137.95274,0.51836276
0.078400001,-76.510277,139.17168,0.50265485
0.078450002,-74.314827,140.35628,0.48694685
0.078500003,-72.101036,141.50626,0.47123891
0.078550003,-69.869461,142.62131,0.45553094
0.078599997,-67.620644,143.70117,0.43982297
0.078649998,-65.355141,144.74559,0.424115
0.078699999,-63.073513,145.75429,0.40840703
0.078749999,-60.776321,146.72702,0.39269909
0.0788,-58.464138,147.66356,0.37699112
0.078850001,-56.137524,148.56364,0.36128315
0.078900002,-53.797062,149.42709,0.34557518
0.078950003,-51.443329,150.25366,0.32986721
0.079000004,-49.0769,151.04317,0.31415927
0.079049997,-46.69836,151.79539,0.2984513
0.079099998,-44.308304,152.51018,0.28274333
0.079149999,-41.90731,153.18733,0.26703537
0.0792,-39.495979,153.82668,0.25132743
0.07925,-37.074902,154.42809,0.23561946
0.079300001,-34.644676,154.99138,0.21991149
0.079350002,-32.205906,155.51643,0.20420352
0.079400003,-29.759186,156.00311,0.18849556
0.079449996,-27.305124,156.45131,0.17278759
0.079499997,-24.844324,156.86089,0.15707964
0.079549998,-22.377396,157.23178,0.14137167
0.079599999,-19.904945,157.56387,0.12566371
0.07965,-17.427584,157.85709,0.10995574
0.079700001,-14.945923,158.11136,0.094247781
0.079750001,-12.460574,158.3266,0.078539819
0.079800002,-9.9721508,158.50279,0.062831856
0.079850003,-7.4812665,158.63988,0.04712389
0.079899997,-4.9885368,158.73782,0.031415928
0.079949997,-2.4945762,158.79659,0.015707964
0.079999998,-5.6843419e-14,158.81618,0
0.079999998,-5.6843419e-14,158.81618,0
0.079999998,9.978703e-08,158.81618,-6.2831873e-10
0.079999998,9.978703e-08,158.81618,6.2831855
0.080049999,2.492238,158.69736,6.2674823
0.0801,4.9791884,158.53949,6.2517891
0.080150001,7.4602442,158.34276,6.2361054
0.080200002,9.934803,158.10732,6.2204318
0.080250002,12.402266,157.83336,6.2047682
0.080300003,14.86204,157.52106,6.1891141
0.080349997,17.313536,157.17062,6.17347
0.080399998,19.756166,156.78227,6.157836
0.080449998,22.189356,156.35619,6.1422114
0.080499999,24.612528,155.89261,6.1265965
0.08055,27.02511,155.39178,6.1109915
0.080600001,29.426538,154.85393,6.0953965
0.080650002,31.816256,154.27931,6.0798116
0.080700003,34.193707,153.66817,6.0642362
0.080750003,36.558342,153.02078,6.0486703
0.080799997,38.909618,152.33743,6.0331144
0.080849998,41.246998,151.61838,6.0175686
0.080899999,43.56995,150.86392,6.0020323
0.080949999,45.877953,150.07436,5.986506
0.081,48.170479,149.25,5.9709897
0.081050001,50.447021,148.39114,5.955483
0.081100002,52.707073,147.49811,5.9399858
0.081150003,54.95013,146.57123,5.924499
0.081200004,57.175697,145.61084,5.9090219
0.081249997,59.383293,144.61728,5.8935542
0.081299998,61.57243,143.59088,5.8780966
0.081349999,63.742634,142.53203,5.862649
0.0814,65.89344,141.44104,5.8472109
0.08145,68.024391,140.31831,5.8317828
0.081500001,70.135025,139.16422,5.8163643
0.081550002,72.224892,137.97913,5.8009558
0.081600003,74.293564,136.76341,5.7855568
0.081649996,76.340607,135.51749,5.7701683
0.081699997,78.365593,134.24174,5.7547889
0.081749998,80.368095,132.93657,5.7394199
0.081799999,82.347717,131.60239,5.7240605
0.08185,84.304047,130.23959,5.7087107
0.081900001,86.236687,128.84862,5.6933708
0.081950001,88.145264,127.42989,5.678041
0.082000002,90.029381,125.98383,5.6627207
0.082050003,91.888664,124.51087,5.6474104
0.082099997,93.722763,123.01145,5.6321096
0.082149997,95.531311,121.48602,5.6168194
0.082199998,97.313965,119.93501,5.6015382
0.082249999,99.070374,118.35887,5.586267
0.0823,100.8002,116.75808,5.5710058
0.082350001,102.50314,115.13307,5.5557547
0.082400002,104.17886,113.48432,5.540513
0.082450002,105.82704,111.81229,5.525281
0.082500003,107.4474,110.11746,5.5100589
0.082549997,109.03964,108.40029,5.4948468
0.082599998,110.60347,106.66127,5.4796443
0.082649998,112.13861,104.90086,5.4644518
0.082699999,113.6448,103.11957,5.4492693
0.08275,115.12177,101.31786,5.4340963
0.082800001,116.56927,99.496246,5.4189334
0.082850002,117.98705,97.65519,5.40378
0.082900003,119.37489,95.795204,5.3886366
0.082950003,120.73255,93.916786,5.3735027
0.082999997,122.05981,92.020424,5.3583789
0.083049998,123.35646,90.106621,5.3432651
0.083099999,124.6223,88.17588,5.3281608
0.083149999,125.85712,86.228714,5.3130665
0.0832,127.06075,84.265617,5.2979817
0.083250001,128.23302,82.287102,5.282907
0.083300002,129.37373,80.293671,5.2678423
0.083350003,130.48273,78.285843,5.2527871
0.083400004,131.55988,76.26413,5.2377419
0.083449997,132.60503,74.229034,5.2227063
0.083499998,133.61801,72.181076,5.2076807
0.083549999,134.59874,70.120766,5.1926651
0.0836,135.54707,68.048622,5.177659
0.08365,136.46289,65.965157,5.1626625
0.083700001,137.34612,63.870888,5.1476765
0.083750002,138.19661,61.766327,5.1326995
0.083800003,139.01433,59.651993,5.117733
0.083849996,139.79916,57.528397,5.1027761
0.083899997,140.55106,55.396061,5.0878291
0.083949998,141.26993,53.255493,5.0728917
0.083999999,141.95573,51.107212,5.0579643
0.08405,142.60843,48.951729,5.0430465
0.084100001,143.22797,46.789562,5.0281386
0.084150001,143.81432,44.62122,5.0132408
0.084200002,144.36746,42.44722,4.9983525
0.084250003,144.88736,40.268066,4.9834743
0.084299996,145.37404,38.08427,4.9686055
0.084349997,145.82747,35.896343,4.9537468
0.084399998,146.24767,33.704792,4.9388976
0.084449999,146.63466,31.51012,4.9240589
0.0845,146.98845,29.312834,4.9092293
0.084550001,147.30907,27.113436,4.8944101
0.084600002,147.59657,24.912424,4.8796
0.084650002,147.85098,22.710299,4.8648005
0.084700003,148.07236,20.507557,4.8500104
0.084749997,148.26077,18.304693,4.8352304
0.084799998,148.41628,16.1022,4.8204598
0.084849998,148.53896,13.900567,4.8056993
0.084899999,148.62888,11.700282,4.7909484
0.08495,148.68613,9.5018301,4.7762074
0.085000001,148.71083,7.3056946,4.7614765
0.085050002,148.70306,5.1123538,4.7467551
0.085100003,148.66293,2.9222851,4.7320437
0.085150003,148.59058,0.73596281,4.7173419
0.085199997,148.48608,-1.4461424,4.7026501
0.085249998,148.34962,-3.6235626,4.6879678
0.085299999,148.1813,-5.7958336,4.673296
0.085349999,147.98128,-7.9624934,4.6586332
0.0854,147.74971,-10.123084,4.643981
0.085450001,147.48672,-12.277152,4.6293383
0.085500002,147.1925,-14.424246,4.6147051
0.085550003,146.8672,-16.563917,4.6000819
0.085600004,146.51102,-18.695724,4.5854688
0.085649997,146.12411,-20.819229,4.5708652
0.085699998,145.70668,-22.93399,4.5562716
0.085749999,145.25893,-25.039581,4.5416875
0.0858,144.78102,-27.135572,4.5271134
0.08585,144.27318,-29.221539,4.5125494
0.085900001,143.73563,-31.297062,4.4979949
0.085950002,143.16856,-33.361729,4.4834504
0.086000003,142.57222,-35.415123,4.4689155
0.086049996,141.94682,-37.456844,4.4543905
0.086099997,141.2926,-39.486488,4.4398756
0.086149998,140.60979,-41.503658,4.4253702
0.086199999,139.89865,-43.507961,4.4108748
0.08625,139.15939,-45.499004,4.396389
0.086300001,138.39232,-47.47641,4.3819132
0.086350001,137.59766,-49.4398,4.3674469
0.086400002,136.77567,-51.388798,4.3529906
0.086450003,135.92664,-53.323036,4.3385444
0.086499996,135.05083,-55.242149,4.3241076
0.086549997,134.14851,-57.145782,4.3096809
0.086599998,133.21997,-59.033577,4.2952642
0.086649999,132.26552,-60.905186,4.2808571
0.0867,131.28542,-62.760269,4.2664595
0.086750001,130.27997,-64.59848,4.2520719
0.086800002,129.24947,-66.419502,4.2376943
0.086850002,128.19423,-68.222992,4.2233267
0.086900003,127.11456,-70.008629,4.2089682
0.086949997,126.01075,-71.7761,4.1946201
0.086999997,124.88314,-73.525101,4.1802816
0.087049998,123.73204,-75.25531,4.1659532
0.087099999,122.55777,-76.966438,4.1516342
0.08715,121.36066,-78.658188,4.1373253
0.087200001,120.14102,-80.330269,4.1230264
0.087250002,118.89922,-81.982407,4.108737
0.087300003,117.63556,-83.614304,4.0944571
0.087350003,116.3504,-85.225708,4.0801878
0.087399997,115.04407,-86.816338,4.065928
0.087449998,113.71692,-88.385941,4.0516777
0.087499999,112.36929,-89.934258,4.0374374
0.087549999,111.00156,-91.461037,4.0232072
0.0876,109.61404,-92.966042,4.0089865
0.087650001,108.20712,-94.449036,3.9947755
0.087700002,106.78114,-95.909782,3.9805746
0.087750003,105.33646,-97.348053,3.9663835
0.087800004,103.87345,-98.763634,3.9522021
0.087849997,102.39248,-100.1563,3.9380305
0.087899998,100.89391,-101.52586,3.9238689
0.087949999,99.378105,-102.87209,3.9097171
0.088,97.845444,-104.19482,3.8955748
0.08805,96.296295,-105.49383,3.8814425
0.088100001,94.731033,-106.76895,3.8673203
0.088150002,93.15004,-108.02001,3.8532076
0.088200003,91.55368,-109.24683,3.8391047
0.088249996,89.942352,-110.44923,3.8250117
0.088299997,88.316422,-111.62707,3.8109286
0.088349998,86.676277,-112.78017,3.7968552
0.088399999,85.022293,-113.90842,3.7827916
0.08845,83.354866,-115.01163,3.768738
0.088500001,81.67437,-116.0897,3.754694
0.088550001,79.981201,-117.14248,3.74066
0.088600002,78.275734,-118.16985,3.7266357
0.088650003,76.558365,-119.17168,3.7126212
0.088699996,74.829483,-120.14788,3.6986167
0.088749997,73.08947,-121.09833,3.6846218
0.088799998,71.338722,-122.02292,3.6706369
0.088849999,69.577621,-122.92155,3.6566617
0.0889,67.806564,-123.79416,3.6426964
0.088950001,66.02594,-124.64064,3.6287408
0.089000002,64.236137,-125.46091,3.614795
0.089050002,62.437542,-126.25492,3.6008592
0.089100003,60.63055,-127.02258,3.5869331
0.089149997,58.815548,-127.76384,3.5730169
0.089199997,56.992928,-128.47864,3.5591104
0.089249998,55.163074,-129.16693,3.5452137
0.089299999,53.326382,-129.82867,3.5313268
0.08935,51.483238,-130.46384,3.5174499
0.089400001,49.634029,-131.07237,3.5035827
0.089450002,47.77914,-131.65425,3.4897254
0.089500003,45.918964,-132.20947,3.4758778
0.089550003,44.053879,-132.73801,3.4620399
0.089599997,42.184277,-133.23984,3.4482121
0.089649998,40.310535,-133.71497,3.4343939
0.089699998,38.433044,-134.16339,3.4205856
0.089749999,36.552177,-134.58513,3.4067872
0.0898,34.668324,-134.98019,3.3929987
0.089850001,32.781857,-135.34859,3.3792198
0.089900002,30.893156,-135.69032,3.3654509
0.089950003,29.0026,-136.00546,3.3516915
0.090000004,27.110563,-136.29401,3.3379421
0.090049997,25.217419,-136.556,3.3242025
0.090099998,23.323538,-136.7915,3.310473
0.090149999,21.429293,-137.00055,3.2967529
0.0902,19.535051,-137.1832,3.2830429
0.09025,17.641182,-137.33949,3.2693427
0.090300001,15.748049,-137.46951,3.2556522
0.090350002,13.856013,-137.57333,3.2419715
0.090400003,11.965439,-137.651,3.2283006
0.090449996,10.076684,-137.70262,3.2146397
0.090499997,8.1901045,-137.72826,3.2009883
0.090549998,6.306057,-137.72801,3.1873469
0.090599999,4.4248924,-137.70197,3.1737154
0.09065,2.5469623,-137.65022,3.1600938
0.090700001,0.67261338,-137.57288,3.1464818
0.090750001,-1.1978083,-137.47005,3.1328797
0.090800002,-3.0639598,-137.34183,3.1192873
0.090850003,-4.9255009,-137.18834,3.1057048
0.090899996,-6.7820935,-137.00972,3.0921321
0.090949997,-8.6334028,-136.80608,3.0785694
0.090999998,-10.479096,-136.57753,3.0650163
0.091049999,-12.318844,-136.32423,3.0514731
0.0911,-14.152318,-136.04631,3.0379398
0.091150001,-15.979197,-135.74391,3.0244162
0.091200002,-17.799156,-135.41718,3.0109024
0.091250002,-19.611879,-135.06624,2.9973984
0.091300003,-21.417051,-134.69128,2.9839044
0.091349997,-23.214361,-134.29243,2.9704201
0.091399997,-25.003496,-133.86989,2.9569457
0.091449998,-26.784153,-133.42378,2.943481
0.091499999,-28.556028,-132.95428,2.9300261
0.09155,-30.318821,-132.46159,2.9165809
0.091600001,-32.072235,-131.94585,2.9031458
0.091650002,-33.815983,-131.40726,2.8897204
0.091700003,-35.549767,-130.84601,2.8763049
0.091750003,-37.273304,-130.26225,2.8628991
0.091799997,-38.986309,-129.65622,2.849503
0.091849998,-40.688511,-129.02808,2.836117
0.091899998,-42.379623,-128.37804,2.8227406
0.091949999,-44.059376,-127.70628,2.8093741
0.092,-45.727505,-127.01303,2.7960174
0.092050001,-47.383739,-126.29848,2.7826705
0.092100002,-49.027821,-125.56284,2.7693336
0.092150003,-50.659489,-124.80634,2.7560062
0.092200004,-52.278492,-124.02917,2.7426889
0.092249997,-53.884575,-123.23156,2.7293813
0.092299998,-55.477497,-122.41373,2.7160835
0.092349999,-57.057007,-121.57591,2.7027955
0.092399999,-58.622871,-120.71832,2.6895175
0.09245,-60.174854,-119.84118,2.6762493
0.092500001,-61.712719,-118.94473,2.6629906
0.092550002,-63.23624,-118.02921,2.6497419
0.092600003,-64.745193,-117.09485,2.636503
0.092649996,-66.239365,-116.14189,2.6232741
0.092699997,-67.718529,-115.17057,2.6100547
0.092749998,-69.182472,-114.18113,2.5968454
0.092799999,-70.630997,-113.17383,2.5836458
0.09285,-72.063889,-112.1489,2.570456
0.092900001,-73.480949,-111.10659,2.557276
0.092950001,-74.881989,-110.04716,2.544106
0.093000002,-76.2668,-108.97087,2.5309455
0.093050003,-77.635208,-107.87796,2.5177951
0.093099996,-78.987022,-106.7687,2.5046544
0.093149997,-80.32206,-105.64334,2.4915235
0.093199998,-81.640152,-104.50215,2.4784024
0.093249999,-82.941124,-103.34538,2.4652913
0.0933,-84.2248,-102.1733,2.4521897
0.093350001,-85.49102,-100.98618,2.4390981
0.093400002,-86.739624,-99.784286,2.4260163
0.093450002,-87.970467,-98.567879,2.4129443
0.093500003,-89.183372,-97.337234,2.3998823
0.093549997,-90.37822,-96.092621,2.3868299
0.093599997,-91.55484,-94.834312,2.3737874
0.093649998,-92.713112,-93.562576,2.3607547
0.093699999,-93.85289,-92.277695,2.3477318
0.09375,-94.974045,-90.979935,2.3347187
0.093800001,-96.076454,-89.669586,2.3217156
0.093850002,-97.159988,-88.346909,2.308722
0.093900003,-98.224533,-87.012192,2.2957385
0.093950003,-99.269958,-85.66571,2.2827647
0.093999997,-100.29617,-84.307747,2.2698007
0.094049998,-101.30306,-82.938576,2.2568464
0.094099998,-102.29052,-81.558479,2.2439022
0.094149999,-103.25845,-80.16774,2.2309678
0.0942,-104.20676,-78.766647,2.2180429
0.094250001,-105.13535,-77.355469,2.205128
0.094300002,-106.04414,-75.934502,2.1922231
0.094350003,-106.93305,-74.504013,2.1793277
0.094400004,-107.802,-73.064301,2.1664424
0.094449997,-108.65091,-71.615639,2.1535666
0.094499998,-109.47971,-70.15831,2.1407008
0.094549999,-110.28834,-68.692604,2.1278448
0.094599999,-111.07674,-67.218803,2.1149988
0.09465,-111.84483,-65.73719,2.1021624
0.094700001,-112.59258,-64.248039,2.0893359
0.094750002,-113.31992,-62.751652,2.076519
0.094800003,-114.02681,-61.248299,2.0637121
0.094850004,-114.71322,-59.738266,2.0509152
0.094899997,-115.37909,-58.22184,2.0381279
0.094949998,-116.0244,-56.699295,2.0253503
0.094999999,-116.6491,-55.170918,2.0125828
0.09505,-117.25319,-53.63699,1.999825
0.095100001,-117.83662,-52.097794,1.987077
0.095150001,-118.39939,-50.553604,1.9743388
0.095200002,-118.94147,-49.004707,1.9616104
0.095250003,-119.46285,-47.451382,1.9488919
0.095299996,-119.96353,-45.893906,1.9361832
0.095349997,-120.44349,-44.332554,1.9234843
0.095399998,-120.90274,-42.767605,1.9107952
0.095449999,-121.34128,-41.199337,1.8981159
0.0955,-121.75912,-39.628025,1.8854464
0.095550001,-122.15625,-38.05394,1.8727869
0.095600002,-122.53271,-36.477364,1.860137
0.095650002,-122.8885,-34.89856,1.847497
0.095700003,-123.22364,-33.317806,1.8348669
0.095749997,-123.53816,-31.735369,1.8222464
0.095799997,-123.83208,-30.15152,1.8096359
0.095849998,-124.10545,-28.566526,1.7970352
0.095899999,-124.35827,-26.980658,1.7844442
0.09595,-124.59061,-25.394176,1.7718632
0.096000001,-124.80249,-23.807348,1.7592919
0.096050002,-124.99397,-22.220436,1.7467304
0.096100003,-125.16508,-20.633701,1.7341788
0.096150003,-125.31587,-19.047405,1.721637
0.096199997,-125.44642,-17.461807,1.7091049
0.096249998,-125.55676,-15.877162,1.6965828
0.096299998,-125.64697,-14.293727,1.6840703
0.096349999,-125.71709,-12.711757,1.6715678
0.0964,-125.76721,-11.131504,1.659075
0.096450001,-125.79739,-9.5532188,1.6465921
0.096500002,-125.80769,-7.9771514,1.634119
0.096550003,-125.79821,-6.4035487,1.6216558
0.096600004,-125.76901,-4.8326573,1.6092023
0.096649997,-125.72018,-3.2647209,1.5967586
0.096699998,-125.6518,-1.699982,1.5843248
0.096749999,-125.56396,-0.13868123,1.5719008
0.096799999,-125.45676,1.418943,1.5594866
0.09685,-125.33028,2.9726539,1.5470822
0.096900001,-125.18461,4.5222168,1.5346876
0.096950002,-125.01986,6.0673985,1.5223029
0.097000003,-124.83613,7.6079683,1.509928
0.097050004,-124.63352,9.1436977,1.4975629
0.097099997,-124.41214,10.674359,1.4852076
0.097149998,-124.1721,12.199729,1.4728621
0.097199999,-123.91351,13.719583,1.4605265
0.09725,-123.63648,15.233702,1.4482006
0.0973,-123.34113,16.741867,1.4358846
0.097350001,-123.02758,18.243862,1.4235784
0.097400002,-122.69595,19.739473,1.4112819
0.097450003,-122.34637,21.228491,1.3989954
0.097499996,-121.97895,22.710701,1.3867186
0.097549997,-121.59384,24.185898,1.3744516
0.097599998,-121.19115,25.653879,1.3621945
0.097649999,-120.77103,27.114439,1.3499472
0.0977,-120.33361,28.567377,1.3377098
0.097750001,-119.87902,30.012499,1.3254821
0.097800002,-119.40741,31.449604,1.3132643
0.097850002,-118.91891,32.878502,1.3010563
0.097900003,-118.41367,34.299004,1.2888581
0.097949997,-117.89185,35.710918,1.2766696
0.097999997,-117.35356,37.114059,1.2644911
0.098049998,-116.79899,38.508244,1.2523223
0.098099999,-116.22826,39.893291,1.2401633
0.09815,-115.64154,41.26902,1.2280142
0.098200001,-115.03898,42.635262,1.2158749
0.098250002,-114.42074,43.991833,1.2037454
0.098300003,-113.78697,45.33857,1.1916257
0.098350003,-113.13784,46.675301,1.1795158
0.098399997,-112.4735,48.001858,1.1674159
0.098449998,-111.79413,49.318085,1.1553257
0.098499998,-111.09988,50.623814,1.1432452
0.098549999,-110.39092,51.918888,1.1311746
0.0986,-109.66742,53.203156,1.1191138
0.098650001,-108.92954,54.47646,1.1070629
0.098700002,-108.17747,55.738651,1.0950217
0.098750003,-107.41136,56.989578,1.0829904
0.098800004,-106.6314,58.229103,1.070969
0.098849997,-105.83776,59.457081,1.0589572
0.098899998,-105.03061,60.673367,1.0469553
0.098949999,-104.21013,61.877827,1.0349634
0.098999999,-103.3765,63.070328,1.0229812
0.09905,-102.52989,64.25074,1.0110087
0.099100001,-101.67049,65.418922,0.99904609
0.099150002,-100.79848,66.57476,0.98709333
0.099200003,-99.914047,67.718132,0.97515035
0.099250004,-99.017365,68.8489,0.9632172
0.099299997,-98.108627,69.966965,0.95129389
0.099349998,-97.188011,71.072197,0.93938041
0.099399999,-96.255707,72.16449,0.9274767
0.09945,-95.311897,73.243729,0.91558284
0.0995,-94.356773,74.309807,0.90369874
0.099550001,-93.390526,75.362625,0.89182454
0.099600002,-92.413338,76.402069,0.87996012
0.099650003,-91.4254,77.428055,0.86810547
0.099699996,-90.42691,78.440468,0.85626072
0.099749997,-89.418053,79.439224,0.84442574
0.099799998,-88.399017,80.424232,0.83260059
0.099849999,-87.37001,81.395393,0.82078528
0.0999,-86.3312,82.352631,0.80897975
0.099950001,-85.282806,83.29586,0.79718405
0.1,-84.224998,84.224998,0.78539819
0.10005,-83.15799,85.139969,0.7736221
0.1001,-82.081963,86.040688,0.76185584
0.10015,-80.997116,86.927094,0.75009942
0.1002,-79.903641,87.799103,0.73835284
0.10025,-78.801743,88.656654,0.72661602
0.1003,-77.691605,89.499687,0.71488905
