"Time","meanPower.y","vRMS.y","iH01.y_arg","iH01.y_rms","multiSensor.v","voltageSensor.v","vH01.y_arg","multiSensor.power","iRMS.y","vH01.y_rms","multiSensor.i"
2.9356,909.96265,104.93116,1.7430052,8.3965845,-152.80803,-152.80803,1.7430052,1929.7765,8.6719971,101.59867,-12.628763
2.9358001,909.96265,104.93116,1.7430052,8.3965845,-150.67618,-150.67618,1.7430052,1876.3066,8.6719971,101.59867,-12.452577
2.9360001,909.96265,104.93116,1.7430052,8.3965845,-147.94968,-147.94968,1.7430052,1809.017,8.6719971,101.59867,-12.227245
2.9361999,909.96265,104.93116,1.7430052,8.3965845,-144.63928,-144.63928,1.7430052,1728.9686,8.6719971,101.59867,-11.953659
2.9363999,909.96265,104.93116,1.7430052,8.3965845,-140.75806,-140.75806,1.7430052,1637.424,8.6719971,101.59867,-11.632897
2.9366,909.96265,104.93116,1.7430052,8.3965845,-136.32132,-136.32132,1.7430052,1535.8268,8.6719971,101.59867,-11.266226
2.9368,909.96265,104.93116,1.7430052,8.3965845,-131.3466,-131.3466,1.7430052,1425.7793,8.6719971,101.59867,-10.855091
2.937,909.96265,104.93116,1.7430052,8.3965845,-125.85351,-125.85351,1.7430052,1309.017,8.6719971,101.59867,-10.401116
2.9372001,909.96265,104.93116,1.7430052,8.3965845,-119.86373,-119.86373,1.7430052,1187.3813,8.6719971,101.59867,-9.9060936
2.9374001,909.96265,104.93116,1.7430052,8.3965845,-113.4009,-113.4009,1.7430052,1062.7905,8.6719971,101.59867,-9.3719759
2.9375999,909.96265,104.93116,1.7430052,8.3965845,-106.49054,-106.49054,1.7430052,937.20947,8.6719971,101.59867,-8.8008709
2.9377999,909.96265,104.93116,1.7430052,8.3965845,-99.159904,-99.159904,1.7430052,812.61871,8.6719971,101.59867,-8.1950331
2.938,909.96265,104.93116,1.7430052,8.3965845,-91.437927,-91.437927,1.7430052,690.98303,8.6719971,101.59867,-7.5568533
2.9382,909.96265,104.93116,1.7430052,8.3965845,-83.355087,-83.355087,1.7430052,574.2207,8.6719971,101.59867,-6.8888502
2.9384,909.96265,104.93116,1.7430052,8.3965845,-74.943283,-74.943283,1.7430052,464.17322,8.6719971,101.59867,-6.1936598
2.9386001,909.96265,104.93116,1.7430052,8.3965845,-66.23571,-66.23571,1.7430052,362.57602,8.6719971,101.59867,-5.4740257
2.9388001,909.96265,104.93116,1.7430052,8.3965845,-57.266743,-57.266743,1.7430052,271.03137,8.6719971,101.59867,-4.7327886
2.9389999,909.96265,104.93116,1.7430052,8.3965845,-48.071762,-48.071762,1.7430052,190.983,8.6719971,101.59867,-3.972873
2.9391999,909.96265,104.93116,1.7430052,8.3965845,-38.687069,-38.687069,1.7430052,123.69332,8.6719971,101.59867,-3.1972783
2.9394,909.96265,104.93116,1.7430052,8.3965845,-29.149693,-29.149693,1.7430052,70.223511,8.6719971,101.59867,-2.4090655
2.9396,909.96265,104.93116,1.7430052,8.3965845,-19.497276,-19.497276,1.7430052,31.41684,8.6719971,101.59867,-1.6113451
2.9398,909.96265,104.93116,1.7430052,8.3965845,-9.7679129,-9.7679129,1.7430052,7.8852987,8.6719971,101.59867,-0.80726552
2.9400001,909.96265,104.93116,1.7430052,8.3965845,-6.2019601e-05,-6.2019601e-05,1.7430052,3.1788686e-10,8.6719971,101.59867,-5.125587e-06
2.9400001,909.96265,104.93116,1.7430052,8.3965845,-6.2019601e-05,-6.2019601e-05,1.7430052,3.1788686e-10,8.6719971,101.59867,-5.125587e-06
2.9400001,909.96265,104.93116,1.7430052,8.3965845,2.1364119e-12,2.1364119e-12,1.7430052,3.7721122e-25,8.6719971,101.59867,1.7656296e-13
2.9400001,928.91235,106.01811,1.7182395,8.5372877,5.1701166e-20,2.1364119e-12,1.7182395,2.209105e-40,8.7618275,103.30119,4.2728237e-21
2.9402001,928.91235,106.01811,1.7182395,8.5372877,2.3638347e-07,9.7679129,1.7182395,4.6179461e-15,8.7618275,103.30119,1.9535824e-08
2.9403999,928.91235,106.01811,1.7182395,8.5372877,4.7183406e-07,19.497276,1.7182395,1.8398957e-14,8.7618275,103.30119,3.899455e-08
2.9405999,928.91235,106.01811,1.7182395,8.5372877,7.0542251e-07,29.149693,1.7182395,4.1125696e-14,8.7618275,103.30119,5.8299381e-08
2.9408,928.91235,106.01811,1.7182395,8.5372877,9.3622702e-07,38.687069,1.7182395,7.2439755e-14,8.7618275,103.30119,7.7374132e-08
2.941,928.91235,106.01811,1.7182395,8.5372877,1.1633366e-06,48.071762,1.7182395,1.1184728e-13,8.7618275,103.30119,9.6143523e-08
2.9412,928.91235,106.01811,1.7182395,8.5372877,1.3858551e-06,57.266743,1.7182395,1.5872681e-13,8.7618275,103.30119,1.1453348e-07
2.9414001,928.91235,106.01811,1.7182395,8.5372877,1.6029043e-06,66.23571,1.7182395,2.12339e-13,8.7618275,103.30119,1.3247143e-07
2.9416001,928.91235,106.01811,1.7182395,8.5372877,1.8136275e-06,74.943283,1.7182395,2.7183838e-13,8.7618275,103.30119,1.4988656e-07
2.9418001,928.91235,106.01811,1.7182395,8.5372877,2.0171931e-06,83.355087,1.7182395,3.3628661e-13,8.7618275,103.30119,1.6671017e-07
2.9419999,928.91235,106.01811,1.7182395,8.5372877,2.2127977e-06,91.437927,1.7182395,4.0466727e-13,8.7618275,103.30119,1.8287585e-07
2.9421096,928.91235,106.01811,1.7182395,8.5372877,2.3162099e-06,95.711151,1.7182395,4.4337423e-13,8.7618275,103.30119,1.914223e-07
2.9421096,928.91235,106.01811,1.7182395,8.5372877,95.711151,95.711151,1.7182395,757.07648,8.7618275,103.30119,7.9100127
2.9421999,928.91235,106.01811,1.7182395,8.5372877,99.159904,99.159904,1.7182395,812.61871,8.7618275,103.30119,8.1950331
2.9424,928.91235,106.01811,1.7182395,8.5372877,106.49054,106.49054,1.7182395,937.20947,8.7618275,103.30119,8.8008709
2.9426,928.91235,106.01811,1.7182395,8.5372877,113.4009,113.4009,1.7182395,1062.7905,8.7618275,103.30119,9.3719759
2.9428,928.91235,106.01811,1.7182395,8.5372877,119.86373,119.86373,1.7182395,1187.3813,8.7618275,103.30119,9.9060936
2.9430001,928.91235,106.01811,1.7182395,8.5372877,125.85351,125.85351,1.7182395,1309.017,8.7618275,103.30119,10.401116
2.9432001,928.91235,106.01811,1.7182395,8.5372877,131.3466,131.3466,1.7182395,1425.7793,8.7618275,103.30119,10.855091
2.9433999,928.91235,106.01811,1.7182395,8.5372877,136.32132,136.32132,1.7182395,1535.8268,8.7618275,103.30119,11.266226
2.9435999,928.91235,106.01811,1.7182395,8.5372877,140.75806,140.75806,1.7182395,1637.424,8.7618275,103.30119,11.632897
2.9438,928.91235,106.01811,1.7182395,8.5372877,144.63928,144.63928,1.7182395,1728.9686,8.7618275,103.30119,11.953659
2.944,928.91235,106.01811,1.7182395,8.5372877,147.94968,147.94968,1.7182395,1809.017,8.7618275,103.30119,12.227245
2.9442,928.91235,106.01811,1.7182395,8.5372877,150.67618,150.67618,1.7182395,1876.3066,8.7618275,103.30119,12.452577
2.9444001,928.91235,106.01811,1.7182395,8.5372877,152.80803,152.80803,1.7182395,1929.7765,8.7618275,103.30119,12.628763
2.9446001,928.91235,106.01811,1.7182395,8.5372877,154.33682,154.33682,1.7182395,1968.5831,8.7618275,103.30119,12.75511
2.9447999,928.91235,106.01811,1.7182395,8.5372877,155.25652,155.25652,1.7182395,1992.1147,8.7618275,103.30119,12.831118
2.9449999,928.91235,106.01811,1.7182395,8.5372877,155.56349,155.56349,1.7182395,2000,8.7618275,103.30119,12.856487
2.9452,928.91235,106.01811,1.7182395,8.5372877,155.25652,155.25652,1.7182395,1992.1147,8.7618275,103.30119,12.831118
2.9454,928.91235,106.01811,1.7182395,8.5372877,154.33682,154.33682,1.7182395,1968.5831,8.7618275,103.30119,12.75511
2.9456,928.91235,106.01811,1.7182395,8.5372877,152.80803,152.80803,1.7182395,1929.7765,8.7618275,103.30119,12.628763
2.9458001,928.91235,106.01811,1.7182395,8.5372877,150.67618,150.67618,1.7182395,1876.3066,8.7618275,103.30119,12.452577
2.9460001,928.91235,106.01811,1.7182395,8.5372877,147.94968,147.94968,1.7182395,1809.017,8.7618275,103.30119,12.227245
2.9461999,928.91235,106.01811,1.7182395,8.5372877,144.63928,144.63928,1.7182395,1728.9686,8.7618275,103.30119,11.953659
2.9463999,928.91235,106.01811,1.7182395,8.5372877,140.75806,140.75806,1.7182395,1637.424,8.7618275,103.30119,11.632897
2.9466,928.91235,106.01811,1.7182395,8.5372877,136.32132,136.32132,1.7182395,1535.8268,8.7618275,103.30119,11.266226
2.9468,928.91235,106.01811,1.7182395,8.5372877,131.3466,131.3466,1.7182395,1425.7793,8.7618275,103.30119,10.855091
2.947,928.91235,106.01811,1.7182395,8.5372877,125.85351,125.85351,1.7182395,1309.017,8.7618275,103.30119,10.401116
2.9472001,928.91235,106.01811,1.7182395,8.5372877,119.86373,119.86373,1.7182395,1187.3813,8.7618275,103.30119,9.9060936
2.9474001,928.91235,106.01811,1.7182395,8.5372877,113.4009,113.4009,1.7182395,1062.7905,8.7618275,103.30119,9.3719759
2.9475999,928.91235,106.01811,1.7182395,8.5372877,106.49054,106.49054,1.7182395,937.20947,8.7618275,103.30119,8.8008709
2.9477999,928.91235,106.01811,1.7182395,8.5372877,99.159904,99.159904,1.7182395,812.61871,8.7618275,103.30119,8.1950331
2.948,928.91235,106.01811,1.7182395,8.5372877,91.437927,91.437927,1.7182395,690.98303,8.7618275,103.30119,7.5568533
2.9482,928.91235,106.01811,1.7182395,8.5372877,83.355087,83.355087,1.7182395,574.2207,8.7618275,103.30119,6.8888502
2.9484,928.91235,106.01811,1.7182395,8.5372877,74.943283,74.943283,1.7182395,464.17322,8.7618275,103.30119,6.1936598
2.9486001,928.91235,106.01811,1.7182395,8.5372877,66.23571,66.23571,1.7182395,362.57602,8.7618275,103.30119,5.4740257
2.9488001,928.91235,106.01811,1.7182395,8.5372877,57.266743,57.266743,1.7182395,271.03137,8.7618275,103.30119,4.7327886
2.9489999,928.91235,106.01811,1.7182395,8.5372877,48.071762,48.071762,1.7182395,190.983,8.7618275,103.30119,3.972873
2.9491999,928.91235,106.01811,1.7182395,8.5372877,38.687069,38.687069,1.7182395,123.69332,8.7618275,103.30119,3.1972783
2.9493999,928.91235,106.01811,1.7182395,8.5372877,29.149693,29.149693,1.7182395,70.223511,8.7618275,103.30119,2.4090655
2.9496,928.91235,106.01811,1.7182395,8.5372877,19.497276,19.497276,1.7182395,31.41684,8.7618275,103.30119,1.6113451
2.9498,928.91235,106.01811,1.7182395,8.5372877,9.7679129,9.7679129,1.7182395,7.8852987,8.7618275,103.30119,0.80726552
2.95,928.91235,106.01811,1.7182395,8.5372877,-1.8144864e-11,-1.8144864e-11,1.7182395,2.7209595e-23,8.7618275,103.30119,-1.4995756e-12
2.95,928.91235,106.01811,1.7182395,8.5372877,-4.3910573e-19,-1.8144864e-11,1.7182395,1.5935027e-38,8.7618275,103.30119,-3.6289729e-20
2.95,928.91235,106.01811,1.7182395,8.5372877,-2.3824298e-12,-9.8447519e-05,1.7182395,4.6908859e-25,8.7618275,103.30119,-1.9689503e-13
2.95,928.91235,106.01811,1.7182395,8.5372877,-2.3824298e-12,-9.8447519e-05,1.7182395,4.6908859e-25,8.7618275,103.30119,-1.9689503e-13
2.9502001,928.91235,106.01811,1.7182395,8.5372877,-2.3638347e-07,-9.7679129,1.7182395,4.6179461e-15,8.7618275,103.30119,-1.9535824e-08
2.9504001,928.91235,106.01811,1.7182395,8.5372877,-4.7183406e-07,-19.497276,1.7182395,1.8398957e-14,8.7618275,103.30119,-3.899455e-08
2.9505999,928.91235,106.01811,1.7182395,8.5372877,-7.0542251e-07,-29.149693,1.7182395,4.1125696e-14,8.7618275,103.30119,-5.8299381e-08
2.9507999,928.91235,106.01811,1.7182395,8.5372877,-9.3622702e-07,-38.687069,1.7182395,7.2439755e-14,8.7618275,103.30119,-7.7374132e-08
2.951,928.91235,106.01811,1.7182395,8.5372877,-1.1633366e-06,-48.071762,1.7182395,1.1184728e-13,8.7618275,103.30119,-9.6143523e-08
2.9512,928.91235,106.01811,1.7182395,8.5372877,-1.3858551e-06,-57.266743,1.7182395,1.5872681e-13,8.7618275,103.30119,-1.1453348e-07
2.9514,928.91235,106.01811,1.7182395,8.5372877,-1.6029043e-06,-66.23571,1.7182395,2.12339e-13,8.7618275,103.30119,-1.3247143e-07
2.9516001,928.91235,106.01811,1.7182395,8.5372877,-1.8136275e-06,-74.943283,1.7182395,2.7183838e-13,8.7618275,103.30119,-1.4988656e-07
2.9518001,928.91235,106.01811,1.7182395,8.5372877,-2.0171931e-06,-83.355087,1.7182395,3.3628661e-13,8.7618275,103.30119,-1.6671017e-07
2.9519806,928.91235,106.01811,1.7182395,8.5372877,-2.1942301e-06,-90.670662,1.7182395,3.9790456e-13,8.7618275,103.30119,-1.8134132e-07
2.9519806,928.91235,106.01811,1.7182395,8.5372877,-90.670662,-90.670662,1.7182395,679.43549,8.7618275,103.30119,-7.493443
2.9519999,928.91235,106.01811,1.7182395,8.5372877,-91.437927,-91.437927,1.7182395,690.98303,8.7618275,103.30119,-7.5568533
2.9521999,928.91235,106.01811,1.7182395,8.5372877,-99.159904,-99.159904,1.7182395,812.61871,8.7618275,103.30119,-8.1950331
2.9524,928.91235,106.01811,1.7182395,8.5372877,-106.49054,-106.49054,1.7182395,937.20947,8.7618275,103.30119,-8.8008709
2.9526,928.91235,106.01811,1.7182395,8.5372877,-113.4009,-113.4009,1.7182395,1062.7905,8.7618275,103.30119,-9.3719759
2.9528,928.91235,106.01811,1.7182395,8.5372877,-119.86373,-119.86373,1.7182395,1187.3813,8.7618275,103.30119,-9.9060936
2.9530001,928.91235,106.01811,1.7182395,8.5372877,-125.85351,-125.85351,1.7182395,1309.017,8.7618275,103.30119,-10.401116
2.9532001,928.91235,106.01811,1.7182395,8.5372877,-131.3466,-131.3466,1.7182395,1425.7793,8.7618275,103.30119,-10.855091
2.9533999,928.91235,106.01811,1.7182395,8.5372877,-136.32132,-136.32132,1.7182395,1535.8268,8.7618275,103.30119,-11.266226
2.9535999,928.91235,106.01811,1.7182395,8.5372877,-140.75806,-140.75806,1.7182395,1637.424,8.7618275,103.30119,-11.632897
2.9538,928.91235,106.01811,1.7182395,8.5372877,-144.63928,-144.63928,1.7182395,1728.9686,8.7618275,103.30119,-11.953659
2.954,928.91235,106.01811,1.7182395,8.5372877,-147.94968,-147.94968,1.7182395,1809.017,8.7618275,103.30119,-12.227245
2.9542,928.91235,106.01811,1.7182395,8.5372877,-150.67618,-150.67618,1.7182395,1876.3066,8.7618275,103.30119,-12.452577
2.9544001,928.91235,106.01811,1.7182395,8.5372877,-152.80803,-152.80803,1.7182395,1929.7765,8.7618275,103.30119,-12.628763
2.9546001,928.91235,106.01811,1.7182395,8.5372877,-154.33682,-154.33682,1.7182395,1968.5831,8.7618275,103.30119,-12.75511
2.9547999,928.91235,106.01811,1.7182395,8.5372877,-155.25652,-155.25652,1.7182395,1992.1147,8.7618275,103.30119,-12.831118
2.9549999,928.91235,106.01811,1.7182395,8.5372877,-155.56349,-155.56349,1.7182395,2000,8.7618275,103.30119,-12.856487
2.9552,928.91235,106.01811,1.7182395,8.5372877,-155.25652,-155.25652,1.7182395,1992.1147,8.7618275,103.30119,-12.831118
2.9554,928.91235,106.01811,1.7182395,8.5372877,-154.33682,-154.33682,1.7182395,1968.5831,8.7618275,103.30119,-12.75511
2.9556,928.91235,106.01811,1.7182395,8.5372877,-152.80803,-152.80803,1.7182395,1929.7765,8.7618275,103.30119,-12.628763
2.9558001,928.91235,106.01811,1.7182395,8.5372877,-150.67618,-150.67618,1.7182395,1876.3066,8.7618275,103.30119,-12.452577
2.9560001,928.91235,106.01811,1.7182395,8.5372877,-147.94968,-147.94968,1.7182395,1809.017,8.7618275,103.30119,-12.227245
2.9561999,928.91235,106.01811,1.7182395,8.5372877,-144.63928,-144.63928,1.7182395,1728.9686,8.7618275,103.30119,-11.953659
2.9563999,928.91235,106.01811,1.7182395,8.5372877,-140.75806,-140.75806,1.7182395,1637.424,8.7618275,103.30119,-11.632897
2.9566,928.91235,106.01811,1.7182395,8.5372877,-136.32132,-136.32132,1.7182395,1535.8268,8.7618275,103.30119,-11.266226
2.9568,928.91235,106.01811,1.7182395,8.5372877,-131.3466,-131.3466,1.7182395,1425.7793,8.7618275,103.30119,-10.855091
2.957,928.91235,106.01811,1.7182395,8.5372877,-125.85351,-125.85351,1.7182395,1309.017,8.7618275,103.30119,-10.401116
2.9572001,928.91235,106.01811,1.7182395,8.5372877,-119.86373,-119.86373,1.7182395,1187.3813,8.7618275,103.30119,-9.9060936
2.9574001,928.91235,106.01811,1.7182395,8.5372877,-113.4009,-113.4009,1.7182395,1062.7905,8.7618275,103.30119,-9.3719759
2.9576001,928.91235,106.01811,1.7182395,8.5372877,-106.49054,-106.49054,1.7182395,937.20947,8.7618275,103.30119,-8.8008709
2.9577999,928.91235,106.01811,1.7182395,8.5372877,-99.159904,-99.159904,1.7182395,812.61871,8.7618275,103.30119,-8.1950331
2.9579999,928.91235,106.01811,1.7182395,8.5372877,-91.437927,-91.437927,1.7182395,690.98303,8.7618275,103.30119,-7.5568533
2.9582,928.91235,106.01811,1.7182395,8.5372877,-83.355087,-83.355087,1.7182395,574.2207,8.7618275,103.30119,-6.8888502
2.9584,928.91235,106.01811,1.7182395,8.5372877,-74.943283,-74.943283,1.7182395,464.17322,8.7618275,103.30119,-6.1936598
2.9586,928.91235,106.01811,1.7182395,8.5372877,-66.23571,-66.23571,1.7182395,362.57602,8.7618275,103.30119,-5.4740257
2.9588001,928.91235,106.01811,1.7182395,8.5372877,-57.266743,-57.266743,1.7182395,271.03137,8.7618275,103.30119,-4.7327886
2.9590001,928.91235,106.01811,1.7182395,8.5372877,-48.071762,-48.071762,1.7182395,190.983,8.7618275,103.30119,-3.972873
2.9591999,928.91235,106.01811,1.7182395,8.5372877,-38.687069,-38.687069,1.7182395,123.69332,8.7618275,103.30119,-3.1972783
2.9593999,928.91235,106.01811,1.7182395,8.5372877,-29.149693,-29.149693,1.7182395,70.223511,8.7618275,103.30119,-2.4090655
2.9596,928.91235,106.01811,1.7182395,8.5372877,-19.497276,-19.497276,1.7182395,31.41684,8.7618275,103.30119,-1.6113451
2.9598,928.91235,106.01811,1.7182395,8.5372877,-9.7679129,-9.7679129,1.7182395,7.8852987,8.7618275,103.30119,-0.80726552
2.96,928.91235,106.01811,1.7182395,8.5372877,-1.2177255e-12,-1.2177255e-12,1.7182395,1.2255002e-25,8.7618275,103.30119,-1.0063847e-13
2.96,948.06519,107.10551,1.6907918,8.6812,-1.2177255e-12,-1.2177255e-12,1.6907918,1.2255002e-25,8.8516941,105.04252,-1.0063847e-13
2.96,948.06519,107.10551,1.6907918,8.6812,7.2332568e-08,7.2332568e-08,1.6907918,4.3239669e-16,8.8516941,105.04252,5.9778977e-09
2.96,948.06519,107.10551,1.6907918,8.6812,1.750448e-15,7.2332568e-08,1.6907918,2.5322878e-31,8.8516941,105.04252,1.4466513e-16
2.96,948.06519,107.10551,1.6907918,8.6812,3.2948733e-13,1.3615179e-05,1.6907918,8.9720587e-27,8.8516941,105.04252,2.7230359e-14
2.96,948.06519,107.10551,1.6907918,8.6812,3.2948733e-13,1.3615179e-05,1.6907918,8.9720587e-27,8.8516941,105.04252,2.7230359e-14
2.9602001,948.06519,107.10551,1.6907918,8.6812,2.3638347e-07,9.7679129,1.6907918,4.6179461e-15,8.8516941,105.04252,1.9535824e-08
2.9604001,948.06519,107.10551,1.6907918,8.6812,4.7183406e-07,19.497276,1.6907918,1.8398957e-14,8.8516941,105.04252,3.899455e-08
2.9605999,948.06519,107.10551,1.6907918,8.6812,7.0542251e-07,29.149693,1.6907918,4.1125696e-14,8.8516941,105.04252,5.8299381e-08
2.9607999,948.06519,107.10551,1.6907918,8.6812,9.3622702e-07,38.687069,1.6907918,7.2439755e-14,8.8516941,105.04252,7.7374132e-08
2.961,948.06519,107.10551,1.6907918,8.6812,1.1633366e-06,48.071762,1.6907918,1.1184728e-13,8.8516941,105.04252,9.6143523e-08
2.9612,948.06519,107.10551,1.6907918,8.6812,1.3858551e-06,57.266743,1.6907918,1.5872681e-13,8.8516941,105.04252,1.1453348e-07
2.9614,948.06519,107.10551,1.6907918,8.6812,1.6029043e-06,66.23571,1.6907918,2.12339e-13,8.8516941,105.04252,1.3247143e-07
2.9616001,948.06519,107.10551,1.6907918,8.6812,1.8136275e-06,74.943283,1.6907918,2.7183838e-13,8.8516941,105.04252,1.4988656e-07
2.9618001,948.06519,107.10551,1.6907918,8.6812,2.0171931e-06,83.355087,1.6907918,3.3628661e-13,8.8516941,105.04252,1.6671017e-07
2.9618247,948.06519,107.10551,1.6907918,8.6812,2.0416667e-06,84.366394,1.6907918,3.4449611e-13,8.8516941,105.04252,1.6873278e-07
2.9618247,948.06519,107.10551,1.6907918,8.6812,84.366394,84.366394,1.6907918,588.23871,8.8516941,105.04252,6.9724293
2.9619999,948.06519,107.10551,1.6907918,8.6812,91.437927,91.437927,1.6907918,690.98303,8.8516941,105.04252,7.5568533
2.9621999,948.06519,107.10551,1.6907918,8.6812,99.159904,99.159904,1.6907918,812.61871,8.8516941,105.04252,8.1950331
2.9624,948.06519,107.10551,1.6907918,8.6812,106.49054,106.49054,1.6907918,937.20947,8.8516941,105.04252,8.8008709
2.9626,948.06519,107.10551,1.6907918,8.6812,113.4009,113.4009,1.6907918,1062.7905,8.8516941,105.04252,9.3719759
2.9628,948.06519,107.10551,1.6907918,8.6812,119.86373,119.86373,1.6907918,1187.3813,8.8516941,105.04252,9.9060936
2.9630001,948.06519,107.10551,1.6907918,8.6812,125.85351,125.85351,1.6907918,1309.017,8.8516941,105.04252,10.401116
2.9632001,948.06519,107.10551,1.6907918,8.6812,131.3466,131.3466,1.6907918,1425.7793,8.8516941,105.04252,10.855091
2.9633999,948.06519,107.10551,1.6907918,8.6812,136.32132,136.32132,1.6907918,1535.8268,8.8516941,105.04252,11.266226
2.9635999,948.06519,107.10551,1.6907918,8.6812,140.75806,140.75806,1.6907918,1637.424,8.8516941,105.04252,11.632897
2.9638,948.06519,107.10551,1.6907918,8.6812,144.63928,144.63928,1.6907918,1728.9686,8.8516941,105.04252,11.953659
2.964,948.06519,107.10551,1.6907918,8.6812,147.94968,147.94968,1.6907918,1809.017,8.8516941,105.04252,12.227245
2.9642,948.06519,107.10551,1.6907918,8.6812,150.67618,150.67618,1.6907918,1876.3066,8.8516941,105.04252,12.452577
2.9644001,948.06519,107.10551,1.6907918,8.6812,152.80803,152.80803,1.6907918,1929.7765,8.8516941,105.04252,12.628763
2.9646001,948.06519,107.10551,1.6907918,8.6812,154.33682,154.33682,1.6907918,1968.5831,8.8516941,105.04252,12.75511
2.9647999,948.06519,107.10551,1.6907918,8.6812,155.25652,155.25652,1.6907918,1992.1147,8.8516941,105.04252,12.831118
2.9649999,948.06519,107.10551,1.6907918,8.6812,155.56349,155.56349,1.6907918,2000,8.8516941,105.04252,12.856487
2.9651999,948.06519,107.10551,1.6907918,8.6812,155.25652,155.25652,1.6907918,1992.1147,8.8516941,105.04252,12.831118
2.9654,948.06519,107.10551,1.6907918,8.6812,154.33682,154.33682,1.6907918,1968.5831,8.8516941,105.04252,12.75511
2.9656,948.06519,107.10551,1.6907918,8.6812,152.80803,152.80803,1.6907918,1929.7765,8.8516941,105.04252,12.628763
2.9658,948.06519,107.10551,1.6907918,8.6812,150.67618,150.67618,1.6907918,1876.3066,8.8516941,105.04252,12.452577
2.9660001,948.06519,107.10551,1.6907918,8.6812,147.94968,147.94968,1.6907918,1809.017,8.8516941,105.04252,12.227245
2.9662001,948.06519,107.10551,1.6907918,8.6812,144.63928,144.63928,1.6907918,1728.9686,8.8516941,105.04252,11.953659
2.9663999,948.06519,107.10551,1.6907918,8.6812,140.75806,140.75806,1.6907918,1637.424,8.8516941,105.04252,11.632897
2.9665999,948.06519,107.10551,1.6907918,8.6812,136.32132,136.32132,1.6907918,1535.8268,8.8516941,105.04252,11.266226
2.9668,948.06519,107.10551,1.6907918,8.6812,131.3466,131.3466,1.6907918,1425.7793,8.8516941,105.04252,10.855091
2.967,948.06519,107.10551,1.6907918,8.6812,125.85351,125.85351,1.6907918,1309.017,8.8516941,105.04252,10.401116
2.9672,948.06519,107.10551,1.6907918,8.6812,119.86373,119.86373,1.6907918,1187.3813,8.8516941,105.04252,9.9060936
2.9674001,948.06519,107.10551,1.6907918,8.6812,113.4009,113.4009,1.6907918,1062.7905,8.8516941,105.04252,9.3719759
2.9676001,948.06519,107.10551,1.6907918,8.6812,106.49054,106.49054,1.6907918,937.20947,8.8516941,105.04252,8.8008709
2.9677999,948.06519,107.10551,1.6907918,8.6812,99.159904,99.159904,1.6907918,812.61871,8.8516941,105.04252,8.1950331
2.9679999,948.06519,107.10551,1.6907918,8.6812,91.437927,91.437927,1.6907918,690.98303,8.8516941,105.04252,7.5568533
2.9682,948.06519,107.10551,1.6907918,8.6812,83.355087,83.355087,1.6907918,574.2207,8.8516941,105.04252,6.8888502
2.9684,948.06519,107.10551,1.6907918,8.6812,74.943283,74.943283,1.6907918,464.17322,8.8516941,105.04252,6.1936598
2.9686,948.06519,107.10551,1.6907918,8.6812,66.23571,66.23571,1.6907918,362.57602,8.8516941,105.04252,5.4740257
2.9688001,948.06519,107.10551,1.6907918,8.6812,57.266743,57.266743,1.6907918,271.03137,8.8516941,105.04252,4.7327886
2.9690001,948.06519,107.10551,1.6907918,8.6812,48.071762,48.071762,1.6907918,190.983,8.8516941,105.04252,3.972873
2.9691999,948.06519,107.10551,1.6907918,8.6812,38.687069,38.687069,1.6907918,123.69332,8.8516941,105.04252,3.1972783
2.9693999,948.06519,107.10551,1.6907918,8.6812,29.149693,29.149693,1.6907918,70.223511,8.8516941,105.04252,2.4090655
2.9696,948.06519,107.10551,1.6907918,8.6812,19.497276,19.497276,1.6907918,31.41684,8.8516941,105.04252,1.6113451
2.9698,948.06519,107.10551,1.6907918,8.6812,9.7679129,9.7679129,1.6907918,7.8852987,8.8516941,105.04252,0.80726552
2.97,948.06519,107.10551,1.6907918,8.6812,-1.4790728e-11,-1.4790728e-11,1.6907918,1.8079802e-23,8.8516941,105.04252,-1.2223742e-12
2.97,948.06519,107.10551,1.6907918,8.6812,-3.579356e-19,-1.4790728e-11,1.6907918,1.0588255e-38,8.8516941,105.04252,-2.9581455e-20
2.97,948.06519,107.10551,1.6907918,8.6812,-1.7370419e-12,-7.1778595e-05,1.6907918,2.4936487e-25,8.8516941,105.04252,-1.4355719e-13
2.97,948.06519,107.10551,1.6907918,8.6812,-1.7370419e-12,-7.1778595e-05,1.6907918,2.4936487e-25,8.8516941,105.04252,-1.4355719e-13
2.9702001,948.06519,107.10551,1.6907918,8.6812,-2.3638347e-07,-9.7679129,1.6907918,4.6179461e-15,8.8516941,105.04252,-1.9535824e-08
2.9704001,948.06519,107.10551,1.6907918,8.6812,-4.7183406e-07,-19.497276,1.6907918,1.8398957e-14,8.8516941,105.04252,-3.899455e-08
2.9705999,948.06519,107.10551,1.6907918,8.6812,-7.0542251e-07,-29.149693,1.6907918,4.1125696e-14,8.8516941,105.04252,-5.8299381e-08
2.9707999,948.06519,107.10551,1.6907918,8.6812,-9.3622702e-07,-38.687069,1.6907918,7.2439755e-14,8.8516941,105.04252,-7.7374132e-08
2.971,948.06519,107.10551,1.6907918,8.6812,-1.1633366e-06,-48.071762,1.6907918,1.1184728e-13,8.8516941,105.04252,-9.6143523e-08
2.9712,948.06519,107.10551,1.6907918,8.6812,-1.3858551e-06,-57.266743,1.6907918,1.5872681e-13,8.8516941,105.04252,-1.1453348e-07
