"Time","hbridge.vDC1","hbridge.iDC1","hbridge.vDC2","hbridge.iDC2","meanCurrent.y","meanVoltage.y"
0.0296,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0297,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0298,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.029899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.029999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.029999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.030099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.030200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.030300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.030400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0305,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0306,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0306,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0306,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0307,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0308,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0309,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.030999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.030999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.031099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.031199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.031300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.031399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.031500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.031599998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.031599998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0317,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.031800002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0319,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.032000002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.032000002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.032099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.032200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.032299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.032400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.032499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.032600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.032600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.032699998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0328,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.032900002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.033,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.033,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.033100002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.033199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.033300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.033399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.033500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.033599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.033599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0337,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.033799998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0339,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.034000002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.034000002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0341,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.034200002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.034299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.034400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.034499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.034600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.034600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.034600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.034699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0348,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.034899998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.035,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.035,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.035100002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0352,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.035300002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.035399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.035500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.035599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.035599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.035599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.035700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.035799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0359,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.035999998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.035999998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0361,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.036200002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0363,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.036400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.036499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.036600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.036600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.036600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.036699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.036800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.036899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.037,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.037,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.037099998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0372,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.037300002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0374,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.037500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.037599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.037599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.037599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.037700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.037799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.037900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.037999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.037999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0381,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.038199998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0383,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.038400002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0385,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.038600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.038600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.038699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.038800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.038899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.039000001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.039000001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.039099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0392,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.039299998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0394,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.039500002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0396,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0396,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.039700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.039799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.039900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.039999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.039999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.040100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.040199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0403,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.040399998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0405,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.040600002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.040600002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0407,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.040800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.040899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.041000001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.041000001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.041099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.041200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.041299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0414,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.041499998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0416,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0416,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.041700002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0418,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.041900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.041999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.041999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.042100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.042199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.042300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.042399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0425,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.042599998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.042599998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.042599998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0427,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.042800002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0429,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.043000001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.043000001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.043099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.043200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.043299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.043400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.043499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0436,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0436,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0436,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.043699998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0438,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.043900002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.044,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.044,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.044599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0447,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.044799998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0449,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.045000002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.045000002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0451,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.045200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.045299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.045400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.045499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.045600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.045600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.045600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.045699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0458,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.045899998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.046,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.046,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.046100002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0462,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.046300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.046399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.046500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.046599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.046599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.046700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.046799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0469,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.046999998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.046999998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0471,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.047200002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0473,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.047400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.047499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.047600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.047600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.047699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.047800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.047899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.048,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.048,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.048099998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0482,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.048300002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0484,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.048500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.048599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.048599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.048700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.048799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.048900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.048999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.048999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0491,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.049199998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0493,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.049400002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0495,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.049600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.049600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.049699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.049800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.049899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.050000001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.050000001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.050099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0502,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.050299998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0504,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.050500002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0506,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0506,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0506,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.050700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.050799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.050900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.050999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.050999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.051100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.051199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0513,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.051399998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0515,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.051600002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.051600002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.051600002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0517,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.051800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.051899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.052000001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.052000001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.052099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.052200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.052299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0524,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.052499998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0526,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0526,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0526,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.052700002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0528,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.052900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.052999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.052999999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.053100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.053199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.053300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.053399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0535,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.053599998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.053599998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.053599998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0537,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.053800002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0539,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.054000001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.054000001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.054099999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.054200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.054299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.054400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.054499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0546,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0546,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.054699998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0548,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.054900002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.055,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.055,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.055100001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.055199999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.055300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.055399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.055500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.055599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.055599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0557,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.055799998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0559,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.056000002,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.056000002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0561,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.056200001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.056299999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.056400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.056499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.056600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.056600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.056699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0568,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.056899998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.057,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.057,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.057100002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0572,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.057300001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.057399999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.057500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.057599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.057599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.057700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.057799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.0579,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.057999998,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.057999998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0581,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.058200002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0583,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.058400001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.058499999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.058600001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.058600001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.058699999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.058800001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.058899999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.059,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.059,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.059099998,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0592,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.059300002,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.0594,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.059500001,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.059599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.059599999,100,1.0039998,99.999977,-0.99999982,0.19999996,19.999996
0.059599999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.059700001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.059799999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.059900001,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
0.059999999,100,1.0039998,-99.999977,0.99999982,0.19999996,19.999996
