"Time","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.phi","loadInertiaQS.w","imc.stator.port_p.V_m.re","imc.stator.port_p.V_m.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.re","imc.airGap.V_msr.im","imc.airGap.V_mrr.re","imc.airGap.V_mrr.im","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w"
0.56230003,2.0749903,87.288383,151.32277,36.975536,-136.0123,0.3239567,0.2938112,-27.572834,138.22545,64.07872,-115.03481,0.3744131,0.18501277,87.998871,150.2299
0.56239998,2.0761418,87.303513,151.32088,41.221283,-134.83537,0.31456211,0.30384523,-27.748842,138.23811,64.221893,-114.99886,0.37414441,0.18549451,88.013893,150.23183
0.5625,2.0772936,87.318649,151.319,45.429329,-133.52541,0.30485696,0.31357905,-27.924688,138.25003,64.364845,-114.96222,0.37387511,0.18597612,88.028915,150.23376
0.56260002,2.0784459,87.333778,151.31712,49.59549,-132.0836,0.29485086,0.32300308,-28.100372,138.2612,64.507576,-114.92487,0.37360522,0.18645757,88.043938,150.2357
0.56269997,2.0795987,87.348907,151.31526,53.715626,-130.51132,0.28455362,0.33210799,-28.27589,138.27164,64.650093,-114.88683,0.37333474,0.18693887,88.05896,150.23766
0.56279999,2.0807517,87.364044,151.3134,57.785637,-128.81003,0.27397546,0.3408848,-28.451242,138.28134,64.792381,-114.84808,0.37306362,0.18742003,88.073982,150.23961
0.56290001,2.0819051,87.379173,151.31154,61.801468,-126.98134,0.26312682,0.34932485,-28.626431,138.29031,64.934456,-114.80865,0.37279192,0.18790101,88.089012,150.24156
0.56300002,2.0830591,87.394302,151.30969,65.759125,-125.02699,0.25201842,0.35741985,-28.801451,138.29855,65.076309,-114.76852,0.37251961,0.18838182,88.104034,150.24353
0.56309998,2.0842133,87.409431,151.30786,69.654655,-122.94885,0.24066122,0.36516175,-28.976303,138.30606,65.217941,-114.72771,0.37224671,0.18886247,88.119057,150.24551
0.5632,2.0853677,87.424568,151.30603,73.484177,-120.7489,0.22906645,0.37254295,-29.150986,138.31284,65.359344,-114.68622,0.37197322,0.18934295,88.134079,150.24748
0.56330001,2.0865226,87.439697,151.3042,77.243874,-118.42925,0.21724558,0.37955615,-29.325497,138.31891,65.500534,-114.64404,0.37169915,0.18982325,88.149109,150.24948
0.56339997,2.087678,87.454826,151.30238,80.929993,-115.99213,0.20521027,0.38619444,-29.499836,138.32425,65.641487,-114.6012,0.3714245,0.19030337,88.164131,150.25146
0.56349999,2.0888336,87.469955,151.30058,84.538849,-113.43988,0.19297241,0.39245126,-29.674006,138.32887,65.782227,-114.55767,0.37114927,0.19078331,88.179161,150.25346
0.5636,2.0899894,87.485085,151.29878,88.066841,-110.77496,0.18054408,0.39832047,-29.848001,138.33278,65.922737,-114.51347,0.37087345,0.19126306,88.194183,150.25546
0.56370002,2.0911458,87.500214,151.29698,91.510445,-107.99995,0.16793756,0.40379626,-30.021826,138.33597,66.063026,-114.4686,0.37059706,0.19174263,88.209206,150.25748
0.56379998,2.0923026,87.515343,151.2952,94.866211,-105.11753,0.15516527,0.40887323,-30.19548,138.33846,66.203087,-114.42305,0.37032005,0.19222203,88.224236,150.25949
0.56389999,2.0934596,87.530472,151.29341,98.130783,-102.13049,0.14223981,0.41354635,-30.368963,138.34021,66.342926,-114.37683,0.37004247,0.19270125,88.239258,150.26151
0.56400001,2.0946171,87.545601,151.29164,101.30089,-99.041733,0.12917398,0.41781104,-30.542274,138.34126,66.482544,-114.32994,0.36976427,0.19318026,88.254288,150.26353
0.56410003,2.0957749,87.56073,151.28987,104.37335,-95.854256,0.11598063,0.42166308,-30.715414,138.3416,66.621925,-114.28239,0.36948547,0.19365913,88.26931,150.26556
0.56419998,2.0969329,87.575859,151.28812,107.3451,-92.571159,0.10267282,0.42509866,-30.88838,138.34123,66.761086,-114.23417,0.3692061,0.19413777,88.28434,150.26759
0.5643,2.0980914,87.590988,151.28636,110.21313,-89.195648,0.089263715,0.42811438,-31.061169,138.34016,66.900017,-114.1853,0.36892611,0.19461621,88.29937,150.26964
0.56440002,2.0992503,87.606117,151.28462,112.97459,-85.731018,0.075766556,0.43070734,-31.233776,138.33841,67.038712,-114.13577,0.36864558,0.19509444,88.314392,150.27168
0.56449997,2.1004095,87.621246,151.28288,115.62668,-82.180634,0.062194657,0.43287489,-31.40621,138.33595,67.177185,-114.08559,0.36836445,0.19557245,88.329422,150.27373
0.56459999,2.1015689,87.636375,151.28116,118.16673,-78.547958,0.048561409,0.43461496,-31.578466,138.33278,67.315422,-114.03476,0.36808273,0.19605024,88.344452,150.27579
0.56470001,2.1027288,87.651505,151.27943,120.59221,-74.836548,0.034880292,0.43592575,-31.750547,138.32893,67.453438,-113.98328,0.36780041,0.19652781,88.359474,150.27785
0.56480002,2.103889,87.666634,151.27771,122.90065,-71.050041,0.021164814,0.43680608,-31.922451,138.32439,67.591217,-113.93115,0.36751753,0.19700515,88.374504,150.27991
0.56489998,2.1050496,87.681763,151.276,125.08974,-67.192123,0.0074284961,0.43725502,-32.094181,138.31915,67.728775,-113.87839,0.36723405,0.19748229,88.389534,150.28197
0.565,2.1062105,87.696884,151.27429,127.15726,-63.266582,-0.0063150711,0.43727219,-32.265736,138.31325,67.866112,-113.82498,0.36695004,0.19795918,88.404564,150.28404
0.56510001,2.1073718,87.712013,151.2726,129.10114,-59.277267,-0.020052334,0.43685755,-32.437115,138.30666,68.00322,-113.77095,0.36666545,0.19843587,88.419586,150.28612
0.56519997,2.1085334,87.727142,151.2709,130.91937,-55.228085,-0.033769727,0.43601152,-32.608318,138.29939,68.140099,-113.71629,0.36638033,0.19891235,88.434616,150.28819
0.56529999,2.1096952,87.742271,151.26923,132.61014,-51.123001,-0.047453698,0.43473494,-32.779339,138.29144,68.276749,-113.66099,0.36609468,0.19938858,88.449646,150.29028
0.5654,2.1108575,87.757393,151.26755,134.17169,-46.966045,-0.061090749,0.43302906,-32.950184,138.28282,68.41317,-113.60506,0.3658084,0.19986455,88.464676,150.29237
0.56550002,2.11202,87.772522,151.26588,135.60246,-42.761295,-0.074667402,0.43089557,-33.12085,138.27351,68.549362,-113.5485,0.36552158,0.20034029,88.479706,150.29446
0.56559998,2.113183,87.787651,151.26422,136.90099,-38.512878,-0.088170268,0.42833653,-33.291336,138.26355,68.685333,-113.49131,0.36523417,0.20081578,88.494736,150.29655
0.56569999,2.1143463,87.802773,151.26256,138.06592,-34.224968,-0.10158602,0.42535454,-33.461651,138.2529,68.821068,-113.43349,0.36494619,0.20129102,88.509766,150.29865
0.56580001,2.1155097,87.817902,151.26091,139.09605,-29.901779,-0.11490141,0.42195249,-33.63179,138.24158,68.956573,-113.37506,0.36465761,0.20176601,88.524796,150.30075
0.56590003,2.1166737,87.833031,151.25926,139.99036,-25.547562,-0.1281033,0.4181338,-33.801754,138.22958,69.091858,-113.316,0.36436847,0.20224077,88.539825,150.30286
0.56599998,2.1178379,87.848152,151.25763,140.74786,-21.166595,-0.14117865,0.41390219,-33.971546,138.21693,69.226921,-113.25633,0.36407876,0.20271526,88.554855,150.30496
0.5661,2.1190023,87.863281,151.256,141.36781,-16.763197,-0.15411457,0.40926188,-34.141163,138.20363,69.361755,-113.19605,0.36378849,0.20318952,88.569885,150.30707
0.56620002,2.1201673,87.878403,151.25438,141.8495,-12.341697,-0.16689828,0.40421748,-34.310608,138.18967,69.496368,-113.13516,0.36349767,0.20366353,88.584915,150.30919
0.56629997,2.1213326,87.893532,151.25276,142.19244,-7.9064493,-0.17951714,0.39877394,-34.479877,138.17505,69.63076,-113.07366,0.36320627,0.20413728,88.599945,150.31129
0.56639999,2.122498,87.908653,151.25114,142.39624,-3.461823,-0.19195873,0.39293662,-34.648972,138.15977,69.764923,-113.01156,0.36291432,0.20461078,88.614975,150.31342
0.56650001,2.1236639,87.923782,151.24954,142.46065,0.98780352,-0.20421073,0.38671133,-34.817894,138.14386,69.898865,-112.94886,0.36262184,0.20508403,88.630013,150.31554
0.56660002,2.1248302,87.938904,151.24794,142.38553,5.438046,-0.21626104,0.38010415,-34.986641,138.12729,70.032578,-112.88556,0.3623288,0.20555699,88.645042,150.31766
0.56669998,2.1259966,87.954033,151.24635,142.17094,9.8845186,-0.22809783,0.37312168,-35.155212,138.11008,70.166069,-112.82166,0.36203516,0.2060297,88.660072,150.31979
0.5668,2.1271634,87.969154,151.24477,141.81705,14.322837,-0.23970933,0.36577079,-35.323608,138.09221,70.299339,-112.75716,0.36174098,0.20650212,88.675102,150.32191
0.56690001,2.1283305,87.984276,151.24319,141.32413,18.748625,-0.25108412,0.35805869,-35.491833,138.07372,70.432381,-112.69207,0.36144623,0.2069743,88.69014,150.32405
0.56699997,2.129498,87.999405,151.24162,140.69266,23.157516,-0.26221099,0.34999305,-35.659885,138.05458,70.565201,-112.6264,0.36115092,0.20744619,88.70517,150.32617
0.56709999,2.1306658,88.014526,151.24005,139.9232,27.54516,-0.27307895,0.34158179,-35.827766,138.03481,70.6978,-112.56013,0.36085504,0.20791781,88.7202,150.32831
0.56720001,2.1318338,88.029648,151.23849,139.01648,31.90723,-0.28367725,0.33283329,-35.995476,138.01442,70.830177,-112.49329,0.36055863,0.20838916,88.735237,150.33044
0.56730002,2.1330023,88.044777,151.23694,137.97334,36.239414,-0.29399544,0.32375613,-36.163013,137.99339,70.962334,-112.42587,0.36026165,0.20886022,88.750267,150.33258
0.56739998,2.134171,88.059898,151.2354,136.79478,40.537441,-0.30402336,0.31435931,-36.330376,137.97174,71.094269,-112.35788,0.35996413,0.20933102,88.765305,150.33473
0.5675,2.13534,88.07502,151.23384,135.48192,44.797062,-0.31375104,0.30465209,-36.497566,137.94946,71.225975,-112.28931,0.35966608,0.20980152,88.780334,150.33687
0.56760001,2.1365092,88.090141,151.23232,134.03601,49.014069,-0.32316896,0.29464406,-36.664585,137.92657,71.357468,-112.22017,0.35936749,0.21027175,88.795372,150.339
0.56770003,2.1376789,88.10527,151.23079,132.45844,53.184299,-0.33226776,0.28434512,-36.831429,137.90306,71.488739,-112.15047,0.35906833,0.21074167,88.810402,150.34116
0.56779999,2.1388488,88.120392,151.22926,130.75073,57.303627,-0.3410385,0.27376539,-36.9981,137.87892,71.619789,-112.08019,0.35876864,0.21121129,88.825439,150.34331
0.5679,2.1400189,88.135513,151.22774,128.91452,61.367989,-0.34947249,0.26291531,-37.1646,137.85419,71.75061,-112.00935,0.35846838,0.21168064,88.840469,150.34544
0.56800002,2.1411896,88.150635,151.22623,126.95159,65.37336,-0.35756144,0.2518056,-37.330933,137.82883,71.881218,-111.93795,0.35816753,0.21214968,88.855507,150.3476
0.56809998,2.1423604,88.165756,151.22473,124.86385,69.315788,-0.36529732,0.24044728,-37.497093,137.80286,72.011604,-111.86598,0.35786617,0.21261843,88.870544,150.34975
0.56819999,2.1435316,88.180885,151.22322,122.65331,73.191376,-0.37267253,0.2288515,-37.66309,137.77628,72.141769,-111.79347,0.35756421,0.21308687,88.885574,150.3519
0.56830001,2.1447029,88.196007,151.22174,120.32214,76.996284,-0.3796798,0.21702972,-37.828915,137.74911,72.271721,-111.7204,0.35726172,0.21355504,88.900612,150.35405
0.56840003,2.1458747,88.211128,151.22025,117.87258,80.726746,-0.38631216,0.20499365,-37.994568,137.72133,72.401451,-111.64679,0.35695869,0.21402287,88.915649,150.3562
0.56849998,2.1470466,88.22625,151.21877,115.30704,84.379074,-0.3925631,0.19275518,-38.160046,137.69296,72.530952,-111.57263,0.35665509,0.21449038,88.930687,150.35835
0.5686,2.1482191,88.241371,151.21729,112.62801,87.949661,-0.39842641,0.18032636,-38.325356,137.664,72.660248,-111.49793,0.35635096,0.21495757,88.945717,150.3605
0.56870002,2.1493917,88.256493,151.21582,109.8381,91.434975,-0.40389639,0.16771947,-38.490505,137.63446,72.78933,-111.4227,0.35604632,0.21542446,88.960754,150.36266
0.56879997,2.1505644,88.271614,151.21436,106.94005,94.831566,-0.40896761,0.15494695,-38.655491,137.60434,72.918198,-111.34694,0.35574114,0.21589106,88.975792,150.36481
0.56889999,2.1517377,88.286736,151.21289,103.93667,98.136063,-0.41363502,0.14202145,-38.820301,137.57362,73.046844,-111.27064,0.35543543,0.21635732,88.990829,150.36697
0.56900001,2.1529112,88.301857,151.21144,100.8309,101.34519,-0.41789404,0.12895571,-38.984943,137.54233,73.175278,-111.19382,0.35512918,0.21682325,89.005867,150.36913
0.56910002,2.1540849,88.316978,151.20999,97.625786,104.45579,-0.42174047,0.11576261,-39.149418,137.51047,73.303497,-111.11647,0.3548224,0.21728885,89.020905,150.37128
0.56919998,2.1552591,88.3321,151.20856,94.324455,107.46475,-0.42517048,0.10245521,-39.313725,137.47803,73.431496,-111.0386,0.35451511,0.21775411,89.035942,150.37343
0.5693,2.1564333,88.347221,151.20712,90.93013,110.36912,-0.42818075,0.089046597,-39.477863,137.44501,73.559288,-110.96021,0.35420725,0.21821906,89.05098,150.3756
0.56940001,2.157608,88.362335,151.20569,87.446152,113.166,-0.43076822,0.07555005,-39.641838,137.41142,73.686859,-110.8813,0.35389885,0.21868365,89.066017,150.37775
0.56950003,2.158783,88.377457,151.20427,83.875916,115.85263,-0.43293041,0.061978865,-39.805649,137.37726,73.814217,-110.80188,0.35358995,0.21914791,89.081055,150.3799
0.56959999,2.1599581,88.392578,151.20285,80.222931,118.42635,-0.43466517,0.048346441,-39.969296,137.34254,73.941368,-110.72195,0.35328048,0.21961184,89.096092,150.38205
0.5697,2.1611338,88.4077,151.20145,76.490768,120.8846,-0.43597075,0.034666248,-40.132778,137.30727,74.068298,-110.6415,0.35297048,0.22007541,89.11113,150.38422
0.56980002,2.1623094,88.422821,151.20003,72.683098,123.22495,-0.43684593,0.020951774,-40.296097,137.27142,74.19503,-110.56055,0.35265994,0.22053869,89.126167,150.38637
0.56989998,2.1634855,88.437943,151.19864,68.80365,125.44506,-0.4372898,0.0072165746,-40.459255,137.23503,74.321548,-110.47911,0.35234889,0.22100161,89.141205,150.38852
0.56999999,2.1646619,88.453056,151.19724,64.856232,127.54275,-0.43730196,-0.0065258001,-40.622253,137.19809,74.447853,-110.39716,0.35203731,0.2214642,89.156242,150.39067
0.57010001,2.1658385,88.468178,151.19585,60.844715,129.51593,-0.43688238,-0.020261779,-40.785084,137.1606,74.573952,-110.31472,0.35172522,0.22192645,89.171288,150.39282
0.57020003,2.1670153,88.483299,151.19446,56.773041,131.36263,-0.43603143,-0.033977795,-40.947754,137.12257,74.699844,-110.23178,0.35141259,0.22238834,89.186325,150.39497
0.57029998,2.1681926,88.498421,151.19308,52.645203,133.08101,-0.43475002,-0.047660328,-41.11026,137.08398,74.825523,-110.14836,0.35109943,0.22284991,89.201363,150.39713
0.5704,2.1693699,88.513535,151.19171,48.465252,134.66939,-0.43303937,-0.061295841,-41.272606,137.04488,74.950989,-110.06445,0.35078573,0.2233111,89.2164,150.39928
0.57050002,2.1705477,88.528656,151.19034,44.237297,136.12617,-0.43090117,-0.074870899,-41.434788,137.00522,75.076248,-109.98006,0.35047153,0.22377194,89.231445,150.40143
0.57059997,2.1717257,88.543777,151.18898,39.965492,137.44991,-0.42833754,-0.088372096,-41.596809,136.96503,75.201302,-109.89519,0.35015678,0.22423244,89.246483,150.40358
0.57069999,2.172904,88.558891,151.18762,35.654026,138.63927,-0.42535099,-0.1017861,-41.758671,136.92432,75.326141,-109.80984,0.34984154,0.22469257,89.261528,150.40573
0.57080001,2.1740825,88.574013,151.18626,31.307142,139.69307,-0.42194453,-0.11509968,-41.920372,136.88307,75.450775,-109.72401,0.34952575,0.22515236,89.276566,150.40788
0.57090002,2.1752613,88.589134,151.18492,26.92911,140.61029,-0.41812146,-0.12829968,-42.081913,136.84131,75.575211,-109.63772,0.34920943,0.22561178,89.291603,150.41003
0.57099998,2.1764405,88.604248,151.18358,22.524231,141.38998,-0.41388559,-0.14137308,-42.243294,136.79901,75.699432,-109.55096,0.3488926,0.22607085,89.306648,150.41217
0.5711,2.1776197,88.61937,151.18225,18.096836,142.03137,-0.40924111,-0.15430698,-42.404514,136.75621,75.823448,-109.46374,0.34857526,0.22652957,89.321686,150.41432
0.57120001,2.1787994,88.634483,151.18092,13.651277,142.53381,-0.40419257,-0.16708858,-42.565575,136.71289,75.947258,-109.37605,0.34825742,0.22698791,89.336731,150.41646
0.57130003,2.1799793,88.649605,151.1796,9.1919241,142.89679,-0.39874494,-0.17970529,-42.726475,136.66907,76.070862,-109.28792,0.34793904,0.2274459,89.351768,150.41859
0.57139999,2.1811595,88.664719,151.17827,4.7231612,143.11995,-0.39290366,-0.19214465,-42.887211,136.62473,76.19426,-109.19932,0.34762016,0.2279035,89.366814,150.42075
0.5715,2.1823399,88.67984,151.17696,0.2493818,143.20305,-0.38667446,-0.20439437,-43.047787,136.57988,76.317444,-109.11028,0.34730077,0.22836073,89.381859,150.42288
0.57160002,2.1835206,88.694962,151.17564,-4.2250166,143.146,-0.38006344,-0.21644236,-43.208199,136.53453,76.440422,-109.02077,0.34698084,0.2288176,89.396896,150.42502
0.57169998,2.1847014,88.710075,151.17435,-8.6956339,142.94884,-0.37307721,-0.22827671,-43.368454,136.48868,76.563202,-108.93083,0.34666041,0.22927406,89.411942,150.42715
0.57179999,2.1858826,88.725189,151.17305,-13.158076,142.61174,-0.3657226,-0.23988576,-43.528549,136.44234,76.685768,-108.84045,0.34633943,0.22973014,89.426987,150.42929
0.57190001,2.1870639,88.740311,151.17175,-17.607956,142.13506,-0.35800689,-0.25125805,-43.688488,136.39548,76.808128,-108.74962,0.34601796,0.23018585,89.442024,150.43141
0.57200003,2.1882458,88.755424,151.17046,-22.040897,141.51921,-0.34993768,-0.2623823,-43.848267,136.34814,76.93029,-108.65836,0.34569597,0.23064114,89.457069,150.43355
0.57209998,2.1894276,88.770546,151.16917,-26.452539,140.76482,-0.34152299,-0.27324763,-44.007893,136.30032,77.052246,-108.56666,0.34537345,0.23109609,89.472115,150.43567
0.5722,2.1906099,88.78566,151.16789,-30.838547,139.87262,-0.33277109,-0.28384322,-44.167358,136.25201,77.174004,-108.47453,0.34505045,0.23155062,89.48716,150.43781
0.57230002,2.1917925,88.800781,151.16663,-35.194607,138.84348,-0.32369059,-0.2941587,-44.326668,136.20322,77.295555,-108.38198,0.34472692,0.23200478,89.502197,150.43993
0.57239997,2.192975,88.815895,151.16536,-39.516434,137.67839,-0.31429052,-0.30418381,-44.485821,136.15395,77.416908,-108.28901,0.34440291,0.23245856,89.517242,150.44205
0.57249999,2.1941581,88.831009,151.16409,-43.799774,136.37849,-0.30458012,-0.31390867,-44.644817,136.1042,77.538055,-108.19561,0.34407836,0.23291193,89.532288,150.44417
0.57260001,2.1953413,88.84613,151.16284,-48.040424,134.94507,-0.29456899,-0.32332373,-44.803658,136.05399,77.659004,-108.1018,0.34375334,0.23336492,89.547333,150.44629
0.57270002,2.1965249,88.861244,151.16158,-52.234207,133.37953,-0.28426701,-0.33241963,-44.962337,136.00331,77.779747,-108.00758,0.34342781,0.23381753,89.562378,150.44839
0.57279998,2.1977086,88.876358,151.16034,-56.376999,131.68338,-0.27368429,-0.34118742,-45.120861,135.95215,77.900291,-107.91294,0.34310174,0.23426974,89.577423,150.45052
0.5729,2.1988926,88.891472,151.15909,-60.464733,129.85831,-0.26283136,-0.34961843,-45.279228,135.90053,78.02063,-107.81789,0.3427752,0.23472154,89.592468,150.45262
0.57300001,2.2000768,88.906593,151.15785,-64.493385,127.90609,-0.25171888,-0.35770437,-45.437439,135.84845,78.140762,-107.72244,0.34244815,0.23517294,89.607513,150.45474
0.57309997,2.2012613,88.921707,151.15662,-68.458992,125.82864,-0.24035783,-0.36543721,-45.595493,135.79593,78.260704,-107.62659,0.34212056,0.23562396,89.622559,150.45685
0.57319999,2.202446,88.936821,151.1554,-72.357666,123.62801,-0.22875944,-0.37280938,-45.753387,135.74294,78.380432,-107.53033,0.34179249,0.23607457,89.637604,150.45894
0.5733,2.2036309,88.951935,151.15416,-76.185562,121.30635,-0.21693513,-0.37981352,-45.911129,135.6895,78.499962,-107.43369,0.34146392,0.23652478,89.652649,150.46104
0.57340002,2.2048161,88.967056,151.15294,-79.938927,118.86594,-0.20489658,-0.38644278,-46.068714,135.6356,78.619293,-107.33665,0.34113485,0.23697458,89.667694,150.46315
0.57349998,2.2060015,88.98217,151.15173,-83.614067,116.30918,-0.19265571,-0.39269057,-46.226139,135.58127,78.738426,-107.23921,0.34080529,0.23742397,89.682747,150.46524
0.57359999,2.2071874,88.997284,151.15053,-87.207367,113.63858,-0.18022455,-0.39855078,-46.383408,135.52649,78.857353,-107.1414,0.34047523,0.23787297,89.697792,150.46733
0.57370001,2.2083733,89.012398,151.14932,-90.715302,110.85677,-0.16761541,-0.40401757,-46.54052,135.47128,78.976074,-107.0432,0.34014469,0.23832156,89.712837,150.46942
0.57380003,2.2095594,89.027512,151.14812,-94.134422,107.96646,-0.15484072,-0.40908554,-46.697472,135.41563,79.094604,-106.94462,0.33981362,0.23876972,89.727882,150.47151
0.57389998,2.2107458,89.042625,151.14693,-97.461365,104.97052,-0.14191307,-0.41374972,-46.854267,135.35954,79.212921,-106.84566,0.33948207,0.23921749,89.742935,150.4736
0.574,2.2119327,89.057739,151.14574,-100.69287,101.87187,-0.12884524,-0.4180055,-47.010906,135.30302,79.331039,-106.74632,0.33915004,0.23966484,89.75798,150.47568
0.57410002,2.2131195,89.072861,151.14455,-103.82576,98.673576,-0.11565013,-0.42184865,-47.167385,135.24608,79.448959,-106.64661,0.33881748,0.24011177,89.773026,150.47775
0.57419997,2.2143066,89.087975,151.14337,-106.85695,95.378769,-0.10234074,-0.42527539,-47.323708,135.18871,79.566673,-106.54653,0.33848444,0.2405583,89.788078,150.47983
0.57429999,2.2154939,89.103088,151.1422,-109.78348,91.990685,-0.088930249,-0.42828232,-47.47987,135.13091,79.684181,-106.44608,0.33815092,0.24100439,89.803123,150.4819
0.57440001,2.2166815,89.118202,151.14102,-112.60246,88.512665,-0.075431854,-0.43086651,-47.635876,135.07268,79.801498,-106.34527,0.33781689,0.24145007,89.818169,150.48398
0.57450002,2.2178693,89.133316,151.13985,-115.31114,84.94812,-0.061858904,-0.43302539,-47.791725,135.01405,79.918602,-106.2441,0.33748236,0.24189535,89.833221,150.48604
0.57459998,2.2190576,89.14843,151.13869,-117.90686,81.300552,-0.048224792,-0.43475682,-47.947414,134.955,80.035515,-106.14257,0.33714738,0.24234019,89.848267,150.4881
0.5747,2.2202458,89.163544,151.13753,-120.38706,77.573563,-0.034542974,-0.43605909,-48.102943,134.89555,80.152222,-106.0407,0.33681193,0.24278463,89.863319,150.49016
0.57480001,2.2214344,89.178658,151.13638,-122.74932,73.770798,-0.020826966,-0.43693092,-48.258312,134.83569,80.268723,-105.93846,0.33647597,0.24322863,89.878365,150.49222
0.57489997,2.2226231,89.193771,151.13522,-124.99132,69.896011,-0.0070902933,-0.43737146,-48.413521,134.77542,80.385025,-105.83588,0.33613956,0.24367221,89.893417,150.49428
0.57499999,2.2238121,89.208885,151.13408,-127.11086,65.952995,0.0066534858,-0.43738025,-48.568565,134.71474,80.501122,-105.73294,0.33580264,0.24411537,89.908463,150.49632
0.5751,2.2250013,89.223999,151.13295,-129.10585,61.945629,0.020390797,-0.43695727,-48.723454,134.65366,80.617012,-105.62966,0.33546525,0.24455808,89.923515,150.49837
0.57520002,2.2261908,89.239113,151.13181,-130.97437,57.877857,0.034108113,-0.43610293,-48.878178,134.59218,80.732697,-105.52603,0.33512732,0.24500038,89.938568,150.50041
0.57529998,2.2273805,89.254219,151.13068,-132.71455,53.75367,0.047791846,-0.43481806,-49.032738,134.53029,80.848175,-105.42207,0.33478895,0.24544221,89.953613,150.50246
0.57539999,2.2285702,89.269333,151.12955,-134.32471,49.577133,0.061428498,-0.43310395,-49.187138,134.468,80.963448,-105.31776,0.33445007,0.24588358,89.968666,150.50449
0.57550001,2.2297604,89.284447,151.12843,-135.80327,45.352345,0.075004593,-0.43096226,-49.341373,134.40533,81.078514,-105.21312,0.33411071,0.24632451,89.983719,150.50653
0.57560003,2.2309508,89.299561,151.12732,-137.1488,41.08345,0.088506751,-0.42839512,-49.495449,134.34225,81.193375,-105.10814,0.33377084,0.24676497,89.998764,150.50856
0.57569999,2.2321415,89.314674,151.12621,-138.35997,36.774654,0.10192165,-0.42540509,-49.649372,134.27881,81.308044,-105.00284,0.3334305,0.24720499,90.013817,150.51057
0.5758,2.2333322,89.329788,151.12509,-139.43562,32.43018,0.11523604,-0.42199507,-49.803135,134.21497,81.422508,-104.8972,0.33308968,0.24764456,90.02887,150.5126
0.57590002,2.2345233,89.344902,151.12399,-140.37468,28.054304,0.12843677,-0.41816846,-49.956741,134.15074,81.536774,-104.79124,0.33274838,0.24808368,90.043922,150.51462
0.57599998,2.2357144,89.360008,151.12289,-141.17627,23.651323,0.14151086,-0.41392905,-50.110191,134.08614,81.650841,-104.68496,0.33240661,0.24852239,90.058975,150.51663
0.57609999,2.2369058,89.375122,151.1218,-141.83958,19.225563,0.15444535,-0.40928099,-50.263485,134.02116,81.764709,-104.57836,0.33206436,0.24896064,90.07402,150.51865
0.57620001,2.2380977,89.390236,151.12071,-142.36398,14.781373,0.16722749,-0.40422887,-50.416618,133.95581,81.878372,-104.47144,0.33172163,0.24939846,90.089073,150.52065
0.57630002,2.2392895,89.40535,151.11961,-142.74898,10.323119,0.17984468,-0.39877769,-50.569592,133.89009,81.991837,-104.36422,0.33137846,0.24983583,90.104126,150.52264
0.57639998,2.2404816,89.420456,151.11853,-142.9942,5.8551788,0.19228445,-0.39293283,-50.722404,133.82399,82.105103,-104.25668,0.33103478,0.25027275,90.119179,150.52464
0.5765,2.2416739,89.43557,151.11746,-143.09941,1.3819422,0.20453452,-0.38670003,-50.875057,133.75754,82.218163,-104.14883,0.33069062,0.25070924,90.134232,150.52664
0.57660002,2.2428665,89.450684,151.11638,-143.06451,-3.0921993,0.21658276,-0.38008547,-51.02755,133.6907,82.331017,-104.04066,0.33034599,0.25114524,90.149284,150.52864
0.57669997,2.2440591,89.465797,151.11531,-142.88957,-7.5628529,0.22841732,-0.37309566,-51.179882,133.62352,82.443672,-103.93221,0.33000091,0.2515808,90.164337,150.53062
0.57679999,2.2452521,89.480904,151.11426,-142.57477,-12.025629,0.24002652,-0.36573747,-51.332054,133.55598,82.556122,-103.82344,0.32965532,0.25201589,90.17939,150.53261
0.57690001,2.2464454,89.496017,151.11319,-142.12042,-16.476147,0.25139886,-0.35801822,-51.484062,133.48808,82.668365,-103.71438,0.32930928,0.25245053,90.194443,150.53458
0.57700002,2.2476387,89.511131,151.11214,-141.52698,-20.91004,0.26252317,-0.34994546,-51.63591,133.41983,82.780418,-103.60503,0.32896277,0.25288472,90.209496,150.53656
0.57709998,2.2488325,89.526237,151.11108,-140.79506,-25.322956,0.27338845,-0.34152722,-51.787601,133.35121,82.892258,-103.49537,0.32861578,0.25331846,90.224556,150.53853
0.5772,2.2500262,89.541351,151.11003,-139.9254,-29.710566,0.28398392,-0.33277178,-51.939129,133.28226,83.003899,-103.38542,0.32826835,0.25375172,90.239609,150.5405
0.57730001,2.2512202,89.556465,151.10899,-138.91884,-34.068562,0.29429922,-0.32368776,-52.090492,133.21295,83.115341,-103.27519,0.32792044,0.25418457,90.254662,150.54245
0.57740003,2.2524145,89.571571,151.10794,-137.77641,-38.39267,0.30432406,-0.31428418,-52.241699,133.14331,83.226578,-103.16467,0.32757205,0.25461692,90.269714,150.5444
