"Time","fieldWeakeningController.vs","fieldWeakeningController.is","fieldWeakeningController.id","fieldWeakeningController.iq"
0.1215,1.0934997,36.450001,0,36.450001
0.1216,1.0943997,36.48,0,36.48
0.1217,1.0952997,36.509998,0,36.509998
0.1218,1.0961996,36.540001,0,36.540001
0.1219,1.0970997,36.57,0,36.57
0.122,1.0979997,36.599998,0,36.599998
0.1221,1.0988997,36.630001,0,36.630001
0.1222,1.0997996,36.66,0,36.66
0.1223,1.1006997,36.689999,0,36.689999
0.1224,1.1015997,36.720001,0,36.720001
0.1225,1.1024997,36.75,0,36.75
0.1226,1.1033996,36.779999,0,36.779999
0.1227,1.1042997,36.810001,0,36.810001
0.1228,1.1051997,36.84,0,36.84
0.1229,1.1060997,36.869999,0,36.869999
0.123,1.1069996,36.900002,0,36.900002
0.1231,1.1078997,36.93,0,36.93
0.1232,1.1087997,36.959999,0,36.959999
0.1233,1.1096997,36.990002,0,36.990002
0.1234,1.1105996,37.02,0,37.02
0.1235,1.1114997,37.049999,0,37.049999
0.1236,1.1123997,37.080002,0,37.080002
0.1237,1.1132996,37.110001,0,37.110001
0.1238,1.1141996,37.139999,0,37.139999
0.1239,1.1150997,37.169998,0,37.169998
0.124,1.1159997,37.200001,0,37.200001
0.1241,1.1168996,37.23,0,37.23
0.1242,1.1177996,37.259998,0,37.259998
0.1243,1.1186997,37.290001,0,37.290001
0.1244,1.1195997,37.32,0,37.32
0.1245,1.1204996,37.349998,0,37.349998
0.1246,1.1213996,37.380001,0,37.380001
0.1247,1.1222997,37.41,0,37.41
0.1248,1.1231997,37.439999,0,37.439999
0.1249,1.1240996,37.470001,0,37.470001
0.125,1.1249996,37.5,0,37.5
0.1251,1.1258997,37.529999,0,37.529999
0.1252,1.1267997,37.560001,0,37.560001
0.12530001,1.1276996,37.59,0,37.59
0.12540001,1.1285996,37.619999,0,37.619999
0.12549999,1.1294997,37.650002,0,37.650002
0.1256,1.1303997,37.68,0,37.68
0.1257,1.1312996,37.709999,0,37.709999
0.1258,1.1321996,37.740002,0,37.740002
0.1259,1.1330997,37.77,0,37.77
0.126,1.1339997,37.799999,0,37.799999
0.1261,1.1348996,37.830002,0,37.830002
0.12620001,1.1357996,37.860001,0,37.860001
0.12630001,1.1366997,37.889999,0,37.889999
0.12639999,1.1375997,37.919998,0,37.919998
0.1265,1.1384996,37.950001,0,37.950001
0.1266,1.1393996,37.98,0,37.98
0.1267,1.1402997,38.009998,0,38.009998
0.1268,1.1411997,38.040001,0,38.040001
0.1269,1.1420996,38.07,0,38.07
0.127,1.1429996,38.099998,0,38.099998
0.12710001,1.1438997,38.130001,0,38.130001
0.12720001,1.1447997,38.16,0,38.16
0.12729999,1.1456996,38.189999,0,38.189999
0.1274,1.1465997,38.220001,0,38.220001
0.1275,1.1474997,38.25,0,38.25
0.1276,1.1483997,38.279999,0,38.279999
0.1277,1.1492996,38.310001,0,38.310001
0.1278,1.1501997,38.34,0,38.34
0.1279,1.1510997,38.369999,0,38.369999
0.12800001,1.1519997,38.400002,0,38.400002
0.12809999,1.1528996,38.43,0,38.43
0.12819999,1.1537997,38.459999,0,38.459999
0.1283,1.1546997,38.490002,0,38.490002
0.1284,1.1555996,38.52,0,38.52
0.1285,1.1564996,38.549999,0,38.549999
0.1286,1.1573997,38.580002,0,38.580002
0.1287,1.1582997,38.610001,0,38.610001
0.1288,1.1591996,38.639999,0,38.639999
0.12890001,1.1600996,38.669998,0,38.669998
0.12899999,1.1609997,38.700001,0,38.700001
0.12909999,1.1618997,38.73,0,38.73
0.1292,1.1627996,38.759998,0,38.759998
0.1293,1.1636996,38.790001,0,38.790001
0.1294,1.1645997,38.82,0,38.82
0.1295,1.1654997,38.849998,0,38.849998
0.1296,1.1663996,38.880001,0,38.880001
0.12970001,1.1672996,38.91,0,38.91
0.12980001,1.1681997,38.939999,0,38.939999
0.12989999,1.1690997,38.970001,0,38.970001
0.13,1.1699996,39,0,39
0.1301,1.1708996,39.029999,0,39.029999
0.1302,1.1717997,39.060001,0,39.060001
0.1303,1.1726997,39.09,0,39.09
0.1304,1.1735996,39.119999,0,39.119999
0.1305,1.1744996,39.150002,0,39.150002
0.13060001,1.1753997,39.18,0,39.18
0.13070001,1.1762997,39.209999,0,39.209999
0.13079999,1.1771996,39.240002,0,39.240002
0.1309,1.1780996,39.27,0,39.27
0.131,1.1789997,39.299999,0,39.299999
0.1311,1.1798997,39.330002,0,39.330002
0.1312,1.1807996,39.360001,0,39.360001
0.1313,1.1816996,39.389999,0,39.389999
0.1314,1.1825997,39.419998,0,39.419998
0.13150001,1.1834997,39.450001,0,39.450001
0.13160001,1.1843996,39.48,0,39.48
0.13169999,1.1852996,39.509998,0,39.509998
0.1318,1.1861997,39.540001,0,39.540001
0.1319,1.1870997,39.57,0,39.57
0.132,1.1879996,39.599998,0,39.599998
0.1321,1.1888996,39.630001,0,39.630001
0.1322,1.1897997,39.66,0,39.66
0.1323,1.1906997,39.689999,0,39.689999
0.13240001,1.1915996,39.720001,0,39.720001
0.13249999,1.1924996,39.75,0,39.75
0.13259999,1.1933997,39.779999,0,39.779999
0.1327,1.1942997,39.810001,0,39.810001
0.1328,1.1951996,39.84,0,39.84
0.1329,1.1960996,39.869999,0,39.869999
0.133,1.1969997,39.900002,0,39.900002
0.1331,1.1978997,39.93,0,39.93
0.1332,1.1987996,39.959999,0,39.959999
0.13330001,1.1996996,39.990002,0,39.990002
0.13339999,1.2005997,40.02,0,40.02
0.13349999,1.2014996,40.049999,0,40.049999
0.1336,1.2023996,40.080002,0,40.080002
0.1337,1.2032996,40.110001,0,40.110001
0.1338,1.2041997,40.139999,0,40.139999
0.1339,1.2050996,40.169998,0,40.169998
0.134,1.2059996,40.200001,0,40.200001
0.13410001,1.2068996,40.23,0,40.23
0.13420001,1.2077997,40.259998,0,40.259998
0.13429999,1.2086996,40.290001,0,40.290001
0.1344,1.2095996,40.32,0,40.32
0.1345,1.2104996,40.349998,0,40.349998
0.1346,1.2113997,40.380001,0,40.380001
0.1347,1.2122996,40.41,0,40.41
0.1348,1.2131996,40.439999,0,40.439999
0.1349,1.2140996,40.470001,0,40.470001
0.13500001,1.2149997,40.5,0,40.5
0.13510001,1.2158996,40.529999,0,40.529999
0.13519999,1.2167996,40.560001,0,40.560001
0.1353,1.2176996,40.59,0,40.59
0.1354,1.2185997,40.619999,0,40.619999
0.1355,1.2194996,40.650002,0,40.650002
0.1356,1.2203996,40.68,0,40.68
0.1357,1.2212996,40.709999,0,40.709999
0.1358,1.2221997,40.740002,0,40.740002
0.13590001,1.2230996,40.77,0,40.77
0.13600001,1.2239996,40.799999,0,40.799999
0.13609999,1.2248996,40.830002,0,40.830002
0.1362,1.2257997,40.860001,0,40.860001
0.1363,1.2266996,40.889999,0,40.889999
0.1364,1.2275996,40.919998,0,40.919998
0.1365,1.2284997,40.950001,0,40.950001
0.1366,1.2293997,40.98,0,40.98
0.1367,1.2302996,41.009998,0,41.009998
0.13680001,1.2311996,41.040001,0,41.040001
0.13689999,1.2320997,41.07,0,41.07
0.13699999,1.2329997,41.099998,0,41.099998
0.1371,1.2338996,41.130001,0,41.130001
0.1372,1.2347996,41.16,0,41.16
0.1373,1.2356997,41.189999,0,41.189999
0.1374,1.2365997,41.220001,0,41.220001
0.1375,1.2374996,41.25,0,41.25
0.1376,1.2383996,41.279999,0,41.279999
0.13770001,1.2392997,41.310001,0,41.310001
0.13779999,1.2401997,41.34,0,41.34
0.13789999,1.2410996,41.369999,0,41.369999
0.138,1.2419996,41.400002,0,41.400002
0.1381,1.2428997,41.43,0,41.43
0.1382,1.2437997,41.459999,0,41.459999
0.1383,1.2446996,41.490002,0,41.490002
0.1384,1.2455996,41.52,0,41.52
0.13850001,1.2464997,41.549999,0,41.549999
0.13860001,1.2473996,41.580002,0,41.580002
0.13869999,1.2482996,41.610001,0,41.610001
0.1388,1.2491996,41.639999,0,41.639999
0.1389,1.2500997,41.669998,0,41.669998
0.139,1.2509996,41.700001,0,41.700001
0.1391,1.2518996,41.73,0,41.73
0.1392,1.2527996,41.759998,0,41.759998
0.1393,1.2536997,41.790001,0,41.790001
0.13940001,1.2545996,41.82,0,41.82
0.13950001,1.2554996,41.849998,0,41.849998
0.13959999,1.2563996,41.880001,0,41.880001
0.1397,1.2572997,41.91,0,41.91
0.1398,1.2581996,41.939999,0,41.939999
0.1399,1.2590996,41.970001,0,41.970001
0.14,1.2599996,42,0,42
0.1401,1.2608997,42.029999,0,42.029999
0.1402,1.2617996,42.060001,0,42.060001
0.14030001,1.2626996,42.09,0,42.09
0.14040001,1.2635996,42.119999,0,42.119999
0.14049999,1.2644997,42.150002,0,42.150002
0.1406,1.2653996,42.18,0,42.18
0.1407,1.2662996,42.209999,0,42.209999
0.1408,1.2671996,42.240002,0,42.240002
0.1409,1.2680997,42.27,0,42.27
0.141,1.2689996,42.299999,0,42.299999
0.1411,1.2698996,42.330002,0,42.330002
0.14120001,1.2707996,42.360001,0,42.360001
0.14129999,1.2716997,42.389999,0,42.389999
0.14139999,1.2725996,42.419998,0,42.419998
0.1415,1.2734996,42.450001,0,42.450001
0.1416,1.2743996,42.48,0,42.48
0.1417,1.2752997,42.509998,0,42.509998
0.1418,1.2761996,42.540001,0,42.540001
0.1419,1.2770996,42.57,0,42.57
0.142,1.2779996,42.599998,0,42.599998
0.14210001,1.2788997,42.630001,0,42.630001
0.14219999,1.2797996,42.66,0,42.66
0.14229999,1.2806996,42.689999,0,42.689999
0.1424,1.2815996,42.720001,0,42.720001
0.1425,1.2824997,42.75,0,42.75
0.1426,1.2833996,42.779999,0,42.779999
0.1427,1.2842996,42.810001,0,42.810001
0.1428,1.2851996,42.84,0,42.84
0.1429,1.2860997,42.869999,0,42.869999
0.14300001,1.2869996,42.900002,0,42.900002
0.14309999,1.2878996,42.93,0,42.93
0.1432,1.2887996,42.959999,0,42.959999
0.1433,1.2896996,42.990002,0,42.990002
0.1434,1.2905996,43.02,0,43.02
0.1435,1.2914996,43.049999,0,43.049999
0.1436,1.2923996,43.080002,0,43.080002
0.1437,1.2932996,43.110001,0,43.110001
0.14380001,1.2941996,43.139999,0,43.139999
0.14390001,1.2950996,43.169998,0,43.169998
0.14399999,1.2959996,43.200001,0,43.200001
0.1441,1.2968996,43.23,0,43.23
0.1442,1.2977996,43.259998,0,43.259998
0.1443,1.2986996,43.290001,0,43.290001
0.1444,1.2995996,43.32,0,43.32
0.1445,1.3004996,43.349998,0,43.349998
0.1446,1.3013996,43.380001,0,43.380001
0.14470001,1.3022996,43.41,0,43.41
0.14480001,1.3031996,43.439999,0,43.439999
0.14489999,1.3040996,43.470001,0,43.470001
0.145,1.3049996,43.5,0,43.5
0.1451,1.3058996,43.529999,0,43.529999
0.1452,1.3067997,43.560001,0,43.560001
0.1453,1.3076996,43.59,0,43.59
0.1454,1.3085996,43.619999,0,43.619999
0.1455,1.3094996,43.650002,0,43.650002
0.14560001,1.3103997,43.68,0,43.68
0.14569999,1.3112996,43.709999,0,43.709999
0.14579999,1.3121996,43.740002,0,43.740002
0.1459,1.3130996,43.77,0,43.77
0.146,1.3139997,43.799999,0,43.799999
0.1461,1.3148996,43.830002,0,43.830002
0.1462,1.3157996,43.860001,0,43.860001
0.1463,1.3166996,43.889999,0,43.889999
0.1464,1.3175997,43.919998,0,43.919998
0.14650001,1.3184996,43.950001,0,43.950001
0.14659999,1.3193996,43.98,0,43.98
0.14669999,1.3202996,44.009998,0,44.009998
0.1468,1.3211997,44.040001,0,44.040001
0.1469,1.3220996,44.07,0,44.07
0.147,1.3229996,44.099998,0,44.099998
0.1471,1.3238996,44.130001,0,44.130001
0.1472,1.3247997,44.16,0,44.16
0.1473,1.3256996,44.189999,0,44.189999
0.14740001,1.3265996,44.220001,0,44.220001
0.14749999,1.3274996,44.25,0,44.25
0.1476,1.3283997,44.279999,0,44.279999
0.1477,1.3292996,44.310001,0,44.310001
0.1478,1.3301996,44.34,0,44.34
0.1479,1.3310996,44.369999,0,44.369999
0.148,1.3319997,44.400002,0,44.400002
0.1481,1.3328996,44.43,0,44.43
0.14820001,1.3337996,44.459999,0,44.459999
0.14830001,1.3346996,44.490002,0,44.490002
0.14839999,1.3355995,44.52,0,44.52
0.1485,1.3364996,44.549999,0,44.549999
0.1486,1.3373996,44.580002,0,44.580002
0.1487,1.3382996,44.610001,0,44.610001
0.1488,1.3391995,44.639999,0,44.639999
0.1489,1.3400996,44.669998,0,44.669998
0.149,1.3409996,44.700001,0,44.700001
0.14910001,1.3418996,44.73,0,44.73
0.14920001,1.3427995,44.759998,0,44.759998
0.14929999,1.3436996,44.790001,0,44.790001
0.1494,1.3445996,44.82,0,44.82
0.1495,1.3454996,44.849998,0,44.849998
0.1496,1.3463995,44.880001,0,44.880001
0.1497,1.3472996,44.91,0,44.91
0.1498,1.3481996,44.939999,0,44.939999
0.1499,1.3490996,44.970001,0,44.970001
0.15000001,1.3499995,45,0,45
0.15009999,1.3508996,45.029999,0,45.029999
0.15019999,1.3517996,45.060001,0,45.060001
0.1503,1.3526996,45.09,0,45.09
0.1504,1.3535995,45.119999,0,45.119999
0.1505,1.3544996,45.150002,0,45.150002
0.1506,1.3553996,45.18,0,45.18
0.1507,1.3562996,45.209999,0,45.209999
0.1508,1.3571995,45.240002,0,45.240002
0.15090001,1.3580996,45.27,0,45.27
0.15099999,1.3589996,45.299999,0,45.299999
0.15109999,1.3598996,45.330002,0,45.330002
0.1512,1.3607996,45.360001,0,45.360001
0.1513,1.3616996,45.389999,0,45.389999
0.1514,1.3625996,45.419998,0,45.419998
0.1515,1.3634996,45.450001,0,45.450001
0.1516,1.3643996,45.48,0,45.48
0.1517,1.3652996,45.509998,0,45.509998
0.15180001,1.3661996,45.540001,0,45.540001
0.15189999,1.3670996,45.57,0,45.57
0.152,1.3679996,45.599998,0,45.599998
0.1521,1.3688996,45.630001,0,45.630001
0.1522,1.3697996,45.66,0,45.66
0.1523,1.3706996,45.689999,0,45.689999
0.1524,1.3715996,45.720001,0,45.720001
0.1525,1.3724996,45.75,0,45.75
0.15260001,1.3733996,45.779999,0,45.779999
0.15270001,1.3742996,45.810001,0,45.810001
0.15279999,1.3751996,45.84,0,45.84
0.1529,1.3760996,45.869999,0,45.869999
0.153,1.3769996,45.900002,0,45.900002
0.1531,1.3778995,45.93,0,45.93
0.1532,1.3787996,45.959999,0,45.959999
0.1533,1.3796996,45.990002,0,45.990002
0.1534,1.3805996,46.02,0,46.02
0.15350001,1.3814995,46.049999,0,46.049999
0.15360001,1.3823996,46.080002,0,46.080002
0.15369999,1.3832996,46.110001,0,46.110001
0.1538,1.3841996,46.139999,0,46.139999
0.1539,1.3850995,46.169998,0,46.169998
0.154,1.3859996,46.200001,0,46.200001
0.1541,1.3868996,46.23,0,46.23
0.1542,1.3877996,46.259998,0,46.259998
0.1543,1.3886995,46.290001,0,46.290001
0.15440001,1.3895996,46.32,0,46.32
0.15449999,1.3904996,46.349998,0,46.349998
0.15459999,1.3913996,46.380001,0,46.380001
0.1547,1.3922995,46.41,0,46.41
0.1548,1.3931996,46.439999,0,46.439999
0.1549,1.3940996,46.470001,0,46.470001
0.155,1.3949996,46.5,0,46.5
0.1551,1.3958995,46.529999,0,46.529999
0.1552,1.3967996,46.560001,0,46.560001
0.15530001,1.3976996,46.59,0,46.59
0.15539999,1.3985996,46.619999,0,46.619999
0.15549999,1.3994995,46.650002,0,46.650002
0.1556,1.4003996,46.68,0,46.68
0.1557,1.4012996,46.709999,0,46.709999
0.1558,1.4021996,46.740002,0,46.740002
0.1559,1.4030995,46.77,0,46.77
0.156,1.4039996,46.799999,0,46.799999
0.1561,1.4048996,46.830002,0,46.830002
0.15620001,1.4057996,46.860001,0,46.860001
0.15629999,1.4066995,46.889999,0,46.889999
0.1564,1.4075996,46.919998,0,46.919998
0.1565,1.4084996,46.950001,0,46.950001
0.1566,1.4093996,46.98,0,46.98
0.1567,1.4102995,47.009998,0,47.009998
0.1568,1.4111996,47.040001,0,47.040001
0.1569,1.4120996,47.07,0,47.07
0.15700001,1.4129996,47.099998,0,47.099998
0.15710001,1.4138995,47.130001,0,47.130001
0.15719999,1.4147996,47.16,0,47.16
0.1573,1.4156996,47.189999,0,47.189999
0.1574,1.4165996,47.220001,0,47.220001
0.1575,1.4174995,47.25,0,47.25
0.1576,1.4183996,47.279999,0,47.279999
0.1577,1.4192996,47.310001,0,47.310001
0.1578,1.4201996,47.34,0,47.34
0.15790001,1.4210995,47.369999,0,47.369999
0.15800001,1.4219996,47.400002,0,47.400002
0.15809999,1.4228996,47.43,0,47.43
0.1582,1.4237995,47.459999,0,47.459999
0.1583,1.4246995,47.490002,0,47.490002
0.1584,1.4255996,47.52,0,47.52
0.1585,1.4264996,47.549999,0,47.549999
0.1586,1.4273995,47.580002,0,47.580002
0.1587,1.4282995,47.610001,0,47.610001
0.15880001,1.4291996,47.639999,0,47.639999
0.15889999,1.4300996,47.669998,0,47.669998
0.15899999,1.4309995,47.700001,0,47.700001
0.1591,1.4318995,47.73,0,47.73
0.1592,1.4327996,47.759998,0,47.759998
0.1593,1.4336996,47.790001,0,47.790001
0.1594,1.4345995,47.82,0,47.82
0.1595,1.4354995,47.849998,0,47.849998
0.1596,1.4363996,47.880001,0,47.880001
0.15970001,1.4372996,47.91,0,47.91
0.15979999,1.4381995,47.939999,0,47.939999
0.15989999,1.4390996,47.970001,0,47.970001
0.16,1.4399996,48,0,48
0.1601,1.4408996,48.029999,0,48.029999
0.1602,1.4417995,48.060001,0,48.060001
0.1603,1.4426996,48.09,0,48.09
0.1604,1.4435996,48.119999,0,48.119999
0.1605,1.4444996,48.150002,0,48.150002
0.16060001,1.4453995,48.18,0,48.18
0.16069999,1.4462996,48.209999,0,48.209999
0.1608,1.4471996,48.240002,0,48.240002
0.1609,1.4480996,48.27,0,48.27
0.161,1.4489995,48.299999,0,48.299999
0.1611,1.4498996,48.330002,0,48.330002
0.1612,1.4507996,48.360001,0,48.360001
0.1613,1.4516996,48.389999,0,48.389999
0.16140001,1.4525995,48.419998,0,48.419998
0.16150001,1.4534996,48.450001,0,48.450001
0.16159999,1.4543996,48.48,0,48.48
0.1617,1.4552996,48.509998,0,48.509998
0.1618,1.4561995,48.540001,0,48.540001
0.1619,1.4570996,48.57,0,48.57
0.162,1.4579996,48.599998,0,48.599998
0.1621,1.4588996,48.630001,0,48.630001
0.1622,1.4597995,48.66,0,48.66
0.16230001,1.4606996,48.689999,0,48.689999
0.16240001,1.4615996,48.720001,0,48.720001
0.16249999,1.4624996,48.75,0,48.75
0.1626,1.4633995,48.779999,0,48.779999
0.1627,1.4642996,48.810001,0,48.810001
0.1628,1.4651996,48.84,0,48.84
0.1629,1.4660995,48.869999,0,48.869999
0.163,1.4669995,48.900002,0,48.900002
0.1631,1.4678996,48.93,0,48.93
0.16320001,1.4687996,48.959999,0,48.959999
0.16329999,1.4696995,48.990002,0,48.990002
0.16339999,1.4705995,49.02,0,49.02
0.1635,1.4714996,49.049999,0,49.049999
0.1636,1.4723996,49.080002,0,49.080002
0.1637,1.4732995,49.110001,0,49.110001
0.1638,1.4741995,49.139999,0,49.139999
0.1639,1.4750996,49.169998,0,49.169998
0.164,1.4759996,49.200001,0,49.200001
0.16410001,1.4768995,49.23,0,49.23
0.16419999,1.4777995,49.259998,0,49.259998
0.16429999,1.4786996,49.290001,0,49.290001
0.1644,1.4795996,49.32,0,49.32
0.1645,1.4804995,49.349998,0,49.349998
0.1646,1.4813995,49.380001,0,49.380001
0.1647,1.4822996,49.41,0,49.41
0.1648,1.4831996,49.439999,0,49.439999
0.1649,1.4840995,49.470001,0,49.470001
0.16500001,1.4849995,49.5,0,49.5
0.16509999,1.4858996,49.529999,0,49.529999
0.1652,1.4867996,49.560001,0,49.560001
0.1653,1.4876995,49.59,0,49.59
0.1654,1.4885995,49.619999,0,49.619999
0.1655,1.4894996,49.650002,0,49.650002
0.1656,1.4903996,49.68,0,49.68
0.1657,1.4912995,49.709999,0,49.709999
0.16580001,1.4921995,49.740002,0,49.740002
0.16590001,1.4930996,49.77,0,49.77
0.16599999,1.4939996,49.799999,0,49.799999
0.1661,1.4948995,49.830002,0,49.830002
0.1662,1.4957995,49.860001,0,49.860001
0.1663,1.4966996,49.889999,0,49.889999
0.1664,1.4975996,49.919998,0,49.919998
0.1665,1.4984995,49.950001,0,49.950001
0.1666,1.4993995,49.98,0,49.98
0.16670001,1.5002996,50.009998,0,50.009998
0.16680001,1.5011996,50.040001,0,50.040001
0.16689999,1.5020995,50.07,0,50.07
0.167,1.5029995,50.099998,0,50.099998
0.1671,1.5038996,50.130001,0,50.130001
0.1672,1.5047996,50.16,0,50.16
0.1673,1.5056995,50.189999,0,50.189999
0.1674,1.5065995,50.220001,0,50.220001
0.1675,1.5074996,50.25,0,50.25
0.16760001,1.5083996,50.279999,0,50.279999
0.16769999,1.5092995,50.310001,0,50.310001
0.16779999,1.5101995,50.34,0,50.34
0.1679,1.5110996,50.369999,0,50.369999
0.168,1.5119995,50.400002,0,50.400002
0.1681,1.5128995,50.43,0,50.43
0.1682,1.5137995,50.459999,0,50.459999
0.1683,1.5146996,50.490002,0,50.490002
0.1684,1.5155995,50.52,0,50.52
0.16850001,1.5164995,50.549999,0,50.549999
0.16859999,1.5173995,50.580002,0,50.580002
0.16869999,1.5182996,50.610001,0,50.610001
0.1688,1.5191995,50.639999,0,50.639999
0.1689,1.5200995,50.669998,0,50.669998
0.169,1.5209996,50.700001,0,50.700001
0.1691,1.5218996,50.73,0,50.73
0.1692,1.5227995,50.759998,0,50.759998
0.1693,1.5236995,50.790001,0,50.790001
0.16940001,1.5245996,50.82,0,50.82
0.16949999,1.5254996,50.849998,0,50.849998
0.1696,1.5263995,50.880001,0,50.880001
0.1697,1.5272995,50.91,0,50.91
0.1698,1.5281996,50.939999,0,50.939999
0.1699,1.5290996,50.970001,0,50.970001
0.17,1.5299995,51,0,51
0.1701,1.5308995,51.029999,0,51.029999
0.17020001,1.5317996,51.060001,0,51.060001
0.17030001,1.5326996,51.09,0,51.09
0.17039999,1.5335995,51.119999,0,51.119999
0.1705,1.5344995,51.150002,0,51.150002
0.1706,1.5353996,51.18,0,51.18
0.1707,1.5362996,51.209999,0,51.209999
0.1708,1.5371995,51.240002,0,51.240002
0.1709,1.5380995,51.27,0,51.27
0.171,1.5389996,51.299999,0,51.299999
0.17110001,1.5398996,51.330002,0,51.330002
0.17120001,1.5407995,51.360001,0,51.360001
0.17129999,1.5416995,51.389999,0,51.389999
0.1714,1.5425996,51.419998,0,51.419998
0.1715,1.5434996,51.450001,0,51.450001
0.1716,1.5443995,51.48,0,51.48
0.1717,1.5452995,51.509998,0,51.509998
0.1718,1.5461996,51.540001,0,51.540001
0.1719,1.5470996,51.57,0,51.57
0.17200001,1.5479995,51.599998,0,51.599998
0.17209999,1.5488995,51.630001,0,51.630001
0.17219999,1.5497996,51.66,0,51.66
0.1723,1.5506996,51.689999,0,51.689999
0.1724,1.5515995,51.720001,0,51.720001
0.1725,1.5524995,51.75,0,51.75
0.1726,1.5533996,51.779999,0,51.779999
0.1727,1.5542996,51.810001,0,51.810001
0.1728,1.5551995,51.84,0,51.84
0.17290001,1.5560995,51.869999,0,51.869999
0.17299999,1.5569996,51.900002,0,51.900002
0.17309999,1.5578995,51.93,0,51.93
0.1732,1.5587995,51.959999,0,51.959999
0.1733,1.5596995,51.990002,0,51.990002
0.1734,1.5605996,52.02,0,52.02
0.1735,1.5614995,52.049999,0,52.049999
0.1736,1.5623995,52.080002,0,52.080002
0.1737,1.5632995,52.110001,0,52.110001
0.17380001,1.5641996,52.139999,0,52.139999
0.17389999,1.5650995,52.169998,0,52.169998
0.17399999,1.5659995,52.200001,0,52.200001
0.1741,1.5668995,52.23,0,52.23
0.1742,1.5677996,52.259998,0,52.259998
0.1743,1.5686995,52.290001,0,52.290001
0.1744,1.5695995,52.32,0,52.32
0.1745,1.5704995,52.349998,0,52.349998
0.17460001,1.5713996,52.380001,0,52.380001
0.17470001,1.5722995,52.41,0,52.41
0.17479999,1.5731995,52.439999,0,52.439999
0.1749,1.5740995,52.470001,0,52.470001
0.175,1.5749996,52.5,0,52.5
0.1751,1.5758995,52.529999,0,52.529999
0.1752,1.5767995,52.560001,0,52.560001
0.1753,1.5776995,52.59,0,52.59
0.1754,1.5785996,52.619999,0,52.619999
0.17550001,1.5794995,52.650002,0,52.650002
0.17560001,1.5803995,52.68,0,52.68
0.17569999,1.5812995,52.709999,0,52.709999
0.1758,1.5821996,52.740002,0,52.740002
0.1759,1.5830995,52.77,0,52.77
0.176,1.5839995,52.799999,0,52.799999
0.1761,1.5848995,52.830002,0,52.830002
0.1762,1.5857996,52.860001,0,52.860001
0.1763,1.5866995,52.889999,0,52.889999
0.17640001,1.5875995,52.919998,0,52.919998
0.17649999,1.5884995,52.950001,0,52.950001
0.17659999,1.5893996,52.98,0,52.98
0.1767,1.5902995,53.009998,0,53.009998
0.1768,1.5911995,53.040001,0,53.040001
0.1769,1.5920995,53.07,0,53.07
0.177,1.5929996,53.099998,0,53.099998
0.1771,1.5938995,53.130001,0,53.130001
0.1772,1.5947995,53.16,0,53.16
0.17730001,1.5956995,53.189999,0,53.189999
0.17739999,1.5965996,53.220001,0,53.220001
0.17749999,1.5974995,53.25,0,53.25
0.1776,1.5983995,53.279999,0,53.279999
0.1777,1.5992996,53.310001,0,53.310001
0.1778,1.6001995,53.34,0,53.34
0.1779,1.6010995,53.369999,0,53.369999
0.178,1.6019995,53.400002,0,53.400002
0.1781,1.6028996,53.43,0,53.43
0.17820001,1.6037995,53.459999,0,53.459999
0.17829999,1.6046995,53.490002,0,53.490002
0.17839999,1.6055995,53.52,0,53.52
0.1785,1.6064996,53.549999,0,53.549999
0.1786,1.6073995,53.580002,0,53.580002
0.1787,1.6082995,53.610001,0,53.610001
0.1788,1.6091995,53.639999,0,53.639999
0.1789,1.6100996,53.669998,0,53.669998
0.17900001,1.6109995,53.700001,0,53.700001
0.17910001,1.6118995,53.73,0,53.73
0.17919999,1.6127995,53.759998,0,53.759998
0.1793,1.6136996,53.790001,0,53.790001
0.1794,1.6145995,53.82,0,53.82
0.1795,1.6154995,53.849998,0,53.849998
0.1796,1.6163995,53.880001,0,53.880001
0.1797,1.6172996,53.91,0,53.91
0.1798,1.6181995,53.939999,0,53.939999
0.17990001,1.6190995,53.970001,0,53.970001
0.18000001,1.6199995,54,0,54
0.18009999,1.6208996,54.029999,0,54.029999
0.1802,1.6217995,54.060001,0,54.060001
0.1803,1.6226995,54.09,0,54.09
0.1804,1.6235995,54.119999,0,54.119999
0.1805,1.6244996,54.150002,0,54.150002
0.1806,1.6253995,54.18,0,54.18
0.1807,1.6262995,54.209999,0,54.209999
0.18080001,1.6271995,54.240002,0,54.240002
0.18089999,1.6280996,54.27,0,54.27
0.18099999,1.6289995,54.299999,0,54.299999
0.1811,1.6298995,54.330002,0,54.330002
0.1812,1.6307995,54.360001,0,54.360001
0.1813,1.6316996,54.389999,0,54.389999
0.1814,1.6325995,54.419998,0,54.419998
0.1815,1.6334995,54.450001,0,54.450001
0.1816,1.6343995,54.48,0,54.48
0.18170001,1.6352996,54.509998,0,54.509998
0.18179999,1.6361995,54.540001,0,54.540001
0.18189999,1.6370995,54.57,0,54.57
0.182,1.6379995,54.599998,0,54.599998
0.1821,1.6388996,54.630001,0,54.630001
0.1822,1.6397995,54.66,0,54.66
0.1823,1.6406995,54.689999,0,54.689999
0.1824,1.6415995,54.720001,0,54.720001
0.1825,1.6424996,54.75,0,54.75
0.18260001,1.6433995,54.779999,0,54.779999
0.18269999,1.6442995,54.810001,0,54.810001
0.18279999,1.6451995,54.84,0,54.84
0.1829,1.6460994,54.869999,0,54.869999
