"Time","signalExtrema1.y_min","signalExtrema1.y_max","signalExtrema1.t_min","signalExtrema1.t_max","signalExtrema2.y_min","signalExtrema2.y_max","signalExtrema2.t_min","signalExtrema2.t_max","signalExtrema3.y_min","signalExtrema3.y_max","signalExtrema3.t_min","signalExtrema3.t_max"
0.22920001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.22930001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.22939999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2295,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2296,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2297,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2298,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2299,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23010001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23019999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23023579,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23029999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2304,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2305,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2306,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2307,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23076923,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23076923,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23077893,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2308,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2309,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23100001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23109999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23119999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2313,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2314,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2315,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2316,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2317,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2318,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23190001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23199999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2321,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2322,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2323,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2324,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2325,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2326,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23270001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23280001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23289999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.233,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2331,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2332,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2333,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2334,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2335,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23360001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23370001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23379999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2339,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.234,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2341,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2342,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2343,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2344,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23450001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23459999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23469999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2348,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2349,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.235,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2351,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2352,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2353,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23540001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23549999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23559999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2357,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2358,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2359,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.236,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2361,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2362,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23630001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23639999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23649999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2366,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2367,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2368,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2369,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.237,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23710001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23720001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23729999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2374,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2375,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2376,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2377,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2378,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2379,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23800001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23810001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23819999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2383,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2384,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2385,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2386,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2387,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2388,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23890001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23899999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23909999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2392,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2393,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2394,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2395,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2396,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2397,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23980001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23989999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.23999999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2401,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2402,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2403,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2404,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2405,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2406,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24070001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24079999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24089999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.241,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2411,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2412,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2413,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2414,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24150001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24160001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24169999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2418,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2419,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.242,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2421,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2422,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2423,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24240001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24250001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24259999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2427,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2428,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2429,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.243,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2431,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2432,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24330001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24339999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24349999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2436,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2437,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2438,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2439,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.244,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2441,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24420001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24429999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24439999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2445,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2446,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2447,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2448,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2449,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.245,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24510001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24519999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24529999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2454,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2455,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2456,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2457,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2458,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24590001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24600001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24609999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2462,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2463,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2464,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2465,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2466,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2467,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24680001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24690001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24699999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2471,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2472,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2473,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2474,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2475,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2476,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24770001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24779999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24789999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.248,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2481,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2482,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2483,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2484,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2485,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24860001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24869999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24879999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2489,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.249,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2491,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2492,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2493,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2494,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24950001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24959999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.24969999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2498,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2499,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25000122,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25009999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2502,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25029999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25040001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25049999,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25060001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.2507,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
0.25080001,-2.5810709,0,0.18883824,0,0,2.819078,0,0.11111111,-1.4648501,1.4647232,0.15414171,0.15384616
