"Time","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
1.1995,0.1062037,0.20850347
1.1996,0.11269951,0.20506488
1.1997,0.11908411,0.20142397
1.1998,0.12535121,0.19758436
1.1999,0.13149463,0.19354981
1.2,0.13750829,0.18932433
1.2000999,0.14338626,0.18491206
1.2002,0.14912277,0.18031737
1.2003,0.15471213,0.17554478
1.2004,0.16014884,0.17059903
1.2005,0.16542752,0.16548496
1.2006,0.170543,0.16020764
1.2007,0.17549019,0.15477227
1.2007999,0.18026423,0.14918423
1.2009,0.18486041,0.14344899
1.201,0.18927419,0.13757226
1.2011,0.19350123,0.1315598
1.2012,0.19753735,0.12541758
1.2013,0.20137857,0.11915162
1.2014,0.2050211,0.11276813
1.2015001,0.20846133,0.10627339
1.2016,0.21169589,0.099673823
1.2017,0.21472159,0.092975929
1.2018,0.21753544,0.086186327
1.2019,0.22013465,0.079311706
1.202,0.22251667,0.072358854
1.2021,0.22467914,0.065334633
1.2022001,0.22661996,0.058245972
1.2023,0.22833717,0.051099855
1.2024,0.2298291,0.043903347
1.2025,0.23109429,0.036663543
1.2026,0.23213147,0.02938758
1.2027,0.23293962,0.022082644
1.2028,0.23351794,0.01475594
1.2029001,0.23386589,0.0074146958
1.2029999,0.2339831,6.6154884e-05
1.2031,0.23386946,-0.0072824326
1.2032,0.23352508,-0.014623817
1.2033,0.23295031,-0.021950755
1.2034,0.23214571,-0.029256018
1.2035,0.23111208,-0.036532398
1.2036,0.22985043,-0.043772716
1.2036999,0.22836201,-0.050969832
1.2038,0.2266483,-0.058116641
1.2039,0.22471099,-0.065206096
1.204,0.22255196,-0.072231196
1.2041,0.22017337,-0.079185016
1.2042,0.21757758,-0.086060695
1.2043,0.21476713,-0.092851453
1.2043999,0.21174479,-0.099550582
1.2045,0.20851354,-0.10615148
1.2046,0.20507659,-0.11264763
1.2047,0.20143732,-0.11903263
1.2048,0.19759932,-0.12530017
1.2049,0.19356638,-0.13144407
1.205,0.18934247,-0.13745828
1.2051001,0.18493177,-0.14333685
1.2052,0.18033862,-0.14907399
1.2053,0.17556757,-0.15466404
1.2054,0.1706233,-0.16010149
1.2055,0.16551073,-0.16538097
1.2056,0.16023485,-0.17049725
1.2057,0.15480092,-0.17544533
1.2058001,0.14921427,-0.18022029
1.2059,0.14348042,-0.18481743
1.206,0.13760501,-0.18923223
1.2061,0.13159387,-0.19346032
1.2062,0.12545291,-0.19749752
1.2063,0.1191882,-0.20133987
1.2064,0.1128059,-0.20498356
1.2065001,0.10631233,-0.208425
1.2066,0.099713892,-0.2116608
1.2067,0.093017086,-0.21468778
1.2068,0.086228527,-0.21750294
1.2069,0.079354912,-0.22010349
1.207,0.072403021,-0.22248688
1.2071,0.065379716,-0.22465077
1.2072001,0.058291931,-0.226593
1.2072999,0.051146645,-0.22831167
1.2074,0.043950919,-0.2298051
1.2075,0.036711846,-0.23107179
1.2076,0.029436573,-0.23211049
1.2077,0.022132277,-0.2329202
1.2078,0.014806163,-0.23350009
1.2079,0.0074654594,-0.23384963
1.2079999,0.00011740871,-0.23396844
1.2081,-0.0072307396,-0.23385641
1.2082,-0.014571736,-0.23351367
1.2083,-0.021898337,-0.23294054
1.2084,-0.029203314,-0.23213759
1.2085,-0.036479462,-0.23110563
1.2086,-0.043719601,-0.22984564
1.2086999,-0.050916586,-0.22835891
1.2088,-0.058063321,-0.22664687
1.2089,-0.065152749,-0.22471122
1.209,-0.072177887,-0.22255388
1.2091,-0.07913179,-0.22017698
1.2092,-0.086007603,-0.21758285
1.2093,-0.092798546,-0.21477407
1.2094001,-0.099497922,-0.21175338
1.2095,-0.10609911,-0.2085238
1.2096,-0.1125956,-0.2050885
1.2097,-0.118981,-0.20145085
1.2098,-0.12524898,-0.19761448
1.2099,-0.13139339,-0.19358313
1.21,-0.13740814,-0.18936081
1.2101001,-0.14328732,-0.18495168
1.2102,-0.14902511,-0.18036009
1.2103,-0.15461585,-0.17559056
1.2104,-0.16005404,-0.17064781
1.2105,-0.16533431,-0.1655367
1.2106,-0.17045145,-0.1602623
1.2107,-0.17540039,-0.15482979
1.2108001,-0.18017629,-0.14924455
1.2108999,-0.1847744,-0.14351206
1.211,-0.18919021,-0.137638
1.2111,-0.19341935,-0.13162817
1.2112,-0.19745766,-0.12548847
1.2113,-0.20130113,-0.119225
1.2114,-0.204946,-0.11284392
1.2115,-0.20838866,-0.10635151
1.2115999,-0.21162571,-0.099754192
1.2117,-0.21465397,-0.093058474
1.2118,-0.21747044,-0.086270966
1.2119,-0.22007234,-0.079398356
1.212,-0.22245711,-0.072447427
1.2121,-0.2246224,-0.065425038
1.2122,-0.22656608,-0.058338124
1.2122999,-0.22828622,-0.051193666
1.2124,-0.22978112,-0.043998722
1.2125,-0.23104933,-0.036760382
1.2126,-0.23208958,-0.029485798
1.2127,-0.23290083,-0.022182137
1.2128,-0.23348232,-0.01485661
1.2129,-0.23383345,-0.0075164451
1.2130001,-0.23395386,-0.00016888164
1.2131,-0.23384348,0.00717883
1.2132,-0.23350236,0.01451944
1.2133,-0.23293088,0.021845708
1.2134,-0.2321296,0.029150404
1.2135,-0.23109929,0.036426321
1.2136,-0.22984099,0.043666285
1.2137001,-0.22835593,0.050863147
1.2138,-0.22664557,0.058009811
1.2139,-0.22471161,0.065099224
1.214,-0.22255597,0.072124392
1.2141,-0.22018073,0.079078384
1.2142,-0.21758829,0.085954338
1.2143,-0.21478118,0.092745475
1.2144001,-0.21176217,0.099445097
1.2145,-0.20853424,0.10604659
1.2146,-0.20510058,0.11254343
1.2147,-0.20146458,0.11892922
1.2148,-0.19762982,0.12519766
1.2149,-0.19360009,0.13134257
1.215,-0.18937936,0.13735789
1.2151,-0.18497181,0.14323767
1.2151999,-0.18038176,0.1489761
1.2153,-0.17561378,0.15456755
1.2154,-0.17067252,0.16000649
1.2155,-0.16556291,0.16528757
1.2156,-0.16028996,0.17040554
1.2157,-0.15485889,0.17535539
1.2158,-0.14927503,0.18013221
1.2158999,-0.14354393,0.1847313
1.216,-0.13767122,0.18914813
1.2161,-0.1316627,0.19337834
1.2162,-0.12552428,0.19741775
1.2163,-0.11926205,0.20126237
1.2164,-0.11288216,0.20490842
1.2165,-0.10639092,0.2083523
1.2165999,-0.099794731,0.2115906
1.2167,-0.093100101,0.21462014
1.2168,-0.086313635,0.21743794
1.2169,-0.079442032,0.2200412
1.217,-0.07249207,0.22242737
1.2171,-0.065470599,0.22459407
1.2172,-0.058384553,0.22653919
1.2173001,-0.051240925,0.2282608
1.2174,-0.044046756,0.2297572
1.2175,-0.03680915,0.23102693
1.2176,-0.029535249,0.23206872
1.2177,-0.022232223,0.23288155
1.2178,-0.014907283,0.23346461
1.2179,-0.0075676525,0.23381734
1.2180001,-0.00022057389,0.23393938
1.2181,0.0071267039,0.23383062
1.2182,0.014466932,0.23349117
1.2183,0.02179287,0.23292135
1.2184,0.029097289,0.23212172
1.2185,0.036372982,0.23109309
1.2186,0.043612771,0.22983646
1.2187001,0.050809514,0.2283531
1.2187999,0.057956111,0.22664443
1.2189,0.065045513,0.22471216
1.219,0.072070718,0.2225582
1.2191,0.079024807,0.22018465
1.2192,0.08590091,0.21759389
1.2193,0.092692241,0.21478847
1.2194,0.099392116,0.21177113
1.2194999,0.1059939,0.20854487
1.2196,0.11249111,0.20511286
1.2197,0.11887731,0.2014785
1.2198,0.12514621,0.19764537
1.2199,0.13129163,0.19361724
1.22,0.13730751,0.18939811
1.2201,0.1431879,0.18499213
1.2201999,0.148927,0.18040365
1.2203,0.15451916,0.17563719
1.2204,0.15995885,0.17069747
1.2205,0.16524072,0.16558933
1.2206,0.17035955,0.16031785
1.2207,0.1753103,0.15488821
1.2208,0.18008807,0.14930576
1.2209001,0.18468815,0.14357604
1.221,0.189106,0.13770467
1.2211,0.19333728,0.13169745
1.2212,0.1973778,0.12556031
1.2213,0.20122357,0.11929932
1.2214,0.20487081,0.11292064
1.2215,0.20831591,0.10643057
1.2216001,0.21155548,0.099835508
1.2217,0.21458633,0.093141973
1.2218,0.21740545,0.08635655
1.2219,0.22001007,0.079485953
1.222,0.22239764,0.072536945
1.2221,0.22456577,0.06551639
1.2222,0.22651234,0.058431219
1.2223001,0.22823544,0.051288415
1.2224,0.22973335,0.044095024
1.2225,0.2310046,0.036858149
1.2226,0.23204793,0.029584929
1.2227,0.23286234,0.022282537
1.2228,0.233447,0.01495818
1.2229,0.23380134,0.0076190815
1.223,0.233925,0.0002724854
1.2230999,0.23381788,-0.0070743621
1.2232,0.23348007,-0.014414212
1.2233,0.23291191,-0.021739822
1.2234,0.23211396,-0.029043967
1.2235,0.23108701,-0.036319438
1.2236,0.22983208,-0.04355906
1.2237,0.2283504,-0.050755687
1.2237999,0.22664343,-0.057902221
1.2239,0.22471285,-0.064991616
1.224,0.22256058,-0.072016865
1.2241,0.22018875,-0.078971051
1.2242,0.21759968,-0.085847303
1.2243,0.21479592,-0.092638843
1.2244,0.21178026,-0.099338971
1.2244999,0.20855567,-0.10594107
1.2246,0.20512532,-0.11243864
1.2247,0.20149261,-0.11882526
1.2248,0.1976611,-0.12509462
1.2249,0.1936346,-0.13124056
1.225,0.18941706,-0.13725701
1.2251,0.18501267,-0.14313801
1.2252001,0.18042575,-0.14887778
1.2253,0.17566083,-0.15447067
1.2254,0.17072262,-0.15991113
1.2255,0.16561598,-0.16519381
1.2256,0.16034596,-0.17031349
1.2257,0.15491776,-0.17526513
1.2258,0.14933673,-0.18004385
1.2259001,0.14360836,-0.18464492
1.226,0.13773835,-0.18906382
1.2261,0.13173245,-0.19329618
1.2262,0.12559658,-0.19733781
1.2263,0.11933684,-0.20118473
1.2264,0.11295936,-0.20483318
1.2265,0.10647046,-0.20827952
1.2266001,0.09987653,-0.21152036
1.2266999,0.093184076,-0.21455251
1.2268,0.086399704,-0.21737297
1.2269,0.079530105,-0.21997897
1.227,0.072582059,-0.22236793
1.2271,0.06556242,-0.22453749
1.2272,0.058478117,-0.22648554
1.2273,0.051336136,-0.22821011
1.2273999,0.044143524,-0.22970954
1.2275,0.036907379,-0.23098232
1.2276,0.029634837,-0.23202722
1.2277,0.022333076,-0.23284321
1.2278,0.0150093,-0.23342945
1.2279,0.0076707322,-0.23378541
1.228,0.00032461499,-0.23391071
1.2280999,-0.0070218048,-0.23380522
1.2282,-0.014361279,-0.23346908
1.2283,-0.021686567,-0.2329026
1.2284,-0.02899044,-0.23210633
1.2285,-0.036265694,-0.23108107
1.2286,-0.043505151,-0.22982782
1.2287,-0.050701667,-0.22834784
1.2288001,-0.057848144,-0.22664258
1.2289,-0.064937532,-0.2247137
1.229,-0.071962833,-0.22256313
1.2291,-0.078917123,-0.220193
1.2292,-0.085793532,-0.21760562
1.2293,-0.092585288,-0.21480356
1.2294,-0.099285677,-0.21178958
1.2295001,-0.10588809,-0.20856665
1.2296,-0.11238603,-0.20513797
1.2297,-0.11877307,-0.2015069
1.2298,-0.12504292,-0.19767703
1.2299,-0.13118936,-0.19365215
1.23,-0.13720638,-0.18943623
1.2301,-0.14308801,-0.18503341
1.2302001,-0.14882846,-0.18044806
1.2302999,-0.15442206,-0.17568468
1.2304,-0.15986329,-0.17074798
1.2305,-0.1651468,-0.16564284
1.2306,-0.17026734,-0.1603743
1.2307,-0.17521991,-0.15494753
1.2308,-0.17999958,-0.14936791
1.2309,-0.18460165,-0.14364094
1.2309999,-0.18902159,-0.13777226
1.2311,-0.19325502,-0.13176768
1.2312,-0.19729778,-0.12563309
1.2313,-0.20114589,-0.11937459
1.2314,-0.20479552,-0.11299832
1.2315,-0.2082431,-0.10651059
1.2316,-0.21148522,-0.099917784
1.2316999,-0.21451868,-0.093226418
1.2318,-0.2173405,-0.086443089
1.2319,-0.21994787,-0.079574496
1.232,-0.22233824,-0.07262741
1.2321,-0.22450925,-0.065608688
1.2322,-0.22645876,-0.058525253
1.2323,-0.22818483,-0.051384095
1.2323999,-0.22968577,-0.044192258
1.2325,-0.2309601,-0.036956839
1.2326,-0.23200656,-0.029684976
1.2327,-0.23282413,-0.022383843
1.2328,-0.233412,-0.015060644
1.2329,-0.23376957,-0.0077226041
1.233,-0.23389651,-0.00037696242
1.2331001,-0.23379269,0.0069690328
1.2332,-0.23345821,0.014308135
1.2333,-0.23289339,0.021633103
1.2334,-0.23209882,0.02893671
1.2335,-0.23107526,0.036211751
1.2336,-0.22982371,0.043451048
1.2337,-0.22834542,0.05064746
1.2338001,-0.22664186,0.057793882
1.2339,-0.2247147,0.064883269
1.234,-0.22256584,0.07190863
1.2341,-0.22019741,0.078863025
1.2342,-0.21761173,0.085739598
1.2343,-0.21481135,0.092531562
1.2344,-0.21179907,0.099232219
1.2345001,-0.20857783,0.10583496
1.2345999,-0.20515081,0.11233327
1.2347,-0.2015214,0.11872073
1.2348,-0.19769317,0.12499106
1.2349,-0.19366992,0.13113804
1.235,-0.1894556,0.13715564
1.2351,-0.18505438,0.1430379
1.2352,-0.18047059,0.14877903
1.2352999,-0.17570876,0.15437336
1.2354,-0.17077358,0.15981537
1.2355,-0.16566993,0.1650997
1.2356,-0.16040285,0.17022112
1.2357,-0.15497753,0.17517459
1.2358,-0.14939933,0.17995523
1.2359,-0.14367373,0.18455832
1.2359999,-0.1378064,0.1889793
1.2361,-0.13180314,0.19321384
1.2362,-0.12566984,0.19725773
1.2363,-0.11941258,0.201107
1.2364,-0.11303752,0.20475785
1.2365,-0.10655095,0.20820668
1.2366,-0.099959277,0.21145009
1.2367001,-0.093268998,0.21448487
1.2368,-0.08648672,0.21730804
1.2369,-0.079619125,0.21991681
1.237,-0.072673,0.22230859
1.2371,-0.065655187,0.22448105
1.2372,-0.058572624,0.22643203
1.2373,-0.051432285,0.22815959
1.2374001,-0.044241223,0.22966206
1.2375,-0.037006527,0.23093796
1.2376,-0.029735342,0.23198599
1.2377,-0.022434834,0.23280515
1.2378,-0.015112212,0.23339462
1.2379,-0.0077746958,0.23375383
1.238,-0.00042952769,0.23388241
1.2381001,0.0069160461,0.23378025
1.2381999,0.01425478,0.23344745
1.2383,0.021579431,0.23288432
1.2384,0.028882775,0.23209143
1.2385,0.036157608,0.23106956
1.2386,0.043396749,0.22981973
1.2387,0.050593056,0.22834316
1.2388,0.057739433,0.22664131
1.2388999,0.064828828,0.22471586
1.239,0.071854241,0.22256871
1.2391,0.078808755,0.22020198
1.2392,0.085685492,0.21761802
1.2393,0.092477679,0.21481934
1.2394,0.099178612,0.21180874
1.2395,0.10578168,0.20858918
1.2395999,0.11228037,0.20516384
1.2397,0.11866827,0.20153609
1.2398,0.12493908,0.19770952
1.2399,0.1310866,0.19368789
1.24,0.13710478,0.18947518
1.2401,0.14298768,0.18507554
1.2402,0.1487295,0.18049332
1.2403001,0.15432456,0.17573304
1.2404,0.15976736,0.17079939
1.2405,0.16505252,0.16569725
1.2406,0.17017482,0.16043164
1.2407,0.17512922,0.15500776
1.2408,0.17991084,0.14943098
1.2409,0.18451492,0.14370675
1.2410001,0.18893698,0.13784079
1.2411,0.1931726,0.13183883
1.2412,0.19721764,0.12570682
1.2413,0.20106809,0.1194508
1.2414,0.20472017,0.11307696
1.2415,0.20817025,0.10659155
1.2416,0.21141495,0.10000101
1.2417001,0.21445106,0.093311816
1.2418,0.21727559,0.086530581
1.2419,0.21988575,0.079663999
1.242,0.22227897,0.072718829
1.2421,0.22445287,0.065701932
1.2422,0.22640534,0.058620229
1.2423,0.22813442,0.051480711
1.2424001,0.22963843,0.04429042
1.2424999,0.23091586,0.03705645
1.2426,0.23196548,0.029785935
1.2427,0.23278624,0.022486052
1.2428,0.23337734,0.015164002
1.2429,0.23373818,0.0078270081
1.243,0.23386842,0.00048231092
1.2431,0.23376793,-0.0068628457
1.2431999,0.23343679,-0.014201214
1.2433,0.23287536,-0.021525554
1.2434,0.23208417,-0.02882864
1.2435,0.23106401,-0.036103263
1.2436,0.22981589,-0.043342255
1.2437,0.22834103,-0.050538465
1.2438,0.22664091,-0.057684798
1.2438999,0.22471717,-0.0647742
1.244,0.22257175,-0.071799688
1.2441,0.22020674,-0.078754313
1.2442,0.21762447,-0.085631229
1.2443,0.21482751,-0.09242364
1.2444,0.21181861,-0.099124856
1.2445,0.20860073,-0.10572825
1.2446001,0.20517707,-0.11222733
1.2447,0.20155098,-0.11861566
1.2448,0.19772604,-0.12488696
1.2449,0.19370605,-0.13103503
1.245,0.18949495,-0.1370538
1.2451,0.18509692,-0.14293735
1.2452,0.18051627,-0.14867987
1.2453001,0.17575754,-0.15427567
1.2454,0.17082542,-0.15971926
1.2455,0.16572478,-0.16500525
1.2456,0.16046065,-0.17012845
1.2457,0.15503822,-0.17508379
1.2458,0.14946285,-0.17986637
1.2459,0.14374003,-0.18447149
1.2460001,0.13787541,-0.1888946
1.2460999,0.13187477,-0.19313134
1.2462,0.12574404,-0.19717751
1.2463,0.11948927,-0.20102917
1.2464,0.11311662,-0.20468245
1.2465,0.1066324,-0.20813382
1.2466,0.10004298,-0.21137981
1.2467,0.093354881,-0.21441726
1.2467999,0.086574689,-0.21724315
1.2469,0.079709105,-0.21985471
1.247,0.072764888,-0.22224936
1.2471,0.065748908,-0.22442473
1.2472,0.058668073,-0.22637868
1.2473,0.05152937,-0.22810929
1.2474,0.044339851,-0.22961484
1.2474999,0.0371066,-0.23089384
1.2476,0.029836757,-0.23194505
1.2477,0.022537496,-0.23276742
1.2478,0.015216016,-0.23336014
1.2479,0.0078795422,-0.23372263
1.248,0.00053531112,-0.23385452
1.2481,-0.0068094307,-0.23375569
1.2482001,-0.014147437,-0.23342626
1.2483,-0.021471469,-0.23286653
1.2484,-0.028774299,-0.23207703
1.2485,-0.036048725,-0.2310586
1.2486,-0.043287564,-0.22981219
1.2487,-0.050483685,-0.22833906
1.2488,-0.057629976,-0.22664066
1.2489001,-0.064719401,-0.22471865
1.249,-0.071744949,-0.22257493
1.2491,-0.078699701,-0.22021165
1.2492,-0.085576795,-0.2176311
1.2493,-0.092369437,-0.21483585
1.2494,-0.099070936,-0.21182865
1.2495,-0.10567468,-0.20861247
1.2496001,-0.11217415,-0.20519048
1.2497,-0.11856293,-0.20156607
1.2498,-0.12483472,-0.19774279
1.2499,-0.13098334,-0.19372442
1.25,-0.13700271,-0.18951495
1.2501,-0.14288691,-0.18511851
1.2502,-0.14863013,-0.18053944
1.2503,-0.15422668,-0.17578228
1.2503999,-0.15967107,-0.17085169
1.2505,-0.16495791,-0.16575254
1.2506,-0.170082,-0.1604899
1.2507,-0.17503828,-0.15506892
1.2508,-0.17982185,-0.14949496
1.2509,-0.18442799,-0.14377353
1.251,-0.18885218,-0.13791026
1.2510999,-0.19309004,-0.13191094
1.2512,-0.19713737,-0.12578149
1.2513,-0.20099021,-0.11952797
1.2514,-0.20464474,-0.11315654
1.2515,-0.20809737,-0.10667348
1.2516,-0.21134467,-0.10008519
1.2517,-0.21438347,-0.093398184
1.2517999,-0.21721074,-0.086619034
1.2519,-0.2198237,-0.079754449
1.252,-0.22221979,-0.072811194
1.2521,-0.22439663,-0.065796122
1.2522,-0.22635208,-0.058716148
1.2523,-0.22808421,-0.051578268
1.2524,-0.22959131,-0.044389512
1.2525001,-0.23087189,-0.03715698
1.2526,-0.2319247,-0.029887808
1.2527,-0.23274867,-0.022589166
1.2528,-0.23334303,-0.015268254
1.2529,-0.23370717,-0.007932296
1.253,-0.23384073,-0.00058852846
1.2531,-0.23374359,0.0067558018
1.2532001,-0.23341584,0.01409345
1.2533,-0.23285781,0.021417176
1.2534,-0.23207003,0.028719757
1.2535,-0.23105331,0.035993986
1.2536,-0.22980863,0.043232683
1.2537,-0.22833723,0.050428715
1.2538,-0.22664055,0.057574973
1.2539001,-0.22472028,0.064664416
1.2539999,-0.2225783,0.071690038
1.2541,-0.22021674,0.078644924
1.2542,-0.21763791,0.085522197
1.2543,-0.21484438,0.092315078
1.2544,-0.21183889,0.099016868
1.2545,-0.20862441,0.10562096
1.2546,-0.2052041,0.11212082
1.2546999,-0.20158134,0.11851005
1.2548,-0.19775973,0.12478235
1.2549,-0.19374302,0.13093153
1.255,-0.18953516,0.13695151
1.2551,-0.18514033,0.14283636
1.2552,-0.18056284,0.14858028
1.2553,-0.17580722,0.15417761
1.2553999,-0.17087817,0.15962279
1.2555,-0.16578054,0.1649105
1.2556,-0.16051938,0.17003548
1.2557,-0.15509984,0.1749927
1.2558,-0.1495273,0.17977726
1.2559,-0.14380726,0.18438445
1.256,-0.13794534,0.18880971
1.2561001,-0.13194735,0.19304869
1.2562,-0.12581919,0.1970972
1.2563,-0.11956692,0.20095123
1.2564,-0.11319669,0.20460701
1.2565,-0.10671481,0.20806092
1.2566,-0.10012764,0.21130954
1.2567,-0.093441725,0.21434969
1.2568001,-0.086663619,0.21717834
1.2569,-0.07980004,0.21979272
1.257,-0.072857738,0.22219026
1.2571,-0.065843575,0.22436857
1.2572,-0.058764465,0.22632553
1.2573,-0.051627394,0.22805919
1.2574,-0.044439409,0.22956784
1.2575001,-0.037207596,0.23085001
1.2575999,-0.029939089,0.2319044
1.2577,-0.022641061,0.23273002
1.2578,-0.015320715,0.23332602
1.2579,-0.0079852697,0.23369181
1.258,-0.00064196269,0.23382704
1.2581,0.0067019598,0.2337316
1.2582,0.014039254,0.23340555
1.2582999,0.021362679,0.23284921
1.2584,0.028665012,0.23206316
1.2585,0.035939049,0.23104817
1.2586,0.043177608,0.22980522
1.2587,0.050373554,0.22833554
1.2588,0.057519786,0.22664061
1.2589,0.064609252,0.22472207
1.2589999,0.071634956,0.22258183
1.2591,0.078589976,0.220222
1.2592,0.085467435,0.2176449
1.2593,0.092260562,0.21485309
1.2594,0.09896265,0.2118493
1.2595,0.10556709,0.20863652
1.2596,0.11206736,0.20521791
1.2596999,0.11845705,0.20159684
1.2598,0.12472986,0.19777688
1.2599,0.1308796,0.19376181
1.26,0.13690019,0.18955559
1.2601,0.14278571,0.18516235
1.2602,0.14853035,0.18058646
1.2603,0.15412843,0.17583241
1.2604001,0.15957443,0.17090489
1.2605,0.16486299,0.16580877
1.2606,0.16998889,0.16054907
1.2607,0.17494707,0.155131
1.2608,0.17973264,0.14955989
1.2609,0.18434086,0.14384122
1.261,0.18876721,0.13798067
1.2611001,0.19300732,0.131984
1.2612,0.19705699,0.12585713
1.2613,0.20091224,0.11960611
1.2614,0.20456927,0.11323709
1.2615,0.20802446,0.10675637
1.2616,0.21127442,0.10017034
1.2617,0.21431591,0.093485504
1.2618001,0.21714596,0.086708449
1.2618999,0.21976177,0.079845861
1.262,0.22216076,0.07290452
1.2621,0.22434056,0.065891258
1.2622,0.22629903,0.058813013
1.2623,0.22803423,0.051676758
1.2624,0.22954445,0.044489536
1.2625,0.2308282,0.037258435
1.2625999,0.23188421,0.029990595
1.2627,0.23271145,0.022693183
1.2628,0.23330909,0.015373398
1.2629,0.23367655,0.0080384621
1.263,0.23381346,0.00069561327
1.2631,0.23371971,-0.0066479053
1.2632,0.23339537,-0.013984849
1.2632999,0.23284076,-0.021307977
1.2634,0.23205642,-0.028610067
1.2635,0.23104316,-0.035883915
1.2636,0.22980195,-0.04312234
1.2637,0.22833402,-0.050318208
1.2638,0.22664082,-0.057464413
1.2639,0.22472402,-0.064553909
1.2640001,0.22258553,-0.071579702
1.2641,0.22022744,-0.078534856
1.2642,0.21765207,-0.085412517
1.2643,0.21486199,-0.092205897
1.2644,0.21185991,-0.098908283
1.2645,0.20864885,-0.10551308
1.2646,0.20523192,-0.11201376
1.2647001,0.20161253,-0.11840391
1.2648,0.19779424,-0.12467724
1.2649,0.19378081,-0.13082755
1.265,0.18957622,-0.13684876
1.2651,0.1851846,-0.14273494
1.2652,0.18061028,-0.14848031
1.2653,0.1758578,-0.15407915
1.2654001,0.17093182,-0.15952599
1.2654999,0.16583721,-0.16481541
1.2656,0.16057901,-0.16994223
1.2657,0.15516239,-0.17490137
1.2658,0.1495927,-0.17968793
1.2659,0.14387543,-0.18429722
1.266,0.13801624,-0.18872467
1.2661,0.13202089,-0.19296591
1.2661999,0.12589531,-0.19701676
1.2663,0.11964553,-0.20087324
1.2664,0.11327773,-0.20453152
1.2665,0.10679818,-0.20798801
1.2666,0.10021328,-0.21123928
1.2667,0.09352953,-0.21428216
1.2668,0.086753517,-0.2171136
1.2668999,0.079891928,-0.21973084
1.267,0.072951533,-0.2221313
1.2671,0.065939188,-0.22431259
1.2672,0.0588618,-0.22627258
1.2673,0.051726356,-0.22800933
1.2674,0.044539895,-0.22952111
1.2675,0.037309509,-0.23080646
1.2676001,0.03004233,-0.23186408
1.2677,0.022745527,-0.23269296
1.2678,0.015426302,-0.23329225
1.2679,0.0080918744,-0.2336614
1.268,0.00074947882,-0.23379999
1.2681,-0.006593639,-0.23370793
1.2682,-0.013930235,-0.23338531
1.2683001,-0.02125307,-0.23283242
1.2684,-0.028554922,-0.23204982
1.2685,-0.035828583,-0.2310383
1.2686,-0.043066882,-0.22979882
1.2687,-0.050262675,-0.22833264
1.2688,-0.057408862,-0.22664119
1.2689,-0.064498395,-0.22472616
1.2690001,-0.071524277,-0.2225894
1.2691,-0.078479581,-0.22023305
1.2692,-0.085357435,-0.21765941
1.2693,-0.092151068,-0.21487106
1.2694,-0.098853767,-0.21187072
1.2695,-0.10545892,-0.20866135
1.2696,-0.11196002,-0.20524614
1.2697001,-0.11835065,-0.20162843
1.2697999,-0.1246245,-0.1978118
1.2699,-0.13077538,-0.19380003
1.27,-0.13679722,-0.18959707
1.2701,-0.14268409,-0.18520707
1.2702,-0.14843017,-0.18063433
1.2703,-0.1540298,-0.17588341
1.2704,-0.15947746,-0.17095898
1.2704999,-0.16476777,-0.1658659
1.2706,-0.1698955,-0.16060917
1.2707,-0.1748556,-0.15519401
1.2708,-0.1796432,-0.14962575
1.2709,-0.18425353,-0.14390987
1.271,-0.18868208,-0.13805205
1.2711,-0.19292447,-0.13205802
1.2711999,-0.19697651,-0.12593372
1.2713,-0.20083421,-0.1196852
1.2714,-0.20449376,-0.1133186
1.2715,-0.20795155,-0.10684023
1.2716,-0.21120417,-0.10025646
1.2717,-0.2142484,-0.093573794
1.2718,-0.21708126,-0.086798824
1.2719001,-0.21969995,-0.079938233
1.272,-0.22210187,-0.072998792
1.2721,-0.22428466,-0.065987349
1.2722,-0.22624618,-0.058910821
1.2723,-0.22798447,-0.051776186
1.2724,-0.22949785,-0.044590488
1.2725,-0.23078479,-0.03736081
1.2726001,-0.23184405,-0.030094292
1.2727,-0.23267455,-0.022798099
1.2728,-0.23327552,-0.015479429
1.2729,-0.23364633,-0.0081455037
1.273,-0.23378663,-0.00080355932
1.2731,-0.23369628,0.0065391609
1.2732,-0.23337537,0.013875414
1.2733001,-0.23282422,0.02119796
1.2733999,-0.23204336,0.028499577
1.2735,-0.23103358,0.035773061
1.2736,-0.22979586,0.043011233
1.2737,-0.22833143,0.050206956
1.2738,-0.22664173,0.057353128
1.2739,-0.22472844,0.064442702
1.274,-0.22259344,0.071468681
1.2740999,-0.22023883,0.078424133
1.2742,-0.21766695,0.085302196
1.2743,-0.21488033,0.09209609
1.2744,-0.21188171,0.098799102
1.2745,-0.20867406,0.10540463
1.2746,-0.20526055,0.11190616
1.2747,-0.20164452,0.11829726
1.2747999,-0.19782957,0.12457163
1.2749,-0.19381946,0.13072309
1.275,-0.18961814,0.13674557
1.2751,-0.18522975,0.14263313
1.2752,-0.18065861,0.14837995
1.2753,-0.17590927,0.15398036
1.2754,-0.17098637,0.15942885
1.2755001,-0.16589481,0.16472004
1.2756,-0.16063957,0.16984871
1.2757,-0.15522587,0.17480978
1.2758,-0.14965904,0.17959841
1.2759,-0.14394456,0.18420981
1.276,-0.13808808,0.18863946
1.2761,-0.13209538,0.192883
