"Time","dcPowerSupply.v","dcPowerSupply.i","dcPowerSupply.P"
0.149,59.999531,-0.47005409,-28.203026
0.14910001,59.999531,-0.47070396,-28.242016
0.14920001,59.999527,-0.47135469,-28.281059
0.14929999,59.999527,-0.47200635,-28.320158
0.1494,59.999527,-0.4726589,-28.35931
0.1495,59.999527,-0.47331235,-28.398516
0.1496,59.999527,-0.47396669,-28.437777
0.1497,59.999527,-0.47462195,-28.477091
0.1498,59.999523,-0.47527811,-28.51646
0.1499,59.999523,-0.47593519,-28.555883
0.15000001,59.999523,-0.47659317,-28.595362
0.15009999,59.999523,-0.47725204,-28.634895
0.15019999,59.999523,-0.47791183,-28.674482
0.1503,59.999523,-0.47857255,-28.714125
0.1504,59.999519,-0.47923419,-28.75382
0.1505,59.999519,-0.47989672,-28.793573
0.1506,59.999519,-0.48056018,-28.83338
0.1507,59.999519,-0.48122454,-28.873241
0.1508,59.999519,-0.48188984,-28.913158
0.15090001,59.999519,-0.48255605,-28.953129
0.15099999,59.999516,-0.48322317,-28.993156
0.15109999,59.999516,-0.48389122,-29.033239
0.1512,59.999516,-0.48456019,-29.073378
0.1513,59.999516,-0.48523012,-29.113571
0.1514,59.999516,-0.48590094,-29.15382
0.1515,59.999512,-0.48657268,-29.194124
0.1516,59.999512,-0.48724538,-29.234486
0.1517,59.999512,-0.48791897,-29.2749
0.15180001,59.999512,-0.48859352,-29.315372
0.15189999,59.999512,-0.48926902,-29.355902
0.152,59.999512,-0.48994541,-29.396484
0.1521,59.999508,-0.49062276,-29.437126
0.1522,59.999508,-0.49130106,-29.477821
0.1523,59.999508,-0.49198028,-29.518574
0.1524,59.999508,-0.49266043,-29.559383
0.1525,59.999508,-0.49334154,-29.600248
0.15260001,59.999504,-0.49402356,-29.641171
0.15270001,59.999504,-0.49470657,-29.682148
0.15279999,59.999504,-0.49539047,-29.723185
0.1529,59.999504,-0.49607536,-29.764277
0.153,59.999504,-0.49676117,-29.805424
0.1531,59.999504,-0.49744797,-29.84663
0.1532,59.9995,-0.49813569,-29.887892
0.1533,59.9995,-0.49882436,-29.929213
0.1534,59.9995,-0.49951395,-29.970589
0.15350001,59.9995,-0.50020456,-30.012022
0.15360001,59.9995,-0.5008961,-30.053513
0.15369999,59.9995,-0.50158858,-30.095062
0.1538,59.999496,-0.50228202,-30.136667
0.1539,59.999496,-0.50297642,-30.178331
0.154,59.999496,-0.50367177,-30.220053
0.1541,59.999496,-0.50436807,-30.261831
0.1542,59.999496,-0.50506538,-30.303667
0.1543,59.999493,-0.50576365,-30.345562
0.15440001,59.999493,-0.50646281,-30.387514
0.15449999,59.999493,-0.50716305,-30.429523
0.15459999,59.999493,-0.50786418,-30.471592
0.1547,59.999493,-0.50856626,-30.51372
0.1548,59.999489,-0.50926936,-30.555902
0.1549,59.999489,-0.50997347,-30.598146
0.155,59.999489,-0.51067847,-30.640448
0.1551,59.999489,-0.51138449,-30.682808
0.1552,59.999489,-0.51209146,-30.725225
0.15530001,59.999489,-0.51279944,-30.767704
0.15539999,59.999485,-0.51350838,-30.81024
0.15549999,59.999485,-0.51421827,-30.852833
0.1556,59.999485,-0.51492918,-30.895487
0.1557,59.999485,-0.51564109,-30.9382
0.1558,59.999485,-0.51635396,-30.98097
0.1559,59.999481,-0.51706779,-31.023802
0.156,59.999481,-0.51778269,-31.066692
0.1561,59.999481,-0.51849848,-31.10964
0.15620001,59.999481,-0.51921529,-31.152649
0.15629999,59.999481,-0.5199331,-31.195717
0.1564,59.999481,-0.52065194,-31.238844
0.1565,59.999477,-0.52137172,-31.282032
0.1566,59.999477,-0.52209252,-31.325279
0.1567,59.999477,-0.52281433,-31.368586
0.1568,59.999477,-0.5235371,-31.411951
0.1569,59.999477,-0.52426088,-31.455378
0.15700001,59.999474,-0.52498567,-31.498865
0.15710001,59.999474,-0.52571148,-31.542412
0.15719999,59.999474,-0.52643824,-31.586018
0.1573,59.999474,-0.52716607,-31.629684
0.1574,59.999474,-0.52789485,-31.673412
0.1575,59.99947,-0.52862465,-31.717201
0.1576,59.99947,-0.52935547,-31.761049
0.1577,59.99947,-0.53008729,-31.804958
0.1578,59.99947,-0.53082013,-31.848928
0.15790001,59.99947,-0.53155404,-31.892958
0.15800001,59.999466,-0.53228891,-31.93705
0.15809999,59.999466,-0.53302479,-31.981203
0.1582,59.999466,-0.53376168,-32.025417
0.1583,59.999466,-0.53449959,-32.069691
0.1584,59.999466,-0.53523856,-32.114025
0.1585,59.999462,-0.5359785,-32.158424
0.1586,59.999462,-0.5367195,-32.202881
0.1587,59.999462,-0.53746152,-32.247402
0.15880001,59.999462,-0.53820455,-32.291981
0.15889999,59.999462,-0.5389486,-32.336624
0.15899999,59.999462,-0.53969371,-32.381329
0.1591,59.999458,-0.54043984,-32.426098
0.1592,59.999458,-0.54118699,-32.470924
0.1593,59.999458,-0.54193515,-32.515816
0.1594,59.999458,-0.54268438,-32.560768
0.1595,59.999458,-0.54343462,-32.605782
0.1596,59.999454,-0.54418594,-32.65086
0.15970001,59.999454,-0.54493827,-32.695999
0.15979999,59.999454,-0.54569167,-32.741199
0.15989999,59.999454,-0.54644603,-32.786465
0.16,59.999454,-0.54720151,-32.831791
0.1601,59.999451,-0.54795802,-32.877182
0.1602,59.999451,-0.54871559,-32.922634
0.1603,59.999451,-0.54947418,-32.968147
0.1604,59.999451,-0.55023378,-33.013725
0.1605,59.999451,-0.55099452,-33.059368
0.16060001,59.999447,-0.55175626,-33.105072
0.16069999,59.999447,-0.55251902,-33.150837
0.1608,59.999447,-0.55328292,-33.196667
0.1609,59.999447,-0.55404782,-33.242561
0.161,59.999447,-0.5548138,-33.288517
0.1611,59.999443,-0.55558079,-33.334538
0.1612,59.999443,-0.55634886,-33.380623
0.1613,59.999443,-0.55711806,-33.426773
0.16140001,59.999443,-0.55788827,-33.472984
0.16150001,59.999443,-0.55865949,-33.51926
0.16159999,59.999439,-0.55943185,-33.565598
0.1617,59.999439,-0.56020528,-33.612003
0.1618,59.999439,-0.56097978,-33.65847
0.1619,59.999439,-0.5617553,-33.705002
0.162,59.999439,-0.56253195,-33.751598
0.1621,59.999435,-0.56330961,-33.79826
0.1622,59.999435,-0.5640884,-33.844986
0.16230001,59.999435,-0.56486827,-33.891777
0.16240001,59.999435,-0.56564915,-33.938629
0.16249999,59.999435,-0.56643116,-33.98555
0.1626,59.999432,-0.56721425,-34.032536
0.1627,59.999432,-0.56799841,-34.079582
0.1628,59.999432,-0.5687837,-34.126698
0.1629,59.999432,-0.56957,-34.173878
0.163,59.999428,-0.57035744,-34.221123
0.1631,59.999428,-0.57114595,-34.268433
0.16320001,59.999428,-0.57193559,-34.315807
0.16329999,59.999428,-0.57272625,-34.363247
0.16339999,59.999428,-0.57351804,-34.410755
0.1635,59.999424,-0.57431096,-34.458328
0.1636,59.999424,-0.57510495,-34.505966
0.1637,59.999424,-0.57590002,-34.553669
0.1638,59.999424,-0.57669616,-34.601437
0.1639,59.999424,-0.57749349,-34.649273
0.164,59.99942,-0.57829183,-34.697178
0.16410001,59.99942,-0.57909131,-34.745144
0.16419999,59.99942,-0.57989192,-34.793179
0.16429999,59.99942,-0.5806936,-34.841278
0.1644,59.99942,-0.58149642,-34.889446
0.1645,59.999416,-0.58230031,-34.937679
0.1646,59.999416,-0.58310533,-34.985981
0.1647,59.999416,-0.58391148,-35.034348
0.1648,59.999416,-0.58471876,-35.082783
0.1649,59.999416,-0.58552712,-35.131283
0.16500001,59.999413,-0.58633661,-35.179852
0.16509999,59.999413,-0.58714724,-35.228489
0.1652,59.999413,-0.58795893,-35.277191
0.1653,59.999413,-0.58877176,-35.325962
0.1654,59.999409,-0.58958578,-35.374798
0.1655,59.999409,-0.59040087,-35.423702
0.1656,59.999409,-0.5912171,-35.472675
0.1657,59.999409,-0.59203446,-35.521717
0.16580001,59.999409,-0.59285289,-35.570824
0.16590001,59.999405,-0.59367251,-35.619999
0.16599999,59.999405,-0.59449327,-35.669243
0.1661,59.999405,-0.59531516,-35.718555
0.1662,59.999405,-0.59613818,-35.767937
0.1663,59.999405,-0.59696233,-35.817383
0.1664,59.999401,-0.59778762,-35.866901
0.1665,59.999401,-0.59861404,-35.916485
0.1666,59.999401,-0.59944165,-35.966141
0.16670001,59.999401,-0.60027039,-36.015862
0.16680001,59.999397,-0.60110027,-36.065655
0.16689999,59.999397,-0.60193127,-36.115513
0.167,59.999397,-0.60276341,-36.165443
0.1671,59.999397,-0.60359675,-36.215439
0.1672,59.999397,-0.60443121,-36.265507
0.1673,59.999393,-0.60526681,-36.315643
0.1674,59.999393,-0.6061036,-36.365849
0.1675,59.999393,-0.60694152,-36.416122
0.16760001,59.999393,-0.60778064,-36.466469
0.16769999,59.99939,-0.60862088,-36.516884
0.16779999,59.99939,-0.60946226,-36.567368
0.1679,59.99939,-0.61030489,-36.61792
0.168,59.99939,-0.6111486,-36.668545
0.1681,59.99939,-0.61199349,-36.719238
0.1682,59.999386,-0.61283958,-36.77
0.1683,59.999386,-0.61368686,-36.820835
0.1684,59.999386,-0.61453527,-36.871738
0.16850001,59.999386,-0.61538482,-36.92271
0.16859999,59.999382,-0.61623561,-36.973755
0.16869999,59.999382,-0.61708754,-37.024872
0.1688,59.999382,-0.61794066,-37.076057
0.1689,59.999382,-0.61879498,-37.127316
0.169,59.999382,-0.61965042,-37.178642
0.1691,59.999378,-0.62050712,-37.230042
0.1692,59.999378,-0.62136495,-37.281509
0.1693,59.999378,-0.62222397,-37.333054
0.16940001,59.999378,-0.62308419,-37.384663
0.16949999,59.999374,-0.62394559,-37.436348
0.1696,59.999374,-0.62480819,-37.488102
0.1697,59.999374,-0.62567198,-37.539928
0.1698,59.999374,-0.62653697,-37.591827
0.1699,59.999374,-0.6274032,-37.643795
0.17,59.999371,-0.62827057,-37.695839
0.1701,59.999371,-0.62913913,-37.747952
0.17020001,59.999371,-0.63000894,-37.800137
0.17030001,59.999371,-0.63087988,-37.852394
0.17039999,59.999367,-0.63175207,-37.904724
0.1705,59.999367,-0.63262546,-37.957127
0.1706,59.999367,-0.63350004,-38.009602
0.1707,59.999367,-0.63437587,-38.062149
0.1708,59.999363,-0.63525289,-38.114769
0.1709,59.999363,-0.63613111,-38.167461
0.171,59.999363,-0.63701057,-38.22023
0.17110001,59.999363,-0.63789123,-38.273067
0.17120001,59.999363,-0.63877308,-38.325977
0.17129999,59.999359,-0.63965619,-38.378963
0.1714,59.999359,-0.64054054,-38.432022
0.1715,59.999359,-0.64142609,-38.485153
0.1716,59.999359,-0.64231282,-38.538357
0.1717,59.999355,-0.64320081,-38.591637
0.1718,59.999355,-0.64409006,-38.644989
0.1719,59.999355,-0.64498049,-38.698414
0.17200001,59.999355,-0.64587218,-38.751915
0.17209999,59.999352,-0.64676511,-38.805489
0.17219999,59.999352,-0.64765924,-38.859135
0.1723,59.999352,-0.64855462,-38.912857
0.1724,59.999352,-0.64945126,-38.966652
0.1725,59.999352,-0.65034908,-39.020523
0.1726,59.999348,-0.65124822,-39.074467
0.1727,59.999348,-0.65214854,-39.128487
0.1728,59.999348,-0.65305012,-39.182583
0.17290001,59.999348,-0.65395296,-39.236752
0.17299999,59.999344,-0.65485704,-39.290993
0.17309999,59.999344,-0.65576237,-39.345314
0.1732,59.999344,-0.65666896,-39.399708
0.1733,59.999344,-0.6575768,-39.454178
0.1734,59.99934,-0.65848589,-39.50872
0.1735,59.99934,-0.65939623,-39.563339
0.1736,59.99934,-0.66030788,-39.618034
0.1737,59.99934,-0.66122073,-39.672806
0.17380001,59.999336,-0.66213489,-39.727654
0.17389999,59.999336,-0.66305023,-39.782578
0.17399999,59.999336,-0.66396689,-39.837574
0.1741,59.999336,-0.66488487,-39.892651
0.1742,59.999332,-0.66580403,-39.9478
0.1743,59.999332,-0.6667245,-40.003025
0.1744,59.999332,-0.66764623,-40.058331
0.1745,59.999332,-0.66856927,-40.113708
0.17460001,59.999329,-0.66949356,-40.169167
0.17470001,59.999329,-0.67041916,-40.224697
0.17479999,59.999329,-0.67134595,-40.280308
0.1749,59.999329,-0.67227411,-40.335995
0.175,59.999329,-0.67320353,-40.391758
0.1751,59.999325,-0.67413419,-40.447598
0.1752,59.999325,-0.67506617,-40.503517
0.1753,59.999325,-0.67599946,-40.559513
0.1754,59.999325,-0.67693406,-40.615585
0.17550001,59.999321,-0.67786992,-40.671734
0.17560001,59.999321,-0.67880702,-40.727962
0.17569999,59.999321,-0.6797455,-40.784267
0.1758,59.999321,-0.68068522,-40.840649
0.1759,59.999317,-0.68162626,-40.89711
0.176,59.999317,-0.68256861,-40.953651
0.1761,59.999317,-0.68351227,-41.010269
0.1762,59.999317,-0.68445718,-41.066963
0.1763,59.999313,-0.68540347,-41.123737
0.17640001,59.999313,-0.686351,-41.180592
0.17649999,59.999313,-0.68729991,-41.237522
0.17659999,59.999313,-0.68825006,-41.294533
0.1767,59.99931,-0.68920159,-41.35162
0.1768,59.99931,-0.69015437,-41.408787
0.1769,59.99931,-0.69110852,-41.466034
0.177,59.99931,-0.69206399,-41.523361
0.1771,59.999306,-0.69302076,-41.580765
0.1772,59.999306,-0.69397885,-41.638248
0.17730001,59.999306,-0.69493824,-41.695812
0.17739999,59.999306,-0.69589901,-41.753456
0.17749999,59.999302,-0.69686109,-41.81118
0.1776,59.999302,-0.69782448,-41.86898
0.1777,59.999302,-0.69878924,-41.926865
0.1778,59.999302,-0.69975531,-41.984829
0.1779,59.999298,-0.70072269,-42.04287
0.178,59.999298,-0.70169145,-42.100994
0.1781,59.999298,-0.70266151,-42.159195
0.17820001,59.999298,-0.70363295,-42.21748
0.17829999,59.999294,-0.7046057,-42.275845
0.17839999,59.999294,-0.70557982,-42.33429
0.1785,59.999294,-0.70655525,-42.392818
0.1786,59.999294,-0.70753205,-42.451424
0.1787,59.99929,-0.70851022,-42.510113
0.1788,59.99929,-0.7094897,-42.568882
0.1789,59.99929,-0.71047062,-42.627731
0.17900001,59.999287,-0.71145284,-42.686661
0.17910001,59.999287,-0.71243638,-42.745674
0.17919999,59.999287,-0.71342134,-42.804771
0.1793,59.999287,-0.71440762,-42.863949
0.1794,59.999283,-0.71539527,-42.923206
0.1795,59.999283,-0.71638429,-42.982544
0.1796,59.999283,-0.71737468,-43.041969
0.1797,59.999283,-0.71836644,-43.101471
0.1798,59.999279,-0.71935958,-43.16106
0.17990001,59.999279,-0.72035408,-43.220726
0.18000001,59.999279,-0.72135001,-43.280479
0.18009999,59.999279,-0.72234726,-43.340313
0.1802,59.999275,-0.72334588,-43.40023
0.1803,59.999275,-0.72434592,-43.460228
0.1804,59.999275,-0.72534728,-43.520313
0.1805,59.999275,-0.72635007,-43.580479
0.1806,59.999271,-0.72735423,-43.640728
0.1807,59.999271,-0.72835982,-43.701057
0.18080001,59.999271,-0.72936678,-43.761475
0.18089999,59.999271,-0.73037511,-43.821972
0.18099999,59.999268,-0.73138487,-43.882557
0.1811,59.999268,-0.73239595,-43.943222
0.1812,59.999268,-0.73340851,-44.003971
0.1813,59.999264,-0.73442245,-44.064808
0.1814,59.999264,-0.73543775,-44.125725
0.1815,59.999264,-0.73645449,-44.186729
0.1816,59.999264,-0.73747265,-44.247814
0.18170001,59.99926,-0.73849219,-44.308987
0.18179999,59.99926,-0.73951316,-44.370243
0.18189999,59.99926,-0.7405355,-44.431583
0.182,59.99926,-0.74155927,-44.493008
0.1821,59.999256,-0.74258447,-44.55452
0.1822,59.999256,-0.7436111,-44.616112
0.1823,59.999256,-0.74463916,-44.677795
0.1824,59.999256,-0.74566859,-44.739559
0.1825,59.999252,-0.74669945,-44.801411
0.18260001,59.999252,-0.7477318,-44.863346
0.18269999,59.999252,-0.74876553,-44.925369
0.18279999,59.999249,-0.74980068,-44.987476
0.1829,59.999249,-0.75083727,-45.049671
0.183,59.999249,-0.75187528,-45.11195
0.1831,59.999249,-0.75291473,-45.174316
0.1832,59.999245,-0.75395566,-45.236771
0.1833,59.999245,-0.75499797,-45.299309
0.18340001,59.999245,-0.75604177,-45.361935
0.18350001,59.999245,-0.75708699,-45.424644
0.18359999,59.999241,-0.75813365,-45.487442
0.1837,59.999241,-0.75918174,-45.550327
0.1838,59.999241,-0.76023132,-45.6133
0.1839,59.999237,-0.76128232,-45.676361
0.184,59.999237,-0.76233476,-45.739506
0.1841,59.999237,-0.76338869,-45.802738
0.1842,59.999237,-0.76444405,-45.866058
0.18430001,59.999233,-0.7655009,-45.92947
0.18440001,59.999233,-0.76655918,-45.992966
0.18449999,59.999233,-0.76761895,-46.056549
0.1846,59.999229,-0.76868021,-46.12022
0.1847,59.999229,-0.76974291,-46.183979
0.1848,59.999229,-0.77080703,-46.247829
0.1849,59.999229,-0.77187264,-46.311764
0.185,59.999226,-0.7729398,-46.37579
0.1851,59.999226,-0.77400833,-46.439903
0.18520001,59.999226,-0.77507842,-46.504105
0.18529999,59.999226,-0.77614993,-46.568394
0.18539999,59.999222,-0.77722299,-46.632774
0.1855,59.999222,-0.77829748,-46.697243
0.1856,59.999222,-0.77937347,-46.761799
0.1857,59.999218,-0.78045094,-46.826447
0.1858,59.999218,-0.7815299,-46.891182
0.1859,59.999218,-0.78261036,-46.956009
0.186,59.999218,-0.7836923,-47.020924
0.18610001,59.999214,-0.78477573,-47.08593
0.18619999,59.999214,-0.78586066,-47.151024
0.18629999,59.999214,-0.78694713,-47.216209
0.1864,59.99921,-0.78803509,-47.281483
0.1865,59.99921,-0.78912455,-47.346848
0.1866,59.99921,-0.79021549,-47.412304
0.1867,59.99921,-0.79130793,-47.477852
0.1868,59.999207,-0.79240191,-47.543488
0.1869,59.999207,-0.79349738,-47.609215
0.18700001,59.999207,-0.79459441,-47.675034
0.18709999,59.999203,-0.79569292,-47.74094
0.18719999,59.999203,-0.79679292,-47.806942
0.1873,59.999203,-0.79789448,-47.873035
0.1874,59.999203,-0.79899758,-47.939217
0.1875,59.999199,-0.80010217,-48.005489
0.1876,59.999199,-0.80120832,-48.071857
0.1877,59.999199,-0.80231601,-48.138313
0.18780001,59.999195,-0.80342519,-48.204865
0.18790001,59.999195,-0.80453593,-48.271507
0.18799999,59.999195,-0.80564815,-48.338242
0.1881,59.999195,-0.80676198,-48.405067
0.1882,59.999191,-0.8078773,-48.471985
0.1883,59.999191,-0.80899417,-48.538998
0.1884,59.999191,-0.8101126,-48.606098
0.1885,59.999187,-0.81123257,-48.673298
0.1886,59.999187,-0.81235409,-48.740585
0.18870001,59.999187,-0.81347716,-48.807968
0.18880001,59.999184,-0.81460178,-48.875443
0.18889999,59.999184,-0.81572795,-48.943012
0.189,59.999184,-0.81685567,-49.010674
0.1891,59.999184,-0.817985,-49.07843
0.1892,59.99918,-0.81911582,-49.146278
0.1893,59.99918,-0.82024825,-49.214222
0.1894,59.99918,-0.82138222,-49.282261
0.1895,59.999176,-0.82251781,-49.350391
0.18960001,59.999176,-0.82365489,-49.418617
0.18970001,59.999176,-0.82479358,-49.486935
0.18979999,59.999172,-0.82593387,-49.555351
0.1899,59.999172,-0.82707572,-49.623859
0.19,59.999172,-0.82821912,-49.692463
0.1901,59.999172,-0.82936412,-49.761158
0.1902,59.999168,-0.83051074,-49.829952
0.1903,59.999168,-0.8316589,-49.898842
0.1904,59.999168,-0.83280861,-49.967823
0.19050001,59.999165,-0.83396,-50.036903
0.19059999,59.999165,-0.83511293,-50.106079
0.19069999,59.999165,-0.83626747,-50.175346
0.1908,59.999161,-0.83742356,-50.244713
0.1909,59.999161,-0.83858132,-50.314175
0.191,59.999161,-0.83974063,-50.383732
0.1911,59.999161,-0.84090155,-50.453388
0.1912,59.999157,-0.84206408,-50.523136
0.1913,59.999157,-0.84322822,-50.592983
0.19140001,59.999157,-0.84439403,-50.662926
0.19149999,59.999153,-0.84556139,-50.732967
0.19159999,59.999153,-0.84673035,-50.803104
0.1917,59.999153,-0.84790093,-50.873337
0.1918,59.999149,-0.84907317,-50.943668
0.1919,59.999149,-0.85024697,-51.014095
0.192,59.999149,-0.85142243,-51.084621
0.1921,59.999146,-0.8525995,-51.155243
0.19220001,59.999146,-0.85377824,-51.225964
0.19230001,59.999146,-0.85495853,-51.296783
0.19239999,59.999146,-0.85614049,-51.367699
0.1925,59.999142,-0.85732412,-51.438713
0.1926,59.999142,-0.85850936,-51.509827
0.1927,59.999142,-0.85969627,-51.581036
0.1928,59.999138,-0.86088479,-51.652344
0.1929,59.999138,-0.86207491,-51.723751
0.193,59.999138,-0.86326671,-51.795258
0.19310001,59.999134,-0.86446017,-51.866863
0.19320001,59.999134,-0.8656553,-51.938568
0.19329999,59.999134,-0.86685205,-52.010372
0.1934,59.99913,-0.86805046,-52.082275
0.1935,59.99913,-0.86925054,-52.154274
0.1936,59.99913,-0.87045223,-52.226376
0.1937,59.99913,-0.87165564,-52.298576
0.1938,59.999126,-0.87286067,-52.37088
0.1939,59.999126,-0.87406743,-52.443279
0.19400001,59.999126,-0.87527579,-52.515781
0.19410001,59.999123,-0.87648582,-52.588383
0.19419999,59.999123,-0.87769759,-52.661083
0.1943,59.999123,-0.87891096,-52.733887
0.1944,59.999119,-0.88012606,-52.806789
0.1945,59.999119,-0.88134283,-52.879791
0.1946,59.999119,-0.88256127,-52.952896
0.1947,59.999115,-0.88378137,-53.026104
0.1948,59.999115,-0.88500321,-53.099411
0.19490001,59.999115,-0.88622671,-53.172817
0.19499999,59.999111,-0.88745189,-53.246326
0.19509999,59.999111,-0.88867879,-53.319939
0.1952,59.999111,-0.88990736,-53.39365
0.1953,59.999107,-0.89113766,-53.467464
0.1954,59.999107,-0.89236963,-53.541382
0.1955,59.999107,-0.89360332,-53.615402
0.1956,59.999104,-0.89483875,-53.689522
0.1957,59.999104,-0.89607584,-53.763748
0.19580001,59.999104,-0.89731467,-53.838074
0.19589999,59.9991,-0.89855516,-53.912502
0.19599999,59.9991,-0.89979738,-53.987034
0.1961,59.9991,-0.90104139,-54.061668
0.1962,59.999096,-0.90228707,-54.13641
0.1963,59.999096,-0.90353441,-54.21125
0.1964,59.999096,-0.90478355,-54.286194
0.1965,59.999092,-0.90603441,-54.361244
0.19660001,59.999092,-0.907287,-54.436398
0.19670001,59.999092,-0.90854132,-54.511654
0.19679999,59.999092,-0.90979737,-54.587013
0.1969,59.999088,-0.91105515,-54.662479
0.197,59.999088,-0.91231465,-54.738045
0.1971,59.999088,-0.91357589,-54.813721
0.1972,59.999084,-0.91483891,-54.8895
0.1973,59.999084,-0.91610366,-54.965382
0.1974,59.999084,-0.91737014,-55.041367
0.19750001,59.999081,-0.91863841,-55.117462
0.19760001,59.999081,-0.9199084,-55.193657
0.19769999,59.999081,-0.92118019,-55.269962
0.1978,59.999077,-0.9224537,-55.346371
0.1979,59.999077,-0.92372894,-55.422886
0.198,59.999077,-0.92500603,-55.499504
0.1981,59.999073,-0.92628479,-55.576233
0.1982,59.999073,-0.9275654,-55.653065
0.1983,59.999073,-0.92884773,-55.73
0.19840001,59.999069,-0.93013185,-55.807045
0.19850001,59.999069,-0.93141776,-55.884197
0.19859999,59.999065,-0.9327054,-55.961456
0.1987,59.999065,-0.93399489,-56.038818
0.1988,59.999065,-0.9352861,-56.116291
0.1989,59.999062,-0.93657911,-56.193871
0.199,59.999062,-0.9378739,-56.271557
0.1991,59.999062,-0.93917054,-56.34935
0.1992,59.999058,-0.94046891,-56.42725
0.19930001,59.999058,-0.94176906,-56.50526
0.19939999,59.999058,-0.94307107,-56.583374
0.19949999,59.999054,-0.94437486,-56.661598
0.1996,59.999054,-0.94568044,-56.739933
0.1997,59.999054,-0.94698781,-56.818375
0.1998,59.99905,-0.94829702,-56.896923
0.1999,59.99905,-0.94960803,-56.975578
0.2,59.99905,-0.95092082,-57.054348
0.2001,59.999046,-0.95223546,-57.133221
0.20020001,59.999046,-0.95355195,-57.212208
0.20029999,59.999046,-0.95487022,-57.291302
0.20039999,59.999043,-0.95619029,-57.370502
0.2005,59.999043,-0.9575122,-57.449814
0.2006,59.999043,-0.95883596,-57.52924
0.2007,59.999039,-0.96016151,-57.608768
0.2008,59.999039,-0.96148896,-57.688412
0.2009,59.999039,-0.96281821,-57.768162
0.20100001,59.999035,-0.96414924,-57.848026
0.20110001,59.999035,-0.96548218,-57.927998
0.20119999,59.999035,-0.96681696,-58.008083
0.2013,59.999031,-0.96815354,-58.088276
0.2014,59.999031,-0.96949202,-58.168579
0.2015,59.999031,-0.97083229,-58.248997
0.2016,59.999027,-0.97217447,-58.329525
0.2017,59.999027,-0.97351849,-58.41016
0.2018,59.999023,-0.97486436,-58.49091
0.20190001,59.999023,-0.97621208,-58.571774
0.20200001,59.999023,-0.97756171,-58.652744
0.20209999,59.99902,-0.97891313,-58.733829
0.2022,59.99902,-0.98026651,-58.815029
0.2023,59.99902,-0.98162168,-58.896339
0.2024,59.999016,-0.98297876,-58.97776
0.2025,59.999016,-0.98433769,-59.059296
0.2026,59.999016,-0.98569852,-59.140942
0.2027,59.999012,-0.98706126,-59.222702
0.20280001,59.999012,-0.98842585,-59.304573
0.20290001,59.999012,-0.98979235,-59.386559
0.20299999,59.999008,-0.99116069,-59.468658
0.2031,59.999008,-0.99253094,-59.550873
0.2032,59.999004,-0.9939031,-59.633198
0.2033,59.999004,-0.99527717,-59.715641
0.2034,59.999004,-0.99665314,-59.798195
0.2035,59.999001,-0.99803096,-59.880863
0.2036,59.999001,-0.99941075,-59.963646
0.20370001,59.999001,-1.0007924,-60.046543
0.20379999,59.998997,-1.002176,-60.129555
0.20389999,59.998997,-1.0035615,-60.212681
0.204,59.998997,-1.0049489,-60.295925
0.2041,59.998993,-1.0063382,-60.37928
0.2042,59.998993,-1.0077294,-60.462753
0.2043,59.998989,-1.0091226,-60.546341
0.2044,59.998989,-1.0105177,-60.630043
0.2045,59.998989,-1.0119147,-60.71386
0.20460001,59.998985,-1.0133137,-60.797794
0.20469999,59.998985,-1.0147146,-60.881847
0.20479999,59.998985,-1.0161175,-60.966011
0.2049,59.998981,-1.0175222,-61.050297
0.205,59.998981,-1.0189289,-61.134693
0.2051,59.998981,-1.0203376,-61.219212
0.2052,59.998978,-1.0217482,-61.303844
0.2053,59.998978,-1.0231607,-61.388596
0.2054,59.998974,-1.0245752,-61.473461
0.20550001,59.998974,-1.0259917,-61.558445
0.20559999,59.998974,-1.02741,-61.643547
0.2057,59.99897,-1.0288304,-61.728767
0.2058,59.99897,-1.0302528,-61.814106
0.2059,59.99897,-1.0316771,-61.899559
0.206,59.998966,-1.0331033,-61.985134
0.2061,59.998966,-1.0345316,-62.070827
0.2062,59.998962,-1.0359619,-62.156635
0.20630001,59.998962,-1.037394,-62.242565
0.20640001,59.998962,-1.0388283,-62.328613
0.20649999,59.998959,-1.0402644,-62.41478
0.2066,59.998959,-1.0417025,-62.501064
0.2067,59.998959,-1.0431427,-62.587471
0.2068,59.998955,-1.0445848,-62.673996
0.2069,59.998955,-1.0460289,-62.760639
0.207,59.998951,-1.047475,-62.847404
0.2071,59.998951,-1.0489231,-62.934288
0.20720001,59.998951,-1.0503732,-63.02129
0.20730001,59.998947,-1.0518254,-63.108414
0.20739999,59.998947,-1.0532795,-63.19566
0.2075,59.998947,-1.0547357,-63.283024
0.2076,59.998943,-1.0561938,-63.37051
0.2077,59.998943,-1.0576539,-63.458118
0.2078,59.99894,-1.0591161,-63.545845
0.2079,59.99894,-1.0605804,-63.633698
0.208,59.99894,-1.0620465,-63.721668
0.20810001,59.998936,-1.0635148,-63.809757
0.20819999,59.998936,-1.0649852,-63.897972
0.20829999,59.998932,-1.0664574,-63.986309
0.2084,59.998932,-1.0679318,-64.074768
0.2085,59.998932,-1.0694082,-64.163345
0.2086,59.998928,-1.0708866,-64.252052
0.2087,59.998928,-1.0723671,-64.340874
0.2088,59.998924,-1.0738497,-64.429825
0.2089,59.998924,-1.0753342,-64.518898
