"Time","mass.v","massQS.v"
7.5900002,-1.3539123e-16,5.4928896e-20
7.5900998,-1.3653393e-16,5.5246999e-20
7.5901999,-1.376757e-16,5.5564992e-20
7.5903001,-1.3881654e-16,5.5882862e-20
7.5904002,-1.3995643e-16,5.6200615e-20
7.5904999,-1.4109539e-16,5.6518246e-20
7.5906,-1.4223339e-16,5.6835761e-20
7.5907001,-1.4337044e-16,5.7153153e-20
7.5907998,-1.4450653e-16,5.7470422e-20
7.5908999,-1.4564166e-16,5.7787561e-20
7.5910001,-1.4677583e-16,5.8104578e-20
7.5911002,-1.4790903e-16,5.8421466e-20
7.5911999,-1.4904126e-16,5.8738231e-20
7.5913,-1.501725e-16,5.905486e-20
7.5914001,-1.5130276e-16,5.937136e-20
7.5914998,-1.5243204e-16,5.9687724e-20
7.5915999,-1.5356031e-16,6.000396e-20
7.5917001,-1.5468761e-16,6.0320059e-20
7.5918002,-1.5581388e-16,6.0636022e-20
7.5918999,-1.5693916e-16,6.095185e-20
7.592,-1.5806344e-16,6.1267536e-20
7.5921001,-1.591867e-16,6.1583086e-20
7.5921998,-1.6030894e-16,6.1898487e-20
7.5922999,-1.6143016e-16,6.2213753e-20
7.5924001,-1.6255035e-16,6.252887e-20
7.5925002,-1.636695e-16,6.2843845e-20
7.5925999,-1.6478763e-16,6.3158671e-20
7.5927,-1.659047e-16,6.3473355e-20
7.5928001,-1.6702075e-16,6.3787884e-20
7.5928998,-1.6813574e-16,6.4102265e-20
7.5929999,-1.6924968e-16,6.4416496e-20
7.5931001,-1.7036256e-16,6.4730573e-20
7.5932002,-1.7147437e-16,6.5044494e-20
7.5932999,-1.7258512e-16,6.5358261e-20
7.5934,-1.736948e-16,6.5671872e-20
7.5935001,-1.7480341e-16,6.5985322e-20
7.5935998,-1.7591093e-16,6.6298617e-20
7.5936999,-1.7701737e-16,6.6611743e-20
7.5938001,-1.781227e-16,6.6924715e-20
7.5939002,-1.7922697e-16,6.7237518e-20
7.5939999,-1.8033012e-16,6.755016e-20
7.5941,-1.8143218e-16,6.7862641e-20
7.5942001,-1.8253313e-16,6.8174947e-20
7.5942998,-1.8363296e-16,6.8487084e-20
7.5943999,-1.8473168e-16,6.8799054e-20
7.5945001,-1.8582927e-16,6.911085e-20
7.5946002,-1.8692576e-16,6.9422477e-20
7.5946999,-1.880211e-16,6.973393e-20
7.5948,-1.8911531e-16,7.0045208e-20
7.5949001,-1.9020838e-16,7.0356306e-20
7.5949998,-1.9130031e-16,7.0667229e-20
7.5950999,-1.9239109e-16,7.0977971e-20
7.5952001,-1.9348072e-16,7.1288532e-20
7.5953002,-1.9456919e-16,7.1598912e-20
7.5953999,-1.956565e-16,7.1909111e-20
7.5955,-1.9674265e-16,7.2219123e-20
7.5956001,-1.9782762e-16,7.2528947e-20
7.5956998,-1.9891142e-16,7.2838591e-20
7.5957999,-1.9999403e-16,7.314804e-20
7.5959001,-2.0107547e-16,7.3457303e-20
7.5960002,-2.0215572e-16,7.3766371e-20
7.5960999,-2.0323477e-16,7.4075245e-20
7.5962,-2.0431262e-16,7.4383926e-20
7.5963001,-2.0538928e-16,7.4692412e-20
7.5963998,-2.0646472e-16,7.5000705e-20
7.5964999,-2.0753895e-16,7.5308798e-20
7.5966001,-2.0861197e-16,7.561669e-20
7.5967002,-2.0968376e-16,7.5924382e-20
7.5967999,-2.1075433e-16,7.6231873e-20
7.5969,-2.1182367e-16,7.6539158e-20
7.5970001,-2.1289178e-16,7.6846242e-20
7.5970998,-2.1395864e-16,7.7153113e-20
7.5971999,-2.1502426e-16,7.7459784e-20
7.5973001,-2.1608863e-16,7.7766241e-20
7.5974002,-2.1715175e-16,7.8072486e-20
7.5974998,-2.1821361e-16,7.8378523e-20
7.5976,-2.192742e-16,7.8684347e-20
7.5977001,-2.2033353e-16,7.8989958e-20
7.5977998,-2.2139158e-16,7.9295349e-20
7.5978999,-2.2244837e-16,7.9600521e-20
7.598,-2.2350386e-16,7.9905479e-20
7.5981002,-2.2455807e-16,8.0210218e-20
7.5981998,-2.2561098e-16,8.051473e-20
7.5983,-2.2666263e-16,8.0819023e-20
7.5984001,-2.2771295e-16,8.1123095e-20
7.5984998,-2.2876197e-16,8.1426936e-20
7.5985999,-2.2980967e-16,8.173055e-20
7.5987,-2.3085608e-16,8.2033938e-20
7.5988002,-2.3190113e-16,8.2337093e-20
7.5988998,-2.3294489e-16,8.2640022e-20
7.599,-2.3398732e-16,8.2942712e-20
7.5991001,-2.350284e-16,8.3245176e-20
7.5991998,-2.3606816e-16,8.35474e-20
7.5992999,-2.3710657e-16,8.3849386e-20
7.5994,-2.3814363e-16,8.4151132e-20
7.5995002,-2.3917931e-16,8.445264e-20
7.5995998,-2.4021367e-16,8.4753914e-20
7.5997,-2.4124666e-16,8.5054937e-20
7.5998001,-2.4227829e-16,8.5355721e-20
7.5998998,-2.4330852e-16,8.5656258e-20
7.5999999,-2.443374e-16,8.5956544e-20
7.6001,-2.453649e-16,8.6256585e-20
7.6002002,-2.4639101e-16,8.655638e-20
7.6002998,-2.474157e-16,8.6855922e-20
7.6004,-2.4843903e-16,8.7155207e-20
7.6005001,-2.4946094e-16,8.7454245e-20
7.6005998,-2.5048146e-16,8.7753026e-20
7.6006999,-2.5150057e-16,8.8051547e-20
7.6008,-2.5251826e-16,8.8349811e-20
7.6009002,-2.5353454e-16,8.8647815e-20
7.6009998,-2.5454936e-16,8.8945562e-20
7.6011,-2.5556278e-16,8.9243043e-20
7.6012001,-2.5657478e-16,8.9540259e-20
7.6012998,-2.5758531e-16,8.9837217e-20
7.6013999,-2.5859439e-16,9.0133903e-20
7.6015,-2.5960205e-16,9.0430318e-20
7.6016002,-2.6060824e-16,9.0726469e-20
7.6016998,-2.6161298e-16,9.1022347e-20
7.6018,-2.6261624e-16,9.1317948e-20
7.6019001,-2.6361807e-16,9.1613277e-20
7.6020002,-2.6461839e-16,9.1908335e-20
7.6020999,-2.6561725e-16,9.2203115e-20
7.6022,-2.6661461e-16,9.2497611e-20
7.6023002,-2.6761048e-16,9.2791835e-20
7.6023998,-2.6860487e-16,9.3085769e-20
7.6025,-2.6959778e-16,9.3379431e-20
7.6026001,-2.7058915e-16,9.3672802e-20
7.6027002,-2.7157904e-16,9.3965882e-20
7.6027999,-2.7256739e-16,9.4258685e-20
7.6029,-2.7355424e-16,9.4551197e-20
7.6030002,-2.7453958e-16,9.4843418e-20
7.6030998,-2.7552338e-16,9.5135341e-20
7.6032,-2.7650565e-16,9.5426981e-20
7.6033001,-2.7748638e-16,9.5718323e-20
7.6034002,-2.7846558e-16,9.6009367e-20
7.6034999,-2.7944321e-16,9.6300115e-20
7.6036,-2.8041931e-16,9.6590565e-20
7.6037002,-2.8139382e-16,9.6880712e-20
7.6037998,-2.823668e-16,9.7170554e-20
7.6039,-2.8333821e-16,9.74601e-20
7.6040001,-2.8430804e-16,9.7749335e-20
7.6041002,-2.8527628e-16,9.8038267e-20
7.6041999,-2.8624295e-16,9.8326895e-20
7.6043,-2.8720804e-16,9.8615206e-20
7.6044002,-2.8817154e-16,9.8903213e-20
7.6044998,-2.8913343e-16,9.9190904e-20
7.6046,-2.9009372e-16,9.9478279e-20
7.6047001,-2.9105241e-16,9.9765342e-20
7.6048002,-2.9200947e-16,1.0005209e-19
7.6048999,-2.9296493e-16,1.0033851e-19
7.605,-2.9391877e-16,1.0062462e-19
7.6051002,-2.9487096e-16,1.0091041e-19
7.6051998,-2.9582155e-16,1.0119587e-19
7.6052999,-2.9677049e-16,1.0148101e-19
7.6054001,-2.9771779e-16,1.0176582e-19
7.6055002,-2.9866342e-16,1.0205031e-19
7.6055999,-2.9960741e-16,1.0233446e-19
7.6057,-3.0054976e-16,1.0261829e-19
7.6058002,-3.0149042e-16,1.0290178e-19
7.6058998,-3.0242943e-16,1.0318494e-19
7.6059999,-3.0336676e-16,1.0346776e-19
7.6061001,-3.0430241e-16,1.0375025e-19
7.6062002,-3.0523637e-16,1.040324e-19
7.6062999,-3.0616866e-16,1.0431422e-19
7.6064,-3.0709926e-16,1.0459568e-19
7.6065001,-3.0802814e-16,1.0487681e-19
7.6065998,-3.0895532e-16,1.0515759e-19
7.6066999,-3.0988081e-16,1.0543802e-19
7.6068001,-3.1080458e-16,1.0571812e-19
7.6069002,-3.117266e-16,1.0599786e-19
7.6069999,-3.1264693e-16,1.0627724e-19
7.6071,-3.1356551e-16,1.0655628e-19
7.6072001,-3.1448237e-16,1.0683497e-19
7.6072998,-3.1539748e-16,1.071133e-19
7.6073999,-3.1631085e-16,1.0739127e-19
7.6075001,-3.1722249e-16,1.0766889e-19
7.6076002,-3.1813234e-16,1.0794614e-19
7.6076999,-3.1904044e-16,1.0822303e-19
7.6078,-3.1994679e-16,1.0849956e-19
7.6079001,-3.2085137e-16,1.0877574e-19
7.6079998,-3.2175415e-16,1.0905154e-19
7.6080999,-3.2265515e-16,1.0932696e-19
7.6082001,-3.2355438e-16,1.0960203e-19
7.6083002,-3.2445181e-16,1.0987673e-19
7.6083999,-3.2534745e-16,1.1015104e-19
7.6085,-3.2624128e-16,1.1042499e-19
7.6086001,-3.2713331e-16,1.1069857e-19
7.6086998,-3.2802354e-16,1.1097176e-19
7.6087999,-3.2891192e-16,1.1124457e-19
7.6089001,-3.297985e-16,1.1151701e-19
7.6090002,-3.3068325e-16,1.1178907e-19
7.6090999,-3.3156615e-16,1.1206074e-19
7.6092,-3.3244722e-16,1.1233203e-19
7.6093001,-3.3332644e-16,1.1260293e-19
7.6093998,-3.3420384e-16,1.1287343e-19
7.6094999,-3.3507935e-16,1.1314356e-19
7.6096001,-3.3595301e-16,1.134133e-19
7.6097002,-3.3682482e-16,1.1368264e-19
7.6097999,-3.3769475e-16,1.1395157e-19
7.6099,-3.385628e-16,1.1422012e-19
7.6100001,-3.3942897e-16,1.1448828e-19
7.6100998,-3.4029324e-16,1.1475603e-19
7.6101999,-3.4115565e-16,1.1502338e-19
7.6103001,-3.4201613e-16,1.1529033e-19
7.6104002,-3.4287473e-16,1.1555687e-19
7.6104999,-3.4373142e-16,1.1582302e-19
7.6106,-3.4458618e-16,1.1608875e-19
7.6107001,-3.4543904e-16,1.1635407e-19
7.6107998,-3.4628997e-16,1.1661899e-19
7.6108999,-3.4713896e-16,1.1688349e-19
7.6110001,-3.4798604e-16,1.1714758e-19
7.6111002,-3.4883117e-16,1.1741124e-19
7.6111999,-3.4967434e-16,1.1767451e-19
7.6113,-3.5051557e-16,1.1793734e-19
7.6114001,-3.5135485e-16,1.1819975e-19
7.6114998,-3.5219217e-16,1.1846175e-19
7.6115999,-3.530275e-16,1.1872332e-19
7.6117001,-3.5386088e-16,1.1898448e-19
7.6118002,-3.5469227e-16,1.1924519e-19
7.6118999,-3.555217e-16,1.1950548e-19
7.612,-3.5634912e-16,1.1976535e-19
7.6121001,-3.5717455e-16,1.2002479e-19
7.6121998,-3.5799797e-16,1.2028378e-19
7.6122999,-3.5881941e-16,1.2054234e-19
7.6124001,-3.5963881e-16,1.2080046e-19
7.6125002,-3.6045622e-16,1.2105815e-19
7.6125998,-3.612716e-16,1.2131541e-19
7.6127,-3.6208496e-16,1.2157221e-19
7.6128001,-3.6289628e-16,1.2182857e-19
7.6128998,-3.6370557e-16,1.2208449e-19
7.6129999,-3.6451279e-16,1.2233997e-19
7.6131001,-3.65318e-16,1.2259499e-19
7.6132002,-3.6612115e-16,1.2284957e-19
7.6132998,-3.6692223e-16,1.2310369e-19
7.6134,-3.6772125e-16,1.2335737e-19
7.6135001,-3.6851817e-16,1.2361059e-19
7.6135998,-3.6931306e-16,1.2386334e-19
7.6136999,-3.701589e-16,1.2412305e-19
7.6138,-3.7138996e-16,1.2443633e-19
7.6139002,-3.7262054e-16,1.2474938e-19
7.6139998,-3.7385062e-16,1.2506219e-19
7.6141,-3.7508019e-16,1.2537476e-19
7.6142001,-3.7630929e-16,1.2568708e-19
7.6142998,-3.7753786e-16,1.2599916e-19
7.6143999,-3.7876595e-16,1.26311e-19
7.6145,-3.7999354e-16,1.266226e-19
7.6146002,-3.812206e-16,1.2693394e-19
7.6146998,-3.8244718e-16,1.2724504e-19
7.6148,-3.8367323e-16,1.2755589e-19
7.6149001,-3.8489876e-16,1.278665e-19
7.6149998,-3.8612378e-16,1.2817684e-19
7.6150999,-3.873483e-16,1.2848695e-19
7.6152,-3.8857226e-16,1.2879679e-19
7.6153002,-3.8979572e-16,1.2910638e-19
7.6153998,-3.9101865e-16,1.294157e-19
7.6155,-3.9224105e-16,1.2972477e-19
7.6156001,-3.934629e-16,1.3003359e-19
7.6156998,-3.9468424e-16,1.3034214e-19
7.6157999,-3.9590503e-16,1.3065044e-19
7.6159,-3.9712528e-16,1.3095846e-19
7.6160002,-3.9834498e-16,1.3126622e-19
7.6160998,-3.9956413e-16,1.3157373e-19
7.6162,-4.0078274e-16,1.3188096e-19
7.6163001,-4.020008e-16,1.3218792e-19
7.6163998,-4.0321831e-16,1.3249461e-19
7.6164999,-4.0443526e-16,1.3280103e-19
7.6166,-4.0565165e-16,1.3310718e-19
7.6167002,-4.0686749e-16,1.3341307e-19
7.6167998,-4.0808274e-16,1.3371866e-19
7.6169,-4.0929744e-16,1.3402399e-19
7.6170001,-4.1051155e-16,1.3432904e-19
7.6170998,-4.1172511e-16,1.346338e-19
7.6171999,-4.1293809e-16,1.349383e-19
7.6173,-4.1415049e-16,1.3524251e-19
7.6174002,-4.153623e-16,1.3554643e-19
7.6174998,-4.1657353e-16,1.3585008e-19
7.6176,-4.177842e-16,1.3615344e-19
7.6177001,-4.1899424e-16,1.3645651e-19
7.6178002,-4.2020373e-16,1.367593e-19
7.6178999,-4.214126e-16,1.3706179e-19
7.618,-4.226209e-16,1.3736399e-19
7.6181002,-4.2382855e-16,1.376659e-19
7.6181998,-4.2503565e-16,1.3796752e-19
7.6183,-4.2624212e-16,1.3826885e-19
7.6184001,-4.2744798e-16,1.3856986e-19
7.6185002,-4.2865325e-16,1.388706e-19
7.6185999,-4.2985789e-16,1.3917103e-19
7.6187,-4.3106192e-16,1.3947117e-19
7.6188002,-4.3226532e-16,1.39771e-19
7.6188998,-4.3346813e-16,1.4007054e-19
7.619,-4.3467028e-16,1.4036976e-19
7.6191001,-4.3587183e-16,1.4066868e-19
7.6192002,-4.3707273e-16,1.4096729e-19
7.6192999,-4.3827303e-16,1.4126561e-19
7.6194,-4.3947267e-16,1.415636e-19
7.6195002,-4.406717e-16,1.4186128e-19
7.6195998,-4.4187006e-16,1.4215867e-19
7.6197,-4.4306779e-16,1.4245573e-19
7.6198001,-4.4426486e-16,1.4275248e-19
7.6199002,-4.454613e-16,1.4304891e-19
7.6199999,-4.466571e-16,1.4334502e-19
7.6201,-4.4785221e-16,1.4364082e-19
7.6202002,-4.4904668e-16,1.4393629e-19
7.6202998,-4.5024052e-16,1.4423145e-19
7.6204,-4.5143367e-16,1.4452629e-19
7.6205001,-4.5262614e-16,1.4482079e-19
7.6206002,-4.5381797e-16,1.4511498e-19
7.6206999,-4.5500916e-16,1.4540884e-19
7.6208,-4.5619961e-16,1.4570236e-19
7.6209002,-4.5738943e-16,1.4599557e-19
7.6209998,-4.5857856e-16,1.4628843e-19
7.6210999,-4.59767e-16,1.4658097e-19
7.6212001,-4.609548e-16,1.4687318e-19
7.6213002,-4.6214186e-16,1.4716505e-19
7.6213999,-4.6332824e-16,1.4745658e-19
7.6215,-4.6451393e-16,1.4774777e-19
7.6216002,-4.6569898e-16,1.4803863e-19
7.6216998,-4.6688324e-16,1.4832915e-19
7.6217999,-4.6806686e-16,1.4861932e-19
7.6219001,-4.6924979e-16,1.4890914e-19
7.6220002,-4.7043199e-16,1.4919863e-19
7.6220999,-4.7161349e-16,1.4948778e-19
7.6222,-4.7279426e-16,1.4977657e-19
7.6223001,-4.7397433e-16,1.5006501e-19
7.6223998,-4.7515367e-16,1.5035312e-19
7.6224999,-4.7633231e-16,1.5064086e-19
7.6226001,-4.7751022e-16,1.5092825e-19
7.6227002,-4.7868738e-16,1.5121529e-19
7.6227999,-4.7986386e-16,1.5150197e-19
7.6229,-4.8103954e-16,1.5178829e-19
7.6230001,-4.8221453e-16,1.5207426e-19
7.6230998,-4.8338879e-16,1.5235986e-19
7.6231999,-4.8456235e-16,1.5264511e-19
7.6233001,-4.8573512e-16,1.5292999e-19
7.6234002,-4.8690715e-16,1.5321452e-19
7.6234999,-4.8807844e-16,1.5349867e-19
7.6236,-4.8924893e-16,1.5378245e-19
7.6237001,-4.9041874e-16,1.5406587e-19
7.6237998,-4.9158775e-16,1.5434892e-19
7.6238999,-4.9275602e-16,1.5463159e-19
7.6240001,-4.9392349e-16,1.5491391e-19
7.6241002,-4.9509023e-16,1.5519583e-19
7.6241999,-4.9625622e-16,1.554774e-19
7.6243,-4.9742142e-16,1.5575857e-19
7.6244001,-4.9858588e-16,1.5603938e-19
7.6244998,-4.9974949e-16,1.563198e-19
7.6245999,-5.0091236e-16,1.5659984e-19
7.6247001,-5.0207449e-16,1.5687951e-19
7.6248002,-5.0323577e-16,1.5715878e-19
7.6248999,-5.0439631e-16,1.5743767e-19
7.625,-5.0555606e-16,1.5771618e-19
7.6251001,-5.0671496e-16,1.5799429e-19
7.6251998,-5.0787312e-16,1.5827201e-19
7.6252999,-5.0903048e-16,1.5854935e-19
7.6254001,-5.10187e-16,1.588263e-19
7.6255002,-5.1134278e-16,1.5910285e-19
7.6255999,-5.1249771e-16,1.59379e-19
7.6257,-5.1365179e-16,1.5965476e-19
7.6258001,-5.1480513e-16,1.5993012e-19
7.6258998,-5.1595763e-16,1.602051e-19
7.6259999,-5.1710927e-16,1.6047966e-19
7.6261001,-5.1826013e-16,1.6075381e-19
7.6262002,-5.1941019e-16,1.6102757e-19
7.6262999,-5.205594e-16,1.6130092e-19
7.6264,-5.2170776e-16,1.6157386e-19
7.6265001,-5.2285528e-16,1.6184639e-19
7.6265998,-5.24002e-16,1.6211852e-19
7.6266999,-5.2514788e-16,1.6239024e-19
7.6268001,-5.2629286e-16,1.6266154e-19
7.6269002,-5.2743704e-16,1.6293243e-19
7.6269999,-5.2858038e-16,1.632029e-19
7.6271,-5.2972286e-16,1.6347296e-19
7.6272001,-5.3086451e-16,1.637426e-19
7.6272998,-5.320053e-16,1.6401182e-19
7.6273999,-5.331452e-16,1.6428062e-19
7.6275001,-5.3428424e-16,1.6454898e-19
7.6276002,-5.3542244e-16,1.6481694e-19
7.6276999,-5.3655974e-16,1.6508447e-19
7.6278,-5.376962e-16,1.6535157e-19
7.6279001,-5.3883175e-16,1.6561823e-19
7.6279998,-5.3996646e-16,1.6588448e-19
7.6280999,-5.4110026e-16,1.6615028e-19
7.6282001,-5.4223322e-16,1.6641566e-19
7.6283002,-5.4336528e-16,1.666806e-19
7.6283998,-5.4449644e-16,1.6694511e-19
7.6285,-5.456267e-16,1.6720917e-19
7.6286001,-5.4675606e-16,1.6747281e-19
7.6286998,-5.4788457e-16,1.6773599e-19
7.6287999,-5.4901213e-16,1.6799874e-19
7.6289001,-5.5013879e-16,1.6826105e-19
7.6290002,-5.5126461e-16,1.685229e-19
7.6290998,-5.5238947e-16,1.6878432e-19
7.6292,-5.5351337e-16,1.6904528e-19
7.6293001,-5.5463643e-16,1.693058e-19
7.6293998,-5.5575854e-16,1.6956586e-19
7.6294999,-5.5687975e-16,1.6982548e-19
7.6296,-5.58e-16,1.7008464e-19
7.6297002,-5.5911935e-16,1.7034335e-19
7.6297998,-5.6023776e-16,1.7060159e-19
7.6299,-5.6135526e-16,1.7085938e-19
7.6300001,-5.6247181e-16,1.7111671e-19
7.6300998,-5.635874e-16,1.7137359e-19
7.6301999,-5.647021e-16,1.7162999e-19
7.6303,-5.6581584e-16,1.7188593e-19
7.6304002,-5.6692857e-16,1.721414e-19
7.6304998,-5.6804041e-16,1.7239642e-19
7.6306,-5.691513e-16,1.7265096e-19
7.6307001,-5.7026123e-16,1.7290503e-19
7.6307998,-5.7137015e-16,1.7315863e-19
7.6308999,-5.7247818e-16,1.7341176e-19
7.631,-5.735852e-16,1.7366441e-19
7.6311002,-5.7469126e-16,1.7391658e-19
7.6311998,-5.7579632e-16,1.7416828e-19
7.6313,-5.7690043e-16,1.744195e-19
7.6314001,-5.7800358e-16,1.7467024e-19
7.6314998,-5.7910573e-16,1.7492048e-19
7.6315999,-5.8020688e-16,1.7517025e-19
7.6317,-5.8130706e-16,1.7541955e-19
7.6318002,-5.824063e-16,1.7566835e-19
7.6318998,-5.8350448e-16,1.7591666e-19
7.632,-5.8460171e-16,1.7616447e-19
7.6321001,-5.8569787e-16,1.764118e-19
7.6321998,-5.8679309e-16,1.7665864e-19
7.6322999,-5.8788729e-16,1.7690498e-19
7.6324,-5.889805e-16,1.7715082e-19
7.6325002,-5.9007269e-16,1.7739617e-19
7.6325998,-5.9116383e-16,1.7764102e-19
7.6327,-5.9225401e-16,1.7788536e-19
7.6328001,-5.9334314e-16,1.7812921e-19
7.6329002,-5.9443126e-16,1.7837254e-19
7.6329999,-5.9551832e-16,1.7861538e-19
7.6331,-5.9660437e-16,1.7885771e-19
7.6332002,-5.9768937e-16,1.7909953e-19
7.6332998,-5.9877336e-16,1.7934085e-19
7.6334,-5.9985635e-16,1.7958163e-19
7.6335001,-6.0093822e-16,1.7982193e-19
7.6336002,-6.0201909e-16,1.800617e-19
7.6336999,-6.0309889e-16,1.8030095e-19
7.6338,-6.041777e-16,1.8053969e-19
7.6339002,-6.0525539e-16,1.8077791e-19
7.6339998,-6.0633202e-16,1.810156e-19
7.6341,-6.0740764e-16,1.8125277e-19
7.6342001,-6.0848216e-16,1.8148942e-19
7.6343002,-6.0955561e-16,1.8172554e-19
7.6343999,-6.1062801e-16,1.8196115e-19
7.6345,-6.1169935e-16,1.8219621e-19
7.6346002,-6.1276957e-16,1.8243075e-19
7.6346998,-6.1383874e-16,1.8266476e-19
7.6348,-6.1490685e-16,1.8289823e-19
7.6349001,-6.1597385e-16,1.8313116e-19
7.6350002,-6.1703973e-16,1.8336357e-19
7.6350999,-6.1810456e-16,1.8359543e-19
7.6352,-6.1916833e-16,1.8382675e-19
7.6353002,-6.2023093e-16,1.8405753e-19
7.6353998,-6.2129247e-16,1.8428776e-19
7.6355,-6.2235291e-16,1.8451746e-19
7.6356001,-6.2341223e-16,1.847466e-19
7.6357002,-6.2447043e-16,1.849752e-19
7.6357999,-6.2552753e-16,1.8520326e-19
7.6359,-6.2658352e-16,1.8543076e-19
7.6360002,-6.2763839e-16,1.856577e-19
7.6360998,-6.286921e-16,1.8588409e-19
7.6362,-6.2974475e-16,1.8610993e-19
7.6363001,-6.3079624e-16,1.8633522e-19
7.6364002,-6.3184661e-16,1.8655994e-19
7.6364999,-6.3289582e-16,1.8678409e-19
7.6366,-6.3394392e-16,1.8700769e-19
7.6367002,-6.3499085e-16,1.8723073e-19
7.6367998,-6.3603662e-16,1.8745319e-19
7.6368999,-6.3708127e-16,1.8767509e-19
7.6370001,-6.3812476e-16,1.8789643e-19
7.6371002,-6.3916714e-16,1.881172e-19
7.6371999,-6.4020831e-16,1.8833738e-19
7.6373,-6.4124836e-16,1.88557e-19
7.6374002,-6.4228724e-16,1.8877604e-19
7.6374998,-6.4332491e-16,1.8899451e-19
7.6375999,-6.4436147e-16,1.892124e-19
7.6377001,-6.4539681e-16,1.894297e-19
7.6378002,-6.4643103e-16,1.8964643e-19
7.6378999,-6.4746399e-16,1.8986257e-19
7.638,-6.4849584e-16,1.9007813e-19
7.6381001,-6.4952646e-16,1.9029311e-19
7.6381998,-6.5055593e-16,1.9050749e-19
7.6382999,-6.5158417e-16,1.9072128e-19
7.6384001,-6.5261125e-16,1.9093448e-19
7.6385002,-6.5363711e-16,1.9114709e-19
7.6385999,-6.5466176e-16,1.9135911e-19
7.6387,-6.5568524e-16,1.9157053e-19
7.6388001,-6.567075e-16,1.9178135e-19
7.6388998,-6.577285e-16,1.9199158e-19
7.6389999,-6.5874832e-16,1.9220119e-19
7.6391001,-6.5976693e-16,1.9241021e-19
7.6392002,-6.6078433e-16,1.9261863e-19
7.6392999,-6.618005e-16,1.9282644e-19
7.6394,-6.6281546e-16,1.9303363e-19
7.6395001,-6.6382914e-16,1.9324022e-19
7.6395998,-6.6484161e-16,1.934462e-19
7.6396999,-6.6585286e-16,1.9365158e-19
7.6398001,-6.6686285e-16,1.9385633e-19
7.6399002,-6.6787161e-16,1.9406046e-19
7.6399999,-6.688791e-16,1.9426399e-19
7.6401,-6.6988538e-16,1.9446688e-19
7.6402001,-6.7089038e-16,1.9466916e-19
7.6402998,-6.7189412e-16,1.9487081e-19
7.6403999,-6.7289658e-16,1.9507186e-19
7.6405001,-6.7389782e-16,1.9527226e-19
7.6406002,-6.748978e-16,1.9547203e-19
7.6406999,-6.7589645e-16,1.9567119e-19
7.6408,-6.7689389e-16,1.9586971e-19
7.6409001,-6.7789e-16,1.9606759e-19
7.6409998,-6.7888489e-16,1.9626485e-19
7.6410999,-6.7987846e-16,1.9646146e-19
7.6412001,-6.8087076e-16,1.9665743e-19
7.6413002,-6.8186179e-16,1.9685278e-19
7.6413999,-6.8285149e-16,1.9704748e-19
7.6415,-6.8383987e-16,1.9724153e-19
7.6416001,-6.8482698e-16,1.9743495e-19
7.6416998,-6.8581283e-16,1.976277e-19
7.6417999,-6.8679734e-16,1.9781982e-19
7.6419001,-6.8778054e-16,1.980113e-19
7.6420002,-6.8876246e-16,1.982021e-19
7.6420999,-6.8974301e-16,1.9839226e-19
7.6422,-6.9072228e-16,1.9858178e-19
7.6423001,-6.9170018e-16,1.9877064e-19
7.6423998,-6.9267681e-16,1.9895883e-19
7.6424999,-6.9365212e-16,1.9914637e-19
7.6426001,-6.9462604e-16,1.9933323e-19
7.6427002,-6.9559865e-16,1.9951945e-19
7.6427999,-6.9656993e-16,1.99705e-19
7.6429,-6.9753989e-16,1.9988988e-19
7.6430001,-6.9850847e-16,2.0007409e-19
7.6430998,-6.9947573e-16,2.0025763e-19
7.6431999,-7.0044161e-16,2.0044051e-19
7.6433001,-7.0140612e-16,2.0062269e-19
7.6434002,-7.023693e-16,2.0080422e-19
7.6434999,-7.0333116e-16,2.0098506e-19
7.6436,-7.0429159e-16,2.0116523e-19
7.6437001,-7.052507e-16,2.0134472e-19
7.6437998,-7.0620837e-16,2.0152353e-19
7.6438999,-7.0716473e-16,2.0170165e-19
7.6440001,-7.081197e-16,2.0187909e-19
7.6441002,-7.0907325e-16,2.0205583e-19
7.6441998,-7.1002547e-16,2.0223189e-19
7.6443,-7.1097627e-16,2.0240727e-19
7.6444001,-7.1192569e-16,2.0258195e-19
7.6444998,-7.1287368e-16,2.0275593e-19
7.6445999,-7.1382029e-16,2.0292922e-19
7.6447001,-7.1476552e-16,2.031018e-19
7.6448002,-7.1570933e-16,2.032737e-19
7.6448998,-7.1665176e-16,2.0344489e-19
7.645,-7.1759271e-16,2.0361538e-19
7.6451001,-7.1853228e-16,2.0378516e-19
7.6451998,-7.1947047e-16,2.0395424e-19
7.6452999,-7.2040719e-16,2.0412261e-19
7.6454,-7.2134252e-16,2.0429027e-19
7.6455002,-7.2227638e-16,2.0445723e-19
7.6455998,-7.2320885e-16,2.0462347e-19
7.6457,-7.2413985e-16,2.0478898e-19
7.6458001,-7.2506941e-16,2.0495378e-19
7.6458998,-7.2599755e-16,2.0511788e-19
7.6459999,-7.2692426e-16,2.0528124e-19
7.6461,-7.2784948e-16,2.0544389e-19
7.6462002,-7.2877328e-16,2.0560581e-19
7.6462998,-7.2969559e-16,2.0576701e-19
7.6464,-7.3061647e-16,2.0592748e-19
7.6465001,-7.3153588e-16,2.0608722e-19
7.6465998,-7.3245379e-16,2.0624623e-19
7.6466999,-7.3337028e-16,2.064045e-19
7.6468,-7.3428529e-16,2.0656204e-19
