"Time","eddyCurrentForce.lossPower","mass.s","heatCapacitor.T"
0.6595,0.24032785,5.8595376,493.13882
0.66000003,0.2376489,5.8596106,493.13895
0.66049999,0.23499984,5.859683,493.13907
0.66100001,0.23238027,5.859755,493.13919
0.66149998,0.22978991,5.859827,493.13928
0.662,0.22722842,5.8598981,493.1394
0.66250002,0.22469547,5.8599691,493.13953
0.66299999,0.22219075,5.8600397,493.13962
0.66350001,0.21971394,5.8601103,493.13974
0.66399997,0.21726474,5.8601799,493.13986
0.6645,0.21484287,5.8602495,493.13995
0.66500002,0.212448,5.8603182,493.14008
0.66549999,0.21007983,5.8603868,493.14017
0.66600001,0.20773807,5.860455,493.14029
0.66649997,0.20542239,5.8605232,493.14038
0.667,0.20313254,5.8605905,493.14047
0.66750002,0.2008682,5.8606577,493.14059
0.66799998,0.1986291,5.8607244,493.14069
0.66850001,0.19641496,5.8607907,493.14078
0.66900003,0.1942255,5.860857,493.14087
0.66949999,0.19206044,5.8609223,493.14096
0.67000002,0.18991953,5.8609877,493.14108
0.67049998,0.18780246,5.8610525,493.14117
0.671,0.185709,5.8611169,493.14127
0.67150003,0.18363887,5.8611813,493.14136
0.67199999,0.18159181,5.8612452,493.14145
0.67250001,0.17956758,5.8613086,493.14154
0.67299998,0.17756589,5.8613715,493.14163
0.6735,0.17558652,5.8614345,493.14172
0.67400002,0.17362921,5.8614969,493.14178
0.67449999,0.17169371,5.8615589,493.14188
0.67500001,0.16977979,5.8616204,493.14197
0.67549998,0.1678872,5.8616819,493.14206
0.676,0.1660157,5.861743,493.14215
0.67650002,0.16416505,5.8618035,493.14221
0.67699999,0.16233504,5.8618641,493.1423
0.67750001,0.16052541,5.8619242,493.1424
0.67799997,0.15873598,5.8619838,493.14246
0.6785,0.15696651,5.8620429,493.14255
0.67900002,0.15521675,5.862102,493.14261
0.67949998,0.15348651,5.8621607,493.1427
0.68000001,0.15177555,5.8622189,493.14276
0.68049997,0.15008366,5.862277,493.14285
0.68099999,0.14841063,5.8623347,493.14291
0.68150002,0.14675626,5.8623919,493.14301
0.68199998,0.14512032,5.8624492,493.14307
0.6825,0.14350261,5.8625059,493.14313
0.68300003,0.14190294,5.8625622,493.14322
0.68349999,0.14032111,5.8626184,493.14328
0.68400002,0.1387569,5.8626742,493.14334
0.68449998,0.13721013,5.8627295,493.14343
0.685,0.1356806,5.8627849,493.14349
0.68550003,0.1341681,5.8628397,493.14355
0.68599999,0.13267249,5.8628941,493.14362
0.68650001,0.13119353,5.8629484,493.14368
0.68699998,0.12973106,5.8630023,493.14377
0.6875,0.12828489,5.8630557,493.14383
0.68800002,0.12685484,5.8631091,493.14389
0.68849999,0.12544073,5.8631625,493.14395
0.68900001,0.12404238,5.863215,493.14401
0.68949997,0.12265961,5.8632674,493.14407
0.69,0.12129225,5.8633199,493.14413
0.69050002,0.11994013,5.8633714,493.1442
0.69099998,0.11860308,5.8634229,493.14426
0.69150001,0.11728095,5.8634744,493.14432
0.69199997,0.11597356,5.8635254,493.14438
0.6925,0.11468075,5.8635759,493.14444
0.69300002,0.11340235,5.8636265,493.14447
0.69349998,0.1121382,5.8636765,493.14453
0.69400001,0.11088815,5.8637266,493.14459
0.69450003,0.10965203,5.8637762,493.14465
0.69499999,0.10842969,5.8638253,493.14471
0.69550002,0.10722097,5.8638744,493.14474
0.69599998,0.10602573,5.8639231,493.14481
0.6965,0.10484381,5.8639717,493.14487
0.69700003,0.10367507,5.8640199,493.14493
0.69749999,0.10251935,5.864068,493.14496
0.69800001,0.10137651,5.8641157,493.14502
0.69849998,0.10024641,5.8641629,493.14508
0.699,0.099128917,5.8642101,493.14511
0.69950002,0.098023877,5.8642569,493.14517
0.69999999,0.096931152,5.8643036,493.1452
0.70050001,0.095850602,5.8643498,493.14526
0.70099998,0.094782107,5.8643961,493.14532
0.7015,0.09372551,5.8644419,493.14536
0.70200002,0.092680693,5.8644876,493.14542
0.70249999,0.091647521,5.8645329,493.14545
0.70300001,0.090625867,5.8645778,493.14551
0.70349997,0.089615598,5.8646226,493.14554
0.704,0.088616587,5.8646674,493.1456
0.70450002,0.087628707,5.8647118,493.14563
0.70499998,0.086651847,5.8647556,493.14566
0.70550001,0.085685886,5.8647995,493.14572
0.70599997,0.0847307,5.8648434,493.14575
0.70649999,0.08378616,5.8648863,493.14581
0.70700002,0.082852148,5.8649297,493.14584
0.70749998,0.081928544,5.8649726,493.14587
0.708,0.081015237,5.865015,493.14594
0.70850003,0.080112115,5.8650575,493.14597
0.70899999,0.079219058,5.8650994,493.146
0.70950001,0.078335956,5.8651414,493.14606
0.70999998,0.077462703,5.8651834,493.14609
0.7105,0.076599181,5.8652248,493.14612
0.71100003,0.075745285,5.8652658,493.14615
0.71149999,0.074900903,5.8653069,493.14621
0.71200001,0.074065939,5.8653479,493.14624
0.71249998,0.07324028,5.8653879,493.14627
0.713,0.072423823,5.8654284,493.1463
0.71350002,0.071616471,5.8654685,493.14633
0.71399999,0.070818111,5.8655086,493.14639
0.71450001,0.070028655,5.8655481,493.14642
0.71499997,0.069247998,5.8655872,493.14645
0.7155,0.068476044,5.8656268,493.14648
0.71600002,0.067712687,5.8656654,493.14651
0.71649998,0.066957846,5.8657045,493.14655
0.71700001,0.06621141,5.8657427,493.14658
0.71749997,0.065473303,5.8657813,493.14661
0.71799999,0.064743415,5.8658195,493.14664
0.71850002,0.064021662,5.8658571,493.14667
0.71899998,0.063307963,5.8658948,493.14673
0.71950001,0.062602229,5.8659325,493.14676
0.72000003,0.061904363,5.8659697,493.14679
0.72049999,0.061214276,5.8660069,493.14682
0.72100002,0.060531877,5.8660436,493.14685
0.72149998,0.059857089,5.8660803,493.14688
0.722,0.059189823,5.8661165,493.14691
0.72250003,0.058529995,5.8661528,493.14691
0.72299999,0.057877522,5.866189,493.14694
0.72350001,0.057232324,5.8662248,493.14697
0.72399998,0.056594316,5.8662601,493.147
0.7245,0.055963419,5.8662958,493.14703
0.72500002,0.05533956,5.8663311,493.14706
0.72549999,0.054722652,5.8663659,493.14709
0.72600001,0.054112621,5.8664007,493.14713
0.72649997,0.053509388,5.8664355,493.14716
0.727,0.05291288,5.8664699,493.14719
0.72750002,0.052323021,5.8665042,493.14722
0.72799999,0.051739737,5.866538,493.14722
0.72850001,0.051162958,5.8665719,493.14725
0.72899997,0.050592601,5.8666058,493.14728
0.7295,0.050028607,5.8666391,493.14731
0.73000002,0.049470898,5.8666725,493.14734
0.73049998,0.048919402,5.8667054,493.14737
0.73100001,0.048374057,5.8667388,493.14737
0.73150003,0.047834788,5.8667712,493.1474
0.73199999,0.047301527,5.8668041,493.14743
0.73250002,0.046774216,5.8668361,493.14746
0.73299998,0.046252791,5.8668685,493.14746
0.7335,0.045737177,5.8669004,493.14749
0.73400003,0.045227312,5.8669324,493.14752
0.73449999,0.044723131,5.8669639,493.14755
0.73500001,0.044224571,5.8669953,493.14755
0.73549998,0.043731567,5.8670268,493.14758
0.736,0.04324406,5.8670578,493.14761
0.73650002,0.042761985,5.8670888,493.14764
0.73699999,0.04228529,5.8671198,493.14764
0.73750001,0.041813903,5.8671503,493.14767
0.73799998,0.041347772,5.8671808,493.14771
0.7385,0.040886838,5.8672109,493.14771
0.73900002,0.040431041,5.8672414,493.14774
0.73949999,0.039980326,5.8672709,493.14777
0.74000001,0.039534636,5.867301,493.14777
0.74049997,0.039093915,5.8673306,493.1478
0.741,0.038658105,5.8673601,493.14783
0.74150002,0.038227152,5.8673892,493.14783
0.74199998,0.037801001,5.8674183,493.14786
0.74250001,0.037379604,5.8674474,493.14786
0.74299997,0.0369629,5.867476,493.14789
0.74349999,0.036550842,5.8675046,493.14792
0.74400002,0.036143377,5.8675332,493.14792
0.74449998,0.035740454,5.8675613,493.14795
0.745,0.035342023,5.8675895,493.14795
0.74550003,0.034948029,5.8676176,493.14798
0.74599999,0.03455843,5.8676453,493.14801
0.74650002,0.034173183,5.8676734,493.14801
0.74699998,0.033792228,5.8677006,493.14804
0.7475,0.033415519,5.8677282,493.14804
0.74800003,0.033043012,5.8677554,493.14807
0.74849999,0.032674655,5.8677826,493.14807
0.74900001,0.032310404,5.8678093,493.1481
0.74949998,0.031950217,5.867836,493.1481
0.75,0.031594042,5.8678627,493.14813
0.75050002,0.03124184,5.8678889,493.14813
0.75099999,0.030893562,5.8679156,493.14816
0.75150001,0.030549169,5.8679419,493.14816
0.75199997,0.030208612,5.8679676,493.14819
0.7525,0.029871853,5.8679934,493.14819
0.75300002,0.029538848,5.8680191,493.14822
0.75349998,0.029209554,5.8680449,493.14822
0.75400001,0.028883932,5.8680701,493.14825
0.75449997,0.02856194,5.8680954,493.14825
0.755,0.028243536,5.8681207,493.14828
0.75550002,0.027928682,5.8681459,493.14828
0.75599998,0.027617337,5.8681707,493.14832
0.75650001,0.027309462,5.8681955,493.14832
0.75700003,0.027005019,5.8682199,493.14835
0.75749999,0.026703969,5.8682446,493.14835
0.75800002,0.026406275,5.868269,493.14835
0.75849998,0.026111897,5.8682933,493.14838
0.759,0.025820801,5.8683171,493.14838
0.75950003,0.02553295,5.868341,493.14841
0.75999999,0.025248313,5.8683648,493.14841
0.76050001,0.024966851,5.8683887,493.14844
0.76099998,0.024688525,5.868412,493.14844
0.7615,0.024413303,5.8684354,493.14844
0.76200002,0.024141148,5.8684587,493.14847
0.76249999,0.023872027,5.8684816,493.14847
0.76300001,0.023605905,5.868505,493.14847
0.76349998,0.023342751,5.8685279,493.1485
0.764,0.023082532,5.8685503,493.1485
0.76450002,0.022825211,5.8685732,493.14853
0.76499999,0.022570761,5.8685956,493.14853
0.76550001,0.022319146,5.868618,493.14853
0.76599997,0.022070337,5.8686404,493.14856
0.7665,0.0218243,5.8686624,493.14856
0.76700002,0.021581007,5.8686843,493.14856
0.76749998,0.021340424,5.8687062,493.14859
0.76800001,0.021102525,5.8687282,493.14859
0.76849997,0.020867277,5.8687496,493.14859
0.76899999,0.020634651,5.8687711,493.14862
0.76950002,0.020404618,5.8687925,493.14862
0.76999998,0.02017715,5.868814,493.14865
0.7705,0.019952217,5.868835,493.14865
0.77100003,0.019729791,5.868856,493.14865
0.77149999,0.019509843,5.8688769,493.14865
0.77200001,0.019292347,5.8688974,493.14868
0.77249998,0.019077277,5.8689184,493.14868
0.773,0.018864602,5.8689389,493.14868
0.77350003,0.0186543,5.8689594,493.14871
0.77399999,0.018446345,5.8689799,493.14871
0.77450001,0.018240709,5.869,493.14871
0.77499998,0.018037364,5.86902,493.14874
0.7755,0.017836288,5.86904,493.14874
0.77600002,0.01763745,5.86906,493.14874
0.77649999,0.017440831,5.8690796,493.14874
0.77700001,0.017246405,5.8690996,493.14877
0.77749997,0.017054144,5.8691192,493.14877
0.778,0.016864028,5.8691382,493.14877
0.77850002,0.016676031,5.8691578,493.1488
0.77899998,0.016490128,5.8691769,493.1488
0.77950001,0.0163063,5.8691959,493.1488
0.77999997,0.016124519,5.869215,493.1488
0.78049999,0.015944766,5.8692341,493.14883
0.78100002,0.015767016,5.8692527,493.14883
0.78149998,0.015591247,5.8692713,493.14883
0.78200001,0.015417438,5.8692899,493.14883
0.78250003,0.015245566,5.8693085,493.14886
0.78299999,0.01507561,5.8693271,493.14886
0.78350002,0.014907548,5.8693452,493.14886
0.78399998,0.014741359,5.8693633,493.14886
0.7845,0.014577024,5.8693814,493.1489
0.78500003,0.014414519,5.8693995,493.1489
0.78549999,0.014253826,5.8694172,493.1489
0.78600001,0.014094924,5.8694353,493.1489
0.78649998,0.013937793,5.869453,493.14893
0.787,0.013782414,5.8694706,493.14893
0.78750002,0.01362877,5.8694878,493.14893
0.78799999,0.013476838,5.8695054,493.14893
0.78850001,0.0133266,5.8695226,493.14896
0.78899997,0.013178037,5.8695397,493.14896
0.7895,0.013031131,5.8695569,493.14896
0.79000002,0.012885862,5.8695741,493.14896
0.79049999,0.012742212,5.8695908,493.14896
0.79100001,0.012600164,5.8696074,493.14899
0.79149997,0.012459699,5.8696241,493.14899
0.792,0.012320801,5.8696408,493.14899
0.79250002,0.01218345,5.8696575,493.14899
0.79299998,0.012047631,5.8696737,493.14899
0.79350001,0.011913326,5.8696904,493.14902
0.79400003,0.011780517,5.8697066,493.14902
0.79449999,0.01164919,5.8697228,493.14902
0.79500002,0.011519326,5.8697386,493.14902
0.79549998,0.01139091,5.8697548,493.14902
0.796,0.011263925,5.8697705,493.14905
0.79650003,0.011138355,5.8697863,493.14905
0.79699999,0.011014186,5.869802,493.14905
0.79750001,0.0108914,5.8698177,493.14905
0.79799998,0.010769983,5.8698335,493.14905
0.7985,0.01064992,5.8698487,493.14905
0.79900002,0.010531195,5.869864,493.14908
0.79949999,0.010413792,5.8698792,493.14908
0.80000001,0.010297698,5.8698945,493.14908
0.80049998,0.010182898,5.8699098,493.14908
0.801,0.010069381,5.8699245,493.14908
0.80150002,0.0099571291,5.8699398,493.14908
0.80199999,0.0098461285,5.8699546,493.14911
0.80250001,0.0097363647,5.8699694,493.14911
0.80299997,0.0096278256,5.8699841,493.14911
0.8035,0.0095204953,5.8699985,493.14911
0.80400002,0.0094143627,5.8700132,493.14911
0.80449998,0.009309412,5.8700275,493.14911
0.80500001,0.0092056319,5.8700418,493.14914
0.80549997,0.0091030095,5.8700562,493.14914
0.80599999,0.0090015298,5.8700705,493.14914
0.80650002,0.0089011826,5.8700848,493.14914
0.80699998,0.0088019529,5.8700986,493.14914
0.8075,0.0087038297,5.8701124,493.14914
0.80800003,0.0086068008,5.8701262,493.14914
0.80849999,0.0085108532,5.8701401,493.14917
0.80900002,0.0084159747,5.8701539,493.14917
0.80949998,0.0083221542,5.8701677,493.14917
0.81,0.0082293795,5.8701811,493.14917
0.81050003,0.0081376387,5.8701949,493.14917
0.81099999,0.0080469213,5.8702083,493.14917
0.81150001,0.0079572145,5.8702216,493.14917
0.81199998,0.0078685069,5.870235,493.14917
0.8125,0.0077807889,5.8702478,493.1492
0.81300002,0.0076940483,5.8702612,493.1492
0.81349999,0.0076082745,5.8702741,493.1492
0.81400001,0.0075234566,5.8702874,493.1492
0.81449997,0.0074395859,5.8703003,493.1492
0.815,0.0073566502,5.8703132,493.1492
0.81550002,0.0072746389,5.8703256,493.1492
0.81599998,0.0071935421,5.8703384,493.1492
0.81650001,0.0071133496,5.8703513,493.14923
0.81699997,0.0070340508,5.8703637,493.14923
0.8175,0.0069556362,5.8703761,493.14923
0.81800002,0.0068780957,5.8703885,493.14923
0.81849998,0.0068014194,5.8704009,493.14923
0.81900001,0.0067255981,5.8704133,493.14923
0.81950003,0.006650622,5.8704252,493.14923
0.81999999,0.0065764817,5.8704376,493.14923
0.82050002,0.006503168,5.8704495,493.14923
0.82099998,0.0064306716,5.8704615,493.14926
0.8215,0.006358983,5.8704734,493.14926
0.82200003,0.0062880935,5.8704853,493.14926
0.82249999,0.0062179947,5.8704972,493.14926
0.82300001,0.0061486769,5.8705091,493.14926
0.82349998,0.006080132,5.8705206,493.14926
0.824,0.0060123508,5.8705325,493.14926
0.82450002,0.0059453254,5.870544,493.14926
0.82499999,0.0058790473,5.8705554,493.14926
0.82550001,0.0058135074,5.8705668,493.14926
0.82599998,0.0057486985,5.8705783,493.14929
0.8265,0.0056846119,5.8705893,493.14929
0.82700002,0.0056212391,5.8706007,493.14929
0.82749999,0.0055585732,5.8706117,493.14929
0.82800001,0.0054966062,5.8706231,493.14929
0.82849997,0.0054353303,5.8706341,493.14929
0.829,0.005374738,5.870645,493.14929
0.82950002,0.0053148214,5.870656,493.14929
0.82999998,0.005255572,5.8706665,493.14929
0.83050001,0.0051969835,5.8706775,493.14929
0.83099997,0.0051390482,5.8706884,493.14929
0.83149999,0.0050817588,5.8706989,493.14932
0.83200002,0.0050251079,5.8707094,493.14932
0.83249998,0.0049690888,5.8707199,493.14932
0.833,0.0049136938,5.8707304,493.14932
0.83350003,0.0048589166,5.8707409,493.14932
0.83399999,0.00480475,5.8707514,493.14932
0.83450001,0.0047511873,5.8707619,493.14932
0.83499998,0.0046982216,5.8707719,493.14932
0.8355,0.0046458463,5.8707824,493.14932
0.83600003,0.0045940545,5.8707924,493.14932
0.83649999,0.0045428406,5.8708024,493.14932
0.83700001,0.0044921972,5.8708124,493.14932
0.83749998,0.0044421186,5.8708224,493.14932
0.838,0.0043925978,5.8708324,493.14935
0.83850002,0.0043436293,5.870842,493.14935
0.83899999,0.0042952066,5.870852,493.14935
0.83950001,0.0042473236,5.870862,493.14935
0.83999997,0.0041999742,5.8708715,493.14935
0.8405,0.0041531525,5.8708811,493.14935
0.84100002,0.0041068527,5.8708906,493.14935
0.84149998,0.0040610693,5.8709002,493.14935
0.84200001,0.0040157968,5.8709097,493.14935
0.84249997,0.0039710291,5.8709192,493.14935
0.84299999,0.0039267605,5.8709288,493.14935
0.84350002,0.0038829856,5.8709378,493.14935
0.84399998,0.0038396984,5.8709474,493.14935
0.84450001,0.0037968939,5.8709564,493.14935
0.84500003,0.0037545667,5.8709655,493.14935
0.84549999,0.0037127112,5.8709745,493.14938
0.84600002,0.0036713223,5.8709836,493.14938
0.84649998,0.0036303948,5.8709927,493.14938
0.847,0.0035899235,5.8710017,493.14938
0.84750003,0.0035499034,5.8710108,493.14938
0.84799999,0.0035103296,5.8710194,493.14938
0.84850001,0.0034711969,5.8710284,493.14938
0.84899998,0.0034325002,5.871037,493.14938
0.8495,0.0033942349,5.8710461,493.14938
0.85000002,0.0033563962,5.8710546,493.14938
0.85049999,0.0033189794,5.8710632,493.14938
0.85100001,0.0032819796,5.8710718,493.14938
0.85149997,0.0032453923,5.8710804,493.14938
0.852,0.0032092128,5.871089,493.14938
0.85250002,0.0031734365,5.8710971,493.14938
0.85299999,0.0031380588,5.8711057,493.14938
0.85350001,0.0031030755,5.8711138,493.14938
0.85399997,0.0030684823,5.8711224,493.14938
0.8545,0.0030342746,5.8711305,493.14941
0.85500002,0.0030004482,5.8711386,493.14941
0.85549998,0.0029669995,5.8711467,493.14941
0.85600001,0.0029339236,5.8711548,493.14941
0.85650003,0.0029012165,5.8711629,493.14941
0.85699999,0.002868874,5.871171,493.14941
0.85750002,0.0028368921,5.8711791,493.14941
0.85799998,0.0028052668,5.8711872,493.14941
0.8585,0.0027739941,5.8711948,493.14941
0.85900003,0.0027430698,5.8712029,493.14941
0.85949999,0.0027124905,5.8712106,493.14941
0.86000001,0.0026822519,5.8712182,493.14941
0.86049998,0.0026523506,5.8712258,493.14941
0.861,0.0026227823,5.8712335,493.14941
0.86150002,0.0025935438,5.8712411,493.14941
0.86199999,0.0025646312,5.8712487,493.14941
0.86250001,0.002536041,5.8712564,493.14941
0.86299998,0.0025077695,5.871264,493.14941
0.8635,0.0024798131,5.8712711,493.14941
0.86400002,0.0024521681,5.8712788,493.14941
0.86449999,0.0024248315,5.8712859,493.14941
0.86500001,0.0023977996,5.8712935,493.14941
0.86549997,0.002371069,5.8713007,493.14944
0.866,0.0023446365,5.8713078,493.14944
0.86650002,0.0023184984,5.871315,493.14944
0.86699998,0.0022926517,5.8713226,493.14944
0.86750001,0.0022670929,5.8713293,493.14944
0.86799997,0.0022418192,5.8713365,493.14944
0.86849999,0.0022168271,5.8713436,493.14944
0.86900002,0.002192114,5.8713508,493.14944
0.86949998,0.0021676766,5.8713574,493.14944
0.87,0.0021435115,5.8713646,493.14944
0.87050003,0.0021196159,5.8713713,493.14944
0.87099999,0.0020959866,5.8713784,493.14944
0.87150002,0.0020726209,5.8713851,493.14944
0.87199998,0.0020495155,5.8713918,493.14944
0.8725,0.0020266676,5.8713984,493.14944
0.87300003,0.0020040746,5.8714056,493.14944
0.87349999,0.0019817334,5.8714123,493.14944
0.87400001,0.0019596412,5.8714185,493.14944
0.87449998,0.0019377954,5.8714252,493.14944
0.875,0.0019161931,5.8714318,493.14944
0.87550002,0.0018948315,5.8714385,493.14944
0.87599999,0.0018737081,5.8714447,493.14944
0.87650001,0.0018528202,5.8714514,493.14944
0.87699997,0.0018321651,5.8714576,493.14944
0.8775,0.0018117402,5.8714643,493.14944
0.87800002,0.0017915431,5.8714705,493.14944
0.87849998,0.001771571,5.8714767,493.14944
0.87900001,0.0017518216,5.8714828,493.14944
0.87949997,0.0017322922,5.871489,493.14944
0.88,0.0017129807,5.8714952,493.14944
0.88050002,0.0016938843,5.8715014,493.14944
0.88099998,0.0016750008,5.8715076,493.14948
0.88150001,0.0016563277,5.8715138,493.14948
0.88200003,0.0016378628,5.87152,493.14948
0.88249999,0.0016196038,5.8715258,493.14948
0.88300002,0.0016015486,5.871532,493.14948
0.88349998,0.0015836947,5.8715377,493.14948
0.884,0.0015660399,5.8715439,493.14948
0.88450003,0.0015485819,5.8715496,493.14948
0.88499999,0.0015313184,5.8715553,493.14948
0.88550001,0.0015142474,5.8715615,493.14948
0.88599998,0.0014973667,5.8715672,493.14948
0.8865,0.0014806743,5.871573,493.14948
0.88700002,0.0014641678,5.8715787,493.14948
0.88749999,0.0014478455,5.8715844,493.14948
0.88800001,0.0014317051,5.8715901,493.14948
0.88849998,0.0014157445,5.8715954,493.14948
0.889,0.001399962,5.8716011,493.14948
0.88950002,0.0013843554,5.8716068,493.14948
0.88999999,0.0013689226,5.8716125,493.14948
0.89050001,0.001353662,5.8716178,493.14948
0.89099997,0.0013385714,5.8716235,493.14948
0.8915,0.0013236492,5.8716288,493.14948
0.89200002,0.0013088932,5.871634,493.14948
0.89249998,0.0012943017,5.8716397,493.14948
0.89300001,0.0012798728,5.871645,493.14948
0.89349997,0.0012656047,5.8716502,493.14948
0.89399999,0.0012514958,5.8716555,493.14948
0.89450002,0.001237544,5.8716607,493.14948
0.89499998,0.0012237477,5.871666,493.14948
0.8955,0.0012101053,5.8716712,493.14948
0.89600003,0.0011966149,5.8716764,493.14948
0.89649999,0.0011832751,5.8716817,493.14948
0.89700001,0.0011700841,5.8716869,493.14948
0.89749998,0.0011570401,5.8716917,493.14948
0.898,0.0011441417,5.8716969,493.14948
0.89850003,0.0011313868,5.8717017,493.14948
0.89899999,0.0011187743,5.871707,493.14948
0.89950001,0.0011063023,5.8717117,493.14948
0.89999998,0.0010939693,5.871717,493.14948
0.9005,0.0010817739,5.8717217,493.14948
0.90100002,0.0010697144,5.8717265,493.14948
0.90149999,0.0010577893,5.8717318,493.14948
0.90200001,0.0010459971,5.8717365,493.14948
0.90249997,0.0010343365,5.8717413,493.14948
0.903,0.0010228058,5.8717461,493.14948
0.90350002,0.0010114036,5.8717508,493.14948
0.90399998,0.0010001286,5.8717556,493.14951
0.90450001,0.00098897924,5.8717604,493.14951
0.90499997,0.00097795413,5.8717647,493.14951
0.90549999,0.00096705201,5.8717694,493.14951
0.90600002,0.00095627131,5.8717742,493.14951
0.90649998,0.00094561081,5.871779,493.14951
0.90700001,0.00093506917,5.8717833,493.14951
0.90750003,0.00092464499,5.871788,493.14951
0.90799999,0.000914337,5.8717923,493.14951
0.90850002,0.0009041439,5.8717971,493.14951
0.90899998,0.00089406437,5.8718014,493.14951
0.9095,0.00088409724,5.8718057,493.14951
0.91000003,0.00087424141,5.8718104,493.14951
0.91049999,0.00086449541,5.8718147,493.14951
0.91100001,0.00085485814,5.871819,493.14951
0.91149998,0.00084532826,5.8718233,493.14951
0.912,0.00083590462,5.8718276,493.14951
0.91250002,0.00082658604,5.8718319,493.14951
0.91299999,0.00081737136,5.8718362,493.14951
0.91350001,0.00080825936,5.8718405,493.14951
0.91399997,0.00079924898,5.8718448,493.14951
0.9145,0.00079033902,5.8718491,493.14951
0.91500002,0.00078152842,5.8718534,493.14951
0.91549999,0.00077281601,5.8718572,493.14951
0.91600001,0.00076420075,5.8718615,493.14951
0.91649997,0.00075568148,5.8718657,493.14951
0.917,0.00074725726,5.8718696,493.14951
0.91750002,0.00073892687,5.8718739,493.14951
0.91799998,0.00073068938,5.8718777,493.14951
0.91850001,0.00072254369,5.871882,493.14951
0.91900003,0.00071448879,5.8718858,493.14951
0.91949999,0.00070652372,5.8718901,493.14951
0.92000002,0.0006986474,5.8718939,493.14951
0.92049998,0.00069085887,5.8718977,493.14951
0.921,0.00068315718,5.8719015,493.14951
0.92150003,0.00067554129,5.8719058,493.14951
0.92199999,0.00066801033,5.8719096,493.14951
0.92250001,0.00066056324,5.8719134,493.14951
0.92299998,0.00065319921,5.8719172,493.14951
0.9235,0.00064591737,5.8719211,493.14951
0.92400002,0.00063871674,5.8719249,493.14951
0.92449999,0.00063159637,5.8719287,493.14951
0.92500001,0.0006245554,5.871932,493.14951
0.92549998,0.00061759294,5.8719358,493.14951
0.926,0.00061070808,5.8719397,493.14951
0.92650002,0.00060389994,5.8719435,493.14951
0.92699999,0.00059716776,5.8719468,493.14951
0.92750001,0.00059051055,5.8719506,493.14951
0.92799997,0.00058392761,5.8719544,493.14951
0.9285,0.00057741808,5.8719578,493.14951
0.92900002,0.00057098106,5.8719616,493.14951
0.92949998,0.00056461582,5.8719649,493.14951
0.93000001,0.00055832154,5.8719687,493.14951
0.93049997,0.00055209739,5.8719721,493.14951
0.93099999,0.00054594269,5.8719754,493.14951
0.93150002,0.00053985656,5.8719792,493.14951
0.93199998,0.00053383829,5.8719826,493.14951
0.9325,0.00052788708,5.8719859,493.14951
0.93300003,0.00052200223,5.8719893,493.14951
0.93349999,0.00051618292,5.8719926,493.14951
0.93400002,0.00051042851,5.8719959,493.14951
0.93449998,0.00050473824,5.8719993,493.14951
0.935,0.00049911143,5.8720026,493.14951
0.93550003,0.0004935473,5.8720059,493.14951
0.93599999,0.00048804519,5.8720093,493.14951
0.93650001,0.00048260437,5.8720126,493.14951
0.93699998,0.0004772243,5.872016,493.14951
0.9375,0.00047190423,5.8720193,493.14951
0.93800002,0.00046664351,5.8720226,493.14951
0.93849999,0.00046144141,5.872026,493.14951
0.93900001,0.0004562973,5.8720288,493.14951
0.93949997,0.00045121054,5.8720322,493.14951
0.94,0.00044618049,5.8720355,493.14951
0.94050002,0.00044120653,5.8720384,493.14951
0.94099998,0.00043628798,5.8720417,493.14951
0.94150001,0.0004314243,5.8720446,493.14951
0.94199997,0.00042661483,5.8720479,493.14951
0.9425,0.00042185897,5.8720508,493.14951
0.94300002,0.00041715612,5.8720541,493.14951
0.94349998,0.0004125057,5.872057,493.14951
0.94400001,0.00040790712,5.8720598,493.14951
0.94450003,0.00040335982,5.8720632,493.14951
0.94499999,0.00039886319,5.872066,493.14951
0.94550002,0.00039441668,5.8720689,493.14951
0.94599998,0.00039001976,5.8720717,493.14951
0.9465,0.00038567182,5.8720746,493.14951
0.94700003,0.00038137237,5.8720779,493.14951
0.94749999,0.00037712083,5.8720808,493.14951
0.94800001,0.00037291669,5.8720837,493.14951
0.94849998,0.00036875941,5.8720865,493.14951
0.949,0.00036464844,5.8720894,493.14951
0.94950002,0.0003605833,5.8720922,493.14951
0.94999999,0.00035656348,5.8720951,493.14951
0.95050001,0.00035258848,5.872098,493.14951
0.95099998,0.00034865786,5.8721004,493.14951
0.9515,0.00034477105,5.8721032,493.14951
0.95200002,0.00034092757,5.8721061,493.14951
0.95249999,0.00033712696,5.8721089,493.14951
0.95300001,0.00033336869,5.8721118,493.14951
0.95349997,0.00032965234,5.8721142,493.14951
0.954,0.00032597739,5.872117,493.14951
0.95450002,0.00032234343,5.8721199,493.14951
0.95499998,0.00031874998,5.8721223,493.14951
0.95550001,0.00031519661,5.8721251,493.14954
0.95599997,0.00031168282,5.8721275,493.14954
0.95649999,0.0003082082,5.8721304,493.14954
0.95700002,0.00030477234,5.8721328,493.14954
0.95749998,0.00030137476,5.8721356,493.14954
0.958,0.00029801505,5.872138,493.14954
0.95850003,0.00029469281,5.8721409,493.14954
0.95899999,0.0002914076,5.8721433,493.14954
0.95950001,0.000288159,5.8721457,493.14954
0.95999998,0.00028494661,5.8721485,493.14954
0.9605,0.00028177004,5.8721509,493.14954
