"Time","hbridge.vDC1","hbridge.iDC1","hbridge.vDC2","hbridge.iDC2","meanCurrent.y","meanVoltage.y","dcpm.inertiaRotor.phi","dcpm.inertiaRotor.w","inductor.i"
4.0167999,120,25.742622,119.99949,-25.737822,25.553219,71.999489,56.066257,112.73709,25.737822
4.0169001,120,26.524601,119.99947,-26.5198,25.553219,71.999489,56.077534,112.74818,26.5198
4.0169001,120,0.0048000002,-0.00053039601,-26.5198,25.553219,71.999489,56.077534,112.74818,26.5198
4.0170002,120,0.0048000002,-0.00050603691,-25.301846,25.553219,71.999489,56.08881,112.75917,25.301846
4.0170002,120,0.0048000002,-0.00050603691,-25.301846,25.38822,71.999489,56.08881,112.75917,25.301846
4.0170999,120,0.0048000002,-0.00048169584,-24.084793,25.38822,71.999489,56.100086,112.76965,24.084793
4.0170999,120,24.089592,119.99952,-24.084793,25.38822,71.999489,56.100086,112.76965,24.084793
4.0172,120,24.872608,119.9995,-24.867809,25.38822,71.999489,56.111362,112.78004,24.867809
4.0173998,120,26.436344,119.99947,-26.431543,25.38822,71.999489,56.133923,112.80181,26.431543
4.0173998,120,26.436344,119.99947,-26.431543,25.38822,71.999489,56.133923,112.80181,26.431543
4.0173998,120,0.0048000002,-0.00052863086,-26.431543,25.38822,71.999489,56.133923,112.80181,26.431543
4.0174999,120,0.0048000002,-0.00050426187,-25.213093,25.38822,71.999489,56.145203,112.81277,25.213093
4.0174999,120,0.0048000002,-0.00050426187,-25.213093,25.38822,71.999489,56.145203,112.81277,25.213093
4.0176001,120,0.0048000002,-0.0004799109,-23.995546,25.38822,71.999489,56.156483,112.82322,23.995546
4.0176001,120,0.0048000002,-0.0004799109,-23.995546,25.38822,71.999489,56.156483,112.82322,23.995546
4.0176001,120,24.000345,119.99952,-23.995546,25.38822,71.999489,56.156483,112.82322,23.995546
4.0177999,120,25.564627,119.99949,-25.559828,25.38822,71.999489,56.17905,112.84425,25.559828
4.0179,120,26.345619,119.99947,-26.340818,25.38822,71.999489,56.190334,112.85526,26.340818
4.0179,120,0.0048000002,-0.00052681635,-26.340818,25.38822,71.999489,56.190334,112.85526,26.340818
4.0180001,120,0.0048000002,-0.00050243753,-25.121878,25.38822,71.999489,56.201622,112.86618,25.121878
4.0180001,120,0.0048000002,-0.00050243753,-25.121878,25.213205,71.999496,56.201622,112.86618,25.121878
4.0180998,120,0.0048000002,-0.00047807678,-23.903839,25.213205,71.999496,56.21291,112.87659,23.903839
4.0180998,120,23.90864,119.99952,-23.903839,25.213205,71.999496,56.21291,112.87659,23.903839
4.0181999,120,24.690674,119.9995,-24.685873,25.213205,71.999496,56.224197,112.88689,24.685873
4.0184002,120,26.252447,119.99947,-26.247646,25.213205,71.999496,56.246777,112.90852,26.247646
4.0184002,120,26.252447,119.99947,-26.247646,25.213205,71.999496,56.246777,112.90852,26.247646
4.0184002,120,0.0048000002,-0.00052495295,-26.247646,25.213205,71.999496,56.246777,112.90852,26.247646
4.0184999,120,0.0048000002,-0.00050056435,-25.028219,25.213205,71.999496,56.258068,112.9194,25.028219
4.0184999,120,0.0048000002,-0.00050056435,-25.028219,25.213205,71.999496,56.258068,112.9194,25.028219
4.0186,120,0.0048000002,-0.00047619388,-23.809694,25.213205,71.999496,56.26936,112.92976,23.809694
4.0186,120,0.0048000002,-0.00047619388,-23.809694,25.213205,71.999496,56.26936,112.92976,23.809694
4.0186,120,23.814495,119.99953,-23.809694,25.213205,71.999496,56.26936,112.92976,23.809694
4.0187998,120,25.376829,119.99949,-25.372028,25.213205,71.999496,56.291946,112.95063,25.372028
4.0188999,120,26.156849,119.99947,-26.152048,25.213205,71.999496,56.303246,112.96156,26.152048
4.0188999,120,0.0048000002,-0.00052304094,-26.152048,25.213205,71.999496,56.303246,112.96156,26.152048
4.0190001,120,0.0048000002,-0.00049864274,-24.932138,25.213205,71.999496,56.314541,112.9724,24.932138
4.0190001,120,0.0048000002,-0.00049864274,-24.932138,25.028326,71.999496,56.314541,112.9724,24.932138
4.0191002,120,0.0048000002,-0.00047426263,-23.713131,25.028326,71.999496,56.32584,112.98273,23.713131
4.0191002,120,23.717932,119.99953,-23.713131,25.028326,71.999496,56.32584,112.98273,23.713131
4.0191998,120,24.498999,119.99951,-24.494198,25.028326,71.999496,56.337135,112.99296,24.494198
4.0194001,120,26.058844,119.99948,-26.054045,25.028326,71.999496,56.359737,113.01441,26.054045
4.0194001,120,26.058844,119.99948,-26.054045,25.028326,71.999496,56.359737,113.01441,26.054045
4.0194001,120,0.0048000002,-0.00052108086,-26.054045,25.028326,71.999496,56.359737,113.01441,26.054045
4.0194998,120,0.0048000002,-0.00049667311,-24.833654,25.028326,71.999496,56.37104,113.02521,24.833654
4.0194998,120,0.0048000002,-0.00049667311,-24.833654,25.028326,71.999496,56.37104,113.02521,24.833654
4.0195999,120,0.0048000002,-0.00047228343,-23.61417,25.028326,71.999496,56.382343,113.03549,23.61417
4.0195999,120,0.0048000002,-0.00047228343,-23.61417,25.028326,71.999496,56.382343,113.03549,23.61417
4.0195999,120,23.618971,119.99953,-23.61417,25.028326,71.999496,56.382343,113.03549,23.61417
4.0198002,120,25.179392,119.9995,-25.174591,25.028326,71.999496,56.404953,113.0562,25.174591
4.0198998,120,25.958456,119.99948,-25.953655,25.028326,71.999496,56.41626,113.06705,25.953655
4.0198998,120,0.0048000002,-0.0005190731,-25.953655,25.028326,71.999496,56.41626,113.06705,25.953655
4.02,120,0.0048000002,-0.00049465586,-24.732792,25.028326,71.999496,56.427567,113.0778,24.732792
4.02,120,0.0048000002,-0.00049465586,-24.732792,24.833769,71.999504,56.427567,113.0778,24.732792
4.0201001,120,0.0048000002,-0.00047025669,-23.512835,24.833769,71.999504,56.438873,113.08804,23.512835
4.0201001,120,23.517635,119.99953,-23.512835,24.833769,71.999504,56.438873,113.08804,23.512835
4.0201998,120,24.297752,119.99951,-24.292952,24.833769,71.999504,56.450184,113.09818,24.292952
4.0204,120,25.855703,119.99948,-25.850904,24.833769,71.999504,56.472805,113.11947,25.850904
4.0204,120,25.855703,119.99948,-25.850904,24.833769,71.999504,56.472805,113.11947,25.850904
4.0204,120,0.0048000002,-0.00051701808,-25.850904,24.833769,71.999504,56.472805,113.11947,25.850904
4.0205002,120,0.0048000002,-0.00049259141,-24.62957,24.833769,71.999504,56.484116,113.13018,24.62957
4.0205002,120,0.0048000002,-0.00049259141,-24.62957,24.833769,71.999504,56.484116,113.13018,24.62957
4.0205998,120,0.0048000002,-0.00046818287,-23.409143,24.833769,71.999504,56.49543,113.14037,23.409143
4.0205998,120,0.0048000002,-0.00046818287,-23.409143,24.833769,71.999504,56.49543,113.14037,23.409143
4.0205998,120,23.413942,119.99953,-23.409143,24.833769,71.999504,56.49543,113.14037,23.409143
4.0208001,120,24.972483,119.9995,-24.967684,24.833769,71.999504,56.518063,113.1609,24.967684
4.0208998,120,25.75061,119.99949,-25.74581,24.833769,71.999504,56.529377,113.17167,25.74581
4.0208998,120,0.0048000002,-0.0005149162,-25.74581,24.833769,71.999504,56.529377,113.17167,25.74581
4.0209999,120,0.0048000002,-0.00049048022,-24.52401,24.833769,71.999504,56.540695,113.18233,24.52401
4.0209999,120,0.0048000002,-0.00049048022,-24.52401,24.62969,71.999504,56.540695,113.18233,24.52401
4.0211,120,0.0048000002,-0.00046606237,-23.303118,24.62969,71.999504,56.552013,113.19248,23.303118
4.0211,120,23.307919,119.99953,-23.303118,24.62969,71.999504,56.552013,113.19248,23.303118
4.0212002,120,24.087105,119.99952,-24.082304,24.62969,71.999504,56.563335,113.20254,24.082304
4.0214,120,25.643196,119.99949,-25.638395,24.62969,71.999504,56.585976,113.22364,25.638395
4.0214,120,25.643196,119.99949,-25.638395,24.62969,71.999504,56.585976,113.22364,25.638395
4.0214,120,0.0048000002,-0.00051276793,-25.638395,24.62969,71.999504,56.585976,113.22364,25.638395
4.0215001,120,0.0048000002,-0.00048832269,-24.416134,24.62969,71.999504,56.597298,113.23426,24.416134
4.0215001,120,0.0048000002,-0.00048832269,-24.416134,24.62969,71.999504,56.597298,113.23426,24.416134
4.0215998,120,0.0048000002,-0.00046389565,-23.194782,24.62969,71.999504,56.608624,113.24437,23.194782
4.0215998,120,0.0048000002,-0.00046389565,-23.194782,24.62969,71.999504,56.608624,113.24437,23.194782
4.0215998,120,23.199583,119.99953,-23.194782,24.62969,71.999504,56.608624,113.24437,23.194782
4.0218,120,24.756275,119.9995,-24.751476,24.62969,71.999504,56.631275,113.26472,24.751476
4.0219002,120,25.533484,119.99949,-25.528683,24.62969,71.999504,56.642601,113.27538,25.528683
4.0219002,120,0.0048000002,-0.00051057368,-25.528683,24.62969,71.999504,56.642601,113.27538,25.528683
4.0219998,120,0.0048000002,-0.0004861193,-24.305965,24.62969,71.999504,56.653931,113.28596,24.305965
4.0219998,120,0.0048000002,-0.0004861193,-24.305965,24.41626,71.999512,56.653931,113.28596,24.305965
4.0221,120,0.0048000002,-0.00046168311,-23.084156,24.41626,71.999512,56.665257,113.29602,23.084156
4.0221,120,23.088957,119.99953,-23.084156,24.41626,71.999512,56.665257,113.29602,23.084156
4.0222001,120,23.867226,119.99952,-23.862427,24.41626,71.999512,56.67659,113.30598,23.862427
4.0223999,120,25.421494,119.99949,-25.416693,24.41626,71.999512,56.699253,113.3269,25.416693
4.0223999,120,25.421494,119.99949,-25.416693,24.41626,71.999512,56.699253,113.3269,25.416693
4.0223999,120,0.0048000002,-0.00050833385,-25.416693,24.41626,71.999512,56.699253,113.3269,25.416693
4.0225,120,0.0048000002,-0.00048387045,-24.193521,24.41626,71.999512,56.710587,113.33743,24.193521
4.0225,120,0.0048000002,-0.00048387045,-24.193521,24.41626,71.999512,56.710587,113.33743,24.193521
4.0226002,120,0.0048000002,-0.00045942524,-22.971262,24.41626,71.999512,56.72192,113.34743,22.971262
4.0226002,120,0.0048000002,-0.00045942524,-22.971262,24.41626,71.999512,56.72192,113.34743,22.971262
4.0226002,120,22.976061,119.99954,-22.971262,24.41626,71.999512,56.72192,113.34743,22.971262
4.0228,120,24.530945,119.99951,-24.526144,24.41626,71.999512,56.744591,113.36759,24.526144
4.0229001,120,25.307249,119.9995,-25.302448,24.41626,71.999512,56.755928,113.37817,25.302448
4.0229001,120,0.0048000002,-0.00050604896,-25.302448,24.41626,71.999512,56.755928,113.37817,25.302448
4.0229998,120,0.0048000002,-0.00048157657,-24.078829,24.41626,71.999512,56.767265,113.38864,24.078829
4.0229998,120,0.0048000002,-0.00048157657,-24.078829,24.193653,71.999519,56.767265,113.38864,24.078829
4.0230999,120,0.0048000002,-0.00045712243,-22.856121,24.193653,71.999519,56.778606,113.39861,22.856121
4.0230999,120,22.860922,119.99954,-22.856121,24.193653,71.999519,56.778606,113.39861,22.856121
4.0232,120,23.638294,119.99953,-23.633493,24.193653,71.999519,56.789948,113.40847,23.633493
4.0233998,120,25.190771,119.9995,-25.185972,24.193653,71.999519,56.81263,113.42918,25.185972
4.0233998,120,25.190771,119.9995,-25.185972,24.193653,71.999519,56.81263,113.42918,25.185972
4.0233998,120,0.0048000002,-0.00050371944,-25.185972,24.193653,71.999519,56.81263,113.42918,25.185972
4.0235,120,0.0048000002,-0.00047923817,-23.961908,24.193653,71.999519,56.823975,113.43961,23.961908
4.0235,120,0.0048000002,-0.00047923817,-23.961908,24.193653,71.999519,56.823975,113.43961,23.961908
4.0236001,120,0.0048000002,-0.00045477515,-22.738758,24.193653,71.999519,56.83532,113.44952,22.738758
4.0236001,120,0.0048000002,-0.00045477515,-22.738758,24.193653,71.999519,56.83532,113.44952,22.738758
4.0236001,120,22.743557,119.99954,-22.738758,24.193653,71.999519,56.83532,113.44952,22.738758
4.0237999,120,24.296665,119.99951,-24.291864,24.193653,71.999519,56.858009,113.46949,24.291864
4.0239,120,25.072084,119.9995,-25.067284,24.193653,71.999519,56.869358,113.47996,25.067284
4.0239,120,0.0048000002,-0.00050134567,-25.067284,24.193653,71.999519,56.869358,113.47996,25.067284
4.0240002,120,0.0048000002,-0.00047685564,-23.842781,24.193653,71.999519,56.880707,113.49034,23.842781
4.0240002,120,0.0048000002,-0.00047685564,-23.842781,23.962046,71.999519,56.880707,113.49034,23.842781
4.0240998,120,0.0048000002,-0.00045238386,-22.619192,23.962046,71.999519,56.892056,113.5002,22.619192
4.0240998,120,22.623993,119.99955,-22.619192,23.962046,71.999519,56.892056,113.5002,22.619192
4.0242,120,23.400486,119.99953,-23.395685,23.962046,71.999519,56.903404,113.50996,23.395685
4.0244002,120,24.951208,119.9995,-24.946409,23.962046,71.999519,56.926109,113.53048,24.946409
4.0244002,120,24.951208,119.9995,-24.946409,23.962046,71.999519,56.926109,113.53048,24.946409
4.0244002,120,0.0048000002,-0.00049892819,-24.946409,23.962046,71.999519,56.926109,113.53048,24.946409
4.0244999,120,0.0048000002,-0.00047442943,-23.721472,23.962046,71.999519,56.937462,113.54081,23.721472
4.0244999,120,0.0048000002,-0.00047442943,-23.721472,23.962046,71.999519,56.937462,113.54081,23.721472
4.0246,120,0.0048000002,-0.00044994897,-22.497448,23.962046,71.999519,56.948818,113.55061,22.497448
4.0246,120,0.0048000002,-0.00044994897,-22.497448,23.962046,71.999519,56.948818,113.55061,22.497448
4.0246,120,22.502249,119.99955,-22.497448,23.962046,71.999519,56.948818,113.55061,22.497448
4.0247998,120,24.053617,119.99952,-24.048817,23.962046,71.999519,56.971531,113.57037,24.048817
4.0249,120,24.828169,119.9995,-24.82337,23.962046,71.999519,56.982887,113.58074,24.82337
4.0249,120,0.0048000002,-0.0004964674,-24.82337,23.962046,71.999519,56.982887,113.58074,24.82337
4.0250001,120,0.0048000002,-0.00047196003,-23.598001,23.962046,71.999519,56.994247,113.59102,23.598001
4.0250001,120,0.0048000002,-0.00047196003,-23.598001,23.721615,71.999527,56.994247,113.59102,23.598001
4.0251002,120,0.0048000002,-0.00044747099,-22.373549,23.721615,71.999527,57.005608,113.60078,22.373549
4.0251002,120,22.378349,119.99955,-22.373549,23.721615,71.999527,57.005608,113.60078,22.373549
4.0251999,120,23.15398,119.99953,-23.149181,23.721615,71.999527,57.016968,113.61044,23.149181
4.0254002,120,24.702988,119.9995,-24.698187,23.721615,71.999527,57.039692,113.63074,24.698187
4.0254002,120,24.702988,119.9995,-24.698187,23.721615,71.999527,57.039692,113.63074,24.698187
4.0254002,120,0.0048000002,-0.00049396371,-24.698187,23.721615,71.999527,57.039692,113.63074,24.698187
4.0254998,120,0.0048000002,-0.00046944787,-23.472393,23.721615,71.999527,57.051056,113.64096,23.472393
4.0254998,120,0.0048000002,-0.00046944787,-23.472393,23.721615,71.999527,57.051056,113.64096,23.472393
4.0256,120,0.0048000002,-0.00044495033,-22.247517,23.721615,71.999527,57.06242,113.65067,22.247517
4.0256,120,0.0048000002,-0.00044495033,-22.247517,23.721615,71.999527,57.06242,113.65067,22.247517
4.0256,120,22.252316,119.99956,-22.247517,23.721615,71.999527,57.06242,113.65067,22.247517
4.0258002,120,23.801983,119.99953,-23.797182,23.721615,71.999527,57.085152,113.6702,23.797182
4.0258999,120,24.575686,119.99951,-24.570885,23.721615,71.999527,57.096519,113.68047,24.570885
4.0258999,120,0.0048000002,-0.00049141771,-24.570885,23.721615,71.999527,57.096519,113.68047,24.570885
4.026,120,0.0048000002,-0.00046689343,-23.344671,23.721615,71.999527,57.107887,113.69064,23.344671
4.026,120,0.0048000002,-0.00046689343,-23.344671,23.472542,71.999527,57.107887,113.69064,23.344671
4.0261002,120,0.0048000002,-0.00044238748,-22.119373,23.472542,71.999527,57.119255,113.70029,22.119373
4.0261002,120,22.124174,119.99956,-22.119373,23.472542,71.999527,57.119255,113.70029,22.119373
4.0261998,120,22.898962,119.99954,-22.894163,23.472542,71.999527,57.130627,113.70984,22.894163
4.0264001,120,24.446289,119.99951,-24.441488,23.472542,71.999527,57.15337,113.72993,24.441488
4.0264001,120,24.446289,119.99951,-24.441488,23.472542,71.999527,57.15337,113.72993,24.441488
4.0264001,120,0.0048000002,-0.00048882974,-24.441488,23.472542,71.999527,57.15337,113.72993,24.441488
4.0265002,120,0.0048000002,-0.00046429716,-23.214857,23.472542,71.999527,57.164745,113.74004,23.214857
4.0265002,120,0.0048000002,-0.00046429716,-23.214857,23.472542,71.999527,57.164745,113.74004,23.214857
4.0265999,120,0.0048000002,-0.00043978289,-21.989145,23.472542,71.999527,57.176121,113.74963,21.989145
4.0265999,120,0.0048000002,-0.00043978289,-21.989145,23.472542,71.999527,57.176121,113.74963,21.989145
4.0265999,120,21.993944,119.99956,-21.989145,23.472542,71.999527,57.176121,113.74963,21.989145
4.0268002,120,23.541945,119.99953,-23.537146,23.472542,71.999527,57.198872,113.76896,23.537146
4.0268998,120,24.314817,119.99951,-24.310019,23.472542,71.999527,57.210247,113.77911,24.310019
4.0268998,120,0.0048000002,-0.00048620036,-24.310019,23.472542,71.999527,57.210247,113.77911,24.310019
4.027,120,0.0048000002,-0.00046165951,-23.082975,23.472542,71.999527,57.221626,113.78917,23.082975
4.027,120,0.0048000002,-0.00046165951,-23.082975,23.215012,71.999535,57.221626,113.78917,23.082975
4.0271001,120,0.0048000002,-0.00043713703,-21.856852,23.215012,71.999535,57.233006,113.79871,21.856852
4.0271001,120,21.861652,119.99957,-21.856852,23.215012,71.999535,57.233006,113.79871,21.856852
4.0272002,120,22.635616,119.99955,-22.630816,23.215012,71.999535,57.244385,113.80814,22.630816
4.0274,120,24.181299,119.99952,-24.176498,23.215012,71.999535,57.267151,113.82801,24.176498
4.0274,120,24.181299,119.99952,-24.176498,23.215012,71.999535,57.267151,113.82801,24.176498
4.0274,120,0.0048000002,-0.00048352996,-24.176498,23.215012,71.999535,57.267151,113.82801,24.176498
4.0275002,120,0.0048000002,-0.00045898097,-22.949049,23.215012,71.999535,57.278534,113.83801,22.949049
4.0275002,120,0.0048000002,-0.00045898097,-22.949049,23.215012,71.999535,57.278534,113.83801,22.949049
4.0275998,120,0.0048000002,-0.00043445037,-21.722519,23.215012,71.999535,57.289917,113.84749,21.722519
4.0275998,120,0.0048000002,-0.00043445037,-21.722519,23.215012,71.999535,57.289917,113.84749,21.722519
4.0275998,120,21.72732,119.99957,-21.722519,23.215012,71.999535,57.289917,113.84749,21.722519
4.0278001,120,23.273691,119.99953,-23.26889,23.215012,71.999535,57.312691,113.86658,23.26889
4.0279002,120,24.045753,119.99952,-24.040953,23.215012,71.999535,57.324078,113.87663,24.040953
4.0279002,120,0.0048000002,-0.00048081906,-24.040953,23.215012,71.999535,57.324078,113.87663,24.040953
4.0279999,120,0.0048000002,-0.00045626203,-22.813101,23.215012,71.999535,57.335464,113.88657,22.813101
4.0279999,120,0.0048000002,-0.00045626203,-22.813101,22.949207,71.999542,57.335464,113.88657,22.813101
4.0281,120,0.0048000002,-0.0004317234,-21.58617,22.949207,71.999542,57.346855,113.89599,21.58617
4.0281,120,21.590969,119.99957,-21.58617,22.949207,71.999542,57.346855,113.89599,21.58617
4.0282001,120,22.364128,119.99955,-22.359329,22.949207,71.999542,57.358242,113.90531,22.359329
4.0283999,120,23.908205,119.99952,-23.903404,22.949207,71.999542,57.381027,113.92495,23.903404
4.0283999,120,23.908205,119.99952,-23.903406,22.949207,71.999542,57.381027,113.92495,23.903406
4.0283999,120,0.0048000002,-0.0004780681,-23.903406,22.949207,71.999542,57.381027,113.92495,23.903406
4.0285001,120,0.0048000002,-0.0004535031,-22.675156,22.949207,71.999542,57.392418,113.93483,22.675156
4.0285001,120,0.0048000002,-0.0004535031,-22.675156,22.949207,71.999542,57.392418,113.93483,22.675156
4.0286002,120,0.0048000002,-0.00042895655,-21.447828,22.949207,71.999542,57.403812,113.94419,21.447828
4.0286002,120,0.0048000002,-0.00042895655,-21.447828,22.949207,71.999542,57.403812,113.94419,21.447828
4.0286002,120,21.452627,119.99957,-21.447828,22.949207,71.999542,57.403812,113.94419,21.447828
4.0288,120,22.99741,119.99954,-22.992609,22.949207,71.999542,57.426605,113.96306,22.992609
4.0289001,120,23.768679,119.99953,-23.76388,22.949207,71.999542,57.438,113.97298,23.76388
4.0289001,120,0.0048000002,-0.00047527757,-23.76388,22.949207,71.999542,57.438,113.97298,23.76388
4.0289998,120,0.0048000002,-0.00045070474,-22.535236,22.949207,71.999542,57.449398,113.9828,22.535236
4.0289998,120,0.0048000002,-0.00045070474,-22.535236,22.67532,71.99955,57.449398,113.9828,22.535236
4.0290999,120,0.0048000002,-0.00042615033,-21.307516,22.67532,71.99955,57.460796,113.9921,21.307516
4.0290999,120,21.312317,119.99957,-21.307516,22.67532,71.99955,57.460796,113.9921,21.307516
4.0292001,120,22.084688,119.99956,-22.079889,22.67532,71.99955,57.472198,114.00131,22.079889
4.0293999,120,23.627197,119.99953,-23.622398,22.67532,71.99955,57.494999,114.02071,23.622398
4.0293999,120,23.627199,119.99953,-23.622398,22.67532,71.99955,57.494999,114.02071,23.622398
4.0293999,120,0.0048000002,-0.00047244795,-23.622398,22.67532,71.99955,57.494999,114.02071,23.622398
4.0295,120,0.0048000002,-0.00044786735,-22.393368,22.67532,71.99955,57.506401,114.03047,22.393368
4.0295,120,0.0048000002,-0.00044786735,-22.393368,22.67532,71.99955,57.506401,114.03047,22.393368
4.0296001,120,0.0048000002,-0.00042330523,-21.16526,22.67532,71.99955,57.517807,114.03972,21.16526
4.0296001,120,0.0048000002,-0.00042330523,-21.16526,22.67532,71.99955,57.517807,114.03972,21.16526
4.0296001,120,21.170061,119.99958,-21.16526,22.67532,71.99955,57.517807,114.03972,21.16526
4.0297999,120,22.713291,119.99954,-22.70849,22.67532,71.99955,57.540615,114.05834,22.70849
4.0299001,120,23.483788,119.99953,-23.478987,22.67532,71.99955,57.552021,114.06814,23.478987
4.0299001,120,0.0048000002,-0.00046957974,-23.478987,22.67532,71.99955,57.552021,114.06814,23.478987
4.0300002,120,0.0048000002,-0.00044499146,-22.249573,22.67532,71.99955,57.563431,114.07784,22.249573
4.0300002,120,0.0048000002,-0.00044499146,-22.249573,22.393539,71.99955,57.563431,114.07784,22.249573
4.0300999,120,0.0048000002,-0.00042042168,-21.021084,22.393539,71.99955,57.574837,114.08703,21.021084
4.0300999,120,21.025885,119.99958,-21.021084,22.393539,71.99955,57.574837,114.08703,21.021084
4.0302,120,21.797489,119.99957,-21.792688,22.393539,71.99955,57.586246,114.09611,21.792688
4.0303998,120,23.338469,119.99953,-23.33367,22.393539,71.99955,57.609066,114.11526,23.33367
4.0303998,120,23.338469,119.99953,-23.33367,22.393539,71.99955,57.609066,114.11526,23.33367
4.0303998,120,0.0048000002,-0.00046667337,-23.33367,22.393539,71.99955,57.609066,114.11526,23.33367
4.0304999,120,0.0048000002,-0.00044207755,-22.103878,22.393539,71.99955,57.62048,114.12491,22.103878
4.0304999,120,0.0048000002,-0.00044207755,-22.103878,22.393539,71.99955,57.62048,114.12491,22.103878
4.0306001,120,0.0048000002,-0.00041750021,-20.875011,22.393539,71.99955,57.631893,114.13403,20.875011
4.0306001,120,0.0048000002,-0.00041750021,-20.875011,22.393539,71.99955,57.631893,114.13403,20.875011
4.0306001,120,20.87981,119.99958,-20.875011,22.393539,71.99955,57.631893,114.13403,20.875011
4.0307999,120,22.421528,119.99955,-22.416727,22.393539,71.99955,57.65472,114.1524,22.416727
4.0309,120,23.191269,119.99953,-23.18647,22.393539,71.99955,57.666138,114.16208,23.18647
4.0309,120,0.0048000002,-0.0004637294,-23.18647,22.393539,71.99955,57.666138,114.16208,23.18647
4.0310001,120,0.0048000002,-0.00043912607,-21.956305,22.393539,71.99955,57.677555,114.17165,21.956305
4.0310001,120,0.0048000002,-0.00043912607,-21.956305,22.104057,71.999557,57.677555,114.17165,21.956305
4.0310998,120,0.0048000002,-0.00041454131,-20.727066,22.104057,71.999557,57.688972,114.18072,20.727066
4.0310998,120,20.731865,119.99959,-20.727066,22.104057,71.999557,57.688972,114.18072,20.727066
4.0311999,120,21.502722,119.99957,-21.497923,22.104057,71.999557,57.70039,114.18967,21.497923
4.0314002,120,23.042212,119.99954,-23.037413,22.104057,71.999557,57.723228,114.20857,23.037413
4.0314002,120,23.042212,119.99954,-23.037413,22.104057,71.999557,57.723228,114.20857,23.037413
4.0314002,120,0.0048000002,-0.00046074824,-23.037413,22.104057,71.999557,57.723228,114.20857,23.037413
4.0314999,120,0.0048000002,-0.00043613758,-21.806879,22.104057,71.999557,57.73465,114.21809,21.806879
4.0314999,120,0.0048000002,-0.00043613758,-21.806879,22.104057,71.999557,57.73465,114.21809,21.806879
4.0316,120,0.0048000002,-0.00041154542,-20.577272,22.104057,71.999557,57.746075,114.22709,20.577272
4.0316,120,0.0048000002,-0.00041154542,-20.577272,22.104057,71.999557,57.746075,114.22709,20.577272
4.0316,120,20.582071,119.99959,-20.577272,22.104057,71.999557,57.746075,114.22709,20.577272
4.0317998,120,22.122313,119.99956,-22.117514,22.104057,71.999557,57.768921,114.24521,22.117514
4.0318999,120,22.891321,119.99954,-22.886522,22.104057,71.999557,57.780346,114.25475,22.886522
4.0318999,120,0.0048000002,-0.00045773044,-22.886522,22.104057,71.999557,57.780346,114.25475,22.886522
4.0320001,120,0.0048000002,-0.00043311247,-21.655624,22.104057,71.999557,57.791771,114.26421,21.655624
4.0320001,120,0.0048000002,-0.00043311247,-21.655624,21.807068,71.999565,57.791771,114.26421,21.655624
4.0321002,120,0.0048000002,-0.00040851309,-20.425655,21.807068,71.999565,57.8032,114.27314,20.425655
4.0321002,120,20.430454,119.99959,-20.425655,21.807068,71.999565,57.8032,114.27314,20.425655
4.0321999,120,21.200583,119.99957,-21.195784,21.807068,71.999565,57.814625,114.28197,21.195784
4.0324001,120,22.738623,119.99954,-22.733822,21.807068,71.999565,57.837482,114.30061,22.733822
4.0324001,120,22.738623,119.99954,-22.733822,21.807068,71.999565,57.837482,114.30061,22.733822
4.0324001,120,0.0048000002,-0.00045467645,-22.733822,21.807068,71.999565,57.837482,114.30061,22.733822
4.0324998,120,0.0048000002,-0.00043005132,-21.502565,21.807068,71.999565,57.848915,114.31001,21.502565
4.0324998,120,0.0048000002,-0.00043005132,-21.502565,21.807068,71.999565,57.848915,114.31001,21.502565
4.0325999,120,0.0048000002,-0.00040544476,-20.272238,21.807068,71.999565,57.860348,114.31886,20.272238
4.0325999,120,20.277039,119.9996,-20.272238,21.807068,71.999565,57.860348,114.31886,20.272238
4.0328002,120,21.815845,119.99957,-21.811045,21.807068,71.999565,57.883213,114.33673,21.811045
4.0328999,120,22.584139,119.99955,-22.579338,21.807068,71.999565,57.894646,114.34615,22.579338
4.0328999,120,0.0048000002,-0.00045158679,-22.579338,21.807068,71.999565,57.894646,114.34615,22.579338
4.033,120,0.0048000002,-0.00042695456,-21.347729,21.807068,71.999565,57.906082,114.35547,21.347729
4.033,120,0.0048000002,-0.00042695456,-21.347729,21.502766,71.999573,57.906082,114.35547,21.347729
4.0331001,120,0.0048000002,-0.00040234096,-20.117048,21.502766,71.999573,57.917519,114.36427,20.117048
4.0331001,120,20.121849,119.9996,-20.117048,21.502766,71.999573,57.917519,114.36427,20.117048
4.0331998,120,20.891268,119.99958,-20.886469,21.502766,71.999573,57.928955,114.37297,20.886469
4.0334001,120,22.427896,119.99955,-22.423096,21.502766,71.999573,57.951832,114.39135,22.423096
4.0334001,120,22.427896,119.99955,-22.423096,21.502766,71.999573,57.951832,114.39135,22.423096
4.0334001,120,0.0048000002,-0.00044846191,-22.423096,21.502766,71.999573,57.951832,114.39135,22.423096
4.0335002,120,0.0048000002,-0.00042382276,-21.191137,21.502766,71.999573,57.963268,114.4006,21.191137
4.0335002,120,0.0048000002,-0.00042382276,-21.191137,21.502766,71.999573,57.963268,114.4006,21.191137
4.0335999,120,0.0048000002,-0.0003992022,-19.96011,21.502766,71.999573,57.974709,114.40934,19.96011
