"Time","inertia2.phi","inertia2.w","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w","revolute3.phi","revolute3.w"
0.0942,0.013374456,0.20071502,5.8246946,-5.5276728,-0.61736524,-32.649654,-1.1664424,-178.74059
0.094400004,0.013414445,0.19918996,5.8235679,-5.6485,-0.62325752,-26.265581,-1.2024843,-181.57884
0.094599999,0.013454137,0.1977385,5.822473,-5.2003579,-0.62786967,-19.855106,-1.2390333,-183.80826
0.094800003,0.013493546,0.19636151,5.821527,-4.1631241,-0.63120031,-13.456486,-1.2759656,-185.40704
0.094999999,0.013532687,0.19505994,5.820848,-2.5273402,-0.63325566,-7.1087241,-1.3131534,-186.36366
0.095200002,0.013571575,0.19383463,5.8205557,-0.2946327,-0.63404977,-0.8507126,-1.3504682,-186.67728
0.095399998,0.013610226,0.19268641,5.8207688,2.5223594,-0.63360447,5.2796278,-1.387782,-186.35773
0.095600002,0.013648655,0.19161597,5.8216019,5.9005384,-0.63194889,11.24617,-1.4249703,-185.4249
0.095799997,0.013686878,0.19062395,5.8231645,9.8073378,-0.62911916,17.01532,-1.461913,-183.90779
0.096000001,0.01372491,0.18971084,5.8255577,14.202058,-0.62515795,22.556654,-1.4984969,-181.84315
0.096199997,0.013762767,0.18887697,5.8288746,19.037457,-0.62011349,27.843405,-1.5346166,-179.2739
0.0964,0.013800466,0.18812256,5.8331985,24.261469,-0.61403906,32.852821,-1.5701759,-176.24738
0.096600004,0.013838021,0.1874477,5.8386016,29.818951,-0.60699207,37.566383,-1.6050884,-172.81364
0.096799999,0.01387545,0.18685232,5.8451447,35.653347,-0.59903318,41.969845,-1.6392776,-169.0238
0.097000003,0.013912768,0.18633628,5.8528776,41.708206,-0.59022546,46.0532,-1.6726774,-164.92848
0.097199999,0.01394999,0.18589935,5.8618388,47.928486,-0.58063364,49.810497,-1.7052318,-160.57654
0.097400002,0.013987132,0.18554121,5.8720565,54.26157,-0.57032317,53.23959,-1.736894,-156.01408
0.097599998,0.014024212,0.18526155,5.8835478,60.658096,-0.55935961,56.341866,-1.7676262,-151.28365
0.097800002,0.014061242,0.18506002,5.8963208,67.072487,-0.54780793,59.121876,-1.7973988,-146.42371
0.097999997,0.014098241,0.18493633,5.9103751,73.46328,-0.53573191,61.586987,-1.8261893,-141.46837
0.098200001,0.014135222,0.18489017,5.9257021,79.793289,-0.52319354,63.747025,-1.8539817,-136.44728
0.098399997,0.014172202,0.18492135,5.9422865,86.029541,-0.51025265,65.613907,-1.8807656,-131.38568
0.0986,0.014209196,0.18502977,5.9601059,92.143173,-0.4969666,67.201309,-1.9065348,-126.30464
0.098800004,0.014246219,0.18521543,5.9791336,98.109177,-0.48338977,68.524368,-1.9312873,-121.22128
0.098999999,0.014283287,0.1854784,5.9993382,103.90614,-0.46957341,69.599365,-1.955024,-116.14918
0.099200003,0.014320415,0.18581897,6.0206838,109.51588,-0.45556542,70.443474,-1.9777484,-111.09874
0.099399999,0.01435762,0.1862375,6.0431314,114.92319,-0.44141024,71.074524,-1.9994655,-106.07759
0.099600002,0.014394916,0.1867345,6.0666385,120.11539,-0.42714861,71.510788,-2.0201817,-101.09096
0.099799998,0.014432319,0.18731064,6.0911622,125.08212,-0.41281769,71.770782,-2.0399044,-96.142097
0.1,0.014469845,0.18796667,6.1166558,129.81497,-0.39845082,71.873093,-2.0586412,-91.23262
0.1002,0.014507511,0.18870355,6.1430721,134.30728,-0.38407773,71.836243,-2.0764,-86.362831
0.1004,0.014545333,0.18952228,6.1703625,138.55377,-0.36972439,71.678528,-2.093189,-81.532043
0.1006,0.014583326,0.19042404,6.1984768,142.55048,-0.3554132,71.417892,-2.1090155,-76.738823
0.1008,0.014621507,0.19141003,6.227366,146.29442,-0.34116292,71.071838,-2.1238868,-71.981247
0.101,0.014659896,0.19248162,6.2569776,149.78354,-0.32698902,70.657288,-2.1378102,-67.257072
0.1012,0.014698506,0.19364019,6.287262,153.01649,-0.31290349,70.190521,-2.1507919,-62.563908
0.1014,0.014737357,0.19488716,6.3181672,155.99254,-0.29891527,69.687057,-2.1628377,-57.899376
0.1016,0.014776466,0.19622405,6.3496418,158.71147,-0.28503016,69.161591,-2.1739533,-53.261185
0.1018,0.014815853,0.19765234,6.3816347,161.17348,-0.27125117,68.62793,-2.1841438,-48.647224
0.102,0.014855534,0.19917354,6.4140944,163.37907,-0.25757867,68.098892,-2.1934137,-44.055626
0.1022,0.014895529,0.20078912,6.4469695,165.32906,-0.24401052,67.586311,-2.2017674,-39.484791
0.1024,0.014935856,0.20250054,6.4802089,167.02443,-0.23054233,67.100899,-2.209209,-34.933403
0.1026,0.014976535,0.20430917,6.513762,168.46638,-0.21716771,66.652283,-2.2157421,-30.400438
0.1028,0.015017586,0.20621632,6.5475788,169.65619,-0.2038784,66.248894,-2.2213702,-25.885141
0.103,0.015059029,0.20822321,6.5816078,170.59526,-0.19066465,65.89801,-2.2260971,-21.387005
0.1032,0.015100882,0.21033092,6.6157999,171.285,-0.1775153,65.605644,-2.2299261,-16.905724
0.1034,0.015143168,0.21254042,6.6501055,171.7269,-0.16441816,65.37661,-2.2328606,-12.441152
0.1036,0.015185906,0.2148525,6.6844745,171.92245,-0.1513602,65.214439,-2.2349038,-7.9932547
0.1038,0.015229115,0.2172678,6.7188582,171.87311,-0.13832778,65.121422,-2.236059,-3.5620475
0.104,0.015272819,0.2197867,6.7532072,171.58032,-0.12530695,65.098579,-2.2363298,0.8524605
0.1042,0.015317037,0.22240944,6.7874742,171.04552,-0.11228368,65.145676,-2.2357192,5.2503242
0.1044,0.01536179,0.22513598,6.8216095,170.2701,-0.09924411,65.26123,-2.2342308,9.6317225
0.1046,0.015407098,0.227966,6.855566,169.25537,-0.086174801,65.44252,-2.2318676,13.997007
0.1048,0.015452983,0.2308989,6.8892961,168.00266,-0.073062979,65.685616,-2.2286329,18.34676
0.105,0.015499465,0.23393381,6.9227514,166.51323,-0.059896775,65.98539,-2.2245297,22.681829
0.1052,0.015546563,0.23706949,6.9558854,164.7883,-0.046665464,66.335533,-2.2195611,27.003368
0.1054,0.015594299,0.24030435,6.9886513,162.82913,-0.033359695,66.7286,-2.2137291,31.312862
0.1056,0.015642691,0.24363644,7.0210018,160.6369,-0.019971728,67.156029,-2.2070365,35.612141
0.1058,0.015691761,0.24706343,7.0528903,158.21291,-0.0064956332,67.608177,-2.1994848,39.903389
0.106,0.015741523,0.25058255,7.0842714,155.5584,0.0070724809,68.074348,-2.1910756,44.189125
0.1062,0.015791999,0.25419053,7.1150985,152.6748,0.020734262,68.542816,-2.1818094,48.472198
0.1064,0.015843205,0.25788373,7.1453261,149.56361,0.03448892,69.000908,-2.1716866,52.755718
0.1066,0.015895158,0.26165795,7.1749091,146.22655,0.048333026,69.434967,-2.160707,57.04303
0.1068,0.015947873,0.26550856,7.2038016,142.66556,0.062260341,69.830467,-2.148869,61.33762
0.107,0.016001366,0.26943031,7.2319603,138.8829,0.076261617,70.172012,-2.1361711,65.643013
0.1072,0.016055649,0.27341744,7.2593403,134.8813,0.090324469,70.443398,-2.1226108,69.962685
0.1074,0.016110737,0.27746364,7.2858987,130.66394,0.10443318,70.627663,-2.1081848,74.299896
0.1076,0.016166639,0.281562,7.3115916,126.23469,0.11856855,70.707161,-2.0928895,78.657539
0.1078,0.016223365,0.28570503,7.3363786,121.59821,0.13270783,70.663597,-2.0767205,83.037949
0.108,0.016280923,0.2898846,7.3602176,116.76012,0.14682454,70.478172,-2.0596728,87.442696
0.1082,0.016339321,0.29409203,7.3830695,111.72718,0.16088837,70.131599,-2.0417416,91.872337
0.1084,0.016398562,0.29831797,7.4048963,106.50755,0.17486514,69.604294,-2.0229223,96.326164
0.1086,0.016458649,0.30255249,7.4256606,101.11093,0.18871672,68.87645,-2.0032098,100.80193
0.1088,0.016519582,0.30678505,7.4453297,95.548927,0.20240104,67.928238,-1.9826002,105.29553
0.109,0.016581362,0.31100449,7.4638705,89.835236,0.21587202,66.739975,-1.9610908,109.80067
0.1092,0.016643982,0.31519905,7.4812546,83.985947,0.22907974,65.292343,-1.9386798,114.30859
0.1094,0.016707439,0.31935653,7.497457,78.019829,0.24197043,63.566654,-1.915368,118.80772
0.1096,0.016771721,0.32346404,7.5124559,71.958557,0.25448668,61.545135,-1.8911583,123.28335
0.1098,0.01683682,0.32750836,7.5262356,65.826973,0.26656768,59.211262,-1.8660574,127.71743
0.11,0.016902721,0.3314757,7.538784,59.653248,0.2781494,56.550106,-1.8400755,132.08832
0.1102,0.016969405,0.335352,7.550096,53.468983,0.28916505,53.548752,-1.8132279,136.37064
0.1104,0.017036853,0.33912283,7.5601735,47.309223,0.29954553,50.196724,-1.7855351,140.53525
0.1106,0.017105045,0.3427735,7.5690241,41.212337,0.30921987,46.486408,-1.7570238,144.54941
0.1108,0.017173953,0.34628916,7.5766654,35.219746,0.31811592,42.413532,-1.7277278,148.37689
0.111,0.017243551,0.34965494,7.5831218,29.375484,0.32616109,37.977573,-1.6976881,151.97853
0.1112,0.017313804,0.35285598,7.5884285,23.725578,0.33328301,33.182175,-1.6669542,155.31281
0.1114,0.017384682,0.35587755,7.592628,18.317211,0.33941054,28.035498,-1.6355836,158.33662
0.1116,0.017456142,0.35870525,7.5957747,13.197728,0.34447464,22.550478,-1.6036431,161.00635
0.1118,0.01752815,0.36132503,7.5979295,8.4134598,0.34840938,16.744999,-1.5712075,163.27895
0.112,0.017600657,0.3637234,7.599165,4.0084281,0.35115281,10.641911,-1.5383607,165.1133
0.1122,0.017673623,0.36588755,7.5995607,0.022987435,0.35264814,4.2689261,-1.5051939,166.47157
0.1124,0.017746996,0.36780551,7.5992045,-3.5075507,0.35284454,-2.3416781,-1.471806,167.32054
0.1126,0.017820729,0.36946622,7.5981903,-6.5541706,0.35169804,-9.1534901,-1.4383016,167.63287
0.1128,0.017894765,0.37085977,7.5966167,-9.0952539,0.34917238,-16.126572,-1.40479,167.38826
0.113,0.017969053,0.37197748,7.5945868,-11.117441,0.34523949,-23.218187,-1.3713841,166.57422
0.1132,0.018043539,0.37281197,7.5922046,-12.616197,0.33988017,-30.38365,-1.3381985,165.18665
0.1134,0.01811816,0.37335733,7.5895748,-13.595992,0.33308417,-37.577251,-1.3053474,163.23009
0.1136,0.018192861,0.37360924,7.5868001,-14.07014,0.32485044,-44.753212,-1.2729436,160.71747
0.1138,0.018267583,0.3735649,7.5839791,-14.060271,0.31518704,-51.866623,-1.2410963,157.66963
0.114,0.018342268,0.37322322,7.5812063,-13.595492,0.30411083,-58.874325,-1.2099096,154.11444
0.1142,0.018416854,0.37258473,7.5785689,-12.711291,0.29164708,-65.735695,-1.179482,150.08572
0.1144,0.018491281,0.37165168,7.5761471,-11.448264,0.27782881,-72.413292,-1.1499044,145.62196
0.1146,0.018565495,0.37042794,7.5740118,-9.85075,0.26269627,-78.873413,-1.1212595,140.76494
0.1148,0.018639434,0.3689189,7.5722256,-7.9654551,0.24629593,-85.086411,-1.0936217,135.55832
0.115,0.018713044,0.36713156,7.5708418,-5.8401327,0.22867987,-91.026917,-1.0670565,130.04639
0.1152,0.018786268,0.36507422,7.5699024,-3.5223968,0.20990475,-96.673889,-1.0416206,124.27275
0.1154,0.018859055,0.36275658,7.5694423,-1.0586863,0.19003101,-102.01058,-1.017362,118.2794
0.1156,0.018931353,0.36018947,7.5694857,1.5065709,0.16912206,-107.02429,-0.99432087,112.10577
0.1158,0.019003116,0.35738474,7.5700488,4.1316042,0.14724341,-111.70617,-0.97252935,105.78815
0.116,0.019074293,0.35435522,7.5711398,6.7777357,0.12446207,-116.05081,-0.95201302,99.359207
0.1162,0.019144844,0.35111439,7.5727592,9.4096594,0.10084573,-120.05595,-0.93279117,92.847649
0.1164,0.019214725,0.34767643,7.5749006,11.995551,0.076462306,-123.72198,-0.91487777,86.278183
0.1166,0.019283902,0.34405589,7.5775523,14.507042,0.051379368,-127.05166,-0.89828235,79.671448
0.1168,0.019352337,0.34026766,7.5806971,16.9191,0.025663761,-130.04958,-0.88301057,73.044174
0.117,0.019419998,0.33632681,7.584312,19.209824,-0.00061875547,-132.72191,-0.86906517,66.409348
0.1172,0.019486858,0.33224842,7.5883713,21.360191,-0.027403772,-135.07591,-0.85644668,59.776443
0.1174,0.01955289,0.32804754,7.5928454,23.353765,-0.054628421,-137.11978,-0.84515405,53.151737
0.1176,0.01961807,0.32373896,7.5977015,25.176411,-0.082231544,-138.86217,-0.83518517,46.538563
0.1178,0.019682379,0.31933719,7.6029038,26.815971,-0.11015374,-140.31204,-0.82653773,39.937649
0.118,0.019745801,0.31485635,7.6084151,28.261982,-0.13833742,-141.47842,-0.81920934,33.347408
0.1182,0.019808317,0.31031007,7.6141949,29.505407,-0.16672677,-142.37019,-0.81319827,26.764233
0.1184,0.01986992,0.30571148,7.620203,30.538376,-0.19526774,-142.99593,-0.80850351,20.182781
0.1186,0.019930599,0.30107307,7.6263957,31.353983,-0.22390792,-143.36375,-0.80512542,13.596236
0.1188,0.019990347,0.29640672,7.6327295,31.946114,-0.25259653,-143.48126,-0.80306584,6.9965587
0.119,0.02004916,0.29172355,7.6391592,32.30928,-0.28128418,-143.35541,-0.80232823,0.37473246
0.1192,0.020107036,0.28703406,7.645638,32.43853,-0.30992287,-142.99245,-0.80291808,-6.2789946
0.1194,0.020163976,0.28234801,7.6521187,32.329372,-0.33846572,-142.39787,-0.80484265,-12.974885
0.1196,0.020219976,0.27767441,7.6585536,31.97777,-0.36686692,-141.57645,-0.80811155,-19.723475
0.1198,0.020275045,0.27302149,7.6648932,31.38015,-0.39508146,-140.53215,-0.81273627,-26.535328
0.12,0.020329187,0.26839688,7.6710887,30.533461,-0.42306513,-139.2682,-0.81873053,-33.42078
0.1202,0.020382406,0.26380745,7.6770897,29.435307,-0.45077425,-137.78712,-0.82611012,-40.389664
0.1204,0.020434713,0.25925937,7.6828461,28.084112,-0.47816563,-136.09073,-0.83489257,-47.451004
0.1206,0.020486115,0.25475821,7.6883068,26.479349,-0.50519627,-134.18025,-0.84509718,-54.612679
0.1208,0.02053662,0.25030893,7.6934209,24.621822,-0.53182352,-132.05641,-0.85674471,-61.881046
0.121,0.020586241,0.2459159,7.6981387,22.514006,-0.55800462,-129.7195,-0.86985701,-69.260529
0.1212,0.02063499,0.24158306,7.7024102,20.160452,-0.58369708,-127.16956,-0.88445646,-76.753143
0.1214,0.020682879,0.23731387,7.7061868,17.568256,-0.60885829,-124.40651,-0.90056574,-84.357986
0.1216,0.02072992,0.23311137,7.7094221,14.74756,-0.6334455,-121.43035,-0.91820681,-92.070702
0.1218,0.020776128,0.22897832,7.7120719,11.712118,-0.65741622,-118.24134,-0.93740064,-99.882866
0.122,0.020821515,0.22491728,7.7140942,8.4798832,-0.6807279,-114.84026,-0.95816571,-107.7814
0.1222,0.0208661,0.22093059,7.7154522,5.0735984,-0.70333833,-111.22865,-0.98051769,-115.74796
0.1224,0.020909894,0.21702051,7.7161136,1.5213631,-0.72520554,-107.40915,-1.0044678,-123.75835
0.1226,0.020952914,0.21318935,7.716053,-2.142849,-0.74628836,-103.3857,-1.0300219,-131.78201
0.1228,0.020995175,0.20943944,7.7152519,-5.8788061,-0.76654661,-99.163963,-1.0571791,-139.78165
0.123,0.021036694,0.20577329,7.7136998,-9.6397877,-0.78594124,-94.751556,-1.08593,-147.71295
0.1232,0.021077489,0.20219366,7.7113976,-13.372572,-0.80443513,-90.158386,-1.1162562,-155.5247
0.1234,0.021117577,0.19870354,7.7083569,-17.017714,-0.82199335,-85.396904,-1.1481282,-163.15895
0.1236,0.021156978,0.19530629,7.7046008,-20.510162,-0.83858371,-80.482346,-1.1815038,-170.55173
0.1238,0.021195708,0.19200563,7.7001677,-23.780275,-0.8541773,-75.432861,-1.2163281,-177.63406
0.124,0.021233786,0.18880565,7.6951084,-26.755209,-0.86874926,-70.269577,-1.2525319,-184.33337
0.1242,0.021271236,0.18571082,7.6894898,-29.360727,-0.88227916,-65.016548,-1.290031,-190.57536
0.1244,0.021308077,0.18272586,7.6833935,-31.523331,-0.89475167,-59.700615,-1.3287265,-196.28612
0.1246,0.021344334,0.17985582,7.6769152,-33.172657,-0.90615714,-54.351051,-1.3685052,-201.39458
0.1248,0.021380028,0.17710587,7.6701632,-34.243992,-0.91649193,-48.999168,-1.4092399,-205.83507
0.125,0.021415185,0.1744812,7.6632595,-34.680737,-0.92575884,-43.677742,-1.4507909,-209.5498
0.1252,0.02144983,0.17198694,7.6563363,-34.436703,-0.93396729,-38.420372,-1.4930083,-212.49115
0.12540001,0.021483989,0.16962792,7.6495328,-33.477962,-0.9411335,-33.260742,-1.5357335,-214.62357
0.1256,0.02151769,0.16740863,7.6429939,-31.784212,-0.94728029,-28.23189,-1.5788022,-215.92493
0.1258,0.021550963,0.16533297,7.6368685,-29.349459,-0.9524371,-23.365433,-1.6220474,-216.38721
0.126,0.021583833,0.16340418,7.6313033,-26.182041,-0.95663929,-18.690889,-1.6653016,-216.01654
0.12620001,0.021616334,0.1616247,7.6264429,-22.30394,-0.95992804,-14.235049,-1.7083998,-214.83241
0.12639999,0.021648493,0.15999609,7.6224265,-17.749506,-0.96234947,-10.021473,-1.7511823,-212.86646
0.1266,0.021680342,0.158519,7.6193852,-12.563685,-0.96395409,-6.0701032,-1.793497,-210.16063
0.1268,0.02171191,0.15719314,7.6174397,-6.7999206,-0.96479607,-2.3970206,-1.8352005,-206.76501
0.127,0.021743229,0.15601724,7.6166997,-0.51787549,-0.96493226,0.98567694,-1.8761607,-202.73564
0.12720001,0.021774327,0.15498924,7.6172628,6.2188444,-0.96442169,4.0698757,-1.9162565,-198.13203
0.1274,0.021805234,0.15410618,7.6192136,13.34485,-0.96332455,6.851347,-1.9553794,-193.01515
0.1276,0.021835979,0.15336445,7.6226225,20.794891,-0.96170139,9.3295698,-1.9934324,-187.4454
0.1278,0.02186659,0.15275979,7.6275487,28.505495,-0.95961273,11.507493,-2.0303311,-181.48103
0.12800001,0.021897092,0.15228744,7.634038,36.416245,-0.95711803,13.391261,-2.0660021,-175.17683
0.12819999,0.021927513,0.15194225,7.6421247,44.470741,-0.95427525,14.98992,-2.1003826,-168.58325
0.1284,0.021957878,0.15171884,7.6518326,52.617241,-0.95114028,16.315115,-2.1334193,-161.7458
0.1286,0.021988207,0.15161163,7.6631746,60.80899,-0.94776648,17.380798,-2.1650674,-154.70476
0.1288,0.022018529,0.15161495,7.6761565,69.004326,-0.94420421,18.202942,-2.1952899,-147.49513
0.12899999,0.022048861,0.15172322,7.6907744,77.166611,-0.94050038,18.799276,-2.2240562,-140.14688
0.1292,0.022079226,0.15193088,7.7070184,85.263916,-0.93669826,19.18903,-2.2513411,-132.68524
0.1294,0.022109641,0.15223259,7.7248735,93.268738,-0.93283719,19.392712,-2.2771242,-125.13116
0.1296,0.022140125,0.15262316,7.7443185,101.1575,-0.92895216,19.431885,-2.3013885,-117.50188
0.12980001,0.022170695,0.1530977,7.7653275,108.91012,-0.92507392,19.328966,-2.324121,-109.81148
0.13,0.022201369,0.15365157,7.7878723,116.50948,-0.92122853,19.107031,-2.34531,-102.0715
0.1302,0.02223216,0.15428044,7.8119202,123.94091,-0.91743749,18.789627,-2.3649468,-94.291588
0.1304,0.022263085,0.15498029,7.8374362,131.1917,-0.91371751,18.4006,-2.3830247,-86.480026
0.13060001,0.022294156,0.1557474,7.8643837,138.25058,-0.91008049,17.963902,-2.3995376,-78.644356
0.13079999,0.022325389,0.15657835,7.8927231,145.10733,-0.90653354,17.503412,-2.4144814,-70.791878
0.131,0.022356793,0.15747003,7.9224124,151.75227,-0.90307915,17.042753,-2.4278536,-62.930157
0.1312,0.02238838,0.15841967,7.9534092,158.17595,-0.89971495,16.605093,-2.4396534,-55.067421
0.1314,0.022420164,0.15942468,7.9856672,164.36871,-0.89643413,16.212952,-2.4498813,-47.212967
0.13160001,0.022452153,0.16048281,8.0191402,170.32047,-0.89322531,15.887995,-2.45854,-39.377502
0.1318,0.02248436,0.16159202,8.0537786,176.02034,-0.89007306,15.650829,-2.4656343,-31.573378
0.132,0.022516795,0.1627505,8.0895309,181.45653,-0.88695788,15.520788,-2.4711723,-23.814772
0.1322,0.022549463,0.16395663,8.1263428,186.61612,-0.88385648,15.51572,-2.4751644,-16.117825
0.13240001,0.02258238,0.16520898,8.1641579,191.48506,-0.88074219,15.651775,-2.4776249,-8.5006504
0.13259999,0.02261555,0.16650631,8.2029161,196.04811,-0.87758541,15.943199,-2.4785714,-0.98329228
0.1328,0.022648985,0.1678475,8.2425556,200.28894,-0.87435377,16.402134,-2.4780262,6.4124451
0.133,0.022682693,0.16923159,8.2830095,204.19032,-0.87101269,17.038445,-2.476016,13.663259
0.1332,0.022716681,0.17065772,8.3242083,207.73431,-0.86752605,17.85955,-2.4725723,20.744604
0.13339999,0.022750959,0.17212519,8.3660784,210.90268,-0.86385626,18.8703,-2.4677312,27.631195
0.1336,0.022785533,0.17363332,8.4085426,213.67722,-0.85996515,20.072865,-2.4615345,34.297474
0.1338,0.022820415,0.17518163,8.4515219,216.0403,-0.85581434,21.466686,-2.4540286,40.718201
0.134,0.022855608,0.17676964,8.4949303,217.9754,-0.85136592,23.048452,-2.4452651,46.869064
0.13420001,0.022891125,0.17839701,8.538682,219.46767,-0.84658283,24.812143,-2.4353004,52.727341
0.1344,0.022926969,0.18006349,8.5826874,220.50441,-0.84142953,26.749115,-2.4241951,58.272545
0.1346,0.022963153,0.18176883,8.626853,221.07573,-0.83587235,28.848238,-2.4120135,63.487041
0.1348,0.02299968,0.18351294,8.6710863,221.17497,-0.8298803,31.096088,-2.3988233,68.356606
0.13500001,0.02303656,0.18529576,8.715291,220.79913,-0.82342505,33.477184,-2.3846946,72.870903
0.13519999,0.023073802,0.18711729,8.7593737,219.94916,-0.81648171,35.974262,-2.369699,77.023842
0.1354,0.02311141,0.18897758,8.8032398,218.63011,-0.80902886,38.568588,-2.3539093,80.813805
0.1356,0.023149395,0.19087674,8.8467951,216.85126,-0.80104905,41.240295,-2.3373976,84.243736
0.1358,0.023187764,0.19281487,8.8899508,214.62592,-0.79252893,43.968716,-2.3202353,87.321045
0.13600001,0.023226524,0.19479208,8.9326172,211.97124,-0.78345925,46.732719,-2.3024919,90.057426
0.1362,0.023265682,0.1968085,8.9747114,208.90788,-0.77383488,49.511059,-2.284234,92.468529
0.1364,0.023305248,0.19886421,9.0161543,205.45953,-0.76365525,52.282654,-2.2655249,94.573463
0.1366,0.02334523,0.20095922,9.0568714,201.65237,-0.75292367,55.02689,-2.2464235,96.394325
0.13680001,0.023385635,0.20309348,9.0967932,197.51453,-0.74164766,57.723831,-2.2269845,97.955536
0.13699999,0.023426471,0.20526682,9.1358576,193.07544,-0.72983855,60.354439,-2.2072568,99.283287
0.1372,0.023467746,0.20747893,9.1740055,188.36531,-0.71751148,62.900715,-2.1872849,100.40488
0.1374,0.023509465,0.20972937,9.2111874,183.41451,-0.70468503,65.345802,-2.1671069,101.34816
0.1376,0.023551639,0.21201749,9.2473574,178.25307,-0.69138098,67.67408,-2.1467557,102.14093
0.13779999,0.023594275,0.21434245,9.2824764,172.91028,-0.67762411,69.871147,-2.1262586,102.81048
0.138,0.023637379,0.21670318,9.3165112,167.41429,-0.66344213,71.923882,-2.1056378,103.38313
0.1382,0.023680959,0.21909833,9.3494339,161.79179,-0.64886498,73.820343,-2.0849102,103.88392
0.1384,0.02372502,0.22152634,9.3812208,156.06786,-0.63392514,75.549759,-2.0640876,104.33628
0.13860001,0.023769571,0.22398533,9.4118557,150.26579,-0.61865687,77.102463,-2.0431774,104.76185
0.1388,0.023814617,0.22647311,9.4413242,144.40703,-0.60309649,78.469788,-2.0221832,105.18031
0.139,0.023860162,0.22898723,9.4696159,138.5112,-0.58728182,79.64399,-2.0011046,105.60928
0.1392,0.023906212,0.23152488,9.496727,132.5961,-0.57125223,80.618164,-1.9799378,106.06432
0.13940001,0.023952773,0.23408297,9.5226545,126.67785,-0.55504835,81.386162,-1.9586762,106.55885
0.13959999,0.023999847,0.23665804,9.5473986,120.77095,-0.53871191,81.942513,-1.9373109,107.10428
0.1398,0.024047436,0.23924634,9.5709639,114.88853,-0.52228576,82.282364,-1.9158305,107.70992
0.14,0.024095546,0.2418438,9.5933571,109.04242,-0.50581366,82.40139,-1.8942224,108.38317
0.1402,0.024144175,0.24444601,9.6145849,103.24343,-0.48934019,82.295792,-1.8724724,109.12955
0.14040001,0.024193324,0.24704826,9.6346579,97.501434,-0.47291058,81.962242,-1.8505654,109.95273
0.1406,0.024242993,0.24964553,9.6535892,91.825645,-0.45657071,81.397842,-1.828486,110.85466
0.1408,0.024293182,0.25223255,9.6713934,86.224747,-0.44036701,80.600166,-1.8062183,111.83569
0.141,0.024343885,0.25480375,9.6880856,80.707108,-0.42434633,79.56723,-1.7837465,112.89455
0.14120001,0.024395103,0.25735331,9.7036829,75.280922,-0.4085559,78.297546,-1.7610554,114.02854
0.14139999,0.024446825,0.25987515,9.7182045,69.954369,-0.39304316,76.790131,-1.7381302,115.23353
0.1416,0.024499049,0.26236305,9.7316713,64.735733,-0.37785572,75.044594,-1.7149575,116.50404
0.1418,0.024551768,0.26481056,9.7441063,59.633537,-0.36304116,73.061142,-1.6915246,117.83337
0.142,0.024604971,0.26721108,9.7555332,54.656601,-0.34864703,70.840691,-1.6678207,119.21364
0.14219999,0.024658648,0.26955795,9.7659779,49.814159,-0.33472055,68.384926,-1.6438364,120.63586
0.1424,0.02471279,0.27184433,9.7754688,45.11586,-0.32130855,65.696358,-1.6195642,122.09007
0.1426,0.024767382,0.27406341,9.7840347,40.571793,-0.30845723,62.778465,-1.5949988,123.56542
0.1428,0.02482241,0.27620831,9.791708,36.19252,-0.29621211,59.635696,-1.5701374,125.05032
0.14300001,0.024877859,0.27827227,9.7985239,31.988976,-0.28461754,56.273617,-1.5449789,126.5325
0.1432,0.024933714,0.28024849,9.8045168,27.972454,-0.27371678,52.698933,-1.5195253,127.99924
0.1434,0.024989953,0.28213039,9.8097258,24.154507,-0.26355159,48.919594,-1.493781,129.4375
0.1436,0.025046559,0.28391153,9.8141918,20.546772,-0.25416195,44.944794,-1.4677531,130.83409
0.14380001,0.025103511,0.28558558,9.8179588,17.160894,-0.24558599,40.785042,-1.441451,132.17589
0.14399999,0.025160786,0.28714663,9.8210726,14.008356,-0.23785949,36.452152,-1.4148872,133.45006
0.1442,0.025218362,0.28858891,9.8235788,11.100275,-0.2310158,31.95924,-1.3880763,134.64423
0.1444,0.025276214,0.28990707,9.8255291,8.4472446,-0.22508551,27.320683,-1.3610356,135.74673
0.1446,0.025334315,0.29109609,9.8269758,6.0591388,-0.2200962,22.552069,-1.3337845,136.74686
0.14480001,0.025392642,0.29215136,9.8279715,3.9449224,-0.21607225,17.670115,-1.3063443,137.63501
0.145,0.025451167,0.2930688,9.8285723,2.1124728,-0.21303454,12.692554,-1.2787384,138.40295
0.1452,0.02550986,0.29384464,9.8288355,0.56841671,-0.21100037,7.6379957,-1.2509916,139.04401
0.1454,0.025568696,0.29447573,9.8288193,-0.68200547,-0.20998318,2.5257862,-1.2231296,139.55313
0.14560001,0.025627641,0.29495943,9.8285828,-1.635025,-0.20999257,-2.6241984,-1.1951793,139.92714
0.14579999,0.025686668,0.29529354,9.8281851,-2.28845,-0.21103403,-7.7916899,-1.1671678,140.16472
0.146,0.025745748,0.29547656,9.8276873,-2.6416829,-0.21310905,-12.956252,-1.1391225,140.26654
0.1462,0.025804849,0.29550737,9.8271484,-2.6957226,-0.21621498,-18.097469,-1.1110702,140.23523
0.1464,0.025863942,0.29538557,9.8266287,-2.4531176,-0.22034512,-23.195148,-1.0830369,140.07536
0.14659999,0.025922993,0.29511118,9.8261862,-1.9178865,-0.22548881,-28.229507,-1.0550481,139.79341
