"Time","aimc.stator.core.Phi.im","aimc.stator.core.Phi.re"
2.622,1.6508975,0.71434647
2.6221001,1.672521,0.66213804
2.6222,1.692494,0.60927618
2.6222999,1.7107967,0.55581301
2.6224,1.727411,0.50180131
2.6224999,1.7423205,0.44729441
2.6226001,1.7555107,0.39234611
2.6227,1.7669684,0.33701056
2.6228001,1.7766823,0.28134245
2.6229,1.7846428,0.22539671
2.6229999,1.7908419,0.16922849
2.6231,1.7952739,0.11289328
2.6231999,1.7979342,0.05644666
2.6233001,1.79882,-5.566499e-05
2.6234,1.7979306,-0.056557942
2.6235001,1.7952669,-0.1130044
2.6236,1.7908316,-0.16933933
2.6236999,1.7846287,-0.22550716
2.6238,1.7766647,-0.28145242
2.6238999,1.7669475,-0.33711994
2.6240001,1.7554865,-0.39245474
2.6241,1.7422929,-0.44740227
2.6242001,1.7273799,-0.50190824
2.6243,1.7107623,-0.55591887
2.6243999,1.6924562,-0.6093809
2.6245,1.67248,-0.66224158
2.6245999,1.6508533,-0.71444863
2.6247001,1.6275973,-0.76595068
2.6248,1.602735,-0.81669676
2.6249001,1.5762911,-0.86663693
2.625,1.5482917,-0.91572177
2.6250999,1.5187641,-0.96390295
2.6252,1.4877378,-1.0111328
2.6252999,1.4552432,-1.0573649
2.6254001,1.4213125,-1.1025535
2.6255,1.3859791,-1.1466539
2.6256001,1.349278,-1.1896228
2.6257,1.3112452,-1.2314177
2.6257999,1.2719184,-1.2719972
2.6259,1.2313364,-1.3113214
2.6259999,1.1895393,-1.3493516
2.6261001,1.1465681,-1.3860501
2.6262,1.1024654,-1.4213808
2.6263001,1.0572748,-1.4553087
2.6264,1.0110408,-1.4878004
2.6264999,0.96380895,-1.5188237
2.6266,0.91562593,-1.5483483
2.6266999,0.86653936,-1.5763448
2.6268001,0.81659758,-1.6027856
2.6269,0.76584989,-1.6276447
2.6270001,0.71434647,-1.6508975
2.6271,0.66213804,-1.672521
2.6271999,0.60927618,-1.6924939
2.6273,0.55581301,-1.7107967
2.6273999,0.50180131,-1.727411
2.6275001,0.44729441,-1.7423205
2.6276,0.39234608,-1.7555107
2.6277001,0.33701059,-1.7669684
2.6278,0.28134245,-1.7766823
2.6278999,0.22539669,-1.7846427
2.628,0.16922849,-1.7908419
2.6280999,0.11289329,-1.7952739
2.6282001,0.056446657,-1.7979341
2.6283,-5.5673649e-05,-1.7988199
2.6284001,-0.056557938,-1.7979306
2.6285,-0.1130044,-1.7952669
2.6285999,-0.16933934,-1.7908314
2.6287,-0.22550716,-1.7846287
2.6287999,-0.28145242,-1.7766649
2.6289001,-0.33711994,-1.7669475
2.6289999,-0.39245474,-1.7554864
2.6291001,-0.44740227,-1.7422929
2.6292,-0.50190824,-1.7273799
2.6293001,-0.55591887,-1.7107623
2.6294,-0.6093809,-1.6924562
2.6294999,-0.66224158,-1.67248
2.6296,-0.71444863,-1.6508533
2.6296999,-0.76595068,-1.6275972
2.6298001,-0.81669676,-1.602735
2.6299,-0.86663693,-1.5762911
2.6300001,-0.91572177,-1.5482916
2.6301,-0.96390295,-1.5187641
2.6301999,-1.0111328,-1.4877378
2.6303,-1.0573649,-1.4552432
2.6303999,-1.1025535,-1.4213125
2.6305001,-1.1466539,-1.3859792
2.6306,-1.1896228,-1.349278
2.6307001,-1.2314175,-1.3112452
2.6308,-1.2719972,-1.2719184
2.6308999,-1.3113215,-1.2313365
2.631,-1.3493515,-1.1895392
2.6310999,-1.3860501,-1.1465681
2.6312001,-1.4213808,-1.1024655
2.6313,-1.4553087,-1.0572748
2.6314001,-1.4878004,-1.0110408
2.6315,-1.5188237,-0.96380895
2.6315999,-1.5483483,-0.91562593
2.6317,-1.5763447,-0.86653936
2.6317999,-1.6027856,-0.81659758
2.6319001,-1.6276447,-0.76584995
2.632,-1.6508975,-0.71434647
2.6321001,-1.672521,-0.66213804
2.6322,-1.692494,-0.60927618
2.6322999,-1.7107967,-0.55581301
2.6324,-1.727411,-0.50180131
2.6324999,-1.7423207,-0.44729444
2.6326001,-1.7555107,-0.39234608
2.6327,-1.7669684,-0.33701056
2.6328001,-1.7766823,-0.28134245
2.6329,-1.7846427,-0.22539671
2.6329999,-1.7908419,-0.16922849
2.6331,-1.7952739,-0.11289328
2.6331999,-1.7979342,-0.056446668
2.6333001,-1.79882,5.5667711e-05
2.6334,-1.7979306,0.056557946
2.6335001,-1.795267,0.1130044
2.6336,-1.7908316,0.16933933
2.6336999,-1.7846287,0.22550716
2.6338,-1.7766647,0.28145242
2.6338999,-1.7669475,0.33711994
2.6340001,-1.7554864,0.39245474
2.6341,-1.7422929,0.44740227
2.6342001,-1.7273799,0.50190824
2.6343,-1.7107623,0.55591887
2.6343999,-1.6924562,0.6093809
2.6345,-1.67248,0.66224158
2.6345999,-1.6508533,0.71444863
2.6347001,-1.6275972,0.76595068
2.6348,-1.602735,0.81669676
2.6349001,-1.5762912,0.86663693
2.635,-1.5482917,0.91572177
2.6350999,-1.5187641,0.96390295
2.6352,-1.4877378,1.0111328
2.6352999,-1.4552432,1.0573649
2.6354001,-1.4213125,1.1025535
2.6355,-1.3859791,1.1466539
2.6356001,-1.349278,1.1896228
2.6357,-1.3112452,1.2314175
2.6357999,-1.2719184,1.2719972
2.6359,-1.2313365,1.3113215
2.6359999,-1.1895393,1.3493516
2.6361001,-1.1465681,1.3860501
2.6362,-1.1024654,1.4213808
2.6363001,-1.0572748,1.4553087
2.6364,-1.0110408,1.4878004
2.6364999,-0.96380895,1.5188237
2.6366,-0.91562599,1.5483483
2.6366999,-0.86653936,1.5763448
2.6368001,-0.81659758,1.6027856
2.6368999,-0.76584989,1.6276447
2.6370001,-0.71434647,1.6508975
2.6371,-0.66213804,1.672521
2.6372001,-0.60927618,1.6924939
2.6373,-0.55581301,1.7107967
2.6373999,-0.50180131,1.727411
2.6375,-0.44729441,1.7423205
2.6375999,-0.39234608,1.7555107
2.6377001,-0.33701059,1.7669684
2.6378,-0.28134245,1.7766823
2.6379001,-0.22539669,1.7846427
2.638,-0.16922851,1.7908421
2.6380999,-0.11289328,1.7952739
2.6382,-0.056446653,1.7979341
2.6382999,5.5670323e-05,1.79882
2.6384001,0.056557938,1.7979306
2.6385,0.1130044,1.7952669
2.6386001,0.16933934,1.7908314
2.6387,0.22550716,1.7846287
2.6387999,0.28145242,1.7766649
2.6389,0.33711994,1.7669475
2.6389999,0.39245474,1.7554865
2.6391001,0.44740227,1.7422929
2.6392,0.50190824,1.7273799
2.6393001,0.55591887,1.7107623
2.6394,0.6093809,1.6924562
2.6394999,0.66224158,1.67248
2.6396,0.71444863,1.6508533
2.6396999,0.76595068,1.6275973
2.6398001,0.81669676,1.602735
2.6399,0.86663693,1.5762911
2.6400001,0.91572177,1.5482916
2.6401,0.96390295,1.5187641
2.6401999,1.0111328,1.4877378
2.6403,1.0573649,1.4552432
2.6403999,1.1025535,1.4213126
2.6405001,1.1466539,1.3859792
2.6406,1.1896228,1.349278
2.6407001,1.2314175,1.3112452
2.6408,1.2719972,1.2719184
2.6408999,1.3113214,1.2313365
2.641,1.3493515,1.1895392
2.6410999,1.3860501,1.1465682
2.6412001,1.4213808,1.1024655
2.6413,1.4553087,1.0572748
2.6414001,1.4878004,1.0110408
2.6415,1.5188237,0.96380895
2.6415999,1.5483483,0.91562593
2.6417,1.5763447,0.86653936
2.6417999,1.6027856,0.81659758
2.6419001,1.6276447,0.76584995
2.642,1.6508975,0.71434647
2.6421001,1.672521,0.66213804
2.6422,1.692494,0.60927618
2.6422999,1.7107966,0.55581301
2.6424,1.727411,0.50180131
2.6424999,1.7423207,0.44729444
2.6426001,1.7555107,0.39234608
2.6427,1.7669684,0.33701056
2.6428001,1.7766823,0.28134248
2.6429,1.7846427,0.22539669
2.6429999,1.7908419,0.16922848
2.6431,1.7952739,0.11289328
2.6431999,1.7979342,0.056446664
2.6433001,1.79882,-5.5670436e-05
2.6434,1.7979306,-0.056557946
2.6435001,1.795267,-0.11300439
2.6436,1.7908316,-0.16933933
2.6436999,1.7846287,-0.22550716
2.6438,1.7766649,-0.28145242
2.6438999,1.7669475,-0.33711994
2.6440001,1.7554864,-0.39245474
2.6441,1.7422929,-0.44740227
2.6442001,1.7273799,-0.50190824
2.6443,1.7107623,-0.55591887
2.6443999,1.6924562,-0.6093809
2.6445,1.67248,-0.66224158
2.6445999,1.6508533,-0.71444863
2.6447001,1.6275972,-0.76595068
2.6447999,1.602735,-0.81669676
2.6449001,1.5762912,-0.86663693
2.645,1.5482916,-0.91572177
2.6451001,1.5187641,-0.96390295
2.6452,1.4877378,-1.0111328
2.6452999,1.4552432,-1.0573649
2.6454,1.4213125,-1.1025535
2.6454999,1.3859792,-1.1466539
2.6456001,1.349278,-1.1896228
2.6457,1.3112452,-1.2314175
2.6458001,1.2719184,-1.2719972
2.6459,1.2313365,-1.3113215
2.6459999,1.1895392,-1.3493516
2.6461,1.1465681,-1.3860501
2.6461999,1.1024655,-1.4213808
2.6463001,1.0572748,-1.4553087
2.6464,1.0110408,-1.4878004
2.6465001,0.96380895,-1.5188237
2.6466,0.91562599,-1.5483483
2.6466999,0.86653936,-1.5763447
2.6468,0.81659758,-1.6027856
2.6468999,0.76584995,-1.6276447
2.6470001,0.71434647,-1.6508975
2.6471,0.66213804,-1.672521
2.6472001,0.60927618,-1.6924939
2.6473,0.55581301,-1.7107967
2.6473999,0.50180131,-1.727411
2.6475,0.44729441,-1.7423205
2.6475999,0.39234611,-1.7555107
2.6477001,0.33701056,-1.7669684
2.6478,0.28134245,-1.7766823
2.6479001,0.22539669,-1.7846427
2.648,0.16922849,-1.7908421
2.6480999,0.11289328,-1.7952739
2.6482,0.056446653,-1.7979341
2.6482999,-5.5662727e-05,-1.79882
2.6484001,-0.056557942,-1.7979306
2.6485,-0.1130044,-1.7952669
2.6486001,-0.16933934,-1.7908316
2.6487,-0.22550716,-1.7846287
2.6487999,-0.28145242,-1.7766649
2.6489,-0.33711994,-1.7669475
2.6489999,-0.39245474,-1.7554865
2.6491001,-0.44740227,-1.7422929
2.6492,-0.50190824,-1.7273799
2.6493001,-0.55591887,-1.7107623
2.6494,-0.6093809,-1.6924562
2.6494999,-0.66224158,-1.67248
2.6496,-0.71444863,-1.6508533
2.6496999,-0.76595068,-1.6275973
2.6498001,-0.81669676,-1.602735
2.6499,-0.86663693,-1.5762911
2.6500001,-0.91572177,-1.5482917
2.6501,-0.96390295,-1.5187641
2.6501999,-1.0111328,-1.4877378
2.6503,-1.0573649,-1.4552432
2.6503999,-1.1025535,-1.4213126
2.6505001,-1.1466539,-1.3859792
2.6506,-1.1896228,-1.349278
2.6507001,-1.2314177,-1.3112452
2.6508,-1.2719972,-1.2719184
2.6508999,-1.3113214,-1.2313364
2.651,-1.3493516,-1.1895392
2.6510999,-1.3860501,-1.1465682
2.6512001,-1.4213808,-1.1024655
2.6513,-1.4553087,-1.0572748
2.6514001,-1.4878004,-1.0110408
2.6515,-1.5188237,-0.96380895
2.6515999,-1.5483483,-0.91562593
2.6517,-1.5763448,-0.86653936
2.6517999,-1.6027856,-0.81659758
2.6519001,-1.6276447,-0.76584989
2.652,-1.6508975,-0.71434647
2.6521001,-1.672521,-0.66213804
2.6522,-1.692494,-0.60927618
2.6522999,-1.7107966,-0.55581301
2.6524,-1.727411,-0.50180131
2.6524999,-1.7423205,-0.44729441
2.6526,-1.7555107,-0.39234608
2.6526999,-1.7669684,-0.33701056
2.6528001,-1.7766823,-0.28134248
2.6529,-1.7846427,-0.22539669
2.6530001,-1.7908419,-0.16922848
2.6531,-1.7952739,-0.11289329
2.6531999,-1.7979342,-0.05644666
2.6533,-1.7988199,5.5673023e-05
2.6533999,-1.7979306,0.056557946
2.6535001,-1.795267,0.11300439
2.6536,-1.7908314,0.16933934
2.6537001,-1.7846287,0.22550716
2.6538,-1.7766649,0.28145242
2.6538999,-1.7669475,0.33711994
2.654,-1.7554864,0.39245474
2.6540999,-1.7422929,0.44740227
2.6542001,-1.7273799,0.50190824
2.6543,-1.7107623,0.55591887
2.6544001,-1.6924562,0.6093809
2.6545,-1.6724801,0.66224158
2.6545999,-1.6508533,0.71444863
2.6547,-1.6275972,0.76595068
2.6547999,-1.602735,0.81669676
2.6549001,-1.5762912,0.86663693
2.655,-1.5482916,0.91572177
2.6551001,-1.5187641,0.96390295
2.6552,-1.4877378,1.0111328
2.6552999,-1.4552432,1.0573649
2.6554,-1.4213125,1.1025535
2.6554999,-1.3859792,1.1466539
2.6556001,-1.349278,1.1896228
2.6557,-1.3112452,1.2314175
2.6558001,-1.2719184,1.2719972
2.6559,-1.2313365,1.3113215
2.6559999,-1.1895392,1.3493515
2.6561,-1.1465681,1.3860501
2.6561999,-1.1024655,1.4213808
2.6563001,-1.0572748,1.4553087
2.6564,-1.0110408,1.4878004
2.6565001,-0.96380895,1.5188237
2.6566,-0.91562599,1.5483483
2.6566999,-0.86653936,1.5763447
2.6568,-0.81659758,1.6027856
2.6568999,-0.76584995,1.6276447
2.6570001,-0.71434647,1.6508975
2.6571,-0.66213804,1.672521
2.6572001,-0.60927618,1.692494
2.6573,-0.55581301,1.7107967
2.6573999,-0.50180131,1.727411
2.6575,-0.44729441,1.7423205
2.6575999,-0.39234611,1.7555107
2.6577001,-0.33701056,1.7669684
2.6578,-0.28134245,1.7766823
2.6579001,-0.22539671,1.7846428
2.658,-0.16922849,1.7908421
2.6580999,-0.11289328,1.7952739
2.6582,-0.056446657,1.7979341
2.6582999,5.5664481e-05,1.79882
2.6584001,0.056557942,1.7979306
2.6585,0.1130044,1.7952669
2.6586001,0.16933933,1.7908316
2.6587,0.22550716,1.7846287
2.6587999,0.28145242,1.7766647
2.6589,0.33711994,1.7669475
2.6589999,0.39245474,1.7554865
2.6591001,0.44740227,1.7422929
2.6592,0.50190824,1.7273799
2.6593001,0.55591887,1.7107623
2.6594,0.6093809,1.6924562
2.6594999,0.66224158,1.67248
2.6596,0.71444863,1.6508533
2.6596999,0.76595068,1.6275973
2.6598001,0.81669676,1.602735
2.6599,0.86663693,1.5762911
2.6600001,0.91572177,1.5482917
2.6601,0.96390295,1.5187641
2.6602001,1.0111328,1.4877378
2.6603,1.0573649,1.4552432
2.6603999,1.1025535,1.4213126
2.6605,1.1466539,1.3859791
2.6605999,1.1896228,1.349278
2.6607001,1.2314177,1.3112452
2.6608,1.2719972,1.2719184
2.6609001,1.3113214,1.2313364
2.661,1.3493516,1.1895393
2.6610999,1.3860501,1.1465681
2.6612,1.4213808,1.1024654
2.6612999,1.4553087,1.0572748
2.6614001,1.4878004,1.0110408
2.6615,1.5188237,0.96380895
2.6616001,1.5483483,0.91562593
2.6617,1.5763448,0.86653936
2.6617999,1.6027856,0.81659758
2.6619,1.6276447,0.76584989
2.6619999,1.6508975,0.71434647
2.6621001,1.672521,0.66213804
2.6622,1.6924939,0.60927618
2.6623001,1.7107966,0.55581301
2.6624,1.727411,0.50180131
2.6624999,1.7423205,0.44729441
2.6626,1.7555107,0.39234608
2.6626999,1.7669684,0.33701059
2.6628001,1.7766823,0.28134245
2.6629,1.7846427,0.22539669
2.6630001,1.7908419,0.16922849
2.6631,1.7952739,0.11289329
2.6631999,1.7979341,0.056446657
2.6633,1.7988199,-5.5673812e-05
2.6633999,1.7979307,-0.056557938
2.6635001,1.795267,-0.1130044
2.6636,1.7908314,-0.16933934
2.6637001,1.7846287,-0.22550716
2.6638,1.7766649,-0.28145242
2.6638999,1.7669475,-0.33711994
2.664,1.7554864,-0.39245474
2.6640999,1.7422929,-0.44740227
2.6642001,1.7273799,-0.50190824
2.6643,1.7107623,-0.55591887
2.6644001,1.6924562,-0.6093809
2.6645,1.67248,-0.66224158
2.6645999,1.6508533,-0.71444863
2.6647,1.6275972,-0.76595068
2.6647999,1.602735,-0.81669676
2.6649001,1.5762911,-0.86663693
2.665,1.5482916,-0.91572177
2.6651001,1.5187641,-0.96390295
2.6652,1.4877378,-1.0111328
2.6652999,1.4552432,-1.0573649
2.6654,1.4213125,-1.1025535
2.6654999,1.3859792,-1.1466539
2.6656001,1.349278,-1.1896228
2.6657,1.3112452,-1.2314175
2.6658001,1.2719184,-1.2719972
2.6659,1.2313365,-1.3113215
2.6659999,1.1895392,-1.3493515
2.6661,1.1465681,-1.3860501
2.6661999,1.1024655,-1.4213808
2.6663001,1.0572748,-1.4553087
2.6664,1.0110408,-1.4878004
2.6665001,0.96380895,-1.5188237
2.6666,0.91562593,-1.5483483
2.6666999,0.86653936,-1.5763447
2.6668,0.81659758,-1.6027856
2.6668999,0.76584995,-1.6276447
2.6670001,0.71434647,-1.6508975
2.6671,0.66213804,-1.672521
2.6672001,0.60927618,-1.692494
2.6673,0.55581301,-1.7107967
2.6673999,0.50180131,-1.727411
2.6675,0.44729441,-1.7423207
2.6675999,0.39234608,-1.7555107
2.6677001,0.33701056,-1.7669684
2.6677999,0.28134245,-1.7766823
2.6679001,0.22539671,-1.7846427
2.668,0.16922849,-1.7908419
2.6681001,0.11289328,-1.7952739
2.6682,0.056446668,-1.7979342
2.6682999,-5.5667082e-05,-1.79882
2.6684,-0.056557946,-1.7979306
2.6684999,-0.1130044,-1.7952669
2.6686001,-0.16933933,-1.7908316
2.6687,-0.22550716,-1.7846287
2.6688001,-0.28145242,-1.7766647
2.6689,-0.33711994,-1.7669475
2.6689999,-0.39245474,-1.7554864
2.6691,-0.44740227,-1.7422929
2.6691999,-0.50190824,-1.7273799
2.6693001,-0.55591887,-1.7107623
2.6694,-0.6093809,-1.6924562
2.6695001,-0.66224158,-1.67248
2.6696,-0.71444863,-1.6508533
2.6696999,-0.76595068,-1.6275973
2.6698,-0.81669676,-1.602735
2.6698999,-0.86663693,-1.5762912
2.6700001,-0.91572177,-1.5482917
2.6701,-0.96390295,-1.5187641
2.6702001,-1.0111328,-1.4877378
2.6703,-1.0573649,-1.4552432
2.6703999,-1.1025535,-1.4213125
2.6705,-1.1466539,-1.3859791
2.6705999,-1.1896228,-1.349278
2.6707001,-1.2314175,-1.3112452
2.6708,-1.2719972,-1.2719184
2.6709001,-1.3113214,-1.2313365
2.671,-1.3493516,-1.1895393
2.6710999,-1.3860501,-1.1465681
2.6712,-1.4213808,-1.1024654
2.6712999,-1.4553087,-1.0572748
2.6714001,-1.4878004,-1.0110408
2.6715,-1.5188237,-0.96380895
2.6716001,-1.5483483,-0.91562593
2.6717,-1.5763448,-0.86653936
2.6717999,-1.6027856,-0.81659758
2.6719,-1.6276447,-0.76584989
2.6719999,-1.6508975,-0.71434647
2.6721001,-1.672521,-0.66213804
2.6722,-1.6924939,-0.60927618
2.6723001,-1.7107967,-0.55581301
2.6724,-1.727411,-0.50180131
2.6724999,-1.7423205,-0.44729441
2.6726,-1.7555107,-0.39234608
2.6726999,-1.7669684,-0.33701059
2.6728001,-1.7766823,-0.28134245
2.6729,-1.7846427,-0.22539669
2.6730001,-1.7908421,-0.16922849
2.6731,-1.7952739,-0.11289328
2.6731999,-1.7979341,-0.056446657
2.6733,-1.79882,5.5671553e-05
2.6733999,-1.7979306,0.056557938
2.6735001,-1.7952669,0.1130044
2.6736,-1.7908314,0.16933934
2.6737001,-1.7846287,0.22550716
2.6738,-1.7766649,0.28145242
2.6738999,-1.7669475,0.33711994
2.674,-1.7554864,0.39245474
2.6740999,-1.7422929,0.44740227
2.6742001,-1.7273799,0.50190824
2.6743,-1.7107623,0.55591887
2.6744001,-1.6924562,0.6093809
2.6745,-1.67248,0.66224158
2.6745999,-1.6508533,0.71444863
2.6747,-1.6275973,0.76595068
2.6747999,-1.602735,0.81669676
2.6749001,-1.5762911,0.86663693
2.675,-1.5482916,0.91572177
2.6751001,-1.5187641,0.96390295
2.6752,-1.4877378,1.0111328
2.6752999,-1.4552432,1.0573649
2.6754,-1.4213126,1.1025535
2.6754999,-1.3859792,1.1466539
2.6756001,-1.349278,1.1896228
2.6756999,-1.3112452,1.2314175
2.6758001,-1.2719184,1.2719972
2.6759,-1.2313365,1.3113214
2.6760001,-1.1895392,1.3493515
2.6761,-1.1465682,1.3860501
2.6761999,-1.1024655,1.4213808
2.6763,-1.0572748,1.4553087
2.6763999,-1.0110408,1.4878004
2.6765001,-0.96380895,1.5188237
2.6766,-0.91562593,1.5483483
2.6767001,-0.86653936,1.5763447
2.6768,-0.81659758,1.6027856
2.6768999,-0.76584995,1.6276447
2.677,-0.71434647,1.6508975
2.6770999,-0.66213804,1.672521
2.6772001,-0.60927618,1.692494
2.6773,-0.55581301,1.7107966
2.6774001,-0.50180131,1.727411
2.6775,-0.44729444,1.7423207
2.6775999,-0.39234608,1.7555107
2.6777,-0.33701056,1.7669684
2.6777999,-0.28134248,1.7766823
2.6779001,-0.22539669,1.7846427
2.678,-0.16922849,1.7908419
2.6781001,-0.11289328,1.7952739
2.6782,-0.056446664,1.7979342
2.6782999,5.5669792e-05,1.79882
2.6784,0.056557946,1.7979306
2.6784999,0.11300439,1.795267
2.6786001,0.16933933,1.7908316
2.6787,0.22550716,1.7846287
2.6788001,0.28145242,1.7766649
2.6789,0.33711994,1.7669475
2.6789999,0.39245474,1.7554864
2.6791,0.44740227,1.7422929
2.6791999,0.50190824,1.7273799
2.6793001,0.55591887,1.7107623
2.6794,0.6093809,1.6924562
2.6795001,0.66224158,1.67248
2.6796,0.71444863,1.6508533
2.6796999,0.76595068,1.6275972
2.6798,0.81669676,1.602735
2.6798999,0.86663693,1.5762912
2.6800001,0.91572177,1.5482916
2.6801,0.96390295,1.5187641
2.6802001,1.0111328,1.4877378
2.6803,1.0573649,1.4552432
2.6803999,1.1025535,1.4213125
2.6805,1.1466539,1.3859792
2.6805999,1.1896228,1.349278
2.6807001,1.2314175,1.3112452
2.6808,1.2719972,1.2719184
2.6809001,1.3113215,1.2313365
2.681,1.3493516,1.1895392
2.6810999,1.3860501,1.1465681
2.6812,1.4213808,1.1024655
2.6812999,1.4553087,1.0572748
2.6814001,1.4878004,1.0110408
2.6815,1.5188237,0.96380895
2.6816001,1.5483483,0.91562599
2.6817,1.5763447,0.86653936
2.6817999,1.6027856,0.81659758
2.6819,1.6276447,0.76584995
2.6819999,1.6508975,0.71434647
2.6821001,1.672521,0.66213804
2.6822,1.6924939,0.60927618
2.6823001,1.7107967,0.55581301
2.6824,1.727411,0.50180131
2.6824999,1.7423205,0.44729441
2.6826,1.7555107,0.39234611
2.6826999,1.7669684,0.33701056
2.6828001,1.7766823,0.28134245
2.6829,1.7846427,0.22539669
2.6830001,1.7908421,0.16922849
2.6831,1.7952739,0.11289328
2.6831999,1.7979341,0.056446653
2.6833,1.79882,-5.5663531e-05
2.6833999,1.7979306,-0.056557942
2.6835001,1.7952669,-0.1130044
2.6835999,1.7908316,-0.16933934
2.6837001,1.7846287,-0.22550716
2.6838,1.7766649,-0.28145242
2.6839001,1.7669475,-0.33711994
2.684,1.7554865,-0.39245474
2.6840999,1.7422929,-0.44740227
2.6842,1.7273799,-0.50190824
2.6842999,1.7107623,-0.55591887
2.6844001,1.6924562,-0.6093809
2.6845,1.67248,-0.66224158
2.6846001,1.6508533,-0.71444863
2.6847,1.6275973,-0.76595068
2.6847999,1.602735,-0.81669676
2.6849,1.5762911,-0.86663693
2.6849999,1.5482917,-0.91572177
2.6851001,1.5187641,-0.96390295
2.6852,1.4877378,-1.0111328
2.6853001,1.4552432,-1.0573649
2.6854,1.4213126,-1.1025535
2.6854999,1.3859792,-1.1466539
2.6856,1.349278,-1.1896228
2.6856999,1.3112452,-1.2314177
2.6858001,1.2719184,-1.2719972
2.6859,1.2313364,-1.3113214
2.6860001,1.1895392,-1.3493516
2.6861,1.1465682,-1.3860501
2.6861999,1.1024655,-1.4213808
2.6863,1.0572748,-1.4553087
2.6863999,1.0110408,-1.4878004
2.6865001,0.96380895,-1.5188237
2.6866,0.91562593,-1.5483483
2.6867001,0.86653936,-1.5763447
2.6868,0.81659758,-1.6027856
2.6868999,0.76584989,-1.6276447
2.687,0.71434647,-1.6508975
2.6870999,0.66213804,-1.672521
2.6872001,0.60927618,-1.692494
2.6873,0.55581301,-1.7107966
2.6874001,0.50180131,-1.727411
2.6875,0.44729441,-1.7423207
2.6875999,0.39234608,-1.7555107
2.6877,0.33701056,-1.7669684
2.6877999,0.28134248,-1.7766823
2.6879001,0.22539669,-1.7846427
2.688,0.16922848,-1.7908419
2.6881001,0.11289329,-1.7952739
2.6882,0.05644666,-1.7979342
2.6882999,-5.5672554e-05,-1.7988199
2.6884,-0.056557946,-1.7979306
2.6884999,-0.11300439,-1.795267
2.6886001,-0.16933933,-1.7908314
2.6887,-0.22550716,-1.7846287
2.6888001,-0.28145242,-1.7766649
2.6889,-0.33711994,-1.7669475
2.6889999,-0.39245474,-1.7554864
2.6891,-0.44740227,-1.7422929
2.6891999,-0.50190824,-1.7273799
2.6893001,-0.55591887,-1.7107623
2.6894,-0.6093809,-1.6924562
2.6895001,-0.66224158,-1.6724801
2.6896,-0.71444863,-1.6508533
2.6896999,-0.76595068,-1.6275972
2.6898,-0.81669676,-1.602735
2.6898999,-0.86663693,-1.5762912
2.6900001,-0.91572177,-1.5482916
2.6901,-0.96390295,-1.5187641
2.6902001,-1.0111328,-1.4877378
2.6903,-1.0573649,-1.4552432
2.6903999,-1.1025535,-1.4213125
2.6905,-1.1466539,-1.3859792
2.6905999,-1.1896228,-1.349278
2.6907001,-1.2314175,-1.3112452
2.6908,-1.2719972,-1.2719184
2.6909001,-1.3113215,-1.2313365
2.691,-1.3493516,-1.1895392
2.6910999,-1.3860501,-1.1465681
2.6912,-1.4213808,-1.1024655
2.6912999,-1.4553087,-1.0572748
2.6914001,-1.4878004,-1.0110408
2.6914999,-1.5188237,-0.96380895
2.6916001,-1.5483483,-0.91562599
2.6917,-1.5763447,-0.86653936
2.6918001,-1.6027856,-0.81659758
2.6919,-1.6276447,-0.76584995
2.6919999,-1.6508975,-0.71434647
2.6921,-1.672521,-0.66213804
2.6921999,-1.692494,-0.60927618
2.6923001,-1.7107967,-0.55581301
2.6924,-1.727411,-0.50180131
2.6925001,-1.7423205,-0.44729441
2.6926,-1.7555107,-0.39234611
2.6926999,-1.7669684,-0.33701056
2.6928,-1.7766823,-0.28134245
2.6928999,-1.7846427,-0.22539671
2.6930001,-1.7908421,-0.16922849
2.6931,-1.7952739,-0.11289328
2.6932001,-1.7979341,-0.056446657
2.6933,-1.79882,5.5664004e-05
2.6933999,-1.7979306,0.056557942
2.6935,-1.7952669,0.1130044
2.6935999,-1.7908316,0.16933933
2.6937001,-1.7846287,0.22550716
2.6938,-1.7766647,0.28145242
2.6939001,-1.7669475,0.33711994
2.694,-1.7554865,0.39245474
2.6940999,-1.7422929,0.44740227
2.6942,-1.7273799,0.50190824
2.6942999,-1.7107623,0.55591887
2.6944001,-1.6924562,0.6093809
2.6945,-1.67248,0.66224158
2.6946001,-1.6508533,0.71444863
2.6947,-1.6275973,0.76595068
2.6947999,-1.602735,0.81669676
2.6949,-1.5762911,0.86663693
2.6949999,-1.5482917,0.91572177
2.6951001,-1.5187641,0.96390295
2.6952,-1.4877378,1.0111328
2.6953001,-1.4552432,1.0573649
2.6954,-1.4213126,1.1025535
2.6954999,-1.3859791,1.1466539
2.6956,-1.349278,1.1896228
2.6956999,-1.3112452,1.2314177
2.6958001,-1.2719184,1.2719972
2.6959,-1.2313364,1.3113214
2.6960001,-1.1895393,1.3493516
2.6961,-1.1465682,1.3860501
2.6961999,-1.1024654,1.4213808
2.6963,-1.0572748,1.4553087
2.6963999,-1.0110408,1.4878004
2.6965001,-0.96380895,1.5188237
2.6966,-0.91562593,1.5483483
2.6967001,-0.86653936,1.5763448
2.6968,-0.81659758,1.6027856
2.6968999,-0.76584989,1.6276447
2.697,-0.71434647,1.6508975
2.6970999,-0.66213804,1.672521
2.6972001,-0.60927618,1.6924939
2.6973,-0.55581301,1.7107966
