"Time","meanVoltage.x","meanCurrent.y","pulse2m.twomPulse.timerNegative[2].entryTime","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[1].entryTime","rectifier.pre_p[1].u","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[1].off","meanVoltage.y","rectifier.thyristor_p.idealThyristor[2].off","rootMeanSquareVoltage.mean.y","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[3].off","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","rectifier.pre_n[2].u","rectifier.thyristor_p.idealThyristor[1].off","rootMeanSquareVoltage.mean.x","rectifier.pre_n[1].u","rectifier.pre_p[2].u","pulse2m.twomPulse.timerPositive[1].entryTime","rectifier.pre_n[3].u","meanCurrent.x"
0.021538498,0.36233446,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,85.442383,1,0,0.0016666667,0,0.018116722
0.0215385,0.36233473,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,85.442444,1,0,0.0016666667,0,0.018116737
0.0215385,0.36233473,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,85.442444,0,0,0.0215385,0,0.018116737
0.021600001,0.3756043,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,88.305595,0,0,0.0215385,0,0.018780215
0.0218,0.41776264,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,97.193298,0,0,0.0215385,0,0.020888131
0.022,0.45827261,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,105.39985,0,0,0.0215385,0,0.022913629
0.0222,0.49697393,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,112.8903,0,0,0.0215385,0,0.024848696
0.022399999,0.533714,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,119.64118,0,0,0.0215385,0,0.026685698
0.022600001,0.56834769,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,125.64062,0,0,0.0215385,0,0.028417384
0.0228,0.60073835,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,130.88861,0,0,0.0215385,0,0.030036917
0.023,0.63075823,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,135.397,0,0,0.0215385,0,0.031537909
0.0232,0.65828872,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,139.18932,0,0,0.0215385,0,0.032914437
0.023205167,0.65896595,10.355247,0.018205166,0,0.0115385,0,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,1,139.27809,0,0,0.0215385,0,0.032948297
0.023205167,0.65896595,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,139.27809,0,0,0.0215385,0,0.032948297
0.023333333,0.69034988,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,146.963,0,0,0.0215385,0,0.034517493
0.023333333,0,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,0,0,0,0.0215385,0,0
0.023399999,0.01632796,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,3.9990346,0,0,0.0215385,0,0.00081639807
0.023600001,0.065240309,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,15.961136,0,0,0.0215385,0,0.0032620153
0.023800001,0.11389519,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,27.797689,0,0,0.0215385,0,0.0056947591
0.024,0.16210057,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,39.416626,0,0,0.0215385,0,0.0081050284
0.0242,0.20966622,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,50.729317,0,0,0.0215385,0,0.010483311
0.0244,0.25640443,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,61.651985,0,0,0.0215385,0,0.012820221
0.024599999,0.3021307,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,72.106979,0,0,0.0215385,0,0.015106536
0.024800001,0.34666461,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,82.024025,0,0,0.0215385,0,0.01733323
0.024871832,0.36233446,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,85.442383,0,0,0.0215385,0,0.018116722
0.024871834,0.36233473,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,1,1,0.0082051661,0.0048718331,1,0,85.442444,0,0,0.0215385,0,0.018116737
0.024871834,0.36233473,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,85.442444,0,0,0.0215385,0,0.018116737
0.025,0.38982999,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,91.341209,0,0,0.0215385,0,0.019491499
0.0252,0.43145719,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,100.00646,0,0,0.0215385,0,0.02157286
0.0254,0.47138166,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,107.97762,0,0,0.0215385,0,0.023569083
0.025599999,0.50944585,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,115.22359,0,0,0.0215385,0,0.025472293
0.025800001,0.5454995,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,121.72474,0,0,0.0215385,0,0.027274976
0.026000001,0.5794003,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,127.47311,0,0,0.0215385,0,0.028970014
0.0262,0.61101443,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,132.47266,0,0,0.0215385,0,0.030550722
0.0264,0.64021719,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,136.73918,0,0,0.0215385,0,0.032010861
0.026538501,0.65896595,10.355247,0.018205166,1,0.0115385,1,0.014871833,0,1,207.10495,1,44088.898,0,1,0.0082051661,0.024871834,1,0,139.27809,0,0,0.0215385,0,0.032948297
0.026538501,0.65896595,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,139.27809,0,0,0.0215385,1,0.032948297
0.0266,0.6740222,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,142.96411,0,0,0.0215385,1,0.033701111
0.026666667,0.69034988,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,146.963,0,0,0.0215385,1,0.034517493
0.026666667,0,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,0,0,0,0.0215385,1,0
0.026799999,0.032648779,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,7.9945722,0,0,0.0215385,1,0.0016324391
0.027000001,0.081496716,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,19.925205,0,0,0.0215385,1,0.0040748357
0.0272,0.13002303,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,31.69931,0,0,0.0215385,1,0.0065011517
0.0274,0.1780362,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,43.2258,0,0,0.0215385,1,0.0089018103
0.0276,0.22534674,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,54.417515,0,0,0.0215385,1,0.011267337
0.027799999,0.27176794,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,65.192581,0,0,0.0215385,1,0.013588398
0.028000001,0.31711662,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,75.47567,0,0,0.0215385,1,0.01585583
0.028200001,0.36121374,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,85.199226,0,0,0.0215385,1,0.018060688
0.028205166,0.36233446,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,85.442383,0,0,0.0215385,1,0.018116722
0.028205166,0.36233473,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.0082051661,0.024871834,1,0,85.442444,0,0,0.0215385,1,0.018116737
0.028205166,0.36233473,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,85.442444,0,0,0.0215385,1,0.018116737
0.0284,0.40388483,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,94.304352,0,0,0.0215385,1,0.020194242
0.0286,0.4449625,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,102.74241,0,0,0.0215385,1,0.022248125
0.0288,0.48428401,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,110.47473,0,0,0.0215385,1,0.024214201
0.028999999,0.5216943,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,117.47404,0,0,0.0215385,1,0.026084716
0.029200001,0.55704576,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,123.72455,0,0,0.0215385,1,0.027852289
0.0294,0.59019876,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,129.22229,0,0,0.0215385,1,0.029509937
0.0296,0.62102252,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,133.97516,0,0,0.0215385,1,0.031051125
0.0298,0.64939541,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,138.00285,0,0,0.0215385,1,0.032469768
0.029871833,0.65896595,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,1,44088.898,0,0,0.028205166,0.024871834,0,0,139.27809,0,0,0.0215385,1,0.032948297
0.029871833,0.65896595,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,139.27809,0,1,0.0215385,1,0.032948297
0.029999999,0.69034988,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,146.963,0,1,0.0215385,1,0.034517493
0.029999999,0,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,0,0,1,0.0215385,1,0
0.030200001,0.04895528,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,11.983103,0,1,0.0215385,1,0.0024477642
0.030400001,0.097717382,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,23.871861,0,1,0.0215385,1,0.0048858691
0.0306,0.14609385,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,35.573387,0,1,0.0215385,1,0.0073046922
0.0308,0.19389373,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,46.997734,0,1,0.0215385,1,0.0096946871
0.030999999,0.24092841,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,58.059364,0,1,0.0215385,1,0.012046421
0.031199999,0.28701228,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,68.678444,0,1,0.0215385,1,0.014350614
0.031399999,0.33196342,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,78.782112,0,1,0.0215385,1,0.016598171
0.031538498,0.36233446,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,85.442383,0,1,0.0215385,1,0.018116722
0.031538501,0.36233473,10.355247,0.018205166,1,0.0115385,1,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,85.442444,0,1,0.0215385,1,0.018116737
0.031538501,0.36233473,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,85.442444,0,1,0.0215385,1,0.018116737
0.031599998,0.3756043,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,88.305595,0,1,0.0215385,1,0.018780215
0.031800002,0.41776264,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,97.193298,0,1,0.0215385,1,0.020888131
0.032000002,0.45827261,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,105.39985,0,1,0.0215385,1,0.022913629
0.032200001,0.49697393,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,112.8903,0,1,0.0215385,1,0.024848696
0.032400001,0.533714,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,119.64118,0,1,0.0215385,1,0.026685698
0.032600001,0.56834769,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,125.64062,0,1,0.0215385,1,0.028417384
0.0328,0.60073835,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,130.88861,0,1,0.0215385,1,0.030036917
0.033,0.63075823,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,135.397,0,1,0.0215385,1,0.031537909
0.033199999,0.65828872,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,139.18932,0,1,0.0215385,1,0.032914437
0.033205166,0.65896595,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,1,207.10495,0,44088.898,0,0,0.028205166,0.024871834,0,1,139.27809,0,1,0.0215385,1,0.032948297
0.033205166,0.65896595,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,139.27809,1,1,0.0215385,1,0.032948297
0.033333335,0.69034988,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,146.963,1,1,0.0215385,1,0.034517493
0.033333335,0,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,0,1,1,0.0215385,1,0
0.033399999,0.01632796,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,3.9990346,1,1,0.0215385,1,0.00081639807
0.033599999,0.065240309,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,15.961136,1,1,0.0215385,1,0.0032620153
0.033799998,0.11389519,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,27.797689,1,1,0.0215385,1,0.0056947591
0.034000002,0.16210057,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,39.416626,1,1,0.0215385,1,0.0081050284
0.034200002,0.20966622,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,50.729317,1,1,0.0215385,1,0.010483311
0.034400001,0.25640443,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,61.651985,1,1,0.0215385,1,0.012820221
0.034600001,0.3021307,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,72.106979,1,1,0.0215385,1,0.015106536
0.0348,0.34666461,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,82.024025,1,1,0.0215385,1,0.01733323
0.034871832,0.36233446,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,85.442383,1,1,0.0215385,1,0.018116722
0.034871832,0.36233473,10.355247,0.018205166,1,0.031538501,0,0.014871833,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,85.442444,1,1,0.0215385,1,0.018116737
0.034871832,0.36233473,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,85.442444,1,1,0.0215385,0,0.018116737
0.035,0.38982999,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,91.341209,1,1,0.0215385,0,0.019491499
0.0352,0.43145719,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,100.00646,1,1,0.0215385,0,0.02157286
0.035399999,0.47138166,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,107.97762,1,1,0.0215385,0,0.023569083
0.035599999,0.50944585,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,115.22359,1,1,0.0215385,0,0.025472293
0.035799999,0.5454995,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,121.72474,1,1,0.0215385,0,0.027274976
0.035999998,0.5794003,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,127.47311,1,1,0.0215385,0,0.028970014
0.036200002,0.61101443,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,132.47266,1,1,0.0215385,0,0.030550722
0.036400001,0.64021719,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,136.73918,1,1,0.0215385,0,0.032010861
0.0365385,0.65896595,10.355247,0.018205166,1,0.031538501,0,0.034871832,1,0,207.10495,0,44088.898,0,1,0.028205166,0.024871834,0,1,139.27809,1,1,0.0215385,0,0.032948297
0.0365385,0.65896595,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,139.27809,1,1,0.0215385,0,0.032948297
0.036600001,0.6740222,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,142.96411,1,1,0.0215385,0,0.033701111
0.036666665,0.69034988,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,146.963,1,1,0.0215385,0,0.034517493
0.036666665,0,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,0,1,1,0.0215385,0,0
0.036800001,0.032648779,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,7.9945722,1,1,0.0215385,0,0.0016324391
0.037,0.081496716,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,19.925205,1,1,0.0215385,0,0.0040748357
0.0372,0.13002303,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,31.69931,1,1,0.0215385,0,0.0065011517
0.0374,0.1780362,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,43.2258,1,1,0.0215385,0,0.0089018103
0.037599999,0.22534674,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,54.417515,1,1,0.0215385,0,0.011267337
0.037799999,0.27176794,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,65.192581,1,1,0.0215385,0,0.013588398
0.037999999,0.31711662,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,75.47567,1,1,0.0215385,0,0.01585583
0.038199998,0.36121374,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,85.199226,1,1,0.0215385,0,0.018060688
0.038205165,0.36233446,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,85.442383,1,1,0.0215385,0,0.018116722
0.038205165,0.36233473,10.355247,0.018205166,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,85.442444,1,1,0.0215385,0,0.018116737
0.038205165,0.36233473,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,85.442444,1,0,0.0215385,0,0.018116737
0.038400002,0.40388483,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,94.304352,1,0,0.0215385,0,0.020194242
0.038600001,0.4449625,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,102.74241,1,0,0.0215385,0,0.022248125
0.038800001,0.48428401,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,110.47473,1,0,0.0215385,0,0.024214201
0.039000001,0.5216943,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,117.47404,1,0,0.0215385,0,0.026084716
0.0392,0.55704576,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,123.72455,1,0,0.0215385,0,0.027852289
0.0394,0.59019876,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,129.22229,1,0,0.0215385,0,0.029509937
0.0396,0.62102252,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,133.97516,1,0,0.0215385,0,0.031051125
0.039799999,0.64939541,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,138.00285,1,0,0.0215385,0,0.032469768
0.039871834,0.65896595,10.355247,0.038205165,0,0.031538501,0,0.034871832,1,0,207.10495,1,44088.898,1,1,0.028205166,0.024871834,0,1,139.27809,1,0,0.0215385,0,0.032948297
0.039871834,0.65896595,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,139.27809,1,0,0.0215385,0,0.032948297
0.039999999,0.69034988,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,146.963,1,0,0.0215385,0,0.034517493
0.039999999,0,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,0,1,0,0.0215385,0,0
0.040199999,0.048955299,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,11.983111,1,0,0.0215385,0,0.0024477649
0.040399998,0.097717397,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,23.871868,1,0,0.0215385,0,0.00488587
0.040600002,0.14609386,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,35.573383,1,0,0.0215385,0,0.0073046926
0.040800001,0.19389375,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,46.997746,1,0,0.0215385,0,0.0096946871
0.041000001,0.24092843,10.355247,0.038205165,0,0.031538501,0,0.034871832,0,1,207.10495,1,44088.898,1,1,0.028205166,0.024871834,1,1,58.059368,1,0,0.0215385,0,0.012046422
