"Time","inductor.inductor[2].i","inductor.inductor[3].i","capacitor.v","aimc.is[1]","aimc.is[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","loadInertia.phi","loadInertia.w","vfController.x"
0.87116158,58.376305,-58.341343,533.63098,-35.172642,14.094431,-19.165985,-29.76638,5.1295676,27.972504,34.115219,109.87811,99.342758
0.87120003,58.077515,-58.041451,534.01318,-33.853622,12.426187,-17.677271,-29.335802,3.690649,27.552069,34.119438,109.88362,99.351517
0.87124258,57.6171,-57.579823,534.41559,-32.409302,10.599515,-16.043863,-28.893723,2.1121395,27.120113,34.124119,109.88956,99.361229
0.87124258,57.6171,-57.579823,534.41559,-32.409302,10.599515,-16.043863,-28.893723,2.1121395,27.120113,34.124119,109.88956,99.361229
0.87124997,57.522427,-57.484936,534.50055,-32.158825,10.67264,-16.102991,-28.528252,2.1691949,26.766201,34.124935,109.89057,99.362923
0.87125742,57.423367,-57.385666,534.58533,-31.90892,10.746228,-16.161497,-28.162968,2.2256467,26.412481,34.125751,109.89156,99.364616
0.87125742,57.423367,-57.385666,534.58533,-31.90892,10.746228,-16.161497,-28.162968,2.2256467,26.412481,34.125751,109.89156,99.364616
0.87129998,56.773346,-56.734436,534.96948,-30.489925,8.9477749,-14.544059,-27.766502,0.66282368,26.024792,34.130428,109.89704,99.374329
0.87133837,56.064281,-56.024292,535.29498,-29.225958,7.3454947,-13.101062,-27.439762,-0.73121315,25.704977,34.134647,109.90188,99.383087
0.87133837,56.064281,-56.024292,535.29498,-29.225958,7.3454947,-13.101062,-27.439762,-0.73121315,25.704977,34.134647,109.90188,99.383087
0.87134999,55.827282,-55.786968,535.30475,-29.456123,7.4742074,-13.335835,-27.567671,-0.50437462,25.827295,34.135925,109.90333,99.385735
0.8714,54.692024,-54.650311,535.33118,-30.455563,8.0414209,-14.36851,-28.10597,0.49326837,26.341869,34.141418,109.90974,99.397141
0.87145001,53.368225,-53.325127,535.33099,-31.467394,8.6289377,-15.434926,-28.622778,1.5232949,26.835575,34.146915,109.91639,99.408546
0.87149256,52.089233,-52.04496,535.30841,-32.338448,9.1449347,-16.368902,-29.045168,2.4252341,27.238813,34.151592,109.92222,99.418259
0.87149256,52.089233,-52.04496,535.30841,-32.338448,9.1449347,-16.368902,-29.045168,2.4252341,27.238813,34.151592,109.92222,99.418259
0.87150002,51.850822,-51.806343,535.38501,-32.101048,9.236598,-16.428696,-28.678934,2.4829223,26.884161,34.152412,109.92324,99.419952
0.87150002,51.850822,-51.806343,535.38501,-32.101048,9.236598,-16.428696,-28.678934,2.4829223,26.884161,34.152412,109.92324,99.419952
0.87150568,51.666058,-51.621426,535.44305,-31.92079,9.3066444,-16.473776,-28.400375,2.5264137,26.614418,34.153034,109.924,99.421242
0.87150568,51.666058,-51.621426,535.44305,-31.92079,9.3066444,-16.473776,-28.400375,2.5264137,26.614418,34.153034,109.924,99.421242
0.87155002,50.128422,-50.082577,535.40094,-32.844456,9.8642263,-17.473137,-28.823444,3.4913116,27.018154,34.157906,109.92994,99.431358
0.87159997,48.202911,-48.155712,535.32245,-33.89764,10.511651,-18.63048,-29.278057,4.6085443,27.451639,34.163403,109.93683,99.442772
0.87163818,46.592064,-46.543839,535.23901,-34.710712,11.019636,-19.536283,-29.608932,5.4828105,27.76687,34.167606,109.94221,99.451492
0.87163818,46.592064,-46.543839,535.23901,-34.710712,11.019636,-19.536283,-29.608932,5.4828105,27.76687,34.167606,109.94221,99.451492
0.87164998,46.069576,-46.021038,535.31665,-34.344173,10.55975,-19.127693,-29.528818,5.0878215,27.688105,34.1689,109.94389,99.454178
0.87169999,43.708878,-43.659004,535.617,-32.806458,8.6292973,-17.413137,-29.216862,3.430541,27.380964,34.1744,109.95093,99.465591
0.87174433,41.416847,-41.365807,535.84344,-31.465202,6.9438663,-15.917477,-28.977266,1.9851185,27.144436,34.179276,109.95708,99.475708
0.87174433,41.416847,-41.365807,535.84344,-31.465202,6.9438663,-15.917477,-28.977266,1.9851185,27.144436,34.179276,109.95708,99.475708
0.87175,41.110664,-41.059475,535.88959,-31.295515,7.0280318,-15.963755,-28.699024,2.0297787,26.874992,34.179897,109.95786,99.477005
0.87175566,40.801281,-40.749943,535.93542,-31.126171,7.1124392,-16.00967,-28.420889,2.0740883,26.605658,34.180519,109.95861,99.478294
0.87175566,40.801281,-40.749943,535.93542,-31.126171,7.1124392,-16.00967,-28.420889,2.0740883,26.605658,34.180519,109.95861,99.478294
0.87180001,38.269505,-38.21701,536.12311,-29.811405,5.4552646,-14.536858,-28.221991,0.65098882,26.408585,34.185394,109.96445,99.488411
0.8718437,35.586201,-35.532574,536.26807,-28.536329,3.8463056,-13.109328,-28.058651,-0.72810376,26.245968,34.190201,109.97017,99.49839
0.8718437,35.586201,-35.532574,536.26807,-28.536329,3.8463056,-13.109328,-28.058651,-0.72810376,26.245968,34.190201,109.97017,99.49839
0.87185001,35.18549,-35.12833,536.28558,-28.354189,3.6163149,-12.905505,-28.037737,-0.92499036,26.225073,34.190891,109.97099,99.499825
0.87186182,34.434029,-34.352165,536.3161,-28.014458,3.1872265,-12.52541,-28.000366,-1.2921363,26.187674,34.192188,109.97253,99.502518
0.87186182,34.434029,-34.352165,536.3161,-28.014458,3.1872265,-12.52541,-28.000366,-1.2921363,26.187674,34.192188,109.97253,99.502518
0.87190002,31.990873,-31.664362,536.15784,-28.930344,3.8157532,-13.577697,-28.351797,-0.27542242,26.522964,34.196392,109.97755,99.511238
0.87194997,28.776386,-27.749477,535.90851,-30.139477,4.6541815,-14.980933,-28.785496,1.0801241,26.936352,34.201889,109.98428,99.522652
0.87199432,25.905756,-23.899622,535.64722,-31.221678,5.4126859,-16.249655,-29.144667,2.3054903,27.278303,34.206768,109.99039,99.532776
0.87199432,25.905756,-23.899622,535.64722,-31.221678,5.4126859,-16.249655,-29.144667,2.3054903,27.278303,34.206768,109.99039,99.532776
0.87199998,25.537552,-23.382452,535.67578,-31.063097,5.5105124,-16.296461,-28.865831,2.3506525,27.008282,34.20739,109.99118,99.534065
0.87199998,25.537552,-23.382452,535.67578,-31.063097,5.5105124,-16.296461,-28.865831,2.3506525,27.008282,34.20739,109.99118,99.534065
0.8720054,25.183455,-22.880541,535.70282,-30.911264,5.6045899,-16.341028,-28.598389,2.3936543,26.749302,34.207989,109.99191,99.535309
0.8720054,25.183455,-22.880541,535.70282,-30.911264,5.6045899,-16.341028,-28.598389,2.3936543,26.749302,34.207989,109.99191,99.535309
0.87204999,22.261473,-18.557964,535.40253,-32.013962,6.3845539,-17.639494,-28.934353,3.6475053,27.068844,34.212891,109.99792,99.545479
0.8721,18.950787,-13.278552,535.01935,-33.261971,7.2761254,-19.122337,-29.281042,5.0791297,27.398067,34.218391,110.00478,99.556892
0.8721146,17.978624,-11.653908,534.89838,-33.627914,7.5392838,-19.559677,-29.375982,5.5013084,27.488111,34.219994,110.0068,99.560226
0.8721146,17.978624,-11.653908,534.89838,-33.627914,7.5392838,-19.559677,-29.375982,5.5013084,27.488111,34.219994,110.0068,99.560226
0.87215,15.594173,-7.5398846,534.87732,-32.666042,6.3291726,-18.511429,-29.28879,4.4878812,27.399805,34.223888,110.01173,99.568314
0.87220001,12.167816,-1.331501,534.80115,-31.33182,4.6478586,-17.060888,-29.197126,3.0857599,27.305523,34.229389,110.01867,99.579727
0.87220985,11.484385,-0.053477909,534.77966,-31.072313,4.3204484,-16.779293,-29.183331,2.8135958,27.291069,34.230473,110.02003,99.581978
0.87220985,11.484385,-0.053477909,534.77966,-31.072313,4.3204484,-16.779293,-29.183331,2.8135958,27.291069,34.230473,110.02003,99.581978
0.8722446,11.366553,-0.032868035,534.69507,-30.165627,3.1754224,-15.796947,-29.145658,1.8642367,27.25071,34.234295,110.02486,99.589905
0.8722446,11.366553,-0.032868035,534.69507,-30.165627,3.1754224,-15.796947,-29.145658,1.8642367,27.25071,34.234295,110.02486,99.589905
0.87225002,11.356412,-0.032710511,534.70691,-30.025019,3.282541,-15.842636,-28.878517,1.9083323,26.992014,34.23489,110.02561,99.591148
0.87225544,11.347956,-0.032552898,534.71875,-29.884733,3.3898544,-15.88799,-28.611473,1.952104,26.733419,34.235489,110.02634,99.592384
0.87225544,11.347956,-0.032552898,534.71875,-29.884733,3.3898544,-15.88799,-28.611473,1.952104,26.733419,34.235489,110.02634,99.592384
0.87230003,11.34586,-0.031255785,534.60181,-28.745619,1.945104,-14.651418,-28.593306,0.75723046,26.710878,34.240395,110.03231,99.602562
0.87234998,11.483876,-0.029793343,534.45288,-27.493668,0.35336968,-13.297692,-28.605124,-0.55059063,26.7167,34.245895,110.03904,99.613983
0.87238544,11.668404,-0.028752718,534.33698,-26.623276,-0.75591242,-12.360248,-28.633623,-1.4560829,26.740267,34.249794,110.04385,99.62207
0.87238544,11.668404,-0.028752718,534.33698,-26.623276,-0.75591242,-12.360248,-28.633623,-1.4560829,26.740267,34.249794,110.04385,99.62207
0.87239999,11.765172,-0.028323552,534.21161,-27.032684,-0.44430923,-12.858015,-28.728102,-0.97512853,26.829906,34.251396,110.04583,99.625404
0.87244999,12.192839,-0.026846772,533.77283,-28.44467,0.6347425,-14.581426,-29.028345,0.68984526,27.114313,34.256901,110.05271,99.636826
0.87249458,12.695216,-0.025524791,533.37109,-29.713017,1.6096025,-16.137741,-29.264496,2.1930931,27.33737,34.261806,110.05891,99.647003
0.87249458,12.695216,-0.025524791,533.37109,-29.713017,1.6096025,-16.137741,-29.264496,2.1930931,27.33737,34.261806,110.05891,99.647003
0.8725,12.763834,-0.025363367,533.3844,-29.584059,1.7292155,-16.183878,-28.996805,2.2376149,27.07814,34.262402,110.05966,99.648239
0.8725,12.763834,-0.025363367,533.3844,-29.584059,1.7292155,-16.183878,-28.996805,2.2376149,27.07814,34.262402,110.05966,99.648239
0.87250674,12.851025,-0.025162341,533.40106,-29.423998,1.8783476,-16.240837,-28.663746,2.292577,26.755619,34.263145,110.06058,99.649788
0.87250674,12.851025,-0.025162341,533.40106,-29.423998,1.8783476,-16.240837,-28.663746,2.292577,26.755619,34.263145,110.06058,99.649788
0.87255001,13.465099,-0.023873705,533.01147,-30.66923,2.8389058,-17.768646,-28.862904,3.7680063,26.943157,34.267906,110.06637,99.65966
0.87259102,14.137511,-0.022647513,532.63507,-31.85817,3.760262,-19.233074,-29.025372,5.181983,27.095472,34.272419,110.07188,99.669029
0.87259102,14.137511,-0.022647513,532.63507,-31.85817,3.760262,-19.233074,-29.025372,5.181983,27.095472,34.272419,110.07188,99.669029
0.87260002,14.296018,-0.022378152,532.61572,-31.650215,3.4939106,-19.014317,-29.033369,4.9704556,27.102177,34.273411,110.0731,99.671089
0.87265003,15.238908,-0.020877078,532.50311,-30.510126,2.029928,-17.819248,-29.095493,3.815012,27.156511,34.278912,110.07989,99.68251
0.87269998,16.281292,-0.019370852,532.38269,-29.397694,0.59482855,-16.660721,-29.186914,2.695106,27.239136,34.284416,110.08675,99.693932
0.87274325,17.257908,-0.018064383,532.27325,-28.457958,-0.62318522,-15.688528,-29.288925,1.7554939,27.332745,34.289177,110.09277,99.703812
0.87274325,17.257908,-0.018064383,532.27325,-28.457958,-0.62318522,-15.688528,-29.288925,1.7554939,27.332745,34.289177,110.09277,99.703812
0.87274998,17.416437,-0.017859848,532.29602,-28.312927,-0.45875496,-15.746891,-28.956234,1.8118261,27.010571,34.289921,110.0937,99.705353
0.87275678,17.576267,-0.017655233,532.31909,-28.168404,-0.29407102,-15.804734,-28.62369,1.867655,26.688549,34.290665,110.09461,99.706902
0.87275678,17.576267,-0.017655233,532.31909,-28.168404,-0.29407102,-15.804734,-28.62369,1.867655,26.688549,34.290665,110.09461,99.706902
0.87279999,18.633774,-0.016344437,532.21655,-27.255817,-1.4878734,-14.860262,-28.752415,0.95496899,26.808062,34.295425,110.1004,99.716782
0.87285,19.929853,-0.014824992,532.09393,-26.226353,-2.8422327,-13.803089,-28.926281,-0.06643106,26.970398,34.30093,110.10721,99.728203
0.87290001,21.298006,-0.01330189,531.96808,-25.224525,-4.1689253,-12.783656,-29.126148,-1.051162,27.157818,34.306438,110.11415,99.739632
0.87290901,21.551159,-0.013027634,531.94513,-25.0473,-4.4045901,-12.604357,-29.164783,-1.2243353,27.194117,34.307426,110.11541,99.741684
0.87290901,21.551159,-0.013027634,531.94513,-25.0473,-4.4045901,-12.604357,-29.164783,-1.2243353,27.194117,34.307426,110.11541,99.741684
0.87295002,22.734859,-0.011775507,531.66937,-26.385681,-3.3325493,-14.266809,-29.270811,0.38179001,27.291868,34.311943,110.12118,99.75106
0.87299323,24.03306,-0.010453114,531.37512,-27.805794,-2.1928864,-16.033276,-29.351807,2.0881054,27.365166,34.316704,110.12724,99.760941
0.87299323,24.03306,-0.010453114,531.37512,-27.805794,-2.1928864,-16.033276,-29.351807,2.0881054,27.365166,34.316704,110.12724,99.760941
0.87300003,24.240095,-0.010246217,531.4071,-27.676308,-2.0138814,-16.092117,-29.018461,2.1448898,27.042358,34.317448,110.12817,99.762482
0.87300003,24.240095,-0.010246217,531.4071,-27.676308,-2.0138814,-16.092117,-29.018461,2.1448898,27.042358,34.317448,110.12817,99.762482
0.87300962,24.536253,-0.0099512152,531.45325,-27.492603,-1.7583237,-16.175091,-28.543549,2.2249603,26.582476,34.318512,110.12946,99.764687
0.87300962,24.536253,-0.0099512152,531.45325,-27.492603,-1.7583237,-16.175091,-28.543549,2.2249603,26.582476,34.318512,110.12946,99.764687
0.87304997,25.798321,-0.0087143993,531.18811,-28.834129,-0.6826998,-17.836176,-28.588139,3.8291814,26.621056,34.322956,110.13475,99.773911
0.8730678,26.366949,-0.0081679579,531.07025,-29.428875,-0.20531552,-18.573034,-28.598946,4.5407295,26.629509,34.324917,110.13708,99.777985
0.8730678,26.366949,-0.0081679579,531.07025,-29.428875,-0.20531552,-18.573034,-28.598946,4.5407295,26.629509,34.324917,110.13708,99.777985
0.87309998,27.407387,-0.0071804319,531.04498,-28.833113,-1.0133392,-17.980452,-28.731411,3.9676757,26.753881,34.328465,110.14129,99.785339
0.87314999,29.050243,-0.0056446921,531.00629,-27.930174,-2.2474341,-17.090916,-28.95611,3.1075773,26.965332,34.333969,110.14796,99.796768
0.8732,30.718933,-0.00410756,530.96857,-27.054831,-3.4558542,-16.239483,-29.203054,2.2844667,27.198227,34.339478,110.15477,99.808205
0.87324035,32.08007,-0.0028658817,530.93921,-26.368286,-4.4128957,-15.580059,-29.418066,1.6470817,27.401329,34.343925,110.16039,99.817429
0.87324035,32.08007,-0.0028658817,530.93921,-26.368286,-4.4128957,-15.580059,-29.418066,1.6470817,27.401329,34.343925,110.16039,99.817429
0.87325001,32.406044,-0.0025694144,531.00049,-26.207062,-4.1371975,-15.665263,-28.943621,1.7293274,26.941883,34.344986,110.16172,99.819633
0.87325966,32.731789,-0.0022729237,531.06238,-26.046858,-3.8610876,-15.749409,-28.469471,1.8105472,26.48274,34.346046,110.163,99.821831
0.87325966,32.731789,-0.0022729237,531.06238,-26.046858,-3.8610876,-15.749409,-28.469471,1.8105472,26.48274,34.346046,110.163,99.821831
0.87330002,34.098282,-0.001030635,531.05096,-25.386816,-4.7988811,-15.115365,-28.705221,1.1977594,26.705997,34.350494,110.16833,99.831062
0.87335002,35.793842,0.00050839898,531.03864,-24.594048,-5.9383106,-14.364929,-29.01527,0.47260773,26.999903,34.356003,110.1751,99.842491
0.87339997,37.485966,0.0020473073,531.02844,-23.828722,-7.0534601,-13.653326,-29.344486,-0.21487957,27.312263,34.361511,110.18205,99.853928
0.87343216,38.56992,0.0030375435,531.02313,-23.350634,-7.7585058,-13.215933,-29.566128,-0.63737655,27.52269,34.365059,110.18664,99.861282
0.87343216,38.56992,0.0030375435,531.02313,-23.350634,-7.7585058,-13.215933,-29.566128,-0.63737655,27.52269,34.365059,110.18664,99.861282
0.87344998,39.168015,0.0035857107,530.96454,-24.018353,-7.2170467,-14.040908,-29.539764,0.15962873,27.495167,34.36702,110.18919,99.865356
0.87349039,40.517841,0.0048270305,530.82922,-25.536936,-5.9858632,-15.915896,-29.458204,1.9708269,27.411734,34.371468,110.19489,99.874588
0.87349039,40.517841,0.0048270305,530.82922,-25.536936,-5.9858632,-15.915896,-29.458204,1.9708269,27.411734,34.371468,110.19489,99.874588
0.87349999,40.838203,0.0051232292,530.9068,-25.399048,-5.6910372,-16.001745,-28.982861,2.0536819,26.951418,34.372532,110.19622,99.876793
0.87349999,40.838203,0.0051232292,530.9068,-25.399048,-5.6910372,-16.001745,-28.982861,2.0536819,26.951418,34.372532,110.19622,99.876793
0.87351406,41.301556,0.0055543403,531.02075,-25.200132,-5.2612009,-16.124823,-28.291399,2.1724606,26.281851,34.374077,110.19807,99.880005
0.87351406,41.301556,0.0055543403,531.02075,-25.200132,-5.2612009,-16.124823,-28.291399,2.1724606,26.281851,34.374077,110.19807,99.880005
0.87354529,42.32679,0.0065154359,530.92682,-26.391453,-4.2998452,-17.583208,-28.20401,3.5809922,26.193989,34.377522,110.20205,99.887154
0.87354529,42.32679,0.0065154359,530.92682,-26.391453,-4.2998452,-17.583208,-28.20401,3.5809922,26.193989,34.377522,110.20205,99.887154
0.87355,42.479702,0.0066594835,530.93329,-26.326208,-4.3996844,-17.524004,-28.235567,3.5237272,26.223959,34.37804,110.20264,99.888229
0.87360001,44.089237,0.0081940955,531.00336,-25.645613,-5.4515424,-16.914148,-28.581081,2.9338844,26.552225,34.383549,110.20905,99.899666
0.87365001,45.656509,0.0097266845,531.07507,-24.992247,-6.480895,-16.343256,-28.942701,2.3818054,26.895981,34.389061,110.21568,99.911102
0.87370002,47.174492,0.011256875,531.14832,-24.366055,-7.4880629,-15.811441,-29.319593,1.8675877,27.254417,34.394573,110.2225,99.922539
0.87373596,48.232227,0.012356102,531.20172,-23.932306,-8.1991434,-15.453043,-29.599735,1.5210928,27.520927,34.398537,110.22754,99.930763
0.87373596,48.232227,0.012356102,531.20172,-23.932306,-8.1991434,-15.453043,-29.599735,1.5210928,27.520927,34.398537,110.22754,99.930763
0.87374997,48.635403,0.012784286,531.33636,-23.766981,-7.7427626,-15.580066,-28.908775,1.6437136,26.85181,34.400082,110.22948,99.933975
0.87376404,49.031982,0.013212223,531.47211,-23.603785,-7.2857413,-15.70484,-28.218437,1.7641547,26.183336,34.40163,110.23132,99.93718
0.87376404,49.031982,0.013212223,531.47211,-23.603785,-7.2857413,-15.70484,-28.218437,1.7641547,26.183336,34.40163,110.23132,99.93718
0.87379998,50.022869,0.014308544,531.54706,-23.194942,-7.9833674,-15.367637,-28.514091,1.4381503,26.464993,34.405594,110.23595,99.945412
0.87384999,51.33802,0.015829271,531.65106,-22.649847,-8.9348869,-14.932833,-28.936241,1.0178405,26.867235,34.411106,110.2426,99.956848
0.8739,52.575008,0.017346093,531.75427,-22.131639,-9.8656282,-14.537496,-29.370701,0.63574225,27.281286,34.416618,110.24947,99.968285
0.87395,53.727062,0.018858636,531.85614,-21.640251,-10.7759,-14.181682,-29.816629,0.29190359,27.706327,34.422131,110.25658,99.979729
0.87395471,53.830532,0.01900029,531.8656,-21.595528,-10.86025,-14.150333,-29.859018,0.26161337,27.746735,34.422649,110.25726,99.980797
0.87395471,53.830532,0.01900029,531.8656,-21.595528,-10.86025,-14.150333,-29.859018,0.26161337,27.746735,34.422649,110.25726,99.980797
0.87398595,54.500645,0.019944007,531.85858,-22.933203,-9.7882624,-15.768664,-29.658726,1.8249047,27.549612,34.426098,110.26175,99.987961
0.87398595,54.500645,0.019944007,531.85858,-22.933203,-9.7882624,-15.768664,-29.658726,1.8249047,27.549612,34.426098,110.26175,99.987961
0.87400001,54.788574,0.020366525,532.01062,-22.803131,-9.3067522,-15.896711,-28.966475,1.9484966,26.879248,34.427647,110.26369,99.991165
0.87400001,54.788574,0.020366525,532.01062,-22.803131,-9.3067522,-15.896711,-28.966475,1.9484966,26.879248,34.427647,110.26369,99.991165
0.87401986,55.180401,0.020964751,532.22754,-22.622355,-8.6233368,-16.074348,-27.986294,2.1199389,25.930122,34.429836,110.26626,99.99572
0.87401986,55.180401,0.020964751,532.22754,-22.622355,-8.6233368,-16.074348,-27.986294,2.1199389,25.930122,34.429836,110.26626,99.99572
0.8740238,55.255001,0.021081891,532.22815,-22.790865,-8.4892855,-16.275949,-27.959251,2.3146644,25.903572,34.430267,110.26675,99.996605
0.8740238,55.255001,0.021081891,532.22815,-22.790865,-8.4892855,-16.275949,-27.959251,2.3146644,25.903572,34.430267,110.26675,99.996605
0.87405002,55.740547,0.021869387,532.30652,-22.559402,-8.9537563,-16.113892,-28.197983,2.1578574,26.131348,34.433159,110.27002,100.00261
0.87410003,56.583595,0.023366855,532.45251,-22.138269,-9.8246584,-15.835023,-28.660469,1.8880271,26.572624,34.438671,110.27646,100.01405
0.87414998,57.312824,0.024858559,532.5932,-21.743618,-10.676455,-15.595732,-29.131798,1.6564829,27.022352,34.444187,110.28314,100.02549
0.87419999,57.921795,0.026344128,532.72766,-21.375364,-11.509418,-15.396028,-29.611095,1.463228,27.479681,34.449699,110.29008,100.03693
0.87423015,58.227924,0.027235856,532.80505,-21.16625,-12.002186,-15.29484,-29.903284,1.3652945,27.758472,34.453022,110.29437,100.04383
0.87423015,58.227924,0.027235856,532.80505,-21.16625,-12.002186,-15.29484,-29.903284,1.3652945,27.758472,34.453022,110.29437,100.04383
0.87424999,58.402382,0.027823197,533.03522,-21.033426,-11.285391,-15.479543,-28.923424,1.543611,26.809582,34.455215,110.29714,100.04838
0.8742699,58.552223,0.028409449,533.26599,-20.904745,-10.567795,-15.659716,-27.944796,1.7175354,25.861961,34.457409,110.29971,100.05293
0.8742699,58.552223,0.028409449,533.26599,-20.904745,-10.567795,-15.659716,-27.944796,1.7175354,25.861961,34.457409,110.29971,100.05293
0.8743,58.73526,0.0292954,533.36102,-20.71768,-11.052891,-15.574487,-28.247841,1.6349859,26.151445,34.460732,110.30347,100.05982
0.87435001,58.92564,0.030760376,533.51038,-20.427998,-11.843958,-15.464794,-28.755541,1.5286845,26.636395,34.466244,110.30995,100.07127
0.87440002,58.969292,0.032217763,533.64801,-20.164291,-12.617455,-15.394767,-29.268225,1.4607208,27.126055,34.47176,110.31669,100.08271
0.87445003,58.860336,0.033667199,533.77252,-19.926468,-13.373621,-15.364359,-29.78499,1.4310416,27.619555,34.477276,110.32368,100.09416
0.87447619,58.740253,0.034424029,533.83209,-19.812059,-13.76333,-15.364229,-30.057327,1.4307595,27.879604,34.480171,110.32746,100.10016
0.87447619,58.740253,0.034424029,533.83209,-19.812059,-13.76333,-15.364229,-30.057327,1.4307595,27.879604,34.480171,110.32746,100.10016
0.87448013,58.718651,0.034536291,533.83582,-19.999722,-13.616779,-15.58484,-30.012707,1.6438609,27.836044,34.480598,110.32803,100.10105
0.87448013,58.718651,0.034536291,533.83582,-19.999722,-13.616779,-15.58484,-30.012707,1.6438609,27.836044,34.480598,110.32803,100.10105
0.87449998,58.591225,0.035108328,534.06732,-19.918058,-12.86862,-15.771259,-29.030993,1.8238118,26.885357,34.482792,110.3308,100.10561
0.87449998,58.591225,0.035108328,534.06732,-19.918058,-12.86862,-15.771259,-29.030993,1.8238118,26.885357,34.482792,110.3308,100.10561
0.8745153,58.472778,0.035548206,534.24536,-19.857897,-12.291708,-15.911814,-28.27532,1.9594764,26.153618,34.484482,110.3328,100.10912
0.8745153,58.472778,0.035548206,534.24536,-19.857897,-12.291708,-15.911814,-28.27532,1.9594764,26.153618,34.484482,110.3328,100.10912
0.87454998,58.143932,0.036540795,534.33545,-19.730595,-12.79951,-15.930876,-28.643118,1.9776058,26.505114,34.488312,110.33726,100.11705
0.87459999,57.524216,0.037964247,534.44989,-19.568649,-13.517735,-15.991836,-29.174896,2.036078,27.013247,34.493828,110.3439,100.1285
0.87465,56.727905,0.03937833,534.54456,-19.432125,-14.219722,-16.092245,-29.707623,2.1326442,27.52219,34.499344,110.35081,100.13995
0.87470001,55.749744,0.040782701,534.61774,-19.320915,-14.905664,-16.231987,-30.24036,2.2671866,28.031036,34.504864,110.35799,100.1514
0.87471104,55.50832,0.041091971,534.63086,-19.299725,-15.055233,-16.268196,-30.358099,2.3020611,28.143478,34.506081,110.3596,100.15393
0.87471104,55.50832,0.041091971,534.63086,-19.299725,-15.055233,-16.268196,-30.358099,2.3020611,28.143478,34.506081,110.3596,100.15393
0.8747347,54.95882,0.041750848,534.90601,-18.020699,-15.372388,-15.189607,-29.777708,1.259887,27.580023,34.50869,110.36302,100.15934
0.8747347,54.95882,0.041750848,534.90601,-18.020699,-15.372388,-15.189607,-29.777708,1.259887,27.580023,34.50869,110.36302,100.15934
0.87475002,54.576603,0.042177007,535.07251,-17.999018,-14.772892,-15.334983,-29.022503,1.4002453,26.84869,34.51038,110.36514,100.16285
0.87476534,54.173996,0.042602189,535.23779,-17.979685,-14.173217,-15.477659,-28.268019,1.5379877,26.118103,34.51207,110.36714,100.16636
0.87476534,54.173996,0.042602189,535.23779,-17.979685,-14.173217,-15.477659,-28.268019,1.5379877,26.118103,34.51207,110.36714,100.16636
0.87478894,53.512871,0.043255728,535.50433,-16.715178,-14.487685,-14.396367,-27.713123,0.49327767,25.579475,34.514679,110.37007,100.17177
0.87478894,53.512871,0.043255728,535.50433,-16.715178,-14.487685,-14.396367,-27.713123,0.49327767,25.579475,34.514679,110.37007,100.17177
0.87480003,53.186878,0.043560907,535.52002,-16.706728,-14.633881,-14.441925,-27.840561,0.53726625,25.701401,34.5159,110.37142,100.1743
0.87484998,51.590473,0.044934057,535.57361,-16.683647,-15.285647,-14.671975,-28.415144,0.75937659,26.251051,34.521416,110.37772,100.18575
0.87489998,49.790123,0.04629612,535.59741,-16.685259,-15.922459,-14.941326,-28.986443,1.0194049,26.797415,34.526936,110.38428,100.1972
0.87494999,47.781376,0.047646765,535.58948,-16.711441,-16.544462,-15.24979,-29.553482,1.3171599,27.339546,34.532455,110.39112,100.20866
0.87495524,47.559776,0.04778691,535.58673,-16.715582,-16.608463,-15.284194,-29.612316,1.3503671,27.395786,34.533031,110.39185,100.20985
0.87495524,47.559776,0.04778691,535.58673,-16.715582,-16.608463,-15.284194,-29.612316,1.3503671,27.395786,34.533031,110.39185,100.20985
0.87498468,46.263466,0.048576653,535.56421,-16.743971,-16.967241,-15.486597,-29.943743,1.5457249,27.71257,34.536285,110.39603,100.2166
0.87498468,46.263466,0.048576653,535.56421,-16.743971,-16.967241,-15.486597,-29.943743,1.5457249,27.71257,34.536285,110.39603,100.2166
0.87499261,45.901043,0.048788764,535.63672,-16.753071,-16.645943,-15.56305,-29.55147,1.6195323,27.332689,34.537159,110.39715,100.21842
0.87499261,45.901043,0.048788764,535.63672,-16.753071,-16.645943,-15.56305,-29.55147,1.6195323,27.332689,34.537159,110.39715,100.21842
0.875,45.558708,0.048985649,535.70355,-16.762079,-16.347288,-15.633462,-29.187023,1.6875039,26.979767,34.537975,110.39816,100.22011
0.875,45.558708,0.048985649,535.70355,-16.762079,-16.347288,-15.633462,-29.187023,1.6875039,26.979767,34.537975,110.39816,100.22011
0.87501025,45.075413,0.049258143,535.79541,-16.775442,-15.933266,-15.730031,-28.682089,1.7807221,26.490816,34.539104,110.39952,100.22246
0.87501025,45.075413,0.049258143,535.79541,-16.775442,-15.933266,-15.730031,-28.682089,1.7807221,26.490816,34.539104,110.39952,100.22246
0.87505001,43.107506,0.050312448,535.75183,-16.837019,-16.41028,-16.02639,-29.130714,2.0667071,26.919773,34.543495,110.40478,100.23157
0.87508231,41.405388,0.051163219,535.69861,-16.898302,-16.791162,-16.285139,-29.491999,2.3163807,27.265135,34.547062,110.40917,100.23897
0.87508231,41.405388,0.051163219,535.69861,-16.898302,-16.791162,-16.285139,-29.491999,2.3163807,27.265135,34.547062,110.40917,100.23897
