"time","d_hyd","A_cross","eta","rho","Re_cir","Re_rec","vel_cir","vel_rec","input_mflow.y","input_p.y","IN_p.ports[1].m_flow","IN_p.ports[1].p","IN_p.ports[1].h_outflow","OUT_dp.ports[1].m_flow","OUT_dp.ports[1].p","OUT_dp.ports[1].h_outflow","OUT_mflow.ports[1].m_flow","OUT_mflow.ports[1].p","OUT_mflow.ports[1].h_outflow","IN_mflow.ports[1].m_flow","IN_mflow.ports[1].p","IN_mflow.ports[1].h_outflow","from_dp.port_b.m_flow","from_dp.port_b.p","from_dp.port_b.h_outflow","from_mflow.port_b.m_flow","from_mflow.port_b.p","from_mflow.port_b.h_outflow","input_p2.y","IN_p2.ports[1].m_flow","IN_p2.ports[1].p","IN_p2.ports[1].h_outflow","OUT_dp2.ports[1].m_flow","OUT_dp2.ports[1].p","OUT_dp2.ports[1].h_outflow","OUT_mflow2.ports[1].m_flow","OUT_mflow2.ports[1].p","OUT_mflow2.ports[1].h_outflow","IN_mflow2.ports[1].m_flow","IN_mflow2.ports[1].p","IN_mflow2.ports[1].h_outflow","from_dp2.port_b.m_flow","from_dp2.port_b.p","from_dp2.port_b.h_outflow","from_mflow2.port_b.m_flow","from_mflow2.port_b.p","from_mflow2.port_b.h_outflow","input_p3.y","IN_p3.ports[1].m_flow","IN_p3.ports[1].p","IN_p3.ports[1].h_outflow","OUT_dp3.ports[1].m_flow","OUT_dp3.ports[1].p","OUT_dp3.ports[1].h_outflow","OUT_mflow3.ports[1].m_flow","OUT_mflow3.ports[1].p","OUT_mflow3.ports[1].h_outflow","IN_mflow3.ports[1].m_flow","IN_mflow3.ports[1].p","IN_mflow3.ports[1].h_outflow","from_dp3.port_b.m_flow","from_dp3.port_b.p","from_dp3.port_b.h_outflow","from_mflow3.port_b.m_flow","from_mflow3.port_b.p","from_mflow3.port_b.h_outflow"
0.001,0.10000000000000001,0.0078539816339744835,0.001,1000,799.99473622137646,628.31439655589509,0.0079999473622137645,0.0062831439655589502,0.062831439655589516,100000.46910195288,-0.062884262150963877,100000.46910195288,83680,0.062884262150963877,100000,83680,0.062831439655589516,100000,83680,-0.062831439655589516,100000.46910195288,83680,-0.062884262150963877,100000,83680,-0.062831439655589516,100000,83680,100000.00000000399,-0.062865755677947846,100000.00000000399,83680,0.062865755677947846,100000,83680,0.062831439655589516,100000,83680,-0.062831439655589516,100000.00000000399,83680,-0.062865755677947846,100000,83680,-0.062831439655589516,100000,83680,100000.0898996809,-0.081602209274407422,100000.0898996809,83680,0.081602209274407422,100000,83680,0.062831439655589516,100000,83680,-0.062831439655589516,100000.0898996809,83680,-0.081602209274407422,100000,83680,-0.062831439655589516,100000,83680
0.0011000000000000001,0.10000000000000001,0.0078539816339744835,0.001,1000,879.99299391355623,691.14488122232876,0.0087999299391355625,0.0069114488122232875,0.069114488122232892,100000.55457903695,-0.069223943370619281,100000.55457903695,83680,0.069223943370619281,100000,83680,0.069114488122232892,100000,83680,-0.069114488122232892,100000.55457903695,83680,-0.069223943370619281,100000,83680,-0.069114488122232892,100000,83680,100000.00000000482,-0.06909599192516544,100000.00000000482,83680,0.06909599192516544,100000,83680,0.069114488122232892,100000,83680,-0.069114488122232892,100000.00000000482,83680,-0.06909599192516544,100000,83680,-0.069114488122232892,100000,83680,100000.09993950257,-0.089205645054708821,100000.09993950257,83680,0.089205645054708821,100000,83680,0.069114488122232892,100000,83680,-0.069114488122232892,100000.09993950257,83680,-0.089205645054708821,100000,83680,-0.069114488122232892,100000,83680
0.0012000000000000001,0.10000000000000001,0.0078539816339744835,0.001,1000,959.99090419843833,753.97509303570905,0.0095999090419843832,0.0075397509303570904,0.07539750930357092,100000.64656081246,-0.075571906887529308,100000.64656081246,83680,0.075571906887529308,100000,83680,0.07539750930357092,100000,83680,-0.07539750930357092,100000.64656081246,83680,-0.075571906887529308,100000,83680,-0.07539750930357092,100000,83680,100000.00000000573,-0.075385352489289098,100000.00000000573,83680,0.075385352489289098,100000,83680,0.07539750930357092,100000,83680,-0.07539750930357092,100000.00000000573,83680,-0.075385352489289098,100000,83680,-0.07539750930357092,100000,83680,100000.11017018408,-0.096718345142722817,100000.11017018408,83680,0.096718345142722817,100000,83680,0.07539750930357092,100000,83680,-0.07539750930357092,100000.11017018408,83680,-0.096718345142722817,100000,83680,-0.07539750930357092,100000,83680
0.0013000000000000002,0.10000000000000001,0.0078539816339744835,0.001,1000,1039.988435494115,816.80500719166344,0.010399884354941149,0.0081680500719166337,0.081680500719166355,100000.74498585233,-0.081920496000184403,100000.74498585233,83680,0.081920496000184403,100000,83680,0.081680500719166355,100000,83680,-0.081680500719166355,100000.74498585233,83680,-0.081920496000184403,100000,83680,-0.081680500719166355,100000,83680,100000.00000000674,-0.08172018750831983,100000.00000000674,83680,0.08172018750831983,100000,83680,0.081680500719166355,100000,83680,-0.081680500719166355,100000.00000000674,83680,-0.08172018750831983,100000,83680,-0.081680500719166355,100000,83680,100000.12059171879,-0.10413813037626007,100000.12059171879,83680,0.10413813037626007,100000,83680,0.081680500719166355,100000,83680,-0.081680500719166355,100000.12059171879,83680,-0.10413813037626007,100000,83680,-0.081680500719166355,100000,83680
0.0014,0.10000000000000001,0.0078539816339744835,0.001,1000,1119.9855562188272,879.63459888593638,0.011199855562188273,0.008796345988859363,0.087963459888593651,100000.84981682125,-0.088266311474870893,100000.84981682125,83680,0.088266311474870893,100000,83680,0.087963459888593651,100000,83680,-0.087963459888593651,100000.84981682125,83680,-0.088266311474870893,100000,83680,-0.087963459888593651,100000,83680,100000.0000000078,-0.087926797170267565,100000.0000000078,83680,0.087926797170267565,100000,83680,0.087963459888593651,100000,83680,-0.087963459888593651,100000.0000000078,83680,-0.087926797170267565,100000,83680,-0.087963459888593651,100000,83680,100000.13120409976,-0.11150073347550643,100000.13120409976,83680,0.11150073347550643,100000,83680,0.087963459888593651,100000,83680,-0.087963459888593651,100000.13120409976,83680,-0.11150073347550643,100000,83680,-0.087963459888593651,100000,83680
0.0015,0.10000000000000001,0.0078539816339744835,0.001,1000,1199.9822347909792,942.46384331440038,0.011999822347909792,0.0094246384331440041,0.094246384331440058,100000.9610460696,-0.09460854027589638,100000.9610460696,83680,0.09460854027589638,100000,83680,0.094246384331440058,100000,83680,-0.094246384331440058,100000.9610460696,83680,-0.09460854027589638,100000,83680,-0.094246384331440058,100000,83680,100000.00000000896,-0.094260386249675393,100000.00000000896,83680,0.094260386249675393,100000,83680,0.094246384331440058,100000,83680,-0.094246384331440058,100000.00000000896,83680,-0.094260386249675393,100000,83680,-0.094246384331440058,100000,83680,100000.14200731974,-0.11882539413413966,100000.14200731974,83680,0.11882539413413966,100000,83680,0.094246384331440058,100000,83680,-0.094246384331440058,100000.14200731974,83680,-0.11882539413413966,100000,83680,-0.094246384331440058,100000,83680
0.0016000000000000001,0.10000000000000001,0.0078539816339744835,0.001,1000,1279.9784396291491,1005.2927156730651,0.012799784396291489,0.010052927156730651,0.10052927156730652,100001.07869132624,-0.1009469192964159,100001.07869132624,83680,0.1009469192964159,100000,83680,0.10052927156730652,100000,83680,-0.10052927156730652,100001.07869132624,83680,-0.1009469192964159,100000,83680,-0.10052927156730652,100000,83680,100000.0000000102,-0.10055365653949092,100000.0000000102,83680,0.10055365653949092,100000,83680,0.10052927156730652,100000,83680,-0.10052927156730652,100000.0000000102,83680,-0.10055365653949092,100000,83680,-0.10052927156730652,100000,83680,100000.15300137117,-0.12612116996130412,100000.15300137117,83680,0.12612116996130412,100000,83680,0.10052927156730652,100000,83680,-0.10052927156730652,100000.15300137117,83680,-0.12612116996130412,100000,83680,-0.10052927156730652,100000,83680
0.0017000000000000001,0.10000000000000001,0.0078539816339744835,0.001,1000,1359.9741391521018,1068.1211911580863,0.013599741391521017,0.010681211911580862,0.10681211911580865,100001.20278040327,-0.10727997245267587,100001.20278040327,83680,0.10727997245267587,100000,83680,0.10681211911580865,100000,83680,-0.10681211911580865,100001.20278040327,83680,-0.10727997245267587,100000,83680,-0.10681211911580865,100000,83680,100000.00000001151,-0.10681373480593731,100000.00000001151,83680,0.10681373480593731,100000,83680,0.10681211911580865,100000,83680,-0.10681211911580865,100000.00000001151,83680,-0.10681373480593731,100000,83680,-0.10681211911580865,100000,83680,100000.16418624626,-0.13340008466996356,100000.16418624626,83680,0.13340008466996356,100000,83680,0.10681211911580865,100000,83680,-0.10681211911580865,100000.16418624626,83680,-0.13340008466996356,100000,83680,-0.10681211911580865,100000,83680
0.0018000000000000002,0.10000000000000001,0.0078539816339744835,0.001,1000,1439.9693017788022,1130.9492449657771,0.014399693017788023,0.01130949244965777,0.11309492449657772,100001.33331413726,-0.11360329155257895,100001.33331413726,83680,0.11360329155257895,100000,83680,0.11309492449657772,100000,83680,-0.11309492449657772,100001.33331413726,83680,-0.11360329155257895,100000,83680,-0.11309492449657772,100000,83680,100000.00000001291,-0.11310991313573296,100000.00000001291,83680,0.11310991313573296,100000,83680,0.11309492449657772,100000,83680,-0.11309492449657772,100000.00000001291,83680,-0.11310991313573296,100000,83680,-0.11309492449657772,100000,83680,100000.17556193679,-0.14067139775056653,100000.17556193679,83680,0.14067139775056653,100000,83680,0.11309492449657772,100000,83680,-0.11309492449657772,100000.17556193679,83680,-0.14067139775056653,100000,83680,-0.11309492449657772,100000,83680
0.0019,0.10000000000000001,0.0078539816339744835,0.001,1000,1519.9638959284266,1193.7768522926162,0.015199638959284266,0.011937768522926162,0.11937768522926165,100001.47018540205,-0.11990777917990572,100001.47018540205,83680,0.11990777917990572,100000,83680,0.11937768522926165,100000,83680,-0.11937768522926165,100001.47018540205,83680,-0.11990777917990572,100000,83680,-0.11937768522926165,100000,83680,100000.00000001438,-0.11937608482506155,100000.00000001438,83680,0.11937608482506155,100000,83680,0.11937768522926165,100000,83680,-0.11937768522926165,100000.00000001438,83680,-0.11937608482506155,100000,83680,-0.11937768522926165,100000,83680,100000.18712843438,-0.14794213871304251,100000.18712843438,83680,0.14794213871304251,100000,83680,0.11937768522926165,100000,83680,-0.11937768522926165,100000.18712843438,83680,-0.14794213871304251,100000,83680,-0.11937768522926165,100000,83680
0.002,0.10000000000000001,0.0078539816339744835,0.001,1000,1599.9578900203774,1256.6039883352607,0.015999578900203773,0.012566039883352606,0.12566039883352609,100001.61302868921,-0.12617953236840504,100001.61302868921,83680,0.12617953236840504,100000,83680,0.12566039883352609,100000,83680,-0.12566039883352609,100001.61302868921,83680,-0.12617953236840504,100000,83680,-0.12566039883352609,100000,83680,100000.00000001593,-0.1256741390000197,100000.00000001593,83680,0.1256741390000197,100000,83680,0.12566039883352609,100000,83680,-0.12566039883352609,100000.00000001593,83680,-0.1256741390000197,100000,83680,-0.12566039883352609,100000,83680,100000.19888573023,-0.15521767923197941,100000.19888573023,83680,0.15521767923197941,100000,83680,0.12566039883352609,100000,83680,-0.12566039883352609,100000.19888573023,83680,-0.15521767923197941,100000,83680,-0.12566039883352609,100000,83680
0.0021000000000000003,0.10000000000000001,0.0078539816339744835,0.001,1000,1679.9512524742913,1319.4306282905511,0.016799512524742911,0.013194306282905511,0.13194306282905513,100001.76104427394,-0.13240870909663885,100001.76104427394,83680,0.13240870909663885,100000,83680,0.13194306282905513,100000,83680,-0.13194306282905513,100001.76104427394,83680,-0.13240870909663885,100000,83680,-0.13194306282905513,100000,83680,100000.00000001756,-0.13194486526894308,100000.00000001756,83680,0.13194486526894308,100000,83680,0.13194306282905513,100000,83680,-0.13194306282905513,100000.00000001756,83680,-0.13194486526894308,100000,83680,-0.13194306282905513,100000,83680,100000.21083381532,-0.16250222343104531,100000.21083381532,83680,0.16250222343104531,100000,83680,0.13194306282905513,100000,83680,-0.13194306282905513,100000.21083381532,83680,-0.16250222343104531,100000,83680,-0.13194306282905513,100000,83680
0.0022000000000000001,0.10000000000000001,0.0078539816339744835,0.001,1000,1759.9439517100557,1382.2567473555248,0.017599439517100555,0.013822567473555246,0.1382256747355525,100001.9131791751,-0.13862128691934553,100001.9131791751,83680,0.13862128691934553,100000,83680,0.1382256747355525,100000,83680,-0.1382256747355525,100001.9131791751,83680,-0.13862128691934553,100000,83680,-0.1382256747355525,100000,83680,100000.00000001928,-0.13824416130503148,100000.00000001928,83680,0.13824416130503148,100000,83680,0.1382256747355525,100000,83680,-0.1382256747355525,100000.00000001928,83680,-0.13824416130503148,100000,83680,-0.1382256747355525,100000,83680,100000.22297268029,-0.16979918701502211,100000.22297268029,83680,0.16979918701502211,100000,83680,0.1382256747355525,100000,83680,-0.1382256747355525,100000.22297268029,83680,-0.16979918701502211,100000,83680,-0.1382256747355525,100000,83680
0.0023,0.10000000000000001,0.0078539816339744835,0.001,1000,1839.93595614782,1445.0823207274254,0.018399359561478201,0.014450823207274255,0.14450823207274258,100002.06939730889,-0.14489321960300158,100002.06939730889,83680,0.14489321960300158,100000,83680,0.14450823207274258,100000,83680,-0.14450823207274258,100002.06939730889,83680,-0.14489321960300158,100000,83680,-0.14450823207274258,100000,83680,100000.00000002107,-0.14451839838315003,100000.00000002107,83680,0.14451839838315003,100000,83680,0.14450823207274258,100000,83680,-0.14450823207274258,100000.00000002107,83680,-0.14451839838315003,100000,83680,-0.14450823207274258,100000,83680,100000.23530231549,-0.17711147336104766,100000.23530231549,83680,0.17711147336104766,100000,83680,0.14450823207274258,100000,83680,-0.14450823207274258,100000.23530231549,83680,-0.17711147336104766,100000,83680,-0.14450823207274258,100000,83680
0.0024000000000000002,0.10000000000000001,0.0078539816339744835,0.001,1000,1919.9272342080083,1507.9073236037118,0.019199272342080083,0.015079073236037119,0.15079073236037122,100002.2307454336,-0.15120261546946973,100002.2307454336,83680,0.15120261546946973,100000,83680,0.15079073236037122,100000,83680,-0.15079073236037122,100002.2307454336,83680,-0.15120261546946973,100000,83680,-0.15079073236037122,100000,83680,100000.00000002293,-0.1507707049785782,100000.00000002293,83680,0.1507707049785782,100000,83680,0.15079073236037122,100000,83680,-0.15079073236037122,100000.00000002293,83680,-0.1507707049785782,100000,83680,-0.15079073236037122,100000,83680,100000.24782271097,-0.18444166506785833,100000.24782271097,83680,0.18444166506785833,100000,83680,0.15079073236037122,100000,83680,-0.15079073236037122,100000.24782271097,83680,-0.18444166506785833,100000,83680,-0.15079073236037122,100000,83680
0.0025000000000000001,0.10000000000000001,0.0078539816339744835,0.001,1000,1999.9177543113299,1570.7317311820673,0.019999177543113297,0.015707317311820672,0.15707317311820676,100002.39738973163,-0.15751290858739078,100002.39738973163,83680,0.15751290858739078,100000,83680,0.15707317311820676,100000,83680,-0.15707317311820676,100002.39738973163,83680,-0.15751290858739078,100000,83680,-0.15707317311820676,100000,83680,100000.0000000249,-0.1570955429964016,100000.0000000249,83680,0.1570955429964016,100000,83680,0.15707317311820676,100000,83680,-0.15707317311820676,100000.0000000249,83680,-0.1570955429964016,100000,83680,-0.15707317311820676,100000,83680,100000.26053385645,-0.19179214874430445,100000.26053385645,83680,0.19179214874430445,100000,83680,0.15707317311820676,100000,83680,-0.15707317311820676,100000.26053385645,83680,-0.19179214874430445,100000,83680,-0.15707317311820676,100000,83680
0.0026000000000000003,0.10000000000000001,0.0078539816339744835,0.001,1000,2079.9074848787945,1633.5555186604108,0.020799074848787943,0.016335555186604109,0.16335555186604112,100002.56928896371,-0.16382377582467905,100002.56928896371,83680,0.16382377582467905,100000,83680,0.16335555186604112,100000,83680,-0.16335555186604112,100002.56928896371,83680,-0.16382377582467905,100000,83680,-0.16335555186604112,100000,83680,100000.00000002692,-0.16335210043552212,100000.00000002692,83680,0.16335210043552212,100000,83680,0.16335555186604112,100000,83680,-0.16335555186604112,100000.00000002692,83680,-0.16335210043552212,100000,83680,-0.16335555186604112,100000,83680,100000.27343573704,-0.19916518406061601,100000.27343573704,83680,0.19916518406061601,100000,83680,0.16335555186604112,100000,83680,-0.16335555186604112,100000.27343573704,83680,-0.19916518406061601,100000,83680,-0.16335555186604112,100000,83680
0.0027000000000000001,0.10000000000000001,0.0078539816339744835,0.001,1000,2159.896394331724,1696.3786612369063,0.021598963943317239,0.016963786612369063,0.16963786612369067,100002.74640397675,-0.17013519920922324,100002.74640397675,83680,0.17013519920922324,100000,83680,0.16963786612369067,100000,83680,-0.16963786612369067,100002.74640397675,83680,-0.17013519920922324,100000,83680,-0.16963786612369067,100000,83680,100000.00000002903,-0.1696329868000569,100000.00000002903,83680,0.1696329868000569,100000,83680,0.16963786612369067,100000,83680,-0.16963786612369067,100000.00000002903,83680,-0.1696329868000569,100000,83680,-0.16963786612369067,100000,83680,100000.28652729437,-0.20656234599033557,100000.28652729437,83680,0.20656234599033557,100000,83680,0.16963786612369067,100000,83680,-0.16963786612369067,100000.28652729437,83680,-0.20656234599033557,100000,83680,-0.16963786612369067,100000,83680
0.0028,0.10000000000000001,0.0078539816339744835,0.001,1000,2239.8844510917629,1759.2011341099719,0.022398844510917629,0.017592011341099719,0.17592011341099723,100002.92869768052,-0.17644716144141559,100002.92869768052,83680,0.17644716144141559,100000,83680,0.17592011341099723,100000,83680,-0.17592011341099723,100002.92869768052,83680,-0.17644716144141559,100000,83680,-0.17592011341099723,100000,83680,100000.00000003123,-0.17593559648737489,100000.00000003123,83680,0.17593559648737489,100000,83680,0.17592011341099723,100000,83680,-0.17592011341099723,100000.00000003123,83680,-0.17593559648737489,100000,83680,-0.17592011341099723,100000,83680,100000.29979281795,-0.21397697186933926,100000.29979281795,83680,0.21397697186933926,100000,83680,0.17592011341099723,100000,83680,-0.17592011341099723,100000.29979281795,83680,-0.21397697186933926,100000,83680,-0.17592011341099723,100000,83680
