"Time","smpm.is[1]","smpm.is[2]","smpm.idq_sr[1]","smpm.idq_sr[2]","inertiaLoad.phi","inertiaLoad.w"
0.17665,-75.816353,-85.201454,-95.40007,-129.82658,22.063028,92.562744
0.1767,-73.654686,-86.98877,-94.585487,-130.07378,22.067656,92.545753
0.17675,-71.465996,-88.789551,-93.756935,-130.35155,22.072283,92.528732
0.1768,-69.250496,-90.603607,-92.915138,-130.66031,22.076908,92.511665
0.17685001,-67.00843,-92.430763,-92.060852,-131.0004,22.081533,92.49456
0.1769,-64.740028,-94.270821,-91.194839,-131.37221,22.086159,92.477409
0.17694999,-62.44553,-96.123581,-90.317871,-131.77606,22.090782,92.460213
0.177,-60.12516,-97.988853,-89.43071,-132.2123,22.095404,92.442955
0.17704999,-57.779163,-99.866447,-88.534142,-132.68123,22.100025,92.425636
0.1771,-55.407784,-101.75616,-87.628944,-133.18314,22.104647,92.408257
0.17715,-53.011261,-103.65781,-86.715927,-133.71831,22.109266,92.390816
0.1772,-50.58984,-105.57117,-85.795868,-134.28699,22.113886,92.373291
0.17725,-48.143772,-107.49608,-84.869583,-134.88945,22.118504,92.355698
0.17730001,-45.673306,-109.43231,-83.937874,-135.52591,22.123121,92.33802
0.17735,-43.178692,-111.37967,-83.001556,-136.19656,22.127739,92.320259
0.17739999,-40.660183,-113.33797,-82.061447,-136.90161,22.132353,92.302406
0.17745,-38.118034,-115.30699,-81.11837,-137.64124,22.136969,92.284462
0.17749999,-35.552509,-117.28654,-80.173134,-138.41559,22.141582,92.266411
0.17755,-32.96386,-119.27641,-79.226585,-139.22481,22.146194,92.248268
0.1776,-30.352354,-121.27639,-78.279549,-140.06902,22.150806,92.230011
0.17765,-27.718254,-123.28629,-77.332848,-140.94833,22.155418,92.211639
0.1777,-25.061823,-125.30589,-76.387329,-141.86284,22.160028,92.193153
0.17775001,-22.383329,-127.335,-75.443832,-142.81259,22.164637,92.174545
0.1778,-19.683044,-129.3734,-74.503181,-143.79767,22.169245,92.155807
0.17784999,-16.961237,-131.42087,-73.566223,-144.81808,22.173853,92.13694
0.1779,-14.218184,-133.47723,-72.633797,-145.87387,22.178459,92.117943
0.17794999,-11.454156,-135.54225,-71.706749,-146.96503,22.183065,92.098793
0.178,-8.6694307,-137.61574,-70.785919,-148.09152,22.18767,92.079506
0.17805,-5.8642883,-139.69745,-69.872139,-149.25333,22.192272,92.060074
0.1781,-3.0390079,-141.78722,-68.966255,-150.45041,22.196875,92.040482
0.17815,-0.19387199,-143.88478,-68.069107,-151.68266,22.201477,92.020729
0.17815322,-0.010407083,-144.01981,-68.011787,-151.76303,22.201773,92.019455
0.17815322,-0.010407083,-144.01981,-68.011787,-151.76303,22.201773,92.019455
0.17815439,0.010408174,-144.04607,-68.033058,-151.77351,22.20188,92.01899
0.17815439,0.010408174,-144.04607,-68.033058,-151.77351,22.20188,92.01899
0.17820001,0.14079937,-144.71568,-69.476921,-151.88591,22.206078,92.000885
0.17825,0.30614758,-145.43858,-71.035759,-151.9798,22.210676,91.981018
0.17829999,0.49486384,-146.1497,-72.569092,-152.04367,22.215275,91.961143
0.17835,0.70688301,-146.84898,-74.076401,-152.07822,22.219873,91.941261
0.17839999,0.94214833,-147.53638,-75.557198,-152.08421,22.22447,91.921379
0.17845,1.2005925,-148.21181,-77.011002,-152.06238,22.229065,91.901497
0.1785,1.4821445,-148.87523,-78.43734,-152.01346,22.23366,91.881622
0.17855,1.7867295,-149.52655,-79.83577,-151.9382,22.238253,91.861748
0.1786,2.1142743,-150.16574,-81.205872,-151.83737,22.242846,91.841888
0.17865001,2.4647031,-150.79274,-82.547226,-151.71173,22.247437,91.822052
0.1787,2.8379378,-151.40747,-83.859436,-151.56206,22.252028,91.802223
0.17874999,3.2338996,-152.00989,-85.14212,-151.38911,22.256617,91.782417
0.1788,3.6525083,-152.59993,-86.394913,-151.19371,22.261206,91.762642
0.17885,4.0936823,-153.17757,-87.61747,-150.97662,22.265793,91.742889
0.1789,4.5573368,-153.74272,-88.809456,-150.73863,22.27038,91.72316
0.17895,5.043386,-154.29536,-89.970566,-150.48058,22.274965,91.703468
0.17900001,5.5517426,-154.83542,-91.100487,-150.20322,22.279551,91.683815
0.17905,6.0823178,-155.36287,-92.198959,-149.90739,22.284134,91.6642
0.17910001,6.6350203,-155.87764,-93.265701,-149.5939,22.288717,91.644615
0.17915,7.2097583,-156.37971,-94.300476,-149.26355,22.293299,91.625084
0.17919999,7.8064375,-156.86903,-95.303055,-148.91718,22.29788,91.605591
0.17925,8.424963,-157.34554,-96.273224,-148.5556,22.30246,91.586143
0.1793,9.065238,-157.80922,-97.210785,-148.17964,22.307037,91.56675
0.17935,9.7271633,-158.26003,-98.115562,-147.79012,22.311617,91.547401
0.1794,10.41064,-158.69791,-98.987396,-147.38786,22.316193,91.528099
0.17945001,11.115565,-159.12283,-99.826141,-146.97371,22.320768,91.508858
0.1795,11.841837,-159.53477,-100.63168,-146.54848,22.325344,91.48967
0.17955001,12.58935,-159.93369,-101.40388,-146.11301,22.329918,91.470543
0.1796,13.357999,-160.31955,-102.14268,-145.66814,22.334492,91.451469
0.17964999,14.147676,-160.69232,-102.84798,-145.21469,22.339064,91.432449
0.1797,14.958271,-161.05197,-103.51973,-144.75349,22.343634,91.413498
0.17975,15.789674,-161.39847,-104.15788,-144.2854,22.348204,91.3946
0.1798,16.641773,-161.73178,-104.76243,-143.8112,22.352774,91.375771
0.17985,17.514454,-162.05191,-105.33334,-143.33177,22.357342,91.357002
0.17990001,18.407602,-162.3588,-105.87064,-142.8479,22.36191,91.338295
0.17995,19.321102,-162.65242,-106.37436,-142.36043,22.366476,91.319649
0.18000001,20.254833,-162.93279,-106.84453,-141.87019,22.371042,91.301064
0.18005,21.208679,-163.19983,-107.28121,-141.37799,22.375607,91.282555
0.18009999,22.182518,-163.45357,-107.68448,-140.88466,22.380169,91.264099
0.18015,23.176226,-163.69395,-108.05444,-140.39101,22.384733,91.245712
0.1802,24.189682,-163.92099,-108.39118,-139.89784,22.389294,91.227386
0.18025,25.222761,-164.13464,-108.69485,-139.40598,22.393856,91.209129
0.1803,26.275335,-164.33492,-108.96558,-138.91621,22.398415,91.190941
0.18035001,27.347281,-164.52177,-109.20351,-138.42937,22.402975,91.172806
0.1804,28.438463,-164.69522,-109.40884,-137.94621,22.407532,91.154739
0.18045001,29.548756,-164.85524,-109.58176,-137.46754,22.41209,91.136742
0.1805,30.678026,-165.0018,-109.72246,-136.99416,22.416647,91.118797
0.18054999,31.826141,-165.13492,-109.83116,-136.52682,22.421202,91.100914
0.1806,32.992966,-165.25458,-109.90812,-136.06633,22.425756,91.083099
0.18065,34.178368,-165.36078,-109.95357,-135.61342,22.430309,91.065338
0.1807,35.382206,-165.45349,-109.96778,-135.16888,22.434862,91.047638
0.18075,36.604343,-165.53273,-109.95104,-134.73346,22.439415,91.029991
0.18080001,37.844643,-165.5985,-109.90366,-134.30789,22.443966,91.012405
0.18085,39.102959,-165.65077,-109.82592,-133.89294,22.448515,90.994873
0.18089999,40.379154,-165.68956,-109.71818,-133.48932,22.453066,90.977394
0.18095,41.67308,-165.71486,-109.58076,-133.09776,22.457613,90.959969
0.18099999,42.9846,-165.72668,-109.41403,-132.71898,22.462162,90.942589
0.18105,44.31356,-165.72502,-109.21835,-132.3537,22.466707,90.925262
0.1811,45.659817,-165.70988,-108.99413,-132.00261,22.471254,90.907982
0.18115,47.023224,-165.68127,-108.74173,-131.6664,22.4758,90.890747
0.1812,48.403629,-165.63919,-108.46159,-131.34576,22.480343,90.873558
0.18125001,49.80088,-165.58365,-108.15413,-131.04135,22.484886,90.8564
0.1813,51.214828,-165.51465,-107.81978,-130.75386,22.489428,90.839287
0.18134999,52.645321,-165.43221,-107.45901,-130.48392,22.493971,90.822212
0.1814,54.092205,-165.33633,-107.07227,-130.23218,22.49851,90.805168
0.18144999,55.555317,-165.22704,-106.66004,-129.99928,22.50305,90.788162
0.1815,57.034512,-165.10434,-106.22282,-129.78584,22.507589,90.771179
0.18155,58.529625,-164.96825,-105.7611,-129.59247,22.512127,90.754219
0.1816,60.040497,-164.81877,-105.27541,-129.41977,22.516665,90.737289
0.18165,61.566967,-164.65593,-104.76626,-129.26834,22.521202,90.720383
0.18170001,63.108883,-164.47975,-104.2342,-129.13876,22.525738,90.703491
0.18175,64.666069,-164.29024,-103.67977,-129.03159,22.530272,90.686615
0.18179999,66.238373,-164.08742,-103.10355,-128.94737,22.534805,90.669746
0.18185,67.82563,-163.87132,-102.50609,-128.88667,22.539339,90.652893
0.18189999,69.427666,-163.64195,-101.88799,-128.85001,22.543871,90.636047
0.18195,71.044327,-163.39934,-101.24982,-128.83791,22.548403,90.619202
0.182,72.67543,-163.14351,-100.59221,-128.85086,22.552933,90.602356
0.18205,74.320824,-162.8745,-99.915756,-128.88939,22.557463,90.58551
0.1821,75.980324,-162.59232,-99.221085,-128.95395,22.561991,90.568657
0.18215001,77.653763,-162.297,-98.508835,-129.04501,22.566519,90.551788
0.1822,79.340973,-161.98857,-97.77964,-129.16302,22.571047,90.534912
0.18224999,81.041786,-161.66707,-97.034157,-129.30846,22.575573,90.518013
0.1823,82.75602,-161.33252,-96.273033,-129.4817,22.580099,90.501099
0.18234999,84.483498,-160.98495,-95.496948,-129.68318,22.584623,90.484154
0.1824,86.224052,-160.6244,-94.706573,-129.9133,22.589148,90.467186
0.18245,87.977501,-160.2509,-93.902596,-130.17244,22.59367,90.450188
0.1825,89.743675,-159.8645,-93.085701,-130.46098,22.598192,90.433144
0.18255,91.522385,-159.46523,-92.256584,-130.77925,22.602713,90.416069
0.18260001,93.313461,-159.0531,-91.415962,-131.12762,22.607233,90.398949
0.18265,95.116707,-158.62819,-90.564537,-131.50639,22.611753,90.381783
0.18269999,96.931961,-158.19051,-89.703026,-131.91591,22.616272,90.364563
0.18275,98.759033,-157.74011,-88.832161,-132.35643,22.620789,90.34729
0.18279999,100.59774,-157.27705,-87.952667,-132.82825,22.625307,90.329948
0.18285,102.44789,-156.80135,-87.065285,-133.33165,22.629822,90.312553
0.1829,104.30932,-156.31306,-86.170753,-133.86687,22.634338,90.29509
0.18295,106.18182,-155.81224,-85.269814,-134.43413,22.638851,90.27755
0.183,108.06522,-155.29892,-84.36322,-135.03368,22.643366,90.259933
0.18305001,109.95932,-154.77315,-83.451736,-135.6657,22.647879,90.242241
0.1831,111.86395,-154.23499,-82.53611,-136.3304,22.65239,90.224457
0.18314999,113.7789,-153.68446,-81.617104,-137.02794,22.6569,90.206589
0.1832,115.704,-153.12164,-80.695488,-137.75847,22.661409,90.188629
0.18325,117.63905,-152.54659,-79.772034,-138.52216,22.665918,90.17057
0.1833,119.58385,-151.95934,-78.847504,-139.31909,22.670427,90.152405
0.18335,121.53823,-151.35994,-77.922684,-140.14941,22.674934,90.13414
0.18340001,123.50198,-150.74846,-76.998352,-141.01321,22.679441,90.115761
0.18345,125.47492,-150.12495,-76.075279,-141.91055,22.683947,90.09726
0.18350001,127.45685,-149.48947,-75.154243,-142.84151,22.68845,90.078651
0.18355,129.44757,-148.84209,-74.236038,-143.80612,22.692953,90.059914
0.18359999,131.44688,-148.18285,-73.321434,-144.80443,22.697456,90.041046
0.18365,133.45461,-147.51181,-72.411217,-145.83643,22.701958,90.022049
0.1837,135.47054,-146.82904,-71.506172,-146.90213,22.706459,90.002907
0.18375,137.49449,-146.13461,-70.607086,-148.00151,22.710958,89.983635
0.1838,139.52625,-145.42857,-69.714737,-149.13452,22.715456,89.964211
0.18385001,141.56561,-144.71098,-68.82991,-150.30115,22.719955,89.944633
0.1839,143.6124,-143.98193,-67.953384,-151.50128,22.724451,89.924904
0.18390645,143.87694,-143.88705,-67.840973,-151.65852,22.725031,89.922348
0.18390645,143.87694,-143.88705,-67.840973,-151.65852,22.725031,89.922348
0.18390763,143.90259,-143.89235,-67.861809,-151.66878,22.725138,89.921883
0.18390763,143.90259,-143.89235,-67.861809,-151.66878,22.725138,89.921883
0.18395001,144.50978,-144.38275,-69.172554,-151.77222,22.728947,89.905075
0.184,145.21599,-144.93047,-70.697159,-151.8672,22.733442,89.885223
0.18404999,145.911,-145.44463,-72.197441,-151.93347,22.737936,89.865364
0.1841,146.59473,-145.92523,-73.672928,-151.97166,22.742428,89.845497
0.18415,147.26712,-146.37228,-75.123146,-151.9825,22.74692,89.82563
0.1842,147.92813,-146.7858,-76.547646,-151.96664,22.751411,89.805756
0.18425,148.5777,-147.16577,-77.946007,-151.9248,22.755901,89.785896
0.18430001,149.21574,-147.51221,-79.317795,-151.85767,22.760389,89.766037
0.18435,149.84225,-147.82515,-80.662621,-151.76595,22.764877,89.746185
0.18440001,150.45712,-148.1046,-81.980087,-151.65038,22.769363,89.726349
0.18445,151.06035,-148.35057,-83.269829,-151.51164,22.773849,89.706535
0.18449999,151.65182,-148.5631,-84.531487,-151.35048,22.778336,89.686737
0.18455,152.23155,-148.74219,-85.764709,-151.16763,22.782818,89.666962
0.1846,152.79944,-148.88788,-86.969185,-150.96382,22.787302,89.647209
0.18465,153.35547,-149.0002,-88.144577,-150.73979,22.791784,89.627487
0.1847,153.89958,-149.07919,-89.290611,-150.49629,22.796265,89.607796
0.18475001,154.43172,-149.12488,-90.40699,-150.23407,22.800745,89.588135
0.1848,154.95186,-149.13731,-91.493462,-149.95387,22.805223,89.568512
0.18485001,155.45993,-149.11653,-92.549759,-149.65645,22.809702,89.548927
0.1849,155.95592,-149.06256,-93.575653,-149.34259,22.814178,89.529381
0.18494999,156.43977,-148.97548,-94.57093,-149.01302,22.818653,89.50988
0.185,156.91145,-148.8553,-95.535378,-148.66852,22.82313,89.490417
0.18505,157.37091,-148.70212,-96.468803,-148.30986,22.827602,89.471008
0.1851,157.81812,-148.51595,-97.371048,-147.93781,22.832075,89.451637
0.18515,158.25304,-148.29688,-98.241943,-147.55313,22.836548,89.43232
0.18520001,158.67563,-148.04494,-99.081345,-147.1566,22.841019,89.413055
0.18525,159.08586,-147.76021,-99.88913,-146.74901,22.84549,89.393845
0.18529999,159.48372,-147.44276,-100.66519,-146.3311,22.849958,89.374687
0.18535,159.86914,-147.09265,-101.40942,-145.90366,22.854427,89.355583
0.18539999,160.24211,-146.70995,-102.12175,-145.46748,22.858894,89.336533
0.18545,160.6026,-146.29474,-102.80212,-145.02332,22.863361,89.317543
0.1855,160.95058,-145.84708,-103.45046,-144.57195,22.867826,89.298615
0.18555,161.28601,-145.36705,-104.06675,-144.11415,22.87229,89.279747
0.1856,161.60889,-144.85475,-104.65098,-143.65071,22.876755,89.260933
0.18565001,161.91917,-144.31024,-105.20312,-143.18239,22.881216,89.24218
0.1857,162.21686,-143.73361,-105.72321,-142.70995,22.885677,89.223495
0.18574999,162.50191,-143.12495,-106.21127,-142.23416,22.890139,89.204865
0.1858,162.77429,-142.48438,-106.66734,-141.7558,22.894598,89.186302
0.18584999,163.03401,-141.81194,-107.09148,-141.27563,22.899057,89.167801
0.1859,163.28102,-141.10774,-107.48376,-140.79442,22.903515,89.149361
0.18595,163.51534,-140.3719,-107.84428,-140.31291,22.907972,89.130981
0.186,163.73691,-139.60449,-108.17312,-139.83186,22.912428,89.112671
0.18605,163.94576,-138.80565,-108.47042,-139.35205,22.916883,89.094421
0.18610001,164.14183,-137.97545,-108.7363,-138.87419,22.921337,89.076233
0.18615,164.32513,-137.114,-108.97091,-138.39906,22.925791,89.058105
0.18619999,164.49565,-136.22142,-109.17442,-137.92738,22.930244,89.040047
0.18625,164.65338,-135.29782,-109.34699,-137.45988,22.934696,89.022041
0.18629999,164.79829,-134.34331,-109.48883,-136.99731,22.939146,89.004105
0.18635,164.9304,-133.35802,-109.60014,-136.54041,22.943596,88.986221
0.1864,165.04968,-132.34204,-109.68113,-136.08986,22.948044,88.968399
0.18645,165.15614,-131.2955,-109.73203,-135.64639,22.952492,88.950638
0.1865,165.24976,-130.21854,-109.75311,-135.21074,22.95694,88.93293
0.18655001,165.33054,-129.11128,-109.74462,-134.78357,22.961386,88.915283
0.1866,165.39848,-127.97383,-109.70683,-134.36562,22.965832,88.89769
0.18664999,165.45358,-126.80633,-109.64002,-133.95753,22.970276,88.88015
0.1867,165.49583,-125.60892,-109.54452,-133.56004,22.97472,88.862656
0.18674999,165.52522,-124.38171,-109.42062,-133.1738,22.979162,88.845222
0.1868,165.54179,-123.12487,-109.26865,-132.79947,22.983604,88.827835
0.18685,165.5455,-121.83851,-109.08897,-132.43773,22.988045,88.810501
0.1869,165.53638,-120.52278,-108.88192,-132.08922,22.992485,88.793205
0.18695,165.51442,-119.17783,-108.64786,-131.75461,22.996923,88.775955
0.18700001,165.47963,-117.80379,-108.38718,-131.43451,23.001362,88.758751
0.18705,165.43201,-116.40083,-108.10027,-131.12958,23.0058,88.741592
0.18709999,165.37158,-114.96908,-107.78754,-130.84042,23.010237,88.724464
0.18715,165.29834,-113.50868,-107.44939,-130.56764,23.014673,88.707375
0.18719999,165.2123,-112.01981,-107.08625,-130.31187,23.019108,88.690323
0.18725,165.11346,-110.50262,-106.69857,-130.07368,23.02354,88.673302
0.1873,165.00186,-108.95726,-106.2868,-129.85367,23.027975,88.656311
0.18735,164.87749,-107.38389,-105.85139,-129.6524,23.032408,88.639351
0.1874,164.74037,-105.78268,-105.39281,-129.47044,23.036839,88.622406
0.18745001,164.59052,-104.15378,-104.91157,-129.30836,23.041269,88.605492
0.1875,164.42793,-102.49736,-104.40813,-129.16669,23.0457,88.5886
0.18754999,164.25264,-100.8136,-103.88303,-129.04597,23.050129,88.571716
0.1876,164.06468,-99.102654,-103.33675,-128.94672,23.054556,88.554855
0.18765,163.86404,-97.364708,-102.76984,-128.86945,23.058983,88.538002
0.1877,163.65076,-95.59993,-102.18282,-128.81468,23.06341,88.521156
0.18775,163.42485,-93.808495,-101.57625,-128.78288,23.067835,88.504318
0.18780001,163.18634,-91.990578,-100.95067,-128.77454,23.07226,88.48748
0.18785,162.93526,-90.146362,-100.30664,-128.79012,23.076685,88.470642
0.18790001,162.6716,-88.276039,-99.644753,-128.83008,23.081108,88.453804
0.18795,162.39542,-86.379776,-98.965569,-128.89487,23.085529,88.436958
0.18799999,162.10674,-84.457764,-98.269684,-128.98491,23.089951,88.420097
0.18805,161.80557,-82.510201,-97.557701,-129.10065,23.094372,88.403229
0.1881,161.49196,-80.53727,-96.830215,-129.24245,23.098791,88.386337
0.18815,161.16592,-78.539154,-96.087852,-129.41074,23.10321,88.369431
0.1882,160.8275,-76.51606,-95.331223,-129.6059,23.107628,88.352501
0.18825001,160.47672,-74.468178,-94.560966,-129.82828,23.112045,88.335541
0.1883,160.1136,-72.395706,-93.777702,-130.07826,23.116463,88.31855
0.18835001,159.73819,-70.298843,-92.982086,-130.35617,23.120878,88.301529
0.1884,159.35052,-68.177788,-92.174759,-130.66235,23.125292,88.284462
0.18844999,158.95064,-66.032753,-91.356384,-130.9971,23.129705,88.267365
0.1885,158.53854,-63.863926,-90.527611,-131.36075,23.134119,88.250214
0.18855,158.11432,-61.671528,-89.689117,-131.75357,23.138531,88.233009
0.1886,157.67798,-59.455761,-88.841576,-132.17586,23.142942,88.215759
0.18865,157.22955,-57.216835,-87.985657,-132.62785,23.147352,88.198448
0.18870001,156.7691,-54.954967,-87.12204,-133.1098,23.151762,88.181076
0.18875,156.29668,-52.670364,-86.251427,-133.62198,23.15617,88.163643
0.18880001,155.81227,-50.363247,-85.374504,-134.16457,23.160578,88.146141
0.18885,155.31598,-48.033829,-84.491966,-134.73779,23.164986,88.128563
0.18889999,154.80782,-45.682331,-83.604515,-135.34184,23.169392,88.110909
0.18895,154.28784,-43.308975,-82.712852,-135.9769,23.173796,88.09317
0.189,153.7561,-40.913982,-81.817688,-136.64314,23.1782,88.075348
0.18905,153.21263,-38.497574,-80.919731,-137.3407,23.182604,88.057442
0.1891,152.65749,-36.059975,-80.019691,-138.0697,23.187006,88.039436
0.18915001,152.09071,-33.601421,-79.118301,-138.83031,23.191408,88.021332
0.1892,151.51237,-31.122129,-78.216263,-139.62259,23.195808,88.003136
0.18925001,150.9225,-28.622339,-77.314301,-140.44667,23.200209,87.984825
0.1893,150.32115,-26.10228,-76.413139,-141.3026,23.204607,87.966408
0.18934999,149.70839,-23.562185,-75.513504,-142.19046,23.209005,87.947876
0.1894,149.08426,-21.002289,-74.616119,-143.11031,23.213402,87.929222
0.18945,148.44881,-18.422829,-73.721703,-144.06215,23.217798,87.910454
0.1895,147.80212,-15.824041,-72.831001,-145.04604,23.222193,87.891556
0.18955,147.14423,-13.20617,-71.944725,-146.06195,23.226587,87.872528
0.18960001,146.47519,-10.569453,-71.063606,-147.10991,23.23098,87.853363
0.18965,145.79506,-7.914134,-70.18837,-148.18987,23.235373,87.834061
0.18970001,145.10393,-5.2404566,-69.319748,-149.3018,23.239763,87.814613
0.18975,144.40182,-2.5486674,-68.458458,-150.44565,23.244154,87.795021
0.18979685,143.73396,-0.0099068917,-67.65863,-151.54648,23.248266,87.77652
0.18979685,143.73396,-0.0099068917,-67.65863,-151.54648,23.248266,87.77652
0.18979804,143.73915,0.0099078864,-67.679016,-151.55649,23.248371,87.776047
0.18979804,143.73915,0.0099078864,-67.679016,-151.55649,23.248371,87.776047
0.18979999,143.76184,0.014809947,-67.738655,-151.56165,23.248543,87.775269
0.18985,144.32291,0.15063958,-69.244926,-151.67824,23.252932,87.755447
0.1899,144.85204,0.30783394,-70.728386,-151.767,23.257318,87.735611
0.18995,145.3492,0.48631683,-72.188583,-151.82848,23.261705,87.715767
0.19,145.81439,0.68603128,-73.625084,-151.8633,23.26609,87.695915
0.19005001,146.24763,0.90692538,-75.037445,-151.87213,23.270475,87.676056
0.1901,146.64891,1.1489385,-76.425262,-151.85561,23.274858,87.656204
0.19014999,147.01825,1.4120069,-77.788139,-151.81436,23.27924,87.636353
0.1902,147.35565,1.6960628,-79.125679,-151.74905,23.283621,87.616508
0.19024999,147.66115,2.0010407,-80.437515,-151.66034,23.288002,87.596672
0.1903,147.93474,2.3268723,-81.723297,-151.54887,23.292381,87.576851
0.19035,148.17644,2.6734886,-82.982658,-151.41536,23.296759,87.557045
0.1904,148.38629,3.0408182,-84.215286,-151.26044,23.301136,87.537262
0.19045,148.5643,3.4287896,-85.420845,-151.08479,23.305513,87.517494
0.19050001,148.71051,3.8373303,-86.599052,-150.88911,23.309889,87.497757
0.19055,148.82495,4.266366,-87.749596,-150.67409,23.314262,87.478043
0.19059999,148.90764,4.7158194,-88.872208,-150.44041,23.318636,87.458359
0.19065,148.95862,5.1856136,-89.966621,-150.18877,23.323009,87.438705
0.19069999,148.97792,5.6756697,-91.032593,-149.91988,23.327379,87.41909
0.19075,148.96559,6.1859078,-92.069893,-149.63441,23.331751,87.399506
0.1908,148.92166,6.7162461,-93.078285,-149.33311,23.336121,87.379967
0.19085,148.84619,7.266602,-94.057571,-149.01666,23.340488,87.360458
0.1909,148.73923,7.8368917,-95.007561,-148.68576,23.344856,87.340996
0.19095001,148.6008,8.4270296,-95.92807,-148.34116,23.349222,87.321579
0.191,148.43097,9.0369291,-96.818932,-147.98354,23.353588,87.302208
0.19104999,148.2298,9.666503,-97.680008,-147.61362,23.357952,87.28289
0.1911,147.99734,10.315661,-98.511147,-147.23213,23.362316,87.263611
0.19114999,147.73366,10.984315,-99.312241,-146.8398,23.36668,87.244392
0.1912,147.43878,11.672372,-100.08317,-146.43732,23.37104,87.22522
0.19125,147.11281,12.379739,-100.82384,-146.02541,23.375402,87.2061
0.1913,146.7558,13.106323,-101.53418,-145.60481,23.379761,87.187035
0.19135,146.36781,13.852029,-102.21412,-145.17624,23.384121,87.16803
0.19140001,145.94891,14.616758,-102.86361,-144.7404,23.388479,87.149078
0.19145,145.49919,15.400415,-103.4826,-144.29803,23.392836,87.13018
0.19149999,145.01871,16.2029,-104.07109,-143.84984,23.397192,87.111343
0.19155,144.50754,17.024113,-104.62905,-143.39655,23.401546,87.092567
0.19159999,143.96577,17.863953,-105.15649,-142.93887,23.405901,87.073853
0.19165,143.39348,18.722317,-105.65343,-142.47751,23.410254,87.055191
0.1917,142.79074,19.599102,-106.1199,-142.01321,23.414606,87.036598
0.19175,142.15767,20.494204,-106.55594,-141.54665,23.418957,87.018059
0.1918,141.49432,21.407515,-106.96161,-141.07857,23.423307,86.99958
0.19185001,140.8008,22.33893,-107.337,-140.60963,23.427658,86.981171
0.1919,140.07719,23.28834,-107.68217,-140.14059,23.432007,86.962814
0.19194999,139.32361,24.255634,-107.99725,-139.67212,23.436354,86.944527
0.192,138.54012,25.240705,-108.28233,-139.20491,23.440701,86.926292
0.19205,137.72684,26.243441,-108.53753,-138.73969,23.445047,86.908127
0.1921,136.88387,27.263727,-108.76302,-138.2771,23.449392,86.890015
0.19215,136.01131,28.301451,-108.95892,-137.81787,23.453735,86.871971
0.19220001,135.10927,29.356499,-109.12543,-137.36267,23.458078,86.853981
0.19225,134.17784,30.428753,-109.2627,-136.91217,23.462421,86.836052
0.19230001,133.21715,31.518097,-109.37093,-136.46706,23.466763,86.818184
0.19235,132.22729,32.624413,-109.45034,-136.02798,23.471104,86.800369
0.19239999,131.20839,33.747585,-109.50113,-135.59563,23.475443,86.782616
0.19245,130.16057,34.887486,-109.52354,-135.17064,23.47978,86.764915
0.1925,129.08392,36.044003,-109.5178,-134.75366,23.484119,86.747269
0.19255,127.97858,37.217007,-109.48418,-134.34537,23.488455,86.729675
0.1926,126.84468,38.406376,-109.42294,-133.9464,23.492792,86.712135
0.19265001,125.68232,39.611988,-109.33435,-133.55736,23.497128,86.694649
0.1927,124.49164,40.833717,-109.21872,-133.17889,23.501461,86.677216
0.19275001,123.27276,42.071438,-109.07635,-132.81163,23.505795,86.659828
0.1928,122.02581,43.325016,-108.90754,-132.45619,23.510128,86.642487
0.19284999,120.75092,44.594334,-108.71262,-132.11316,23.51446,86.625191
0.1929,119.44824,45.879257,-108.49195,-131.78316,23.518789,86.607941
0.19295,118.11788,47.179653,-108.24586,-131.46678,23.523119,86.590736
0.193,116.75999,48.495396,-107.97471,-131.1646,23.527449,86.573563
0.19305,115.37472,49.826347,-107.67887,-130.8772,23.531776,86.556435
0.19310001,113.96219,51.172379,-107.35873,-130.60516,23.536104,86.539345
0.19315,112.52254,52.533356,-107.01468,-130.34903,23.54043,86.522285
0.19320001,111.05595,53.909142,-106.64713,-130.10936,23.544756,86.505257
0.19325,109.56252,55.299599,-106.25648,-129.88672,23.549082,86.488266
0.19329999,108.04243,56.704594,-105.84316,-129.68163,23.553406,86.471298
0.19335,106.49583,58.123985,-105.40762,-129.49461,23.557728,86.454353
0.1934,104.92285,59.557636,-104.95027,-129.3262,23.562052,86.437431
0.19345,103.32367,61.005409,-104.4716,-129.17688,23.566372,86.420532
0.1935,101.69843,62.467159,-103.97205,-129.04718,23.570692,86.403656
0.19355001,100.04729,63.942749,-103.4521,-128.93758,23.575012,86.386795
0.1936,98.370407,65.43203,-102.91222,-128.84856,23.579332,86.369942
0.19365001,96.667946,66.934868,-102.35293,-128.78058,23.583651,86.353096
0.1937,94.940079,68.451111,-101.7747,-128.7341,23.587967,86.336266
0.19374999,93.186958,69.980614,-101.17805,-128.70959,23.592283,86.319435
0.1938,91.408752,71.523239,-100.56351,-128.70749,23.5966,86.302612
0.19385,89.605637,73.078827,-99.93158,-128.72821,23.600914,86.285782
0.1939,87.777779,74.647247,-99.282799,-128.77219,23.605228,86.268951
0.19395,85.925354,76.228333,-98.617722,-128.83981,23.609541,86.252106
0.19400001,84.048523,77.821945,-97.936882,-128.9315,23.613853,86.23526
0.19405,82.147476,79.427933,-97.240837,-129.04762,23.618164,86.218399
0.19410001,80.222382,81.046143,-96.530159,-129.18857,23.622475,86.201515
0.19415,78.27343,82.67643,-95.805405,-129.35469,23.626783,86.184616
