"Time","hbridge.vDC1","hbridge.iDC1","hbridge.vDC2","hbridge.iDC2","meanCurrent.y","meanVoltage.y","inductor.i"
0.0266,100,-0.2076094,-100.00001,-0.21160941,0.18625775,19.999996,0.21160941
0.026699999,100,-0.19555366,-100.00001,-0.19955365,0.18625775,19.999996,0.19955365
0.026799999,100,-0.18361783,-100,-0.18761782,0.18625775,19.999996,0.18761782
0.026900001,100,-0.17180081,-100,-0.1758008,0.18625775,19.999996,0.1758008
0.027000001,100,-0.16010138,-100,-0.16410139,0.18625775,19.999996,0.16410139
0.027000001,100,0.16810139,100,-0.16410139,0.18756549,19.999996,0.16410139
0.027100001,100,0.17641875,100,-0.17241874,0.18756549,19.999996,0.17241874
0.0272,100,0.18465337,100,-0.18065338,0.18756549,19.999996,0.18065338
0.0273,100,0.19280605,99.999992,-0.18880604,0.18756549,19.999996,0.18880604
0.0274,100,0.20087756,99.999992,-0.19687757,0.18756549,19.999996,0.19687757
0.0275,100,0.20886876,99.999992,-0.20486876,0.18756549,19.999996,0.20486876
0.0276,100,0.21678044,99.999992,-0.21278045,0.18756549,19.999996,0.21278045
0.0276,100,0.21678044,99.999992,-0.21278045,0.18756549,19.999996,0.21278045
0.0276,100,-0.20878044,-100.00001,-0.21278045,0.18756549,19.999996,0.21278045
0.0277,100,-0.19671303,-100.00001,-0.20071304,0.18756549,19.999996,0.20071304
0.027799999,100,-0.18476568,-100,-0.18876567,0.18756549,19.999996,0.18876567
0.027899999,100,-0.17293723,-100,-0.17693724,0.18756549,19.999996,0.17693724
0.028000001,100,-0.16122651,-100,-0.1652265,0.18756549,19.999996,0.1652265
0.028000001,100,0.16922651,100,-0.1652265,0.18874879,19.999996,0.1652265
0.028100001,100,0.17753267,100,-0.17353266,0.18874879,19.999996,0.17353266
0.028200001,100,0.18575621,100,-0.18175621,0.18874879,19.999996,0.18175621
0.0283,100,0.19389792,99.999992,-0.18989791,0.18874879,19.999996,0.18989791
0.0284,100,0.20195857,99.999992,-0.19795857,0.18874879,19.999996,0.19795857
0.0285,100,0.209939,99.999992,-0.20593901,0.18874879,19.999996,0.20593901
0.0286,100,0.21784003,99.999992,-0.21384004,0.18874879,19.999996,0.21384004
0.0286,100,0.21784003,99.999992,-0.21384004,0.18874879,19.999996,0.21384004
0.0286,100,-0.20984003,-100.00001,-0.21384004,0.18874879,19.999996,0.21384004
0.0287,100,-0.19776209,-100.00001,-0.2017621,0.18874879,19.999996,0.2017621
0.0288,100,-0.18580429,-100,-0.18980429,0.18874879,19.999996,0.18980429
0.028899999,100,-0.17396551,-100,-0.17796551,0.18874879,19.999996,0.17796551
0.028999999,100,-0.16224456,-100,-0.16624455,0.18874879,19.999996,0.16624455
0.028999999,100,0.17024456,100,-0.16624455,0.18981947,19.999996,0.16624455
0.029100001,100,0.17854059,100,-0.17454059,0.18981947,19.999996,0.17454059
0.029200001,100,0.18675411,100,-0.1827541,0.18981947,19.999996,0.1827541
0.029300001,100,0.19488588,99.999992,-0.19088587,0.18981947,19.999996,0.19088587
0.0294,100,0.20293669,99.999992,-0.1989367,0.18981947,19.999996,0.1989367
0.0295,100,0.2109074,99.999992,-0.20690741,0.18981947,19.999996,0.20690741
0.0296,100,0.2187988,99.999992,-0.21479879,0.18981947,19.999996,0.21479879
0.0296,100,0.2187988,99.999992,-0.21479879,0.18981947,19.999996,0.21479879
0.0296,100,-0.2107988,-100.00001,-0.21479879,0.18981947,19.999996,0.21479879
0.0297,100,-0.19871131,-100.00001,-0.20271131,0.18981947,19.999996,0.20271131
0.0298,100,-0.18674406,-100,-0.19074407,0.18981947,19.999996,0.19074407
0.029899999,100,-0.17489594,-100,-0.17889594,0.18981947,19.999996,0.17889594
0.029999999,100,-0.16316572,-100,-0.16716573,0.18981947,19.999996,0.16716573
0.029999999,100,0.17116572,100,-0.16716573,0.19078828,19.999996,0.16716573
0.030099999,100,0.1794526,100,-0.17545259,0.19078828,19.999996,0.17545259
0.030200001,100,0.18765703,100,-0.18365704,0.19078828,19.999996,0.18365704
0.030300001,100,0.19577982,99.999992,-0.19177982,0.19078828,19.999996,0.19177982
0.030400001,100,0.20382175,99.999992,-0.19982174,0.19078828,19.999996,0.19982174
0.0305,100,0.21178365,99.999992,-0.20778365,0.19078828,19.999996,0.20778365
0.0306,100,0.21966632,99.999992,-0.21566632,0.19078828,19.999996,0.21566632
0.0306,100,0.21966632,99.999992,-0.21566632,0.19078828,19.999996,0.21566632
0.0306,100,-0.21166632,-100.00001,-0.21566632,0.19078828,19.999996,0.21566632
0.0307,100,-0.19957021,-100.00001,-0.2035702,0.19078828,19.999996,0.2035702
0.0308,100,-0.18759441,-100,-0.19159442,0.19078828,19.999996,0.19159442
0.0309,100,-0.17573783,-100,-0.17973782,0.19078828,19.999996,0.17973782
0.030999999,100,-0.16399923,-100,-0.16799924,0.19078828,19.999996,0.16799924
0.030999999,100,0.17199923,100,-0.16799924,0.19166489,19.999996,0.16799924
0.031099999,100,0.18027781,100,-0.1762778,0.19166489,19.999996,0.1762778
0.031199999,100,0.18847403,100,-0.18447404,0.19166489,19.999996,0.18447404
0.031300001,100,0.1965887,99.999992,-0.19258869,0.19166489,19.999996,0.19258869
0.031399999,100,0.20462257,99.999992,-0.20062257,0.19166489,19.999996,0.20062257
0.031500001,100,0.21257651,99.999992,-0.2085765,0.19166489,19.999996,0.2085765
0.031599998,100,0.2204513,99.999992,-0.21645129,0.19166489,19.999996,0.21645129
0.031599998,100,-0.21245129,-100.00001,-0.21645129,0.19166489,19.999996,0.21645129
0.0317,100,-0.20034736,-100.00001,-0.20434736,0.19166489,19.999996,0.20434736
0.031800002,100,-0.18836384,-100,-0.19236384,0.19166489,19.999996,0.19236384
0.0319,100,-0.17649959,-100,-0.1804996,0.19166489,19.999996,0.1804996
0.032000002,100,-0.16475342,-100,-0.16875342,0.19166489,19.999996,0.16875342
0.032000002,100,0.17275342,100,-0.16875342,0.19245808,19.999996,0.16875342
0.032099999,100,0.18102449,100,-0.17702448,0.19245808,19.999996,0.17702448
0.032200001,100,0.18921329,100,-0.18521328,0.19245808,19.999996,0.18521328
0.032299999,100,0.1973206,99.999992,-0.19332059,0.19245808,19.999996,0.19332059
0.032400001,100,0.2053472,99.999992,-0.20134719,0.19245808,19.999996,0.20134719
0.032499999,100,0.21329391,99.999992,-0.20929392,0.19245808,19.999996,0.20929392
0.032600001,100,0.22116156,99.999992,-0.21716155,0.19245808,19.999996,0.21716155
0.032600001,100,-0.21316156,-100.00001,-0.21716155,0.19245808,19.999996,0.21716155
0.032699998,100,-0.20105056,-100.00001,-0.20505056,0.19245808,19.999996,0.20505056
0.0328,100,-0.18906005,-100.00001,-0.19306004,0.19245808,19.999996,0.19306004
0.032900002,100,-0.17718887,-100,-0.18118887,0.19245808,19.999996,0.18118887
0.033,100,-0.16543584,-100,-0.16943584,0.19245808,19.999996,0.16943584
0.033,100,0.17343584,100,-0.16943584,0.19317578,19.999996,0.16943584
0.033100002,100,0.18170013,100,-0.17770012,0.19317578,19.999996,0.17770012
0.033199999,100,0.18988219,100,-0.1858822,0.19317578,19.999996,0.1858822
0.033300001,100,0.19798285,99.999992,-0.19398284,0.19317578,19.999996,0.19398284
0.033399999,100,0.20600285,99.999992,-0.20200285,0.19317578,19.999996,0.20200285
0.033500001,100,0.21394305,99.999992,-0.20994306,0.19317578,19.999996,0.20994306
0.033599999,100,0.22180423,99.999992,-0.21780424,0.19317578,19.999996,0.21780424
0.033599999,100,-0.21380423,-100.00001,-0.21780424,0.19317578,19.999996,0.21780424
0.0337,100,-0.20168684,-100.00001,-0.20568684,0.19317578,19.999996,0.20568684
0.033799998,100,-0.18968999,-100.00001,-0.19369,0.19317578,19.999996,0.19369
0.0339,100,-0.17781255,-100,-0.18181255,0.19317578,19.999996,0.18181255
0.034000002,100,-0.16605332,-100,-0.17005332,0.19317578,19.999996,0.17005332
0.034000002,100,0.17405331,100,-0.17005332,0.19382519,19.999996,0.17005332
0.0341,100,0.18231145,100,-0.17831145,0.19382519,19.999996,0.17831145
0.034200002,100,0.19048744,100,-0.18648745,0.19382519,19.999996,0.18648745
0.034299999,100,0.19858207,99.999992,-0.19458207,0.19382519,19.999996,0.19458207
0.034400001,100,0.20659612,99.999992,-0.20259611,0.19382519,19.999996,0.20259611
0.034499999,100,0.21453041,99.999992,-0.21053042,0.19382519,19.999996,0.21053042
0.034600001,100,0.22238575,99.999992,-0.21838576,0.19382519,19.999996,0.21838576
0.034600001,100,0.22238575,99.999992,-0.21838576,0.19382519,19.999996,0.21838576
0.034600001,100,-0.21438575,-100.00001,-0.21838576,0.19382519,19.999996,0.21838576
0.034699999,100,-0.20226258,-100.00001,-0.20626257,0.19382519,19.999996,0.20626257
0.0348,100,-0.19025999,-100.00001,-0.19426,0.19382519,19.999996,0.19426
0.034899998,100,-0.17837688,-100,-0.18237688,0.19382519,19.999996,0.18237688
0.035,100,-0.16661203,-100,-0.17061204,0.19382519,19.999996,0.17061204
0.035,100,0.17461203,100,-0.17061204,0.1944128,19.999996,0.17061204
0.035100002,100,0.18286461,100,-0.17886461,0.1944128,19.999996,0.17886461
0.0352,100,0.19103511,100,-0.1870351,0.1944128,19.999996,0.1870351
0.035300002,100,0.19912428,99.999992,-0.19512427,0.1944128,19.999996,0.19512427
0.035399999,100,0.20713292,99.999992,-0.20313293,0.1944128,19.999996,0.20313293
0.035500001,100,0.21506189,99.999992,-0.21106188,0.1944128,19.999996,0.21106188
0.035599999,100,0.22291194,99.999992,-0.21891193,0.1944128,19.999996,0.21891193
0.035599999,100,0.22291194,99.999992,-0.21891193,0.1944128,19.999996,0.21891193
0.035599999,100,-0.21491194,-100.00001,-0.21891193,0.1944128,19.999996,0.21891193
0.035700001,100,-0.20278352,-100.00001,-0.20678352,0.1944128,19.999996,0.20678352
0.035799999,100,-0.19077577,-100.00001,-0.19477576,0.1944128,19.999996,0.19477576
0.0359,100,-0.17888752,-100,-0.18288751,0.1944128,19.999996,0.18288751
0.035999998,100,-0.16711758,-100,-0.17111759,0.1944128,19.999996,0.17111759
0.035999998,100,0.17511758,100,-0.17111759,0.19494449,19.999996,0.17111759
0.0361,100,0.18336512,100,-0.17936513,0.19494449,19.999996,0.17936513
0.036200002,100,0.19153064,100,-0.18753064,0.19494449,19.999996,0.18753064
0.0363,100,0.19961488,99.999992,-0.19561487,0.19494449,19.999996,0.19561487
0.036400001,100,0.20761865,99.999992,-0.20361865,0.19494449,19.999996,0.20361865
0.036499999,100,0.21554278,99.999992,-0.21154277,0.19494449,19.999996,0.21154277
0.036600001,100,0.22338805,99.999992,-0.21938804,0.19494449,19.999996,0.21938804
0.036600001,100,0.22338805,99.999992,-0.21938804,0.19494449,19.999996,0.21938804
0.036600001,100,-0.21538804,-100.00001,-0.21938804,0.19494449,19.999996,0.21938804
0.036699999,100,-0.20325489,-100.00001,-0.20725489,0.19494449,19.999996,0.20725489
0.036800001,100,-0.19124244,-100.00001,-0.19524243,0.19494449,19.999996,0.19524243
0.036899999,100,-0.17934954,-100,-0.18334955,0.19494449,19.999996,0.18334955
0.037,100,-0.16757502,-100,-0.17157502,0.19494449,19.999996,0.17157502
0.037,100,0.17557502,100,-0.17157502,0.19542557,19.999996,0.17157502
0.037099998,100,0.18381801,100,-0.17981802,0.19542557,19.999996,0.17981802
0.0372,100,0.19197902,100,-0.18797901,0.19542557,19.999996,0.18797901
0.037300002,100,0.2000588,99.999992,-0.19605879,0.19542557,19.999996,0.19605879
0.0374,100,0.20805815,99.999992,-0.20405816,0.19542557,19.999996,0.20405816
0.037500001,100,0.21597791,99.999992,-0.2119779,0.19542557,19.999996,0.2119779
0.037599999,100,0.22381884,99.999992,-0.21981885,0.19542557,19.999996,0.21981885
0.037599999,100,0.22381884,99.999992,-0.21981885,0.19542557,19.999996,0.21981885
0.037599999,100,-0.21581884,-100.00001,-0.21981885,0.19542557,19.999996,0.21981885
0.037700001,100,-0.20368141,-100.00001,-0.2076814,0.19542557,19.999996,0.2076814
0.037799999,100,-0.19166471,-100.00001,-0.1956647,0.19542557,19.999996,0.1956647
0.037900001,100,-0.17976762,-100,-0.18376762,0.19542557,19.999996,0.18376762
0.037999999,100,-0.16798893,-100,-0.17198893,0.19542557,19.999996,0.17198893
0.037999999,100,0.17598893,100,-0.17198893,0.19586088,19.999996,0.17198893
0.0381,100,0.18422781,100,-0.1802278,0.19586088,19.999996,0.1802278
0.038199998,100,0.19238473,100,-0.18838473,0.19586088,19.999996,0.18838473
0.0383,100,0.20046048,99.999992,-0.19646047,0.19586088,19.999996,0.19646047
0.038400002,100,0.20845583,99.999992,-0.20445584,0.19586088,19.999996,0.20445584
0.0385,100,0.21637163,99.999992,-0.21237162,0.19586088,19.999996,0.21237162
0.038600001,100,0.22420864,99.999992,-0.22020864,0.19586088,19.999996,0.22020864
0.038600001,100,-0.21620865,-100.00001,-0.22020864,0.19586088,19.999996,0.22020864
0.038699999,100,-0.20406733,-100.00001,-0.20806733,0.19586088,19.999996,0.20806733
0.038800001,100,-0.19204679,-100.00001,-0.1960468,0.19586088,19.999996,0.1960468
0.038899999,100,-0.1801459,-100,-0.1841459,0.19586088,19.999996,0.1841459
0.039000001,100,-0.16836345,-100,-0.17236345,0.19586088,19.999996,0.17236345
0.039000001,100,0.17636345,100,-0.17236345,0.19625477,19.999996,0.17236345
0.039099999,100,0.18459859,100,-0.1805986,0.19625477,19.999996,0.1805986
0.0392,100,0.19275184,99.999992,-0.18875183,0.19625477,19.999996,0.18875183
0.039299998,100,0.20082393,99.999992,-0.19682392,0.19625477,19.999996,0.19682392
0.0394,100,0.20881566,99.999992,-0.20481567,0.19625477,19.999996,0.20481567
0.039500002,100,0.21672788,99.999992,-0.21272787,0.19625477,19.999996,0.21272787
0.0396,100,0.22456135,99.999992,-0.22056136,0.19625477,19.999996,0.22056136
0.0396,100,-0.21656135,-100.00001,-0.22056136,0.19625477,19.999996,0.22056136
0.039700001,100,-0.20441653,-100.00001,-0.20841652,0.19625477,19.999996,0.20841652
0.039799999,100,-0.19239251,-100.00001,-0.19639252,0.19625477,19.999996,0.19639252
0.039900001,100,-0.18048818,-100,-0.18448818,0.19625477,19.999996,0.18448818
0.039999999,100,-0.16870233,-100,-0.17270233,0.19625477,19.999996,0.17270233
0.039999999,100,0.17670234,100,-0.17270233,0.19661117,19.999996,0.17270233
0.040100001,100,0.18493411,100,-0.1809341,0.19661117,19.999996,0.1809341
0.040199999,100,0.193084,99.999992,-0.18908401,0.19661117,19.999996,0.18908401
0.0403,100,0.20115279,99.999992,-0.19715279,0.19661117,19.999996,0.19715279
0.040399998,100,0.20914125,99.999992,-0.20514126,0.19661117,19.999996,0.20514126
0.0405,100,0.21705022,99.999992,-0.21305023,0.19661117,19.999996,0.21305023
0.040600002,100,0.2248805,99.999992,-0.22088049,0.19661117,19.999996,0.22088049
0.040600002,100,-0.2168805,-100.00001,-0.22088049,0.19661117,19.999996,0.22088049
0.0407,100,-0.20473249,-100.00001,-0.2087325,0.19661117,19.999996,0.2087325
0.040800001,100,-0.19270535,-100.00001,-0.19670534,0.19661117,19.999996,0.19670534
0.040899999,100,-0.18079789,-100,-0.1847979,0.19661117,19.999996,0.1847979
0.041000001,100,-0.16900896,-100,-0.17300896,0.19661117,19.999996,0.17300896
0.041000001,100,0.17700896,100,-0.17300896,0.19693366,19.999996,0.17300896
0.041099999,100,0.18523769,100,-0.18123768,0.19693366,19.999996,0.18123768
0.041200001,100,0.19338456,99.999992,-0.18938456,0.19693366,19.999996,0.18938456
0.041299999,100,0.20145036,99.999992,-0.19745035,0.19693366,19.999996,0.19745035
0.0414,100,0.20943587,99.999992,-0.20543587,0.19693366,19.999996,0.20543587
0.041499998,100,0.2173419,99.999992,-0.21334191,0.19693366,19.999996,0.21334191
0.0416,100,0.22516927,99.999992,-0.22116928,0.19693366,19.999996,0.22116928
0.0416,100,-0.21716927,-100.00001,-0.22116928,0.19693366,19.999996,0.22116928
0.041700002,100,-0.2050184,-100.00001,-0.20901839,0.19693366,19.999996,0.20901839
0.0418,100,-0.1929884,-100.00001,-0.1969884,0.19693366,19.999996,0.1969884
0.041900001,100,-0.18107814,-100,-0.18507813,0.19693366,19.999996,0.18507813
0.041999999,100,-0.16928641,-100,-0.17328641,0.19693366,19.999996,0.17328641
0.041999999,100,0.17728642,100,-0.17328641,0.19722545,19.999996,0.17328641
0.042100001,100,0.18551238,100,-0.18151237,0.19722545,19.999996,0.18151237
0.042199999,100,0.19365652,99.999992,-0.18965651,0.19722545,19.999996,0.18965651
0.042300001,100,0.20171961,99.999992,-0.1977196,0.19722545,19.999996,0.1977196
0.042399999,100,0.20970243,99.999992,-0.20570244,0.19722545,19.999996,0.20570244
0.0425,100,0.21760583,99.999992,-0.21360582,0.19722545,19.999996,0.21360582
0.042599998,100,0.22543056,99.999992,-0.22143057,0.19722545,19.999996,0.22143057
0.042599998,100,0.22543056,99.999992,-0.22143057,0.19722545,19.999996,0.22143057
0.042599998,100,-0.21743056,-100.00001,-0.22143057,0.19722545,19.999996,0.22143057
0.0427,100,-0.20527709,-100.00001,-0.20927709,0.19722545,19.999996,0.20927709
0.042800002,100,-0.19324452,-100.00001,-0.19724452,0.19722545,19.999996,0.19724452
0.0429,100,-0.18133171,-100,-0.1853317,0.19722545,19.999996,0.1853317
0.043000001,100,-0.16953745,-100,-0.17353746,0.19722545,19.999996,0.17353746
0.043000001,100,0.17753746,100,-0.17353746,0.19748949,19.999996,0.17353746
0.043099999,100,0.18576093,100,-0.18176092,0.19748949,19.999996,0.18176092
0.043200001,100,0.1939026,99.999992,-0.18990259,0.19748949,19.999996,0.18990259
0.043299999,100,0.20196323,99.999992,-0.19796324,0.19748949,19.999996,0.19796324
0.043400001,100,0.20994364,99.999992,-0.20594364,0.19748949,19.999996,0.20594364
0.043499999,100,0.21784464,99.999992,-0.21384463,0.19748949,19.999996,0.21384463
0.0436,100,0.225667,99.999992,-0.22166699,0.19748949,19.999996,0.22166699
0.0436,100,0.225667,99.999992,-0.22166699,0.19748949,19.999996,0.22166699
0.0436,100,-0.217667,-100.00001,-0.22166699,0.19748949,19.999996,0.22166699
0.043699998,100,-0.20551117,-100.00001,-0.20951116,0.19748949,19.999996,0.20951116
0.0438,100,-0.19347626,-100.00001,-0.19747627,0.19748949,19.999996,0.19747627
0.043900002,100,-0.18156114,-100,-0.18556115,0.19748949,19.999996,0.18556115
0.044,100,-0.16976461,-100,-0.17376462,0.19748949,19.999996,0.17376462
0.044,100,0.17776461,100,-0.17376462,0.19772838,19.999996,0.17376462
0.044100001,100,0.18598582,100,-0.18198583,0.19772838,19.999996,0.18198583
0.044199999,100,0.19412525,99.999992,-0.19012526,0.19772838,19.999996,0.19012526
0.044300001,100,0.20218368,99.999992,-0.19818369,0.19772838,19.999996,0.19818369
0.044399999,100,0.21016189,99.999992,-0.20616189,0.19772838,19.999996,0.20616189
0.044500001,100,0.2180607,99.999992,-0.21406071,0.19772838,19.999996,0.21406071
0.044599999,100,0.22588092,99.999992,-0.22188093,0.19772838,19.999996,0.22188093
0.044599999,100,0.22588092,99.999992,-0.22188093,0.19772838,19.999996,0.22188093
0.044599999,100,-0.21788092,-100.00001,-0.22188093,0.19772838,19.999996,0.22188093
0.0447,100,-0.20572297,-100.00001,-0.20972297,0.19772838,19.999996,0.20972297
0.044799998,100,-0.19368596,-100.00001,-0.19768596,0.19772838,19.999996,0.19768596
0.0449,100,-0.18176876,-100,-0.18576875,0.19772838,19.999996,0.18576875
0.045000002,100,-0.16997015,-100,-0.17397016,0.19772838,19.999996,0.17397016
0.045000002,100,0.17797016,100,-0.17397016,0.19794454,19.999996,0.17397016
0.0451,100,0.18618932,100,-0.18218932,0.19794454,19.999996,0.18218932
0.045200001,100,0.19432673,99.999992,-0.19032672,0.19794454,19.999996,0.19032672
0.045299999,100,0.20238315,99.999992,-0.19838315,0.19794454,19.999996,0.19838315
0.045400001,100,0.21035938,99.999992,-0.20635937,0.19794454,19.999996,0.20635937
0.045499999,100,0.21825622,99.999992,-0.21425623,0.19794454,19.999996,0.21425623
0.045600001,100,0.22607449,99.999992,-0.22207449,0.19794454,19.999996,0.22207449
0.045600001,100,0.22607449,99.999992,-0.22207449,0.19794454,19.999996,0.22207449
0.045600001,100,-0.2180745,-100.00001,-0.22207449,0.19794454,19.999996,0.22207449
0.045699999,100,-0.20591462,-100.00001,-0.20991461,0.19794454,19.999996,0.20991461
0.0458,100,-0.1938757,-100.00001,-0.19787569,0.19794454,19.999996,0.19787569
0.045899998,100,-0.1819566,-100,-0.1859566,0.19794454,19.999996,0.1859566
0.046,100,-0.17015614,-100,-0.17415614,0.19794454,19.999996,0.17415614
0.046,100,0.17815614,100,-0.17415614,0.19814016,19.999996,0.17415614
0.046100002,100,0.18637344,100,-0.18237345,0.19814016,19.999996,0.18237345
0.0462,100,0.19450903,99.999992,-0.19050902,0.19814016,19.999996,0.19050902
0.046300001,100,0.20256363,99.999992,-0.19856364,0.19814016,19.999996,0.19856364
0.046399999,100,0.21053806,99.999992,-0.20653807,0.19814016,19.999996,0.20653807
0.046500001,100,0.21843314,99.999992,-0.21443313,0.19814016,19.999996,0.21443313
0.046599999,100,0.22624965,99.999992,-0.22224964,0.19814016,19.999996,0.22224964
0.046599999,100,-0.21824965,-100.00001,-0.22224964,0.19814016,19.999996,0.22224964
0.046700001,100,-0.20608802,-100.00001,-0.21008801,0.19814016,19.999996,0.21008801
0.046799999,100,-0.19404738,-100.00001,-0.19804738,0.19814016,19.999996,0.19804738
0.0469,100,-0.18212658,-100,-0.18612657,0.19814016,19.999996,0.18612657
0.046999998,100,-0.17032441,-100,-0.17432442,0.19814016,19.999996,0.17432442
0.046999998,100,0.17832442,100,-0.17432442,0.19831714,19.999996,0.17432442
0.0471,100,0.18654005,100,-0.18254006,0.19831714,19.999996,0.18254006
0.047200002,100,0.19467397,99.999992,-0.19067398,0.19831714,19.999996,0.19067398
0.0473,100,0.20272695,99.999992,-0.19872694,0.19831714,19.999996,0.19872694
0.047400001,100,0.21069975,99.999992,-0.20669974,0.19831714,19.999996,0.20669974
0.047499999,100,0.21859321,99.999992,-0.21459322,0.19831714,19.999996,0.21459322
0.047600001,100,0.22640812,99.999992,-0.22240813,0.19831714,19.999996,0.22240813
0.047600001,100,-0.21840812,-100.00001,-0.22240813,0.19831714,19.999996,0.22240813
0.047699999,100,-0.20624493,-100.00001,-0.21024492,0.19831714,19.999996,0.21024492
0.047800001,100,-0.19420272,-100.00001,-0.19820273,0.19831714,19.999996,0.19820273
0.047899999,100,-0.18228038,-100,-0.18628037,0.19831714,19.999996,0.18628037
0.048,100,-0.17047669,-100,-0.17447668,0.19831714,19.999996,0.17447668
0.048,100,0.17847669,100,-0.17447668,0.19847728,19.999996,0.17447668
0.048099998,100,0.18669081,100,-0.18269081,0.19847728,19.999996,0.18269081
0.0482,100,0.19482322,99.999992,-0.19082323,0.19847728,19.999996,0.19082323
0.048300002,100,0.20287471,99.999992,-0.19887471,0.19847728,19.999996,0.19887471
0.0484,100,0.21084604,99.999992,-0.20684604,0.19847728,19.999996,0.20684604
0.048500001,100,0.21873805,99.999992,-0.21473806,0.19847728,19.999996,0.21473806
0.048599999,100,0.22655153,99.999992,-0.22255152,0.19847728,19.999996,0.22255152
0.048599999,100,-0.21855153,-100.00001,-0.22255152,0.19847728,19.999996,0.22255152
0.048700001,100,-0.20638689,-100.00001,-0.2103869,0.19847728,19.999996,0.2103869
0.048799999,100,-0.19434328,-100.00001,-0.19834328,0.19847728,19.999996,0.19834328
0.048900001,100,-0.18241954,-100,-0.18641953,0.19847728,19.999996,0.18641953
0.048999999,100,-0.17061447,-100,-0.17461446,0.19847728,19.999996,0.17461446
0.048999999,100,0.17861447,100,-0.17461446,0.19862218,19.999996,0.17461446
0.0491,100,0.18682721,100,-0.18282722,0.19862218,19.999996,0.18282722
0.049199998,100,0.19495827,99.999992,-0.19095828,0.19862218,19.999996,0.19095828
0.0493,100,0.20300841,99.999992,-0.19900842,0.19862218,19.999996,0.19900842
0.049400002,100,0.21097842,99.999992,-0.20697843,0.19862218,19.999996,0.20697843
0.0495,100,0.2188691,99.999992,-0.21486911,0.19862218,19.999996,0.21486911
0.049600001,100,0.22668128,99.999992,-0.22268128,0.19862218,19.999996,0.22268128
0.049600001,100,-0.21868128,-100.00001,-0.22268128,0.19862218,19.999996,0.22268128
0.049699999,100,-0.20651536,-100.00001,-0.21051537,0.19862218,19.999996,0.21051537
0.049800001,100,-0.19447047,-100.00001,-0.19847047,0.19862218,19.999996,0.19847047
0.049899999,100,-0.18254545,-100,-0.18654546,0.19862218,19.999996,0.18654546
0.050000001,100,-0.17073913,-100,-0.17473914,0.19862218,19.999996,0.17473914
0.050000001,100,0.17873913,100,-0.17473914,0.1987533,19.999996,0.17473914
0.050099999,100,0.18695064,100,-0.18295065,0.1987533,19.999996,0.18295065
0.0502,100,0.19508047,99.999992,-0.19108048,0.1987533,19.999996,0.19108048
0.050299998,100,0.2031294,99.999992,-0.1991294,0.1987533,19.999996,0.1991294
0.0504,100,0.21109819,99.999992,-0.2070982,0.1987533,19.999996,0.2070982
0.050500002,100,0.2189877,99.999992,-0.2149877,0.1987533,19.999996,0.2149877
0.0506,100,0.22679868,99.999992,-0.22279869,0.1987533,19.999996,0.22279869
0.0506,100,0.22679868,99.999992,-0.22279869,0.1987533,19.999996,0.22279869
0.0506,100,-0.21879868,-100.00001,-0.22279869,0.1987533,19.999996,0.22279869
0.050700001,100,-0.2066316,-100.00001,-0.21063159,0.1987533,19.999996,0.21063159
0.050799999,100,-0.19458555,-100.00001,-0.19858555,0.1987533,19.999996,0.19858555
0.050900001,100,-0.18265939,-100,-0.1866594,0.1987533,19.999996,0.1866594
0.050999999,100,-0.17085193,-100,-0.17485194,0.1987533,19.999996,0.17485194
0.050999999,100,0.17885193,100,-0.17485194,0.19887193,19.999996,0.17485194
0.051100001,100,0.18706232,100,-0.18306231,0.19887193,19.999996,0.18306231
0.051199999,100,0.19519104,99.999992,-0.19119105,0.19887193,19.999996,0.19119105
0.0513,100,0.20323886,99.999992,-0.19923887,0.19887193,19.999996,0.19923887
0.051399998,100,0.21120657,99.999992,-0.20720658,0.19887193,19.999996,0.20720658
0.0515,100,0.21909499,99.999992,-0.215095,0.19887193,19.999996,0.215095
0.051600002,100,0.22690493,99.999992,-0.22290492,0.19887193,19.999996,0.22290492
0.051600002,100,0.22690493,99.999992,-0.22290492,0.19887193,19.999996,0.22290492
0.051600002,100,-0.21890493,-100.00001,-0.22290492,0.19887193,19.999996,0.22290492
0.0517,100,-0.20673677,-100.00001,-0.21073678,0.19887193,19.999996,0.21073678
0.051800001,100,-0.19468968,-100.00001,-0.19868968,0.19887193,19.999996,0.19868968
0.051899999,100,-0.18276249,-100,-0.18676248,0.19887193,19.999996,0.18676248
0.052000001,100,-0.170954,-100,-0.174954,0.19887193,19.999996,0.174954
0.052000001,100,0.17895401,100,-0.174954,0.19897927,19.999996,0.174954
0.052099999,100,0.18716337,100,-0.18316337,0.19897927,19.999996,0.18316337
0.052200001,100,0.19529109,99.999992,-0.19129109,0.19897927,19.999996,0.19129109
0.052299999,100,0.20333792,99.999992,-0.19933791,0.19897927,19.999996,0.19933791
0.0524,100,0.21130465,99.999992,-0.20730464,0.19897927,19.999996,0.20730464
0.052499998,100,0.21919209,99.999992,-0.21519209,0.19897927,19.999996,0.21519209
0.0526,100,0.22700104,99.999992,-0.22300105,0.19897927,19.999996,0.22300105
0.0526,100,0.22700104,99.999992,-0.22300105,0.19897927,19.999996,0.22300105
0.0526,100,-0.21900104,-100.00001,-0.22300105,0.19897927,19.999996,0.22300105
0.052700002,100,-0.20683195,-100.00001,-0.21083194,0.19897927,19.999996,0.21083194
