"Time","p"
0.37599999,23
0.37619999,23
0.37639999,23
0.3766,23
0.3768,23
0.377,23
0.37720001,23
0.37740001,23
0.37760001,23
0.37779999,23
0.37799999,23
0.37819999,23
0.3784,23
0.3786,23
0.3788,23
0.37900001,23
0.37920001,23
0.37940001,23
0.37959999,23
0.37979999,23
0.38,23
0.3802,23
0.3804,23
0.38060001,23
0.38080001,23
0.38100001,23
0.38119999,23
0.38139999,23
0.38159999,23
0.3818,23
0.382,23
0.3822,23
0.38240001,23
0.38260001,23
0.38280001,23
0.38299999,23
0.38319999,23
0.38339999,23
0.3836,23
0.3838,23
0.384,23
0.38420001,23
0.38440001,23
0.38460001,23
0.38479999,23
0.38499999,23
0.38519999,23
0.3854,23
0.3856,23
0.3858,23
0.38600001,23
0.38620001,23
0.38640001,23
0.38659999,23
0.38679999,23
0.38699999,23
0.3872,23
0.3874,23
0.3876,23
0.38780001,23
0.38800001,23
0.38820001,23
0.38839999,23
0.38859999,23
0.3888,23
0.389,23
0.3892,23
0.38940001,23
0.38960001,23
0.38980001,23
0.38999999,23
0.39019999,23
0.39039999,23
0.3906,23
0.3908,23
0.391,23
0.39120001,23
0.39140001,23
0.39160001,23
0.39179999,23
0.39199999,23
0.39219999,23
0.3924,23
0.3926,23
0.3928,23
0.39300001,23
0.39320001,23
0.39340001,23
0.39359999,23
0.39379999,23
0.39399999,23
0.3942,23
0.3944,23
0.3946,23
0.39480001,23
0.39500001,23
0.39520001,23
0.39539999,23
0.39559999,23
0.39579999,23
0.396,23
0.3962,23
0.3964,23
0.39660001,23
0.39680001,23
0.39700001,23
0.39719999,23
0.39739999,23
0.3976,23
0.3978,23
0.398,23
0.39820001,23
0.39840001,23
0.39860001,23
0.39879999,23
0.39899999,23
0.39919999,23
0.3994,23
0.3996,23
0.3998,23
0.40000001,23
0.40020001,23
0.40040001,23
0.40059999,23
0.40079999,23
0.40099999,23
0.4012,23
0.4014,23
0.4016,23
0.40180001,23
0.40200001,23
0.40220001,23
0.40239999,23
0.40259999,23
0.40279999,23
0.403,23
0.4032,23
0.4034,23
0.40360001,23
0.40380001,23
0.40400001,23
0.40419999,23
0.40439999,23
0.40459999,23
0.4048,23
0.405,23
0.4052,23
0.40540001,23
0.40560001,23
0.40580001,23
0.40599999,23
0.40619999,23
0.4064,23
0.4066,23
0.4068,23
0.40700001,23
0.40720001,23
0.40740001,23
0.40759999,23
0.40779999,23
0.40799999,23
0.4082,23
0.4084,23
0.4086,23
0.40880001,23
0.40900001,23
0.40920001,23
0.40939999,23
0.40959999,23
0.40979999,23
0.41,23
0.4102,23
0.4104,23
0.41060001,23
0.41080001,23
0.41100001,23
0.41119999,23
0.41139999,23
0.41159999,23
0.4118,23
0.412,23
0.4122,23
0.41240001,23
0.41260001,23
0.41280001,23
0.41299999,23
0.41319999,23
0.41339999,23
0.4136,23
0.4138,23
0.414,23
0.41420001,23
0.41440001,23
0.41460001,23
0.41479999,23
0.41499999,23
0.4152,23
0.4154,23
0.4156,23
0.41580001,23
0.41600001,23
0.41620001,23
0.41639999,23
0.41659999,23
0.41679999,23
0.417,23
0.4172,23
0.4174,23
0.41760001,23
0.41780001,23
0.41800001,23
0.41819999,23
0.41839999,23
0.41859999,23
0.4188,23
0.419,23
0.4192,23
0.41940001,23
0.41960001,23
0.41980001,23
0.41999999,23
0.42019999,23
0.42039999,23
0.4206,23
0.4208,23
0.421,23
0.42120001,23
0.42140001,23
0.42160001,23
0.42179999,23
0.42199999,23
0.42219999,23
0.4224,23
0.4226,23
0.4228,23
0.42300001,23
0.42320001,23
0.42340001,23
0.42359999,23
0.42379999,23
0.42399999,23
0.4242,23
0.4244,23
0.42460001,23
0.42480001,23
0.42500001,23
0.42519999,23
0.42539999,23
0.42559999,23
0.4258,23
0.426,23
0.4262,23
0.42640001,23
0.42660001,23
0.42680001,23
0.42699999,23
0.42719999,23
0.42739999,23
0.4276,23
0.4278,23
0.428,23
0.42820001,23
0.42840001,23
0.42860001,23
0.42879999,23
0.42899999,23
0.42919999,23
0.4294,23
0.4296,23
0.4298,23
0.43000001,23
0.43020001,23
0.43040001,23
0.43059999,23
0.43079999,23
0.43099999,23
0.4312,23
0.4314,23
0.4316,23
0.43180001,23
0.43200001,23
0.43220001,23
0.43239999,23
0.43259999,23
0.43279999,23
0.433,23
0.4332,23
0.43340001,23
0.43360001,23
0.43380001,23
0.43399999,23
0.43419999,23
0.43439999,23
0.4346,23
0.4348,23
0.435,23
0.43520001,23
0.43540001,23
0.43560001,23
0.43579999,23
0.43599999,23
0.43619999,23
0.4364,23
0.4366,23
0.4368,23
0.43700001,23
0.43720001,23
0.43740001,23
0.43759999,23
0.43779999,23
0.43799999,23
0.4382,23
0.4384,23
0.4386,23
0.43880001,23
0.43900001,23
0.43920001,23
0.43939999,23
0.43959999,23
0.43979999,23
0.44,23
0.4402,23
0.4404,23
0.44060001,23
0.44080001,23
0.44100001,23
0.44119999,23
0.44139999,23
0.44159999,23
0.4418,23
0.442,23
0.44220001,23
0.44240001,23
0.44260001,23
0.44279999,23
0.44299999,23
0.44319999,23
0.4434,23
0.4436,23
0.4438,23
0.44400001,23
0.44420001,23
0.44440001,23
0.44459999,23
0.44479999,23
0.44499999,23
0.4452,23
0.4454,23
0.4456,23
0.44580001,23
0.44600001,23
0.44620001,23
0.44639999,23
0.44659999,23
0.44679999,23
0.447,23
0.4472,23
0.4474,23
0.44760001,23
0.44780001,23
0.44800001,23
0.44819999,23
0.44839999,23
0.44859999,23
0.4488,23
0.449,23
0.4492,23
0.44940001,23
0.44960001,23
0.44980001,23
0.44999999,23
0.45019999,23
0.45039999,23
0.4506,23
0.4508,23
0.45100001,23
0.45120001,23
0.45140001,23
0.45159999,23
0.45179999,23
0.45199999,23
0.4522,23
0.4524,23
0.4526,23
0.45280001,23
0.45300001,23
0.45320001,23
0.45339999,23
0.45359999,23
0.45379999,23
0.454,23
0.4542,23
0.4544,23
0.45460001,23
0.45480001,23
0.45500001,23
0.45519999,23
0.45539999,23
0.45559999,23
0.4558,23
0.456,23
0.4562,23
0.45640001,23
0.45660001,23
0.45680001,23
0.45699999,23
0.45719999,23
0.45739999,23
0.4576,23
0.4578,23
0.458,23
0.45820001,23
0.45840001,23
0.45860001,23
0.45879999,23
0.45899999,23
0.45919999,23
0.4594,23
0.4596,23
0.4598,23
0.46000001,23
0.46020001,23
0.46039999,23
0.46059999,23
0.46079999,23
0.461,23
0.4612,23
0.4614,23
0.46160001,23
0.46180001,23
0.46200001,23
0.46219999,23
0.46239999,23
0.46259999,23
0.4628,23
0.463,23
0.4632,23
0.46340001,23
0.46360001,23
0.46380001,23
0.46399999,23
0.46419999,23
0.46439999,23
0.4646,23
0.4648,23
0.465,23
0.46520001,23
0.46540001,23
0.46560001,23
0.46579999,23
0.46599999,23
0.46619999,23
0.4664,23
0.4666,23
0.4668,23
0.46700001,23
0.46720001,23
0.46740001,23
0.46759999,23
0.46779999,23
0.46799999,23
0.4682,23
0.4684,23
0.4686,23
0.46880001,23
0.46900001,23
0.46919999,23
0.46939999,23
0.46959999,23
0.4698,23
0.47,23
0.4702,23
0.47040001,23
0.47060001,23
0.47080001,23
0.47099999,23
0.47119999,23
0.47139999,23
0.4716,23
0.4718,23
0.472,23
0.47220001,23
0.47240001,23
0.47260001,23
0.47279999,23
0.47299999,23
0.47319999,23
0.4734,23
0.4736,23
0.4738,23
0.47400001,23
0.47420001,23
0.47440001,23
0.47459999,23
0.47479999,23
0.47499999,23
0.4752,23
0.4754,23
0.4756,23
0.47580001,23
0.47600001,23
0.47620001,23
0.47639999,23
0.47659999,23
0.47679999,23
0.477,23
0.4772,23
0.4774,23
0.47760001,23
0.47780001,23
0.47799999,23
0.47819999,23
0.47839999,23
0.4786,23
0.4788,23
0.479,23
0.47920001,23
0.47940001,23
0.47960001,23
0.47979999,23
0.47999999,23
0.48019999,23
0.4804,23
0.4806,23
0.4808,23
0.48100001,23
0.48120001,23
0.48140001,23
0.48159999,23
0.48179999,23
0.48199999,23
0.4822,23
0.4824,23
0.4826,23
0.48280001,23
0.48300001,23
0.48320001,23
0.48339999,23
0.48359999,23
0.48379999,23
0.484,23
0.4842,23
0.4844,23
0.48460001,23
0.48480001,23
0.48500001,23
0.48519999,23
0.48539999,23
0.48559999,23
0.4858,23
0.486,23
0.4862,23
0.48640001,23
0.48660001,23
0.48679999,23
0.48699999,23
0.48719999,23
0.4874,23
0.4876,23
0.4878,23
0.48800001,23
0.48820001,23
0.48840001,23
0.48859999,23
0.48879999,23
0.48899999,23
0.4892,23
0.4894,23
0.4896,23
0.48980001,23
0.49000001,23
0.49020001,23
0.49039999,23
0.49059999,23
0.49079999,23
0.491,23
0.4912,23
0.4914,23
0.49160001,23
0.49180001,23
0.49200001,23
0.49219999,23
0.49239999,23
0.49259999,23
0.4928,23
0.493,23
0.4932,23
0.49340001,23
0.49360001,23
0.49380001,23
0.49399999,23
0.49419999,23
0.49439999,23
0.4946,23
0.4948,23
0.495,23
0.49520001,23
0.49540001,23
0.49559999,23
0.49579999,23
0.49599999,23
0.4962,23
0.4964,23
0.4966,23
0.49680001,23
0.49700001,23
0.49720001,23
0.49739999,23
0.49759999,23
0.49779999,23
0.498,23
0.4982,23
0.4984,23
0.49860001,23
0.49880001,23
0.49900001,23
0.49919999,23
0.49939999,23
0.49959999,23
0.4998,23
0.5,23
0.50019997,23
0.50040001,23
0.50059998,23
0.50080001,23
0.50099999,23
0.50120002,23
0.50139999,23
0.50160003,23
0.5018,23
0.50199997,23
0.50220001,23
0.50239998,23
0.50260001,23
0.50279999,23
0.50300002,23
0.50319999,23
0.50340003,23
0.5036,23
0.50379997,23
0.50400001,23
0.50419998,23
0.50440001,23
0.50459999,23
0.50480002,23
0.505,23
0.50520003,23
0.5054,23
0.50559998,23
0.50580001,23
0.50599998,23
0.50620002,23
0.50639999,23
0.50660002,23
0.5068,23
0.50700003,23
0.5072,23
0.50739998,23
0.50760001,23
0.50779998,23
0.50800002,23
0.50819999,23
0.50840002,23
0.5086,23
0.50880003,23
0.509,23
0.50919998,23
0.50940001,23
0.50959998,23
0.50980002,23
0.50999999,23
0.51020002,23
0.5104,23
0.51059997,23
0.5108,23
0.51099998,23
0.51120001,23
0.51139998,23
0.51160002,23
0.51179999,23
0.51200002,23
0.5122,23
0.51239997,23
0.5126,23
0.51279998,23
0.51300001,23
0.51319999,23
0.51340002,23
0.51359999,23
0.51380002,23
0.514,23
0.51419997,23
0.51440001,23
0.51459998,23
0.51480001,23
0.51499999,23
0.51520002,23
0.51539999,23
0.51560003,23
0.5158,23
0.51599997,23
0.51620001,23
0.51639998,23
0.51660001,23
0.51679999,23
0.51700002,23
0.51719999,23
0.51740003,23
0.5176,23
0.51779997,23
0.51800001,23
0.51819998,23
0.51840001,23
0.51859999,23
0.51880002,23
0.51899999,23
0.51920003,23
0.5194,23
0.51959997,23
0.51980001,23
0.51999998,23
0.52020001,23
0.52039999,23
0.52060002,23
0.52079999,23
0.52100003,23
0.5212,23
0.52139997,23
0.52160001,23
0.52179998,23
0.52200001,23
0.52219999,23
0.52240002,23
0.5226,23
0.52280003,23
0.523,23
0.52319998,23
0.52340001,23
0.52359998,23
0.52380002,23
0.52399999,23
0.52420002,23
0.5244,23
0.52460003,23
0.5248,23
0.52499998,23
0.52520001,23
0.52539998,23
0.52560002,23
0.52579999,23
0.52600002,23
0.5262,23
0.52640003,23
0.5266,23
0.52679998,23
0.52700001,23
0.52719998,23
0.52740002,23
0.52759999,23
0.52780002,23
0.528,23
0.52819997,23
0.5284,23
0.52859998,23
0.52880001,23
0.52899998,23
0.52920002,23
0.52939999,23
0.52960002,23
0.5298,23
0.52999997,23
0.5302,23
0.53039998,23
0.53060001,23
0.53079998,23
0.53100002,23
0.53119999,23
0.53140002,23
0.5316,23
0.53179997,23
0.53200001,23
0.53219998,23
0.53240001,23
0.53259999,23
0.53280002,23
0.53299999,23
0.53320003,23
0.5334,23
0.53359997,23
0.53380001,23
0.53399998,23
0.53420001,23
0.53439999,23
0.53460002,23
0.53479999,23
0.53500003,23
0.5352,23
0.53539997,23
0.53560001,23
0.53579998,23
0.53600001,23
0.53619999,23
0.53640002,23
0.53659999,23
0.53680003,23
0.537,23
0.53719997,23
0.53740001,23
0.53759998,23
0.53780001,23
0.53799999,23
0.53820002,23
0.53839999,23
0.53860003,23
0.5388,23
0.53899997,23
0.53920001,23
0.53939998,23
0.53960001,23
0.53979999,23
0.54000002,23
0.5402,23
0.54040003,23
0.5406,23
0.54079998,23
0.54100001,23
0.54119998,23
0.54140002,23
0.54159999,23
0.54180002,23
0.542,23
0.54220003,23
0.5424,23
0.54259998,23
0.54280001,23
0.54299998,23
0.54320002,23
0.54339999,23
0.54360002,23
0.5438,23
0.54400003,23
0.5442,23
0.54439998,23
0.54460001,23
0.54479998,23
0.54500002,23
0.54519999,23
0.54540002,23
0.5456,23
0.54579997,23
0.546,23
0.54619998,23
0.54640001,23
0.54659998,23
0.54680002,23
0.54699999,23
0.54720002,23
0.5474,23
0.54759997,23
0.5478,23
0.54799998,23
0.54820001,23
0.54839998,23
0.54860002,23
0.54879999,23
0.54900002,23
0.5492,23
0.54939997,23
0.54960001,23
0.54979998,23
0.55000001,23
0.55019999,23
0.55040002,23
0.55059999,23
0.55080003,23
0.551,23
0.55119997,23
0.55140001,23
0.55159998,23
0.55180001,23
0.55199999,23
0.55220002,23
0.55239999,23
0.55260003,23
0.5528,23
0.55299997,23
0.55320001,23
0.55339998,23
0.55360001,23
0.55379999,23
0.55400002,23
0.55419999,23
0.55440003,23
0.5546,23
0.55479997,23
0.55500001,23
0.55519998,23
0.55540001,23
0.55559999,23
0.55580002,23
0.55599999,23
0.55620003,23
0.5564,23
0.55659997,23
0.55680001,23
0.55699998,23
0.55720001,23
0.55739999,23
0.55760002,23
0.55779999,23
0.55800003,23
0.5582,23
0.55839998,23
0.55860001,23
0.55879998,23
0.55900002,23
0.55919999,23
0.55940002,23
0.5596,23
0.55980003,23
0.56,23
0.56019998,23
0.56040001,23
0.56059998,23
0.56080002,23
0.56099999,23
0.56120002,23
0.5614,23
0.56160003,23
0.5618,23
0.56199998,23
0.56220001,23
0.56239998,23
0.56260002,23
0.56279999,23
0.56300002,23
0.5632,23
0.56339997,23
0.5636,23
0.56379998,23
0.56400001,23
0.56419998,23
0.56440002,23
0.56459999,23
0.56480002,23
0.565,23
0.56519997,23
0.5654,23
0.56559998,23
0.56580001,23
0.56599998,23
0.56620002,23
0.56639999,23
0.56660002,23
0.5668,23
0.56699997,23
0.56720001,23
0.56739998,23
0.56760001,23
0.56779999,23
0.56800002,23
0.56819999,23
0.56840003,23
0.5686,23
0.56879997,23
0.56900001,23
0.56919998,23
0.56940001,23
0.56959999,23
0.56980002,23
0.56999999,23
0.57020003,23
0.5704,23
0.57059997,23
0.57080001,23
0.57099998,23
0.57120001,23
0.57139999,23
0.57160002,23
0.57179999,23
0.57200003,23
0.5722,23
0.57239997,23
0.57260001,23
0.57279998,23
0.57300001,23
0.57319999,23
0.57340002,23
0.57359999,23
0.57380003,23
0.574,23
0.57419997,23
0.57440001,23
0.57459998,23
0.57480001,23
0.57499999,23
0.57520002,23
0.57539999,23
0.57560003,23
0.5758,23
0.57599998,23
0.57620001,23
0.57639998,23
0.57660002,23
0.57679999,23
0.57700002,23
0.5772,23
0.57740003,23
0.5776,23
0.57779998,23
0.57800001,23
0.57819998,23
0.57840002,23
0.57859999,23
0.57880002,23
0.579,23
0.57920003,23
0.5794,23
0.57959998,23
0.57980001,23
0.57999998,23
0.58020002,23
0.58039999,23
0.58060002,23
0.5808,23
0.58099997,23
0.5812,23
0.58139998,23
0.58160001,23
0.58179998,23
0.58200002,23
0.58219999,23
0.58240002,23
0.5826,23
0.58279997,23
0.583,23
0.58319998,23
0.58340001,23
0.58359998,23
0.58380002,23
0.58399999,23
0.58420002,23
0.5844,23
0.58459997,23
0.5848,23
0.58499998,23
0.58520001,23
0.58539999,23
0.58560002,23
0.58579999,23
0.58600003,23
0.5862,23
0.58639997,23
0.58660001,23
0.58679998,23
0.58700001,23
0.58719999,23
0.58740002,23
0.58759999,23
0.58780003,23
0.588,23
0.58819997,23
0.58840001,23
0.58859998,23
0.58880001,23
0.58899999,23
0.58920002,23
0.58939999,23
0.58960003,23
0.5898,23
0.58999997,23
0.59020001,23
0.59039998,23
0.59060001,23
0.59079999,23
0.59100002,23
0.59119999,23
0.59140003,23
0.5916,23
0.59179997,23
0.59200001,23
0.59219998,23
0.59240001,23
0.59259999,23
0.59280002,23
0.59299999,23
0.59320003,23
0.5934,23
0.59359998,23
0.59380001,23
0.59399998,23
0.59420002,23
0.59439999,23
0.59460002,23
0.5948,23
0.59500003,23
0.5952,23
0.59539998,23
0.59560001,23
0.59579998,23
0.59600002,23
0.59619999,23
0.59640002,23
0.5966,23
0.59680003,23
0.597,23
0.59719998,23
0.59740001,23
0.59759998,23
0.59780002,23
0.59799999,23
0.59820002,23
0.5984,23
0.59859997,23
0.5988,23
0.59899998,23
0.59920001,23
0.59939998,23
0.59960002,23
0.59979999,23
0.60000002,23
0.6002,23
0.60039997,23
0.6006,23
0.60079998,23
0.60100001,23
0.60119998,23
0.60140002,23
0.60159999,23
0.60180002,23
0.602,23
0.60219997,23
0.6024,23
0.60259998,23
0.60280001,23
0.60299999,23
0.60320002,23
0.60339999,23
0.60360003,23
0.6038,23
0.60399997,23
0.60420001,23
0.60439998,23
0.60460001,23
0.60479999,23
0.60500002,23
0.60519999,23
0.60540003,23
0.6056,23
0.60579997,23
0.60600001,23
0.60619998,23
0.60640001,23
0.60659999,23
0.60680002,23
0.60699999,23
0.60720003,23
0.6074,23
0.60759997,23
0.60780001,23
0.60799998,23
0.60820001,23
0.60839999,23
0.60860002,23
0.60879999,23
0.60900003,23
0.6092,23
0.60939997,23
0.60960001,23
0.60979998,23
0.61000001,23
0.61019999,23
0.61040002,23
0.61059999,23
0.61080003,23
0.611,23
0.61119998,23
0.61140001,23
0.61159998,23
0.61180001,23
0.61199999,23
0.61220002,23
0.6124,23
0.61260003,23
0.6128,23
0.61299998,23
0.61320001,23
0.61339998,23
0.61360002,23
0.61379999,23
0.61400002,23
0.6142,23
0.61440003,23
0.6146,23
0.61479998,23
0.61500001,23
0.61519998,23
0.61540002,23
0.61559999,23
0.61580002,23
0.616,23
0.61619997,23
0.6164,23
0.61659998,23
0.61680001,23
0.61699998,23
0.61720002,23
0.61739999,23
0.61760002,23
0.6178,23
0.61799997,23
0.6182,23
0.61839998,23
0.61860001,23
0.61879998,23
0.61900002,23
0.61919999,23
0.61940002,23
0.6196,23
0.61979997,23
0.62,23
0.62019998,23
0.62040001,23
0.62059999,23
0.62080002,23
0.62099999,23
0.62120003,23
0.6214,23
0.62159997,23
0.62180001,23
0.62199998,23
0.62220001,23
0.62239999,23
0.62260002,23
0.62279999,23
0.62300003,23
0.6232,23
0.62339997,23
0.62360001,23
0.62379998,23
0.62400001,23
0.62419999,23
0.62440002,23
0.62459999,23
0.62480003,23
0.625,23
0.62519997,23
0.62540001,23
0.62559998,23
0.62580001,23
0.62599999,23
0.62620002,23
0.62639999,23
0.62660003,23
0.6268,23
0.62699997,23
0.62720001,23
0.62739998,23
0.62760001,23
0.62779999,23
0.62800002,23
0.62819999,23
0.62840003,23
0.6286,23
0.62879997,23
0.62900001,23
0.62919998,23
0.62940001,23
0.62959999,23
0.62980002,23
0.63,23
0.63020003,23
0.6304,23
0.63059998,23
0.63080001,23
0.63099998,23
0.63120002,23
0.63139999,23
0.63160002,23
0.6318,23
0.63200003,23
0.6322,23
0.63239998,23
0.63260001,23
0.63279998,23
0.63300002,23
0.63319999,23
0.63340002,23
0.6336,23
0.63380003,23
0.634,23
0.63419998,23
0.63440001,23
0.63459998,23
0.63480002,23
0.63499999,23
0.63520002,23
0.6354,23
0.63559997,23
0.6358,23
0.63599998,23
0.63620001,23
0.63639998,23
0.63660002,23
0.63679999,23
0.63700002,23
0.6372,23
0.63739997,23
0.6376,23
0.63779998,23
0.63800001,23
0.63819999,23
0.63840002,23
0.63859999,23
0.63880002,23
0.639,23
0.63919997,23
0.63940001,23
0.63959998,23
0.63980001,23
0.63999999,23
0.64020002,23
0.64039999,23
0.64060003,23
0.6408,23
0.64099997,23
0.64120001,23
0.64139998,23
0.64160001,23
0.64179999,23
0.64200002,23
0.64219999,23
0.64240003,23
0.6426,23
0.64279997,23
0.64300001,23
0.64319998,23
0.64340001,23
0.64359999,23
0.64380002,23
0.64399999,23
0.64420003,23
0.6444,23
0.64459997,23
0.64480001,23
0.64499998,23
0.64520001,23
0.64539999,23
0.64560002,23
0.64579999,23
0.64600003,23
0.6462,23
0.64639997,23
0.64660001,23
0.64679998,23
0.64700001,23
0.64719999,23
0.64740002,23
0.6476,23
0.64780003,23
0.648,23
0.64819998,23
0.64840001,23
0.64859998,23
0.64880002,23
0.64899999,23
0.64920002,23
0.6494,23
0.64960003,23
0.6498,23
0.64999998,23
0.65020001,23
0.65039998,23
0.65060002,23
0.65079999,23
0.65100002,23
0.6512,23
0.65140003,23
0.6516,23
0.65179998,23
0.65200001,23
0.65219998,23
0.65240002,23
0.65259999,23
0.65280002,23
0.653,23
0.65319997,23
0.6534,23
0.65359998,23
0.65380001,23
0.65399998,23
0.65420002,23
0.65439999,23
0.65460002,23
0.6548,23
0.65499997,23
0.6552,23
0.65539998,23
0.65560001,23
0.65579998,23
0.65600002,23
0.65619999,23
0.65640002,23
0.6566,23
0.65679997,23
0.65700001,23
0.65719998,23
0.65740001,23
0.65759999,23
0.65780002,23
0.65799999,23
0.65820003,23
0.6584,23
0.65859997,23
0.65880001,23
0.65899998,23
0.65920001,23
0.65939999,23
0.65960002,23
0.65979999,23
0.66000003,23
0.6602,23
0.66039997,23
0.66060001,23
0.66079998,23
0.66100001,23
0.66119999,23
0.66140002,23
0.66159999,23
0.66180003,23
0.662,23
0.66219997,23
0.66240001,23
0.66259998,23
0.66280001,23
0.66299999,23
0.66320002,23
0.66339999,23
0.66360003,23
0.6638,23
0.66399997,23
0.66420001,23
0.66439998,23
0.66460001,23
0.66479999,23
0.66500002,23
0.6652,23
0.66540003,23
0.6656,23
0.66579998,23
0.66600001,23
0.66619998,23
0.66640002,23
0.66659999,23
0.66680002,23
0.667,23
0.66720003,23
0.6674,23
0.66759998,23
0.66780001,23
0.66799998,23
0.66820002,23
0.66839999,23
0.66860002,23
0.6688,23
0.66900003,23
0.6692,23
0.66939998,23
0.66960001,23
0.66979998,23
0.67000002,23
0.67019999,23
0.67040002,23
0.6706,23
0.67079997,23
0.671,23
0.67119998,23
0.67140001,23
0.67159998,23
0.67180002,23
0.67199999,23
0.67220002,23
0.6724,23
0.67259997,23
0.6728,23
0.67299998,23
0.67320001,23
0.67339998,23
0.67360002,23
0.67379999,23
0.67400002,23
0.6742,23
0.67439997,23
0.67460001,23
0.67479998,23
0.67500001,23
0.67519999,23
0.67540002,23
0.67559999,23
0.67580003,23
0.676,23
0.67619997,23
0.67640001,23
0.67659998,23
0.67680001,23
0.67699999,23
0.67720002,23
0.67739999,23
0.67760003,23
0.6778,23
0.67799997,23
0.67820001,23
0.67839998,23
0.67860001,23
0.67879999,23
0.67900002,23
0.67919999,23
0.67940003,23
0.6796,23
0.67979997,23
0.68000001,23
0.68019998,23
0.68040001,23
0.68059999,23
0.68080002,23
0.68099999,23
0.68120003,23
0.6814,23
0.68159997,23
0.68180001,23
0.68199998,23
0.68220001,23
0.68239999,23
0.68260002,23
0.68279999,23
0.68300003,23
0.6832,23
0.68339998,23
0.68360001,23
0.68379998,23
0.68400002,23
0.68419999,23
0.68440002,23
0.6846,23
0.68480003,23
0.685,23
0.68519998,23
0.68540001,23
0.68559998,23
0.68580002,23
0.68599999,23
0.68620002,23
0.6864,23
0.68660003,23
0.6868,23
0.68699998,23
0.68720001,23
0.68739998,23
0.68760002,23
0.68779999,23
0.68800002,23
0.6882,23
0.68839997,23
0.6886,23
0.68879998,23
0.68900001,23
0.68919998,23
0.68940002,23
0.68959999,23
0.68980002,23
0.69,23
0.69019997,23
0.6904,23
0.69059998,23
0.69080001,23
0.69099998,23
0.69120002,23
0.69139999,23
0.69160002,23
0.6918,23
0.69199997,23
0.69220001,23
0.69239998,23
0.69260001,23
0.69279999,23
0.69300002,23
0.69319999,23
0.69340003,23
0.6936,23
0.69379997,23
0.69400001,23
0.69419998,23
0.69440001,23
0.69459999,23
0.69480002,23
0.69499999,23
0.69520003,23
0.6954,23
0.69559997,23
0.69580001,23
0.69599998,23
0.69620001,23
0.69639999,23
0.69660002,23
0.69679999,23
0.69700003,23
0.6972,23
0.69739997,23
0.69760001,23
0.69779998,23
0.69800001,23
0.69819999,23
0.69840002,23
0.69859999,23
0.69880003,23
0.699,23
0.69919997,23
0.69940001,23
0.69959998,23
0.69980001,23
0.69999999,23
0.70020002,23
0.70039999,23
0.70060003,23
0.7008,23
0.70099998,23
0.70120001,23
0.70139998,23
0.70160002,23
0.70179999,23
0.70200002,23
0.7022,23
0.70240003,23
0.7026,23
0.70279998,23
0.70300001,23
0.70319998,23
0.70340002,23
0.70359999,23
0.70380002,23
0.704,23
0.70420003,23
0.7044,23
0.70459998,23
0.70480001,23
0.70499998,23
0.70520002,23
0.70539999,23
0.70560002,23
0.7058,23
0.70599997,23
0.7062,23
0.70639998,23
0.70660001,23
0.70679998,23
0.70700002,23
0.70719999,23
0.70740002,23
0.7076,23
0.70779997,23
0.708,23
0.70819998,23
0.70840001,23
0.70859998,23
0.70880002,23
0.70899999,23
0.70920002,23
0.7094,23
0.70959997,23
0.7098,23
0.70999998,23
0.71020001,23
0.71039999,23
0.71060002,23
0.71079999,23
0.71100003,23
0.7112,23
0.71139997,23
0.71160001,23
0.71179998,23
0.71200001,23
0.71219999,23
0.71240002,23
0.71259999,23
0.71280003,23
0.713,23
0.71319997,23
0.71340001,23
0.71359998,23
0.71380001,23
0.71399999,23
0.71420002,23
0.71439999,23
0.71460003,23
0.7148,23
0.71499997,23
0.71520001,23
0.71539998,23
0.71560001,23
0.71579999,23
0.71600002,23
0.71619999,23
0.71640003,23
0.7166,23
0.71679997,23
0.71700001,23
0.71719998,23
0.71740001,23
0.71759999,23
0.71780002,23
0.71799999,23
0.71820003,23
0.7184,23
0.71859998,23
0.71880001,23
0.71899998,23
0.71920002,23
0.71939999,23
0.71960002,23
0.7198,23
0.72000003,23
0.7202,23
0.72039998,23
0.72060001,23
0.72079998,23
0.72100002,23
0.72119999,23
0.72140002,23
0.7216,23
0.72180003,23
0.722,23
0.72219998,23
0.72240001,23
0.72259998,23
0.72280002,23
0.72299999,23
0.72320002,23
0.7234,23
0.72359997,23
0.7238,23
0.72399998,23
0.72420001,23
0.72439998,23
0.72460002,23
0.72479999,23
0.72500002,23
0.7252,23
0.72539997,23
0.7256,23
0.72579998,23
0.72600001,23
0.72619998,23
0.72640002,23
0.72659999,23
0.72680002,23
0.727,23
0.72719997,23
0.7274,23
0.72759998,23
0.72780001,23
0.72799999,23
0.72820002,23
0.72839999,23
0.72860003,23
0.7288,23
0.72899997,23
0.72920001,23
0.72939998,23
0.72960001,23
0.72979999,23
0.73000002,23
0.73019999,23
0.73040003,23
0.7306,23
0.73079997,23
0.73100001,23
0.73119998,23
0.73140001,23
0.73159999,23
0.73180002,23
0.73199999,23
0.73220003,23
0.7324,23
0.73259997,23
0.73280001,23
0.73299998,23
0.73320001,23
0.73339999,23
0.73360002,23
0.73379999,23
0.73400003,23
0.7342,23
0.73439997,23
0.73460001,23
0.73479998,23
0.73500001,23
0.73519999,23
0.73540002,23
0.73559999,23
0.73580003,23
0.736,23
0.73619998,23
0.73640001,23
0.73659998,23
0.73680001,23
0.73699999,23
0.73720002,23
0.7374,23
0.73760003,23
0.7378,23
