"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.w","loadInertiaQS.w","loadInertiaQS.phi","loadInertia.phi","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
2.0718,-0.097472399,-0.39760488,146.79243,149.05499,161.59346,156.8042,-0.35364082,327.68823,-0.18269397
2.0718999,-0.096543007,-0.40323043,146.81378,149.06229,161.60837,156.81888,-0.35405463,327.68985,-0.17043105
2.072,-0.095615454,-0.40846893,146.83504,149.06955,161.62328,156.83357,-0.35446653,327.69144,-0.15799564
2.0720999,-0.094689772,-0.41331512,146.85616,149.07678,161.63818,156.84825,-0.35487649,327.69305,-0.1454
2.0722001,-0.093765989,-0.41776416,146.87717,149.08398,161.65309,156.86293,-0.35528451,327.69464,-0.13265648
2.0723,-0.092844121,-0.42181158,146.89806,149.09116,161.668,156.87762,-0.35569054,327.69626,-0.11977762
2.0724001,-0.091924191,-0.42545331,146.91882,149.09831,161.68291,156.89232,-0.35609454,327.69785,-0.10677607
2.0725,-0.091006219,-0.42868567,146.93947,149.10544,161.69781,156.90701,-0.35649645,327.69943,-0.093664616
2.0725999,-0.09009023,-0.43150538,146.95999,149.11253,161.71272,156.92171,-0.35689625,327.70102,-0.080456153
2.0727,-0.08917623,-0.43390962,146.98039,149.1196,161.72765,156.9364,-0.3572939,327.70264,-0.067163661
2.0727999,-0.088264234,-0.43589589,147.00066,149.12663,161.74255,156.9511,-0.35768938,327.70422,-0.053800218
2.0729001,-0.087354265,-0.43746215,147.0208,149.13364,161.75746,156.96581,-0.35808259,327.70581,-0.040378969
2.073,-0.08644633,-0.4386068,147.04082,149.14062,161.77238,156.9805,-0.35847357,327.7074,-0.026913116
2.0731001,-0.085540444,-0.43932858,147.06071,149.14758,161.78729,156.99521,-0.35886225,327.70898,-0.013415908
2.0732,-0.084636606,-0.43962669,147.08047,149.15451,161.80222,157.00992,-0.35924858,327.71057,9.9377743e-05
2.0732999,-0.083734833,-0.43950081,147.10011,149.16141,161.81712,157.02463,-0.35963252,327.71216,0.013619438
2.0734,-0.08283513,-0.4389509,147.11961,149.16829,161.83205,157.03934,-0.36001405,327.71375,0.027130965
2.0734999,-0.081937507,-0.43797743,147.13899,149.17514,161.84695,157.05405,-0.36039314,327.71533,0.040620662
2.0736001,-0.081041954,-0.43658131,147.15823,149.18196,161.86188,157.06877,-0.36076972,327.71689,0.054075252
2.0737,-0.080148488,-0.43476376,147.17735,149.18875,161.8768,157.08348,-0.3611438,327.71848,0.067481481
2.0738001,-0.079257101,-0.43252653,147.19633,149.19553,161.89171,157.09821,-0.36151528,327.72006,0.080826156
2.0739,-0.0783678,-0.42987168,147.21518,149.20227,161.90663,157.11292,-0.36188418,327.72162,0.094096124
2.0739999,-0.077480584,-0.42680177,147.2339,149.20898,161.92155,157.12764,-0.36225045,327.72321,0.10727832
2.0741,-0.076595441,-0.42331973,147.25249,149.21567,161.93648,157.14236,-0.36261404,327.72479,0.12035978
2.0741999,-0.075712368,-0.41942888,147.27095,149.22234,161.9514,157.15709,-0.36297491,327.72635,0.13332757
2.0743001,-0.074831374,-0.415133,147.28928,149.22897,161.96632,157.17183,-0.36333305,327.72794,0.14616896
2.0743999,-0.073952436,-0.41043618,147.30748,149.23558,161.98125,157.18655,-0.36368841,327.72949,0.15887128
2.0745001,-0.073075555,-0.40534297,147.32555,149.24217,161.99617,157.20128,-0.36404094,327.73105,0.17142199
2.0746,-0.072200723,-0.3998583,147.34349,149.24873,162.01109,157.21602,-0.36439067,327.73264,0.18380873
2.0747001,-0.071327925,-0.39398751,147.3613,149.25526,162.02602,157.23076,-0.36473751,327.73419,0.19601931
2.0748,-0.070457153,-0.38773623,147.37898,149.26176,162.04094,157.24548,-0.36508143,327.73575,0.20804165
2.0748999,-0.069588393,-0.38111058,147.39653,149.26825,162.05588,157.26022,-0.36542246,327.7373,0.21986394
2.075,-0.06872163,-0.37411696,147.41396,149.2747,162.0708,157.27496,-0.36576048,327.73889,0.23147447
2.0750999,-0.067856856,-0.36676219,147.43126,149.28114,162.08572,157.28972,-0.36609551,327.74045,0.24286182
2.0752001,-0.066994049,-0.35905343,147.44843,149.28755,162.10065,157.30446,-0.36642754,327.742,0.25401476
2.0753,-0.066133201,-0.35099819,147.46547,149.29393,162.11559,157.3192,-0.36675653,327.74356,0.26492226
2.0754001,-0.065274283,-0.34260431,147.48239,149.30028,162.13051,157.33395,-0.36708242,327.74512,0.27557355
2.0755,-0.06441728,-0.33387995,147.49919,149.30661,162.14545,157.34869,-0.36740521,327.74667,0.28595814
2.0755999,-0.063562177,-0.32483363,147.51587,149.31293,162.16037,157.36345,-0.36772487,327.74823,0.29606575
2.0757,-0.062708959,-0.31547418,147.53242,149.3192,162.17531,157.3782,-0.36804137,327.74979,0.30588642
2.0757999,-0.061857589,-0.30581075,147.54887,149.32545,162.19023,157.39296,-0.36835471,327.75131,0.31541041
2.0759001,-0.061008058,-0.29585275,147.56519,149.3317,162.20517,157.40771,-0.36866486,327.75287,0.32462835
2.076,-0.060160339,-0.28560993,147.58139,149.33791,162.22011,157.42247,-0.36897177,327.75443,0.33353111
2.0761001,-0.059314407,-0.27509227,147.59747,149.34409,162.23503,157.43723,-0.36927542,327.75598,0.34210992
2.0762,-0.058470238,-0.26431009,147.61343,149.35023,162.24997,157.45198,-0.36957586,327.75751,0.35035622
2.0762999,-0.057627808,-0.2532739,147.62929,149.35638,162.26491,157.46675,-0.36987299,327.75906,0.35826194
2.0764,-0.056787092,-0.24199449,147.64503,149.36249,162.27985,157.48151,-0.37016681,327.76062,0.36581919
2.0764999,-0.055948064,-0.23048291,147.66068,149.36858,162.29478,157.49628,-0.37045732,327.76215,0.37302053
2.0766001,-0.055110697,-0.21875043,147.67619,149.37463,162.30972,157.51105,-0.37074453,327.7637,0.37985879
2.0767,-0.054274961,-0.20680851,147.6916,149.38068,162.32466,157.52582,-0.37102836,327.76523,0.38632721
2.0768001,-0.053440828,-0.19466886,147.70691,149.38669,162.3396,157.54059,-0.37130883,327.76678,0.3924194
2.0769,-0.052608274,-0.18234336,147.72212,149.39268,162.35454,157.55536,-0.37158594,327.76831,0.39812928
2.0769999,-0.051777266,-0.16984408,147.73721,149.39865,162.36948,157.57013,-0.37185967,327.76984,0.4034512
2.0771,-0.050947774,-0.15718326,147.75221,149.40459,162.38441,157.5849,-0.37212998,327.77139,0.40837985
2.0771999,-0.050119769,-0.14437331,147.76712,149.41051,162.39935,157.59969,-0.37239692,327.77292,0.4129104
2.0773001,-0.04929322,-0.1314268,147.78192,149.4164,162.41429,157.61446,-0.3726604,327.77444,0.41703823
2.0774,-0.048468098,-0.11835638,147.79663,149.42227,162.42923,157.62924,-0.37292048,327.77597,0.42075932
2.0775001,-0.047644369,-0.10517489,147.81125,149.42813,162.44418,157.64401,-0.37317714,327.77753,0.42406991
2.0776,-0.046822004,-0.091895252,147.82576,149.43396,162.45912,157.6588,-0.37343034,327.77905,0.42696673
2.0776999,-0.046000972,-0.078530475,147.84019,149.43976,162.47406,157.67358,-0.37368011,327.78058,0.42944682
2.0778,-0.045181241,-0.065093674,147.85454,149.44554,162.48901,157.68837,-0.37392646,327.7821,0.43150771
2.0778999,-0.044362776,-0.051598039,147.86879,149.45129,162.50395,157.70316,-0.37416935,327.78363,0.43314731
2.0780001,-0.043545548,-0.038056787,147.88297,149.45703,162.51891,157.71794,-0.37440878,327.78516,0.43436399
2.0781,-0.042729519,-0.024483221,147.89705,149.46274,162.53384,157.73273,-0.37464476,327.78668,0.43515646
2.0782001,-0.041914668,-0.010890658,147.91106,149.46843,162.5488,157.74751,-0.3748773,327.78821,0.4355239
2.0783,-0.041100949,0.0027075687,147.92499,149.47409,162.56374,157.76231,-0.37510639,327.78973,0.4354659
2.0783999,-0.04028834,0.016298108,147.93884,149.47974,162.57869,157.7771,-0.37533206,327.79123,0.43498245
2.0785,-0.039476801,0.029867616,147.95262,149.48537,162.59364,157.7919,-0.37555426,327.79276,0.43407398
2.0785999,-0.038666304,0.043402772,147.96632,149.49097,162.60858,157.80669,-0.37577304,327.79428,0.43274134
2.0787001,-0.037856817,0.05689029,147.97995,149.49654,162.62354,157.82149,-0.37598839,327.79581,0.43098575
2.0788,-0.037048303,0.070316918,147.99352,149.50209,162.63849,157.83629,-0.37620035,327.7973,0.42880893
2.0789001,-0.036240734,0.083669476,148.00702,149.50763,162.65344,157.85109,-0.37640885,327.79883,0.42621297
2.079,-0.035434075,0.096934848,148.02045,149.51314,162.66838,157.86589,-0.37661394,327.80035,0.42320031
2.0790999,-0.034628298,0.11009999,148.03381,149.51863,162.68333,157.88069,-0.37681568,327.80185,0.41977394
2.0792,-0.033823367,0.123152,148.04712,149.52409,162.69829,157.89549,-0.37701401,327.80338,0.41593713
2.0792999,-0.033019252,0.136078,148.06036,149.52954,162.71324,157.91031,-0.37720895,327.80487,0.4116936
2.0794001,-0.032215923,0.14886534,148.07355,149.53496,162.7282,157.92511,-0.37740055,327.8064,0.40704751
2.0795,-0.031413347,0.16150144,148.08669,149.54036,162.74315,157.93991,-0.37758878,327.80789,0.40200338
2.0796001,-0.030611495,0.17397384,148.09976,149.54575,162.7581,157.95473,-0.3777737,327.80939,0.39656606
2.0797,-0.029810335,0.18627034,148.11279,149.5511,162.77306,157.96954,-0.37795532,327.81091,0.39074093
2.0797999,-0.02900984,0.19837882,148.12578,149.55644,162.78801,157.98434,-0.37813359,327.81241,0.38453364
2.0799,-0.028209977,0.21028736,148.1387,149.56175,162.80296,157.99916,-0.37830862,327.8139,0.37795028
2.0799999,-0.02741072,0.22198427,148.1516,149.56705,162.81793,158.01398,-0.37848035,327.81543,0.37099722
2.0801001,-0.026612036,0.23345806,148.16443,149.57233,162.83289,158.02879,-0.37864885,327.81693,0.36368132
2.0802,-0.025813902,0.24469742,148.17723,149.57758,162.84784,158.04361,-0.37881413,327.81842,0.35600966
2.0803001,-0.025016287,0.25569129,148.18999,149.58281,162.86279,158.05843,-0.3789762,327.81992,0.34798983
2.0804,-0.024219165,0.26642889,148.20271,149.58803,162.87776,158.07324,-0.37913507,327.82141,0.33962962
2.0804999,-0.023422508,0.27689964,148.21539,149.59322,162.89272,158.08807,-0.37929079,327.82291,0.33093727
2.0806,-0.02262629,0.28709322,148.22803,149.59837,162.90767,158.10289,-0.37944335,327.8244,0.32192123
2.0806999,-0.021830488,0.2969996,148.24065,149.60353,162.92264,158.11772,-0.37959281,327.8259,0.31259036
2.0808001,-0.021035073,0.30660906,148.25322,149.60866,162.93759,158.13254,-0.37973917,327.82739,0.30295381
2.0809,-0.020240024,0.3159121,148.26576,149.61377,162.95256,158.14737,-0.37988248,327.82889,0.29302099
2.0810001,-0.019445315,0.32489958,148.27829,149.61885,162.96751,158.16219,-0.38002273,327.83038,0.28280169
2.0811,-0.018650925,0.3335627,148.29077,149.62392,162.98248,158.17702,-0.38015997,327.83188,0.27230591
2.0811999,-0.017856829,0.34189284,148.30324,149.62897,162.99745,158.19185,-0.3802942,327.83337,0.2615439
2.0813,-0.017063007,0.34988186,148.31569,149.63399,163.01241,158.20668,-0.38042551,327.83487,0.25052628
2.0813999,-0.016269436,0.35752186,148.32809,149.63899,163.02737,158.22151,-0.38055384,327.83636,0.23926385
2.0815001,-0.015476099,0.36480534,148.3405,149.64398,163.04233,158.23634,-0.38067931,327.83783,0.22776763
2.0816,-0.014682973,0.37172508,148.35286,149.64896,163.0573,158.25117,-0.38080189,327.83932,0.21604893
2.0817001,-0.01389004,0.37827432,148.36522,149.6539,163.07227,158.26602,-0.3809216,327.84082,0.20411924
2.0818,-0.013097282,0.38444653,148.37756,149.65883,163.08723,158.28085,-0.38103852,327.84229,0.19199027
2.0818999,-0.012304682,0.39023569,148.38988,149.66373,163.1022,158.2957,-0.38115263,327.84378,0.17967394
2.082,-0.011512224,0.39563608,148.40218,149.66861,163.11716,158.31053,-0.381264,327.84528,0.16718234
2.0820999,-0.010719889,0.40064237,148.41447,149.67348,163.13213,158.32538,-0.38137263,327.84674,0.15452775
2.0822001,-0.009927664,0.4052496,148.42674,149.67833,163.14709,158.34021,-0.38147861,327.84824,0.14172259
2.0822999,-0.0091355341,0.40945321,148.43901,149.68315,163.16206,158.35506,-0.3815819,327.8497,0.12877944
2.0824001,-0.0083434861,0.41324911,148.45125,149.68797,163.17703,158.3699,-0.38168254,327.8512,0.11571103
2.0825,-0.0075515071,0.41663352,148.4635,149.69275,163.192,158.38475,-0.38178062,327.85266,0.10253019
2.0826001,-0.0067595849,0.41960305,148.47572,149.69753,163.20697,158.3996,-0.38187614,327.85413,0.089249879
2.0827,-0.0059677083,0.42215484,148.48795,149.70227,163.22194,158.41444,-0.38196912,327.85562,0.075883158
2.0827999,-0.0051758671,0.42428631,148.50017,149.70702,163.23691,158.42929,-0.3820596,327.85709,0.062443152
2.0829,-0.004384052,0.42599535,148.51237,149.71172,163.25189,158.44414,-0.38214764,327.85855,0.048943084
2.0829999,-0.0035922539,0.42728028,148.52457,149.71642,163.26686,158.459,-0.38223326,327.86005,0.035396233
2.0831001,-0.0028004651,0.42813984,148.53676,149.72108,163.28183,158.47385,-0.38231647,327.86151,0.021815917
2.0832,-0.0020086784,0.4285731,148.54895,149.72575,163.2968,158.48871,-0.38239732,327.86298,0.008215487
2.0833001,-0.0012168878,0.42857969,148.56113,149.73039,163.31177,158.50356,-0.38247585,327.86444,-0.0053916723
2.0834,-0.00042508787,0.42815956,148.5733,149.735,163.32675,158.51842,-0.38255209,327.86591,-0.018992178
2.0834999,0.00036672616,0.42731309,148.58548,149.73961,163.34172,158.53328,-0.38262609,327.8674,-0.032572649
2.0836,0.0011585579,0.4260411,148.59766,149.74419,163.35669,158.54813,-0.38269785,327.86887,-0.046119727
2.0836999,0.0019504103,0.42434487,148.60983,149.74875,163.37167,158.56299,-0.38276744,327.87033,-0.059620075
2.0838001,0.0027422856,0.42222601,148.62199,149.7533,163.38664,158.57785,-0.38283488,327.8718,-0.073060408
2.0839,0.003534185,0.41968659,148.63416,149.75783,163.40163,158.59271,-0.38290021,327.87326,-0.08642751
2.0840001,0.0043261088,0.41672912,148.64632,149.76233,163.4166,158.60757,-0.38296345,327.87473,-0.099708207
2.0841,0.0051180571,0.41335648,148.65848,149.76682,163.43158,158.62245,-0.38302463,327.87619,-0.11288943
2.0841999,0.0059100282,0.40957198,148.67064,149.77129,163.44655,158.63731,-0.38308382,327.87766,-0.1259582
2.0843,0.0067020208,0.40537933,148.68279,149.77574,163.46153,158.65218,-0.38314101,327.87909,-0.13890168
2.0843999,0.0074940319,0.40078261,148.69495,149.78018,163.4765,158.66705,-0.38319629,327.88055,-0.15170707
2.0845001,0.008286058,0.39578637,148.70709,149.78459,163.49149,158.68192,-0.38324964,327.88202,-0.1643618
2.0846,0.0090780947,0.39039552,148.71924,149.789,163.50645,158.69679,-0.38330111,327.88348,-0.17685339
2.0847001,0.009870138,0.38461536,148.73138,149.79338,163.52144,158.71167,-0.38335076,327.88495,-0.18916954
2.0848,0.010662181,0.3784515,148.74353,149.79774,163.53642,158.72653,-0.38339859,327.88638,-0.2012981
2.0848999,0.011454217,0.37191007,148.75568,149.80209,163.55141,158.74141,-0.38344464,327.88785,-0.21322715
2.085,0.012246241,0.36499745,148.76782,149.80643,163.56638,158.75629,-0.38348895,327.88931,-0.22494492
2.0850999,0.013038241,0.35772043,148.77995,149.81073,163.58136,158.77116,-0.38353154,327.89075,-0.23643987
2.0852001,0.013830213,0.35008621,148.79208,149.81503,163.59634,158.78604,-0.38357249,327.89221,-0.24770065
2.0853,0.014622144,0.34210226,148.80423,149.81931,163.61133,158.80092,-0.38361177,327.89368,-0.2587162
2.0854001,0.015414027,0.33377641,148.81635,149.82356,163.62631,158.81581,-0.38364941,327.89511,-0.26947561
2.0855,0.016205847,0.3251169,148.82848,149.8278,163.6413,158.83069,-0.3836855,327.89658,-0.27996829
2.0855999,0.016997598,0.31613222,148.84059,149.83203,163.65627,158.84557,-0.38372004,327.89801,-0.29018393
2.0857,0.017789265,0.30683121,148.85271,149.83624,163.67125,158.86046,-0.38375306,327.89948,-0.3001124
2.0857999,0.018580835,0.297223,148.86481,149.84042,163.68623,158.87534,-0.38378456,327.90091,-0.30974391
2.0859001,0.019372296,0.2873171,148.87691,149.8446,163.70122,158.89023,-0.38381463,327.90237,-0.31906903
2.086,0.020163633,0.27712315,148.88901,149.84875,163.7162,158.90512,-0.38384324,327.90381,-0.32807848
2.0861001,0.020954832,0.2666513,148.90109,149.85291,163.73119,158.92001,-0.38387045,327.90524,-0.33676338
2.0862,0.021745879,0.2559118,148.91318,149.85703,163.74619,158.93489,-0.38389632,327.90671,-0.34511518
2.0862999,0.022536758,0.24491519,148.92525,149.86113,163.76117,158.94978,-0.38392082,327.90814,-0.35312566
2.0864,0.023327453,0.23367234,148.9373,149.86522,163.77615,158.96468,-0.38394397,327.90958,-0.36078683
2.0864999,0.024117947,0.22219431,148.94936,149.86929,163.79114,158.97958,-0.38396585,327.91104,-0.3680912
2.0866001,0.024908222,0.21049239,148.9614,149.87335,163.80612,158.99448,-0.38398647,327.91248,-0.3750315
2.0867,0.025698261,0.1985781,148.97342,149.8774,163.82111,159.00937,-0.38400584,327.91391,-0.38160092
2.0868001,0.026488049,0.18646319,148.98543,149.88142,163.83611,159.02426,-0.38402399,327.91534,-0.38779292
2.0869,0.027277565,0.17415957,148.99744,149.88542,163.85109,159.03917,-0.38404095,327.91678,-0.39360142
2.0869999,0.02806679,0.16167936,149.00941,149.88942,163.86607,159.05406,-0.38405675,327.91824,-0.39902061
2.0871,0.028855704,0.14903486,149.02138,149.89339,163.88107,159.06897,-0.38407138,327.91968,-0.40404519
2.0871999,0.029644288,0.13623852,149.03334,149.89735,163.89606,159.08388,-0.38408491,327.92111,-0.40867016
2.0873001,0.030432524,0.12330294,149.04527,149.90129,163.91104,159.09877,-0.38409734,327.92255,-0.41289091
2.0874,0.03122039,0.11024088,149.05719,149.90523,163.92604,159.11368,-0.38410866,327.92398,-0.41670331
2.0875001,0.032007866,0.097065188,149.06909,149.90913,163.94102,159.12859,-0.38411894,327.92542,-0.42010355
2.0876,0.032794926,0.083788864,149.08096,149.91302,163.95602,159.14349,-0.38412821,327.92685,-0.42308822
2.0876999,0.033581559,0.070424974,149.09282,149.9169,163.97101,159.1584,-0.38413644,327.92828,-0.42565441
2.0878,0.034367736,0.056986704,149.10464,149.92078,163.98601,159.17331,-0.38414365,327.92972,-0.42779952
2.0878999,0.035153434,0.043487296,149.11646,149.92462,164.00099,159.18822,-0.38414988,327.93115,-0.42952144
2.0880001,0.035938635,0.029940043,149.12825,149.92845,164.01599,159.20314,-0.38415515,327.93259,-0.43081841
2.0881,0.036723316,0.016358308,149.14,149.93227,164.03098,159.21805,-0.38415951,327.93399,-0.43168911
2.0882001,0.037507456,0.0027554822,149.15173,149.93607,164.04597,159.23297,-0.3841629,327.93542,-0.43213272
2.0883,0.03829103,-0.01085503,149.16344,149.93985,164.06097,159.24788,-0.38416538,327.93686,-0.43214872
2.0883999,0.039074015,-0.024459805,149.17511,149.94362,164.07596,159.2628,-0.38416696,327.93829,-0.43173704
2.0885,0.039856389,-0.038045425,149.18675,149.94737,164.09096,159.27771,-0.38416767,327.93973,-0.43089813
2.0885999,0.040638126,-0.0515985,149.19836,149.95113,164.10596,159.29263,-0.38416749,327.94113,-0.42963269
2.0887001,0.041419212,-0.065105654,149.20995,149.95485,164.12094,159.30756,-0.38416645,327.94257,-0.42794201
2.0888,0.042199615,-0.078553572,149.2215,149.95856,164.13594,159.32248,-0.38416457,327.944,-0.42582771
2.0889001,0.042979315,-0.091928989,149.23302,149.96225,164.15094,159.3374,-0.38416186,327.9454,-0.42329183
2.089,0.043758288,-0.1052187,149.24449,149.96593,164.16594,159.35233,-0.38415831,327.94684,-0.42033681
2.0890999,0.044536512,-0.1184096,149.25594,149.96959,164.18092,159.36725,-0.38415396,327.94827,-0.41696557
2.0892,0.045313962,-0.13148868,149.26733,149.97324,164.19592,159.38217,-0.38414881,327.94968,-0.41318139
2.0892999,0.046090618,-0.14444302,149.2787,149.97687,164.21092,159.39709,-0.38414285,327.95111,-0.40898794
2.0894001,0.046866454,-0.15725984,149.29002,149.98048,164.22592,159.41203,-0.38413608,327.95251,-0.40438935
2.0895,0.047641449,-0.16992649,149.3013,149.9841,164.24092,159.42696,-0.38412857,327.95395,-0.3993901
2.0896001,0.048415575,-0.18243046,149.31255,149.98769,164.25592,159.44189,-0.38412026,327.95535,-0.39399511
2.0897,0.049188819,-0.19475943,149.32375,149.99126,164.27092,159.45682,-0.3841112,327.95679,-0.38820961
2.0897999,0.04996115,-0.20690119,149.3349,149.99483,164.28592,159.47176,-0.38410136,327.95819,-0.38203934
2.0899,0.050732546,-0.21884377,149.34599,149.99837,164.30092,159.48669,-0.38409078,327.95963,-0.37549031
2.0899999,0.051502988,-0.23057537,149.35706,150.00189,164.31592,159.50162,-0.38407946,327.96103,-0.36856893
2.0901,0.05227245,-0.24208441,149.36807,150.00542,164.33092,159.51656,-0.38406736,327.96243,-0.36128202
2.0901999,0.053040914,-0.2533595,149.37903,150.00891,164.34592,159.53149,-0.38405454,327.96387,-0.35363671
2.0903001,0.053808358,-0.26438951,149.38995,150.01241,164.36092,159.54643,-0.38404098,327.96527,-0.34564048
2.0904,0.054574758,-0.27516356,149.40082,150.01588,164.37592,159.56137,-0.38402665,327.96667,-0.33730125
2.0905001,0.055340093,-0.28567097,149.41162,150.01933,164.39093,159.57631,-0.3840116,327.96811,-0.32862714
2.0906,0.05610434,-0.29590139,149.42238,150.02278,164.40593,159.59126,-0.3839958,327.96951,-0.31962672
2.0906999,0.056867484,-0.30584463,149.43309,150.02621,164.42093,159.6062,-0.38397929,327.97092,-0.31030878
2.0908,0.057629496,-0.31549096,149.44374,150.02963,164.43593,159.62114,-0.38396201,327.97232,-0.30068251
2.0908999,0.058390364,-0.32483074,149.45433,150.03304,164.45093,159.63609,-0.383944,327.97375,-0.29075736
2.0910001,0.059150066,-0.33385479,149.46487,150.03642,164.46594,159.65103,-0.38392526,327.97516,-0.28054309
2.0911,0.05990858,-0.34255415,149.47536,150.03979,164.48094,159.66599,-0.38390577,327.97656,-0.27004972
2.0912001,0.060665887,-0.35092023,149.48578,150.04317,164.49594,159.68092,-0.38388553,327.97797,-0.2592876
2.0913,0.061421968,-0.35894474,149.49615,150.04651,164.51096,159.69588,-0.38386455,327.97937,-0.24826728
2.0913999,0.062176805,-0.36661974,149.50645,150.04985,164.52596,159.71083,-0.3838428,327.98077,-0.2369996
2.0915,0.062930383,-0.37393758,149.51671,150.05316,164.54095,159.72578,-0.3838203,327.98218,-0.22549567
2.0915999,0.063682683,-0.38089105,149.52689,150.05647,164.55597,159.74074,-0.38379705,327.98358,-0.21376675
2.0917001,0.064433679,-0.38747326,149.53702,150.05977,164.57097,159.75569,-0.383773,327.98499,-0.20182444
2.0918,0.065183364,-0.39367765,149.54707,150.06305,164.58598,159.77065,-0.3837482,327.98639,-0.18968046
2.0919001,0.065931723,-0.39949805,149.55707,150.06631,164.60098,159.7856,-0.38372263,327.98779,-0.17734674
2.092,0.066678733,-0.40492874,149.567,150.06956,164.616,159.80055,-0.38369626,327.9892,-0.16483544
2.0920999,0.067424379,-0.40996426,149.57687,150.0728,164.631,159.81551,-0.38366911,327.9906,-0.15215887
2.0922,0.068168655,-0.41459963,149.58669,150.07603,164.64601,159.83046,-0.38364115,327.992,-0.13932951
2.0922999,0.06891153,-0.41883025,149.59642,150.07925,164.66101,159.84543,-0.38361239,327.99341,-0.12635997
2.0924001,0.069653004,-0.42265189,149.60609,150.08244,164.67603,159.86038,-0.38358283,327.99481,-0.11326303
2.0925,0.070393063,-0.42606071,149.61571,150.08563,164.69102,159.87535,-0.38355243,327.99622,-0.10005158
2.0926001,0.071131684,-0.42905331,149.62524,150.08881,164.70604,159.8903,-0.3835212,327.99759,-0.086738639
2.0927,0.071868859,-0.43162674,149.6347,150.09196,164.72105,159.90527,-0.38348913,327.99899,-0.073337302
2.0927999,0.072604574,-0.43377835,149.64412,150.09512,164.73605,159.92024,-0.3834562,328.0004,-0.059860766
2.0929,0.073338822,-0.43550602,149.65346,150.09825,164.75107,159.9352,-0.3834224,328.0018,-0.046322308
2.0929999,0.074071594,-0.43680796,149.66272,150.10138,164.76608,159.95016,-0.38338777,328.0032,-0.03273527
2.0931001,0.074802868,-0.43768287,149.67192,150.10448,164.78108,159.96513,-0.38335225,328.00458,-0.019113017
2.0932,0.075532645,-0.43812981,149.68105,150.10757,164.7961,159.9801,-0.38331583,328.00598,-0.0054689813
2.0933001,0.076260909,-0.43814832,149.69011,150.11066,164.81111,159.99507,-0.38327849,328.00739,0.0081833955
2.0934,0.076987654,-0.4377383,149.6991,150.11374,164.82613,160.01004,-0.38324025,328.00876,0.021830667
2.0934999,0.077712871,-0.43690011,149.70802,150.11679,164.84113,160.02501,-0.38320109,328.01016,0.035459381
2.0936,0.078436553,-0.43563452,149.71687,150.11984,164.85614,160.03998,-0.38316101,328.01157,0.049056113
2.0936999,0.079158686,-0.43394276,149.72565,150.12288,164.87115,160.05495,-0.38311997,328.01294,0.062607452
2.0938001,0.079879269,-0.43182641,149.73436,150.12589,164.88617,160.06993,-0.38307798,328.01434,0.076100059
2.0939,0.080598302,-0.42928752,149.743,150.12891,164.90118,160.0849,-0.383035,328.01572,0.089520618
2.0940001,0.081315763,-0.42632854,149.75157,150.1319,164.9162,160.09987,-0.38299105,328.01712,0.10285591
2.0941,0.08203166,-0.42295232,149.76007,150.13489,164.93121,160.11485,-0.3829461,328.01849,0.11609277
2.0941999,0.082745984,-0.41916215,149.76851,150.13785,164.94621,160.12982,-0.38290015,328.0199,0.12921816
2.0943,0.083458729,-0.41496176,149.77686,150.14081,164.96123,160.14481,-0.38285321,328.02127,0.14221916
2.0943999,0.084169887,-0.41035512,149.78516,150.14375,164.97624,160.15977,-0.3828052,328.02267,0.1550829
2.0945001,0.084879473,-0.40534684,149.79337,150.1467,164.99126,160.17476,-0.38275614,328.02405,0.16779673
2.0946,0.085587464,-0.39994177,149.80151,150.14961,165.00627,160.18974,-0.38270605,328.02545,0.1803481
2.0947001,0.086293869,-0.39414516,149.8096,150.15253,165.02129,160.20473,-0.38265488,328.02682,0.19272462
2.0948,0.086998679,-0.3879627,149.81761,150.15543,165.0363,160.2197,-0.38260263,328.02823,0.20491408
2.0948999,0.087701902,-0.38140044,149.82555,150.15831,165.05133,160.23468,-0.38254932,328.0296,0.21690446
2.095,0.088403538,-0.37446475,149.83342,150.16119,165.06635,160.24966,-0.38249487,328.03098,0.22868393
2.0950999,0.08910358,-0.3671625,149.84122,150.16405,165.08136,160.26465,-0.38243929,328.03238,0.24024087
2.0952001,0.089802027,-0.35950077,149.84895,150.1669,165.09637,160.27963,-0.3823826,328.03375,0.25156385
2.0953,0.090498887,-0.35148707,149.85661,150.16974,165.11139,160.29462,-0.38232476,328.03513,0.26264173
2.0954001,0.09119416,-0.34312931,149.86421,150.17256,165.1264,160.3096,-0.38226575,328.0365,0.27346352
2.0955,0.091887847,-0.33443561,149.87175,150.17538,165.14142,160.3246,-0.38220561,328.0379,0.28401858
2.0955999,0.092579946,-0.32541454,149.87921,150.17819,165.15645,160.33958,-0.38214424,328.03928,0.29429647
2.0957,0.093270466,-0.31607494,149.8866,150.18098,165.17146,160.35457,-0.38208172,328.04065,0.30428705
2.0957999,0.093959413,-0.30642593,149.89394,150.18376,165.18648,160.36955,-0.38201797,328.04202,0.31398043
