"Time","vC[2]","iL[1]","iL[2]","vC[3]","vC[1]","iL[3]"
0.87900001,0.0048508756,0.0048508756,0.0048508756,0.0048508756,0.0048508756,0.0048508756
0.87919998,0.0048419479,0.0048419479,0.0048419479,0.0048419479,0.0048419479,0.0048419479
0.87940001,0.004833037,0.004833037,0.004833037,0.004833037,0.004833037,0.004833037
0.87959999,0.0048241424,0.0048241424,0.0048241424,0.0048241424,0.0048241424,0.0048241424
0.87980002,0.0048152641,0.0048152641,0.0048152641,0.0048152641,0.0048152641,0.0048152641
0.88,0.0048064026,0.0048064026,0.0048064026,0.0048064026,0.0048064026,0.0048064026
0.88020003,0.0047975569,0.0047975569,0.0047975569,0.0047975569,0.0047975569,0.0047975569
0.8804,0.0047887275,0.0047887275,0.0047887275,0.0047887275,0.0047887275,0.0047887275
0.88059998,0.0047799144,0.0047799144,0.0047799144,0.0047799144,0.0047799144,0.0047799144
0.88080001,0.0047711176,0.0047711176,0.0047711176,0.0047711176,0.0047711176,0.0047711176
0.88099998,0.0047623371,0.0047623371,0.0047623371,0.0047623371,0.0047623371,0.0047623371
0.88120002,0.0047535724,0.0047535724,0.0047535724,0.0047535724,0.0047535724,0.0047535724
0.88139999,0.0047448245,0.0047448245,0.0047448245,0.0047448245,0.0047448245,0.0047448245
0.88160002,0.0047360919,0.0047360919,0.0047360919,0.0047360919,0.0047360919,0.0047360919
0.8818,0.0047273757,0.0047273757,0.0047273757,0.0047273757,0.0047273757,0.0047273757
0.88200003,0.0047186757,0.0047186757,0.0047186757,0.0047186757,0.0047186757,0.0047186757
0.8822,0.0047099916,0.0047099916,0.0047099916,0.0047099916,0.0047099916,0.0047099916
0.88239998,0.0047013233,0.0047013233,0.0047013233,0.0047013233,0.0047013233,0.0047013233
0.88260001,0.0046926714,0.0046926714,0.0046926714,0.0046926714,0.0046926714,0.0046926714
0.88279998,0.0046840352,0.0046840352,0.0046840352,0.0046840352,0.0046840352,0.0046840352
0.88300002,0.0046754144,0.0046754144,0.0046754144,0.0046754144,0.0046754144,0.0046754144
0.88319999,0.0046668099,0.0046668099,0.0046668099,0.0046668099,0.0046668099,0.0046668099
0.88340002,0.0046582213,0.0046582213,0.0046582213,0.0046582213,0.0046582213,0.0046582213
0.8836,0.0046496484,0.0046496484,0.0046496484,0.0046496484,0.0046496484,0.0046496484
0.88380003,0.0046410915,0.0046410915,0.0046410915,0.0046410915,0.0046410915,0.0046410915
0.884,0.0046325503,0.0046325503,0.0046325503,0.0046325503,0.0046325503,0.0046325503
0.88419998,0.0046240245,0.0046240245,0.0046240245,0.0046240245,0.0046240245,0.0046240245
0.88440001,0.0046155145,0.0046155145,0.0046155145,0.0046155145,0.0046155145,0.0046155145
0.88459998,0.0046070204,0.0046070204,0.0046070204,0.0046070204,0.0046070204,0.0046070204
0.88480002,0.0045985417,0.0045985417,0.0045985417,0.0045985417,0.0045985417,0.0045985417
0.88499999,0.0045900787,0.0045900787,0.0045900787,0.0045900787,0.0045900787,0.0045900787
0.88520002,0.0045816312,0.0045816312,0.0045816312,0.0045816312,0.0045816312,0.0045816312
0.8854,0.0045731994,0.0045731994,0.0045731994,0.0045731994,0.0045731994,0.0045731994
0.88559997,0.0045647831,0.0045647831,0.0045647831,0.0045647831,0.0045647831,0.0045647831
0.8858,0.0045563821,0.0045563821,0.0045563821,0.0045563821,0.0045563821,0.0045563821
0.88599998,0.0045479964,0.0045479964,0.0045479964,0.0045479964,0.0045479964,0.0045479964
0.88620001,0.0045396267,0.0045396267,0.0045396267,0.0045396267,0.0045396267,0.0045396267
0.88639998,0.0045312722,0.0045312722,0.0045312722,0.0045312722,0.0045312722,0.0045312722
0.88660002,0.0045229327,0.0045229327,0.0045229327,0.0045229327,0.0045229327,0.0045229327
0.88679999,0.004514609,0.004514609,0.004514609,0.004514609,0.004514609,0.004514609
0.88700002,0.0045063002,0.0045063002,0.0045063002,0.0045063002,0.0045063002,0.0045063002
0.8872,0.0044980072,0.0044980072,0.0044980072,0.0044980072,0.0044980072,0.0044980072
0.88739997,0.0044897292,0.0044897292,0.0044897292,0.0044897292,0.0044897292,0.0044897292
0.8876,0.0044814665,0.0044814665,0.0044814665,0.0044814665,0.0044814665,0.0044814665
0.88779998,0.0044732187,0.0044732187,0.0044732187,0.0044732187,0.0044732187,0.0044732187
0.88800001,0.0044649863,0.0044649863,0.0044649863,0.0044649863,0.0044649863,0.0044649863
0.88819999,0.0044567692,0.0044567692,0.0044567692,0.0044567692,0.0044567692,0.0044567692
0.88840002,0.0044485671,0.0044485671,0.0044485671,0.0044485671,0.0044485671,0.0044485671
0.88859999,0.0044403798,0.0044403798,0.0044403798,0.0044403798,0.0044403798,0.0044403798
0.88880002,0.0044322079,0.0044322079,0.0044322079,0.0044322079,0.0044322079,0.0044322079
0.889,0.0044240509,0.0044240509,0.0044240509,0.0044240509,0.0044240509,0.0044240509
0.88919997,0.0044159093,0.0044159093,0.0044159093,0.0044159093,0.0044159093,0.0044159093
0.88940001,0.0044077821,0.0044077821,0.0044077821,0.0044077821,0.0044077821,0.0044077821
0.88959998,0.0043996703,0.0043996703,0.0043996703,0.0043996703,0.0043996703,0.0043996703
0.88980001,0.0043915734,0.0043915734,0.0043915734,0.0043915734,0.0043915734,0.0043915734
0.88999999,0.0043834914,0.0043834914,0.0043834914,0.0043834914,0.0043834914,0.0043834914
0.89020002,0.0043754238,0.0043754238,0.0043754238,0.0043754238,0.0043754238,0.0043754238
0.89039999,0.0043673716,0.0043673716,0.0043673716,0.0043673716,0.0043673716,0.0043673716
0.89060003,0.0043593338,0.0043593338,0.0043593338,0.0043593338,0.0043593338,0.0043593338
0.8908,0.0043513109,0.0043513109,0.0043513109,0.0043513109,0.0043513109,0.0043513109
0.89099997,0.0043433029,0.0043433029,0.0043433029,0.0043433029,0.0043433029,0.0043433029
0.89120001,0.0043353098,0.0043353098,0.0043353098,0.0043353098,0.0043353098,0.0043353098
0.89139998,0.0043273312,0.0043273312,0.0043273312,0.0043273312,0.0043273312,0.0043273312
0.89160001,0.0043193675,0.0043193675,0.0043193675,0.0043193675,0.0043193675,0.0043193675
0.89179999,0.0043114182,0.0043114182,0.0043114182,0.0043114182,0.0043114182,0.0043114182
0.89200002,0.0043034833,0.0043034833,0.0043034833,0.0043034833,0.0043034833,0.0043034833
0.89219999,0.0042955633,0.0042955633,0.0042955633,0.0042955633,0.0042955633,0.0042955633
0.89240003,0.0042876578,0.0042876578,0.0042876578,0.0042876578,0.0042876578,0.0042876578
0.8926,0.0042797672,0.0042797672,0.0042797672,0.0042797672,0.0042797672,0.0042797672
0.89279997,0.0042718905,0.0042718905,0.0042718905,0.0042718905,0.0042718905,0.0042718905
0.89300001,0.0042640287,0.0042640287,0.0042640287,0.0042640287,0.0042640287,0.0042640287
0.89319998,0.0042561814,0.0042561814,0.0042561814,0.0042561814,0.0042561814,0.0042561814
0.89340001,0.0042483485,0.0042483485,0.0042483485,0.0042483485,0.0042483485,0.0042483485
0.89359999,0.0042405301,0.0042405301,0.0042405301,0.0042405301,0.0042405301,0.0042405301
0.89380002,0.0042327256,0.0042327256,0.0042327256,0.0042327256,0.0042327256,0.0042327256
0.89399999,0.004224936,0.004224936,0.004224936,0.004224936,0.004224936,0.004224936
0.89420003,0.0042171604,0.0042171604,0.0042171604,0.0042171604,0.0042171604,0.0042171604
0.8944,0.0042093992,0.0042093992,0.0042093992,0.0042093992,0.0042093992,0.0042093992
0.89459997,0.0042016525,0.0042016525,0.0042016525,0.0042016525,0.0042016525,0.0042016525
0.89480001,0.0041939197,0.0041939197,0.0041939197,0.0041939197,0.0041939197,0.0041939197
0.89499998,0.0041862014,0.0041862014,0.0041862014,0.0041862014,0.0041862014,0.0041862014
0.89520001,0.0041784975,0.0041784975,0.0041784975,0.0041784975,0.0041784975,0.0041784975
0.89539999,0.0041708075,0.0041708075,0.0041708075,0.0041708075,0.0041708075,0.0041708075
0.89560002,0.0041631316,0.0041631316,0.0041631316,0.0041631316,0.0041631316,0.0041631316
0.89579999,0.0041554696,0.0041554696,0.0041554696,0.0041554696,0.0041554696,0.0041554696
0.89600003,0.004147822,0.004147822,0.004147822,0.004147822,0.004147822,0.004147822
0.8962,0.0041401885,0.0041401885,0.0041401885,0.0041401885,0.0041401885,0.0041401885
0.89639997,0.0041325693,0.0041325693,0.0041325693,0.0041325693,0.0041325693,0.0041325693
0.89660001,0.0041249637,0.0041249637,0.0041249637,0.0041249637,0.0041249637,0.0041249637
0.89679998,0.0041173724,0.0041173724,0.0041173724,0.0041173724,0.0041173724,0.0041173724
0.89700001,0.0041097947,0.0041097947,0.0041097947,0.0041097947,0.0041097947,0.0041097947
0.89719999,0.004102231,0.004102231,0.004102231,0.004102231,0.004102231,0.004102231
0.89740002,0.0040946817,0.0040946817,0.0040946817,0.0040946817,0.0040946817,0.0040946817
0.8976,0.0040871459,0.0040871459,0.0040871459,0.0040871459,0.0040871459,0.0040871459
0.89780003,0.0040796241,0.0040796241,0.0040796241,0.0040796241,0.0040796241,0.0040796241
0.898,0.0040721158,0.0040721158,0.0040721158,0.0040721158,0.0040721158,0.0040721158
0.89819998,0.0040646219,0.0040646219,0.0040646219,0.0040646219,0.0040646219,0.0040646219
0.89840001,0.0040571415,0.0040571415,0.0040571415,0.0040571415,0.0040571415,0.0040571415
0.89859998,0.0040496746,0.0040496746,0.0040496746,0.0040496746,0.0040496746,0.0040496746
0.89880002,0.0040422217,0.0040422217,0.0040422217,0.0040422217,0.0040422217,0.0040422217
0.89899999,0.0040347828,0.0040347828,0.0040347828,0.0040347828,0.0040347828,0.0040347828
0.89920002,0.0040273569,0.0040273569,0.0040273569,0.0040273569,0.0040273569,0.0040273569
0.8994,0.0040199454,0.0040199454,0.0040199454,0.0040199454,0.0040199454,0.0040199454
0.89960003,0.004012547,0.004012547,0.004012547,0.004012547,0.004012547,0.004012547
0.8998,0.0040051625,0.0040051625,0.0040051625,0.0040051625,0.0040051625,0.0040051625
0.89999998,0.0039977916,0.0039977916,0.0039977916,0.0039977916,0.0039977916,0.0039977916
0.90020001,0.0039904341,0.0039904341,0.0039904341,0.0039904341,0.0039904341,0.0039904341
0.90039998,0.0039830902,0.0039830902,0.0039830902,0.0039830902,0.0039830902,0.0039830902
0.90060002,0.0039757597,0.0039757597,0.0039757597,0.0039757597,0.0039757597,0.0039757597
0.90079999,0.0039684428,0.0039684428,0.0039684428,0.0039684428,0.0039684428,0.0039684428
0.90100002,0.0039611394,0.0039611394,0.0039611394,0.0039611394,0.0039611394,0.0039611394
0.9012,0.0039538494,0.0039538494,0.0039538494,0.0039538494,0.0039538494,0.0039538494
0.90140003,0.003946573,0.003946573,0.003946573,0.003946573,0.003946573,0.003946573
0.9016,0.0039393096,0.0039393096,0.0039393096,0.0039393096,0.0039393096,0.0039393096
0.90179998,0.0039320597,0.0039320597,0.0039320597,0.0039320597,0.0039320597,0.0039320597
0.90200001,0.0039248234,0.0039248234,0.0039248234,0.0039248234,0.0039248234,0.0039248234
0.90219998,0.0039176005,0.0039176005,0.0039176005,0.0039176005,0.0039176005,0.0039176005
0.90240002,0.0039103907,0.0039103907,0.0039103907,0.0039103907,0.0039103907,0.0039103907
0.90259999,0.0039031939,0.0039031939,0.0039031939,0.0039031939,0.0039031939,0.0039031939
0.90280002,0.0038960106,0.0038960106,0.0038960106,0.0038960106,0.0038960106,0.0038960106
0.903,0.0038888406,0.0038888406,0.0038888406,0.0038888406,0.0038888406,0.0038888406
0.90319997,0.0038816836,0.0038816836,0.0038816836,0.0038816836,0.0038816836,0.0038816836
0.9034,0.0038745399,0.0038745399,0.0038745399,0.0038745399,0.0038745399,0.0038745399
0.90359998,0.0038674092,0.0038674092,0.0038674092,0.0038674092,0.0038674092,0.0038674092
0.90380001,0.0038602918,0.0038602918,0.0038602918,0.0038602918,0.0038602918,0.0038602918
0.90399998,0.0038531874,0.0038531874,0.0038531874,0.0038531874,0.0038531874,0.0038531874
0.90420002,0.0038460961,0.0038460961,0.0038460961,0.0038460961,0.0038460961,0.0038460961
0.90439999,0.0038390178,0.0038390178,0.0038390178,0.0038390178,0.0038390178,0.0038390178
0.90460002,0.0038319526,0.0038319526,0.0038319526,0.0038319526,0.0038319526,0.0038319526
0.9048,0.0038249004,0.0038249004,0.0038249004,0.0038249004,0.0038249004,0.0038249004
0.90499997,0.0038178612,0.0038178612,0.0038178612,0.0038178612,0.0038178612,0.0038178612
0.9052,0.0038108348,0.0038108348,0.0038108348,0.0038108348,0.0038108348,0.0038108348
0.90539998,0.0038038215,0.0038038215,0.0038038215,0.0038038215,0.0038038215,0.0038038215
0.90560001,0.003796821,0.003796821,0.003796821,0.003796821,0.003796821,0.003796821
0.90579998,0.0037898335,0.0037898335,0.0037898335,0.0037898335,0.0037898335,0.0037898335
0.90600002,0.0037828588,0.0037828588,0.0037828588,0.0037828588,0.0037828588,0.0037828588
0.90619999,0.003775897,0.003775897,0.003775897,0.003775897,0.003775897,0.003775897
0.90640002,0.0037689479,0.0037689479,0.0037689479,0.0037689479,0.0037689479,0.0037689479
0.9066,0.0037620116,0.0037620116,0.0037620116,0.0037620116,0.0037620116,0.0037620116
0.90679997,0.0037550882,0.0037550882,0.0037550882,0.0037550882,0.0037550882,0.0037550882
0.90700001,0.0037481773,0.0037481773,0.0037481773,0.0037481773,0.0037481773,0.0037481773
0.90719998,0.0037412792,0.0037412792,0.0037412792,0.0037412792,0.0037412792,0.0037412792
0.90740001,0.003734394,0.003734394,0.003734394,0.003734394,0.003734394,0.003734394
0.90759999,0.0037275213,0.0037275213,0.0037275213,0.0037275213,0.0037275213,0.0037275213
0.90780002,0.0037206612,0.0037206612,0.0037206612,0.0037206612,0.0037206612,0.0037206612
0.90799999,0.0037138138,0.0037138138,0.0037138138,0.0037138138,0.0037138138,0.0037138138
0.90820003,0.0037069791,0.0037069791,0.0037069791,0.0037069791,0.0037069791,0.0037069791
0.9084,0.0037001569,0.0037001569,0.0037001569,0.0037001569,0.0037001569,0.0037001569
0.90859997,0.0036933471,0.0036933471,0.0036933471,0.0036933471,0.0036933471,0.0036933471
0.90880001,0.0036865501,0.0036865501,0.0036865501,0.0036865501,0.0036865501,0.0036865501
0.90899998,0.0036797654,0.0036797654,0.0036797654,0.0036797654,0.0036797654,0.0036797654
0.90920001,0.0036729933,0.0036729933,0.0036729933,0.0036729933,0.0036729933,0.0036729933
0.90939999,0.0036662335,0.0036662335,0.0036662335,0.0036662335,0.0036662335,0.0036662335
0.90960002,0.0036594863,0.0036594863,0.0036594863,0.0036594863,0.0036594863,0.0036594863
0.90979999,0.0036527514,0.0036527514,0.0036527514,0.0036527514,0.0036527514,0.0036527514
0.91000003,0.0036460292,0.0036460292,0.0036460292,0.0036460292,0.0036460292,0.0036460292
0.9102,0.003639319,0.003639319,0.003639319,0.003639319,0.003639319,0.003639319
0.91039997,0.0036326214,0.0036326214,0.0036326214,0.0036326214,0.0036326214,0.0036326214
0.91060001,0.0036259359,0.0036259359,0.0036259359,0.0036259359,0.0036259359,0.0036259359
0.91079998,0.0036192629,0.0036192629,0.0036192629,0.0036192629,0.0036192629,0.0036192629
0.91100001,0.0036126021,0.0036126021,0.0036126021,0.0036126021,0.0036126021,0.0036126021
0.91119999,0.0036059537,0.0036059537,0.0036059537,0.0036059537,0.0036059537,0.0036059537
0.91140002,0.0035993173,0.0035993173,0.0035993173,0.0035993173,0.0035993173,0.0035993173
0.91159999,0.0035926932,0.0035926932,0.0035926932,0.0035926932,0.0035926932,0.0035926932
0.91180003,0.0035860813,0.0035860813,0.0035860813,0.0035860813,0.0035860813,0.0035860813
0.912,0.0035794815,0.0035794815,0.0035794815,0.0035794815,0.0035794815,0.0035794815
0.91219997,0.003572894,0.003572894,0.003572894,0.003572894,0.003572894,0.003572894
0.91240001,0.0035663187,0.0035663187,0.0035663187,0.0035663187,0.0035663187,0.0035663187
0.91259998,0.0035597552,0.0035597552,0.0035597552,0.0035597552,0.0035597552,0.0035597552
0.91280001,0.003553204,0.003553204,0.003553204,0.003553204,0.003553204,0.003553204
0.91299999,0.0035466647,0.0035466647,0.0035466647,0.0035466647,0.0035466647,0.0035466647
0.91320002,0.0035401375,0.0035401375,0.0035401375,0.0035401375,0.0035401375,0.0035401375
0.91339999,0.0035336222,0.0035336222,0.0035336222,0.0035336222,0.0035336222,0.0035336222
0.91360003,0.0035271191,0.0035271191,0.0035271191,0.0035271191,0.0035271191,0.0035271191
0.9138,0.003520628,0.003520628,0.003520628,0.003520628,0.003520628,0.003520628
0.91399997,0.0035141488,0.0035141488,0.0035141488,0.0035141488,0.0035141488,0.0035141488
0.91420001,0.0035076814,0.0035076814,0.0035076814,0.0035076814,0.0035076814,0.0035076814
0.91439998,0.003501226,0.003501226,0.003501226,0.003501226,0.003501226,0.003501226
0.91460001,0.0034947824,0.0034947824,0.0034947824,0.0034947824,0.0034947824,0.0034947824
0.91479999,0.0034883507,0.0034883507,0.0034883507,0.0034883507,0.0034883507,0.0034883507
0.91500002,0.0034819308,0.0034819308,0.0034819308,0.0034819308,0.0034819308,0.0034819308
0.9152,0.0034755226,0.0034755226,0.0034755226,0.0034755226,0.0034755226,0.0034755226
0.91540003,0.0034691265,0.0034691265,0.0034691265,0.0034691265,0.0034691265,0.0034691265
0.9156,0.0034627421,0.0034627421,0.0034627421,0.0034627421,0.0034627421,0.0034627421
0.91579998,0.0034563693,0.0034563693,0.0034563693,0.0034563693,0.0034563693,0.0034563693
0.91600001,0.0034500083,0.0034500083,0.0034500083,0.0034500083,0.0034500083,0.0034500083
0.91619998,0.0034436591,0.0034436591,0.0034436591,0.0034436591,0.0034436591,0.0034436591
0.91640002,0.0034373214,0.0034373214,0.0034373214,0.0034373214,0.0034373214,0.0034373214
0.91659999,0.0034309954,0.0034309954,0.0034309954,0.0034309954,0.0034309954,0.0034309954
0.91680002,0.003424681,0.003424681,0.003424681,0.003424681,0.003424681,0.003424681
0.917,0.0034183783,0.0034183783,0.0034183783,0.0034183783,0.0034183783,0.0034183783
0.91720003,0.0034120872,0.0034120872,0.0034120872,0.0034120872,0.0034120872,0.0034120872
0.9174,0.0034058078,0.0034058078,0.0034058078,0.0034058078,0.0034058078,0.0034058078
0.91759998,0.0033995397,0.0033995397,0.0033995397,0.0033995397,0.0033995397,0.0033995397
0.91780001,0.0033932833,0.0033932833,0.0033932833,0.0033932833,0.0033932833,0.0033932833
0.91799998,0.0033870386,0.0033870386,0.0033870386,0.0033870386,0.0033870386,0.0033870386
0.91820002,0.003380805,0.003380805,0.003380805,0.003380805,0.003380805,0.003380805
0.91839999,0.0033745831,0.0033745831,0.0033745831,0.0033745831,0.0033745831,0.0033745831
0.91860002,0.0033683726,0.0033683726,0.0033683726,0.0033683726,0.0033683726,0.0033683726
0.9188,0.0033621737,0.0033621737,0.0033621737,0.0033621737,0.0033621737,0.0033621737
0.91900003,0.003355986,0.003355986,0.003355986,0.003355986,0.003355986,0.003355986
0.9192,0.0033498097,0.0033498097,0.0033498097,0.0033498097,0.0033498097,0.0033498097
0.91939998,0.0033436448,0.0033436448,0.0033436448,0.0033436448,0.0033436448,0.0033436448
0.91960001,0.0033374913,0.0033374913,0.0033374913,0.0033374913,0.0033374913,0.0033374913
0.91979998,0.003331349,0.003331349,0.003331349,0.003331349,0.003331349,0.003331349
0.92000002,0.0033252181,0.0033252181,0.0033252181,0.0033252181,0.0033252181,0.0033252181
0.92019999,0.0033190984,0.0033190984,0.0033190984,0.0033190984,0.0033190984,0.0033190984
0.92040002,0.0033129901,0.0033129901,0.0033129901,0.0033129901,0.0033129901,0.0033129901
0.9206,0.0033068929,0.0033068929,0.0033068929,0.0033068929,0.0033068929,0.0033068929
0.92079997,0.003300807,0.003300807,0.003300807,0.003300807,0.003300807,0.003300807
0.921,0.0032947322,0.0032947322,0.0032947322,0.0032947322,0.0032947322,0.0032947322
0.92119998,0.0032886688,0.0032886688,0.0032886688,0.0032886688,0.0032886688,0.0032886688
0.92140001,0.0032826164,0.0032826164,0.0032826164,0.0032826164,0.0032826164,0.0032826164
0.92159998,0.0032765751,0.0032765751,0.0032765751,0.0032765751,0.0032765751,0.0032765751
0.92180002,0.003270545,0.003270545,0.003270545,0.003270545,0.003270545,0.003270545
0.92199999,0.0032645259,0.0032645259,0.0032645259,0.0032645259,0.0032645259,0.0032645259
0.92220002,0.0032585179,0.0032585179,0.0032585179,0.0032585179,0.0032585179,0.0032585179
0.9224,0.0032525212,0.0032525212,0.0032525212,0.0032525212,0.0032525212,0.0032525212
0.92259997,0.0032465353,0.0032465353,0.0032465353,0.0032465353,0.0032465353,0.0032465353
0.9228,0.0032405604,0.0032405604,0.0032405604,0.0032405604,0.0032405604,0.0032405604
0.92299998,0.0032345967,0.0032345967,0.0032345967,0.0032345967,0.0032345967,0.0032345967
0.92320001,0.0032286437,0.0032286437,0.0032286437,0.0032286437,0.0032286437,0.0032286437
0.92339998,0.0032227018,0.0032227018,0.0032227018,0.0032227018,0.0032227018,0.0032227018
0.92360002,0.0032167709,0.0032167709,0.0032167709,0.0032167709,0.0032167709,0.0032167709
0.92379999,0.0032108508,0.0032108508,0.0032108508,0.0032108508,0.0032108508,0.0032108508
0.92400002,0.0032049417,0.0032049417,0.0032049417,0.0032049417,0.0032049417,0.0032049417
0.9242,0.0031990435,0.0031990435,0.0031990435,0.0031990435,0.0031990435,0.0031990435
0.92439997,0.0031931559,0.0031931559,0.0031931559,0.0031931559,0.0031931559,0.0031931559
0.92460001,0.0031872794,0.0031872794,0.0031872794,0.0031872794,0.0031872794,0.0031872794
0.92479998,0.0031814135,0.0031814135,0.0031814135,0.0031814135,0.0031814135,0.0031814135
0.92500001,0.0031755585,0.0031755585,0.0031755585,0.0031755585,0.0031755585,0.0031755585
0.92519999,0.0031697145,0.0031697145,0.0031697145,0.0031697145,0.0031697145,0.0031697145
0.92540002,0.0031638809,0.0031638809,0.0031638809,0.0031638809,0.0031638809,0.0031638809
0.92559999,0.0031580583,0.0031580583,0.0031580583,0.0031580583,0.0031580583,0.0031580583
0.92580003,0.0031522461,0.0031522461,0.0031522461,0.0031522461,0.0031522461,0.0031522461
0.926,0.0031464449,0.0031464449,0.0031464449,0.0031464449,0.0031464449,0.0031464449
0.92619997,0.0031406542,0.0031406542,0.0031406542,0.0031406542,0.0031406542,0.0031406542
0.92640001,0.0031348744,0.0031348744,0.0031348744,0.0031348744,0.0031348744,0.0031348744
0.92659998,0.0031291049,0.0031291049,0.0031291049,0.0031291049,0.0031291049,0.0031291049
0.92680001,0.0031233463,0.0031233463,0.0031233463,0.0031233463,0.0031233463,0.0031233463
0.92699999,0.0031175981,0.0031175981,0.0031175981,0.0031175981,0.0031175981,0.0031175981
0.92720002,0.0031118605,0.0031118605,0.0031118605,0.0031118605,0.0031118605,0.0031118605
0.92739999,0.0031061335,0.0031061335,0.0031061335,0.0031061335,0.0031061335,0.0031061335
0.92760003,0.0031004171,0.0031004171,0.0031004171,0.0031004171,0.0031004171,0.0031004171
0.9278,0.0030947113,0.0030947113,0.0030947113,0.0030947113,0.0030947113,0.0030947113
0.92799997,0.0030890158,0.0030890158,0.0030890158,0.0030890158,0.0030890158,0.0030890158
0.92820001,0.0030833308,0.0030833308,0.0030833308,0.0030833308,0.0030833308,0.0030833308
0.92839998,0.0030776565,0.0030776565,0.0030776565,0.0030776565,0.0030776565,0.0030776565
0.92860001,0.0030719924,0.0030719924,0.0030719924,0.0030719924,0.0030719924,0.0030719924
0.92879999,0.0030663388,0.0030663388,0.0030663388,0.0030663388,0.0030663388,0.0030663388
0.92900002,0.0030606955,0.0030606955,0.0030606955,0.0030606955,0.0030606955,0.0030606955
0.92919999,0.0030550626,0.0030550626,0.0030550626,0.0030550626,0.0030550626,0.0030550626
0.92940003,0.0030494402,0.0030494402,0.0030494402,0.0030494402,0.0030494402,0.0030494402
0.9296,0.0030438281,0.0030438281,0.0030438281,0.0030438281,0.0030438281,0.0030438281
0.92979997,0.0030382264,0.0030382264,0.0030382264,0.0030382264,0.0030382264,0.0030382264
0.93000001,0.003032635,0.003032635,0.003032635,0.003032635,0.003032635,0.003032635
0.93019998,0.0030270538,0.0030270538,0.0030270538,0.0030270538,0.0030270538,0.0030270538
0.93040001,0.0030214828,0.0030214828,0.0030214828,0.0030214828,0.0030214828,0.0030214828
0.93059999,0.0030159221,0.0030159221,0.0030159221,0.0030159221,0.0030159221,0.0030159221
0.93080002,0.0030103717,0.0030103717,0.0030103717,0.0030103717,0.0030103717,0.0030103717
0.93099999,0.0030048315,0.0030048315,0.0030048315,0.0030048315,0.0030048315,0.0030048315
0.93120003,0.0029993015,0.0029993015,0.0029993015,0.0029993015,0.0029993015,0.0029993015
0.9314,0.0029937818,0.0029937818,0.0029937818,0.0029937818,0.0029937818,0.0029937818
0.93159997,0.0029882721,0.0029882721,0.0029882721,0.0029882721,0.0029882721,0.0029882721
0.93180001,0.0029827724,0.0029827724,0.0029827724,0.0029827724,0.0029827724,0.0029827724
0.93199998,0.0029772832,0.0029772832,0.0029772832,0.0029772832,0.0029772832,0.0029772832
0.93220001,0.0029718038,0.0029718038,0.0029718038,0.0029718038,0.0029718038,0.0029718038
0.93239999,0.0029663346,0.0029663346,0.0029663346,0.0029663346,0.0029663346,0.0029663346
0.93260002,0.0029608754,0.0029608754,0.0029608754,0.0029608754,0.0029608754,0.0029608754
0.93279999,0.0029554262,0.0029554262,0.0029554262,0.0029554262,0.0029554262,0.0029554262
0.93300003,0.0029499873,0.0029499873,0.0029499873,0.0029499873,0.0029499873,0.0029499873
0.9332,0.0029445582,0.0029445582,0.0029445582,0.0029445582,0.0029445582,0.0029445582
0.93339998,0.002939139,0.002939139,0.002939139,0.002939139,0.002939139,0.002939139
0.93360001,0.0029337299,0.0029337299,0.0029337299,0.0029337299,0.0029337299,0.0029337299
0.93379998,0.0029283308,0.0029283308,0.0029283308,0.0029283308,0.0029283308,0.0029283308
0.93400002,0.0029229415,0.0029229415,0.0029229415,0.0029229415,0.0029229415,0.0029229415
0.93419999,0.0029175621,0.0029175621,0.0029175621,0.0029175621,0.0029175621,0.0029175621
0.93440002,0.0029121928,0.0029121928,0.0029121928,0.0029121928,0.0029121928,0.0029121928
0.9346,0.0029068333,0.0029068333,0.0029068333,0.0029068333,0.0029068333,0.0029068333
0.93480003,0.0029014838,0.0029014838,0.0029014838,0.0029014838,0.0029014838,0.0029014838
0.935,0.0028961438,0.0028961438,0.0028961438,0.0028961438,0.0028961438,0.0028961438
0.93519998,0.0028908139,0.0028908139,0.0028908139,0.0028908139,0.0028908139,0.0028908139
0.93540001,0.0028854937,0.0028854937,0.0028854937,0.0028854937,0.0028854937,0.0028854937
0.93559998,0.0028801833,0.0028801833,0.0028801833,0.0028801833,0.0028801833,0.0028801833
0.93580002,0.0028748827,0.0028748827,0.0028748827,0.0028748827,0.0028748827,0.0028748827
0.93599999,0.0028695918,0.0028695918,0.0028695918,0.0028695918,0.0028695918,0.0028695918
0.93620002,0.0028643108,0.0028643108,0.0028643108,0.0028643108,0.0028643108,0.0028643108
0.9364,0.0028590392,0.0028590392,0.0028590392,0.0028590392,0.0028590392,0.0028590392
0.93660003,0.0028537777,0.0028537777,0.0028537777,0.0028537777,0.0028537777,0.0028537777
0.9368,0.0028485255,0.0028485255,0.0028485255,0.0028485255,0.0028485255,0.0028485255
0.93699998,0.0028432833,0.0028432833,0.0028432833,0.0028432833,0.0028432833,0.0028432833
0.93720001,0.0028380505,0.0028380505,0.0028380505,0.0028380505,0.0028380505,0.0028380505
0.93739998,0.0028328276,0.0028328276,0.0028328276,0.0028328276,0.0028328276,0.0028328276
0.93760002,0.0028276141,0.0028276141,0.0028276141,0.0028276141,0.0028276141,0.0028276141
