"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.w","loadInertiaQS.w","transformer.l2sigma.inductor[1].i","loadInertiaQS.phi","loadInertia.phi","transformer.l2sigma.inductor[3].i","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
2.0776999,-0.33409461,-0.073946528,145.33485,147.91258,-0.011407386,146.66501,142.47429,0.016912008,-0.1289822,359.39871,0.42450055
2.0778,-0.3338826,-0.060580667,145.35562,147.92415,-0.010995237,146.67979,142.48882,0.017010711,-0.12997924,359.40054,0.42646003
2.0778999,-0.33366713,-0.047159549,145.37634,147.93568,-0.010572239,146.69458,142.50336,0.017092627,-0.13097371,359.40237,0.42800045
2.0780001,-0.3334482,-0.033696327,145.397,147.94717,-0.010138807,146.70938,142.5179,0.017157674,-0.13196562,359.40421,0.42912024
2.0781,-0.33322582,-0.020204203,145.41759,147.95862,-0.0096953688,146.72418,142.53244,0.01720579,-0.132955,359.40601,0.42981827
2.0782001,-0.33299997,-0.0066964119,145.43814,147.97003,-0.0092423623,146.73897,142.54698,0.017236926,-0.13394187,359.40784,0.43009385
2.0783,-0.33277071,0.0068137976,145.45862,147.9814,-0.0087802354,146.75377,142.56152,0.01725105,-0.13492626,359.40967,0.42994663
2.0783999,-0.33253798,0.020313175,145.47905,147.99272,-0.0083094435,146.76857,142.57608,0.017248152,-0.13590819,359.41147,0.42937669
2.0785,-0.33230183,0.033788476,145.49944,148.004,-0.0078304503,146.78337,142.59062,0.017228231,-0.13688768,359.4133,0.42838463
2.0785999,-0.33206224,0.047226477,145.51978,148.01524,-0.0073437304,146.79817,142.60518,0.017191309,-0.13786477,359.4151,0.42697132
2.0787001,-0.33181927,0.060613997,145.54005,148.02644,-0.0068497625,146.81297,142.61972,0.017137421,-0.13883945,359.41693,0.42513812
2.0788,-0.33157289,0.073937893,145.56029,148.0376,-0.0063490346,146.82777,142.63428,0.01706662,-0.13981178,359.41873,0.42288682
2.0789001,-0.33132312,0.087185077,145.58047,148.04872,-0.0058420417,146.84258,142.64883,0.016978977,-0.14078176,359.42053,0.42021957
2.079,-0.33106995,0.10034256,145.60062,148.0598,-0.005329283,146.85739,142.66339,0.01687458,-0.14174943,359.42233,0.41713896
2.0790999,-0.33081344,0.11339743,145.62071,148.07085,-0.0048112646,146.87219,142.67796,0.016753528,-0.1427148,359.42413,0.41364795
2.0792,-0.33055359,0.12633684,145.64078,148.08183,-0.0042884983,146.88699,142.69252,0.016615944,-0.14367791,359.42593,0.40975001
2.0792999,-0.33029041,0.13914812,145.6608,148.09279,-0.0037614994,146.90181,142.70709,0.016461961,-0.14463876,359.42773,0.40544885
2.0794001,-0.33002388,0.15181866,145.68077,148.10371,-0.0032307885,146.91661,142.72165,0.016291732,-0.1455974,359.42953,0.4007487
2.0795,-0.32975405,0.16433603,145.70071,148.11459,-0.002696889,146.93143,142.73622,0.016105426,-0.14655383,359.43134,0.39565414
2.0796001,-0.32948095,0.17668793,145.72061,148.12543,-0.0021603282,146.94624,142.75079,0.015903227,-0.14750808,359.43314,0.39017013
2.0797,-0.32920459,0.1888622,145.74046,148.13623,-0.001621635,146.96106,142.76537,0.015685333,-0.14846019,359.43491,0.38430205
2.0797999,-0.32892495,0.20084694,145.7603,148.14699,-0.0010813415,146.97586,142.77994,0.015451958,-0.14941016,359.43671,0.3780556
2.0799,-0.32864207,0.21263032,145.78009,148.1577,-0.00053998077,146.99068,142.79453,0.015203336,-0.15035802,359.43848,0.37143689
2.0799999,-0.328356,0.22420076,145.79985,148.16838,1.9130932e-06,147.00549,142.8091,0.01493971,-0.15130381,359.44028,0.36445242
2.0801001,-0.32806671,0.23554692,145.81958,148.17902,0.00054380513,147.02031,142.82368,0.01466134,-0.15224753,359.44205,0.35710898
2.0802,-0.32777426,0.24665762,145.83928,148.18962,0.0010851606,147.03514,142.83826,0.014368501,-0.1531892,359.44385,0.34941381
2.0803001,-0.32747865,0.25752196,145.85895,148.20018,0.0016254453,147.04996,142.85284,0.014061484,-0.15412886,359.44562,0.34137437
2.0804,-0.32717988,0.26812923,145.87859,148.21071,0.0021641261,147.06477,142.86743,0.013740588,-0.15506652,359.44739,0.3329986
2.0804999,-0.32687804,0.278469,145.89819,148.22119,0.0027006713,147.07959,142.88202,0.013406133,-0.15600221,359.44916,0.32429469
2.0806,-0.32657307,0.28853112,145.91779,148.23164,0.0032345513,147.09442,142.89661,0.013058447,-0.15693593,359.45093,0.31527111
2.0806999,-0.32626507,0.29830569,145.93733,148.24205,0.0037652396,147.10924,142.91121,0.012697875,-0.15786773,359.4527,0.30593675
2.0808001,-0.32595399,0.3077831,145.95686,148.25241,0.004292212,147.12407,142.9258,0.012324772,-0.15879761,359.45447,0.29630077
2.0809,-0.3256399,0.31695399,145.97638,148.26274,0.0048149489,147.1389,142.9404,0.011939505,-0.15972559,359.45624,0.28637257
2.0810001,-0.32532284,0.32580936,145.99585,148.27303,0.0053329337,147.15372,142.955,0.011542455,-0.1606517,359.45798,0.27616194
2.0811,-0.32500279,0.33434051,146.01532,148.28328,0.0058456562,147.16855,142.96959,0.011134015,-0.16157596,359.45975,0.26567885
2.0811999,-0.32467982,0.34253901,146.03474,148.2935,0.00635261,147.18338,142.98419,0.010714588,-0.16249837,359.46152,0.2549336
2.0813,-0.3243539,0.35039681,146.05417,148.30368,0.0068532946,147.19821,142.99881,0.010284586,-0.16341898,359.46326,0.24393669
2.0813999,-0.32402512,0.35790616,146.07355,148.31381,0.0073472159,147.21304,143.01341,0.0098444344,-0.16433777,359.46503,0.23269898
2.0815001,-0.32369345,0.36505967,146.09293,148.32391,0.0078338869,147.22787,143.02802,0.0093945675,-0.16525477,359.46677,0.22123143
2.0816,-0.32335895,0.37185028,146.11227,148.33398,0.008312826,147.24271,143.04263,0.0089354292,-0.16617002,359.46854,0.20954534
2.0817001,-0.32302165,0.37827131,146.13161,148.34401,0.008783563,147.25754,143.05724,0.0084674731,-0.16708352,359.47028,0.19765216
2.0818,-0.32268158,0.38431644,146.15092,148.354,0.0092456313,147.27237,143.07185,0.0079911603,-0.16799527,359.47202,0.18556358
2.0818999,-0.32233876,0.38997969,146.17021,148.36395,0.0096985744,147.2872,143.08647,0.0075069619,-0.16890532,359.47375,0.17329144
2.082,-0.3219932,0.39525548,146.18948,148.37387,0.010141948,147.30205,143.10109,0.0070153545,-0.16981365,359.47549,0.16084781
2.0820999,-0.32164496,0.40013862,146.20874,148.38374,0.010575312,147.31688,143.11571,0.006516824,-0.17072029,359.47723,0.14824492
2.0822001,-0.32129404,0.40462425,146.22798,148.39359,0.01099824,147.33173,143.13033,0.0060118618,-0.17162526,359.47897,0.13549511
2.0822999,-0.32094049,0.40870798,146.24721,148.4034,0.011410315,147.34656,143.14496,0.0055009671,-0.17252856,359.48071,0.12261095
2.0824001,-0.32058436,0.41238576,146.26642,148.41316,0.011811128,147.3614,143.15958,0.0049846433,-0.17343023,359.48245,0.10960507
2.0825,-0.32022566,0.41565394,146.2856,148.4229,0.012200286,147.37624,143.17421,0.0044634002,-0.17433025,359.48419,0.096490256
2.0826001,-0.31986442,0.4185093,146.30476,148.43259,0.012577404,147.39108,143.18884,0.0039377525,-0.17522864,359.4859,0.083279394
2.0827,-0.31950065,0.42094904,146.32393,148.44225,0.01294211,147.40593,143.20348,0.0034082187,-0.17612542,359.48764,0.069985464
2.0827999,-0.31913441,0.42297068,146.34306,148.45187,0.013294043,147.42078,143.21811,0.0028753211,-0.17702061,359.48938,0.056621525
2.0829,-0.31876573,0.42457223,146.36218,148.46146,0.013632857,147.43562,143.23274,0.0023395857,-0.17791419,359.49109,0.043200728
2.0829999,-0.31839463,0.42575213,146.38129,148.47101,0.013958219,147.45047,143.24738,0.0018015417,-0.1788062,359.49283,0.029736258
2.0831001,-0.31802115,0.42650914,146.40038,148.48053,0.014269804,147.46532,143.26201,0.0012617195,-0.17969663,359.49454,0.016241351
2.0832,-0.31764534,0.42684251,146.41943,148.49001,0.014567307,147.48016,143.27666,0.00072065199,-0.18058549,359.49625,0.0027292802
2.0833001,-0.31726718,0.42675194,146.43849,148.49945,0.014850435,147.49501,143.29129,0.00017887336,-0.18147279,359.49799,-0.010786667
2.0834,-0.31688675,0.42623743,146.45753,148.50887,0.015118906,147.50986,143.30594,-0.00036308198,-0.18235856,359.49969,-0.024293203
2.0834999,-0.31650409,0.4252995,146.47655,148.51823,0.015372458,147.52472,143.32059,-0.00090467912,-0.18324277,359.5014,-0.03777704
2.0836,-0.31611919,0.42393902,146.49556,148.52757,0.015610839,147.53957,143.33524,-0.0014453835,-0.18412545,359.50311,-0.051224913
2.0836999,-0.31573209,0.42215732,146.51454,148.53688,0.015833814,147.55441,143.34988,-0.0019846617,-0.18500659,359.50482,-0.064623594
2.0838001,-0.31534287,0.41995612,146.53351,148.54614,0.016041163,147.56927,143.36455,-0.0025219813,-0.18588622,359.50653,-0.077959895
2.0839,-0.31495151,0.4173376,146.55246,148.55537,0.016232682,147.58412,143.3792,-0.0030568121,-0.18676431,359.50824,-0.091220707
2.0840001,-0.31455806,0.41430426,146.57138,148.56458,0.016408183,147.59898,143.39384,-0.0035886264,-0.18764089,359.50995,-0.10439296
2.0841,-0.31416255,0.41085908,146.5903,148.57375,0.016567489,147.61385,143.40851,-0.0041168993,-0.18851596,359.51163,-0.11746371
2.0841999,-0.31376502,0.40700543,146.60919,148.58287,0.016710445,147.62869,143.42317,-0.0046411096,-0.18938951,359.51334,-0.13042007
2.0843,-0.31336549,0.40274706,146.62807,148.59196,0.016836911,147.64355,143.43784,-0.0051607396,-0.19026156,359.51505,-0.1432493
2.0843999,-0.31296402,0.39808816,146.64693,148.60103,0.016946761,147.65842,143.4525,-0.0056752767,-0.1911321,359.51672,-0.15593877
2.0845001,-0.31256062,0.39303327,146.66576,148.61005,0.017039888,147.67328,143.46716,-0.0061842133,-0.19200113,359.51843,-0.16847599
2.0846,-0.31215531,0.38758737,146.68457,148.61905,0.017116196,147.68814,143.48183,-0.0066870474,-0.19286866,359.52011,-0.18084858
2.0847001,-0.31174818,0.38175574,146.70337,148.62801,0.017175615,147.703,143.49649,-0.0071832817,-0.19373469,359.52182,-0.19304439
2.0848,-0.31133917,0.37554413,146.72214,148.63693,0.017218083,147.71786,143.51117,-0.0076724272,-0.1945992,359.5235,-0.20505139
2.0848999,-0.3109284,0.36895862,146.74089,148.64581,0.017243559,147.73273,143.52585,-0.0081540011,-0.19546221,359.52521,-0.21685776
2.085,-0.31051585,0.36200565,146.75961,148.65468,0.017252017,147.74759,143.54051,-0.0086275283,-0.19632371,359.52689,-0.22845185
2.0850999,-0.3101016,0.35469207,146.77832,148.6635,0.017243451,147.76247,143.55519,-0.0090925414,-0.19718371,359.52856,-0.23982224
2.0852001,-0.30968562,0.34702507,146.797,148.67229,0.017217867,147.77733,143.56987,-0.0095485821,-0.19804218,359.53024,-0.25095773
2.0853,-0.30926797,0.33901212,146.81566,148.68105,0.017175293,147.79219,143.58455,-0.0099951988,-0.19889915,359.53192,-0.26184735
2.0854001,-0.30884868,0.33066109,146.83429,148.68977,0.017115766,147.80707,143.59923,-0.010431952,-0.1997546,359.5336,-0.27248034
2.0855,-0.30842781,0.32198021,146.85289,148.69846,0.017039349,147.82193,143.61392,-0.01085841,-0.20060851,359.53528,-0.28284624
2.0855999,-0.30800533,0.31297797,146.87148,148.70711,0.016946118,147.83681,143.6286,-0.011274152,-0.2014609,359.53696,-0.29293481
2.0857,-0.30758134,0.30366322,146.89001,148.71574,0.016836163,147.85167,143.6433,-0.011678768,-0.20231175,359.53864,-0.3027361
2.0857999,-0.30715582,0.29404509,146.90854,148.72433,0.01670959,147.86655,143.65799,-0.01207186,-0.20316108,359.54031,-0.31224045
2.0859001,-0.30672881,0.28413308,146.92703,148.73289,0.01656653,147.88142,143.67267,-0.012453037,-0.20400885,359.54196,-0.32143846
2.086,-0.30630034,0.27393687,146.9455,148.74141,0.016407119,147.89629,143.68736,-0.012821926,-0.20485507,359.54364,-0.33032107
2.0861001,-0.30587044,0.26346648,146.96393,148.74991,0.016231518,147.91116,143.70207,-0.01317816,-0.20569973,359.54532,-0.3388795
2.0862,-0.30543914,0.25273222,146.98233,148.75838,0.016039897,147.92604,143.71677,-0.01352139,-0.20654282,359.54697,-0.34710529
2.0862999,-0.3050065,0.24174464,147.00069,148.7668,0.015832447,147.94092,143.73146,-0.013851277,-0.20738435,359.54865,-0.35499033
2.0864,-0.30457249,0.23051451,147.01903,148.77519,0.015609372,147.9558,143.74615,-0.014167493,-0.20822428,359.55029,-0.36252683
2.0864999,-0.30413717,0.2190529,147.03732,148.78355,0.015370893,147.97067,143.76086,-0.014469728,-0.20906264,359.55197,-0.36970735
2.0866001,-0.30370057,0.20737104,147.0556,148.7919,0.015117245,147.98555,143.77557,-0.014757684,-0.2098994,359.55362,-0.37652472
2.0867,-0.30326271,0.19548044,147.07382,148.8002,0.014848678,148.00043,143.79028,-0.015031075,-0.21073453,359.55527,-0.38297227
2.0868001,-0.30282363,0.18339278,147.09203,148.80846,0.014565458,148.01532,143.80498,-0.015289634,-0.21156806,359.55692,-0.38904363
2.0869,-0.30238333,0.17111994,147.11018,148.8167,0.014267862,148.0302,143.8197,-0.015533102,-0.21239996,359.55859,-0.39473271
2.0869999,-0.30194187,0.158674,147.1283,148.82491,0.013956185,148.04507,143.83441,-0.015761241,-0.21323021,359.56024,-0.40003392
2.0871,-0.30149925,0.14606722,147.14638,148.83308,0.013630737,148.05997,143.84912,-0.015973829,-0.21405882,359.56189,-0.40494204
2.0871999,-0.30105549,0.13331194,147.16441,148.84123,0.013291836,148.07484,143.86383,-0.016170649,-0.21488576,359.56354,-0.40945211
2.0873001,-0.30061063,0.12042076,147.18242,148.84933,0.012939817,148.08972,143.87856,-0.016351514,-0.21571104,359.56519,-0.41355973
2.0874,-0.3001647,0.10740635,147.20038,148.85742,0.012575029,148.10461,143.89326,-0.01651624,-0.21653463,359.56683,-0.4172608
2.0875001,-0.29971769,0.094281502,147.21829,148.86546,0.012197831,148.11951,143.90799,-0.016664667,-0.21735652,359.56848,-0.42055163
2.0876,-0.29926968,0.081059135,147.23616,148.87349,0.011808594,148.13438,143.92271,-0.016796649,-0.21817671,359.5701,-0.42342892
2.0876999,-0.29882061,0.067752264,147.25398,148.88148,0.011407704,148.14928,143.93744,-0.016912052,-0.21899518,359.57175,-0.42588982
2.0878,-0.2983706,0.05437398,147.27176,148.88943,0.010995556,148.16417,143.95216,-0.017010769,-0.21981192,359.57339,-0.42793185
2.0878999,-0.2979196,0.04093745,147.28951,148.89737,0.010572556,148.17905,143.96689,-0.017092695,-0.22062691,359.57501,-0.42955297
2.0880001,-0.29746768,0.027455911,147.30719,148.90526,0.010139124,148.19394,143.98163,-0.017157756,-0.22144014,359.57666,-0.43075153
2.0881,-0.2970148,0.013942624,147.32483,148.91313,0.0096956836,148.20883,143.99635,-0.017205883,-0.22225159,359.57831,-0.43152633
2.0882001,-0.29656103,0.00041089574,147.34242,148.92096,0.0092426753,148.22372,144.01109,-0.017237028,-0.22306126,359.57993,-0.43187654
2.0883,-0.2961064,-0.013125948,147.35995,148.92877,0.0087805456,148.23862,144.02582,-0.017251166,-0.22386913,359.58157,-0.43180177
2.0883999,-0.29565087,-0.026654577,147.37746,148.93654,0.0083097508,148.25351,144.04056,-0.017248277,-0.22467519,359.58319,-0.43130204
2.0885,-0.29519451,-0.040161669,147.39488,148.94429,0.0078307549,148.2684,144.0553,-0.017228367,-0.22547942,359.58481,-0.43037781
2.0885999,-0.29473734,-0.053633921,147.41228,148.95201,0.0073440308,148.28329,144.07004,-0.017191453,-0.22628181,359.58646,-0.42902997
2.0887001,-0.29427934,-0.067058064,147.42961,148.95969,0.0068500591,148.29819,144.08478,-0.017137576,-0.22708234,359.58807,-0.42725977
2.0888,-0.29382053,-0.080420867,147.44688,148.96735,0.006349327,148.3131,144.09953,-0.017066784,-0.227881,359.58969,-0.42506889
2.0889001,-0.29336098,-0.093709163,147.46411,148.97498,0.0058423285,148.32799,144.11427,-0.01697915,-0.22867778,359.59131,-0.42245948
2.089,-0.29290065,-0.10690987,147.48128,148.98257,0.0053295647,148.34288,144.12901,-0.01687476,-0.22947267,359.59293,-0.41943404
2.0890999,-0.29243958,-0.12000997,147.49838,148.99014,0.0048115402,148.35779,144.14377,-0.016753716,-0.23026563,359.59454,-0.41599551
2.0892,-0.29197776,-0.13299654,147.51544,148.99768,0.0042887679,148.37268,144.15852,-0.01661614,-0.23105668,359.59616,-0.41214719
2.0892999,-0.29151526,-0.14585681,147.53244,149.00519,0.003761763,148.38759,144.17328,-0.016462166,-0.23184577,359.59778,-0.40789291
2.0894001,-0.29105204,-0.15857807,147.54938,149.01268,0.0032310451,148.40248,144.18802,-0.016291944,-0.23263291,359.5994,-0.40323672
2.0895,-0.29058814,-0.17114779,147.56625,149.02013,0.0026971383,148.41739,144.20277,-0.016105644,-0.23341808,359.60101,-0.39818323
2.0896001,-0.29012355,-0.18355359,147.58307,149.02754,0.0021605701,148.4323,144.21754,-0.015903451,-0.23420125,359.60263,-0.39273733
2.0897,-0.28965834,-0.1957832,147.59982,149.03494,0.001621869,148.44719,144.2323,-0.015685562,-0.23498243,359.60422,-0.38690433
2.0897999,-0.28919244,-0.20782459,147.61652,149.04231,0.0010815673,148.4621,144.24706,-0.015452193,-0.2357616,359.60583,-0.38068992
2.0899,-0.28872591,-0.21966587,147.63315,149.04965,0.00054019806,148.47701,144.26183,-0.015203576,-0.23653874,359.60745,-0.37410024
2.0899999,-0.28825876,-0.23129535,147.64972,149.05696,-1.704615e-06,148.49191,144.27658,-0.014939954,-0.23731382,359.60904,-0.36714163
2.0901,-0.28779098,-0.24270155,147.66621,149.06424,-0.00054360583,148.50681,144.29135,-0.014661588,-0.23808685,359.61066,-0.35982099
2.0901999,-0.28732261,-0.25387323,147.68266,149.07149,-0.0010849707,148.52171,144.30612,-0.014368753,-0.23885781,359.61224,-0.35214546
2.0903001,-0.28685364,-0.26479936,147.69904,149.0787,-0.0016252651,148.53662,144.32089,-0.014061738,-0.23962668,359.61386,-0.3441225
2.0904,-0.28638405,-0.27546912,147.71535,149.08591,-0.0021639557,148.55153,144.33566,-0.013740845,-0.24039344,359.61545,-0.33576003
2.0905001,-0.28591391,-0.28587201,147.73158,149.09308,-0.0027005111,148.56644,144.35043,-0.013406392,-0.2411581,359.61707,-0.32706621
2.0906,-0.28544319,-0.29599774,147.74777,149.10022,-0.0032344018,148.58136,144.3652,-0.013058709,-0.24192064,359.61865,-0.31804955
2.0906999,-0.28497192,-0.30583632,147.76387,149.10733,-0.0037651006,148.59627,144.37997,-0.012698138,-0.24268101,359.62024,-0.30871892
2.0908,-0.28450006,-0.31537801,147.77992,149.11441,-0.0042920839,148.61118,144.39476,-0.012325035,-0.24343924,359.62186,-0.29908344
2.0908999,-0.28402767,-0.32461339,147.7959,149.12148,-0.0048148315,148.62608,144.40953,-0.01193977,-0.2441953,359.62344,-0.28915256
2.0910001,-0.28355473,-0.33353332,147.8118,149.12849,-0.005332828,148.64101,144.42432,-0.01154272,-0.24494918,359.62503,-0.27893603
2.0911,-0.28308123,-0.34212899,147.82764,149.1355,-0.0058455621,148.65591,144.4391,-0.01113428,-0.24570085,359.62662,-0.26844385
2.0912001,-0.28260723,-0.35039189,147.8434,149.14247,-0.0063525271,148.67082,144.45389,-0.010714851,-0.24645032,359.6282,-0.25768635
2.0913,-0.28213266,-0.35831383,147.8591,149.14943,-0.0068532233,148.68575,144.46867,-0.010284848,-0.24719757,359.62979,-0.24667403
2.0913999,-0.28165758,-0.36588702,147.87473,149.15634,-0.0073471568,148.70065,144.48346,-0.0098446943,-0.2479426,359.63138,-0.23541774
2.0915,-0.28118199,-0.37310389,147.89027,149.16324,-0.0078338394,148.71558,144.49825,-0.0093948264,-0.24868536,359.63297,-0.22392853
2.0915999,-0.28070587,-0.37995732,147.90576,149.1701,-0.0083127916,148.73048,144.51303,-0.0089356853,-0.24942589,359.63455,-0.21221766
2.0917001,-0.28022921,-0.38644055,147.92117,149.17694,-0.0087835398,148.74541,144.52782,-0.0084677264,-0.25016412,359.63611,-0.20029663
2.0918,-0.27975205,-0.3925471,147.93652,149.18376,-0.009245621,148.76033,144.54262,-0.0079914108,-0.25090009,359.6377,-0.18817717
2.0919001,-0.27927437,-0.39827096,147.95178,149.19055,-0.0096985772,148.77524,144.5574,-0.0075072083,-0.25163379,359.63928,-0.17587113
2.092,-0.2787962,-0.40360641,147.96698,149.19731,-0.010141962,148.79016,144.5722,-0.0070155971,-0.25236517,359.64087,-0.16339067
2.0920999,-0.27831751,-0.40854815,147.98212,149.20404,-0.010575339,148.80508,144.58701,-0.006517062,-0.25309423,359.64243,-0.15074798
2.0922,-0.27783829,-0.41309127,147.99716,149.21075,-0.01099828,148.82001,144.60181,-0.0060120951,-0.25382099,359.64401,-0.13795553
2.0922999,-0.27735859,-0.41723126,148.01215,149.21742,-0.011410367,148.83493,144.61661,-0.0055011949,-0.25454539,359.64557,-0.12502588
2.0924001,-0.27687836,-0.420964,148.02705,149.22409,-0.011811193,148.84985,144.63141,-0.0049848659,-0.25526747,359.64716,-0.11197173
2.0925,-0.27639762,-0.42428574,148.04189,149.23071,-0.012200364,148.86478,144.64621,-0.0044636168,-0.2559872,359.64871,-0.098805897
2.0926001,-0.27591637,-0.42719316,148.05666,149.23732,-0.012577494,148.8797,144.66101,-0.0039379629,-0.25670454,359.6503,-0.085541345
2.0927,-0.27543461,-0.42968339,148.07135,149.2439,-0.012942213,148.89462,144.67583,-0.0034084222,-0.25741956,359.65186,-0.072191112
2.0927999,-0.27495235,-0.43175384,148.08597,149.25044,-0.013294159,148.90955,144.69063,-0.0028755176,-0.25813219,359.65344,-0.058768313
2.0929,-0.27446955,-0.43340248,148.10051,149.25697,-0.013632985,148.92447,144.70544,-0.002339775,-0.25884241,359.655,-0.045286153
2.0929999,-0.27398625,-0.43462762,148.11497,149.26347,-0.013958358,148.93939,144.72025,-0.0018017233,-0.25955027,359.65656,-0.031757887
2.0931001,-0.27350244,-0.43542802,148.12938,149.26994,-0.014269956,148.95432,144.73506,-0.0012618933,-0.26025572,359.65811,-0.018196829
2.0932,-0.27301809,-0.43580282,148.14371,149.2764,-0.014567471,148.96925,144.74988,-0.00072081754,-0.26095879,359.65967,-0.0046163094
2.0933001,-0.27253324,-0.43575156,148.15796,149.28282,-0.014850611,148.98418,144.76469,-0.00017903034,-0.26165941,359.66125,0.0089703072
2.0934,-0.27204782,-0.4352743,148.17215,149.28922,-0.015119094,148.9991,144.77951,0.00036293376,-0.26235765,359.66281,0.022549655
2.0934999,-0.27156189,-0.43437144,148.18625,149.29559,-0.015372658,149.01404,144.79433,0.00090454001,-0.26305345,359.66437,0.036108375
2.0936,-0.27107543,-0.43304378,148.20029,149.30194,-0.015611051,149.02896,144.80914,0.0014452537,-0.26374683,359.66592,0.049633119
2.0936999,-0.27058843,-0.43129259,148.21425,149.30826,-0.015834037,149.0439,144.82396,0.0019845415,-0.26443776,359.66748,0.063110583
2.0938001,-0.27010089,-0.42911956,148.22815,149.31456,-0.016041398,149.05882,144.83879,0.0025218709,-0.26512629,359.66901,0.076527491
2.0939,-0.26961282,-0.42652673,148.24197,149.32083,-0.016232928,149.07376,144.85361,0.0030567118,-0.26581234,359.67056,0.089870654
2.0940001,-0.26912418,-0.42351666,148.25572,149.32709,-0.016408438,149.08868,144.86844,0.0035885363,-0.26649597,359.67212,0.10312691
2.0941,-0.26863497,-0.4200922,148.26941,149.3333,-0.016567755,149.10362,144.88326,0.0041168197,-0.26717716,359.67368,0.11628324
2.0941999,-0.2681452,-0.4162567,148.283,149.33951,-0.016710723,149.11856,144.89809,0.0046410407,-0.26785588,359.67523,0.12932666
2.0943,-0.2676549,-0.41201389,148.29655,149.34567,-0.016837198,149.13348,144.91292,0.0051606814,-0.26853216,359.67676,0.14224434
2.0943999,-0.26716399,-0.40736786,148.31001,149.35184,-0.016947059,149.14842,144.92775,0.0056752297,-0.26920599,359.67831,0.15502355
2.0945001,-0.26667255,-0.40232316,148.32343,149.35796,-0.017040193,149.16336,144.94258,0.0061841775,-0.26987734,359.67987,0.1676517
2.0946,-0.26618049,-0.39688471,148.33675,149.36406,-0.017116513,149.1783,144.95741,0.0066870223,-0.27054626,359.6814,0.18011636
2.0947001,-0.26568785,-0.39105776,148.35001,149.37013,-0.017175941,149.19324,144.97224,0.0071832682,-0.27121273,359.68295,0.19240524
2.0948,-0.26519462,-0.38484806,148.3632,149.37619,-0.017218417,149.20818,144.98708,0.0076724254,-0.27187669,359.68448,0.20450623
2.0948999,-0.2647008,-0.37826163,148.37633,149.38222,-0.017243901,149.22311,145.00192,0.0081540113,-0.27253824,359.68604,0.21640743
2.095,-0.26420638,-0.37130493,148.38939,149.38823,-0.017252369,149.23805,145.01675,0.0086275497,-0.27319732,359.68756,0.22809707
2.0950999,-0.26371136,-0.36398473,148.40237,149.39421,-0.01724381,149.25299,145.0316,0.0090925749,-0.27385393,359.68912,0.23956364
2.0952001,-0.26321572,-0.35630819,148.4153,149.40018,-0.017218234,149.26793,145.04643,0.0095486268,-0.27450809,359.69064,0.25079587
2.0953,-0.26271945,-0.34828287,148.42815,149.40611,-0.017175665,149.28287,145.06128,0.0099952556,-0.27515981,359.69217,0.26178262
2.0954001,-0.26222256,-0.33991656,148.44095,149.41202,-0.017116146,149.29781,145.07613,0.010432021,-0.27580905,359.69373,0.27251309
2.0955,-0.26172504,-0.3312175,148.45367,149.41791,-0.017039737,149.31274,145.09097,0.01085849,-0.27645588,359.69525,0.28297672
2.0955999,-0.26122686,-0.32219416,148.46632,149.42378,-0.016946511,149.32768,145.10582,0.011274245,-0.27710024,359.69678,0.29316315
2.0957,-0.26072806,-0.31285542,148.47893,149.42961,-0.016836561,149.34264,145.12067,0.011678873,-0.27774215,359.6983,0.30306235
2.0957999,-0.2602286,-0.30321041,148.49146,149.43544,-0.016709996,149.35757,145.13551,0.012071976,-0.27838162,359.69983,0.31266454
2.0959001,-0.25972849,-0.29326856,148.50394,149.44124,-0.01656694,149.37251,145.15036,0.012453166,-0.27901864,359.70135,0.32196027
2.096,-0.25922772,-0.28303966,148.51634,149.44701,-0.016407534,149.38747,145.16521,0.012822066,-0.27965325,359.70288,0.33094031
2.0961001,-0.25872627,-0.27253371,148.52869,149.45276,-0.016231937,149.4024,145.18007,0.013178312,-0.28028542,359.70441,0.33959582
2.0962,-0.25822416,-0.26176104,148.54097,149.45848,-0.016040321,149.41736,145.19492,0.013521554,-0.28091517,359.70593,0.3479183
2.0962999,-0.25772136,-0.25073218,148.55319,149.46419,-0.015832875,149.4323,145.20978,0.013851452,-0.28154248,359.70746,0.35589945
2.0964,-0.25721788,-0.23945796,148.56535,149.46986,-0.015609804,149.44725,145.22462,0.014167679,-0.2821674,359.70898,0.36353141
2.0964999,-0.25671372,-0.22794947,148.57747,149.47552,-0.015371327,149.46219,145.23949,0.014469926,-0.28278992,359.71051,0.37080666
2.0966001,-0.25620887,-0.21621796,148.58951,149.48117,-0.015117682,149.47714,145.25435,0.014757893,-0.28341001,359.71204,0.377718
2.0967,-0.2557033,-0.20427498,148.6015,149.48679,-0.014849116,149.4921,145.2692,0.015031295,-0.28402773,359.71356,0.38425857
2.0968001,-0.25519702,-0.19213225,148.61343,149.49237,-0.014565897,149.50703,145.28406,0.015289865,-0.28464305,359.71506,0.39042193
