"Time","junction1.port_2.C_outflow[1]","junction1.medium.p","junction1.medium.Xi[1]","junction1.medium.T"
0.19291,0.00010447327,100001.45,0.011039172,290.80905
0.193112,0.00010449198,100001.45,0.011040061,290.80801
0.193314,0.00010451071,100001.44,0.011040949,290.80695
0.193516,0.00010452947,100001.44,0.011041837,290.80588
0.193718,0.00010454825,100001.44,0.011042724,290.80481
0.19392,0.00010456704,100001.44,0.011043611,290.80374
0.194122,0.00010458586,100001.44,0.011044498,290.8027
0.194324,0.0001046047,100001.44,0.011045383,290.80164
0.194526,0.00010462356,100001.44,0.011046269,290.80057
0.194728,0.00010464245,100001.44,0.011047154,290.7995
0.19493,0.00010466135,100001.44,0.011048038,290.79846
0.195132,0.00010468028,100001.43,0.011048923,290.79739
0.195334,0.00010469923,100001.43,0.011049807,290.79633
0.195536,0.0001047182,100001.43,0.011050691,290.79529
0.195738,0.00010473719,100001.43,0.011051574,290.79422
0.19594,0.0001047562,100001.43,0.011052457,290.79315
0.196142,0.00010477524,100001.43,0.011053339,290.79211
0.196344,0.00010479429,100001.43,0.011054221,290.79105
0.196546,0.00010481337,100001.43,0.011055103,290.79001
0.196748,0.00010483246,100001.42,0.011055984,290.78894
0.19695,0.00010485158,100001.42,0.011056864,290.7879
0.197152,0.00010487073,100001.42,0.011057744,290.78683
0.197354,0.00010488988,100001.42,0.011058624,290.7858
0.197556,0.00010490907,100001.42,0.011059503,290.78473
0.197758,0.00010492827,100001.42,0.011060382,290.78369
0.19796,0.0001049475,100001.42,0.01106126,290.78262
0.198162,0.00010496675,100001.42,0.011062139,290.78159
0.198364,0.00010498601,100001.41,0.011063017,290.78052
0.198566,0.0001050053,100001.41,0.011063894,290.77948
0.198768,0.00010502461,100001.41,0.011064771,290.77841
0.19897,0.00010504394,100001.41,0.011065647,290.77737
0.19917201,0.00010506329,100001.41,0.011066523,290.77634
0.19937401,0.00010508266,100001.41,0.011067399,290.77527
0.19957601,0.00010510205,100001.41,0.011068274,290.77423
0.19977801,0.00010512146,100001.41,0.011069149,290.77319
0.19998001,0.0001051409,100001.41,0.011070023,290.77213
0.20018201,0.00010516035,100001.41,0.011070898,290.77109
0.20038401,0.00010517982,100001.41,0.011071771,290.77005
0.20058601,0.00010519932,100001.41,0.011072644,290.76901
0.20078801,0.00010521884,100001.41,0.011073517,290.76794
0.20099001,0.00010523837,100001.41,0.011074389,290.76691
0.20119201,0.00010525793,100001.41,0.011075261,290.76587
0.20139401,0.00010527751,100001.41,0.011076133,290.76483
0.20159601,0.00010529711,100001.41,0.011077004,290.76379
0.20179801,0.00010531673,100001.4,0.011077874,290.76276
0.20200001,0.00010533637,100001.4,0.011078745,290.76169
0.20220201,0.00010535603,100001.4,0.011079615,290.76065
0.20240401,0.00010537571,100001.4,0.011080484,290.75961
0.20260599,0.00010539541,100001.4,0.011081353,290.75858
0.20280799,0.00010541514,100001.4,0.011082222,290.75754
0.20300999,0.00010543488,100001.4,0.01108309,290.7565
0.20321199,0.00010545464,100001.4,0.011083958,290.75546
0.20341399,0.00010547442,100001.4,0.011084825,290.75443
0.20361599,0.00010549423,100001.39,0.011085692,290.75339
0.20381799,0.00010551405,100001.39,0.011086558,290.75235
0.20401999,0.00010553389,100001.39,0.011087424,290.75131
0.20422199,0.00010555376,100001.39,0.01108829,290.75027
0.20442399,0.00010557364,100001.39,0.011089155,290.74924
0.20462599,0.00010559355,100001.39,0.011090021,290.7482
0.20482799,0.00010561348,100001.39,0.011090885,290.74716
0.20502999,0.00010563342,100001.39,0.011091749,290.74612
0.20523199,0.00010565339,100001.38,0.011092613,290.74512
0.20543399,0.00010567337,100001.38,0.011093476,290.74408
0.20563599,0.00010569338,100001.38,0.011094338,290.74304
0.20583799,0.00010571341,100001.38,0.011095201,290.742
0.20603999,0.00010573346,100001.38,0.011096063,290.74097
0.206242,0.00010575353,100001.38,0.011096925,290.73993
0.206444,0.00010577361,100001.38,0.011097786,290.73892
0.206646,0.00010579372,100001.38,0.011098647,290.73788
0.206848,0.00010581384,100001.38,0.011099507,290.73685
0.20705,0.00010583399,100001.38,0.011100367,290.73581
0.207252,0.00010585416,100001.38,0.011101226,290.7348
0.207454,0.00010587434,100001.38,0.011102085,290.73376
0.207656,0.00010589455,100001.38,0.011102944,290.73273
0.207858,0.00010591478,100001.38,0.011103802,290.73172
0.20806,0.00010593503,100001.38,0.01110466,290.73068
0.208262,0.00010595529,100001.38,0.011105518,290.72964
0.208464,0.00010597557,100001.38,0.011106375,290.72864
0.208666,0.00010599588,100001.37,0.011107231,290.7276
0.208868,0.00010601621,100001.37,0.011108087,290.72659
0.20907,0.00010603655,100001.37,0.011108943,290.72556
0.209272,0.00010605692,100001.37,0.011109798,290.72455
0.209474,0.00010607731,100001.37,0.011110653,290.72351
0.209676,0.00010609771,100001.37,0.011111508,290.72247
0.209878,0.00010611813,100001.37,0.011112362,290.72147
0.21008,0.00010613858,100001.37,0.011113216,290.72043
0.210282,0.00010615904,100001.36,0.011114069,290.71942
0.210484,0.00010617952,100001.36,0.011114922,290.71841
0.210686,0.00010620002,100001.36,0.011115775,290.71738
0.210888,0.00010622055,100001.36,0.011116627,290.71637
0.21109,0.00010624109,100001.36,0.011117478,290.71533
0.211292,0.00010626165,100001.36,0.011118329,290.71432
0.211494,0.00010628223,100001.36,0.01111918,290.71332
0.211696,0.00010630282,100001.36,0.011120031,290.71228
0.211898,0.00010632344,100001.36,0.011120881,290.71127
0.2121,0.00010634409,100001.35,0.01112173,290.71027
0.212302,0.00010636474,100001.35,0.01112258,290.70923
0.212504,0.00010638542,100001.35,0.011123428,290.70822
0.212706,0.00010640611,100001.35,0.011124277,290.70721
0.212908,0.00010642683,100001.35,0.011125124,290.70618
0.21311,0.00010644757,100001.35,0.011125972,290.70517
0.213312,0.00010646832,100001.35,0.011126819,290.70416
0.213514,0.00010648909,100001.35,0.011127666,290.70316
0.213716,0.00010650988,100001.34,0.011128512,290.70215
0.213918,0.00010653069,100001.34,0.011129358,290.70111
0.21412,0.00010655152,100001.34,0.011130203,290.7001
0.214322,0.00010657238,100001.34,0.011131048,290.6991
0.214524,0.00010659324,100001.34,0.011131893,290.69809
0.214726,0.00010661413,100001.34,0.011132737,290.69708
0.214928,0.00010663504,100001.34,0.01113358,290.69608
0.21513,0.00010665596,100001.34,0.011134424,290.69507
0.215332,0.00010667691,100001.34,0.011135267,290.69406
0.215534,0.00010669787,100001.34,0.01113611,290.69305
0.215736,0.00010671886,100001.34,0.011136952,290.69205
0.215938,0.00010673986,100001.34,0.011137794,290.69104
0.21614,0.00010676088,100001.34,0.011138635,290.69003
0.216342,0.00010678192,100001.34,0.011139476,290.68903
0.216544,0.00010680297,100001.34,0.011140317,290.68802
0.216746,0.00010682405,100001.34,0.011141157,290.68701
0.216948,0.00010684515,100001.34,0.011141996,290.686
0.21715,0.00010686626,100001.33,0.011142835,290.685
0.217352,0.00010688739,100001.33,0.011143674,290.68399
0.217554,0.00010690854,100001.33,0.011144512,290.68298
0.217756,0.00010692971,100001.33,0.011145351,290.68198
0.217958,0.0001069509,100001.33,0.011146188,290.68097
0.21816,0.00010697211,100001.33,0.011147025,290.67999
0.218362,0.00010699334,100001.33,0.011147862,290.67899
0.218564,0.00010701458,100001.33,0.011148699,290.67798
0.218766,0.00010703584,100001.32,0.011149535,290.67697
0.218968,0.00010705712,100001.32,0.01115037,290.67596
0.21917,0.00010707842,100001.32,0.011151205,290.67499
0.219372,0.00010709974,100001.32,0.01115204,290.67398
0.219574,0.00010712107,100001.32,0.011152874,290.67297
0.219776,0.00010714243,100001.32,0.011153708,290.672
0.219978,0.0001071638,100001.32,0.011154542,290.67099
0.22018,0.00010718518,100001.32,0.011155374,290.66998
0.220382,0.00010720659,100001.32,0.011156207,290.66901
0.22058401,0.00010722801,100001.31,0.01115704,290.668
0.22078601,0.00010724946,100001.31,0.011157871,290.66699
0.22098801,0.00010727092,100001.31,0.011158702,290.66602
0.22119001,0.00010729241,100001.31,0.011159534,290.66501
0.22139201,0.0001073139,100001.31,0.011160363,290.66403
0.22159401,0.00010733542,100001.31,0.011161194,290.66302
0.22179601,0.00010735695,100001.31,0.011162024,290.66202
0.22199801,0.0001073785,100001.31,0.011162853,290.66104
0.22220001,0.00010740008,100001.3,0.011163682,290.66003
0.22240201,0.00010742166,100001.3,0.011164511,290.65906
0.22260401,0.00010744327,100001.3,0.011165339,290.65805
0.22280601,0.0001074649,100001.3,0.011166166,290.65707
0.22300801,0.00010748654,100001.3,0.011166994,290.6561
0.22321001,0.0001075082,100001.3,0.01116782,290.65509
0.22341201,0.00010752988,100001.3,0.011168647,290.65411
0.22361401,0.00010755158,100001.3,0.011169473,290.65311
0.22381601,0.00010757329,100001.3,0.011170298,290.65213
0.22401799,0.00010759502,100001.3,0.011171123,290.65115
0.22421999,0.00010761677,100001.3,0.011171948,290.65015
0.22442199,0.00010763854,100001.3,0.011172772,290.64917
0.22462399,0.00010766032,100001.3,0.011173596,290.64819
0.22482599,0.00010768213,100001.3,0.01117442,290.64719
0.22502799,0.00010770395,100001.3,0.011175242,290.64621
0.22522999,0.00010772578,100001.3,0.011176066,290.64523
0.22543199,0.00010774764,100001.3,0.011176888,290.64426
0.22563399,0.00010776951,100001.29,0.011177709,290.64325
0.22583599,0.00010779141,100001.29,0.011178531,290.64227
0.22603799,0.00010781331,100001.29,0.011179352,290.6413
0.22623999,0.00010783524,100001.29,0.011180173,290.64032
0.22644199,0.00010785718,100001.29,0.011180993,290.63934
0.22664399,0.00010787914,100001.29,0.011181813,290.63834
0.22684599,0.00010790112,100001.29,0.011182632,290.63736
0.22704799,0.00010792312,100001.29,0.011183451,290.63638
0.22724999,0.00010794513,100001.29,0.01118427,290.63541
0.227452,0.00010796716,100001.28,0.011185087,290.63443
0.227654,0.00010798921,100001.28,0.011185905,290.63345
0.227856,0.00010801127,100001.28,0.011186723,290.63248
0.228058,0.00010803335,100001.28,0.011187539,290.6315
0.22826,0.00010805546,100001.28,0.011188356,290.63052
0.228462,0.00010807757,100001.28,0.011189172,290.62955
0.228664,0.0001080997,100001.28,0.011189988,290.62857
0.228866,0.00010812186,100001.28,0.011190803,290.62759
0.229068,0.00010814403,100001.27,0.011191618,290.62662
0.22927,0.00010816621,100001.27,0.011192432,290.62564
0.229472,0.00010818841,100001.27,0.011193246,290.62466
0.229674,0.00010821063,100001.27,0.01119406,290.62369
0.229876,0.00010823287,100001.27,0.011194873,290.62271
0.230078,0.00010825512,100001.27,0.011195686,290.62173
0.23028,0.0001082774,100001.27,0.011196498,290.62079
0.230482,0.00010829968,100001.27,0.01119731,290.61981
0.230684,0.00010832199,100001.27,0.011198121,290.61884
0.230886,0.00010834431,100001.27,0.011198932,290.61786
0.231088,0.00010836665,100001.27,0.011199743,290.61688
0.23129,0.000108389,100001.27,0.011200554,290.61594
0.231492,0.00010841138,100001.27,0.011201363,290.61496
0.231694,0.00010843376,100001.27,0.011202172,290.61398
0.231896,0.00010845617,100001.27,0.011202982,290.61301
0.232098,0.0001084786,100001.27,0.01120379,290.61206
0.2323,0.00010850104,100001.27,0.011204598,290.61108
0.232502,0.00010852349,100001.26,0.011205406,290.61011
0.232704,0.00010854597,100001.26,0.011206213,290.60916
0.232906,0.00010856846,100001.26,0.011207021,290.60818
0.233108,0.00010859096,100001.26,0.011207827,290.60721
0.23331,0.00010861348,100001.26,0.011208633,290.60626
0.233512,0.00010863602,100001.26,0.011209439,290.60529
0.233714,0.00010865858,100001.26,0.011210244,290.60434
0.233916,0.00010868115,100001.26,0.011211049,290.60336
0.234118,0.00010870374,100001.25,0.011211853,290.60239
0.23432,0.00010872634,100001.25,0.011212657,290.60144
0.234522,0.00010874897,100001.25,0.011213461,290.60046
0.234724,0.00010877161,100001.25,0.011214265,290.59952
0.234926,0.00010879426,100001.25,0.011215067,290.59854
0.235128,0.00010881693,100001.25,0.011215869,290.5976
0.23533,0.00010883962,100001.25,0.011216672,290.59665
0.235532,0.00010886232,100001.25,0.011217473,290.59567
0.235734,0.00010888505,100001.25,0.011218275,290.59473
0.235936,0.00010890779,100001.24,0.011219075,290.59375
0.236138,0.00010893054,100001.24,0.011219876,290.5928
0.23634,0.0001089533,100001.24,0.011220676,290.59186
0.236542,0.00010897609,100001.24,0.011221475,290.59088
0.236744,0.00010899889,100001.24,0.011222274,290.58994
0.236946,0.00010902171,100001.24,0.011223073,290.58899
0.237148,0.00010904454,100001.24,0.011223871,290.58801
0.23735,0.00010906739,100001.24,0.011224668,290.58707
0.237552,0.00010909025,100001.23,0.011225467,290.58612
0.237754,0.00010911313,100001.23,0.011226263,290.58514
0.237956,0.00010913602,100001.23,0.01122706,290.5842
0.238158,0.00010915894,100001.23,0.011227856,290.58325
0.23836,0.00010918186,100001.23,0.011228652,290.58231
0.238562,0.0001092048,100001.23,0.011229447,290.58136
0.238764,0.00010922777,100001.23,0.011230242,290.58038
0.238966,0.00010925074,100001.23,0.011231037,290.57944
0.239168,0.00010927373,100001.23,0.01123183,290.57849
0.23937,0.00010929674,100001.23,0.011232624,290.57755
0.239572,0.00010931976,100001.23,0.011233417,290.5766
0.239774,0.00010934279,100001.23,0.011234211,290.57565
0.239976,0.00010936585,100001.23,0.011235002,290.57471
0.240178,0.00010938892,100001.23,0.011235795,290.57376
0.24038,0.000109412,100001.23,0.011236587,290.57281
0.240582,0.0001094351,100001.23,0.011237377,290.57187
0.240784,0.00010945822,100001.23,0.011238168,290.57092
0.240986,0.00010948135,100001.22,0.011238959,290.56998
0.241188,0.00010950449,100001.22,0.011239748,290.56903
0.24139,0.00010952766,100001.22,0.011240538,290.56808
0.241592,0.00010955083,100001.22,0.011241327,290.56714
0.24179401,0.00010957403,100001.22,0.011242116,290.56619
0.24199601,0.00010959724,100001.22,0.011242905,290.56525
0.24219801,0.00010962046,100001.22,0.011243692,290.5643
0.24240001,0.0001096437,100001.22,0.01124448,290.56335
0.24260201,0.00010966696,100001.21,0.011245267,290.56241
0.24280401,0.00010969023,100001.21,0.011246054,290.56146
0.24300601,0.00010971351,100001.21,0.01124684,290.56055
0.24320801,0.00010973681,100001.21,0.011247626,290.5596
0.24341001,0.00010976013,100001.21,0.011248411,290.55865
0.24361201,0.00010978346,100001.21,0.011249196,290.55771
0.24381401,0.0001098068,100001.21,0.01124998,290.55676
0.24401601,0.00010983017,100001.21,0.011250764,290.55585
0.24421801,0.00010985354,100001.2,0.011251548,290.5549
0.24442001,0.00010987694,100001.2,0.011252332,290.55396
0.24462201,0.00010990034,100001.2,0.011253114,290.55304
0.24482401,0.00010992376,100001.2,0.011253896,290.55209
0.24502601,0.0001099472,100001.2,0.011254678,290.55115
0.24522801,0.00010997065,100001.2,0.01125546,290.55023
0.24542999,0.00010999411,100001.2,0.011256241,290.54929
0.24563199,0.00011001759,100001.2,0.011257023,290.54834
0.24583399,0.0001100411,100001.2,0.011257803,290.54742
0.24603599,0.0001100646,100001.2,0.011258583,290.54648
0.24623799,0.00011008813,100001.2,0.011259362,290.54556
0.24643999,0.00011011167,100001.2,0.011260142,290.54462
0.24664199,0.00011013523,100001.2,0.01126092,290.5437
0.24684399,0.0001101588,100001.2,0.011261699,290.54276
0.24704599,0.00011018239,100001.2,0.011262476,290.54184
0.24724799,0.00011020598,100001.2,0.011263254,290.54089
0.24744999,0.0001102296,100001.2,0.011264031,290.53998
0.24765199,0.00011025323,100001.19,0.011264808,290.53903
0.24785399,0.00011027687,100001.19,0.011265583,290.53812
0.24805599,0.00011030053,100001.19,0.011266359,290.53717
0.24825799,0.0001103242,100001.19,0.011267135,290.53625
0.24845999,0.00011034789,100001.19,0.01126791,290.53531
0.24866199,0.0001103716,100001.19,0.011268685,290.53439
0.248864,0.00011039531,100001.19,0.011269459,290.53348
0.249066,0.00011041905,100001.19,0.011270232,290.53253
0.249268,0.00011044279,100001.19,0.011271005,290.53162
0.24947,0.00011046655,100001.18,0.011271778,290.5307
0.249672,0.00011049033,100001.18,0.011272551,290.52979
0.249874,0.00011051411,100001.18,0.011273324,290.52884
0.250076,0.00011053792,100001.18,0.011274095,290.52792
0.250278,0.00011056173,100001.18,0.011274866,290.52701
0.25048,0.00011058557,100001.18,0.011275637,290.52609
0.250682,0.00011060941,100001.18,0.011276407,290.52515
0.250884,0.00011063327,100001.18,0.011277177,290.52423
0.251086,0.00011065715,100001.17,0.011277947,290.52332
0.251288,0.00011068104,100001.17,0.011278716,290.5224
0.25149,0.00011070494,100001.17,0.011279485,290.52148
0.251692,0.00011072886,100001.17,0.011280254,290.52057
0.251894,0.00011075279,100001.17,0.011281021,290.51962
0.252096,0.00011077674,100001.17,0.011281788,290.51871
0.252298,0.0001108007,100001.17,0.011282556,290.51779
0.2525,0.00011082467,100001.17,0.011283322,290.51688
0.252702,0.00011084866,100001.16,0.011284089,290.51596
0.252904,0.00011087266,100001.16,0.011284854,290.51505
0.253106,0.00011089668,100001.16,0.01128562,290.51413
0.253308,0.00011092071,100001.16,0.011286385,290.51321
0.25351,0.00011094475,100001.16,0.01128715,290.5123
0.253712,0.00011096881,100001.16,0.011287914,290.51138
0.253914,0.00011099288,100001.16,0.011288677,290.51047
0.254116,0.00011101696,100001.16,0.011289441,290.50955
0.254318,0.00011104106,100001.16,0.011290204,290.50864
0.25452,0.00011106517,100001.16,0.011290967,290.50772
0.254722,0.0001110893,100001.16,0.011291728,290.50684
0.254924,0.00011111344,100001.16,0.01129249,290.50592
0.255126,0.0001111376,100001.16,0.011293252,290.505
0.255328,0.00011116176,100001.16,0.011294012,290.50409
0.25553,0.00011118594,100001.16,0.011294773,290.50317
0.255732,0.00011121013,100001.16,0.011295533,290.50226
0.255934,0.00011123434,100001.16,0.011296293,290.50137
0.256136,0.00011125855,100001.15,0.011297052,290.50046
0.256338,0.00011128279,100001.15,0.01129781,290.49954
0.25654,0.00011130703,100001.15,0.011298569,290.49863
0.256742,0.00011133129,100001.15,0.011299326,290.49774
0.256944,0.00011135556,100001.15,0.011300084,290.49683
0.257146,0.00011137985,100001.15,0.011300841,290.49591
0.257348,0.00011140415,100001.15,0.011301598,290.49503
0.25755,0.00011142846,100001.15,0.011302354,290.49411
0.257752,0.00011145279,100001.15,0.01130311,290.49319
0.257954,0.00011147713,100001.14,0.011303865,290.49231
0.258156,0.00011150148,100001.14,0.011304621,290.49139
0.258358,0.00011152585,100001.14,0.011305375,290.49051
0.25856,0.00011155022,100001.14,0.011306129,290.48959
0.258762,0.00011157461,100001.14,0.011306883,290.48868
0.258964,0.00011159902,100001.14,0.011307636,290.48779
0.259166,0.00011162344,100001.14,0.011308389,290.48688
0.259368,0.00011164787,100001.14,0.011309141,290.48599
0.25957,0.00011167231,100001.13,0.011309894,290.48508
0.259772,0.00011169677,100001.13,0.011310645,290.48419
0.259974,0.00011172124,100001.13,0.011311396,290.48328
0.260176,0.00011174572,100001.13,0.011312148,290.48239
0.260378,0.00011177022,100001.13,0.011312897,290.48151
0.26058,0.00011179472,100001.13,0.011313648,290.48059
0.260782,0.00011181925,100001.13,0.011314397,290.47971
0.260984,0.00011184379,100001.13,0.011315146,290.47879
0.261186,0.00011186833,100001.12,0.011315895,290.47791
0.261388,0.00011189289,100001.12,0.011316643,290.47702
0.26159,0.00011191746,100001.12,0.011317391,290.4761
0.261792,0.00011194205,100001.12,0.011318139,290.47522
0.261994,0.00011196665,100001.12,0.011318886,290.47433
0.262196,0.00011199126,100001.12,0.011319633,290.47345
0.262398,0.00011201588,100001.12,0.011320379,290.47253
0.2626,0.00011204051,100001.12,0.011321125,290.47165
0.262802,0.00011206517,100001.12,0.01132187,290.47076
0.263004,0.00011208982,100001.12,0.011322615,290.46988
0.26320601,0.0001121145,100001.12,0.01132336,290.46896
0.26340801,0.00011213918,100001.12,0.011324104,290.46808
0.26361001,0.00011216389,100001.12,0.011324847,290.46719
0.26381201,0.00011218859,100001.12,0.01132559,290.46631
0.26401401,0.00011221332,100001.12,0.011326334,290.46542
0.26421601,0.00011223806,100001.12,0.011327076,290.46454
0.26441801,0.0001122628,100001.12,0.011327818,290.46365
0.26462001,0.00011228756,100001.11,0.011328559,290.46277
0.26482201,0.00011231234,100001.11,0.011329301,290.46188
0.26502401,0.00011233712,100001.11,0.011330042,290.461
0.26522601,0.00011236191,100001.11,0.011330782,290.46008
0.26542801,0.00011238673,100001.11,0.011331522,290.4592
0.26563001,0.00011241154,100001.11,0.011332261,290.45831
0.26583201,0.00011243638,100001.11,0.011333001,290.45746
0.26603401,0.00011246122,100001.11,0.011333739,290.45657
0.26623601,0.00011248609,100001.1,0.011334478,290.45569
0.26643801,0.00011251096,100001.1,0.011335216,290.4548
0.26664001,0.00011253584,100001.1,0.011335953,290.45392
0.26684201,0.00011256073,100001.1,0.01133669,290.45303
0.26704401,0.00011258564,100001.1,0.011337426,290.45215
0.26724601,0.00011261056,100001.1,0.011338163,290.45126
0.26744801,0.00011263548,100001.1,0.011338899,290.45038
0.26765001,0.00011266043,100001.1,0.011339634,290.44949
0.26785201,0.00011268538,100001.1,0.011340369,290.44864
0.26805401,0.00011271035,100001.09,0.011341103,290.44775
0.26825601,0.00011273532,100001.09,0.011341837,290.44687
0.26845801,0.00011276032,100001.09,0.011342571,290.44598
0.26866001,0.00011278532,100001.09,0.011343304,290.44513
0.26886201,0.00011281033,100001.09,0.011344037,290.44424
0.26906401,0.00011283535,100001.09,0.01134477,290.44336
0.26926601,0.00011286039,100001.09,0.011345502,290.44247
0.26946801,0.00011288543,100001.09,0.011346233,290.44162
0.26967001,0.0001129105,100001.09,0.011346964,290.44073
0.26987201,0.00011293557,100001.09,0.011347695,290.43985
0.27007401,0.00011296065,100001.09,0.011348425,290.439
0.27027601,0.00011298575,100001.09,0.011349156,290.43811
0.27047801,0.00011301085,100001.09,0.011349885,290.43726
0.27068001,0.00011303597,100001.09,0.011350614,290.43637
0.27088201,0.0001130611,100001.09,0.011351343,290.43549
0.27108401,0.00011308624,100001.09,0.011352072,290.43463
0.27128601,0.00011311139,100001.09,0.011352799,290.43375
0.27148801,0.00011313655,100001.08,0.011353526,290.43289
0.27169001,0.00011316172,100001.08,0.011354254,290.43201
0.27189201,0.00011318691,100001.08,0.01135498,290.43115
0.27209401,0.0001132121,100001.08,0.011355706,290.43027
0.27229601,0.00011323731,100001.08,0.011356432,290.42941
0.27249801,0.00011326253,100001.08,0.011357157,290.42853
0.27270001,0.00011328775,100001.08,0.011357882,290.42767
0.27290201,0.00011331299,100001.08,0.011358607,290.42682
0.27310401,0.00011333824,100001.07,0.01135933,290.42593
0.27330601,0.0001133635,100001.07,0.011360054,290.42508
0.27350801,0.00011338877,100001.07,0.011360777,290.42422
0.27371001,0.00011341405,100001.07,0.011361499,290.42334
0.27391201,0.00011343935,100001.07,0.011362222,290.42249
0.27411401,0.00011346465,100001.07,0.011362944,290.42163
0.27431601,0.00011348996,100001.07,0.011363666,290.42075
0.27451801,0.00011351529,100001.07,0.011364386,290.41989
0.27472001,0.00011354063,100001.06,0.011365107,290.41904
0.27492201,0.00011356598,100001.06,0.011365827,290.41818
0.27512401,0.00011359134,100001.06,0.011366547,290.4173
0.27532601,0.0001136167,100001.06,0.011367267,290.41644
0.27552801,0.00011364209,100001.06,0.011367986,290.41559
0.27573001,0.00011366748,100001.06,0.011368704,290.41473
0.27593201,0.00011369288,100001.06,0.011369422,290.41388
0.27613401,0.00011371829,100001.06,0.01137014,290.41302
0.27633601,0.00011374371,100001.06,0.011370857,290.41214
0.27653801,0.00011376915,100001.05,0.011371574,290.41129
0.27674001,0.00011379459,100001.05,0.011372291,290.41043
0.27694201,0.00011382005,100001.05,0.011373007,290.40958
0.27714401,0.00011384551,100001.05,0.011373722,290.40872
0.27734599,0.00011387099,100001.05,0.011374437,290.40787
0.27754799,0.00011389647,100001.05,0.011375153,290.40701
0.27774999,0.00011392197,100001.05,0.011375867,290.40616
0.27795199,0.00011394748,100001.05,0.01137658,290.4053
0.27815399,0.00011397299,100001.05,0.011377294,290.40445
0.27835599,0.00011399853,100001.05,0.011378007,290.40359
0.27855799,0.00011402406,100001.05,0.011378719,290.40274
0.27875999,0.00011404961,100001.05,0.011379432,290.40189
0.27896199,0.00011407516,100001.05,0.011380143,290.40103
0.27916399,0.00011410074,100001.05,0.011380855,290.40018
0.27936599,0.00011412631,100001.05,0.011381567,290.39935
0.27956799,0.0001141519,100001.05,0.011382276,290.3985
0.27976999,0.0001141775,100001.04,0.011382987,290.39764
0.27997199,0.00011420311,100001.04,0.011383696,290.39679
0.28017399,0.00011422873,100001.04,0.011384406,290.39594
0.28037599,0.00011425436,100001.04,0.011385115,290.39508
0.28057799,0.00011428,100001.04,0.011385823,290.39426
0.28077999,0.00011430564,100001.04,0.011386531,290.3934
0.28098199,0.00011433131,100001.04,0.011387238,290.39255
0.28118399,0.00011435698,100001.04,0.011387946,290.39169
0.28138599,0.00011438265,100001.04,0.011388653,290.39087
0.28158799,0.00011440834,100001.03,0.011389359,290.39001
0.28178999,0.00011443404,100001.03,0.011390065,290.38916
0.28199199,0.00011445975,100001.03,0.01139077,290.38834
0.28219399,0.00011448547,100001.03,0.011391476,290.38748
0.28239599,0.0001145112,100001.03,0.01139218,290.38663
0.28259799,0.00011453693,100001.03,0.011392884,290.3858
0.28279999,0.00011456268,100001.03,0.011393588,290.38495
0.28300199,0.00011458844,100001.03,0.011394291,290.38412
0.28320399,0.0001146142,100001.02,0.011394994,290.38327
0.28340599,0.00011463998,100001.02,0.011395697,290.38245
0.28360799,0.00011466577,100001.02,0.011396399,290.38159
0.28380999,0.00011469156,100001.02,0.011397101,290.38077
0.28401199,0.00011471736,100001.02,0.011397802,290.37991
0.28421399,0.00011474318,100001.02,0.011398503,290.37909
0.28441599,0.00011476901,100001.02,0.011399203,290.37823
0.28461799,0.00011479484,100001.02,0.011399903,290.37741
0.28481999,0.00011482068,100001.02,0.011400603,290.37656
0.28502199,0.00011484653,100001.02,0.011401302,290.37573
0.28522399,0.00011487239,100001.02,0.011402001,290.37491
0.28542599,0.00011489826,100001.02,0.011402699,290.37405
0.28562799,0.00011492414,100001.02,0.011403397,290.37323
0.28582999,0.00011495003,100001.02,0.011404094,290.37238
0.28603199,0.00011497593,100001.02,0.011404792,290.37155
0.28623399,0.00011500184,100001.02,0.011405488,290.37073
0.28643599,0.00011502775,100001.02,0.011406184,290.3699
0.28663799,0.00011505368,100001.01,0.01140688,290.36905
0.28683999,0.00011507962,100001.01,0.011407576,290.36823
0.28704199,0.00011510556,100001.01,0.01140827,290.3674
0.28724399,0.00011513152,100001.01,0.011408965,290.36658
0.28744599,0.00011515748,100001.01,0.011409659,290.36572
0.28764799,0.00011518344,100001.01,0.011410353,290.3649
0.28784999,0.00011520942,100001.01,0.011411046,290.36407
0.28805199,0.0001152354,100001.01,0.011411739,290.36325
0.28825399,0.00011526138,100001.01,0.011412431,290.36243
0.28845599,0.00011528738,100001,0.011413122,290.3616
0.28865799,0.00011531339,100001,0.011413814,290.36075
0.28885999,0.0001153394,100001,0.011414505,290.35992
0.28906199,0.00011536542,100001,0.011415195,290.3591
0.28926399,0.00011539145,100001,0.011415885,290.35828
0.28946599,0.00011541748,100001,0.011416574,290.35745
0.28966799,0.00011544353,100001,0.011417263,290.35663
0.28986999,0.00011546959,100001,0.011417952,290.3558
0.29007199,0.00011549565,100001,0.011418641,290.35498
0.29027399,0.00011552172,100001,0.011419328,290.35416
0.29047599,0.00011554779,100000.99,0.011420015,290.35333
0.29067799,0.00011557389,100000.99,0.011420703,290.35251
0.29087999,0.00011559998,100000.99,0.011421389,290.35172
0.29108199,0.00011562608,100000.99,0.011422075,290.35089
0.29128399,0.00011565219,100000.99,0.011422761,290.35007
0.291486,0.00011567831,100000.99,0.011423445,290.34924
0.291688,0.00011570444,100000.99,0.011424131,290.34842
