"Time","aimc.idq_rr[2]","loadInertia.w","powerSensor.flange_a.phi","aimc.idq_sr[1]","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","aimc.idq_sr[2]","PI.x"
4.8839002,1.092183,156.74452,766.9176,-2.6077104,4.0552707,-1.7674729,-8.683815,-8.1471148,955.33563
4.8839998,1.0923326,156.74445,766.93329,-2.6067605,4.2951584,-1.7679563,-8.6900787,-8.1475477,955.59253
4.8841,1.0924821,156.74437,766.94897,-2.6058106,4.5308013,-1.7684397,-8.6877365,-8.1479797,955.84949
4.8842001,1.0926313,156.74429,766.9646,-2.6048605,4.7619658,-1.768923,-8.6767931,-8.1484118,956.10645
4.8843002,1.0927806,156.74422,766.98029,-2.6039104,4.9884233,-1.7694064,-8.6572571,-8.1488447,956.3634
4.8843999,1.0929297,156.74416,766.99597,-2.6029601,5.2099485,-1.7698898,-8.6291475,-8.1492767,956.62036
4.8845,1.0930789,156.74408,767.01166,-2.6020095,5.4263229,-1.7703732,-8.5924931,-8.1497087,956.87732
4.8846002,1.0932277,156.744,767.02734,-2.601059,5.6373315,-1.7708566,-8.5473299,-8.1501417,957.13434
4.8846998,1.0933765,156.74393,767.04303,-2.6001084,5.8427653,-1.77134,-8.493701,-8.1505737,957.3913
4.8848,1.0935253,156.74385,767.05865,-2.5991576,6.0424204,-1.7718234,-8.4316597,-8.1510057,957.64832
4.8849001,1.0936739,156.74377,767.07434,-2.5982065,6.2360997,-1.7723068,-8.361268,-8.1514378,957.90533
4.8850002,1.0938225,156.74371,767.09003,-2.5972555,6.4236102,-1.7727902,-8.2825947,-8.1518688,958.16235
4.8850999,1.0939709,156.74364,767.10571,-2.5963042,6.6047668,-1.7732736,-8.1957178,-8.1523008,958.41937
4.8852,1.0941192,156.74356,767.1214,-2.5953529,6.7793899,-1.773757,-8.1007214,-8.1527328,958.67645
4.8853002,1.0942674,156.74348,767.13702,-2.5944016,6.9473057,-1.7742404,-7.9977016,-8.1531649,958.93347
4.8853998,1.0944154,156.74341,767.15271,-2.5934501,7.1083479,-1.7747238,-7.8867588,-8.1535959,959.19055
4.8855,1.0945635,156.74335,767.1684,-2.5924983,7.2623577,-1.7752072,-7.768003,-8.1540279,959.44763
4.8856001,1.0947114,156.74327,767.18408,-2.5915465,7.4091811,-1.7756906,-7.6415515,-8.154459,959.70471
4.8857002,1.0948592,156.74319,767.19977,-2.5905945,7.5486736,-1.7761739,-7.5075293,-8.154891,959.96179
4.8857999,1.0950069,156.74312,767.21539,-2.5896425,7.680696,-1.7766573,-7.3660684,-8.1553221,960.21887
4.8859,1.0951545,156.74304,767.23108,-2.5886903,7.8051181,-1.7771407,-7.217309,-8.1557531,960.47601
4.8860002,1.095302,156.74297,767.24677,-2.587738,7.9218154,-1.7776241,-7.0613985,-8.1561842,960.73309
4.8860998,1.0954494,156.7429,767.26245,-2.5867856,8.030673,-1.7781076,-6.8984904,-8.1566153,960.99023
4.8862,1.0955967,156.74283,767.27814,-2.5858328,8.1315823,-1.778591,-6.7287459,-8.1570463,961.24738
4.8863001,1.0957439,156.74275,767.29376,-2.5848801,8.2244434,-1.7790744,-6.5523329,-8.1574774,961.50452
4.8864002,1.095891,156.74268,767.30945,-2.5839274,8.309164,-1.7795579,-6.3694263,-8.1579084,961.76172
4.8864999,1.096038,156.7426,767.32513,-2.5829744,8.3856602,-1.7800413,-6.1802063,-8.1583395,962.01886
4.8866,1.0961848,156.74252,767.34082,-2.5820212,8.4538555,-1.7805248,-5.9848604,-8.1587706,962.27606
4.8867002,1.0963317,156.74246,767.35651,-2.581068,8.5136824,-1.7810082,-5.7835817,-8.1592007,962.53326
4.8867998,1.0964783,156.74239,767.37219,-2.5801148,8.5650816,-1.7814918,-5.5765696,-8.1596317,962.79047
4.8868999,1.096625,156.74231,767.38782,-2.5791612,8.6080008,-1.7819752,-5.3640285,-8.1600618,963.04767
4.8870001,1.0967715,156.74223,767.4035,-2.5782077,8.6423988,-1.7824587,-5.1461687,-8.1604929,963.30487
4.8871002,1.0969179,156.74216,767.41919,-2.5772538,8.6682405,-1.7829422,-4.9232059,-8.160923,963.56213
4.8871999,1.0970641,156.74208,767.43488,-2.5762999,8.6855001,-1.7834257,-4.6953607,-8.1613541,963.81934
4.8873,1.0972103,156.74202,767.45056,-2.575346,8.6941595,-1.7839092,-4.4628587,-8.1617842,964.0766
4.8874002,1.0973564,156.74194,767.46619,-2.5743918,8.694211,-1.7843927,-4.2259297,-8.1622143,964.33386
4.8874998,1.0975024,156.74187,767.48187,-2.5734375,8.6856537,-1.7848763,-3.984808,-8.1626444,964.59119
4.8875999,1.0976483,156.74179,767.49756,-2.5724831,8.6684952,-1.7853599,-3.7397325,-8.1630745,964.84845
4.8877001,1.0977941,156.74171,767.51324,-2.5715284,8.6427536,-1.7858434,-3.4909456,-8.1635046,965.10577
4.8878002,1.0979397,156.74164,767.52893,-2.5705738,8.6084528,-1.786327,-3.2386937,-8.1639347,965.36304
4.8878999,1.0980854,156.74158,767.54456,-2.5696189,8.5656271,-1.7868105,-2.9832263,-8.1643648,965.62036
4.888,1.0982308,156.7415,767.56024,-2.5686641,8.5143185,-1.7872941,-2.7247963,-8.1647949,965.87775
4.8881001,1.0983762,156.74142,767.57593,-2.567709,8.4545774,-1.7877777,-2.4636593,-8.1652241,966.13507
4.8881998,1.0985215,156.74135,767.59161,-2.5667539,8.3864632,-1.7882613,-2.200074,-8.1656542,966.3924
4.8882999,1.0986667,156.74127,767.6073,-2.5657985,8.3100424,-1.7887448,-1.9343013,-8.1660833,966.64978
4.8884001,1.0988117,156.7412,767.62292,-2.5648429,8.2253914,-1.7892284,-1.6666042,-8.1665134,966.90717
4.8885002,1.0989567,156.74112,767.63861,-2.5638874,8.1325922,-1.7897121,-1.3972477,-8.1669426,967.16455
4.8885999,1.0991015,156.74106,767.6543,-2.5629318,8.0317373,-1.7901957,-1.1264985,-8.1673727,967.422
4.8887,1.0992464,156.74098,767.66998,-2.561976,7.9229259,-1.7906793,-0.85462451,-8.1678019,967.67938
4.8888001,1.099391,156.74091,767.68567,-2.5610199,7.8062658,-1.791163,-0.58189505,-8.168231,967.93683
4.8888998,1.0995356,156.74083,767.70129,-2.5600636,7.6818728,-1.7916466,-0.3085801,-8.1686602,968.19427
4.8889999,1.0996801,156.74075,767.71698,-2.5591075,7.5498686,-1.7921302,-0.034950245,-8.1690893,968.45172
4.8891001,1.0998244,156.74068,767.73267,-2.558151,7.4103847,-1.792614,0.23872359,-8.1695185,968.70917
4.8892002,1.0999688,156.74062,767.74835,-2.5571945,7.2635584,-1.7930976,0.51217043,-8.1699476,968.96661
4.8892999,1.1001129,156.74054,767.76404,-2.5562377,7.1095347,-1.7935814,0.78511953,-8.1703768,969.22412
4.8894,1.100257,156.74046,767.77966,-2.5552809,6.9484663,-1.7940651,1.0573006,-8.1708059,969.48163
4.8895001,1.100401,156.74039,767.79535,-2.5543239,6.7805119,-1.7945489,1.328444,-8.1712341,969.73914
4.8895998,1.1005449,156.74031,767.81104,-2.5533669,6.6058383,-1.7950326,1.5982814,-8.1716633,969.99664
4.8896999,1.1006887,156.74023,767.82672,-2.5524096,6.4246178,-1.7955165,1.8665454,-8.1720924,970.25415
4.8898001,1.1008323,156.74016,767.84241,-2.5514522,6.2370296,-1.7960002,2.1329706,-8.1725206,970.51172
4.8899002,1.100976,156.7401,767.85803,-2.5504947,6.0432591,-1.7964841,2.3972926,-8.1729488,970.76923
4.8899999,1.1011195,156.74002,767.87372,-2.5495369,5.8434987,-1.796968,2.6592503,-8.173378,971.02679
4.8901,1.1012629,156.73994,767.8894,-2.548579,5.6379447,-1.7974519,2.9185839,-8.1738062,971.28442
4.8902001,1.1014062,156.73987,767.90509,-2.547621,5.4268017,-1.7979357,3.1750362,-8.1742344,971.54199
4.8902998,1.1015494,156.73979,767.92078,-2.546663,5.210278,-1.7984196,3.4283538,-8.1746635,971.79956
4.8903999,1.1016926,156.73972,767.9364,-2.5457046,4.9885874,-1.7989036,3.6782854,-8.1750917,972.05719
4.8905001,1.1018355,156.73964,767.95209,-2.5447464,4.76195,-1.7993875,3.9245834,-8.1755199,972.31482
4.8906002,1.1019784,156.73958,767.96777,-2.5437877,4.5305901,-1.7998714,4.1670041,-8.1759481,972.57245
4.8906999,1.1021212,156.7395,767.98346,-2.542829,4.2947354,-1.8003554,4.4053068,-8.1763754,972.83008
4.8908,1.1022639,156.73943,767.99915,-2.5418701,4.0546207,-1.8008395,4.639256,-8.1768036,973.08777
4.8909001,1.1024066,156.73935,768.01477,-2.5409112,3.810483,-1.8013235,4.8686194,-8.1772318,973.3454
4.8909998,1.1025491,156.73927,768.03046,-2.539952,3.5625637,-1.8018076,5.0931702,-8.17766,973.60309
4.8910999,1.1026915,156.7392,768.04614,-2.5389926,3.3111086,-1.8022918,5.3126855,-8.1780872,973.86078
4.8912001,1.1028339,156.73912,768.06183,-2.5380332,3.0563662,-1.8027759,5.526948,-8.1785154,974.11847
4.8913002,1.1029762,156.73906,768.07751,-2.5370736,2.7985888,-1.80326,5.735745,-8.1789427,974.37622
4.8913999,1.1031183,156.73898,768.09314,-2.536114,2.5380313,-1.8037442,5.9388704,-8.1793709,974.63391
4.8915,1.1032604,156.73891,768.10883,-2.5351541,2.2749519,-1.8042283,6.1361217,-8.1797981,974.89166
4.8916001,1.1034023,156.73883,768.12451,-2.534194,2.0096111,-1.8047125,6.3273048,-8.1802263,975.14941
4.8916998,1.1035441,156.73875,768.1402,-2.5332339,1.7422711,-1.8051968,6.512229,-8.1806536,975.40717
4.8917999,1.103686,156.73868,768.15588,-2.5322735,1.4731969,-1.8056811,6.6907115,-8.1810808,975.66492
4.8919001,1.1038276,156.7386,768.17151,-2.5313129,1.2026546,-1.8061655,6.8625751,-8.1815081,975.92273
4.8920002,1.1039692,156.73853,768.18719,-2.5303524,0.93091226,-1.8066497,7.0276499,-8.1819353,976.18054
4.8920999,1.1041107,156.73846,768.20288,-2.5293915,0.65823877,-1.8071342,7.1857719,-8.1823626,976.43835
4.8922,1.1042521,156.73839,768.21857,-2.5284305,0.38490415,-1.8076185,7.3367839,-8.1827898,976.69617
4.8923001,1.1043934,156.73831,768.23425,-2.5274694,0.11117902,-1.808103,7.4805369,-8.183217,976.95398
4.8923998,1.1045346,156.73824,768.24988,-2.5265081,-0.16266564,-1.8085874,7.616888,-8.1836443,977.21179
4.8924999,1.1046757,156.73816,768.26556,-2.5255468,-0.43635866,-1.8090719,7.7457018,-8.1840706,977.46967
4.8926001,1.1048167,156.73808,768.28125,-2.524585,-0.70962906,-1.8095564,7.8668504,-8.1844978,977.72754
4.8927002,1.1049576,156.73801,768.29694,-2.5236235,-0.98220623,-1.810041,7.9802136,-8.1849251,977.98541
4.8927999,1.1050985,156.73793,768.31262,-2.5226614,-1.2538203,-1.8105255,8.08568,-8.1853514,978.24329
4.8929,1.1052392,156.73787,768.32825,-2.5216994,-1.5242021,-1.8110101,8.1831427,-8.1857786,978.50116
4.8930001,1.1053798,156.73779,768.34393,-2.5207372,-1.7930841,-1.8114948,8.2725067,-8.1862049,978.75909
4.8930998,1.1055204,156.73772,768.35962,-2.5197749,-2.0602,-1.8119795,8.3536825,-8.1866312,979.01697
4.8931999,1.1056609,156.73764,768.37531,-2.5188124,-2.3252852,-1.8124642,8.42659,-8.1870584,979.2749
4.8933001,1.1058012,156.73756,768.39099,-2.5178497,-2.5880771,-1.8129489,8.4911566,-8.1874847,979.53284
4.8934002,1.1059415,156.73749,768.40662,-2.5168867,-2.8483155,-1.8134338,8.5473175,-8.187911,979.79083
4.8934999,1.1060816,156.73741,768.4223,-2.5159237,-3.1057425,-1.8139185,8.5950174,-8.1883373,980.04877
4.8936,1.1062217,156.73734,768.43799,-2.5149608,-3.3601034,-1.8144033,8.6342087,-8.1887636,980.30676
4.8937001,1.1063617,156.73727,768.45367,-2.5139973,-3.611146,-1.8148882,8.6648512,-8.1891899,980.56476
4.8937998,1.1065016,156.7372,768.46936,-2.5130339,-3.8586214,-1.8153732,8.6869164,-8.1896162,980.82275
4.8938999,1.1066414,156.73712,768.48499,-2.5120704,-4.1022849,-1.815858,8.7003803,-8.1900425,981.08081
4.8940001,1.1067811,156.73705,768.50067,-2.5111065,-4.3418951,-1.8163431,8.7052298,-8.1904688,981.33881
4.8941002,1.1069207,156.73697,768.51636,-2.5101426,-4.5772142,-1.816828,8.7014599,-8.1908941,981.59686
4.8941998,1.1070602,156.73689,768.53204,-2.5091784,-4.8080096,-1.8173131,8.6890745,-8.1913204,981.85492
4.8943,1.1071997,156.73682,768.54773,-2.5082142,-5.0340519,-1.8177983,8.6680851,-8.1917458,982.11298
4.8944001,1.107339,156.73674,768.56335,-2.5072498,-5.2551179,-1.8182833,8.6385126,-8.1921721,982.37103
4.8944998,1.1074783,156.73666,768.57904,-2.5062852,-5.4709878,-1.8187685,8.6003847,-8.1925974,982.62915
4.8945999,1.1076174,156.73659,768.59473,-2.5053203,-5.681448,-1.8192537,8.5537405,-8.1930237,982.88721
4.8947001,1.1077565,156.73653,768.61041,-2.5043554,-5.8862906,-1.819739,8.4986248,-8.193449,983.14532
4.8948002,1.1078955,156.73645,768.6261,-2.5033903,-6.0853114,-1.8202243,8.4350929,-8.1938744,983.40344
4.8948998,1.1080344,156.73637,768.64172,-2.5024252,-6.2783136,-1.8207096,8.3632059,-8.1943007,983.66156
4.895,1.1081731,156.7363,768.65741,-2.5014596,-6.4651065,-1.8211949,8.2830362,-8.194726,983.91974
4.8951001,1.1083119,156.73622,768.6731,-2.500494,-6.645504,-1.8216803,8.1946621,-8.1951513,984.17786
4.8951998,1.1084505,156.73615,768.68878,-2.4995284,-6.8193278,-1.8221658,8.0981712,-8.1955767,984.43604
4.8952999,1.1085891,156.73607,768.70447,-2.4985623,-6.9864058,-1.8226513,7.9936581,-8.196002,984.69421
4.8954,1.1087275,156.73599,768.72009,-2.4975963,-7.1465716,-1.8231368,7.8812265,-8.1964273,984.95239
4.8955002,1.1088659,156.73592,768.73578,-2.4966302,-7.2996669,-1.8236225,7.7609873,-8.1968527,985.21057
4.8955998,1.109004,156.73584,768.75146,-2.4956636,-7.4455395,-1.824108,7.6330595,-8.1972771,985.46875
4.8957,1.1091422,156.73578,768.76715,-2.4946971,-7.5840454,-1.8245938,7.4975696,-8.1977024,985.72699
4.8958001,1.1092803,156.7357,768.78284,-2.4937303,-7.7150464,-1.8250794,7.3546515,-8.1981277,985.98523
4.8958998,1.1094183,156.73563,768.79846,-2.4927633,-7.8384128,-1.8255652,7.2044454,-8.1985521,986.24347
4.8959999,1.1095562,156.73555,768.81415,-2.4917963,-7.9540224,-1.826051,7.0471015,-8.1989775,986.50171
4.8961,1.109694,156.73547,768.82983,-2.490829,-8.0617599,-1.8265369,6.8827739,-8.1994019,986.75995
4.8962002,1.1098317,156.7354,768.84552,-2.4898615,-8.16152,-1.8270228,6.7116256,-8.1998272,987.01819
4.8962998,1.1099694,156.73532,768.86121,-2.4888937,-8.2532015,-1.8275087,6.5338259,-8.2002516,987.27649
4.8964,1.1101069,156.73524,768.87683,-2.487926,-8.3367138,-1.8279947,6.3495507,-8.200676,987.53479
4.8965001,1.1102444,156.73517,768.89252,-2.486958,-8.4119749,-1.8284807,6.1589823,-8.2011013,987.79309
4.8965998,1.1103817,156.73509,768.9082,-2.4859898,-8.4789104,-1.8289669,5.9623084,-8.2015257,988.05139
4.8966999,1.1105191,156.73502,768.92389,-2.4850216,-8.5374517,-1.829453,5.7597246,-8.2019501,988.30969
4.8968,1.1106563,156.73494,768.93958,-2.4840531,-8.5875416,-1.8299392,5.5514307,-8.2023745,988.56799
4.8969002,1.1107934,156.73488,768.9552,-2.4830844,-8.6291313,-1.8304254,5.3376327,-8.2027988,988.82635
4.8969998,1.1109303,156.7348,768.97089,-2.4821155,-8.6621771,-1.8309118,5.1185422,-8.2032232,989.08472
4.8971,1.1110673,156.73473,768.98657,-2.4811466,-8.6866484,-1.831398,4.8943758,-8.2036476,989.34308
4.8972001,1.1112041,156.73465,769.00226,-2.4801774,-8.7025185,-1.8318845,4.6653557,-8.204072,989.60144
4.8972998,1.1113409,156.73457,769.01794,-2.479208,-8.7097721,-1.8323709,4.4317083,-8.2044964,989.8598
4.8973999,1.1114776,156.7345,769.03357,-2.4782383,-8.7084026,-1.8328574,4.1936646,-8.2049198,990.11816
4.8975,1.1116141,156.73442,769.04926,-2.4772687,-8.698411,-1.833344,3.9514601,-8.2053442,990.37659
4.8976002,1.1117506,156.73434,769.06494,-2.4762988,-8.6798058,-1.8338306,3.7053349,-8.2057686,990.63495
4.8976998,1.1118871,156.73427,769.08063,-2.4753287,-8.6526051,-1.8343172,3.4555323,-8.206192,990.89337
4.8978,1.1120234,156.73419,769.09631,-2.4743583,-8.6168365,-1.8348039,3.2022994,-8.2066164,991.15179
4.8979001,1.1121596,156.73412,769.11194,-2.473388,-8.5725346,-1.8352907,2.9458871,-8.2070398,991.41022
4.8979998,1.1122957,156.73404,769.12762,-2.4724174,-8.519743,-1.8357775,2.6865487,-8.2074633,991.6687
4.8980999,1.1124319,156.73396,769.14331,-2.4714465,-8.4585142,-1.8362644,2.4245415,-8.2078876,991.92712
4.8982,1.1125678,156.73389,769.159,-2.4704754,-8.3889084,-1.8367513,2.1601243,-8.2083111,992.18561
4.8983002,1.1127037,156.73383,769.17462,-2.4695044,-8.3109932,-1.8372383,1.8935592,-8.2087345,992.44403
4.8983998,1.1128396,156.73375,769.19031,-2.468533,-8.2248459,-1.8377253,1.6251099,-8.2091579,992.70251
4.8985,1.1129752,156.73367,769.20599,-2.4675615,-8.1305523,-1.8382124,1.3550421,-8.2095814,992.961
4.8986001,1.1131109,156.7336,769.22168,-2.4665897,-8.0282049,-1.8386996,1.0836232,-8.2100058,993.21954
4.8987002,1.1132464,156.73352,769.23737,-2.4656179,-7.9179044,-1.8391868,0.81112194,-8.2104282,993.47803
4.8987999,1.113382,156.73344,769.25299,-2.4646459,-7.7997603,-1.839674,0.537808,-8.2108517,993.73657
4.8989,1.1135173,156.73337,769.26868,-2.4636736,-7.6738896,-1.8401613,0.26395208,-8.2112751,993.99506
4.8990002,1.1136526,156.73329,769.28436,-2.4627011,-7.5404158,-1.8406487,-0.010174753,-8.2116985,994.2536
4.8990998,1.1137878,156.73322,769.30005,-2.4617286,-7.3994713,-1.8411361,-0.28430107,-8.212122,994.51215
4.8992,1.113923,156.73314,769.31573,-2.4607556,-7.2511954,-1.8416237,-0.55815542,-8.2125454,994.77069
4.8993001,1.114058,156.73306,769.33136,-2.4597826,-7.0957346,-1.8421111,-0.83146673,-8.2129679,995.0293
4.8994002,1.114193,156.73299,769.34705,-2.4588094,-6.9332423,-1.8425988,-1.1039642,-8.2133913,995.28784
4.8994999,1.1143278,156.73291,769.36273,-2.4578362,-6.7638798,-1.8430865,-1.3753781,-8.2138138,995.54645
4.8996,1.1144626,156.73283,769.37842,-2.4568624,-6.5878139,-1.8435742,-1.6454397,-8.2142372,995.80499
4.8997002,1.1145973,156.73276,769.3941,-2.4558887,-6.4052186,-1.844062,-1.9138815,-8.2146597,996.0636
4.8997998,1.1147319,156.73268,769.40973,-2.4549148,-6.2162752,-1.8445498,-2.1804376,-8.2150831,996.3222
4.8999,1.1148665,156.7326,769.42542,-2.4539406,-6.0211701,-1.8450377,-2.4448442,-8.2155056,996.58081
4.9000001,1.115001,156.73253,769.4411,-2.4529665,-5.8200965,-1.8455257,-2.7068391,-8.2159281,996.83948
4.9001002,1.1151353,156.73245,769.45679,-2.451992,-5.6132531,-1.8460138,-2.9661629,-8.2163506,997.09808
4.9001999,1.1152697,156.73238,769.47247,-2.4510171,-5.4008441,-1.8465018,-3.222559,-8.216774,997.35669
4.9003,1.1154039,156.73232,769.4881,-2.4500425,-5.1830802,-1.84699,-3.4757731,-8.2171965,997.61536
4.9004002,1.115538,156.73224,769.50378,-2.4490674,-4.9601769,-1.8474783,-3.7255547,-8.2176189,997.87402
4.9004998,1.115672,156.73216,769.51947,-2.448092,-4.7323542,-1.8479666,-3.9716561,-8.2180414,998.13269
4.9006,1.115806,156.73209,769.53516,-2.4471166,-4.4998379,-1.8484548,-4.2138333,-8.2184639,998.39136
4.9007001,1.1159399,156.73201,769.55078,-2.446141,-4.2628584,-1.8489432,-4.4518471,-8.2188854,998.65002
4.9008002,1.1160736,156.73193,769.56647,-2.4451652,-4.0216494,-1.8494318,-4.685461,-8.2193079,998.90869
4.9008999,1.1162074,156.73186,769.58215,-2.4441891,-3.7764497,-1.8499203,-4.9144435,-8.2197304,999.16742
4.901,1.116341,156.73178,769.59784,-2.443213,-3.5275023,-1.8504089,-5.1385684,-8.2201529,999.42609
4.9011002,1.1164745,156.7317,769.61353,-2.4422364,-3.2750535,-1.8508976,-5.3576131,-8.2205744,999.68481
4.9011998,1.116608,156.73163,769.62915,-2.4412599,-3.0193529,-1.8513863,-5.5713606,-8.2209969,999.94354
4.9013,1.1167414,156.73155,769.64484,-2.4402831,-2.760654,-1.8518751,-5.7795992,-8.2214193,1000.2022
4.9014001,1.1168747,156.73148,769.66052,-2.4393063,-2.4992125,-1.8523639,-5.9821219,-8.2218409,1000.4609
4.9015002,1.117008,156.7314,769.67621,-2.438329,-2.2352872,-1.8528529,-6.1787291,-8.2222633,1000.7197
4.9015999,1.117141,156.73132,769.69189,-2.4373517,-1.9691395,-1.8533419,-6.369225,-8.2226849,1000.9785
4.9017,1.1172742,156.73125,769.70752,-2.4363742,-1.7010326,-1.8538311,-6.5534215,-8.2231064,1001.2372
4.9018002,1.1174071,156.73117,769.72321,-2.4353964,-1.4312321,-1.8543202,-6.7311349,-8.2235289,1001.4959
4.9018998,1.11754,156.73109,769.73889,-2.4344184,-1.160005,-1.8548094,-6.9021902,-8.2239504,1001.7547
4.902,1.1176728,156.73102,769.75458,-2.4334402,-0.88761973,-1.8552986,-7.0664172,-8.2243719,1002.0134
4.9021001,1.1178056,156.73094,769.77026,-2.432462,-0.61434615,-1.855788,-7.2236533,-8.2247934,1002.2722
4.9022002,1.1179382,156.73087,769.78589,-2.4314835,-0.34045464,-1.8562773,-7.3737421,-8.225215,1002.531
4.9022999,1.1180707,156.73079,769.80157,-2.4305046,-0.066216424,-1.8567669,-7.5165353,-8.2256365,1002.7898
4.9024,1.1182033,156.73071,769.81726,-2.4295259,0.20809697,-1.8572564,-7.6518908,-8.226058,1003.0486
4.9025002,1.1183357,156.73064,769.83295,-2.4285467,0.48221394,-1.857746,-7.7796745,-8.2264795,1003.3074
4.9025998,1.118468,156.73056,769.84857,-2.4275672,0.75586307,-1.8582357,-7.8997598,-8.2269011,1003.5662
4.9026999,1.1186002,156.73048,769.86426,-2.4265878,1.0287734,-1.8587255,-8.0120277,-8.2273226,1003.825
4.9028001,1.1187325,156.73041,769.87994,-2.4256082,1.3006747,-1.8592154,-8.1163654,-8.2277441,1004.0838
4.9029002,1.1188645,156.73033,769.89563,-2.4246283,1.5712975,-1.8597052,-8.2126713,-8.2281647,1004.3426
4.9029999,1.1189965,156.73026,769.91132,-2.4236481,1.8403742,-1.8601952,-8.300849,-8.2285862,1004.6014
4.9031,1.1191285,156.73018,769.92694,-2.4226677,2.1076381,-1.8606852,-8.3808098,-8.2290077,1004.8603
4.9032001,1.1192603,156.7301,769.94263,-2.4216874,2.3728244,-1.8611754,-8.4524755,-8.2294283,1005.1191
4.9032998,1.119392,156.73003,769.95831,-2.4207065,2.6356707,-1.8616656,-8.5157747,-8.2298498,1005.3779
4.9033999,1.1195238,156.72995,769.974,-2.4197257,2.8959162,-1.8621558,-8.5706434,-8.2302704,1005.6368
4.9035001,1.1196554,156.72987,769.98969,-2.4187446,3.1533039,-1.8626461,-8.6170292,-8.2306919,1005.8956
4.9036002,1.119787,156.7298,770.00531,-2.4177632,3.407578,-1.8631365,-8.6548834,-8.2311125,1006.1545
4.9036999,1.1199183,156.72972,770.021,-2.4167817,3.6584873,-1.8636271,-8.6841698,-8.2315331,1006.4134
4.9038,1.1200497,156.72964,770.03668,-2.4158001,3.9057829,-1.8641176,-8.7048578,-8.2319546,1006.6722
4.9039001,1.1201811,156.72957,770.05237,-2.414818,4.14922,-1.8646083,-8.7169285,-8.2323751,1006.9311
4.9039998,1.1203123,156.72949,770.06799,-2.413836,4.388557,-1.865099,-8.7203684,-8.2327957,1007.19
4.9040999,1.1204435,156.72942,770.08368,-2.4128537,4.6235571,-1.8655897,-8.7151728,-8.2332163,1007.4489
4.9042001,1.1205745,156.72934,770.09937,-2.4118712,4.8539877,-1.8660805,-8.7013493,-8.2336369,1007.7078
4.9043002,1.1207055,156.72926,770.11505,-2.4108884,5.0796204,-1.8665715,-8.6789083,-8.2340574,1007.9667
4.9043999,1.1208364,156.72919,770.13074,-2.4099054,5.300231,-1.8670624,-8.6478739,-8.234478,1008.2255
4.9045,1.1209671,156.72911,770.14636,-2.4089224,5.5156016,-1.8675536,-8.6082754,-8.2348986,1008.4844
4.9046001,1.1210979,156.72903,770.16205,-2.4079392,5.7255182,-1.8680447,-8.5601521,-8.2353191,1008.7433
4.9046998,1.1212286,156.72896,770.17773,-2.4069555,5.9297733,-1.868536,-8.5035505,-8.2357397,1009.0023
4.9047999,1.1213592,156.72888,770.19342,-2.4059718,6.1281643,-1.8690273,-8.4385281,-8.2361593,1009.2612
4.9049001,1.1214896,156.72881,770.20911,-2.4049878,6.3204947,-1.8695186,-8.3651476,-8.2365799,1009.5201
4.9050002,1.1216202,156.72873,770.22473,-2.4040039,6.5065732,-1.8700101,-8.2834816,-8.2370005,1009.7791
4.9050999,1.1217505,156.72865,770.24042,-2.4030194,6.6862159,-1.8705016,-8.1936111,-8.2374201,1010.038
4.9052,1.1218808,156.72858,770.2561,-2.4020348,6.8592443,-1.8709933,-8.095624,-8.2378407,1010.2969
4.9053001,1.1220109,156.7285,770.27179,-2.4010501,7.0254874,-1.871485,-7.9896178,-8.2382603,1010.5558
4.9053998,1.1221411,156.72842,770.28741,-2.4000652,7.1847801,-1.8719767,-7.8756971,-8.2386808,1010.8148
4.9054999,1.1222711,156.72835,770.3031,-2.39908,7.3369641,-1.8724686,-7.7539744,-8.2391005,1011.0737
4.9056001,1.1224011,156.72827,770.31879,-2.3980947,7.4818892,-1.8729604,-7.6245694,-8.239521,1011.3326
4.9057002,1.1225309,156.7282,770.33447,-2.397109,7.619411,-1.8734524,-7.4876103,-8.2399406,1011.5916
4.9057999,1.1226608,156.72812,770.35016,-2.3961234,7.749393,-1.8739445,-7.3432326,-8.2403603,1011.8505
4.9059,1.1227905,156.72804,770.36578,-2.3951373,7.8717065,-1.8744366,-7.1915789,-8.2407799,1012.1095
4.9060001,1.1229202,156.72797,770.38147,-2.3941512,7.9862304,-1.874929,-7.0327992,-8.2412004,1012.3685
4.9060998,1.1230497,156.72789,770.39716,-2.3931646,8.0928507,-1.8754212,-6.8670502,-8.2416201,1012.6274
4.9061999,1.1231792,156.72781,770.41284,-2.3921781,8.1914616,-1.8759136,-6.6944957,-8.2420397,1012.8864
4.9063001,1.1233087,156.72774,770.42847,-2.3911912,8.2819653,-1.8764061,-6.5153069,-8.2424593,1013.1453
4.9064002,1.123438,156.72766,770.44415,-2.3902044,8.3642712,-1.8768986,-6.3296604,-8.2428789,1013.4043
4.9064999,1.1235672,156.72758,770.45984,-2.3892171,8.4382992,-1.8773912,-6.1377401,-8.2432985,1013.6633
4.9066,1.1236964,156.72751,770.47552,-2.3882296,8.503974,-1.8778839,-5.9397354,-8.2437181,1013.9222
4.9067001,1.1238256,156.72743,770.49121,-2.3872421,8.5612307,-1.8783767,-5.7358427,-8.2441368,1014.1812
4.9067998,1.1239545,156.72736,770.50684,-2.3862543,8.6100121,-1.8788695,-5.5262637,-8.2445564,1014.4402
