"Time","h","rho","mu","cp","k"
0.2472,506807.22,51.454575,1.6142174e-05,1101.7648,0.02227303
0.2474,506803.31,51.470154,1.614233e-05,1101.7985,0.022273326
0.2476,506799.41,51.485733,1.6142487e-05,1101.8322,0.022273622
0.24779999,506795.5,51.501312,1.6142641e-05,1101.8658,0.022273919
0.248,506791.59,51.516895,1.6142798e-05,1101.8995,0.022274215
0.2482,506787.69,51.532478,1.6142954e-05,1101.9332,0.022274511
0.2484,506783.78,51.548061,1.6143111e-05,1101.9669,0.022274807
0.24860001,506779.88,51.563648,1.6143267e-05,1102.0006,0.022275103
0.24879999,506775.97,51.579235,1.6143424e-05,1102.0343,0.022275399
0.249,506772.09,51.594822,1.614358e-05,1102.068,0.022275696
0.2492,506768.16,51.610413,1.6143737e-05,1102.1018,0.022275992
0.2494,506764.25,51.625999,1.6143893e-05,1102.1355,0.022276288
0.24959999,506760.34,51.64159,1.6144049e-05,1102.1692,0.022276584
0.2498,506756.44,51.657185,1.6144206e-05,1102.203,0.022276882
0.25,506752.53,51.672779,1.6144362e-05,1102.2367,0.022277178
0.2502,506748.62,51.688374,1.6144519e-05,1102.2704,0.022277474
0.25040001,506744.72,51.703968,1.6144675e-05,1102.3042,0.022277772
0.25060001,506740.81,51.719566,1.6144832e-05,1102.338,0.022278069
0.25080001,506736.91,51.735165,1.6144988e-05,1102.3717,0.022278365
0.25099999,506733,51.750763,1.6145144e-05,1102.4055,0.022278663
0.25119999,506729.09,51.766365,1.6145301e-05,1102.4393,0.022278959
0.25139999,506725.19,51.781963,1.6145457e-05,1102.473,0.022279257
0.2516,506721.28,51.797569,1.6145616e-05,1102.5068,0.022279555
0.2518,506717.38,51.813171,1.6145772e-05,1102.5406,0.022279851
0.252,506713.47,51.828777,1.6145928e-05,1102.5745,0.022280149
0.25220001,506709.56,51.844383,1.6146085e-05,1102.6083,0.022280447
0.25240001,506705.62,51.859989,1.6146241e-05,1102.6421,0.022280743
0.25260001,506701.72,51.875599,1.61464e-05,1102.6759,0.022281041
0.25279999,506697.81,51.891209,1.6146556e-05,1102.7097,0.022281339
0.25299999,506693.91,51.906822,1.6146712e-05,1102.7435,0.022281637
0.25319999,506690,51.922432,1.6146871e-05,1102.7773,0.022281935
0.2534,506686.09,51.938046,1.6147027e-05,1102.8112,0.022282232
0.2536,506682.19,51.953659,1.6147183e-05,1102.8451,0.02228253
0.2538,506678.28,51.969276,1.6147342e-05,1102.8789,0.022282828
0.25400001,506674.34,51.984894,1.6147498e-05,1102.9127,0.022283126
0.25420001,506670.44,52.000511,1.6147655e-05,1102.9467,0.022283426
0.25440001,506666.53,52.016132,1.6147813e-05,1102.9805,0.022283724
0.25459999,506662.62,52.03175,1.6147969e-05,1103.0143,0.022284022
0.25479999,506658.72,52.047375,1.6148128e-05,1103.0482,0.02228432
0.255,506654.78,52.062996,1.6148284e-05,1103.082,0.022284618
0.2552,506650.88,52.078621,1.6148442e-05,1103.116,0.022284916
0.2554,506646.97,52.094246,1.6148599e-05,1103.1499,0.022285216
0.25560001,506643.06,52.109871,1.6148757e-05,1103.1837,0.022285514
0.25580001,506639.12,52.1255,1.6148913e-05,1103.2177,0.022285812
0.25600001,506635.22,52.141129,1.6149072e-05,1103.2516,0.022286111
0.25619999,506631.31,52.156757,1.6149228e-05,1103.2855,0.02228641
0.25639999,506627.41,52.17239,1.6149386e-05,1103.3195,0.022286709
0.25659999,506623.5,52.188019,1.6149543e-05,1103.3534,0.022287007
0.2568,506619.56,52.203655,1.6149701e-05,1103.3873,0.022287307
0.257,506615.66,52.219288,1.6149859e-05,1103.4213,0.022287605
0.2572,506611.75,52.234924,1.6150016e-05,1103.4552,0.022287905
0.25740001,506607.81,52.250561,1.6150174e-05,1103.4891,0.022288203
0.25760001,506603.91,52.266197,1.6150332e-05,1103.5231,0.022288503
0.25780001,506600,52.281837,1.6150489e-05,1103.557,0.022288803
0.25799999,506596.06,52.297478,1.6150647e-05,1103.5909,0.022289103
0.25819999,506592.16,52.313122,1.6150805e-05,1103.625,0.022289401
0.25839999,506588.25,52.328762,1.6150963e-05,1103.6589,0.022289701
0.2586,506584.34,52.344406,1.615112e-05,1103.6929,0.022290001
0.2588,506580.41,52.360054,1.6151278e-05,1103.7269,0.022290301
0.259,506576.5,52.375698,1.6151436e-05,1103.7609,0.0222906
0.25920001,506572.56,52.391346,1.6151595e-05,1103.7949,0.0222909
0.25940001,506568.66,52.406994,1.6151753e-05,1103.8289,0.0222912
0.25960001,506564.75,52.422646,1.6151911e-05,1103.8629,0.0222915
0.25979999,506560.81,52.438297,1.6152067e-05,1103.897,0.0222918
0.25999999,506556.91,52.453949,1.6152226e-05,1103.9309,0.0222921
0.26019999,506553,52.469601,1.6152384e-05,1103.965,0.022292402
0.2604,506549.06,52.485256,1.6152542e-05,1103.999,0.022292702
0.2606,506545.16,52.500912,1.61527e-05,1104.0331,0.022293001
0.2608,506541.22,52.516567,1.6152859e-05,1104.0671,0.022293301
0.26100001,506537.31,52.532227,1.6153017e-05,1104.1011,0.022293603
0.26120001,506533.41,52.547886,1.6153175e-05,1104.1351,0.022293903
0.26140001,506529.47,52.563545,1.6153333e-05,1104.1692,0.022294203
0.26159999,506525.56,52.579208,1.6153492e-05,1104.2032,0.022294505
0.26179999,506521.62,52.594872,1.615365e-05,1104.2374,0.022294804
0.26199999,506517.72,52.610535,1.6153808e-05,1104.2715,0.022295106
0.2622,506513.78,52.626202,1.6153966e-05,1104.3055,0.022295406
0.2624,506509.88,52.641869,1.6154127e-05,1104.3396,0.022295708
0.2626,506505.94,52.657536,1.6154285e-05,1104.3737,0.022296008
0.26280001,506502.03,52.673203,1.6154443e-05,1104.4078,0.022296309
0.26300001,506498.12,52.688873,1.6154601e-05,1104.4419,0.022296611
0.26320001,506494.19,52.704544,1.615476e-05,1104.4761,0.022296913
0.26339999,506490.28,52.720215,1.6154918e-05,1104.5101,0.022297213
0.26359999,506486.34,52.735889,1.6155078e-05,1104.5443,0.022297515
0.2638,506482.44,52.751564,1.6155236e-05,1104.5784,0.022297816
0.264,506478.5,52.767242,1.6155394e-05,1104.6125,0.022298118
0.2642,506474.56,52.782917,1.6155553e-05,1104.6466,0.02229842
0.26440001,506470.66,52.798595,1.6155713e-05,1104.6808,0.022298722
0.26460001,506466.72,52.814274,1.6155871e-05,1104.715,0.022299023
0.26480001,506462.81,52.829956,1.6156029e-05,1104.7491,0.022299325
0.26499999,506458.88,52.845638,1.6156189e-05,1104.7833,0.022299627
0.26519999,506454.97,52.86132,1.6156348e-05,1104.8174,0.022299929
0.26539999,506451.03,52.877007,1.6156506e-05,1104.8516,0.02230023
0.2656,506447.12,52.892689,1.6156666e-05,1104.8857,0.022300532
0.2658,506443.19,52.908379,1.6156824e-05,1104.9199,0.022300834
0.266,506439.25,52.924065,1.6156984e-05,1104.9541,0.022301137
0.26620001,506435.34,52.939754,1.6157142e-05,1104.9884,0.022301439
0.26640001,506431.41,52.955444,1.6157301e-05,1105.0226,0.022301741
0.26660001,506427.5,52.971134,1.6157461e-05,1105.0568,0.022302045
0.26679999,506423.56,52.986828,1.6157619e-05,1105.0909,0.022302346
0.26699999,506419.62,53.002522,1.6157779e-05,1105.1251,0.022302648
0.26719999,506415.72,53.018215,1.6157937e-05,1105.1594,0.022302952
0.2674,506411.78,53.033913,1.6158097e-05,1105.1936,0.022303253
0.2676,506407.88,53.04961,1.6158257e-05,1105.2279,0.022303557
0.2678,506403.94,53.065308,1.6158416e-05,1105.2621,0.022303861
0.26800001,506400,53.081009,1.6158576e-05,1105.2964,0.022304162
0.26820001,506396.09,53.096706,1.6158734e-05,1105.3306,0.022304466
0.26840001,506392.16,53.112411,1.6158894e-05,1105.3649,0.02230477
0.26859999,506388.22,53.128113,1.6159054e-05,1105.3992,0.022305071
0.26879999,506384.31,53.143818,1.6159212e-05,1105.4333,0.022305375
0.26899999,506380.38,53.159523,1.6159373e-05,1105.4677,0.022305679
0.2692,506376.44,53.175228,1.6159533e-05,1105.502,0.022305982
0.2694,506372.5,53.190937,1.6159693e-05,1105.5363,0.022306286
0.2696,506368.59,53.206646,1.6159851e-05,1105.5706,0.022306589
0.26980001,506364.66,53.222359,1.6160011e-05,1105.6047,0.022306893
0.27000001,506360.72,53.238068,1.6160171e-05,1105.639,0.022307197
0.27020001,506356.81,53.25378,1.6160331e-05,1105.6735,0.0223075
0.27039999,506352.88,53.269497,1.6160489e-05,1105.7078,0.022307804
0.27059999,506348.94,53.28521,1.6160649e-05,1105.7421,0.022308107
0.27079999,506345,53.300926,1.616081e-05,1105.7764,0.022308411
0.271,506341.09,53.316643,1.616097e-05,1105.8107,0.022308715
0.2712,506337.16,53.332363,1.616113e-05,1105.845,0.022309018
0.2714,506333.22,53.348083,1.616129e-05,1105.8794,0.022309324
0.27160001,506329.28,53.363804,1.616145e-05,1105.9137,0.022309627
0.27180001,506325.34,53.379524,1.616161e-05,1105.948,0.022309931
0.27200001,506321.44,53.395248,1.616177e-05,1105.9824,0.022310236
0.27219999,506317.5,53.410973,1.616193e-05,1106.0167,0.02231054
0.27239999,506313.56,53.426701,1.616209e-05,1106.0511,0.022310846
0.2726,506309.62,53.442425,1.616225e-05,1106.0856,0.022311149
0.2728,506305.69,53.458153,1.616241e-05,1106.1199,0.022311455
0.273,506301.78,53.473885,1.616257e-05,1106.1543,0.022311758
0.27320001,506297.84,53.489613,1.616273e-05,1106.1887,0.022312064
0.27340001,506293.91,53.505344,1.616289e-05,1106.223,0.022312367
0.27360001,506289.97,53.52108,1.6163051e-05,1106.2574,0.022312673
0.27379999,506286.03,53.536812,1.6163211e-05,1106.2919,0.022312978
0.27399999,506282.09,53.552547,1.6163371e-05,1106.3263,0.022313284
0.27419999,506278.16,53.568287,1.6163531e-05,1106.3607,0.022313587
0.2744,506274.25,53.584023,1.6163693e-05,1106.3951,0.022313893
0.2746,506270.31,53.599762,1.6163853e-05,1106.4296,0.022314198
0.2748,506266.38,53.615501,1.6164013e-05,1106.464,0.022314504
0.27500001,506262.44,53.631245,1.6164173e-05,1106.4984,0.022314809
0.27520001,506258.5,53.646984,1.6164333e-05,1106.5328,0.022315115
0.27540001,506254.56,53.662731,1.6164495e-05,1106.5674,0.02231542
0.27559999,506250.62,53.678474,1.6164655e-05,1106.6018,0.022315726
0.27579999,506246.69,53.694221,1.6164815e-05,1106.6362,0.022316031
0.27599999,506242.75,53.709969,1.6164977e-05,1106.6708,0.022316337
0.2762,506238.81,53.725716,1.6165137e-05,1106.7052,0.022316642
0.2764,506234.88,53.741467,1.6165297e-05,1106.7397,0.022316949
0.2766,506230.94,53.757217,1.6165459e-05,1106.7742,0.022317255
0.27680001,506227,53.772968,1.6165619e-05,1106.8087,0.02231756
0.27700001,506223.06,53.788723,1.6165779e-05,1106.8431,0.022317866
0.27720001,506219.12,53.804478,1.6165941e-05,1106.8777,0.022318173
0.27739999,506215.19,53.820232,1.6166101e-05,1106.9122,0.022318479
0.27759999,506211.28,53.835991,1.6166263e-05,1106.9467,0.022318786
0.27779999,506207.34,53.851746,1.6166423e-05,1106.9812,0.022319091
0.278,506203.38,53.867508,1.6166585e-05,1107.0157,0.022319399
0.2782,506199.44,53.883266,1.6166745e-05,1107.0503,0.022319704
0.2784,506195.5,53.899029,1.6166907e-05,1107.0848,0.022320012
0.27860001,506191.56,53.914791,1.6167067e-05,1107.1194,0.022320317
0.27880001,506187.62,53.930557,1.6167229e-05,1107.1539,0.022320624
0.27900001,506183.69,53.94632,1.6167389e-05,1107.1885,0.022320932
0.27919999,506179.75,53.962086,1.6167551e-05,1107.223,0.022321237
0.27939999,506175.81,53.977856,1.6167713e-05,1107.2576,0.022321545
0.27959999,506171.88,53.993622,1.6167873e-05,1107.2922,0.022321852
0.2798,506167.94,54.009396,1.6168035e-05,1107.3268,0.022322159
0.28,506164,54.025166,1.6168196e-05,1107.3613,0.022322467
0.2802,506160.06,54.040939,1.6168357e-05,1107.396,0.022322774
0.28040001,506156.12,54.056709,1.6168518e-05,1107.4305,0.022323081
0.28060001,506152.19,54.072487,1.616868e-05,1107.4651,0.022323389
0.28080001,506148.25,54.088261,1.6168842e-05,1107.4998,0.022323696
0.28099999,506144.31,54.104038,1.6169002e-05,1107.5343,0.022324003
0.28119999,506140.34,54.11982,1.6169164e-05,1107.569,0.022324311
0.2814,506136.41,54.135597,1.6169326e-05,1107.6036,0.022324618
0.2816,506132.47,54.151379,1.6169488e-05,1107.6382,0.022324925
0.2818,506128.53,54.16716,1.616965e-05,1107.6729,0.022325234
0.28200001,506124.59,54.182945,1.616981e-05,1107.7075,0.022325542
0.28220001,506120.66,54.198727,1.6169972e-05,1107.7422,0.022325849
0.28240001,506116.72,54.214516,1.6170134e-05,1107.7769,0.022326158
0.28259999,506112.75,54.230301,1.6170296e-05,1107.8115,0.022326466
0.28279999,506108.81,54.24609,1.6170457e-05,1107.8461,0.022326773
0.28299999,506104.88,54.261879,1.6170619e-05,1107.8809,0.022327082
0.2832,506100.94,54.277668,1.6170781e-05,1107.9155,0.02232739
0.2834,506097,54.293461,1.6170943e-05,1107.9502,0.022327699
0.2836,506093.03,54.309254,1.6171105e-05,1107.9849,0.022328006
0.28380001,506089.09,54.325047,1.6171267e-05,1108.0195,0.022328315
0.28400001,506085.16,54.340843,1.6171429e-05,1108.0542,0.022328625
0.28420001,506081.22,54.35664,1.6171591e-05,1108.089,0.022328932
0.28439999,506077.28,54.372437,1.6171753e-05,1108.1237,0.022329241
0.28459999,506073.31,54.388237,1.6171914e-05,1108.1583,0.02232955
0.28479999,506069.38,54.404037,1.6172076e-05,1108.1931,0.022329859
0.285,506065.44,54.419838,1.6172238e-05,1108.2278,0.022330169
0.2852,506061.5,54.435638,1.61724e-05,1108.2626,0.022330476
0.2854,506057.53,54.451443,1.6172564e-05,1108.2972,0.022330785
0.28560001,506053.59,54.467247,1.6172726e-05,1108.332,0.022331094
0.28580001,506049.66,54.483055,1.6172888e-05,1108.3668,0.022331404
0.28600001,506045.69,54.498863,1.617305e-05,1108.4015,0.022331713
0.28619999,506041.75,54.514671,1.6173211e-05,1108.4363,0.022332022
0.28639999,506037.81,54.530479,1.6173375e-05,1108.4711,0.022332333
0.28659999,506033.88,54.546291,1.6173537e-05,1108.5059,0.022332642
0.2868,506029.91,54.562103,1.6173699e-05,1108.5406,0.022332951
0.287,506025.97,54.577919,1.6173863e-05,1108.5754,0.022333261
0.2872,506022.03,54.593731,1.6174024e-05,1108.6102,0.02233357
0.28740001,506018.06,54.609547,1.6174186e-05,1108.645,0.022333881
0.28760001,506014.12,54.625366,1.617435e-05,1108.6798,0.02233419
0.28780001,506010.19,54.641182,1.6174512e-05,1108.7146,0.022334499
0.28799999,506006.22,54.657001,1.6174674e-05,1108.7494,0.02233481
0.28819999,506002.28,54.672821,1.6174838e-05,1108.7843,0.02233512
0.28839999,505998.31,54.688644,1.6174999e-05,1108.8191,0.022335431
0.2886,505994.38,54.704468,1.6175163e-05,1108.8539,0.02233574
0.2888,505990.44,54.720291,1.6175325e-05,1108.8888,0.022336051
0.289,505986.47,54.736118,1.6175489e-05,1108.9236,0.022336362
0.28920001,505982.53,54.751945,1.6175651e-05,1108.9584,0.022336671
0.28940001,505978.56,54.767773,1.6175814e-05,1108.9933,0.022336982
0.28960001,505974.62,54.7836,1.6175976e-05,1109.0282,0.022337293
0.28979999,505970.69,54.799431,1.617614e-05,1109.063,0.022337602
0.28999999,505966.72,54.815262,1.6176302e-05,1109.0979,0.022337914
0.2902,505962.78,54.831097,1.6176466e-05,1109.1328,0.022338225
0.2904,505958.81,54.846931,1.6176629e-05,1109.1676,0.022338536
0.2906,505954.88,54.862766,1.6176791e-05,1109.2025,0.022338847
0.29080001,505950.91,54.878601,1.6176955e-05,1109.2374,0.022339158
0.29100001,505946.97,54.89444,1.6177117e-05,1109.2723,0.022339469
0.29120001,505943,54.910278,1.617728e-05,1109.3073,0.02233978
0.29139999,505939.06,54.926117,1.6177444e-05,1109.3422,0.022340091
0.29159999,505935.09,54.941959,1.6177608e-05,1109.3771,0.022340402
0.29179999,505931.16,54.957802,1.617777e-05,1109.412,0.022340713
0.292,505927.19,54.973644,1.6177934e-05,1109.4469,0.022341024
0.2922,505923.25,54.989491,1.6178097e-05,1109.4818,0.022341337
0.2924,505919.28,55.005337,1.6178261e-05,1109.5168,0.022341648
0.29260001,505915.34,55.021183,1.6178423e-05,1109.5518,0.022341959
0.29280001,505911.38,55.037033,1.6178587e-05,1109.5867,0.022342272
0.29300001,505907.44,55.052883,1.617875e-05,1109.6217,0.022342583
0.29319999,505903.47,55.068733,1.6178914e-05,1109.6566,0.022342894
0.29339999,505899.53,55.084587,1.6179078e-05,1109.6917,0.022343207
0.29359999,505895.56,55.100437,1.6179241e-05,1109.7266,0.022343518
0.2938,505891.62,55.116295,1.6179405e-05,1109.7616,0.022343831
0.294,505887.66,55.132149,1.6179569e-05,1109.7965,0.022344144
0.2942,505883.69,55.148006,1.6179732e-05,1109.8315,0.022344455
0.29440001,505879.75,55.163864,1.6179896e-05,1109.8666,0.022344768
0.29460001,505875.78,55.179726,1.618006e-05,1109.9015,0.022345081
0.29480001,505871.84,55.195583,1.6180224e-05,1109.9365,0.022345392
0.29499999,505867.88,55.211445,1.6180387e-05,1109.9716,0.022345705
0.29519999,505863.91,55.22731,1.6180551e-05,1110.0066,0.022346018
0.29539999,505859.97,55.243176,1.6180715e-05,1110.0416,0.022346331
0.2956,505856,55.259041,1.6180878e-05,1110.0767,0.022346644
0.2958,505852.06,55.274906,1.6181042e-05,1110.1117,0.022346957
0.296,505848.09,55.290775,1.6181206e-05,1110.1467,0.02234727
0.29620001,505844.12,55.306644,1.618137e-05,1110.1818,0.022347583
0.29640001,505840.19,55.322514,1.6181533e-05,1110.2168,0.022347895
0.29660001,505836.22,55.338387,1.6181699e-05,1110.252,0.022348208
0.29679999,505832.25,55.354259,1.6181863e-05,1110.287,0.022348521
0.29699999,505828.31,55.370132,1.6182026e-05,1110.322,0.022348834
0.29719999,505824.34,55.386009,1.618219e-05,1110.3572,0.022349147
0.2974,505820.38,55.401882,1.6182354e-05,1110.3922,0.02234946
0.2976,505816.44,55.417763,1.6182519e-05,1110.4274,0.022349775
0.2978,505812.47,55.43364,1.6182683e-05,1110.4624,0.022350088
0.29800001,505808.5,55.44952,1.6182847e-05,1110.4976,0.022350401
0.29820001,505804.53,55.465401,1.6183012e-05,1110.5326,0.022350715
0.29840001,505800.59,55.481285,1.6183176e-05,1110.5677,0.022351028
0.29859999,505796.62,55.497169,1.618334e-05,1110.6029,0.022351343
0.29879999,505792.66,55.513054,1.6183505e-05,1110.6379,0.022351656
0.29899999,505788.69,55.528938,1.6183669e-05,1110.6731,0.022351971
0.2992,505784.75,55.544827,1.6183834e-05,1110.7083,0.022352284
0.2994,505780.78,55.560715,1.6183998e-05,1110.7434,0.022352599
0.29960001,505776.81,55.576607,1.6184162e-05,1110.7786,0.022352913
0.29980001,505772.84,55.592499,1.6184327e-05,1110.8137,0.022353226
0.30000001,505768.91,55.608391,1.6184491e-05,1110.8489,0.022353541
0.30019999,505764.94,55.624283,1.6184656e-05,1110.884,0.022353856
0.30039999,505760.97,55.640179,1.618482e-05,1110.9192,0.022354171
0.30059999,505757,55.656075,1.6184986e-05,1110.9545,0.022354485
0.3008,505753.03,55.67197,1.6185151e-05,1110.9896,0.022354798
0.301,505749.09,55.68787,1.6185315e-05,1111.0248,0.022355113
0.3012,505745.12,55.70377,1.618548e-05,1111.0599,0.022355428
0.30140001,505741.16,55.719669,1.6185644e-05,1111.0952,0.022355743
0.30160001,505737.19,55.735573,1.618581e-05,1111.1304,0.022356059
0.30180001,505733.22,55.751476,1.6185975e-05,1111.1656,0.022356374
0.30199999,505729.25,55.76738,1.6186139e-05,1111.2008,0.022356689
0.30219999,505725.28,55.783287,1.6186304e-05,1111.2361,0.022357004
0.30239999,505721.34,55.799194,1.618647e-05,1111.2714,0.022357319
0.3026,505717.38,55.815102,1.6186634e-05,1111.3065,0.022357633
0.3028,505713.41,55.831013,1.6186799e-05,1111.3418,0.02235795
0.303,505709.44,55.846924,1.6186965e-05,1111.3771,0.022358265
0.30320001,505705.47,55.862835,1.618713e-05,1111.4124,0.02235858
0.30340001,505701.5,55.878746,1.6187296e-05,1111.4475,0.022358896
0.30360001,505697.53,55.894661,1.618746e-05,1111.4828,0.022359211
0.30379999,505693.56,55.910576,1.6187625e-05,1111.5181,0.022359528
0.30399999,505689.59,55.926495,1.6187791e-05,1111.5533,0.022359842
0.30419999,505685.62,55.942413,1.6187956e-05,1111.5886,0.022360159
0.3044,505681.66,55.958332,1.6188122e-05,1111.624,0.022360474
0.3046,505677.69,55.974251,1.6188287e-05,1111.6593,0.022360791
0.3048,505673.75,55.990173,1.6188453e-05,1111.6946,0.022361107
0.30500001,505669.78,56.006096,1.6188618e-05,1111.7299,0.022361424
0.30520001,505665.81,56.022022,1.6188784e-05,1111.7651,0.022361739
0.30540001,505661.84,56.037945,1.6188949e-05,1111.8005,0.022362055
0.30559999,505657.88,56.053871,1.6189115e-05,1111.8358,0.022362372
0.30579999,505653.91,56.069801,1.618928e-05,1111.8712,0.022362689
0.30599999,505649.94,56.085732,1.6189446e-05,1111.9065,0.022363005
0.3062,505645.97,56.101662,1.6189611e-05,1111.9419,0.022363322
0.3064,505642,56.117592,1.6189777e-05,1111.9772,0.022363639
0.3066,505638.03,56.133526,1.6189942e-05,1112.0126,0.022363955
0.30680001,505634.06,56.14946,1.6190108e-05,1112.048,0.022364272
0.30700001,505630.09,56.165394,1.6190274e-05,1112.0833,0.022364588
0.30720001,505626.09,56.181332,1.6190439e-05,1112.1187,0.022364905
0.30739999,505622.12,56.197269,1.6190605e-05,1112.1541,0.022365222
0.30759999,505618.16,56.213207,1.6190772e-05,1112.1895,0.02236554
0.30779999,505614.19,56.229149,1.6190937e-05,1112.2249,0.022365857
0.308,505610.22,56.24509,1.6191103e-05,1112.2603,0.022366174
0.3082,505606.25,56.261032,1.6191269e-05,1112.2957,0.022366492
0.30840001,505602.28,56.276974,1.6191436e-05,1112.3311,0.022366809
0.30860001,505598.31,56.292919,1.6191601e-05,1112.3665,0.022367125
0.30880001,505594.34,56.308868,1.6191767e-05,1112.4019,0.022367444
0.30899999,505590.38,56.324814,1.6191932e-05,1112.4374,0.022367761
0.30919999,505586.41,56.340763,1.61921e-05,1112.4728,0.022368079
0.30939999,505582.41,56.356712,1.6192265e-05,1112.5082,0.022368398
0.3096,505578.44,56.372665,1.6192433e-05,1112.5437,0.022368714
0.3098,505574.47,56.388618,1.6192598e-05,1112.5791,0.022369033
0.31,505570.5,56.404572,1.6192764e-05,1112.6146,0.022369351
0.31020001,505566.53,56.420525,1.6192931e-05,1112.65,0.022369668
0.31040001,505562.56,56.436481,1.6193097e-05,1112.6855,0.022369986
0.31060001,505558.59,56.452438,1.6193264e-05,1112.7209,0.022370305
0.31079999,505554.59,56.468399,1.6193429e-05,1112.7565,0.022370623
0.31099999,505550.62,56.484356,1.6193597e-05,1112.792,0.022370942
0.31119999,505546.66,56.50032,1.6193762e-05,1112.8274,0.02237126
0.3114,505542.69,56.516281,1.619393e-05,1112.8629,0.022371579
0.3116,505538.72,56.532246,1.6194095e-05,1112.8984,0.022371897
0.3118,505534.72,56.54821,1.6194263e-05,1112.934,0.022372216
0.31200001,505530.75,56.564175,1.6194428e-05,1112.9695,0.022372534
0.31220001,505526.78,56.580143,1.6194595e-05,1113.005,0.022372853
0.31240001,505522.81,56.596111,1.6194763e-05,1113.0405,0.022373172
0.31259999,505518.84,56.61208,1.6194928e-05,1113.076,0.02237349
0.31279999,505514.84,56.628052,1.6195096e-05,1113.1116,0.02237381
0.31299999,505510.88,56.644024,1.6195263e-05,1113.1472,0.022374129
0.3132,505506.91,56.659996,1.6195429e-05,1113.1827,0.022374447
0.3134,505502.91,56.675972,1.6195596e-05,1113.2183,0.022374768
0.3136,505498.94,56.691948,1.6195763e-05,1113.2538,0.022375086
0.31380001,505494.97,56.707924,1.6195931e-05,1113.2894,0.022375407
0.31400001,505491,56.723904,1.6196096e-05,1113.325,0.022375725
0.31420001,505487,56.739883,1.6196263e-05,1113.3606,0.022376046
0.31439999,505483.03,56.755863,1.6196431e-05,1113.3961,0.022376364
0.31459999,505479.06,56.771847,1.6196598e-05,1113.4318,0.022376684
0.31479999,505475.06,56.78783,1.6196766e-05,1113.4674,0.022377005
0.315,505471.09,56.803814,1.6196933e-05,1113.5029,0.022377323
0.3152,505467.12,56.819801,1.61971e-05,1113.5386,0.022377644
0.3154,505463.12,56.835789,1.6197268e-05,1113.5742,0.022377964
0.31560001,505459.16,56.851776,1.6197433e-05,1113.6099,0.022378284
0.31580001,505455.19,56.867767,1.61976e-05,1113.6455,0.022378605
0.31600001,505451.19,56.883755,1.6197768e-05,1113.6812,0.022378923
0.31619999,505447.22,56.89975,1.6197935e-05,1113.7168,0.022379244
0.31639999,505443.25,56.915741,1.6198102e-05,1113.7524,0.022379564
0.31659999,505439.25,56.931736,1.619827e-05,1113.7881,0.022379884
0.3168,505435.28,56.947731,1.6198437e-05,1113.8237,0.022380205
0.317,505431.28,56.96373,1.6198604e-05,1113.8594,0.022380527
0.31720001,505427.31,56.979729,1.6198774e-05,1113.895,0.022380847
0.31740001,505423.34,56.995728,1.6198941e-05,1113.9308,0.022381168
0.31760001,505419.34,57.011726,1.6199108e-05,1113.9664,0.022381488
0.31779999,505415.38,57.027729,1.6199276e-05,1114.0021,0.022381809
0.31799999,505411.38,57.043732,1.6199443e-05,1114.0378,0.022382131
0.31819999,505407.41,57.059738,1.619961e-05,1114.0735,0.022382451
0.3184,505403.41,57.075741,1.6199778e-05,1114.1093,0.022382772
0.3186,505399.44,57.091751,1.6199947e-05,1114.1449,0.022383094
0.3188,505395.44,57.107758,1.6200114e-05,1114.1807,0.022383414
0.31900001,505391.47,57.123768,1.6200282e-05,1114.2164,0.022383736
0.31920001,505387.5,57.139778,1.6200449e-05,1114.2521,0.022384057
0.31940001,505383.5,57.155788,1.6200618e-05,1114.2878,0.022384379
0.31959999,505379.53,57.171803,1.6200785e-05,1114.3236,0.022384701
0.31979999,505375.53,57.187817,1.6200953e-05,1114.3594,0.022385022
0.31999999,505371.56,57.203835,1.6201122e-05,1114.3951,0.022385344
0.3202,505367.56,57.219849,1.6201289e-05,1114.4309,0.022385666
0.3204,505363.59,57.235867,1.6201457e-05,1114.4667,0.022385987
0.3206,505359.59,57.251888,1.6201626e-05,1114.5024,0.022386309
0.32080001,505355.59,57.267906,1.6201793e-05,1114.5382,0.022386631
0.32100001,505351.62,57.283928,1.6201962e-05,1114.574,0.022386953
0.32120001,505347.62,57.299953,1.620213e-05,1114.6097,0.022387275
0.32139999,505343.66,57.315975,1.6202299e-05,1114.6456,0.022387598
0.32159999,505339.66,57.332001,1.6202466e-05,1114.6814,0.02238792
0.32179999,505335.69,57.34803,1.6202635e-05,1114.7172,0.022388242
0.322,505331.69,57.364056,1.6202803e-05,1114.7531,0.022388564
0.3222,505327.69,57.380085,1.6202972e-05,1114.7888,0.022388887
0.3224,505323.72,57.396118,1.6203139e-05,1114.8247,0.022389209
0.32260001,505319.72,57.412148,1.6203308e-05,1114.8605,0.022389533
0.32280001,505315.75,57.428181,1.6203478e-05,1114.8964,0.022389855
0.32300001,505311.75,57.444218,1.6203645e-05,1114.9323,0.022390177
0.32319999,505307.75,57.460251,1.6203814e-05,1114.968,0.022390502
0.32339999,505303.78,57.476288,1.6203981e-05,1115.0039,0.022390824
0.32359999,505299.78,57.492329,1.6204151e-05,1115.0398,0.022391146
0.3238,505295.81,57.508366,1.620432e-05,1115.0757,0.02239147
0.324,505291.81,57.524406,1.6204489e-05,1115.1116,0.022391792
