"Time","source.i","load.v","load.i"
0.0047169998,-1521.7025,299500.56,1497.5028
0.0047180001,-1521.7751,299524.12,1497.6206
0.0047189998,-1521.8477,299547.66,1497.7383
0.0047200001,-1521.92,299571.16,1497.8557
0.0047209999,-1521.9923,299594.62,1497.9731
0.0047220001,-1522.0643,299618.06,1498.0903
0.0047229999,-1522.1364,299641.47,1498.2074
0.0047240001,-1522.2081,299664.84,1498.3242
0.0047249999,-1522.2798,299688.19,1498.441
0.0047260001,-1522.3512,299711.53,1498.5576
0.0047269999,-1522.4226,299734.81,1498.6741
0.0047280001,-1522.4938,299758.06,1498.7904
0.0047289999,-1522.5648,299781.31,1498.9065
0.0047300002,-1522.6356,299804.5,1499.0225
0.0047309999,-1522.7064,299827.69,1499.1384
0.0047320002,-1522.777,299850.81,1499.2542
0.004733,-1522.8474,299873.94,1499.3696
0.0047340002,-1522.9177,299897.03,1499.4851
0.004735,-1522.9878,299920.06,1499.6003
0.0047360002,-1523.0577,299943.09,1499.7155
0.004737,-1523.1276,299966.09,1499.8304
0.0047380002,-1523.1973,299989.06,1499.9453
0.004739,-1523.2668,300012,1500.0599
0.0047399998,-1523.3362,300034.91,1500.1744
0.004741,-1523.4054,300057.78,1500.2888
0.0047419998,-1523.4745,300080.62,1500.4031
0.004743,-1523.5435,300103.44,1500.5172
0.0047439998,-1523.6122,300126.22,1500.6311
0.004745,-1523.6808,300149,1500.7449
0.0047459998,-1523.7493,300171.72,1500.8585
0.0047470001,-1523.8176,300194.41,1500.972
0.0047479998,-1523.8859,300217.09,1501.0854
0.0047490001,-1523.9539,300239.72,1501.1986
0.0047499998,-1524.0217,300262.34,1501.3116
0.0047510001,-1524.0895,300284.91,1501.4246
0.0047519999,-1524.157,300307.47,1501.5374
0.0047530001,-1524.2245,300329.97,1501.6499
0.0047539999,-1524.2917,300352.47,1501.7623
0.0047550001,-1524.3589,300374.94,1501.8746
0.0047559999,-1524.4258,300397.38,1501.9868
0.0047570001,-1524.4927,300419.78,1502.0989
0.0047579999,-1524.5593,300442.16,1502.2107
0.0047590001,-1524.6259,300464.5,1502.3224
0.0047599999,-1524.6921,300486.81,1502.434
0.0047610002,-1524.7584,300509.09,1502.5454
0.0047619999,-1524.8245,300531.34,1502.6567
0.0047630002,-1524.8904,300553.56,1502.7678
0.004764,-1524.9562,300575.75,1502.8788
0.0047650002,-1525.0217,300597.94,1502.9896
0.004766,-1525.0873,300620.06,1503.1003
0.0047670002,-1525.1526,300642.16,1503.2108
0.004768,-1525.2178,300664.25,1503.3212
0.0047690002,-1525.2827,300686.28,1503.4314
0.00477,-1525.3477,300708.31,1503.5415
0.0047709998,-1525.4124,300730.28,1503.6515
0.004772,-1525.4769,300752.25,1503.7612
0.0047729998,-1525.5413,300774.19,1503.8708
0.004774,-1525.6056,300796.06,1503.9803
0.0047749998,-1525.6697,300817.94,1504.0897
0.004776,-1525.7336,300839.78,1504.1989
0.0047769998,-1525.7975,300861.59,1504.308
0.0047780001,-1525.8611,300883.38,1504.4169
0.0047789998,-1525.9247,300905.12,1504.5256
0.0047800001,-1525.988,300926.84,1504.6342
0.0047809999,-1526.0511,300948.53,1504.7427
0.0047820001,-1526.1143,300970.19,1504.851
0.0047829999,-1526.1771,300991.81,1504.9591
0.0047840001,-1526.2399,301013.44,1505.0671
0.0047849999,-1526.3025,301035,1505.1749
0.0047860001,-1526.365,301056.53,1505.2827
0.0047869999,-1526.4272,301078.06,1505.3903
0.0047880001,-1526.4895,301099.53,1505.4977
0.0047889999,-1526.5514,301120.97,1505.6049
0.0047900002,-1526.6133,301142.41,1505.712
0.0047909999,-1526.675,301163.81,1505.819
0.0047920002,-1526.7366,301185.16,1505.9258
0.0047929999,-1526.798,301206.5,1506.0325
0.0047940002,-1526.8593,301227.81,1506.139
0.004795,-1526.9203,301249.06,1506.2454
0.0047960002,-1526.9812,301270.31,1506.3516
0.004797,-1527.042,301291.53,1506.4576
0.0047980002,-1527.1027,301312.72,1506.5636
0.004799,-1527.1632,301333.88,1506.6694
0.0048000002,-1527.2235,301355,1506.775
0.004801,-1527.2837,301376.09,1506.8805
0.0048019998,-1527.3438,301397.16,1506.9858
0.004803,-1527.4037,301418.19,1507.0909
0.0048039998,-1527.4634,301439.22,1507.196
0.004805,-1527.5231,301460.19,1507.3009
0.0048059998,-1527.5824,301481.12,1507.4056
0.004807,-1527.6417,301502.03,1507.5103
0.0048079998,-1527.7009,301522.94,1507.6146
0.0048090001,-1527.7599,301543.78,1507.719
0.0048099998,-1527.8187,301564.62,1507.8231
0.0048110001,-1527.8774,301585.41,1507.9271
0.0048119999,-1527.9359,301606.19,1508.0309
0.0048130001,-1527.9944,301626.94,1508.1346
0.0048139999,-1528.0526,301647.62,1508.2382
0.0048150001,-1528.1106,301668.31,1508.3416
0.0048159999,-1528.1686,301688.97,1508.4448
0.0048170001,-1528.2263,301709.59,1508.548
0.0048179999,-1528.2839,301730.19,1508.6509
0.0048190001,-1528.3414,301750.72,1508.7537
0.0048199999,-1528.3988,301771.25,1508.8563
0.0048210002,-1528.4559,301791.75,1508.9589
0.0048219999,-1528.5131,301812.22,1509.0612
0.0048230002,-1528.5699,301832.69,1509.1633
0.0048239999,-1528.6266,301853.09,1509.2654
0.0048250002,-1528.6832,301873.47,1509.3673
0.004826,-1528.7396,301893.81,1509.4691
0.0048270002,-1528.7959,301914.16,1509.5707
0.004828,-1528.8521,301934.44,1509.6721
0.0048290002,-1528.908,301954.69,1509.7734
0.00483,-1528.9639,301974.94,1509.8746
0.0048310002,-1529.0195,301995.12,1509.9757
0.004832,-1529.075,302015.31,1510.0765
0.0048329998,-1529.1304,302035.44,1510.1772
0.004834,-1529.1855,302055.56,1510.2778
0.0048349998,-1529.2406,302075.66,1510.3782
0.004836,-1529.2955,302095.69,1510.4785
0.0048369998,-1529.3503,302115.72,1510.5786
0.0048380001,-1529.4049,302135.72,1510.6786
0.0048389998,-1529.4595,302155.69,1510.7784
0.0048400001,-1529.5138,302175.62,1510.8781
0.0048409998,-1529.5679,302195.53,1510.9775
0.0048420001,-1529.6219,302215.41,1511.0769
0.0048429999,-1529.6758,302235.25,1511.1761
0.0048440001,-1529.7295,302255.06,1511.2753
0.0048449999,-1529.7831,302274.84,1511.3741
0.0048460001,-1529.8364,302294.59,1511.4729
0.0048469999,-1529.8896,302314.31,1511.5715
0.0048480001,-1529.9427,302334,1511.67
0.0048489999,-1529.9957,302353.69,1511.7684
0.0048500001,-1530.0486,302373.31,1511.8666
0.0048509999,-1530.1012,302392.91,1511.9646
0.0048520002,-1530.1537,302412.5,1512.0625
0.0048529999,-1530.2061,302432.03,1512.1602
0.0048540002,-1530.2583,302451.56,1512.2578
0.0048549999,-1530.3103,302471.03,1512.3552
0.0048560002,-1530.3622,302490.5,1512.4525
0.004857,-1530.4139,302509.94,1512.5497
0.0048580002,-1530.4656,302529.31,1512.6466
0.004859,-1530.517,302548.69,1512.7435
0.0048600002,-1530.5682,302568.03,1512.8402
0.004861,-1530.6194,302587.34,1512.9366
0.0048619998,-1530.6704,302606.62,1513.0331
0.004863,-1530.7212,302625.88,1513.1293
0.0048639998,-1530.772,302645.09,1513.2255
0.004865,-1530.8225,302664.28,1513.3214
0.0048659998,-1530.8728,302683.44,1513.4171
0.004867,-1530.9231,302702.56,1513.5128
0.0048679998,-1530.9731,302721.66,1513.6083
0.0048690001,-1531.0231,302740.72,1513.7036
0.0048699998,-1531.0729,302759.75,1513.7988
0.0048710001,-1531.1226,302778.78,1513.8939
0.0048719998,-1531.172,302797.75,1513.9888
0.0048730001,-1531.2213,302816.69,1514.0835
0.0048739999,-1531.2705,302835.62,1514.1781
0.0048750001,-1531.3196,302854.5,1514.2726
0.0048759999,-1531.3684,302873.38,1514.3668
0.0048770001,-1531.4171,302892.19,1514.4609
0.0048779999,-1531.4657,302911,1514.5549
0.0048790001,-1531.5142,302929.78,1514.6488
0.0048799999,-1531.5624,302948.5,1514.7426
0.0048810001,-1531.6105,302967.22,1514.8361
0.0048819999,-1531.6584,302985.91,1514.9294
0.0048830002,-1531.7063,303004.56,1515.0227
0.0048839999,-1531.7539,303023.16,1515.1158
0.0048850002,-1531.8015,303041.75,1515.2087
0.004886,-1531.8489,303060.31,1515.3016
0.0048870002,-1531.896,303078.84,1515.3943
0.004888,-1531.9431,303097.34,1515.4867
0.0048890002,-1531.99,303115.81,1515.5791
0.00489,-1532.0367,303134.25,1515.6713
0.0048910002,-1532.0834,303152.66,1515.7633
0.004892,-1532.1299,303171.06,1515.8552
0.0048929998,-1532.1761,303189.41,1515.947
0.004894,-1532.2223,303207.72,1516.0386
0.0048949998,-1532.2683,303226.03,1516.1301
0.004896,-1532.3142,303244.28,1516.2214
0.0048969998,-1532.3599,303262.5,1516.3125
0.004898,-1532.4054,303280.72,1516.4036
0.0048989998,-1532.4508,303298.88,1516.4944
0.0049000001,-1532.4961,303317.03,1516.5851
0.0049009998,-1532.5411,303335.12,1516.6757
0.0049020001,-1532.5861,303353.22,1516.7661
0.0049029998,-1532.6309,303371.28,1516.8563
0.0049040001,-1532.6755,303389.28,1516.9464
0.0049049999,-1532.72,303407.28,1517.0364
0.0049060001,-1532.7644,303425.25,1517.1262
0.0049069999,-1532.8086,303443.19,1517.2158
0.0049080001,-1532.8525,303461.06,1517.3054
0.0049089999,-1532.8965,303478.94,1517.3948
0.0049100001,-1532.9402,303496.78,1517.484
0.0049109999,-1532.9838,303514.59,1517.573
0.0049120001,-1533.0272,303532.38,1517.6619
0.0049129999,-1533.0704,303550.12,1517.7507
0.0049140002,-1533.1136,303567.84,1517.8394
0.0049149999,-1533.1566,303585.56,1517.9277
0.0049160002,-1533.1995,303603.22,1518.0161
0.004917,-1533.2421,303620.84,1518.1042
0.0049180002,-1533.2847,303638.44,1518.1923
0.004919,-1533.327,303656.03,1518.2802
0.0049200002,-1533.3693,303673.56,1518.3678
0.004921,-1533.4113,303691.06,1518.4553
0.0049220002,-1533.4532,303708.56,1518.5428
0.004923,-1533.495,303726,1518.63
0.0049239998,-1533.5366,303743.44,1518.7172
0.004925,-1533.578,303760.81,1518.8041
0.0049259998,-1533.6194,303778.19,1518.891
0.004927,-1533.6605,303795.53,1518.9777
0.0049279998,-1533.7015,303812.81,1519.0641
0.004929,-1533.7424,303830.09,1519.1505
0.0049299998,-1533.7831,303847.34,1519.2367
0.0049310001,-1533.8236,303864.56,1519.3228
0.0049319998,-1533.864,303881.72,1519.4087
0.0049330001,-1533.9043,303898.88,1519.4944
0.0049339999,-1533.9443,303916,1519.5801
0.0049350001,-1533.9844,303933.09,1519.6655
0.0049359999,-1534.0242,303950.16,1519.7509
0.0049370001,-1534.0638,303967.19,1519.8359
0.0049379999,-1534.1033,303984.19,1519.921
0.0049390001,-1534.1426,304001.19,1520.0059
0.0049399999,-1534.1819,304018.12,1520.0906
0.0049410001,-1534.2208,304035.03,1520.1752
0.0049419999,-1534.2598,304051.91,1520.2595
0.0049430002,-1534.2985,304068.75,1520.3439
0.0049439999,-1534.337,304085.59,1520.428
0.0049450002,-1534.3755,304102.38,1520.5118
0.0049459999,-1534.4138,304119.16,1520.5957
0.0049470002,-1534.4519,304135.88,1520.6793
0.004948,-1534.4899,304152.56,1520.7629
0.0049490002,-1534.5277,304169.25,1520.8462
0.00495,-1534.5654,304185.91,1520.9294
0.0049510002,-1534.6029,304202.5,1521.0126
0.004952,-1534.6404,304219.09,1521.0955
0.0049530002,-1534.6775,304235.62,1521.1782
0.004954,-1534.7146,304252.16,1521.2609
0.0049549998,-1534.7516,304268.66,1521.3433
0.004956,-1534.7883,304285.12,1521.4255
0.0049569998,-1534.825,304301.56,1521.5077
0.004958,-1534.8615,304317.94,1521.5897
0.0049589998,-1534.8977,304334.31,1521.6716
0.00496,-1534.9338,304350.66,1521.7533
0.0049609998,-1534.9698,304366.97,1521.8348
0.0049620001,-1535.0057,304383.25,1521.9163
0.0049629998,-1535.0415,304399.5,1521.9976
0.0049640001,-1535.077,304415.72,1522.0786
0.0049649999,-1535.1124,304431.94,1522.1597
0.0049660001,-1535.1477,304448.09,1522.2405
0.0049669999,-1535.1827,304464.22,1522.321
0.0049680001,-1535.2178,304480.31,1522.4016
0.0049689999,-1535.2526,304496.41,1522.4819
0.0049700001,-1535.2872,304512.44,1522.5621
0.0049709999,-1535.3217,304528.44,1522.6422
0.0049720001,-1535.3561,304544.44,1522.7222
0.0049729999,-1535.3903,304560.38,1522.8019
0.0049740002,-1535.4243,304576.31,1522.8815
0.0049749999,-1535.4581,304592.19,1522.9609
0.0049760002,-1535.4919,304608.06,1523.0403
0.0049769999,-1535.5255,304623.88,1523.1194
0.0049780002,-1535.559,304639.69,1523.1985
0.004979,-1535.5922,304655.47,1523.2773
0.0049800002,-1535.6254,304671.19,1523.356
0.004981,-1535.6583,304686.91,1523.4346
0.0049820002,-1535.6912,304702.59,1523.5129
0.004983,-1535.7239,304718.25,1523.5912
0.0049840002,-1535.7563,304733.88,1523.6693
0.004985,-1535.7887,304749.47,1523.7473
0.0049859998,-1535.8209,304765.03,1523.8251
0.004987,-1535.853,304780.53,1523.9027
0.0049879998,-1535.8849,304796.06,1523.9802
0.004989,-1535.9167,304811.53,1524.0576
0.0049899998,-1535.9484,304826.97,1524.1348
0.0049910001,-1535.9797,304842.38,1524.2118
0.0049919998,-1536.0111,304857.75,1524.2887
0.0049930001,-1536.0422,304873.09,1524.3655
0.0049939998,-1536.0732,304888.41,1524.4421
0.0049950001,-1536.1041,304903.72,1524.5186
0.0049959999,-1536.1349,304918.97,1524.5948
0.0049970001,-1536.1654,304934.19,1524.671
0.0049979999,-1536.1958,304949.41,1524.7469
0.0049990001,-1536.2261,304964.56,1524.8229
0.0049999999,-1536.2562,304979.72,1524.8986
0.0050010001,-1536.2861,304994.81,1524.9741
0.0050019999,-1536.3159,305009.91,1525.0494
0.0050030001,-1536.3456,305024.94,1525.1248
0.0050039999,-1536.375,305039.97,1525.1998
0.0050050002,-1536.4044,305054.97,1525.2748
0.0050059999,-1536.4336,305069.91,1525.3496
0.0050070002,-1536.4626,305084.84,1525.4242
0.0050079999,-1536.4916,305099.75,1525.4987
0.0050090002,-1536.5203,305114.59,1525.573
0.00501,-1536.5488,305129.44,1525.6472
0.0050110002,-1536.5773,305144.25,1525.7213
0.005012,-1536.6056,305159.03,1525.7952
0.0050130002,-1536.6337,305173.78,1525.8689
0.005014,-1536.6616,305188.5,1525.9425
0.0050149998,-1536.6895,305203.19,1526.016
0.005016,-1536.7172,305217.84,1526.0892
0.0050169998,-1536.7448,305232.47,1526.1624
0.005018,-1536.7721,305247.06,1526.2354
0.0050189998,-1536.7993,305261.62,1526.3082
0.00502,-1536.8263,305276.19,1526.3809
0.0050209998,-1536.8533,305290.69,1526.4534
0.0050220001,-1536.88,305305.16,1526.5258
0.0050229998,-1536.9066,305319.59,1526.598
0.0050240001,-1536.9331,305334.03,1526.6702
0.0050249998,-1536.9595,305348.41,1526.7421
0.0050260001,-1536.9856,305362.75,1526.8138
0.0050269999,-1537.0116,305377.09,1526.8855
0.0050280001,-1537.0375,305391.38,1526.9569
0.0050289999,-1537.0631,305405.66,1527.0283
0.0050300001,-1537.0887,305419.88,1527.0995
0.0050309999,-1537.1141,305434.09,1527.1705
0.0050320001,-1537.1393,305448.28,1527.2413
0.0050329999,-1537.1644,305462.41,1527.3121
0.0050340001,-1537.1893,305476.53,1527.3827
0.0050349999,-1537.2142,305490.62,1527.4531
0.0050360002,-1537.2388,305504.66,1527.5233
0.0050369999,-1537.2633,305518.69,1527.5935
0.0050380002,-1537.2876,305532.69,1527.6635
0.005039,-1537.3119,305546.66,1527.7333
0.0050400002,-1537.3358,305560.59,1527.803
0.005041,-1537.3597,305574.5,1527.8724
0.0050420002,-1537.3834,305588.38,1527.9419
0.005043,-1537.4071,305602.22,1528.0111
0.0050440002,-1537.4305,305616.03,1528.0802
0.005045,-1537.4537,305629.81,1528.149
0.0050459998,-1537.4769,305643.56,1528.2178
0.005047,-1537.4999,305657.28,1528.2865
0.0050479998,-1537.5227,305670.97,1528.3549
0.005049,-1537.5453,305684.66,1528.4232
0.0050499998,-1537.5679,305698.28,1528.4915
0.005051,-1537.5902,305711.88,1528.5594
0.0050519998,-1537.6124,305725.47,1528.6273
0.0050530001,-1537.6345,305739,1528.6949
0.0050539998,-1537.6564,305752.5,1528.7626
0.0050550001,-1537.6782,305766,1528.83
0.0050559998,-1537.6998,305779.44,1528.8972
0.0050570001,-1537.7212,305792.88,1528.9644
0.0050579999,-1537.7426,305806.25,1529.0312
0.0050590001,-1537.7637,305819.62,1529.0981
0.0050599999,-1537.7847,305832.94,1529.1648
0.0050610001,-1537.8055,305846.25,1529.2312
0.0050619999,-1537.8262,305859.53,1529.2976
0.0050630001,-1537.8468,305872.75,1529.3638
0.0050639999,-1537.8672,305885.97,1529.4298
0.0050650002,-1537.8875,305899.16,1529.4957
0.0050659999,-1537.9075,305912.31,1529.5615
0.0050670002,-1537.9275,305925.44,1529.6271
0.0050679999,-1537.9473,305938.5,1529.6926
0.0050690002,-1537.9668,305951.56,1529.7578
0.00507,-1537.9863,305964.59,1529.823
0.0050710002,-1538.0056,305977.59,1529.8881
0.005072,-1538.0248,305990.56,1529.9529
0.0050730002,-1538.0438,306003.5,1530.0176
0.005074,-1538.0627,306016.41,1530.0822
0.0050750002,-1538.0814,306029.31,1530.1465
0.005076,-1538.1,306042.16,1530.2107
0.0050769998,-1538.1184,306054.97,1530.2748
0.005078,-1538.1367,306067.75,1530.3387
0.0050789998,-1538.1548,306080.5,1530.4026
0.00508,-1538.1729,306093.25,1530.4662
0.0050809998,-1538.1906,306105.94,1530.5297
0.005082,-1538.2083,306118.59,1530.593
0.0050829998,-1538.2258,306131.25,1530.6561
0.0050840001,-1538.2432,306143.84,1530.7192
0.0050849998,-1538.2604,306156.41,1530.7821
0.0050860001,-1538.2773,306168.97,1530.8448
0.0050869999,-1538.2943,306181.47,1530.9073
0.0050880001,-1538.311,306193.97,1530.9698
0.0050889999,-1538.3276,306206.44,1531.0321
0.0050900001,-1538.3441,306218.84,1531.0942
0.0050909999,-1538.3604,306231.25,1531.1562
0.0050920001,-1538.3765,306243.59,1531.218
0.0050929999,-1538.3925,306255.94,1531.2797
0.0050940001,-1538.4083,306268.25,1531.3412
0.0050949999,-1538.4241,306280.53,1531.4026
0.0050960002,-1538.4396,306292.75,1531.4639
0.0050969999,-1538.455,306304.97,1531.5249
0.0050980002,-1538.4702,306317.16,1531.5858
0.0050989999,-1538.4852,306329.31,1531.6466
0.0051000002,-1538.5002,306341.44,1531.7072
0.005101,-1538.515,306353.53,1531.7677
0.0051020002,-1538.5295,306365.59,1531.828
0.005103,-1538.5441,306377.62,1531.8882
0.0051040002,-1538.5583,306389.62,1531.9481
0.005105,-1538.5725,306401.59,1532.0079
0.0051060002,-1538.5865,306413.53,1532.0677
0.005107,-1538.6005,306425.44,1532.1272
0.0051079998,-1538.6141,306437.34,1532.1866
0.005109,-1538.6277,306449.19,1532.246
0.0051099998,-1538.6411,306461,1532.3051
0.005111,-1538.6544,306472.78,1532.364
0.0051119998,-1538.6675,306484.56,1532.4227
0.0051130001,-1538.6804,306496.28,1532.4814
0.0051139998,-1538.6932,306507.97,1532.5399
0.0051150001,-1538.7058,306519.66,1532.5983
0.0051159998,-1538.7184,306531.28,1532.6565
0.0051170001,-1538.7307,306542.91,1532.7145
0.0051179999,-1538.7429,306554.47,1532.7723
0.0051190001,-1538.755,306566.03,1532.8301
0.0051199999,-1538.7668,306577.53,1532.8877
0.0051210001,-1538.7786,306589.03,1532.9452
0.0051219999,-1538.7902,306600.5,1533.0024
0.0051230001,-1538.8016,306611.91,1533.0596
0.0051239999,-1538.8129,306623.31,1533.1166
0.0051250001,-1538.824,306634.69,1533.1735
0.0051259999,-1538.835,306646.03,1533.2301
0.0051270002,-1538.8458,306657.31,1533.2866
0.0051279999,-1538.8564,306668.59,1533.343
0.0051290002,-1538.8671,306679.84,1533.3992
0.0051299999,-1538.8774,306691.06,1533.4553
0.0051310002,-1538.8876,306702.25,1533.5112
0.005132,-1538.8977,306713.41,1533.567
0.0051330002,-1538.9076,306724.53,1533.6227
0.005134,-1538.9174,306735.62,1533.6781
0.0051350002,-1538.927,306746.69,1533.7334
0.005136,-1538.9364,306757.72,1533.7886
0.0051369998,-1538.9457,306768.72,1533.8436
0.005138,-1538.9548,306779.69,1533.8984
0.0051389998,-1538.9639,306790.62,1533.9531
0.00514,-1538.9728,306801.56,1534.0077
0.0051409998,-1538.9814,306812.44,1534.0621
0.005142,-1538.99,306823.28,1534.1165
0.0051429998,-1538.9984,306834.09,1534.1705
0.0051440001,-1539.0066,306844.91,1534.2245
0.0051449998,-1539.0148,306855.66,1534.2783
0.0051460001,-1539.0227,306866.38,1534.3319
0.0051469998,-1539.0304,306877.09,1534.3855
0.0051480001,-1539.0381,306887.75,1534.4388
0.0051489999,-1539.0455,306898.41,1534.4919
0.0051500001,-1539.0529,306909,1534.545
0.0051509999,-1539.0601,306919.59,1534.5979
0.0051520001,-1539.0671,306930.12,1534.6508
0.0051529999,-1539.074,306940.66,1534.7032
0.0051540001,-1539.0807,306951.16,1534.7557
0.0051549999,-1539.0873,306961.59,1534.808
0.0051560001,-1539.0938,306972.03,1534.8601
0.0051569999,-1539.1,306982.44,1534.9121
0.0051580002,-1539.1061,306992.81,1534.964
0.0051589999,-1539.1121,307003.12,1535.0156
0.0051600002,-1539.1179,307013.44,1535.0673
0.005161,-1539.1235,307023.72,1535.1187
0.0051620002,-1539.129,307033.97,1535.1698
0.005163,-1539.1344,307044.19,1535.2209
0.0051640002,-1539.1396,307054.38,1535.2719
0.005165,-1539.1447,307064.53,1535.3226
0.0051660002,-1539.1495,307074.66,1535.3733
0.005167,-1539.1543,307084.75,1535.4237
0.0051679998,-1539.1589,307094.81,1535.474
0.005169,-1539.1633,307104.84,1535.5242
0.0051699998,-1539.1677,307114.84,1535.5742
0.005171,-1539.1719,307124.81,1535.6241
0.0051719998,-1539.1758,307134.75,1535.6738
0.005173,-1539.1797,307144.69,1535.7234
0.0051739998,-1539.1833,307154.56,1535.7728
0.0051750001,-1539.1869,307164.41,1535.822
0.0051759998,-1539.1903,307174.22,1535.8711
0.0051770001,-1539.1935,307184.03,1535.9202
0.0051779998,-1539.1965,307193.78,1535.9689
0.0051790001,-1539.1995,307203.5,1536.0176
0.0051799999,-1539.2023,307213.22,1536.066
0.0051810001,-1539.2048,307222.88,1536.1144
0.0051819999,-1539.2074,307232.53,1536.1626
0.0051830001,-1539.2097,307242.12,1536.2107
0.0051839999,-1539.2119,307251.72,1536.2585
0.0051850001,-1539.2139,307261.25,1536.3063
0.0051859999,-1539.2157,307270.78,1536.3539
0.0051870001,-1539.2174,307280.28,1536.4014
0.0051879999,-1539.219,307289.72,1536.4486
0.0051890002,-1539.2205,307299.16,1536.4957
0.0051899999,-1539.2217,307308.56,1536.5427
0.0051910002,-1539.2228,307317.91,1536.5896
0.005192,-1539.2238,307327.25,1536.6362
0.0051930002,-1539.2245,307336.56,1536.6829
0.005194,-1539.2252,307345.84,1536.7292
0.0051950002,-1539.2257,307355.09,1536.7754
0.005196,-1539.2261,307364.31,1536.8215
0.0051970002,-1539.2262,307373.5,1536.8674
0.005198,-1539.2263,307382.62,1536.9132
0.0051989998,-1539.2262,307391.75,1536.9589
0.0052,-1539.2258,307400.84,1537.0043
0.0052009998,-1539.2255,307409.94,1537.0496
0.005202,-1539.2249,307418.97,1537.0947
0.0052029998,-1539.2242,307427.97,1537.1398
0.005204,-1539.2233,307436.94,1537.1847
0.0052049998,-1539.2223,307445.88,1537.2294
0.0052060001,-1539.2211,307454.78,1537.2739
0.0052069998,-1539.2198,307463.66,1537.3184
0.0052080001,-1539.2184,307472.53,1537.3625
0.0052089998,-1539.2167,307481.34,1537.4067
0.0052100001,-1539.215,307490.12,1537.4507
0.0052109999,-1539.213,307498.88,1537.4945
0.0052120001,-1539.2109,307507.62,1537.5381
0.0052129999,-1539.2086,307516.31,1537.5815
0.0052140001,-1539.2063,307525,1537.625
0.0052149999,-1539.2037,307533.62,1537.6681
0.0052160001,-1539.201,307542.25,1537.7112
0.0052169999,-1539.1982,307550.81,1537.754
0.0052180002,-1539.1952,307559.38,1537.7968
0.0052189999,-1539.192,307567.88,1537.8394
0.0052200002,-1539.1887,307576.38,1537.8818
0.0052209999,-1539.1853,307584.81,1537.9241
0.0052220002,-1539.1816,307593.25,1537.9663
0.005223,-1539.178,307601.66,1538.0082
0.0052240002,-1539.1741,307610,1538.05
0.005225,-1539.1699,307618.34,1538.0917
0.0052260002,-1539.1658,307626.66,1538.1333
0.005227,-1539.1614,307634.94,1538.1747
0.0052280002,-1539.1569,307643.16,1538.2158
0.005229,-1539.1522,307651.38,1538.257
0.0052299998,-1539.1473,307659.56,1538.2979
0.005231,-1539.1425,307667.72,1538.3386
0.0052319998,-1539.1373,307675.84,1538.3793
0.005233,-1539.132,307683.94,1538.4197
0.0052339998,-1539.1266,307692,1538.46
0.005235,-1539.121,307700.03,1538.5001
0.0052359998,-1539.1152,307708.03,1538.5402
0.0052370001,-1539.1094,307716,1538.58
0.0052379998,-1539.1034,307723.94,1538.6198
0.0052390001,-1539.0972,307731.84,1538.6593
0.0052399999,-1539.0908,307739.72,1538.6986
0.0052410001,-1539.0844,307747.59,1538.7379
0.0052419999,-1539.0778,307755.41,1538.777
0.0052430001,-1539.0709,307763.19,1538.8159
0.0052439999,-1539.064,307770.94,1538.8547
0.0052450001,-1539.0569,307778.69,1538.8934
0.0052459999,-1539.0496,307786.38,1538.9319
0.0052470001,-1539.0422,307794.03,1538.9702
0.0052479999,-1539.0347,307801.69,1539.0084
0.0052490002,-1539.027,307809.28,1539.0464
0.0052499999,-1539.019,307816.88,1539.0844
0.0052510002,-1539.0111,307824.41,1539.1221
0.0052519999,-1539.0029,307831.91,1539.1595
0.0052530002,-1538.9946,307839.41,1539.197
0.005254,-1538.9861,307846.88,1539.2343
0.0052550002,-1538.9775,307854.28,1539.2714
0.005256,-1538.9688,307861.69,1539.3083
0.0052570002,-1538.9598,307869.03,1539.3452
0.005258,-1538.9508,307876.38,1539.3818
0.0052590002,-1538.9415,307883.69,1539.4183
0.00526,-1538.9321,307890.94,1539.4547
0.0052609998,-1538.9226,307898.19,1539.491
0.005262,-1538.913,307905.41,1539.527
0.0052629998,-1538.9031,307912.59,1539.5629
0.005264,-1538.8932,307919.72,1539.5986
0.0052649998,-1538.8831,307926.84,1539.6343
0.0052660001,-1538.8727,307933.94,1539.6697
0.0052669998,-1538.8623,307941,1539.705
0.0052680001,-1538.8517,307948.03,1539.7401
0.0052689998,-1538.8409,307955.03,1539.7751
0.0052700001,-1538.8301,307962,1539.8099
0.0052709999,-1538.819,307968.94,1539.8447
0.0052720001,-1538.8077,307975.84,1539.8793
0.0052729999,-1538.7964,307982.72,1539.9136
0.0052740001,-1538.7849,307989.56,1539.9479
0.0052749999,-1538.7733,307996.38,1539.9819
0.0052760001,-1538.7615,308003.16,1540.0159
0.0052769999,-1538.7495,308009.94,1540.0497
0.0052780001,-1538.7374,308016.66,1540.0833
0.0052789999,-1538.7251,308023.34,1540.1167
0.0052800002,-1538.7128,308030,1540.15
0.0052809999,-1538.7002,308036.66,1540.1832
0.0052820002,-1538.6875,308043.25,1540.2162
0.0052829999,-1538.6746,308049.81,1540.2491
0.0052840002,-1538.6616,308056.38,1540.2819
0.005285,-1538.6484,308062.88,1540.3143
0.0052860002,-1538.635,308069.34,1540.3468
0.005287,-1538.6216,308075.81,1540.379
0.0052880002,-1538.6079,308082.22,1540.4111
0.005289,-1538.5941,308088.62,1540.4431
0.0052899998,-1538.5802,308094.97,1540.4749
0.005291,-1538.5662,308101.31,1540.5066
