"Time","greaterThreshold.y","greaterEqualThreshold.y","lessThreshold.y","lessEqualThreshold.y","ramp.y"
0.34900001,1,1,1,1,0.755
0.34920001,1,1,1,1,0.75400001
0.34940001,1,1,1,1,0.75300002
0.34959999,1,1,1,1,0.75199997
0.34979999,1,1,1,1,0.75099999
0.34999999,1,1,1,1,0.75
0.3502,1,1,1,1,0.74900001
0.3504,1,1,1,1,0.74800003
0.3506,1,1,1,1,0.74699998
0.35080001,1,1,1,1,0.74599999
0.35100001,1,1,1,1,0.745
0.35120001,1,1,1,1,0.74400002
0.35139999,1,1,1,1,0.74299997
0.35159999,1,1,1,1,0.74199998
0.35179999,1,1,1,1,0.741
0.352,1,1,1,1,0.74000001
0.3522,1,1,1,1,0.73900002
0.3524,1,1,1,1,0.73799998
0.35260001,1,1,1,1,0.73699999
0.35280001,1,1,1,1,0.736
0.35299999,1,1,1,1,0.73500001
0.35319999,1,1,1,1,0.73400003
0.35339999,1,1,1,1,0.73299998
0.3536,1,1,1,1,0.73199999
0.3538,1,1,1,1,0.73100001
0.354,1,1,1,1,0.73000002
0.35420001,1,1,1,1,0.72899997
0.35440001,1,1,1,1,0.72799999
0.35460001,1,1,1,1,0.727
0.35479999,1,1,1,1,0.72600001
0.35499999,1,1,1,1,0.72500002
0.35519999,1,1,1,1,0.72399998
0.3554,1,1,1,1,0.72299999
0.3556,1,1,1,1,0.722
0.3558,1,1,1,1,0.72100002
0.35600001,1,1,1,1,0.72000003
0.35620001,1,1,1,1,0.71899998
0.35640001,1,1,1,1,0.71799999
0.35659999,1,1,1,1,0.71700001
0.35679999,1,1,1,1,0.71600002
0.35699999,1,1,1,1,0.71499997
0.3572,1,1,1,1,0.71399999
0.3574,1,1,1,1,0.713
0.3576,1,1,1,1,0.71200001
0.35780001,1,1,1,1,0.71100003
0.35800001,1,1,1,1,0.70999998
0.35820001,1,1,1,1,0.70899999
0.35839999,1,1,1,1,0.708
0.35859999,1,1,1,1,0.70700002
0.35879999,1,1,1,1,0.70599997
0.359,1,1,1,1,0.70499998
0.3592,1,1,1,1,0.704
0.3594,1,1,1,1,0.70300001
0.35960001,1,1,1,1,0.70200002
0.35980001,1,1,1,1,0.70099998
0.36000001,1,1,1,1,0.69999999
0.36019999,1,1,1,1,0.699
0.36039999,1,1,1,1,0.69800001
0.36059999,1,1,1,1,0.69700003
0.3608,1,1,1,1,0.69599998
0.361,1,1,1,1,0.69499999
0.3612,1,1,1,1,0.69400001
0.36140001,1,1,1,1,0.69300002
0.36160001,1,1,1,1,0.69199997
0.36179999,1,1,1,1,0.69099998
0.36199999,1,1,1,1,0.69
0.36219999,1,1,1,1,0.68900001
0.3624,1,1,1,1,0.68800002
0.3626,1,1,1,1,0.68699998
0.3628,1,1,1,1,0.68599999
0.36300001,1,1,1,1,0.685
0.36320001,1,1,1,1,0.68400002
0.36340001,1,1,1,1,0.68300003
0.36359999,1,1,1,1,0.68199998
0.36379999,1,1,1,1,0.68099999
0.36399999,1,1,1,1,0.68000001
0.3642,1,1,1,1,0.67900002
0.3644,1,1,1,1,0.67799997
0.3646,1,1,1,1,0.67699999
0.36480001,1,1,1,1,0.676
0.36500001,1,1,1,1,0.67500001
0.36520001,1,1,1,1,0.67400002
0.36539999,1,1,1,1,0.67299998
0.36559999,1,1,1,1,0.67199999
0.36579999,1,1,1,1,0.671
0.366,1,1,1,1,0.67000002
0.3662,1,1,1,1,0.66900003
0.3664,1,1,1,1,0.66799998
0.36660001,1,1,1,1,0.667
0.36680001,1,1,1,1,0.66600001
0.36700001,1,1,1,1,0.66500002
0.36719999,1,1,1,1,0.66399997
0.36739999,1,1,1,1,0.66299999
0.36759999,1,1,1,1,0.662
0.3678,1,1,1,1,0.66100001
0.368,1,1,1,1,0.66000003
0.3682,1,1,1,1,0.65899998
0.36840001,1,1,1,1,0.65799999
0.36860001,1,1,1,1,0.65700001
0.36880001,1,1,1,1,0.65600002
0.36899999,1,1,1,1,0.65499997
0.36919999,1,1,1,1,0.65399998
0.36939999,1,1,1,1,0.653
0.3696,1,1,1,1,0.65200001
0.3698,1,1,1,1,0.65100002
0.37,1,1,1,1,0.64999998
0.37020001,1,1,1,1,0.64899999
0.37040001,1,1,1,1,0.648
0.37059999,1,1,1,1,0.64700001
0.37079999,1,1,1,1,0.64600003
0.37099999,1,1,1,1,0.64499998
0.3712,1,1,1,1,0.64399999
0.3714,1,1,1,1,0.64300001
0.3716,1,1,1,1,0.64200002
0.37180001,1,1,1,1,0.64099997
0.37200001,1,1,1,1,0.63999999
0.37220001,1,1,1,1,0.639
0.37239999,1,1,1,1,0.63800001
0.37259999,1,1,1,1,0.63700002
0.37279999,1,1,1,1,0.63599998
0.373,1,1,1,1,0.63499999
0.3732,1,1,1,1,0.634
0.3734,1,1,1,1,0.63300002
0.37360001,1,1,1,1,0.63200003
0.37380001,1,1,1,1,0.63099998
0.37400001,1,1,1,1,0.63
0.37419999,1,1,1,1,0.62900001
0.37439999,1,1,1,1,0.62800002
0.37459999,1,1,1,1,0.62699997
0.3748,1,1,1,1,0.62599999
0.375,1,1,1,1,0.625
0.3752,1,1,1,1,0.62400001
0.37540001,1,1,1,1,0.62300003
0.37560001,1,1,1,1,0.62199998
0.37580001,1,1,1,1,0.62099999
0.37599999,1,1,1,1,0.62
0.37619999,1,1,1,1,0.61900002
0.37639999,1,1,1,1,0.61799997
0.3766,1,1,1,1,0.61699998
0.3768,1,1,1,1,0.616
0.377,1,1,1,1,0.61500001
0.37720001,1,1,1,1,0.61400002
0.37740001,1,1,1,1,0.61299998
0.37760001,1,1,1,1,0.61199999
0.37779999,1,1,1,1,0.611
0.37799999,1,1,1,1,0.61000001
0.37819999,1,1,1,1,0.60900003
0.3784,1,1,1,1,0.60799998
0.3786,1,1,1,1,0.60699999
0.3788,1,1,1,1,0.60600001
0.37900001,1,1,1,1,0.60500002
0.37920001,1,1,1,1,0.60399997
0.37940001,1,1,1,1,0.60299999
0.37959999,1,1,1,1,0.602
0.37979999,1,1,1,1,0.60100001
0.38,1,1,1,1,0.60000002
0.3802,1,1,1,1,0.59899998
0.3804,1,1,1,1,0.59799999
0.38060001,1,1,1,1,0.597
0.38080001,1,1,1,1,0.59600002
0.38100001,1,1,1,1,0.59500003
0.38119999,1,1,1,1,0.59399998
0.38139999,1,1,1,1,0.59299999
0.38159999,1,1,1,1,0.59200001
0.3818,1,1,1,1,0.59100002
0.382,1,1,1,1,0.58999997
0.3822,1,1,1,1,0.58899999
0.38240001,1,1,1,1,0.588
0.38260001,1,1,1,1,0.58700001
0.38280001,1,1,1,1,0.58600003
0.38299999,1,1,1,1,0.58499998
0.38319999,1,1,1,1,0.58399999
0.38339999,1,1,1,1,0.583
0.3836,1,1,1,1,0.58200002
0.3838,1,1,1,1,0.58099997
0.384,1,1,1,1,0.57999998
0.38420001,1,1,1,1,0.579
0.38440001,1,1,1,1,0.57800001
0.38460001,1,1,1,1,0.57700002
0.38479999,1,1,1,1,0.57599998
0.38499999,1,1,1,1,0.57499999
0.38519999,1,1,1,1,0.574
0.3854,1,1,1,1,0.57300001
0.3856,1,1,1,1,0.57200003
0.3858,1,1,1,1,0.57099998
0.38600001,1,1,1,1,0.56999999
0.38620001,1,1,1,1,0.56900001
0.38640001,1,1,1,1,0.56800002
0.38659999,1,1,1,1,0.56699997
0.38679999,1,1,1,1,0.56599998
0.38699999,1,1,1,1,0.565
0.3872,1,1,1,1,0.56400001
0.3874,1,1,1,1,0.56300002
0.3876,1,1,1,1,0.56199998
0.38780001,1,1,1,1,0.56099999
0.38800001,1,1,1,1,0.56
0.38820001,1,1,1,1,0.55900002
0.38839999,1,1,1,1,0.55800003
0.38859999,1,1,1,1,0.55699998
0.3888,1,1,1,1,0.55599999
0.389,1,1,1,1,0.55500001
0.3892,1,1,1,1,0.55400002
0.38940001,1,1,1,1,0.55299997
0.38960001,1,1,1,1,0.55199999
0.38980001,1,1,1,1,0.551
0.38999999,1,1,1,1,0.55000001
0.39019999,1,1,1,1,0.54900002
0.39039999,1,1,1,1,0.54799998
0.3906,1,1,1,1,0.54699999
0.3908,1,1,1,1,0.546
0.391,1,1,1,1,0.54500002
0.39120001,1,1,1,1,0.54400003
0.39140001,1,1,1,1,0.54299998
0.39160001,1,1,1,1,0.542
0.39179999,1,1,1,1,0.54100001
0.39199999,1,1,1,1,0.54000002
0.39219999,1,1,1,1,0.53899997
0.3924,1,1,1,1,0.53799999
0.3926,1,1,1,1,0.537
0.3928,1,1,1,1,0.53600001
0.39300001,1,1,1,1,0.53500003
0.39320001,1,1,1,1,0.53399998
0.39340001,1,1,1,1,0.53299999
0.39359999,1,1,1,1,0.53200001
0.39379999,1,1,1,1,0.53100002
0.39399999,1,1,1,1,0.52999997
0.3942,1,1,1,1,0.52899998
0.3944,1,1,1,1,0.528
0.3946,1,1,1,1,0.52700001
0.39480001,1,1,1,1,0.52600002
0.39500001,1,1,1,1,0.52499998
0.39520001,1,1,1,1,0.52399999
0.39539999,1,1,1,1,0.523
0.39559999,1,1,1,1,0.52200001
0.39579999,1,1,1,1,0.52100003
0.396,1,1,1,1,0.51999998
0.3962,1,1,1,1,0.51899999
0.3964,1,1,1,1,0.51800001
0.39660001,1,1,1,1,0.51700002
0.39680001,1,1,1,1,0.51599997
0.39700001,1,1,1,1,0.51499999
0.39719999,1,1,1,1,0.514
0.39739999,1,1,1,1,0.51300001
0.3976,1,1,1,1,0.51200002
0.3978,1,1,1,1,0.51099998
0.398,1,1,1,1,0.50999999
0.39820001,1,1,1,1,0.509
0.39840001,1,1,1,1,0.50800002
0.39860001,1,1,1,1,0.50700003
0.39879999,1,1,1,1,0.50599998
0.39899999,1,1,1,1,0.505
0.39919999,1,1,1,1,0.50400001
0.3994,1,1,1,1,0.50300002
0.3996,1,1,1,1,0.50199997
0.3998,1,1,1,1,0.50099999
0.40000001,1,1,1,1,0.5
0.40020001,1,1,1,1,0.49900001
0.40040001,1,1,1,1,0.498
0.40059999,1,1,1,1,0.49700001
0.40079999,1,1,1,1,0.49599999
0.40099999,1,1,1,1,0.495
0.4012,1,1,1,1,0.49399999
0.4014,1,1,1,1,0.493
0.4016,1,1,1,1,0.49200001
0.40180001,1,1,1,1,0.491
0.40200001,1,1,1,1,0.49000001
0.40220001,1,1,1,1,0.48899999
0.40239999,1,1,1,1,0.48800001
0.40259999,1,1,1,1,0.48699999
0.40279999,1,1,1,1,0.486
0.403,1,1,1,1,0.48500001
0.4032,1,1,1,1,0.484
0.4034,1,1,1,1,0.48300001
0.40360001,1,1,1,1,0.48199999
0.40380001,1,1,1,1,0.48100001
0.40400001,1,1,1,1,0.47999999
0.40419999,1,1,1,1,0.479
0.40439999,1,1,1,1,0.47799999
0.40459999,1,1,1,1,0.477
0.4048,1,1,1,1,0.47600001
0.405,1,1,1,1,0.47499999
0.4052,1,1,1,1,0.47400001
0.40540001,1,1,1,1,0.47299999
0.40560001,1,1,1,1,0.472
0.40580001,1,1,1,1,0.47099999
0.40599999,1,1,1,1,0.47
0.40619999,1,1,1,1,0.46900001
0.4064,1,1,1,1,0.46799999
0.4066,1,1,1,1,0.46700001
0.4068,1,1,1,1,0.46599999
0.40700001,1,1,1,1,0.465
0.40720001,1,1,1,1,0.46399999
0.40740001,1,1,1,1,0.463
0.40759999,1,1,1,1,0.46200001
0.40779999,1,1,1,1,0.461
0.40799999,1,1,1,1,0.46000001
0.4082,1,1,1,1,0.45899999
0.4084,1,1,1,1,0.458
0.4086,1,1,1,1,0.45699999
0.40880001,1,1,1,1,0.456
0.40900001,1,1,1,1,0.45500001
0.40920001,1,1,1,1,0.454
0.40939999,1,1,1,1,0.45300001
0.40959999,1,1,1,1,0.45199999
0.40979999,1,1,1,1,0.45100001
0.41,1,1,1,1,0.44999999
0.4102,1,1,1,1,0.449
0.4104,1,1,1,1,0.44800001
0.41060001,1,1,1,1,0.447
0.41080001,1,1,1,1,0.44600001
0.41100001,1,1,1,1,0.44499999
0.41119999,1,1,1,1,0.44400001
0.41139999,1,1,1,1,0.44299999
0.41159999,1,1,1,1,0.442
0.4118,1,1,1,1,0.44100001
0.412,1,1,1,1,0.44
0.4122,1,1,1,1,0.43900001
0.41240001,1,1,1,1,0.43799999
0.41260001,1,1,1,1,0.43700001
0.41280001,1,1,1,1,0.43599999
0.41299999,1,1,1,1,0.435
0.41319999,1,1,1,1,0.43399999
0.41339999,1,1,1,1,0.433
0.4136,1,1,1,1,0.43200001
0.4138,1,1,1,1,0.43099999
0.414,1,1,1,1,0.43000001
0.41420001,1,1,1,1,0.42899999
0.41440001,1,1,1,1,0.428
0.41460001,1,1,1,1,0.42699999
0.41479999,1,1,1,1,0.426
0.41499999,1,1,1,1,0.42500001
0.4152,1,1,1,1,0.42399999
0.4154,1,1,1,1,0.42300001
0.4156,1,1,1,1,0.42199999
0.41580001,1,1,1,1,0.421
0.41600001,1,1,1,1,0.41999999
0.41620001,1,1,1,1,0.419
0.41639999,1,1,1,1,0.41800001
0.41659999,1,1,1,1,0.417
0.41679999,1,1,1,1,0.41600001
0.417,1,1,1,1,0.41499999
0.4172,1,1,1,1,0.414
0.4174,1,1,1,1,0.41299999
0.41760001,1,1,1,1,0.412
0.41780001,1,1,1,1,0.41100001
0.41800001,1,1,1,1,0.41
0.41819999,1,1,1,1,0.40900001
0.41839999,1,1,1,1,0.40799999
0.41859999,1,1,1,1,0.40700001
0.4188,1,1,1,1,0.40599999
0.419,1,1,1,1,0.405
0.4192,1,1,1,1,0.40400001
0.41940001,1,1,1,1,0.403
0.41960001,1,1,1,1,0.40200001
0.41980001,1,1,1,1,0.40099999
0.41999999,1,1,1,1,0.40000001
0.42019999,1,1,1,1,0.39899999
0.42039999,1,1,1,1,0.398
0.4206,1,1,1,1,0.39700001
0.4208,1,1,1,1,0.396
0.421,1,1,1,1,0.39500001
0.42120001,1,1,1,1,0.39399999
0.42140001,1,1,1,1,0.39300001
0.42160001,1,1,1,1,0.39199999
0.42179999,1,1,1,1,0.391
0.42199999,1,1,1,1,0.38999999
0.42219999,1,1,1,1,0.389
0.4224,1,1,1,1,0.38800001
0.4226,1,1,1,1,0.38699999
0.4228,1,1,1,1,0.38600001
0.42300001,1,1,1,1,0.38499999
0.42320001,1,1,1,1,0.384
0.42340001,1,1,1,1,0.38299999
0.42359999,1,1,1,1,0.382
0.42379999,1,1,1,1,0.38100001
0.42399999,1,1,1,1,0.38
0.4242,1,1,1,1,0.37900001
0.4244,1,1,1,1,0.37799999
0.42460001,1,1,1,1,0.377
0.42480001,1,1,1,1,0.37599999
0.42500001,1,1,1,1,0.375
0.42519999,1,1,1,1,0.37400001
0.42539999,1,1,1,1,0.373
0.42559999,1,1,1,1,0.37200001
0.4258,1,1,1,1,0.37099999
0.426,1,1,1,1,0.37
0.4262,1,1,1,1,0.36899999
0.42640001,1,1,1,1,0.368
0.42660001,1,1,1,1,0.36700001
0.42680001,1,1,1,1,0.366
0.42699999,1,1,1,1,0.36500001
0.42719999,1,1,1,1,0.36399999
0.42739999,1,1,1,1,0.36300001
0.4276,1,1,1,1,0.36199999
0.4278,1,1,1,1,0.361
0.428,1,1,1,1,0.36000001
0.42820001,1,1,1,1,0.359
0.42840001,1,1,1,1,0.35800001
0.42860001,1,1,1,1,0.35699999
0.42879999,1,1,1,1,0.35600001
0.42899999,1,1,1,1,0.35499999
0.42919999,1,1,1,1,0.354
0.4294,1,1,1,1,0.35299999
0.4296,1,1,1,1,0.352
0.4298,1,1,1,1,0.35100001
0.43000001,1,1,1,1,0.34999999
0.43020001,1,1,1,1,0.34900001
0.43040001,1,1,1,1,0.34799999
0.43059999,1,1,1,1,0.347
0.43079999,1,1,1,1,0.34599999
0.43099999,1,1,1,1,0.345
0.4312,1,1,1,1,0.34400001
0.4314,1,1,1,1,0.34299999
0.4316,1,1,1,1,0.34200001
0.43180001,1,1,1,1,0.34099999
0.43200001,1,1,1,1,0.34
0.43220001,1,1,1,1,0.33899999
0.43239999,1,1,1,1,0.338
0.43259999,1,1,1,1,0.33700001
0.43279999,1,1,1,1,0.336
0.433,1,1,1,1,0.33500001
0.4332,1,1,1,1,0.33399999
0.43340001,1,1,1,1,0.333
0.43360001,1,1,1,1,0.33199999
0.43380001,1,1,1,1,0.331
0.43399999,1,1,1,1,0.33000001
0.43419999,1,1,1,1,0.329
0.43439999,1,1,1,1,0.32800001
0.4346,1,1,1,1,0.32699999
0.4348,1,1,1,1,0.32600001
0.435,1,1,1,1,0.32499999
0.43520001,1,1,1,1,0.324
0.43540001,1,1,1,1,0.32300001
0.43560001,1,1,1,1,0.322
0.43579999,1,1,1,1,0.32100001
0.43599999,1,1,1,1,0.31999999
0.43619999,1,1,1,1,0.31900001
0.4364,1,1,1,1,0.31799999
0.4366,1,1,1,1,0.317
0.4368,1,1,1,1,0.31600001
0.43700001,1,1,1,1,0.315
0.43720001,1,1,1,1,0.31400001
0.43740001,1,1,1,1,0.31299999
0.43759999,1,1,1,1,0.31200001
0.43779999,1,1,1,1,0.31099999
0.43799999,1,1,1,1,0.31
0.4382,1,1,1,1,0.30899999
0.4384,1,1,1,1,0.308
0.4386,1,1,1,1,0.30700001
0.43880001,1,1,1,1,0.30599999
0.43900001,1,1,1,1,0.30500001
0.43920001,1,1,1,1,0.30399999
0.43939999,1,1,1,1,0.303
0.43959999,1,1,1,1,0.30199999
0.43979999,1,1,1,1,0.301
0.44,1,1,1,1,0.30000001
0.4402,1,1,1,1,0.29899999
0.4404,1,1,1,1,0.29800001
0.44060001,1,1,1,1,0.29699999
0.44080001,1,1,1,1,0.296
0.44100001,1,1,1,1,0.29499999
0.44119999,1,1,1,1,0.294
0.44139999,1,1,1,1,0.29300001
0.44159999,1,1,1,1,0.292
0.4418,1,1,1,1,0.29100001
0.442,1,1,1,1,0.28999999
0.44220001,1,1,1,1,0.289
0.44240001,1,1,1,1,0.28799999
0.44260001,1,1,1,1,0.287
0.44279999,1,1,1,1,0.28600001
0.44299999,1,1,1,1,0.285
0.44319999,1,1,1,1,0.28400001
0.4434,1,1,1,1,0.28299999
0.4436,1,1,1,1,0.28200001
0.4438,1,1,1,1,0.28099999
0.44400001,1,1,1,1,0.28
0.44420001,1,1,1,1,0.27900001
0.44440001,1,1,1,1,0.278
0.44459999,1,1,1,1,0.27700001
0.44479999,1,1,1,1,0.27599999
0.44499999,1,1,1,1,0.27500001
0.4452,1,1,1,1,0.27399999
0.4454,1,1,1,1,0.273
0.4456,1,1,1,1,0.27200001
0.44580001,1,1,1,1,0.271
0.44600001,1,1,1,1,0.27000001
0.44620001,1,1,1,1,0.26899999
0.44639999,1,1,1,1,0.26800001
0.44659999,1,1,1,1,0.26699999
0.44679999,1,1,1,1,0.266
0.447,1,1,1,1,0.26499999
0.4472,1,1,1,1,0.264
0.4474,1,1,1,1,0.26300001
0.44760001,1,1,1,1,0.26199999
0.44780001,1,1,1,1,0.26100001
0.44800001,1,1,1,1,0.25999999
0.44819999,1,1,1,1,0.259
0.44839999,1,1,1,1,0.25799999
0.44859999,1,1,1,1,0.257
0.4488,1,1,1,1,0.25600001
0.449,1,1,1,1,0.255
0.4492,1,1,1,1,0.25400001
0.44940001,1,1,1,1,0.25299999
0.44960001,1,1,1,1,0.252
0.44980001,1,1,1,1,0.25099999
0.44999999,1,1,1,1,0.25
0.45019999,1,1,1,1,0.249
0.45039999,1,1,1,1,0.248
0.4506,1,1,1,1,0.24699999
0.4508,1,1,1,1,0.24600001
0.45100001,1,1,1,1,0.245
0.45120001,1,1,1,1,0.244
0.45140001,1,1,1,1,0.243
0.45159999,1,1,1,1,0.242
0.45179999,1,1,1,1,0.241
0.45199999,1,1,1,1,0.23999999
0.4522,1,1,1,1,0.23899999
0.4524,1,1,1,1,0.23800001
0.4526,1,1,1,1,0.237
0.45280001,1,1,1,1,0.236
0.45300001,1,1,1,1,0.235
0.45320001,1,1,1,1,0.234
0.45339999,1,1,1,1,0.233
0.45359999,1,1,1,1,0.23199999
0.45379999,1,1,1,1,0.23100001
0.454,1,1,1,1,0.23
0.4542,1,1,1,1,0.229
0.4544,1,1,1,1,0.228
0.45460001,1,1,1,1,0.227
0.45480001,1,1,1,1,0.226
0.45500001,1,1,1,1,0.22499999
0.45519999,1,1,1,1,0.22400001
0.45539999,1,1,1,1,0.223
0.45559999,1,1,1,1,0.222
0.4558,1,1,1,1,0.221
0.456,1,1,1,1,0.22
0.4562,1,1,1,1,0.219
0.45640001,1,1,1,1,0.21799999
0.45660001,1,1,1,1,0.21699999
0.45680001,1,1,1,1,0.21600001
0.45699999,1,1,1,1,0.215
0.45719999,1,1,1,1,0.214
0.45739999,1,1,1,1,0.213
0.4576,1,1,1,1,0.212
0.4578,1,1,1,1,0.211
0.458,1,1,1,1,0.20999999
0.45820001,1,1,1,1,0.20900001
0.45840001,1,1,1,1,0.208
0.45860001,1,1,1,1,0.207
0.45879999,1,1,1,1,0.206
0.45899999,1,1,1,1,0.205
0.45919999,1,1,1,1,0.204
0.4594,1,1,1,1,0.20299999
0.4596,1,1,1,1,0.20200001
0.4598,1,1,1,1,0.20100001
0.46000001,1,1,1,1,0.2
0.46020001,1,1,1,1,0.199
0.46039999,1,1,1,1,0.198
0.46059999,1,1,1,1,0.197
0.46079999,1,1,1,1,0.19599999
0.461,1,1,1,1,0.19499999
0.4612,1,1,1,1,0.19400001
0.4614,1,1,1,1,0.193
0.46160001,1,1,1,1,0.192
0.46180001,1,1,1,1,0.191
0.46200001,1,1,1,1,0.19
0.46219999,1,1,1,1,0.189
0.46239999,1,1,1,1,0.18799999
0.46259999,1,1,1,1,0.18700001
0.4628,1,1,1,1,0.186
0.463,1,1,1,1,0.185
0.4632,1,1,1,1,0.184
0.46340001,1,1,1,1,0.183
0.46360001,1,1,1,1,0.182
0.46380001,1,1,1,1,0.18099999
0.46399999,1,1,1,1,0.18000001
0.46419999,1,1,1,1,0.17900001
0.46439999,1,1,1,1,0.178
0.4646,1,1,1,1,0.177
0.4648,1,1,1,1,0.176
0.465,1,1,1,1,0.175
0.46520001,1,1,1,1,0.17399999
0.46540001,1,1,1,1,0.17299999
0.46560001,1,1,1,1,0.17200001
0.46579999,1,1,1,1,0.171
0.46599999,1,1,1,1,0.17
0.46619999,1,1,1,1,0.169
0.4664,1,1,1,1,0.168
0.4666,1,1,1,1,0.167
0.4668,1,1,1,1,0.16599999
0.46700001,1,1,1,1,0.16500001
0.46720001,1,1,1,1,0.164
0.46740001,1,1,1,1,0.163
0.46759999,1,1,1,1,0.162
0.46779999,1,1,1,1,0.161
0.46799999,1,1,1,1,0.16
0.4682,1,1,1,1,0.15899999
0.4684,1,1,1,1,0.15800001
0.4686,1,1,1,1,0.15700001
0.46880001,1,1,1,1,0.156
0.46900001,1,1,1,1,0.155
0.46919999,1,1,1,1,0.154
0.46939999,1,1,1,1,0.153
0.46959999,1,1,1,1,0.152
0.4698,1,1,1,1,0.15099999
0.47,1,1,1,1,0.15000001
0.4702,1,1,1,1,0.149
0.47040001,1,1,1,1,0.148
0.47060001,1,1,1,1,0.147
0.47080001,1,1,1,1,0.146
0.47099999,1,1,1,1,0.145
0.47119999,1,1,1,1,0.14399999
0.47139999,1,1,1,1,0.14300001
0.4716,1,1,1,1,0.142
0.4718,1,1,1,1,0.141
0.472,1,1,1,1,0.14
0.47220001,1,1,1,1,0.139
0.47240001,1,1,1,1,0.138
0.47260001,1,1,1,1,0.13699999
0.47279999,1,1,1,1,0.13600001
0.47299999,1,1,1,1,0.13500001
0.47319999,1,1,1,1,0.134
0.4734,1,1,1,1,0.133
0.4736,1,1,1,1,0.132
0.4738,1,1,1,1,0.131
0.47400001,1,1,1,1,0.13
0.47420001,1,1,1,1,0.12899999
0.47440001,1,1,1,1,0.12800001
0.47459999,1,1,1,1,0.127
0.47479999,1,1,1,1,0.126
0.47499999,1,1,1,1,0.125
0.4752,1,1,1,1,0.124
0.4754,1,1,1,1,0.123
0.4756,1,1,1,1,0.122
0.47580001,1,1,1,1,0.121
0.47600001,1,1,1,1,0.12
0.47620001,1,1,1,1,0.119
0.47639999,1,1,1,1,0.118
0.47659999,1,1,1,1,0.117
0.47679999,1,1,1,1,0.116
0.477,1,1,1,1,0.115
0.4772,1,1,1,1,0.114
0.4774,1,1,1,1,0.113
0.47760001,1,1,1,1,0.112
0.47780001,1,1,1,1,0.111
0.47799999,1,1,1,1,0.11
0.47819999,1,1,1,1,0.109
0.47839999,1,1,1,1,0.108
0.4786,1,1,1,1,0.107
0.4788,1,1,1,1,0.106
0.479,1,1,1,1,0.105
0.47920001,1,1,1,1,0.104
0.47940001,1,1,1,1,0.103
0.47960001,1,1,1,1,0.102
0.47979999,1,1,1,1,0.101
0.47999999,1,1,1,1,0.1
0.48019999,1,1,1,1,0.098999999
0.4804,1,1,1,1,0.097999997
0.4806,1,1,1,1,0.097000003
0.4808,1,1,1,1,0.096000001
0.48100001,1,1,1,1,0.094999999
0.48120001,1,1,1,1,0.093999997
0.48140001,1,1,1,1,0.093000002
0.48159999,1,1,1,1,0.092
0.48179999,1,1,1,1,0.090999998
0.48199999,1,1,1,1,0.090000004
0.4822,1,1,1,1,0.089000002
0.4824,1,1,1,1,0.088
0.4826,1,1,1,1,0.086999997
0.48280001,1,1,1,1,0.086000003
0.48300001,1,1,1,1,0.085000001
0.48320001,1,1,1,1,0.083999999
0.48339999,1,1,1,1,0.082999997
0.48359999,1,1,1,1,0.082000002
0.48379999,1,1,1,1,0.081
0.484,1,1,1,1,0.079999998
0.4842,1,1,1,1,0.079000004
0.4844,1,1,1,1,0.078000002
0.48460001,1,1,1,1,0.077
0.48480001,1,1,1,1,0.075999998
0.48500001,1,1,1,1,0.075000003
0.48519999,1,1,1,1,0.074000001
0.48539999,1,1,1,1,0.072999999
0.48559999,1,1,1,1,0.071999997
0.4858,1,1,1,1,0.071000002
0.486,1,1,1,1,0.07
0.4862,1,1,1,1,0.068999998
0.48640001,1,1,1,1,0.068000004
0.48660001,1,1,1,1,0.067000002
0.48679999,1,1,1,1,0.066
0.48699999,1,1,1,1,0.064999998
0.48719999,1,1,1,1,0.064000003
0.4874,1,1,1,1,0.063000001
0.4876,1,1,1,1,0.061999999
0.4878,1,1,1,1,0.061000001
0.48800001,1,1,1,1,0.059999999
0.48820001,1,1,1,1,0.059
0.48840001,1,1,1,1,0.057999998
0.48859999,1,1,1,1,0.057
0.48879999,1,1,1,1,0.056000002
0.48899999,1,1,1,1,0.055
0.4892,1,1,1,1,0.054000001
0.4894,1,1,1,1,0.052999999
0.4896,1,1,1,1,0.052000001
0.48980001,1,1,1,1,0.050999999
0.49000001,1,1,1,1,0.050000001
0.49020001,1,1,1,1,0.048999999
0.49039999,1,1,1,1,0.048
0.49059999,1,1,1,1,0.046999998
0.49079999,1,1,1,1,0.046
0.491,1,1,1,1,0.045000002
0.4912,1,1,1,1,0.044
0.4914,1,1,1,1,0.043000001
0.49160001,1,1,1,1,0.041999999
0.49180001,1,1,1,1,0.041000001
0.49200001,1,1,1,1,0.039999999
0.49219999,1,1,1,1,0.039000001
0.49239999,1,1,1,1,0.037999999
0.49259999,1,1,1,1,0.037
0.4928,1,1,1,1,0.035999998
0.493,1,1,1,1,0.035
0.4932,1,1,1,1,0.034000002
0.49340001,1,1,1,1,0.033
0.49360001,1,1,1,1,0.032000002
0.49380001,1,1,1,1,0.030999999
0.49399999,1,1,1,1,0.029999999
0.49419999,1,1,1,1,0.028999999
0.49439999,1,1,1,1,0.028000001
0.4946,1,1,1,1,0.027000001
0.4948,1,1,1,1,0.026000001
0.495,1,1,1,1,0.025
0.49520001,1,1,1,1,0.024
0.49540001,1,1,1,1,0.023
0.49559999,1,1,1,1,0.022
0.49579999,1,1,1,1,0.021
0.49599999,1,1,1,1,0.02
0.4962,1,1,1,1,0.018999999
