"time","inductor.inductor[2].i","inductor.inductor[3].i","inductor.inductor[4].i","inductor.inductor[5].i","inductor.inductor[6].i","fundamentalWaveCurrent[1].mean1.y","fundamentalWaveCurrent[1].mean2.y","fundamentalWaveCurrent[2].mean1.y","fundamentalWaveCurrent[2].mean2.y","fundamentalWaveCurrent[3].mean1.y","fundamentalWaveCurrent[3].mean2.y","fundamentalWaveCurrent[4].mean1.y","fundamentalWaveCurrent[4].mean2.y","fundamentalWaveCurrent[5].mean1.y","fundamentalWaveCurrent[5].mean2.y","fundamentalWaveCurrent[6].mean1.y","fundamentalWaveCurrent[6].mean2.y","fundamentalWaveVoltage[1].mean1.y","fundamentalWaveVoltage[1].mean2.y","fundamentalWaveVoltage[2].mean1.y","fundamentalWaveVoltage[2].mean2.y","fundamentalWaveVoltage[3].mean1.y","fundamentalWaveVoltage[3].mean2.y","fundamentalWaveVoltage[4].mean1.y","fundamentalWaveVoltage[4].mean2.y","fundamentalWaveVoltage[5].mean1.y","fundamentalWaveVoltage[5].mean2.y","fundamentalWaveVoltage[6].mean1.y","fundamentalWaveVoltage[6].mean2.y","inverter.ac.pin[1].v","inverter.ac.pin[1].i","inverter.ac.pin[2].v","inverter.ac.pin[2].i","inverter.ac.pin[3].v","inverter.ac.pin[3].i","inverter.ac.pin[4].v","inverter.ac.pin[4].i","inverter.ac.pin[5].v","inverter.ac.pin[5].i","inverter.ac.pin[6].v","inverter.ac.pin[6].i","currentSensor.i[1]","currentSensor.i[2]","currentSensor.i[3]","voltageSensor.v[1]","voltageSensor.v[2]","voltageSensor.v[3]"
0.022100000000000002,-0.051720189481387166,0.13731140952030255,-0.02625992972422591,-0.10107351486088693,0.13193910841856171,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.00000088196883,0.090196883872364242,-49.999999462798108,0.051720189481387166,49.999998606885896,-0.13731140952030255,50.000000242599313,0.02625992972422591,-49.999998969264851,0.10107351486088693,49.99999866060891,-0.13193910841856171,-0.090196883872364242,-0.051720189481387166,0.13731140952030255,33.333334221968826,-66.666666122798105,33.333331946885892
0.022110000000000001,-0.052334828660700342,0.1375073334769292,-0.025900516149583254,-0.1016388253720399,0.13214040199225605,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000877735644,0.089773565286861756,-49.999999456651715,0.052334828660700342,49.99999860492666,-0.1375073334769292,50.000000239005118,0.025900516149583254,-49.999998963611745,0.1016388253720399,49.999998658595985,-0.13214040199225605,-0.089773565286861756,-0.052334828660700342,0.1375073334769292,33.333334217735654,-66.666666116651712,33.33333194492667
0.022120000000000001,-0.052948853654397415,0.13770306165417817,-0.025541461723291706,-0.10220357098984363,0.13234149442091805,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000873506664,0.089350669707563474,-49.999999450511467,0.052948853654397415,49.999998602969356,-0.13770306165417817,50.000000235414589,0.025541461723291706,-49.999998957964287,0.10220357098984363,49.999998656585035,-0.13234149442091805,-0.089350669707563474,-0.052948853654397415,0.13770306165417817,33.333334213506689,-66.666666110511443,33.33333194296938
0.02213,-0.053562265603189961,0.13789859441566565,-0.025182765778314024,-0.10276775276346035,0.1325423860781294,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000869281919,0.088928196348830715,-49.999999444377345,0.053562265603189961,49.999998601014056,-0.13789859441566565,50.000000231827627,0.025182765778314024,-49.999998952322471,0.10276775276346035,49.999998654576132,-0.1325423860781294,-0.088928196348830715,-0.053562265603189961,0.13789859441566565,33.333334209281929,-66.666666104377327,33.333331941014066
0.022140000000000003,-0.054175064509784425,0.13809393176225429,-0.024824428313067602,-0.10333137069537938,0.13274307696477644,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000865061438,0.088506145208799319,-49.999999438249354,0.054175064509784425,49.999998599060675,-0.13809393176225429,50.000000228244247,0.024824428313067602,-49.99999894668629,0.10333137069537938,49.999998652569232,-0.13274307696477644,-0.088506145208799319,-0.054175064509784425,0.13809393176225429,33.333334205061448,-66.666666098249351,33.333331939060685
0.022150000000000003,-0.054787250998755255,0.13828907389303507,-0.024466448962329163,-0.10389442536004907,0.13294356728540652,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.00000086084512,0.088084515857308102,-49.999999432127488,0.054787250998755255,49.999998597109268,-0.13828907389303507,50.00000022466449,0.024466448962329163,-49.999998941055743,0.10389442536004907,49.999998650564322,-0.13294356728540652,-0.088084515857308102,-0.054787250998755255,0.13828907389303507,33.333334200845123,-66.666666092127485,33.333331937109271
0.022160000000000003,-0.05539882603253856,0.13848402111479663,-0.024108827163308987,-0.10445691764266399,0.13314385735521631,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000856633051,0.087663307631501389,-49.99999942601174,0.05539882603253856,49.999998595159795,-0.13848402111479663,50.000000221088257,0.024108827163308987,-49.999998935430824,0.10445691764266399,49.999998648561444,-0.13314385735521631,-0.087663307631501389,-0.05539882603253856,0.13848402111479663,33.333334196633047,-66.666666086011745,33.333331935159791
0.022170000000000002,-0.056009789032775481,0.13867877324317973,-0.023751563254205552,-0.10501884701128224,0.13334394698479399,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000852425174,0.087242520929710451,-49.99999941990211,0.056009789032775481,49.999998593212268,-0.13867877324317973,50.000000217515606,0.023751563254205552,-49.999998929811532,0.10501884701128224,49.999998646560542,-0.13334394698479399,-0.087242520929710451,-0.056009789032775481,0.13867877324317973,33.333334192425177,-66.666666079902114,33.333331933212271
0.022180000000000002,-0.056620142303871579,0.13887333101274268,-0.023394655887505274,-0.10558021558536626,0.13354383692882948,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000848221475,0.086822154164829052,-49.999999413798577,0.056620142303871579,49.999998591266674,-0.13887333101274268,50.000000213946521,0.023394655887505274,-49.999998924197847,0.10558021558536626,49.999998644561629,-0.13354383692882948,-0.086822154164829052,-0.056620142303871579,0.13887333101274268,33.333334188221492,-66.666666073798552,33.333331931266692
0.022190000000000001,-0.057229885142752387,0.13906769419937157,-0.023038105474334745,-0.10614102271826779,0.13374352695706684,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.00000084402204,0.086402207821083488,-49.999999407701146,0.057229885142752387,49.99999858932307,-0.13906769419937157,50.000000210381017,0.023038105474334745,-49.999998918589775,0.10614102271826779,49.999998642564719,-0.13374352695706684,-0.086402207821083488,-0.057229885142752387,0.13906769419937157,33.33333418402205,-66.666666067701129,33.33333192932308
0.022200000000000001,-0.057839018309524537,0.13926186304535998,-0.022681911570217501,-0.10670126910909009,0.13394301731843999,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000839826782,0.085982681374967854,-49.99999940160982,0.057839018309524537,49.99999858738137,-0.13926186304535998,50.000000206819081,0.022681911570217501,-49.999998912987309,0.10670126910909009,49.999998640569814,-0.13394301731843999,-0.085982681374967854,-0.057839018309524537,0.13926186304535998,33.333334179826792,-66.666666061609817,33.33333192738138
0.022210000000000001,-0.05844754326155166,0.13945583801526087,-0.022326073322952306,-0.10726095609823418,0.13414230849023381,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000835635731,0.085563573822756547,-49.999999395524569,0.05844754326155166,49.999998585441602,-0.13945583801526087,50.000000203260697,0.022326073322952306,-49.999998907390442,0.10726095609823418,49.999998638576926,-0.13414230849023381,-0.085563573822756547,-0.05844754326155166,0.13945583801526087,33.333334175635741,-66.666666055524558,33.333331925441612
0.02222,-0.059055459145806302,0.13964961883716104,-0.021970591231351564,-0.10782008290113344,0.13434140019308277,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000831448844,0.085144885751952504,-49.999999389445406,0.059055459145806302,49.999998583503825,-0.13964961883716104,50.000000199705909,0.021970591231351564,-49.999998901799174,0.10782008290113344,49.999998636586,-0.13434140019308277,-0.085144885751952504,-0.059055459145806302,0.13964961883716104,33.33333417144884,-66.666666049445411,33.33333192350382
0.022230000000000003,-0.059662767640013881,0.13984320604585654,-0.021615464314356288,-0.10837865106086524,0.13454029297643993,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.00000082726612,0.084726616007061065,-49.999999383372327,0.059662767640013881,49.999998581567937,-0.13984320604585654,50.000000196154616,0.021615464314356288,-49.999998896213491,0.10837865106086524,49.999998634597077,-0.13454029297643993,-0.084726616007061065,-0.059662767640013881,0.13984320604585654,33.333334167266131,-66.666666043372317,33.333331921567947
0.022240000000000003,-0.060269469065926923,0.14003659974390997,-0.02126069238381996,-0.10893666087335943,0.13473898694567885,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.00000082308766,0.084308764366482505,-49.999999377305308,0.060269469065926923,49.99999857963401,-0.14003659974390997,50.000000192606919,0.02126069238381996,-49.999998890633393,0.10893666087335943,49.999998632610115,-0.13473898694567885,-0.084308764366482505,-0.060269469065926923,0.14003659974390997,33.333334163087656,-66.666666037305319,33.333331919634006
0.022250000000000002,-0.060875563867944925,0.14022980007297928,-0.020906275179877566,-0.10949411274734969,0.13493748224633975,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000818913279,0.083891330524146851,-49.999999371244364,0.060875563867944925,49.999998577702002,-0.14022980007297928,50.000000189062732,0.020906275179877566,-49.999998885058872,0.10949411274734969,49.999998630625186,-0.13493748224633975,-0.083891330524146851,-0.060875563867944925,0.14022980007297928,33.333334158913281,-66.666666031244361,33.333331917702004
0.022260000000000002,-0.061481052600232317,0.14042280720971137,-0.020552212378478478,-0.11005100719252518,0.13513577905991087,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000814743089,0.083474314098386265,-49.999999365189474,0.061481052600232317,49.999998575771912,-0.14042280720971137,50.000000185522111,0.020552212378478478,-49.999998879489929,0.11005100719252518,49.999998628642217,-0.13513577905991087,-0.083474314098386265,-0.061481052600232317,0.14042280720971137,33.333334154743099,-66.666666025189457,33.333331915771922
0.022270000000000002,-0.062085935816953527,0.14061562133075306,-0.020198503655572048,-0.11060734471857522,0.13533387756788035,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.00000081057712,0.083057714707532607,-49.999999359140645,0.062085935816953527,49.999998573843783,-0.14061562133075306,50.000000181985044,0.020198503655572048,-49.99999887392655,0.11060734471857522,49.999998626661224,-0.13533387756788035,-0.083057714707532607,-0.062085935816953527,0.14061562133075306,33.33333415057713,-66.666666019140635,33.333331913843793
0.022280000000000001,-0.062690214550704129,0.14080824276525722,-0.019845148407342451,-0.11116312627522305,0.13553177810842199,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000806415272,0.082641531640409577,-49.999999353097856,0.062690214550704129,49.999998571917558,-0.14080824276525722,50.000000178451444,0.019845148407342451,-49.999998868368735,0.11116312627522305,49.99999862468222,-0.13553177810842199,-0.082641531640409577,-0.062690214550704129,0.14080824276525722,33.333334146415289,-66.666666013097839,33.333331911917575
0.022290000000000001,-0.0632938892584132,0.14100067165887564,-0.019492146366597948,-0.11171835228272631,0.13572948083117942,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000802257617,0.082225764582317604,-49.999999347061106,0.0632938892584132,49.999998569993281,-0.14100067165887564,50.000000174921411,0.019492146366597948,-49.999998862816476,0.11171835228272631,49.999998622705192,-0.13572948083117942,-0.082225764582317604,-0.0632938892584132,0.14100067165887564,33.33333414225762,-66.66666600706111,33.333331909993284
0.0223,-0.063896960511979739,0.14119290819390842,-0.019139497198917513,-0.11227302326708549,0.13592698592344898,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000798104125,0.081810413139374663,-49.999999341030396,0.063896960511979739,49.999998568070922,-0.14119290819390842,50.000000171394973,0.019139497198917513,-49.999998857269766,0.11227302326708549,49.999998620730139,-0.13592698592344898,-0.081810413139374663,-0.063896960511979739,0.14119290819390842,33.333334138104121,-66.666666001030393,33.333331908070917
0.022310000000000003,-0.064499428931365621,0.14138495256797612,-0.018787200541775104,-0.11282713979850663,0.1361242935882673,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000793954754,0.081395476884596071,-49.999999335005711,0.064499428931365621,49.999998566150467,-0.14138495256797612,50.000000167872003,0.018787200541775104,-49.999998851728606,0.11282713979850663,49.999998618757047,-0.1361242935882673,-0.081395476884596071,-0.064499428931365621,0.14138495256797612,33.333334133954757,-66.666665995005701,33.33333190615047
0.022320000000000003,-0.065101295136532039,0.14157680497869912,-0.018435256032645061,-0.11338070244719511,0.13632140402867099,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000789809533,0.080980955390997894,-49.999999328987052,0.065101295136532039,49.999998564231944,-0.14157680497869912,50.000000164352542,0.018435256032645061,-49.999998846192973,0.11338070244719511,49.999998616785959,-0.13632140402867099,-0.080980955390997894,-0.065101295136532039,0.14157680497869912,33.333334129809543,-66.666665988987049,33.333331904231954
0.022330000000000003,-0.065702559738169616,0.14176846562074283,-0.018083663314422745,-0.1139337117748298,0.13651831744466048,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.00000078566849,0.080566848237981131,-49.999999322974404,0.065702559738169616,49.999998562315341,-0.14176846562074283,50.00000016083662,0.018083663314422745,-49.999998840662883,0.1139337117748298,49.999998614816818,-0.13651831744466048,-0.080566848237981131,-0.065702559738169616,0.14176846562074283,33.333334125668493,-66.666665982974394,33.333331902315344
0.022340000000000002,-0.066303223358419566,0.14195993469242255,-0.017732422023307728,-0.11448616835362117,0.13671503403998617,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000781531526,0.080153154997060244,-49.999999316967767,0.066303223358419566,49.999998560400641,-0.14195993469242255,50.00000015732418,0.017732422023307728,-49.999998835138314,0.11448616835362117,49.999998612849652,-0.13671503403998617,-0.080153154997060244,-0.066303223358419566,0.14195993469242255,33.333334121531536,-66.666665976967749,33.333331900400651
0.022350000000000002,-0.066903286617381735,0.14215121239140277,-0.017381531796693276,-0.11503807275390215,0.13691155401773011,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000777398739,0.079739875241155722,-49.999999310967134,0.066903286617381735,49.999998558487874,-0.14215121239140277,50.000000153815265,0.017381531796693276,-49.999998829619273,0.11503807275390215,49.999998610884475,-0.13691155401773011,-0.079739875241155722,-0.066903286617381735,0.14215121239140277,33.333334117398735,-66.666665970967131,33.33333189848787
0.022360000000000001,-0.067502750134007042,0.14234229891498201,-0.017030992272644523,-0.1155894255449489,0.13710787758059784,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000773270088,0.07932700854397938,-49.999999304972498,0.067502750134007042,49.999998556576998,-0.14234229891498201,50.00000015030993,0.017030992272644523,-49.999998824105745,0.1155894255449489,49.999998608921217,-0.13710787758059784,-0.07932700854397938,-0.067502750134007042,0.14234229891498201,33.333334113270091,-66.666665964972495,33.333331896577
0.022370000000000001,-0.068101614527246335,0.14253319446045856,-0.016680803089226617,-0.11614022729603758,0.13730400493129505,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000769145501,0.078914554479243074,-49.999999298983852,0.068101614527246335,49.999998554668053,-0.14253319446045856,50.000000146808034,0.016680803089226617,-49.999998818597724,0.11614022729603758,49.999998606959949,-0.13730400493129505,-0.078914554479243074,-0.068101614527246335,0.14253319446045856,33.333334109145497,-66.666665958983856,33.333331894668049
0.022380000000000001,-0.068699880244941017,0.14272389917058753,-0.01633096398456187,-0.1166904784190675,0.13749993621648932,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000765025092,0.078502512738506461,-49.999999293001196,0.068699880244941017,49.999998552760999,-0.14272389917058753,50.000000143309606,0.01633096398456187,-49.999998813095218,0.1166904784190675,49.999998605000641,-0.13749993621648932,-0.078502512738506461,-0.068699880244941017,0.14272389917058753,33.333334105025102,-66.666665953001186,33.333331892761009
0.02239,-0.069297547939726714,0.14291441325340468,-0.015981474577018075,-0.11724017951429622,0.13769567164991789,-0.097228725933911422,0.0426731392824884,0.035824493471242426,-0.10926971683091626,0.061403911962901105,0.066595764659397885,-0.076738752767703491,0.087973368284503528,-0.014815202154178626,-0.1016814650596766,0.091554275421649914,0.013708909664203031,-5.5135976044593127,34.81207377007464,-27.391373754705491,-22.180969843789104,32.904963801629599,-12.631109944627749,12.631066080231793,32.905017103103866,-34.812109481975185,-5.5136975420454721,22.181050959278505,-27.391313542716212,50.000000760908833,0.078090882872281553,-49.999999287024522,0.069297547939726714,49.99999855085585,-0.14291441325340468,50.000000139814716,0.015981474577018075,-49.999998807598203,0.11724017951429622,49.999998603043281,-0.13769567164991789,-0.078090882872281553,-0.069297547939726714,0.14291441325340468,33.333334100908843,-66.666665947024512,33.33333189085586
