"Time","gearConstraint.actuatedRevolute_b.phi","gearConstraint.actuatedRevolute_b.w","revolute1.phi","revolute1.w","revolute2.phi","revolute2.w","revolute3.phi","revolute3.w"
0.052000001,0.48827422,19.097435,-3.3582451,179.97293,0.52781874,49.31332,4.8911614,-178.06737
0.052200001,0.49206129,18.772478,-3.3213089,189.27084,0.53685957,40.997795,4.8555083,-178.37662
0.0524,0.49578282,18.442066,-3.2825878,197.80496,0.54418117,32.132164,4.8198504,-178.09528
0.0526,0.49943778,18.106487,-3.2422445,205.47356,0.54968023,22.78418,4.784317,-177.10896
0.0528,0.50302511,17.766111,-3.2004616,212.18802,0.55326784,13.031282,4.7490602,-175.31638
0.052999999,0.50654393,17.421392,-3.1574376,217.87849,0.55487144,2.9594564,4.7142496,-172.63504
0.053199999,0.50999343,17.072863,-3.1133816,222.49883,0.5544365,-7.3386254,4.6800694,-169.00624
0.053399999,0.51337284,16.721127,-3.0685108,226.03001,0.55192739,-17.765913,4.6467128,-164.39838
0.053599998,0.51668167,16.366856,-3.0230417,228.48216,0.54732811,-28.223572,4.6143756,-158.80891
0.053800002,0.51991946,16.010784,-2.9771872,229.89441,0.54064244,-38.613884,4.5832529,-152.26413
0.054000001,0.52308595,15.653703,-2.931149,230.33286,0.53189331,-48.843006,4.5535302,-144.81706
0.054200001,0.52618092,15.296443,-2.885113,229.88687,0.52112186,-58.823467,4.5253811,-136.54358
0.054400001,0.52920455,14.939874,-2.839246,228.66409,0.50838578,-68.476181,4.4989619,-127.53735
0.0546,0.532157,14.584889,-2.7936912,226.78468,0.49375784,-77.731911,4.4744081,-117.90396
0.0548,0.53503871,14.2324,-2.7485676,224.37555,0.47732341,-86.532066,4.4518347,-107.75509
0.055,0.5378502,13.88332,-2.7039678,221.56488,0.4591786,-94.828995,4.4313331,-97.202896
0.055199999,0.54059231,13.53856,-2.65996,218.47739,0.43942785,-102.58564,4.4129729,-86.355263
0.055399999,0.54326594,13.199015,-2.6165876,215.23061,0.41818219,-109.77481,4.3968039,-75.311996
0.055599999,0.54587233,12.865558,-2.5738711,211.9321,0.39555702,-116.37819,4.3828554,-64.162086
0.055799998,0.54841262,12.53903,-2.5318117,208.67787,0.37167069,-122.38506,4.371141,-52.982109
0.056000002,0.55088842,12.220235,-2.4903915,205.55154,0.34664306,-127.79103,4.3616605,-41.835407
0.056200001,0.55330133,11.909931,-2.4495778,202.6243,0.32059431,-132.59671,4.3544016,-30.772194
0.056400001,0.55565304,11.608829,-2.4093246,199.95534,0.29364413,-136.80647,4.3493433,-19.830128
0.056600001,0.55794549,11.317588,-2.3695753,197.59279,0.26591101,-140.42732,4.3464594,-9.0353603
0.0568,0.56018078,11.036809,-2.3302646,195.57475,0.2375119,-143.4679,4.3457184,1.596169
0.057,0.56236094,10.767039,-2.2913203,193.9304,0.20856191,-145.93761,4.3470864,12.057314
0.0572,0.56448835,10.508769,-2.252666,192.68114,0.17917429,-147.84595,4.3505297,22.348234
0.057399999,0.56656528,10.262432,-2.2142205,191.8416,0.14946036,-149.20189,4.3560147,32.474937
0.057599999,0.56859416,10.028406,-2.1759014,191.42059,0.11952981,-150.0135,4.3635097,42.447857
0.057799999,0.57057744,9.8070154,-2.1376243,191.42172,0.089490801,-150.2876,4.3729844,52.280521
0.057999998,0.57251781,9.5985346,-2.0993047,191.84399,0.059450254,-150.02954,4.3844132,61.988277
0.058200002,0.57441777,9.4031849,-2.060859,192.68217,0.029514203,-149.24316,4.3977728,71.587097
0.058400001,0.57627994,9.2211475,-2.0222046,193.92685,-0.00021194543,-147.93076,4.4130421,81.092438
0.058600001,0.57810712,9.0525551,-1.9832619,195.56448,-0.029623089,-146.09314,4.4302044,90.518143
0.058800001,0.57990187,8.8975039,-1.9439539,197.57721,-0.058614165,-143.72986,4.449245,99.875397
0.059,0.58166701,8.756053,-1.9042076,199.94247,-0.08707992,-140.83948,4.4701505,109.1717
0.0592,0.5834052,8.6282282,-1.8639553,202.63269,-0.11491473,-137.41991,4.4929094,118.40984
0.0594,0.58511919,8.5140238,-1.8231351,205.61456,-0.14201252,-133.46889,4.5175099,127.58699
0.059599999,0.58681172,8.4134102,-1.7816927,208.84866,-0.16826682,-128.9845,4.5439391,136.69376
0.059799999,0.58848548,8.326333,-1.7395821,212.28867,-0.19357082,-123.96594,4.5721817,145.71339
0.059999999,0.59014314,8.252718,-1.6967672,215.88103,-0.21781777,-118.41417,4.6022172,154.62119
0.060199998,0.59178746,8.1924753,-1.6532236,219.56456,-0.24090132,-112.33279,4.6340203,163.38399
0.060400002,0.59342104,8.145503,-1.6089399,223.27042,-0.2627162,-105.72888,4.6675582,171.96004
0.060600001,0.59504652,8.1116896,-1.5639191,226.92218,-0.28315899,-98.614014,4.7027884,180.29918
0.060800001,0.59666657,8.0909176,-1.5181801,230.43669,-0.30212903,-91.005119,4.7396584,188.34349
0.061000001,0.59828377,8.0830708,-1.4717594,233.72507,-0.31952974,-82.925369,4.7781019,196.02849
0.0612,0.59990066,8.0880356,-1.4247112,236.69458,-0.33526987,-74.404945,4.8180408,203.28503
0.0614,0.60151982,8.1057024,-1.3771091,239.25081,-0.34926489,-65.481621,4.8593826,210.04141
0.0616,0.60314381,8.1359758,-1.3290447,241.30049,-0.36143869,-56.201019,4.9020195,216.22638
0.061799999,0.60477507,8.1787701,-1.2806284,242.75464,-0.37172502,-46.616646,4.9458308,221.77228
0.061999999,0.60641611,8.2340193,-1.2319878,243.53194,-0.38006914,-36.789555,4.9906821,226.61844
0.062199999,0.60806948,8.3016748,-1.1832654,243.56201,-0.38642916,-26.78764,5.036428,230.71469
0.062399998,0.60973763,8.3817062,-1.1346165,242.78864,-0.39077744,-16.684549,5.0829153,234.02443
0.062600002,0.61142302,8.474102,-1.0862062,241.17224,-0.39310142,-6.558197,5.1299839,236.52733
0.062799998,0.61312807,8.5788689,-1.0382054,238.69151,-0.39340454,3.5109363,5.1774721,238.22083
0.063000001,0.61485535,8.6960239,-0.99078739,235.34416,-0.39170629,13.441513,5.2252197,239.12103
0.063199997,0.61660731,8.8255968,-0.9441244,231.1467,-0.38804248,23.153229,5.2730703,239.26241
0.0634,0.61838645,8.967618,-0.8983832,226.13312,-0.38246474,32.568634,5.3208771,238.69643
0.063600004,0.62019521,9.1221161,-0.85372233,220.35262,-0.37503964,41.614708,5.368506,237.48926
0.0638,0.6220361,9.2891102,-0.8102892,213.86685,-0.36584795,50.224094,5.4158354,235.71886
0.064000003,0.62391168,9.4685984,-0.76821798,206.74672,-0.35498315,58.336113,5.4627614,233.4716
0.064199999,0.62582439,9.6605558,-0.72762775,199.06908,-0.34255022,65.897316,5.5091982,230.83882
0.064400002,0.62777674,9.8649197,-0.68862224,190.91353,-0.32866403,72.861771,5.5550776,227.91333
0.064599998,0.62977117,10.08159,-0.65128899,182.35965,-0.31344789,79.190979,5.6003499,224.78636
0.064800002,0.63181019,10.310413,-0.61569983,173.48477,-0.29703209,84.853569,5.6449842,221.54491
0.064999998,0.63389611,10.551186,-0.58191156,164.36211,-0.27955258,89.824837,5.6889658,218.26956
0.065200001,0.63603145,10.803641,-0.54996693,155.05975,-0.26114953,94.086121,5.732295,215.03294
0.065399997,0.63821834,11.067451,-0.51989549,145.64,-0.24196637,97.624138,5.7749858,211.89851
0.0656,0.64045912,11.342215,-0.49171501,136.15929,-0.22214867,100.43039,5.8170648,208.92001
0.065800004,0.64275593,11.627468,-0.46543247,126.66847,-0.20184329,102.50053,5.8585672,206.14107
0.066,0.64511079,11.922674,-0.44104522,117.21343,-0.18119758,103.83389,5.8995366,203.59518
0.066200003,0.64752561,12.227224,-0.41854188,107.83591,-0.1603587,104.43306,5.9400225,201.30597
0.066399999,0.65000224,12.540444,-0.39790308,98.574425,-0.13947295,104.3036,5.9800773,199.2874
0.066600002,0.65254235,12.861592,-0.37910196,89.465202,-0.11868528,103.45391,6.0197558,197.5443
0.066799998,0.65514737,13.189869,-0.36210451,80.543236,-0.098138668,101.89516,6.059113,196.0728
0.067000002,0.65781873,13.524419,-0.34686986,71.843086,-0.077973559,99.641319,6.0982022,194.86087
0.067199998,0.66055751,13.864338,-0.33335015,63.399624,-0.058327354,96.70929,6.1370735,193.88899
0.067400001,0.66336471,14.208686,-0.3214905,55.248642,-0.039333731,93.119102,6.1757722,193.13072
0.067599997,0.66624123,14.55649,-0.31122872,47.427193,-0.021122037,88.894142,6.2143378,192.55351
0.0678,0.66918749,14.906761,-0.30249509,39.973713,-0.0038166011,84.061325,6.2528028,192.11948
0.068000004,0.67220402,15.2585,-0.29521206,32.927929,0.012464014,78.651382,6.2911921,191.78642
0.0682,0.67529094,15.610713,-0.28929403,26.330481,0.027607776,72.698921,6.3295212,191.50887
0.068400003,0.67844826,15.962419,-0.28464726,20.22233,0.041509982,66.242569,6.3677964,191.23923
0.068599999,0.68167579,16.312666,-0.2811698,14.643933,0.054074042,59.324905,6.4060144,190.92923
0.068800002,0.68497318,16.660538,-0.27875179,9.6342411,0.065212272,51.992313,6.4441624,190.5312
0.068999998,0.68833977,17.005167,-0.27727577,5.229598,0.074846618,44.294674,6.4822178,189.99963
0.069200002,0.69177496,17.345739,-0.27661744,1.4625627,0.082909323,36.284946,6.5201502,189.2925
0.069399998,0.69527775,17.681509,-0.27664641,-1.6392251,0.089343473,28.018557,6.5579209,188.37271
0.069600001,0.69884717,18.011797,-0.27722734,-4.0540829,0.094103433,19.552727,6.5954833,187.20927
0.069799997,0.7024821,18.335997,-0.27822125,-5.7671332,0.097155139,10.945648,6.6327868,185.77827
0.07,0.70618117,18.653582,-0.27948689,-6.770896,0.098476164,2.2556202,6.6697755,184.0636
0.070200004,0.70994306,18.9641,-0.28088233,-7.0656033,0.098055683,-6.4598432,6.7063928,182.0573
0.0704,0.71376628,19.267176,-0.28226638,-6.6591763,0.095894247,-15.14489,6.742579,179.75963
0.070600003,0.7176494,19.562508,-0.28350025,-5.5668917,0.092003316,-23.746153,6.7782774,177.17876
0.070799999,0.72159076,19.849865,-0.28444886,-3.8107483,0.086404718,-32.21347,6.8134327,174.33015
0.071000002,0.7255888,20.129082,-0.28498212,-1.4186009,0.079129949,-40.500481,6.8479934,171.23567
0.071199998,0.72964185,20.400047,-0.28497607,1.5768981,0.07021936,-48.565067,6.8819122,167.92256
0.071400002,0.73374826,20.662708,-0.28431356,5.1394529,0.059721265,-56.369648,6.9151497,164.42221
0.071599998,0.7379064,20.917049,-0.28288504,9.2303171,0.04769104,-63.881302,6.9476709,160.76889
0.071800001,0.74211454,21.163095,-0.28058887,13.809441,0.03419017,-71.071739,6.9794493,156.99858
0.071999997,0.74637109,21.400896,-0.27733138,18.836527,0.019285355,-77.91716,7.0104651,153.14778
0.0722,0.75067437,21.63052,-0.27302703,24.271936,0.0030476255,-84.397957,7.0407057,149.25246
0.072400004,0.75502276,21.852047,-0.26759794,30.077421,-0.01444846,-90.498405,7.0701656,145.34718
0.0726,0.75941461,22.065552,-0.26097381,36.21666,-0.03312555,-96.206215,7.098846,141.46436
0.072800003,0.76384842,22.271109,-0.25309131,42.655605,-0.052904144,-101.5121,7.1267548,137.6337
0.072999999,0.76832253,22.468765,-0.2438937,49.362617,-0.07370314,-106.40934,7.1539044,133.8817
0.073200002,0.77283543,22.65855,-0.23333034,56.308449,-0.095440321,-110.89332,7.1803141,130.23141
0.073399998,0.77738547,22.840452,-0.2213562,63.46603,-0.11803272,-114.96114,7.2060051,126.70226
0.073600002,0.78197104,23.014416,-0.20793149,70.81015,-0.14139692,-118.61128,7.2310042,123.30984
0.073799998,0.7865907,23.180332,-0.1930213,78.317009,-0.16544935,-121.84327,7.2553391,120.06591
0.074000001,0.79124266,23.338034,-0.17659537,85.963631,-0.19010638,-124.65749,7.2790408,116.9784
0.074199997,0.79592532,23.487282,-0.15862808,93.727249,-0.21528456,-127.05502,7.3021412,114.05135
0.0744,0.80063701,23.627766,-0.13909832,101.58464,-0.2409007,-129.03755,7.3246722,111.28493
0.074600004,0.80537581,23.759092,-0.11798972,109.51139,-0.26687205,-130.60738,7.3466659,108.67545
0.0748,0.81013995,23.880781,-0.095291018,117.48113,-0.29311633,-131.76759,7.3681521,106.21531
0.075000003,0.81492746,23.992273,-0.070996456,125.46486,-0.31955203,-132.52216,7.3891611,103.89301
0.075199999,0.81973618,24.092918,-0.045106418,133.43021,-0.34609854,-132.87621,7.4097176,101.69308
0.075400002,0.82456386,24.181986,-0.017628133,141.34085,-0.37267631,-132.8364,7.4298449,99.596138
0.075599998,0.82940811,24.258675,0.011423466,149.15607,-0.39920744,-132.41125,7.4495616,97.578812
0.075800002,0.83426642,24.322126,0.042024825,156.83034,-0.42561591,-131.61157,7.4688802,95.613914
0.075999998,0.83913606,24.371433,0.074142791,164.31322,-0.45182806,-130.45088,7.4878087,93.670555
0.076200001,0.84401399,24.405676,0.10773365,171.5495,-0.47777337,-128.94582,7.5063477,91.714455
0.076399997,0.84889722,24.423933,0.1427422,178.47957,-0.50338483,-127.11649,7.5244908,89.708389
0.0766,0.85378247,24.425335,0.17910092,185.04004,-0.52859998,-124.98677,7.5422249,87.612724
0.076800004,0.85866618,24.409075,0.21672928,191.1649,-0.55336142,-122.58439,7.5595274,85.386238
0.077,0.86354488,24.374464,0.25553346,196.7868,-0.5776177,-119.94087,7.5763679,82.987053
0.077200003,0.86841476,24.320965,0.2954061,201.83879,-0.60132402,-117.09134,7.5927081,80.373756
0.077399999,0.873272,24.248217,0.33622676,206.25603,-0.62444299,-114.07396,7.6085005,77.506584
0.077600002,0.87811273,24.156076,0.37786227,209.97777,-0.64694506,-110.92936,7.6236916,74.34864
0.077799998,0.88293314,24.044632,0.42016798,212.94926,-0.668809,-107.69966,7.6382189,70.867081
0.078000002,0.88772935,23.914217,0.462989,215.12352,-0.69002199,-104.42745,7.6520147,67.034187
0.078199998,0.8924976,23.765413,0.50616187,216.46288,-0.71057981,-101.15458,7.6650076,62.828274
0.078400001,0.89723432,23.599043,0.5495168,216.94005,-0.73048633,-97.920944,7.6771202,58.234188
0.078599997,0.90193611,23.41614,0.59287941,216.53877,-0.74975318,-94.763313,7.6882749,53.243549
0.0788,0.90659976,23.217932,0.63607341,215.25377,-0.76839888,-91.714226,7.6983914,47.854553
0.079000004,0.91122234,23.005793,0.67892236,213.09027,-0.78644794,-88.801109,7.7073903,42.071384
0.0792,0.91580123,22.78121,0.7212519,210.06306,-0.80392987,-86.045601,7.7151942,35.903416
0.079400003,0.9203341,22.545734,0.76289153,206.19518,-0.82087773,-83.463158,7.7217269,29.364073
0.079599999,0.92481893,22.300947,0.80367589,201.51622,-0.83732724,-81.062813,7.7269163,22.469612
0.079800002,0.92925394,22.04841,0.8434462,196.06062,-0.85331517,-78.847267,7.7306924,15.237752
0.079999998,0.93363786,21.789644,0.88205087,189.86575,-0.86887825,-76.813171,7.7329898,7.686347
0.080200002,0.93796951,21.526093,0.9193458,182.97017,-0.88405198,-74.951553,7.7337465,-0.16780856
0.080399998,0.94224805,21.259102,0.95519477,175.41206,-0.89886945,-73.248398,7.7329035,-8.3099794
0.080600001,0.946473,20.98991,0.98946887,167.22807,-0.91336066,-71.685257,7.7304044,-16.728243
0.080799997,0.95064396,20.719635,1.0220466,158.45215,-0.92755145,-70.239899,7.7261944,-25.414032
0.081,0.95476085,20.449276,1.0528123,149.11501,-0.94146281,-68.88694,7.720221,-34.362343
0.081200004,0.95882374,20.179705,1.0816569,139.2438,-0.95511049,-67.598465,7.7124319,-43.571644
0.0814,0.96283281,19.911684,1.1084758,128.86221,-0.96850449,-66.344528,7.702775,-53.04348
0.081600003,0.96678853,19.645864,1.1331692,117.99088,-0.9816485,-65.093666,7.6911969,-62.781788
0.081799999,0.97069138,19.382795,1.1556408,106.64824,-0.99453998,-63.813305,7.6776443,-72.791855
0.082000002,0.9745419,19.122944,1.1757982,94.851669,-1.0071697,-62.470074,7.6620617,-83.078987
0.082199998,0.9783408,18.86669,1.1935524,82.619133,-1.0195216,-61.030159,7.6443939,-93.646812
0.082400002,0.9820888,18.614355,1.2088182,69.971077,-1.0315731,-59.459576,7.6245842,-104.49522
0.082599998,0.9857868,18.366199,1.2215148,56.932861,-1.0432944,-57.724468,7.6025777,-115.61793
0.082800001,0.98943561,18.122435,1.2315675,43.537491,-1.0546496,-55.791454,7.57832,-126.99976
0.082999997,0.99303609,17.88324,1.2389089,29.828699,-1.0655956,-53.627998,7.5517621,-138.61348
0.0832,0.99658918,17.648758,1.2434819,15.864308,-1.0760834,-51.20295,7.522862,-150.41649
0.083400004,1.0000958,17.419113,1.2452426,1.7196296,-1.0860574,-48.487141,7.4915872,-162.34743
0.0836,1.0035572,17.19441,1.2441641,-12.509293,-1.0954571,-45.454193,7.4579201,-174.32301
0.083800003,1.006974,16.974737,1.2402412,-26.702991,-1.1042165,-42.081451,7.4218621,-186.23531
0.083999999,1.0103474,16.760172,1.2334949,-40.71693,-1.1122658,-38.351109,7.3834391,-197.95016
0.084200002,1.0136784,16.550777,1.2239777,-54.381447,-1.1195322,-34.2514,7.3427057,-209.30724
0.084399998,1.016968,16.346605,1.2117784,-67.503853,-1.1259414,-29.777916,7.2997522,-220.12207
0.084600002,1.0202174,16.147692,1.1970263,-79.873314,-1.1314188,-24.934786,7.2547064,-230.19107
0.084799998,1.0234275,15.95405,1.179894,-91.268661,-1.1358916,-19.735716,7.2077398,-239.29939
0.085000001,1.0265994,15.765674,1.1605984,-101.4692,-1.1392909,-14.204642,7.1590652,-247.23177
0.085199997,1.0297341,15.582523,1.1393998,-110.2678,-1.1415536,-8.3758602,7.1089387,-253.78569
0.0854,1.0328327,15.404526,1.1165968,-117.48519,-1.1426244,-2.2935076,7.0576544,-258.7858
0.085600004,1.0358963,15.231574,1.0925204,-122.9838,-1.1424576,3.9896784,7.005537,-262.09775
0.0858,1.0389256,15.063521,1.0675236,-126.67925,-1.141019,10.414289,6.9529333,-263.63986
0.086000003,1.041922,14.900185,1.0419706,-128.54785,-1.1382867,16.916746,6.9002008,-263.39066
0.086199999,1.0448861,14.741349,1.0162238,-128.6288,-1.1342515,23.4321,6.8476939,-261.39111
0.086400002,1.0478188,14.586771,0.99063176,-127.02084,-1.1289172,29.896919,6.7957544,-257.74152
0.086599998,1.050721,14.436188,0.96551812,-123.8738,-1.1223,36.251919,6.7446976,-252.5929
0.086800002,1.0535935,14.289325,0.9411723,-119.37644,-1.1144273,42.444134,6.6948047,-246.13509
0.086999997,1.056437,14.145907,0.9178434,-113.74229,-1.1053363,48.428436,6.6463165,-238.58252
0.087200001,1.0592521,14.005664,0.89573628,-107.19543,-1.0950723,54.1684,6.5994296,-230.1601
0.087399997,1.0620395,13.868337,0.87501127,-99.957634,-1.0836871,59.636459,6.5542955,-221.0903
0.0876,1.0647997,13.733686,0.85578531,-92.238052,-1.0712371,64.813568,6.5110226,-211.58293
0.087800004,1.0675331,13.601497,0.83813548,-84.225754,-1.0577818,69.688423,6.4696789,-201.82761
0.088,1.0702404,13.471576,0.8221035,-76.085281,-1.0433822,74.256447,6.4302969,-191.98936
0.088200003,1.0729219,13.343758,0.80770069,-67.95475,-1.0280997,78.518646,6.3928795,-182.20676
0.088399999,1.075578,13.217904,0.79491341,-59.946041,-1.0119947,82.480461,6.3574033,-172.59198
0.088600002,1.0782092,13.0939,0.78370827,-52.146378,-0.99512684,86.150696,6.3238254,-163.23256
0.088799998,1.0808157,12.971654,0.77403653,-44.620884,-0.97755319,89.540581,6.2920885,-154.19376
0.089000002,1.0833979,12.851095,0.7658385,-37.415565,-0.95932847,92.662926,6.2621236,-145.52167
0.089199997,1.0859562,12.732173,0.75904685,-30.560341,-0.94050497,95.531494,6.2338533,-137.24619
0.089400001,1.0884908,12.614854,0.75358969,-24.072069,-0.92113191,98.160454,6.2071972,-129.38409
0.089599997,1.0910022,12.499117,0.74939299,-17.957249,-0.90125579,100.56397,6.1820717,-121.94167
0.0898,1.0934906,12.384955,0.74638194,-12.21438,-0.88092041,102.75595,6.1583929,-114.91714
0.090000004,1.0959563,12.272371,0.74448287,-6.8359308,-0.86016667,104.7498,6.1360774,-108.30261
0.0902,1.0983998,12.161377,0.74362403,-1.810027,-0.83903283,106.55833,6.1150451,-102.08575
0.090400003,1.100821,12.05199,0.74373633,2.87818,-0.81755483,108.19359,6.0952177,-96.251175
0.090599999,1.1032206,11.944235,0.7447539,7.2454767,-0.79576617,109.66692,6.0765204,-90.781509
0.090800002,1.1055988,11.838141,0.74661434,11.309748,-0.77369821,110.98889,6.0588818,-85.658203
0.090999998,1.1079559,11.73374,0.74925882,15.08931,-0.75138009,112.16931,6.0422354,-80.862198
0.091200002,1.1102924,11.631065,0.75263232,18.602488,-0.72883928,113.21726,6.0265164,-76.374382
0.091399997,1.1126086,11.530152,0.75668329,21.867239,-0.70610142,114.14114,6.0116663,-72.175957
0.091600001,1.1149046,11.431039,0.7613638,24.900909,-0.68319058,114.94868,5.9976282,-68.24868
0.091799997,1.1171811,11.333761,0.76662934,27.720081,-0.66012925,115.64701,5.9843497,-64.575027
0.092,1.1194383,11.238355,0.77243859,30.340483,-0.63693863,116.2427,5.9717822,-61.138287
0.092200004,1.1216766,11.144855,0.77875322,32.776913,-0.61363864,116.74178,5.9598799,-57.922626
0.092399999,1.1238964,11.053297,0.78553796,35.043224,-0.59024799,117.14985,5.9485993,-54.913136
0.092600003,1.126098,10.963713,0.79276007,37.152328,-0.56678438,117.47201,5.9379015,-52.095814
0.092799999,1.128282,10.876133,0.80038923,39.116207,-0.54326457,117.713,5.9277492,-49.457542
0.093000002,1.1304486,10.790585,0.80839759,40.945961,-0.51970434,117.87719,5.9181075,-46.986069
0.093199998,1.1325983,10.707095,0.81675935,42.651836,-0.49611855,117.96862,5.9089446,-44.669968
0.093400002,1.1347315,10.625688,0.82545072,44.243275,-0.47252145,117.99103,5.9002299,-42.498573
0.093599997,1.1368487,10.546382,0.83444965,45.728962,-0.44892648,117.94787,5.8919358,-40.461983
0.093800001,1.1389502,10.469195,0.84373581,47.116867,-0.42534643,117.84237,5.8840365,-38.550964
0.093999997,1.1410365,10.394143,0.85329038,48.414307,-0.40179348,117.67752,5.8765078,-36.756931
0.0942,1.143108,10.321237,0.863096,49.627979,-0.37827918,117.45612,5.8693266,-35.071888
0.094400004,1.1451652,10.250484,0.87313646,50.764019,-0.35481459,117.18078,5.8624725,-33.488384
0.094599999,1.1472083,10.181889,0.88339686,51.828037,-0.33141029,116.85393,5.8559251,-31.999485
0.094800003,1.1492381,10.115454,0.89386326,52.825161,-0.30807629,116.47786,5.8496666,-30.598715
0.094999999,1.1512547,10.051178,0.90452278,53.760052,-0.28482226,116.05473,5.8436804,-29.280043
0.095200002,1.1532587,9.9890556,0.91536343,54.636978,-0.26165739,115.58657,5.8379498,-28.037832
0.095399998,1.1552504,9.9290781,0.92637402,55.459812,-0.23859051,115.07529,5.8324604,-26.866816
0.095600002,1.1572305,9.8712349,0.93754405,56.232075,-0.21563002,114.5227,5.8271985,-25.762066
0.095799997,1.1591991,9.8155107,0.94886369,56.95697,-0.19278406,113.93053,5.8221517,-24.71896
0.096000001,1.1611568,9.7618866,0.96032387,57.637402,-0.17006034,113.30042,5.817307,-23.733171
0.096199997,1.1631039,9.7103434,0.9719159,58.275997,-0.1474663,112.63391,5.8126545,-22.800627
0.0964,1.1650411,9.6608562,0.98363167,58.875126,-0.12500909,111.93252,5.8081837,-21.917503
0.096600004,1.1669685,9.6133976,0.99546349,59.436932,-0.10269552,111.19765,5.8038845,-21.080198
0.096799999,1.1688865,9.5679379,1.0074041,59.963337,-0.080532163,110.43069,5.7997489,-20.285316
0.097000003,1.1707958,9.5244446,1.0194466,60.456066,-0.058525294,109.63296,5.7957678,-19.529652
0.097199999,1.1726965,9.4828825,1.0315844,60.916664,-0.036680941,108.80571,5.7919345,-18.810173
0.097400002,1.174589,9.4432135,1.0438112,61.346497,-0.01500489,107.95018,5.7882419,-18.124016
0.097599998,1.1764739,9.4053965,1.056121,61.746788,0.0064973286,107.06756,5.7846828,-17.46846
0.097800002,1.1783513,9.3693895,1.068508,62.118607,0.027820408,106.15899,5.7812524,-16.840925
0.097999997,1.1802218,9.3351479,1.0809666,62.462891,0.048959274,105.22559,5.777945,-16.238966
0.098200001,1.1820855,9.3026237,1.0934914,62.78046,0.069909066,104.26844,5.7747555,-15.660247
0.098399997,1.1839429,9.2717686,1.1060771,63.072014,0.090665139,103.2886,5.7716794,-15.10255
0.0986,1.1857944,9.2425318,1.1187185,63.338154,0.11122306,102.28711,5.768713,-14.563758
0.098800004,1.1876401,9.21486,1.1314107,63.57938,0.13157861,101.26495,5.7658529,-14.041853
0.098999999,1.1894804,9.1886988,1.1441487,63.796108,0.15172774,100.22312,5.7630954,-13.534904
0.099200003,1.1913157,9.1639948,1.1569276,63.988674,0.17166661,99.162567,5.760438,-13.041064
0.099399999,1.1931461,9.1406898,1.1697426,64.157333,0.19139157,98.084229,5.7578783,-12.558569
0.099600002,1.194972,9.1187258,1.1825889,64.302284,0.21089917,96.989021,5.755414,-12.085726
0.099799998,1.1967937,9.0980444,1.1954619,64.423653,0.23018612,95.877846,5.7530432,-11.620913
0.1,1.1986113,9.0785866,1.2083569,64.521507,0.24924931,94.751579,5.7507648,-11.162574
0.1002,1.2004251,9.0602913,1.2212689,64.595879,0.26808581,93.611069,5.7485781,-10.709217
0.1004,1.2022355,9.0430975,1.2341936,64.646736,0.28669286,92.457169,5.7464809,-10.259408
0.1006,1.2040424,9.0269451,1.2471261,64.674019,0.30506784,91.290695,5.7444739,-9.8117723
0.1008,1.2058463,9.0117722,1.2600616,64.677635,0.32320833,90.112442,5.7425561,-9.3649883
0.101,1.2076472,8.9975166,1.2729956,64.65744,0.34111208,88.923203,5.7407279,-8.9177866
0.1012,1.2094454,8.9841175,1.285923,64.613274,0.35877693,87.72374,5.7389894,-8.4689493
0.1014,1.2112409,8.9715137,1.2988392,64.54496,0.37620094,86.514801,5.7373405,-8.0173063
0.1016,1.213034,8.9596453,1.3117393,64.452293,0.39338228,85.297112,5.7357826,-7.5617366
0.1018,1.2148248,8.9484491,1.3246186,64.335052,0.41031924,84.071365,5.7343163,-7.1011639
0.102,1.2166134,8.9378681,1.3374717,64.193008,0.42701033,82.838264,5.7329426,-6.6345592
0.1022,1.2184,8.9278412,1.3502941,64.025917,0.44345412,81.598473,5.7316628,-6.1609368
0.1024,1.2201847,8.9183111,1.3630804,63.833538,0.45964932,80.352615,5.7304788,-5.6793551
0.1026,1.2219673,8.9092207,1.3758258,63.615616,0.47559479,79.101326,5.7293916,-5.1889176
0.1028,1.2237483,8.9005136,1.388525,63.371902,0.49128953,77.845207,5.728404,-4.6887698
0.103,1.2255276,8.8921337,1.4011728,63.102161,0.50673258,76.584816,5.7275171,-4.1781011
0.1032,1.2273052,8.8840284,1.4137641,62.806156,0.52192318,75.320717,5.7267332,-3.6561453
0.1034,1.2290813,8.8761454,1.4262935,62.483658,0.53686064,74.053429,5.7260551,-3.122179
0.1036,1.2308557,8.868433,1.4387558,62.134453,0.55154437,72.783455,5.7254853,-2.5755234
0.1038,1.2326286,8.8608427,1.4511455,61.758347,0.56597388,71.511276,5.7250261,-2.0155439
0.104,1.2344,8.8533268,1.4634573,61.355164,0.58014882,70.237328,5.7246799,-1.4416522
0.1042,1.2361699,8.8458395,1.4756857,60.924747,0.59406877,68.962044,5.7244501,-0.85330546
0.1044,1.2379384,8.838336,1.4878254,60.466965,0.60773355,67.685822,5.7243395,-0.25000787
0.1046,1.2397053,8.8307753,1.4998707,59.981712,0.62114304,66.409027,5.7243514,0.36868811
0.1048,1.2414707,8.8231163,1.5118163,59.468918,0.63429713,65.131996,5.7244883,1.0031811
0.105,1.2432345,8.8153219,1.5236565,58.928539,0.64719582,63.855064,5.7247539,1.6538192
