"Time","inertiaLoad.w","inertiaLoadQS.w"
1.0049,151.46133,151.46051
1.005,151.46353,151.46272
1.0051,151.46574,151.46492
1.0052,151.46794,151.46713
1.0053,151.47014,151.46933
1.0053999,151.47235,151.47153
1.0055,151.47455,151.47374
1.0056,151.47675,151.47594
1.0057,151.47894,151.47813
1.0058,151.48114,151.48033
1.0059,151.48334,151.48253
1.006,151.48553,151.48473
1.0061001,151.48773,151.48692
1.0062,151.48993,151.48912
1.0063,151.49213,151.49132
1.0064,151.49431,151.4935
1.0065,151.49651,151.4957
1.0066,151.4987,151.49789
1.0067,151.50089,151.50008
1.0068001,151.50308,151.50227
1.0069,151.50526,151.50446
1.007,151.50746,151.50665
1.0071,151.50964,151.50883
1.0072,151.51183,151.51102
1.0073,151.51402,151.5132
1.0074,151.5162,151.5154
1.0075001,151.51839,151.51758
1.0075999,151.52057,151.51976
1.0077,151.52275,151.52194
1.0078,151.52493,151.52412
1.0079,151.52711,151.52631
1.008,151.5293,151.52849
1.0081,151.53148,151.53065
1.0082,151.53365,151.53284
1.0082999,151.53583,151.53502
1.0084,151.53801,151.53719
1.0085,151.54018,151.53937
1.0086,151.54236,151.54155
1.0087,151.54453,151.54372
1.0088,151.54671,151.54588
1.0089,151.54887,151.54807
1.0089999,151.55104,151.55023
1.0091,151.55322,151.5524
1.0092,151.55539,151.55458
1.0093,151.55756,151.55675
1.0094,151.55972,151.55891
1.0095,151.56189,151.56108
1.0096,151.56406,151.56325
1.0096999,151.56622,151.56541
1.0098,151.56839,151.56758
1.0099,151.57056,151.56973
1.01,151.57271,151.5719
1.0101,151.57487,151.57407
1.0102,151.57704,151.57623
1.0103,151.57919,151.57838
1.0104001,151.58136,151.58055
1.0105,151.58351,151.5827
1.0106,151.58568,151.58487
1.0107,151.58783,151.58702
1.0108,151.59,151.58917
1.0109,151.59215,151.59134
1.011,151.5943,151.59349
1.0111001,151.59645,151.59564
1.0112,151.5986,151.59779
1.0113,151.60075,151.59995
1.0114,151.60291,151.6021
1.0115,151.60506,151.60425
1.0116,151.60721,151.6064
1.0117,151.60936,151.60855
1.0118001,151.61151,151.6107
1.0118999,151.61366,151.61284
1.012,151.6158,151.61499
1.0121,151.61795,151.61714
1.0122,151.62009,151.61928
1.0123,151.62224,151.62143
1.0124,151.62437,151.62357
1.0125,151.62653,151.62572
1.0125999,151.62866,151.62785
1.0127,151.63081,151.62999
1.0128,151.63295,151.63214
1.0129,151.63509,151.63428
1.013,151.63722,151.63641
1.0131,151.63936,151.63855
1.0132,151.64149,151.64069
1.0132999,151.64363,151.64282
1.0134,151.64577,151.64496
1.0135,151.6479,151.64709
1.0136,151.65004,151.64923
1.0137,151.65218,151.65135
1.0138,151.6543,151.65349
1.0139,151.65643,151.65562
1.0140001,151.65857,151.65775
1.0141,151.66069,151.65988
1.0142,151.66283,151.662
1.0143,151.66495,151.66414
1.0144,151.66707,151.66626
1.0145,151.6692,151.66838
1.0146,151.67133,151.67052
1.0147001,151.67345,151.67264
1.0148,151.67557,151.67476
1.0149,151.6777,151.67688
1.015,151.67982,151.679
1.0151,151.68195,151.68112
1.0152,151.68407,151.68324
1.0153,151.68617,151.68536
1.0154001,151.68829,151.68748
1.0154999,151.69041,151.68961
1.0156,151.69254,151.69173
1.0157,151.69466,151.69383
1.0158,151.69676,151.69595
1.0159,151.69888,151.69807
1.016,151.70099,151.70018
1.0161,151.70311,151.7023
1.0161999,151.70522,151.70441
1.0163,151.70734,151.70651
1.0164,151.70944,151.70863
1.0165,151.71155,151.71074
1.0166,151.71365,151.71284
1.0167,151.71577,151.71495
1.0168,151.71788,151.71706
1.0168999,151.71999,151.71916
1.017,151.72209,151.72127
1.0171,151.7242,151.72337
1.0172,151.7263,151.72548
1.0173,151.72839,151.72758
1.0174,151.7305,151.72969
1.0175,151.7326,151.7318
1.0176001,151.73471,151.73389
1.0177,151.7368,151.73599
1.0178,151.73891,151.7381
1.0179,151.741,151.74019
1.018,151.7431,151.74228
1.0181,151.74519,151.74438
1.0182,151.7473,151.74648
1.0183001,151.74939,151.74858
1.0184,151.75148,151.75067
1.0185,151.75357,151.75276
1.0186,151.75568,151.75485
1.0187,151.75777,151.75694
1.0188,151.75986,151.75903
1.0189,151.76195,151.76112
1.0190001,151.76404,151.76321
1.0191,151.76611,151.7653
1.0192,151.7682,151.7674
1.0193,151.77029,151.76949
1.0194,151.77238,151.77158
1.0195,151.77448,151.77365
1.0196,151.77655,151.77574
1.0197001,151.77864,151.77782
1.0197999,151.78072,151.77991
1.0199,151.78281,151.78198
1.02,151.78488,151.78407
1.0201,151.78696,151.78615
1.0202,151.78905,151.78822
1.0203,151.79112,151.79031
1.0204,151.7932,151.79239
1.0204999,151.79527,151.79446
1.0206,151.79736,151.79654
1.0207,151.79944,151.79861
1.0208,151.80151,151.80069
1.0209,151.80359,151.80276
1.021,151.80565,151.80484
1.0211,151.80772,151.80692
1.0211999,151.8098,151.80899
1.0213,151.81187,151.81105
1.0214,151.81393,151.81313
1.0215,151.81601,151.8152
1.0216,151.81808,151.81726
1.0217,151.82014,151.81934
1.0218,151.82222,151.8214
1.0219001,151.82428,151.82347
1.022,151.82634,151.82553
1.0221,151.82841,151.82759
1.0222,151.83047,151.82967
1.0223,151.83253,151.83173
1.0224,151.83459,151.83379
1.0225,151.83667,151.83585
1.0226001,151.83873,151.83791
1.0227,151.84079,151.83997
1.0228,151.84285,151.84203
1.0229,151.84489,151.84409
1.023,151.84695,151.84615
1.0231,151.84901,151.84821
1.0232,151.85107,151.85025
1.0233001,151.85313,151.85231
1.0233999,151.85518,151.85437
1.0235,151.85724,151.85641
1.0236,151.85928,151.85847
1.0237,151.86134,151.86052
1.0238,151.86339,151.86258
1.0239,151.86545,151.86462
1.024,151.86749,151.86668
1.0240999,151.86954,151.86873
1.0242,151.87158,151.87077
1.0243,151.87364,151.87282
1.0244,151.87569,151.87486
1.0245,151.87773,151.87691
1.0246,151.87978,151.87895
1.0247,151.88182,151.881
1.0247999,151.88387,151.88304
1.0249,151.88591,151.88509
1.025,151.88794,151.88713
1.0251,151.88998,151.88918
1.0252,151.89203,151.89122
1.0253,151.89407,151.89325
1.0254,151.8961,151.89529
1.0255001,151.89815,151.89732
1.0256,151.90018,151.89937
1.0257,151.90222,151.9014
1.0258,151.90425,151.90344
1.0259,151.90628,151.90547
1.026,151.90833,151.9075
1.0261,151.91035,151.90955
1.0262001,151.91238,151.91158
1.0263,151.91441,151.9136
1.0264,151.91644,151.91563
1.0265,151.91849,151.91766
1.0266,151.92052,151.91969
1.0267,151.92253,151.92172
1.0268,151.92456,151.92375
1.0269001,151.92659,151.92578
1.027,151.92862,151.92781
1.0271,151.93065,151.92982
1.0272,151.93266,151.93185
1.0273,151.93469,151.93388
1.0274,151.93672,151.9359
1.0275,151.93874,151.93793
1.0276,151.94077,151.93994
1.0276999,151.94278,151.94197
1.0278,151.94479,151.94398
1.0279,151.94682,151.946
1.028,151.94884,151.94803
1.0281,151.95085,151.95004
1.0282,151.95287,151.95206
1.0283,151.9549,151.95407
1.0283999,151.95691,151.95609
1.0285,151.95892,151.9581
1.0286,151.96094,151.96011
1.0287,151.96295,151.96213
1.0288,151.96495,151.96414
1.0289,151.96696,151.96616
1.029,151.96898,151.96817
1.0290999,151.97099,151.97017
1.0292,151.97299,151.97218
1.0293,151.97501,151.9742
1.0294,151.97702,151.9762
1.0295,151.97902,151.97821
1.0296,151.98103,151.98021
1.0297,151.98303,151.98222
1.0298001,151.98503,151.98422
1.0299,151.98705,151.98622
1.03,151.98904,151.98822
1.0301,151.99104,151.99023
1.0302,151.99304,151.99223
1.0303,151.99504,151.99423
1.0304,151.99706,151.99623
1.0305001,151.99905,151.99823
1.0306,152.00104,152.00023
1.0307,152.00304,152.00223
1.0308,152.00504,152.00423
1.0309,152.00703,152.00623
1.031,152.00903,152.00821
1.0311,152.01103,152.01021
1.0312001,152.01302,152.01221
1.0312999,152.01501,152.01419
1.0314,152.017,152.01619
1.0315,152.019,152.01817
1.0316,152.02098,152.02017
1.0317,152.02298,152.02216
1.0318,152.02496,152.02415
1.0319,152.02695,152.02614
1.0319999,152.02895,152.02812
1.0321,152.03093,152.03011
1.0322,152.03291,152.0321
1.0323,152.0349,152.03409
1.0324,152.03688,152.03607
1.0325,152.03886,152.03806
1.0326,152.04085,152.04004
1.0326999,152.04283,152.04202
1.0328,152.04482,152.04399
1.0329,152.0468,152.04597
1.033,152.04877,152.04796
1.0331,152.05075,152.04994
1.0332,152.05273,152.05191
1.0333,152.0547,152.05389
1.0334001,152.05669,152.05586
1.0335,152.05865,152.05785
1.0336,152.06064,152.05981
1.0337,152.06261,152.0618
1.0338,152.06459,152.06377
1.0339,152.06656,152.06573
1.034,152.06853,152.06772
1.0341001,152.0705,152.06969
1.0342,152.07248,152.07166
1.0343,152.07445,152.07362
1.0344,152.07642,152.07559
1.0345,152.07838,152.07756
1.0346,152.08035,152.07953
1.0347,152.08232,152.0815
1.0348001,152.08427,152.08347
1.0349,152.08624,152.08543
1.035,152.08821,152.0874
1.0351,152.09018,152.08936
1.0352,152.09213,152.09132
1.0353,152.0941,152.09328
1.0354,152.09607,152.09525
1.0355,152.09802,152.09721
1.0355999,152.09999,152.09917
1.0357,152.10194,152.10112
1.0358,152.1039,152.10309
1.0359,152.10587,152.10504
1.036,152.10782,152.10699
1.0361,152.10977,152.10896
1.0362,152.11172,152.11092
1.0362999,152.11368,152.11287
1.0364,152.11563,152.11482
1.0365,152.11758,152.11678
1.0366,152.11954,152.11873
1.0367,152.12149,152.12068
1.0368,152.12344,152.12263
1.0369,152.1254,152.12457
1.0369999,152.12735,152.12653
1.0371,152.1293,152.12848
1.0372,152.13124,152.13043
1.0373,152.13319,152.13237
1.0374,152.13513,152.13432
1.0375,152.13708,152.13626
1.0376,152.13902,152.13821
1.0377001,152.14098,152.14015
1.0378,152.14291,152.14211
1.0379,152.14487,152.14404
1.038,152.1468,152.14598
1.0381,152.14874,152.14792
1.0382,152.15068,152.14987
1.0383,152.15262,152.15181
1.0384001,152.15456,152.15375
1.0385,152.15649,152.15569
1.0386,152.15843,152.15762
1.0387,152.16037,152.15956
1.0388,152.16231,152.1615
1.0389,152.16425,152.16344
1.039,152.16618,152.16536
1.0391001,152.16812,152.1673
1.0391999,152.17004,152.16924
1.0393,152.17198,152.17116
1.0394,152.17392,152.1731
1.0395,152.17584,152.17502
1.0396,152.17778,152.17696
1.0397,152.1797,152.17888
1.0398,152.18163,152.18082
1.0398999,152.18356,152.18274
1.04,152.18549,152.18466
1.0401,152.18741,152.1866
1.0402,152.18935,152.18852
1.0403,152.19127,152.19044
1.0404,152.19319,152.19237
1.0405,152.19511,152.19429
1.0405999,152.19704,152.19621
1.0407,152.19896,152.19814
1.0408,152.20088,152.20006
1.0409,152.2028,152.20198
1.041,152.20471,152.2039
1.0411,152.20663,152.20583
1.0412,152.20856,152.20773
1.0413001,152.21048,152.20966
1.0414,152.21239,152.21158
1.0415,152.21431,152.21349
1.0416,152.21622,152.21541
1.0417,152.21814,152.21732
1.0418,152.22005,152.21924
1.0419,152.22197,152.22115
1.0420001,152.22388,152.22305
1.0421,152.22578,152.22496
1.0422,152.22769,152.22688
1.0423,152.22961,152.22879
1.0424,152.23152,152.2307
1.0425,152.23343,152.2326
1.0426,152.23534,152.23451
1.0427001,152.23724,152.23642
1.0427999,152.23915,152.23833
1.0429,152.24106,152.24023
1.043,152.24295,152.24214
1.0431,152.24486,152.24405
1.0432,152.24677,152.24594
1.0433,152.24867,152.24785
1.0434,152.25056,152.24976
1.0434999,152.25247,152.25165
1.0436,152.25438,152.25356
1.0437,152.25627,152.25545
1.0438,152.25816,152.25735
1.0439,152.26007,152.25925
1.044,152.26196,152.26115
1.0441,152.26387,152.26305
1.0441999,152.26576,152.26494
1.0443,152.26765,152.26683
1.0444,152.26955,152.26874
1.0445,152.27144,152.27063
1.0446,152.27333,152.27252
1.0447,152.27522,152.27441
1.0448,152.27711,152.27631
1.0448999,152.27901,152.2782
1.045,152.2809,152.28009
1.0451,152.28279,152.28197
1.0452,152.28468,152.28386
1.0453,152.28658,152.28575
1.0454,152.28845,152.28764
1.0455,152.29034,152.28952
1.0456001,152.29224,152.29141
1.0457,152.29411,152.29329
1.0458,152.29601,152.29518
1.0459,152.29788,152.29706
1.046,152.29976,152.29895
1.0461,152.30165,152.30083
1.0462,152.30353,152.3027
1.0463001,152.3054,152.3046
1.0464,152.3073,152.30647
1.0465,152.30917,152.30835
1.0466,152.31105,152.31023
1.0467,152.31293,152.3121
1.0468,152.3148,152.31398
1.0469,152.31668,152.31586
1.0470001,152.31856,152.31773
1.0470999,152.32043,152.31961
1.0472,152.32231,152.32149
1.0473,152.32417,152.32336
1.0474,152.32605,152.32524
1.0475,152.32793,152.3271
1.0476,152.3298,152.32898
1.0477,152.33167,152.33084
1.0477999,152.33354,152.33272
1.0479,152.3354,152.33459
1.048,152.33728,152.33646
1.0481,152.33914,152.33832
1.0482,152.341,152.34019
1.0483,152.34288,152.34206
1.0484,152.34474,152.34392
1.0484999,152.3466,152.34579
1.0486,152.34846,152.34766
1.0487,152.35034,152.34952
1.0488,152.3522,152.35138
1.0489,152.35406,152.35324
1.049,152.35593,152.3551
1.0491,152.35779,152.35696
1.0492001,152.35963,152.35883
1.0493,152.3615,152.36069
1.0494,152.36336,152.36253
1.0495,152.36522,152.3644
1.0496,152.36708,152.36626
1.0497,152.36893,152.36812
1.0498,152.37079,152.36996
1.0499001,152.37263,152.37183
1.05,152.3745,152.37367
1.0501,152.37634,152.37553
1.0502,152.3782,152.37738
1.0503,152.38005,152.37923
1.0504,152.38191,152.38109
1.0505,152.38376,152.38293
1.0506001,152.3856,152.38478
1.0506999,152.38745,152.38663
1.0508,152.3893,152.38849
1.0509,152.39114,152.39034
1.051,152.39301,152.39218
1.0511,152.39485,152.39403
1.0512,152.39668,152.39587
1.0513,152.39853,152.39772
1.0513999,152.40038,152.39955
1.0515,152.40222,152.4014
1.0516,152.40407,152.40324
1.0517,152.40591,152.40509
1.0518,152.40775,152.40692
1.0519,152.40959,152.40877
1.052,152.41142,152.41061
1.0520999,152.41327,152.41245
1.0522,152.4151,152.41429
1.0523,152.41695,152.41612
1.0524,152.41878,152.41797
1.0525,152.42062,152.4198
1.0526,152.42245,152.42163
1.0527,152.42429,152.42346
1.0528001,152.42612,152.42531
1.0529,152.42796,152.42714
1.053,152.42979,152.42897
1.0531,152.43163,152.4308
1.0532,152.43346,152.43263
1.0533,152.43529,152.43446
1.0534,152.43712,152.43629
1.0535001,152.43895,152.43813
1.0536,152.44077,152.43996
1.0537,152.4426,152.44177
1.0538,152.44443,152.4436
1.0539,152.44626,152.44543
1.054,152.44807,152.44725
1.0541,152.44991,152.44908
1.0542001,152.45172,152.45091
1.0543,152.45355,152.45273
1.0544,152.45537,152.45456
1.0545,152.4572,152.45638
1.0546,152.45901,152.45819
1.0547,152.46085,152.46002
1.0548,152.46266,152.46184
1.0549001,152.46448,152.46365
1.0549999,152.46629,152.46547
1.0551,152.46811,152.4673
1.0552,152.46994,152.46912
1.0553,152.47176,152.47093
1.0554,152.47357,152.47275
1.0555,152.47539,152.47456
1.0556,152.47719,152.47638
1.0556999,152.479,152.4782
1.0558,152.48082,152.48
1.0559,152.48264,152.48181
1.056,152.48445,152.48363
1.0561,152.48625,152.48544
1.0562,152.48807,152.48724
1.0563,152.48988,152.48906
1.0563999,152.49168,152.49086
1.0565,152.4935,152.49268
1.0566,152.4953,152.49448
1.0567,152.4971,152.49629
1.0568,152.49892,152.49809
1.0569,152.50072,152.49989
1.057,152.50252,152.50171
1.0571001,152.50433,152.50351
1.0572,152.50613,152.50531
1.0573,152.50793,152.50711
1.0574,152.50974,152.50891
1.0575,152.51154,152.51071
1.0576,152.51334,152.51251
1.0577,152.51514,152.51431
1.0578001,152.51694,152.51611
1.0579,152.51874,152.51791
1.058,152.52054,152.51971
1.0581,152.52232,152.52151
1.0582,152.52412,152.5233
1.0583,152.52592,152.5251
1.0584,152.52771,152.5269
1.0585001,152.52951,152.52869
1.0585999,152.53131,152.53049
1.0587,152.5331,152.53227
1.0588,152.5349,152.53407
1.0589,152.53668,152.53586
1.059,152.53847,152.53764
1.0591,152.54027,152.53944
1.0592,152.54205,152.54123
1.0592999,152.54384,152.54301
1.0594,152.54562,152.5448
1.0595,152.54741,152.5466
1.0596,152.54921,152.54839
1.0597,152.55099,152.55017
1.0598,152.55278,152.55196
1.0599,152.55457,152.55374
1.0599999,152.55634,152.55553
1.0601,152.55812,152.5573
1.0602,152.55991,152.55908
1.0603,152.56169,152.56087
1.0604,152.56348,152.56265
1.0605,152.56525,152.56442
1.0606,152.56703,152.56621
1.0607001,152.56882,152.56799
1.0608,152.57059,152.56976
1.0609,152.57237,152.57155
1.061,152.57414,152.57332
1.0611,152.57591,152.5751
1.0612,152.5777,152.57687
1.0613,152.57947,152.57864
1.0614001,152.58124,152.58043
1.0615,152.58302,152.5822
1.0616,152.58479,152.58397
1.0617,152.58656,152.58574
1.0618,152.58833,152.58751
1.0619,152.5901,152.58928
1.062,152.59187,152.59105
1.0621001,152.59364,152.59282
1.0622,152.59541,152.59459
1.0623,152.59718,152.59636
1.0624,152.59895,152.59813
1.0625,152.60072,152.5999
1.0626,152.60248,152.60165
1.0627,152.60425,152.60342
1.0628,152.60602,152.60519
1.0628999,152.60777,152.60695
1.063,152.60954,152.60872
1.0631,152.6113,152.61047
1.0632,152.61307,152.61224
1.0633,152.61482,152.614
1.0634,152.61659,152.61577
1.0635,152.61835,152.61752
1.0635999,152.6201,152.61928
1.0637,152.62186,152.62105
1.0638,152.62363,152.6228
1.0639,152.62538,152.62456
1.064,152.62714,152.62631
1.0641,152.62889,152.62807
1.0642,152.63065,152.62982
1.0642999,152.6324,152.63158
1.0644,152.63416,152.63333
1.0645,152.63591,152.63509
1.0646,152.63766,152.63684
1.0647,152.6394,152.6386
1.0648,152.64116,152.64034
1.0649,152.64291,152.64209
1.0650001,152.64467,152.64384
1.0651,152.64641,152.64558
1.0652,152.64816,152.64734
1.0653,152.6499,152.64908
1.0654,152.65166,152.65083
1.0655,152.6534,152.65257
1.0656,152.65515,152.65433
1.0657001,152.65689,152.65607
1.0658,152.65863,152.65781
1.0659,152.66039,152.65956
1.066,152.66212,152.6613
1.0661,152.66386,152.66304
1.0662,152.6656,152.66478
1.0663,152.66734,152.66652
1.0664001,152.66908,152.66826
1.0664999,152.67082,152.67
1.0666,152.67256,152.67174
1.0667,152.6743,152.67348
1.0668,152.67604,152.67522
1.0669,152.67778,152.67696
1.067,152.67952,152.6787
1.0671,152.68124,152.68042
1.0671999,152.68298,152.68216
1.0673,152.68472,152.6839
1.0674,152.68645,152.68562
1.0675,152.68819,152.68736
1.0676,152.68991,152.6891
1.0677,152.69165,152.69083
1.0678,152.69337,152.69255
1.0678999,152.69511,152.69429
1.068,152.69684,152.69601
1.0681,152.69856,152.69774
1.0682,152.7003,152.69948
1.0683,152.70203,152.7012
1.0684,152.70375,152.70293
1.0685,152.70547,152.70465
1.0686001,152.7072,152.70638
1.0687,152.70892,152.7081
1.0688,152.71065,152.70982
1.0689,152.71237,152.71155
1.069,152.7141,152.71327
1.0691,152.71582,152.715
1.0692,152.71754,152.71672
1.0693001,152.71927,152.71844
1.0694,152.72098,152.72015
1.0695,152.7227,152.72188
1.0696,152.72443,152.7236
1.0697,152.72614,152.72531
1.0698,152.72786,152.72704
1.0699,152.72957,152.72874
1.0700001,152.73129,152.73047
1.0700999,152.733,152.73218
1.0702,152.73473,152.7339
1.0703,152.73643,152.73561
1.0704,152.73814,152.73732
1.0705,152.73987,152.73904
1.0706,152.74158,152.74075
1.0707,152.74329,152.74246
1.0707999,152.745,152.74417
1.0709,152.7467,152.74588
1.071,152.74841,152.74759
1.0711,152.75012,152.7493
1.0712,152.75183,152.75101
1.0713,152.75354,152.75272
1.0714,152.75525,152.75443
1.0714999,152.75696,152.75613
1.0716,152.75865,152.75783
1.0717,152.76036,152.75954
1.0718,152.76207,152.76125
1.0719,152.76378,152.76295
1.072,152.76547,152.76465
1.0721,152.76718,152.76636
1.0721999,152.76888,152.76805
1.0723,152.77058,152.76976
1.0724,152.77228,152.77145
1.0725,152.77397,152.77315
1.0726,152.77568,152.77486
1.0727,152.77737,152.77655
1.0728,152.77907,152.77824
1.0729001,152.78078,152.77995
1.073,152.78247,152.78165
1.0731,152.78416,152.78334
1.0732,152.78586,152.78503
1.0733,152.78755,152.78673
1.0734,152.78925,152.78842
1.0735,152.79094,152.79012
1.0736001,152.79263,152.79181
1.0737,152.79433,152.7935
1.0738,152.79602,152.7952
1.0739,152.7977,152.79688
1.074,152.79939,152.79857
1.0741,152.80109,152.80026
1.0742,152.80276,152.80194
1.0743001,152.80446,152.80363
1.0743999,152.80615,152.80533
1.0745,152.80783,152.80701
1.0746,152.80952,152.8087
1.0747,152.8112,152.81038
1.0748,152.8129,152.81207
1.0749,152.81458,152.81375
1.075,152.81625,152.81543
1.0750999,152.81793,152.81711
1.0752,152.81963,152.8188
1.0753,152.8213,152.82048
1.0754,152.82298,152.82216
1.0755,152.82466,152.82384
1.0756,152.82634,152.82552
1.0757,152.82802,152.82719
1.0757999,152.8297,152.82887
1.0759,152.83138,152.83055
1.076,152.83305,152.83223
1.0761,152.83473,152.83391
1.0762,152.83641,152.83559
1.0763,152.83807,152.83725
1.0764,152.83975,152.83893
1.0765001,152.84143,152.84061
1.0766,152.84309,152.84227
1.0767,152.84477,152.84395
1.0768,152.84645,152.84563
1.0769,152.84811,152.84729
1.077,152.84979,152.84895
1.0771,152.85146,152.85063
1.0772001,152.85312,152.85229
1.0773,152.8548,152.85397
1.0774,152.85646,152.85564
1.0775,152.85812,152.8573
1.0776,152.85979,152.85896
1.0777,152.86147,152.86064
1.0778,152.86313,152.8623
1.0779001,152.86479,152.86397
1.0779999,152.86646,152.86563
1.0781,152.86812,152.86729
1.0782,152.86978,152.86896
1.0783,152.87144,152.87062
1.0784,152.87311,152.87227
1.0785,152.87476,152.87393
1.0786,152.87642,152.8756
1.0786999,152.87808,152.87726
1.0788,152.87975,152.87892
1.0789,152.88139,152.88057
1.079,152.88306,152.88223
1.0791,152.8847,152.88388
1.0792,152.88637,152.88554
1.0793,152.88802,152.88719
1.0793999,152.88968,152.88885
1.0795,152.89133,152.8905
1.0796,152.89299,152.89217
1.0797,152.89464,152.89381
1.0798,152.89629,152.89546
1.0799,152.89795,152.89711
1.08,152.8996,152.89877
1.0801001,152.90125,152.90042
1.0802,152.90289,152.90207
1.0803,152.90454,152.90372
1.0804,152.90619,152.90536
1.0805,152.90784,152.90701
1.0806,152.90948,152.90866
1.0807,152.91113,152.91031
1.0808001,152.91278,152.91196
1.0809,152.91443,152.9136
1.081,152.91606,152.91524
1.0811,152.91771,152.91689
1.0812,152.91936,152.91853
1.0813,152.92099,152.92017
1.0814,152.92264,152.92181
1.0815001,152.92429,152.92346
1.0816,152.92592,152.92509
1.0817,152.92757,152.92674
1.0818,152.9292,152.92838
1.0819,152.93085,152.93001
1.082,152.93248,152.93166
1.0821,152.93411,152.93329
1.0822001,152.93576,152.93492
1.0822999,152.93739,152.93657
1.0824,152.93903,152.9382
1.0825,152.94066,152.93983
1.0826,152.94229,152.94147
1.0827,152.94392,152.9431
1.0828,152.94556,152.94473
1.0829,152.94719,152.94637
1.0829999,152.94882,152.948
1.0831,152.95045,152.94963
1.0832,152.95209,152.95126
1.0833,152.95372,152.9529
1.0834,152.95535,152.95451
1.0835,152.95697,152.95615
1.0836,152.9586,152.95778
1.0836999,152.96024,152.95941
1.0838,152.96185,152.96103
1.0839,152.96349,152.96266
1.084,152.9651,152.96428
1.0841,152.96674,152.96591
1.0842,152.96835,152.96753
1.0843,152.96999,152.96916
1.0844001,152.9716,152.97078
1.0845,152.97322,152.9724
1.0846,152.97485,152.97403
1.0847,152.97647,152.97565
1.0848,152.97809,152.97726
1.0849,152.97971,152.97888
1.085,152.98132,152.9805
1.0851001,152.98296,152.98212
1.0852,152.98457,152.98373
1.0853,152.98619,152.98535
1.0854,152.98781,152.98697
1.0855,152.98941,152.98859
1.0856,152.99103,152.9902
1.0857,152.99265,152.99182
1.0858001,152.99426,152.99344
1.0858999,152.99588,152.99506
1.086,152.99748,152.99666
1.0861,152.9991,152.99828
1.0862,153.00072,152.99989
1.0863,153.00232,153.0015
1.0864,153.00394,153.00311
1.0865,153.00554,153.00471
1.0865999,153.00716,153.00633
1.0867,153.00876,153.00793
1.0868,153.01038,153.00954
1.0869,153.01198,153.01115
1.087,153.01358,153.01276
1.0871,153.01518,153.01436
1.0872,153.0168,153.01598
1.0872999,153.0184,153.01758
1.0874,153.02,153.01918
1.0875,153.02161,153.02078
1.0876,153.02321,153.02238
1.0877,153.02481,153.02399
1.0878,153.02641,153.02559
1.0879,153.02802,153.02719
1.0880001,153.02962,153.02879
1.0881,153.03122,153.0304
1.0882,153.03282,153.03198
1.0883,153.03441,153.03358
1.0884,153.03601,153.03519
1.0885,153.03761,153.03679
1.0886,153.0392,153.03838
1.0887001,153.0408,153.03998
1.0888,153.0424,153.04156
1.0889,153.04399,153.04317
1.089,153.04559,153.04475
1.0891,153.04718,153.04636
1.0892,153.04878,153.04794
1.0893,153.05037,153.04955
1.0894001,153.05196,153.05113
1.0895,153.05354,153.05272
1.0896,153.05515,153.05432
1.0897,153.05673,153.05591
1.0898,153.05832,153.0575
1.0899,153.05991,153.05908
1.09,153.06149,153.06067
1.0901,153.06308,153.06226
1.0901999,153.06467,153.06384
1.0903,153.06625,153.06543
1.0904,153.06784,153.06702
1.0905,153.06943,153.0686
1.0906,153.07101,153.07019
1.0907,153.0726,153.07178
1.0908,153.07417,153.07335
1.0908999,153.07576,153.07494
1.091,153.07735,153.07652
1.0911,153.07893,153.07809
1.0912,153.08051,153.07968
1.0913,153.08209,153.08125
1.0914,153.08366,153.08284
1.0915,153.08525,153.08441
1.0915999,153.08682,153.086
1.0917,153.08841,153.08757
1.0918,153.08998,153.08916
1.0919,153.09155,153.09073
1.092,153.09312,153.0923
1.0921,153.09471,153.09387
1.0922,153.09628,153.09546
1.0923001,153.09785,153.09703
1.0924,153.09943,153.0986
1.0925,153.101,153.10017
1.0926,153.10257,153.10175
1.0927,153.10414,153.10332
1.0928,153.10571,153.10489
1.0929,153.10728,153.10646
1.0930001,153.10886,153.10803
1.0931,153.11043,153.1096
1.0932,153.112,153.11116
1.0933,153.11356,153.11273
1.0934,153.11513,153.1143
1.0935,153.1167,153.11588
1.0936,153.11826,153.11743
1.0937001,153.11983,153.119
1.0937999,153.1214,153.12056
1.0939,153.12296,153.12213
1.094,153.12453,153.12369
1.0941,153.12608,153.12526
1.0942,153.12764,153.12682
1.0943,153.12921,153.12839
1.0944,153.13077,153.12994
1.0944999,153.13232,153.1315
1.0946,153.1339,153.13306
1.0947,153.13545,153.13463
1.0948,153.13701,153.13618
1.0949,153.13857,153.13774
1.095,153.14012,153.1393
1.0951,153.14168,153.14085
1.0951999,153.14323,153.14241
1.0953,153.14479,153.14397
1.0954,153.14635,153.14552
1.0955,153.1479,153.14708
1.0956,153.14946,153.14864
1.0957,153.15102,153.15018
1.0958,153.15256,153.15173
1.0959001,153.15411,153.15329
1.096,153.15567,153.15485
1.0961,153.15721,153.15639
1.0962,153.15877,153.15794
1.0963,153.16032,153.15948
1.0964,153.16187,153.16104
1.0965,153.16342,153.16258
1.0966001,153.16496,153.16414
1.0967,153.1665,153.16568
1.0968,153.16806,153.16724
1.0969,153.1696,153.16878
1.097,153.17114,153.17032
1.0971,153.1727,153.17186
1.0972,153.17424,153.17342
1.0973001,153.17578,153.17496
1.0974,153.17732,153.1765
1.0975,153.17886,153.17804
1.0976,153.1804,153.17958
