"time","tank.level","tank.medium.h","tank.aboveLevel[1]","tank.aboveLevel[2]","tank.aboveLevel[3]","tank.aboveLevel[4]","tank.ports_m_flow_out[1]","tank.ports_m_flow_out[2]","tank.ports_m_flow_out[3]","tank.ports_m_flow_out[4]"
2413,6.4067508726587992,84013.058152596903,0,1,1,1,1,1,1,1
2414,6.4068062379358093,84013.058152596903,0,1,1,1,1,1,1,1
2415,6.4068614741257592,84013.058152596903,0,1,1,1,1,1,1,1
2416,6.4069165815418501,84013.058152596903,0,1,1,1,1,1,1,1
2417,6.4069715604966238,84013.058152596903,0,1,1,1,1,1,1,1
2418,6.4070264113019704,84013.058152596903,0,1,1,1,1,1,1,1
2419,6.4070811342691307,84013.058152596903,0,1,1,1,1,1,1,1
2420,6.4071357297086928,84013.058152596903,0,1,1,1,1,1,1,1
2421,6.4071901979306025,84013.058152596903,0,1,1,1,1,1,1,1
2422,6.4072445392441679,84013.058152596903,0,1,1,1,1,1,1,1
2423,6.4072987504346735,84013.058152596903,0,1,1,1,1,1,1,1
2424,6.407352834992742,84013.058152596903,0,1,1,1,1,1,1,1
2425,6.4074067933394474,84013.058152596903,0,1,1,1,1,1,1,1
2426,6.4074606257747719,84013.058152596903,0,1,1,1,1,1,1,1
2427,6.4075143325979615,84013.058152596903,0,1,1,1,1,1,1,1
2428,6.4075679141075312,84013.058152596903,0,1,1,1,1,1,1,1
2429,6.4076213706012624,84013.058152596903,0,1,1,1,1,1,1,1
2430,6.407674702376208,84013.058152596903,0,1,1,1,1,1,1,1
2431,6.4077279097286963,84013.058152596903,0,1,1,1,1,1,1,1
2432,6.4077809929543292,84013.058152596903,0,1,1,1,1,1,1,1
2433,6.4078339523479935,84013.058152596903,0,1,1,1,1,1,1,1
2434,6.4078867882038466,84013.058152596903,0,1,1,1,1,1,1,1
2435,6.4079395008153393,84013.058152596903,0,1,1,1,1,1,1,1
2436,6.4079920904752026,84013.058152596903,0,1,1,1,1,1,1,1
2437,6.4080445574754554,84013.058152596903,0,1,1,1,1,1,1,1
2438,6.4080969021074141,84013.058152596903,0,1,1,1,1,1,1,1
2439,6.4081491246616791,84013.058152596903,0,1,1,1,1,1,1,1
2440,6.4082012254281517,84013.058152596903,0,1,1,1,1,1,1,1
2441,6.4082532046960283,84013.058152596903,0,1,1,1,1,1,1,1
2442,6.4083050627538078,84013.058152596903,0,1,1,1,1,1,1,1
2443,6.408356799889293,84013.058152596903,0,1,1,1,1,1,1,1
2444,6.4084084163895865,84013.058152596903,0,1,1,1,1,1,1,1
2445,6.4084599125411028,84013.058152596903,0,1,1,1,1,1,1,1
2446,6.4085112886295663,84013.058152596903,0,1,1,1,1,1,1,1
2447,6.4085625449400112,84013.058152596903,0,1,1,1,1,1,1,1
2448,6.4086136817567869,84013.058152596903,0,1,1,1,1,1,1,1
2449,6.4086646993635634,84013.058152596903,0,1,1,1,1,1,1,1
2450,6.408715598043325,84013.058152596903,0,1,1,1,1,1,1,1
2451,6.4087663780783837,84013.058152596903,0,1,1,1,1,1,1,1
2452,6.4088170397503683,84013.058152596903,0,1,1,1,1,1,1,1
2453,6.4088675833402426,84013.058152596903,0,1,1,1,1,1,1,1
2454,6.4089180091282945,84013.058152596903,0,1,1,1,1,1,1,1
2455,6.4089683173941445,84013.058152596903,0,1,1,1,1,1,1,1
2456,6.4090185084167466,84013.058152596903,0,1,1,1,1,1,1,1
2457,6.4090685824743927,84013.058152596903,0,1,1,1,1,1,1,1
2458,6.4091185398447124,84013.058152596903,0,1,1,1,1,1,1,1
2459,6.4091683808046778,84013.058152596903,0,1,1,1,1,1,1,1
2460,6.4092181056306021,84013.058152596903,0,1,1,1,1,1,1,1
2461,6.4092677145981467,84013.058152596903,0,1,1,1,1,1,1,1
2462,6.4093172079823209,84013.058152596903,0,1,1,1,1,1,1,1
2463,6.409366586057482,84013.058152596903,0,1,1,1,1,1,1,1
2464,6.4094158490973481,84013.058152596903,0,1,1,1,1,1,1,1
2465,6.4094649973749833,84013.058152596903,0,1,1,1,1,1,1,1
2466,6.4095140311628178,84013.058152596903,0,1,1,1,1,1,1,1
2467,6.4095629507326386,84013.058152596903,0,1,1,1,1,1,1,1
2468,6.4096117563555914,84013.058152596903,0,1,1,1,1,1,1,1
2469,6.4096604483021986,84013.058152596903,0,1,1,1,1,1,1,1
2470,6.4097090268423385,84013.058152596903,0,1,1,1,1,1,1,1
2471,6.4097574922452667,84013.058152596903,0,1,1,1,1,1,1,1
2472,6.4098058447796076,84013.058152596903,0,1,1,1,1,1,1,1
2473,6.4098540847133609,84013.058152596903,0,1,1,1,1,1,1,1
2474,6.4099022123139067,84013.058152596903,0,1,1,1,1,1,1,1
2475,6.4099502278480021,84013.058152596903,0,1,1,1,1,1,1,1
2476,6.4099981315817871,84013.058152596903,0,1,1,1,1,1,1,1
2477,6.4100459237807854,84013.058152596903,0,1,1,1,1,1,1,1
2478,6.4100936047099077,84013.058152596903,0,1,1,1,1,1,1,1
2479,6.4101411746334556,84013.058152596903,0,1,1,1,1,1,1,1
2480,6.4101886338151219,84013.058152596903,0,1,1,1,1,1,1,1
2481,6.4102359825179924,84013.058152596903,0,1,1,1,1,1,1,1
2482,6.4102832210045495,84013.058152596903,0,1,1,1,1,1,1,1
2483,6.4103303495366761,84013.058152596903,0,1,1,1,1,1,1,1
2484,6.4103773683756566,84013.058152596903,0,1,1,1,1,1,1,1
2485,6.4104242777821776,84013.058152596903,0,1,1,1,1,1,1,1
2486,6.4104710780163314,84013.058152596903,0,1,1,1,1,1,1,1
2487,6.4105177693376207,84013.058152596903,0,1,1,1,1,1,1,1
2488,6.4105643520049593,84013.058152596903,0,1,1,1,1,1,1,1
2489,6.4106108262766739,84013.058152596903,0,1,1,1,1,1,1,1
2490,6.4106571924105049,84013.058152596903,0,1,1,1,1,1,1,1
2491,6.4107034506557294,84013.058152596903,0,1,1,1,1,1,1,1
2492,6.41074960022135,84013.058152596903,0,1,1,1,1,1,1,1
2493,6.4107956423545831,84013.058152596903,0,1,1,1,1,1,1,1
2494,6.410841577308914,84013.058152596903,0,1,1,1,1,1,1,1
2495,6.4108874053372222,84013.058152596903,0,1,1,1,1,1,1,1
2496,6.4109331266917868,84013.058152596903,0,1,1,1,1,1,1,1
2497,6.4109787416242865,84013.058152596903,0,1,1,1,1,1,1,1
2498,6.4110242503858013,84013.058152596903,0,1,1,1,1,1,1,1
2499,6.4110696532268188,84013.058152596903,0,1,1,1,1,1,1,1
2500,6.4111149503972289,84013.058152596903,0,1,1,1,1,1,1,1
2501,6.4111601421463336,84013.058152596903,0,1,1,1,1,1,1,1
2502,6.4112052287228485,84013.058152596903,0,1,1,1,1,1,1,1
2503,6.4112502103748987,84013.058152596903,0,1,1,1,1,1,1,1
2504,6.4112950873500258,84013.058152596903,0,1,1,1,1,1,1,1
2505,6.4113398598951878,84013.058152596903,0,1,1,1,1,1,1,1
2506,6.4113845282567654,84013.058152596903,0,1,1,1,1,1,1,1
2507,6.4114290926805619,84013.058152596903,0,1,1,1,1,1,1,1
2508,6.4114735534118026,84013.058152596903,0,1,1,1,1,1,1,1
2509,6.411517910695137,84013.058152596903,0,1,1,1,1,1,1,1
2510,6.4115621647746472,84013.058152596903,0,1,1,1,1,1,1,1
2511,6.4116063158938488,84013.058152596903,0,1,1,1,1,1,1,1
2512,6.4116503642956824,84013.058152596903,0,1,1,1,1,1,1,1
2513,6.411694310222531,84013.058152596903,0,1,1,1,1,1,1,1
2514,6.4117381539162093,84013.058152596903,0,1,1,1,1,1,1,1
2515,6.411781895617974,84013.058152596903,0,1,1,1,1,1,1,1
2516,6.4118255355685267,84013.058152596903,0,1,1,1,1,1,1,1
2517,6.411869074008008,84013.058152596903,0,1,1,1,1,1,1,1
2518,6.4119125111760074,84013.058152596903,0,1,1,1,1,1,1,1
2519,6.4119558473115612,84013.058152596903,0,1,1,1,1,1,1,1
2520,6.411999082653157,84013.058152596903,0,1,1,1,1,1,1,1
2521,6.412042217438735,84013.058152596903,0,1,1,1,1,1,1,1
2522,6.4120852519056912,84013.058152596903,0,1,1,1,1,1,1,1
2523,6.4121281862908734,84013.058152596903,0,1,1,1,1,1,1,1
2524,6.4121710208305958,84013.058152596903,0,1,1,1,1,1,1,1
2525,6.4122137557606296,84013.058152596903,0,1,1,1,1,1,1,1
2526,6.4122563913162107,84013.058152596903,0,1,1,1,1,1,1,1
2527,6.412298927732043,84013.058152596903,0,1,1,1,1,1,1,1
2528,6.4123413652422903,84013.058152596903,0,1,1,1,1,1,1,1
2529,6.4123837040805958,84013.058152596903,0,1,1,1,1,1,1,1
2530,6.4124259444800717,84013.058152596903,0,1,1,1,1,1,1,1
2531,6.412468086673301,84013.058152596903,0,1,1,1,1,1,1,1
2532,6.4125101308923487,84013.058152596903,0,1,1,1,1,1,1,1
2533,6.4125520773687557,84013.058152596903,0,1,1,1,1,1,1,1
2534,6.4125939263335452,84013.058152596903,0,1,1,1,1,1,1,1
2535,6.41263567801722,84013.058152596903,0,1,1,1,1,1,1,1
2536,6.4126773326497739,84013.058152596903,0,1,1,1,1,1,1,1
2537,6.4127188904606829,84013.058152596903,0,1,1,1,1,1,1,1
2538,6.4127603516789149,84013.058152596903,0,1,1,1,1,1,1,1
2539,6.4128017165329334,84013.058152596903,0,1,1,1,1,1,1,1
2540,6.4128429852506867,84013.058152596903,0,1,1,1,1,1,1,1
2541,6.4128841580596294,84013.058152596903,0,1,1,1,1,1,1,1
2542,6.4129252351867079,84013.058152596903,0,1,1,1,1,1,1,1
2543,6.4129662168583694,84013.058152596903,0,1,1,1,1,1,1,1
2544,6.4130071033005693,84013.058152596903,0,1,1,1,1,1,1,1
2545,6.4130478947387628,84013.058152596903,0,1,1,1,1,1,1,1
2546,6.4130885913979121,84013.058152596903,0,1,1,1,1,1,1,1
2547,6.413129193502491,84013.058152596903,0,1,1,1,1,1,1,1
2548,6.4131697012764848,84013.058152596903,0,1,1,1,1,1,1,1
2549,6.413210114943392,84013.058152596903,0,1,1,1,1,1,1,1
2550,6.4132504347262245,84013.058152596903,0,1,1,1,1,1,1,1
2551,6.4132906608475162,84013.058152596903,0,1,1,1,1,1,1,1
2552,6.413330793529318,84013.058152596903,0,1,1,1,1,1,1,1
2553,6.4133708329932047,84013.058152596903,0,1,1,1,1,1,1,1
2554,6.4134107794602766,84013.058152596903,0,1,1,1,1,1,1,1
2555,6.4134506331511583,84013.058152596903,0,1,1,1,1,1,1,1
2556,6.4134903942860024,84013.058152596903,0,1,1,1,1,1,1,1
2557,6.4135300630844982,84013.058152596903,0,1,1,1,1,1,1,1
2558,6.4135696397658633,84013.058152596903,0,1,1,1,1,1,1,1
2559,6.4136091245488513,84013.058152596903,0,1,1,1,1,1,1,1
2560,6.4136485175588414,84013.058152596903,0,1,1,1,1,1,1,1
2561,6.4136878172542078,84013.058152596903,0,1,1,1,1,1,1,1
2562,6.4137270255873009,84013.058152596903,0,1,1,1,1,1,1,1
2563,6.4137661427714825,84013.058152596903,0,1,1,1,1,1,1,1
2564,6.4138051690196116,84013.058152596903,0,1,1,1,1,1,1,1
2565,6.4138441045440269,84013.058152596903,0,1,1,1,1,1,1,1
2566,6.4138829495565632,84013.058152596903,0,1,1,1,1,1,1,1
2567,6.4139217042685495,84013.058152596903,0,1,1,1,1,1,1,1
2568,6.4139603688908098,84013.058152596903,0,1,1,1,1,1,1,1
2569,6.4139989436336622,84013.058152596903,0,1,1,1,1,1,1,1
2570,6.4140374287069273,84013.058152596903,0,1,1,1,1,1,1,1
2571,6.4140758243199238,84013.058152596903,0,1,1,1,1,1,1,1
2572,6.4141141306814724,84013.058152596903,0,1,1,1,1,1,1,1
2573,6.4141523479998988,84013.058152596903,0,1,1,1,1,1,1,1
2574,6.4141904764830331,84013.058152596903,0,1,1,1,1,1,1,1
2575,6.4142285163382171,84013.058152596903,0,1,1,1,1,1,1,1
2576,6.4142664677722951,84013.058152596903,0,1,1,1,1,1,1,1
2577,6.4143043309916266,84013.058152596903,0,1,1,1,1,1,1,1
2578,6.414342106202084,84013.058152596903,0,1,1,1,1,1,1,1
2579,6.4143797936090508,84013.058152596903,0,1,1,1,1,1,1,1
2580,6.414417393417434,84013.058152596903,0,1,1,1,1,1,1,1
2581,6.4144549058316507,84013.058152596903,0,1,1,1,1,1,1,1
2582,6.414492331055639,84013.058152596903,0,1,1,1,1,1,1,1
2583,6.4145296692928673,84013.058152596903,0,1,1,1,1,1,1,1
2584,6.4145669207463145,84013.058152596903,0,1,1,1,1,1,1,1
2585,6.4146040856184925,84013.058152596903,0,1,1,1,1,1,1,1
2586,6.4146411641114387,84013.058152596903,0,1,1,1,1,1,1,1
2587,6.4146781564267217,84013.058152596903,0,1,1,1,1,1,1,1
2588,6.414715062765433,84013.058152596903,0,1,1,1,1,1,1,1
2589,6.4147518833282033,84013.058152596903,0,1,1,1,1,1,1,1
2590,6.4147886183151943,84013.058152596903,0,1,1,1,1,1,1,1
2591,6.4148252679261049,84013.058152596903,0,1,1,1,1,1,1,1
2592,6.4148618323601694,84013.058152596903,0,1,1,1,1,1,1,1
2593,6.4148983118161604,84013.058152596903,0,1,1,1,1,1,1,1
2594,6.4149347064923967,84013.058152596903,0,1,1,1,1,1,1,1
2595,6.414971016586736,84013.058152596903,0,1,1,1,1,1,1,1
2596,6.4150072422965803,84013.058152596903,0,1,1,1,1,1,1,1
2597,6.4150433838188787,84013.058152596903,0,1,1,1,1,1,1,1
2598,6.4150794413501266,84013.058152596903,0,1,1,1,1,1,1,1
2599,6.4151154150863752,84013.058152596903,0,1,1,1,1,1,1,1
2600,6.4151513052232207,84013.058152596903,0,1,1,1,1,1,1,1
2601,6.4151871119558121,84013.058152596903,0,1,1,1,1,1,1,1
2602,6.4152228354788612,84013.058152596903,0,1,1,1,1,1,1,1
2603,6.4152584759866258,84013.058152596903,0,1,1,1,1,1,1,1
2604,6.4152940336729332,84013.058152596903,0,1,1,1,1,1,1,1
2605,6.4153295087311637,84013.058152596903,0,1,1,1,1,1,1,1
2606,6.4153649013542626,84013.058152596903,0,1,1,1,1,1,1,1
2607,6.4154002117347391,84013.058152596903,0,1,1,1,1,1,1,1
2608,6.4154354400646678,84013.058152596903,0,1,1,1,1,1,1,1
2609,6.4154705865356867,84013.058152596903,0,1,1,1,1,1,1,1
2610,6.4155056513390116,84013.058152596903,0,1,1,1,1,1,1,1
2611,6.4155406346654225,84013.058152596903,0,1,1,1,1,1,1,1
2612,6.4155755367052736,84013.058152596903,0,1,1,1,1,1,1,1
2613,6.415610357648494,84013.058152596903,0,1,1,1,1,1,1,1
2614,6.4156450976845898,84013.058152596903,0,1,1,1,1,1,1,1
2615,6.4156797570026427,84013.058152596903,0,1,1,1,1,1,1,1
2616,6.4157143357913178,84013.058152596903,0,1,1,1,1,1,1,1
2617,6.4157488342388582,84013.058152596903,0,1,1,1,1,1,1,1
2618,6.4157832525330933,84013.058152596903,0,1,1,1,1,1,1,1
2619,6.4158175908614332,84013.058152596903,0,1,1,1,1,1,1,1
2620,6.415851849410882,84013.058152596903,0,1,1,1,1,1,1,1
2621,6.4158860283680248,84013.058152596903,0,1,1,1,1,1,1,1
2622,6.4159201279190397,84013.058152596903,0,1,1,1,1,1,1,1
2623,6.4159541482497016,84013.058152596903,0,1,1,1,1,1,1,1
2624,6.4159880895453698,84013.058152596903,0,1,1,1,1,1,1,1
2625,6.4160219519910084,84013.058152596903,0,1,1,1,1,1,1,1
2626,6.4160557357711747,84013.058152596903,0,1,1,1,1,1,1,1
2627,6.4160894410700218,84013.058152596903,0,1,1,1,1,1,1,1
2628,6.4161230680713128,84013.058152596903,0,1,1,1,1,1,1,1
2629,6.4161566169584079,84013.058152596903,0,1,1,1,1,1,1,1
2630,6.4161900879142673,84013.058152596903,0,1,1,1,1,1,1,1
2631,6.4162234811214649,84013.058152596903,0,1,1,1,1,1,1,1
2632,6.4162567967621804,84013.058152596903,0,1,1,1,1,1,1,1
2633,6.4162900350182026,84013.058152596903,0,1,1,1,1,1,1,1
2634,6.4163231960709304,84013.058152596903,0,1,1,1,1,1,1,1
2635,6.4163562801013772,84013.058152596903,0,1,1,1,1,1,1,1
2636,6.4163892872901753,84013.058152596903,0,1,1,1,1,1,1,1
2637,6.4164222178175665,84013.058152596903,0,1,1,1,1,1,1,1
2638,6.4164550718634148,84013.058152596903,0,1,1,1,1,1,1,1
2639,6.4164878496072077,84013.058152596903,0,1,1,1,1,1,1,1
2640,6.4165205512280474,84013.058152596903,0,1,1,1,1,1,1,1
2641,6.4165531769046673,84013.058152596903,0,1,1,1,1,1,1,1
2642,6.4165857268154216,84013.058152596903,0,1,1,1,1,1,1,1
2643,6.4166182011382942,84013.058152596903,0,1,1,1,1,1,1,1
2644,6.4166506000508967,84013.058152596903,0,1,1,1,1,1,1,1
2645,6.416682923730475,84013.058152596903,0,1,1,1,1,1,1,1
2646,6.4167151723539009,84013.058152596903,0,1,1,1,1,1,1,1
2647,6.4167473460976883,84013.058152596903,0,1,1,1,1,1,1,1
2648,6.4167794451379798,84013.058152596903,0,1,1,1,1,1,1,1
2649,6.4168114696505647,84013.058152596903,0,1,1,1,1,1,1,1
2650,6.4168434198108626,84013.058152596903,0,1,1,1,1,1,1,1
2651,6.4168752957939414,84013.058152596903,0,1,1,1,1,1,1,1
2652,6.4169070977745122,84013.058152596903,0,1,1,1,1,1,1,1
2653,6.4169388259269251,84013.058152596903,0,1,1,1,1,1,1,1
2654,6.4169704804251815,84013.058152596903,0,1,1,1,1,1,1,1
2655,6.4170020614429335,84013.058152596903,0,1,1,1,1,1,1,1
2656,6.4170335691534781,84013.058152596903,0,1,1,1,1,1,1,1
2657,6.4170650037297641,84013.058152596903,0,1,1,1,1,1,1,1
2658,6.4170963653444026,84013.058152596903,0,1,1,1,1,1,1,1
2659,6.4171276541696498,84013.058152596903,0,1,1,1,1,1,1,1
2660,6.4171588703774285,84013.058152596903,0,1,1,1,1,1,1,1
2661,6.4171900141393134,84013.058152596903,0,1,1,1,1,1,1,1
2662,6.417221085626541,84013.058152596903,0,1,1,1,1,1,1,1
2663,6.4172520850100163,84013.058152596903,0,1,1,1,1,1,1,1
2664,6.4172830124603006,84013.058152596903,0,1,1,1,1,1,1,1
2665,6.4173138681476276,84013.058152596903,0,1,1,1,1,1,1,1
2666,6.4173446522418969,84013.058152596903,0,1,1,1,1,1,1,1
2667,6.4173753649126768,84013.058152596903,0,1,1,1,1,1,1,1
2668,6.417406006329208,84013.058152596903,0,1,1,1,1,1,1,1
2669,6.4174365766604051,84013.058152596903,0,1,1,1,1,1,1,1
2670,6.4174670760748533,84013.058152596903,0,1,1,1,1,1,1,1
2671,6.4174975047408234,84013.058152596903,0,1,1,1,1,1,1,1
2672,6.4175278628262555,84013.058152596903,0,1,1,1,1,1,1,1
2673,6.4175581504987749,84013.058152596903,0,1,1,1,1,1,1,1
2674,6.4175883679256875,84013.058152596903,0,1,1,1,1,1,1,1
2675,6.4176185152739835,84013.058152596903,0,1,1,1,1,1,1,1
2676,6.4176485927103393,84013.058152596903,0,1,1,1,1,1,1,1
2677,6.4176786004011177,84013.058152596903,0,1,1,1,1,1,1,1
2678,6.4177085385123682,84013.058152596903,0,1,1,1,1,1,1,1
2679,6.4177384072098365,84013.058152596903,0,1,1,1,1,1,1,1
2680,6.417768206658959,84013.058152596903,0,1,1,1,1,1,1,1
2681,6.4177979370248615,84013.058152596903,0,1,1,1,1,1,1,1
2682,6.4178275984723729,84013.058152596903,0,1,1,1,1,1,1,1
2683,6.4178571911660152,84013.058152596903,0,1,1,1,1,1,1,1
2684,6.4178867152700141,84013.058152596903,0,1,1,1,1,1,1,1
2685,6.4179161709482937,84013.058152596903,0,1,1,1,1,1,1,1
2686,6.4179455583644796,84013.058152596903,0,1,1,1,1,1,1,1
2687,6.4179748776819086,84013.058152596903,0,1,1,1,1,1,1,1
2688,6.4180041290636201,84013.058152596903,0,1,1,1,1,1,1,1
2689,6.4180333126723594,84013.058152596903,0,1,1,1,1,1,1,1
2690,6.418062428670587,84013.058152596903,0,1,1,1,1,1,1,1
2691,6.4180914772204734,84013.058152596903,0,1,1,1,1,1,1,1
2692,6.4181204584839024,84013.058152596903,0,1,1,1,1,1,1,1
2693,6.4181493726224739,84013.058152596903,0,1,1,1,1,1,1,1
2694,6.4181782197975048,84013.058152596903,0,1,1,1,1,1,1,1
2695,6.4182070001700335,84013.058152596903,0,1,1,1,1,1,1,1
2696,6.4182357139008142,84013.058152596903,0,1,1,1,1,1,1,1
2697,6.4182643611503254,84013.058152596903,0,1,1,1,1,1,1,1
2698,6.4182929415040837,84013.058152596903,0,1,1,1,1,1,1,1
2699,6.4183214518450837,84013.058152596903,0,1,1,1,1,1,1,1
2700,6.4183498960199943,84013.058152596903,0,1,1,1,1,1,1,1
2701,6.4183782741849145,84013.058152596903,0,1,1,1,1,1,1,1
2702,6.418406586495637,84013.058152596903,0,1,1,1,1,1,1,1
2703,6.41843483310765,84013.058152596903,0,1,1,1,1,1,1,1
2704,6.4184630141761403,84013.058152596903,0,1,1,1,1,1,1,1
2705,6.4184911298559921,84013.058152596903,0,1,1,1,1,1,1,1
2706,6.418519180301792,84013.058152596903,0,1,1,1,1,1,1,1
2707,6.4185471656678263,84013.058152596903,0,1,1,1,1,1,1,1
2708,6.418575086108083,84013.058152596903,0,1,1,1,1,1,1,1
2709,6.4186029417762622,84013.058152596903,0,1,1,1,1,1,1,1
2710,6.418630732825763,84013.058152596903,0,1,1,1,1,1,1,1
2711,6.4186584594096985,84013.058152596903,0,1,1,1,1,1,1,1
2712,6.4186861216808868,84013.058152596903,0,1,1,1,1,1,1,1
2713,6.4187137197918611,84013.058152596903,0,1,1,1,1,1,1,1
2714,6.4187412538948649,84013.058152596903,0,1,1,1,1,1,1,1
2715,6.4187687241418585,84013.058152596903,0,1,1,1,1,1,1,1
2716,6.418796130684516,84013.058152596903,0,1,1,1,1,1,1,1
2717,6.4188234736742311,84013.058152596903,0,1,1,1,1,1,1,1
2718,6.4188507532621148,84013.058152596903,0,1,1,1,1,1,1,1
2719,6.4188779695990013,84013.058152596903,0,1,1,1,1,1,1,1
2720,6.4189051228354446,84013.058152596903,0,1,1,1,1,1,1,1
2721,6.4189322131217255,84013.058152596903,0,1,1,1,1,1,1,1
2722,6.4189592406078466,84013.058152596903,0,1,1,1,1,1,1,1
2723,6.4189862054435407,84013.058152596903,0,1,1,1,1,1,1,1
2724,6.4190131077782704,84013.058152596903,0,1,1,1,1,1,1,1
2725,6.4190399477612221,84013.058152596903,0,1,1,1,1,1,1,1
2726,6.4190667255413212,84013.058152596903,0,1,1,1,1,1,1,1
2727,6.419093441267222,84013.058152596903,0,1,1,1,1,1,1,1
2728,6.4191200950873162,84013.058152596903,0,1,1,1,1,1,1,1
2729,6.4191466871497314,84013.058152596903,0,1,1,1,1,1,1,1
2730,6.4191732176023333,84013.058152596903,0,1,1,1,1,1,1,1
2731,6.4191996865927248,84013.058152596903,0,1,1,1,1,1,1,1
2732,6.4192260942682537,84013.058152596903,0,1,1,1,1,1,1,1
2733,6.4192524407760088,84013.058152596903,0,1,1,1,1,1,1,1
2734,6.4192787262628235,84013.058152596903,0,1,1,1,1,1,1,1
2735,6.4193049508752758,84013.058152596903,0,1,1,1,1,1,1,1
2736,6.4193311147596956,84013.058152596903,0,1,1,1,1,1,1,1
2737,6.4193572180621556,84013.058152596903,0,1,1,1,1,1,1,1
2738,6.4193832609284831,84013.058152596903,0,1,1,1,1,1,1,1
2739,6.4194092435042611,84013.058152596903,0,1,1,1,1,1,1,1
2740,6.419435165934817,84013.058152596903,0,1,1,1,1,1,1,1
2741,6.41946102836524,84013.058152596903,0,1,1,1,1,1,1,1
2742,6.4194868309403788,84013.058152596903,0,1,1,1,1,1,1,1
2743,6.4195125738048331,84013.058152596903,0,1,1,1,1,1,1,1
2744,6.4195382571029658,84013.058152596903,0,1,1,1,1,1,1,1
2745,6.4195638809789051,84013.058152596903,0,1,1,1,1,1,1,1
2746,6.4195894455765385,84013.058152596903,0,1,1,1,1,1,1,1
2747,6.4196149510395184,84013.058152596903,0,1,1,1,1,1,1,1
2748,6.4196403975112668,84013.058152596903,0,1,1,1,1,1,1,1
2749,6.4196657851349679,84013.058152596903,0,1,1,1,1,1,1,1
2750,6.4196911140535811,84013.058152596903,0,1,1,1,1,1,1,1
2751,6.4197163844098348,84013.058152596903,0,1,1,1,1,1,1,1
2752,6.4197415963462294,84013.058152596903,0,1,1,1,1,1,1,1
2753,6.4197667500050413,84013.058152596903,0,1,1,1,1,1,1,1
2754,6.4197918455283176,84013.058152596903,0,1,1,1,1,1,1,1
2755,6.4198168830578908,84013.058152596903,0,1,1,1,1,1,1,1
2756,6.4198418627353666,84013.058152596903,0,1,1,1,1,1,1,1
2757,6.4198667847021333,84013.058152596903,0,1,1,1,1,1,1,1
2758,6.4198916490993598,84013.058152596903,0,1,1,1,1,1,1,1
2759,6.4199164560680018,84013.058152596903,0,1,1,1,1,1,1,1
2760,6.4199412057487972,84013.058152596903,0,1,1,1,1,1,1,1
2761,6.4199658982822703,84013.058152596903,0,1,1,1,1,1,1,1
2762,6.4199905338087371,84013.058152596903,0,1,1,1,1,1,1,1
2763,6.4200151124683007,84013.058152596903,0,1,1,1,1,1,1,1
2764,6.4200396344008555,84013.058152596903,0,1,1,1,1,1,1,1
2765,6.4200640997460914,84013.058152596903,0,1,1,1,1,1,1,1
2766,6.4200885086434942,84013.058152596903,0,1,1,1,1,1,1,1
2767,6.4201128612323393,84013.058152596903,0,1,1,1,1,1,1,1
2768,6.4201371576517072,84013.058152596903,0,1,1,1,1,1,1,1
2769,6.4201613980404728,84013.058152596903,0,1,1,1,1,1,1,1
2770,6.4201855825373153,84013.058152596903,0,1,1,1,1,1,1,1
2771,6.4202097112807133,84013.058152596903,0,1,1,1,1,1,1,1
2772,6.4202337844089525,84013.058152596903,0,1,1,1,1,1,1,1
2773,6.4202578020601235,84013.058152596903,0,1,1,1,1,1,1,1
2774,6.4202817643721222,84013.058152596903,0,1,1,1,1,1,1,1
2775,6.4203056714826552,84013.058152596903,0,1,1,1,1,1,1,1
2776,6.4203295235292392,84013.058152596903,0,1,1,1,1,1,1,1
2777,6.4203533206492036,84013.058152596903,0,1,1,1,1,1,1,1
2778,6.4203770629796901,84013.058152596903,0,1,1,1,1,1,1,1
2779,6.4204007506576541,84013.058152596903,0,1,1,1,1,1,1,1
2780,6.4204243838198716,84013.058152596903,0,1,1,1,1,1,1,1
2781,6.4204479626029345,84013.058152596903,0,1,1,1,1,1,1,1
2782,6.4204714871432529,84013.058152596903,0,1,1,1,1,1,1,1
2783,6.4204949575770618,84013.058152596903,0,1,1,1,1,1,1,1
2784,6.4205183740404177,84013.058152596903,0,1,1,1,1,1,1,1
2785,6.4205417366692012,84013.058152596903,0,1,1,1,1,1,1,1
2786,6.420565045599119,84013.058152596903,0,1,1,1,1,1,1,1
2787,6.4205883009657052,84013.058152596903,0,1,1,1,1,1,1,1
2788,6.4206115029043254,84013.058152596903,0,1,1,1,1,1,1,1
2789,6.4206346515501718,84013.058152596903,0,1,1,1,1,1,1,1
2790,6.4206577470382733,84013.058152596903,0,1,1,1,1,1,1,1
2791,6.420680789503491,84013.058152596903,0,1,1,1,1,1,1,1
2792,6.4207037790805215,84013.058152596903,0,1,1,1,1,1,1,1
2793,6.420726715903899,84013.058152596903,0,1,1,1,1,1,1,1
2794,6.4207496001079942,84013.058152596903,0,1,1,1,1,1,1,1
2795,6.4207724318270225,84013.058152596903,0,1,1,1,1,1,1,1
2796,6.4207952111950366,84013.058152596903,0,1,1,1,1,1,1,1
2797,6.4208179383459347,84013.058152596903,0,1,1,1,1,1,1,1
2798,6.4208406134134606,84013.058152596903,0,1,1,1,1,1,1,1
