"Time","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","inductor.i"
4.9916582,1,1,1,1,1,0,0.54489285,-0.065693587,2093.6509,3.4387434,13.143832,0.021786606,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.092034
4.9916668,1,1,1,1,1,0,0.54489285,-0.065043405,2093.6509,3.4894302,13.143832,0.021895798,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.092669
4.9917998,1,1,1,1,1,0,0.54489285,-0.055051614,2093.6509,4.2385631,13.143832,0.023642166,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.102401
4.9920001,1,1,1,1,1,0,0.54489285,-0.041512627,2093.6509,5.1563811,13.143832,0.026263986,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.115503
4.9921999,1,1,1,1,1,0,0.54489285,-0.02975893,2093.6509,5.848495,13.143832,0.028888244,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.126772
4.9924002,1,1,1,1,1,0,0.54489285,-0.019836903,2093.6509,6.342154,13.143832,0.03151457,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.136168
4.9926,1,1,1,1,1,0,0.54489285,-0.011785693,2093.6509,6.6677461,13.143832,0.034142584,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.143658
4.9928002,1,1,1,1,1,0,0.54489285,-0.0056370781,2093.6509,6.8583012,13.143832,0.036771905,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.14922
4.993,1,1,1,1,1,0,0.54489285,-0.0014153218,2093.6509,6.948977,13.143832,0.039402142,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.152837
4.9931998,1,1,1,1,1,0,0.54489285,0.0008629142,2093.6509,6.97651,13.143832,0.042032909,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.1545
4.9933333,1,1,1,1,1,0,0.54489285,0.0012972482,2093.6509,6.9783964,13.143832,0.043786835,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.154522
4.9933333,1,1,1,1,1,0,0.54489285,0.0012972482,2093.6509,6.9783964,13.143832,0.043786854,4.9833331,4.9899998,4.9766665,4.9733334,4.98,4.9866667,13.154522
4.9933333,1,1,1,1,1,0,0.38917446,0,2093.519,0,13.136056,0,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.154522
4.9934001,1,1,1,1,1,0,0.38917446,-0.0001086099,2093.519,0.00024033888,13.136056,0.00087695883,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.154208
4.9935999,1,1,1,1,1,0,0.38917446,-0.0017366736,2093.519,0.015079827,13.136056,0.0035076088,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.151967
4.9938002,1,1,1,1,1,0,0.38917446,-0.0053121108,2093.519,0.080568254,13.136056,0.0061376165,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.147791
4.994,1,1,1,1,1,0,0.38917446,-0.010820815,2093.519,0.23383777,13.136056,0.0087665971,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.141703
4.9942002,1,1,1,1,1,0,0.38917446,-0.01824104,2093.519,0.51063645,13.136056,0.011394172,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.133731
4.9944,1,1,1,1,1,0,0.38917446,-0.027543504,2093.519,0.94476509,13.136056,0.014019967,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.123913
4.9945998,1,1,1,1,1,0,0.38917446,-0.038691491,2093.519,1.5675416,13.136056,0.016643617,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.112291
4.9948001,1,1,1,1,1,0,0.38917446,-0.051641006,2093.519,2.4073083,13.136056,0.019264767,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.098919
4.9949951,1,1,1,1,1,0,0.38917446,-0.065952174,2093.519,3.4587882,13.136056,0.021817585,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.08425
4.9949951,1,0,1,1,1,1,0.38917446,-0.065952174,2093.519,3.4587882,13.136056,0.021817585,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.08425
4.9949999,1,0,1,1,1,1,0.38917446,-0.065562472,2093.519,3.4891417,13.136056,0.021883054,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.084632
4.9949999,1,0,1,1,1,1,0.38917446,-0.065562353,2093.519,3.489151,13.136056,0.021883074,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.084632
4.9952002,1,0,1,1,1,1,0.38917446,-0.05086248,2093.519,4.5708313,13.136056,0.024501463,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.098964
4.9954,1,0,1,1,1,1,0.38917446,-0.037912987,2093.519,5.4106054,13.136056,0.027122539,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.111492
4.9956002,1,0,1,1,1,1,0.38917446,-0.026765043,2093.519,6.0333757,13.136056,0.029745936,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.122171
4.9958,1,0,1,1,1,1,0.38917446,-0.017462634,2093.519,6.4674935,13.136056,0.032371283,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.130967
4.9959998,1,0,1,1,1,1,0.38917446,-0.010042459,2093.519,6.7442856,13.136056,0.034998197,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.137849
4.9962001,1,0,1,1,1,1,0.38917446,-0.0045338068,2093.519,6.8975506,13.136056,0.037626293,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.142796
4.9963999,1,0,1,1,1,1,0.38917446,-0.00095841702,2093.519,6.963038,13.136056,0.040255185,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.145794
4.9966002,1,0,1,1,1,1,0.38917446,0.00066960114,2093.519,6.9778776,13.136056,0.04288448,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.146835
4.9966664,1,0,1,1,1,1,0.38917446,0.00077819213,2093.519,6.9781137,13.136056,0.043760914,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.146749
4.9966664,1,0,1,1,1,1,0.38917446,0.00077819213,2093.519,6.9781137,13.136056,0.043760933,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.146749
4.9966664,1,0,1,1,1,1,0.23345764,0,2093.4341,0,13.12828,0,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.146749
4.9966664,1,0,1,1,1,1,0.23345764,-9.6165827e-15,2093.4341,3.7008494e-17,13.12828,3.2851746e-11,4.9833331,4.9899998,4.9766665,4.9933333,4.98,4.9866667,13.146749
4.9966664,1,0,1,1,1,1,0.23345764,-9.6165827e-15,2093.4341,3.7008494e-17,13.12828,3.2851746e-11,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.146749
4.9967999,1,0,1,1,1,1,0.23345764,-0.00043436897,2093.4341,0.001887045,13.12828,0.0017528544,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.145924
4.9970002,1,0,1,1,1,1,0.23345764,-0.0027126453,2093.4341,0.029422335,13.12828,0.0043817856,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.143066
4.9972,1,0,1,1,1,1,0.23345764,-0.0069344551,2093.4341,0.12010144,13.12828,0.0070099523,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.138282
4.9973998,1,0,1,1,1,1,0.23345764,-0.013083124,2093.4341,0.31066021,13.12828,0.0096369712,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.131593
4.9976001,1,0,1,1,1,1,0.23345764,-0.021134384,2093.4341,0.6362586,13.12828,0.012262465,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.123032
4.9977999,1,0,1,1,1,1,0.23345764,-0.031056466,2093.4341,1.1299278,13.12828,0.014886062,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.112638
4.9980001,1,0,1,1,1,1,0.23345764,-0.042810205,2093.4341,1.8220448,13.12828,0.0175074,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.100457
4.9981999,1,0,1,1,1,1,0.23345764,-0.056349218,2093.4341,2.7398598,13.12828,0.020126129,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.086543
4.9983315,1,0,1,1,1,1,0.23345764,-0.066211239,2093.4341,3.4788973,13.12828,0.021848513,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.076467
4.9983315,1,1,1,0,1,1,0.23345764,-0.066211239,2093.4341,3.4788973,13.12828,0.021848513,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.076467
4.9983335,1,1,1,0,1,1,0.23345764,-0.066081531,2093.4341,3.4889905,13.12828,0.021870309,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.076593
4.9984002,1,1,1,0,1,1,0.23345764,-0.060990416,2093.4341,3.8778267,13.12828,0.02274227,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.081579
4.9986,1,1,1,0,1,1,0.23345764,-0.046867881,2093.4341,4.8763261,13.12828,0.025359992,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.095347
4.9987998,1,1,1,0,1,1,0.23345764,-0.034513578,2093.4341,5.6408176,13.12828,0.027980287,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.107296
4.9990001,1,1,1,0,1,1,0.23345764,-0.023976285,2093.4341,6.1973953,13.12828,0.030602787,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.117383
4.9991999,1,1,1,0,1,1,0.23345764,-0.015297572,2093.4341,6.57546,13.12828,0.033227112,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.125575
4.9994001,1,1,1,0,1,1,0.23345764,-0.0085116895,2093.4341,6.8072143,13.12828,0.035852887,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.131845
4.9995999,1,1,1,0,1,1,0.23345764,-0.003645418,2093.4341,6.9271684,13.12828,0.038479723,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.136175
4.9998002,1,1,1,0,1,1,0.23345764,-0.00071796332,2093.4341,6.9715934,13.12828,0.041107226,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.138553
5,1,1,1,0,1,1,0.23345764,0.00025912275,2093.4341,6.9779568,13.12828,0.043734994,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.138974
5,1,1,1,0,1,1,0.23345764,0.00025912275,2093.4341,6.9779568,13.12828,0.043735012,4.9833331,4.9899998,4.9966664,4.9933333,4.98,4.9866667,13.138974
5,1,1,1,0,1,1,0.077736825,0,2093.387,0,13.120504,0,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.138974
5.0001998,1,1,1,0,1,1,0.077736825,-0.00097713387,2093.387,0.0063645174,13.120504,0.0026276743,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.137444
5.0004001,1,1,1,0,1,1,0.077736825,-0.0039046337,2093.387,0.050792377,13.120504,0.0052548479,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.133972
5.0005999,1,1,1,0,1,1,0.077736825,-0.0087709585,2093.387,0.17074917,13.120504,0.0078811347,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.12858
5.0008001,1,1,1,0,1,1,0.077736825,-0.015556893,2093.387,0.40250838,13.120504,0.010506154,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.121294
5.0009999,1,1,1,0,1,1,0.077736825,-0.02423566,2093.387,0.780581,13.120504,0.013129529,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.112147
5.0012002,1,1,1,0,1,1,0.077736825,-0.034773003,2093.387,1.3371692,13.120504,0.015750892,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.101183
5.0014,1,1,1,0,1,1,0.077736825,-0.04712734,2093.387,2.1016586,13.120504,0.018369883,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.088449
5.0015998,1,1,1,0,1,1,0.077736825,-0.061249912,2093.387,3.100158,13.120504,0.020986157,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.074001
5.0016665,1,1,1,0,1,1,0.077736825,-0.066340819,2093.387,3.4889724,13.120504,0.021857565,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.068814
5.0016685,1,1,1,0,1,1,0.077736825,-0.066470765,2093.387,3.4990842,13.120504,0.021879388,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.068683
5.0016685,1,1,0,1,1,1,0.077736825,-0.066470765,2093.387,3.4990842,13.120504,0.021879388,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.068683
5.0018001,1,1,0,1,1,1,0.077736825,-0.056608804,2093.387,4.2381239,13.120504,0.023600722,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.078351
5.0019999,1,1,0,1,1,1,0.077736825,-0.043069817,2093.387,5.1559415,13.120504,0.026217742,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.091549
5.0022001,1,1,0,1,1,1,0.077736825,-0.03131612,2093.387,5.8480563,13.120504,0.028837219,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.102914
5.0023999,1,1,0,1,1,1,0.077736825,-0.021394093,2093.387,6.3417149,13.120504,0.03145878,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.112404
5.0026002,1,1,0,1,1,1,0.077736825,-0.013342883,2093.387,6.6673069,13.120504,0.034082051,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.11999
5.0028,1,1,0,1,1,1,0.077736825,-0.0071942667,2093.387,6.8578615,13.120504,0.036706649,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.125647
5.0029998,1,1,0,1,1,1,0.077736825,-0.0029725106,2093.387,6.9485373,13.120504,0.039332181,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.129357
5.0032001,1,1,0,1,1,1,0.077736825,-0.00069427461,2093.387,6.9760704,13.120504,0.041958261,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.131114
5.0033336,1,1,0,1,1,1,0.077736825,-0.00025994054,2093.387,6.9779572,13.120504,0.043709073,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.131199
5.0033336,1,1,0,1,1,1,0.077736825,-0.00025994054,2093.387,6.9779572,13.120504,0.043709092,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.131199
5.0033336,1,1,0,1,1,1,-0.077982165,0,2093.3872,0,13.112728,0,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.131199
5.0033336,1,1,0,1,1,1,-0.077982165,-8.479707e-15,2093.3872,2.874134e-17,13.112728,3.2851791e-11,4.9833331,4.9899998,4.9966664,4.9933333,5,4.9866667,13.131199
5.0033336,1,1,0,1,1,1,-0.077982165,-8.479707e-15,2093.3872,2.874134e-17,13.112728,3.2851791e-11,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.131199
5.0033998,1,1,0,1,1,1,-0.077982165,-0.00010860989,2093.3872,0.00024033884,13.112728,0.00087540498,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.130916
5.0036001,1,1,0,1,1,1,-0.077982165,-0.0017366736,2093.3872,0.015079826,13.112728,0.0035014057,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.128767
5.0037999,1,1,0,1,1,1,-0.077982165,-0.0053121108,2093.3872,0.080568247,13.112728,0.0061267829,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.124684
5.0040002,1,1,0,1,1,1,-0.077982165,-0.010820815,2093.3872,0.23383777,13.112728,0.0087511521,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.118689
5.0042,1,1,0,1,1,1,-0.077982165,-0.01824104,2093.3872,0.51063645,13.112728,0.011374133,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.110808
5.0043998,1,1,0,1,1,1,-0.077982165,-0.027543504,2093.3872,0.94476509,13.112728,0.013995352,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.101082
5.0046,1,1,0,1,1,1,-0.077982165,-0.038691491,2093.3872,1.5675416,13.112728,0.016614445,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.089552
5.0047998,1,1,0,1,1,1,-0.077982165,-0.051641006,2093.3872,2.4073083,13.112728,0.019231057,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.07627
5.0050001,1,1,0,1,1,1,-0.077982165,-0.066340826,2093.3872,3.488977,13.112728,0.021844819,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.061295
5.0050001,1,1,0,1,1,1,-0.077982165,-0.066340946,2093.3872,3.4889863,13.112728,0.02184484,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.061295
5.0050049,1,1,0,1,1,1,-0.077982165,-0.066730775,2093.3872,3.5193491,13.112728,0.021910211,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.060899
5.0050049,1,1,1,1,0,1,-0.077982165,-0.066730775,2093.3872,3.5193491,13.112728,0.021910211,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.060899
5.0051999,1,1,1,1,0,1,-0.077982165,-0.052419666,2093.3872,4.5708303,13.112728,0.024458418,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.074944
5.0054002,1,1,1,1,0,1,-0.077982165,-0.039470177,2093.3872,5.4106021,13.112728,0.027074698,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.087568
5.0056,1,1,1,1,0,1,-0.077982165,-0.028322238,2093.3872,6.0333705,13.112728,0.029693322,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.098344
5.0057998,1,1,1,1,0,1,-0.077982165,-0.019019829,2093.3872,6.4674902,13.112728,0.032313909,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.107234
5.006,1,1,1,1,0,1,-0.077982165,-0.011599655,2093.3872,6.7442827,13.112728,0.034936089,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.114211
5.0061998,1,1,1,1,0,1,-0.077982165,-0.0060910038,2093.3872,6.8975496,13.112728,0.037559465,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.119252
5.0064001,1,1,1,1,0,1,-0.077982165,-0.002515614,2093.3872,6.9630342,13.112728,0.04018366,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.122343
5.0065999,1,1,1,1,0,1,-0.077982165,-0.00088759605,2093.3872,6.9778724,13.112728,0.042808272,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.123479
5.0066667,1,1,1,1,0,1,-0.077982165,-0.00077900494,2093.3872,6.9781084,13.112728,0.043683153,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.123423
5.0066667,1,1,1,1,0,1,-0.077982165,-0.00077900494,2093.3872,6.9781084,13.112728,0.043683171,5.0033336,4.9899998,4.9966664,4.9933333,5,4.9866667,13.123423
5.0066667,1,1,1,1,0,1,-0.23370148,0,2093.4326,0,13.104951,0,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.123423
5.0068002,1,1,1,1,0,1,-0.23370148,-0.00043436894,2093.4326,0.0018870485,13.104951,0.0017497485,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.122661
5.007,1,1,1,1,0,1,-0.23370148,-0.0027126451,2093.4326,0.029422332,13.104951,0.0043740366,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.119896
5.0071998,1,1,1,1,0,1,-0.23370148,-0.0069344551,2093.4326,0.12010142,13.104951,0.0069975783,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.115204
5.0074,1,1,1,1,0,1,-0.23370148,-0.013083123,2093.4326,0.31066018,13.104951,0.0096199913,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.108606
5.0075998,1,1,1,1,0,1,-0.23370148,-0.021134384,2093.4326,0.63625854,13.104951,0.012240896,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.100138
5.0078001,1,1,1,1,0,1,-0.23370148,-0.031056464,2093.4326,1.1299276,13.104951,0.014859924,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.089835
5.0079999,1,1,1,1,0,1,-0.23370148,-0.042810202,2093.4326,1.8220448,13.104951,0.017476711,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.077745
5.0082002,1,1,1,1,0,1,-0.23370148,-0.056349218,2093.4326,2.7398598,13.104951,0.020090906,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.063922
5.0083332,1,1,1,1,0,1,-0.23370148,-0.066340819,2093.4326,3.4889722,13.104951,0.021832075,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.053774
5.0083418,1,1,1,1,0,1,-0.23370148,-0.066991247,2093.4326,3.5396783,13.104951,0.021940982,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.053114
5.0083418,0,1,1,1,1,1,-0.23370148,-0.066991247,2093.4326,3.5396783,13.104951,0.021940982,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.053114
5.0084,0,1,1,1,1,1,-0.23370148,-0.062547602,2093.4326,3.8782663,13.104951,0.022702433,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.057493
5.0086002,0,1,1,1,1,1,-0.23370148,-0.048425071,2093.4326,4.8767662,13.104951,0.025315348,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.071358
5.0088,0,1,1,1,1,1,-0.23370148,-0.036070764,2093.4326,5.6412597,13.104951,0.027930854,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.083402
5.0089998,0,1,1,1,1,1,-0.23370148,-0.025533473,2093.4326,6.1978374,13.104951,0.030548584,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.093585
5.0092001,0,1,1,1,1,1,-0.23370148,-0.016854759,2093.4326,6.5759015,13.104951,0.033168163,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.101871
5.0093999,0,1,1,1,1,1,-0.23370148,-0.010068877,2093.4326,6.8076553,13.104951,0.035789207,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.108236
5.0096002,0,1,1,1,1,1,-0.23370148,-0.0052026054,2093.4326,6.9276099,13.104951,0.038411327,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.11266
5.0098,0,1,1,1,1,1,-0.23370148,-0.0022751507,2093.4326,6.972034,13.104951,0.04103414,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.115131
5.0100002,0,1,1,1,1,1,-0.23370148,-0.0012980649,2093.4326,6.9783969,13.104951,0.043657232,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.115646
5.0100002,0,1,1,1,1,1,-0.23370148,-0.0012980649,2093.4326,6.9783969,13.104951,0.043657251,5.0033336,4.9899998,4.9966664,4.9933333,5,5.0066667,13.115646
5.0100002,0,1,1,1,1,1,-0.38941947,0,2093.519,0,13.097175,0,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.115646
5.0102,0,1,1,1,1,1,-0.38941947,-0.00097713387,2093.519,0.0063645174,13.097175,0.0026230181,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.114209
5.0103998,0,1,1,1,1,1,-0.38941947,-0.0039046335,2093.519,0.05079237,13.097175,0.0052455543,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.110831
5.0106001,0,1,1,1,1,1,-0.38941947,-0.0087709585,2093.519,0.17074916,13.097175,0.0078672227,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.105532
5.0107999,0,1,1,1,1,1,-0.38941947,-0.015556893,2093.519,0.40250835,13.097175,0.01048764,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.098337
5.0110002,0,1,1,1,1,1,-0.38941947,-0.024235658,2093.519,0.78058094,13.097175,0.013106433,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.089282
5.0112,0,1,1,1,1,1,-0.38941947,-0.034773003,2093.519,1.3371692,13.097175,0.015723232,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.078409
5.0114002,0,1,1,1,1,1,-0.38941947,-0.04712734,2093.519,2.1016586,13.097175,0.018337678,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.065765
5.0116,0,1,1,1,1,1,-0.38941947,-0.061249912,2093.519,3.100158,13.097175,0.020949423,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.051408
5.0116668,0,1,1,1,1,1,-0.38941947,-0.066340819,2093.519,3.4889722,13.097175,0.021819327,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.046252
5.0116782,0,1,1,1,1,1,-0.38941947,-0.067252189,2093.519,3.5600855,13.097175,0.021971701,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.04533
5.0116782,1,1,1,1,1,0,-0.38941947,-0.067252189,2093.519,3.5600855,13.097175,0.021971701,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.04533
5.0117998,1,1,1,1,1,0,-0.38941947,-0.058165994,2093.519,4.2390046,13.097175,0.023559282,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.054295
5.0120001,1,1,1,1,1,0,-0.38941947,-0.044627003,2093.519,5.1568227,13.097175,0.0261715,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.06759
5.0121999,1,1,1,1,1,0,-0.38941947,-0.032873303,2093.519,5.8489389,13.097175,0.028786195,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.079049
5.0124002,1,1,1,1,1,0,-0.38941947,-0.022951277,2093.519,6.3425965,13.097175,0.031402994,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.088635
5.0125999,1,1,1,1,1,0,-0.38941947,-0.014900067,2093.519,6.6681881,13.097175,0.034021523,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.096316
5.0128002,1,1,1,1,1,0,-0.38941947,-0.0087514501,2093.519,6.8587422,13.097175,0.036641393,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.102067
5.013,1,1,1,1,1,0,-0.38941947,-0.0045296941,2093.519,6.94942,13.097175,0.03926222,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.105872
5.0131998,1,1,1,1,1,0,-0.38941947,-0.0022514577,2093.519,6.9769554,13.097175,0.04188361,5.0033336,5.0100002,4.9966664,4.9933333,5,5.0066667,13.107723
