"time","junction1.medium.h","junction1.medium.p","junction2.medium.h","junction2.medium.p","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe1.mediums[2].h","pipe1.mediums[2].p","pipe1.mediums[3].h","pipe1.mediums[3].p","pipe1.mediums[4].h","pipe1.mediums[4].p","pipe1.mediums[5].h","pipe1.mediums[5].p","pipe10.mediums[1].h","pipe10.mediums[1].p","pipe10.mediums[2].h","pipe10.mediums[2].p","pipe10.mediums[3].h","pipe10.mediums[3].p","pipe10.mediums[4].h","pipe10.mediums[4].p","pipe10.mediums[5].h","pipe10.mediums[5].p","pipe11.mediums[1].h","pipe11.mediums[1].p","pipe11.mediums[2].h","pipe11.mediums[2].p","pipe11.mediums[3].h","pipe11.mediums[3].p","pipe11.mediums[4].h","pipe11.mediums[4].p","pipe11.mediums[5].h","pipe11.mediums[5].p","pipe12.mediums[1].h","pipe12.mediums[1].p","pipe12.mediums[2].h","pipe12.mediums[2].p","pipe12.mediums[3].h","pipe12.mediums[3].p","pipe12.mediums[4].h","pipe12.mediums[4].p","pipe12.mediums[5].h","pipe12.mediums[5].p","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe2.mediums[2].h","pipe2.mediums[2].p","pipe2.mediums[3].h","pipe2.mediums[3].p","pipe2.mediums[4].h","pipe2.mediums[4].p","pipe2.mediums[5].h","pipe2.mediums[5].p","pipe3.mediums[1].h","pipe3.mediums[1].p","pipe3.mediums[2].h","pipe3.mediums[2].p","pipe3.mediums[3].h","pipe3.mediums[3].p","pipe3.mediums[4].h","pipe3.mediums[4].p","pipe3.mediums[5].h","pipe3.mediums[5].p","pipe4.mediums[1].h","pipe4.mediums[1].p","pipe4.mediums[2].h","pipe4.mediums[2].p","pipe4.mediums[3].h","pipe4.mediums[3].p","pipe4.mediums[4].h","pipe4.mediums[4].p","pipe4.mediums[5].h","pipe4.mediums[5].p","pipe5.mediums[1].h","pipe5.mediums[1].p","pipe5.mediums[2].h","pipe5.mediums[2].p","pipe5.mediums[3].h","pipe5.mediums[3].p","pipe5.mediums[4].h","pipe5.mediums[4].p","pipe5.mediums[5].h","pipe5.mediums[5].p","pipe6.mediums[1].h","pipe6.mediums[1].p","pipe6.mediums[2].h","pipe6.mediums[2].p","pipe6.mediums[3].h","pipe6.mediums[3].p","pipe6.mediums[4].h","pipe6.mediums[4].p","pipe6.mediums[5].h","pipe6.mediums[5].p","pipe7.mediums[1].h","pipe7.mediums[1].p","pipe7.mediums[2].h","pipe7.mediums[2].p","pipe7.mediums[3].h","pipe7.mediums[3].p","pipe7.mediums[4].h","pipe7.mediums[4].p","pipe7.mediums[5].h","pipe7.mediums[5].p","pipe8.mediums[1].h","pipe8.mediums[1].p","pipe8.mediums[2].h","pipe8.mediums[2].p","pipe8.mediums[3].h","pipe8.mediums[3].p","pipe8.mediums[4].h","pipe8.mediums[4].p","pipe8.mediums[5].h","pipe8.mediums[5].p","pipe9.mediums[1].h","pipe9.mediums[1].p","pipe9.mediums[2].h","pipe9.mediums[2].p","pipe9.mediums[3].h","pipe9.mediums[3].p","pipe9.mediums[4].h","pipe9.mediums[4].p","pipe9.mediums[5].h","pipe9.mediums[5].p"
12.712,117032.68040687351,161300.4609550501,112755.90545023848,171705.22659733213,117032.6742549366,151130.04694322511,117032.67563645962,153390.14013754594,117032.67693705381,155650.23263986144,117032.6781626618,157910.32445028913,117032.67931796091,160170.4155689413,112756.85183180727,171705.22476621924,112756.85183180032,177364.18735731157,112756.85183180679,183023.14597791582,112756.85183180936,188682.10062859728,112756.85183181017,194341.05130992125,117034.00039679359,152260.09333072646,117033.62245325564,154520.18627341962,117033.62257021012,156780.27852540914,117033.62267183964,159040.37008674731,117033.62276655842,161300.46095747701,112756.85183637748,162340.93718755626,112756.85183352468,164421.88977077731,112756.85183060606,166502.84247709354,112756.85183128205,168583.79530653253,112756.85183193414,170664.74825912682,123213.10978067822,162337.4822092627,121164.43609158401,164414.20043138374,119094.59681137203,166493.66647286405,117003.37572718438,168575.95492563472,114890.55291702862,170661.14297901909,112755.90545022422,174534.70880090402,112755.9054495653,180193.66923736056,112755.90544958091,185852.62570369375,112755.90544958921,191511.57820046897,112755.9054495929,197170.52672825145,112755.90545674493,162340.93736846521,112755.90545311509,164421.89031837275,112755.90544822047,166502.84339139203,112755.90544898651,168583.79658754775,112755.90545033471,170664.74990687158,123213.05605041498,161300.47502808913,121164.40208004754,164415.58287712056,119094.57338559435,166495.06926778826,117003.36306450596,168577.37807491125,114890.55121409966,171705.19114702998,112755.90545025471,174534.67689565098,112755.90544958384,180193.64442219035,112755.90544959075,185852.60797859097,112755.90544959334,191511.56756541811,112755.90544959391,197170.52318323709,117032.69386502774,151130.04834891987,117032.69397920805,153390.14435601578,117032.69409499512,155650.23967240154,117032.69420454925,157910.33429811939,117032.69430533338,160170.4282332143,112755.90545481199,162340.94648916851,112755.90545167604,164421.88953440628,112755.90544888291,166502.83270275508,112755.90544968474,168583.77599424255,112755.9054503791,170664.71940890135,123214.00632221127,162337.48206883264,121165.34238718991,164414.19997419612,119095.51300442264,166493.66566673119,117004.30189672025,168575.95373728205,114891.48914667565,170661.14137403047
12.716000000000001,117032.68050555023,161300.46095456471,112755.9054502385,171705.22659696848,117032.67438792186,151130.04694316673,117032.67576173875,153390.14013737926,117032.67705508287,155650.23263959435,117032.67827385766,157910.32444992915,117032.67942271293,160170.41556849552,112756.85183180729,171705.22476618312,112756.85183180039,177364.18735728267,112756.85183180682,183023.14597789416,112756.85183180937,188682.10062858282,112756.85183181017,194341.05130991401,117034.00040788294,152260.09333071706,117033.62246343792,154520.18627340184,117033.62257969439,156780.27852538371,117033.62268074439,159040.37008671486,117033.62277492588,161300.46095743816,112756.85183634037,162340.93718751773,112756.8518335087,164421.88977073933,112756.85183061544,166502.84247705608,112756.85183128658,168583.79530649559,112756.85183193319,170664.74825909044,123213.10979918943,162337.48220877707,121164.43609572174,164414.20043092026,119094.59681202997,166493.66647242825,117003.37572715776,168575.95492522774,114890.55291698579,170661.142978641,112755.9054502244,174534.70880057674,112755.90544956549,180193.66923710599,112755.90544958098,185852.62570351191,112755.90544958923,191511.57820035986,112755.90544959292,197170.5267282151,112755.90545669166,162340.93736799201,112755.90545308762,164421.89031792394,112755.90544823545,166502.84339096752,112755.90544899685,168583.79658714758,112755.90545033397,170664.74990649574,123213.05607028905,161300.47502804938,121164.40208507958,164415.58287707486,119094.57338669847,166495.0692677449,117003.36306466372,168577.37807487167,114890.5512141066,171705.19114699648,112755.90545025472,174534.67689562083,112755.90544958391,180193.64442216689,112755.90544959076,185852.6079785742,112755.90544959335,191511.56756540807,112755.90544959391,197170.52318323374,117032.69387619187,151130.04834891501,117032.69398974163,153390.14435600193,117032.69410485693,155650.23967237942,117032.69421377097,157910.33429808973,117032.69431397261,160170.42823317772,112755.9054547744,162340.94648912939,112755.90545166223,164421.88953436841,112755.90544889362,166502.83270271847,112755.90544968963,168583.77599420719,112755.90545037817,170664.71940886724,123214.00634146885,162337.48206878142,121165.34239209621,164414.19997414263,119095.51300551486,166493.66566668148,117004.30189688488,168575.95373723761,114891.4891466845,170661.14137399159
12.720000000000001,117032.68060422696,161300.46095407932,112755.90545023853,171705.2265966048,117032.67452090709,151130.04694310838,117032.67588701787,153390.14013721255,117032.67717311194,155650.2326393273,117032.67838505353,157910.32444956919,117032.67952746495,160170.41556804971,112756.85183180729,171705.22476614697,112756.85183180048,177364.18735725377,112756.85183180685,183023.14597787248,112756.85183180937,188682.10062856838,112756.85183181017,194341.05130990679,117034.00041897227,152260.09333070766,117033.62247362018,154520.18627338402,117033.62258917867,156780.27852535827,117033.62268964917,159040.37008668241,117033.62278329335,161300.46095739931,112756.85183630328,162340.93718747917,112756.85183349271,164421.88977070135,112756.85183062482,166502.8424770186,112756.8518312911,168583.79530645866,112756.85183193223,170664.74825905403,123213.10981770066,162337.48220829151,121164.43609985946,164414.20043045678,119094.59681268792,166493.66647199244,117003.37572713113,168575.95492482078,114890.55291694296,170661.14297826288,112755.90545022457,174534.70880024941,112755.90544956566,180193.66923685142,112755.90544958107,185852.62570333006,112755.90544958926,191511.57820025075,112755.90544959292,197170.52672817872,112755.90545663839,162340.93736751881,112755.90545306014,164421.8903174751,112755.90544825044,166502.84339054301,112755.90544900722,168583.79658674737,112755.90545033322,170664.74990611992,123213.05609016313,161300.47502800959,121164.4020901116,164415.58287702917,119094.57338780255,166495.0692677015,117003.36306482146,168577.37807483206,114890.55121411353,171705.19114696298,112755.90545025474,174534.6768955907,112755.90544958398,180193.64442214346,112755.90544959079,185852.60797855747,112755.90544959335,191511.56756539803,112755.90544959391,197170.5231832304,117032.69388735601,151130.04834891018,117032.69400027521,153390.1443559881,117032.69411471872,155650.2396723573,117032.69422299269,157910.33429806004,117032.69432261185,160170.42823314111,112755.90545473681,162340.94648909027,112755.9054516484,164421.88953433058,112755.90544890433,166502.83270268186,112755.90544969452,168583.77599417183,112755.90545037723,170664.7194088331,123214.00636072643,162337.4820687302,121165.34239700252,164414.19997408913,119095.51300660709,166493.6656666318,117004.3018970495,168575.95373719317,114891.48914669335,170661.14137395265
12.724,117032.68070290369,161300.46095359395,112755.90545023854,171705.22659624112,117032.67465389236,151130.04694304999,117032.67601229702,153390.14013704585,117032.67729114101,155650.23263906021,117032.67849624938,157910.32444920921,117032.67963221697,160170.41556760392,112756.8518318073,171705.22476611086,112756.85183180055,177364.18735722487,112756.85183180688,183023.1459778508,112756.85183180938,188682.10062855392,112756.85183181017,194341.05130989957,117034.00043006161,152260.09333069826,117033.62248380248,154520.18627336624,117033.62259866294,156780.27852533286,117033.62269855395,159040.37008664999,117033.6227916608,161300.46095736048,112756.85183626617,162340.93718744064,112756.85183347674,164421.88977066337,112756.85183063419,166502.84247698114,112756.85183129563,168583.79530642173,112756.85183193129,170664.74825901765,123213.10983621186,162337.48220780588,121164.43610399721,164414.2004299933,119094.59681334585,166493.66647155664,117003.37572710452,168575.95492441379,114890.55291690014,170661.1429778848,112755.90545022475,174534.70879992211,112755.90544956585,180193.66923659682,112755.90544958114,185852.62570314825,112755.90544958929,191511.57820014164,112755.90544959293,197170.52672814234,112755.90545658511,162340.93736704564,112755.90545303267,164421.89031702632,112755.90544826543,166502.84339011851,112755.90544901756,168583.79658634722,112755.90545033247,170664.74990574404,123213.0561100372,161300.47502796983,121164.40209514364,164415.58287698351,119094.57338890665,166495.06926765808,117003.36306497923,168577.3780747925,114890.55121412047,171705.19114692952,112755.90545025474,174534.67689556055,112755.90544958407,180193.64442212001,112755.90544959081,185852.60797854073,112755.90544959335,191511.56756538796,112755.90544959391,197170.52318322702,117032.69389852016,151130.04834890534,117032.69401080877,153390.14435597425,117032.69412458051,155650.23967233521,117032.6942322144,157910.33429803036,117032.69433125107,160170.42823310453,112755.90545469924,162340.94648905116,112755.90545163459,164421.88953429274,112755.90544891504,166502.83270264522,112755.90544969942,168583.77599413646,112755.9054503763,170664.71940879899,123214.00637998403,162337.48206867898,121165.34240190884,164414.19997403561,119095.51300769931,166493.66566658209,117004.30189721414,168575.95373714872,114891.4891467022,170661.14137391374
12.728,117032.68080158041,161300.46095310856,112755.90545023856,171705.22659587744,117032.67478687761,151130.04694299161,117032.67613757614,153390.14013687917,117032.67740917006,155650.23263879315,117032.67860744525,157910.32444884925,117032.679736969,160170.41556715811,112756.8518318073,171705.22476607474,112756.85183180064,177364.18735719597,112756.85183180691,183023.14597782915,112756.8518318094,188682.10062853948,112756.85183181019,194341.05130989235,117034.00044115094,152260.09333068886,117033.62249398475,154520.18627334846,117033.62260814721,156780.27852530743,117033.62270745874,159040.37008661756,117033.62280002829,161300.46095732166,112756.85183622908,162340.93718740207,112756.85183346075,164421.88977062536,112756.85183064356,166502.84247694368,112756.85183130016,168583.7953063848,112756.85183193033,170664.74825898127,123213.10985472308,162337.48220732028,121164.43610813495,164414.20042952982,119094.59681400379,166493.66647112087,117003.3757270779,168575.95492400683,114890.5529168573,170661.14297750671,112755.90545022493,174534.70879959481,112755.90544956602,180193.66923634225,112755.90544958122,185852.62570296638,112755.90544958931,191511.57820003256,112755.90544959293,197170.52672810596,112755.90545653184,162340.93736657247,112755.90545300519,164421.89031657751,112755.90544828042,166502.843389694,112755.90544902791,168583.79658594701,112755.90545033172,170664.74990536823,123213.05612991129,161300.47502793005,121164.40210017568,164415.58287693781,119094.57339001076,166495.06926761472,117003.36306513699,168577.37807475289,114890.55121412739,171705.19114689599,112755.90545025475,174534.6768955304,112755.90544958416,180193.64442209655,112755.90544959083,185852.60797852397,112755.90544959337,191511.56756537792,112755.90544959391,197170.5231832237,117032.6939096843,151130.04834890048,117032.69402134235,153390.14435596042,117032.6941344423,155650.2396723131,117032.69424143613,157910.3342980007,117032.69433989032,160170.42823306794,112755.90545466164,162340.94648901204,112755.90545162077,164421.88953425488,112755.90544892575,166502.83270260863,112755.90544970433,168583.77599410107,112755.90545037537,170664.71940876485,123214.00639924161,162337.48206862775,121165.34240681514,164414.19997398212,119095.51300879153,166493.66566653235,117004.30189737875,168575.95373710428,114891.48914671103,170661.14137387485
12.732000000000001,117032.68090025714,161300.46095262317,112755.90545023857,171705.22659551378,117032.67491986287,151130.04694293323,117032.67626285527,153390.14013671246,117032.67752719914,155650.23263852607,117032.67871864112,157910.32444848929,117032.67984172102,160170.41556671233,112756.85183180732,171705.22476603859,112756.85183180071,177364.18735716707,112756.85183180694,183023.14597780743,112756.8518318094,188682.10062852502,112756.85183181019,194341.05130988514,117034.00045224029,152260.09333067946,117033.62250416701,154520.18627333065,117033.6226176315,156780.27852528199,117033.62271636352,159040.37008658514,117033.62280839575,161300.46095728278,112756.85183619199,162340.93718736354,112756.85183344477,164421.88977058738,112756.85183065293,166502.8424769062,112756.85183130468,168583.79530634786,112756.85183192937,170664.74825894483,123213.10987323431,162337.48220683465,121164.4361122727,164414.20042906635,119094.59681466172,166493.66647068507,117003.37572705129,168575.95492359984,114890.55291681447,170661.14297712859,112755.90545022511,174534.70879926748,112755.90544956623,180193.66923608768,112755.9054495813,185852.62570278457,112755.90544958934,191511.57819992345,112755.90544959294,197170.52672806961,112755.90545647855,162340.93736609927,112755.90545297772,164421.89031612867,112755.90544829541,166502.84338926952,112755.90544903827,168583.79658554686,112755.90545033097,170664.74990499235,123213.05614978536,161300.47502789029,121164.40210520772,164415.58287689212,119094.57339111486,166495.06926757132,117003.36306529476,168577.37807471331,114890.55121413432,171705.19114686252,112755.90545025477,174534.67689550025,112755.90544958423,180193.64442207312,112755.90544959086,185852.60797850724,112755.90544959337,191511.56756536788,112755.90544959391,197170.52318322036,117032.69392084843,151130.04834889565,117032.69403187593,153390.14435594657,117032.69414430409,155650.23967229101,117032.69425065785,157910.33429797104,117032.69434852956,160170.42823303133,112755.90545462407,162340.94648897293,112755.90545160696,164421.88953421704,112755.90544893648,166502.83270257202,112755.9054497092,168583.77599406571,112755.90545037446,170664.71940873074,123214.00641849919,162337.48206857653,121165.34241172145,164414.19997392863,119095.51300988375,166493.66566648264,117004.3018975434,168575.95373705984,114891.48914671989,170661.14137383594
12.736000000000001,117032.68099893387,161300.46095213777,112755.90545023858,171705.22659515007,117032.67505284812,151130.04694287485,117032.67638813441,153390.14013654579,117032.67764522819,155650.23263825898,117032.67882983698,157910.32444812931,117032.67994647304,160170.41556626651,112756.85183180732,171705.22476600247,112756.8518318008,177364.18735713817,112756.85183180695,183023.14597778578,112756.85183180941,188682.10062851055,112756.85183181019,194341.05130987789,117034.00046332962,152260.09333067009,117033.62251434931,154520.18627331287,117033.62262711576,156780.27852525655,117033.62272526827,159040.37008655269,117033.62281676322,161300.46095724395,112756.85183615489,162340.93718732498,112756.85183342879,164421.8897705494,112756.8518306623,166502.84247686874,112756.85183130922,168583.79530631093,112756.8518319284,170664.74825890845,123213.10989174552,162337.48220634906,121164.43611641042,164414.2004286029,119094.59681531967,166493.66647024927,117003.37572702467,168575.95492319285,114890.55291677164,170661.1429767505,112755.90545022528,174534.70879894018,112755.9054495664,180193.66923583311,112755.90544958139,185852.62570260273,112755.90544958937,191511.57819981434,112755.90544959294,197170.52672803323,112755.90545642527,162340.9373656261,112755.90545295023,164421.89031567986,112755.9054483104,166502.84338884501,112755.90544904862,168583.79658514666,112755.90545033022,170664.74990461653,123213.05616965944,161300.47502785054,121164.40211023974,164415.58287684646,119094.57339221895,166495.0692675279,117003.36306545252,168577.37807467373,114890.55121414125,171705.19114682902,112755.90545025478,174534.6768954701,112755.90544958432,180193.64442204966,112755.90544959089,185852.60797849047,112755.90544959337,191511.56756535781,112755.90544959391,197170.52318321698,117032.69393201255,151130.04834889079,117032.69404240949,153390.14435593272,117032.69415416587,155650.23967226889,117032.69425987957,157910.33429794136,117032.69435716879,160170.42823299472,112755.90545458648,162340.94648893381,112755.90545159313,164421.88953417918,112755.9054489472,166502.83270253541,112755.9054497141,168583.77599403035,112755.90545037351,170664.71940869663,123214.00643775679,162337.48206852531,121165.34241662775,164414.19997387513,119095.51301097598,166493.66566643293,117004.30189770802,168575.9537370154,114891.48914672872,170661.14137379703
12.74,117032.68109761059,161300.46095165238,112755.9054502386,171705.22659478642,117032.67518583337,151130.04694281647,117032.67651341353,153390.14013637908,117032.67776325725,155650.23263799193,117032.67894103285,157910.32444776935,117032.68005122506,160170.4155658207,112756.85183180733,171705.22476596636,112756.85183180087,177364.18735710927,112756.85183180698,183023.1459777641,112756.85183180941,188682.10062849612,112756.85183181019,194341.05130987067,117034.00047441896,152260.09333066069,117033.62252453157,154520.18627329505,117033.62263660003,156780.27852523114,117033.62273417306,159040.37008652027,117033.62282513069,161300.46095720513,112756.85183611778,162340.93718728641,112756.85183341282,164421.88977051139,112756.85183067167,166502.84247683128,112756.85183131375,168583.795306274,112756.85183192746,170664.74825887204,123213.10991025675,162337.48220586346,121164.43612054817,164414.20042813942,119094.59681597759,166493.6664698135,117003.37572699806,168575.9549227859,114890.5529167288,170661.14297637242,112755.90545022547,174534.70879861288,112755.90544956658,180193.66923557853,112755.90544958146,185852.62570242086,112755.90544958939,191511.57819970523,112755.90544959296,197170.52672799688,112755.905456372,162340.9373651529,112755.90545292276,164421.89031523108,112755.90544832539,166502.84338842053,112755.90544905898,168583.79658474648,112755.90545032948,170664.74990424069,123213.05618953351,161300.47502781078,121164.40211527178,164415.58287680076,119094.57339332307,166495.0692674845,117003.36306561028,168577.37807463415,114890.55121414817,171705.19114679552,112755.90545025478,174534.67689543994,112755.90544958439,180193.64442202621,112755.90544959091,185852.60797847374,112755.90544959338,191511.56756534777,112755.90544959392,197170.52318321363,117032.6939431767,151130.04834888596,117032.69405294307,153390.14435591886,117032.69416402768,155650.23967224677,117032.6942691013,157910.33429791167,117032.69436580803,160170.42823295813,112755.90545454891,162340.9464888947,112755.90545157934,164421.88953414134,112755.90544895791,166502.8327024988,112755.90544971901,168583.77599399496,112755.90545037258,170664.71940866249,123214.00645701437,162337.48206847408,121165.34242153405,164414.19997382164,119095.5130120682,166493.66566638323,117004.30189787266,168575.95373697096,114891.48914673757,170661.14137375815
12.744,117032.6811962873,161300.46095116698,112755.90545023861,171705.22659442274,117032.67531881863,151130.04694275808,117032.67663869266,153390.14013621237,117032.67788128632,155650.23263772487,117032.6790522287,157910.32444740937,117032.6801559771,160170.41556537489,112756.85183180733,171705.22476593021,112756.85183180096,177364.18735708037,112756.85183180701,183023.14597774242,112756.85183180943,188682.10062848168,112756.8518318102,194341.05130986345,117034.0004855083,152260.09333065129,117033.62253471385,154520.18627327727,117033.62264608432,156780.27852520571,117033.62274307784,159040.37008648785,117033.62283349816,161300.46095716624,112756.85183608069,162340.93718724788,112756.85183339682,164421.88977047341,112756.85183068104,166502.84247679383,112756.85183131829,168583.79530623707,112756.8518319265,170664.74825883567,123213.10992876797,162337.48220537783,121164.4361246859,164414.20042767594,119094.59681663555,166493.6664693777,117003.37572697146,168575.95492237891,114890.55291668596,170661.1429759943,112755.90545022565,174534.70879828557,112755.90544956677,180193.66923532396,112755.90544958154,185852.62570223905,112755.90544958942,191511.57819959612,112755.90544959296,197170.5267279605,112755.90545631872,162340.9373646797,112755.90545289528,164421.89031478224,112755.90544834037,166502.84338799602,112755.90544906932,168583.7965843463,112755.90545032872,170664.74990386484,123213.05620940759,161300.475027771,121164.40212030381,164415.58287675507,119094.57339442716,166495.06926744114,117003.36306576805,168577.37807459457,114890.55121415512,171705.19114676202,112755.9054502548,174534.67689540982,112755.90544958448,180193.64442200278,112755.90544959094,185852.60797845697,112755.90544959338,191511.56756533773,112755.90544959392,197170.52318321029,117032.69395434084,151130.0483488811,117032.69406347665,153390.14435590504,117032.69417388947,155650.23967222468,117032.694278323,157910.33429788201,117032.69437444725,160170.42823292155,112755.90545451132,162340.94648885558,112755.90545156553,164421.88953410348,112755.90544896862,166502.83270246218,112755.9054497239,168583.7759939596,112755.90545037165,170664.71940862839,123214.00647627196,162337.48206842286,121165.34242644036,164414.19997376815,119095.51301316044,166493.66566633349,117004.30189803729,168575.95373692655,114891.4891467464,170661.14137371923
12.748000000000001,117032.68129496404,161300.46095068159,112755.90545023864,171705.22659405906,117032.67545180388,151130.0469426997,117032.67676397179,153390.14013604569,117032.67799931538,155650.23263745778,117032.67916342456,157910.32444704941,117032.68026072912,160170.41556492911,112756.85183180735,171705.22476589409,112756.85183180103,177364.18735705147,112756.85183180704,183023.14597772073,112756.85183180944,188682.10062846722,112756.8518318102,194341.05130985621,117034.00049659764,152260.09333064189,117033.62254489613,154520.18627325946,117033.62265556859,156780.27852518027,117033.62275198262,159040.37008645543,117033.62284186562,161300.46095712742,112756.8518360436,162340.93718720932,112756.85183338086,164421.8897704354,112756.85183069043,166502.84247675634,112756.85183132281,168583.7953062001,112756.85183192555,170664.74825879926,123213.10994727917,162337.48220489224,121164.43612882364,164414.20042721243,119094.59681729348,166493.6664689419,117003.37572694483,168575.95492197195,114890.55291664314,170661.14297561624,112755.90545022584,174534.70879795824,112755.90544956696,180193.66923506939,112755.90544958162,185852.62570205721,112755.90544958945,191511.57819948703,112755.90544959296,197170.52672792415,112755.90545626545,162340.93736420653,112755.9054528678,164421.89031433343,112755.90544835536,166502.84338757154,112755.90544907968,168583.79658394612,112755.90545032798,170664.74990348899,123213.05622928168,161300.47502773124,121164.40212533584,164415.58287670941,119094.57339553128,166495.06926739772,117003.36306592581,168577.37807455496,114890.55121416204,171705.19114672852,112755.90545025481,174534.67689537967,112755.90544958455,180193.64442197932,112755.90544959097,185852.60797844024,112755.90544959338,191511.56756532768,112755.90544959392,197170.52318320694,117032.69396550498,151130.04834887627,117032.69407401021,153390.14435589119,117032.69418375126,155650.23967220256,117032.69428754473,157910.33429785236,117032.69438308651,160170.42823288494,112755.90545447374,162340.94648881647,112755.90545155171,164421.88953406565,112755.90544897935,166502.83270242557,112755.90544972879,168583.77599392421,112755.90545037072,170664.71940859428,123214.00649552954,162337.48206837164,121165.34243134667,164414.19997371465,119095.51301425266,166493.66566628378,117004.30189820191,168575.95373688207,114891.48914675527,170661.14137368032
12.752000000000001,117032.68139364076,161300.46095019623,112755.90545023866,171705.22659369538,117032.67558478913,151130.04694264135,117032.67688925093,153390.14013587896,117032.67811734446,155650.2326371907,117032.67927462044,157910.32444668945,117032.68036548114,160170.41556448329,112756.85183180735,171705.22476585797,112756.8518318011,177364.18735702254,112756.85183180707,183023.14597769905,112756.85183180944,188682.10062845275,112756.8518318102,194341.05130984899,117034.00050768697,152260.09333063252,117033.6225550784,154520.18627324168,117033.62266505286,156780.27852515483,117033.6227608874,159040.37008642298,117033.62285023309,161300.4609570886,112756.85183600649,162340.93718717078,112756.85183336487,164421.88977039745,112756.85183069979,166502.84247671888,112756.85183132734,168583.7953061632,112756.85183192459,170664.74825876288,123213.1099657904,162337.48220440664,121164.43613296137,164414.20042674898,119094.59681795143,166493.66646850613,117003.37572691821,168575.95492156496,114890.55291660031,170661.14297523812,112755.90545022601,174534.70879763094,112755.90544956713,180193.66923481482,112755.90544958171,185852.62570187537,112755.90544958948,191511.57819937792,112755.90544959297,197170.52672788777,112755.90545621217,162340.93736373333,112755.90545284032,164421.89031388462,112755.90544837035,166502.84338714703,112755.90544909005,168583.79658354595,112755.90545032723,170664.74990311314,123213.05624915575,161300.47502769146,121164.40213036789,164415.58287666374,119094.57339663537,166495.06926735432,117003.36306608355,168577.37807451541,114890.55121416898,171705.19114669503,112755.90545025482,174534.67689534955,112755.90544958464,180193.64442195586,112755.90544959099,185852.60797842348,112755.9054495934,191511.56756531761,112755.90544959392,197170.52318320359,117032.69397666911,151130.04834887144,117032.69408454379,153390.14435587733,117032.69419361305,155650.23967218047,117032.69429676645,157910.33429782267,117032.69439172574,160170.42823284835,112755.90545443616,162340.94648877735,112755.9054515379,164421.88953402778,112755.90544899006,166502.83270238896,112755.90544973369,168583.77599388885,112755.90545036978,170664.71940856014,123214.00651478714,162337.48206832042,121165.34243625298,164414.19997366116,119095.51301534488,166493.66566623407,117004.30189836654,168575.95373683763,114891.4891467641,170661.14137364141
12.756,117032.6814923175,161300.46094971083,112755.90545023867,171705.2265933317,117032.67571777439,151130.04694258294,117032.67701453004,153390.14013571228,117032.67823537352,155650.23263692364,117032.6793858163,157910.3244463295,117032.68047023316,160170.41556403751,112756.85183180736,171705.22476582183,112756.85183180119,177364.18735699367,112756.8518318071,183023.1459776774,112756.85183180946,188682.10062843832,112756.8518318102,194341.05130984177,117034.00051877632,152260.09333062312,117033.62256526068,154520.1862732239,117033.62267453712,156780.27852512943,117033.62276979217,159040.37008639055,117033.62285860056,161300.46095704974,112756.8518359694,162340.93718713222,112756.85183334889,164421.88977035944,112756.85183070917,166502.84247668143,112756.85183133186,168583.79530612627,112756.85183192363,170664.7482587265,123213.10998430161,162337.48220392104,121164.43613709911,164414.2004262855,119094.59681860935,166493.66646807033,117003.37572689159,168575.954921158,114890.55291655748,170661.14297486003,112755.90545022619,174534.70879730364,112755.90544956732,180193.66923456025,112755.90544958178,185852.62570169353,112755.90544958951,191511.57819926884,112755.90544959297,197170.52672785139,112755.90545615889,162340.93736326016,112755.90545281285,164421.89031343581,112755.90544838533,166502.84338672252,112755.90544910041,168583.79658314577,112755.90545032649,170664.7499027373,123213.05626902982,161300.4750276517,121164.40213539991,164415.58287661805,119094.57339773947,166495.06926731096,117003.36306624132,168577.37807447583,114890.55121417591,171705.19114666153,112755.90545025482,174534.6768953194,112755.90544958472,180193.64442193243,112755.90544959102,185852.60797840674,112755.9054495934,191511.56756530757,112755.90544959392,197170.52318320025,117032.69398783325,151130.04834886658,117032.69409507739,153390.14435586348,117032.69420347484,155650.23967215835,117032.69430598816,157910.33429779299,117032.69440036497,160170.42823281177,112755.90545439858,162340.94648873823,112755.90545152407,164421.88953398995,112755.90544900077,166502.83270235235,112755.90544973858,168583.77599385349,112755.90545036885,170664.71940852603,123214.00653404472,162337.48206826919,121165.34244115929,164414.19997360764,119095.51301643711,166493.66566618436,117004.30189853116,168575.95373679319,114891.48914677295,170661.1413736025
