"Time","loadInertia.w"
2.8968,135.94696
2.8970001,135.95905
2.8972001,135.96922
2.8973999,135.97687
2.8975458,135.98055
2.8975458,135.98055
2.8975999,135.98158
2.8978,135.98537
2.898,135.98929
2.8982,135.99361
2.8984001,135.99855
2.8986001,136.00435
2.8987999,136.01123
2.898953,136.01733
2.898953,136.01733
2.8989999,136.01941
2.8992,136.02972
2.8994,136.04192
2.8996,136.05534
2.8998001,136.06927
2.9000001,136.08304
2.9000001,136.08304
2.9001999,136.09593
2.9003999,136.10732
2.9006,136.11655
2.9008,136.12306
2.9008751,136.12469
2.9008751,136.12469
2.901,136.12698
2.9012001,136.13068
2.9014001,136.13458
2.9015999,136.13899
2.9017999,136.1441
2.902,136.15016
2.9022,136.15738
2.9022799,136.16063
2.9022799,136.16063
2.9024,136.16615
2.9026,136.17714
2.9028001,136.18979
2.9030001,136.20338
2.9031999,136.21725
2.9033334,136.22632
2.9033334,136.22632
2.9033999,136.23071
2.9036,136.24306
2.9038,136.25365
2.904,136.26186
2.9042001,136.26715
2.9042046,136.26724
2.9042046,136.26724
2.9044001,136.27071
2.9045999,136.27432
2.9047999,136.27826
2.905,136.28278
2.9052,136.2881
2.9054,136.29445
2.9056001,136.30205
2.9056067,136.30232
2.9056067,136.30232
2.9058001,136.31154
2.9059999,136.32312
2.9061999,136.33611
2.9064,136.34981
2.9066,136.36353
2.9066668,136.36798
2.9066668,136.36798
2.9068,136.37657
2.9070001,136.38826
2.9072001,136.39798
2.9073999,136.40511
2.9075339,136.40817
2.9075339,136.40817
2.9075999,136.4093
2.9078,136.41272
2.908,136.41631
2.9082,136.42032
2.9084001,136.42499
2.9086001,136.43054
2.9087999,136.43723
2.9089336,136.4424
2.9089336,136.4424
2.9089999,136.44528
2.9092,136.45552
2.9094,136.46761
2.9096,136.48085
2.9098001,136.49455
2.9100001,136.50803
2.9100001,136.50803
2.9102001,136.52057
2.9103999,136.53154
2.9105999,136.5403
2.9108,136.54626
2.9108634,136.5475
2.9108634,136.5475
2.911,136.54974
2.9112,136.55307
2.9114001,136.55666
2.9116001,136.56076
2.9117999,136.56561
2.9119999,136.57146
2.9122,136.57849
2.9122605,136.58087
2.9122605,136.58087
2.9124,136.58717
2.9126,136.59807
2.9128001,136.61058
2.9130001,136.62399
2.9131999,136.6376
2.9133334,136.64645
2.9133334,136.64645
2.9133999,136.65074
2.9136,136.6627
2.9138,136.67285
2.914,136.68059
2.9141927,136.68521
2.9141927,136.68521
2.9142001,136.68532
2.9144001,136.68849
2.9145999,136.69176
2.9147999,136.69539
2.915,136.69962
2.9152,136.7047
2.9154,136.71085
2.9155874,136.71774
2.9155874,136.71774
2.9156001,136.71826
2.9158001,136.72769
2.9159999,136.73917
2.9161999,136.752
2.9164,136.76549
2.9166,136.77893
2.9166667,136.78328
2.9166667,136.78328
2.9168,136.79164
2.9170001,136.80293
2.9172001,136.81219
2.9173999,136.8188
2.9175222,136.82132
2.9175222,136.82132
2.9175999,136.82251
2.9177999,136.82556
2.918,136.82881
2.9182,136.8325
2.9184,136.83691
2.9186001,136.84224
2.9188001,136.84871
2.9189143,136.85301
2.9189143,136.85301
2.9189999,136.85666
2.9191999,136.86682
2.9194,136.87878
2.9196,136.89185
2.9198,136.90532
2.9200001,136.9185
2.9200001,136.9185
2.9202001,136.93069
2.9203999,136.94124
2.9205999,136.94951
2.9208,136.95494
2.9208517,136.95583
2.9208517,136.95583
2.921,136.95799
2.9212,136.96097
2.9214001,136.96423
2.9216001,136.96805
2.9217999,136.97264
2.9219999,136.97826
2.9222,136.98511
2.9222412,136.98669
2.9222412,136.98669
2.9224,136.99371
2.9226,137.00453
2.9228001,137.01689
2.9230001,137.03011
2.9231999,137.04347
2.9233334,137.05212
2.9233334,137.05212
2.9233999,137.05629
2.9236,137.06787
2.9238,137.07759
2.924,137.08481
2.924181,137.08875
2.924181,137.08875
2.9242001,137.089
2.9244001,137.09181
2.9245999,137.09474
2.9247999,137.09805
2.925,137.10202
2.9252,137.10686
2.9254,137.11278
2.9255683,137.11879
2.9255683,137.11879
2.9256001,137.12006
2.9258001,137.12943
2.9260001,137.14079
2.9261999,137.15347
2.9263999,137.16673
2.9266,137.1799
2.9266667,137.18414
2.9266667,137.18414
2.9268,137.19228
2.927,137.20317
2.9272001,137.21196
2.9274001,137.21806
2.9275105,137.22008
2.9275105,137.22008
2.9275999,137.22127
2.9277999,137.22397
2.928,137.22688
2.9282,137.2303
2.9284,137.23444
2.9286001,137.23955
2.9288001,137.24583
2.9288952,137.2493
2.9288952,137.2493
2.9289999,137.25366
2.9291999,137.26375
2.9294,137.27559
2.9296,137.28848
2.9298,137.30171
2.9300001,137.31459
2.9300001,137.31459
2.9302001,137.32642
2.9303999,137.33655
2.9305999,137.34435
2.9308,137.34924
2.9308398,137.34982
2.9308398,137.34982
2.931,137.35187
2.9312,137.35449
2.9314001,137.35745
2.9316001,137.36099
2.9317999,137.36534
2.9319999,137.37074
2.9322,137.37741
2.9322224,137.37825
2.9322224,137.37825
2.9324,137.38597
2.9326,137.39668
2.9328001,137.40891
2.9330001,137.42192
2.9331999,137.43503
2.9333334,137.44347
2.9333334,137.44347
2.9333999,137.44753
2.9335999,137.45872
2.9338,137.468
2.934,137.47472
2.9341693,137.47801
2.9341693,137.47801
2.9342,137.47839
2.9344001,137.48083
2.9346001,137.48343
2.9347999,137.48645
2.9349999,137.49014
2.9352,137.49475
2.9354,137.50049
2.9355495,137.50565
2.9355495,137.50565
2.9356,137.50761
2.9358001,137.51694
2.9360001,137.5282
2.9361999,137.5407
2.9363999,137.55376
2.9366,137.56664
2.9366667,137.57079
2.9366667,137.57079
2.9368,137.57867
2.937,137.58917
2.9372001,137.5975
2.9374001,137.60307
2.9374986,137.60466
2.9374986,137.60466
2.9375999,137.60583
2.9377999,137.60818
2.938,137.61079
2.9382,137.61391
2.9384,137.6178
2.9386001,137.62268
2.9388001,137.62878
2.9388764,137.6315
2.9388764,137.6315
2.9389999,137.63654
2.9391999,137.64655
2.9394,137.65826
2.9396,137.67096
2.9398,137.68396
2.9400001,137.69653
2.9400001,137.69653
2.9402001,137.70801
2.9403999,137.71771
2.9405999,137.72504
2.9408,137.7294
2.9408281,137.72975
2.9408281,137.72975
2.941,137.73164
2.9412,137.73393
2.9414001,137.73659
2.9416001,137.73985
2.9418001,137.74397
2.9419999,137.74918
2.9421999,137.75568
2.9422038,137.75581
2.9422038,137.75581
2.9424,137.76418
2.9426,137.7748
2.9428,137.78687
2.9430001,137.79968
2.9432001,137.81253
2.9433334,137.82077
2.9433334,137.82077
2.9433999,137.82471
2.9435999,137.83554
2.9438,137.84436
2.944,137.8506
2.9441574,137.85332
2.9441574,137.85332
2.9442,137.85376
2.9444001,137.85585
2.9446001,137.85812
2.9447999,137.86087
2.9449999,137.8643
2.9452,137.86868
2.9454,137.87424
2.9455309,137.8786
2.9455309,137.8786
2.9456,137.88124
2.9458001,137.8905
2.9460001,137.90166
2.9461999,137.914
2.9463999,137.92683
2.9466,137.93944
2.9466667,137.94347
2.9466667,137.94347
2.9468,137.95113
2.947,137.96123
2.9472001,137.9691
2.9474001,137.97417
2.9474869,137.97536
2.9474869,137.97536
2.9475999,137.97647
2.9477999,137.97849
2.948,137.98079
2.9482,137.98364
2.9484,137.98729
2.9486001,137.99196
2.9488001,137.99789
2.948858,137.99989
2.948858,137.99989
2.9489999,138.00557
2.9491999,138.0155
2.9493999,138.02708
2.9496,138.03961
2.9498,138.05237
2.95,138.06465
2.95,138.06465
2.9502001,138.07576
2.9504001,138.08504
2.9505999,138.09189
2.9507999,138.09572
2.9508164,138.09589
2.9508164,138.09589
2.951,138.0976
2.9512,138.09956
2.9514,138.10193
2.9516001,138.10493
2.9518001,138.10883
2.9519999,138.11385
2.9521854,138.11967
2.9521854,138.11967
2.9521999,138.12019
2.9524,138.12863
2.9526,138.13918
2.9528,138.15109
2.9530001,138.16371
2.9532001,138.1763
2.9533334,138.18433
2.9533334,138.18433
2.9533999,138.18816
2.9535999,138.19861
2.9538,138.207
2.954,138.21274
2.9541457,138.21492
2.9541457,138.21492
2.9542,138.21539
2.9544001,138.21715
2.9546001,138.21913
2.9547999,138.22159
2.9549999,138.22478
2.9552,138.22896
2.9554,138.23433
2.9555128,138.23798
2.9555128,138.23798
2.9556,138.24124
2.9558001,138.25044
2.9560001,138.26147
2.9561999,138.27365
2.9563999,138.28625
2.9566,138.29858
2.9566667,138.30252
2.9566667,138.30252
2.9568,138.30994
2.957,138.31964
2.9572001,138.32706
2.9574001,138.33162
2.9574752,138.33247
2.9574752,138.33247
2.9576001,138.3335
2.9577999,138.33517
2.9579999,138.33719
2.9582,138.33978
2.9584,138.3432
2.9586,138.34769
2.9588001,138.35345
2.9588401,138.3548
2.9588401,138.3548
2.9590001,138.36107
2.9591999,138.37093
2.9593999,138.38239
2.9596,138.39473
2.9598,138.40724
2.96,138.41922
2.96,138.41922
2.96,138.41922
2.96,138.41922
2.9602001,138.42996
2.9604001,138.43884
2.9605999,138.44521
2.9607999,138.44852
2.9608045,138.44855
2.9608045,138.44855
2.961,138.45003
2.9612,138.45169
2.9614,138.45378
2.9616001,138.45654
2.9618001,138.46022
2.9619999,138.46504
2.9621675,138.47014
2.9621675,138.47014
2.9621999,138.47127
2.9624,138.47966
2.9626,138.49011
2.9628,138.50189
2.9630001,138.5143
2.9632001,138.52663
2.9633334,138.53444
2.9633334,138.53444
2.9633999,138.53816
2.9635999,138.54823
2.9638,138.55618
2.964,138.56143
2.964134,138.56316
2.964134,138.56316
2.9642,138.56363
2.9644001,138.56505
2.9646001,138.56673
2.9647999,138.56892
2.9649999,138.57188
2.9651999,138.57585
2.9654,138.58107
2.9654949,138.58405
2.9654949,138.58405
2.9656,138.58789
2.9658,138.59703
2.9660001,138.60796
2.9662001,138.61996
2.9663999,138.63235
2.9665999,138.64441
2.9666667,138.64822
2.9666667,138.64822
2.9668,138.65541
2.967,138.66472
2.9672,138.67168
2.9674001,138.67574
2.9674633,138.67632
2.9674633,138.67632
2.9676001,138.6772
2.9677999,138.67857
2.9679999,138.68031
2.9682,138.68265
2.9684,138.68585
2.9686,138.69016
2.9688001,138.69579
2.9688225,138.6965
2.9688225,138.6965
2.9690001,138.70334
2.9691999,138.71312
2.9693999,138.72444
2.9696,138.7366
2.9698,138.74889
2.97,138.76056
2.97,138.76056
2.9702001,138.77095
2.9704001,138.7794
2.9705999,138.78529
2.9707928,138.78804
2.9707928,138.78804
2.9707999,138.78809
2.971,138.78928
2.9712,138.79065
2.9714,138.79247
2.9716001,138.79498
2.9718001,138.79846
2.9719999,138.80312
2.9721498,138.80753
2.9721498,138.80753
2.9721999,138.80923
2.9724,138.81758
2.9726,138.82793
2.9728,138.83957
2.973,138.85178
2.9732001,138.86385
2.9733334,138.87146
2.9733334,138.87146
2.9734001,138.87506
2.9735999,138.88475
2.9737999,138.89227
2.974,138.89703
2.9741223,138.89835
2.9741223,138.89835
2.9742,138.89876
2.9744,138.89987
2.9746001,138.90126
2.9748001,138.90321
2.9749999,138.90594
2.9751999,138.90973
2.9754,138.91479
2.9754775,138.91714
2.9754775,138.91714
2.9756,138.92155
2.9758,138.93062
2.9760001,138.94144
2.9762001,138.95329
2.9763999,138.96545
2.9765999,138.97722
2.9766667,138.98094
2.9766667,138.98094
2.9768,138.98788
2.977,138.9968
2.9772,139.00331
2.9774001,139.00685
2.9774516,139.00722
2.9774516,139.00722
2.9776001,139.00793
2.9777999,139.00902
2.9779999,139.01047
2.9782,139.01257
2.9784,139.01556
2.9786,139.0197
2.9788001,139.02518
2.9788051,139.02534
2.9788051,139.02534
2.9790001,139.0327
2.9791999,139.04242
2.9793999,139.0536
2.9796,139.06558
2.9798,139.07762
2.98,139.08899
2.98,139.08899
2.98,139.08899
2.98,139.08899
2.9802001,139.09903
2.9804001,139.10707
2.9806001,139.11249
2.9807811,139.1147
2.9807811,139.1147
2.9807999,139.11478
2.9809999,139.11565
2.9812,139.11673
2.9814,139.11829
2.9816,139.12057
2.9818001,139.12387
2.9820001,139.12837
2.9821327,139.13214
2.9821327,139.13214
2.9821999,139.13438
2.9823999,139.1427
2.9826,139.15295
2.9828,139.16443
2.983,139.17644
2.9832001,139.18825
2.9833333,139.19566
2.9833333,139.19566
2.9834001,139.19914
2.9835999,139.20847
2.9837999,139.21555
2.984,139.21982
2.9841104,139.22078
2.9841104,139.22078
2.9842,139.22112
2.9844,139.22192
2.9846001,139.22304
2.9848001,139.22473
2.9849999,139.22726
2.9851999,139.23087
2.9854,139.23579
2.9854603,139.23756
2.9854603,139.23756
2.9856,139.24249
2.9858,139.2515
2.9860001,139.26221
2.9862001,139.2739
2.9863999,139.28583
2.9865999,139.29732
2.9866667,139.30093
2.9866667,139.30093
2.9868,139.30765
2.987,139.31616
2.9872,139.32222
2.9874001,139.32527
2.9874399,139.32547
2.9874399,139.32547
2.9876001,139.32599
2.9877999,139.32677
2.9879999,139.32797
2.9881999,139.32983
2.9884,139.33264
2.9886,139.33659
2.9887879,139.3416
2.9887879,139.3416
2.9888,139.34196
2.9890001,139.34946
2.9892001,139.35909
2.9893999,139.37015
2.9895999,139.38194
2.9898,139.39374
2.99,139.40482
2.99,139.40482
2.9902,139.41449
2.9904001,139.42212
2.9906001,139.42708
2.9907691,139.42879
2.9907691,139.42879
2.9907999,139.42886
2.9909999,139.42943
2.9912,139.43024
2.9914,139.43155
2.9916,139.43362
2.9918001,139.43672
2.9920001,139.44109
2.9921157,139.44426
2.9921157,139.44426
2.9921999,139.44702
2.9923999,139.45529
2.9926,139.46544
2.9928,139.47679
2.993,139.48859
2.9932001,139.50014
2.9933333,139.50734
2.9933333,139.50734
2.9934001,139.51071
2.9935999,139.51965
2.9937999,139.52631
2.994,139.53009
2.9940987,139.53075
2.9940987,139.53075
2.9942,139.53096
2.9944,139.53148
2.9946001,139.53233
2.9948001,139.5338
2.9949999,139.53613
2.9951999,139.53957
2.9954,139.54436
2.9954433,139.54559
2.9954433,139.54559
2.9956,139.55101
2.9958,139.55997
2.9960001,139.57056
2.9962001,139.58208
2.9964001,139.5938
2.9965999,139.60501
2.9966667,139.60851
2.9966667,139.60851
2.9967999,139.61501
2.997,139.62312
2.9972,139.62874
2.9974,139.63127
2.9974279,139.63136
2.9974279,139.63136
2.9976001,139.63165
2.9978001,139.63216
2.9979999,139.6331
2.9981999,139.63477
2.9984,139.63737
2.9986,139.64119
2.9987712,139.64557
2.9987712,139.64557
2.9988,139.64644
2.9990001,139.6539
2.9992001,139.66345
2.9993999,139.67439
2.9995999,139.686
2.9998,139.69756
3,139.70833
3,139.70833
3,139.70833
3,139.70833
3.0002,139.71765
3.0004001,139.72487
3.0006001,139.72937
3.0007575,139.73064
3.0007575,139.73064
3.0007999,139.73068
3.0009999,139.73096
3.0012,139.73149
3.0014,139.73257
3.0016,139.73445
3.0018001,139.73738
3.0020001,139.74159
3.002099,139.74423
3.002099,139.74423
3.0021999,139.74747
3.0023999,139.75569
3.0026,139.76576
3.0028,139.77695
3.003,139.78854
3.0032001,139.79984
3.0033333,139.80684
3.0033333,139.80684
3.0034001,139.8101
3.0035999,139.81866
3.0037999,139.82489
3.0039999,139.8282
3.004087,139.8286
3.004087,139.8286
3.0042,139.82867
3.0044,139.8289
3.0046,139.82951
3.0048001,139.83076
3.0050001,139.8329
3.0051999,139.83618
3.0053999,139.84084
3.0054269,139.84158
3.0054269,139.84158
3.0056,139.84747
3.0058,139.85637
3.006,139.86685
3.0062001,139.8782
3.0064001,139.88971
3.0065999,139.90063
3.0066667,139.90402
3.0066667,139.90402
3.0067999,139.91029
3.007,139.91801
3.0072,139.92319
3.0074,139.92525
3.0074162,139.92526
3.0074162,139.92526
3.0076001,139.92529
3.0078001,139.92554
3.0079999,139.92625
3.0081999,139.9277
3.0084,139.93013
3.0086,139.93381
3.0087545,139.93764
3.0087545,139.93764
3.0088,139.93896
3.0090001,139.94641
3.0092001,139.95589
3.0093999,139.96671
3.0095999,139.97812
3.0098,139.98943
3.01,139.99992
3.01,139.99992
3.0102,140.00888
3.0104001,140.01569
3.0106001,140.01973
3.0107458,140.02063
3.0107458,140.02063
3.0107999,140.0206
3.0109999,140.02058
3.0112,140.02087
3.0114,140.02173
3.0116,140.02342
3.0118001,140.02618
3.0120001,140.03027
3.0120826,140.03241
3.0120826,140.03241
3.0122001,140.0361
3.0123999,140.04428
3.0125999,140.05426
3.0128,140.06531
3.013,140.07671
3.0132,140.08772
3.0133333,140.09453
3.0133333,140.09453
3.0134001,140.09769
3.0136001,140.10588
3.0137999,140.11168
3.0139999,140.11453
3.014075,140.11472
3.014075,140.11472
3.0142,140.11462
3.0144,140.11458
3.0146,140.11494
3.0148001,140.11598
3.0150001,140.11795
3.0151999,140.12109
3.0153999,140.12563
3.0154104,140.12592
3.0154104,140.12592
3.0156,140.13223
3.0158,140.14108
3.016,140.15146
3.0162001,140.16264
3.0164001,140.17393
3.0165999,140.18459
3.0166667,140.18788
3.0166667,140.18788
3.0167999,140.19391
3.017,140.20125
3.0172,140.20599
3.0174,140.20757
3.0174046,140.20755
3.0174046,140.20755
3.0176001,140.20732
3.0178001,140.20731
3.0179999,140.20779
3.0181999,140.20905
3.0184,140.21132
3.0186,140.21486
3.0187383,140.21817
3.0187383,140.21817
3.0188,140.21996
3.0190001,140.22737
3.0192001,140.23677
3.0193999,140.24745
3.0195999,140.2587
3.0197999,140.26978
3.02,140.27997
3.02,140.27997
3.0202,140.28859
3.0204,140.295
3.0206001,140.29858
3.0207338,140.29915
3.0207338,140.29915
3.0208001,140.29903
3.0209999,140.29874
3.0211999,140.29878
3.0214,140.29944
3.0216,140.30093
3.0218,140.30356
3.0220001,140.30754
3.0220664,140.3092
3.0220664,140.3092
3.0222001,140.31332
3.0223999,140.32147
3.0225999,140.33136
3.0228,140.34225
3.023,140.35345
3.0232,140.36423
3.0233333,140.37083
3.0233333,140.37083
3.0234001,140.37387
3.0236001,140.38171
3.0237999,140.3871
3.0239999,140.38948
3.0240633,140.38951
3.0240633,140.38951
3.0242,140.38922
3.0244,140.38893
3.0246,140.38907
3.0248001,140.38991
3.0250001,140.39171
3.0251999,140.39471
3.0253944,140.39902
3.0253944,140.39902
3.0253999,140.39915
3.0256,140.40576
3.0258,140.41454
3.026,140.4248
3.0262001,140.43584
3.0264001,140.44691
3.0265999,140.45729
3.0266666,140.46048
3.0266666,140.46048
3.0267999,140.46629
3.027,140.47325
3.0272,140.47755
3.0273926,140.47867
3.0273926,140.47867
3.0274,140.47865
3.0276,140.47815
3.0278001,140.47789
3.0280001,140.47816
3.0281999,140.47923
3.0283999,140.48137
3.0286,140.48479
3.0287225,140.48763
3.0287225,140.48763
3.0288,140.48982
3.029,140.49721
3.0292001,140.50655
3.0294001,140.51711
3.0295999,140.52818
3.0297999,140.53902
3.03,140.54892
3.03,140.54892
3.0302,140.55721
3.0304,140.5632
3.0306001,140.56636
3.0307221,140.56664
3.0307221,140.56664
3.0308001,140.56639
3.0309999,140.56586
3.0311999,140.56567
3.0314,140.56612
3.0316,140.56746
3.0318,140.56995
3.0320001,140.57382
3.0320506,140.57504
3.0320506,140.57504
3.0322001,140.57959
3.0323999,140.58769
3.0325999,140.59749
3.0328,140.60825
3.033,140.61926
3.0332,140.62978
3.0333333,140.63618
3.0333333,140.63618
3.0334001,140.63911
3.0336001,140.64659
3.0337999,140.65158
3.0339999,140.65349
3.0340517,140.65343
3.0340517,140.65343
3.0342,140.65291
3.0344,140.65237
3.0346,140.6523
3.0348001,140.65297
3.0350001,140.65462
3.0352001,140.6575
3.0353787,140.66132
3.0353787,140.66132
3.0353999,140.66187
3.0355999,140.66846
3.0358,140.67719
3.036,140.68735
3.0362,140.69823
3.0364001,140.70908
3.0366001,140.71919
3.0366666,140.72227
3.0366666,140.72227
3.0367999,140.72787
3.0369999,140.73445
3.0372,140.73834
3.0373809,140.73906
3.0373809,140.73906
3.0374,140.73898
3.0376,140.73822
3.0378001,140.73773
3.0380001,140.73782
3.0381999,140.73872
3.0383999,140.74071
3.0386,140.74403
3.0387068,140.74643
3.0387068,140.74643
3.0388,140.74902
3.039,140.75639
3.0392001,140.76566
3.0394001,140.77611
3.0395999,140.78699
3.0397999,140.79761
3.04,140.80722
3.04,140.80722
3.0402,140.81517
3.0404,140.82079
3.0406001,140.8235
3.0407104,140.82356
3.0407104,140.82356
3.0408001,140.82315
3.0409999,140.82237
3.0411999,140.82198
3.0414,140.82225
3.0416,140.82344
3.0418,140.82581
3.0420001,140.82957
3.0420351,140.83041
3.0420351,140.83041
3.0422001,140.83533
3.0423999,140.8434
3.0425999,140.85312
3.0427999,140.86374
3.043,140.87456
3.0432,140.88484
3.0433333,140.89104
3.0433333,140.89104
3.0434,140.89388
3.0436001,140.901
3.0438001,140.90558
3.0439999,140.90704
3.0440397,140.90692
3.0440397,140.90692
3.0441999,140.90616
3.0444,140.9054
3.0446,140.90514
3.0448,140.90562
3.0450001,140.90714
3.0452001,140.90991
3.0453634,140.91328
3.0453634,140.91328
3.0453999,140.9142
3.0455999,140.92079
3.0458,140.92947
3.046,140.93954
3.0462,140.95026
3.0464001,140.96091
3.0466001,140.97076
3.0466666,140.97375
3.0466666,140.97375
3.0467999,140.97913
3.0469999,140.98534
3.0472,140.98882
3.0473692,140.98918
3.0473692,140.98918
3.0474,140.98903
3.0476,140.98802
3.0478001,140.98732
3.0480001,140.98721
3.0481999,140.98798
3.0483999,140.98984
3.0486,140.99306
3.0486915,140.99506
3.0486915,140.99506
3.0488,140.99802
3.049,141.00537
3.0492001,141.01457
3.0494001,141.0249
3.0495999,141.03563
3.0497999,141.04601
3.05,141.05536
3.05,141.05536
3.0502,141.06296
3.0504,141.06819
3.0506001,141.07048
3.0506985,141.07036
3.0506985,141.07036
3.0508001,141.06978
3.0510001,141.06877
3.0511999,141.06818
3.0513999,141.06827
3.0516,141.06932
3.0518,141.07158
3.052,141.07529
3.0520201,141.07574
3.0520201,141.07574
3.0522001,141.08104
3.0524001,141.08907
3.0525999,141.09871
3.0527999,141.10919
3.053,141.11983
3.0532,141.12985
3.0533333,141.13586
3.0533333,141.13586
3.0534,141.1386
3.0536001,141.14537
3.0538001,141.14955
3.0539999,141.15059
3.054028,141.15045
3.054028,141.15045
3.0541999,141.14941
3.0544,141.14845
3.0546,141.14799
3.0548,141.14833
3.0550001,141.14972
3.0552001,141.15239
3.0553484,141.15536
3.0553484,141.15536
3.0553999,141.15665
3.0555999,141.16324
3.0558,141.17188
3.056,141.18184
3.0562,141.19241
3.0564001,141.20285
3.0566001,141.21245
3.0566666,141.21533
3.0566666,141.21533
3.0567999,141.22049
3.0569999,141.22635
3.0572,141.2294
3.0573575,141.22949
3.0573575,141.22949
3.0574,141.2292
3.0576,141.22798
3.0578001,141.22708
3.0580001,141.22681
3.0581999,141.22742
3.0583999,141.22917
3.0585999,141.23232
3.0586767,141.23393
3.0586767,141.23393
3.0588,141.23726
3.059,141.2446
3.0592,141.25374
3.0594001,141.26395
3.0596001,141.27451
3.0597999,141.28467
3.0599999,141.29373
3.0599999,141.29373
3.0599999,141.29373
3.0599999,141.29373
3.0602,141.30101
3.0604,141.30588
3.0606,141.30774
3.0606868,141.30748
3.0606868,141.30748
3.0608001,141.3067
3.0610001,141.30548
3.0611999,141.3047
3.0613999,141.30464
3.0616,141.30557
3.0618,141.30772
3.062,141.31136
3.0620053,141.31148
3.0620053,141.31148
3.0622001,141.31712
3.0624001,141.32513
3.0625999,141.33469
3.0627999,141.34505
3.063,141.35548
3.0632,141.36528
3.0633333,141.37111
3.0633333,141.37111
3.0634,141.37373
3.0636001,141.38017
3.0638001,141.38396
3.0639999,141.38457
3.0640163,141.38446
3.0640163,141.38446
3.0641999,141.38315
3.0644,141.38197
3.0646,141.38135
3.0648,141.38155
3.0650001,141.38281
3.0652001,141.38541
3.0653336,141.388
3.0653336,141.388
3.0653999,141.38963
3.0655999,141.39621
3.0658,141.4048
3.066,141.41467
3.0662,141.42511
3.0664001,141.43535
3.0666001,141.44469
3.0666666,141.44748
3.0666666,141.44748
3.0668001,141.45242
3.0669999,141.45793
3.0671999,141.46059
3.0673456,141.46042
3.0673456,141.46042
3.0674,141.45999
3.0676,141.45856
3.0678,141.45747
3.0680001,141.45703
3.0682001,141.45752
3.0683999,141.45917
3.0685999,141.46225
3.0686622,141.46352
3.0686622,141.46352
3.0688,141.46719
3.069,141.47452
3.0692,141.4836
3.0694001,141.4937
3.0696001,141.50409
3.0697999,141.51404
3.0699999,141.52283
3.0699999,141.52283
3.0702,141.52979
3.0704,141.53429
3.0706,141.53574
3.0706751,141.53539
3.0706751,141.53539
3.0708001,141.53438
3.0710001,141.53296
3.0711999,141.53201
3.0713999,141.5318
3.0716,141.53261
3.0718,141.53468
3.0719907,141.53806
3.0719907,141.53806
3.072,141.53825
3.0722001,141.54404
3.0724001,141.55203
3.0725999,141.56151
3.0727999,141.57173
3.073,141.582
3.0732,141.59155
3.0733333,141.5972
3.0733333,141.5972
3.0734,141.59972
3.0736001,141.60582
3.0738001,141.60922
3.0739999,141.60941
3.0740044,141.60936
3.0740044,141.60936
3.0741999,141.60776
3.0743999,141.6064
3.0746,141.60562
3.0748,141.60568
3.075,141.60684
3.0752001,141.60938
3.0753193,141.61162
3.0753193,141.61162
3.0754001,141.61357
3.0755999,141.62016
3.0757999,141.62872
3.076,141.6385
3.0762,141.64877
3.0764,141.65881
3.0766001,141.66791
3.0766666,141.67061
3.0766666,141.67061
3.0768001,141.67534
3.0769999,141.6805
3.0771999,141.68275
3.0773339,141.68239
3.0773339,141.68239
3.0774,141.68181
3.0776,141.68016
3.0778,141.67891
3.0780001,141.67833
3.0782001,141.6787
3.0783999,141.68025
3.0785999,141.68326
3.0786479,141.68422
3.0786479,141.68422
3.0788,141.68822
3.079,141.69554
3.0792,141.70456
3.0794001,141.71455
3.0796001,141.72478
3.0797999,141.73451
3.0799999,141.74304
3.0799999,141.74304
3.0799999,141.74304
3.0799999,141.74304
3.0802,141.74968
3.0804,141.75381
3.0806,141.75485
3.0806632,141.75446
3.0806632,141.75446
3.0808001,141.75322
3.0810001,141.75162
3.0811999,141.7505
3.0813999,141.75018
3.0816,141.75089
3.0818,141.75288
3.0819764,141.75592
3.0819764,141.75592
3.082,141.75642
3.0822001,141.76224
3.0824001,141.7702
3.0826001,141.77962
3.0827999,141.78973
3.0829999,141.79982
3.0832,141.80916
3.0833333,141.81461
3.0833333,141.81461
3.0834,141.81703
3.0836,141.8228
3.0838001,141.82585
3.0839922,141.82568
3.0839922,141.82568
3.0840001,141.82561
3.0841999,141.82378
3.0843999,141.82225
3.0846,141.82133
3.0848,141.8213
3.085,141.82239
3.0852001,141.82486
3.0853052,141.8268
3.0853052,141.8268
3.0854001,141.82907
3.0855999,141.83569
3.0857999,141.84422
3.086,141.85393
3.0862,141.86407
3.0864,141.87393
3.0866001,141.88278
3.0866666,141.88539
3.0866666,141.88539
3.0868001,141.88994
3.0869999,141.89476
3.0871999,141.89664
3.0873215,141.89612
3.0873215,141.89612
3.0874,141.89536
3.0876,141.89354
3.0878,141.89215
3.0880001,141.89146
3.0882001,141.89175
3.0883999,141.89326
3.0885999,141.89626
3.088634,141.89693
3.088634,141.89693
3.0888,141.90126
3.089,141.9086
3.0892,141.91759
3.0894001,141.92749
3.0896001,141.93758
3.0897999,141.94713
3.0899999,141.95541
3.0899999,141.95541
3.0901999,141.96176
3.0904,141.96555
3.0906,141.9662
3.0906506,141.96582
3.0906506,141.96582
3.0908,141.96434
3.0910001,141.96259
3.0912001,141.96136
3.0913999,141.96094
3.0915999,141.96159
3.0918,141.96356
3.0919628,141.96629
3.0919628,141.96629
3.092,141.9671
3.0922,141.97296
3.0924001,141.98094
3.0926001,141.9903
3.0927999,142.00032
