"Time","rectifier.thyristor.idealThyristor[1].off","rectifier.thyristor.idealThyristor[2].off","rectifier.thyristor.idealThyristor[3].off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulsem.twomPulse.timerPositive[1].entryTime","pulsem.twomPulse.timerPositive[2].entryTime","pulsem.twomPulse.timerPositive[3].entryTime","pulsem.twomPulse.timerNegative[1].entryTime","pulsem.twomPulse.timerNegative[2].entryTime","pulsem.twomPulse.timerNegative[3].entryTime","inductor.i"
4.9727998,0,1,1,1.3485527,0.068049051,7097.791,38.61887,2.6752322,0.016398836,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.557646
4.973,0,1,1,1.3485527,0.04346922,7097.791,41.640308,2.6752322,0.016907908,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.5328848
4.9731998,0,1,1,1.3485527,0.017740648,7097.791,44.950607,2.6752322,0.017411921,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.507076
4.9733067,0,1,1,1.3485527,0.0035875321,7097.791,46.82906,2.6752322,0.017678523,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.4929228
4.9733067,1,0,1,1.3485527,0.0035875321,7097.791,46.82906,2.6752322,0.017678523,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.4929228
4.9733334,1,0,1,1.3485527,0.0071923714,7097.791,47.31588,2.6752322,0.017745117,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.4965303
4.9733334,1,0,1,1.0788558,0,7097.3823,0,2.6617675,0,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.4965303
4.9734001,1,0,1,1.0788558,0.0089264959,7097.3823,1.1952511,2.6617675,0.00016673353,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.5054555
4.9735999,1,0,1,1.0788558,0.035015509,7097.3823,4.5989079,2.6617675,0.00067044562,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.5314703
4.9738002,1,0,1,1.0788558,0.059989214,7097.3823,7.7179036,2.6617675,0.0011792405,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.5562682
4.974,1,0,1,1.0788558,0.083749063,7097.3823,10.54122,2.6617675,0.0016928655,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.5797555
4.9741998,1,0,1,1.0788558,0.10620128,7097.3823,13.062493,2.6617675,0.0022110494,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.6018441
4.9744,1,0,1,1.0788558,0.12725726,7097.3823,15.280126,2.6617675,0.0027335044,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.6224508
4.9745998,1,0,1,1.0788558,0.14683391,7097.3823,17.197304,2.6617675,0.0032599261,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.641499
4.9748001,1,0,1,1.0788558,0.164854,7097.3823,18.821949,2.6617675,0.0037899958,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.6589179
4.9749999,1,0,1,1.0788558,0.18124637,7097.3823,20.166605,2.6617675,0.0043233801,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.6746426
4.9749999,1,0,1,1.0788558,0.18124638,7097.3823,20.166607,2.6617675,0.004323381,4.9616666,4.9683332,4.9549999,4.9716668,4.9583335,4.9650002,2.6746426
4.9749999,1,0,1,1.0788558,0.18124638,7097.3823,20.166607,2.6617675,0.004323381,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.6746426
4.9752002,1,0,1,1.0788558,0.19594605,7097.3823,21.248369,2.6617675,0.0048597348,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.6886151
4.9754,1,0,1,1.0788558,0.20889556,7097.3823,22.088144,2.6617675,0.0053987051,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7007852
4.9755998,1,0,1,1.0788558,0.2200435,7097.3823,22.710922,2.6617675,0.0059399256,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7111087
4.9758,1,0,1,1.0788558,0.22934592,7097.3823,23.145042,2.6617675,0.0064830231,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7195492
4.9759998,1,0,1,1.0788558,0.23676613,7097.3823,23.421829,2.6617675,0.0070276177,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7260776
4.9762001,1,0,1,1.0788558,0.24227479,7097.3823,23.57509,2.6617675,0.0075733252,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7306721
4.9763999,1,0,1,1.0788558,0.24585018,7097.3823,23.640577,2.6617675,0.0081197564,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7333188
4.9766002,1,0,1,1.0788558,0.2474782,7097.3823,23.655409,2.6617675,0.0086665219,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7340114
4.9766431,1,0,1,1.0788558,0.24757348,7097.3823,23.655634,2.6617675,0.0087849302,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7339041
4.9766431,1,0,1,1.0788558,0.24757348,7097.3823,23.655634,2.6617675,0.0087849302,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7339041
4.9768,1,0,1,1.0788558,0.24715245,7097.3823,23.657591,2.6617675,0.0092132306,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7327516
4.9770002,1,0,1,1.0788558,0.24487424,7097.3823,23.68511,2.6617675,0.0097594932,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7295482
4.9772,1,0,1,1.0788558,0.24065255,7097.3823,23.775774,2.6617675,0.010304921,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7244179
4.9773998,1,0,1,1.0788558,0.234504,7097.3823,23.966312,2.6617675,0.010849133,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7173851
4.9776001,1,0,1,1.0788558,0.22645278,7097.3823,24.291899,2.6617675,0.011391751,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.7084816
4.9777999,1,0,1,1.0788558,0.21653073,7097.3823,24.785563,2.6617675,0.011932404,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.6977463
4.9780002,1,0,1,1.0788558,0.204777,7097.3823,25.477674,2.6617675,0.012470731,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.6852262
4.9782,1,0,1,1.0788558,0.191238,7097.3823,26.395487,2.6617675,0.013006379,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.6709743
4.9783335,1,0,1,1.0788558,0.18124631,7097.3823,27.144608,2.6617675,0.01336182,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.6605403
4.9783335,1,0,1,1.0788558,0.18124628,7097.3823,27.144609,2.6617675,0.013361821,4.9616666,4.9683332,4.9749999,4.9716668,4.9583335,4.9650002,2.6605403
4.9783335,1,0,1,1.0788558,0.18124628,7097.3823,27.144609,2.6617675,0.013361821,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6605403
4.9784002,1,0,1,1.0788558,0.1759672,7097.3823,27.562702,2.6617675,0.013539008,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6550508
4.9786,1,0,1,1.0788558,0.15902483,7097.3823,28.999043,2.6617675,0.014068292,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6375227
4.9787998,1,0,1,1.0788558,0.14047776,7097.3823,30.720005,2.6617675,0.014593915,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6184633
4.9790001,1,0,1,1.0788558,0.12039918,7097.3823,32.736652,2.6617675,0.015115581,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5979514
4.9791999,1,0,1,1.0788558,0.098868273,7097.3823,35.055378,2.6617675,0.015633006,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.576072
4.9794002,1,0,1,1.0788558,0.075970054,7097.3823,37.677746,2.6617675,0.016145924,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5529153
4.9796,1,0,1,1.0788558,0.051794913,7097.3823,40.600563,2.6617675,0.016654093,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5285769
4.9798002,1,0,1,1.0788558,0.02643819,7097.3823,43.815918,2.6617675,0.017157283,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5031562
4.97998,1,0,1,1.0788558,0.00269221,7097.3823,46.949211,2.6617675,0.017605679,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.4794414
4.97998,1,1,0,1.0788558,0.00269221,7097.3823,46.949211,2.6617675,0.017605679,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.4794414
4.98,1,1,0,1.0788558,0.0053942213,7097.3823,47.313892,2.6617675,0.017655345,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.482151
4.98,1,1,0,0.80913317,0,7097.0835,0,2.6483016,0,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.482151
4.9801998,1,1,0,0.80913317,0.026438097,7097.0835,3.4953086,2.6483016,0.00049909472,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5086074
4.9804001,1,1,0,0.80913317,0.051794745,7097.0835,6.7106423,2.6483016,0.0010033639,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5338786
4.9805999,1,1,0,0.80913317,0.075969875,7097.0835,9.6334581,2.6483016,0.0015125609,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5578697
4.9808002,1,1,0,0.80913317,0.098868079,7097.0835,12.255826,2.6483016,0.0020264206,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.5804908
4.9809999,1,1,0,0.80913317,0.12039898,7097.0835,14.574554,2.6483016,0.0025446601,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6016569
4.9812002,1,1,0,0.80913317,0.14047761,7097.0835,16.591236,2.6483016,0.003066981,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.621289
4.9814,1,1,0,0.80913317,0.15902478,7097.0835,18.312223,2.6483016,0.0035930688,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6393144
4.9815998,1,1,0,0.80913317,0.17596725,7097.0835,19.748543,2.6483016,0.0041225958,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6556664
4.9816666,1,1,0,0.80913317,0.18124637,7097.0835,20.166605,2.6483016,0.0042998092,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6607347
4.9816666,1,1,0,0.80913317,0.18124638,7097.0835,20.166607,2.6483016,0.0042998102,4.9616666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6607347
4.9816666,1,1,0,0.80913317,0.18124638,7097.0835,20.166607,2.6483016,0.0042998102,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6607347
4.9818001,1,1,0,0.80913317,0.19123791,7097.0835,20.915791,2.6483016,0.0046552191,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6702845
4.9819999,1,1,0,0.80913317,0.20477685,7097.0835,21.833635,2.6483016,0.005190589,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6831162
4.9822001,1,1,0,0.80913317,0.21653056,7097.0835,22.525757,2.6483016,0.005728343,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6941147
4.9823999,1,1,0,0.80913317,0.22645259,7097.0835,23.019421,2.6483016,0.0062681101,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.7032416
4.9826002,1,1,0,0.80913317,0.23450382,7097.0835,23.345007,2.6483016,0.0068095126,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.7104647
4.9828,1,1,0,0.80913317,0.24065246,7097.0835,23.535555,2.6483016,0.0073521673,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.7157602
4.9829998,1,1,0,0.80913317,0.24487422,7097.0835,23.62623,2.6483016,0.0078956867,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.7191117
4.9832001,1,1,0,0.80913317,0.24715246,7097.0835,23.653761,2.6483016,0.0084396815,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.72051
4.9833164,1,1,0,0.80913317,0.24758001,7097.0835,23.65564,2.6483016,0.0087570306,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.720423
4.9833164,1,1,0,0.80913317,0.24758001,7097.0835,23.65564,2.6483016,0.0087570306,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.720423
4.9833999,1,1,0,0.80913317,0.2474782,7097.0835,23.65592,2.6483016,0.0089837601,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.719954
4.9836001,1,1,0,0.80913317,0.24585018,7097.0835,23.670786,2.6483016,0.0095275324,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.7174506
4.9837999,1,1,0,0.80913317,0.24227488,7097.0835,23.736248,2.6483016,0.010070612,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.7130136
4.9840002,1,1,0,0.80913317,0.23676635,7097.0835,23.88949,2.6483016,0.010612611,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.7066653
4.9842,1,1,0,0.80913317,0.22934628,7097.0835,24.166256,2.6483016,0.011153152,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6984344
4.9843998,1,1,0,0.80913317,0.22004384,7097.0835,24.600376,2.6483016,0.011691862,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6883576
4.9846001,1,1,0,0.80913317,0.20889588,7097.0835,25.223146,2.6483016,0.012228375,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6764793
4.9847999,1,1,0,0.80913317,0.19594638,7097.0835,26.062906,2.6483016,0.012762337,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6628506
4.9850001,1,1,0,0.80913317,0.18124647,7097.0835,27.144581,2.6483016,0.013293402,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6475296
4.9850001,1,1,0,0.80913317,0.18124646,7097.0835,27.144583,2.6483016,0.013293402,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9650002,2.6475296
4.9850001,1,1,0,0.80913317,0.18124646,7097.0835,27.144583,2.6483016,0.013293402,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6475296
4.9851999,1,1,0,0.80913317,0.16485421,7097.0835,28.489292,2.6483016,0.01382124,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6305804
4.9854002,1,1,0,0.80913317,0.14683419,7097.0835,30.113918,2.6483016,0.014345531,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6120746
4.9856,1,1,0,0.80913317,0.12725762,7097.0835,32.031063,2.6483016,0.014865971,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5920892
4.9857998,1,1,0,0.80913317,0.10620165,7097.0835,34.24868,2.6483016,0.015382274,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5707073
4.9860001,1,1,0,0.80913317,0.083749413,7097.0835,36.769958,2.6483016,0.015894167,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5480173
4.9861999,1,1,0,0.80913317,0.059989557,7097.0835,39.593273,2.6483016,0.016401399,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5241127
4.9864001,1,1,0,0.80913317,0.035015807,7097.0835,42.71228,2.6483016,0.016903738,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.4990921
4.9865999,1,1,0,0.80913317,0.0089266822,7097.0835,46.115967,2.6483016,0.017400969,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.4730585
4.9866533,1,1,0,0.80913317,0.0017960677,7097.0835,47.069569,2.6483016,0.017532645,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.4659603
4.9866533,0,1,1,0.80913317,0.0017960677,7097.0835,47.069569,2.6483016,0.017532645,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.4659603
4.9866667,0,1,1,0.80913317,0.003596328,7097.0835,47.312397,2.6483016,0.017565569,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.4677694
4.9866667,0,1,1,0.53944921,0,7096.8599,0,2.6348352,0,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.4677694
4.9868002,0,1,1,0.53944921,0.017740488,7096.8599,2.3605645,2.6348352,0.00033022827,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.4855719
4.987,0,1,1,0.53944921,0.04346896,7096.8599,5.6708407,2.6348352,0.00082993612,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5113063
4.9871998,0,1,1,0.53944921,0.068048768,7096.8599,8.6922731,2.6348352,0.0013346674,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5357914
4.9874001,0,1,1,0.53944921,0.091382913,7096.8599,11.415382,2.6348352,0.0018441633,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5589356
4.9875998,0,1,1,0.53944921,0.11337929,7096.8599,13.835382,2.6348352,0.0023581467,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.5806525
4.9878001,0,1,1,0.53944921,0.13395111,7096.8599,15.952274,2.6348352,0.0028763236,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6008606
4.9879999,0,1,1,0.53944921,0.15301719,7096.8599,17.77083,2.6348352,0.0033983856,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6194856
4.9882002,0,1,1,0.53944921,0.17050232,7096.8599,19.300529,2.6348352,0.0039240085,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6364582
4.9883332,0,1,1,0.53944921,0.18124637,7096.8599,20.166605,2.6348352,0.0042762351,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6468244
4.9883332,0,1,1,0.53944921,0.18124638,7096.8599,20.166607,2.6348352,0.0042762361,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,2.6468244
4.9883332,0,1,1,0.53944921,0.18124638,7096.8599,20.166607,2.6348352,0.0042762361,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6468244
4.9884,0,1,1,0.53944921,0.18633734,7096.8599,20.555452,2.6348352,0.0044528544,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6517162
4.9885998,0,1,1,0.53944921,0.20045972,7096.8599,21.55402,2.6348352,0.0049845753,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6652043
4.9888,0,1,1,0.53944921,0.21281405,7096.8599,22.318514,2.6348352,0.0055188141,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6768739
4.9889998,0,1,1,0.53944921,0.22335133,7096.8599,22.875101,2.6348352,0.0060552009,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6866834
4.9892001,0,1,1,0.53944921,0.23203006,7096.8599,23.253162,2.6348352,0.0065933606,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6945989
4.9893999,0,1,1,0.53944921,0.23881596,7096.8599,23.484911,2.6348352,0.0071329125,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.7005937
4.9896002,0,1,1,0.53944921,0.24368225,7096.8599,23.60486,2.6348352,0.0076734689,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.704649
4.9898,0,1,1,0.53944921,0.2466097,7096.8599,23.649286,2.6348352,0.0082146414,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.706753
4.9899898,0,1,1,0.53944921,0.24758436,7096.8599,23.655642,2.6348352,0.0087289438,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.7069411
4.9899898,0,1,1,0.53944921,0.24758436,7096.8599,23.655642,2.6348352,0.0087289438,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.7069411
4.9899998,0,1,1,0.53944921,0.2475868,7096.8599,23.655643,2.6348352,0.0087560397,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.706902
4.9902,0,1,1,0.53944921,0.2466097,7096.8599,23.662071,2.6348352,0.0092972722,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.7051003
4.9903998,0,1,1,0.53944921,0.2436823,7096.8599,23.706476,2.6348352,0.0098379496,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.7013593
4.9906001,0,1,1,0.53944921,0.23881616,7096.8599,23.826408,2.6348352,0.010377687,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6956985
4.9907999,0,1,1,0.53944921,0.23203038,7096.8599,24.058136,2.6348352,0.010916104,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6881444
4.9910002,0,1,1,0.53944921,0.22335167,7096.8599,24.436193,2.6348352,0.011452822,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6787312
4.9912,0,1,1,0.53944921,0.21281435,7096.8599,24.992775,2.6348352,0.011987475,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.667501
4.9913998,0,1,1,0.53944921,0.20046003,7096.8599,25.757257,2.6348352,0.012519704,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6545019
4.9916,0,1,1,0.53944921,0.18633747,7096.8599,26.755753,2.6348352,0.013049161,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6397903
4.9916668,0,1,1,0.53944921,0.18124647,7096.8599,27.144575,2.6348352,0.013224971,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6345165
4.9916668,0,1,1,0.53944921,0.18124644,7096.8599,27.144577,2.6348352,0.013224972,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,2.6345165
4.9916668,0,1,1,0.53944921,0.18124644,7096.8599,27.144577,2.6348352,0.013224972,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.6345165
4.9917998,0,1,1,0.53944921,0.17050248,7096.8599,28.0107,2.6348352,0.01357551,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.6234283
4.9920001,0,1,1,0.53944921,0.15301745,7096.8599,29.540396,2.6348352,0.014098427,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.605485
4.9921999,0,1,1,0.53944921,0.13395144,7096.8599,31.358923,2.6348352,0.014617604,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5860355
4.9924002,0,1,1,0.53944921,0.11337966,7096.8599,33.475788,2.6348352,0.015132747,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5651608
4.9926,0,1,1,0.53944921,0.091383256,7096.8599,35.89579,2.6348352,0.01564358,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5429478
4.9928002,0,1,1,0.53944921,0.068049103,7096.8599,38.6189,2.6348352,0.016149843,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5194883
4.993,0,1,1,0.53944921,0.043469273,7096.8599,41.640335,2.6348352,0.016651297,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4948792
4.9931998,0,1,1,0.53944921,0.0177407,7096.8599,44.950638,2.6348352,0.017147725,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4692223
4.9933267,0,1,1,0.53944921,0.00089864741,7096.8599,47.190247,2.6348352,0.01745942,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4524794
4.9933267,1,0,1,0.53944921,0.00089864741,7096.8599,47.190247,2.6348352,0.01745942,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4524794
4.9933333,1,0,1,0.53944921,0.0017982356,7096.8599,47.311512,2.6348352,0.017475789,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4533851
4.9933333,1,0,1,0.26973534,0,7096.7271,0,2.6213684,0,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4533851
4.9934001,1,0,1,0.26973534,0.0089264968,7096.7271,1.1952511,2.6213684,0.00016385909,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4623678
4.9935999,1,0,1,0.26973534,0.035015509,7096.7271,4.5989079,2.6213684,0.00065897079,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.4885545
4.9938002,1,0,1,0.26973534,0.059989214,7096.7271,7.7179036,2.6213684,0.0011591997,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5135238
4.994,1,0,1,0.26973534,0.083749063,7096.7271,10.54122,2.6213684,0.0016642929,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5371816
4.9942002,1,0,1,0.26973534,0.10620128,7096.7271,13.062493,2.6213684,0.0021739791,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5594401
4.9944,1,0,1,0.26973534,0.12725726,7096.7271,15.280126,2.6213684,0.0026879702,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5802164
4.9945998,1,0,1,0.26973534,0.14683391,7096.7271,17.197304,2.6213684,0.0032059618,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.5994332
4.9948001,1,0,1,0.26973534,0.164854,7096.7271,18.821949,2.6213684,0.0037276351,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.6170199
4.9949999,1,0,1,0.26973534,0.18124637,7096.7271,20.166605,2.6213684,0.0042526564,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.6329117
4.9949999,1,0,1,0.26973534,0.18124638,7096.7271,20.166607,2.6213684,0.0042526573,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,2.6329117
4.9949999,1,0,1,0.26973534,0.18124638,7096.7271,20.166607,2.6213684,0.0042526573,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,2.6329117
4.9952002,1,0,1,0.26973534,0.19594605,7096.7271,21.248369,2.6213684,0.0047806818,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,2.6470509
4.9954,1,0,1,0.26973534,0.20889556,7096.7271,22.088144,2.6213684,0.0053113559,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,2.6593869
4.9956002,1,0,1,0.26973534,0.2200435,7096.7271,22.710922,2.6213684,0.0058443132,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,2.6698756
