"Time","der2.y","der4.y","der1.y","der3.y"
0.3592,0,0,-0,0
0.36000001,0,0,-0,0
0.3608,0,0,-0,0
0.36160001,0,0,-0,0
0.3624,0,0,-0,0
0.36320001,0,0,-0,0
0.36399999,0,0,-0,0
0.36480001,0,0,-0,0
0.36559999,0,0,-0,0
0.3664,0,0,-0,0
0.36719999,0,0,-0,0
0.368,0,0,-0,0
0.36880001,0,0,-0,0
0.3696,0,0,-0,0
0.37040001,0,0,-0,0
0.3712,0,0,-0,0
0.37200001,0,0,-0,0
0.37279999,0,0,-0,0
0.37360001,0,0,-0,0
0.37439999,0,0,-0,0
0.3752,0,0,-0,0
0.37599999,0,0,-0,0
0.3768,0,0,-0,0
0.37760001,0,0,-0,0
0.3784,0,0,-0,0
0.37920001,0,0,-0,0
0.38,0,0,-0,0
0.38080001,0,0,-0,0
0.38159999,0,0,-0,0
0.38240001,0,0,-0,0
0.38319999,0,0,-0,0
0.384,0,0,-0,0
0.38479999,0,0,-0,0
0.3856,0,0,-0,0
0.38640001,0,0,-0,0
0.3872,0,0,-0,0
0.38800001,0,0,-0,0
0.3888,0,0,-0,0
0.38960001,0,0,-0,0
0.39039999,0,0,-0,0
0.39120001,0,0,-0,0
0.39199999,0,0,-0,0
0.3928,0,0,-0,0
0.39359999,0,0,-0,0
0.3944,0,0,-0,0
0.39520001,0,0,-0,0
0.396,0,0,-0,0
0.39680001,0,0,-0,0
0.3976,0,0,-0,0
0.39840001,0,0,-0,0
0.39919999,0,0,-0,0
0.40000001,0,0,-0,0
0.40079999,0,0,-0,0
0.4016,0,0,-0,0
0.40239999,0,0,-0,0
0.4032,0,0,-0,0
0.40400001,0,0,-0,0
0.4048,0,0,-0,0
0.40560001,0,0,-0,0
0.4064,0,0,-0,0
0.40720001,0,0,-0,0
0.40799999,0,0,-0,0
0.40880001,0,0,-0,0
0.40959999,0,0,-0,0
0.4104,0,0,-0,0
0.41119999,0,0,-0,0
0.412,0,0,-0,0
0.41280001,0,0,-0,0
0.4136,0,0,-0,0
0.41440001,0,0,-0,0
0.4152,0,0,-0,0
0.41600001,0,0,-0,0
0.41679999,0,0,-0,0
0.41760001,0,0,-0,0
0.41839999,0,0,-0,0
0.4192,0,0,-0,0
0.41999999,0,0,-0,0
0.4208,0,0,-0,0
0.42160001,0,0,-0,0
0.4224,0,0,-0,0
0.42320001,0,0,-0,0
0.42399999,0,0,-0,0
0.42480001,0,0,-0,0
0.42559999,0,0,-0,0
0.42640001,0,0,-0,0
0.42719999,0,0,-0,0
0.428,0,0,-0,0
0.42879999,0,0,-0,0
0.4296,0,0,-0,0
0.43040001,0,0,-0,0
0.4312,0,0,-0,0
0.43200001,0,0,-0,0
0.43279999,0,0,-0,0
0.43360001,0,0,-0,0
0.43439999,0,0,-0,0
0.43520001,0,0,-0,0
0.43599999,0,0,-0,0
0.4368,0,0,-0,0
0.43759999,0,0,-0,0
0.4384,0,0,-0,0
0.43920001,0,0,-0,0
0.44,0,0,-0,0
0.44080001,0,0,-0,0
0.44159999,0,0,-0,0
0.44240001,0,0,-0,0
0.44319999,0,0,-0,0
0.44400001,0,0,-0,0
0.44479999,0,0,-0,0
0.4456,0,0,-0,0
0.44639999,0,0,-0,0
0.4472,0,0,-0,0
0.44800001,0,0,-0,0
0.4488,0,0,-0,0
0.44960001,0,0,-0,0
0.45039999,0,0,-0,0
0.45120001,0,0,-0,0
0.45199999,0,0,-0,0
0.45280001,0,0,-0,0
0.45359999,0,0,-0,0
0.4544,0,0,-0,0
0.45519999,0,0,-0,0
0.456,0,0,-0,0
0.45680001,0,0,-0,0
0.4576,0,0,-0,0
0.45840001,0,0,-0,0
0.45919999,0,0,-0,0
0.46000001,0,0,-0,0
0.46079999,0,0,-0,0
0.46160001,0,0,-0,0
0.46239999,0,0,-0,0
0.4632,0,0,-0,0
0.46399999,0,0,-0,0
0.4648,0,0,-0,0
0.46560001,0,0,-0,0
0.4664,0,0,-0,0
0.46720001,0,0,-0,0
0.46799999,0,0,-0,0
0.46880001,0,0,-0,0
0.46959999,0,0,-0,0
0.47040001,0,0,-0,0
0.47119999,0,0,-0,0
0.472,0,0,-0,0
0.47279999,0,0,-0,0
0.4736,0,0,-0,0
0.47440001,0,0,-0,0
0.4752,0,0,-0,0
0.47600001,0,0,-0,0
0.47679999,0,0,-0,0
0.47760001,0,0,-0,0
0.47839999,0,0,-0,0
0.47920001,0,0,-0,0
0.47999999,0,0,-0,0
0.4808,0,0,-0,0
0.48159999,0,0,-0,0
0.4824,0,0,-0,0
0.48320001,0,0,-0,0
0.484,0,0,-0,0
0.48480001,0,0,-0,0
0.48559999,0,0,-0,0
0.48640001,0,0,-0,0
0.48719999,0,0,-0,0
0.48800001,0,0,-0,0
0.48879999,0,0,-0,0
0.4896,0,0,-0,0
0.49039999,0,0,-0,0
0.4912,0,0,-0,0
0.49200001,0,0,-0,0
0.4928,0,0,-0,0
0.49360001,0,0,-0,0
0.49439999,0,0,-0,0
0.49520001,0,0,-0,0
0.49599999,0,0,-0,0
0.49680001,0,0,-0,0
0.49759999,0,0,-0,0
0.4984,0,0,-0,0
0.49919999,0,0,-0,0
0.5,0,0,-0,0
0.50080001,0,0,-0,0
0.50160003,0,0,-0,0
0.50239998,0,0,-0,0
0.50319999,0,0,-0,0
0.50400001,0,0,-0,0
0.50480002,0,0,-0,0
0.50559998,0,0,-0,0
0.50639999,0,0,-0,0
0.5072,0,0,-0,0
0.50800002,0,0,-0,0
0.50880003,0,0,-0,0
0.50959998,0,0,-0,0
0.5104,0,0,-0,0
0.51120001,0,0,-0,0
0.51200002,0,0,-0,0
0.51279998,0,0,-0,0
0.51359999,0,0,-0,0
0.51440001,0,0,-0,0
0.51520002,0,0,-0,0
0.51599997,0,0,-0,0
0.51679999,0,0,-0,0
0.5176,0,0,-0,0
0.51840001,0,0,-0,0
0.51920003,0,0,-0,0
0.51999998,0,0,-0,0
0.52079999,0,0,-0,0
0.52160001,0,0,-0,0
0.52240002,0,0,-0,0
0.52319998,0,0,-0,0
0.52399999,0,0,-0,0
0.5248,0,0,-0,0
0.52560002,0,0,-0,0
0.52640003,0,0,-0,0
0.52719998,0,0,-0,0
0.528,0,0,-0,0
0.52880001,0,0,-0,0
0.52960002,0,0,-0,0
0.53039998,0,0,-0,0
0.53119999,0,0,-0,0
0.53200001,0,0,-0,0
0.53280002,0,0,-0,0
0.53359997,0,0,-0,0
0.53439999,0,0,-0,0
0.5352,0,0,-0,0
0.53600001,0,0,-0,0
0.53680003,0,0,-0,0
0.53759998,0,0,-0,0
0.53839999,0,0,-0,0
0.53920001,0,0,-0,0
0.54000002,0,0,-0,0
0.54079998,0,0,-0,0
0.54159999,0,0,-0,0
0.5424,0,0,-0,0
0.54320002,0,0,-0,0
0.54400003,0,0,-0,0
0.54479998,0,0,-0,0
0.5456,0,0,-0,0
0.54640001,0,0,-0,0
0.54720002,0,0,-0,0
0.54799998,0,0,-0,0
0.54879999,0,0,-0,0
0.54960001,0,0,-0,0
0.55040002,0,0,-0,0
0.55119997,0,0,-0,0
0.55199999,0,0,-0,0
0.5528,0,0,-0,0
0.55360001,0,0,-0,0
0.55440003,0,0,-0,0
0.55519998,0,0,-0,0
0.55599999,0,0,-0,0
0.55680001,0,0,-0,0
0.55760002,0,0,-0,0
0.55839998,0,0,-0,0
0.55919999,0,0,-0,0
0.56,0,0,-0,0
0.56080002,0,0,-0,0
0.56160003,0,0,-0,0
0.56239998,0,0,-0,0
0.5632,0,0,-0,0
0.56400001,0,0,-0,0
0.56480002,0,0,-0,0
0.56559998,0,0,-0,0
0.56639999,0,0,-0,0
0.56720001,0,0,-0,0
0.56800002,0,0,-0,0
0.56879997,0,0,-0,0
0.56959999,0,0,-0,0
0.5704,0,0,-0,0
0.57120001,0,0,-0,0
0.57200003,0,0,-0,0
0.57279998,0,0,-0,0
0.57359999,0,0,-0,0
0.57440001,0,0,-0,0
0.57520002,0,0,-0,0
0.57599998,0,0,-0,0
0.57679999,0,0,-0,0
0.5776,0,0,-0,0
0.57840002,0,0,-0,0
0.57920003,0,0,-0,0
0.57999998,0,0,-0,0
0.5808,0,0,-0,0
0.58160001,0,0,-0,0
0.58240002,0,0,-0,0
0.58319998,0,0,-0,0
0.58399999,0,0,-0,0
0.5848,0,0,-0,0
0.58560002,0,0,-0,0
0.58639997,0,0,-0,0
0.58719999,0,0,-0,0
0.588,0,0,-0,0
0.58880001,0,0,-0,0
0.58960003,0,0,-0,0
0.59039998,0,0,-0,0
0.59119999,0,0,-0,0
0.59200001,0,0,-0,0
0.59280002,0,0,-0,0
0.59359998,0,0,-0,0
0.59439999,0,0,-0,0
0.5952,0,0,-0,0
0.59600002,0,0,-0,0
0.59680003,0,0,-0,0
0.59759998,0,0,-0,0
0.5984,0,0,-0,0
0.59920001,0,0,-0,0
0.60000002,0,0,-0,0
0.60079998,0,0,-0,0
0.60159999,0,0,-0,0
0.6024,0,0,-0,0
0.60320002,0,0,-0,0
0.60399997,0,0,-0,0
0.60479999,0,0,-0,0
0.6056,0,0,-0,0
0.60640001,0,0,-0,0
0.60720003,0,0,-0,0
0.60799998,0,0,-0,0
0.60879999,0,0,-0,0
0.60960001,0,0,-0,0
0.61040002,0,0,-0,0
0.61119998,0,0,-0,0
0.61199999,0,0,-0,0
0.6128,0,0,-0,0
0.61360002,0,0,-0,0
0.61440003,0,0,-0,0
0.61519998,0,0,-0,0
0.616,0,0,-0,0
0.61680001,0,0,-0,0
0.61760002,0,0,-0,0
0.61839998,0,0,-0,0
0.61919999,0,0,-0,0
0.62,0,0,-0,0
0.62080002,0,0,-0,0
0.62159997,0,0,-0,0
0.62239999,0,0,-0,0
0.6232,0,0,-0,0
0.62400001,0,0,-0,0
0.62480003,0,0,-0,0
0.62559998,0,0,-0,0
0.62639999,0,0,-0,0
0.62720001,0,0,-0,0
0.62800002,0,0,-0,0
0.62879997,0,0,-0,0
0.62959999,0,0,-0,0
0.6304,0,0,-0,0
0.63120002,0,0,-0,0
0.63200003,0,0,-0,0
0.63279998,0,0,-0,0
0.6336,0,0,-0,0
0.63440001,0,0,-0,0
0.63520002,0,0,-0,0
0.63599998,0,0,-0,0
0.63679999,0,0,-0,0
0.6376,0,0,-0,0
0.63840002,0,0,-0,0
0.63919997,0,0,-0,0
0.63999999,0,0,-0,0
0.6408,0,0,-0,0
0.64160001,0,0,-0,0
0.64240003,0,0,-0,0
0.64319998,0,0,-0,0
0.64399999,0,0,-0,0
0.64480001,0,0,-0,0
0.64560002,0,0,-0,0
0.64639997,0,0,-0,0
0.64719999,0,0,-0,0
0.648,0,0,-0,0
0.64880002,0,0,-0,0
0.64960003,0,0,-0,0
0.65039998,0,0,-0,0
0.6512,0,0,-0,0
0.65200001,0,0,-0,0
0.65280002,0,0,-0,0
0.65359998,0,0,-0,0
0.65439999,0,0,-0,0
0.6552,0,0,-0,0
0.65600002,0,0,-0,0
0.65679997,0,0,-0,0
0.65759999,0,0,-0,0
0.6584,0,0,-0,0
0.65920001,0,0,-0,0
0.66000003,0,0,-0,0
0.66079998,0,0,-0,0
0.66159999,0,0,-0,0
0.66240001,0,0,-0,0
0.66320002,0,0,-0,0
0.66399997,0,0,-0,0
0.66479999,0,0,-0,0
0.6656,0,0,-0,0
0.66640002,0,0,-0,0
0.66720003,0,0,-0,0
0.66799998,0,0,-0,0
0.6688,0,0,-0,0
0.66960001,0,0,-0,0
0.67040002,0,0,-0,0
0.67119998,0,0,-0,0
0.67199999,0,0,-0,0
0.6728,0,0,-0,0
0.67360002,0,0,-0,0
0.67439997,0,0,-0,0
0.67519999,0,0,-0,0
0.676,0,0,-0,0
0.67680001,0,0,-0,0
0.67760003,0,0,-0,0
0.67839998,0,0,-0,0
0.67919999,0,0,-0,0
0.68000001,0,0,-0,0
0.68080002,0,0,-0,0
0.68159997,0,0,-0,0
0.68239999,0,0,-0,0
0.6832,0,0,-0,0
0.68400002,0,0,-0,0
0.68480003,0,0,-0,0
0.68559998,0,0,-0,0
0.6864,0,0,-0,0
0.68720001,0,0,-0,0
0.68800002,0,0,-0,0
0.68879998,0,0,-0,0
0.68959999,0,0,-0,0
0.6904,0,0,-0,0
0.69120002,0,0,-0,0
0.69199997,0,0,-0,0
0.69279999,0,0,-0,0
0.6936,0,0,-0,0
0.69440001,0,0,-0,0
0.69520003,0,0,-0,0
0.69599998,0,0,-0,0
0.69679999,0,0,-0,0
0.69760001,0,0,-0,0
0.69840002,0,0,-0,0
0.69919997,0,0,-0,0
0.69999999,0,0,-0,0
0.7008,0,0,-0,0
0.70160002,0,0,-0,0
0.70240003,0,0,-0,0
0.70319998,0,0,-0,0
0.704,0,0,-0,0
0.70480001,0,0,-0,0
0.70560002,0,0,-0,0
0.70639998,0,0,-0,0
0.70719999,0,0,-0,0
0.708,0,0,-0,0
0.70880002,0,0,-0,0
0.70959997,0,0,-0,0
0.71039999,0,0,-0,0
0.7112,0,0,-0,0
0.71200001,0,0,-0,0
0.71280003,0,0,-0,0
0.71359998,0,0,-0,0
0.71439999,0,0,-0,0
0.71520001,0,0,-0,0
0.71600002,0,0,-0,0
0.71679997,0,0,-0,0
0.71759999,0,0,-0,0
0.7184,0,0,-0,0
0.71920002,0,0,-0,0
0.72000003,0,0,-0,0
0.72079998,0,0,-0,0
0.7216,0,0,-0,0
0.72240001,0,0,-0,0
0.72320002,0,0,-0,0
0.72399998,0,0,-0,0
0.72479999,0,0,-0,0
0.7256,0,0,-0,0
0.72640002,0,0,-0,0
0.72719997,0,0,-0,0
0.72799999,0,0,-0,0
0.7288,0,0,-0,0
0.72960001,0,0,-0,0
0.73040003,0,0,-0,0
0.73119998,0,0,-0,0
0.73199999,0,0,-0,0
0.73280001,0,0,-0,0
0.73360002,0,0,-0,0
0.73439997,0,0,-0,0
0.73519999,0,0,-0,0
0.736,0,0,-0,0
0.73680001,0,0,-0,0
0.73760003,0,0,-0,0
0.73839998,0,0,-0,0
0.7392,0,0,-0,0
0.74000001,0,0,-0,0
0.74080002,0,0,-0,0
0.74159998,0,0,-0,0
0.74239999,0,0,-0,0
0.7432,0,0,-0,0
0.74400002,0,0,-0,0
0.74479997,0,0,-0,0
0.74559999,0,0,-0,0
0.7464,0,0,-0,0
0.74720001,0,0,-0,0
0.74800003,0,0,-0,0
0.74879998,0,0,-0,0
0.74959999,0,0,-0,0
0.75040001,0,0,-0,0
0.75120002,0,0,-0,0
0.75199997,0,0,-0,0
0.75279999,0,0,-0,0
0.7536,0,0,-0,0
0.75440001,0,0,-0,0
0.75520003,0,0,-0,0
0.75599998,0,0,-0,0
0.7568,0,0,-0,0
0.75760001,0,0,-0,0
0.75840002,0,0,-0,0
0.75919998,0,0,-0,0
0.75999999,0,0,-0,0
0.7608,0,0,-0,0
0.76160002,0,0,-0,0
0.76239997,0,0,-0,0
0.76319999,0,0,-0,0
0.764,0,0,-0,0
