"Time","volume.medium.p","volume.medium.h"
0.35188401,1100894.8,85014.016
0.35208601,1100896.6,85014.016
0.35228801,1100898.6,85014.016
0.35249001,1100900.5,85014.023
0.35269201,1100902.4,85014.023
0.35289401,1100904.2,85014.023
0.35309601,1100906,85014.023
0.35329801,1100907.9,85014.023
0.35350001,1100909.8,85014.031
0.35370201,1100911.6,85014.031
0.35390401,1100913.4,85014.031
0.35410601,1100915.2,85014.031
0.35430801,1100917,85014.039
0.35451001,1100918.9,85014.039
0.35471201,1100920.6,85014.039
0.35491401,1100922.4,85014.039
0.35511601,1100924.1,85014.039
0.35531801,1100926,85014.047
0.35552001,1100927.8,85014.047
0.35572201,1100929.5,85014.047
0.35592401,1100931.2,85014.047
0.35612601,1100932.9,85014.047
0.35632801,1100934.6,85014.055
0.35653001,1100936.4,85014.055
0.35673201,1100938.1,85014.055
0.35693401,1100939.8,85014.055
0.35713601,1100941.5,85014.055
0.35733801,1100943.2,85014.062
0.35754001,1100944.9,85014.062
0.35774201,1100946.5,85014.062
0.35794401,1100948.2,85014.062
0.35814601,1100949.9,85014.062
0.35834801,1100951.5,85014.07
0.35855001,1100953.1,85014.07
0.35875201,1100954.9,85014.07
0.35895401,1100956.5,85014.07
0.35915601,1100958.1,85014.07
0.35935801,1100959.8,85014.078
0.35956001,1100961.2,85014.078
0.35976201,1100962.9,85014.078
0.35996401,1100964.5,85014.078
0.36016601,1100966.1,85014.078
0.36036801,1100967.6,85014.086
0.36057001,1100969.2,85014.086
0.36077201,1100970.9,85014.086
0.36097401,1100972.4,85014.086
0.36117601,1100973.9,85014.086
0.36137801,1100975.5,85014.086
0.36158001,1100977,85014.094
0.36178201,1100978.5,85014.094
0.36198401,1100980.1,85014.094
0.36218601,1100981.6,85014.094
0.36238801,1100983.1,85014.094
0.36258999,1100984.6,85014.102
0.36279199,1100986.1,85014.102
0.36299399,1100987.6,85014.102
0.36319599,1100989.1,85014.102
0.36339799,1100990.6,85014.102
0.36359999,1100992,85014.102
0.36380199,1100993.5,85014.109
0.36400399,1100995,85014.109
0.36420599,1100996.4,85014.109
0.36440799,1100997.9,85014.109
0.36460999,1100999.4,85014.109
0.36481199,1101000.8,85014.109
0.36501399,1101002.1,85014.117
0.36521599,1101003.6,85014.117
0.36541799,1101005,85014.117
0.36561999,1101006.4,85014.117
0.36582199,1101007.9,85014.117
0.36602399,1101009.2,85014.117
0.36622599,1101010.6,85014.125
0.36642799,1101012,85014.125
0.36662999,1101013.4,85014.125
0.36683199,1101014.8,85014.125
0.36703399,1101016.1,85014.125
0.36723599,1101017.5,85014.125
0.36743799,1101018.9,85014.133
0.36763999,1101020.1,85014.133
0.36784199,1101021.5,85014.133
0.36804399,1101022.9,85014.133
0.36824599,1101024.1,85014.133
0.36844799,1101025.5,85014.133
0.36864999,1101026.9,85014.141
0.36885199,1101028.1,85014.141
0.36905399,1101029.4,85014.141
0.36925599,1101030.8,85014.141
0.36945799,1101032,85014.141
0.36965999,1101033.4,85014.141
0.36986199,1101034.6,85014.141
0.37006399,1101035.9,85014.148
0.37026599,1101037.1,85014.148
0.37046799,1101038.4,85014.148
0.37066999,1101039.6,85014.148
0.37087199,1101040.9,85014.148
0.37107399,1101042.1,85014.148
0.37127599,1101043.4,85014.148
0.37147799,1101044.6,85014.156
0.37167999,1101045.9,85014.156
0.37188199,1101047.1,85014.156
0.37208399,1101048.4,85014.156
0.37228599,1101049.5,85014.156
0.37248799,1101050.8,85014.156
0.37268999,1101052,85014.156
0.37289199,1101053.1,85014.164
0.37309399,1101054.4,85014.164
0.37329599,1101055.5,85014.164
0.37349799,1101056.8,85014.164
0.37369999,1101057.9,85014.164
0.37390199,1101059.1,85014.164
0.37410399,1101060.2,85014.164
0.37430599,1101061.4,85014.172
0.37450799,1101062.6,85014.172
0.37470999,1101063.8,85014.172
0.37491199,1101064.9,85014.172
0.37511399,1101066,85014.172
0.37531599,1101067.1,85014.172
0.37551799,1101068.2,85014.172
0.37571999,1101069.4,85014.172
0.37592199,1101070.5,85014.18
0.37612399,1101071.6,85014.18
0.37632599,1101072.8,85014.18
0.37652799,1101073.9,85014.18
0.37673,1101075,85014.18
0.376932,1101076.1,85014.18
0.377134,1101077.1,85014.18
0.377336,1101078.2,85014.18
0.377538,1101079.4,85014.188
0.37774,1101080.4,85014.188
0.377942,1101081.5,85014.188
0.378144,1101082.6,85014.188
0.378346,1101083.6,85014.188
0.378548,1101084.8,85014.188
0.37875,1101085.8,85014.188
0.378952,1101086.8,85014.188
0.379154,1101087.9,85014.195
0.379356,1101088.9,85014.195
0.379558,1101089.9,85014.195
0.37976,1101091,85014.195
0.379962,1101092,85014.195
0.380164,1101093,85014.195
0.380366,1101094,85014.195
0.380568,1101095,85014.195
0.38077,1101096,85014.195
0.380972,1101097,85014.203
0.381174,1101098,85014.203
0.381376,1101099,85014.203
0.381578,1101100,85014.203
0.38178,1101101,85014.203
0.381982,1101102,85014.203
0.382184,1101103,85014.203
0.382386,1101104,85014.203
0.382588,1101104.9,85014.203
0.38279,1101105.9,85014.211
0.382992,1101106.9,85014.211
0.383194,1101107.8,85014.211
0.383396,1101108.8,85014.211
0.383598,1101109.8,85014.211
0.3838,1101110.6,85014.211
0.384002,1101111.6,85014.211
0.384204,1101112.5,85014.211
0.384406,1101113.4,85014.211
0.384608,1101114.4,85014.211
0.38481,1101115.2,85014.219
0.385012,1101116.2,85014.219
0.385214,1101117.1,85014.219
0.385416,1101118,85014.219
0.385618,1101118.9,85014.219
0.38582,1101119.9,85014.219
0.386022,1101120.8,85014.219
0.386224,1101121.6,85014.219
0.386426,1101122.5,85014.219
0.386628,1101123.4,85014.219
0.38683,1101124.2,85014.227
0.387032,1101125.1,85014.227
0.387234,1101126,85014.227
0.387436,1101126.9,85014.227
0.387638,1101127.8,85014.227
0.38784,1101128.6,85014.227
0.388042,1101129.5,85014.227
0.388244,1101130.4,85014.227
0.388446,1101131.2,85014.227
0.388648,1101132,85014.227
0.38885,1101132.9,85014.234
0.389052,1101133.8,85014.234
0.389254,1101134.5,85014.234
0.389456,1101135.4,85014.234
0.389658,1101136.2,85014.234
0.38986,1101137,85014.234
0.390062,1101137.9,85014.234
0.390264,1101138.6,85014.234
0.390466,1101139.5,85014.234
0.390668,1101140.2,85014.234
0.39087,1101141.1,85014.234
0.39107201,1101141.9,85014.242
0.39127401,1101142.8,85014.242
0.39147601,1101143.5,85014.242
0.39167801,1101144.2,85014.242
0.39188001,1101145.1,85014.242
0.39208201,1101145.9,85014.242
0.39228401,1101146.6,85014.242
0.39248601,1101147.4,85014.242
0.39268801,1101148.2,85014.242
0.39289001,1101149,85014.242
0.39309201,1101149.8,85014.242
0.39329401,1101150.5,85014.242
0.39349601,1101151.2,85014.25
0.39369801,1101152,85014.25
0.39390001,1101152.8,85014.25
0.39410201,1101153.5,85014.25
0.39430401,1101154.2,85014.25
0.39450601,1101155,85014.25
0.39470801,1101155.8,85014.25
0.39491001,1101156.5,85014.25
0.39511201,1101157.2,85014.25
0.39531401,1101157.9,85014.25
0.39551601,1101158.6,85014.25
0.39571801,1101159.4,85014.25
0.39592001,1101160.1,85014.25
0.39612201,1101160.9,85014.258
0.39632401,1101161.5,85014.258
0.39652601,1101162.2,85014.258
0.39672801,1101163,85014.258
0.39693001,1101163.6,85014.258
0.39713201,1101164.4,85014.258
0.39733401,1101165,85014.258
0.39753601,1101165.8,85014.258
0.39773801,1101166.5,85014.258
0.39794001,1101167.1,85014.258
0.39814201,1101167.9,85014.258
0.39834401,1101168.5,85014.258
0.39854601,1101169.1,85014.258
0.39874801,1101169.9,85014.266
0.39895001,1101170.5,85014.266
0.39915201,1101171.2,85014.266
0.39935401,1101171.9,85014.266
0.39955601,1101172.5,85014.266
0.39975801,1101173.1,85014.266
0.39996001,1101173.9,85014.266
0.40016201,1101174.5,85014.266
0.40036401,1101175.1,85014.266
0.40056601,1101175.8,85014.266
0.40076801,1101176.5,85014.266
0.40097001,1101177.1,85014.266
0.40117201,1101177.8,85014.266
0.40137401,1101178.4,85014.266
0.40157601,1101179,85014.266
0.40177801,1101179.6,85014.273
0.40198001,1101180.2,85014.273
0.40218201,1101180.9,85014.273
0.40238401,1101181.5,85014.273
0.40258601,1101182.1,85014.273
0.40278801,1101182.8,85014.273
0.40299001,1101183.4,85014.273
0.40319201,1101184,85014.273
0.40339401,1101184.6,85014.273
0.40359601,1101185.2,85014.273
0.40379801,1101185.8,85014.273
0.40400001,1101186.4,85014.273
0.40420201,1101187,85014.273
0.40440401,1101187.6,85014.273
0.40460601,1101188.1,85014.273
0.40480801,1101188.8,85014.273
0.40501001,1101189.4,85014.281
0.40521199,1101190,85014.281
0.40541399,1101190.5,85014.281
0.40561599,1101191.1,85014.281
0.40581799,1101191.8,85014.281
0.40601999,1101192.2,85014.281
0.40622199,1101192.9,85014.281
0.40642399,1101193.4,85014.281
0.40662599,1101194,85014.281
0.40682799,1101194.5,85014.281
0.40702999,1101195.1,85014.281
0.40723199,1101195.6,85014.281
0.40743399,1101196.2,85014.281
0.40763599,1101196.8,85014.281
0.40783799,1101197.4,85014.281
0.40803999,1101197.9,85014.281
0.40824199,1101198.4,85014.281
0.40844399,1101199,85014.281
0.40864599,1101199.5,85014.289
0.40884799,1101200,85014.289
0.40904999,1101200.6,85014.289
0.40925199,1101201.1,85014.289
0.40945399,1101201.6,85014.289
0.40965599,1101202.1,85014.289
0.40985799,1101202.8,85014.289
0.41005999,1101203.2,85014.289
0.41026199,1101203.8,85014.289
0.41046399,1101204.2,85014.289
0.41066599,1101204.8,85014.289
0.41086799,1101205.4,85014.289
0.41106999,1101205.9,85014.289
0.41127199,1101206.4,85014.289
0.41147399,1101206.9,85014.289
0.41167599,1101207.4,85014.289
0.41187799,1101207.9,85014.289
0.41207999,1101208.4,85014.289
0.41228199,1101208.9,85014.289
0.41248399,1101209.4,85014.297
0.41268599,1101209.9,85014.297
0.41288799,1101210.4,85014.297
0.41308999,1101210.9,85014.297
0.41329199,1101211.4,85014.297
0.41349399,1101211.9,85014.297
0.41369599,1101212.4,85014.297
0.41389799,1101212.8,85014.297
0.41409999,1101213.2,85014.297
0.41430199,1101213.8,85014.297
0.41450399,1101214.2,85014.297
0.41470599,1101214.8,85014.297
0.41490799,1101215.2,85014.297
0.41510999,1101215.6,85014.297
0.41531199,1101216.1,85014.297
0.41551399,1101216.6,85014.297
0.41571599,1101217.1,85014.297
0.41591799,1101217.5,85014.297
0.41611999,1101218,85014.297
0.41632199,1101218.5,85014.297
0.41652399,1101218.9,85014.297
0.41672599,1101219.4,85014.297
0.41692799,1101219.9,85014.297
0.41712999,1101220.2,85014.305
0.41733199,1101220.8,85014.305
0.41753399,1101221.1,85014.305
0.41773599,1101221.6,85014.305
0.41793799,1101222.1,85014.305
0.41813999,1101222.5,85014.305
0.41834199,1101223,85014.305
0.41854399,1101223.4,85014.305
0.41874599,1101223.9,85014.305
0.41894799,1101224.2,85014.305
0.41914999,1101224.8,85014.305
0.41935199,1101225.1,85014.305
0.419554,1101225.5,85014.305
0.419756,1101226,85014.305
0.419958,1101226.4,85014.305
0.42016,1101226.9,85014.305
0.420362,1101227.2,85014.305
0.420564,1101227.6,85014.305
0.420766,1101228.1,85014.305
0.420968,1101228.5,85014.305
0.42117,1101228.9,85014.305
0.421372,1101229.2,85014.305
0.421574,1101229.8,85014.305
0.421776,1101230.1,85014.305
0.421978,1101230.5,85014.305
0.42218,1101230.9,85014.312
0.422382,1101231.4,85014.312
0.422584,1101231.8,85014.312
0.422786,1101232.1,85014.312
0.422988,1101232.5,85014.312
0.42319,1101232.9,85014.312
0.423392,1101233.2,85014.312
0.423594,1101233.8,85014.312
0.423796,1101234.1,85014.312
0.423998,1101234.5,85014.312
0.4242,1101234.9,85014.312
0.424402,1101235.2,85014.312
0.424604,1101235.6,85014.312
0.424806,1101236,85014.312
0.425008,1101236.4,85014.312
0.42521,1101236.8,85014.312
0.425412,1101237.1,85014.312
0.425614,1101237.5,85014.312
0.425816,1101237.9,85014.312
0.426018,1101238.2,85014.312
0.42622,1101238.6,85014.312
0.426422,1101239,85014.312
0.426624,1101239.4,85014.312
0.426826,1101239.8,85014.312
0.427028,1101240.1,85014.312
0.42723,1101240.4,85014.312
0.427432,1101240.8,85014.312
0.427634,1101241.1,85014.312
0.427836,1101241.5,85014.312
0.428038,1101241.9,85014.312
0.42824,1101242.2,85014.312
0.428442,1101242.5,85014.32
0.428644,1101242.9,85014.32
0.428846,1101243.2,85014.32
0.429048,1101243.6,85014.32
0.42925,1101243.9,85014.32
0.429452,1101244.2,85014.32
0.429654,1101244.6,85014.32
0.429856,1101245,85014.32
0.430058,1101245.2,85014.32
0.43026,1101245.6,85014.32
0.430462,1101246,85014.32
0.430664,1101246.2,85014.32
0.430866,1101246.6,85014.32
0.431068,1101247,85014.32
0.43127,1101247.2,85014.32
0.431472,1101247.6,85014.32
0.431674,1101248,85014.32
0.431876,1101248.2,85014.32
0.432078,1101248.6,85014.32
0.43228,1101248.9,85014.32
0.432482,1101249.2,85014.32
0.432684,1101249.6,85014.32
0.432886,1101249.9,85014.32
0.433088,1101250.2,85014.32
0.43329,1101250.5,85014.32
0.433492,1101250.9,85014.32
0.43369401,1101251.1,85014.32
0.43389601,1101251.5,85014.32
0.43409801,1101251.8,85014.32
0.43430001,1101252.1,85014.32
0.43450201,1101252.4,85014.32
0.43470401,1101252.6,85014.32
0.43490601,1101253,85014.32
0.43510801,1101253.2,85014.32
0.43531001,1101253.6,85014.32
0.43551201,1101253.9,85014.32
0.43571401,1101254.2,85014.32
0.43591601,1101254.5,85014.32
0.43611801,1101254.8,85014.32
0.43632001,1101255.1,85014.328
0.43652201,1101255.4,85014.328
0.43672401,1101255.6,85014.328
0.43692601,1101256,85014.328
0.43712801,1101256.2,85014.328
0.43733001,1101256.5,85014.328
0.43753201,1101256.9,85014.328
0.43773401,1101257.1,85014.328
0.43793601,1101257.4,85014.328
0.43813801,1101257.8,85014.328
0.43834001,1101258,85014.328
0.43854201,1101258.2,85014.328
0.43874401,1101258.5,85014.328
0.43894601,1101258.9,85014.328
0.43914801,1101259.1,85014.328
0.43935001,1101259.4,85014.328
0.43955201,1101259.6,85014.328
0.43975401,1101259.9,85014.328
0.43995601,1101260.2,85014.328
0.44015801,1101260.5,85014.328
0.44036001,1101260.8,85014.328
0.44056201,1101261,85014.328
0.44076401,1101261.2,85014.328
0.44096601,1101261.5,85014.328
0.44116801,1101261.8,85014.328
0.44137001,1101262.1,85014.328
0.44157201,1101262.4,85014.328
0.44177401,1101262.6,85014.328
0.44197601,1101262.9,85014.328
0.44217801,1101263.1,85014.328
0.44238001,1101263.4,85014.328
0.44258201,1101263.6,85014.328
0.44278401,1101263.9,85014.328
0.44298601,1101264.1,85014.328
0.44318801,1101264.4,85014.328
0.44339001,1101264.6,85014.328
0.44359201,1101264.9,85014.328
0.44379401,1101265.1,85014.328
0.44399601,1101265.4,85014.328
0.44419801,1101265.6,85014.328
0.44440001,1101265.9,85014.328
0.44460201,1101266.1,85014.328
0.44480401,1101266.4,85014.328
0.44500601,1101266.6,85014.328
0.44520801,1101266.9,85014.328
0.44541001,1101267.1,85014.328
0.44561201,1101267.4,85014.328
0.44581401,1101267.6,85014.328
0.44601601,1101267.9,85014.328
0.44621801,1101268.1,85014.328
0.44642001,1101268.2,85014.328
0.44662201,1101268.5,85014.328
0.44682401,1101268.8,85014.328
0.44702601,1101269,85014.328
0.44722801,1101269.2,85014.328
0.44743001,1101269.5,85014.328
0.44763201,1101269.8,85014.336
0.44783401,1101269.9,85014.336
0.44803599,1101270.1,85014.336
0.44823799,1101270.4,85014.336
0.44843999,1101270.6,85014.336
0.44864199,1101270.9,85014.336
0.44884399,1101271.1,85014.336
0.44904599,1101271.2,85014.336
0.44924799,1101271.5,85014.336
0.44944999,1101271.8,85014.336
0.44965199,1101272,85014.336
0.44985399,1101272.1,85014.336
0.45005599,1101272.4,85014.336
0.45025799,1101272.6,85014.336
0.45045999,1101272.9,85014.336
0.45066199,1101273,85014.336
0.45086399,1101273.2,85014.336
0.45106599,1101273.5,85014.336
0.45126799,1101273.6,85014.336
0.45146999,1101273.9,85014.336
0.45167199,1101274.1,85014.336
0.45187399,1101274.4,85014.336
0.45207599,1101274.5,85014.336
0.45227799,1101274.8,85014.336
0.45247999,1101275,85014.336
0.45268199,1101275.1,85014.336
0.45288399,1101275.4,85014.336
0.45308599,1101275.5,85014.336
0.45328799,1101275.8,85014.336
0.45348999,1101276,85014.336
0.45369199,1101276.1,85014.336
0.45389399,1101276.4,85014.336
0.45409599,1101276.6,85014.336
0.45429799,1101276.8,85014.336
0.45449999,1101277,85014.336
0.45470199,1101277.1,85014.336
0.45490399,1101277.4,85014.336
0.45510599,1101277.5,85014.336
0.45530799,1101277.8,85014.336
0.45550999,1101278,85014.336
0.45571199,1101278.1,85014.336
0.45591399,1101278.4,85014.336
0.45611599,1101278.5,85014.336
0.45631799,1101278.8,85014.336
0.45651999,1101278.9,85014.336
0.45672199,1101279.1,85014.336
0.45692399,1101279.2,85014.336
0.45712599,1101279.5,85014.336
0.45732799,1101279.6,85014.336
0.45752999,1101279.9,85014.336
0.45773199,1101280,85014.336
0.45793399,1101280.2,85014.336
0.45813599,1101280.4,85014.336
0.45833799,1101280.6,85014.336
0.45853999,1101280.8,85014.336
0.45874199,1101281,85014.336
0.45894399,1101281.1,85014.336
0.45914599,1101281.4,85014.336
0.45934799,1101281.5,85014.336
0.45954999,1101281.6,85014.336
0.45975199,1101281.9,85014.336
0.45995399,1101282,85014.336
0.46015599,1101282.2,85014.336
0.46035799,1101282.4,85014.336
0.46055999,1101282.6,85014.336
0.46076199,1101282.8,85014.336
0.46096399,1101282.9,85014.336
0.46116599,1101283.1,85014.336
0.46136799,1101283.2,85014.336
0.46156999,1101283.4,85014.336
0.46177199,1101283.6,85014.336
0.46197399,1101283.8,85014.336
0.462176,1101283.9,85014.336
0.462378,1101284.1,85014.336
0.46258,1101284.2,85014.336
0.462782,1101284.4,85014.336
0.462984,1101284.6,85014.336
0.463186,1101284.8,85014.336
0.463388,1101284.9,85014.336
0.46359,1101285.1,85014.336
0.463792,1101285.2,85014.336
0.463994,1101285.4,85014.336
0.464196,1101285.6,85014.336
0.464398,1101285.8,85014.336
0.4646,1101285.9,85014.336
0.464802,1101286,85014.336
0.465004,1101286.2,85014.336
0.465206,1101286.4,85014.336
0.465408,1101286.5,85014.336
0.46561,1101286.6,85014.336
0.465812,1101286.9,85014.336
0.466014,1101287,85014.336
0.466216,1101287.1,85014.336
0.466418,1101287.2,85014.336
0.46662,1101287.5,85014.336
0.466822,1101287.6,85014.336
0.467024,1101287.8,85014.336
0.467226,1101287.9,85014.336
0.467428,1101288,85014.336
0.46763,1101288.2,85014.336
0.467832,1101288.4,85014.336
0.468034,1101288.5,85014.336
0.468236,1101288.6,85014.336
0.468438,1101288.8,85014.336
0.46864,1101289,85014.336
0.468842,1101289.1,85014.336
0.469044,1101289.2,85014.336
0.469246,1101289.4,85014.336
0.469448,1101289.5,85014.336
0.46965,1101289.6,85014.336
0.469852,1101289.8,85014.336
0.470054,1101290,85014.336
0.470256,1101290.1,85014.336
0.470458,1101290.2,85014.336
0.47066,1101290.4,85014.336
0.470862,1101290.5,85014.336
0.471064,1101290.6,85014.336
0.471266,1101290.8,85014.336
0.471468,1101290.9,85014.336
0.47167,1101291,85014.336
0.471872,1101291.2,85014.336
0.472074,1101291.4,85014.336
0.472276,1101291.5,85014.336
0.472478,1101291.6,85014.336
0.47268,1101291.8,85014.336
0.472882,1101291.9,85014.336
0.473084,1101292,85014.336
0.473286,1101292.1,85014.336
0.473488,1101292.2,85014.336
0.47369,1101292.4,85014.336
0.473892,1101292.5,85014.336
0.474094,1101292.6,85014.336
0.474296,1101292.8,85014.336
0.474498,1101292.9,85014.336
0.4747,1101293,85014.336
0.474902,1101293.1,85014.336
0.475104,1101293.2,85014.336
0.475306,1101293.4,85014.336
0.475508,1101293.5,85014.336
0.47571,1101293.6,85014.336
0.475912,1101293.8,85014.336
0.476114,1101293.9,85014.336
0.476316,1101294,85014.336
0.47651801,1101294.1,85014.336
0.47672001,1101294.2,85014.336
0.47692201,1101294.4,85014.336
0.47712401,1101294.5,85014.336
0.47732601,1101294.6,85014.336
0.47752801,1101294.8,85014.336
0.47773001,1101294.9,85014.336
0.47793201,1101295,85014.336
0.47813401,1101295.1,85014.336
0.47833601,1101295.2,85014.336
0.47853801,1101295.4,85014.336
0.47874001,1101295.5,85014.336
0.47894201,1101295.6,85014.336
0.47914401,1101295.8,85014.336
0.47934601,1101295.9,85014.336
0.47954801,1101296,85014.336
0.47975001,1101296.1,85014.336
0.47995201,1101296.2,85014.336
0.48015401,1101296.2,85014.336
0.48035601,1101296.4,85014.336
0.48055801,1101296.5,85014.336
0.48076001,1101296.6,85014.336
0.48096201,1101296.8,85014.336
0.48116401,1101296.9,85014.336
0.48136601,1101297,85014.336
0.48156801,1101297.1,85014.336
0.48177001,1101297.2,85014.336
0.48197201,1101297.2,85014.336
0.48217401,1101297.4,85014.336
0.48237601,1101297.5,85014.336
0.48257801,1101297.6,85014.336
0.48278001,1101297.8,85014.336
0.48298201,1101297.9,85014.336
0.48318401,1101298,85014.336
0.48338601,1101298.1,85014.336
0.48358801,1101298.1,85014.336
0.48379001,1101298.2,85014.336
0.48399201,1101298.4,85014.336
0.48419401,1101298.5,85014.336
0.48439601,1101298.6,85014.336
0.48459801,1101298.8,85014.336
0.48480001,1101298.8,85014.336
0.48500201,1101298.9,85014.336
0.48520401,1101299,85014.336
0.48540601,1101299.1,85014.336
0.48560801,1101299.2,85014.336
0.48581001,1101299.2,85014.336
0.48601201,1101299.4,85014.336
0.48621401,1101299.5,85014.336
0.48641601,1101299.6,85014.336
0.48661801,1101299.8,85014.336
0.48682001,1101299.8,85014.336
0.48702201,1101299.9,85014.336
0.48722401,1101300,85014.336
0.48742601,1101300.1,85014.336
0.48762801,1101300.1,85014.336
0.48783001,1101300.2,85014.336
0.48803201,1101300.4,85014.336
0.48823401,1101300.5,85014.336
0.48843601,1101300.6,85014.336
0.48863801,1101300.6,85014.336
0.48884001,1101300.8,85014.336
0.48904201,1101300.9,85014.336
0.48924401,1101301,85014.336
0.48944601,1101301,85014.336
0.48964801,1101301.1,85014.336
0.48985001,1101301.2,85014.336
0.49005201,1101301.2,85014.336
0.49025401,1101301.4,85014.336
0.49045601,1101301.5,85014.336
0.49065799,1101301.6,85014.336
0.49085999,1101301.6,85014.336
0.49106199,1101301.8,85014.336
0.49126399,1101301.9,85014.336
0.49146599,1101302,85014.336
0.49166799,1101302,85014.336
0.49186999,1101302.1,85014.336
0.49207199,1101302.2,85014.336
0.49227399,1101302.2,85014.336
0.49247599,1101302.4,85014.336
0.49267799,1101302.5,85014.336
0.49287999,1101302.5,85014.336
0.49308199,1101302.6,85014.336
0.49328399,1101302.8,85014.336
0.49348599,1101302.8,85014.336
0.49368799,1101302.9,85014.336
0.49388999,1101303,85014.336
0.49409199,1101303,85014.336
0.49429399,1101303.1,85014.336
0.49449599,1101303.2,85014.336
0.49469799,1101303.2,85014.336
0.49489999,1101303.4,85014.336
0.49510199,1101303.5,85014.336
0.49530399,1101303.5,85014.336
0.49550599,1101303.6,85014.336
0.49570799,1101303.8,85014.336
0.49590999,1101303.8,85014.336
0.49611199,1101303.9,85014.336
0.49631399,1101304,85014.336
0.49651599,1101304,85014.336
0.49671799,1101304.1,85014.336
0.49691999,1101304.2,85014.336
0.49712199,1101304.2,85014.336
0.49732399,1101304.4,85014.336
0.49752599,1101304.4,85014.336
0.49772799,1101304.5,85014.336
0.49792999,1101304.6,85014.336
0.49813199,1101304.6,85014.336
0.49833399,1101304.8,85014.336
0.49853599,1101304.8,85014.336
0.49873799,1101304.9,85014.336
0.49893999,1101305,85014.336
0.49914199,1101305,85014.336
0.49934399,1101305.1,85014.336
0.49954599,1101305.1,85014.336
0.49974799,1101305.2,85014.336
0.49994999,1101305.4,85014.336
0.50015199,1101305.4,85014.336
0.50035399,1101305.5,85014.336
0.50055599,1101305.5,85014.336
0.50075799,1101305.6,85014.336
0.50095999,1101305.8,85014.336
0.50116199,1101305.8,85014.336
0.50136399,1101305.9,85014.336
0.50156599,1101305.9,85014.336
0.50176799,1101306,85014.336
0.50196999,1101306,85014.336
0.50217199,1101306.1,85014.336
0.50237399,1101306.2,85014.336
0.50257599,1101306.2,85014.336
0.50277799,1101306.4,85014.336
0.50297999,1101306.4,85014.336
0.50318199,1101306.5,85014.336
0.50338399,1101306.5,85014.336
0.50358599,1101306.6,85014.336
0.50378799,1101306.6,85014.336
0.50398999,1101306.8,85014.336
0.50419199,1101306.9,85014.336
0.50439399,1101306.9,85014.336
0.50459599,1101307,85014.336
0.504798,1101307,85014.336
0.505,1101307.1,85014.336
0.505202,1101307.1,85014.336
0.505404,1101307.2,85014.336
0.505606,1101307.2,85014.336
0.505808,1101307.4,85014.336
0.50601,1101307.4,85014.336
0.506212,1101307.5,85014.336
0.506414,1101307.5,85014.336
0.506616,1101307.6,85014.336
0.506818,1101307.6,85014.336
0.50702,1101307.8,85014.336
0.507222,1101307.8,85014.336
0.507424,1101307.9,85014.336
0.507626,1101307.9,85014.336
0.507828,1101308,85014.336
0.50803,1101308,85014.336
0.508232,1101308.1,85014.336
0.508434,1101308.1,85014.336
0.508636,1101308.2,85014.336
0.508838,1101308.2,85014.336
0.50904,1101308.4,85014.336
0.509242,1101308.4,85014.336
0.509444,1101308.5,85014.336
0.509646,1101308.5,85014.336
0.509848,1101308.6,85014.336
0.51005,1101308.6,85014.336
0.510252,1101308.6,85014.336
0.510454,1101308.8,85014.336
0.510656,1101308.8,85014.336
0.510858,1101308.9,85014.336
0.51106,1101308.9,85014.336
0.511262,1101309,85014.336
0.511464,1101309,85014.336
0.511666,1101309.1,85014.336
0.511868,1101309.1,85014.336
0.51207,1101309.2,85014.336
0.512272,1101309.2,85014.336
0.512474,1101309.4,85014.336
0.512676,1101309.4,85014.336
0.512878,1101309.4,85014.336
0.51308,1101309.5,85014.336
0.513282,1101309.5,85014.336
0.513484,1101309.6,85014.328
0.513686,1101309.6,85014.328
0.513888,1101309.8,85014.328
0.51409,1101309.8,85014.328
0.514292,1101309.8,85014.328
0.514494,1101309.9,85014.328
0.514696,1101309.9,85014.328
0.514898,1101310,85014.328
0.5151,1101310,85014.328
0.515302,1101310.1,85014.328
0.515504,1101310.1,85014.328
0.515706,1101310.1,85014.328
0.515908,1101310.2,85014.328
0.51611,1101310.2,85014.328
0.516312,1101310.4,85014.328
0.516514,1101310.4,85014.328
0.516716,1101310.4,85014.328
0.516918,1101310.5,85014.328
0.51712,1101310.5,85014.328
0.517322,1101310.6,85014.328
0.517524,1101310.6,85014.328
0.517726,1101310.6,85014.328
0.517928,1101310.8,85014.328
0.51813,1101310.8,85014.328
0.518332,1101310.9,85014.328
0.518534,1101310.9,85014.328
0.518736,1101310.9,85014.328
0.518938,1101311,85014.328
0.51914001,1101311,85014.328
0.51934201,1101311.1,85014.328
0.51954401,1101311.1,85014.328
0.51974601,1101311.1,85014.328
0.51994801,1101311.2,85014.328
0.52015001,1101311.2,85014.328
0.52035201,1101311.2,85014.328
0.52055401,1101311.4,85014.328
0.52075601,1101311.4,85014.328
0.52095801,1101311.5,85014.328
0.52116001,1101311.5,85014.328
0.52136201,1101311.5,85014.328
0.52156401,1101311.6,85014.328
0.52176601,1101311.6,85014.328
0.52196801,1101311.6,85014.328
0.52217001,1101311.8,85014.328
0.52237201,1101311.8,85014.328
0.52257401,1101311.9,85014.328
0.52277601,1101311.9,85014.328
0.52297801,1101311.9,85014.328
0.52318001,1101312,85014.328
0.52338201,1101312,85014.328
0.52358401,1101312,85014.328
