"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.is[1]","aimc.is[2]","loadInertia.phi","loadInertia.w"
0.39055000000000001,0.059149280396707346,0.013603451331073248,-0.18794493705768356,-0.089862887283388551,326.50197252048127,33.866876171938181,3.6397713338671784,24.760095605452591
0.3906,0.058422778463156813,0.013886893371641977,-0.18672370671603766,-0.093533386430656215,323.41234054466588,39.868640731974303,3.6410094156664461,24.763166738557228
0.39065,0.057692079217578789,0.014161608836058753,-0.18544418466966844,-0.097184181130074376,320.24212898324828,45.868522677896522,3.6422476495591525,24.766179390650287
0.39069999999999999,0.056957300072180507,0.014427543875733338,-0.1841066884433549,-0.10081435761259142,316.99211366405729,51.865043131241507,3.6434860326306664,24.769133920594978
0.39075000000000004,0.05621855914599682,0.014684646214079881,-0.18271155013108581,-0.1044230072509881,313.66309047955451,57.856723964541111,3.644724561984805,24.772030699581965
0.39080000000000004,0.055475974982984629,0.014932864712902075,-0.18125910980837304,-0.10800922553479274,310.25586533297383,63.842090795049955,3.645963234738911,24.77487010637369
0.39085000000000003,0.05472966711383731,0.015172150368109431,-0.17974972995457081,-0.11157211508733411,306.77127592020764,69.819667497227144,3.6472020480367915,24.777652537619986
0.39090000000000003,0.053979755609081179,0.015402455596584534,-0.17818378475649543,-0.11511078385018628,303.21017544721428,75.787980853366477,3.6484409990403064,24.78037840015509
0.39095000000000002,0.053226361148706554,0.015623734398102577,-0.1765616622746021,-0.11862434574225431,299.57343584151852,81.745560011391689,3.6496800849318927,24.783048112521435
0.39100000000000001,0.052469605013235616,0.015835942384156653,-0.17488376465279001,-0.12211192094246855,295.86194799877899,87.690936731502916,3.6509193029154199,24.785662105090083
0.39105000000000001,0.051709609046501612,0.016039036753083304,-0.17315050757017508,-0.12557263597874921,292.07662088643178,93.622645871494001,3.6521586502162924,24.788220819642635
0.3911,0.05094649544519507,0.016232975914939954,-0.17136231485224665,-0.12900562241498809,288.21837336652044,99.539227172175032,3.6533981240763294,24.790724705532362
0.39115,0.050180387236529116,0.016417720507646647,-0.16951963231003586,-0.13241002110702724,284.28815494810198,105.43922187461266,3.6546377217693879,24.793174229433458
0.39119999999999999,0.049411407847072479,0.016593232575616339,-0.16762291618390215,-0.13578497910338685,280.28692832801835,111.32117616103557,3.6558774405895869,24.795569867143751
0.39125000000000004,0.048639681195574588,0.016759475807814454,-0.16567263622918768,-0.13912965078671463,276.21567396518873,117.18364066026368,3.6571172778553347,24.797912105734678
0.39130000000000004,0.047865331672621809,0.016916415546999682,-0.16366927563949935,-0.14244319809929665,272.07538989646565,123.0251708020491,3.6583572309099277,24.800201443466332
0.39135000000000003,0.047088484080034215,0.017064018699721455,-0.16161332968381817,-0.14572479026417182,267.86708963234946,128.84432733311181,3.6595972971204724,24.802438388806259
0.39140000000000003,0.046309263529823036,0.017202253546587474,-0.15950530305121502,-0.14897360299932341,263.59179812552389,134.63967699593019,3.6608374738750831,24.804623458547475
0.39145000000000002,0.045527795746836158,0.017331090547891604,-0.15734572009476927,-0.15218882279099802,259.25056699985839,140.40979157674028,3.6620777585971318,24.806757184916368
0.39150000000000001,0.044744206753275888,0.017450501625157627,-0.15513511532435253,-0.1553696434205637,254.84446028475224,146.15324944769819,3.6633181487333952,24.808840108915373
0.39155000000000001,0.043958622932553794,0.017560460377992856,-0.15287403602042038,-0.15851526724526549,250.37455825243313,151.8686355773203,3.6645586417582203,24.810872782113218
0.3916,0.043171171008306107,0.017660942091758117,-0.15056304213691812,-0.16162490541576338,245.84195720697409,157.55454188244005,3.6657992351741076,24.812855766545862
0.39165,0.042381977967848872,0.017751923572490166,-0.14820270411277633,-0.1646977770427997,241.24776617634637,163.20956752315718,3.6670399265089837,24.814789633178638
0.39169999999999999,0.041591171049253362,0.017833383179633379,-0.14579360307823105,-0.16773310956719611,236.593107154412,168.83231926204124,3.6682807133172615,24.816674962015981
0.39175000000000004,0.040798877892717009,0.017905301369594302,-0.14333633724555669,-0.17073014223732494,231.87912449974723,174.42141198758114,3.6695215931907059,24.818512346465319
0.39180000000000004,0.040005226329303291,0.01796766011180085,-0.14083151464949586,-0.17368812272770737,227.1069741183353,179.97546887028722,3.6707625637476609,24.820302388310868
0.39185000000000003,0.039210344418053905,0.018020443077022177,-0.13827975523722952,-0.17660630845551084,222.27782649561777,185.49312176957187,3.6720036226371118,24.822045699119077
0.39190000000000003,0.038414360424488467,0.018063635643423556,-0.13568169075174549,-0.17948396678825101,217.39286646051119,190.97301158032786,3.6732447675392246,24.823742900126085
0.39195000000000002,0.037617402737301034,0.018097224646683448,-0.13303796173450513,-0.18232037345557039,212.45328872239216,196.41378801694549,3.6744859961605099,24.825394620167891
0.39200000000000002,0.036819599915922284,0.01812119867208652,-0.13034922062827006,-0.18511481476410588,207.46030236376484,201.81411058737996,3.6757273062404039,24.827001497755305
0.39205000000000001,0.036021080722980721,0.018135548284071212,-0.12761613417596002,-0.18786658937346534,202.4151342963431,207.17264942720516,3.6769686955565315,24.828564182670601
0.3921,0.03522197400058609,0.018140265608974904,-0.12483937853948215,-0.19057500553354376,197.31902203529773,212.48808471385431,3.6782101619163337,24.830083332617672
0.39215,0.034422408684130969,0.01813534448730619,-0.12201964082882097,-0.19323938231825449,192.17321588241455,217.75910733050881,3.6794517031607037,24.831559614227746
0.39219999999999999,0.033622513780388663,0.018120780478150567,-0.11915761896682996,-0.19585904982167002,186.97897866706185,222.98441920446081,3.6806933171645073,24.83299370293421
0.39225000000000004,0.032822418288487164,0.018096570515177626,-0.11625401793105819,-0.19843334660376247,181.73758022610028,228.1627322543354,3.6819350018291224,24.83438628041516
0.39230000000000004,0.032022251273600692,0.018062713494063243,-0.11330955568128391,-0.2009616244891077,176.45030595397273,233.29277105534035,3.6831767550963015,24.835738038538537
0.39235000000000003,0.031222141822061591,0.018019210136728747,-0.11032496156671291,-0.20344324765650829,171.11845442679908,238.3732726146427,3.6844185749454783,24.837049678258396
0.39240000000000003,0.030422218982924992,0.017966062772910622,-0.10730097387353034,-0.20587759107596429,165.74333378116197,243.4029858176647,3.6856604593891911,24.838321907934105
0.39245000000000002,0.029622611763159824,0.017903275448823006,-0.10423834077384564,-0.20826404152786221,160.32626303360698,248.38067217904469,3.6869024064759803,24.839555443932994
0.39250000000000002,0.028823449105471768,0.017830853929887598,-0.10113782017305792,-0.21060199778588617,154.86857180076984,253.30510616994587,3.6881444142908739,24.840751010493573
0.39255000000000001,0.0280248598265057,0.017748805253992504,-0.098000175273125115,-0.21289086687873549,149.37159387396449,258.17507296992551,3.6893864809448149,24.841909336746582
0.3926,0.0272269726752556,0.017657138648432009,-0.094826183133643493,-0.21513007224861971,143.83667944470321,262.98937403207475,3.6906286045976118,24.84303116235882
0.39265,0.026429916262112708,0.01755586497930893,-0.091616629245218947,-0.21731904910692768,138.26518725817047,267.74682423631964,3.6918707834448163,24.844117233897542
0.39269999999999999,0.025633819037489135,0.017444996763352906,-0.088372307463456229,-0.21945724469642813,132.6584844613779,272.44625226665028,3.6931130157184273,24.845168304751098
0.39275000000000004,0.024838809274476532,0.017324548225515376,-0.085094020379263516,-0.22154411895282708,127.01794707755413,277.08650124942926,3.6943552996887221,24.846185135338988
0.39280000000000004,0.024045015046523378,0.017194535300006676,-0.081782579150092419,-0.223579144672897,121.3449597078143,281.66642906690089,3.6955976336646819,24.847168492964297
0.39285000000000003,0.023252564197771899,0.017054975073095252,-0.078438798503915289,-0.22556180237179266,115.64090840962652,286.18490452686314,3.6968400159798187,24.848119148503113
0.39290000000000003,0.022461584337505086,0.016905887061032739,-0.075063507612067981,-0.22749159259897603,109.90719601123006,290.64081715498475,3.6980824450260599,24.849037883492027
0.39295000000000002,0.02167220280451659,0.016747292198138555,-0.071657541161198032,-0.22936802646954055,104.14522943060491,295.03306998494537,3.6993249192276463,24.84992548424102
0.39300000000000002,0.020884546648342807,0.01657921310880674,-0.068221741527643889,-0.23119062841025365,98.356422693617347,299.3605818817644,3.7005674370486688,24.850782743221266
0.39305000000000001,0.020098742606914636,0.016401674106856272,-0.064756958594078595,-0.23295893631165165,92.542196619085161,303.62228783970016,3.701809996993465,24.851610458908063
0.3931,0.019314917088126243,0.016214701131636953,-0.061264049076587911,-0.23467250103061327,86.703977825175897,307.81713870479354,3.7030525976052502,24.852409435307159
0.39315,0.018533196169624577,0.016018321390017558,-0.057743873575089352,-0.23633088287228476,80.843194577800531,311.94409822554729,3.7042952374565976,24.853180480009325
0.39319999999999999,0.017753705512340446,0.015812564390719423,-0.05419730440138857,-0.23793366237168179,74.961287596867223,316.00215275457947,3.7055379151785597,24.853924409212649
0.39325000000000004,0.016976570392799803,0.015597461061347068,-0.050625218566093387,-0.23948043138419356,69.059700265154646,319.9903035248372,3.7067806294365724,24.85464204314993
0.39330000000000004,0.016201915665642618,0.015373043992040359,-0.047028499486302541,-0.24097079574670491,63.139880942342778,323.90756916534218,3.7080233789376189,24.855334207154197
0.39335000000000003,0.015429865741374555,0.015139347433106305,-0.043408036788920176,-0.24240437541207979,57.203282636482022,327.75298598009124,3.709266162430592,24.856001731492952
0.39340000000000003,0.014660544582408367,0.014896407160161865,-0.039764725212392722,-0.24378080312613762,51.251361455068313,331.52560680411716,3.7105089787027414,24.85664545062868
0.39345000000000002,0.013894075698930903,0.01464426034050339,-0.036099463516779583,-0.24509972311814818,45.285575069025619,335.22449987427984,3.7117518265761857,24.85726620248462
0.39350000000000002,0.013130582022403048,0.014382946286346839,-0.032413159429077541,-0.24636079954745663,39.307389351435035,338.84875721687928,3.712994704930392,24.857864831551563
0.39355000000000001,0.012370185983674549,0.014112505725113319,-0.028706724496880772,-0.24756370863667343,33.318271347473711,342.39748711588243,3.7142376126812096,24.858442185572027
0.39360000000000001,0.011613009461515266,0.013832981008875235,-0.024981075333128523,-0.24870814113622292,27.319690902748995,345.86981666350027,3.7154805487874243,24.858999116291915
0.39365,0.010859173760605438,0.013544416110297905,-0.021237133407931583,-0.24979380244020785,21.313120324197708,349.26489201783784,3.7167235122510536,24.85953647928746
0.39369999999999999,0.010108799634177421,0.013246856411727485,-0.017475823633739545,-0.25082041027968183,15.300032461841129,352.58187609950664,3.7179665021112682,24.860055133039413
0.39375000000000004,0.00936200723671036,0.012940348818311033,-0.013698074840712218,-0.2517876962108706,9.2819012669846455,355.81995030141172,3.719209517448304,24.860555939186458
0.39380000000000004,0.0086189160065208055,0.012624942195910755,-0.009904822146758795,-0.25269541090722408,3.2602048310988962,358.97832021445845,3.7204525573973641,24.861039763960576
0.39385000000000003,0.0078796447624243111,0.012300686817256313,-0.0060970035422106125,-0.25354331783639356,-2.7635791494482342,362.05620907738148,3.721695621131988,24.86150747601323
0.39390000000000003,0.0071443116442074066,0.01196763453171245,-0.0022755606956529738,-0.25433119541185834,-8.7879723804779388,365.05286018435578,3.7229387078696994,24.861959946874926
0.39395000000000002,0.0064130340909780174,0.011625838759547778,0.0015585612640086517,-0.25505883708920368,-14.811496316879891,367.96753711928858,3.7241818168722456,24.862398050776076
0.39400000000000002,0.0056859289040920311,0.011275354201059214,0.0054044153389743417,-0.25572604792369208,-20.832674216648943,370.79951998761902,3.7254249474366352,24.862822663634908
0.39405000000000001,0.0049631121115176931,0.010916237215145275,0.0092610510293492342,-0.25633264943583695,-26.850029183787999,373.54811104677231,3.7266680989077976,24.863234664000984
0.39410000000000001,0.004244698916985523,0.010548545912030294,0.013127514076828684,-0.25687848092952159,-32.862083923240881,376.21263631870448,3.7279112706820094,24.863634933163681
0.39415,0.0035308037827252781,0.010172339795595745,0.017002848377857427,-0.25736339522065937,-38.867363192524898,378.79244088315346,3.7291544621957664,24.864024353944984
0.39419999999999999,0.0028215403690171636,0.0097876798884640494,0.020886095571445478,-0.25778726035690636,-44.864393360837113,381.28689094649587,3.7303976729302555,24.864403810902498
0.39425000000000004,0.0021170215130298649,0.009394628724623464,0.024776295265020207,-0.25814995969353838,-50.851702760806596,383.69537405072663,3.7316409024115473,24.864774190145535
0.39430000000000004,0.0014173593472162069,0.0089932499761286276,0.028672486630576595,-0.2584513871741923,-56.827823596789322,386.01729352891437,3.7328841501984025,24.865136378357896
0.39435000000000003,0.00072266502436282105,0.0085836091111756128,0.032573706138568879,-0.2586914561268942,-62.791289462808507,388.25207917977161,3.7341274159049846,24.865491264056566
0.39440000000000003,3.3048799105998928e-05,0.0081657731175077668,0.036478988791917195,-0.2588700958120303,-68.740636837651792,390.39918323942265,3.73537069919194,24.865839736824157
0.39445000000000002,-0.00065137994100291166,0.0077398103580925441,0.040387368864703732,-0.25898724970364889,-74.674406016204912,392.45807843667177,3.7366139997619534,24.866182686828076
0.39450000000000002,-0.0013305127284793893,0.0073057906471849605,0.0442978798155612,-0.25904287665871645,-80.591141101988654,394.4282595126212,3.7378573173627681,24.866521004817528
0.39455000000000001,-0.0020042420364545345,0.0068637852413471825,0.048209554519533668,-0.25903695097195234,-86.489390360835074,396.30924340260191,3.7391006517873144,24.866855581936068
0.39460000000000001,-0.0026724610882185602,0.0064138663829853221,0.052121426665127833,-0.25896945625451373,-92.367707654429495,398.1005616046159,3.7403440028580164,24.867187308921945
0.39465,-0.0033350643280554856,0.0059561082462978743,0.056032528499656765,-0.25884039866874542,-98.224650486670029,399.80177703880696,3.7415873704607252,24.867517077227266
0.3947,-0.0039919471334528538,0.0054905862743964756,0.059941892763771182,-0.25864979795790888,-104.05878193365298,401.41247280656597,3.7428307545217119,24.867845777935923
0.39475000000000005,-0.0046430058786298923,0.0050173772614693158,0.06384855268599765,-0.2583976887589936,-109.86867077417696,402.93225396437805,3.7440741550110319,24.868174301700869
0.39480000000000004,-0.0052881379704349234,0.0045365593763593837,0.067751542129808273,-0.25808412110689699,-115.65289176078863,404.36074827322176,3.7453175719438092,24.868503538601257
0.39485000000000003,-0.0059272418572142741,0.0040482121327731976,0.071649895856067819,-0.25770916018835965,-121.41002598090921,405.6976059808369,3.7465610053796135,24.86883437794312
0.39490000000000003,-0.006560216803145621,0.0035524159471795832,0.075542650353132193,-0.25727288011148686,-127.13866139828799,406.94249165666753,3.7478044554065595,24.869167707850327
0.39495000000000002,-0.0071869635072785111,0.0030492531817442946,0.079428842622302612,-0.25677537922938964,-132.8373927423014,408.09510465575693,3.749047922180393,24.86950441561088
0.39500000000000002,-0.0078073836373441959,0.0025388072793679612,0.083307511590150443,-0.25621676777225244,-138.50482223250728,409.15516279675808,3.7502914058929373,24.869845387052774
0.39505000000000001,-0.0084213799810330097,0.0020211629842675598,0.0871776980262194,-0.25559717123518294,-144.13955982705434,410.12240697160178,3.751534906780738,24.870191506472043
0.39510000000000001,-0.0090288564649545992,0.0014964063299367689,0.091038444781010114,-0.25491673038975299,-149.74022357213215,410.9966012692206,3.7527784251250829,24.870543656442418
0.39515,-0.0096297181237950894,0.00096462455336344271,0.094888797026985536,-0.25417560017071517,-155.30543982462552,411.77753153542534,3.7540219612491721,24.870902717656659
0.3952,-0.010223870959950995,0.00042590584707545689,0.098727802506223317,-0.25337394608906361,-160.83384319760202,412.46500049652752,3.7552655155090067,24.871269568837295
0.39525000000000005,-0.010811222498247695,-0.00011965985960505427,0.10255451173590099,-0.25251195634396423,-166.32407826305641,413.05884470367874,3.7565090883241532,24.871645086206478
0.39530000000000004,-0.011391681331701679,-0.00067198161325746867,0.10636797827497112,-0.25158983114691869,-171.77479870053926,413.55891979752079,3.757752680150614,24.872030143595868
0.39535000000000003,-0.011965157273579548,-0.0012309672513329453,0.11016725895409722,-0.25060778573932158,-177.18466797993403,413.96510481119384,3.7589962914885002,24.872425612171845
0.39540000000000003,-0.012531561375386654,-0.0017965234156264661,0.11395141411368029,-0.24956605038212173,-182.55235970396015,414.27730226313236,3.7602399228819978,24.872832360245912
0.39545000000000002,-0.013090805843357575,-0.0023685556935802597,0.11771950765855611,-0.24846486829567743,-187.8765574289117,414.49543527372498,3.7614835749141426,24.87325125327234
0.39550000000000002,-0.013642804027686958,-0.0029469686679793414,0.12147060724408867,-0.24730449506859303,-193.15595485920676,414.61944681783848,3.7627272482053247,24.873683153711688
0.39555000000000001,-0.014187470854989849,-0.003531665408451489,0.12520378526289899,-0.24608520701751974,-198.38925831495402,414.64931196856094,3.7639709434344613,24.874128920075687
0.39560000000000001,-0.014724722419590738,-0.0041225480223218069,0.12891811831212477,-0.24480729255962794,-203.57518488078665,414.58502547780097,3.7652146613171369,24.874589407525548
0.39565,-0.015254476128839362,-0.0047195175077372371,0.13261268766146009,-0.24347105477356332,-208.71246339874034,414.42660560301107,3.7664584026120891,24.875065467447126
0.3957,-0.015776650720022475,-0.0053224737685004502,0.13628657948924858,-0.24207681136730447,-213.79983480099173,414.1740941682778,3.7677021681211236,24.875557947263243
0.39575000000000005,-0.016291166110344094,-0.0059313158086429611,0.13993888456293901,-0.24062489161164402,-218.8360512321126,413.82755202975432,3.7689459586813601,24.876067690719847
0.39580000000000004,-0.016797943563844051,-0.006545941585739708,0.14356869897447697,-0.2391156390348062,-223.81987746916275,413.38706327020589,3.7701897751720348,24.876595537272522
0.39585000000000004,-0.017296905937903024,-0.0071662477785423909,0.14717512514062248,-0.23754941556363049,-228.75009291531197,412.85274157856821,3.7714336185249784,24.877142321247021
0.39590000000000003,-0.017787977357439002,-0.0077921301708166364,0.15075727089829044,-0.23592659526182769,-233.62548944596571,412.22472087587767,3.7726774897087729,24.877708872624467
0.39595000000000002,-0.018271083345042561,-0.0084234835442672067,0.15431425011751682,-0.23424756635592606,-238.44487255901277,411.50315849437749,3.7739213897338741,24.878296016532236
0.39600000000000002,-0.018746150836704285,-0.0090602016946471613,0.15784518293360955,-0.23251273118159974,-243.20706169499016,410.68823520639955,3.7751653196524741,24.878904573059618
0.39605000000000001,-0.019213107950737544,-0.009702177675348006,0.1613491948440878,-0.23072250207571063,-247.91088833439696,409.78014885057416,3.7764092805481129,24.87953535797967
0.39610000000000001,-0.019671884383699247,-0.010349303463083203,0.16482541868958644,-0.22887730756811125,-252.55519974197091,408.77912422830525,3.7776532735513264,24.880189181168987
0.39615,-0.02012241140217285,-0.011001469996065808,0.16827299477587104,-0.22697759193464684,-257.13885906763221,407.68541250846681,3.7788972998385102,24.880866846511211
0.3962,-0.020564621640693524,-0.011658567390867994,0.17169107010417761,-0.22502381156561313,-261.66074370321951,406.49928560668997,3.7801413606227414,24.881569152512458
0.39625000000000005,-0.020998449207415969,-0.012320484875632542,0.17507879901705942,-0.22301643638953886,-266.11974640963001,405.2210385487046,3.781385457157374,24.882296891786737
0.39630000000000004,-0.021423829698556864,-0.012987110807361622,0.17843534342462161,-0.22095594979844685,-270.51477562170732,403.85098946677499,3.782629590735842,24.883050850876327
0.39635000000000004,-0.021840699871232657,-0.013658332958063128,0.18175987108971842,-0.21884284349209057,-274.84475216852871,402.38947122626115,3.7838737626786316,24.883831811570481
0.39640000000000003,-0.022248998322175716,-0.014334038009249452,0.1850515596286896,-0.21667762728343049,-279.10861654929693,400.83684770300874,3.7851179743580579,24.884640547812253
0.39645000000000002,-0.022648665151901656,-0.015014111844901158,0.18830959474728479,-0.21446082381396284,-283.30532555883201,399.1935051934438,3.7863622271849069,24.885477827055244
0.39650000000000002,-0.023039641930090497,-0.015698439607372657,0.19153317018812943,-0.21219296774921304,-287.4338520760586,397.45985121070674,3.7876065226063949,24.886344410299127
0.39655000000000001,-0.023421871766767119,-0.016386905670031853,0.19472148827935781,-0.20987460654786649,-291.49318596152017,395.63631587257169,3.7888508621081112,24.887241051661224
0.39660000000000001,-0.023795299325370944,-0.017079393655633723,0.19787376015305136,-0.2075063003665735,-295.48233434446951,393.72335186545558,3.7900952472137792,24.888168498202901
0.39665,-0.024159870384247887,-0.01777578675613924,0.20098920297445752,-0.20508861588290653,-299.40031659353878,391.72142394631135,3.7913396794696061,24.889127492018336
0.3967,-0.024515532853566575,-0.018475967080983553,0.20406704680539392,-0.20262213971996682,-303.24617642345623,389.63103217000082,3.7925841604782757,24.890118765031744
0.39674999999999999,-0.024862236035973779,-0.019179816177713974,0.20710652984207847,-0.20010746821768202,-307.01897331943439,387.45269441612766,3.7938286918730437,24.891143042593338
0.39680000000000004,-0.025199930805418613,-0.019887214939717832,0.21010689973078131,-0.19754520956997904,-310.71778477470571,385.18695019627251,3.7950732753231486,24.892201042475289
0.39685000000000004,-0.025528569633235416,-0.020598043615904931,0.21306741387240161,-0.19493598390488542,-314.34170672832101,382.8343609210354,3.7963179125340099,24.893293474632955
0.39690000000000003,-0.025848106559646641,-0.021312181852505691,0.21598733933272954,-0.19228042268135315,-317.88985331495553,380.395508952753,3.7975626052456986,24.894421041261758
0.39695000000000003,-0.02615849682928395,-0.02202950892287981,0.21886595025199809,-0.18957916399577465,-321.36135228471511,377.87098929675636,3.7988073552210126,24.895584438723166
0.39700000000000002,-0.026459697901163065,-0.022749903188166578,0.22170253548446744,-0.1868328646216236,-324.75535813960465,375.26143141665807,3.8000521642760496,24.896784351824223
0.39705000000000001,-0.026751668629402311,-0.023473242581610761,0.22449639262289295,-0.18404218977899267,-328.07104168608618,372.56748095342169,3.8012970342542247,24.898021458273785
0.39710000000000001,-0.027034369502383235,-0.024199404500570131,0.22724682990095518,-0.18120781579003506,-331.30759323437081,369.7898046471808,3.8025419670330143,24.899296427250281
0.39715,-0.027307762652827753,-0.024928265826721172,0.22995316639062632,-0.17833042994545012,-334.4642228432852,366.92909023726372,3.803786964523614,24.900609919243994
0.3972,-0.02757181176202304,-0.025659702995008533,0.23261473133411034,-0.17541072921017548,-337.54015909571365,363.98604416908444,3.8050320286676356,24.901962586540883
0.39724999999999999,-0.027826481882767061,-0.026393592100023539,0.23523086281126104,-0.17244941803774944,-340.53464674797783,360.96138761982735,3.8062771614315376,24.903355074199059
0.39730000000000004,-0.028071740241429059,-0.027129808551509465,0.23780091441203977,-0.16944721692183237,-343.44695796355523,357.85587281030263,3.8075223648284306,24.90478801509073
0.39735000000000004,-0.028307555517456538,-0.027868227430984382,0.24032424946089004,-0.16640485425114684,-346.2763824166982,354.67026776635493,3.808767640897297,24.906262034172524
0.39740000000000003,-0.02853389806268912,-0.028608723415600917,0.24280024292478317,-0.16332306847045508,-349.02223043968002,351.40536055742825,3.8100129917085175,24.90777774705953
0.39745000000000003,-0.028750739909834285,-0.029351170799085589,0.24522828159749019,-0.16020260792950944,-351.68383324306274,348.06195916583221,3.8112584193634733,24.909335759877273
0.39750000000000002,-0.028958054598222888,-0.030095443579933382,0.24760776266939852,-0.15704422893720335,-354.26054043907101,344.64088778122527,3.8125039259895606,24.910936670303979
0.39755000000000001,-0.029155817225840628,-0.03084141546632049,0.24993809429663016,-0.15384869603832074,-356.75172090674545,341.14298752589582,3.8137495137409032,24.912581067138838
0.39760000000000001,-0.02934400498558231,-0.031588959702795918,0.25221870044859135,-0.15061678704657222,-359.15677079838377,337.56912665036504,3.8149951848112611,24.91426952671566
0.39765,-0.029522596578971081,-0.032337949310127116,0.25444901583717311,-0.14734928705152148,-361.47510498059188,333.92018876653856,3.8162409414186671,24.916002616629427
0.3977,-0.029691572407409154,-0.033088257038971905,0.25662848771596358,-0.14404699006281954,-363.70615995081198,330.19707629608035,3.817486785809634,24.91778089439758
0.39774999999999999,-0.029850914578997849,-0.033839755391430901,0.25875657604989216,-0.14071069884286816,-365.84939403115442,326.40071030998195,3.8187327202587391,24.919604907322732
0.39780000000000004,-0.030000606644941637,-0.03459231671848239,0.2608327511330934,-0.13734122237970886,-367.90428335665189,322.53202538292646,3.8199787470620881,24.921475194230101
0.39785000000000004,-0.030140633922008428,-0.035345813152959579,0.26285649673708716,-0.13393937847411985,-369.87032698050746,318.59197525657947,3.8212248685440091,24.923392283142078
0.39790000000000003,-0.030270983704700785,-0.036100116573483658,0.26482731221822237,-0.13050599536423768,-371.74705025807481,314.58153646436307,3.8224710870612668,24.925356689717283
0.39795000000000003,-0.030391644849289527,-0.036855098744651794,0.26674470869769423,-0.12704190786881672,-373.53399846462713,310.50170037797551,3.8237174049930864,24.927368920044408
0.39800000000000002,-0.030502607928562256,-0.037610631297079852,0.2686082106271161,-0.12354795851077731,-375.23073928883878,306.35347577737195,3.8249638247440694,24.929429469479366
0.39805000000000001,-0.030603865236940368,-0.038366585749432774,0.2704173559420921,-0.12002499733500717,-376.83686299853588,302.1378886620011,3.8262103487437251,24.931538822519858
0.39810000000000001,-0.030695410427262707,-0.039122833602929938,0.27217169253635481,-0.11647387890335859,-378.35197661201596,297.85597568218975,3.8274569794386224,24.933697455376961
0.39815,-0.030777239143630796,-0.03987924623986077,0.27387078468597842,-0.11289546692318321,-379.77571428301434,293.50879482864457,3.8287037193045066,24.935905831253276
0.3982,-0.03084934885226355,-0.040635694979903096,0.27551421146217148,-0.10929063272963978,-381.10773462632886,289.09742222368408,3.8299505708423407,24.938164401493513
0.39824999999999999,-0.030911738631777409,-0.041392051144426373,0.27710156473875619,-0.10566025345704241,-382.3477173870333,284.62294821365288,3.8311975365735327,24.940473607032072
0.39830000000000004,-0.03096440928295684,-0.042148186057930574,0.27863245039116907,-0.10200521265869375,-383.4953653087469,280.08647899613726,3.8324446190415715,24.942833877501329
0.39835000000000004,-0.031007363332132491,-0.04290397107041511,0.28010648843266056,-0.098326400111378637,-384.5504042698995,275.48913640447631,3.8336918208115138,24.945245631118937
0.39840000000000003,-0.031040604559013127,-0.043659277634592597,0.28152330815555981,-0.094624708470867472,-385.51257536482132,270.83204998384031,3.8349391444611376,24.947709278231667
0.39845000000000003,-0.03106413897731199,-0.044413977215569708,0.28288255853209066,-0.090901039547496634,-386.38165159760172,266.11637262249729,3.8361865925976155,24.950225213688395
0.39850000000000002,-0.031077974229685831,-0.04516794138338015,0.2841839019597785,-0.087156300081714391,-387.15742770706049,261.34327047116096,3.8374341678463182,24.952793821405816
0.39855000000000002,-0.031082119619062952,-0.045921041832134621,0.28542701469122767,-0.083391401733631201,-387.83972077720591,256.51392318396779,3.838681872850803,24.955415474040837
0.39860000000000001,-0.031076586165142882,-0.046673150396267536,0.2866115875282913,-0.079607261239253241,-388.42837127287407,251.62952456731512,3.8399297102732515,24.958090532469377
0.39865,-0.03106138660153062,-0.047424139073270179,0.28773732589052498,-0.075804800178241635,-388.92324306667501,246.69128227178285,3.841177682793866,24.960819345723234
0.3987,-0.031036534808969896,-0.048173880066256974,0.28880394368820561,-0.071984941590112914,-389.3242135663595,241.70040897467319,3.8424257931017181,24.963602255460057
0.39874999999999999,-0.031002047132526842,-0.048922245760271765,0.28981117789383143,-0.068148617119555333,-389.63119692124224,236.65814199830677,3.843674043914171,24.966439585288516
0.39880000000000004,-0.030957941335170696,-0.049669108781724251,0.29075877714532172,-0.064296760951920301,-389.84412572268468,231.56572725103609,3.8449224379604541,24.969331649094176
0.39885000000000004,-0.030904236880372978,-0.050414342011080068,0.29164650495079469,-0.06043031117641761,-389.96295604444265,226.42442323130862,3.846170977985385,24.972278748681482
0.39890000000000003,-0.030840954931946784,-0.051157818605503884,0.29247413978675141,-0.056550209568968342,-389.98766751686207,221.23550076366396,3.8474196667488205,24.975281173688931
0.39895000000000003,-0.030768118282851375,-0.051899412018320351,0.29324147438320997,-0.052657401051627473,-389.91826211254522,216.00024174408651,3.8486685070241893,24.978339202099093
0.39900000000000002,-0.03068575099777493,-0.052638996005691878,0.29394831173287783,-0.048752831848612392,-389.75475774316874,210.7199338931959,3.8499175015933726,24.981453103145839
0.39905000000000002,-0.030593879474609471,-0.053376444696688279,0.2945944773403481,-0.044837454103563261,-389.49720758927407,205.39588530975777,3.8511666532596913,24.984623128337994
