"Time","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.ir[1]","aimsE.ir[1]","aimsE.idq_rr[2]","aimsE.ir[2]","loadInertiaM.phi","loadInertiaE.phi","aimsM.ir[2]","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsE.idq_sr[2]","aimsE.is[1]","aimsM.is[2]","loadInertiaE.w","aimsE.idq_sr[1]","aimsE.is[2]","aimsE.idq_rr[1]","loadInertiaM.w","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.is[1]"
1.0339,0.09086103,-6.9050364,-6.9401321,-299.78616,-256.15237,104.3469,104.34695,-256.172,0.017285131,-0.4136793,308.43521,-290.5462,243.67949,144.38379,46.866928,243.67921,-6.9401321,144.38388,-0.36609194,-290.54861
1.034,0.10385992,-6.1676817,-6.2026882,-299.45471,-256.23404,104.36134,104.3614,-256.25354,0.01608634,-0.41062889,308.22208,-293.64297,237.23924,144.41508,46.106434,237.23903,-6.2026882,144.41516,-0.36611807,-293.64532
1.0341001,0.11675758,-5.4349446,-5.4697776,-299.12152,-256.31195,104.37578,104.37584,-256.3313,0.014888878,-0.40717185,308.00699,-296.44736,230.58247,144.4463,45.350319,230.58224,-5.4697776,144.44638,-0.36614129,-296.44962
1.0342,0.12954128,-4.7066979,-4.7414327,-298.78656,-256.38605,104.39023,104.39028,-256.40521,0.013692753,-0.4033114,307.78992,-298.95724,223.71605,144.47743,44.59861,223.71587,-4.7414327,144.47751,-0.36616158,-298.95944
1.0343,0.1421984,-3.983001,-4.0176835,-298.4498,-256.45627,104.40468,104.40473,-256.47531,0.012497974,-0.39905134,307.5708,-301.17087,216.64719,144.50848,43.851345,216.64709,-4.0176835,144.50858,-0.36617896,-301.17297
1.0344,0.15471646,-3.2639425,-3.2985578,-298.11118,-256.52255,104.41913,104.41918,-256.54147,0.011304545,-0.39439583,307.34964,-303.0867,209.38332,144.53946,43.108551,209.38329,-3.2985578,144.53954,-0.36619347,-303.08875
1.0345,0.16708311,-2.5495903,-2.5840802,-297.77066,-256.5849,104.43359,104.43364,-256.60367,0.010112476,-0.3893494,307.1264,-304.70358,201.93202,144.57036,42.370258,201.93201,-2.5840802,144.57043,-0.3662051,-304.70554
1.0346,0.17928615,-1.8399462,-1.8742745,-297.42822,-256.64325,104.44804,104.4481,-256.66183,0.0089217722,-0.383917,306.901,-306.0206,194.30103,144.60117,41.636494,194.30098,-1.8742745,144.60126,-0.36621386,-306.02249
1.0347,0.19131352,-1.134884,-1.1691619,-297.08383,-256.69757,104.4625,104.46256,-256.716,0.007732444,-0.37810379,306.67346,-307.03717,186.49805,144.6319,40.90728,186.49809,-1.1691619,144.63199,-0.36621982,-307.03897
1.0348001,0.20315334,-0.4345367,-0.46876132,-296.73746,-256.7478,104.47697,104.47703,-256.76611,0.0065444983,-0.37191552,306.4437,-307.75296,178.53123,144.66257,40.18264,178.53136,-0.46876132,144.66264,-0.36622295,-307.75473
1.0349,0.21479394,0.26104555,0.22691076,-296.38907,-256.79391,104.49144,104.49149,-256.81207,0.0053579425,-0.36535826,306.21167,-308.16803,170.40881,144.69315,39.462589,170.40898,0.22691076,144.69322,-0.36622331,-308.16971
1.035,0.22622381,0.95179296,0.91783983,-296.0386,-256.83588,104.50591,104.50597,-256.85385,0.0041727852,-0.35843846,305.97736,-308.28265,162.13914,144.72363,38.74715,162.13925,0.91783983,144.72372,-0.36622089,-308.28427
1.0351,0.23743165,1.6378988,1.604013,-295.68604,-256.87363,104.52038,104.52044,-256.89145,0.0029890351,-0.35116276,305.74072,-308.09741,153.73047,144.75406,38.036331,153.73062,1.604013,144.75415,-0.36621571,-308.09897
1.0352,0.24840638,2.3192606,2.2854199,-295.33133,-256.90714,104.53486,104.53491,-256.92484,0.0018067,-0.34353828,305.50174,-307.61322,145.19142,144.78439,37.330154,145.19165,2.2854199,144.78448,-0.36620778,-307.61469
1.0353,0.25913715,2.9958289,2.9620526,-294.97446,-256.9364,104.54934,104.54939,-256.95395,0.00062578911,-0.33557257,305.26035,-306.83124,136.53075,144.81467,36.62862,136.53102,2.9620526,144.81474,-0.36619714,-306.83261
1.0354,0.26961342,3.6675527,3.6339052,-294.61539,-256.96136,104.56382,104.56388,-256.97873,-0.00055368902,-0.32727343,305.01651,-305.75296,127.75722,144.84485,35.931744,127.75748,3.6339052,144.84494,-0.36618382,-305.75427
1.0355,0.27982476,4.3344831,4.3009734,-294.25406,-256.98196,104.57831,104.57836,-256.99921,-0.0017317255,-0.3186489,304.77017,-304.38013,118.87966,144.87495,35.239529,118.87989,4.3009734,144.87505,-0.36616781,-304.38141
1.0355999,0.28976107,4.9967227,4.9632545,-293.89044,-256.99823,104.5928,104.59285,-257.01532,-0.0029083113,-0.30970746,304.52136,-302.71484,109.90691,144.90498,34.551983,109.9072,4.9632545,144.90506,-0.36614913,-302.716
1.0357,0.29941255,5.6541705,5.6207495,-293.52454,-257.01007,104.60729,104.60735,-257.02704,-0.0040834374,-0.30045786,304.26996,-300.75937,100.84809,144.93492,33.869102,100.84844,5.6207495,144.93501,-0.36612782,-300.76047
1.0358,0.30876961,6.3067918,6.2734599,-293.15628,-257.01752,104.62178,104.62184,-257.0343,-0.0052570943,-0.2909092,304.01599,-298.51639,91.712311,144.9648,33.190891,91.712669,6.2734599,144.96487,-0.36610389,-298.51743
1.0359,0.31782308,6.9545426,6.9213905,-292.78561,-257.02048,104.63628,104.63634,-257.03711,-0.0064292722,-0.28107092,303.7594,-295.9888,82.508759,144.99458,32.517345,82.509026,6.9213905,144.99467,-0.36607736,-295.98981
1.036,0.32656384,7.5976577,7.5645461,-292.41257,-257.01898,104.65078,104.65084,-257.03546,-0.0075999619,-0.27095246,303.50012,-293.17975,73.246376,145.02429,31.848465,73.246696,7.5645461,145.02438,-0.36604825,-293.18066
1.0361,0.33498335,8.2360096,8.2029352,-292.03705,-257.01297,104.66528,104.66534,-257.02933,-0.0087691536,-0.26056388,303.23816,-290.09265,63.934513,145.05392,31.184238,63.934891,8.2029352,145.05402,-0.36601657,-290.09351
1.0362,0.34307322,8.8695822,8.8365688,-291.65906,-257.00244,104.67979,104.67985,-257.01865,-0.0099368375,-0.24991535,302.97345,-286.73129,54.582451,145.08348,30.524658,54.582851,8.8365688,145.08357,-0.36598235,-286.73206
1.0362999,0.35082549,9.4983397,9.465457,-291.27853,-256.98734,104.69431,104.69436,-257.00339,-0.011103003,-0.23901737,302.70599,-283.09958,45.199493,145.11296,29.869717,45.199844,9.465457,145.11304,-0.36594561,-283.10031
1.0364,0.35823241,10.122386,10.089614,-290.89548,-256.96768,104.70882,104.70887,-256.98355,-0.012267642,-0.22788058,302.43573,-279.20178,35.794815,145.14235,29.2194,35.795135,10.089614,145.14244,-0.36590636,-279.20248
1.0365,0.36528659,10.741796,10.709055,-290.50983,-256.94342,104.72334,104.72339,-256.95917,-0.013430742,-0.21651588,302.16263,-275.04236,26.377625,145.17166,28.573696,26.377987,10.709055,145.17175,-0.3658646,-275.04297
1.0366,0.37198108,11.356498,11.323797,-290.12158,-256.91455,104.73785,104.73791,-256.93018,-0.014592293,-0.20493451,301.88663,-270.62604,16.957266,145.2009,27.932589,16.957663,11.323797,145.20099,-0.36582041,-270.62659
1.0367,0.37830928,11.966474,11.933861,-289.73068,-256.88107,104.75237,104.75243,-256.89655,-0.015752284,-0.19314782,301.60776,-265.95782,7.5430183,145.23006,27.296057,7.5433946,11.933861,145.23015,-0.36577374,-265.95831
1.0368,0.38426486,12.57172,12.539266,-289.33713,-256.84296,104.7669,104.76695,-256.85825,-0.016910706,-0.18116742,301.32596,-261.04291,-1.8558884,145.25914,26.664085,-1.8556061,12.539266,145.25923,-0.36572465,-261.0434
1.0369,0.38984179,13.172459,13.140035,-288.94089,-256.80017,104.78143,104.78148,-256.81531,-0.018067548,-0.16900499,301.0412,-255.88672,-11.230484,145.28813,26.036652,-11.230169,13.140035,145.28822,-0.36567315,-255.88713
1.0369999,0.39503464,13.768587,13.736191,-288.5419,-256.75272,104.79595,104.79601,-256.76773,-0.019222798,-0.15667254,300.75342,-250.49493,-20.571518,145.31705,25.413733,-20.571173,13.736191,145.31714,-0.36561927,-250.49527
1.0371,0.39983821,14.360101,14.327761,-288.14017,-256.70059,104.81049,104.81054,-256.71548,-0.020376446,-0.14418221,300.46265,-244.87346,-29.869892,145.34589,24.795301,-29.869547,14.327761,145.34598,-0.36556298,-244.87372
1.0372,0.40424773,14.946979,14.914772,-287.73569,-256.6438,104.82502,104.82508,-256.65851,-0.021528481,-0.13154629,300.16882,-239.02837,-39.116558,145.37465,24.181335,-39.116291,14.914772,145.37474,-0.36550435,-239.02864
1.0373,0.40825871,15.52938,15.497252,-287.32837,-256.58231,104.83956,104.83961,-256.59689,-0.022678891,-0.11877715,299.87192,-232.96596,-48.302711,145.40332,23.571804,-48.302479,15.497252,145.40341,-0.36544338,-232.9662
1.0374,0.41186717,16.10734,16.075233,-286.91827,-256.51611,104.8541,104.85416,-256.53058,-0.023827665,-0.10588737,299.57193,-226.69275,-57.419518,145.43192,22.966679,-57.419258,16.075233,145.43201,-0.36538011,-226.6929
1.0375,0.41506952,16.680819,16.648748,-286.50528,-256.44525,104.86864,104.86871,-256.45956,-0.024974791,-0.092889629,299.2688,-220.21544,-66.458145,145.46043,22.365929,-66.457878,16.648748,145.46053,-0.36531451,-220.21552
1.0376,0.41786253,17.249811,17.217827,-286.08948,-256.36966,104.88319,104.88326,-256.38385,-0.02612026,-0.079796746,298.96252,-213.54088,-75.409904,145.48888,21.769522,-75.409683,17.217827,145.48897,-0.36524662,-213.54095
1.0377001,0.42024341,17.814356,17.782507,-285.67075,-256.28937,104.89774,104.8978,-256.30341,-0.02726406,-0.066621594,298.65311,-206.67616,-84.266258,145.51723,21.177422,-84.266129,17.782507,145.51732,-0.36517647,-206.67625
1.0378,0.42220965,18.374655,18.342823,-285.24911,-256.20441,104.9123,104.91235,-256.21829,-0.028406177,-0.053377096,298.34048,-199.62849,-93.018913,145.5455,20.589596,-93.018776,18.342823,145.54559,-0.36510408,-199.62851
1.0379,0.42375931,18.930624,18.898813,-284.82458,-256.11472,104.92686,104.92691,-256.12851,-0.0295466,-0.040076312,298.02463,-192.40526,-101.65947,145.57368,20.006004,-101.65933,18.898813,145.57378,-0.36502945,-192.4052
1.038,0.42489082,19.482275,19.450516,-284.39709,-256.02036,104.94141,104.94147,-256.034,-0.03068532,-0.026732353,297.70557,-185.01401,-110.17973,145.60179,19.426611,-110.1796,19.450516,145.60188,-0.36495259,-185.01392
1.0381,0.42560303,20.029594,19.997972,-283.96664,-255.92133,104.95598,104.95603,-255.93481,-0.03182232,-0.013358366,297.38327,-177.46245,-118.57159,145.62982,18.851376,-118.57158,19.997972,145.62991,-0.36487356,-177.46239
1.0382,0.42589507,20.572796,20.541222,-283.53323,-255.81761,104.97054,104.9706,-255.83096,-0.032957595,3.2517604e-05,297.05771,-169.75836,-126.82735,145.65776,18.280258,-126.82735,20.541222,145.65785,-0.36479235,-169.75829
1.0383,0.42576656,21.11187,21.080307,-283.09686,-255.70923,104.98511,104.98516,-255.72246,-0.03409113,0.013427096,296.72885,-161.90976,-134.93919,145.68562,17.713217,-134.93921,21.080307,145.68571,-0.36470893,-161.90959
1.0384001,0.42521766,21.646807,21.615273,-282.65747,-255.59619,104.99968,104.99973,-255.6093,-0.03522291,0.026812166,296.39673,-153.92468,-142.89954,145.71339,17.150208,-142.89957,21.615273,145.71349,-0.3646234,-153.92447
1.0385,0.42424884,22.177608,22.146162,-282.21509,-255.47852,105.01425,105.01431,-255.4915,-0.036352925,0.040174533,296.06131,-145.81134,-150.70096,145.74109,16.591185,-150.70105,22.146162,145.74118,-0.36453572,-145.81114
1.0386,0.42286095,22.704357,22.673019,-281.76968,-255.35622,105.02882,105.02888,-255.36905,-0.037481166,0.053501036,295.72256,-137.57803,-158.33623,145.76871,16.036106,-158.33641,22.673019,145.7688,-0.36444595,-137.57787
1.0387,0.42105523,23.227222,23.195894,-281.32129,-255.22932,105.0434,105.04346,-255.24203,-0.038607616,0.066778556,295.38049,-129.23315,-165.79843,145.79623,15.484923,-165.79863,23.195894,145.79633,-0.36435404,-129.23293
1.0388,0.41883343,23.746147,23.71483,-280.86984,-255.09782,105.05798,105.05804,-255.11043,-0.039732266,0.079993993,295.03513,-120.78518,-173.08064,145.82367,14.93759,-173.08086,23.71483,145.82376,-0.36426008,-120.7849
1.0389,0.41619775,24.261147,24.229879,-280.41534,-254.96176,105.07257,105.07262,-254.97424,-0.040855106,0.093134321,294.6864,-112.24268,-180.17618,145.85103,14.394057,-180.17642,24.229879,145.85112,-0.36416405,-112.24238
1.039,0.41315067,24.772213,24.741089,-279.95786,-254.82115,105.08716,105.08721,-254.83348,-0.041976117,0.10618658,294.33435,-103.61428,-187.07855,145.8783,13.854277,-187.0789,24.741089,145.87839,-0.36406595,-103.61407
1.0391001,0.40969503,25.279619,25.248508,-279.49728,-254.67601,105.10175,105.1018,-254.68823,-0.043095294,0.11913789,293.97894,-94.908684,-193.78166,145.90549,13.318197,-193.78206,25.248508,145.90558,-0.36396581,-94.908424
1.0391999,0.40583423,25.783297,25.75219,-279.03369,-254.52637,105.11633,105.11639,-254.53848,-0.044212621,0.13197549,293.62018,-86.134628,-200.27942,145.93259,12.785769,-200.27983,25.75219,145.93268,-0.36386368,-86.134315
1.0393,0.40157202,26.283266,26.252182,-278.56708,-254.37227,105.13093,105.13099,-254.38426,-0.045328084,0.14468671,293.25809,-77.300911,-206.56599,145.95961,12.256942,-206.56645,26.252182,145.9597,-0.36375952,-77.300575
1.0394,0.39691257,26.779533,26.748539,-278.09741,-254.2137,105.14553,105.14558,-254.22557,-0.046441678,0.157259,292.89264,-68.416351,-212.63579,145.98654,11.731661,-212.63632,26.748539,145.98663,-0.36365336,-68.416061
1.0395,0.39186037,27.272221,27.241312,-277.62473,-254.05072,105.16013,105.16019,-254.06247,-0.047553383,0.16967997,292.52386,-59.489807,-218.48347,146.01338,11.209875,-218.48407,27.241312,146.01347,-0.36354524,-59.489563
1.0396,0.38642022,27.761465,27.730555,-277.14902,-253.88336,105.17473,105.17479,-253.895,-0.048663191,0.18193735,292.15173,-50.530144,-224.10399,146.04015,10.691531,-224.10461,27.730555,146.04024,-0.36343512,-50.529854
1.0397,0.3805975,28.247225,28.216322,-276.67029,-253.71165,105.18934,105.18939,-253.72319,-0.049771093,0.19401902,291.77628,-41.546238,-229.49239,146.06682,10.176574,-229.49306,28.216322,146.06689,-0.36332309,-41.545914
1.0398,0.37439793,28.729521,28.698666,-276.18854,-253.53561,105.20394,105.204,-253.54704,-0.050877068,0.20591308,291.39752,-32.54697,-234.64403,146.0934,9.6649494,-234.64474,28.698666,146.09349,-0.3632091,-32.546658
1.0398999,0.36782756,29.208364,29.177641,-275.70377,-253.35529,105.21855,105.21861,-253.36658,-0.05198111,0.21760778,291.01541,-23.541199,-239.5545,146.11989,9.1566038,-239.55531,29.177641,146.11998,-0.3630932,-23.540991
1.04,0.36089265,29.684029,29.653303,-275.21603,-253.17072,105.23317,105.23322,-253.18192,-0.053083207,0.22909153,290.63,-14.53778,-244.21976,146.1463,8.6514807,-244.22061,29.653303,146.14639,-0.36297539,-14.537539
1.0401,0.35360008,30.156435,30.125706,-274.72531,-252.98193,105.24779,105.24784,-252.99303,-0.054183349,0.240353,290.2413,-5.5455313,-248.63586,146.17262,8.1495247,-248.63676,30.125706,146.1727,-0.36285567,-5.5452585
1.0402,0.34595692,30.625614,30.594908,-274.2316,-252.78899,105.26241,105.26246,-252.79999,-0.055281516,0.25138107,289.8493,3.4267602,-252.79918,146.19885,7.6506796,-252.80013,30.594908,146.19894,-0.36273408,3.4270358
1.0403,0.33797076,31.091574,31.060961,-273.73495,-252.5919,105.27702,105.27708,-252.60278,-0.056377705,0.26216486,289.45404,12.370354,-256.70633,146.22499,7.1548901,-256.70734,31.060961,146.22508,-0.36261061,12.370555
1.0404,0.32964924,31.554476,31.523922,-273.23538,-252.39073,105.29165,105.2917,-252.4015,-0.057471897,0.27269366,289.05551,21.276562,-260.35422,146.25104,6.6620989,-260.35529,31.523922,146.25113,-0.36248529,21.27672
1.0405,0.32100055,32.014408,31.983849,-272.73288,-252.18552,105.30627,105.30633,-252.1962,-0.058564089,0.28295708,288.65378,30.136755,-263.74002,146.27701,6.1722498,-263.74115,31.983849,146.2771,-0.36235812,30.136938
1.0405999,0.31203318,32.471352,32.440796,-272.22748,-251.9763,105.3209,105.32096,-251.98689,-0.059654262,0.29294494,288.24878,38.942379,-266.86115,146.30287,5.685286,-266.86234,32.440796,146.30296,-0.36222911,38.942574
1.0407,0.30275592,32.925323,32.894817,-271.71921,-251.76314,105.33553,105.33559,-251.77362,-0.060742404,0.30264738,287.84061,47.684959,-269.7153,146.32866,5.2011514,-269.71655,32.894817,146.32875,-0.36209828,47.685108
1.0408,0.29317784,33.376369,33.345974,-271.20807,-251.54605,105.35017,105.35023,-251.55643,-0.061828509,0.31205481,287.42926,56.356094,-272.30045,146.35435,4.7197881,-272.30176,33.345974,146.35445,-0.36196566,56.356144
1.0409,0.28330824,33.824718,33.794319,-270.69409,-251.32512,105.36481,105.36486,-251.3354,-0.062912561,0.32115784,287.01477,64.947495,-274.61481,146.37996,4.2411399,-274.61618,33.794319,146.38005,-0.36183122,64.947556
1.041,0.27315688,34.270317,34.239906,-270.17731,-251.10037,105.37945,105.3795,-251.11057,-0.063994557,0.3299475,286.59714,73.450966,-276.65692,146.40547,3.7651503,-276.65836,34.239906,146.40555,-0.36169499,73.451035
1.0411,0.26273367,34.713184,34.682796,-269.65775,-250.87187,105.39409,105.39414,-250.88197,-0.065074474,0.33841509,286.17639,81.858414,-278.42554,146.43089,3.2917626,-278.42703,34.682796,146.43097,-0.36155698,81.858459
1.0412,0.25204888,35.153328,35.123039,-269.13544,-250.63965,105.40873,105.40878,-250.64966,-0.066152304,0.34655225,285.75256,90.161888,-279.91977,146.45621,2.82092,-279.9213,35.123039,146.4563,-0.3614172,90.161835
1.0413001,0.2411129,35.59095,35.560699,-268.61041,-250.40379,105.42338,105.42343,-250.4137,-0.067228042,0.35435081,285.32571,98.353539,-281.13885,146.48145,2.3525667,-281.14047,35.560699,146.48154,-0.3612757,98.353447
1.0414,0.22993648,36.026085,35.995819,-268.08267,-250.16432,105.43803,105.43808,-250.17415,-0.068301678,0.36180305,284.89581,106.42565,-282.08246,146.50659,1.8866464,-282.08414,35.995819,146.50668,-0.36113241,106.42557
1.0415,0.21853061,36.458729,36.428467,-267.55228,-249.9213,105.45268,105.45274,-249.93105,-0.06937319,0.36890158,284.46295,114.37067,-282.75046,146.53165,1.4231035,-282.7522,36.428467,146.53172,-0.36098742,114.37057
1.0416,0.20690648,36.888889,36.858685,-267.01926,-249.67479,105.46733,105.46739,-249.68446,-0.070442572,0.37563944,284.02713,122.18118,-283.14301,146.55659,0.96188265,-283.14478,36.858685,146.55669,-0.36084068,122.18102
1.0417,0.19507551,37.316647,37.286537,-266.48361,-249.42485,105.48199,105.48205,-249.43442,-0.071509823,0.38200983,283.58838,129.84991,-283.26053,146.58147,0.50292885,-283.26233,37.286537,146.58156,-0.36069223,129.84966
1.0418,0.18304925,37.742191,37.71207,-265.94543,-249.17152,105.49665,105.4967,-249.18102,-0.072574921,0.38800636,283.14673,137.36977,-283.10367,146.60623,0.046187256,-283.10553,37.71207,146.60632,-0.36054209,137.36949
1.0419,0.17083953,38.165474,38.135342,-265.40469,-248.91489,105.51131,105.51137,-248.9243,-0.073637865,0.39362314,282.70224,144.73378,-282.6734,146.63092,-0.40839615,-282.67535,38.135342,146.631,-0.36039022,144.73351
1.0420001,0.15845838,38.586514,38.556404,-264.86151,-248.65498,105.52598,105.52603,-248.66432,-0.074698634,0.39885461,282.25494,151.93524,-281.97098,146.6555,-0.86087513,-281.97299,38.556404,146.65559,-0.36023667,151.93491
1.0421,0.14591797,39.005302,38.975311,-264.31583,-248.39189,105.54064,105.5407,-248.40114,-0.075757228,0.40369549,281.8049,158.96753,-280.99796,146.67999,-1.3113027,-280.99997,38.975311,146.68008,-0.36008146,158.9671
1.0422,0.13323052,39.422092,39.392109,-263.76776,-248.12564,105.55531,105.55537,-248.13481,-0.076813638,0.40814093,281.35208,165.82426,-279.75592,146.70439,-1.7597318,-279.75803,39.392109,146.70447,-0.35992455,165.82379
1.0423,0.12040857,39.836849,39.80685,-263.21735,-247.85632,105.56998,105.57004,-247.86542,-0.077867843,0.41218647,280.89661,172.49924,-278.24701,146.72868,-2.2062144,-278.24918,39.80685,146.72878,-0.35976601,172.49875
1.0424,0.10746472,40.249584,40.219593,-262.66455,-247.58398,105.58466,105.58471,-247.59302,-0.078919843,0.41582808,280.43845,178.98647,-276.47348,146.7529,-2.6508017,-276.47571,40.219593,146.75298,-0.35960579,178.98595
1.0425,0.094411694,40.660305,40.630375,-262.1095,-247.30869,105.59933,105.59939,-247.31764,-0.07996963,0.41906214,279.97769,185.28012,-274.4379,146.77701,-3.0935445,-274.44012,40.630375,146.7771,-0.35944393,185.27954
1.0426,0.081262313,41.069107,41.039257,-261.55222,-247.03049,105.61401,105.61407,-247.03937,-0.081017189,0.42188537,279.5144,191.37463,-272.14297,146.80103,-3.534493,-272.14523,41.039257,146.80112,-0.35928044,191.37396
1.0427001,0.068029478,41.476143,41.446281,-260.99274,-246.74947,105.62869,105.62875,-246.75827,-0.082062513,0.42429483,279.04855,197.26462,-269.59171,146.82495,-3.9736965,-269.59406,41.446281,146.82503,-0.3591153,197.26392
1.0427999,0.054726232,41.881367,41.851494,-260.43109,-246.46568,105.64338,105.64343,-246.47443,-0.083105586,0.42628813,278.58026,202.9449,-266.78745,146.84877,-4.4112034,-266.78986,41.851494,146.84886,-0.35894853,202.94417
1.0429,0.041365664,42.284786,42.254944,-259.86734,-246.17918,105.65807,105.65812,-246.18787,-0.084146418,0.4278633,278.10956,208.41057,-263.73367,146.87251,-4.8470616,-263.73611,42.254944,146.87259,-0.35878018,208.40977
1.043,0.027960934,42.686401,42.656681,-259.30154,-245.89006,105.67275,105.67281,-245.89865,-0.085184991,0.42901868,277.63647,213.65688,-260.4342,146.89613,-5.2813182,-260.43661,42.656681,146.89622,-0.35861018,213.65599
1.0431,0.01452517,43.086475,43.056747,-258.73373,-245.59834,105.68745,105.6875,-245.60689,-0.086221293,0.42975295,277.16104,218.67937,-256.89285,146.91968,-5.7140193,-256.89532,43.056747,146.91975,-0.35843858,218.67844
1.0432,0.0010716312,43.484928,43.455185,-258.16394,-245.30414,105.70213,105.70219,-245.31262,-0.087255314,0.43006536,276.68335,223.4738,-253.11389,146.94312,-6.1452098,-253.11646,43.455185,146.94321,-0.3582654,223.47282
1.0433,-0.01238644,43.881775,43.852039,-257.59229,-245.00748,105.71684,105.71689,-245.0159,-0.088287055,0.42995557,276.20346,228.03613,-249.10179,146.96648,-6.574934,-249.10442,43.852039,146.96655,-0.35809064,228.03511
1.0434,-0.025835788,44.277012,44.247356,-257.01874,-244.70845,105.73153,105.73158,-244.7168,-0.089316502,0.42942366,275.72137,232.36264,-244.86124,146.98972,-7.0032353,-244.86385,44.247356,146.98979,-0.35791427,232.36154
1.0434999,-0.039263181,44.670765,44.641171,-256.44342,-244.4071,105.74623,105.74628,-244.41539,-0.090343654,0.42846999,275.23718,236.44975,-240.39699,147.01288,-7.4301567,-240.39961,44.641171,147.01295,-0.35773632,236.44859
1.0436,-0.052655414,45.063137,45.033531,-255.86633,-244.1035,105.76093,105.76099,-244.11174,-0.091368504,0.42709535,274.75092,240.29424,-235.71407,147.03593,-7.8557396,-235.71677,45.033531,147.03601,-0.35755682,240.29303
1.0437,-0.065999277,45.454082,45.424469,-255.28754,-243.79773,105.77563,105.7757,-243.80591,-0.092391036,0.42530113,274.26263,243.89304,-230.81781,147.05888,-8.2800236,-230.82057,45.424469,147.05898,-0.35737574,243.89177
1.0438,-0.079281628,45.843601,45.81403,-254.70711,-243.48984,105.79034,105.7904,-243.49797,-0.093411252,0.42308903,273.77243,247.24339,-225.71368,147.08176,-8.7030487,-225.71646,45.81403,147.08183,-0.35719308,247.24207
1.0439,-0.092489377,46.231705,46.202248,-254.12508,-243.1799,105.80505,105.80511,-243.18796,-0.094429143,0.42046118,273.2803,250.34277,-220.40738,147.10452,-9.1248531,-220.4101,46.202248,147.1046,-0.3570089,250.34137
1.044,-0.10560952,46.618626,46.589161,-253.54152,-242.86798,105.81976,105.81982,-242.87599,-0.095444694,0.41741988,272.78635,253.1889,-214.90451,147.1272,-9.545475,-214.9073,46.589161,147.12727,-0.35682315,253.18745
1.0441,-0.11862913,47.00428,46.974804,-252.95648,-242.55414,105.83448,105.83453,-242.5621,-0.096457914,0.41396824,272.29059,255.77979,-209.21121,147.14977,-9.9649496,-209.21407,46.974804,147.14984,-0.35663587,255.77829
1.0441999,-0.13153535,47.388668,47.359211,-252.37003,-242.23845,105.8492,105.84925,-242.24635,-0.097468793,0.41010949,271.79309,258.11368,-203.33368,147.17224,-10.383311,-203.33656,47.359211,147.17232,-0.35644701,258.11212
1.0443,-0.14431548,47.771782,47.742416,-251.78218,-241.92097,105.86391,105.86397,-241.92882,-0.098477319,0.40584749,271.29395,260.18906,-197.27827,147.19463,-10.800596,-197.28113,47.742416,147.1947,-0.35625666,260.18744
1.0444,-0.15695691,48.15377,48.124451,-251.19304,-241.60178,105.87863,105.87869,-241.60957,-0.099483483,0.40118623,270.79318,262.0047,-191.05138,147.2169,-11.216836,-191.05424,48.124451,147.21698,-0.35606477,262.00302
1.0445,-0.16944717,48.534679,48.505348,-250.60265,-241.28093,105.89336,105.89341,-241.28868,-0.1004873,0.39613017,270.29086,263.55963,-184.65962,147.23909,-11.632063,-184.66254,48.505348,147.23917,-0.35587132,263.55789
1.0446,-0.18177393,48.914463,48.885136,-250.01105,-240.9585,105.90808,105.90813,-240.96619,-0.10148875,0.39068434,269.78705,264.85318,-178.10983,147.26117,-12.046307,-178.11279,48.885136,147.26125,-0.35567638,264.85138
1.0447,-0.19392505,49.293118,49.263844,-249.41832,-240.63452,105.92281,105.92287,-240.64218,-0.10248782,0.38485402,269.2818,265.8848,-171.40897,147.28317,-12.459598,-171.41193,49.263844,147.28325,-0.35547993,265.88297
1.0448,-0.20588854,49.67067,49.641499,-248.82451,-240.3091,105.93754,105.93759,-240.31668,-0.10348453,0.37864488,268.77518,266.65439,-164.56409,147.30505,-12.871963,-164.56697,49.641499,147.30513,-0.35528195,266.6525
1.0448999,-0.21765254,50.047306,50.018131,-248.22968,-239.98227,105.95227,105.95232,-239.98981,-0.10447885,0.37206286,268.26724,267.16196,-157.58215,147.32686,-13.283431,-157.5851,50.018131,147.32693,-0.35508245,267.15997
1.045,-0.22920549,50.422939,50.393761,-247.63387,-239.6541,105.967,105.96706,-239.66161,-0.10547079,0.36511442,267.75806,267.40781,-150.47058,147.34856,-13.694027,-150.47357,50.393761,147.34863,-0.35488147,267.40579
1.0451,-0.24053596,50.797569,50.768417,-247.03717,-239.32468,105.98174,105.9818,-239.33214,-0.10646035,0.35780638,267.24768,267.39258,-143.23676,147.37016,-14.103775,-143.23976,50.768417,147.37024,-0.35467896,267.3905
1.0452,-0.25163278,51.171158,51.142117,-246.43962,-238.99403,105.99648,105.99654,-239.00143,-0.10744751,0.35014588,266.73615,267.1171,-135.88823,147.39166,-14.512699,-135.89116,51.142117,147.39174,-0.35447499,267.11496
