"Time","dcPowerSupply.v","dcPowerSupply.i","bufferCapacitor.v","bufferCapacitor.i"
0.0027000271,1.4003035,-49.985996,1.3498176,49.985996
0.0027100272,1.405302,-49.985947,1.3548163,49.985947
0.0027200272,1.4103007,-49.985897,1.3598149,49.985897
0.0027300273,1.4152993,-49.985847,1.3648136,49.985847
0.0027400274,1.4202979,-49.985798,1.3698123,49.985798
0.0027500275,1.4252964,-49.985748,1.3748108,49.985748
0.0027600275,1.430295,-49.985699,1.3798095,49.985699
0.0027700276,1.4352936,-49.985645,1.3848081,49.985645
0.0027800277,1.4402921,-49.985596,1.3898066,49.985596
0.002790028,1.4452907,-49.985546,1.3948053,49.985546
0.0028000281,1.4502892,-49.985497,1.3998039,49.985497
0.0028100281,1.4552878,-49.985447,1.4048024,49.985447
0.0028200282,1.4602864,-49.985397,1.4098011,49.985397
0.0028300283,1.4652848,-49.985348,1.4147997,49.985348
0.0028400284,1.4702834,-49.985298,1.4197983,49.985298
0.0028500285,1.475282,-49.985249,1.4247968,49.985249
0.0028600285,1.4802804,-49.985199,1.4297954,49.985199
0.0028700286,1.485279,-49.985146,1.4347939,49.985146
0.0028800289,1.4902774,-49.985096,1.4397925,49.985096
0.002890029,1.495276,-49.985046,1.4447911,49.985046
0.0029000291,1.5002744,-49.984997,1.4497896,49.984997
0.0029100291,1.505273,-49.984947,1.4547882,49.984947
0.0029200292,1.5102714,-49.984898,1.4597868,49.984898
0.0029300293,1.51527,-49.984848,1.4647852,49.984848
0.0029400294,1.5202684,-49.984798,1.4697838,49.984798
0.0029500294,1.5252669,-49.984749,1.4747823,49.984749
0.0029600295,1.5302653,-49.984699,1.4797808,49.984699
0.0029700296,1.5352639,-49.984646,1.4847794,49.984646
0.0029800299,1.5402623,-49.984596,1.4897779,49.984596
0.00299003,1.5452608,-49.984547,1.4947764,49.984547
0.003,1.5502442,-49.984497,1.4997599,49.984497
0.003,1.5502442,-49.984497,1.4997599,49.984497
0.0030000301,1.5502592,-49.984497,1.4997748,49.984497
0.0030100301,1.5552577,-49.984447,1.5047734,49.984447
0.0030200302,1.5602561,-49.984398,1.5097718,49.984398
0.0030300303,1.5652546,-49.984348,1.5147704,49.984348
0.0030400304,1.570253,-49.984299,1.5197688,49.984299
0.0030500304,1.5752513,-49.984249,1.5247673,49.984249
0.0030600305,1.5802498,-49.984196,1.5297657,49.984196
0.0030700306,1.5852482,-49.984146,1.5347643,49.984146
0.0030800309,1.5902467,-49.984097,1.5397627,49.984097
0.003090031,1.595245,-49.984047,1.5447612,49.984047
0.0031000311,1.6002434,-49.983997,1.5497596,49.983997
0.0031100311,1.6052419,-49.983948,1.5547581,49.983948
0.0031200312,1.6102402,-49.983898,1.5597565,49.983898
0.0031300313,1.6152387,-49.983849,1.564755,49.983849
0.0031400314,1.620237,-49.983799,1.5697534,49.983799
0.0031500314,1.6252354,-49.983749,1.5747519,49.983749
0.0031600315,1.6302338,-49.983696,1.5797502,49.983696
0.0031700316,1.6352321,-49.983646,1.5847486,49.983646
0.0031800319,1.6402305,-49.983597,1.5897471,49.983597
0.003190032,1.6452289,-49.983547,1.5947455,49.983547
0.003200032,1.6502272,-49.983498,1.5997438,49.983498
0.0032100321,1.6552255,-49.983448,1.6047423,49.983448
0.0032200322,1.6602238,-49.983398,1.6097406,49.983398
0.0032300323,1.6652222,-49.983349,1.6147391,49.983349
0.0032400324,1.6702206,-49.983299,1.6197374,49.983299
0.0032500324,1.6752189,-49.98325,1.6247358,49.98325
0.0032600325,1.6802171,-49.983196,1.6297342,49.983196
0.0032700328,1.6852155,-49.983147,1.6347325,49.983147
0.0032800329,1.6902138,-49.983097,1.6397309,49.983097
0.003290033,1.6952121,-49.983047,1.6447293,49.983047
0.003300033,1.7002105,-49.982998,1.6497276,49.982998
0.0033100331,1.7052088,-49.982948,1.6547259,49.982948
0.0033200332,1.710207,-49.982899,1.6597244,49.982899
0.0033300333,1.7152053,-49.982849,1.6647227,49.982849
0.0033400333,1.7202036,-49.9828,1.669721,49.9828
0.0033500334,1.7252018,-49.982746,1.6747193,49.982746
0.0033600335,1.7302002,-49.982697,1.6797177,49.982697
0.0033700338,1.7351984,-49.982647,1.684716,49.982647
0.0033800339,1.7401967,-49.982597,1.6897143,49.982597
0.003390034,1.7451949,-49.982548,1.6947125,49.982548
0.003400034,1.7501932,-49.982498,1.6997108,49.982498
0.0034100341,1.7551914,-49.982449,1.7047092,49.982449
0.0034200342,1.7601897,-49.982399,1.7097075,49.982399
0.0034300343,1.7651879,-49.982349,1.7147057,49.982349
0.0034400343,1.7701862,-49.9823,1.719704,49.9823
0.0034500344,1.7751844,-49.982246,1.7247024,49.982246
0.0034600345,1.7801826,-49.982197,1.7297006,49.982197
0.0034700348,1.7851808,-49.982147,1.7346989,49.982147
0.0034800349,1.790179,-49.982098,1.7396971,49.982098
0.003490035,1.7951772,-49.982048,1.7446953,49.982048
0.003500035,1.8001754,-49.981998,1.7496936,49.981998
0.0035100351,1.8051736,-49.981949,1.7546918,49.981949
0.0035200352,1.8101718,-49.981899,1.75969,49.981899
0.0035300353,1.81517,-49.98185,1.7646884,49.98185
0.0035400353,1.8201681,-49.9818,1.7696866,49.9818
0.0035500354,1.8251663,-49.981747,1.7746848,49.981747
0.0035600355,1.8301646,-49.981697,1.779683,49.981697
0.0035700358,1.8351628,-49.981647,1.7846812,49.981647
0.0035800359,1.8401608,-49.981598,1.7896794,49.981598
0.003590036,1.8451591,-49.981548,1.7946776,49.981548
0.003600036,1.8501571,-49.981499,1.7996758,49.981499
0.0036100361,1.8551553,-49.981449,1.804674,49.981449
0.0036200362,1.8601534,-49.9814,1.8096722,49.9814
0.0036300363,1.8651516,-49.98135,1.8146704,49.98135
0.0036400363,1.8701497,-49.9813,1.8196687,49.9813
0.0036500364,1.8751478,-49.981247,1.8246667,49.981247
0.0036600367,1.880146,-49.981197,1.8296649,49.981197
0.0036700368,1.8851441,-49.981148,1.8346632,49.981148
0.0036800369,1.8901422,-49.981098,1.8396612,49.981098
0.0036900369,1.8951403,-49.981049,1.8446594,49.981049
0.003700037,1.9001384,-49.980999,1.8496577,49.980999
0.0037100371,1.9051365,-49.980949,1.8546557,49.980949
0.0037200372,1.9101346,-49.9809,1.8596539,49.9809
0.0037300372,1.9151326,-49.98085,1.864652,49.98085
0.0037400373,1.9201307,-49.980797,1.8696501,49.980797
0.0037500374,1.9251288,-49.980747,1.8746483,49.980747
0.0037600377,1.9301269,-49.980698,1.8796464,49.980698
0.0037700378,1.935125,-49.980648,1.8846445,49.980648
0.0037800379,1.9401231,-49.980598,1.8896426,49.980598
0.0037900379,1.945121,-49.980549,1.8946408,49.980549
0.003800038,1.9501191,-49.980499,1.8996389,49.980499
0.0038100381,1.9551172,-49.98045,1.904637,49.98045
0.0038200382,1.9601152,-49.9804,1.9096351,49.9804
0.0038300382,1.9651133,-49.98035,1.9146332,49.98035
0.0038400383,1.9701114,-49.980297,1.9196312,49.980297
0.0038500384,1.9751093,-49.980247,1.9246293,49.980247
0.0038600387,1.9801073,-49.980198,1.9296274,49.980198
0.0038700388,1.9851054,-49.980148,1.9346254,49.980148
0.0038800389,1.9901034,-49.980099,1.9396235,49.980099
0.0038900389,1.9951015,-49.980049,1.9446216,49.980049
0.003900039,2.0000994,-49.98,1.9496197,49.98
0.0039100391,2.0050974,-49.97995,1.9546176,49.97995
0.0039200392,2.0100954,-49.9799,1.9596157,49.9799
0.0039300392,2.0150933,-49.979851,1.9646137,49.979851
0.0039400393,2.0200913,-49.979797,1.9696118,49.979797
0.0039500394,2.0250893,-49.979748,1.9746097,49.979748
0.0039600395,2.0300872,-49.979698,1.9796078,49.979698
0.0039700395,2.0350852,-49.979649,1.9846058,49.979649
0.0039800396,2.0400832,-49.979599,1.9896039,49.979599
0.0039900397,2.0450811,-49.979549,1.9946018,49.979549
0.0040000002,2.0500591,-49.9795,1.9995799,49.9795
0.0040000002,2.0500591,-49.9795,1.9995799,49.9795
0.0040000398,2.0500791,-49.9795,1.9995998,49.9795
0.0040100403,2.0550771,-49.97945,2.0045979,49.97945
0.0040200404,2.060075,-49.979401,2.0095959,49.979401
0.0040300405,2.065073,-49.979351,2.0145938,49.979351
0.0040400405,2.070071,-49.979298,2.0195918,49.979298
0.0040500406,2.075069,-49.979248,2.0245898,49.979248
0.0040600407,2.0800667,-49.979198,2.0295877,49.979198
0.0040700408,2.0850646,-49.979149,2.0345857,49.979149
0.0040800408,2.0900626,-49.979099,2.0395837,49.979099
0.0040900409,2.0950606,-49.97905,2.0445817,49.97905
0.004100041,2.1000583,-49.979,2.0495796,49.979
0.0041100411,2.1050563,-49.978951,2.0545776,49.978951
0.0041200412,2.1100543,-49.978901,2.0595756,49.978901
0.0041300412,2.115052,-49.978851,2.0645735,49.978851
0.0041400413,2.12005,-49.978798,2.0695713,49.978798
0.0041500414,2.1250479,-49.978748,2.0745692,49.978748
0.0041600415,2.1300457,-49.978699,2.0795672,49.978699
0.0041700415,2.1350436,-49.978649,2.0845652,49.978649
0.0041800416,2.1400414,-49.9786,2.0895631,49.9786
0.0041900417,2.1450393,-49.97855,2.0945609,49.97855
0.0042000422,2.1500371,-49.9785,2.0995588,49.9785
0.0042100423,2.155035,-49.978451,2.1045568,49.978451
0.0042200424,2.1600327,-49.978401,2.1095545,49.978401
0.0042300425,2.1650307,-49.978352,2.1145525,49.978352
0.0042400425,2.1700284,-49.978298,2.1195505,49.978298
0.0042500426,2.1750264,-49.978249,2.1245482,49.978249
0.0042600427,2.1800241,-49.978199,2.1295462,49.978199
0.0042700428,2.1850219,-49.978149,2.1345441,49.978149
0.0042800428,2.1900198,-49.9781,2.1395419,49.9781
0.0042900429,2.1950176,-49.97805,2.1445398,49.97805
0.004300043,2.2000153,-49.978001,2.1495376,49.978001
0.0043100431,2.2050133,-49.977951,2.1545355,49.977951
0.0043200431,2.210011,-49.977901,2.1595333,49.977901
0.0043300432,2.2150087,-49.977848,2.1645312,49.977848
0.0043400433,2.2200065,-49.977798,2.169529,49.977798
0.0043500434,2.2250044,-49.977749,2.1745267,49.977749
0.0043600434,2.2300022,-49.977699,2.1795247,49.977699
0.0043700435,2.2349999,-49.97765,2.1845224,49.97765
0.0043800436,2.2399976,-49.9776,2.1895204,49.9776
0.0043900437,2.2449954,-49.977551,2.1945181,49.977551
0.0044000442,2.2499931,-49.977501,2.1995158,49.977501
0.0044100443,2.2549908,-49.977451,2.2045135,49.977451
0.0044200444,2.2599885,-49.977402,2.2095115,49.977402
0.0044300444,2.2649863,-49.977348,2.2145092,49.977348
0.0044400445,2.269984,-49.977299,2.219507,49.977299
0.0044500446,2.2749817,-49.977249,2.2245047,49.977249
0.0044600447,2.2799795,-49.9772,2.2295027,49.9772
0.0044700447,2.2849772,-49.97715,2.2345004,49.97715
0.0044800448,2.2899749,-49.9771,2.2394981,49.9771
0.0044900449,2.2949727,-49.977051,2.2444959,49.977051
0.004500045,2.2999704,-49.977001,2.2494936,49.977001
0.0045100451,2.3049681,-49.976952,2.2544913,49.976952
0.0045200451,2.3099658,-49.976902,2.2594891,49.976902
0.0045300452,2.3149633,-49.976849,2.2644868,49.976849
0.0045400453,2.3199611,-49.976799,2.2694845,49.976799
0.0045500454,2.3249588,-49.976749,2.2744823,49.976749
0.0045600454,2.3299565,-49.9767,2.27948,49.9767
0.0045700455,2.3349543,-49.97665,2.2844777,49.97665
