"Time","multiSensorA.i","multiSensorA.v","multiSensorA.power","multiSensorM.i[1]","multiSensorM.i[2]","multiSensorM.i[3]","multiSensorM.v[1]","multiSensorM.v[2]","multiSensorM.v[3]","multiSensorM.power[1]","multiSensorM.power[2]","multiSensorM.power[3]","multiSensorM.powerTotal","multiSensorQS.i.re","multiSensorQS.i.im","multiSensorQS.v.re","multiSensorQS.v.im","multiSensorQS.apparentPower.re","multiSensorQS.apparentPower.im","multiSensorQM.i[1].re","multiSensorQM.i[1].im","multiSensorQM.i[2].re","multiSensorQM.i[2].im","multiSensorQM.i[3].re","multiSensorQM.i[3].im","multiSensorQM.v[1].re","multiSensorQM.v[1].im","multiSensorQM.v[2].re","multiSensorQM.v[2].im","multiSensorQM.v[3].re","multiSensorQM.v[3].im","multiSensorQM.apparentPower[1].re","multiSensorQM.apparentPower[1].im","multiSensorQM.apparentPower[2].re","multiSensorQM.apparentPower[2].im","multiSensorQM.apparentPower[3].re","multiSensorQM.apparentPower[3].im","multiSensorQM.apparentPowerTotal.re","multiSensorQM.apparentPowerTotal.im","rmsvA.y","rmsiA.y","meanpowerA.y","rmsvM[1].y","rmsvM[2].y","rmsvM[3].y","rmsiM[1].y","rmsiM[2].y","rmsiM[3].y","meanpowerM[1].y","meanpowerM[2].y","meanpowerM[3].y"
0.04738,9.9928961,103.69797,1036.243,9.9928961,-5.3228521,-4.6700439,103.69797,31.427959,-135.12593,1036.243,-167.28638,631.04401,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047400001,9.9950666,103.09173,1030.4088,9.9950666,-5.269556,-4.7255111,103.09173,32.29369,-135.38542,1030.4088,-170.17342,639.76526,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047419999,9.9968433,102.48143,1024.4907,9.9968433,-5.2160521,-4.7807913,102.48143,33.158146,-135.63957,1024.4907,-172.95462,648.46448,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04744,9.9982252,101.86708,1018.49,9.9982252,-5.1623421,-4.8358827,101.86708,34.021294,-135.88837,1018.49,-175.62956,657.1402,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047460001,9.9992113,101.24871,1012.4073,9.9992113,-5.1084285,-4.8907833,101.24871,34.883099,-136.13181,1012.4073,-178.19781,665.79114,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047479998,9.9998035,100.62634,1006.2437,9.9998035,-5.0543132,-4.9454908,100.62634,35.743523,-136.36986,1006.2437,-180.65897,674.41589,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047499999,10.000001,100,1000.0001,10.000001,-4.9999981,-5.0000029,100,36.602539,-136.60254,1000.0001,-183.01263,683.01312,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04752,9.9998035,99.369713,993.67761,9.9998035,-4.9454861,-5.054318,99.369713,37.46011,-136.82982,993.67761,-185.25845,691.58142,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047540002,9.9992113,98.735504,987.27716,9.9992113,-4.8907785,-5.1084332,98.735504,38.316204,-137.0517,987.27716,-187.39606,700.11951,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047559999,9.9982243,98.097389,980.79974,9.9982243,-4.8358779,-5.1623468,98.097389,39.170784,-137.26817,980.79974,-189.42511,708.62598,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04758,9.9968433,97.455406,974.24646,9.9968433,-4.780786,-5.2160568,97.455406,40.023815,-137.47923,974.24646,-191.34531,717.09949,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047600001,9.9950666,96.809578,967.61823,9.9950666,-4.7255058,-5.2695608,96.809578,40.875267,-137.68484,967.61823,-193.15633,725.5387,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047619998,9.9928961,96.159927,960.91614,9.9928961,-4.6700392,-5.3228569,96.159927,41.725109,-137.88504,960.91614,-194.85788,733.94232,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04764,9.9903307,95.506485,954.1413,9.9903307,-4.614388,-5.3759427,95.506485,42.573299,-138.07979,954.1413,-196.44972,742.30896,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047660001,9.9873705,94.849266,947.29474,9.9873705,-4.5585542,-5.4288163,94.849266,43.419811,-138.26907,947.29474,-197.93156,750.63739,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047680002,9.9840164,94.188301,940.37756,9.9840164,-4.5025411,-5.4814754,94.188301,44.26461,-138.45291,940.37756,-199.30322,758.92621,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047699999,9.9802685,93.523621,933.39081,9.9802685,-4.4463501,-5.5339184,93.523621,45.107658,-138.63129,933.39081,-200.56444,767.17419,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04772,9.9761257,92.855247,926.33563,9.9761257,-4.3899832,-5.5861425,92.855247,45.948929,-138.80417,926.33563,-201.71503,775.37994,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047740001,9.97159,92.183212,919.2132,9.97159,-4.3334436,-5.6381464,92.183212,46.788383,-138.97159,919.2132,-202.75481,783.54218,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047759999,9.9666605,91.50753,912.02448,9.9666605,-4.2767324,-5.6899281,91.50753,47.625988,-139.13351,912.02448,-203.68361,791.65967,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04778,9.9613371,90.828239,904.77075,9.9613371,-4.2198524,-5.7414846,90.828239,48.461716,-139.28996,904.77075,-204.5013,799.73114,1500.0006,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047800001,9.9556208,90.145363,897.45306,9.9556208,-4.162806,-5.7928143,90.145363,49.295532,-139.4409,897.45306,-205.20773,807.75525,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047820002,9.9495106,89.458931,890.07263,9.9495106,-4.1055951,-5.8439159,89.458931,50.127399,-139.58633,890.07263,-205.80283,815.73077,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047839999,9.9430084,88.768967,882.63055,9.9430084,-4.0482225,-5.8947864,88.768967,50.957291,-139.72626,882.63055,-206.28644,823.65637,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04786,9.9361143,88.075493,875.12811,9.9361143,-3.9906898,-5.9454241,88.075493,51.785168,-139.86066,875.12811,-206.65854,831.53094,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047880001,9.9288273,87.378548,867.56641,9.9288273,-3.9329996,-5.9958272,87.378548,52.611,-139.98955,867.56641,-206.91904,839.35315,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047899999,9.9211473,86.678146,859.94672,9.9211473,-3.875154,-6.0459938,86.678146,53.434757,-140.1129,859.94672,-207.06792,847.1217,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04792,9.9130774,85.974327,852.27014,9.9130774,-3.8171556,-6.0959215,85.974327,54.256405,-140.23073,852.27014,-207.10513,854.83551,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047940001,9.9046154,85.267113,844.5379,9.9046154,-3.7590065,-6.1456084,85.267113,55.075909,-140.34302,844.5379,-207.03069,862.49329,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047959998,9.8957615,84.556534,836.75134,9.8957615,-3.7007089,-6.1950531,84.556534,55.893238,-140.44977,836.75134,-206.8446,870.09381,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.047979999,9.8865185,83.842613,828.91156,9.8865185,-3.6422651,-6.2442532,83.842613,56.708363,-140.55098,828.91156,-206.54689,877.63586,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048,9.8768845,83.125389,821.01984,9.8768845,-3.5836778,-6.2932062,83.125389,57.521248,-140.64664,821.01984,-206.13762,885.11829,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048020002,9.8668604,82.404877,813.07739,9.8668604,-3.5249488,-6.3419113,82.404877,58.331863,-140.73674,813.07739,-205.61682,892.53992,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048039999,9.8564463,81.681114,805.08557,9.8564463,-3.4660807,-6.3903661,81.681114,59.140175,-140.82129,805.08557,-204.98462,899.89954,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04806,9.845644,80.954124,797.04553,9.845644,-3.4070756,-6.4385681,80.954124,59.946152,-140.90028,797.04553,-204.24107,907.19604,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048080001,9.8344526,80.223946,788.95856,9.8344526,-3.3479364,-6.4865165,80.223946,60.74976,-140.97371,788.95856,-203.38632,914.42822,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048099998,9.8228731,79.490593,780.82599,9.8228731,-3.2886646,-6.5342083,79.490593,61.550972,-141.04156,780.82599,-202.4205,921.59497,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048119999,9.8109055,78.754105,772.64911,9.8109055,-3.2292633,-6.5816426,78.754105,62.349754,-141.10387,772.64911,-201.34377,928.69513,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048140001,9.7985506,78.014503,764.42914,9.7985506,-3.1697342,-6.6288166,78.014503,63.146076,-141.16058,764.42914,-200.15628,935.7276,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048160002,9.7858095,77.271828,756.16742,9.7858095,-3.1100802,-6.6757293,77.271828,63.939903,-141.21173,756.16742,-198.85823,942.69128,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048179999,9.7726812,76.5261,747.86523,9.7726812,-3.0503035,-6.7223783,76.5261,64.731209,-141.25731,747.86523,-197.44981,949.58508,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.0482,9.7591677,75.777351,739.52393,9.7591677,-2.9904063,-6.7687621,75.777351,65.519951,-141.2973,739.52393,-195.93127,956.40784,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048220001,9.7452688,75.025612,731.14478,9.7452688,-2.9303908,-6.8148785,75.025612,66.306114,-141.33173,731.14478,-194.30283,963.15851,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048239999,9.7309856,74.270912,722.72913,9.7309856,-2.8702598,-6.8607259,74.270912,67.089661,-141.36057,722.72913,-192.56476,969.83606,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04826,9.7163181,73.513275,714.27832,9.7163181,-2.8100154,-6.906302,73.513275,67.870552,-141.38382,714.27832,-190.71732,976.43945,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048280001,9.7012663,72.752739,705.7937,9.7012663,-2.7496603,-6.9516063,72.752739,68.648766,-141.4015,705.7937,-188.76079,982.96759,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048300002,9.685832,71.989326,697.27655,9.685832,-2.6891963,-6.9966354,71.989326,69.424278,-141.4136,697.27655,-186.69551,989.41943,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048319999,9.6700153,71.223076,688.72821,9.6700153,-2.6286266,-7.0413885,71.223076,70.197037,-141.42012,688.72821,-184.52179,995.79401,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04834,9.6538162,70.45401,680.15015,9.6538162,-2.5679526,-7.0858641,70.45401,70.967033,-141.42105,680.15015,-182.23999,1002.0903,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048360001,9.6372366,69.682167,671.54358,9.6372366,-2.5071776,-7.1300592,69.682167,71.734222,-141.4164,671.54358,-179.85045,1008.3073,1500.0005,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048379999,9.6202774,68.90757,662.90997,9.6202774,-2.4463036,-7.1739736,68.90757,72.498581,-141.40616,662.90997,-177.35355,1014.444,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.0484,9.6029367,68.130257,654.25061,9.6029367,-2.3853328,-7.2176042,68.130257,73.260078,-141.39034,654.25061,-174.74968,1020.4995,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048420001,9.5852184,67.35025,645.56683,9.5852184,-2.3242681,-7.2609501,67.35025,74.018684,-141.36894,645.56683,-172.03926,1026.4728,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048439998,9.5671206,66.567589,636.86017,9.5671206,-2.2631114,-7.3040094,66.567589,74.774368,-141.34196,636.86017,-169.22273,1032.363,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048459999,9.548646,65.782295,628.13184,9.548646,-2.2018654,-7.3467803,65.782295,75.5271,-141.3094,628.13184,-166.30052,1038.1691,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04848,9.5297937,64.994408,619.3833,9.5297937,-2.1405325,-7.3892608,64.994408,76.276855,-141.27126,619.3833,-163.27309,1043.8903,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048500001,9.5105658,64.203949,610.61591,9.5105658,-2.0791152,-7.4314499,64.203949,77.02359,-141.22754,610.61591,-160.14091,1049.5254,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.048519999,9.490962,63.410961,601.83099,9.490962,-2.0176158,-7.4733458,63.410961,77.767288,-141.17825,601.83099,-156.90451,1055.0739,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
0.04854,9.4709835,62.615471,593.03003,9.4709835,-1.9560366,-7.5149465,62.615471,78.507919,-141.12338,593.03003,-153.56436,1060.5347,1500.0004,5,-5,100,0,500,500,5,-5,-6.8301272,-1.830127,1.830127,6.8301272,100,0,-50,-86.602539,-50,86.602539,500,500,500,500,500,500,1500,1500,99.999931,7.0710688,500.1478,99.999931,100.00002,100.00005,7.0710688,7.0703979,7.0685906,500.1478,499.92542,499.92682
