"Time","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im"
1.6015,0.40109396,0.20436826
1.6016001,0.39447668,0.21686608
1.6016999,0.3874701,0.22914988
1.6018,0.38008115,0.24120754
1.6019,0.37231708,0.25302717
1.602,0.3641856,0.26459706
1.6021,0.35569468,0.27590585
1.6022,0.34685278,0.28694236
1.6023,0.33766854,0.29769567
1.6023999,0.32815108,0.30815521
1.6025,0.31830975,0.31831062
1.6026,0.30815431,0.32815191
1.6027,0.29769477,0.33766934
1.6028,0.28694141,0.34685355
1.6029,0.27590489,0.35569543
1.603,0.26459607,0.36418629
1.6030999,0.25302616,0.37231776
1.6032,0.24120653,0.3800818
1.6033,0.22914885,0.38747072
1.6034,0.21686503,0.39447728
1.6035,0.20436719,0.4010945
1.6036,0.19166766,0.40731591
1.6037,0.17877898,0.41313538
1.6038001,0.16571386,0.41854709
1.6039,0.15248522,0.42354575
1.604,0.13910608,0.42812645
1.6041,0.12558967,0.43228462
1.6042,0.1119493,0.43601617
1.6043,0.098198466,0.43931744
1.6044,0.084350713,0.44218516
1.6045001,0.070419721,0.44461647
1.6046,0.056419235,0.44660902
1.6047,0.042363066,0.44816083
1.6048,0.028265089,0.44927034
1.6049,0.014139221,0.44993648
1.605,-6.0194304e-07,0.4501586
1.6051,-0.014140425,0.44993645
1.6052001,-0.028266292,0.44927025
1.6052999,-0.042364266,0.44816071
1.6054,-0.056420427,0.44660887
1.6055,-0.070420913,0.44461629
1.6056,-0.084351897,0.44218493
1.6057,-0.098199643,0.43931717
1.6058,-0.11195047,0.43601587
1.6059,-0.12559082,0.43228427
1.6059999,-0.13910723,0.42812607
1.6061,-0.15248635,0.42354536
1.6062,-0.16571498,0.41854665
1.6063,-0.17878008,0.41313487
1.6064,-0.19166875,0.4073154
1.6065,-0.20436825,0.40109396
1.6066,-0.21686608,0.39447668
1.6066999,-0.22914988,0.3874701
1.6068,-0.24120754,0.38008115
1.6069,-0.25302714,0.37231708
1.607,-0.26459706,0.36418557
1.6071,-0.27590585,0.35569468
1.6072,-0.28694233,0.34685275
1.6073,-0.29769567,0.33766854
1.6073999,-0.30815518,0.32815108
1.6075,-0.31831062,0.31830975
1.6076,-0.32815188,0.30815431
1.6077,-0.33766934,0.29769477
1.6078,-0.34685352,0.28694141
1.6079,-0.35569543,0.27590489
1.608,-0.36418629,0.2645961
1.6081001,-0.37231776,0.25302616
1.6082,-0.38008177,0.24120651
1.6083,-0.38747072,0.22914885
1.6084,-0.39447725,0.21686502
1.6085,-0.4010945,0.20436718
1.6086,-0.40731591,0.19166766
1.6087,-0.41313535,0.17877898
1.6088001,-0.41854706,0.16571386
1.6089,-0.42354575,0.15248522
1.609,-0.42812642,0.13910608
1.6091,-0.43228459,0.12558965
1.6092,-0.43601617,0.1119493
1.6093,-0.43931744,0.098198466
1.6094,-0.44218513,0.084350713
1.6095001,-0.44461647,0.070419721
1.6095999,-0.44660902,0.056419235
1.6097,-0.4481608,0.042363066
1.6098,-0.44927031,0.028265091
1.6099,-0.44993648,0.014139223
1.61,-0.45015857,-6.0083528e-07
1.6101,-0.44993642,-0.014140423
1.6102,-0.44927025,-0.02826629
1.6102999,-0.44816068,-0.042364262
1.6104,-0.44660887,-0.056420427
1.6105,-0.44461629,-0.070420906
1.6106,-0.4421849,-0.084351897
1.6107,-0.43931717,-0.098199636
1.6108,-0.43601587,-0.11195046
1.6109,-0.43228427,-0.12559082
1.6109999,-0.42812604,-0.13910721
1.6111,-0.42354533,-0.15248634
1.6112,-0.41854662,-0.16571498
1.6113,-0.41313487,-0.17878008
1.6114,-0.4073154,-0.19166873
1.6115,-0.40109396,-0.20436825
1.6116,-0.39447665,-0.21686608
1.6117001,-0.3874701,-0.22914988
1.6118,-0.38008112,-0.24120753
1.6119,-0.37231708,-0.25302714
1.612,-0.36418557,-0.26459706
1.6121,-0.35569468,-0.27590585
1.6122,-0.34685275,-0.28694233
1.6123,-0.33766854,-0.29769567
1.6124001,-0.32815105,-0.30815518
1.6125,-0.31830975,-0.31831059
1.6126,-0.30815431,-0.32815188
1.6127,-0.29769474,-0.33766931
1.6128,-0.28694141,-0.34685352
1.6129,-0.27590489,-0.35569543
1.613,-0.26459607,-0.36418629
1.6131001,-0.25302616,-0.37231773
1.6131999,-0.24120651,-0.38008177
1.6133,-0.22914883,-0.38747069
1.6134,-0.21686502,-0.39447725
1.6135,-0.20436718,-0.4010945
1.6136,-0.19166765,-0.40731591
1.6137,-0.17877896,-0.41313535
1.6138,-0.16571386,-0.41854706
1.6138999,-0.15248521,-0.42354575
1.614,-0.13910607,-0.42812642
1.6141,-0.12558965,-0.43228459
1.6142,-0.11194929,-0.43601614
1.6143,-0.098198459,-0.43931741
1.6144,-0.084350705,-0.44218513
1.6145,-0.070419721,-0.44461647
1.6145999,-0.056419227,-0.44660899
1.6147,-0.042363059,-0.4481608
1.6148,-0.028265089,-0.44927031
1.6149,-0.014139218,-0.44993645
1.615,6.0464117e-07,-0.45015857
1.6151,0.014140425,-0.44993642
1.6152,0.028266292,-0.44927025
1.6153001,0.042364266,-0.44816068
1.6154,0.056420427,-0.44660884
1.6155,0.070420906,-0.44461626
1.6156,0.084351897,-0.4421849
1.6157,0.098199636,-0.43931714
1.6158,0.11195046,-0.43601584
1.6159,0.12559082,-0.43228424
1.6160001,0.13910721,-0.42812604
1.6161,0.15248634,-0.42354533
1.6162,0.16571498,-0.41854662
1.6163,0.17878008,-0.41313484
1.6164,0.19166873,-0.40731537
1.6165,0.20436825,-0.40109393
1.6166,0.21686606,-0.39447665
1.6167001,0.22914986,-0.3874701
1.6168,0.24120753,-0.38008112
1.6169,0.25302714,-0.37231705
1.617,0.26459706,-0.36418557
1.6171,0.27590582,-0.35569465
1.6172,0.28694233,-0.34685275
1.6173,0.29769564,-0.33766851
1.6174001,0.30815518,-0.32815105
1.6174999,0.31831059,-0.31830972
1.6176,0.32815188,-0.30815428
1.6177,0.33766931,-0.29769474
1.6178,0.34685349,-0.28694138
1.6179,0.3556954,-0.27590486
1.618,0.36418626,-0.26459607
1.6181,0.37231773,-0.25302613
1.6181999,0.38008177,-0.24120651
1.6183,0.38747069,-0.22914882
1.6184,0.39447722,-0.216865
1.6185,0.40109447,-0.20436718
1.6186,0.40731588,-0.19166765
1.6187,0.41313532,-0.17877896
1.6188,0.41854706,-0.16571386
1.6188999,0.42354572,-0.15248521
1.619,0.42812639,-0.13910607
1.6191,0.43228459,-0.12558965
1.6192,0.43601614,-0.11194929
1.6193,0.43931741,-0.098198451
1.6194,0.4421851,-0.084350705
1.6195,0.44461644,-0.070419714
1.6196001,0.44660899,-0.056419227
1.6197,0.44816077,-0.042363059
1.6198,0.44927031,-0.028265087
1.6199,0.44993645,-0.014139218
1.62,0.45015854,6.0400203e-07
1.6201,0.44993639,0.014140424
1.6202,0.44927022,0.028266292
1.6203001,0.44816068,0.042364262
1.6204,0.44660884,0.056420423
1.6205,0.44461626,0.070420906
1.6206,0.4421849,0.08435189
1.6207,0.43931714,0.098199636
1.6208,0.43601584,0.11195046
1.6209,0.43228424,0.12559082
1.6210001,0.42812604,0.13910721
1.6210999,0.4235453,0.15248634
1.6212,0.41854659,0.16571498
1.6213,0.41313484,0.17878006
1.6214,0.40731537,0.19166873
1.6215,0.40109393,0.20436823
1.6216,0.39447665,0.21686606
1.6217,0.38747007,0.22914986
1.6217999,0.38008109,0.24120751
1.6219,0.37231705,0.25302714
1.622,0.36418554,0.26459703
1.6221,0.35569465,0.27590582
1.6222,0.34685272,0.28694233
1.6223,0.33766851,0.29769564
1.6224,0.32815105,0.30815518
1.6224999,0.31830972,0.31831059
1.6226,0.30815428,0.32815188
1.6227,0.29769471,0.33766931
1.6228,0.28694138,0.34685349
1.6229,0.27590486,0.3556954
1.623,0.26459605,0.36418626
1.6231,0.25302613,0.37231773
1.6232001,0.2412065,0.38008174
1.6233,0.22914882,0.38747069
1.6234,0.216865,0.39447722
1.6235,0.20436716,0.40109447
1.6236,0.19166763,0.40731588
1.6237,0.17877896,0.41313532
1.6238,0.16571385,0.41854703
1.6239001,0.15248519,0.42354572
1.624,0.13910607,0.42812639
1.6241,0.12558965,0.43228456
1.6242,0.11194929,0.43601614
1.6243,0.098198451,0.43931741
1.6244,0.084350705,0.4421851
1.6245,0.070419714,0.44461644
1.6246001,0.056419224,0.44660896
1.6247,0.042363059,0.44816077
1.6248,0.028265085,0.44927028
1.6249,0.014139216,0.44993642
1.625,-6.0360009e-07,0.45015854
1.6251,-0.014140425,0.44993639
1.6252,-0.028266292,0.44927022
1.6253,-0.042364262,0.44816068
1.6253999,-0.056420423,0.44660881
1.6255,-0.070420906,0.44461623
1.6256,-0.08435189,0.4421849
1.6257,-0.098199628,0.43931714
1.6258,-0.11195046,0.43601581
1.6259,-0.1255908,0.43228424
1.626,-0.13910721,0.42812601
1.6260999,-0.15248634,0.4235453
1.6262,-0.16571496,0.41854659
1.6263,-0.17878006,0.41313484
1.6264,-0.19166873,0.40731537
1.6265,-0.20436823,0.40109393
1.6266,-0.21686606,0.39447665
1.6267,-0.22914985,0.38747007
1.6267999,-0.24120751,0.38008109
1.6269,-0.25302714,0.37231705
1.627,-0.26459703,0.36418554
1.6271,-0.27590582,0.35569465
1.6272,-0.2869423,0.34685272
1.6273,-0.29769564,0.33766851
1.6274,-0.30815515,0.32815105
1.6275001,-0.31831059,0.31830972
1.6276,-0.32815185,0.30815428
1.6277,-0.33766928,0.29769471
1.6278,-0.34685349,0.28694138
1.6279,-0.3556954,0.27590486
1.628,-0.36418626,0.26459605
1.6281,-0.37231773,0.25302613
1.6282001,-0.38008174,0.2412065
1.6283,-0.38747066,0.22914882
1.6284,-0.39447722,0.216865
1.6285,-0.40109447,0.20436716
1.6286,-0.40731588,0.19166763
1.6287,-0.41313532,0.17877896
1.6288,-0.41854703,0.16571385
1.6289001,-0.42354569,0.15248519
1.6289999,-0.42812639,0.13910607
1.6291,-0.43228456,0.12558965
1.6292,-0.43601611,0.11194929
1.6293,-0.43931738,0.098198451
1.6294,-0.4421851,0.084350705
1.6295,-0.44461641,0.070419714
1.6296,-0.44660896,0.056419227
1.6296999,-0.44816077,0.042363059
1.6298,-0.44927028,0.028265085
1.6299,-0.44993642,0.014139218
1.63,-0.45015854,-6.0235521e-07
1.6301,-0.44993639,-0.014140424
1.6302,-0.44927019,-0.02826629
1.6303,-0.44816065,-0.042364258
1.6303999,-0.44660881,-0.056420423
1.6305,-0.44461623,-0.070420906
1.6306,-0.44218487,-0.08435189
1.6307,-0.43931711,-0.098199628
1.6308,-0.43601581,-0.11195046
1.6309,-0.43228421,-0.1255908
1.631,-0.42812601,-0.13910721
1.6311001,-0.4235453,-0.15248632
1.6312,-0.41854659,-0.16571496
1.6313,-0.41313481,-0.17878006
1.6314,-0.40731534,-0.19166872
1.6315,-0.4010939,-0.20436823
1.6316,-0.39447662,-0.21686605
1.6317,-0.38747004,-0.22914985
1.6318001,-0.38008109,-0.24120751
1.6319,-0.37231702,-0.25302711
1.632,-0.36418554,-0.26459703
1.6321,-0.35569465,-0.27590582
1.6322,-0.34685272,-0.2869423
1.6323,-0.33766848,-0.29769561
1.6324,-0.32815102,-0.30815515
1.6325001,-0.31830972,-0.31831056
1.6325999,-0.30815426,-0.32815185
1.6327,-0.29769471,-0.33766928
1.6328,-0.28694138,-0.34685349
1.6329,-0.27590486,-0.35569537
1.633,-0.26459605,-0.36418626
1.6331,-0.25302613,-0.3723177
1.6332,-0.24120648,-0.38008174
1.6332999,-0.22914881,-0.38747066
1.6334,-0.21686499,-0.39447722
1.6335,-0.20436715,-0.40109444
1.6336,-0.19166763,-0.40731585
1.6337,-0.17877895,-0.41313529
1.6338,-0.16571383,-0.41854703
1.6339,-0.15248519,-0.42354569
1.6339999,-0.13910605,-0.42812636
1.6341,-0.12558964,-0.43228453
1.6342,-0.11194928,-0.43601611
1.6343,-0.098198444,-0.43931738
1.6344,-0.084350698,-0.44218507
1.6345,-0.070419706,-0.44461641
1.6346,-0.056419224,-0.44660896
1.6346999,-0.042363055,-0.44816074
1.6348,-0.028265081,-0.44927028
1.6349,-0.014139215,-0.44993642
1.635,6.0630106e-07,-0.45015851
1.6351,0.014140427,-0.44993636
1.6352,0.028266292,-0.44927019
1.6353,0.042364262,-0.44816065
1.6354001,0.056420423,-0.44660881
1.6355,0.070420906,-0.44461623
1.6356,0.08435189,-0.44218487
1.6357,0.098199628,-0.43931711
1.6358,0.11195046,-0.43601581
1.6359,0.1255908,-0.43228421
1.636,0.13910721,-0.42812601
1.6361001,0.15248632,-0.42354527
1.6362,0.16571496,-0.41854659
1.6363,0.17878006,-0.41313481
1.6364,0.19166872,-0.40731534
1.6365,0.20436823,-0.4010939
1.6366,0.21686605,-0.39447662
1.6367,0.22914985,-0.38747004
1.6368001,0.24120751,-0.38008109
1.6368999,0.25302711,-0.37231702
1.637,0.26459703,-0.36418554
1.6371,0.27590582,-0.35569462
1.6372,0.2869423,-0.34685269
1.6373,0.29769561,-0.33766848
1.6374,0.30815515,-0.32815102
1.6375,0.31831056,-0.31830969
1.6375999,0.32815185,-0.30815426
1.6377,0.33766928,-0.29769471
1.6378,0.34685346,-0.28694135
1.6379,0.35569537,-0.27590483
1.638,0.36418623,-0.26459605
1.6381,0.3723177,-0.2530261
1.6382,0.38008171,-0.24120648
1.6382999,0.38747066,-0.22914881
1.6384,0.39447719,-0.21686499
1.6385,0.40109444,-0.20436715
1.6386,0.40731585,-0.19166763
1.6387,0.41313529,-0.17877895
1.6388,0.418547,-0.16571383
1.6389,0.42354569,-0.15248519
1.6390001,0.42812636,-0.13910605
1.6391,0.43228453,-0.12558964
1.6392,0.43601611,-0.11194928
1.6393,0.43931738,-0.098198444
1.6394,0.44218507,-0.084350698
1.6395,0.44461641,-0.070419706
1.6396,0.44660893,-0.05641922
1.6397001,0.44816074,-0.042363055
1.6398,0.44927025,-0.028265083
1.6399,0.44993639,-0.014139215
1.64,0.45015851,6.063712e-07
1.6401,0.44993636,0.014140425
1.6402,0.44927019,0.02826629
1.6403,0.44816062,0.042364262
1.6404001,0.44660878,0.056420423
1.6404999,0.4446162,0.070420906
1.6406,0.44218484,0.08435189
1.6407,0.43931711,0.098199628
1.6408,0.43601578,0.11195046
1.6409,0.43228421,0.1255908
1.641,0.42812598,0.1391072
1.6411,0.42354527,0.15248632
1.6411999,0.41854656,0.16571496
1.6413,0.41313481,0.17878005
1.6414,0.40731534,0.19166872
1.6415,0.40109387,0.20436822
1.6416,0.39447659,0.21686605
1.6417,0.38747004,0.22914985
1.6418,0.38008106,0.2412075
1.6418999,0.37231702,0.25302711
1.642,0.36418551,0.26459703
1.6421,0.35569462,0.27590579
1.6422,0.34685269,0.2869423
1.6423,0.33766848,0.29769561
1.6424,0.32815102,0.30815515
1.6425,0.31830969,0.31831056
1.6426001,0.30815426,0.32815185
1.6427,0.29769471,0.33766928
1.6428,0.28694135,0.34685346
1.6429,0.27590483,0.35569537
1.643,0.26459605,0.36418623
1.6431,0.2530261,0.3723177
1.6432,0.24120648,0.38008171
1.6433001,0.22914879,0.38747063
1.6434,0.21686497,0.39447719
1.6435,0.20436715,0.40109444
1.6436,0.19166762,0.40731585
1.6437,0.17877893,0.41313529
1.6438,0.16571383,0.418547
1.6439,0.15248518,0.42354569
1.6440001,0.13910605,0.42812636
1.6441,0.12558964,0.43228453
1.6442,0.11194928,0.43601608
1.6443,0.098198444,0.43931735
1.6444,0.084350698,0.44218507
1.6445,0.070419706,0.44461641
1.6446,0.056419216,0.44660893
1.6447001,0.042363051,0.44816074
1.6447999,0.028265081,0.44927025
1.6449,0.014139214,0.44993639
1.645,-6.0702354e-07,0.45015851
1.6451,-0.014140425,0.44993636
1.6452,-0.02826629,0.44927016
1.6453,-0.042364262,0.44816062
1.6454,-0.056420419,0.44660878
1.6454999,-0.070420898,0.4446162
1.6456,-0.084351882,0.44218484
1.6457,-0.098199628,0.43931708
1.6458,-0.11195045,0.43601578
1.6459,-0.1255908,0.43228418
1.646,-0.1391072,0.42812598
1.6461,-0.15248632,0.42354527
1.6461999,-0.16571495,0.41854656
1.6463,-0.17878005,0.41313481
1.6464,-0.19166872,0.40731531
1.6465,-0.20436822,0.40109387
1.6466,-0.21686605,0.39447662
1.6467,-0.22914983,0.38747004
1.6468,-0.2412075,0.38008106
1.6469001,-0.25302711,0.37231702
1.647,-0.264597,0.36418551
1.6471,-0.27590579,0.35569462
1.6472,-0.2869423,0.34685269
1.6473,-0.29769561,0.33766848
1.6474,-0.30815512,0.32815099
1.6475,-0.31831056,0.31830969
1.6476001,-0.32815182,0.30815426
1.6477,-0.33766925,0.29769468
1.6478,-0.34685346,0.28694135
1.6479,-0.35569537,0.27590483
1.648,-0.36418623,0.26459605
1.6481,-0.37231767,0.2530261
1.6482,-0.38008171,0.24120647
1.6483001,-0.38747063,0.22914879
1.6483999,-0.39447719,0.21686497
1.6485,-0.40109444,0.20436715
1.6486,-0.40731582,0.19166762
1.6487,-0.41313526,0.17877893
1.6488,-0.418547,0.16571383
1.6489,-0.42354566,0.15248518
1.649,-0.42812634,0.13910605
1.6490999,-0.43228453,0.12558964
1.6492,-0.43601608,0.11194928
1.6493,-0.43931735,0.098198444
1.6494,-0.44218507,0.084350698
1.6495,-0.44461638,0.070419706
1.6496,-0.44660893,0.056419216
1.6497,-0.44816074,0.042363055
1.6497999,-0.44927025,0.028265081
1.6499,-0.44993636,0.014139215
1.65,-0.45015848,-6.0393677e-07
1.6501,-0.44993633,-0.014140424
1.6502,-0.44927016,-0.02826629
1.6503,-0.44816062,-0.042364258
1.6504,-0.44660878,-0.056420419
1.6505001,-0.4446162,-0.070420898
1.6506,-0.44218484,-0.084351882
1.6507,-0.43931708,-0.098199621
1.6508,-0.43601578,-0.11195045
1.6509,-0.43228418,-0.1255908
1.651,-0.42812598,-0.1391072
1.6511,-0.42354524,-0.15248632
1.6512001,-0.41854656,-0.16571495
1.6513,-0.41313478,-0.17878005
1.6514,-0.40731531,-0.1916687
1.6515,-0.40109387,-0.20436822
1.6516,-0.39447659,-0.21686603
1.6517,-0.38747001,-0.22914983
1.6518,-0.38008106,-0.24120748
1.6519001,-0.37231699,-0.25302711
1.652,-0.36418551,-0.264597
1.6521,-0.35569459,-0.27590579
1.6522,-0.34685269,-0.28694227
1.6523,-0.33766845,-0.29769561
1.6524,-0.32815099,-0.30815512
1.6525,-0.31830969,-0.31831056
1.6526,-0.30815426,-0.32815182
1.6526999,-0.29769468,-0.33766925
1.6528,-0.28694135,-0.34685346
1.6529,-0.27590483,-0.35569534
1.653,-0.26459602,-0.36418623
1.6531,-0.2530261,-0.37231767
1.6532,-0.24120647,-0.38008171
1.6533,-0.22914879,-0.38747063
1.6533999,-0.21686497,-0.39447719
1.6535,-0.20436713,-0.40109441
1.6536,-0.1916676,-0.40731582
1.6537,-0.17877893,-0.41313526
1.6538,-0.16571382,-0.418547
1.6539,-0.15248518,-0.42354566
1.654,-0.13910605,-0.42812634
1.6540999,-0.12558962,-0.4322845
1.6542,-0.11194927,-0.43601608
1.6543,-0.098198436,-0.43931735
1.6544,-0.08435069,-0.44218504
1.6545,-0.070419699,-0.44461638
1.6546,-0.056419216,-0.44660893
1.6547,-0.042363051,-0.44816071
1.6548001,-0.028265078,-0.44927022
1.6549,-0.014139212,-0.44993636
1.655,6.0769844e-07,-0.45015848
1.6551,0.014140428,-0.44993633
1.6552,0.028266292,-0.44927016
1.6553,0.042364258,-0.44816059
1.6554,0.056420419,-0.44660875
1.6555001,0.070420898,-0.44461617
1.6556,0.084351882,-0.44218481
1.6557,0.098199621,-0.43931708
1.6558,0.11195045,-0.43601575
1.6559,0.1255908,-0.43228418
1.656,0.1391072,-0.42812595
1.6561,0.15248632,-0.42354524
1.6562001,0.16571495,-0.41854656
1.6562999,0.17878005,-0.41313478
1.6564,0.1916687,-0.40731531
1.6565,0.20436822,-0.40109387
1.6566,0.21686603,-0.39447659
1.6567,0.22914983,-0.38747001
1.6568,0.24120748,-0.38008106
1.6569,0.25302711,-0.37231699
1.6569999,0.264597,-0.36418548
1.6571,0.27590579,-0.35569459
1.6572,0.28694227,-0.34685269
1.6573,0.29769561,-0.33766845
1.6574,0.30815512,-0.32815099
1.6575,0.31831053,-0.31830966
1.6576,0.32815182,-0.30815423
1.6576999,0.33766925,-0.29769468
1.6578,0.34685346,-0.28694135
1.6579,0.35569534,-0.27590483
1.658,0.3641862,-0.26459602
1.6581,0.37231767,-0.2530261
1.6582,0.38008168,-0.24120645
1.6583,0.38747063,-0.22914878
1.6584001,0.39447716,-0.21686496
1.6585,0.40109441,-0.20436713
1.6586,0.40731582,-0.1916676
1.6587,0.41313526,-0.17877893
1.6588,0.41854697,-0.16571382
1.6589,0.42354566,-0.15248518
1.659,0.42812634,-0.13910604
1.6591001,0.4322845,-0.12558962
1.6592,0.43601605,-0.11194927
1.6593,0.43931732,-0.098198436
1.6594,0.44218504,-0.08435069
1.6595,0.44461635,-0.070419699
1.6596,0.4466089,-0.056419216
1.6597,0.44816071,-0.042363048
1.6598001,0.44927022,-0.028265078
1.6599,0.44993636,-0.014139213
1.66,0.45015848,6.0783293e-07
1.6601,0.44993633,0.014140427
1.6602,0.44927016,0.02826629
1.6603,0.44816059,0.042364258
1.6604,0.44660875,0.056420419
1.6605,0.44461617,0.070420898
1.6605999,0.44218481,0.084351882
1.6607,0.43931705,0.098199621
1.6608,0.43601575,0.11195045
1.6609,0.43228418,0.12559079
1.661,0.42812595,0.1391072
1.6611,0.42354524,0.15248631
1.6612,0.41854653,0.16571495
1.6612999,0.41313475,0.17878005
1.6614,0.40731528,0.1916687
1.6615,0.40109384,0.2043682
1.6616,0.39447656,0.21686603
1.6617,0.38747001,0.22914982
1.6618,0.38008103,0.24120748
1.6619,0.37231699,0.25302708
1.6619999,0.36418548,0.264597
1.6621,0.35569459,0.27590579
1.6622,0.34685266,0.28694227
1.6623,0.33766845,0.29769558
1.6624,0.32815099,0.30815512
1.6625,0.31830966,0.31831053
1.6626,0.30815423,0.32815182
1.6627001,0.29769468,0.33766925
1.6628,0.28694132,0.34685344
1.6629,0.2759048,0.35569534
1.663,0.26459602,0.3641862
1.6631,0.2530261,0.37231767
1.6632,0.24120645,0.38008168
1.6633,0.22914878,0.38747063
1.6634001,0.21686496,0.39447716
1.6635,0.20436712,0.40109441
1.6636,0.1916676,0.40731582
1.6637,0.17877893,0.41313526
1.6638,0.16571382,0.41854697
1.6639,0.15248518,0.42354566
1.664,0.13910604,0.42812634
1.6641001,0.12558962,0.4322845
1.6641999,0.11194927,0.43601605
1.6643,0.098198429,0.43931732
1.6644,0.084350683,0.44218501
1.6645,0.070419699,0.44461638
1.6646,0.056419212,0.4466089
1.6647,0.042363048,0.44816071
1.6648,0.028265078,0.44927022
1.6648999,0.014139211,0.44993636
1.665,-6.090757e-07,0.45015845
1.6651,-0.014140427,0.44993633
1.6652,-0.02826629,0.44927013
1.6653,-0.042364258,0.44816059
1.6654,-0.056420419,0.44660875
1.6655,-0.070420898,0.44461617
1.6655999,-0.084351882,0.44218481
1.6657,-0.098199621,0.43931705
1.6658,-0.11195044,0.43601575
1.6659,-0.12559079,0.43228415
1.666,-0.1391072,0.42812595
1.6661,-0.15248631,0.42354524
1.6662,-0.16571495,0.41854653
1.6663001,-0.17878003,0.41313475
1.6664,-0.1916687,0.40731528
1.6665,-0.2043682,0.40109384
1.6666,-0.21686602,0.39447656
1.6667,-0.22914982,0.38747001
1.6668,-0.24120748,0.38008103
1.6669,-0.25302708,0.37231699
1.6670001,-0.264597,0.36418548
1.6671,-0.27590579,0.35569459
1.6672,-0.28694227,0.34685266
1.6673,-0.29769558,0.33766845
1.6674,-0.30815512,0.32815099
1.6675,-0.31831053,0.31830966
1.6676,-0.32815182,0.30815423
1.6677001,-0.33766925,0.29769468
1.6677999,-0.34685344,0.28694132
1.6679,-0.35569534,0.2759048
1.668,-0.3641862,0.26459602
1.6681,-0.37231764,0.25302607
1.6682,-0.38008168,0.24120645
1.6683,-0.3874706,0.22914878
1.6684,-0.39447716,0.21686496
1.6684999,-0.40109441,0.20436712
1.6686,-0.40731582,0.1916676
1.6687,-0.41313523,0.17877892
1.6688,-0.41854697,0.16571382
1.6689,-0.42354563,0.15248516
1.669,-0.42812631,0.13910604
1.6691,-0.4322845,0.12558962
1.6691999,-0.43601605,0.11194927
1.6693,-0.43931732,0.098198429
1.6694,-0.44218501,0.08435069
1.6695,-0.44461635,0.070419699
1.6696,-0.4466089,0.056419212
1.6697,-0.44816068,0.042363048
1.6698,-0.44927022,0.028265078
1.6698999,-0.44993633,0.014139212
1.67,-0.45015845,-6.0729974e-07
1.6701,-0.4499363,-0.014140424
1.6702,-0.44927013,-0.028266288
1.6703,-0.44816056,-0.042364258
1.6704,-0.44660875,-0.056420416
1.6705,-0.44461617,-0.070420898
1.6706001,-0.44218478,-0.084351882
1.6707,-0.43931705,-0.098199613
1.6708,-0.43601575,-0.11195044
1.6709,-0.43228415,-0.12559079
1.671,-0.42812595,-0.13910718
1.6711,-0.42354521,-0.15248631
1.6712,-0.41854653,-0.16571495
1.6713001,-0.41313475,-0.17878003
1.6714,-0.40731528,-0.19166869
1.6715,-0.40109384,-0.2043682
1.6716,-0.39447656,-0.21686602
1.6717,-0.38746998,-0.22914982
1.6718,-0.38008103,-0.24120747
1.6719,-0.37231696,-0.25302708
1.6720001,-0.36418548,-0.264597
1.6720999,-0.35569459,-0.27590576
1.6722,-0.34685266,-0.28694227
1.6723,-0.33766845,-0.29769558
1.6724,-0.32815096,-0.30815512
1.6725,-0.31830966,-0.31831053
1.6726,-0.30815423,-0.32815179
1.6727,-0.29769465,-0.33766922
1.6727999,-0.28694132,-0.34685344
1.6729,-0.2759048,-0.35569534
1.673,-0.26459602,-0.3641862
1.6731,-0.25302607,-0.37231764
1.6732,-0.24120645,-0.38008168
1.6733,-0.22914876,-0.3874706
1.6734,-0.21686494,-0.39447716
1.6734999,-0.20436712,-0.40109441
1.6736,-0.19166759,-0.40731579
1.6737,-0.17877892,-0.41313523
1.6738,-0.16571382,-0.41854697
1.6739,-0.15248516,-0.42354563
1.674,-0.13910604,-0.42812631
1.6741,-0.12558962,-0.43228447
1.6742001,-0.11194927,-0.43601605
1.6743,-0.098198429,-0.43931732
1.6744,-0.084350683,-0.44218501
1.6745,-0.070419692,-0.44461635
1.6746,-0.056419209,-0.44660887
1.6747,-0.042363048,-0.44816068
1.6748,-0.028265074,-0.44927019
1.6749001,-0.014139208,-0.44993633
1.675,6.0928591e-07,-0.45015845
1.6751,0.014140428,-0.4499363
1.6752,0.028266292,-0.44927013
1.6753,0.042364258,-0.44816056
1.6754,0.056420419,-0.44660872
1.6755,0.070420898,-0.44461614
1.6756001,0.084351882,-0.44218478
1.6756999,0.098199621,-0.43931705
1.6758,0.11195044,-0.43601573
1.6759,0.12559079,-0.43228415
1.676,0.13910718,-0.42812595
1.6761,0.15248631,-0.42354521
1.6762,0.16571495,-0.4185465
1.6763,0.17878003,-0.41313475
1.6763999,0.19166869,-0.40731528
1.6765,0.2043682,-0.40109384
1.6766,0.21686602,-0.39447656
1.6767,0.22914982,-0.38746998
1.6768,0.24120747,-0.38008103
1.6769,0.25302708,-0.37231696
1.677,0.264597,-0.36418548
1.6770999,0.27590576,-0.35569456
1.6772,0.28694227,-0.34685266
1.6773,0.29769558,-0.33766842
1.6774,0.30815509,-0.32815096
1.6775,0.31831053,-0.31830966
1.6776,0.32815179,-0.30815423
1.6777,0.33766922,-0.29769465
1.6778001,0.34685344,-0.28694132
1.6779,0.35569531,-0.2759048
1.678,0.3641862,-0.26459599
1.6781,0.37231764,-0.25302607
