"Time","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rectifier.thyristor_n1.off","rectifier.thyristor_n2.off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","inductor.i"
4.9892001,0,1,1,0,0.77838886,-0.010886067,12099.979,120.59785,6.1165013,0.055993307,4.98,4.9699998,6.2618952
4.9893999,0,1,1,0,0.77838886,-0.0041001849,12099.979,120.82961,6.1165013,0.057246294,4.98,4.9699998,6.2676215
4.9896002,0,1,1,0,0.77838886,0.00076608523,12099.979,120.94956,6.1165013,0.05850023,4.98,4.9699998,6.271409
4.9898,0,1,1,0,0.77838886,0.0036935401,12099.979,120.99399,6.1165013,0.059754726,4.98,4.9699998,6.2732463
4.9899998,0,1,1,0,0.77838886,0.004670626,12099.979,121.00035,6.1165013,0.061009396,4.98,4.9699998,6.2731299
4.9899998,0,1,1,0,0.46706259,0,12100.035,0,6.1009398,0,4.98,4.9699998,6.2731299
4.9899998,0,1,1,0,0.46706259,-1.9610222e-14,12100.035,1.5415315e-16,6.1009398,1.5649369e-11,4.98,4.9699998,6.2731299
4.9899998,0,1,1,0,0.46706259,-1.9610222e-14,12100.035,1.5415315e-16,6.1009398,1.5649369e-11,4.98,4.9899998,6.2731299
4.9902,0,1,1,0,0.46706259,-0.00097713619,12100.035,0.0063645281,6.1009398,0.0012544518,4.98,4.9899998,6.2710638
4.9903998,0,1,1,0,0.46706259,-0.0039046335,12100.035,0.050792933,6.1009398,0.0025082964,4.98,4.9899998,6.2670598
4.9906001,0,1,1,0,0.46706259,-0.0087709567,12100.035,0.17075041,6.1009398,0.0037611478,4.98,4.9899998,6.2611361
4.9907999,0,1,1,0,0.46706259,-0.015556891,12100.035,0.4025099,6.1009398,0.0050126249,4.98,4.9899998,6.2533207
4.9910002,0,1,1,0,0.46706259,-0.024235655,12100.035,0.78058207,6.1009398,0.0062623522,4.98,4.9899998,6.2436476
4.9912,0,1,1,0,0.46706259,-0.034772996,12100.035,1.3371699,6.1009398,0.0075099627,4.98,4.9899998,6.2321577
4.9913998,0,1,1,0,0.46706259,-0.047127333,12100.035,2.1016593,6.1009398,0.0087550972,4.98,4.9899998,6.2189007
4.9916,0,1,1,0,0.46706259,-0.061249904,12100.035,3.1001589,6.1009398,0.0099974088,4.98,4.9899998,6.2039323
4.9917998,0,1,1,0,0.46706259,-0.077084973,12100.035,4.3550863,6.1009398,0.011236561,4.98,4.9899998,6.187314
4.9920001,0,1,1,0,0.46706259,-0.094570056,12100.035,5.8848162,6.1009398,0.012472229,4.98,4.9899998,6.1691155
4.9921999,0,1,1,0,0.46706259,-0.11363614,12100.035,7.7033877,6.1009398,0.013704106,4.98,4.9899998,6.1494117
4.9924002,0,1,1,0,0.46706259,-0.13420798,12100.035,9.8202868,6.1009398,0.014931899,4.98,4.9899998,6.1282845
4.9926,0,1,1,0,0.46706259,-0.15620437,12100.035,12.240293,6.1009398,0.01615533,4.98,4.9899998,6.1058192
4.9928002,0,1,1,0,0.46706259,-0.17953855,12100.035,14.963407,6.1009398,0.017374143,4.98,4.9899998,6.082109
4.993,0,1,1,0,0.46706259,-0.20411837,12100.035,17.984846,6.1009398,0.018588098,4.98,4.9899998,6.05725
4.9931998,0,1,1,0,0.46706259,-0.22984688,12100.035,21.295128,6.1009398,0.019796973,4.98,4.9899998,6.0313439
4.9934001,0,1,1,0,0.46706259,-0.25662249,12100.035,24.880213,6.1009398,0.021000572,4.98,4.9899998,6.0044961
4.9935999,0,1,1,0,0.46706259,-0.28433958,12100.035,28.721725,6.1009398,0.022198716,4.98,4.9899998,5.9768162
4.9938002,0,1,1,0,0.46706259,-0.31288874,12100.035,32.797245,6.1009398,0.023391251,4.98,4.9899998,5.9484162
4.994,0,1,1,0,0.46706259,-0.34215727,12100.035,37.080669,6.1009398,0.024578042,4.98,4.9899998,5.9194121
4.9942002,0,1,1,0,0.46706259,-0.37202972,12100.035,41.542606,6.1009398,0.025758984,4.98,4.9899998,5.8899207
4.9944,0,1,1,0,0.46706259,-0.40238816,12100.035,46.150856,6.1009398,0.026933987,4.98,4.9899998,5.8600621
4.9945998,0,1,1,0,0.46706259,-0.43311277,12100.035,50.870907,6.1009398,0.028102992,4.98,4.9899998,5.8299575
4.9948001,0,1,1,0,0.46706259,-0.46408233,12100.035,55.6665,6.1009398,0.029265961,4.98,4.9899998,5.7997284
4.9949951,0,1,1,0,0.46706259,-0.49439597,12100.035,60.379036,6.1009398,0.030394005,4.98,4.9899998,5.7702537
4.9949951,1,0,0,1,0.46706259,-0.49439597,12100.035,60.379036,6.1009398,0.030394005,4.98,4.9899998,5.7702537
4.9949999,1,0,0,1,0.46706259,-0.49361739,12100.035,60.500156,6.1009398,0.030422887,4.98,4.9899998,5.7710552
4.9952002,1,0,0,1,0.46706259,-0.46252537,12100.035,65.333725,6.1009398,0.031580295,4.98,4.9899998,5.802999
4.9954,1,0,0,1,0.46706259,-0.43155581,12100.035,70.129311,6.1009398,0.032744069,4.98,4.9899998,5.834693
4.9956002,1,0,0,1,0.46706259,-0.40083119,12100.035,74.849396,6.1009398,0.033914145,4.98,4.9899998,5.8660159
4.9958,1,0,0,1,0.46706259,-0.37047276,12100.035,79.457695,6.1009398,0.035090443,4.98,4.9899998,5.8968487
4.9959998,1,0,0,1,0.46706259,-0.34060031,12100.035,83.919685,6.1009398,0.036272842,4.98,4.9899998,5.927073
4.9962001,1,0,0,1,0.46706259,-0.31133181,12100.035,88.203117,6.1009398,0.037461221,4.98,4.9899998,5.956574
4.9963999,1,0,0,1,0.46706259,-0.28278267,12100.035,92.278648,6.1009398,0.038655419,4.98,4.9899998,5.985239
4.9966002,1,0,0,1,0.46706259,-0.25506559,12100.035,96.120193,6.1009398,0.039855253,4.98,4.9899998,6.0129595
4.9967999,1,0,0,1,0.46706259,-0.22828996,12100.035,99.705307,6.1009398,0.041060533,4.98,4.9899998,6.0396295
4.9970002,1,0,0,1,0.46706259,-0.20256145,12100.035,103.01562,6.1009398,0.042271029,4.98,4.9899998,6.0651484
4.9972,1,0,0,1,0.46706259,-0.17798163,12100.035,106.03706,6.1009398,0.043486509,4.98,4.9899998,6.0894184
4.9973998,1,0,0,1,0.46706259,-0.15464747,12100.035,108.76019,6.1009398,0.044706706,4.98,4.9899998,6.1123486
4.9976001,1,0,0,1,0.46706259,-0.13265111,12100.035,111.18018,6.1009398,0.045931354,4.98,4.9899998,6.133852
4.9977999,1,0,0,1,0.46706259,-0.11207931,12100.035,113.29707,6.1009398,0.047160149,4.98,4.9899998,6.1538477
4.9980001,1,0,0,1,0.46706259,-0.093013294,12100.035,115.11562,6.1009398,0.048392788,4.98,4.9899998,6.1722612
4.9981999,1,0,0,1,0.46706259,-0.075528264,12100.035,116.64533,6.1009398,0.049628943,4.98,4.9899998,6.189023
4.9984002,1,0,0,1,0.46706259,-0.05969324,12100.035,117.90025,6.1009398,0.05086828,4.98,4.9899998,6.2040715
4.9986,1,0,0,1,0.46706259,-0.04557072,12100.035,118.89874,6.1009398,0.052110452,4.98,4.9899998,6.2173505
4.9987998,1,0,0,1,0.46706259,-0.033216439,12100.035,119.66322,6.1009398,0.053355101,4.98,4.9899998,6.2288117
4.9990001,1,0,0,1,0.46706259,-0.022679148,12100.035,120.21979,6.1009398,0.054601856,4.98,4.9899998,6.2384138
4.9991999,1,0,0,1,0.46706259,-0.014000436,12100.035,120.59785,6.1009398,0.055850338,4.98,4.9899998,6.2461228
4.9994001,1,0,0,1,0.46706259,-0.0072145555,12100.035,120.82961,6.1009398,0.057100177,4.98,4.9899998,6.2519121
4.9995999,1,0,0,1,0.46706259,-0.0023482849,12100.035,120.94956,6.1009398,0.058350977,4.98,4.9899998,6.2557626
4.9998002,1,0,0,1,0.46706259,0.00057916989,12100.035,120.99399,6.1009398,0.05960235,4.98,4.9899998,6.2576623
5,1,0,0,1,0.46706259,0.0015562559,12100.035,121.00035,6.1009398,0.06085391,4.98,4.9899998,6.2576084
5,1,0,0,1,0.15562558,0,12100.035,0,6.085391,0,5,4.9899998,6.2576084
5.0001998,1,0,0,1,0.15562558,-0.00097713619,12100.035,0.0063645304,6.085391,0.0012513536,5,4.9899998,6.2556043
5.0004001,1,0,0,1,0.15562558,-0.0039046332,12100.035,0.050792921,6.085391,0.0025021124,5,4.9899998,6.2516613
5.0005999,1,0,0,1,0.15562558,-0.0087709567,12100.035,0.17075039,6.085391,0.0037518903,5,4.9899998,6.2457995
5.0008001,1,0,0,1,0.15562558,-0.01555689,12100.035,0.40250987,6.085391,0.0050003058,5,4.9899998,6.2380452
5.0009999,1,0,0,1,0.15562558,-0.024235653,12100.035,0.78058201,6.085391,0.0062469845,5,4.9899998,6.2284331
5.0012002,1,0,0,1,0.15562558,-0.034772996,12100.035,1.3371698,6.085391,0.0074915579,5,4.9899998,6.2170043
5.0014,1,0,0,1,0.15562558,-0.047127333,12100.035,2.1016593,6.085391,0.0087336684,5,4.9899998,6.2038074
5.0015998,1,0,0,1,0.15562558,-0.061249901,12100.035,3.1001587,6.085391,0.0099729672,5,4.9899998,6.188899
5.0018001,1,0,0,1,0.15562558,-0.077084973,12100.035,4.3550863,6.085391,0.011209118,5,4.9899998,6.1723409
5.0019999,1,0,0,1,0.15562558,-0.094570056,12100.035,5.8848162,6.085391,0.012441798,5,4.9899998,6.1542025
5.0022001,1,0,0,1,0.15562558,-0.11363614,12100.035,7.7033877,6.085391,0.013670699,5,4.9899998,6.1345582
5.0023999,1,0,0,1,0.15562558,-0.13420796,12100.035,9.8202868,6.085391,0.014895526,5,4.9899998,6.1134896
5.0026002,1,0,0,1,0.15562558,-0.15620437,12100.035,12.240293,6.085391,0.016116004,5,4.9899998,6.0910835
5.0028,1,0,0,1,0.15562558,-0.17953855,12100.035,14.963406,6.085391,0.017331876,5,4.9899998,6.0674324
5.0029998,1,0,0,1,0.15562558,-0.20411837,12100.035,17.984846,6.085391,0.018542901,5,4.9899998,6.0426316
5.0032001,1,0,0,1,0.15562558,-0.22984688,12100.035,21.295128,6.085391,0.019748859,5,4.9899998,6.0167842
5.0033998,1,0,0,1,0.15562558,-0.25662249,12100.035,24.880213,6.085391,0.020949552,5,4.9899998,5.9899945
5.0036001,1,0,0,1,0.15562558,-0.28433958,12100.035,28.721724,6.085391,0.022144802,5,4.9899998,5.9623728
5.0037999,1,0,0,1,0.15562558,-0.31288874,12100.035,32.797245,6.085391,0.023334453,5,4.9899998,5.9340305
5.0040002,1,0,0,1,0.15562558,-0.34215727,12100.035,37.080669,6.085391,0.024518374,5,4.9899998,5.9050837
5.0042,1,0,0,1,0.15562558,-0.37202972,12100.035,41.542606,6.085391,0.025696455,5,4.9899998,5.8756495
5.0043998,1,0,0,1,0.15562558,-0.40238816,12100.035,46.150856,6.085391,0.02686861,5,4.9899998,5.8458481
5.0046,1,0,0,1,0.15562558,-0.43311277,12100.035,50.870907,6.085391,0.028034776,5,4.9899998,5.8157997
5.0047998,1,0,0,1,0.15562558,-0.46408233,12100.035,55.6665,6.085391,0.029194921,5,4.9899998,5.7856274
5.0050001,1,0,0,1,0.15562558,-0.49517459,12100.035,60.500156,6.085391,0.030349027,5,4.9899998,5.7554531
5.0050049,1,0,0,1,0.15562558,-0.49595317,12100.035,60.621281,6.085391,0.030377831,5,4.9899998,5.7546992
5.0050049,0,1,1,0,0.15562558,-0.49595317,12100.035,60.621281,6.085391,0.030377831,5,4.9899998,5.7546992
5.0051999,0,1,1,0,0.15562558,-0.46563977,12100.035,65.333725,6.085391,0.031503014,5,4.9899998,5.7859082
5.0054002,0,1,1,0,0.15562558,-0.43467021,12100.035,70.129311,6.085391,0.032663379,5,4.9899998,5.8176703
5.0056,0,1,1,0,0.15562558,-0.4039456,12100.035,74.849396,6.085391,0.033830058,5,4.9899998,5.8490615
5.0057998,0,1,1,0,0.15562558,-0.37358716,12100.035,79.457695,6.085391,0.035002969,5,4.9899998,5.879962
5.006,0,1,1,0,0.15562558,-0.34371471,12100.035,83.919678,6.085391,0.036182001,5,4.9899998,5.9102535
5.0061998,0,1,1,0,0.15562558,-0.31444618,12100.035,88.203117,6.085391,0.03736702,5,4.9899998,5.9398217
5.0064001,0,1,1,0,0.15562558,-0.28589705,12100.035,92.278648,6.085391,0.038557872,5,4.9899998,5.9685535
5.0065999,0,1,1,0,0.15562558,-0.25817999,12100.035,96.120186,6.085391,0.03975438,5,4.9899998,5.9963408
5.0068002,0,1,1,0,0.15562558,-0.23140435,12100.035,99.705307,6.085391,0.040956341,5,4.9899998,6.023077
5.007,0,1,1,0,0.15562558,-0.20567584,12100.035,103.01561,6.085391,0.042163532,5,4.9899998,6.0486617
5.0071998,0,1,1,0,0.15562558,-0.18109602,12100.035,106.03706,6.085391,0.043375719,5,4.9899998,6.0729976
5.0074,0,1,1,0,0.15562558,-0.15776186,12100.035,108.76019,6.085391,0.044592641,5,4.9899998,6.0959935
5.0075998,0,1,1,0,0.15562558,-0.13576548,12100.035,111.18018,6.085391,0.045814022,5,4.9899998,6.1175623
5.0078001,0,1,1,0,0.15562558,-0.1151937,12100.035,113.29706,6.085391,0.047039568,5,4.9899998,6.1376233
5.0079999,0,1,1,0,0.15562558,-0.096127674,12100.035,115.11562,6.085391,0.048268966,5,4.9899998,6.1561012
5.0082002,0,1,1,0,0.15562558,-0.078642644,12100.035,116.64533,6.085391,0.0495019,5,4.9899998,6.1729279
5.0084,0,1,1,0,0.15562558,-0.062807627,12100.035,117.90025,6.085391,0.050738025,5,4.9899998,6.1880403
5.0086002,0,1,1,0,0.15562558,-0.048685104,12100.035,118.89874,6.085391,0.051976997,5,4.9899998,6.2013831
5.0088,0,1,1,0,0.15562558,-0.036330823,12100.035,119.66321,6.085391,0.053218454,5,4.9899998,6.2129083
5.0089998,0,1,1,0,0.15562558,-0.025793532,12100.035,120.21979,6.085391,0.054462034,5,4.9899998,6.2225742
5.0092001,0,1,1,0,0.15562558,-0.01711482,12100.035,120.59785,6.085391,0.055707358,5,4.9899998,6.2303462
5.0093999,0,1,1,0,0.15562558,-0.010328939,12100.035,120.82961,6.085391,0.056954045,5,4.9899998,6.2361984
5.0096002,0,1,1,0,0.15562558,-0.0054626688,12100.035,120.94956,6.085391,0.058201708,5,4.9899998,6.2401114
5.0098,0,1,1,0,0.15562558,-0.0025352139,12100.035,120.99399,6.085391,0.05944996,5,4.9899998,6.242074
5.0100002,0,1,1,0,0.15562558,-0.0015581286,12100.035,121.00034,6.085391,0.060698409,5,4.9899998,6.2420821
5.0100002,0,1,1,0,-0.15581286,0,12100.035,0,6.0698409,0,5,5.0100002,6.2420821
5.0102,0,1,1,0,-0.15581286,-0.00097713608,12100.035,0.0063645327,6.0698409,0.0012482546,5,5.0100002,6.2401395
5.0103998,0,1,1,0,-0.15581286,-0.0039046328,12100.035,0.05079291,6.0698409,0.0024959266,5,5.0100002,6.236259
5.0106001,0,1,1,0,-0.15581286,-0.0087709557,12100.035,0.17075039,6.0698409,0.0037426301,5,5.0100002,6.2304583
5.0107999,0,1,1,0,-0.15581286,-0.01555689,12100.035,0.40250987,6.0698409,0.004987984,5,5.0100002,6.2227654
5.0110002,0,1,1,0,-0.15581286,-0.024235653,12100.035,0.78058195,6.0698409,0.0062316125,5,5.0100002,6.2132139
5.0112,0,1,1,0,-0.15581286,-0.034772996,12100.035,1.3371698,6.0698409,0.0074731484,5,5.0100002,6.2018461
5.0114002,0,1,1,0,-0.15581286,-0.047127329,12100.035,2.1016593,6.0698409,0.008712233,5,5.0100002,6.1887097
5.0116,0,1,1,0,-0.15581286,-0.061249901,12100.035,3.1001587,6.0698409,0.0099485181,5,5.0100002,6.1738615
5.0117998,0,1,1,0,-0.15581286,-0.077084973,12100.035,4.3550863,6.0698409,0.011181667,5,5.0100002,6.1573634
5.0120001,0,1,1,0,-0.15581286,-0.094570056,12100.035,5.8848162,6.0698409,0.012411358,5,5.0100002,6.1392846
5.0121999,0,1,1,0,-0.15581286,-0.11363614,12100.035,7.7033877,6.0698409,0.013637281,5,5.0100002,6.1197
5.0124002,0,1,1,0,-0.15581286,-0.13420796,12100.035,9.8202868,6.0698409,0.014859144,5,5.0100002,6.098691
5.0125999,0,1,1,0,-0.15581286,-0.15620437,12100.035,12.240293,6.0698409,0.016076669,5,5.0100002,6.076344
5.0128002,0,1,1,0,-0.15581286,-0.17953855,12100.035,14.963406,6.0698409,0.017289598,5,5.0100002,6.0527515
5.013,0,1,1,0,-0.15581286,-0.20411837,12100.035,17.984846,6.0698409,0.018497692,5,5.0100002,6.0280099
5.0131998,0,1,1,0,-0.15581286,-0.22984688,12100.035,21.295128,6.0698409,0.019700732,5,5.0100002,6.0022206
5.0134001,0,1,1,0,-0.15581286,-0.25662249,12100.035,24.880213,6.0698409,0.020898517,5,5.0100002,5.9754891
5.0135999,0,1,1,0,-0.15581286,-0.28433958,12100.035,28.721724,6.0698409,0.022090873,5,5.0100002,5.9479251
5.0138001,0,1,1,0,-0.15581286,-0.31288874,12100.035,32.797245,6.0698409,0.02327764,5,5.0100002,5.9196405
5.0139999,0,1,1,0,-0.15581286,-0.34215727,12100.035,37.080669,6.0698409,0.024458688,5,5.0100002,5.8907509
5.0142002,0,1,1,0,-0.15581286,-0.37202972,12100.035,41.542606,6.0698409,0.025633907,5,5.0100002,5.8613739
5.0144,0,1,1,0,-0.15581286,-0.40238816,12100.035,46.150856,6.0698409,0.026803212,5,5.0100002,5.8316298
5.0145998,0,1,1,0,-0.15581286,-0.43311277,12100.035,50.870907,6.0698409,0.027966542,5,5.0100002,5.8016381
5.0148001,0,1,1,0,-0.15581286,-0.46408233,12100.035,55.6665,6.0698409,0.029123859,5,5.0100002,5.7715225
5.0149999,0,1,1,0,-0.15581286,-0.49517459,12100.035,60.500156,6.0698409,0.030275151,5,5.0100002,5.7414045
5.0150151,0,1,1,0,-0.15581286,-0.49751037,12100.035,60.863518,6.0698409,0.030361341,5,5.0100002,5.7391467
5.0150151,1,0,0,1,-0.15581286,-0.49751037,12100.035,60.863518,6.0698409,0.030361341,5,5.0100002,5.7391467
5.0152001,1,0,0,1,-0.15581286,-0.46875414,12100.035,65.333725,6.0698409,0.031425744,5,5.0100002,5.7688131
5.0153999,1,0,0,1,-0.15581286,-0.43778458,12100.035,70.129311,6.0698409,0.032582697,5,5.0100002,5.8006434
5.0156002,1,0,0,1,-0.15581286,-0.40705997,12100.035,74.849396,6.0698409,0.033745974,5,5.0100002,5.8321023
5.0158,1,0,0,1,-0.15581286,-0.37670153,12100.035,79.457687,6.0698409,0.034915503,5,5.0100002,5.8630705
5.0159998,1,0,0,1,-0.15581286,-0.34682909,12100.035,83.919678,6.0698409,0.03609116,5,5.0100002,5.8934298
5.0162001,1,0,0,1,-0.15581286,-0.31756055,12100.035,88.20311,6.0698409,0.037272826,5,5.0100002,5.9230647
5.0163999,1,0,0,1,-0.15581286,-0.28901142,12100.035,92.278641,6.0698409,0.038460333,5,5.0100002,5.9518638
5.0166001,1,0,0,1,-0.15581286,-0.26129434,12100.035,96.120178,6.0698409,0.039653506,5,5.0100002,5.9797173
5.0167999,1,0,0,1,-0.15581286,-0.23451872,12100.035,99.705299,6.0698409,0.040852148,5,5.0100002,6.0065203
5.0170002,1,0,0,1,-0.15581286,-0.20879021,12100.035,103.0156,6.0698409,0.042056039,5,5.0100002,6.0321708
5.0172,1,0,0,1,-0.15581286,-0.18421039,12100.035,106.03706,6.0698409,0.043264933,5,5.0100002,6.0565729
5.0173998,1,0,0,1,-0.15581286,-0.16087623,12100.035,108.76018,6.0698409,0.044478577,5,5.0100002,6.0796342
5.0176001,1,0,0,1,-0.15581286,-0.13887985,12100.035,111.18018,6.0698409,0.045696694,5,5.0100002,6.1012683
5.0177999,1,0,0,1,-0.15581286,-0.11830807,12100.035,113.29706,6.0698409,0.046918985,5,5.0100002,6.1213942
5.0180001,1,0,0,1,-0.15581286,-0.099242046,12100.035,115.11561,6.0698409,0.048145145,5,5.0100002,6.1399369
5.0181999,1,0,0,1,-0.15581286,-0.081757016,12100.035,116.64532,6.0698409,0.049374849,5,5.0100002,6.1568279
5.0184002,1,0,0,1,-0.15581286,-0.065921992,12100.035,117.90025,6.0698409,0.050607763,5,5.0100002,6.1720047
5.0186,1,0,0,1,-0.15581286,-0.051799472,12100.035,118.89873,6.0698409,0.051843535,5,5.0100002,6.1854119
5.0187998,1,0,0,1,-0.15581286,-0.039445192,12100.035,119.66321,6.0698409,0.053081807,5,5.0100002,6.1970005
5.0190001,1,0,0,1,-0.15581286,-0.028907901,12100.035,120.21979,6.0698409,0.054322209,5,5.0100002,6.2067299
5.0191998,1,0,0,1,-0.15581286,-0.020229189,12100.035,120.59785,6.0698409,0.05556437,5,5.0100002,6.2145653
5.0194001,1,0,0,1,-0.15581286,-0.013443308,12100.035,120.82961,6.0698409,0.056807909,5,5.0100002,6.2204804
5.0195999,1,0,0,1,-0.15581286,-0.0085770376,12100.035,120.94955,6.0698409,0.058052436,5,5.0100002,6.2244563
5.0198002,1,0,0,1,-0.15581286,-0.0056495825,12100.035,120.99398,6.0698409,0.059297562,5,5.0100002,6.226481
5.02,1,0,0,1,-0.15581286,-0.004672497,12100.035,121.00034,6.0698409,0.060542896,5,5.0100002,6.2265515
5.02,1,0,0,1,-0.46724969,0,12100.034,0,6.0542898,0,5.02,5.0100002,6.2265515
5.0201998,1,0,0,1,-0.46724969,-0.00097713596,12100.034,0.0063645351,6.0542898,0.0012451548,5.02,5.0100002,6.2246714
5.0204,1,0,0,1,-0.46724969,-0.0039046325,12100.034,0.050792899,6.0542898,0.0024897393,5.02,5.0100002,6.2208519
5.0205998,1,0,0,1,-0.46724969,-0.0087709557,12100.034,0.17075038,6.0542898,0.0037333677,5.02,5.0100002,6.2151132
5.0208001,1,0,0,1,-0.46724969,-0.015556889,12100.034,0.40250984,6.0542898,0.0049756584,5.02,5.0100002,6.2074814
5.0209999,1,0,0,1,-0.46724969,-0.024235653,12100.034,0.78058195,6.0542898,0.0062162364,5.02,5.0100002,6.1979914
5.0212002,1,0,0,1,-0.46724969,-0.034772996,12100.034,1.3371698,6.0542898,0.0074547338,5.02,5.0100002,6.1866837
5.0214,1,0,0,1,-0.46724969,-0.047127329,12100.034,2.1016591,6.0542898,0.0086907921,5.02,5.0100002,6.1736083
5.0215998,1,0,0,1,-0.46724969,-0.061249901,12100.034,3.1001587,6.0542898,0.0099240625,5.02,5.0100002,6.1588202
5.0218,1,0,0,1,-0.46724969,-0.077084973,12100.034,4.3550863,6.0542898,0.01115421,5.02,5.0100002,6.1423821
5.0219998,1,0,0,1,-0.46724969,-0.094570048,12100.034,5.8848162,6.0542898,0.01238091,5.02,5.0100002,6.1243634
5.0222001,1,0,0,1,-0.46724969,-0.11363613,12100.034,7.7033877,6.0542898,0.013603855,5.02,5.0100002,6.1048384
5.0223999,1,0,0,1,-0.46724969,-0.13420796,12100.034,9.8202868,6.0542898,0.01482275,5.02,5.0100002,6.0838885
5.0226002,1,0,0,1,-0.46724969,-0.15620437,12100.034,12.240293,6.0542898,0.016037321,5.02,5.0100002,6.0616007
5.0228,1,0,0,1,-0.46724969,-0.17953853,12100.034,14.963406,6.0542898,0.017247308,5.02,5.0100002,6.0380669
5.0229998,1,0,0,1,-0.46724969,-0.20411837,12100.034,17.984846,6.0542898,0.018452471,5.02,5.0100002,6.0133839
5.0232,1,0,0,1,-0.46724969,-0.22984688,12100.034,21.295128,6.0542898,0.019652592,5.02,5.0100002,5.9876528
5.0233998,1,0,0,1,-0.46724969,-0.25662249,12100.034,24.880213,6.0542898,0.02084747,5.02,5.0100002,5.9609795
5.0236001,1,0,0,1,-0.46724969,-0.28433958,12100.034,28.721724,6.0542898,0.022036929,5.02,5.0100002,5.9334736
5.0237999,1,0,0,1,-0.46724969,-0.31288874,12100.034,32.797245,6.0542898,0.023220811,5.02,5.0100002,5.9052467
5.0240002,1,0,0,1,-0.46724969,-0.34215727,12100.034,37.080669,6.0542898,0.024398986,5.02,5.0100002,5.8764143
5.0242,1,0,0,1,-0.46724969,-0.37202972,12100.034,41.542606,6.0542898,0.025571344,5.02,5.0100002,5.847095
5.0244002,1,0,0,1,-0.46724969,-0.40238816,12100.034,46.150856,6.0542898,0.0267378,5.02,5.0100002,5.8174076
5.0246,1,0,0,1,-0.46724969,-0.43311277,12100.034,50.870907,6.0542898,0.027898291,5.02,5.0100002,5.7874727
5.0247998,1,0,0,1,-0.46724969,-0.46408233,12100.034,55.6665,6.0542898,0.029052781,5.02,5.0100002,5.7574134
5.0250001,1,0,0,1,-0.46724969,-0.49517459,12100.034,60.500156,6.0542898,0.030201256,5.02,5.0100002,5.7273517
5.0250249,1,0,0,1,-0.46724969,-0.49906752,12100.034,61.105751,6.0542898,0.030344537,5.02,5.0100002,5.7235961
5.0250249,0,1,1,0,-0.46724969,-0.49906752,12100.034,61.105751,6.0542898,0.030344537,5.02,5.0100002,5.7235961
5.0251999,0,1,1,0,-0.46724969,-0.47186846,12100.034,65.333725,6.0542898,0.031348485,5.02,5.0100002,5.7517133
5.0254002,0,1,1,0,-0.46724969,-0.4408989,12100.034,70.129311,6.0542898,0.032502022,5.02,5.0100002,5.7836123
5.0256,0,1,1,0,-0.46724969,-0.41017428,12100.034,74.849388,6.0542898,0.033661902,5.02,5.0100002,5.8151393
5.0258002,0,1,1,0,-0.46724969,-0.37981585,12100.034,79.457687,6.0542898,0.034828044,5.02,5.0100002,5.8461747
5.026,0,1,1,0,-0.46724969,-0.3499434,12100.034,83.91967,6.0542898,0.03600033,5.02,5.0100002,5.8766017
5.0261998,0,1,1,0,-0.46724969,-0.32067487,12100.034,88.20311,6.0542898,0.037178636,5.02,5.0100002,5.9063039
5.0264001,0,1,1,0,-0.46724969,-0.29212576,12100.034,92.278641,6.0542898,0.038362797,5.02,5.0100002,5.9351697
5.0265999,0,1,1,0,-0.46724969,-0.26440868,12100.034,96.120178,6.0542898,0.03955264,5.02,5.0100002,5.9630899
5.0268002,0,1,1,0,-0.46724969,-0.23763305,12100.034,99.705292,6.0542898,0.040747963,5.02,5.0100002,5.9899592
5.027,0,1,1,0,-0.46724969,-0.21190454,12100.034,103.0156,6.0542898,0.041948546,5.02,5.0100002,6.015676
5.0272002,0,1,1,0,-0.46724969,-0.18732472,12100.034,106.03706,6.0542898,0.04315415,5.02,5.0100002,6.040144
5.0274,0,1,1,0,-0.46724969,-0.16399056,12100.034,108.76017,6.0542898,0.044364516,5.02,5.0100002,6.0632706
5.0275998,0,1,1,0,-0.46724969,-0.14199418,12100.034,111.18018,6.0542898,0.045579363,5.02,5.0100002,6.08497
5.0278001,0,1,1,0,-0.46724969,-0.1214224,12100.034,113.29706,6.0542898,0.046798401,5.02,5.0100002,6.1051612
5.0279999,0,1,1,0,-0.46724969,-0.10235637,12100.034,115.11561,6.0542898,0.048021324,5.02,5.0100002,6.1237688
5.0282001,0,1,1,0,-0.46724969,-0.084871337,12100.034,116.64532,6.0542898,0.049247801,5.02,5.0100002,6.1407242
5.0283999,0,1,1,0,-0.46724969,-0.06903632,12100.034,117.90024,6.0542898,0.050477497,5.02,5.0100002,6.1559653
5.0286002,0,1,1,0,-0.46724969,-0.054913796,12100.034,118.89873,6.0542898,0.051710069,5.02,5.0100002,6.1694365
5.0288,0,1,1,0,-0.46724969,-0.042559516,12100.034,119.6632,6.0542898,0.052945152,5.02,5.0100002,6.1810889
5.0289998,0,1,1,0,-0.46724969,-0.032022223,12100.034,120.21978,6.0542898,0.05418238,5.02,5.0100002,6.1908817
5.0292001,0,1,1,0,-0.46724969,-0.023343513,12100.034,120.59785,6.0542898,0.055421378,5.02,5.0100002,6.1987805
