"Time","sensor_frame_a1.r[1]","sensor_frame_a1.r[2]","sensor_frame_a1.r[3]","sensor_frame_a1.v[1]","sensor_frame_a1.v[2]","sensor_frame_a1.v[3]","sensor_frame_a1.a[1]","sensor_frame_a1.a[2]","sensor_frame_a1.a[3]","sensor_frame_a1.angles[1]","sensor_frame_a1.angles[2]","sensor_frame_a1.angles[3]","sensor_frame_a1.w[1]","sensor_frame_a1.w[2]","sensor_frame_a1.w[3]","sensor_frame_a1.z[1]","sensor_frame_a1.z[2]","sensor_frame_a1.z[3]","sensor_frame_a2.r[1]","sensor_frame_a2.r[2]","sensor_frame_a2.r[3]","sensor_frame_a2.v[1]","sensor_frame_a2.v[2]","sensor_frame_a2.v[3]","sensor_frame_a2.a[1]","sensor_frame_a2.a[2]","sensor_frame_a2.a[3]","sensor_frame_a2.angles[1]","sensor_frame_a2.angles[2]","sensor_frame_a2.angles[3]","sensor_frame_a2.w[1]","sensor_frame_a2.w[2]","sensor_frame_a2.w[3]","sensor_frame_a2.z[1]","sensor_frame_a2.z[2]","sensor_frame_a2.z[3]","sensor_world1.r[1]","sensor_world1.r[2]","sensor_world1.r[3]","sensor_world1.v[1]","sensor_world1.v[2]","sensor_world1.v[3]","sensor_world1.a[1]","sensor_world1.a[2]","sensor_world1.a[3]","sensor_world1.angles[1]","sensor_world1.angles[2]","sensor_world1.angles[3]","sensor_world1.w[1]","sensor_world1.w[2]","sensor_world1.w[3]","sensor_world1.z[1]","sensor_world1.z[2]","sensor_world1.z[3]","sensor_world2.r[1]","sensor_world2.r[2]","sensor_world2.r[3]","sensor_world2.v[1]","sensor_world2.v[2]","sensor_world2.v[3]","sensor_world2.a[1]","sensor_world2.a[2]","sensor_world2.a[3]","sensor_world2.angles[1]","sensor_world2.angles[2]","sensor_world2.angles[3]","sensor_world2.w[1]","sensor_world2.w[2]","sensor_world2.w[3]","sensor_world2.z[1]","sensor_world2.z[2]","sensor_world2.z[3]"
2.536,1,1.110223e-16,1,2.6103442,-0.011924914,-2.6103442,2.752212,-2.7898405,-16.380146,-0.77954268,0.94549656,-0.68702018,-1.1833013,2.6103442,-1.1952263,-4.0691876,9.5803614,-0.65025252,1,1.110223e-16,1,2.6103442,-0.011924914,-2.6103442,2.752212,-2.7898405,-16.380146,-0.77954268,0.94549656,-0.68702018,-1.1833013,2.6103442,-1.1952263,-4.0691876,9.5803614,-0.65025252,1.2633374,-0.48027173,0.4163146,-0.93955153,-3.4040647,-1.075882,-13.07102,-9.7197676,-4.2827139,-0.77954268,0.94549656,-0.68702018,-0.53550261,1.0551962,-2.8709688,1.1879259,5.1660652,-8.9813719,1.2633374,-0.48027173,0.4163146,-0.93955153,-3.4040647,-1.075882,-13.07102,-9.7197676,-4.2827139,-0.77954268,0.94549656,-0.68702018,-0.53550261,1.0551962,-2.8709688,1.1879259,5.1660652,-8.9813719
2.5369999,1,5.5511151e-17,1,2.6199195,-0.0084770108,-2.6199195,2.696188,-2.7670412,-16.424217,-0.77826697,0.94826937,-0.68925112,-1.1873791,2.6199195,-1.1958562,-4.0862226,9.5703039,-0.60937905,1,5.5511151e-17,1,2.6199195,-0.0084770108,-2.6199195,2.696188,-2.7670412,-16.424217,-0.77826697,0.94826937,-0.68925112,-1.1873791,2.6199195,-1.1958562,-4.0862226,9.5703039,-0.60937905,1.2623912,-0.48368064,0.41523659,-0.95266515,-3.4137487,-1.0801748,-13.155996,-9.6481705,-4.302721,-0.77826697,0.94826937,-0.68925112,-0.53430116,1.0603733,-2.8799393,1.2150774,5.187902,-8.9592705,1.2623912,-0.48368064,0.41523659,-0.95266515,-3.4137487,-1.0801748,-13.155996,-9.6481705,-4.302721,-0.77826697,0.94826937,-0.68925112,-0.53430116,1.0603733,-2.8799393,1.2150774,5.187902,-8.9592705
2.5380001,1,0,1,2.6294849,-0.0049711866,-2.6294849,2.6399021,-2.7442231,-16.468307,-0.77697062,0.95105046,-0.6915015,-1.191474,2.6294849,-1.1964451,-4.1031032,9.5600405,-0.56832951,1,0,1,2.6294849,-0.0049711866,-2.6294849,2.6399021,-2.7442231,-16.468307,-0.77697062,0.95105046,-0.6915015,-1.191474,2.6294849,-1.1964451,-4.1031032,9.5600405,-0.56832951,1.2614319,-0.48709923,0.41415426,-0.9658637,-3.4233611,-1.0844876,-13.240961,-9.5758562,-4.3226094,-0.77697062,0.95105046,-0.6915015,-0.53307241,1.0655721,-2.8888876,1.2425656,5.2095189,-8.9369888,1.2614319,-0.48709923,0.41415426,-0.9658637,-3.4233611,-1.0844876,-13.240961,-9.5758562,-4.3226094,-0.77697062,0.95105046,-0.6915015,-0.53307241,1.0655721,-2.8888876,1.2425656,5.2095189,-8.9369888
2.539,1,0,1,2.6390398,-0.0014074219,-2.6390398,2.5833549,-2.7213874,-16.512419,-0.77565324,0.9538399,-0.69377166,-1.1955855,2.6390398,-1.1969929,-4.1198268,9.549571,-0.52710491,1,0,1,2.6390398,-0.0014074219,-2.6390398,2.5833549,-2.7213874,-16.512419,-0.77565324,0.9538399,-0.69377166,-1.1955855,2.6390398,-1.1969929,-4.1198268,9.549571,-0.52710491,1.2604594,-0.49052736,0.41306761,-0.9791472,-3.4329004,-1.0888201,-13.325906,-9.5028238,-4.3423772,-0.77565324,0.9538399,-0.69377166,-0.53181601,1.0707924,-2.8978136,1.2703903,5.2309103,-8.9145279,1.2604594,-0.49052736,0.41306761,-0.9791472,-3.4329004,-1.0888201,-13.325906,-9.5028238,-4.3423772,-0.77565324,0.9538399,-0.69377166,-0.53181601,1.0707924,-2.8978136,1.2703903,5.2309103,-8.9145279
2.54,1,5.5511151e-17,1,2.6485841,0.0022143002,-2.6485841,2.5265467,-2.698535,-16.556547,-0.77431452,0.9566375,-0.69606191,-1.1997137,2.6485841,-1.1974994,-4.1363921,9.5388937,-0.48570636,1,5.5511151e-17,1,2.6485841,0.0022143002,-2.6485841,2.5265467,-2.698535,-16.556547,-0.77431452,0.9566375,-0.69606191,-1.1997137,2.6485841,-1.1974994,-4.1363921,9.5388937,-0.48570636,1.2594737,-0.49396503,0.41197661,-0.99251562,-3.4423666,-1.0931724,-13.410826,-9.4290695,-4.3620205,-0.77431452,0.9566375,-0.69606191,-0.53053159,1.0760339,-2.9067168,1.298551,5.2520723,-8.8918858,1.2594737,-0.49396503,0.41197661,-0.99251562,-3.4423666,-1.0931724,-13.410826,-9.4290695,-4.3620205,-0.77431452,0.9566375,-0.69606191,-0.53053159,1.0760339,-2.9067168,1.298551,5.2520723,-8.8918858
2.5409999,1,0,1,2.6581178,0.0058939932,-2.6581178,2.4694774,-2.6756666,-16.600693,-0.77295423,0.95944327,-0.69837248,-1.2038584,2.6581178,-1.1979644,-4.1527963,9.5280066,-0.44413501,1,0,1,2.6581178,0.0058939932,-2.6581178,2.4694774,-2.6756666,-16.600693,-0.77295423,0.95944327,-0.69837248,-1.2038584,2.6581178,-1.1979644,-4.1527963,9.5280066,-0.44413501,1.2584743,-0.49741212,0.41088125,-1.0059689,-3.4517586,-1.0975443,-13.495713,-9.3545895,-4.3815379,-0.77295423,0.95944327,-0.69837248,-0.52921879,1.0812967,-2.9155974,1.3270473,5.2729998,-8.8690643,1.2584743,-0.49741212,0.41088125,-1.0059689,-3.4517586,-1.0975443,-13.495713,-9.3545895,-4.3815379,-0.77295423,0.95944327,-0.69837248,-0.52921879,1.0812967,-2.9155974,1.3270473,5.2729998,-8.8690643
2.5420001,1,1.110223e-16,1,2.6676404,0.0096316664,-2.6676404,2.4121475,-2.6527834,-16.644852,-0.77157187,0.96225727,-0.70070374,-1.2080194,2.6676404,-1.1983877,-4.1690373,9.5169106,-0.402392,1,1.110223e-16,1,2.6676404,0.0096316664,-2.6676404,2.4121475,-2.6527834,-16.644852,-0.77157187,0.96225727,-0.70070374,-1.2080194,2.6676404,-1.1983877,-4.1690373,9.5169106,-0.402392,1.2574617,-0.50086856,0.40978152,-1.0195072,-3.4610758,-1.1019356,-13.580562,-9.2793827,-4.4009266,-0.77157187,0.96225727,-0.70070374,-0.52787739,1.08658,-2.9244552,1.3558788,5.2936878,-8.8460636,1.2574617,-0.50086856,0.40978152,-1.0195072,-3.4610758,-1.1019356,-13.580562,-9.2793827,-4.4009266,-0.77157187,0.96225727,-0.70070374,-0.52787739,1.08658,-2.9244552,1.3558788,5.2936878,-8.8460636
2.543,1,-1.110223e-16,1,2.6771517,0.013427326,-2.6771517,2.3545575,-2.6298864,-16.68902,-0.77016723,0.96507925,-0.70305598,-1.2121966,2.6771517,-1.1987692,-4.1851134,9.5056028,-0.36047849,1,-1.110223e-16,1,2.6771517,0.013427326,-2.6771517,2.3545575,-2.6298864,-16.68902,-0.77016723,0.96507925,-0.70305598,-1.2121966,2.6771517,-1.1987692,-4.1851134,9.5056028,-0.36047849,1.2564353,-0.50433427,0.4086774,-1.0331302,-3.4703174,-1.1063462,-13.665365,-9.2034464,-4.4201837,-0.77016723,0.96507925,-0.70305598,-0.52650702,1.0918841,-2.9332898,1.3850451,5.3141317,-8.8228827,1.2564353,-0.50433427,0.4086774,-1.0331302,-3.4703174,-1.1063462,-13.665365,-9.2034464,-4.4201837,-0.77016723,0.96507925,-0.70305598,-0.52650702,1.0918841,-2.9332898,1.3850451,5.3141317,-8.8228827
2.5439999,1,-5.5511151e-17,1,2.6866517,0.017280977,-2.6866517,2.2967076,-2.6069765,-16.733202,-0.76873982,0.9679094,-0.70542949,-1.2163897,2.6866517,-1.1991087,-4.2010221,9.4940834,-0.31839576,1,-5.5511151e-17,1,2.6866517,0.017280977,-2.6866517,2.2967076,-2.6069765,-16.733202,-0.76873982,0.9679094,-0.70542949,-1.2163897,2.6866517,-1.1991087,-4.2010221,9.4940834,-0.31839576,1.2553953,-0.50780916,0.40756884,-1.046838,-3.4794827,-1.1107761,-13.750116,-9.1267776,-4.4393067,-0.76873982,0.9679094,-0.70542949,-0.52510726,1.0972084,-2.9421012,1.4145451,5.3343267,-8.7995234,1.2553953,-0.50780916,0.40756884,-1.046838,-3.4794827,-1.1107761,-13.750116,-9.1267776,-4.4393067,-0.76873982,0.9679094,-0.70542949,-0.52510726,1.0972084,-2.9421012,1.4145451,5.3343267,-8.7995234
2.5450001,1,0,1,2.6961401,0.021192618,-2.6961401,2.2385983,-2.5840549,-16.77739,-0.7672894,0.97074747,-0.70782465,-1.2205987,2.6961401,-1.199406,-4.2167616,9.4823513,-0.27614507,1,0,1,2.6961401,0.021192618,-2.6961401,2.2385983,-2.5840549,-16.77739,-0.7672894,0.97074747,-0.70782465,-1.2205987,2.6961401,-1.199406,-4.2167616,9.4823513,-0.27614507,1.2543416,-0.51129323,0.40645584,-1.0606306,-3.4885709,-1.115225,-13.834808,-9.0493736,-4.4582934,-0.7672894,0.97074747,-0.70782465,-0.52367783,1.1025528,-2.9508891,1.4443785,5.3542676,-8.7759848,1.2543416,-0.51129323,0.40645584,-1.0606306,-3.4885709,-1.115225,-13.834808,-9.0493736,-4.4582934,-0.7672894,0.97074747,-0.70782465,-0.52367783,1.1025528,-2.9508891,1.4443785,5.3542676,-8.7759848
2.546,1,0,1,2.7056165,0.025162244,-2.7056165,2.1802297,-2.5611227,-16.821585,-0.76581556,0.97359353,-0.71024173,-1.2248232,2.7056165,-1.199661,-4.2323298,9.4704046,-0.23372769,1,0,1,2.7056165,0.025162244,-2.7056165,2.1802297,-2.5611227,-16.821585,-0.76581556,0.97359353,-0.71024173,-1.2248232,2.7056165,-1.199661,-4.2323298,9.4704046,-0.23372769,1.2532741,-0.5147863,0.40533838,-1.0745077,-3.4975815,-1.1196927,-13.919435,-8.9712324,-4.4771409,-0.76581556,0.97359353,-0.71024173,-0.52221841,1.107917,-2.9596531,1.4745443,5.37395,-8.7522669,1.2532741,-0.5147863,0.40533838,-1.0745077,-3.4975815,-1.1196927,-13.919435,-8.9712324,-4.4771409,-0.76581556,0.97359353,-0.71024173,-0.52221841,1.107917,-2.9596531,1.4745443,5.37395,-8.7522669
2.5469999,1,-5.5511151e-17,1,2.715081,0.029189851,-2.715081,2.1216025,-2.5381804,-16.865784,-0.76431793,0.97644746,-0.71268117,-1.2290634,2.715081,-1.1998736,-4.247725,9.4582424,-0.19114497,1,-5.5511151e-17,1,2.715081,0.029189851,-2.715081,2.1216025,-2.5381804,-16.865784,-0.76431793,0.97644746,-0.71268117,-1.2290634,2.715081,-1.1998736,-4.247725,9.4582424,-0.19114497,1.2521926,-0.51828837,0.40421644,-1.0884695,-3.5065134,-1.1241792,-14.003987,-8.8923521,-4.4958463,-0.76431793,0.97644746,-0.71268117,-0.52072865,1.1133007,-2.9683936,1.5050418,5.3933687,-8.7283716,1.2521926,-0.51828837,0.40421644,-1.0884695,-3.5065134,-1.1241792,-14.003987,-8.8923521,-4.4958463,-0.76431793,0.97644746,-0.71268117,-0.52072865,1.1133007,-2.9683936,1.5050418,5.3933687,-8.7283716
2.5480001,1,5.5511151e-17,1,2.7245331,0.033275425,-2.7245331,2.0627167,-2.5152297,-16.909985,-0.7627961,0.97930932,-0.7151432,-1.2333188,2.7245331,-1.2000433,-4.2629442,9.4458656,-0.14839828,1,5.5511151e-17,1,2.7245331,0.033275425,-2.7245331,2.0627167,-2.5152297,-16.909985,-0.7627961,0.97930932,-0.7151432,-1.2333188,2.7245331,-1.2000433,-4.2629442,9.4458656,-0.14839828,1.2510971,-0.52179933,0.40309,-1.1025157,-3.5153661,-1.1286844,-14.08846,-8.8127289,-4.5144076,-0.7627961,0.97930932,-0.7151432,-0.51920825,1.1187037,-2.9771101,1.5358701,5.4125195,-8.704299,1.2510971,-0.52179933,0.40309,-1.1025157,-3.5153661,-1.1286844,-14.08846,-8.8127289,-4.5144076,-0.7627961,0.97930932,-0.7151432,-0.51920825,1.1187037,-2.9771101,1.5358701,5.4125195,-8.704299
2.549,1,0,1,2.7339728,0.037418958,-2.7339728,2.0035732,-2.4922714,-16.954187,-0.76124966,0.98217893,-0.7176283,-1.2375892,2.7339728,-1.2001703,-4.2779856,9.4332705,-0.10548904,1,0,1,2.7339728,0.037418958,-2.7339728,2.0035732,-2.4922714,-16.954187,-0.76124966,0.98217893,-0.7176283,-1.2375892,2.7339728,-1.2001703,-4.2779856,9.4332705,-0.10548904,1.2499875,-0.5253191,0.40195906,-1.1166464,-3.5241387,-1.133208,-14.172846,-8.7323608,-4.5328217,-0.76124966,0.98217893,-0.7176283,-0.51765686,1.1241257,-2.9858024,1.5670282,5.431396,-8.6800489,1.2499875,-0.5253191,0.40195906,-1.1166464,-3.5241387,-1.133208,-14.172846,-8.7323608,-4.5328217,-0.76124966,0.98217893,-0.7176283,-0.51765686,1.1241257,-2.9858024,1.5670282,5.431396,-8.6800489
2.55,1,0,1,2.7433996,0.041620422,-2.7433996,1.9441723,-2.4693065,-16.998386,-0.75967818,0.98505634,-0.7201367,-1.2418747,2.7433996,-1.2002543,-4.2928476,9.4204588,-0.062418669,1,0,1,2.7433996,0.041620422,-2.7433996,1.9441723,-2.4693065,-16.998386,-0.75967818,0.98505634,-0.7201367,-1.2418747,2.7433996,-1.2002543,-4.2928476,9.4204588,-0.062418669,1.2488637,-0.52884758,0.40082359,-1.1308614,-3.5328305,-1.13775,-14.257138,-8.651247,-4.5510864,-0.75967818,0.98505634,-0.7201367,-0.51607412,1.1295664,-2.9944701,1.5985149,5.449995,-8.6556215,1.2488637,-0.52884758,0.40082359,-1.1308614,-3.5328305,-1.13775,-14.257138,-8.651247,-4.5510864,-0.75967818,0.98505634,-0.7201367,-0.51607412,1.1295664,-2.9944701,1.5985149,5.449995,-8.6556215
2.5510001,1,-5.5511151e-17,1,2.7528136,0.045879856,-2.7528136,1.8845135,-2.4463363,-17.042583,-0.75808132,0.98794144,-0.72266895,-1.2461751,2.7528136,-1.2002952,-4.3075285,9.4074268,-0.019188084,1,-5.5511151e-17,1,2.7528136,0.045879856,-2.7528136,1.8845135,-2.4463363,-17.042583,-0.75808132,0.98794144,-0.72266895,-1.2461751,2.7528136,-1.2002952,-4.3075285,9.4074268,-0.019188084,1.2477257,-0.53238475,0.39968356,-1.1451608,-3.541441,-1.1423103,-14.34133,-8.5693827,-4.5691991,-0.75808132,0.98794144,-0.72266895,-0.51445973,1.1350257,-3.0031135,1.6303297,5.4683108,-8.6310167,1.2477257,-0.53238475,0.39968356,-1.1451608,-3.541441,-1.1423103,-14.34133,-8.5693827,-4.5691991,-0.75808132,0.98794144,-0.72266895,-0.51445973,1.1350257,-3.0031135,1.6303297,5.4683108,-8.6310167
2.552,1,0,1,2.7622147,0.050197195,-2.7622147,1.824598,-2.4233615,-17.086777,-0.75645864,0.99083424,-0.72522533,-1.25049,2.7622147,-1.2002927,-4.3220253,9.3941755,0.024200769,1,0,1,2.7622147,0.050197195,-2.7622147,1.824598,-2.4233615,-17.086777,-0.75645864,0.99083424,-0.72522533,-1.25049,2.7622147,-1.2002927,-4.3220253,9.3941755,0.024200769,1.2465734,-0.53593045,0.39853898,-1.1595442,-3.5499694,-1.1468886,-14.425412,-8.4867678,-4.5871568,-0.75645864,0.99083424,-0.72522533,-0.51281339,1.1405032,-3.0117323,1.6624711,5.4863386,-8.6062365,1.2465734,-0.53593045,0.39853898,-1.1595442,-3.5499694,-1.1468886,-14.425412,-8.4867678,-4.5871568,-0.75645864,0.99083424,-0.72522533,-0.51281339,1.1405032,-3.0117323,1.6624711,5.4863386,-8.6062365
2.553,1,0,1,2.7716022,0.054572403,-2.7716022,1.7644261,-2.4003837,-17.13096,-0.75480962,0.9937346,-0.72780627,-1.2548193,2.7716022,-1.2002468,-4.3363361,9.3807039,0.067746341,1,0,1,2.7716022,0.054572403,-2.7716022,1.7644261,-2.4003837,-17.13096,-0.75480962,0.9937346,-0.72780627,-1.2548193,2.7716022,-1.2002468,-4.3363361,9.3807039,0.067746341,1.2454066,-0.53948468,0.3973898,-1.1740117,-3.5584147,-1.1514847,-14.50938,-8.4034004,-4.6049571,-0.75480962,0.9937346,-0.72780627,-0.51113474,1.1459985,-3.0203264,1.6949377,5.5040731,-8.5812807,1.2454066,-0.53948468,0.3973898,-1.1740117,-3.5584147,-1.1514847,-14.50938,-8.4034004,-4.6049571,-0.75480962,0.9937346,-0.72780627,-0.51113474,1.1459985,-3.0203264,1.6949377,5.5040731,-8.5812807
2.5539999,1,-5.5511151e-17,1,2.7809761,0.059005458,-2.7809761,1.7039986,-2.3774037,-17.175137,-0.75313395,0.99664247,-0.73041219,-1.2591628,2.7809761,-1.2001573,-4.3504596,9.3670111,0.11144706,1,-5.5511151e-17,1,2.7809761,0.059005458,-2.7809761,1.7039986,-2.3774037,-17.175137,-0.75313395,0.99664247,-0.73041219,-1.2591628,2.7809761,-1.2001573,-4.3504596,9.3670111,0.11144706,1.2442254,-0.54304731,0.396236,-1.1885631,-3.566776,-1.1560986,-14.593225,-8.3192768,-4.6225972,-0.75313395,0.99664247,-0.73041219,-0.50942343,1.1515114,-3.0288951,1.7277282,5.5215096,-8.5561495,1.2442254,-0.54304731,0.396236,-1.1885631,-3.566776,-1.1560986,-14.593225,-8.3192768,-4.6225972,-0.75313395,0.99664247,-0.73041219,-0.50942343,1.1515114,-3.0288951,1.7277282,5.5215096,-8.5561495
2.5550001,1,-5.5511151e-17,1,2.7903364,0.063496321,-2.7903364,1.6433157,-2.354423,-17.219301,-0.75143105,0.99955785,-0.73304349,-1.2635202,2.7903364,-1.200024,-4.3643928,9.3530951,0.15530133,1,-5.5511151e-17,1,2.7903364,0.063496321,-2.7903364,1.6433157,-2.354423,-17.219301,-0.75143105,0.99955785,-0.73304349,-1.2635202,2.7903364,-1.200024,-4.3643928,9.3530951,0.15530133,1.2430295,-0.54661822,0.39507759,-1.2031982,-3.5750532,-1.1607301,-14.676939,-8.2343969,-4.6400747,-0.75143105,0.99955785,-0.73304349,-0.50767922,1.1570417,-3.0374389,1.7608413,5.5386438,-8.5308437,1.2430295,-0.54661822,0.39507759,-1.2031982,-3.5750532,-1.1607301,-14.676939,-8.2343969,-4.6400747,-0.75143105,0.99955785,-0.73304349,-0.50767922,1.1570417,-3.0374389,1.7608413,5.5386438,-8.5308437
2.556,1,5.5511151e-17,1,2.7996824,0.068044953,-2.7996824,1.582378,-2.3314424,-17.263453,-0.74970049,1.0024806,-0.73570061,-1.2678916,2.7996824,-1.1998467,-4.3781343,9.3389568,0.1993075,1,5.5511151e-17,1,2.7996824,0.068044953,-2.7996824,1.582378,-2.3314424,-17.263453,-0.74970049,1.0024806,-0.73570061,-1.2678916,2.7996824,-1.1998467,-4.3781343,9.3389568,0.1993075,1.2418189,-0.55019742,0.39391452,-1.2179171,-3.5832448,-1.1653789,-14.760516,-8.148757,-4.6573863,-0.74970049,1.0024806,-0.73570061,-0.50590169,1.1625888,-3.0459571,1.7942754,5.5554695,-8.5053644,1.2418189,-0.55019742,0.39391452,-1.2179171,-3.5832448,-1.1653789,-14.760516,-8.148757,-4.6573863,-0.74970049,1.0024806,-0.73570061,-0.50590169,1.1625888,-3.0459571,1.7942754,5.5554695,-8.5053644
2.5569999,1,-5.5511151e-17,1,2.8090143,0.072651312,-2.8090143,1.5211861,-2.3084631,-17.307589,-0.74794179,1.0054108,-0.73838395,-1.2722768,2.8090143,-1.1996254,-4.3916817,9.3245935,0.2434639,1,-5.5511151e-17,1,2.8090143,0.072651312,-2.8090143,1.5211861,-2.3084631,-17.307589,-0.74794179,1.0054108,-0.73838395,-1.2722768,2.8090143,-1.1996254,-4.3916817,9.3245935,0.2434639,1.2405936,-0.55378473,0.39274684,-1.2327194,-3.5913506,-1.170045,-14.843947,-8.0623569,-4.67453,-0.74794179,1.0054108,-0.73838395,-0.50409061,1.1681527,-3.0544498,1.8280289,5.5719829,-8.4797115,1.2405936,-0.55378473,0.39274684,-1.2327194,-3.5913506,-1.170045,-14.843947,-8.0623569,-4.67453,-0.74794179,1.0054108,-0.73838395,-0.50409061,1.1681527,-3.0544498,1.8280289,5.5719829,-8.4797115
2.5580001,1,0,1,2.8183317,0.077315353,-2.8183317,1.4597405,-2.2854862,-17.351707,-0.74615449,1.0083482,-0.74109405,-1.2766752,2.8183317,-1.1993599,-4.4050331,9.3100061,0.28776881,1,0,1,2.8183317,0.077315353,-2.8183317,1.4597405,-2.2854862,-17.351707,-0.74615449,1.0083482,-0.74109405,-1.2766752,2.8183317,-1.1993599,-4.4050331,9.3100061,0.28776881,1.2393534,-0.55738014,0.39157444,-1.2476051,-3.5993695,-1.1747282,-14.927226,-7.9751949,-4.6915026,-0.74615449,1.0083482,-0.74109405,-0.5022456,1.1737329,-3.0629165,1.8621005,5.5881782,-8.453886,1.2393534,-0.55738014,0.39157444,-1.2476051,-3.5993695,-1.1747282,-14.927226,-7.9751949,-4.6915026,-0.74615449,1.0083482,-0.74109405,-0.5022456,1.1737329,-3.0629165,1.8621005,5.5881782,-8.453886
2.559,1,0,1,2.8276346,0.082037032,-2.8276346,1.3980417,-2.2625134,-17.395805,-0.7443381,1.0112928,-0.74383128,-1.2810869,2.8276346,-1.1990499,-4.4181867,9.2951927,0.33222052,1,0,1,2.8276346,0.082037032,-2.8276346,1.3980417,-2.2625134,-17.395805,-0.7443381,1.0112928,-0.74383128,-1.2810869,2.8276346,-1.1990499,-4.4181867,9.2951927,0.33222052,1.2380983,-0.56098348,0.39039737,-1.262574,-3.607301,-1.1794282,-15.010345,-7.8872681,-4.708302,-0.7443381,1.0112928,-0.74383128,-0.50036639,1.1793292,-3.0713577,1.8964882,5.6040506,-8.4278879,1.2380983,-0.56098348,0.39039737,-1.262574,-3.607301,-1.1794282,-15.010345,-7.8872681,-4.708302,-0.7443381,1.0112928,-0.74383128,-0.50036639,1.1793292,-3.0713577,1.8964882,5.6040506,-8.4278879
2.5599999,1,5.5511151e-17,1,2.8369224,0.086816281,-2.8369224,1.3360904,-2.2395451,-17.439884,-0.74249202,1.0142447,-0.74659616,-1.2855117,2.8369224,-1.1986954,-4.4311404,9.2801523,0.3768172,1,5.5511151e-17,1,2.8369224,0.086816281,-2.8369224,1.3360904,-2.2395451,-17.439884,-0.74249202,1.0142447,-0.74659616,-1.2855117,2.8369224,-1.1986954,-4.4311404,9.2801523,0.3768172,1.2368282,-0.56459475,0.38921559,-1.2776258,-3.615144,-1.1841449,-15.093296,-7.7985749,-4.724925,-0.74249202,1.0142447,-0.74659616,-0.4984526,1.1849412,-3.0797725,1.9311903,5.6195955,-8.4017191,1.2368282,-0.56459475,0.38921559,-1.2776258,-3.615144,-1.1841449,-15.093296,-7.7985749,-4.724925,-0.74249202,1.0142447,-0.74659616,-0.4984526,1.1849412,-3.0797725,1.9311903,5.6195955,-8.4017191
2.5610001,1,-1.110223e-16,1,2.846195,0.091653056,-2.846195,1.2738872,-2.2165833,-17.483938,-0.74061584,1.0172036,-0.74938917,-1.2899494,2.846195,-1.1982963,-4.443892,9.2648849,0.42155707,1,-1.110223e-16,1,2.846195,0.091653056,-2.846195,1.2738872,-2.2165833,-17.483938,-0.74061584,1.0172036,-0.74938917,-1.2899494,2.846195,-1.1982963,-4.443892,9.2648849,0.42155707,1.235543,-0.56821376,0.38802907,-1.2927606,-3.6228981,-1.1888782,-15.176071,-7.709115,-4.7413688,-0.74061584,1.0172036,-0.74938917,-0.49650395,1.1905684,-3.0881612,1.966205,5.6348081,-8.3753786,1.235543,-0.56821376,0.38802907,-1.2927606,-3.6228981,-1.1888782,-15.176071,-7.709115,-4.7413688,-0.74061584,1.0172036,-0.74938917,-0.49650395,1.1905684,-3.0881612,1.966205,5.6348081,-8.3753786
2.562,1,0,1,2.8554523,0.096547291,-2.8554523,1.2114325,-2.1936285,-17.527969,-0.73870891,1.0201695,-0.75221086,-1.2943997,2.8554523,-1.1978524,-4.45644,9.2493906,0.46643826,1,0,1,2.8554523,0.096547291,-2.8554523,1.2114325,-2.1936285,-17.527969,-0.73870891,1.0201695,-0.75221086,-1.2943997,2.8554523,-1.1978524,-4.45644,9.2493906,0.46643826,1.2342427,-0.57184052,0.38683781,-1.307978,-3.6305623,-1.1936278,-15.258662,-7.6188855,-4.7576313,-0.73870891,1.0201695,-0.75221086,-0.49452013,1.1962109,-3.0965235,2.0015302,5.6496825,-8.3488684,1.2342427,-0.57184052,0.38683781,-1.307978,-3.6305623,-1.1936278,-15.258662,-7.6188855,-4.7576313,-0.73870891,1.0201695,-0.75221086,-0.49452013,1.1962109,-3.0965235,2.0015302,5.6496825,-8.3488684
2.563,1,0,1,2.8646939,0.10149891,-2.8646939,1.1487269,-2.1706827,-17.57197,-0.73677075,1.0231423,-0.75506169,-1.2988625,2.8646939,-1.1973635,-4.4687815,9.2336664,0.51145893,1,0,1,2.8646939,0.10149891,-2.8646939,1.1487269,-2.1706827,-17.57197,-0.73677075,1.0231423,-0.75506169,-1.2988625,2.8646939,-1.1973635,-4.4687815,9.2336664,0.51145893,1.232927,-0.57547492,0.38564181,-1.323278,-3.6381359,-1.1983936,-15.341063,-7.5278859,-4.7737093,-0.73677075,1.0231423,-0.75506169,-0.49250084,1.2018679,-3.1048591,2.0371642,5.6642141,-8.3221893,1.232927,-0.57547492,0.38564181,-1.323278,-3.6381359,-1.1983936,-15.341063,-7.5278859,-4.7737093,-0.73677075,1.0231423,-0.75506169,-0.49250084,1.2018679,-3.1048591,2.0371642,5.6642141,-8.3221893
