"Time","transformer.pin_n1.reference.gamma","transformer.pin_n2.reference.gamma","currentSensor.abs_i","currentSensor.arg_i"
0.7974,40073192,40073192,0.00034547484,-1.4864757
0.79750001,40080736,40080736,0.0003453769,-1.4865091
0.79759997,40088284,40088284,0.00034527908,-1.4865423
0.79769999,40095828,40095828,0.00034518135,-1.4865757
0.7978,40103376,40103376,0.00034508371,-1.486609
0.79790002,40110924,40110924,0.00034498613,-1.4866421
0.79799998,40118472,40118472,0.00034488866,-1.4866754
0.79809999,40126020,40126020,0.00034479127,-1.4867085
0.79820001,40133572,40133572,0.00034469398,-1.4867415
0.79830003,40141124,40141124,0.00034459677,-1.4867747
0.79839998,40148676,40148676,0.00034449963,-1.4868077
0.7985,40156228,40156228,0.00034440259,-1.4868407
0.79860002,40163780,40163780,0.00034430565,-1.4868736
0.79869998,40171336,40171336,0.00034420879,-1.4869065
0.79879999,40178892,40178892,0.00034411199,-1.4869394
0.79890001,40186448,40186448,0.00034401531,-1.4869722
0.79900002,40194004,40194004,0.00034391868,-1.4870051
0.79909998,40201560,40201560,0.00034382218,-1.4870379
0.7992,40209120,40209120,0.00034372573,-1.4870706
0.79930001,40216680,40216680,0.00034362939,-1.4871032
0.79939997,40224240,40224240,0.00034353312,-1.4871359
0.79949999,40231800,40231800,0.00034343693,-1.4871686
0.79960001,40239364,40239364,0.00034334086,-1.4872012
0.79970002,40246924,40246924,0.00034324484,-1.4872338
0.79979998,40254488,40254488,0.00034314892,-1.4872662
0.7999,40262052,40262052,0.00034305308,-1.4872987
0.80000001,40269620,40269620,0.00034295733,-1.4873312
0.80010003,40277184,40277184,0.00034286163,-1.4873636
0.80019999,40284752,40284752,0.00034276606,-1.4873959
0.8003,40292320,40292320,0.00034267057,-1.4874283
0.80040002,40299888,40299888,0.00034257513,-1.4874606
0.80049998,40307456,40307456,0.00034247979,-1.4874928
0.80059999,40315028,40315028,0.00034238456,-1.4875251
0.80070001,40322600,40322600,0.00034228939,-1.4875573
0.80080003,40330172,40330172,0.00034219428,-1.4875894
0.80089998,40337744,40337744,0.00034209929,-1.4876215
0.801,40345316,40345316,0.00034200438,-1.4876536
0.80110002,40352892,40352892,0.00034190953,-1.4876857
0.80119997,40360468,40360468,0.0003418148,-1.4877176
0.80129999,40368044,40368044,0.00034172012,-1.4877497
0.80140001,40375620,40375620,0.00034162553,-1.4877816
0.80150002,40383196,40383196,0.00034153103,-1.4878135
0.80159998,40390776,40390776,0.00034143662,-1.4878454
0.8017,40398356,40398356,0.00034134227,-1.4878772
0.80180001,40405936,40405936,0.000341248,-1.4879091
0.80190003,40413516,40413516,0.00034115385,-1.4879408
0.80199999,40421100,40421100,0.00034105976,-1.4879725
0.8021,40428680,40428680,0.00034096572,-1.4880042
0.80220002,40436264,40436264,0.0003408718,-1.4880359
0.80229998,40443848,40443848,0.00034077794,-1.4880675
0.80239999,40451436,40451436,0.00034068417,-1.4880991
0.80250001,40459020,40459020,0.00034059049,-1.4881307
0.80260003,40466608,40466608,0.00034049689,-1.4881622
0.80269998,40474196,40474196,0.00034040338,-1.4881938
0.8028,40481784,40481784,0.00034030993,-1.4882251
0.80290002,40489372,40489372,0.00034021656,-1.4882566
0.80299997,40496964,40496964,0.00034012328,-1.4882879
0.80309999,40504556,40504556,0.00034003006,-1.4883193
0.80320001,40512148,40512148,0.00033993696,-1.4883506
0.80330002,40519740,40519740,0.00033984391,-1.488382
0.80339998,40527332,40527332,0.00033975096,-1.4884132
0.8035,40534928,40534928,0.00033965806,-1.4884444
0.80360001,40542524,40542524,0.00033956527,-1.4884756
0.80369997,40550120,40550120,0.00033947255,-1.4885068
0.80379999,40557716,40557716,0.00033937988,-1.4885379
0.8039,40565312,40565312,0.00033928733,-1.4885689
0.80400002,40572912,40572912,0.00033919484,-1.4886
0.80409998,40580512,40580512,0.00033910244,-1.488631
0.80419999,40588112,40588112,0.00033901012,-1.488662
0.80430001,40595712,40595712,0.00033891786,-1.488693
0.80440003,40603316,40603316,0.00033882569,-1.4887239
0.80449998,40610916,40610916,0.0003387336,-1.4887547
0.8046,40618520,40618520,0.00033864158,-1.4887856
0.80470002,40626124,40626124,0.00033854967,-1.4888164
0.80479997,40633732,40633732,0.00033845779,-1.4888471
0.80489999,40641336,40641336,0.00033836602,-1.4888779
0.80500001,40648944,40648944,0.00033827432,-1.4889086
0.80510002,40656552,40656552,0.0003381827,-1.4889393
0.80519998,40664160,40664160,0.00033809114,-1.48897
0.8053,40671768,40671768,0.00033799969,-1.4890006
0.80540001,40679380,40679380,0.00033790828,-1.4890312
0.80549997,40686992,40686992,0.00033781698,-1.4890617
0.80559999,40694604,40694604,0.00033772574,-1.4890922
0.8057,40702216,40702216,0.00033763458,-1.4891227
0.80580002,40709828,40709828,0.00033754349,-1.4891533
0.80589998,40717444,40717444,0.00033745248,-1.4891837
0.80599999,40725060,40725060,0.00033736156,-1.4892141
0.80610001,40732676,40732676,0.00033727073,-1.4892443
0.80620003,40740292,40740292,0.00033717992,-1.4892747
0.80629998,40747908,40747908,0.00033708924,-1.489305
0.8064,40755528,40755528,0.00033699861,-1.4893353
0.80650002,40763148,40763148,0.00033690807,-1.4893655
0.80659997,40770768,40770768,0.00033681761,-1.4893957
0.80669999,40778388,40778388,0.00033672721,-1.4894259
0.80680001,40786012,40786012,0.00033663688,-1.4894559
0.80690002,40793632,40793632,0.00033654663,-1.4894861
0.80699998,40801256,40801256,0.00033645646,-1.4895161
0.8071,40808880,40808880,0.00033636639,-1.4895462
0.80720001,40816508,40816508,0.00033627637,-1.4895762
0.80729997,40824132,40824132,0.00033618641,-1.4896061
0.80739999,40831760,40831760,0.00033609653,-1.4896362
0.8075,40839388,40839388,0.00033600675,-1.489666
0.80760002,40847016,40847016,0.00033591702,-1.4896959
0.80769998,40854648,40854648,0.00033582738,-1.4897257
0.80779999,40862276,40862276,0.00033573783,-1.4897556
0.80790001,40869908,40869908,0.00033564831,-1.4897853
0.80800003,40877540,40877540,0.0003355589,-1.4898151
0.80809999,40885172,40885172,0.00033546955,-1.4898448
0.8082,40892808,40892808,0.00033538029,-1.4898745
0.80830002,40900440,40900440,0.00033529109,-1.4899042
0.80839998,40908076,40908076,0.00033520194,-1.4899338
0.80849999,40915712,40915712,0.00033511291,-1.4899634
0.80860001,40923348,40923348,0.00033502391,-1.489993
0.80870003,40930988,40930988,0.00033493503,-1.4900225
0.80879998,40938628,40938628,0.00033484618,-1.490052
0.8089,40946264,40946264,0.00033475744,-1.4900815
0.80900002,40953908,40953908,0.00033466873,-1.490111
0.80909997,40961548,40961548,0.00033458014,-1.4901403
0.80919999,40969188,40969188,0.00033449157,-1.4901698
0.80930001,40976832,40976832,0.00033440313,-1.4901991
0.80940002,40984476,40984476,0.00033431474,-1.4902284
0.80949998,40992120,40992120,0.00033422641,-1.4902577
0.8096,40999768,40999768,0.00033413817,-1.4902869
0.80970001,41007412,41007412,0.00033404998,-1.4903162
0.80980003,41015060,41015060,0.00033396189,-1.4903454
0.80989999,41022708,41022708,0.00033387385,-1.4903746
0.81,41030356,41030356,0.00033378587,-1.4904037
0.81010002,41038008,41038008,0.000333698,-1.4904329
0.81019998,41045656,41045656,0.00033361017,-1.4904619
0.81029999,41053308,41053308,0.00033352242,-1.4904909
0.81040001,41060960,41060960,0.00033343476,-1.49052
0.81050003,41068612,41068612,0.00033334715,-1.490549
0.81059998,41076268,41076268,0.00033325961,-1.4905779
0.8107,41083920,41083920,0.00033317215,-1.4906068
0.81080002,41091576,41091576,0.00033308475,-1.4906358
0.81089997,41099232,41099232,0.00033299744,-1.4906646
0.81099999,41106892,41106892,0.00033291019,-1.4906934
0.81110001,41114548,41114548,0.00033282302,-1.4907223
0.81120002,41122208,41122208,0.00033273592,-1.490751
0.81129998,41129868,41129868,0.00033264887,-1.4907798
0.8114,41137528,41137528,0.0003325619,-1.4908085
0.81150001,41145188,41145188,0.000332475,-1.4908372
0.81160003,41152852,41152852,0.00033238818,-1.4908658
0.81169999,41160516,41160516,0.00033230142,-1.4908944
0.8118,41168180,41168180,0.00033221475,-1.490923
0.81190002,41175844,41175844,0.00033212811,-1.4909517
0.81199998,41183508,41183508,0.00033204159,-1.4909803
0.81209999,41191176,41191176,0.00033195509,-1.4910088
0.81220001,41198844,41198844,0.00033186868,-1.4910372
0.81230003,41206512,41206512,0.00033178236,-1.4910656
0.81239998,41214180,41214180,0.00033169609,-1.4910941
0.8125,41221852,41221852,0.00033160989,-1.4911225
0.81260002,41229520,41229520,0.00033152377,-1.4911509
0.81269997,41237192,41237192,0.00033143768,-1.4911792
0.81279999,41244864,41244864,0.00033135171,-1.4912075
0.81290001,41252540,41252540,0.00033126576,-1.4912359
0.81300002,41260212,41260212,0.00033117991,-1.4912641
0.81309998,41267888,41267888,0.00033109414,-1.4912924
0.8132,41275564,41275564,0.00033100843,-1.4913205
0.81330001,41283240,41283240,0.00033092278,-1.4913486
0.81339997,41290916,41290916,0.00033083718,-1.4913768
0.81349999,41298596,41298596,0.00033075167,-1.4914049
0.8136,41306276,41306276,0.00033066623,-1.491433
0.81370002,41313956,41313956,0.00033058083,-1.491461
0.81379998,41321636,41321636,0.00033049553,-1.4914891
0.81389999,41329316,41329316,0.00033041029,-1.4915171
0.81400001,41337000,41337000,0.00033032513,-1.4915451
0.81410003,41344684,41344684,0.00033024,-1.491573
0.81419998,41352368,41352368,0.00033015496,-1.4916009
0.8143,41360052,41360052,0.00033007,-1.4916288
0.81440002,41367736,41367736,0.00032998508,-1.4916567
0.81449997,41375424,41375424,0.00032990024,-1.4916846
0.81459999,41383112,41383112,0.00032981549,-1.4917123
0.81470001,41390800,41390800,0.00032973077,-1.4917401
0.81480002,41398488,41398488,0.00032964614,-1.4917678
0.81489998,41406180,41406180,0.00032956156,-1.4917955
0.815,41413872,41413872,0.00032947707,-1.4918232
0.81510001,41421564,41421564,0.00032939261,-1.4918509
0.81519997,41429256,41429256,0.00032930824,-1.4918785
0.81529999,41436948,41436948,0.00032922396,-1.4919062
0.8154,41444644,41444644,0.0003291397,-1.4919337
0.81550002,41452340,41452340,0.00032905553,-1.4919612
0.81559998,41460036,41460036,0.00032897142,-1.4919888
0.81569999,41467732,41467732,0.00032888737,-1.4920163
0.81580001,41475428,41475428,0.00032880341,-1.4920437
0.81590003,41483128,41483128,0.0003287195,-1.4920713
0.81599998,41490828,41490828,0.00032863565,-1.4920987
0.8161,41498528,41498528,0.00032855186,-1.492126
0.81620002,41506228,41506228,0.00032846816,-1.4921534
0.81629997,41513932,41513932,0.00032838451,-1.4921807
0.81639999,41521632,41521632,0.00032830093,-1.492208
0.81650001,41529336,41529336,0.0003282174,-1.4922353
0.81660002,41537040,41537040,0.00032813396,-1.4922626
0.81669998,41544748,41544748,0.00032805055,-1.4922898
0.8168,41552452,41552452,0.00032796722,-1.492317
0.81690001,41560160,41560160,0.00032788399,-1.4923441
0.81699997,41567868,41567868,0.00032780078,-1.4923713
0.81709999,41575576,41575576,0.00032771766,-1.4923984
0.81720001,41583284,41583284,0.0003276346,-1.4924256
0.81730002,41590996,41590996,0.00032755159,-1.4924526
0.81739998,41598708,41598708,0.00032746865,-1.4924797
0.8175,41606420,41606420,0.00032738579,-1.4925066
0.81760001,41614132,41614132,0.00032730296,-1.4925336
0.81770003,41621848,41621848,0.00032722022,-1.4925606
0.81779999,41629560,41629560,0.00032713753,-1.4925876
0.8179,41637276,41637276,0.00032705491,-1.4926144
0.81800002,41644992,41644992,0.00032697237,-1.4926413
0.81809998,41652708,41652708,0.00032688986,-1.4926682
0.81819999,41660428,41660428,0.00032680744,-1.492695
0.81830001,41668148,41668148,0.00032672507,-1.4927218
0.81840003,41675868,41675868,0.00032664277,-1.4927485
0.81849998,41683588,41683588,0.00032656055,-1.4927753
0.8186,41691308,41691308,0.00032647836,-1.492802
0.81870002,41699032,41699032,0.00032639626,-1.4928287
0.81879997,41706752,41706752,0.00032631421,-1.4928554
0.81889999,41714476,41714476,0.00032623223,-1.492882
0.81900001,41722204,41722204,0.0003261503,-1.4929087
0.81910002,41729928,41729928,0.00032606843,-1.4929353
0.81919998,41737656,41737656,0.00032598662,-1.4929618
0.8193,41745384,41745384,0.0003259049,-1.4929883
0.81940001,41753112,41753112,0.00032582323,-1.4930149
0.81950003,41760840,41760840,0.0003257416,-1.4930414
0.81959999,41768568,41768568,0.00032566005,-1.4930679
0.8197,41776300,41776300,0.00032557856,-1.4930943
0.81980002,41784032,41784032,0.00032549715,-1.4931207
0.81989998,41791764,41791764,0.00032541578,-1.493147
0.81999999,41799496,41799496,0.00032533446,-1.4931735
0.82010001,41807232,41807232,0.00032525323,-1.4931997
0.82020003,41814968,41814968,0.00032517206,-1.4932261
0.82029998,41822704,41822704,0.00032509095,-1.4932524
0.8204,41830440,41830440,0.00032500987,-1.4932786
0.82050002,41838176,41838176,0.00032492887,-1.4933048
0.82059997,41845916,41845916,0.00032484796,-1.4933311
0.82069999,41853656,41853656,0.00032476708,-1.4933573
0.82080001,41861396,41861396,0.00032468626,-1.4933834
0.82090002,41869136,41869136,0.00032460553,-1.4934095
0.82099998,41876876,41876876,0.00032452482,-1.4934356
0.8211,41884620,41884620,0.00032444421,-1.4934617
0.82120001,41892364,41892364,0.00032436362,-1.4934878
0.82130003,41900108,41900108,0.00032428312,-1.4935138
0.82139999,41907852,41907852,0.00032420267,-1.4935398
0.8215,41915600,41915600,0.00032412229,-1.4935658
0.82160002,41923348,41923348,0.00032404196,-1.4935918
0.82169998,41931092,41931092,0.00032396169,-1.4936177
0.82179999,41938844,41938844,0.00032388148,-1.4936436
0.82190001,41946592,41946592,0.00032380133,-1.4936695
0.82200003,41954344,41954344,0.00032372124,-1.4936954
0.82209998,41962092,41962092,0.0003236412,-1.4937211
0.8222,41969844,41969844,0.00032356125,-1.493747
0.82230002,41977600,41977600,0.00032348133,-1.4937727
0.82239997,41985352,41985352,0.0003234015,-1.4937985
0.82249999,41993108,41993108,0.0003233217,-1.4938242
0.82260001,42000864,42000864,0.00032324198,-1.49385
0.82270002,42008620,42008620,0.0003231623,-1.4938756
0.82279998,42016376,42016376,0.0003230827,-1.4939014
0.8229,42024132,42024132,0.00032300313,-1.493927
0.82300001,42031892,42031892,0.00032292365,-1.4939526
0.82309997,42039652,42039652,0.00032284422,-1.4939781
0.82319999,42047412,42047412,0.00032276483,-1.4940038
0.8233,42055176,42055176,0.00032268552,-1.4940293
0.82340002,42062936,42062936,0.00032260627,-1.4940548
0.82349998,42070700,42070700,0.00032252708,-1.4940803
0.82359999,42078464,42078464,0.00032244792,-1.4941058
0.82370001,42086228,42086228,0.00032236884,-1.4941312
0.82380003,42093992,42093992,0.00032228982,-1.4941566
0.82389998,42101760,42101760,0.00032221086,-1.494182
0.824,42109528,42109528,0.00032213193,-1.4942074
0.82410002,42117296,42117296,0.00032205309,-1.4942328
0.82419997,42125064,42125064,0.00032197431,-1.494258
0.82429999,42132836,42132836,0.00032189558,-1.4942833
0.82440001,42140604,42140604,0.00032181689,-1.4943087
0.82450002,42148376,42148376,0.00032173828,-1.4943339
0.82459998,42156148,42156148,0.00032165973,-1.4943591
0.8247,42163924,42163924,0.00032158123,-1.4943843
0.82480001,42171696,42171696,0.00032150277,-1.4944096
0.82489997,42179472,42179472,0.00032142439,-1.4944347
0.82499999,42187248,42187248,0.00032134607,-1.4944599
0.8251,42195024,42195024,0.00032126778,-1.4944849
0.82520002,42202804,42202804,0.00032118958,-1.4945101
0.82529998,42210580,42210580,0.00032111141,-1.4945351
0.82539999,42218360,42218360,0.00032103332,-1.4945601
0.82550001,42226140,42226140,0.00032095527,-1.4945852
0.82560003,42233920,42233920,0.00032087727,-1.4946102
0.82569999,42241704,42241704,0.00032079936,-1.4946351
0.8258,42249488,42249488,0.00032072148,-1.49466
0.82590002,42257272,42257272,0.00032064365,-1.4946849
0.82599998,42265056,42265056,0.00032056589,-1.4947098
0.82609999,42272840,42272840,0.00032048821,-1.4947348
0.82620001,42280628,42280628,0.00032041056,-1.4947597
0.82630002,42288412,42288412,0.00032033297,-1.4947845
0.82639998,42296200,42296200,0.00032025541,-1.4948093
0.8265,42303988,42303988,0.00032017793,-1.4948341
0.82660002,42311780,42311780,0.00032010052,-1.4948589
0.82669997,42319568,42319568,0.00032002316,-1.4948835
0.82679999,42327360,42327360,0.00031994583,-1.4949083
0.82690001,42335152,42335152,0.00031986859,-1.494933
0.82700002,42342948,42342948,0.00031979138,-1.4949577
0.82709998,42350740,42350740,0.00031971425,-1.4949822
0.8272,42358536,42358536,0.00031963715,-1.4950069
0.82730001,42366332,42366332,0.00031956012,-1.4950315
0.82740003,42374128,42374128,0.00031948314,-1.4950562
0.82749999,42381924,42381924,0.00031940622,-1.4950807
0.8276,42389724,42389724,0.00031932935,-1.4951053
0.82770002,42397520,42397520,0.00031925255,-1.4951297
0.82779998,42405320,42405320,0.0003191758,-1.4951543
0.82789999,42413120,42413120,0.00031909908,-1.4951787
0.82800001,42420924,42420924,0.00031902245,-1.4952031
0.82810003,42428724,42428724,0.00031894585,-1.4952276
0.82819998,42436528,42436528,0.00031886931,-1.495252
0.8283,42444332,42444332,0.00031879282,-1.4952763
0.82840002,42452140,42452140,0.0003187164,-1.4953007
0.82849997,42459944,42459944,0.00031864003,-1.495325
0.82859999,42467752,42467752,0.00031856372,-1.4953493
0.82870001,42475560,42475560,0.00031848744,-1.4953736
0.82880002,42483368,42483368,0.00031841124,-1.4953979
0.82889998,42491176,42491176,0.00031833508,-1.4954221
0.829,42498988,42498988,0.00031825897,-1.4954463
0.82910001,42506796,42506796,0.00031818292,-1.4954705
0.82920003,42514608,42514608,0.00031810693,-1.4954947
0.82929999,42522424,42522424,0.000318031,-1.4955189
0.8294,42530236,42530236,0.00031795513,-1.495543
0.82950002,42538052,42538052,0.00031787928,-1.4955672
0.82959998,42545864,42545864,0.0003178035,-1.4955913
0.82969999,42553680,42553680,0.00031772777,-1.4956154
0.82980001,42561500,42561500,0.0003176521,-1.4956393
0.82990003,42569316,42569316,0.00031757649,-1.4956634
0.82999998,42577136,42577136,0.00031750093,-1.4956874
0.8301,42584956,42584956,0.00031742541,-1.4957113
0.83020002,42592776,42592776,0.00031734997,-1.4957353
0.83029997,42600596,42600596,0.00031727456,-1.4957592
0.83039999,42608420,42608420,0.00031719921,-1.4957832
0.83050001,42616240,42616240,0.00031712392,-1.4958071
0.83060002,42624064,42624064,0.00031704866,-1.495831
0.83069998,42631892,42631892,0.00031697348,-1.4958549
0.8308,42639716,42639716,0.00031689834,-1.4958787
0.83090001,42647544,42647544,0.00031682325,-1.4959024
0.83099997,42655368,42655368,0.00031674822,-1.4959263
0.83109999,42663200,42663200,0.00031667322,-1.49595
0.8312,42671028,42671028,0.00031659831,-1.4959737
0.83130002,42678856,42678856,0.00031652342,-1.4959974
0.83139998,42686688,42686688,0.0003164486,-1.4960212
0.83149999,42694520,42694520,0.00031637383,-1.4960449
0.83160001,42702352,42702352,0.00031629912,-1.4960685
0.83170003,42710184,42710184,0.00031622444,-1.4960922
0.83179998,42718020,42718020,0.00031614985,-1.4961158
0.8319,42725856,42725856,0.00031607528,-1.4961394
0.83200002,42733692,42733692,0.00031600075,-1.496163
0.83209997,42741528,42741528,0.0003159263,-1.4961865
0.83219999,42749364,42749364,0.00031585188,-1.4962101
0.83230001,42757204,42757204,0.00031577755,-1.4962336
0.83240002,42765044,42765044,0.00031570325,-1.4962571
0.83249998,42772884,42772884,0.00031562897,-1.4962806
0.8326,42780724,42780724,0.00031555479,-1.496304
0.83270001,42788568,42788568,0.00031548063,-1.4963274
0.83279997,42796408,42796408,0.00031540653,-1.4963508
0.83289999,42804252,42804252,0.00031533249,-1.4963742
0.833,42812096,42812096,0.00031525848,-1.4963976
0.83310002,42819944,42819944,0.00031518456,-1.496421
0.83319998,42827788,42827788,0.00031511066,-1.4964442
0.83329999,42835636,42835636,0.0003150368,-1.4964676
0.83340001,42843484,42843484,0.00031496302,-1.4964908
0.83350003,42851332,42851332,0.00031488927,-1.4965141
0.83359998,42859184,42859184,0.00031481558,-1.4965373
0.8337,42867032,42867032,0.00031474195,-1.4965606
0.83380002,42874884,42874884,0.00031466837,-1.4965838
0.83389997,42882736,42882736,0.00031459483,-1.4966069
0.83399999,42890592,42890592,0.00031452134,-1.4966301
0.83410001,42898444,42898444,0.00031444791,-1.4966532
0.83420002,42906300,42906300,0.00031437451,-1.4966763
0.83429998,42914156,42914156,0.00031430117,-1.4966995
0.8344,42922012,42922012,0.00031422789,-1.4967226
0.83450001,42929868,42929868,0.00031415466,-1.4967456
0.83459997,42937728,42937728,0.00031408147,-1.4967686
0.83469999,42945588,42945588,0.00031400833,-1.4967917
0.8348,42953448,42953448,0.00031393525,-1.4968146
0.83490002,42961308,42961308,0.00031386223,-1.4968376
0.83499998,42969168,42969168,0.00031378923,-1.4968606
0.8351,42977032,42977032,0.0003137163,-1.4968835
0.83520001,42984896,42984896,0.00031364342,-1.4969064
0.83530003,42992760,42992760,0.00031357058,-1.4969294
0.83539999,43000624,43000624,0.00031349779,-1.4969522
0.8355,43008492,43008492,0.00031342506,-1.4969751
0.83560002,43016360,43016360,0.00031335236,-1.496998
0.83569998,43024228,43024228,0.00031327974,-1.4970207
0.83579999,43032096,43032096,0.00031320713,-1.4970435
0.83590001,43039964,43039964,0.0003131346,-1.4970664
0.83600003,43047836,43047836,0.0003130621,-1.497089
0.83609998,43055708,43055708,0.00031298966,-1.4971118
0.8362,43063580,43063580,0.00031291728,-1.4971346
0.83630002,43071452,43071452,0.00031284493,-1.4971572
0.83639997,43079324,43079324,0.00031277264,-1.4971799
0.83649999,43087200,43087200,0.0003127004,-1.4972025
0.83660001,43095076,43095076,0.0003126282,-1.4972252
0.83670002,43102952,43102952,0.00031255605,-1.4972478
0.83679998,43110828,43110828,0.00031248396,-1.4972705
0.8369,43118708,43118708,0.0003124119,-1.497293
0.83700001,43126588,43126588,0.00031233989,-1.4973155
0.83710003,43134468,43134468,0.00031226795,-1.4973382
0.83719999,43142348,43142348,0.00031219603,-1.4973606
0.8373,43150228,43150228,0.00031212418,-1.4973831
0.83740002,43158112,43158112,0.00031205238,-1.4974056
0.83749998,43165996,43165996,0.00031198061,-1.4974281
0.83759999,43173880,43173880,0.00031190889,-1.4974506
0.83770001,43181764,43181764,0.00031183724,-1.497473
0.83780003,43189652,43189652,0.00031176562,-1.4974954
0.83789998,43197540,43197540,0.00031169405,-1.4975177
0.838,43205424,43205424,0.00031162251,-1.4975401
0.83810002,43213316,43213316,0.00031155103,-1.4975625
0.83819997,43221204,43221204,0.00031147961,-1.4975848
0.83829999,43229096,43229096,0.00031140825,-1.4976071
0.83840001,43236984,43236984,0.00031133692,-1.4976294
0.83850002,43244876,43244876,0.00031126564,-1.4976517
0.83859998,43252772,43252772,0.0003111944,-1.4976739
0.8387,43260664,43260664,0.00031112321,-1.4976962
0.83880001,43268560,43268560,0.00031105208,-1.4977183
0.83890003,43276456,43276456,0.00031098098,-1.4977406
0.83899999,43284352,43284352,0.00031090993,-1.4977628
0.8391,43292248,43292248,0.00031083892,-1.4977849
0.83920002,43300148,43300148,0.00031076797,-1.497807
0.83929998,43308044,43308044,0.00031069707,-1.4978292
0.83939999,43315944,43315944,0.0003106262,-1.4978513
0.83950001,43323848,43323848,0.00031055539,-1.4978733
0.83960003,43331748,43331748,0.00031048464,-1.4978954
0.83969998,43339652,43339652,0.00031041392,-1.4979174
0.8398,43347552,43347552,0.00031034325,-1.4979395
0.83990002,43355460,43355460,0.00031027262,-1.4979615
0.83999997,43363364,43363364,0.00031020204,-1.4979835
0.84009999,43371268,43371268,0.00031013152,-1.4980054
0.84020001,43379176,43379176,0.00031006103,-1.4980274
0.84030002,43387084,43387084,0.0003099906,-1.4980494
0.84039998,43394992,43394992,0.0003099202,-1.4980712
0.8405,43402900,43402900,0.00030984986,-1.4980931
0.84060001,43410812,43410812,0.00030977957,-1.4981151
0.84069997,43418724,43418724,0.00030970931,-1.4981369
0.84079999,43426636,43426636,0.00030963909,-1.4981587
0.8409,43434548,43434548,0.00030956895,-1.4981805
0.84100002,43442464,43442464,0.00030949884,-1.4982023
0.84109998,43450376,43450376,0.00030942875,-1.4982241
0.84119999,43458292,43458292,0.00030935873,-1.4982458
0.84130001,43466208,43466208,0.00030928876,-1.4982677
0.84140003,43474128,43474128,0.00030921883,-1.4982893
0.84149998,43482044,43482044,0.00030914895,-1.498311
0.8416,43489964,43489964,0.0003090791,-1.4983327
0.84170002,43497884,43497884,0.00030900931,-1.4983544
0.84179997,43505804,43505804,0.00030893955,-1.4983761
0.84189999,43513724,43513724,0.00030886984,-1.4983977
0.84200001,43521648,43521648,0.0003088002,-1.4984194
0.84210002,43529572,43529572,0.00030873058,-1.498441
0.84219998,43537496,43537496,0.00030866102,-1.4984626
0.8423,43545420,43545420,0.00030859149,-1.4984841
0.84240001,43553348,43553348,0.00030852202,-1.4985057
0.84249997,43561272,43561272,0.00030845258,-1.4985272
0.84259999,43569200,43569200,0.0003083832,-1.4985487
0.8427,43577128,43577128,0.00030831384,-1.4985702
0.84280002,43585060,43585060,0.00030824455,-1.4985917
0.84289998,43592988,43592988,0.00030817531,-1.4986131
0.84299999,43600920,43600920,0.0003081061,-1.4986346
0.84310001,43608852,43608852,0.00030803692,-1.498656
0.84320003,43616784,43616784,0.0003079678,-1.4986774
0.84329998,43624720,43624720,0.00030789874,-1.4986988
0.8434,43632656,43632656,0.0003078297,-1.4987202
0.84350002,43640592,43640592,0.00030776073,-1.4987415
0.84359998,43648528,43648528,0.00030769178,-1.4987628
0.84369999,43656464,43656464,0.00030762289,-1.4987842
0.84380001,43664400,43664400,0.00030755403,-1.4988054
0.84390002,43672340,43672340,0.00030748523,-1.4988267
0.84399998,43680280,43680280,0.00030741646,-1.498848
0.8441,43688220,43688220,0.00030734774,-1.4988692
0.84420002,43696164,43696164,0.00030727906,-1.4988904
0.84429997,43704104,43704104,0.00030721043,-1.4989116
0.84439999,43712048,43712048,0.00030714183,-1.4989328
0.84450001,43719992,43719992,0.00030707329,-1.4989541
0.84460002,43727940,43727940,0.00030700481,-1.4989752
0.84469998,43735884,43735884,0.00030693636,-1.4989964
0.8448,43743832,43743832,0.00030686794,-1.4990175
0.84490001,43751780,43751780,0.00030679957,-1.4990386
0.84500003,43759728,43759728,0.00030673124,-1.4990597
0.84509999,43767676,43767676,0.00030666296,-1.4990807
0.8452,43775628,43775628,0.00030659474,-1.4991018
0.84530002,43783580,43783580,0.00030652652,-1.4991229
0.84539998,43791532,43791532,0.00030645839,-1.4991438
0.84549999,43799484,43799484,0.00030639028,-1.4991648
0.84560001,43807440,43807440,0.00030632221,-1.4991858
0.84570003,43815392,43815392,0.00030625419,-1.4992068
0.84579998,43823348,43823348,0.00030618621,-1.4992278
0.8459,43831304,43831304,0.00030611828,-1.4992486
0.84600002,43839264,43839264,0.00030605038,-1.4992696
0.84609997,43847220,43847220,0.00030598254,-1.4992905
0.84619999,43855180,43855180,0.00030591473,-1.4993113
0.84630001,43863140,43863140,0.00030584697,-1.4993322
0.84640002,43871100,43871100,0.00030577925,-1.4993531
0.84649998,43879064,43879064,0.00030571158,-1.4993739
0.8466,43887024,43887024,0.00030564395,-1.4993947
0.84670001,43894988,43894988,0.00030557634,-1.4994155
0.84680003,43902952,43902952,0.00030550879,-1.4994363
0.84689999,43910920,43910920,0.0003054413,-1.499457
0.847,43918884,43918884,0.00030537383,-1.4994777
0.84710002,43926852,43926852,0.0003053064,-1.4994985
0.84719998,43934820,43934820,0.00030523902,-1.4995192
0.84729999,43942788,43942788,0.00030517171,-1.49954
0.84740001,43950760,43950760,0.00030510439,-1.4995606
0.84750003,43958728,43958728,0.00030503716,-1.4995812
0.84759998,43966700,43966700,0.00030496993,-1.499602
