"time","C1.v","C2.v","L.i"
709.5,-2.4426878601426911,0.41023449126474243,-2.4945760442596097
710,-2.429470447716076,0.41462955425292847,-2.4822554206739857
710.5,-2.4162325127326629,0.41898772519886945,-2.4698175248154817
711,-2.4029752593176239,0.4233085817410156,-2.45726342949356
711.5,-2.3896998942169874,0.42759170473798441,-2.4445942191497045
712,-2.3764076266988479,0.43183667831430811,-2.4318109897942812
712.5,-2.3630996684545815,0.4360430899061804,-2.4189148489433965
713,-2.3497772325596964,0.44021052992537435,-2.4059069131204969
713.5,-2.3364415120646709,0.44433858315210584,-2.3927882526061048
714,-2.323093740613928,0.44842685343467759,-2.3795600486144677
714.5,-2.3097351370735288,0.45247494129191218,-2.3662234500894832
715,-2.2963669220985521,0.45648245072604227,-2.3527796168016382
715.5,-2.2829903180287969,0.46044898926622146,-2.3392297192706057
716,-2.2696065487844961,0.46437416801203607,-2.3255749386878475
716.5,-2.2562168397620219,0.46825760167701558,-2.3118164668392152
717,-2.2428224177295966,0.47209890863214377,-2.2979555060275469
717.5,-2.2294245107230029,0.47589771094937072,-2.2839932689952689
718,-2.2160243479412891,0.47965363444512255,-2.2699309788469964
718.5,-2.2026231596424819,0.48336630872381403,-2.2557698689721328
719,-2.1892221715721987,0.48703536359692329,-2.2415111656561653
719.5,-2.1758226057011751,0.49066042968459311,-2.2271560906688541
720,-2.1624257032841316,0.49424115381525618,-2.2127059345318778
720.5,-2.149032696567684,0.49777718038192359,-2.1981619671860937
721,-2.1356448182270724,0.50126815771095401,-2.1835254681253198
721.5,-2.1222633012576377,0.50471373810276288,-2.1687977263055513
722,-2.1088893788663081,0.50811357787253186,-2.1539800400541793
722.5,-2.095524284363083,0.51146733739091776,-2.1390737169792033
723,-2.0821692510525107,0.51477468112476188,-2.1240800738784533
723.5,-2.0688255121251746,0.51803527767779878,-2.1090004366488047
724,-2.055494300549173,0.52124879983136574,-2.093836140195394
724.5,-2.0421768489616055,0.5244149245851123,-2.0785885283408372
725,-2.0288743822730759,0.52753332476676884,-2.0632589225788611
725.5,-2.0155881310847943,0.53060368472182995,-2.0478486798125317
726,-2.0023193296490556,0.53362569812010907,-2.032359184007412
726.5,-1.9890692073515297,0.53659905826712095,-2.016791810147152
727,-1.9758389926291833,0.5395234628033353,-2.001147941357821
727.5,-1.9626299128588838,0.54239861374154885,-1.9854289688047999
728,-1.9494431942459931,0.54522421750425709,-1.9696362915896641
728.5,-1.9362800617129705,0.54799998496102686,-1.9537713166470707
729,-1.9231417387879675,0.55072563146586995,-1.9378354586416473
729.5,-1.9100294474934281,0.55340087689461415,-1.9218301398648761
730,-1.8969444082346876,0.55602544568227674,-1.9057567901319816
730.5,-1.8838878396885699,0.55859906686043681,-1.8896168466788175
731,-1.8708609528960338,0.56112145923834711,-1.8734117109814266
731.5,-1.8578649655419606,0.56359236832798487,-1.857142855612721
732,-1.8449010906959411,0.56601153780720992,-1.8408117412853624
732.5,-1.8319705385593075,0.56837871432069864,-1.8244198305611043
733,-1.8190745170085083,0.57069364919565368,-1.8079685926141944
733.5,-1.806214231482214,0.57295609847534079,-1.7914595031171474
734,-1.7933908848684197,0.57516582295263019,-1.774894044126518
734.5,-1.7806056773915468,0.57732258820353555,-1.7582737039686729
735,-1.7678598064995472,0.57942616462075369,-1.741599977125563
735.5,-1.7551544667510079,0.58147632744720334,-1.7248743641204949
736,-1.7424908497022504,0.5834728568095654,-1.7080983714039064
736.5,-1.7298701437459028,0.58541553508886357,-1.6912735051797354
737,-1.7172935338231745,0.58730413736214404,-1.6744012494654987
737.5,-1.7047622019986659,0.58913846916743384,-1.6574831518336173
738,-1.6922773266687472,0.59091832929859578,-1.6405207385628244
738.5,-1.6798400826610425,0.59264352149125943,-1.6235155410382462
739,-1.6674516411214535,0.59431385445207763,-1.6064690956274272
739.5,-1.655113169401186,0.59592914188798007,-1.5893829435563525
740,-1.6428258309437744,0.59748920253542936,-1.572258630785472
740.5,-1.6305907851721055,0.59899386018967504,-1.555097707885724
741,-1.6184091873754456,0.60044294373400975,-1.5379017299145572
741.5,-1.6062821885964649,0.60183628716902327,-1.5206722562919566
742,-1.5942109355182617,0.60317372964185823,-1.5034108506764643
742.5,-1.5821965727673999,0.60445510709289074,-1.486119066078458
743,-1.5702402400976292,0.60568026166433986,-1.4687984612543699
743.5,-1.5583430682060893,0.60684905585363713,-1.4514506254570285
744,-1.5465061855965623,0.60796134833799076,-1.4340771356842243
744.5,-1.5347307158833321,0.60901700296618522,-1.4166795723388868
745,-1.5230177776795588,0.6100158887831526,-1.3992595190968569
745.5,-1.5113684844856534,0.61095788005454243,-1.381818562774658
746,-1.4997839445776537,0.61184285629129243,-1.364358293197272
746.5,-1.4882652608955993,0.61267070227419673,-1.3468803030659093
747,-1.4768135309319079,0.61344130807847908,-1.3293861878257822
747.5,-1.4654298466197495,0.61415456909835986,-1.3118775455338794
748,-1.4541152942214224,0.61481038607162863,-1.2943559767267363
748.5,-1.4428709627250509,0.6154086496667488,-1.2768230639134219
749,-1.4316979252368334,0.6159492740667194,-1.2592804157357798
749.5,-1.4205972482759606,0.61643217992646226,-1.2417296443104717
750,-1.409569995122641,0.61685728812021023,-1.2241723568119476
750.5,-1.3986172229005955,0.61722452485705648,-1.2066101620594365
751,-1.3877399824682048,0.6175338217004972,-1.1890446703780806
751.5,-1.376939318309657,0.617785115587972,-1.1714774934600711
752,-1.3662162684260926,0.61797834885040492,-1.1539102442257834
752.5,-1.355571864226754,0.61811346923174559,-1.1363445366849139
753,-1.3450071304201301,0.61819042990851159,-1.1187819857976133
753.5,-1.3345230849051064,0.61820918950932813,-1.1012242073356235
754,-1.3241207386621086,0.6181697121344697,-1.0836728177434123
754.5,-1.313801114269147,0.61807194363998208,-1.0661294119764635
755,-1.3035651966241903,0.61791587431751915,-1.0485956215016001
755.5,-1.2934139763965566,0.61770148340105457,-1.0310730626506908
756,-1.2833484370638957,0.61742875546766618,-1.0135633516810767
756.5,-1.2733695547513373,0.61709768052334668,-0.9960681046981944
757,-1.2634782981268049,0.6167082540172335,-0.978588937511784
757.5,-1.2536756282963304,0.6162604768558364,-0.96112746549209482
758,-1.2439624986993731,0.61575435541726797,-0.94368530342609191
758.5,-1.2343398550041307,0.61518990156547293,-0.92626406537366401
759,-1.2248086350028558,0.61456713266445684,-0.90886536452382993
759.5,-1.2153697685071734,0.61388607159251551,-0.89149081305094446
760,-1.2060241832657412,0.61314674072560504,-0.87414201854042572
760.5,-1.196772807828568,0.6123491589783735,-0.85682058215373902
761,-1.1876165356228747,0.61149337768846634,-0.83952811888827528
761.5,-1.1785562650577197,0.6105794403646192,-0.82226623452931558
762,-1.1695928861801195,0.60960739595879399,-0.80503653304761891
762.5,-1.1607272805758824,0.60857729887487755,-0.78784061645248349
763,-1.1519603212704497,0.60748920897738234,-0.77068008464480897
763.5,-1.1432928726297305,0.60634319160014494,-0.75355653527015676
764,-1.1347257902609387,0.60513931755502626,-0.73647156357181243
764.5,-1.1262599209134316,0.60387766314061131,-0.71942676224384572
765,-1.1178961023795455,0.60255831015090755,-0.70242372128417341
765.5,-1.1096351633954342,0.60118134588404659,-0.68546402784761984
766,-1.1014779392464138,0.59974685006476691,-0.66854926308108187
766.5,-1.0934252452352378,0.5982549168787753,-0.65168100705606824
767,-1.0854778735573047,0.59670565750263582,-0.63486083920319436
767.5,-1.0776366177144139,0.59509917968640602,-0.61809033345465225
768,-1.0699022618335423,0.59343559658012501,-0.60137106013080099
768.5,-1.0622755805744999,0.59171502673683807,-0.58470458579191809
769,-1.05475733903758,0.58993759411561364,-0.56809247308995181
769.5,-1.0473482926712119,0.58810342808456528,-0.55153628062027282
770,-1.0400491871796151,0.58621266342387235,-0.53503756277342485
770.5,-1.0328607584304501,0.58426544032879957,-0.51859786958687792
771,-1.0257837323624723,0.58226190441271863,-0.50221874659677912
771.5,-1.0188188248931827,0.58020220671012712,-0.48590173468970421
772,-1.0119667710053271,0.57808648276241092,-0.46964837197303078
772.5,-1.0052282545073183,0.57591490290687752,-0.45346018877383443
772.89390400228729,-0.99999999989999921,0.5741648905694825,-0.44075390820578642
772.89390400228729,-0.99999999989999921,0.5741648905694825,-0.44075390820578642
773,-0.99860136753073325,0.57368764204151179,-0.43733871085843112
773.5,-0.99201049392211582,0.57140500681097939,-0.42128553954406806
774,-0.98542167932601055,0.56906750299781217,-0.40530233889602479
774.5,-0.97883651250312376,0.56667563653613917,-0.38939061619344983
775,-0.97225625268984051,0.56422980942444911,-0.37355155369209508
775.5,-0.96568252506109231,0.56173054128200473,-0.35778666668602244
776,-0.95911695780482853,0.55917835392911108,-0.3420974563798006
776.5,-0.95256106153336395,0.55657373254045006,-0.32648530044868962
777,-0.94601618187712078,0.55391711039598135,-0.31095140853357972
777.5,-0.9394839311755645,0.55120900692393637,-0.29549722570459352
778,-0.93296590282385539,0.54844993643683893,-0.2801241613138678
778.5,-0.92646381994456173,0.54564045530172123,-0.26483373604625982
779,-0.91997924167315059,0.54278106796989634,-0.2496273049400122
779.5,-0.91351377410906176,0.53987229601075004,-0.23450622613603855
780,-0.90706902420373225,0.53691465950687678,-0.21947188943067164
780.5,-0.90064655587340958,0.53390866835280082,-0.20452556137040542
781,-0.89424797380990473,0.53085484266129745,-0.18966861293847806
781.5,-0.88787484124151939,0.52775369274378825,-0.1749022689026965
782,-0.88152874891253807,0.52460573525792764,-0.16022786180052198
782.5,-0.87521128385861691,0.52141148721915487,-0.14564662421444038
783,-0.86892403167065724,0.51817146485597654,-0.13115981501938939
783.5,-0.86266857910086714,0.51488618502944339,-0.11676867195620041
784,-0.85644651375146241,0.51155616506358959,-0.10247441729678278
784.5,-0.85025940864381466,0.50818191717208316,-0.08827823458073368
785,-0.84410883744996834,0.50476395394571538,-0.074181293067097573
785.5,-0.83799638511200747,0.50130279217826423,-0.060184764782062063
786,-0.83192362947037513,0.49779894624768828,-0.046289795026164059
786.5,-0.82589215875867106,0.49425293223571448,-0.032497526199736254
787,-0.81990359676654445,0.49066527219728362,-0.018809128840755123
787.5,-0.81395951288941781,0.48703647889848067,-0.0052256906732483042
788,-0.80806149868134414,0.48336706880543373,0.0082516889665205581
788.5,-0.80221114695487428,0.47965755853814068,0.021621924909883031
789,-0.7964100478677274,0.47590845518726194,0.034883949675654759
789.5,-0.79065979689764754,0.47212027604723639,0.048036706297061173
790,-0.78496198973971643,0.46829353599010559,0.061079152911405858
790.5,-0.77931822292775066,0.46442874900311254,0.074010262201148772
791,-0.77373009052337494,0.46052641934167043,0.086829025092011999
791.5,-0.76819918765380157,0.45658705092932911,0.099534446860066225
792,-0.76272711417821026,0.45261115709943173,0.11212554309729848
792.5,-0.75731546892416235,0.44859924528112921,0.12460134605377585
793,-0.75196585157995655,0.44455182202741683,0.13696090255532498
793.5,-0.74667986269462894,0.44046939301513394,0.14920327400353212
794,-0.74145910367795442,0.43635246304496422,0.16132753637574315
794.5,-0.73630517680044427,0.43220153604143541,0.1733327802250636
795,-0.73121968519334835,0.42801711505291973,0.18521811068035846
795.5,-0.72620425478834716,0.42379969523791045,0.19698262958812507
796,-0.72126048418440758,0.41954977989168041,0.20862547631908465
796.5,-0.71638997893905387,0.4152678694839857,0.22014579985630897
797,-0.71159434872013805,0.41095446256959073,0.23154276111357958
797.5,-0.7068752043110258,0.40661005674565709,0.24281553537305922
798,-0.70223415761059638,0.40223514865174287,0.25396331228529168
798.5,-0.6976728216332424,0.39783023396980371,0.26498529586920216
799,-0.69319281102912589,0.39339580597771662,0.27588070413844762
799.5,-0.68879577375716616,0.38893226748821746,0.28664874635381826
800,-0.68448330843410721,0.38444016064498648,0.29728868238329309
800.5,-0.68025703557848494,0.37991996884158569,0.30779977153448757
801,-0.67611857706139933,0.37537217385489735,0.31818128731314838
801.5,-0.67206955610651486,0.37079725584512424,0.32843251742315299
802,-0.66811159729005953,0.36619569335578928,0.33855276376650995
802.5,-0.66424632654082638,0.36156796331373608,0.34854134244335849
803,-0.66047538392814942,0.35691452812876956,0.35839757314068055
803.5,-0.65680046080899668,0.35223579822010931,0.36812074830815733
804,-0.65322315004098697,0.34753228311971912,0.37771025744934278
804.5,-0.64974509014866511,0.34280444603908139,0.38716546749447456
805,-0.64636792153542577,0.33805274804208896,0.39648575913521733
805.5,-0.64309328648351227,0.33327764804504462,0.40567052682466226
806,-0.6399228291540181,0.32847960281666111,0.41471917877732717
806.5,-0.63685819558688617,0.3236590669780614,0.42363113696915633
807,-0.63390106837939975,0.31881646895113436,0.43240580895693115
807.5,-0.63105315796580852,0.31395221700664377,0.4410425949646618
808,-0.6283160756439008,0.309066787328031,0.44954099106529216
808.5,-0.62569148518537276,0.30416061886039514,0.45790046597841355
809,-0.62318105299180049,0.29923414788035918,0.46612050157473756
809.5,-0.62078644809464134,0.29428780799607079,0.47420059287609628
810,-0.6185093421552329,0.28932203014720131,0.48214024805544198
810.5,-0.61635140946479372,0.28433724260494675,0.48993898843684752
811,-0.61431438957601814,0.27933383668306555,0.49759630022646462
811.5,-0.6124000003740907,0.2743122143289482,0.5051117015071277
812,-0.61060988991837251,0.26927281448888374,0.512484779353094
812.5,-0.60894575523472683,0.26421604807274385,0.51971509827894347
813,-0.60740929686594514,0.25914232283629152,0.52680223526674474
813.5,-0.60600221887174599,0.25405204338118215,0.53374577976605608
814,-0.60472622882877647,0.24894561115496283,0.54054533369392421
814.5,-0.60358303783061151,0.2438234244510725,0.54720051143488579
815,-0.60257446215852672,0.23868583176779068,0.55371086557188709
815.5,-0.60170222261478068,0.23353322386327313,0.56007603347051949
816,-0.60096801800150812,0.22836600004741123,0.56629568360371041
816.5,-0.60037358812058361,0.22318453928090176,0.57236946953120749
817,-0.5999206773412179,0.21798921688846234,0.57829705651293839
817.5,-0.59961103459995901,0.21278040455883163,0.58407812150901095
818,-0.59944641340069238,0.20755847034476921,0.58971235317971271
818.5,-0.59942857181463982,0.2023237786630557,0.59519945188551082
819,-0.59955938813940624,0.19707664577006134,0.60053904877558129
819.5,-0.59984060081555846,0.19181743988419003,0.60573088773408201
820,-0.60027398532689191,0.18654651308585712,0.61077470162622527
820.5,-0.60086133920480878,0.18126420709024491,0.6156702227887515
821,-0.60160446721480854,0.17597085894995301,0.62041719339299783
821.5,-0.60250518150046817,0.17066680099957154,0.62501536534417523
822,-0.6035653017274224,0.16535236080025367,0.62946450018064271
822.5,-0.60478665635550799,0.16002786086224272,0.63376436827619365
823,-0.606171139158175,0.15469360749354527,0.63791471390999488
823.5,-0.60772056570600907,0.14934991901997538,0.64191534392080829
824,-0.60943679540519413,0.14399710173826924,0.64576605229856998
824.5,-0.61132169700009509,0.13863545667883148,0.64946664148548783
825,-0.61337714877920768,0.1332652795381104,0.65301692223703056
825.5,-0.61560503878111028,0.12788686061097415,0.65641671348291797
826,-0.61800726500041681,0.12250048472308581,0.65966584218810931
826.5,-0.62058573771745229,0.11710643275765609,0.66276414295814756
827,-0.623342386074487,0.11170498637027058,0.66571145713332203
827.5,-0.62627913400964963,0.10629640969916644,0.66850763557142212
828,-0.62939792329824118,0.1008809664411314,0.67115253575990319
828.5,-0.6327007069515117,0.095458914673430234,0.67364602249629379
829,-0.63618944943662081,0.090030506796697954,0.67598796774749881
829.5,-0.63986612689659983,0.084595989477832645,0.67817825050910396
830,-0.64373272737031095,0.079155603592888452,0.68021675666467618
830.5,-0.64779125417810224,0.073709586908362754,0.6821033793397131
831,-0.6520437256704692,0.068258173616402504,0.68383801868730532
831.5,-0.65649216386882991,0.062801584261453283,0.68542057993816996
832,-0.66113860807046987,0.057340037261452662,0.6868509753513814
832.5,-0.665985110760558,0.051873745124257208,0.68812912340055066
833,-0.67103373784277243,0.046402914399761942,0.68925494863479442
833.5,-0.67628656886992877,0.040927745632019806,0.69022838153970412
834,-0.68174569727460677,0.035448433311361029,0.69104935839831716
834.5,-0.68741324621032485,0.029965164998714079,0.69171781483393158
835,-0.69329134854331187,0.02447812235095306,0.6922336938624738
835.5,-0.69938213422184625,0.018987481755030514,0.69259695095889395
836,-0.705687759358128,0.013493412750166045,0.69280754224099617
836.5,-0.71221039572229516,0.0079960785493091019,0.6928654286759004
837,-0.71895223100741057,0.0024956359894364004,0.692770575927107
837.5,-0.72591546909444726,-0.0030077645181506062,0.69252295420155918
838,-0.73310233031727468,-0.008513979037528277,0.69212253809670676
838.5,-0.74051507975587105,-0.014022872860586915,0.69156929439276382
839,-0.74815597447694626,-0.019534315443648458,0.69086320470529572
839.5,-0.75602728193488833,-0.02504818220599905,0.69000425753209127
840,-0.76413129739687591,-0.030564356234327232,0.68899244071974086
840.5,-0.77247033473155013,-0.036082727418634636,0.68782774538641445
841,-0.78104672671886533,-0.041603192506264632,0.68651016574963053
841.5,-0.78986282535993635,-0.047125655155930979,0.68503969895402272
842,-0.79892100218688911,-0.05265002599174648,0.68341634489910918
842.5,-0.80822367982014132,-0.058176222234771424,0.68164009593873109
843,-0.81777326175487131,-0.063704168710552844,0.67971095956778549
843.5,-0.82757218109955499,-0.069233797248372003,0.67762894255264983
844,-0.83762289629973319,-0.074765046797281007,0.67539405224545146
844.5,-0.84792788759714288,-0.080297863532194383,0.67300629765998088
845,-0.8584896573782117,-0.08583220090739524,0.67046568928693306
845.5,-0.86931073052255137,-0.091368019710041423,0.66777223890914983
846,-0.88039365548416082,-0.096905288042570509,0.66492595926759013
846.5,-0.89174103487623435,-0.10244397844214191,0.66192685771670612
847,-0.90335544825481373,-0.10798407546086357,0.65877495184151402
847.5,-0.91523951842371021,-0.1135255693190316,0.65547025583592067
848,-0.92739589301838277,-0.1190684577795134,0.65201278414077057
848.5,-0.93982724488811731,-0.12461274619798524,0.64840255125222379
849,-0.95253627247820238,-0.13015844757316966,0.64463957153013751
849.5,-0.96552570021210737,-0.13570558259707322,0.64072385900644468
850,-0.97879828479515574,-0.14125417951477426,0.63665542594981017
850.5,-0.99235683241209449,-0.14680427363384121,0.63243427914218064
850.7772747210272,-1.0000000001118696,-0.14988273663833046,0.63002762495623155
850.7772747210272,-1.0000000001118696,-0.14988273663833046,0.63002762495623155
851,-1.0061801077426737,-0.15235589719123888,0.62806043644042842
851.5,-1.0200889950453327,-0.15790872004101575,0.62353391564577698
852,-1.034046116218803,-0.16346215330974512,0.6188547426110782
852.5,-1.048050935263759,-0.16901529761771877,0.61402299480581568
853,-1.062103254233109,-0.17456783752945421,0.60903871077710003
853.5,-1.0762027591482433,-0.18011927534518099,0.60390195324119222
854,-1.0903488268780939,-0.1856686596730297,0.59861286852504414
854.5,-1.1045412444121183,-0.1912156894663537,0.5931715212674965
855,-1.1187795483057519,-0.19675969222981438,0.58757804154383575
855.5,-1.1330631323569142,-0.20229983376492652,0.58183262724368545
856,-1.1473917812230576,-0.20783584900654359,0.57593536806808687
856.5,-1.1617648783938517,-0.21336693708327237,0.56988649479608322
857,-1.1761820547875079,-0.2188926185432212,0.56368614558649821
857.5,-1.1906426884254309,-0.22441215126519717,0.55733459500534743
858,-1.2051462658696972,-0.22992489579328781,0.55083205269166391
858.5,-1.2196923047228947,-0.23543024203184759,0.54417870971663207
859,-1.2342801679388207,-0.24092758283226148,0.53737494494330973
859.5,-1.2489093419479786,-0.24641628326507314,0.53042097105916408
860,-1.263579287753217,-0.25189571475659955,0.52331703546236152
860.5,-1.2782893197491114,-0.25736530609822644,0.516063601675956
861,-1.2930389115265626,-0.26282442246782872,0.50866089752004395
861.5,-1.3078274714128344,-0.26827245352810825,0.50110924684616087
862,-1.3226542896012365,-0.27370882431856386,0.4934091439852632
862.5,-1.3375188041087056,-0.27913291561092746,0.48556086994364284
863,-1.3524203830785078,-0.28454412586013617,0.47756480532332551
863.5,-1.3673583077620957,-0.28994186695584256,0.46942145130861562
864,-1.3823319400870773,-0.29532553831401337,0.46113119712718792
864.5,-1.3973406008917979,-0.30069454570360216,0.45269448902747161
865,-1.4123835995874672,-0.30604829666036082,0.44411178911566368
865.5,-1.4274602341581568,-0.31138620048684001,0.43538357535572786
866,-1.4425697858690756,-0.3167076799030703,0.426510358401192
866.5,-1.4577115240212928,-0.32201216057818283,0.41749266647142952
867,-1.4728847130746907,-0.32729905544797028,0.40833102269516081
867.5,-1.4880886022716462,-0.33256778756019478,0.39902597811518337
868,-1.5033224290704161,-0.33781778251537758,0.38957810076754323
868.5,-1.5185854191451391,-0.34304846846679898,0.37998797568153436
869,-1.5338768220569006,-0.34825925578825812,0.37025616658377664
869.5,-1.5491958434125428,-0.35344957574304231,0.36038328873150138
870,-1.5645416736067801,-0.35861886410113714,0.35036997805544656
870.5,-1.5799135007338379,-0.36376655377968919,0.34021687729811534
871,-1.5953105020430436,-0.36889207971325527,0.32992464518692549
871.5,-1.6107318439388256,-0.37399487885380228,0.31949395643420969
872,-1.6261767343333522,-0.37907440842829021,0.30892547714026236
872.5,-1.6416442985116291,-0.38413010264757186,0.29821992311590906
873,-1.6571336782727726,-0.38916140728115617,0.28737801330274715
873.5,-1.6726440057932961,-0.39416777054222796,0.27640048205301537
874,-1.6881744032268409,-0.39914864294805752,0.26528807931765308
874.5,-1.7037239932664956,-0.40410348133087204,0.25404156548215523
875,-1.719291922591039,-0.40903175774118955,0.24266169990320252
875.5,-1.7348772659908815,-0.41393292304118479,0.23114928778354235
876,-1.7504791148975478,-0.41880644052233795,0.21950513688802889
876.5,-1.7660965516231204,-0.42365177612327842,0.20773007013850994
877,-1.78172864936024,-0.42846839842978413,0.19582492561382717
877.5,-1.7973744936151348,-0.43325578629226563,0.18379054536707631
878,-1.8130331646768545,-0.43801342259518128,0.17162778457233063
878.5,-1.828703698516448,-0.4427407803602641,0.15933753192559896
879,-1.8443851406947938,-0.44743734190583295,0.14692068151827237
879.5,-1.8600765284871732,-0.45210259249371126,0.13437814216367466
880,-1.8757768908832713,-0.45673602032922711,0.12171083739706279
880.5,-1.8914852758667948,-0.46133712357629109,0.10891968811831183
881,-1.9072007048039639,-0.46590539862818936,0.096005641613336176
881.5,-1.9229221837783574,-0.47044034302239013,0.082969664342022659
882,-1.9386487204952016,-0.47494145978755981,0.069812731182466489
882.5,-1.954379316334784,-0.4794082554000601,0.056535830487182449
883,-1.9701129664902524,-0.48384023981938595,0.043139963995422317
883.5,-1.9858486601054262,-0.48823692652360318,0.029626146745492125
884,-2.0015853804126014,-0.49259783254478562,0.015995406987069544
884.5,-2.0173221048703565,-0.49692247850445276,0.0022487860935211973
885,-2.033057805301361,-0.50121038864900747,-0.011612661525779951
885.5,-2.0487914480301783,-0.50546109088517388,-0.025587868513137275
886,-2.0645219974024629,-0.5096741191012053,-0.039675756408879707
886.5,-2.0802484266167713,-0.5138490204313253,-0.053875241301018291
887,-2.0959696760909674,-0.51798532705426859,-0.068185212187539271
887.5,-2.1116846939502096,-0.52208258350488856,-0.082604552050296251
888,-2.127392423812478,-0.5261403383596237,-0.097132131518248621
888.5,-2.1430918049428684,-0.53015814428307928,-0.11176680896371821
889,-2.1587817724078833,-0.534135558074609,-0.12650743059864594
889.5,-2.1744612572297211,-0.5380721407148964,-0.1413528305708486
890,-2.1901291865405712,-0.54196745741253471,-0.15630183106027545
890.5,-2.2057844837369047,-0.54582107765061094,-0.17135324237526492
891,-2.2214260686337646,-0.5496325752332849,-0.18650586304880146
891.5,-2.2370528423715186,-0.55340150716456982,-0.20175850217652319
892,-2.2526637224318753,-0.55712746209262598,-0.21710992865980624
892.5,-2.2682576201221809,-0.56081002888412113,-0.23255890437098731
893,-2.2838334406224994,-0.56444879652197333,-0.24810418440601018
893.5,-2.2993900861059777,-0.56804335826966279,-0.2637445128540376
894,-2.3149264558839691,-0.57159331170508298,-0.27947862290708564
894.5,-2.3304414465511538,-0.5750982587543908,-0.29530523696965655
895,-2.3459339521306575,-0.57855780572585647,-0.31122306676837286
895.5,-2.361402864219178,-0.58197156334371514,-0.32723081346161143
896,-2.3768470721321027,-0.58533914678201482,-0.34332716774913635
896.5,-2.3922654629440512,-0.58866017645134472,-0.35951081789630146
897,-2.4076569217395014,-0.59193427727315329,-0.37578044185915666
897.5,-2.4230203319514123,-0.59516107732055146,-0.39213469274972834
898,-2.4383545751988236,-0.59834021006603666,-0.40857222221889977
898.5,-2.4536585315427972,-0.60147131361756112,-0.42509167217940746
899,-2.4689310796314361,-0.60455403075310543,-0.44169167492305911
899.5,-2.484171096844904,-0.60758800895524834,-0.45837085323795107
900,-2.4993774594404514,-0.6105729004457402,-0.47512782052568697
900.5,-2.5145490426974297,-0.61350836222007255,-0.49196118091859481
901,-2.5296847210623179,-0.61639405608205267,-0.50886952939694585
901.5,-2.5447833681445324,-0.61922964856814677,-0.52585145303598657
902,-2.559843854553483,-0.62201480927708375,-0.54290554859906615
902.5,-2.5748650547121308,-0.62474921583069487,-0.56003037216068152
903,-2.5898458409635077,-0.62743254944764382,-0.57722448494725798
903.5,-2.6047850855202261,-0.63006449631103556,-0.59448643979074622
904,-2.6196816606085207,-0.63264474760226264,-0.61181478125328614
904.5,-2.6345344386122833,-0.63517299953485007,-0.6292080457518695
905,-2.6493422922171042,-0.63764895338830163,-0.6466647616829998
905.5,-2.6641040945543049,-0.64007231554194433,-0.66418344954735653
906,-2.6788187193449811,-0.64244279750877409,-0.68176262207445593
906.5,-2.6934850410440392,-0.64476011596930283,-0.69940078434731412
907,-2.708101932073196,-0.64702398713801168,-0.71709644943683859
907.5,-2.7226682689360642,-0.64923413842200339,-0.7348481067133289
908,-2.7371829298806296,-0.65139030362360173,-0.75265423519262087
908.5,-2.7516447933620598,-0.65349221970105331,-0.7705133126182413
909,-2.7660527392522805,-0.6555396288768528,-0.78842380990891914
909.5,-2.7804056489824336,-0.65753227866849473,-0.80638419129171213
910,-2.7947024056853218,-0.65946992191922627,-0.82439291443513496
910.5,-2.8089418943378588,-0.66135231682879814,-0.84244843058228724
911,-2.8231230019035176,-0.66317922698421805,-0.86054918468398123
911.5,-2.8372446174747803,-0.66495042139050187,-0.87869361553186931
912,-2.8513056300120128,-0.66666567070202498,-0.89688016245930902
912.5,-2.8653049284801178,-0.6683247472441195,-0.91510726549031574
913,-2.8792414127696455,-0.66992744208195465,-0.93337333602016681
913.5,-2.8931139812179416,-0.67147354510045099,-0.95167679143603334
914,-2.9069215349331712,-0.67296285164495484,-0.97001604382403606
914.5,-2.920662977933711,-0.67439516254716247,-0.9883895001107178
915,-2.9343372172875424,-0.67577028415104423,-1.0067955622045177
915.5,-2.9479431632516473,-0.67708802833876847,-1.0252326271372432
916,-2.9614797294114039,-0.67834821255662703,-1.0436990872055432
916.5,-2.9749458328199814,-0.67955065984095797,-1.0621933301123838
917,-2.9883403941377336,-0.68069519884407093,-1.0807137391085173
917.5,-3.0016623259781645,-0.68178165126157886,-1.0992587111095309
918,-3.0149105628797761,-0.68280986372749974,-1.1178266113666269
918.5,-3.028084036720422,-0.68377968142710588,-1.1364158112940634
919,-3.0411816829001079,-0.68469095457885454,-1.1550246793992482
919.5,-3.0542024410170359,-0.68554353903359744,-1.1736515806062549
920,-3.0671452550025262,-0.68633729629572704,-1.1922948764041097
920.5,-3.0800090732559413,-0.6870720935443243,-1.210952924995085
921,-3.0927928487796046,-0.68774780365430188,-1.2296240814429877
921.5,-3.1054955393137256,-0.68836430521755354,-1.2483066978214508
922,-3.1181161074713204,-0.68892148256409813,-1.266999123362224
922.5,-3.1306535129536845,-0.6894192194688975,-1.2856997117414237
923,-3.1431067261148566,-0.68985740988063371,-1.3044068091235064
923.5,-3.1554747286620639,-0.69023595839375573,-1.3231187537998439
924,-3.1677565028083312,-0.6905547715132202,-1.3418338862355905
924.5,-3.1799510361902668,-0.69081376148910545,-1.3605505449070832
925,-3.192057321997678,-0.69101284633352367,-1.3792670664549203
925.5,-3.2040743591031751,-0.69115194983753259,-1.397981785837034
926,-3.2160011521917924,-0.69123100158804751,-1.4166930364817725
