"Time","smee.is[1]","smee.idq_dr[1]","smee.idq_sr[2]","smee.lesigma.i","smee.inertiaRotor.phi","smee.idq_sr[1]","smee.is[2]","smee.idq_rr[2]","smee.inertiaRotor.w"
2.1681001,-21.43602,2.8334129,-35.316597,10.648415,326.58334,-12.003924,-15.718515,8.4616299,157.4707
2.1682,-20.463053,2.8322139,-35.317921,10.648138,326.59909,-12.002448,-16.777885,8.4560556,157.47044
2.1682999,-19.46969,2.8310156,-35.319244,10.647861,326.61484,-12.000974,-17.820602,8.4504824,157.47018
2.1684,-18.456919,2.829818,-35.320564,10.647585,326.63058,-11.9995,-18.845627,8.44491,157.46991
2.1684999,-17.425743,2.8286211,-35.32188,10.647308,326.64633,-11.998029,-19.85194,8.4393396,157.46965
2.1686001,-16.377193,2.827425,-35.323193,10.647033,326.66208,-11.996558,-20.838539,8.4337702,157.46938
2.1687,-15.312309,2.8262293,-35.324501,10.646756,326.67783,-11.995089,-21.804443,8.4282026,157.46912
2.1688001,-14.232151,2.8250346,-35.325809,10.646481,326.69357,-11.993621,-22.74869,8.4226351,157.46886
2.1689,-13.137792,2.8238404,-35.32711,10.646205,326.70932,-11.992154,-23.670336,8.4170694,157.46858
2.1689999,-12.030322,2.8226469,-35.328407,10.645929,326.72507,-11.990689,-24.568468,8.4115038,157.46832
2.1691,-10.910842,2.8214538,-35.329704,10.645654,326.74081,-11.989225,-25.442188,8.4059401,157.46805
2.1691999,-9.7804661,2.8202615,-35.330994,10.645379,326.75656,-11.987762,-26.290627,8.4003763,157.46777
2.1693001,-8.6403179,2.8190699,-35.332279,10.645104,326.77231,-11.986301,-27.112942,8.3948135,157.46751
2.1694,-7.4915318,2.8178787,-35.333565,10.644829,326.78806,-11.98484,-27.90831,8.3892508,157.46724
2.1695001,-6.3352513,2.8166883,-35.334843,10.644554,326.8038,-11.983381,-28.675941,8.3836889,157.46698
2.1696,-5.1726265,2.8154984,-35.336117,10.64428,326.81955,-11.981923,-29.415071,8.3781271,157.46671
2.1696999,-4.0048141,2.8143091,-35.337387,10.644006,326.8353,-11.980467,-30.124962,8.3725662,157.46643
2.1698,-2.8329761,2.8131204,-35.33865,10.643732,326.85104,-11.979011,-30.804909,8.3670044,157.46616
2.1698999,-1.6582782,2.8119321,-35.339912,10.643457,326.86679,-11.977556,-31.454231,8.3614435,157.4659
2.1700001,-0.48188943,2.8107443,-35.341167,10.643184,326.88254,-11.976102,-32.072285,8.3558826,157.46562
2.1701,0.69501978,2.8095572,-35.342419,10.64291,326.89828,-11.974649,-32.658451,8.3503227,157.46535
2.1702001,1.8712782,2.8083706,-35.343666,10.642636,326.91403,-11.973197,-33.212147,8.3447618,157.46507
2.1703,3.0457156,2.8071845,-35.34491,10.642364,326.92978,-11.971746,-33.732819,8.3392,157.46481
2.1703999,4.2171626,2.8059988,-35.346146,10.64209,326.94553,-11.970296,-34.219952,8.3336391,157.46454
2.1705,5.3844547,2.8048139,-35.347378,10.641817,326.96127,-11.968847,-34.673058,8.3280773,157.46426
2.1705999,6.5464287,2.8036292,-35.348606,10.641544,326.97702,-11.967399,-35.091686,8.3225155,157.46399
2.1707001,7.7019296,2.8024449,-35.349827,10.641271,326.99277,-11.965951,-35.475418,8.3169537,157.46371
2.1708,8.8498068,2.8012614,-35.351048,10.640999,327.00851,-11.964504,-35.823868,8.3113909,157.46344
2.1709001,9.9889174,2.8000782,-35.352257,10.640726,327.02426,-11.963058,-36.136692,8.3058271,157.46317
2.171,11.118129,2.7988954,-35.353466,10.640453,327.04001,-11.961613,-36.413578,8.3002634,157.46289
2.1710999,12.236316,2.797713,-35.354664,10.640182,327.05576,-11.960169,-36.654251,8.2946987,157.46262
2.1712,13.342366,2.796531,-35.355862,10.639909,327.0715,-11.958724,-36.858463,8.289134,157.46234
2.1712999,14.435179,2.7953496,-35.357052,10.639637,327.08725,-11.957281,-37.02602,8.2835674,157.46207
2.1714001,15.513667,2.7941685,-35.358234,10.639365,327.103,-11.955838,-37.156746,8.2780008,157.46179
2.1715,16.576756,2.7929876,-35.359417,10.639093,327.11874,-11.954396,-37.250511,8.2724323,157.46152
2.1716001,17.623386,2.7918072,-35.360588,10.638822,327.13449,-11.952955,-37.307228,8.2668638,157.46124
2.1717,18.652519,2.7906272,-35.361755,10.63855,327.15024,-11.951514,-37.326832,8.2612934,157.46095
2.1717999,19.66313,2.7894478,-35.362919,10.638279,327.16599,-11.950074,-37.309303,8.255722,157.46068
2.1719,20.654209,2.7882683,-35.364075,10.638007,327.18173,-11.948634,-37.254662,8.2501497,157.4604
2.1719999,21.624773,2.7870896,-35.365223,10.637736,327.19748,-11.947194,-37.16296,8.2445765,157.46013
2.1721001,22.573854,2.7859108,-35.366367,10.637465,327.21323,-11.945755,-37.034286,8.2390013,157.45985
2.1722,23.500509,2.7847326,-35.367504,10.637195,327.22897,-11.944317,-36.868771,8.2334251,157.45956
2.1723001,24.403812,2.7835546,-35.368637,10.636924,327.24472,-11.942879,-36.666576,8.2278481,157.45929
2.1724,25.282867,2.782377,-35.369762,10.636653,327.26044,-11.941441,-36.427902,8.2222691,157.45901
2.1724999,26.136799,2.7811997,-35.370884,10.636382,327.27618,-11.940002,-36.152985,8.2166882,157.45872
2.1726,26.964756,2.7800226,-35.371994,10.636111,327.29193,-11.938565,-35.842098,8.2111063,157.45845
2.1726999,27.765913,2.7788458,-35.373104,10.635841,327.30768,-11.937128,-35.495548,8.2055225,157.45818
2.1728001,28.539473,2.7776692,-35.374203,10.635571,327.32343,-11.935692,-35.113682,8.1999378,157.45789
2.1729,29.284666,2.7764931,-35.375298,10.635301,327.33917,-11.934255,-34.69688,8.1943502,157.45761
2.1730001,30.000751,2.775317,-35.376385,10.635031,327.35492,-11.932818,-34.245552,8.1887617,157.45734
2.1731,30.687014,2.7741411,-35.377464,10.634761,327.37067,-11.931382,-33.760147,8.1831713,157.45705
2.1731999,31.34277,2.7729654,-35.37854,10.63449,327.38641,-11.929946,-33.24115,8.1775799,157.45677
2.1733,31.967367,2.7717903,-35.379608,10.63422,327.40216,-11.92851,-32.689075,8.1719856,157.45648
2.1733999,32.560184,2.7706151,-35.380669,10.633951,327.41791,-11.927073,-32.104469,8.1663895,157.45621
2.1735001,33.120628,2.7694402,-35.381725,10.633681,327.43365,-11.925637,-31.487919,8.1607914,157.45592
2.1736,33.648144,2.7682652,-35.382771,10.633411,327.4494,-11.924201,-30.840033,8.1551914,157.45564
2.1737001,34.142204,2.7670908,-35.383812,10.633142,327.46515,-11.922765,-30.161453,8.1495895,157.45535
2.1738,34.602318,2.7659163,-35.384846,10.632873,327.4809,-11.921329,-29.452858,8.1439857,157.45508
2.1738999,35.028027,2.7647421,-35.385876,10.632604,327.49664,-11.919892,-28.714952,8.1383801,157.45479
2.174,35.418903,2.7635679,-35.386894,10.632334,327.51239,-11.918456,-27.948467,8.1327715,157.4545
2.1740999,35.774563,2.762394,-35.387909,10.632065,327.52814,-11.91702,-27.154165,8.127161,157.45422
2.1742001,36.094646,2.7612202,-35.388916,10.631796,327.54388,-11.915584,-26.332836,8.1215487,157.45393
2.1743,36.378838,2.7600465,-35.389915,10.631527,327.55963,-11.914146,-25.485298,8.1159334,157.45364
2.1744001,36.626854,2.7588727,-35.390907,10.631258,327.57538,-11.912709,-24.612394,8.1103163,157.45337
2.1745,36.838444,2.7576993,-35.391891,10.630989,327.59109,-11.911272,-23.714991,8.1046972,157.45308
2.1745999,37.013401,2.756526,-35.392872,10.63072,327.60684,-11.909834,-22.79398,8.0990753,157.45279
2.1747,37.151546,2.7553525,-35.393841,10.630451,327.62259,-11.908397,-21.850281,8.0934515,157.45251
2.1747999,37.252747,2.7541795,-35.394806,10.630182,327.63834,-11.906959,-20.884829,8.0878248,157.45222
2.1749001,37.316898,2.7530062,-35.395763,10.629913,327.65408,-11.905519,-19.898584,8.0821953,157.45193
2.175,37.343937,2.7518332,-35.396713,10.629645,327.66983,-11.90408,-18.89253,8.0765648,157.45164
2.1751001,37.333832,2.7506599,-35.397655,10.629376,327.68558,-11.902641,-17.867666,8.0709305,157.45137
2.1752,37.286598,2.7494869,-35.39859,10.629107,327.70132,-11.901201,-16.82501,8.0652943,157.45108
2.1752999,37.202282,2.7483141,-35.399517,10.628839,327.71707,-11.899761,-15.765603,8.0596552,157.45079
2.1754,37.080963,2.7471411,-35.400436,10.628571,327.73282,-11.898321,-14.690495,8.0540142,157.4505
2.1754999,36.922764,2.7459681,-35.401352,10.628303,327.74857,-11.896879,-13.600758,8.0483704,157.45021
2.1756001,36.72784,2.7447953,-35.402256,10.628035,327.76431,-11.895437,-12.497473,8.0427237,157.44994
2.1756999,36.496387,2.7436223,-35.403152,10.627766,327.78006,-11.893995,-11.381741,8.037075,157.44965
2.1758001,36.22863,2.7424493,-35.404045,10.627498,327.79581,-11.892552,-10.254668,8.0314226,157.44936
2.1759,35.924843,2.7412765,-35.404926,10.62723,327.81155,-11.891109,-9.1173792,8.0257683,157.44907
2.1760001,35.585323,2.7401035,-35.405804,10.626962,327.82727,-11.889665,-7.9710035,8.0201111,157.44878
2.1761,35.210403,2.7389305,-35.40667,10.626694,327.84302,-11.88822,-6.8166823,8.014452,157.44849
2.1761999,34.800465,2.7377574,-35.407532,10.626425,327.85876,-11.886774,-5.6555634,8.0087891,157.4482
2.1763,34.355911,2.7365842,-35.408386,10.626157,327.87451,-11.885328,-4.4888015,8.0031242,157.44791
2.1763999,33.877182,2.7354112,-35.409229,10.625889,327.89026,-11.883881,-3.3175585,7.9974561,157.44762
2.1765001,33.364758,2.7342379,-35.410069,10.625621,327.90601,-11.882433,-2.1429987,7.9917855,157.44734
2.1766,32.819145,2.7330647,-35.4109,10.625353,327.92175,-11.880984,-0.96629089,7.9861121,157.44705
2.1767001,32.240887,2.7318912,-35.41172,10.625085,327.9375,-11.879535,0.21139443,7.9804358,157.44676
2.1768,31.630558,2.7307177,-35.412537,10.624818,327.95325,-11.878085,1.3888855,7.9747572,157.44647
2.1768999,30.988768,2.7295442,-35.413345,10.62455,327.96899,-11.876634,2.565011,7.9690752,157.44618
2.177,30.316151,2.7283704,-35.414143,10.624282,327.98474,-11.875181,3.738601,7.9633908,157.44589
2.1770999,29.613379,2.7271967,-35.414936,10.624014,328.00049,-11.873729,4.9084878,7.9577036,157.4456
2.1772001,28.881149,2.7260227,-35.415722,10.623746,328.01624,-11.872274,6.0735078,7.952013,157.44531
2.1773,28.12019,2.7248487,-35.416496,10.623478,328.03195,-11.87082,7.2325015,7.9463201,157.44502
2.1774001,27.331259,2.7236745,-35.417267,10.62321,328.0477,-11.869364,8.3843164,7.9406247,157.44473
2.1775,26.515141,2.7225001,-35.418026,10.622943,328.06345,-11.867907,9.5278053,7.934926,157.44443
2.1775999,25.672647,2.7213256,-35.418781,10.622675,328.07919,-11.866449,10.661833,7.9292245,157.44414
2.1777,24.804617,2.7201509,-35.419525,10.622407,328.09494,-11.86499,11.78527,7.9235201,157.44385
2.1777999,23.911911,2.7189763,-35.420265,10.622139,328.11069,-11.86353,12.896998,7.9178128,157.44356
2.1779001,22.995419,2.7178013,-35.420994,10.621872,328.12643,-11.862069,13.995912,7.9121032,157.44327
2.178,22.056053,2.7166262,-35.421719,10.621604,328.14218,-11.860606,15.080918,7.9063902,157.44298
2.1781001,21.094746,2.7154508,-35.422432,10.621336,328.15793,-11.859143,16.150938,7.9006743,157.44269
2.1782,20.112455,2.7142751,-35.423141,10.621068,328.17368,-11.857678,17.204906,7.8949556,157.4424
2.1782999,19.110157,2.7130995,-35.42384,10.620801,328.18942,-11.856213,18.241776,7.8892341,157.44211
2.1784,18.08885,2.7119234,-35.42453,10.620533,328.20514,-11.854745,19.260513,7.8835101,157.44182
2.1784999,17.049547,2.7107472,-35.425217,10.620265,328.22089,-11.853277,20.260105,7.8777828,157.44153
2.1786001,15.993286,2.7095709,-35.425892,10.619997,328.23663,-11.851808,21.239559,7.8720527,157.44122
2.1787,14.921115,2.7083943,-35.426559,10.619729,328.25238,-11.850336,22.197899,7.8663201,157.44093
2.1788001,13.834101,2.7072175,-35.427223,10.619462,328.26813,-11.848864,23.134172,7.8605843,157.44064
2.1789,12.733324,2.7060404,-35.427876,10.619194,328.28387,-11.84739,24.047447,7.8548455,157.44035
2.1789999,11.619882,2.7048628,-35.42852,10.618926,328.29962,-11.845916,24.936815,7.8491044,157.44006
2.1791,10.49488,2.7036853,-35.429157,10.618658,328.31537,-11.844439,25.801394,7.8433599,157.43977
2.1791999,9.3594379,2.7025075,-35.429787,10.61839,328.33112,-11.842961,26.64032,7.8376131,157.43948
2.1793001,8.2146845,2.7013292,-35.430408,10.618123,328.34686,-11.841482,27.452761,7.8318634,157.43918
2.1794,7.0617604,2.700151,-35.431023,10.617855,328.36261,-11.840001,28.237909,7.8261108,157.43889
2.1795001,5.9018106,2.6989722,-35.431629,10.617587,328.37833,-11.838519,28.994982,7.8203554,157.4386
2.1796,4.7359896,2.6977932,-35.432228,10.617319,328.39407,-11.837036,29.723227,7.8145971,157.43831
2.1796999,3.5654566,2.696614,-35.432819,10.617051,328.40982,-11.83555,30.421921,7.808836,157.43802
2.1798,2.3913767,2.6954343,-35.433403,10.616783,328.42557,-11.834064,31.090368,7.8030725,157.43773
2.1798999,1.2149172,2.6942546,-35.433979,10.616515,328.44131,-11.832576,31.727903,7.7973061,157.43742
2.1800001,0.03724828,2.6930745,-35.434547,10.616247,328.45706,-11.831086,32.333893,7.7915368,157.43713
2.1801,-1.1404585,2.6918938,-35.435108,10.615979,328.47281,-11.829595,32.907734,7.7857647,157.43684
2.1802001,-2.3170319,2.6907129,-35.435661,10.615711,328.48856,-11.828102,33.448856,7.7799902,157.43655
2.1803,-3.4913013,2.6895318,-35.436207,10.615443,328.5043,-11.826607,33.956722,7.7742128,157.43626
2.1803999,-4.6620994,2.6883504,-35.436745,10.615174,328.52002,-11.825111,34.430828,7.7684326,157.43596
2.1805,-5.8282609,2.6871686,-35.437275,10.614906,328.53577,-11.823613,34.870701,7.76265,157.43567
2.1805999,-6.988626,2.6859863,-35.437798,10.614638,328.55151,-11.822113,35.275898,7.7568645,157.43538
2.1807001,-8.1420412,2.684804,-35.438313,10.61437,328.56726,-11.820612,35.646027,7.7510762,157.43509
2.1808,-9.2873592,2.6836209,-35.43882,10.614101,328.58301,-11.819109,35.980713,7.7452855,157.4348
2.1809001,-10.423441,2.6824377,-35.43932,10.613833,328.59875,-11.817604,36.279629,7.7394924,157.43451
2.181,-11.549156,2.6812541,-35.439812,10.613565,328.6145,-11.816098,36.542469,7.7336965,157.4342
2.1810999,-12.663385,2.6800702,-35.440296,10.613297,328.63025,-11.81459,36.768978,7.7278981,157.43391
2.1812,-13.76502,2.6788859,-35.440773,10.613029,328.64597,-11.81308,36.958931,7.7220974,157.43362
2.1812999,-14.852966,2.677701,-35.441246,10.61276,328.66171,-11.811567,37.112141,7.7162938,157.43333
2.1814001,-15.926141,2.6765161,-35.441708,10.612492,328.67746,-11.810054,37.228451,7.7104878,157.43304
2.1815,-16.983477,2.6753304,-35.442162,10.612223,328.69321,-11.808538,37.307751,7.704679,157.43274
2.1816001,-18.023922,2.6741445,-35.442608,10.611954,328.70895,-11.807021,37.349957,7.6988683,157.43245
2.1817,-19.046442,2.6729584,-35.44305,10.611685,328.7247,-11.805501,37.35503,7.6930547,157.43216
2.1817999,-20.050022,2.6717715,-35.443481,10.611417,328.74045,-11.80398,37.322964,7.6872392,157.43187
2.1819,-21.033661,2.6705844,-35.443909,10.611148,328.7562,-11.802457,37.253796,7.6814208,157.43158
2.1819999,-21.996384,2.6693969,-35.444324,10.610879,328.77191,-11.800932,37.147591,7.6756005,157.43127
2.1821001,-22.937231,2.6682091,-35.444736,10.61061,328.78766,-11.799405,37.004456,7.6697774,157.43098
2.1822,-23.855268,2.6670206,-35.445141,10.610341,328.80341,-11.797875,36.824532,7.6639524,157.43069
2.1823001,-24.749582,2.6658318,-35.445538,10.610072,328.81915,-11.796345,36.608002,7.6581244,157.4304
2.1824,-25.619286,2.6646426,-35.445927,10.609803,328.8349,-11.794811,36.35508,7.6522946,157.43011
2.1824999,-26.463512,2.6634529,-35.446308,10.609533,328.85065,-11.793277,36.066017,7.6464629,157.42982
2.1826,-27.281422,2.6622629,-35.446682,10.609264,328.86639,-11.791739,35.741104,7.6406283,157.42952
2.1826999,-28.072203,2.6610723,-35.447052,10.608995,328.88214,-11.7902,35.380661,7.6347919,157.42923
2.1828001,-28.83507,2.6598814,-35.447411,10.608726,328.89786,-11.788659,34.98505,7.6289535,157.42894
2.1829,-29.569263,2.65869,-35.447765,10.608457,328.9136,-11.787116,34.554661,7.6231127,157.42865
2.1830001,-30.274054,2.6574981,-35.448109,10.608187,328.92935,-11.785571,34.089928,7.61727,157.42836
2.1831,-30.94874,2.6563058,-35.448448,10.607918,328.9451,-11.784023,33.591309,7.6114249,157.42807
2.1831999,-31.592653,2.655113,-35.44878,10.607648,328.96085,-11.782474,33.059303,7.6055779,157.42778
2.1833,-32.205151,2.6539197,-35.449108,10.607378,328.97659,-11.780922,32.494438,7.5997291,157.42749
2.1833999,-32.785629,2.6527259,-35.449425,10.607108,328.99234,-11.779368,31.897278,7.5938778,157.42719
2.1835001,-33.333508,2.6515317,-35.449738,10.606838,329.00806,-11.777812,31.268415,7.5880251,157.4269
2.1835999,-33.84824,2.650337,-35.450043,10.606568,329.0238,-11.776255,30.608477,7.58217,157.42661
2.1837001,-34.329319,2.6491418,-35.45034,10.606298,329.03955,-11.774694,29.918121,7.5763135,157.42632
2.1838,-34.776268,2.6479461,-35.45063,10.606029,329.0553,-11.773131,29.198032,7.5704546,157.42603
2.1839001,-35.188641,2.64675,-35.450912,10.605759,329.07104,-11.771566,28.448929,7.5645943,157.42574
2.184,-35.566025,2.6455534,-35.451191,10.605489,329.08679,-11.77,27.671555,7.558732,157.42545
2.1840999,-35.908051,2.6443563,-35.451462,10.605218,329.10254,-11.768431,26.866686,7.5528684,157.42516
2.1842,-36.214375,2.6431587,-35.451725,10.604948,329.11826,-11.766859,26.03512,7.5470028,157.42487
2.1842999,-36.484695,2.6419606,-35.451981,10.604677,329.134,-11.765285,25.177689,7.5411353,157.42458
2.1844001,-36.718746,2.6407621,-35.452232,10.604407,329.14975,-11.76371,24.29524,7.5352664,157.42429
2.1845,-36.91629,2.6395631,-35.452477,10.604136,329.1655,-11.762132,23.388657,7.5293956,157.424
2.1846001,-37.077137,2.6383634,-35.452713,10.603866,329.18124,-11.76055,22.458838,7.5235233,157.42371
2.1847,-37.201126,2.6371634,-35.452946,10.603595,329.19699,-11.758968,21.50671,7.5176497,157.42342
2.1847999,-37.288132,2.6359627,-35.453171,10.603324,329.21271,-11.757383,20.533218,7.5117741,157.42313
2.1849,-37.33807,2.6347616,-35.453388,10.603053,329.22845,-11.755795,19.539335,7.5058975,157.42284
2.1849999,-37.350895,2.6335599,-35.453598,10.602782,329.2442,-11.754206,18.526045,7.5000191,157.42255
2.1851001,-37.326588,2.6323578,-35.453804,10.602511,329.25995,-11.752614,17.494358,7.4941397,157.42226
2.1852,-37.265182,2.631155,-35.454002,10.602241,329.2757,-11.751019,16.445299,7.4882588,157.42197
2.1853001,-37.166733,2.629952,-35.454197,10.601969,329.29144,-11.749422,15.379914,7.4823766,157.42168
2.1854,-37.031342,2.6287482,-35.45438,10.601698,329.30719,-11.747823,14.299261,7.4764929,157.42139
2.1854999,-36.859146,2.6275439,-35.454563,10.601426,329.32291,-11.746222,13.204415,7.4706082,157.4211
2.1856,-36.650314,2.6263392,-35.454735,10.601154,329.33865,-11.744617,12.096466,7.4647222,157.42081
2.1856999,-36.405056,2.625134,-35.454903,10.600883,329.3544,-11.743011,10.976514,7.4588351,157.42052
2.1858001,-36.123615,2.6239281,-35.455067,10.600612,329.37015,-11.741403,9.8456745,7.4529467,157.42023
2.1859,-35.806278,2.6227219,-35.455219,10.60034,329.38589,-11.739791,8.7050724,7.4470572,157.41994
2.1860001,-35.453354,2.621515,-35.455372,10.600068,329.40164,-11.738177,7.5558405,7.4411669,157.41965
2.1861,-35.065197,2.6203077,-35.455513,10.599795,329.41736,-11.736562,6.3991227,7.4352756,157.41936
2.1861999,-34.642193,2.6190996,-35.45565,10.599524,329.43311,-11.734943,5.2360692,7.4293833,157.41908
2.1863,-34.184769,2.6178911,-35.455784,10.599252,329.44885,-11.733322,4.0678368,7.4234896,157.41879
2.1863999,-33.693371,2.6166823,-35.45591,10.598979,329.4646,-11.731699,2.8955867,7.4175954,157.4185
2.1865001,-33.168499,2.6154726,-35.456028,10.598707,329.48035,-11.730073,1.7204849,7.4117007,157.41821
2.1866,-32.610668,2.6142626,-35.456142,10.598434,329.49609,-11.728445,0.54369968,7.4058046,157.41792
2.1867001,-32.020439,2.6130519,-35.456253,10.598162,329.51181,-11.726814,-0.6335988,7.3999081,157.41765
2.1868,-31.398394,2.6118407,-35.456356,10.597889,329.52756,-11.725181,-1.81024,7.394011,157.41736
2.1868999,-30.745157,2.6106291,-35.456451,10.597616,329.5433,-11.723545,-2.985054,7.388113,157.41707
2.187,-30.061377,2.6094167,-35.456543,10.597343,329.55905,-11.721907,-4.1568732,7.3822141,157.41678
2.1870999,-29.347733,2.6082039,-35.456631,10.597071,329.5748,-11.720265,-5.324532,7.3763151,157.4165
2.1872001,-28.604937,2.6069906,-35.456711,10.596798,329.59052,-11.718622,-6.4868698,7.3704152,157.41621
2.1873,-27.833727,2.6057768,-35.456787,10.596525,329.60626,-11.716977,-7.6427312,7.3645153,157.41592
2.1874001,-27.034874,2.6045623,-35.456856,10.596251,329.62201,-11.715328,-8.790967,7.3586144,157.41563
2.1875,-26.209169,2.6033473,-35.456921,10.595978,329.63776,-11.713677,-9.9304361,7.3527131,157.41536
2.1875999,-25.357437,2.6021318,-35.456982,10.595705,329.6535,-11.712025,-11.060006,7.3468118,157.41507
2.1877,-24.480522,2.6009157,-35.457035,10.595431,329.66925,-11.710368,-12.178554,7.34091,157.41478
2.1877999,-23.5793,2.5996993,-35.457081,10.595158,329.68497,-11.70871,-13.284966,7.3350081,157.41451
2.1879001,-22.654665,2.5984819,-35.457127,10.594884,329.70071,-11.707049,-14.378147,7.3291059,157.41422
2.188,-21.707539,2.5972643,-35.457165,10.59461,329.71646,-11.705385,-15.457006,7.3232036,157.41394
2.1881001,-20.738863,2.596046,-35.457199,10.594337,329.73221,-11.703719,-16.520475,7.3173008,157.41365
2.1882,-19.749603,2.5948272,-35.457226,10.594062,329.74796,-11.702051,-17.567493,7.311398,157.41336
2.1882999,-18.74074,2.5936079,-35.457249,10.593788,329.76367,-11.700379,-18.597023,7.3054953,157.41309
2.1884,-17.713278,2.5923879,-35.457268,10.593513,329.77942,-11.698706,-19.60804,7.2995925,157.4128
2.1884999,-16.668242,2.5911674,-35.457279,10.59324,329.79517,-11.69703,-20.599541,7.2936897,157.41252
2.1886001,-15.606668,2.5899465,-35.457291,10.592965,329.81091,-11.695351,-21.570539,7.2877874,157.41223
2.1887,-14.529613,2.5887249,-35.457294,10.59269,329.82666,-11.693669,-22.520071,7.2818847,157.41196
2.1888001,-13.438149,2.587503,-35.457291,10.592416,329.84238,-11.691985,-23.447191,7.2759824,157.41167
2.1889,-12.333362,2.5862801,-35.457287,10.592141,329.85812,-11.690299,-24.350983,7.2700806,157.41139
2.1889999,-11.21635,2.585057,-35.457275,10.591866,329.87387,-11.68861,-25.230545,7.2641788,157.41112
2.1891,-10.088223,2.5838332,-35.45726,10.591591,329.88962,-11.686918,-26.085005,7.2582769,157.41083
2.1891999,-8.9501038,2.5826089,-35.457241,10.591316,329.90536,-11.685224,-26.913513,7.2523761,157.41055
2.1893001,-7.8031235,2.5813842,-35.457218,10.591042,329.92111,-11.683527,-27.715248,7.2464752,157.41026
2.1894,-6.6484237,2.5801589,-35.457188,10.590766,329.93683,-11.681828,-28.489414,7.2405753,157.40999
2.1895001,-5.4871516,2.578933,-35.457153,10.59049,329.95258,-11.680125,-29.235241,7.2346754,157.40971
2.1896,-4.3204627,2.5777066,-35.457119,10.590215,329.96832,-11.678421,-29.95199,7.2287765,157.40942
2.1896999,-3.1495161,2.5764794,-35.457077,10.589939,329.98407,-11.676714,-30.638948,7.222878,157.40915
2.1898,-1.9754765,2.5752521,-35.457031,10.589664,329.99982,-11.675004,-31.295433,7.21698,157.40887
2.1898999,-0.79951108,2.574024,-35.456982,10.589388,330.01553,-11.673291,-31.920795,7.2110825,157.4086
2.1900001,0.37721121,2.5727954,-35.456924,10.589112,330.03128,-11.671576,-32.514412,7.2051864,157.40831
2.1901,1.5535206,2.5715661,-35.456867,10.588836,330.04703,-11.669859,-33.075695,7.1992908,157.40804
2.1902001,2.7282476,2.5703366,-35.456806,10.58856,330.06277,-11.668139,-33.604088,7.1933956,157.40776
2.1903,3.9002247,2.5691063,-35.456738,10.588284,330.07849,-11.666416,-34.099068,7.1875019,157.40749
2.1903999,5.0682869,2.5678756,-35.456669,10.588007,330.09424,-11.664691,-34.560143,7.1816087,157.40721
2.1905,6.2312732,2.5666442,-35.456593,10.58773,330.10999,-11.662963,-34.986855,7.1757169,157.40692
2.1905999,7.3880277,2.5654125,-35.456516,10.587454,330.12573,-11.661233,-35.37878,7.169826,157.40665
2.1907001,8.5374002,2.5641801,-35.456432,10.587177,330.14148,-11.6595,-35.735531,7.1639361,157.40637
2.1908,9.6782503,2.5629473,-35.456348,10.586901,330.1572,-11.657764,-36.056759,7.1580472,157.4061
2.1909001,10.809442,2.5617139,-35.456257,10.586624,330.17294,-11.656026,-36.34214,7.1521597,157.40582
2.191,11.929852,2.5604801,-35.456165,10.586347,330.18869,-11.654285,-36.591393,7.1462736,157.40555
2.1910999,13.038368,2.5592456,-35.456066,10.58607,330.20444,-11.652542,-36.804272,7.1403885,157.40527
2.1912,14.133887,2.5580106,-35.455967,10.585793,330.22018,-11.650796,-36.980568,7.1345048,157.405
2.1912999,15.215322,2.5567751,-35.455864,10.585516,330.2359,-11.649048,-37.120106,7.1286221,157.40472
2.1914001,16.281597,2.5555391,-35.455757,10.585238,330.25165,-11.647297,-37.222748,7.1227412,157.40445
2.1914999,17.331656,2.5543027,-35.455647,10.584961,330.2674,-11.645543,-37.288395,7.1168618,157.40417
2.1916001,18.36445,2.5530658,-35.455532,10.584683,330.28314,-11.643786,-37.316982,7.1109838,157.4039
2.1917,19.378958,2.5518281,-35.455414,10.584405,330.29886,-11.642028,-37.308483,7.1051073,157.40363
2.1918001,20.37417,2.5505903,-35.455292,10.584127,330.31461,-11.640266,-37.262905,7.0992327,157.40337
2.1919,21.3491,2.5493517,-35.45517,10.58385,330.33035,-11.638503,-37.180298,7.0933595,157.40309
2.1919999,22.302776,2.5481126,-35.45504,10.583571,330.3461,-11.636737,-37.060745,7.0874882,157.40282
2.1921,23.234253,2.5468731,-35.45491,10.583293,330.36185,-11.634968,-36.904366,7.0816183,157.40254
2.1921999,24.142607,2.5456331,-35.454777,10.583015,330.37756,-11.633196,-36.711319,7.0757508,157.40227
2.1923001,25.026934,2.5443926,-35.454643,10.582737,330.39331,-11.631422,-36.481792,7.0698848,157.40201
2.1924,25.886358,2.5431514,-35.454502,10.582458,330.40906,-11.629645,-36.216022,7.0640206,157.40173
2.1925001,26.720022,2.5419099,-35.454361,10.58218,330.4248,-11.627867,-35.914268,7.0581584,157.40146
2.1926,27.527103,2.540668,-35.454216,10.581902,330.44052,-11.626085,-35.576836,7.0522985,157.40118
2.1926999,28.306797,2.5394254,-35.454067,10.581622,330.45627,-11.624301,-35.20406,7.0464401,157.40092
2.1928,29.058332,2.5381825,-35.453918,10.581344,330.47202,-11.622515,-34.796314,7.0405841,157.40065
2.1928999,29.78096,2.5369391,-35.453766,10.581064,330.48776,-11.620726,-34.354004,7.0347304,157.40039
