"Time","aimc.idq_rr[2]","mass.s","aimc.idq_sr[1]","mass.v","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","vfController.x","aimc.idq_sr[2]"
11.536,22.943266,22.37607,-123.96297,-7.5422087,138.8485,127.46376,-46.172955,931.16809,-68.065514
11.537,21.351948,22.368526,-124.80215,-7.5422087,140.34935,127.73997,-85.219528,930.85388,-66.514343
11.538,19.757309,22.360985,-125.62192,-7.5422087,128.11183,127.9963,-115.92422,930.53973,-64.952827
11.539,18.159597,22.353443,-126.42214,-7.5422087,103.33385,128.23273,-135.28145,930.22559,-63.38121
11.54,16.559053,22.345901,-127.2027,-7.5422087,68.440826,128.4492,-141.39639,929.91144,-61.799732
11.541,14.955934,22.338358,-127.96347,-7.5422087,26.848349,128.64571,-133.67047,929.59729,-60.208637
11.542,13.350482,22.330816,-128.70435,-7.5422087,-17.372229,128.82219,-112.85996,929.28308,-58.608177
11.543,11.742949,22.323275,-129.4252,-7.5422087,-59.892288,128.97864,-81.001938,928.96893,-56.998592
11.544,10.133585,22.315731,-130.12592,-7.5422087,-96.549667,129.11504,-41.214878,928.65479,-55.380138
11.545,8.5226402,22.308189,-130.80641,-7.5422087,-123.75609,129.23137,2.6065738,928.34064,-53.753071
11.546,6.9103699,22.300648,-131.46657,-7.5422087,-138.84839,129.32759,46.172871,928.02649,-52.117641
11.547,5.2970238,22.293104,-132.10629,-7.5422087,-140.34924,129.40372,85.219444,927.71228,-50.474106
11.548,3.6828544,22.285563,-132.72546,-7.5422087,-128.11174,129.45972,115.92414,927.39813,-48.82272
11.549,2.0681159,22.278021,-133.32401,-7.5422087,-103.33375,129.49559,135.28137,927.08398,-47.163742
11.55,0.4530611,22.270479,-133.90181,-7.5422087,-68.440735,129.51132,141.39632,926.76984,-45.49744
11.551,-1.1620599,22.262936,-134.4588,-7.5422087,-26.848257,129.50691,133.67039,926.45569,-43.824062
11.552,-2.776994,22.255394,-134.99487,-7.5422087,17.372318,129.48236,112.85989,926.14154,-42.143879
11.553,-4.3914919,22.247852,-135.50995,-7.5422087,59.892372,129.43768,81.001869,925.82733,-40.457142
11.554,-6.0053039,22.240309,-136.00394,-7.5422087,96.549751,129.37286,41.214817,925.51318,-38.764118
11.555,-7.6181808,22.232767,-136.47678,-7.5422087,123.75616,129.2879,-2.6066287,925.19904,-37.065067
11.556,-9.2298737,22.225225,-136.92839,-7.5422087,138.84848,129.18285,-46.17292,924.88489,-35.360252
11.557,-10.840133,22.217684,-137.35869,-7.5422087,140.34932,129.05769,-85.21949,924.57074,-33.649933
11.558,-12.448709,22.21014,-137.76764,-7.5422087,128.11182,128.91248,-115.92419,924.25653,-31.93438
11.559,-14.055352,22.202599,-138.15517,-7.5422087,103.33382,128.74719,-135.28142,923.94238,-30.213856
11.56,-15.659813,22.195057,-138.52119,-7.5422087,68.440811,128.56189,-141.39635,923.62823,-28.48863
11.561,-17.261841,22.187513,-138.86568,-7.5422087,26.84833,128.3566,-133.67044,923.31409,-26.75897
11.562,-18.861187,22.179972,-139.18858,-7.5422087,-17.372248,128.13135,-112.85992,922.99994,-25.025148
11.563,-20.4576,22.17243,-139.48982,-7.5422087,-59.892307,127.88617,-81.0019,922.68579,-23.287432
11.564,-22.050833,22.164888,-139.76938,-7.5422087,-96.54969,127.6211,-41.214848,922.37158,-21.546091
11.565,-23.640636,22.157345,-140.02721,-7.5422087,-123.75611,127.33619,2.6066039,922.05743,-19.801401
11.566,-25.226763,22.149803,-140.26326,-7.5422087,-138.84842,127.03148,46.172901,921.74329,-18.053633
11.567,-26.808966,22.142262,-140.47749,-7.5422087,-140.34927,126.70701,85.219467,921.42914,-16.303057
11.568,-28.386997,22.134718,-140.66988,-7.5422087,-128.11177,126.36284,115.92416,921.11499,-14.549946
11.569,-29.960613,22.127176,-140.84039,-7.5422087,-103.33378,125.99901,135.28139,920.80078,-12.794574
11.57,-31.529566,22.119635,-140.989,-7.5422087,-68.440765,125.61559,141.39633,920.48663,-11.037215
11.571,-33.093613,22.112093,-141.11568,-7.5422087,-26.848289,125.21264,133.67043,920.17249,-9.278141
11.572,-34.652515,22.104549,-141.22041,-7.5422087,17.372284,124.79021,112.85992,919.85834,-7.5176258
11.573,-36.206024,22.097008,-141.30319,-7.5422087,59.892338,124.34837,81.001892,919.54419,-5.7559428
11.574,-37.753902,22.089466,-141.36398,-7.5422087,96.549713,123.88719,41.214844,919.22998,-3.993366
11.575,-39.295906,22.081923,-141.40279,-7.5422087,123.75613,123.40674,-2.6066031,918.91583,-2.2301681
11.576,-40.831802,22.074381,-141.4196,-7.5422087,138.84843,122.9071,-46.172897,918.60168,-0.46662277
11.577,-42.361347,22.066839,-141.41443,-7.5422087,140.3493,122.38834,-85.219467,918.28754,1.2969971
11.578,-43.884308,22.059298,-141.38725,-7.5422087,128.11179,121.85055,-115.92416,917.97339,3.0604181
11.579,-45.400444,22.051754,-141.33809,-7.5422087,103.3338,121.29381,-135.28139,917.65924,4.8233628
11.58,-46.909523,22.044212,-141.26694,-7.5422087,68.440788,120.7182,-141.39633,917.34503,6.5855594
11.581,-48.411304,22.036671,-141.17383,-7.5422087,26.848314,120.12382,-133.67041,917.03088,8.3467331
11.582,-49.90556,22.029127,-141.05875,-7.5422087,-17.372261,119.51076,-112.85991,916.71674,10.10661
11.583,-51.392056,22.021585,-140.92174,-7.5422087,-59.892315,118.8791,-81.001884,916.40259,11.864916
11.584,-52.870556,22.014044,-140.76282,-7.5422087,-96.54969,118.22897,-41.214836,916.08844,13.621375
11.585,-54.340832,22.006502,-140.58202,-7.5422087,-123.75611,117.56045,2.6066093,915.77423,15.375714
11.586,-55.802658,21.998959,-140.37933,-7.5422087,-138.84842,116.87365,46.172901,915.46008,17.127663
11.587,-57.255802,21.991417,-140.15483,-7.5422087,-140.34927,116.16867,85.219467,915.14594,18.876945
11.588,-58.700043,21.983875,-139.90852,-7.5422087,-128.11177,115.44563,115.92416,914.83179,20.623291
11.589,-60.135147,21.976332,-139.64047,-7.5422087,-103.33379,114.70462,135.28139,914.51764,22.366425
11.59,-61.560902,21.96879,-139.35069,-7.5422087,-68.440788,113.94579,141.39633,914.20349,24.106081
11.591,-62.977081,21.961248,-139.03923,-7.5422087,-26.848318,113.16922,133.67043,913.88928,25.841988
11.592,-64.383461,21.953705,-138.70616,-7.5422087,17.372246,112.37506,112.85992,913.57513,27.573872
11.593,-65.779831,21.946163,-138.3515,-7.5422087,59.892292,111.56342,81.001907,913.26099,29.301468
11.594,-67.165977,21.938622,-137.97533,-7.5422087,96.54966,110.73442,41.21487,912.94684,31.024508
11.595,-68.541672,21.93108,-137.5777,-7.5422087,123.75608,109.88821,-2.6065638,912.63269,32.742725
11.596,-69.906708,21.923536,-137.15868,-7.5422087,138.84839,109.02489,-46.172844,912.31848,34.455849
11.597,-71.260872,21.915995,-136.71831,-7.5422087,140.34924,108.14463,-85.219406,912.00433,36.163616
11.598,-72.603958,21.908453,-136.2567,-7.5422087,128.11174,107.24754,-115.92409,911.69019,37.865765
11.599,-73.935753,21.900909,-135.77388,-7.5422087,103.33378,106.33378,-135.28131,911.37604,39.562023
11.6,-75.256058,21.893368,-135.26994,-7.5422087,68.440773,105.40348,-141.39626,911.06189,41.252132
11.601,-76.564651,21.885826,-134.74498,-7.5422087,26.848318,104.45679,-133.67035,910.74768,42.935829
11.602,-77.861351,21.878284,-134.19907,-7.5422087,-17.37224,103.49385,-112.85986,910.43353,44.612846
11.603,-79.145935,21.870741,-133.63228,-7.5422087,-59.892281,102.51482,-81.001854,910.11938,46.282928
11.604,-80.418205,21.863199,-133.04471,-7.5422087,-96.549644,101.51985,-41.214817,909.80524,47.945816
11.605,-81.677979,21.855658,-132.43645,-7.5422087,-123.75606,100.50909,2.6066148,909.49109,49.601246
11.606,-82.925049,21.848114,-131.8076,-7.5422087,-138.84836,99.482704,46.172894,909.17694,51.248959
11.607,-84.15921,21.840572,-131.15825,-7.5422087,-140.34923,98.440857,85.219452,908.86273,52.888702
11.608,-85.380295,21.833031,-130.48849,-7.5422087,-128.11172,97.38369,115.92413,908.54858,54.520218
11.609,-86.588089,21.825489,-129.79846,-7.5422082,-103.33375,96.311378,135.28136,908.23444,56.143253
11.61,-87.782417,21.817945,-129.08824,-7.5422082,-68.440742,95.224098,141.3963,907.92029,57.757553
11.611,-88.963097,21.810404,-128.35794,-7.5422082,-26.848284,94.122002,133.67039,907.60614,59.362869
11.612,-90.129929,21.802862,-127.60767,-7.5422082,17.372276,93.005264,112.85989,907.29193,60.95895
11.613,-91.282753,21.795319,-126.83755,-7.5422082,59.892323,91.874062,81.001877,906.97778,62.545555
11.614,-92.421379,21.787777,-126.04771,-7.5422082,96.54969,90.728569,41.214832,906.66364,64.122429
11.615,-93.545631,21.780235,-125.23827,-7.5422082,123.7561,89.568962,-2.6066065,906.34949,65.689331
11.616,-94.655334,21.772694,-124.40934,-7.5422082,138.8484,88.395424,-46.172894,906.03534,67.246017
11.617,-95.75032,21.76515,-123.56107,-7.5422082,140.34926,87.208138,-85.21946,905.72119,68.792252
11.618,-96.830414,21.757608,-122.69357,-7.5422082,128.11176,86.007286,-115.92415,905.40698,70.327789
11.619,-97.895454,21.750067,-121.807,-7.5422082,103.33376,84.79306,-135.28137,905.09283,71.852386
11.62,-98.945274,21.742523,-120.90148,-7.5422082,68.440742,83.565651,-141.3963,904.77869,73.365814
11.621,-99.979706,21.734982,-119.97716,-7.5422082,26.848265,82.325241,-133.67039,904.46454,74.867836
11.622,-100.99859,21.72744,-119.03419,-7.5422082,-17.372314,81.072037,-112.85987,904.15039,76.358215
11.623,-102.00176,21.719898,-118.0727,-7.5422082,-59.892376,79.806221,-81.001846,903.83618,77.836723
11.624,-102.98907,21.712355,-117.09285,-7.5422082,-96.549751,78.528,-41.214783,903.52203,79.303116
11.625,-103.96037,21.704813,-116.0948,-7.5422082,-123.75617,77.237564,2.606672,903.20789,80.757179
11.626,-104.91549,21.697271,-115.07869,-7.5422082,-138.84848,75.935127,46.172974,902.89374,82.198677
11.627,-105.85429,21.689728,-114.04469,-7.5422082,-140.34933,74.620872,85.219551,902.57959,83.627396
11.628,-106.77663,21.682186,-112.99295,-7.5422082,-128.11182,73.295021,115.92424,902.26538,85.043098
11.629,-107.68236,21.674644,-111.92364,-7.5422082,-103.33382,71.957764,135.28146,901.95123,86.445572
11.63,-108.57133,21.667101,-110.83692,-7.5422087,-68.440796,70.609314,141.39641,901.63708,87.834595
11.631,-109.44342,21.659559,-109.73296,-7.5422087,-26.848307,69.249878,133.67049,901.32294,89.209961
11.632,-110.29848,21.652018,-108.61193,-7.5422087,17.372278,67.879677,112.85997,901.00879,90.571449
11.633,-111.1364,21.644476,-107.474,-7.5422087,59.892342,66.498909,81.001938,900.69464,91.918846
11.634,-111.95702,21.636932,-106.31936,-7.5422087,96.549721,65.107796,41.21487,900.38043,93.251953
11.635,-112.76024,21.629391,-105.14817,-7.5422087,123.75614,63.706551,-2.6065876,900.06628,94.570557
11.636,-113.54593,21.621849,-103.96063,-7.5422087,138.84845,62.295399,-46.172894,899.75214,95.874458
11.637,-114.31396,21.614305,-102.75693,-7.5422087,140.3493,60.874557,-85.219467,899.43799,97.163452
11.638,-115.06421,21.606764,-101.53723,-7.5422087,128.11179,59.444244,-115.92416,899.12384,98.437332
11.639,-115.79657,21.599222,-100.30175,-7.5422087,103.33379,58.004692,-135.28139,898.80963,99.695915
11.64,-116.51093,21.591681,-99.050674,-7.5422087,68.440758,56.556118,-141.39633,898.49548,100.939
11.641,-117.20717,21.584137,-97.784195,-7.5422087,26.848265,55.098751,-133.67041,898.18134,102.16638
11.642,-117.88519,21.576595,-96.50251,-7.5422087,-17.372324,53.63282,-112.85989,897.86719,103.37788
11.643,-118.54487,21.569054,-95.205826,-7.5422087,-59.892391,52.15855,-81.001854,897.55304,104.5733
11.644,-119.18611,21.56151,-93.894341,-7.5422087,-96.549774,50.676178,-41.214787,897.23889,105.75246
11.645,-119.80882,21.553968,-92.568253,-7.5422087,-123.7562,49.185925,2.6066742,896.92468,106.91517
11.646,-120.41289,21.546427,-91.227768,-7.5422087,-138.84851,47.688026,46.172981,896.61053,108.06124
11.647,-120.99822,21.538885,-89.873108,-7.5422087,-140.34937,46.182713,85.219559,896.29639,109.19051
11.648,-121.56474,21.531342,-88.504463,-7.5422087,-128.11185,44.670219,115.92426,895.98224,110.30279
11.649,-122.11234,21.5238,-87.122055,-7.5422087,-103.33385,43.150776,135.28149,895.66809,111.3979
11.65,-122.64095,21.516258,-85.726097,-7.5422087,-68.440834,41.624619,141.39644,895.35388,112.47569
11.651,-123.15048,21.508715,-84.316795,-7.5422087,-26.848343,40.091984,133.6705,895.03973,113.53599
11.652,-123.64085,21.501173,-82.894386,-7.5422087,17.37224,38.553112,112.85999,894.72559,114.57862
11.653,-124.112,21.493631,-81.459068,-7.5422087,59.892303,37.008236,81.001961,894.41144,115.60343
11.654,-124.56385,21.48609,-80.011086,-7.5422087,96.54969,35.457596,41.214901,894.09729,116.61027
11.655,-124.99632,21.478546,-78.550652,-7.5422087,123.75611,33.90144,-2.6065581,893.78308,117.59897
11.656,-125.40936,21.471004,-77.077995,-7.5422087,138.84842,32.340008,-46.172859,893.46893,118.56938
11.657,-125.8029,21.463463,-75.593346,-7.5422087,140.34927,30.773544,-85.219437,893.15479,119.52137
11.658,-126.17689,21.455919,-74.096947,-7.5422087,128.11176,29.202293,-115.92413,892.84064,120.45477
11.659,-126.53126,21.448378,-72.58902,-7.5422087,103.33376,27.626503,-135.28136,892.52649,121.36945
11.66,-126.86595,21.440836,-71.069809,-7.5422087,68.440735,26.046417,-141.3963,892.21234,122.26525
11.661,-127.18092,21.433294,-69.539551,-7.5422087,26.848249,24.462288,-133.67038,891.89813,123.14204
11.662,-127.4761,21.425751,-67.998489,-7.5422087,-17.372334,22.874361,-112.85987,891.58398,123.99969
11.663,-127.75147,21.418209,-66.446854,-7.5422087,-59.892399,21.282881,-81.001839,891.26984,124.83805
11.664,-128.00697,21.410667,-64.884888,-7.5422087,-96.549789,19.688097,-41.214779,890.95569,125.657
11.665,-128.24255,21.403124,-63.31284,-7.5422087,-123.75621,18.090258,2.6066759,890.64154,126.4564
11.666,-128.45819,21.395582,-61.730953,-7.5422087,-138.84853,16.489611,46.172977,890.32733,127.23612
11.667,-128.65384,21.388041,-60.139465,-7.5422087,-140.34938,14.886401,85.219559,890.01318,127.99606
11.668,-128.82947,21.380497,-58.538624,-7.5422087,-128.11186,13.280877,115.92426,889.69904,128.73607
11.669,-128.98506,21.372955,-56.928677,-7.5422087,-103.33388,11.673284,135.28148,889.38489,129.45605
11.67,-129.12059,21.365414,-55.309875,-7.5422087,-68.440857,10.063874,141.39642,889.07074,130.15591
11.671,-129.23602,21.357872,-53.682468,-7.5422087,-26.848379,8.4528933,133.6705,888.75659,130.83551
11.672,-129.33136,21.350328,-52.0467,-7.5422087,17.3722,6.8405886,112.86,888.44238,131.49477
11.673,-129.40659,21.342787,-50.402828,-7.5422087,59.892258,5.2272129,81.001968,888.12823,132.13356
11.674,-129.46167,21.335245,-48.751114,-7.5422087,96.549637,3.6130178,41.214916,887.81409,132.75182
11.675,-129.49664,21.327702,-47.091812,-7.5422087,123.75606,1.9982539,-2.6065347,887.49994,133.34943
11.676,-129.51149,21.32016,-45.425179,-7.5422087,138.84836,0.38317415,-46.172832,887.18579,133.9263
11.677,-129.50618,21.312618,-43.751476,-7.5422087,140.34921,-1.2319695,-85.219406,886.87158,134.48236
11.678,-129.48076,21.305077,-42.070969,-7.5422087,128.11171,-2.8469214,-115.9241,886.55743,135.01752
11.679,-129.4352,21.297533,-40.383923,-7.5422087,103.33372,-4.4614263,-135.28133,886.24329,135.53168
11.68,-129.36952,21.289991,-38.690601,-7.5422087,68.440704,-6.075233,-141.39629,885.92914,136.02478
11.681,-129.28372,21.28245,-36.991268,-7.5422087,26.848225,-7.6880884,-133.67036,885.61499,136.49672
11.682,-129.17783,21.274906,-35.286194,-7.5422087,-17.372351,-9.299737,-112.85986,885.30078,136.94743
11.683,-129.05183,21.267365,-33.575642,-7.5422087,-59.89241,-10.909931,-81.001839,884.98663,137.37686
11.684,-128.90576,21.259823,-31.859875,-7.5422087,-96.549789,-12.518421,-41.214787,884.67249,137.78491
11.685,-128.73964,21.252281,-30.139156,-7.5422087,-123.75621,-14.12496,2.6066642,884.35834,138.17152
11.686,-128.5535,21.244738,-28.413757,-7.5422087,-138.84851,-15.729298,46.172958,884.04419,138.53664
11.687,-128.34734,21.237196,-26.683939,-7.5422087,-140.34937,-17.331188,85.219528,883.73004,138.8802
11.688,-128.12122,21.229654,-24.949968,-7.5422087,-128.11186,-18.930386,115.92422,883.41583,139.20215
11.689,-127.87517,21.222111,-23.212112,-7.5422087,-103.33387,-20.526644,135.28145,883.10168,139.50246
11.69,-127.60922,21.214569,-21.470642,-7.5422087,-68.440849,-22.119715,141.39638,882.78754,139.78105
11.691,-127.32343,21.207027,-19.725826,-7.5422087,-26.848373,-23.709352,133.67047,882.47339,140.03792
11.692,-127.01784,21.199486,-17.977932,-7.5422087,17.372204,-25.295311,112.85995,882.15924,140.27299
11.693,-126.69249,21.191942,-16.227236,-7.5422087,59.892262,-26.877342,81.001923,881.84503,140.48625
11.694,-126.34745,21.184401,-14.474011,-7.5422087,96.549644,-28.455198,41.21487,881.53088,140.67767
11.695,-125.98276,21.176859,-12.71853,-7.5422087,123.75607,-30.028635,-2.6065814,881.21674,140.84723
11.696,-125.59849,21.169315,-10.961069,-7.5422087,138.84837,-31.597403,-46.172882,880.90259,140.99489
11.697,-125.19469,21.161774,-9.2019072,-7.5422087,140.34923,-33.161251,-85.219452,880.58844,141.12062
11.698,-124.77142,21.154232,-7.4413142,-7.5422087,128.11172,-34.719944,-115.92415,880.27429,141.22441
11.699,-124.32876,21.14669,-5.6795697,-7.5422087,103.33374,-36.273232,-135.28139,879.96008,141.30624
11.7,-123.86676,21.139147,-3.9169481,-7.5422087,68.440727,-37.820869,-141.39633,879.64594,141.3661
11.701,-123.3855,21.131605,-2.1537218,-7.5422087,26.848249,-39.362625,-133.67041,879.33179,141.40398
11.702,-122.88504,21.124063,-0.39016685,-7.5422087,-17.372326,-40.898247,-112.85991,879.01764,141.41985
11.703,-122.36548,21.11652,1.3734429,-7.5422087,-59.892384,-42.427509,-81.001884,878.70349,141.41374
11.704,-121.82687,21.108978,3.1368351,-7.5422087,-96.549759,-43.950165,-41.214828,878.38928,141.38562
11.705,-121.26932,21.101437,4.8997364,-7.5422087,-123.75618,-45.465984,2.6066175,878.07513,141.33551
11.706,-120.6929,21.093893,6.6618743,-7.5422087,-138.84848,-46.974731,46.172909,877.76099,141.26341
11.707,-120.0977,21.086351,8.4229774,-7.5422087,-140.34933,-48.476173,85.219475,877.44684,141.16936
11.708,-119.48383,21.07881,10.182773,-7.5422087,-128.11183,-49.970078,115.92417,877.13269,141.05331
11.709,-118.85136,21.071268,11.940988,-7.5422087,-103.33385,-51.456215,135.2814,876.81848,140.91536
11.71,-118.20042,21.063725,13.697351,-7.5422087,-68.440834,-52.934357,141.39633,876.50433,140.75546
11.711,-117.53108,21.056183,15.45159,-7.5422087,-26.848358,-54.404266,133.67043,876.19019,140.57368
11.712,-116.84348,21.048641,17.20343,-7.5422087,17.372213,-55.865723,112.85992,875.87604,140.37004
11.713,-116.1377,21.041098,18.952599,-7.5422087,59.892265,-57.318497,81.0019,875.56189,140.14458
11.714,-115.41386,21.033556,20.698824,-7.5422087,96.549644,-58.762356,41.214851,875.24774,139.89732
11.715,-114.67207,21.026014,22.441833,-7.5422087,123.75606,-60.197083,-2.6065934,874.93353,139.62831
11.716,-113.91246,21.018473,24.181353,-7.5422087,138.84837,-61.622444,-46.172882,874.61938,139.33759
11.717,-113.13513,21.010929,25.91711,-7.5422087,140.34923,-63.038227,-85.219452,874.30524,139.02519
11.718,-112.34022,21.003387,27.648836,-7.5422087,128.11172,-64.444199,-115.92414,873.99109,138.69119
11.719,-111.52784,20.995846,29.376257,-7.5422087,103.33375,-65.840149,-135.28137,873.67694,138.33562
11.72,-110.69811,20.988302,31.099108,-7.5422087,68.440735,-67.225853,-141.39632,873.36273,137.95854
11.721,-109.85117,20.980761,32.817116,-7.5422087,26.848265,-68.601097,-133.67039,873.04858,137.56
11.722,-108.98714,20.973219,34.530018,-7.5422087,-17.372303,-69.965675,-112.85989,872.73444,137.14006
11.723,-108.10616,20.965677,36.237549,-7.5422087,-59.892353,-71.319359,-81.001877,872.42029,136.69881
11.724,-107.20837,20.958134,37.939438,-7.5422087,-96.549728,-72.661957,-41.214828,872.10614,136.23627
11.725,-106.2939,20.950592,39.635426,-7.5422087,-123.75614,-73.993248,2.6066129,871.79193,135.75255
11.726,-105.36289,20.94305,41.325249,-7.5422087,-138.84845,-75.313034,46.172901,871.47778,135.24773
11.727,-104.4155,20.935507,43.008648,-7.5422087,-140.3493,-76.621109,85.219467,871.16364,134.72185
11.728,-103.45186,20.927965,44.685356,-7.5422087,-128.11179,-77.917267,115.92416,870.84949,134.17503
11.729,-102.47214,20.920424,46.355118,-7.5422087,-103.3338,-79.201309,135.28137,870.53534,133.60733
11.73,-101.47647,20.912882,48.017677,-7.5422087,-68.440788,-80.473038,141.39632,870.22119,133.01886
11.731,-100.46502,20.905338,49.672771,-7.5422087,-26.848312,-81.732254,133.67039,869.90698,132.4097
11.732,-99.43795,20.897797,51.320141,-7.5422087,17.372261,-82.978767,112.85989,869.59283,131.77994
11.733,-98.395416,20.890255,52.959538,-7.5422087,59.892319,-84.212372,81.001862,869.27869,131.12968
11.734,-97.337585,20.882711,54.590694,-7.5422087,96.549698,-85.432884,41.214813,868.96454,130.45906
11.735,-96.264618,20.87517,56.213367,-7.5422087,123.75611,-86.640114,-2.606637,868.65039,129.76813
11.736,-95.176682,20.867628,57.827293,-7.5422087,138.84842,-87.833862,-46.172935,868.33618,129.05704
11.737,-94.073944,20.860086,59.432228,-7.5422087,140.34927,-89.013954,-85.219505,868.02203,128.32587
11.738,-92.956581,20.852543,61.027916,-7.5422087,128.11176,-90.180199,-115.9242,867.70789,127.57474
11.739,-91.824768,20.845001,62.614109,-7.5422087,103.33378,-91.33242,-135.28143,867.39374,126.80378
11.74,-90.678673,20.83746,64.190559,-7.5422087,68.440758,-92.470428,-141.39638,867.07959,126.01309
11.741,-89.518471,20.829916,65.757027,-7.5422087,26.84828,-93.594048,-133.67046,866.76544,125.20282
11.742,-88.344345,20.822374,67.313255,-7.5422087,-17.372297,-94.703117,-112.85994,866.45123,124.37306
11.743,-87.156479,20.814833,68.859016,-7.5422087,-59.892357,-95.797447,-81.001915,866.13708,123.52396
11.744,-85.955063,20.807289,70.394066,-7.5422087,-96.549736,-96.876877,-41.214863,865.82294,122.65565
11.745,-84.740265,20.799747,71.918167,-7.5422087,-123.75616,-97.941238,2.6065869,865.50879,121.76826
11.746,-83.512283,20.792206,73.431084,-7.5422087,-138.84846,-98.990372,46.172886,865.19464,120.86192
11.747,-82.271317,20.784664,74.932579,-7.5422087,-140.34932,-100.02411,85.219452,864.88043,119.93679
11.748,-81.017548,20.777121,76.422432,-7.5422087,-128.1118,-101.0423,115.92415,864.56628,118.993
11.749,-79.751175,20.769579,77.900391,-7.5422087,-103.33382,-102.04477,135.28137,864.25214,118.03069
11.75,-78.472397,20.762037,79.366249,-7.5422087,-68.440796,-103.03138,141.39632,863.93799,117.05004
11.751,-77.181419,20.754494,80.819763,-7.5422087,-26.848318,-104.00197,133.67039,863.62384,116.05118
11.752,-75.878433,20.746952,82.260712,-7.5422087,17.372259,-104.95638,112.85989,863.30963,115.03426
11.753,-74.56366,20.73941,83.688873,-7.5422087,59.892315,-105.89449,81.001862,862.99548,113.99947
11.754,-73.237282,20.731869,85.104027,-7.5422087,96.549698,-106.81612,41.214806,862.68134,112.94695
11.755,-71.899521,20.724325,86.505943,-7.5422087,123.75612,-107.72114,-2.606647,862.36719,111.87686
11.756,-70.550591,20.716784,87.894402,-7.5422087,138.84842,-108.60941,-46.172943,862.05304,110.78938
11.757,-69.190689,20.709242,89.269188,-7.5422087,140.34927,-109.48079,-85.219513,861.73889,109.68468
11.758,-67.82003,20.701698,90.630096,-7.5422087,128.11177,-110.33514,-115.92421,861.42468,108.56293
11.759,-66.43882,20.694157,91.976906,-7.5422087,103.33378,-111.17232,-135.28145,861.11053,107.42429
11.76,-65.047287,20.686615,93.309395,-7.5422087,68.440758,-111.99221,-141.39638,860.79639,106.26894
11.761,-63.645634,20.679073,94.62738,-7.5422087,26.848282,-112.79468,-133.67047,860.48224,105.09707
11.762,-62.234085,20.67153,95.930634,-7.5422087,-17.372295,-113.5796,-112.85995,860.16809,103.90886
11.763,-60.812855,20.663988,97.218971,-7.5422087,-59.892353,-114.34686,-81.00193,859.85388,102.70448
11.764,-59.382156,20.656446,98.49218,-7.5422087,-96.549736,-115.09632,-41.214874,859.53973,101.48412
11.765,-57.942223,20.648903,99.750069,-7.5422087,-123.75616,-115.82788,2.606575,859.22559,100.24798
11.766,-56.493275,20.641361,100.99245,-7.5422087,-138.84846,-116.54143,46.172871,858.91144,98.996239
11.767,-55.035534,20.63382,102.21912,-7.5422087,-140.34932,-117.23685,85.219444,858.59729,97.729095
11.768,-53.569229,20.626278,103.42989,-7.5422087,-128.1118,-117.91405,115.92413,858.28314,96.446754
11.769,-52.094589,20.618734,104.62459,-7.5422087,-103.33382,-118.57291,135.28136,857.96893,95.149406
11.77,-50.611843,20.611193,105.80302,-7.5422087,-68.440804,-119.21333,141.3963,857.65479,93.837257
11.771,-49.121227,20.603651,106.965,-7.5422087,-26.848322,-119.83523,133.67039,857.34064,92.510513
11.772,-47.622974,20.596107,108.11035,-7.5422087,17.372255,-120.43848,112.85988,857.02649,91.16938
11.773,-46.117317,20.588566,109.23889,-7.5422087,59.892315,-121.02302,81.001854,856.71234,89.814079
11.774,-44.604488,20.581024,110.35045,-7.5422087,96.549698,-121.58874,41.214798,856.39813,88.444801
11.775,-43.084732,20.573483,111.44485,-7.5422087,123.75611,-122.13554,-2.6066532,856.08398,87.061783
11.776,-41.558277,20.565939,112.52191,-7.5422087,138.84842,-122.66336,-46.172951,855.76984,85.66523
11.777,-40.025364,20.558397,113.58148,-7.5422087,140.34927,-123.1721,-85.219528,855.45569,84.255356
11.778,-38.486233,20.550856,114.62338,-7.5422087,128.11177,-123.66167,-115.92422,855.14154,82.83239
11.779,-36.94112,20.543312,115.64745,-7.5422087,103.33378,-124.13202,-135.28145,854.82733,81.396545
11.78,-35.390266,20.53577,116.65353,-7.5422087,68.440765,-124.58305,-141.39639,854.51318,79.948036
11.781,-33.833912,20.528229,117.64146,-7.5422087,26.848284,-125.0147,-133.67047,854.19904,78.487106
11.782,-32.272289,20.520685,118.61108,-7.5422087,-17.372293,-125.4269,-112.85996,853.88489,77.013962
11.783,-30.705648,20.513144,119.56226,-7.5422087,-59.892353,-125.8196,-81.001938,853.57074,75.528839
11.784,-29.13423,20.505602,120.49483,-7.5422087,-96.549728,-126.19271,-41.21489,853.25659,74.031967
11.785,-27.558275,20.49806,121.40867,-7.5422087,-123.75615,-126.5462,2.6065607,852.94238,72.523582
11.786,-25.978027,20.490517,122.30362,-7.5422087,-138.84846,-126.88,46.172859,852.62823,71.003899
11.787,-24.393734,20.482975,123.17955,-7.5422087,-140.34932,-127.19408,85.219429,852.31409,69.473175
11.788,-22.805639,20.475433,124.03632,-7.5422087,-128.1118,-127.48837,115.92412,851.99994,67.931641
11.789,-21.213995,20.46789,124.87381,-7.5422087,-103.33382,-127.76284,135.28134,851.68579,66.379539
11.79,-19.619047,20.460348,125.69188,-7.5422087,-68.440804,-128.01746,141.39629,851.37158,64.817108
