"Time","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[2].off","rectifier.thyristor_p.idealThyristor[3].off","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[2].off","rectifier.thyristor_n.idealThyristor[3].off","rectifier.pre_p[1].u","rectifier.pre_p[2].u","rectifier.pre_p[3].u","rectifier.pre_n[1].u","rectifier.pre_n[2].u","rectifier.pre_n[3].u","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2m.twomPulse.timerPositive[1].entryTime","pulse2m.twomPulse.timerPositive[2].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerNegative[3].entryTime","inductor.i"
4.9860001,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.072927721,6281.7822,12.808578,13.276169,0.035396654,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.253632
4.9861999,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.054676495,6281.7822,14.478333,13.276169,0.038045511,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.234404
4.9864001,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.033278145,6281.7822,16.771801,13.276169,0.040690213,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.212111
4.9865999,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.0088171242,6281.7822,19.767307,13.276169,0.043330159,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.186852
4.9866533,1,1,0,1,0,1,0,0,0,0,1,0,1.3483206,0.0017907593,6281.7822,20.693291,13.276169,0.044033088,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.179629
4.9866533,0,1,1,1,0,1,1,0,0,0,1,0,1.3483206,0.0017907593,6281.7822,20.693291,13.276169,0.044033088,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.179629
4.9866667,0,1,1,1,0,1,1,0,0,0,1,0,1.3483206,0.0035953694,6281.7822,20.937296,13.276169,0.044209003,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.181386
4.9866667,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0,6281.1885,0,13.262701,0,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.181386
4.9868002,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.017306104,6281.1885,2.2473531,13.262701,0.0017586532,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.198186
4.987,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.04075627,6281.1885,5.0007787,13.262701,0.0044006039,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.220797
4.9871998,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.061114244,6281.1885,7.0771065,13.262701,0.0070467601,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.240232
4.9874001,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.078299694,6281.1885,8.5580921,13.262701,0.0096964799,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.256423
4.9875998,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.092244782,6281.1885,9.5348749,13.262701,0.012349109,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.269315
4.9878001,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.10289449,6281.1885,10.106544,13.262701,0.015003983,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.278868
4.9879999,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.11020678,6281.1885,10.378579,13.262701,0.017660432,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.28505
4.9882002,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.1141528,6281.1885,10.461184,13.262701,0.020317778,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.287849
4.9883332,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.11490507,6281.1885,10.466843,13.262701,0.022089487,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.287834
4.9883332,0,1,1,1,0,1,1,0,0,0,1,0,1.0786108,0.11490507,6281.1885,10.466843,13.262701,0.022089507,4.9816666,4.9683332,4.9749999,4.9716668,4.9783335,4.9850001,13.287834
4.9883332,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.11490507,6281.1885,10.466843,13.262701,0.022089507,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.287834
4.9884,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.11471695,6281.1885,10.467565,13.262701,0.022975346,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.287263
4.9885998,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.1118971,6281.1885,10.512074,13.262701,0.025632458,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.2833
4.9888,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.10570434,6281.1885,10.708525,13.262701,0.028288443,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.275988
4.9889998,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.09616302,6281.1885,11.168323,13.262701,0.030942632,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.265363
4.9892001,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.083310805,6281.1885,11.998716,13.262701,0.03359437,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.251476
4.9893999,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.067198463,6281.1885,13.301097,13.262701,0.03624301,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.23439
4.9896002,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.047889572,6281.1885,15.169422,13.262701,0.038887918,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.214184
4.9898,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.025460349,6281.1885,17.688721,13.262701,0.041528482,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.190943
4.9899898,0,1,1,1,0,1,1,0,0,0,0,0,1.0786108,0.0013441991,6281.1885,20.753061,13.262701,0.044032313,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.166148
4.9899898,0,1,1,1,1,0,1,0,0,0,0,1,1.0786108,0.0013441991,6281.1885,20.753061,13.262701,0.044032313,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.166148
4.9899998,0,1,1,1,1,0,1,0,0,0,0,1,1.0786108,0.002696434,6281.1885,20.935734,13.262701,0.044164114,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.167466
4.9899998,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0,6280.7202,0,13.249234,0,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.167466
4.9902,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.025460938,6280.7202,3.2450149,13.249234,0.0026360187,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.192207
4.9903998,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.04789006,6280.7202,5.7642913,13.249234,0.0052766744,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.213823
4.9906001,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.067198843,6280.7202,7.6325974,13.249234,0.0079213344,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.232239
4.9907999,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.083311081,6280.7202,8.9349651,13.249234,0.010569353,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.247391
4.9910002,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.096163183,6280.7202,9.7653503,13.249234,0.01322007,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.259229
4.9912,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.10570444,6280.7202,10.225154,13.249234,0.015872821,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.267715
4.9913998,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.11189719,6280.7202,10.421617,13.249234,0.01852693,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.272825
4.9916,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.11471699,6280.7202,10.466135,13.249234,0.021181725,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.274549
4.9916668,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.11490507,6280.7202,10.466843,13.249234,0.02206667,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.274371
4.9916668,0,1,1,1,1,0,1,0,0,0,0,1,0.80893022,0.11490507,6280.7202,10.466843,13.249234,0.02206669,4.9816666,4.9883332,4.9749999,4.9716668,4.9783335,4.9850001,13.274371
4.9916668,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.11490507,6280.7202,10.466843,13.249234,0.02206669,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.274371
4.9917998,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.11415272,6280.7202,10.472522,13.249234,0.023836525,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.272889
4.9920001,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.11020665,6280.7202,10.55512,13.249234,0.026490655,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.26786
4.9921999,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.1028943,6280.7202,10.827153,13.249234,0.029143445,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.259492
4.9924002,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.092244484,6280.7202,11.398828,13.249234,0.031794231,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.247827
4.9926,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.078299284,6280.7202,12.375615,13.249234,0.034442361,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.232919
4.9928002,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.061113734,6280.7202,13.856611,13.249234,0.037087187,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.214836
4.993,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.040755648,6280.7202,15.932958,13.249234,0.03972809,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.193661
4.9931998,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.017305383,6280.7202,18.686409,13.249234,0.042364452,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.169483
4.9933267,0,1,1,1,1,0,0,0,0,0,0,1,0.80893022,0.00089661544,6280.7202,20.813097,13.249234,0.044031445,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.152666
4.9933267,1,0,1,1,1,0,0,1,0,0,0,1,0.80893022,0.00089661544,6280.7202,20.813097,13.249234,0.044031445,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.152666
4.9933333,1,0,1,1,1,0,0,1,0,0,0,1,0.80893022,0.0017972902,6280.7202,20.934656,13.249234,0.04411922,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.153546
4.9933333,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0,6280.397,0,13.235766,0,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.153546
4.9934001,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.0088178804,6280.397,1.1664664,13.235766,0.00087719184,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.162153
4.9935999,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.033278804,6280.397,4.1619453,13.235766,0.0035120507,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.185917
4.9938002,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.054677043,6280.397,6.4553895,13.235766,0.0061513488,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.20653
4.994,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.07292816,6280.397,8.1251316,13.235766,0.0087944474,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.223919
4.9942002,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.087960124,6280.397,9.2593336,13.235766,0.011440697,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.238026
4.9944,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.099713609,6280.397,9.9546032,13.235766,0.014089436,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.248804
4.9945998,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.10814223,6280.397,10.314469,13.235766,0.016739994,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.256222
4.9948001,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.11321272,6280.397,10.447751,13.235766,0.019391699,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.260259
4.9949999,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.11490508,6280.397,10.466843,13.235766,0.022043852,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.260907
4.9949999,1,0,1,1,1,0,0,1,0,0,0,1,0.53918707,0.11490508,6280.397,10.466843,13.235766,0.022043873,4.9816666,4.9883332,4.9749999,4.9916668,4.9783335,4.9850001,13.260907
4.9949999,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.11490508,6280.397,10.466843,13.235766,0.022043873,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.260907
4.9952002,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.11321262,6280.397,10.485951,13.235766,0.024695836,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.258175
4.9954,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.10814209,6280.397,10.619228,13.235766,0.027346918,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.252083
4.9956002,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.099713385,6280.397,10.979096,13.235766,0.029996447,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.242664
4.9958,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.087959789,6280.397,11.67437,13.235766,0.032643765,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.229964
4.9959998,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.072927721,6280.397,12.808578,13.235766,0.035288218,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.214043
4.9962001,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.054676495,6280.397,14.478333,13.235766,0.037929174,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.194973
4.9963999,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.033278149,6280.397,16.771801,13.235766,0.040566005,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.172837
4.9966002,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.008817126,6280.397,19.767307,13.235766,0.043198109,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.147735
4.9966631,1,0,1,1,1,0,0,1,0,0,0,0,0.53918707,0.00044831724,6280.397,20.873327,13.235766,0.044030488,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.139184
4.9966631,1,0,1,0,1,1,0,1,0,1,0,0,0.53918707,0.00044831724,6280.397,20.873327,13.235766,0.044030488,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.139184
4.9966664,1,0,1,0,1,1,0,1,0,1,0,0,0.53918707,0.0008982463,6280.397,20.933998,13.235766,0.044074327,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.139625
4.9966664,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0,6280.1992,0,13.222299,0,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.139625
4.9967999,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.017306104,6280.1992,2.2473531,13.222299,0.0017530924,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.156535
4.9970002,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.04075627,6280.1992,5.0007787,13.222299,0.0043867296,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.179313
4.9972,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.061114248,6280.1992,7.077107,13.222299,0.0070246058,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.198914
4.9973998,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.078299694,6280.1992,8.5580931,13.222299,0.0096660787,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.215269
4.9976001,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.092244782,6280.1992,9.5348749,13.222299,0.012310494,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.228326
4.9977999,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.10289449,6280.1992,10.106544,13.222299,0.014957186,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.238042
4.9980001,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.11020678,6280.1992,10.378579,13.222299,0.017605485,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.244389
4.9981999,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.1141528,6280.1992,10.461184,13.222299,0.020254716,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.24735
4.9983335,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.11490508,6280.1992,10.466843,13.222299,0.022021031,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.247442
4.9983335,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.11490508,6280.1992,10.466843,13.222299,0.022021031,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.247442
4.9983335,1,0,1,0,1,1,0,1,0,1,0,0,0.26947391,0.11490508,6280.1992,10.466843,13.222299,0.022021051,4.9816666,4.9883332,4.9949999,4.9916668,4.9783335,4.9850001,13.247442
4.9983335,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.11490508,6280.1992,10.466843,13.222299,0.022021051,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.247442
4.9984002,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.11471695,6280.1992,10.467565,13.222299,0.022904199,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.246924
4.9986,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.1118971,6280.1992,10.512074,13.222299,0.02555326,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.243123
4.9987998,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.10570434,6280.1992,10.708525,13.222299,0.028201226,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.235971
4.9990001,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.096163027,6280.1992,11.168323,13.222299,0.030847428,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.225506
4.9991999,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.083310805,6280.1992,11.998717,13.222299,0.033491209,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.211778
4.9994001,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.067198463,6280.1992,13.301097,13.222299,0.036131926,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.194851
4.9995999,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.047889575,6280.1992,15.169422,13.222299,0.038768943,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.174802
4.9998002,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,0.025460351,6280.1992,17.688721,13.222299,0.041401643,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.151719
5,1,0,1,0,1,1,0,0,0,1,0,0,0.26947391,-6.9348647e-07,6280.1992,20.933756,13.222299,0.044029433,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.125702
5,1,0,1,0,1,1,0,0,0,1,0,0,-0.00020804594,0,6280.1265,0,13.20883,0,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.125702
5,1,0,1,0,1,1,0,0,0,1,0,0,-0.00020804594,-3.3684466e-10,6280.1265,4.5380457e-08,13.20883,3.2818071e-11,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.125702
5,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,-3.3684466e-10,6280.1265,4.5380457e-08,13.20883,3.2818071e-11,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.125702
5.0001998,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.025460938,6280.1265,3.2450151,13.20883,0.0026276824,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.150609
5.0004001,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.04789006,6280.1265,5.7642918,13.20883,0.0052600354,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.172391
5.0005999,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.067198843,6280.1265,7.6325974,13.20883,0.0078964252,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.190972
5.0008001,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.083311081,6280.1265,8.9349651,13.20883,0.010536206,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.206288
5.0009999,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.096163183,6280.1265,9.7653503,13.20883,0.01317872,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.21829
5.0012002,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.10570444,6280.1265,10.225154,13.20883,0.015823299,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.22694
5.0014,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.11189719,6280.1265,10.421617,13.20883,0.01846927,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.232214
5.0015998,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.114717,6280.1265,10.466135,13.20883,0.021115959,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.234099
5.0016665,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.11490508,6280.1265,10.466843,13.20883,0.02199821,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.233975
5.0016665,1,1,0,0,1,1,0,0,1,1,0,0,-0.00020804594,0.11490508,6280.1265,10.466843,13.20883,0.02199823,4.9816666,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.233975
5.0016665,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.11490508,6280.1265,10.466843,13.20883,0.02199823,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.233975
5.0018001,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.11415272,6280.1265,10.472523,13.20883,0.023762684,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.232601
5.0019999,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.11020665,6280.1265,10.55512,13.20883,0.026408775,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.227733
5.0022001,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.1028943,6280.1265,10.827153,13.20883,0.029053556,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.219525
5.0023999,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.092244491,6280.1265,11.398828,13.20883,0.031696364,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.208019
5.0026002,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.078299284,6280.1265,12.375616,13.20883,0.034336548,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.19327
5.0028,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.061113734,6280.1265,13.856611,13.20883,0.036973462,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.175346
5.0029998,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.040755652,6280.1265,15.932958,13.20883,0.039606478,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.154327
5.0032001,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,0.017305383,6280.1265,18.686409,13.20883,0.042234991,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.130307
5.0033336,1,1,0,0,1,1,0,0,1,0,0,0,-0.00020804594,-7.9642359e-07,6280.1265,20.933779,13.20883,0.04398454,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.112677
5.0033336,1,1,0,0,1,1,0,0,1,0,0,0,-0.00023892708,0,6280.1333,0,13.195361,0,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.112677
5.0033369,1,1,0,0,1,1,0,0,1,0,0,0,-0.00023892708,-0.00044993183,6280.1333,0.060670853,13.195361,4.3751945e-05,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.11222
5.0033369,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,-0.00044993183,6280.1333,0.060670853,13.195361,4.3751945e-05,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.11222
5.0033998,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.0079188338,6280.1333,1.1666871,13.195361,0.00087441062,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.12044
5.0036001,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.032379758,6280.1333,4.1621656,13.195361,0.0035009438,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.144371
5.0037999,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.053777996,6280.1333,6.4556103,13.195361,0.0061319489,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.16515
5.0040002,1,1,0,1,0,1,0,0,1,0,1,0,-0.00023892708,0.072029114,6280.1333,8.1253529,13.195361,0.0087667881,5.0016665,4.9883332,4.9949999,4.9916668,4.9983335,4.9850001,13.182704
