"Time","smrM.is[3]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController3.x","smr3.is[2]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfControllerM.x","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smr3.is[1]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","smrM.is[2]","smrM.is[4]","loadInertia3.phi"
1.2768,-11.679894,-0.42195588,244.03891,-43.256145,0.37410575,117.98138,244.03891,0.37410575,-21.062401,0.24322514,-12.637441,0.24322514,-0.08338739,-0.08338739,-0.42195588,156.16582,156.16582,-39.346275,32.127701,117.98138
1.2769001,-12.847529,-0.42193636,244.07033,-44.775295,0.36628142,117.99699,244.07033,0.36628142,-19.114202,0.25485748,-11.468522,0.25485748,-0.08347179,-0.08347179,-0.42193636,156.16727,156.16727,-39.344196,31.403988,117.99699
1.277,-14.002712,-0.42191681,244.10175,-46.25087,0.35809553,118.01261,244.10175,0.35809553,-17.147224,0.26623827,-10.288335,0.26623827,-0.083556078,-0.083556078,-0.42191681,156.1687,156.1687,-39.303741,30.649588,118.01261
1.2771,-15.144304,-0.42189732,244.13316,-47.681423,0.34955618,118.02823,244.13316,0.34955618,-15.163416,0.27735636,-9.0980492,0.27735636,-0.08364027,-0.08364027,-0.42189732,156.17012,156.17012,-39.224953,29.865257,118.02823
1.2772,-16.271187,-0.42187783,244.16458,-49.065559,0.34067178,118.04385,244.16458,0.34067178,-13.164729,0.28820074,-7.8988376,0.28820074,-0.08372435,-0.08372435,-0.42187783,156.17155,156.17155,-39.107922,29.051775,118.04385
1.2773,-17.382269,-0.42185834,244.196,-50.401928,0.33145106,118.05946,244.196,0.33145106,-11.153076,0.29876068,-6.6918459,0.29876068,-0.083808318,-0.083808318,-0.42185834,156.17299,156.17299,-38.952736,28.209904,118.05946
1.2774,-18.476461,-0.42183891,244.22742,-51.689217,0.32190317,118.07508,244.22742,0.32190317,-9.1304388,0.30902579,-5.4782634,0.30902579,-0.083892182,-0.083892182,-0.42183891,156.17441,156.17441,-38.75956,27.340479,118.07508
1.2775,-19.552692,-0.42181945,244.25883,-52.926178,0.31203753,118.0907,244.25883,0.31203753,-7.0988097,0.31898594,-4.2592859,0.31898594,-0.083975941,-0.083975941,-0.42181945,156.17584,156.17584,-38.528591,26.444363,118.0907
1.2776,-20.609917,-0.42180005,244.29024,-54.111595,0.30186385,118.10632,244.29024,0.30186385,-5.0601411,0.32863128,-3.0360847,0.32863128,-0.084059589,-0.084059589,-0.42180005,156.17726,156.17726,-38.260033,25.522406,118.10632
1.2776999,-21.6471,-0.42178062,244.32166,-55.244308,0.29139218,118.12193,244.32166,0.29139218,-3.0164313,0.33795229,-1.8098588,0.33795229,-0.084143132,-0.084143132,-0.42178062,156.17868,156.17868,-37.954155,24.575514,118.12193
1.2778,-22.663225,-0.42176124,244.35307,-56.323223,0.28063285,118.13755,244.35307,0.28063285,-0.96969444,0.34693977,-0.58181667,0.34693977,-0.084226564,-0.084226564,-0.42176124,156.1801,156.1801,-37.611267,23.604626,118.13755
1.2779,-23.657307,-0.42174187,244.38449,-57.347271,0.26959652,118.15317,244.38449,0.26959652,1.0780941,0.35558486,0.64685649,0.35558486,-0.084309891,-0.084309891,-0.42174187,156.1815,156.1815,-37.231689,22.61067,118.15317
1.278,-24.62837,-0.4217225,244.41591,-58.315453,0.25829402,118.16879,244.41591,0.25829402,3.1249354,0.36387902,1.8749613,0.36387902,-0.084393106,-0.084393106,-0.4217225,156.18292,156.18292,-36.815788,21.594618,118.16879
1.2781,-25.575466,-0.42170319,244.44733,-59.226833,0.24673654,118.1844,244.44733,0.24673654,5.1688128,0.37181404,3.1012876,0.37181404,-0.084476218,-0.084476218,-0.42170319,156.18434,156.18434,-36.363983,20.557478,118.1844
1.2782,-26.497671,-0.42168385,244.47874,-60.080513,0.23493548,118.20003,244.47874,0.23493548,7.207746,0.37938213,4.3246474,0.37938213,-0.084559225,-0.084559225,-0.42168385,156.18575,156.18575,-35.876705,19.500244,118.20003
1.2783,-27.394087,-0.42166457,244.51016,-60.875656,0.22290248,118.21564,244.51016,0.22290248,9.2397518,0.38657579,5.5438509,0.38657579,-0.084642112,-0.084642112,-0.42166457,156.18715,156.18715,-35.354424,18.423948,118.21564
1.2783999,-28.263836,-0.42164525,244.54156,-61.611496,0.21064943,118.23126,244.54156,0.21064943,11.262828,0.39338791,6.7576966,0.39338791,-0.084724903,-0.084724903,-0.42164525,156.18855,156.18855,-34.797665,17.329653,118.23126
1.2785,-29.106068,-0.421626,244.57298,-62.287304,0.19818841,118.24688,244.57298,0.19818841,13.27501,0.39981177,7.9650059,0.39981177,-0.084807582,-0.084807582,-0.421626,156.18996,156.18996,-34.206959,16.218418,118.24688
1.2786,-29.919964,-0.42160675,244.6044,-62.902416,0.18553172,118.2625,244.6044,0.18553172,15.274344,0.40584105,9.1646061,0.40584105,-0.08489015,-0.08489015,-0.42160675,156.19136,156.19136,-33.582874,15.091319,118.2625
1.2787,-30.704727,-0.4215875,244.63582,-63.456242,0.17269185,118.27812,244.63582,0.17269185,17.258862,0.41146979,10.355317,0.41146979,-0.084972613,-0.084972613,-0.4215875,156.19275,156.19275,-32.926037,13.949471,118.27812
1.2788,-31.459591,-0.42156827,244.66724,-63.948238,0.15968148,118.29374,244.66724,0.15968148,19.226631,0.41669244,11.535979,0.41669244,-0.085054964,-0.085054964,-0.42156827,156.19415,156.19415,-32.23708,12.793984,118.29374
1.2789,-32.183819,-0.42154908,244.69865,-64.377914,0.14651345,118.30936,244.69865,0.14651345,21.175745,0.42150381,12.705447,0.42150381,-0.085137211,-0.085137211,-0.42154908,156.19554,156.19554,-31.516665,11.625972,118.30936
1.279,-32.876701,-0.42152992,244.73007,-64.744858,0.13320075,118.32497,244.73007,0.13320075,23.104286,0.42589918,13.862572,0.42589918,-0.085219346,-0.085219346,-0.42152992,156.19695,156.19695,-30.765511,10.44659,118.32497
1.2790999,-33.537571,-0.42151073,244.76149,-65.048714,0.11975652,118.3406,244.76149,0.11975652,25.010374,0.42987418,15.006225,0.42987418,-0.085301369,-0.085301369,-0.42151073,156.19833,156.19833,-29.984346,9.2569885,118.3406
1.2792,-34.165768,-0.42149159,244.79289,-65.289169,0.10619403,118.35622,244.79289,0.10619403,26.892162,0.43342492,16.135298,0.43342492,-0.085383289,-0.085383289,-0.42149159,156.19971,156.19971,-29.173918,8.0583105,118.35622
1.2793,-34.760693,-0.42147246,244.82431,-65.466011,0.092526659,118.37183,244.82431,0.092526659,28.747799,0.43654788,17.24868,0.43654788,-0.085465103,-0.085465103,-0.42147246,156.2011,156.2011,-28.335032,6.8517423,118.37183
1.2794,-35.321758,-0.42145333,244.85573,-65.579056,0.078767918,118.38746,244.85573,0.078767918,30.575478,0.43923998,18.345287,0.43923998,-0.085546799,-0.085546799,-0.42145333,156.20248,156.20248,-27.46851,5.6384616,118.38746
1.2795,-35.848415,-0.42143425,244.88715,-65.628174,0.064931363,118.40308,244.88715,0.064931363,32.373425,0.44149855,19.424055,0.44149855,-0.085628398,-0.085628398,-0.42143425,156.20386,156.20386,-26.575172,4.4196343,118.40308
1.2796,-36.340153,-0.42141515,244.91856,-65.613342,0.051030662,118.4187,244.91856,0.051030662,34.139874,0.44332138,20.483925,0.44332138,-0.085709877,-0.085709877,-0.42141515,156.20525,156.20525,-25.655914,3.196465,118.4187
1.2797,-36.79649,-0.42139611,244.94998,-65.534569,0.037079532,118.43432,244.94998,0.037079532,35.873104,0.44470662,21.523863,0.44470662,-0.08579126,-0.08579126,-0.42139611,156.20662,156.20662,-24.711632,1.9701498,118.43432
1.2798001,-37.21698,-0.42137706,244.9814,-65.391914,0.023091741,118.44994,244.9814,0.023091741,37.571434,0.44565296,22.54286,0.44565296,-0.085872523,-0.085872523,-0.42137706,156.20799,156.20799,-23.743223,0.74186587,118.44994
1.2799,-37.601212,-0.42135802,245.01282,-65.185532,0.0090810983,118.46556,245.01282,0.0090810983,39.233192,0.44615942,23.539917,0.44615942,-0.085953683,-0.085953683,-0.42135802,156.20937,156.20937,-22.751652,-0.48717389,118.46556
1.28,-37.948814,-0.42133901,245.04422,-64.915634,-0.0049385694,118.48118,245.04422,-0.0049385694,40.856766,0.44622555,24.514059,0.44622555,-0.08603473,-0.08603473,-0.42133901,156.21072,156.21072,-21.737892,-1.715766,118.48118
1.2801,-38.259441,-0.42132002,245.07564,-64.582451,-0.018953426,118.4968,245.07564,-0.018953426,42.440575,0.44585124,25.464344,0.44585124,-0.086115673,-0.086115673,-0.42132002,156.2121,156.2121,-20.702904,-2.9427314,118.4968
1.2802,-38.532795,-0.42130104,245.10706,-64.186325,-0.032949638,118.51242,245.10706,-0.032949638,43.983067,0.44503686,26.389839,0.44503686,-0.086196505,-0.086196505,-0.42130104,156.21346,156.21346,-19.647718,-4.1668601,118.51242
1.2803,-38.768616,-0.42128208,245.13847,-63.727661,-0.046913389,118.52805,245.13847,-0.046913389,45.482735,0.44378322,27.28964,0.44378322,-0.086277232,-0.086277232,-0.42128208,156.21483,156.21483,-18.57337,-5.3869514,118.52805
1.2804,-38.966652,-0.42126313,245.16989,-63.206863,-0.060830902,118.54366,245.16989,-0.060830902,46.938126,0.44209155,28.162874,0.44209155,-0.086357847,-0.086357847,-0.42126313,156.21619,156.21619,-17.480879,-6.6018357,118.54366
1.2805001,-39.126724,-0.4212442,245.20131,-62.624466,-0.074688435,118.55929,245.20131,-0.074688435,48.347809,0.43996352,29.008686,0.43996352,-0.08643835,-0.08643835,-0.4212442,156.21754,156.21754,-16.371332,-7.8103147,118.55929
1.2806,-39.248684,-0.42122531,245.23273,-61.981052,-0.088472314,118.57491,245.23273,-0.088472314,49.710419,0.43740126,29.826252,0.43740126,-0.08651875,-0.08651875,-0.42122531,156.21889,156.21889,-15.245817,-9.0112038,118.57491
1.2807,-39.332394,-0.42120641,245.26414,-61.277203,-0.10216893,118.59053,245.26414,-0.10216893,51.024624,0.43440726,30.614773,0.43440726,-0.086599037,-0.086599037,-0.42120641,156.22025,156.22025,-14.105406,-10.20335,118.59053
1.2808,-39.377781,-0.42118752,245.29555,-60.513638,-0.11576477,118.60616,245.29555,-0.11576477,52.289139,0.43098447,31.373482,0.43098447,-0.086679213,-0.086679213,-0.42118752,156.2216,156.2216,-12.951227,-11.38558,118.60616
1.2809,-39.384811,-0.42116868,245.32697,-59.691109,-0.12924641,118.62177,245.32697,-0.12924641,53.502731,0.4271363,32.101639,0.4271363,-0.086759284,-0.086759284,-0.42116868,156.22295,156.22295,-11.784417,-12.556734,118.62177
1.281,-39.353451,-0.42114985,245.35838,-58.810383,-0.14260054,118.6374,245.35838,-0.14260054,54.664219,0.42286649,32.798531,0.42286649,-0.086839251,-0.086839251,-0.42114985,156.22429,156.22429,-10.606085,-13.715686,118.6374
1.2811,-39.283752,-0.42113101,245.3898,-57.872337,-0.15581399,118.65302,245.3898,-0.15581399,55.772469,0.4181793,33.463482,0.4181793,-0.086919099,-0.086919099,-0.42113101,156.22563,156.22563,-9.4173965,-14.861297,118.65302
1.2812001,-39.175785,-0.42111221,245.42122,-56.877907,-0.1688737,118.66864,245.42122,-0.1688737,56.826401,0.41307935,34.09584,0.41307935,-0.086998843,-0.086998843,-0.42111221,156.22697,156.22697,-8.2195215,-15.992445,118.66864
1.2812999,-39.029636,-0.42109343,245.45264,-55.828018,-0.18176679,118.68427,245.45264,-0.18176679,57.824982,0.40757167,34.694988,0.40757167,-0.087078482,-0.087078482,-0.42109343,156.22832,156.22832,-7.0136042,-17.108038,118.68427
1.2814,-38.845455,-0.42107466,245.48405,-54.723721,-0.19448055,118.69989,245.48405,-0.19448055,58.767242,0.40166169,35.260345,0.40166169,-0.087158009,-0.087158009,-0.42107466,156.22964,156.22964,-5.8008304,-18.206982,118.69989
1.2815,-38.623436,-0.42105588,245.51547,-53.566105,-0.20700242,118.71552,245.51547,-0.20700242,59.652271,0.39535522,35.791363,0.39535522,-0.087237425,-0.087237425,-0.42105588,156.23099,156.23099,-4.5823941,-19.288202,118.71552
1.2816,-38.363777,-0.42103717,245.54688,-52.356266,-0.21932001,118.73113,245.54688,-0.21932001,60.479187,0.38865852,36.287514,0.38865852,-0.087316737,-0.087316737,-0.42103717,156.23232,156.23232,-3.3594656,-20.350653,118.73113
1.2817,-38.066734,-0.42101845,245.57829,-51.09539,-0.2314212,118.74676,245.57829,-0.2314212,61.247196,0.38157818,36.748318,0.38157818,-0.087395936,-0.087395936,-0.42101845,156.23364,156.23364,-2.1332412,-21.393293,118.74676
1.2818,-37.732609,-0.42099974,245.60971,-49.784737,-0.24329403,118.76238,245.60971,-0.24329403,61.955551,0.37412119,37.173332,0.37412119,-0.087475024,-0.087475024,-0.42099974,156.23497,156.23497,-0.90492821,-22.415106,118.76238
1.2819,-37.36171,-0.42098105,245.64113,-48.425552,-0.25492677,118.77801,245.64113,-0.25492677,62.603554,0.36629489,37.562134,0.36629489,-0.087554008,-0.087554008,-0.42098105,156.2363,156.2363,0.32428879,-23.415096,118.77801
1.2819999,-36.954407,-0.42096239,245.67255,-47.019161,-0.26630798,118.79363,245.67255,-0.26630798,63.190571,0.35810703,37.914345,0.35810703,-0.08763288,-0.08763288,-0.42096239,156.23761,156.23761,1.5532117,-24.39229,118.79363
1.2821,-36.511101,-0.42094374,245.70396,-45.566959,-0.27742639,118.80925,245.70396,-0.27742639,63.716045,0.34956565,38.229626,0.34956565,-0.087711647,-0.087711647,-0.42094374,156.23894,156.23894,2.7806308,-25.345734,118.80925
1.2822,-36.032219,-0.42092511,245.73538,-44.070343,-0.28827101,118.82487,245.73538,-0.28827101,64.179451,0.34067926,38.507668,0.34067926,-0.087790303,-0.087790303,-0.42092511,156.24025,156.24025,4.0053587,-26.274496,118.82487
1.2823,-35.518223,-0.42090648,245.7668,-42.530762,-0.29883116,118.8405,245.7668,-0.29883116,64.58033,0.33145654,38.748196,0.33145654,-0.087868847,-0.087868847,-0.42090648,156.24156,156.24156,5.2262049,-27.177675,118.8405
1.2824,-34.969627,-0.42088789,245.7982,-40.949745,-0.30909643,118.85612,245.7982,-0.30909643,64.918304,0.32190663,38.950985,0.32190663,-0.087947287,-0.087947287,-0.42088789,156.24287,156.24287,6.4419684,-28.054388,118.85612
1.2825,-34.386959,-0.42086932,245.82962,-39.328819,-0.31905666,118.87175,245.82962,-0.31905666,65.193047,0.31203896,39.115829,0.31203896,-0.088025615,-0.088025615,-0.42086932,156.24419,156.24419,7.6514697,-28.90378,118.87175
1.2826,-33.770779,-0.42085075,245.86104,-37.669548,-0.32870203,118.88737,245.86104,-0.32870203,65.404274,0.30186325,39.242565,0.30186325,-0.088103838,-0.088103838,-0.42085075,156.2455,156.2455,8.8535357,-29.725025,118.88737
1.2826999,-33.1217,-0.42083222,245.89246,-35.973579,-0.33802301,118.903,245.89246,-0.33802301,65.551796,0.29138955,39.331078,0.29138955,-0.08818195,-0.08818195,-0.42083222,156.2468,156.2468,10.046984,-30.517321,118.903
1.2828,-32.440353,-0.42081368,245.92387,-34.242554,-0.3470104,118.91862,245.92387,-0.3470104,65.635468,0.2806282,39.381279,0.2806282,-0.08825995,-0.08825995,-0.42081368,156.24809,156.24809,11.230655,-31.279896,118.91862
1.2829,-31.727388,-0.42079517,245.95529,-32.478138,-0.35565534,118.93425,245.95529,-0.35565534,65.655182,0.26958984,39.393112,0.26958984,-0.088337846,-0.088337846,-0.42079517,156.2494,156.2494,12.403401,-32.012005,118.93425
1.283,-30.983517,-0.4207767,245.98671,-30.682079,-0.36394927,118.94987,245.98671,-0.36394927,65.610954,0.25828531,39.366573,0.25828531,-0.08841563,-0.08841563,-0.4207767,156.2507,156.2507,13.564072,-32.71294,118.94987
1.2831,-30.209463,-0.42075822,246.01813,-28.856129,-0.37188405,118.9655,246.01813,-0.37188405,65.502823,0.24672583,39.301693,0.24672583,-0.08849331,-0.08849331,-0.42075822,156.25198,156.25198,14.711535,-33.382011,118.9655
1.2832,-29.405964,-0.42073974,246.04953,-27.002035,-0.37945181,118.98112,246.04953,-0.37945181,65.330864,0.23492275,39.198517,0.23492275,-0.088570878,-0.088570878,-0.42073974,156.25328,156.25328,15.844683,-34.01857,118.98112
1.2833,-28.573822,-0.42072132,246.08095,-25.121637,-0.38664508,118.99675,246.08095,-0.38664508,65.095268,0.22288775,39.057163,0.22288775,-0.088648342,-0.088648342,-0.42072132,156.25458,156.25458,16.9624,-34.621994,118.99675
1.2834001,-27.713848,-0.4207029,246.11237,-23.216768,-0.39345676,119.01237,246.11237,-0.39345676,64.79628,0.21063271,38.877766,0.21063271,-0.088725694,-0.088725694,-0.4207029,156.25586,156.25586,18.063599,-35.1917,119.01237
1.2835,-26.82686,-0.42068449,246.14378,-21.289251,-0.39988014,119.028,246.14378,-0.39988014,64.434143,0.19816972,38.660488,0.19816972,-0.088802934,-0.088802934,-0.42068449,156.25714,156.25714,19.147213,-35.727123,119.028
1.2836,-25.91374,-0.4206661,246.1752,-19.340996,-0.40590888,119.04362,246.1752,-0.40590888,64.009254,0.18551107,38.405556,0.18551107,-0.08888007,-0.08888007,-0.4206661,156.25842,156.25842,20.212179,-36.227753,119.04362
1.2837,-24.975384,-0.42064774,246.20662,-17.373905,-0.41153699,119.05925,246.20662,-0.41153699,63.522026,0.17266926,38.113216,0.17266926,-0.088957094,-0.088957094,-0.42064774,156.2597,156.2597,21.25746,-36.693096,119.05925
1.2838,-24.012682,-0.42062938,246.23804,-15.389862,-0.41675895,119.07487,246.23804,-0.41675895,62.9729,0.15965696,37.783741,0.15965696,-0.089034013,-0.089034013,-0.42062938,156.26099,156.26099,22.282042,-37.122696,119.07487
1.2839,-23.02659,-0.42061102,246.26945,-13.390827,-0.42156962,119.09051,246.26945,-0.42156962,62.362438,0.14648701,37.417465,0.14648701,-0.089110821,-0.089110821,-0.42061102,156.26225,156.26225,23.284922,-37.516136,119.09051
1.284,-22.018078,-0.42059273,246.30086,-11.378758,-0.42596421,119.10613,246.30086,-0.42596421,61.691246,0.13317242,37.014748,0.13317242,-0.089187525,-0.089187525,-0.42059273,156.26353,156.26353,24.265123,-37.873043,119.10613
1.2841001,-20.9881,-0.42057443,246.33228,-9.3555794,-0.42993838,119.12176,246.33228,-0.42993838,60.959938,0.11972632,36.575962,0.11972632,-0.089264117,-0.089264117,-0.42057443,156.2648,156.2648,25.221693,-38.19305,119.12176
1.2842,-19.937679,-0.42055613,246.36369,-7.3232875,-0.43348822,119.13738,246.36369,-0.43348822,60.169254,0.10616199,36.101555,0.10616199,-0.089340605,-0.089340605,-0.42055613,156.26607,156.26607,26.153698,-38.475861,119.13738
1.2843,-18.867849,-0.42053786,246.39511,-5.2838759,-0.43661025,119.15301,246.39511,-0.43661025,59.319984,0.092492819,35.591991,0.092492819,-0.089416981,-0.089416981,-0.42053786,156.26733,156.26733,27.060228,-38.721199,119.15301
1.2844,-17.779625,-0.42051962,246.42653,-3.2392938,-0.43930134,119.16864,246.42653,-0.43930134,58.412907,0.078732282,35.047745,0.078732282,-0.089493252,-0.089493252,-0.42051962,156.2686,156.2686,27.940401,-38.928814,119.16864
1.2845,-16.674084,-0.42050138,246.45795,-1.1915585,-0.44155884,119.18427,246.45795,-0.44155884,57.448933,0.064893968,34.46936,0.064893968,-0.089569412,-0.089569412,-0.42050138,156.26985,156.26985,28.793362,-39.098511,119.18427
1.2846,-15.552315,-0.42048317,246.48936,0.85732085,-0.44338056,119.19989,246.48936,-0.44338056,56.429028,0.050991539,33.857418,0.050991539,-0.089645468,-0.089645468,-0.42048317,156.27112,156.27112,29.618277,-39.230137,119.19989
1.2847,-14.415381,-0.42046499,246.52078,2.9053853,-0.44476467,119.21552,246.52078,-0.44476467,55.35413,0.037038714,33.212479,0.037038714,-0.089721411,-0.089721411,-0.42046499,156.27237,156.27237,30.414341,-39.323536,119.21552
1.2848001,-13.264409,-0.42044681,246.55219,4.9506164,-0.44570979,119.23115,246.55219,-0.44570979,54.225323,0.023049261,32.535194,0.023049261,-0.089797251,-0.089797251,-0.42044681,156.27362,156.27362,31.180782,-39.378639,119.23115
1.2849,-12.100533,-0.42042863,246.5836,6.9910064,-0.44621503,119.24677,246.5836,-0.44621503,53.04372,0.0090369945,31.826233,0.0090369945,-0.089872979,-0.089872979,-0.42042863,156.27487,156.27487,31.916853,-39.395393,119.24677
1.285,-10.924855,-0.42041048,246.61502,9.0246029,-0.44627985,119.2624,246.61502,-0.44627985,51.810429,-0.0049842638,31.086256,-0.0049842638,-0.089948602,-0.089948602,-0.42041048,156.27611,156.27611,32.621834,-39.373764,119.2624
1.2851,-9.7385416,-0.42039236,246.64644,11.049404,-0.44590417,119.27803,246.64644,-0.44590417,50.526676,-0.019000672,30.316006,-0.019000672,-0.090024114,-0.090024114,-0.42039236,156.27736,156.27736,33.295036,-39.313786,119.27803
1.2852,-8.5427561,-0.42037424,246.67786,13.063426,-0.44508842,119.29366,246.67786,-0.44508842,49.193733,-0.032998394,29.516241,-0.032998394,-0.090099521,-0.090099521,-0.42037424,156.27859,156.27859,33.935814,-39.215527,119.29366
1.2853,-7.3386412,-0.42035615,246.70927,15.06473,-0.44383332,119.30928,246.70927,-0.44383332,47.812862,-0.046963613,28.687717,-0.046963613,-0.090174817,-0.090174817,-0.42035615,156.27985,156.27985,34.54353,-39.07906,119.30928
1.2854,-6.1273813,-0.42033809,246.74069,17.051357,-0.44214019,119.32491,246.74069,-0.44214019,46.385418,-0.060882553,27.831251,-0.060882553,-0.090250008,-0.090250008,-0.42033809,156.28108,156.28108,35.117599,-38.90453,119.32491
1.2855,-4.9101677,-0.42032003,246.77211,19.021358,-0.44001067,119.34054,246.77211,-0.44001067,44.912823,-0.074741468,26.947693,-0.074741468,-0.090325095,-0.090325095,-0.42032003,156.28232,156.28232,35.657467,-38.692116,119.34054
1.2855999,-3.6881688,-0.420302,246.80351,20.972832,-0.4374468,119.35617,246.80351,-0.4374468,43.396469,-0.088526681,26.037882,-0.088526681,-0.09040007,-0.09040007,-0.420302,156.28354,156.28354,36.162598,-38.442009,119.35617
1.2857,-2.4625793,-0.42028397,246.83493,22.903873,-0.43445119,119.3718,246.83493,-0.43445119,41.837849,-0.1022246,25.102711,-0.1022246,-0.090474933,-0.090474933,-0.42028397,156.28477,156.28477,36.6325,-38.154457,119.3718
1.2858,-1.2346052,-0.42026597,246.86635,24.812592,-0.43102679,119.38743,246.86635,-0.43102679,40.238503,-0.11582167,24.143103,-0.11582167,-0.0905497,-0.0905497,-0.42026597,156.286,156.286,37.066727,-37.829754,119.38743
1.2859,-0.0054305345,-0.42024797,246.89777,26.697134,-0.42717692,119.40305,246.89777,-0.42717692,38.599964,-0.12930451,23.159979,-0.12930451,-0.090624355,-0.090624355,-0.42024797,156.28722,156.28722,37.464848,-37.468204,119.40305
1.286,1.2237477,-0.42023,246.92918,28.55567,-0.42290542,119.41869,246.92918,-0.42290542,36.923828,-0.14265978,22.154297,-0.14265978,-0.090698898,-0.090698898,-0.42023,156.28845,156.28845,37.826469,-37.070152,119.41869
1.2861,2.4517202,-0.42021206,246.9606,30.386375,-0.4182165,119.43431,246.9606,-0.4182165,35.21175,-0.15587433,21.12705,-0.15587433,-0.090773337,-0.090773337,-0.42021206,156.28966,156.28966,38.151253,-36.636005,119.43431
1.2862,3.6772993,-0.42019412,246.99202,32.187473,-0.41311476,119.44994,246.99202,-0.41311476,33.465385,-0.16893508,20.079231,-0.16893508,-0.090847671,-0.090847671,-0.42019412,156.29088,156.29088,38.438873,-36.16618,119.44994
1.2862999,4.8992944,-0.42017621,247.02344,33.957218,-0.40760526,119.46557,247.02344,-0.40760526,31.686422,-0.18182917,19.011852,-0.18182917,-0.090921894,-0.090921894,-0.42017621,156.2921,156.2921,38.689049,-35.661118,119.46557
1.2864,6.1165042,-0.4201583,247.05484,35.693871,-0.40169343,119.4812,247.05484,-0.40169343,29.876621,-0.19454385,17.925972,-0.19454385,-0.090996012,-0.090996012,-0.4201583,156.2933,156.2933,38.901546,-35.121338,119.4812
1.2865,7.3277473,-0.42014042,247.08626,37.395744,-0.39538512,119.49683,247.08626,-0.39538512,28.037733,-0.2070666,16.822639,-0.2070666,-0.091070026,-0.091070026,-0.42014042,156.29451,156.29451,39.076149,-34.547352,119.49683
1.2866,8.5318508,-0.42012256,247.11768,39.061184,-0.38868654,119.51246,247.11768,-0.38868654,26.171535,-0.21938501,15.702921,-0.21938501,-0.091143928,-0.091143928,-0.42012256,156.29572,156.29572,39.212685,-33.939709,119.51246
1.2867,9.7276316,-0.42010471,247.14909,40.688564,-0.38160428,119.52809,247.14909,-0.38160428,24.279871,-0.23148696,14.567923,-0.23148696,-0.091217726,-0.091217726,-0.42010471,156.29692,156.29692,39.311031,-33.299023,119.52809
1.2868,10.913925,-0.42008686,247.18051,42.276302,-0.37414536,119.54372,247.18051,-0.37414536,22.364576,-0.2433605,13.418746,-0.2433605,-0.09129142,-0.09129142,-0.42008686,156.29813,156.29813,39.37109,-32.625912,119.54372
1.2869,12.089585,-0.42006907,247.21193,43.822853,-0.36631709,119.55935,247.21193,-0.36631709,20.427498,-0.25499392,12.256499,-0.25499392,-0.09136501,-0.09136501,-0.42006907,156.29932,156.29932,39.392792,-31.921017,119.55935
1.2869999,13.253458,-0.42005125,247.24335,45.326702,-0.35812727,119.57497,247.24335,-0.35812727,18.470549,-0.26637569,11.08233,-0.26637569,-0.091438487,-0.091438487,-0.42005125,156.30052,156.30052,39.376129,-31.185043,119.57497
1.2871,14.404408,-0.42003348,247.27477,46.786392,-0.34958392,119.59061,247.27477,-0.34958392,16.495634,-0.27749464,9.8973808,-0.27749464,-0.091511853,-0.091511853,-0.42003348,156.30171,156.30171,39.321121,-30.418707,119.59061
1.2872,15.541324,-0.42001572,247.30617,48.200497,-0.3406955,119.60624,247.30617,-0.3406955,14.504652,-0.28833973,8.7027912,-0.28833973,-0.091585122,-0.091585122,-0.42001572,156.3029,156.3029,39.227802,-29.622736,119.60624
1.2873,16.663088,-0.41999796,247.33759,49.567642,-0.33147076,119.62187,247.33759,-0.33147076,12.499568,-0.29890031,7.4997406,-0.29890031,-0.091658279,-0.091658279,-0.41999796,156.30409,156.30409,39.096279,-28.797924,119.62187
1.2874,17.76861,-0.41998026,247.369,50.886494,-0.32191882,119.6375,247.369,-0.32191882,10.482339,-0.30916592,6.2894034,-0.30916592,-0.091731332,-0.091731332,-0.41998026,156.30528,156.30528,38.926682,-27.945078,119.6375
1.2875,18.856819,-0.41996253,247.40042,52.155766,-0.31204912,119.65313,247.40042,-0.31204912,8.4548998,-0.31912646,5.0729403,-0.31912646,-0.091804281,-0.091804281,-0.41996253,156.30646,156.30646,38.719162,-27.065008,119.65313
1.2876,19.926647,-0.41994485,247.43184,53.374226,-0.30187136,119.66876,247.43184,-0.30187136,6.4192529,-0.32877204,3.8515518,-0.32877204,-0.091877125,-0.091877125,-0.41994485,156.30765,156.30765,38.473934,-26.158588,119.66876
1.2877001,20.977053,-0.41992715,247.46326,54.540688,-0.29139563,119.68439,247.46326,-0.29139563,4.3773866,-0.33809319,2.6264322,-0.33809319,-0.091949858,-0.091949858,-0.41992715,156.30882,156.30882,38.191242,-25.226709,119.68439
