"Time","meanVoltage.x","meanCurrent.y","pulse2m.twomPulse.timerNegative[2].entryTime","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[1].entryTime","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre[1].u","rectifier.pre[2].u","meanVoltage.y","rectifier.thyristor_p.idealThyristor[2].off","rootMeanSquareVoltage.mean.y","pulse2m.twomPulse.timerPositive[2].entryTime","rectifier.pre[3].u","pulse2m.twomPulse.timerNegative[3].entryTime","rectifier.thyristor_p.idealThyristor[1].off","rootMeanSquareVoltage.mean.x","pulse2m.twomPulse.timerPositive[1].entryTime","meanCurrent.x"
0.023333333,0,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,0,0.0215385,0
0.023399999,0.01632796,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,3.9990346,0.0215385,0.00081639807
0.023600001,0.065240309,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,15.961136,0.0215385,0.0032620153
0.023800001,0.11389519,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,27.797689,0.0215385,0.0056947591
0.024,0.16210057,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,39.416626,0.0215385,0.0081050284
0.0242,0.20966622,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,50.729317,0.0215385,0.010483311
0.0244,0.25640443,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,61.651985,0.0215385,0.012820221
0.024599999,0.3021307,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,72.106979,0.0215385,0.015106536
0.024800001,0.34666461,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,82.024025,0.0215385,0.01733323
0.024871832,0.36233446,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,85.442383,0.0215385,0.018116722
0.024871832,0.36233446,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,85.442383,0.0215385,0.018116722
0.025,0.3901462,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,1,0.0049999999,0,91.477371,0.0215385,0.019507309
0.025,0.3901462,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,91.477371,0.0215385,0.019507309
0.025,0.3901462,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,91.477371,0.0215385,0.019507309
0.025128169,0.41795772,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,97.51226,0.0215385,0.020897886
0.025128169,0.41795772,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,97.51226,0.0215385,0.020897886
0.0252,0.43362734,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,100.93053,0.0215385,0.021681366
0.0254,0.47816068,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,110.84736,0.0215385,0.023908034
0.025599999,0.52388692,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,121.30231,0.0215385,0.026194347
0.025800001,0.57062507,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,132.22493,0.0215385,0.028531251
0.026000001,0.61819071,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,143.53763,0.0215385,0.030909535
0.0262,0.66639608,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,155.15659,0.0215385,0.033319805
0.0264,0.71505094,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,166.99313,0.0215385,0.035752546
0.0266,0.76396322,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,178.95523,0.0215385,0.038198162
0.026666667,0.7802912,10.355247,0.018333333,1,0.011666667,0.014871833,1,0,207.10495,1,44088.898,0.0082051661,0,0.025,0,182.95427,0.0215385,0.039014559
0.026666667,0,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,0,0.0215385,0
0.026799999,0.032648779,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,7.9945722,0.0215385,0.0016324391
0.027000001,0.081496716,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,19.925205,0.0215385,0.0040748357
0.0272,0.13002303,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,31.69931,0.0215385,0.0065011517
0.0274,0.1780362,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,43.2258,0.0215385,0.0089018103
0.0276,0.22534674,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,54.417515,0.0215385,0.011267337
0.027799999,0.27176794,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,65.192581,0.0215385,0.013588398
0.028000001,0.31711662,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,75.47567,0.0215385,0.01585583
0.028200001,0.36121374,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,85.199226,0.0215385,0.018060688
0.028205166,0.36233446,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,85.442383,0.0215385,0.018116722
0.028205166,0.36233473,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.0082051661,0,0.025,0,85.442444,0.0215385,0.018116737
0.028205166,0.36233473,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,85.442444,0.0215385,0.018116737
0.0284,0.40388483,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,94.304352,0.0215385,0.020194242
0.0286,0.4449625,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,102.74241,0.0215385,0.022248125
0.0288,0.48428401,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,110.47473,0.0215385,0.024214201
0.028999999,0.5216943,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,117.47404,0.0215385,0.026084716
0.029200001,0.55704576,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,123.72455,0.0215385,0.027852289
0.0294,0.59019876,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,129.22229,0.0215385,0.029509937
0.0296,0.62102252,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,133.97516,0.0215385,0.031051125
0.0298,0.64939541,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,138.00285,0.0215385,0.032469768
0.029871833,0.65896595,11.704369,0.018333333,1,0.011666667,0.014871833,1,0,234.08737,1,54886.281,0.028205166,0,0.025,0,139.27809,0.0215385,0.032948297
0.029871833,0.65896595,11.704369,0.018333333,1,0.011666667,0.014871833,1,1,234.08737,0,54886.281,0.028205166,0,0.025,1,139.27809,0.0215385,0.032948297
0.029999999,0.69034988,11.704369,0.018333333,1,0.011666667,0.014871833,1,1,234.08737,0,54886.281,0.028205166,0,0.025,1,146.963,0.0215385,0.034517493
0.029999999,0,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,0,0.0215385,0
0.030200001,0.04895528,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,11.983103,0.0215385,0.0024477642
0.030400001,0.097717382,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,23.871861,0.0215385,0.0048858691
0.0306,0.14609385,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,35.573387,0.0215385,0.0073046922
0.0308,0.19389373,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,46.997734,0.0215385,0.0096946871
0.030999999,0.24092841,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,58.059364,0.0215385,0.012046421
0.031199999,0.28701228,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,68.678444,0.0215385,0.014350614
0.031399999,0.33196342,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,78.782112,0.0215385,0.016598171
0.031538498,0.36233446,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,85.442383,0.0215385,0.018116722
0.031538498,0.36233446,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,85.442383,0.0215385,0.018116722
0.031599998,0.37567711,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,88.337059,0.0215385,0.018783856
0.031666666,0.3901462,10.355247,0.018333333,1,0.011666667,0.014871833,1,1,207.10495,0,44088.898,0.028205166,0,0.025,1,91.477371,0.0215385,0.019507309
0.031666666,0.3901462,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,91.477371,0.0215385,0.019507309
0.031794835,0.41795838,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,97.512543,0.0215385,0.020897919
0.031794835,0.41795838,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,97.512543,0.0215385,0.020897919
0.031800002,0.41907907,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,97.755707,0.0215385,0.020953953
0.032000002,0.46317545,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,107.47897,0.0215385,0.023158772
0.032200001,0.50852406,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,117.76201,0.0215385,0.025426203
0.032400001,0.55494517,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,128.53702,0.0215385,0.027747259
0.032600001,0.6022557,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,139.72874,0.0215385,0.030112786
0.0328,0.65026891,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,151.25523,0.0215385,0.032513443
0.033,0.6987952,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,163.02934,0.0215385,0.034939758
0.033199999,0.74764305,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,174.95998,0.0215385,0.037382156
0.033333335,0.78029186,10.355247,0.018333333,1,0.031666666,0.014871833,0,1,207.10495,0,44088.898,0.028205166,0,0.025,1,182.95456,0.0215385,0.039014593
0.033333335,0,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,0,0.0215385,0
0.033333335,2.501212e-10,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,6.1264089e-08,0.0215385,1.250606e-11
0.033333335,2.501212e-10,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,6.1264089e-08,0.0215385,1.250606e-11
0.033399999,0.01632796,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,3.9990346,0.0215385,0.00081639807
0.033599999,0.065240309,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,15.961136,0.0215385,0.0032620153
0.033799998,0.11389519,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,27.797689,0.0215385,0.0056947591
0.034000002,0.16210057,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,39.416626,0.0215385,0.0081050284
0.034200002,0.20966622,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,50.729317,0.0215385,0.010483311
0.034400001,0.25640443,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,61.651985,0.0215385,0.012820221
0.034600001,0.3021307,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,72.106979,0.0215385,0.015106536
0.0348,0.34666461,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,82.024025,0.0215385,0.01733323
0.034871832,0.36233446,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,85.442383,0.0215385,0.018116722
0.034871832,0.36233473,11.704378,0.018333333,1,0.031666666,0.014871833,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,85.442444,0.0215385,0.018116737
0.034871832,0.36233473,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,85.442444,0.0215385,0.018116737
0.035,0.38982999,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,91.341209,0.0215385,0.019491499
0.0352,0.43145719,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,100.00646,0.0215385,0.02157286
0.035399999,0.47138166,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,107.97762,0.0215385,0.023569083
0.035599999,0.50944585,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,115.22359,0.0215385,0.025472293
0.035799999,0.5454995,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,121.72474,0.0215385,0.027274976
0.035999998,0.5794003,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,127.47311,0.0215385,0.028970014
0.036200002,0.61101443,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,132.47266,0.0215385,0.030550722
0.036400001,0.64021719,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,136.73918,0.0215385,0.032010861
0.0365385,0.65896595,11.704378,0.018333333,1,0.031666666,0.034871832,0,1,234.08755,0,54886.367,0.028205166,0,0.025,1,139.27809,0.0215385,0.032948297
0.0365385,0.65896595,11.704378,0.018333333,0,0.031666666,0.034871832,0,1,234.08755,1,54886.367,0.028205166,1,0.025,1,139.27809,0.0215385,0.032948297
0.036600001,0.6740222,11.704378,0.018333333,0,0.031666666,0.034871832,0,1,234.08755,1,54886.367,0.028205166,1,0.025,1,142.96411,0.0215385,0.033701111
0.036666665,0.69034988,11.704378,0.018333333,0,0.031666666,0.034871832,0,1,234.08755,1,54886.367,0.028205166,1,0.025,1,146.963,0.0215385,0.034517493
0.036666665,0,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,0,0.0215385,0
0.036800001,0.032648779,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,7.9945722,0.0215385,0.0016324391
0.037,0.081496716,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,19.925205,0.0215385,0.0040748357
0.0372,0.13002303,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,31.69931,0.0215385,0.0065011517
0.0374,0.1780362,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,43.2258,0.0215385,0.0089018103
0.037599999,0.22534674,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,54.417515,0.0215385,0.011267337
0.037799999,0.27176794,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,65.192581,0.0215385,0.013588398
0.037999999,0.31711662,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,75.47567,0.0215385,0.01585583
0.038199998,0.36121374,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,85.199226,0.0215385,0.018060688
0.038205165,0.36233446,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,85.442383,0.0215385,0.018116722
0.038205165,0.36233446,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,85.442383,0.0215385,0.018116722
0.038333334,0.3901462,10.355247,0.018333333,0,0.031666666,0.034871832,0,1,207.10495,1,44088.898,0.028205166,1,0.025,1,91.477371,0.0215385,0.019507309
0.038333334,0.3901462,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,91.477371,0.0215385,0.019507309
0.038400002,0.40461555,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,94.617805,0.0215385,0.020230778
0.038461503,0.41795838,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,97.512543,0.0215385,0.020897919
0.038461503,0.41795838,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,97.512543,0.0215385,0.020897919
0.038600001,0.44832882,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,104.17261,0.0215385,0.022416441
0.038800001,0.49327976,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,114.27616,0.0215385,0.024663989
0.039000001,0.53936356,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,124.89519,0.0215385,0.026968177
0.0392,0.58639818,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,135.9568,0.0215385,0.029319908
0.0394,0.63419807,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,147.38116,0.0215385,0.031709902
0.0396,0.68257451,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,159.08269,0.0215385,0.034128726
0.039799999,0.73133659,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,170.97144,0.0215385,0.036566831
0.039999999,0.78029186,10.355247,0.038333334,0,0.031666666,0.034871832,0,0,207.10495,1,44088.898,0.028205166,1,0.025,1,182.95456,0.0215385,0.039014593
0.039999999,0,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,0,0.0215385,0
0.039999999,2.4992233e-10,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,6.1215381e-08,0.0215385,1.2496117e-11
0.039999999,2.4992233e-10,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,6.1215381e-08,0.0215385,1.2496117e-11
0.040199999,0.048955299,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,11.983111,0.0215385,0.0024477649
0.040399998,0.097717397,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,23.871868,0.0215385,0.00488587
0.040600002,0.14609386,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,35.573383,0.0215385,0.0073046926
0.040800001,0.19389375,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,46.997746,0.0215385,0.0096946871
0.041000001,0.24092843,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,58.059368,0.0215385,0.012046422
0.041200001,0.28701228,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,68.678436,0.0215385,0.014350614
0.0414,0.33196342,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,78.782089,0.0215385,0.016598171
0.041538499,0.36233443,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,85.442337,0.0215385,0.018116722
0.041538499,0.36233473,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,85.442398,0.0215385,0.018116737
0.041538499,0.36233473,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,85.442398,0.041538499,0.018116737
0.0416,0.3756043,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,88.305542,0.041538499,0.018780215
0.0418,0.41776261,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,97.193253,0.041538499,0.020888131
0.041999999,0.45827258,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,105.3998,0.041538499,0.022913629
0.042199999,0.4969739,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,112.89025,0.041538499,0.024848696
0.042399999,0.53371394,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,119.64114,0.041538499,0.026685698
0.042599998,0.56834769,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,125.64058,0.041538499,0.028417384
0.042800002,0.60073835,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,130.88855,0.041538499,0.030036917
0.043000001,0.63075817,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,135.39696,0.041538499,0.031537909
0.043200001,0.65828872,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,139.18927,0.041538499,0.032914437
0.043205168,0.65896595,11.704378,0.038333334,0,0.031666666,0.034871832,0,0,234.08755,1,54886.367,0.028205166,1,0.025,1,139.27803,0.041538499,0.032948297
0.043205168,0.65896595,11.704378,0.038333334,1,0.031666666,0.034871832,1,0,234.08755,1,54886.367,0.028205166,1,0.025,0,139.27803,0.041538499,0.032948297
0.043333333,0.69034982,11.704378,0.038333334,1,0.031666666,0.034871832,1,0,234.08755,1,54886.367,0.028205166,1,0.025,0,146.96294,0.041538499,0.034517493
0.043333333,0,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,0,0.041538499,0
0.043400001,0.01632796,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,3.9990346,0.041538499,0.00081639807
0.0436,0.065240309,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,15.961136,0.041538499,0.0032620153
0.0438,0.11389519,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,27.797689,0.041538499,0.0056947591
0.044,0.16210057,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,39.416626,0.041538499,0.0081050284
0.044199999,0.20966622,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,50.729317,0.041538499,0.010483311
0.044399999,0.25640443,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,61.651985,0.041538499,0.012820221
0.044599999,0.3021307,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,72.106979,0.041538499,0.015106536
0.044799998,0.34666461,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,82.024025,0.041538499,0.01733323
0.044871833,0.36233446,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,85.442383,0.041538499,0.018116722
0.044871833,0.36233446,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,85.442383,0.041538499,0.018116722
0.045000002,0.3901462,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,1,0.025,0,91.477371,0.041538499,0.019507309
0.045000002,0.3901462,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,0,0.045000002,0,91.477371,0.041538499,0.019507309
0.045128167,0.41795838,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,0,0.045000002,0,97.512543,0.041538499,0.020897919
0.045128167,0.41795838,10.355247,0.038333334,1,0.031666666,0.034871832,1,0,207.10495,1,44088.883,0.028205166,0,0.045000002,0,97.512543,0.041538499,0.020897919
