"Time","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
11.196,-0.41486502,-0.14167394
11.197,-0.35078073,-0.26294026
11.198,-0.25235957,-0.35846835
11.199,-0.12923563,-0.4189072
11.2,0.0065388964,-0.43834063
11.201,0.14167348,-0.41486633
11.202,0.2629402,-0.35078204
11.203,0.35846862,-0.25236079
11.204,0.41890779,-0.12923665
11.205,0.43834144,0.0065381131
11.206,0.41486725,0.14167297
11.207,0.35078299,0.26293999
11.208,0.25236169,0.35846868
11.209,0.12923746,0.41890806
11.21,-0.006537457,0.43834189
11.211,-0.14167249,0.41486782
11.212,-0.26293969,0.35078362
11.213,-0.35846859,0.25236231
11.214,-0.41890812,0.12923805
11.215,-0.43834209,-0.0065369466
11.216,-0.41486812,-0.14167209
11.217,-0.350784,-0.26293939
11.218,-0.25236273,-0.35846841
11.219,-0.12923846,-0.41890806
11.22,0.0065365634,-0.43834212
11.221,0.14167175,-0.41486824
11.222,0.2629391,-0.35078418
11.223,0.35846817,-0.25236297
11.224,0.41890791,-0.12923872
11.225,0.43834203,0.0065362779
11.226,0.41486821,0.14167145
11.227,0.35078421,0.26293883
11.228,0.25236306,0.35846791
11.229,0.12923886,0.41890767
11.23,-0.0065360949,0.43834183
11.231,-0.14167123,0.41486806
11.232,-0.26293859,0.35078412
11.233,-0.35846767,0.25236303
11.234,-0.41890743,0.1292389
11.235,-0.43834162,-0.0065359944
11.236,-0.41486788,-0.14167108
11.237,-0.35078397,-0.26293838
11.238,-0.25236294,-0.35846743
11.239,-0.12923889,-0.4189072
11.24,0.0065359501,-0.43834138
11.241,0.14167097,-0.41486764
11.242,0.26293823,-0.3507838
11.243,0.35846722,-0.25236282
11.244,0.41890696,-0.12923883
11.245,0.43834114,0.0065359445
11.246,0.41486743,0.1416709
11.247,0.35078362,0.26293811
11.248,0.25236267,0.35846707
11.249,0.12923874,0.41890675
11.25,-0.0065359762,0.43834093
11.251,-0.14167087,0.41486722
11.252,-0.26293802,0.35078344
11.253,-0.35846692,0.25236252
11.254,-0.4189066,0.12923862
11.255,-0.43834075,-0.0065360297
11.256,-0.41486704,-0.14167088
11.257,-0.35078329,-0.26293796
11.258,-0.2523624,-0.35846683
11.259,-0.12923853,-0.41890648
11.26,0.0065360847,-0.4383406
11.261,0.14167088,-0.41486689
11.262,0.26293793,-0.35078314
11.263,0.35846677,-0.25236228
11.264,0.41890639,-0.12923844
11.265,0.43834049,0.0065361373
11.266,0.41486681,0.1416709
11.267,0.35078302,0.26293793
11.268,0.25236219,0.35846674
11.269,0.12923837,0.4189063
11.27,-0.0065361946,0.43834043
11.271,-0.14167093,0.41486669
11.272,-0.26293793,0.35078293
11.273,-0.35846671,0.25236207
11.274,-0.41890627,0.12923829
11.275,-0.43834037,-0.0065362509
11.276,-0.41486663,-0.14167097
11.277,-0.35078287,-0.26293796
11.278,-0.25236204,-0.35846671
11.279,-0.12923825,-0.41890627
11.28,0.0065362896,-0.43834034
11.281,0.141671,-0.4148666
11.282,0.26293796,-0.35078284
11.283,0.35846671,-0.25236198
11.284,0.41890624,-0.1292382
11.285,0.43834034,0.0065363166
11.286,0.4148666,0.14167102
11.287,0.35078281,0.26293799
11.288,0.25236198,0.35846674
11.289,0.12923819,0.41890627
11.29,-0.0065363413,0.43834034
11.291,-0.14167105,0.41486657
11.292,-0.26293799,0.35078278
11.293,-0.35846674,0.25236195
11.294,-0.41890627,0.12923816
11.295,-0.43834034,-0.006536366
11.296,-0.4148666,-0.14167108
11.297,-0.35078281,-0.26293802
11.298,-0.25236195,-0.35846677
11.299,-0.12923816,-0.4189063
11.3,0.0065363753,-0.43834037
11.301,0.14167108,-0.4148666
11.302,0.26293805,-0.35078281
11.303,0.35846677,-0.25236195
11.304,0.4189063,-0.12923816
11.305,0.43834037,0.0065363743
11.306,0.41486663,0.14167109
11.307,0.35078284,0.26293805
11.308,0.25236198,0.3584668
11.309,0.12923817,0.41890633
11.31,-0.0065363743,0.4383404
11.311,-0.14167109,0.41486663
11.312,-0.26293805,0.35078284
11.313,-0.3584668,0.25236198
11.314,-0.41890633,0.12923816
11.315,-0.4383404,-0.0065363813
11.316,-0.41486666,-0.14167111
11.317,-0.35078284,-0.26293808
11.318,-0.25236198,-0.35846683
11.319,-0.12923817,-0.41890636
11.32,0.0065363771,-0.43834043
11.321,0.14167111,-0.41486666
11.322,0.26293808,-0.35078287
11.323,0.35846683,-0.25236201
11.324,0.41890636,-0.12923819
11.325,0.43834043,0.0065363673
11.326,0.41486669,0.14167109
11.327,0.3507829,0.26293808
11.328,0.25236201,0.35846686
11.329,0.1292382,0.41890639
11.33,-0.006536359,0.43834046
11.331,-0.14167109,0.41486669
11.332,-0.26293808,0.3507829
11.333,-0.35846683,0.25236201
11.334,-0.41890639,0.1292382
11.335,-0.43834046,-0.0065363627
11.336,-0.41486669,-0.14167109
11.337,-0.3507829,-0.26293808
11.338,-0.25236204,-0.35846686
11.339,-0.1292382,-0.41890639
11.34,0.006536359,-0.43834046
11.341,0.14167109,-0.41486672
11.342,0.26293808,-0.3507829
11.343,0.35846686,-0.25236204
11.344,0.41890639,-0.12923822
11.345,0.43834046,0.0065363501
11.346,0.41486672,0.14167109
11.347,0.35078293,0.26293808
11.348,0.25236204,0.35846686
11.349,0.12923822,0.41890639
11.35,-0.0065363422,0.43834046
11.351,-0.14167109,0.41486672
11.352,-0.26293808,0.35078293
11.353,-0.35846683,0.25236204
11.354,-0.41890639,0.12923822
11.355,-0.43834046,-0.0065363473
11.356,-0.41486672,-0.14167109
11.357,-0.3507829,-0.26293808
11.358,-0.25236204,-0.35846686
11.359,-0.12923822,-0.41890639
11.36,0.0065363478,-0.43834046
11.361,0.14167109,-0.41486672
11.362,0.26293808,-0.35078293
11.363,0.35846686,-0.25236204
11.364,0.41890639,-0.12923822
11.365,0.43834046,0.0065363427
11.366,0.41486672,0.14167108
11.367,0.35078293,0.26293808
11.368,0.25236204,0.35846686
11.369,0.12923823,0.41890639
11.37,-0.0065363357,0.43834046
11.371,-0.14167108,0.41486672
11.372,-0.26293805,0.35078293
11.373,-0.35846683,0.25236204
11.374,-0.41890639,0.12923822
11.375,-0.43834046,-0.0065363417
11.376,-0.41486672,-0.14167108
11.377,-0.3507829,-0.26293805
11.378,-0.25236204,-0.35846683
11.379,-0.12923822,-0.41890639
11.38,0.006536345,-0.43834046
11.381,0.14167109,-0.41486672
11.382,0.26293808,-0.35078293
11.383,0.35846686,-0.25236204
11.384,0.41890639,-0.12923822
11.385,0.43834046,0.0065363422
11.386,0.41486672,0.14167108
11.387,0.35078293,0.26293808
11.388,0.25236204,0.35846683
11.389,0.12923823,0.41890639
11.39,-0.0065363357,0.43834046
11.391,-0.14167108,0.41486672
11.392,-0.26293805,0.35078293
11.393,-0.35846683,0.25236204
11.394,-0.41890639,0.12923822
11.395,-0.43834046,-0.0065363413
11.396,-0.41486669,-0.14167108
11.397,-0.3507829,-0.26293805
11.398,-0.25236204,-0.35846683
11.399,-0.12923822,-0.41890639
11.4,0.0065363459,-0.43834046
11.401,0.14167109,-0.41486672
11.402,0.26293808,-0.3507829
11.403,0.35846683,-0.25236204
11.404,0.41890639,-0.12923822
11.405,0.43834046,0.0065363445
11.406,0.41486672,0.14167108
11.407,0.3507829,0.26293808
11.408,0.25236204,0.35846683
11.409,0.12923822,0.41890639
11.41,-0.006536338,0.43834046
11.411,-0.14167108,0.41486672
11.412,-0.26293805,0.35078293
11.413,-0.35846683,0.25236204
11.414,-0.41890639,0.12923822
11.415,-0.43834046,-0.0065363413
11.416,-0.41486669,-0.14167108
11.417,-0.3507829,-0.26293805
11.418,-0.25236204,-0.35846683
11.419,-0.12923822,-0.41890639
11.42,0.0065363469,-0.43834046
11.421,0.14167109,-0.41486672
11.422,0.26293808,-0.3507829
11.423,0.35846683,-0.25236204
11.424,0.41890639,-0.12923822
11.425,0.43834046,0.0065363464
11.426,0.41486672,0.14167109
11.427,0.3507829,0.26293808
11.428,0.25236204,0.35846683
11.429,0.12923822,0.41890639
11.43,-0.0065363403,0.43834046
11.431,-0.14167108,0.41486672
11.432,-0.26293808,0.35078293
11.433,-0.35846683,0.25236204
11.434,-0.41890639,0.12923822
11.435,-0.43834046,-0.0065363408
11.436,-0.41486669,-0.14167108
11.437,-0.3507829,-0.26293805
11.438,-0.25236204,-0.35846683
11.439,-0.12923822,-0.41890639
11.44,0.0065363473,-0.43834046
11.441,0.14167109,-0.41486672
11.442,0.26293808,-0.3507829
11.443,0.35846683,-0.25236204
11.444,0.41890639,-0.12923822
11.445,0.43834046,0.0065363473
11.446,0.41486672,0.14167109
11.447,0.3507829,0.26293808
11.448,0.25236204,0.35846683
11.449,0.12923822,0.41890639
11.45,-0.0065363417,0.43834046
11.451,-0.14167108,0.41486672
11.452,-0.26293808,0.35078293
11.453,-0.35846683,0.25236204
11.454,-0.41890639,0.12923822
11.455,-0.43834046,-0.0065363399
11.456,-0.41486672,-0.14167108
11.457,-0.3507829,-0.26293805
11.458,-0.25236204,-0.35846683
11.459,-0.12923822,-0.41890639
11.46,0.0065363464,-0.43834046
11.461,0.14167109,-0.41486672
11.462,0.26293808,-0.3507829
11.463,0.35846683,-0.25236204
11.464,0.41890639,-0.12923822
11.465,0.43834046,0.0065363478
11.466,0.41486672,0.14167109
11.467,0.3507829,0.26293808
11.468,0.25236204,0.35846683
11.469,0.12923822,0.41890639
11.47,-0.0065363431,0.43834046
11.471,-0.14167108,0.41486672
11.472,-0.26293808,0.35078293
11.473,-0.35846683,0.25236204
11.474,-0.41890639,0.12923822
11.475,-0.43834046,-0.0065363394
11.476,-0.41486672,-0.14167108
11.477,-0.3507829,-0.26293805
11.478,-0.25236204,-0.35846683
11.479,-0.12923822,-0.41890639
11.48,0.0065363455,-0.43834046
11.481,0.14167108,-0.41486669
11.482,0.26293808,-0.3507829
11.483,0.35846683,-0.25236204
11.484,0.41890639,-0.12923822
11.485,0.43834046,0.0065363473
11.486,0.41486672,0.14167109
11.487,0.3507829,0.26293808
11.488,0.25236204,0.35846683
11.489,0.12923822,0.41890639
11.49,-0.0065363445,0.43834046
11.491,-0.14167108,0.41486672
11.492,-0.26293808,0.35078293
11.493,-0.35846686,0.25236204
11.494,-0.41890639,0.12923822
11.495,-0.43834046,-0.0065363389
11.496,-0.41486672,-0.14167108
11.497,-0.3507829,-0.26293805
11.498,-0.25236204,-0.35846683
11.499,-0.12923822,-0.41890639
11.5,0.0065363441,-0.43834046
11.501,0.14167108,-0.41486669
11.502,0.26293808,-0.3507829
11.503,0.35846683,-0.25236204
11.504,0.41890639,-0.12923822
11.505,0.43834046,0.0065363473
11.506,0.41486672,0.14167109
11.507,0.3507829,0.26293808
11.508,0.25236204,0.35846683
11.509,0.12923822,0.41890639
11.51,-0.0065363455,0.43834046
11.511,-0.14167108,0.41486672
11.512,-0.26293808,0.3507829
11.513,-0.35846686,0.25236204
11.514,-0.41890639,0.12923822
11.515,-0.43834046,-0.0065363389
11.516,-0.41486672,-0.14167108
11.517,-0.3507829,-0.26293805
11.518,-0.25236204,-0.35846683
11.519,-0.12923822,-0.41890639
11.52,0.0065363427,-0.43834046
11.521,0.14167108,-0.41486669
11.522,0.26293805,-0.3507829
11.523,0.35846683,-0.25236204
11.524,0.41890639,-0.12923822
11.525,0.43834046,0.0065363464
11.526,0.41486672,0.14167109
11.527,0.3507829,0.26293808
11.528,0.25236204,0.35846683
11.529,0.12923822,0.41890639
11.53,-0.0065363464,0.43834046
11.531,-0.14167109,0.41486672
11.532,-0.26293808,0.3507829
11.533,-0.35846683,0.25236204
11.534,-0.41890639,0.12923822
11.535,-0.43834046,-0.0065363394
11.536,-0.41486672,-0.14167108
11.537,-0.35078293,-0.26293805
11.538,-0.25236204,-0.35846683
11.539,-0.12923822,-0.41890639
11.54,0.0065363417,-0.43834046
11.541,0.14167108,-0.41486669
11.542,0.26293805,-0.3507829
11.543,0.35846683,-0.25236204
11.544,0.41890639,-0.12923822
11.545,0.43834046,0.0065363459
11.546,0.41486672,0.14167109
11.547,0.3507829,0.26293808
11.548,0.25236204,0.35846683
11.549,0.12923822,0.41890639
11.55,-0.0065363473,0.43834046
11.551,-0.14167109,0.41486672
11.552,-0.26293808,0.3507829
11.553,-0.35846683,0.25236204
11.554,-0.41890639,0.12923822
11.555,-0.43834046,-0.0065363399
11.556,-0.41486672,-0.14167108
11.557,-0.35078293,-0.26293808
11.558,-0.25236204,-0.35846683
11.559,-0.12923822,-0.41890639
11.56,0.0065363403,-0.43834046
11.561,0.14167108,-0.41486669
11.562,0.26293805,-0.3507829
11.563,0.35846683,-0.25236204
11.564,0.41890639,-0.12923822
11.565,0.43834046,0.0065363445
11.566,0.41486672,0.14167109
11.567,0.3507829,0.26293808
11.568,0.25236204,0.35846683
11.569,0.12923822,0.41890639
11.57,-0.0065363478,0.43834046
11.571,-0.14167109,0.41486672
11.572,-0.26293808,0.3507829
11.573,-0.35846683,0.25236204
11.574,-0.41890639,0.12923822
11.575,-0.43834046,-0.0065363408
11.576,-0.41486672,-0.14167108
11.577,-0.35078293,-0.26293808
11.578,-0.25236204,-0.35846683
11.579,-0.12923822,-0.41890639
11.58,0.0065363394,-0.43834046
11.581,0.14167108,-0.41486672
11.582,0.26293805,-0.3507829
11.583,0.35846683,-0.25236204
11.584,0.41890639,-0.12923822
11.585,0.43834046,0.0065363441
11.586,0.41486672,0.14167109
11.587,0.3507829,0.26293808
11.588,0.25236204,0.35846683
11.589,0.12923822,0.41890639
11.59,-0.0065363483,0.43834046
11.591,-0.14167109,0.41486672
11.592,-0.26293808,0.3507829
11.593,-0.35846683,0.25236204
11.594,-0.41890639,0.12923822
11.595,-0.43834046,-0.0065363427
11.596,-0.41486672,-0.14167108
11.597,-0.35078293,-0.26293808
11.598,-0.25236204,-0.35846683
11.599,-0.12923822,-0.41890639
11.6,0.0065363389,-0.43834046
11.601,0.14167108,-0.41486672
11.602,0.26293805,-0.3507829
11.603,0.35846683,-0.25236204
11.604,0.41890639,-0.12923822
11.605,0.43834046,0.0065363436
11.606,0.41486672,0.14167108
11.607,0.3507829,0.26293808
11.608,0.25236204,0.35846683
11.609,0.12923822,0.41890639
11.61,-0.0065363478,0.43834046
11.611,-0.14167109,0.41486672
11.612,-0.26293808,0.3507829
11.613,-0.35846683,0.25236204
11.614,-0.41890639,0.12923822
11.615,-0.43834046,-0.0065363441
11.616,-0.41486672,-0.14167109
11.617,-0.35078293,-0.26293808
11.618,-0.25236204,-0.35846686
11.619,-0.12923822,-0.41890639
11.62,0.0065363385,-0.43834046
11.621,0.14167108,-0.41486672
11.622,0.26293805,-0.3507829
11.623,0.35846683,-0.25236204
11.624,0.41890639,-0.12923822
11.625,0.43834046,0.0065363427
11.626,0.41486672,0.14167108
11.627,0.3507829,0.26293808
11.628,0.25236204,0.35846683
11.629,0.12923822,0.41890639
11.63,-0.0065363478,0.43834046
11.631,-0.14167109,0.41486672
11.632,-0.26293808,0.3507829
11.633,-0.35846683,0.25236204
11.634,-0.41890639,0.12923822
11.635,-0.43834046,-0.0065363455
11.636,-0.41486672,-0.14167109
11.637,-0.35078293,-0.26293808
11.638,-0.25236204,-0.35846686
11.639,-0.12923822,-0.41890639
11.64,0.0065363385,-0.43834046
11.641,0.14167108,-0.41486672
11.642,0.26293805,-0.3507829
11.643,0.35846683,-0.25236204
11.644,0.41890639,-0.12923822
11.645,0.43834046,0.0065363417
11.646,0.41486672,0.14167108
11.647,0.3507829,0.26293808
11.648,0.25236204,0.35846683
11.649,0.12923822,0.41890639
11.65,-0.0065363469,0.43834046
11.651,-0.14167109,0.41486672
11.652,-0.26293808,0.3507829
11.653,-0.35846683,0.25236204
11.654,-0.41890639,0.12923822
11.655,-0.43834046,-0.0065363469
11.656,-0.41486672,-0.14167109
11.657,-0.35078293,-0.26293808
11.658,-0.25236204,-0.35846686
11.659,-0.12923822,-0.41890639
11.66,0.0065363389,-0.43834046
11.661,0.14167108,-0.41486672
11.662,0.26293805,-0.3507829
11.663,0.35846683,-0.25236204
11.664,0.41890639,-0.12923822
11.665,0.43834046,0.0065363408
11.666,0.41486669,0.14167108
11.667,0.3507829,0.26293805
11.668,0.25236204,0.35846683
11.669,0.12923822,0.41890639
11.67,-0.0065363464,0.43834046
11.671,-0.14167109,0.41486672
11.672,-0.26293808,0.3507829
11.673,-0.35846683,0.25236204
11.674,-0.41890639,0.12923822
11.675,-0.43834046,-0.0065363478
11.676,-0.41486672,-0.14167109
11.677,-0.35078293,-0.26293808
11.678,-0.25236204,-0.35846686
11.679,-0.12923822,-0.41890639
11.68,0.0065363394,-0.43834046
11.681,0.14167108,-0.41486672
11.682,0.26293805,-0.35078293
11.683,0.35846683,-0.25236204
11.684,0.41890639,-0.12923822
11.685,0.43834046,0.0065363399
11.686,0.41486669,0.14167108
11.687,0.3507829,0.26293805
11.688,0.25236204,0.35846683
11.689,0.12923822,0.41890639
11.69,-0.006536345,0.43834046
11.691,-0.14167109,0.41486672
11.692,-0.26293808,0.3507829
11.693,-0.35846683,0.25236204
11.694,-0.41890639,0.12923822
11.695,-0.43834046,-0.0065363487
11.696,-0.41486672,-0.14167109
11.697,-0.3507829,-0.26293808
11.698,-0.25236204,-0.35846686
11.699,-0.12923822,-0.41890639
11.7,0.0065363399,-0.43834046
11.701,0.14167108,-0.41486672
11.702,0.26293808,-0.35078293
11.703,0.35846683,-0.25236204
11.704,0.41890639,-0.12923822
11.705,0.43834046,0.0065363389
11.706,0.41486672,0.14167108
11.707,0.3507829,0.26293805
11.708,0.25236204,0.35846683
11.709,0.12923822,0.41890639
11.71,-0.0065363441,0.43834046
11.711,-0.14167108,0.41486672
11.712,-0.26293808,0.3507829
11.713,-0.35846683,0.25236204
11.714,-0.41890639,0.12923822
11.715,-0.43834046,-0.0065363492
11.716,-0.41486672,-0.14167109
11.717,-0.3507829,-0.26293808
11.718,-0.25236204,-0.35846686
11.719,-0.12923822,-0.41890639
11.72,0.0065363413,-0.43834046
11.721,0.14167108,-0.41486672
11.722,0.26293808,-0.35078293
11.723,0.35846683,-0.25236204
11.724,0.41890639,-0.12923822
11.725,0.43834046,0.0065363385
11.726,0.41486672,0.14167108
11.727,0.3507829,0.26293805
11.728,0.25236204,0.35846683
11.729,0.12923822,0.41890639
11.73,-0.0065363427,0.43834046
11.731,-0.14167108,0.41486672
11.732,-0.26293808,0.3507829
11.733,-0.35846683,0.25236204
11.734,-0.41890639,0.12923822
11.735,-0.43834046,-0.0065363492
11.736,-0.41486672,-0.14167109
11.737,-0.3507829,-0.26293808
11.738,-0.25236204,-0.35846686
11.739,-0.12923822,-0.41890639
11.74,0.0065363422,-0.43834046
11.741,0.14167108,-0.41486672
11.742,0.26293808,-0.35078293
11.743,0.35846683,-0.25236204
11.744,0.41890639,-0.12923822
11.745,0.43834046,0.0065363385
11.746,0.41486672,0.14167108
11.747,0.3507829,0.26293805
11.748,0.25236204,0.35846683
11.749,0.12923822,0.41890639
11.75,-0.0065363417,0.43834046
11.751,-0.14167108,0.41486672
11.752,-0.26293808,0.3507829
11.753,-0.35846683,0.25236204
11.754,-0.41890639,0.12923822
11.755,-0.43834046,-0.0065363487
11.756,-0.41486669,-0.14167109
11.757,-0.3507829,-0.26293808
11.758,-0.25236204,-0.35846683
11.759,-0.12923822,-0.41890639
11.76,0.0065363436,-0.43834046
11.761,0.14167109,-0.41486672
11.762,0.26293808,-0.35078293
11.763,0.35846683,-0.25236204
11.764,0.41890639,-0.12923822
11.765,0.43834046,0.0065363385
11.766,0.41486672,0.14167108
11.767,0.3507829,0.26293805
11.768,0.25236204,0.35846683
11.769,0.12923822,0.41890639
11.77,-0.0065363413,0.43834046
11.771,-0.14167108,0.41486672
11.772,-0.26293808,0.3507829
11.773,-0.35846683,0.25236204
11.774,-0.41890639,0.12923822
11.775,-0.43834046,-0.0065363483
11.776,-0.41486669,-0.14167109
11.777,-0.3507829,-0.26293808
11.778,-0.25236204,-0.35846683
11.779,-0.12923822,-0.41890639
11.78,0.0065363455,-0.43834046
11.781,0.14167109,-0.41486672
11.782,0.26293808,-0.35078293
11.783,0.35846686,-0.25236204
11.784,0.41890639,-0.12923822
11.785,0.43834046,0.0065363385
11.786,0.41486672,0.14167108
11.787,0.3507829,0.26293805
11.788,0.25236204,0.35846683
11.789,0.12923822,0.41890639
11.79,-0.0065363408,0.43834046
11.791,-0.14167108,0.41486672
11.792,-0.26293808,0.3507829
11.793,-0.35846683,0.25236204
11.794,-0.41890639,0.12923822
11.795,-0.43834046,-0.0065363478
11.796,-0.41486669,-0.14167109
11.797,-0.3507829,-0.26293808
11.798,-0.25236204,-0.35846683
11.799,-0.12923822,-0.41890639
11.8,0.0065363473,-0.43834046
11.801,0.14167109,-0.41486672
11.802,0.26293808,-0.35078293
11.803,0.35846686,-0.25236204
11.804,0.41890639,-0.12923822
11.805,0.43834046,0.0065363394
11.806,0.41486672,0.14167108
11.807,0.3507829,0.26293805
11.808,0.25236204,0.35846683
11.809,0.12923822,0.41890639
11.81,-0.0065363403,0.43834046
11.811,-0.14167108,0.41486672
11.812,-0.26293805,0.3507829
11.813,-0.35846683,0.25236204
11.814,-0.41890639,0.12923822
11.815,-0.43834046,-0.0065363469
11.816,-0.41486669,-0.14167109
11.817,-0.3507829,-0.26293808
11.818,-0.25236204,-0.35846683
11.819,-0.12923822,-0.41890639
11.82,0.0065363483,-0.43834046
11.821,0.14167109,-0.41486672
11.822,0.26293808,-0.35078293
11.823,0.35846686,-0.25236204
11.824,0.41890639,-0.12923822
11.825,0.43834046,0.0065363399
11.826,0.41486672,0.14167108
11.827,0.3507829,0.26293805
11.828,0.25236204,0.35846683
11.829,0.12923822,0.41890639
11.83,-0.0065363399,0.43834046
11.831,-0.14167108,0.41486672
11.832,-0.26293805,0.3507829
11.833,-0.35846683,0.25236204
11.834,-0.41890639,0.12923822
11.835,-0.43834046,-0.0065363455
11.836,-0.41486669,-0.14167109
11.837,-0.3507829,-0.26293808
11.838,-0.25236204,-0.35846683
11.839,-0.12923822,-0.41890639
11.84,0.0065363492,-0.43834046
11.841,0.14167109,-0.41486672
11.842,0.26293808,-0.3507829
11.843,0.35846686,-0.25236204
11.844,0.41890639,-0.12923822
11.845,0.43834046,0.0065363413
11.846,0.41486672,0.14167108
11.847,0.35078293,0.26293805
11.848,0.25236204,0.35846683
11.849,0.12923822,0.41890639
11.85,-0.0065363394,0.43834046
11.851,-0.14167108,0.41486672
11.852,-0.26293805,0.3507829
11.853,-0.35846683,0.25236204
11.854,-0.41890639,0.12923822
11.855,-0.43834046,-0.0065363445
11.856,-0.41486669,-0.14167108
11.857,-0.3507829,-0.26293808
11.858,-0.25236204,-0.35846683
11.859,-0.12923822,-0.41890639
11.86,0.0065363492,-0.43834046
11.861,0.14167109,-0.41486672
11.862,0.26293808,-0.3507829
11.863,0.35846686,-0.25236204
11.864,0.41890639,-0.12923822
11.865,0.43834046,0.0065363422
11.866,0.41486672,0.14167108
11.867,0.35078293,0.26293808
11.868,0.25236204,0.35846683
11.869,0.12923822,0.41890639
11.87,-0.0065363394,0.43834046
11.871,-0.14167108,0.41486672
11.872,-0.26293805,0.3507829
11.873,-0.35846683,0.25236204
11.874,-0.41890639,0.12923822
11.875,-0.43834046,-0.0065363431
11.876,-0.41486672,-0.14167108
11.877,-0.3507829,-0.26293808
11.878,-0.25236204,-0.35846683
11.879,-0.12923822,-0.41890639
11.88,0.0065363492,-0.43834046
11.881,0.14167109,-0.41486669
11.882,0.26293808,-0.3507829
11.883,0.35846686,-0.25236204
11.884,0.41890639,-0.12923822
11.885,0.43834046,0.0065363431
11.886,0.41486672,0.14167108
11.887,0.35078293,0.26293808
11.888,0.25236204,0.35846683
11.889,0.12923822,0.41890639
11.89,-0.0065363394,0.43834046
11.891,-0.14167108,0.41486672
11.892,-0.26293805,0.3507829
11.893,-0.35846683,0.25236204
11.894,-0.41890639,0.12923822
11.895,-0.43834046,-0.0065363417
11.896,-0.41486672,-0.14167108
11.897,-0.3507829,-0.26293805
11.898,-0.25236204,-0.35846683
11.899,-0.12923822,-0.41890639
11.9,0.0065363487,-0.43834046
11.901,0.14167109,-0.41486669
11.902,0.26293808,-0.3507829
11.903,0.35846683,-0.25236204
11.904,0.41890639,-0.12923822
11.905,0.43834046,0.0065363441
11.906,0.41486672,0.14167109
11.907,0.35078293,0.26293808
11.908,0.25236204,0.35846683
11.909,0.12923822,0.41890639
11.91,-0.0065363399,0.43834046
11.911,-0.14167108,0.41486672
11.912,-0.26293805,0.3507829
11.913,-0.35846683,0.25236204
11.914,-0.41890639,0.12923822
11.915,-0.43834046,-0.0065363408
11.916,-0.41486672,-0.14167108
11.917,-0.3507829,-0.26293805
11.918,-0.25236204,-0.35846683
11.919,-0.12923822,-0.41890639
11.92,0.0065363483,-0.43834046
11.921,0.14167109,-0.41486669
11.922,0.26293808,-0.3507829
11.923,0.35846683,-0.25236204
11.924,0.41890639,-0.12923822
11.925,0.43834046,0.006536345
11.926,0.41486672,0.14167109
11.927,0.35078293,0.26293808
11.928,0.25236204,0.35846683
11.929,0.12923822,0.41890639
11.93,-0.0065363403,0.43834046
11.931,-0.14167108,0.41486672
11.932,-0.26293805,0.3507829
11.933,-0.35846683,0.25236204
11.934,-0.41890639,0.12923822
11.935,-0.43834046,-0.0065363399
11.936,-0.41486672,-0.14167108
11.937,-0.3507829,-0.26293805
11.938,-0.25236204,-0.35846683
11.939,-0.12923822,-0.41890639
11.94,0.0065363473,-0.43834046
11.941,0.14167109,-0.41486669
11.942,0.26293808,-0.3507829
11.943,0.35846683,-0.25236204
11.944,0.41890639,-0.12923822
11.945,0.43834046,0.0065363469
11.946,0.41486672,0.14167109
11.947,0.35078293,0.26293808
11.948,0.25236204,0.35846686
11.949,0.12923822,0.41890639
11.95,-0.0065363413,0.43834046
11.951,-0.14167108,0.41486672
11.952,-0.26293805,0.3507829
11.953,-0.35846683,0.25236204
11.954,-0.41890639,0.12923822
11.955,-0.43834046,-0.0065363399
11.956,-0.41486672,-0.14167108
11.957,-0.3507829,-0.26293805
11.958,-0.25236204,-0.35846683
11.959,-0.12923822,-0.41890639
11.96,0.0065363459,-0.43834046
11.961,0.14167108,-0.41486669
11.962,0.26293808,-0.3507829
11.963,0.35846683,-0.25236204
11.964,0.41890639,-0.12923822
11.965,0.43834046,0.0065363478
11.966,0.41486672,0.14167109
11.967,0.35078293,0.26293808
11.968,0.25236204,0.35846686
11.969,0.12923822,0.41890639
11.97,-0.0065363422,0.43834046
11.971,-0.14167108,0.41486672
11.972,-0.26293805,0.3507829
11.973,-0.35846683,0.25236204
11.974,-0.41890639,0.12923822
11.975,-0.43834046,-0.0065363399
11.976,-0.41486672,-0.14167108
11.977,-0.3507829,-0.26293805
11.978,-0.25236204,-0.35846683
11.979,-0.12923822,-0.41890639
11.98,0.0065363445,-0.43834046
11.981,0.14167108,-0.41486669
11.982,0.26293805,-0.3507829
11.983,0.35846683,-0.25236204
11.984,0.41890639,-0.12923822
11.985,0.43834046,0.0065363483
11.986,0.41486672,0.14167109
11.987,0.35078293,0.26293808
11.988,0.25236204,0.35846686
11.989,0.12923822,0.41890639
11.99,-0.0065363431,0.43834046
11.991,-0.14167108,0.41486672
11.992,-0.26293808,0.3507829
11.993,-0.35846683,0.25236204
11.994,-0.41890639,0.12923822
11.995,-0.43834046,-0.0065363403
11.996,-0.41486672,-0.14167108
11.997,-0.35078293,-0.26293808
11.998,-0.25236204,-0.35846683
11.999,-0.12923822,-0.41890639
12,0.0065363431,-0.43834046
12.001,0.14167108,-0.41486669
12.002,0.26293805,-0.3507829
12.003,0.35846683,-0.25236204
12.004,0.41890639,-0.12923822
