"Time","C1.v","C4.v","C5.v","C2.v","C3.v","Transistor1.ct.v","Transistor1.Tr.C.v","Transistor2.ct.v","Transistor2.Tr.C.v"
7.0800001e-09,0.093844205,-4.365437,-0.80441689,2.9489472,-2.6945489e-07,0.094960064,2.9353454,-0.00013500829,4.3649545
7.0819999e-09,0.093437478,-4.367466,-0.80480444,2.9486382,-2.7406855e-07,0.094556652,2.9350445,-0.0001373199,4.3669786
7.0840001e-09,0.093030177,-4.369494,-0.80519235,2.9483309,-2.7875438e-07,0.094152689,2.9347456,-0.0001396677,4.3690014
7.0859998e-09,0.092622302,-4.3715205,-0.80558068,2.9480255,-2.8351329e-07,0.093748182,2.9344482,-0.0001420521,4.3710222
7.088e-09,0.092213862,-4.3735456,-0.80596948,2.9477215,-2.8834614e-07,0.093343131,2.9341528,-0.00014447354,4.3730416
7.0900001e-09,0.091804855,-4.3755689,-0.80635858,2.9474194,-2.9325378e-07,0.092937537,2.9338593,-0.00014693246,4.3750596
7.0919999e-09,0.091395281,-4.3775907,-0.80674815,2.947119,-2.982371e-07,0.092531413,2.9335675,-0.0001494293,4.3770757
7.0940001e-09,0.090985149,-4.3796115,-0.80713809,2.9468205,-3.0329699e-07,0.092124753,2.9332774,-0.00015196449,4.3790903
7.0959998e-09,0.090574458,-4.3816304,-0.80752844,2.9465234,-3.0843427e-07,0.091717564,2.9329891,-0.00015453847,4.3811035
7.098e-09,0.090163209,-4.3836474,-0.80791914,2.9462283,-3.1364985e-07,0.091309845,2.9327028,-0.00015715168,4.3831153
7.1000001e-09,0.089751408,-4.3856635,-0.80831021,2.945935,-3.1894459e-07,0.090901606,2.9324183,-0.00015980456,4.3851247
7.1019999e-09,0.089339055,-4.3876777,-0.80870163,2.9456434,-3.2431939e-07,0.090492837,2.9321356,-0.00016249754,4.3871331
7.1040001e-09,0.088926151,-4.3896904,-0.80909348,2.9453537,-3.2977508e-07,0.090083554,2.9318547,-0.00016523105,4.3891397
7.1059998e-09,0.088512704,-4.3917012,-0.80948567,2.9450657,-3.3531794e-07,0.089673765,2.931576,-0.00016800822,4.3911443
7.108e-09,0.08809872,-4.3937101,-0.80987811,2.9447801,-3.4096311e-07,0.089263476,2.9312994,-0.00017083668,4.3931465
7.1100001e-09,0.087684199,-4.3957176,-0.81027091,2.9444964,-3.4669577e-07,0.088852674,2.9310248,-0.00017370898,4.3951473
7.1119999e-09,0.087269135,-4.3977232,-0.810664,2.9442143,-3.5251705e-07,0.088441379,2.9307523,-0.00017662565,4.3971462
7.1140001e-09,0.086853541,-4.3997269,-0.81105745,2.9439344,-3.5842794e-07,0.088029578,2.9304817,-0.00017958724,4.3991437
7.1159998e-09,0.086437412,-4.4017291,-0.8114512,2.9436564,-3.6442958e-07,0.087617278,2.930213,-0.00018259427,4.4011388
7.118e-09,0.08602076,-4.4037294,-0.81184524,2.9433801,-3.70523e-07,0.087204486,2.9299464,-0.00018564732,4.403132
7.1200001e-09,0.085603572,-4.4057279,-0.81223965,2.9431059,-3.7670932e-07,0.086791202,2.929682,-0.0001887469,4.4051237
7.1219999e-09,0.085185863,-4.4077249,-0.81263429,2.9428339,-3.8298958e-07,0.086377427,2.9294195,-0.00019189354,4.4071131
7.1240001e-09,0.084767632,-4.4097195,-0.81302929,2.9425638,-3.8936486e-07,0.085963175,2.9291592,-0.00019508781,4.4091005
7.1259998e-09,0.084348887,-4.4117126,-0.81342453,2.9422956,-3.9583625e-07,0.085548431,2.9289007,-0.00019833022,4.4110861
7.128e-09,0.083929621,-4.4137039,-0.81382012,2.9420292,-4.0240485e-07,0.085133217,2.9286447,-0.00020162134,4.4130702
7.1300001e-09,0.08350984,-4.4156933,-0.81421596,2.9417651,-4.0907167e-07,0.08471752,2.9283905,-0.00020496167,4.4150515
7.1319999e-09,0.083089553,-4.4176807,-0.81461203,2.9415028,-4.1583786e-07,0.08430136,2.9281385,-0.00020835178,4.4170313
7.1340001e-09,0.082668751,-4.4196663,-0.81500846,2.9412427,-4.2270443e-07,0.083884723,2.9278889,-0.00021179218,4.4190092
7.1359998e-09,0.082247443,-4.4216499,-0.81540507,2.9409847,-4.296725e-07,0.083467618,2.9276412,-0.00021528345,4.4209847
7.138e-09,0.081825636,-4.4236317,-0.81580192,2.9407289,-4.367491e-07,0.083050057,2.9273958,-0.0002188291,4.4229579
7.1400001e-09,0.081403337,-4.4256105,-0.816199,2.9404755,-4.4394116e-07,0.08263205,2.9271529,-0.00022243259,4.4249291
7.1419999e-09,0.080980539,-4.427588,-0.81659627,2.9402242,-4.5124099e-07,0.082213588,2.9269125,-0.00022609008,4.4268975
7.1440001e-09,0.080557242,-4.429563,-0.81699377,2.9399753,-4.5864985e-07,0.081794672,2.9266741,-0.00022980219,4.4288645
7.1459998e-09,0.080133453,-4.4315357,-0.81739151,2.9397283,-4.6616898e-07,0.081375301,2.9264383,-0.00023356955,4.4308286
7.148e-09,0.07970918,-4.433507,-0.81778944,2.9394839,-4.7379964e-07,0.080955498,2.9262047,-0.00023739279,4.4327903
7.1500001e-09,0.079284415,-4.4354753,-0.81818759,2.9392414,-4.8154305e-07,0.08053524,2.9259734,-0.00024127253,4.4347501
7.1519999e-09,0.078859165,-4.4374418,-0.81858593,2.9390013,-4.8940052e-07,0.080114551,2.9257448,-0.0002452094,4.4367075
7.1540001e-09,0.078433439,-4.4394064,-0.81898445,2.9387634,-4.9737321e-07,0.079693429,2.9255183,-0.00024920402,4.4386625
7.1559998e-09,0.078007236,-4.4413686,-0.81938314,2.9385281,-5.0546242e-07,0.079271875,2.9252942,-0.00025325702,4.4406152
7.158e-09,0.077580549,-4.4433284,-0.81978202,2.9382949,-5.1366942e-07,0.078849889,2.9250727,-0.00025736901,4.4425654
7.1600001e-09,0.077153392,-4.4452858,-0.82018107,2.9380639,-5.2199545e-07,0.078427479,2.9248536,-0.00026154064,4.4445138
7.1619999e-09,0.076725766,-4.4472413,-0.8205803,2.9378355,-5.304417e-07,0.078004643,2.9246368,-0.00026577254,4.4464588
7.1640001e-09,0.076297671,-4.449194,-0.82097965,2.9376092,-5.3900948e-07,0.077581391,2.9244227,-0.0002700653,4.4484019
7.1659998e-09,0.075869113,-4.4511447,-0.82137918,2.9373856,-5.4770072e-07,0.077157721,2.924211,-0.0002744199,4.4503427
7.168e-09,0.075440094,-4.4530926,-0.82177877,2.9371645,-5.5652231e-07,0.076733649,2.9240024,-0.00027883984,4.45228
7.1700001e-09,0.07501062,-4.4550376,-0.82217848,2.9369462,-5.6547054e-07,0.076309167,2.9237964,-0.00028332326,4.4542146
7.1719999e-09,0.074580684,-4.4569807,-0.82257825,2.9367304,-5.7454679e-07,0.075884283,2.923593,-0.00028787076,4.4561472
7.1740001e-09,0.074150294,-4.458921,-0.8229782,2.936517,-5.837523e-07,0.075458996,2.9233923,-0.00029248305,4.4580765
7.1759998e-09,0.073719457,-4.4608588,-0.82337821,2.9363062,-5.9308849e-07,0.075033307,2.9231944,-0.00029716082,4.4600034
7.178e-09,0.073288165,-4.4627938,-0.82377833,2.9360983,-6.0255667e-07,0.074607231,2.9229994,-0.00030190471,4.4619274
7.1800001e-09,0.072856434,-4.4647264,-0.82417852,2.9358928,-6.1215815e-07,0.074180752,2.9228067,-0.0003067154,4.4638486
7.1819999e-09,0.072424255,-4.4666562,-0.82457876,2.9356899,-6.2189429e-07,0.073753893,2.9226172,-0.00031159353,4.4657669
7.1840001e-09,0.071991645,-4.4685836,-0.82497913,2.9354897,-6.3176645e-07,0.073326647,2.9224303,-0.00031653984,4.4676824
7.1859998e-09,0.071558587,-4.4705081,-0.82537949,2.9352922,-6.417759e-07,0.072899021,2.9222465,-0.00032155492,4.469595
7.188e-09,0.071125098,-4.4724298,-0.82577997,2.9350975,-6.5192404e-07,0.072471023,2.9220653,-0.00032663948,4.4715047
7.1900002e-09,0.070691176,-4.4743485,-0.82618046,2.9349053,-6.6221219e-07,0.072042644,2.9218869,-0.00033179417,4.4734116
7.1919999e-09,0.070256829,-4.476265,-0.826581,2.934716,-6.7264159e-07,0.071613893,2.9217117,-0.00033701968,4.4753151
7.1940001e-09,0.069822051,-4.4781785,-0.82698154,2.9345295,-6.8321373e-07,0.071184769,2.9215393,-0.00034231669,4.4772162
7.1959998e-09,0.069386847,-4.4800887,-0.82738209,2.9343462,-6.9392831e-07,0.070755288,2.9213703,-0.00034768504,4.4791136
7.198e-09,0.068951227,-4.4819956,-0.82778257,2.9341657,-7.0478757e-07,0.070325449,2.9212043,-0.00035312591,4.4810076
7.2000002e-09,0.068515196,-4.4839001,-0.82818305,2.9339883,-7.1579313e-07,0.069895253,2.9210415,-0.00035864004,4.4828987
7.2019999e-09,0.068078741,-4.4858012,-0.82858354,2.9338138,-7.2694627e-07,0.069464698,2.9208817,-0.00036422815,4.4847865
7.2040001e-09,0.067641877,-4.487699,-0.82898402,2.9336424,-7.3824827e-07,0.069033794,2.9207251,-0.00036989083,4.486671
7.2059998e-09,0.067204602,-4.4895945,-0.82938445,2.9334738,-7.4970052e-07,0.06860254,2.9205716,-0.00037562876,4.4885521
7.208e-09,0.066766918,-4.4914861,-0.82978481,2.9333084,-7.6130425e-07,0.068170942,2.9204216,-0.00038144263,4.4904299
7.2100002e-09,0.066328831,-4.4933748,-0.83018517,2.933146,-7.7306078e-07,0.067739002,2.9202745,-0.00038733304,4.4923048
7.2119999e-09,0.065890342,-4.4952602,-0.83058542,2.9329867,-7.8497152e-07,0.067306727,2.920131,-0.0003933007,4.4941754
7.2140001e-09,0.065451458,-4.4971428,-0.83098567,2.9328306,-7.9703767e-07,0.066874117,2.9199905,-0.00039934623,4.4960432
7.2159998e-09,0.065012172,-4.4990215,-0.83138579,2.9326775,-8.0926054e-07,0.066441178,2.9198537,-0.00040547029,4.4979076
7.218e-09,0.064572498,-4.5008974,-0.8317858,2.9325278,-8.2164149e-07,0.066007912,2.9197199,-0.00041167354,4.4997678
7.2200002e-09,0.06413243,-4.5027695,-0.83218575,2.9323812,-8.3418183e-07,0.065574318,2.9195898,-0.00041795665,4.5016251
7.2219999e-09,0.063691981,-4.5046382,-0.83258551,2.9322383,-8.4687224e-07,0.065140404,2.9194634,-0.00042431493,4.5034781
7.2240001e-09,0.063251145,-4.5065031,-0.83298516,2.9320989,-8.5972221e-07,0.064706169,2.9193406,-0.00043075316,4.5053272
7.2259998e-09,0.062809922,-4.5083647,-0.83338469,2.9319627,-8.7273293e-07,0.064271621,2.9192216,-0.00043727196,4.5071726
7.228e-09,0.062368326,-4.5102224,-0.83378404,2.9318299,-8.8590559e-07,0.063836768,2.919106,-0.00044387186,4.5090141
7.2300002e-09,0.061926354,-4.5120764,-0.83418328,2.9317009,-8.9924134e-07,0.063401595,2.9189942,-0.00045055346,4.5108519
7.2319999e-09,0.061484009,-4.513927,-0.83458233,2.9315753,-9.1274126e-07,0.062966123,2.9188862,-0.00045731736,4.5126858
7.2340001e-09,0.061041292,-4.5157738,-0.8349812,2.931453,-9.2640659e-07,0.062530354,2.9187818,-0.0004641641,4.5145154
7.2359998e-09,0.060598206,-4.5176167,-0.8353799,2.9313345,-9.4023841e-07,0.062094279,2.9186814,-0.00047109424,4.5163412
7.238e-09,0.060154755,-4.5194559,-0.83577836,2.9312196,-9.5423786e-07,0.061657913,2.9185846,-0.00047810841,4.5181627
7.2400002e-09,0.059710942,-4.5212913,-0.83617663,2.9311085,-9.6840608e-07,0.061221253,2.9184918,-0.00048520713,4.5199804
7.2419999e-09,0.059266772,-4.5231228,-0.83657473,2.9310009,-9.8274438e-07,0.060784306,2.9184029,-0.000492391,4.5217938
7.2440001e-09,0.058822241,-4.52495,-0.83697259,2.930897,-9.9725366e-07,0.060347077,2.9183178,-0.00049966056,4.523603
7.2459998e-09,0.058377359,-4.5267739,-0.83737022,2.9307971,-1.0119322e-06,0.05990956,2.9182367,-0.00050701498,4.5254083
7.248e-09,0.057932127,-4.5285926,-0.83776754,2.930701,-1.0267654e-06,0.059471764,2.9181602,-0.00051444682,4.5272083
7.2500002e-09,0.057486549,-4.5304079,-0.83816457,2.930609,-1.0417683e-06,0.059033688,2.9180877,-0.0005219637,4.5290041
7.2519999e-09,0.057040624,-4.5322185,-0.83856136,2.9305208,-1.0569416e-06,0.058595341,2.9180193,-0.00052956596,4.5307956
7.2540001e-09,0.056594353,-4.5340252,-0.83895791,2.9304366,-1.0722864e-06,0.058156721,2.9179552,-0.00053725415,4.5325828
7.2559998e-09,0.056147747,-4.5358272,-0.8393541,2.9303565,-1.0878034e-06,0.057717837,2.9178951,-0.00054502854,4.5343652
7.258e-09,0.055700805,-4.5376253,-0.83974999,2.9302804,-1.1034932e-06,0.057278685,2.9178395,-0.0005528896,4.5361428
7.2600002e-09,0.055253524,-4.5394187,-0.84014559,2.9302084,-1.1193569e-06,0.056839276,2.9177883,-0.00056083768,4.5379157
7.2619999e-09,0.054805916,-4.5412078,-0.84054083,2.9301407,-1.135395e-06,0.05639961,2.9177413,-0.00056887325,4.5396843
7.2640001e-09,0.054357979,-4.5429926,-0.84093577,2.9300771,-1.1516086e-06,0.05595969,2.9176989,-0.00057699665,4.5414476
7.2659998e-09,0.053909715,-4.5447726,-0.84133035,2.9300177,-1.1679982e-06,0.055519518,2.9176607,-0.00058520836,4.5432067
7.268e-09,0.053461131,-4.5465479,-0.84172457,2.9299624,-1.1845649e-06,0.055079099,2.9176273,-0.00059350865,4.5449605
7.2700002e-09,0.053012226,-4.5483189,-0.84211838,2.9299119,-1.2012947e-06,0.05463843,2.9175985,-0.00060189073,4.5467091
7.2719999e-09,0.052563004,-4.5500846,-0.84251183,2.9298656,-1.218188e-06,0.054197509,2.9175746,-0.00061035471,4.5484529
7.2740001e-09,0.05211347,-4.5518456,-0.84290481,2.9298241,-1.2352541e-06,0.053756353,2.9175553,-0.00061890529,4.5501909
7.2759998e-09,0.051663626,-4.5536013,-0.84329742,2.9297869,-1.2524933e-06,0.053314954,2.917541,-0.00062754255,4.5519242
7.278e-09,0.051213469,-4.5553527,-0.84368962,2.9297543,-1.2699059e-06,0.052873321,2.9175315,-0.00063626666,4.5536523
7.2800002e-09,0.050763011,-4.5570984,-0.84408134,2.9297264,-1.2874922e-06,0.052431457,2.9175267,-0.00064507779,4.5553751
7.2819999e-09,0.050312251,-4.5588398,-0.84447265,2.929703,-1.3052525e-06,0.051989362,2.917527,-0.00065397611,4.5570922
7.2840001e-09,0.049861189,-4.5605755,-0.84486347,2.9296844,-1.323187e-06,0.051547043,2.9175322,-0.0006629618,4.558804
7.2859998e-09,0.049409829,-4.5623064,-0.84525383,2.9296706,-1.3412963e-06,0.051104501,2.9175422,-0.00067203498,4.5605106
7.288e-09,0.048958175,-4.5640321,-0.8456437,2.9296615,-1.3595806e-06,0.050661739,2.9175577,-0.00068119576,4.5622115
7.2900002e-09,0.048506234,-4.565752,-0.8460331,2.9296575,-1.37804e-06,0.050218757,2.917578,-0.00069044443,4.5639067
7.2919999e-09,0.048053999,-4.5674672,-0.84642196,2.9296582,-1.396674e-06,0.049775563,2.9176037,-0.00069978047,4.5655961
7.2940001e-09,0.047601484,-4.5691767,-0.84681028,2.9296641,-1.41545e-06,0.049332142,2.9176347,-0.00070918771,4.5672798
7.2959998e-09,0.047148686,-4.5708804,-0.84719807,2.9296751,-1.4343937e-06,0.048888508,2.9176712,-0.00071867887,4.5689573
7.298e-09,0.046695605,-4.5725784,-0.84758532,2.9296913,-1.4535045e-06,0.048444666,2.9177132,-0.00072825386,4.5706291
7.3000002e-09,0.046242252,-4.5742707,-0.84797204,2.9297125,-1.4727823e-06,0.048000615,2.9177606,-0.00073791243,4.5722947
7.3019999e-09,0.04578862,-4.5759578,-0.84835809,2.929739,-1.4922265e-06,0.047556363,2.9178133,-0.00074765435,4.5739546
7.3040001e-09,0.045334719,-4.5776386,-0.84874362,2.9297709,-1.5118368e-06,0.047111906,2.917872,-0.00075747952,4.5756078
7.3059998e-09,0.044880554,-4.5793138,-0.84912854,2.9298081,-1.5316128e-06,0.046667255,2.9179358,-0.00076738774,4.5772552
7.308e-09,0.044426121,-4.5809832,-0.84951288,2.9298506,-1.5515542e-06,0.046222404,2.9180057,-0.00077737879,4.5788965
7.3100002e-09,0.043971423,-4.5826464,-0.84989655,2.9298985,-1.5716606e-06,0.045777362,2.9180813,-0.00078745245,4.5805311
7.3119999e-09,0.043516468,-4.5843034,-0.85027963,2.9299519,-1.5919316e-06,0.045332126,2.9181626,-0.00079760863,4.5821595
7.3140001e-09,0.043061256,-4.5859547,-0.85066205,2.930011,-1.6123669e-06,0.044886705,2.9182498,-0.00080784707,4.5837817
7.3159998e-09,0.042605791,-4.5875998,-0.85104376,2.9300756,-1.6329459e-06,0.044441089,2.9183431,-0.00081815763,4.5853968
7.318e-09,0.042150073,-4.5892382,-0.85142481,2.9301462,-1.6536585e-06,0.043995276,2.9184422,-0.00082853495,4.5870051
7.3200002e-09,0.041694108,-4.5908704,-0.85180515,2.9302225,-1.6745225e-06,0.043549277,2.9185479,-0.00083898823,4.5886068
7.3219999e-09,0.041237902,-4.5924959,-0.85218483,2.9303048,-1.6955369e-06,0.043103095,2.9186594,-0.00084951677,4.5902019
7.3240001e-09,0.04078145,-4.5941153,-0.85256374,2.930393,-1.7167002e-06,0.042656735,2.9187772,-0.00086012,4.5917902
7.3259998e-09,0.040324759,-4.5957279,-0.85294193,2.9304869,-1.7380113e-06,0.042210191,2.9189014,-0.0008707972,4.5933714
7.328e-09,0.039867833,-4.5973339,-0.85331941,2.9305871,-1.7594689e-06,0.041763477,2.9190319,-0.00088154786,4.5949454
7.3300002e-09,0.039410673,-4.5989327,-0.85369611,2.9306931,-1.7810718e-06,0.041316587,2.9191687,-0.00089237123,4.5965123
7.3319999e-09,0.038953282,-4.6005254,-0.85407203,2.9308052,-1.8028186e-06,0.040869523,2.919312,-0.00090326671,4.5980721
7.3340001e-09,0.038495664,-4.6021113,-0.85444719,2.9309237,-1.8247082e-06,0.040422291,2.9194617,-0.00091423374,4.5996251
7.3359998e-09,0.038037822,-4.6036897,-0.85482156,2.9310484,-1.8467392e-06,0.039974894,2.9196184,-0.0009252716,4.6011701
7.338e-09,0.037579756,-4.6052618,-0.85519511,2.9311793,-1.8689104e-06,0.039527331,2.9197812,-0.00093637971,4.6027083
7.3400002e-09,0.037121471,-4.6068263,-0.85556781,2.9313169,-1.8911713e-06,0.03907958,2.9199512,-0.00094753277,4.6042385
7.3419999e-09,0.036662973,-4.6083832,-0.85593969,2.9314611,-1.9135528e-06,0.038631663,2.9201281,-0.00095874612,4.6057611
7.3440001e-09,0.03620426,-4.6099334,-0.85631067,2.9316118,-1.9360562e-06,0.038183581,2.9203119,-0.0009700206,4.607276
7.3459998e-09,0.035745338,-4.6114759,-0.85668081,2.9317689,-1.9586789e-06,0.037735332,2.9205024,-0.00098135497,4.6087832
7.348e-09,0.035286207,-4.6130114,-0.85705012,2.9319329,-1.9814192e-06,0.037286926,2.9207003,-0.00099274819,4.6102829
7.3500002e-09,0.034826871,-4.6145391,-0.85741848,2.9321036,-2.0042744e-06,0.03683836,2.9209051,-0.0010041989,4.6117744
7.3519999e-09,0.034367334,-4.6160593,-0.85778594,2.932281,-2.0272423e-06,0.036389634,2.9211168,-0.001015706,4.6132579
7.3540001e-09,0.0339076,-4.6175718,-0.85815251,2.9324653,-2.0503205e-06,0.035940755,2.9213362,-0.0010272685,4.6147337
7.3559998e-09,0.033447668,-4.6190767,-0.85851812,2.9326565,-2.0735065e-06,0.03549172,2.9215627,-0.001038885,4.6162009
7.358e-09,0.032987546,-4.6205735,-0.85888284,2.9328549,-2.0967982e-06,0.035042536,2.9217963,-0.0010505543,4.6176605
7.3600002e-09,0.032527231,-4.6220627,-0.85924655,2.9330602,-2.1201934e-06,0.034593195,2.9220376,-0.0010622755,4.6191111
7.3619999e-09,0.032066733,-4.6235442,-0.85960931,2.9332728,-2.1436747e-06,0.034143701,2.9222863,-0.0010740398,4.620554
7.3640001e-09,0.031606048,-4.6250172,-0.85997105,2.9334924,-2.167219e-06,0.033694047,2.9225426,-0.0010858357,4.6219878
7.3659998e-09,0.031145182,-4.626482,-0.86033177,2.9337196,-2.190845e-06,0.033244237,2.9228067,-0.0010976726,4.6234131
7.368e-09,0.030684138,-4.6279387,-0.86069149,2.933954,-2.2145482e-06,0.032794278,2.9230785,-0.001109548,4.6248302
7.3700002e-09,0.030222919,-4.6293874,-0.86105019,2.934196,-2.2383242e-06,0.032344166,2.923358,-0.00112146,4.6262383
7.3719999e-09,0.029761527,-4.6308274,-0.86140788,2.9344454,-2.2621687e-06,0.031893905,2.9236453,-0.0011334063,4.6276379
7.3740001e-09,0.029299967,-4.6322589,-0.86176449,2.9347024,-2.286077e-06,0.031443495,2.9239407,-0.0011453845,4.6290283
7.3759998e-09,0.02883824,-4.6336818,-0.86211997,2.9349668,-2.3100445e-06,0.030992938,2.9242439,-0.0011573923,4.6304097
7.378e-09,0.028376348,-4.6350965,-0.86247444,2.9352393,-2.3340663e-06,0.030542232,2.9245553,-0.0011694273,4.6317821
7.3800002e-09,0.027914297,-4.6365023,-0.86282778,2.9355195,-2.3581376e-06,0.030091381,2.924875,-0.0011814872,4.6331453
7.3819999e-09,0.027452087,-4.6378989,-0.86317998,2.9358072,-2.3822536e-06,0.029640382,2.9252026,-0.0011935694,4.6344995
7.3840001e-09,0.026989723,-4.639287,-0.86353111,2.9361033,-2.4064088e-06,0.029189236,2.9255388,-0.0012056713,4.6358442
7.3859998e-09,0.026527205,-4.640666,-0.86388105,2.9364071,-2.4305925e-06,0.028737942,2.9258833,-0.0012177874,4.6371799
7.388e-09,0.026064539,-4.6420364,-0.86422986,2.9367192,-2.4548015e-06,0.0282865,2.9262359,-0.0012299161,4.6385059
7.3900002e-09,0.025601728,-4.6433973,-0.86457753,2.9370391,-2.4790313e-06,0.027834911,2.9265974,-0.0012420553,4.639822
7.3919999e-09,0.025138773,-4.6447492,-0.86492395,2.9373674,-2.5032764e-06,0.027383175,2.9269671,-0.0012542021,4.641129
7.3940001e-09,0.024675678,-4.6460915,-0.86526924,2.9377041,-2.5275306e-06,0.026931291,2.9273458,-0.0012663534,4.642426
7.3959998e-09,0.024212446,-4.6474247,-0.86561328,2.9380491,-2.5517877e-06,0.026479261,2.9277329,-0.0012785064,4.6437135
7.398e-09,0.02374908,-4.6487479,-0.86595607,2.9384024,-2.5760421e-06,0.026027085,2.928129,-0.0012906577,4.6449909
7.4000002e-09,0.023285581,-4.6500621,-0.86629766,2.9387643,-2.600287e-06,0.025574762,2.928534,-0.0013028043,4.6462584
7.4019999e-09,0.022821955,-4.6513667,-0.866638,2.9391346,-2.6245161e-06,0.02512229,2.9289479,-0.0013149432,4.6475158
7.4040001e-09,0.022358201,-4.6526613,-0.86697704,2.9395137,-2.648723e-06,0.024669673,2.9293706,-0.0013270708,4.6487632
7.4059998e-09,0.021894326,-4.6539464,-0.86731482,2.9399016,-2.672901e-06,0.024216905,2.9298027,-0.0013391839,4.6500001
7.408e-09,0.021430332,-4.6552215,-0.86765128,2.9402981,-2.6970442e-06,0.023763992,2.9302437,-0.0013512794,4.651227
7.4100002e-09,0.020966221,-4.6564865,-0.8679865,2.9407036,-2.7211481e-06,0.023310931,2.9306939,-0.0013633554,4.6524434
7.4119999e-09,0.020501995,-4.6577415,-0.86832035,2.9411178,-2.7452036e-06,0.022857722,2.9311533,-0.0013754071,4.6536493
7.4140001e-09,0.020037659,-4.6589866,-0.86865288,2.9415412,-2.7692038e-06,0.022404362,2.931622,-0.0013874311,4.6548448
7.4159998e-09,0.019573214,-4.6602216,-0.86898404,2.9419734,-2.7931417e-06,0.021950854,2.9321003,-0.0013994237,4.6560297
7.418e-09,0.019108662,-4.6614461,-0.86931384,2.9424148,-2.81701e-06,0.021497194,2.9325879,-0.0014113815,4.6572042
7.4200002e-09,0.018644011,-4.6626601,-0.86964226,2.9428656,-2.8408015e-06,0.021043384,2.9330852,-0.0014233008,4.6583676
7.4219999e-09,0.01817926,-4.6638641,-0.86996931,2.9433255,-2.8645086e-06,0.020589422,2.9335918,-0.001435178,4.6595201
7.4240001e-09,0.017714413,-4.6650572,-0.87029493,2.9437947,-2.8881241e-06,0.020135308,2.9341083,-0.0014470092,4.6606617
7.4259998e-09,0.017249471,-4.6662397,-0.87061918,2.9442732,-2.9116402e-06,0.01968104,2.9346347,-0.0014587904,4.6617923
7.428e-09,0.016784439,-4.6674118,-0.87094194,2.9447613,-2.9350495e-06,0.01922662,2.9351707,-0.0014705181,4.6629119
7.4300002e-09,0.016319321,-4.6685729,-0.87126327,2.9452591,-2.9583434e-06,0.018772043,2.9357166,-0.0014821882,4.6640205
7.4319999e-09,0.015854117,-4.6697235,-0.87158316,2.9457662,-2.9815208e-06,0.018317312,2.9362724,-0.0014937996,4.6651177
7.4340001e-09,0.015388831,-4.6708632,-0.87190157,2.9462831,-3.0045721e-06,0.017862428,2.9368382,-0.001505348,4.6662035
7.4359998e-09,0.014923468,-4.6719913,-0.87221855,2.9468095,-3.0274873e-06,0.017407387,2.9374139,-0.0015168283,4.6672783
7.438e-09,0.014458029,-4.6731091,-0.87253398,2.9473457,-3.0502588e-06,0.016952191,2.9379997,-0.0015282364,4.6683416
7.4400002e-09,0.013992515,-4.6742153,-0.87284791,2.947892,-3.0728784e-06,0.016496833,2.9385958,-0.0015395684,4.6693931
7.4419999e-09,0.013526933,-4.6753106,-0.8731603,2.9484479,-3.0953381e-06,0.016041316,2.9392021,-0.0015508203,4.670433
7.4440001e-09,0.013061283,-4.6763945,-0.87347114,2.9490139,-3.1176298e-06,0.01558564,2.9398186,-0.001561988,4.6714616
7.4459998e-09,0.01259557,-4.6774673,-0.87378049,2.94959,-3.1397451e-06,0.015129802,2.9404454,-0.0015730673,4.6724782
7.448e-09,0.012129796,-4.6785283,-0.87408823,2.9501762,-3.1616757e-06,0.0146738,2.9410827,-0.0015840541,4.6734834
7.4500002e-09,0.011663962,-4.6795778,-0.87439436,2.9507725,-3.1834134e-06,0.014217635,2.9417305,-0.0015949442,4.6744761
7.4519999e-09,0.011198075,-4.6806159,-0.87469894,2.9513791,-3.2049495e-06,0.013761304,2.9423888,-0.0016057332,4.6754575
7.4540001e-09,0.010732134,-4.6816421,-0.87500197,2.9519958,-3.2262762e-06,0.013304807,2.9430575,-0.0016164175,4.6764264
7.4560003e-09,0.010266145,-4.6826572,-0.87530333,2.9526229,-3.2473938e-06,0.012848148,2.943737,-0.0016269968,4.6773834
7.4580004e-09,0.0098001081,-4.68366,-0.87560308,2.9532602,-3.2682865e-06,0.01239132,2.944427,-0.0016374635,4.6783285
7.4599997e-09,0.0093340287,-4.6846514,-0.87590116,2.953908,-3.2889466e-06,0.011934325,2.9451277,-0.0016478135,4.6792617
7.4619999e-09,0.0088679083,-4.6856303,-0.87619764,2.9545665,-3.309365e-06,0.011477159,2.9458394,-0.0016580425,4.680182
7.4640001e-09,0.0084017506,-4.6865978,-0.87649238,2.9552352,-3.3295335e-06,0.011019823,2.9465616,-0.0016681463,4.6810904
7.4660003e-09,0.0079355584,-4.6875529,-0.87678552,2.9559147,-3.3494432e-06,0.010562314,2.9472947,-0.0016781205,4.6819863
7.4680004e-09,0.0074693342,-4.6884961,-0.87707692,2.9566047,-3.3690856e-06,0.010104631,2.9480388,-0.0016879606,4.6828699
7.4699997e-09,0.007003081,-4.6894274,-0.87736666,2.9573054,-3.3884519e-06,0.0096467733,2.9487939,-0.0016976624,4.6837411
7.4719999e-09,0.0065368023,-4.6903462,-0.87765467,2.9580171,-3.4075329e-06,0.0091887396,2.9495599,-0.0017072214,4.6845994
7.4740001e-09,0.0060705007,-4.6912527,-0.87794095,2.9587393,-3.4263201e-06,0.008730527,2.9503372,-0.001716633,4.6854453
