"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.36489999,0.37110209,-0.2673043
0.36500001,0.36828145,-0.27147529
0.3651,0.36541229,-0.27561599
0.36520001,0.36249492,-0.27972588
0.3653,0.35952961,-0.28380436
0.36539999,0.35651675,-0.28785089
0.3655,0.35345668,-0.29186484
0.36559999,0.35034972,-0.29584569
0.36570001,0.34719625,-0.29979289
0.36579999,0.34399661,-0.30370584
0.36590001,0.3407512,-0.30758405
0.366,0.33746037,-0.31142694
0.36610001,0.33412454,-0.31523398
0.3662,0.33074406,-0.31900463
0.36629999,0.32731932,-0.32273835
0.3664,0.32385075,-0.32643461
0.36649999,0.3203387,-0.33009288
0.36660001,0.31678364,-0.33371261
0.36669999,0.31318593,-0.33729336
0.36680001,0.30954605,-0.34083453
0.3669,0.30586445,-0.34433568
0.36700001,0.30214152,-0.34779626
0.3671,0.29837772,-0.35121581
0.36719999,0.29457352,-0.35459378
0.3673,0.29072934,-0.35792977
0.36739999,0.28684571,-0.36122319
0.36750001,0.28292304,-0.36447364
0.36759999,0.27896184,-0.36768064
0.36770001,0.27496254,-0.37084365
0.3678,0.27092564,-0.37396228
0.36790001,0.26685166,-0.37703604
0.368,0.26274109,-0.38006446
0.36809999,0.25859442,-0.38304713
0.3682,0.2544122,-0.38598362
0.36829999,0.25019491,-0.38887343
0.36840001,0.24594308,-0.39171618
0.36849999,0.24165726,-0.39451146
0.36860001,0.23733795,-0.39725879
0.3687,0.23298571,-0.39995781
0.36880001,0.22860107,-0.4026081
0.3689,0.22418453,-0.40520921
0.36899999,0.2197367,-0.4077608
0.3691,0.21525811,-0.41026244
0.36919999,0.21074933,-0.4127138
0.36930001,0.20621094,-0.41511446
0.36939999,0.20164351,-0.41746408
0.36950001,0.19704762,-0.41976228
0.3696,0.19242384,-0.42200869
0.36970001,0.18777277,-0.42420301
0.3698,0.18309498,-0.42634484
0.36989999,0.1783911,-0.42843387
0.37,0.17366169,-0.43046975
0.37009999,0.16890736,-0.43245217
0.37020001,0.16412871,-0.4343808
0.37029999,0.15932637,-0.43625534
0.37040001,0.15450095,-0.43807548
0.3705,0.14965308,-0.43984094
0.37059999,0.14478338,-0.44155142
0.3707,0.13989247,-0.44320664
0.37079999,0.13498101,-0.44480634
0.37090001,0.1300496,-0.44635022
0.37099999,0.12509891,-0.44783804
0.37110001,0.12012957,-0.44926956
0.3712,0.11514222,-0.45064452
0.37130001,0.11013748,-0.45196265
0.3714,0.10511603,-0.45322374
0.37149999,0.10007854,-0.45442757
0.3716,0.095025644,-0.45557392
0.37169999,0.08995802,-0.45666263
0.37180001,0.084876336,-0.45769343
0.37189999,0.079781249,-0.45866615
0.37200001,0.074673444,-0.45958063
0.3721,0.069553584,-0.46043667
0.37220001,0.064422347,-0.46123412
0.3723,0.059280418,-0.4619728
0.37239999,0.054128464,-0.46265253
0.3725,0.048967149,-0.4632732
0.37259999,0.04379718,-0.46383464
0.37270001,0.038619243,-0.46433678
0.37279999,0.033434026,-0.46477944
0.37290001,0.028242223,-0.46516252
0.373,0.023044527,-0.4654859
0.37310001,0.01784163,-0.46574953
0.3732,0.012634234,-0.46595329
0.37329999,0.0074230339,-0.46609709
0.3734,0.0022087325,-0.46618089
0.37349999,-0.0030079691,-0.46620461
0.37360001,-0.0082263835,-0.46616817
0.37369999,-0.013445816,-0.46607152
0.37380001,-0.018665548,-0.46591461
0.3739,-0.023884876,-0.46569744
0.37400001,-0.029103089,-0.46541998
0.3741,-0.034319486,-0.4650822
0.37419999,-0.039533354,-0.4646841
0.3743,-0.044743989,-0.46422571
0.37439999,-0.049950682,-0.463707
0.37450001,-0.055152718,-0.46312803
0.37459999,-0.06034939,-0.46248877
0.37470001,-0.065539993,-0.46178931
0.3748,-0.070723824,-0.46102965
0.37490001,-0.075900182,-0.46020982
0.375,-0.081068344,-0.45932993
0.37509999,-0.086227596,-0.45839
0.3752,-0.091377243,-0.45739016
0.37529999,-0.096516572,-0.45633048
0.37540001,-0.10164487,-0.45521104
0.37549999,-0.10676143,-0.45403194
0.37560001,-0.11186554,-0.45279333
0.3757,-0.11695652,-0.45149529
0.37580001,-0.12203363,-0.45013794
0.3759,-0.12709619,-0.44872147
0.37599999,-0.1321435,-0.44724596
0.3761,-0.13717486,-0.44571155
0.37619999,-0.14218956,-0.44411844
0.37630001,-0.14718692,-0.4424668
0.37639999,-0.15216622,-0.4407568
0.37650001,-0.15712677,-0.43898863
0.3766,-0.16206788,-0.43716246
0.37670001,-0.16698886,-0.43527856
0.3768,-0.17188902,-0.43333706
0.37689999,-0.17676768,-0.43133825
0.377,-0.18162413,-0.42928234
0.37709999,-0.18645771,-0.42716956
0.37720001,-0.19126774,-0.4250001
0.37729999,-0.19605353,-0.42277423
0.37740001,-0.20081443,-0.42049226
0.3775,-0.20554973,-0.41815442
0.37760001,-0.21025878,-0.41576099
0.3777,-0.21494091,-0.41331229
0.37779999,-0.21959546,-0.41080856
0.3779,-0.22422175,-0.40825015
0.37799999,-0.22881915,-0.40563738
0.37810001,-0.23338699,-0.40297052
0.37819999,-0.23792461,-0.40024993
0.37830001,-0.24243137,-0.39747596
0.3784,-0.24690664,-0.39464885
0.37850001,-0.25134975,-0.39176902
0.3786,-0.25576007,-0.38883683
0.37869999,-0.26013702,-0.38585263
0.3788,-0.26447988,-0.38281679
0.37889999,-0.2687881,-0.37972972
0.37900001,-0.27306101,-0.3765918
0.37909999,-0.277298,-0.3734034
0.37920001,-0.28149849,-0.37016496
0.3793,-0.28566185,-0.36687687
0.37940001,-0.28978747,-0.36353958
0.3795,-0.29387477,-0.36015347
0.37959999,-0.29792315,-0.35671896
0.37970001,-0.30193198,-0.3532365
0.37979999,-0.30590072,-0.34970659
0.37990001,-0.30982879,-0.34612963
0.38,-0.31371561,-0.34250608
0.38010001,-0.31756058,-0.33883646
0.3802,-0.32136318,-0.33512124
0.38029999,-0.32512283,-0.33136088
0.3804,-0.32883897,-0.32755587
0.38049999,-0.3325111,-0.32370672
0.38060001,-0.33613861,-0.31981397
0.38069999,-0.33972099,-0.31587806
0.38080001,-0.3432577,-0.31189951
0.3809,-0.34674823,-0.30787888
0.38100001,-0.35019204,-0.30381671
0.3811,-0.35358864,-0.29971349
0.38119999,-0.35693753,-0.29556981
0.3813,-0.36023819,-0.29138622
0.38139999,-0.3634901,-0.28716323
0.38150001,-0.36669284,-0.28290147
0.38159999,-0.3698459,-0.2786015
0.38170001,-0.37294877,-0.27426386
0.3818,-0.37600103,-0.26988918
0.38190001,-0.37900218,-0.26547799
0.382,-0.38195178,-0.26103088
0.38209999,-0.38484937,-0.25654849
0.3822,-0.38769451,-0.25203139
0.38229999,-0.39048681,-0.24748023
0.38240001,-0.39322576,-0.24289562
0.38249999,-0.39591101,-0.23827815
0.38260001,-0.39854214,-0.2336285
0.3827,-0.40111873,-0.22894725
0.38280001,-0.40364036,-0.22423509
0.3829,-0.40610668,-0.21949263
0.38299999,-0.4085173,-0.21472055
0.3831,-0.41087183,-0.20991947
0.38319999,-0.41316986,-0.20509002
0.38330001,-0.41541108,-0.20023289
0.38339999,-0.41759515,-0.19534877
0.38350001,-0.41972169,-0.19043832
0.3836,-0.42179036,-0.1855022
0.38370001,-0.42380086,-0.18054113
0.3838,-0.42575288,-0.17555577
0.38389999,-0.42764604,-0.17054681
0.384,-0.42948011,-0.16551498
0.38409999,-0.43125477,-0.16046093
0.38420001,-0.43296975,-0.1553854
0.38429999,-0.4346247,-0.15028909
0.38440001,-0.43621939,-0.14517266
0.3845,-0.43775353,-0.14003685
0.38460001,-0.43922693,-0.13488241
0.3847,-0.44063926,-0.12971002
0.38479999,-0.44199035,-0.12452044
0.3849,-0.44327995,-0.11931437
0.38499999,-0.44450784,-0.11409257
0.38510001,-0.44567379,-0.10885577
0.38519999,-0.44677764,-0.10360469
0.38530001,-0.44781917,-0.098340087
0.3854,-0.44879821,-0.093062706
0.38550001,-0.44971451,-0.087773271
0.3856,-0.45056796,-0.082472518
0.38569999,-0.45135841,-0.077161223
0.3858,-0.45208567,-0.07184013
0.38589999,-0.45274964,-0.066510007
0.38600001,-0.45335016,-0.061171599
0.38609999,-0.4538871,-0.055825673
0.38620001,-0.4543604,-0.050472993
0.3863,-0.45476991,-0.045114323
0.38640001,-0.45511556,-0.039750431
0.3865,-0.45539728,-0.034382079
0.38659999,-0.45561492,-0.029010044
0.3867,-0.45576847,-0.023635073
0.38679999,-0.45585784,-0.018257935
0.38690001,-0.45588297,-0.012879413
0.38699999,-0.45584384,-0.0075002825
0.38710001,-0.45574045,-0.0021213193
0.3872,-0.45557272,0.0032567019
0.38730001,-0.45534071,0.0086330045
0.3874,-0.45504436,0.014006812
0.38749999,-0.45468369,0.019377345
0.3876,-0.45425874,0.024743827
0.38769999,-0.45376953,0.030105479
0.38780001,-0.45321611,0.035461523
0.38789999,-0.45259845,0.040811196
0.38800001,-0.45191664,0.04615372
0.3881,-0.45117074,0.05148831
0.38820001,-0.45036083,0.056814186
0.3883,-0.44948703,0.06213057
0.38839999,-0.44854939,0.067436695
0.38850001,-0.447548,0.072731771
0.38859999,-0.44648305,0.078015029
0.38870001,-0.44535455,0.083285697
0.3888,-0.44416273,0.088542998
0.38890001,-0.44290769,0.093786165
0.389,-0.44158959,0.099014416
0.38909999,-0.44020852,0.10422701
0.3892,-0.43876469,0.10942316
0.38929999,-0.4372583,0.1146021
0.38940001,-0.43568951,0.11976307
0.38949999,-0.43405852,0.1249053
0.38960001,-0.43236554,0.13002804
0.3897,-0.43061081,0.13513052
0.38980001,-0.42879453,0.140212
0.3899,-0.42691693,0.1452717
0.38999999,-0.42497829,0.15030888
0.3901,-0.42297885,0.15532279
0.39019999,-0.42091885,0.1603127
0.39030001,-0.41879851,0.16527784
0.39039999,-0.41661817,0.1702175
0.39050001,-0.41437811,0.1751309
0.3906,-0.41207862,0.18001735
0.39070001,-0.40972003,0.18487608
0.3908,-0.40730265,0.1897064
0.39089999,-0.40482679,0.19450755
0.391,-0.40229282,0.19927882
0.39109999,-0.39970106,0.20401949
0.39120001,-0.39705187,0.20872885
0.39129999,-0.39434561,0.21340621
0.39140001,-0.39158267,0.21805082
0.3915,-0.38876337,0.222662
0.39160001,-0.3858881,0.22723906
0.3917,-0.38295731,0.2317813
0.39179999,-0.37997136,0.23628804
0.3919,-0.37693071,0.24075857
0.39199999,-0.37383574,0.24519223
0.39210001,-0.37068695,0.24958836
0.39219999,-0.36748469,0.25394624
0.39230001,-0.3642295,0.25826526
0.3924,-0.3609218,0.26254472
0.39250001,-0.35756204,0.26678401
0.3926,-0.35415071,0.27098244
0.39269999,-0.35068825,0.27513936
0.3928,-0.34717518,0.27925414
0.39289999,-0.34361199,0.28332618
0.39300001,-0.3399992,0.28735483
0.39309999,-0.3363373,0.29133946
0.39320001,-0.33262685,0.29527944
0.3933,-0.32886836,0.29917419
0.39340001,-0.32506239,0.30302313
0.3935,-0.32120949,0.30682561
0.39359999,-0.31731018,0.31058106
0.3937,-0.31336504,0.31428891
0.39379999,-0.30937463,0.31794858
0.39390001,-0.30533952,0.32155946
0.39399999,-0.30126026,0.32512102
0.39410001,-0.29713747,0.32863271
0.3942,-0.29297179,0.33209395
0.39430001,-0.28876376,0.3355042
0.3944,-0.28451404,0.33886296
0.39449999,-0.28022325,0.34216967
0.3946,-0.27589199,0.34542382
0.39469999,-0.27152088,0.34862489
0.39480001,-0.26711065,0.3517724
0.39489999,-0.26266184,0.35486579
0.39500001,-0.25817516,0.35790464
0.3951,-0.2536512,0.36088839
0.39520001,-0.24909069,0.36381662
0.3953,-0.24449426,0.36668882
0.39539999,-0.23986262,0.36950457
0.3955,-0.23519646,0.3722634
0.39559999,-0.23049644,0.37496486
0.39570001,-0.22576328,0.37760854
0.39579999,-0.22099766,0.38019401
0.39590001,-0.21620034,0.38272083
0.396,-0.21137197,0.38518858
0.39610001,-0.20651333,0.38759691
0.3962,-0.20162508,0.38994539
0.39629999,-0.19670795,0.39223358
0.3964,-0.19176269,0.39446118
0.39649999,-0.18679003,0.39662781
0.39660001,-0.18179075,0.39873311
0.39669999,-0.17676558,0.40077671
0.39680001,-0.17171527,0.40275833
0.3969,-0.16664058,0.40467757
0.39700001,-0.16154228,0.40653414
0.3971,-0.15642115,0.40832773
0.39719999,-0.15127794,0.41005802
0.3973,-0.14611346,0.41172475
0.39739999,-0.14092843,0.4133276
0.39750001,-0.13572365,0.4148663
0.3976,-0.1304999,0.41634056
0.39770001,-0.12525801,0.41775018
0.3978,-0.11999875,0.41909489
0.39789999,-0.11472293,0.42037445
0.398,-0.10943135,0.42158866
0.39809999,-0.10412482,0.42273724
0.39820001,-0.098804146,0.42382008
0.39829999,-0.093470149,0.4248369
0.39840001,-0.088123634,0.42578757
0.3985,-0.08276543,0.42667189
0.39860001,-0.077396326,0.42748967
0.3987,-0.072017141,0.42824078
0.39879999,-0.066628724,0.42892501
0.3989,-0.061231896,0.4295423
0.39899999,-0.055827495,0.43009251
0.39910001,-0.050416343,0.43057552
0.39919999,-0.044999283,0.43099123
0.39930001,-0.039577149,0.43133953
0.3994,-0.034150779,0.43162036
0.39950001,-0.028721012,0.43183362
0.3996,-0.023288693,0.43197927
0.39969999,-0.017854663,0.43205726
0.3998,-0.012419741,0.43206751
0.39989999,-0.0069847689,0.43200997
0.40000001,-0.0015506081,0.43188465
0.40009999,0.0038818968,0.43169153
0.40020001,0.0093118995,0.43143064
0.4003,0.014738553,0.43110195
0.40040001,0.020161008,0.43070552
0.4005,0.025578421,0.43024135
0.40059999,0.030989937,0.42970949
0.4007,0.036394715,0.42911002
0.40079999,0.041791901,0.42844298
0.40090001,0.047180649,0.42770848
0.40099999,0.052560136,0.4269065
0.40110001,0.057929505,0.42603716
0.4012,0.063287906,0.42510062
0.40130001,0.068634495,0.42409697
0.4014,0.073968433,0.42302635
0.40149999,0.079288863,0.42188889
0.4016,0.084594958,0.42068473
0.40169999,0.089885868,0.41941404
0.40180001,0.09516076,0.41807702
0.40189999,0.1004188,0.41667378
0.40200001,0.10565913,0.41520458
0.4021,0.11088095,0.41366962
0.40220001,0.11608341,0.41206899
0.4023,0.12126571,0.41040301
0.40239999,0.12642699,0.40867189
0.4025,0.13156644,0.40687588
0.40259999,0.13668323,0.40501523
0.40270001,0.14177655,0.40309024
0.40279999,0.14684556,0.40110111
0.40290001,0.15188949,0.39904821
0.403,0.1569075,0.39693177
0.40310001,0.16189878,0.39475214
0.4032,0.16686253,0.39250964
0.40329999,0.17179796,0.39020458
0.4034,0.17670429,0.38783723
0.40349999,0.18158068,0.38540798
0.40360001,0.18642639,0.3829172
0.40369999,0.19124059,0.38036522
0.40380001,0.19602254,0.37775248
0.4039,0.20077144,0.37507936
0.40400001,0.20548651,0.37234622
0.4041,0.21016701,0.36955348
0.40419999,0.21481216,0.36670157
0.4043,0.21942121,0.36379093
0.40439999,0.22399339,0.36082199
0.40450001,0.22852798,0.35779518
0.40459999,0.23302419,0.35471091
0.40470001,0.23748134,0.35156965
0.4048,0.24189867,0.34837195
0.40490001,0.24627544,0.34511822
0.405,0.25061095,0.34180903
0.40509999,0.25490448,0.33844486
0.4052,0.25915533,0.33502617
0.40529999,0.26336277,0.33155358
0.40540001,0.26752615,0.32802755
0.40549999,0.27164471,0.32444862
0.40560001,0.27571782,0.32081741
0.4057,0.2797448,0.31713441
0.40580001,0.28372496,0.31340015
0.4059,0.28765765,0.30961525
0.40599999,0.29154217,0.30578032
0.4061,0.29537791,0.30189592
0.40619999,0.29916424,0.29796267
0.40630001,0.30290049,0.29398116
0.4064,0.30658606,0.28995207
0.40650001,0.31022033,0.28587598
0.4066,0.31380263,0.28175354
0.40669999,0.31733245,0.27758539
0.4068,0.3208091,0.2733722
0.40689999,0.32423204,0.26911461
0.40700001,0.32760069,0.26481324
0.40709999,0.33091441,0.26046881
0.40720001,0.33417273,0.256082
0.4073,0.33737502,0.25165352
0.40740001,0.34052077,0.24718405
0.4075,0.34360942,0.24267431
0.40759999,0.34664044,0.238125
0.4077,0.34961334,0.23353685
0.40779999,0.35252759,0.22891061
0.40790001,0.35538265,0.22424701
0.40799999,0.35817808,0.21954677
0.40810001,0.36091334,0.21481064
0.4082,0.36358798,0.21003933
0.40830001,0.36620149,0.20523363
0.4084,0.36875346,0.20039435
0.40849999,0.37124342,0.19552222
0.4086,0.37367094,0.19061805
0.40869999,0.3760356,0.18568261
0.40880001,0.37833694,0.18071671
0.40889999,0.38057461,0.17572114
0.40900001,0.38274816,0.17069672
0.4091,0.38485724,0.16564424
0.40920001,0.38690144,0.16056454
0.4093,0.38888037,0.15545841
0.40939999,0.39079368,0.15032664
0.4095,0.39264104,0.14517011
0.40959999,0.39442208,0.13998964
0.40970001,0.39613652,0.1347861
0.40979999,0.39778399,0.12956031
0.40990001,0.39936423,0.12431312
0.41,0.40087691,0.1190454
0.41010001,0.40232176,0.11375801
0.4102,0.40369853,0.10845182
0.41029999,0.40500692,0.10312769
0.4104,0.40624669,0.097786494
0.41049999,0.40741757,0.092429087
0.41060001,0.4085193,0.087056324
0.41069999,0.40955174,0.081669115
0.41080001,0.41051462,0.07626836
0.4109,0.41140777,0.070854932
0.41100001,0.412231,0.065429732
0.4111,0.41298416,0.059993658
0.41119999,0.41366705,0.054547604
0.4113,0.41427955,0.049092475
0.41139999,0.41482148,0.043629177
0.41150001,0.41529277,0.038158614
0.41159999,0.41569325,0.0326817
0.41170001,0.41602284,0.027199309
0.4118,0.41628134,0.021712355
0.41190001,0.4164688,0.016221767
0.412,0.41658509,0.010728464
0.41209999,0.41663015,0.0052333619
0.4122,0.41660398,-0.00026262132
0.41229999,0.41650647,-0.0057585649
0.41240001,0.41633767,-0.011253548
0.41249999,0.41609755,-0.016746648
0.41260001,0.41578609,-0.022236941
0.4127,0.41540331,-0.027723504
0.41280001,0.41494924,-0.033205412
0.4129,0.41442388,-0.038681772
0.41299999,0.41382727,-0.044151656
0.4131,0.41315949,-0.049614124
0.41319999,0.4124206,-0.055068254
0.41330001,0.41161072,-0.060513128
0.41339999,0.41072994,-0.065947816
0.41350001,0.40977833,-0.071371399
0.4136,0.40875605,-0.076782957
0.41370001,0.40766323,-0.082181565
0.4138,0.40649998,-0.087566309
0.41389999,0.40526649,-0.092936262
0.414,0.40396294,-0.098290518
0.41409999,0.40258941,-0.10362818
0.41420001,0.40114614,-0.10894833
0.41429999,0.39963335,-0.11425004
0.41440001,0.39805123,-0.11953241
0.4145,0.39640003,-0.12479454
0.41460001,0.39467999,-0.1300355
0.4147,0.39289138,-0.13525441
0.41479999,0.39103442,-0.14045037
0.4149,0.3891094,-0.14562248
0.41499999,0.38711664,-0.15076984
0.41510001,0.38505641,-0.15589157
0.4152,0.38292906,-0.16098677
0.41530001,0.38073477,-0.16605458
0.4154,0.37847394,-0.17109412
0.41549999,0.37614697,-0.17610449
0.4156,0.37375414,-0.18108483
0.41569999,0.3712959,-0.18603428
0.41580001,0.36877257,-0.19095196
0.41589999,0.36618459,-0.19583702
0.41600001,0.3635323,-0.2006886
0.4161,0.36081618,-0.20550586
0.41620001,0.35803664,-0.21028794
0.4163,0.35519409,-0.21503402
0.41639999,0.35228902,-0.21974324
0.4165,0.34932175,-0.2244148
0.41659999,0.34629285,-0.22904783
0.41670001,0.34320283,-0.23364156
0.41679999,0.3400521,-0.23819517
0.41690001,0.33684123,-0.24270782
0.417,0.33357072,-0.24717872
0.41710001,0.33024108,-0.25160709
0.4172,0.32685289,-0.25599214
0.41729999,0.32340664,-0.26033309
0.4174,0.3199029,-0.26462916
0.41749999,0.31634229,-0.26887956
0.41760001,0.31272534,-0.27308354
0.41769999,0.30905253,-0.27724037
0.41780001,0.30532458,-0.28134927
0.4179,0.30154207,-0.28540951
0.41800001,0.29770562,-0.28942034
0.4181,0.29381585,-0.29338107
0.41819999,0.28987342,-0.29729098
0.4183,0.28587896,-0.30114931
0.41839999,0.28183314,-0.30495542
0.41850001,0.27773663,-0.30870861
0.41859999,0.27359009,-0.31240815
0.41870001,0.26939425,-0.31605342
0.4188,0.26514974,-0.31964371
0.41890001,0.26085722,-0.32317832
0.419,0.2565175,-0.32665667
0.41909999,0.25213122,-0.3300781
0.4192,0.24769919,-0.33344197
0.41929999,0.2432221,-0.33674768
0.41940001,0.23870073,-0.33999455
0.41949999,0.23413584,-0.34318206
0.41960001,0.22952817,-0.34630957
0.4197,0.22487852,-0.3493765
0.41980001,0.22018766,-0.35238227
0.4199,0.2154564,-0.35532635
0.41999999,0.21068551,-0.35820815
0.4201,0.20587572,-0.36102706
0.42019999,0.20102794,-0.36378264
0.42030001,0.19614296,-0.36647433
0.42039999,0.19122161,-0.36910158
0.42050001,0.18626474,-0.37166396
0.4206,0.18127319,-0.37416095
0.42070001,0.17624781,-0.37659204
0.4208,0.17118946,-0.37895679
0.42089999,0.16609901,-0.38125473
0.421,0.16097733,-0.38348541
0.42109999,0.1558253,-0.3856484
0.42120001,0.15064378,-0.38774323
0.42129999,0.1454336,-0.38976949
0.42140001,0.14019574,-0.39172679
0.4215,0.13493107,-0.39361477
0.42160001,0.1296405,-0.39543298
0.4217,0.12432496,-0.39718112
0.42179999,0.11898537,-0.39885882
0.4219,0.11362264,-0.4004657
0.42199999,0.10823771,-0.40200144
0.42210001,0.10283151,-0.40346575
0.42219999,0.097404987,-0.40485829
0.42230001,0.091959089,-0.4061788
0.4224,0.086494721,-0.40742692
0.42250001,0.08101283,-0.40860242
0.4226,0.075514391,-0.40970498
0.42269999,0.07000038,-0.41073444
0.4228,0.064471751,-0.4116905
0.42289999,0.058929484,-0.41257301
0.42300001,0.053374544,-0.4133817
0.42309999,0.04780791,-0.41411641
0.42320001,0.042230561,-0.41477692
0.4233,0.036643486,-0.4153631
0.42340001,0.03104767,-0.41587478
0.4235,0.025444102,-0.41631183
0.42359999,0.019833732,-0.41667405
0.4237,0.014217552,-0.41696131
0.42379999,0.0085965786,-0.41717353
0.42390001,0.0029718112,-0.41731066
0.42399999,-0.0026557518,-0.41737261
0.42410001,-0.008285109,-0.41735929
0.4242,-0.013915258,-0.41727063
0.42429999,-0.019545194,-0.41710666
0.4244,-0.025173912,-0.41686729
0.42449999,-0.030800402,-0.41655254
0.42460001,-0.036423657,-0.41616243
0.42469999,-0.042042669,-0.41569692
0.42480001,-0.047656465,-0.41515604
0.4249,-0.053264037,-0.41453978
0.42500001,-0.058864351,-0.41384828
0.4251,-0.064456403,-0.41308156
0.42519999,-0.07003919,-0.41223973
0.4253,-0.075611703,-0.41132286
0.42539999,-0.081172928,-0.4103311
0.42550001,-0.08672186,-0.40926453
0.42559999,-0.092257492,-0.40812331
0.42570001,-0.097778827,-0.40690759
0.4258,-0.10328486,-0.40561751
0.42590001,-0.10877457,-0.4042533
0.426,-0.11424702,-0.40281501
0.42609999,-0.11970117,-0.40130293
0.4262,-0.12513603,-0.39971724
0.42629999,-0.13055062,-0.39805824
0.42640001,-0.13594392,-0.39632609
0.42649999,-0.14131497,-0.39452112
0.42660001,-0.14666276,-0.39264354
0.4267,-0.15198632,-0.39069369
0.42680001,-0.15728466,-0.38867185
0.4269,-0.16255683,-0.38657832
0.42699999,-0.16780183,-0.38441342
0.4271,-0.17301868,-0.38217753
0.42719999,-0.17820647,-0.37987086
0.42730001,-0.18336421,-0.37749383
0.42739999,-0.18849094,-0.37504688
0.42750001,-0.19358571,-0.37253031
0.4276,-0.19864757,-0.3699446
0.42770001,-0.20367557,-0.36729014
0.4278,-0.2086688,-0.36456734
0.42789999,-0.21362628,-0.36177668
0.428,-0.21854714,-0.35891858
0.42809999,-0.2234304,-0.35599354
0.42820001,-0.22827518,-0.35300204
0.42829999,-0.23308057,-0.34994456
0.42840001,-0.23784563,-0.34682146
0.4285,-0.24256951,-0.34363341
0.42860001,-0.24725129,-0.34038088
0.4287,-0.25189009,-0.33706442
0.42879999,-0.25648504,-0.33368462
0.4289,-0.26103523,-0.33024201
0.42899999,-0.26553985,-0.3267372
0.42910001,-0.26999801,-0.32317075
0.42919999,-0.27440888,-0.3195433
0.42930001,-0.27877158,-0.31585544
0.4294,-0.28308532,-0.31210783
0.42950001,-0.28734925,-0.30830106
0.4296,-0.29156253,-0.3044357
0.42969999,-0.29572439,-0.30051249
0.4298,-0.29983398,-0.29653209
0.42989999,-0.30389053,-0.29249519
0.43000001,-0.30789328,-0.2884025
0.43009999,-0.31184143,-0.2842547
0.43020001,-0.31573421,-0.28005251
0.4303,-0.31957084,-0.27579668
0.43040001,-0.32335064,-0.27148795
0.4305,-0.3270728,-0.26712707
0.43059999,-0.33073664,-0.26271477
0.4307,-0.33434141,-0.25825185
0.43079999,-0.33788636,-0.25373897
0.43090001,-0.34137085,-0.24917701
0.43099999,-0.34479418,-0.24456677
0.43110001,-0.34815565,-0.23990904
0.4312,-0.35145462,-0.23520467
0.43130001,-0.3546904,-0.23045446
0.4314,-0.35786238,-0.22565927
0.43149999,-0.3609699,-0.22081995
0.4316,-0.36401236,-0.21593736
0.43169999,-0.36698911,-0.21101235
0.43180001,-0.36989957,-0.20604582
0.43189999,-0.37274313,-0.20103863
0.43200001,-0.37551916,-0.19599158
0.4321,-0.37822717,-0.19090566
0.43220001,-0.38086659,-0.18578176
0.4323,-0.38343683,-0.18062082
0.43239999,-0.38593742,-0.17542374
0.4325,-0.38836783,-0.17019148
0.43259999,-0.39072749,-0.16492496
0.43270001,-0.39301601,-0.15962514
0.43279999,-0.39523283,-0.15429299
0.43290001,-0.39737749,-0.14892946
0.433,-0.39944956,-0.14353552
0.43309999,-0.40144858,-0.13811213
0.4332,-0.40337405,-0.13266021
0.43329999,-0.4052256,-0.12718081
0.43340001,-0.40700287,-0.12167493
0.43349999,-0.40870541,-0.11614357
0.43360001,-0.41033286,-0.11058774
0.4337,-0.41188487,-0.10500845
0.43380001,-0.4133611,-0.099406734
0.4339,-0.41476119,-0.093783602
0.43399999,-0.41608483,-0.0881401
0.4341,-0.4173317,-0.082477264
0.43419999,-0.41850153,-0.076796137
0.43430001,-0.41959396,-0.071097717
0.43439999,-0.42060876,-0.065383039
0.43450001,-0.42154565,-0.059653189
0.4346,-0.42240444,-0.053909235
0.43470001,-0.42318487,-0.048152234
0.4348,-0.42388678,-0.042383254
0.43489999,-0.42450991,-0.036603365
0.435,-0.42505413,-0.030813644
0.43509999,-0.42551926,-0.025015166
0.43520001,-0.42590514,-0.019209012
0.43529999,-0.42621166,-0.013396271
0.43540001,-0.42643866,-0.007578026
0.4355,-0.42658603,-0.001755322
0.43560001,-0.42665359,0.0040707598
0.4357,-0.4266414,0.0098990975
0.43579999,-0.42654932,0.015728598
0.4359,-0.42637733,0.021558167
0.43599999,-0.42612538,0.02738671
0.43610001,-0.42579347,0.033213124
0.43619999,-0.42538157,0.039036315
0.43630001,-0.42488974,0.044855181
0.4364,-0.42431802,0.050668616
0.43650001,-0.42366639,0.056475528
0.4366,-0.42293495,0.062274802
0.43669999,-0.42212367,0.06806539
0.4368,-0.42123267,0.073846184
0.43689999,-0.4202621,0.07961607
0.43700001,-0.41921204,0.085373938
0.43709999,-0.41808268,0.091118701
0.43720001,-0.41687411,0.096849255
0.4373,-0.4155865,0.10256451
0.43740001,-0.41422006,0.10826337
0.4375,-0.41277498,0.11394473
0.43759999,-0.41125149,0.11960752
0.4377,-0.40964976,0.12525064
0.43779999,-0.40797007,0.13087301
0.43790001,-0.40621257,0.13647357
0.43799999,-0.40437758,0.14205122
0.43810001,-0.4024654,0.1476049
0.4382,-0.40047631,0.15313353
0.43830001,-0.39841065,0.15863602
0.4384,-0.39626873,0.1641113
0.43849999,-0.39405093,0.16955835
0.4386,-0.39175758,0.17497607
