"Time","R1.v","R5.v","R50.v","Rdistr.v"
0.00057999999,0.84451503,1.30944,1.6693434,1.5194938
0.000581,0.84831029,1.3219057,1.695532,1.5194938
0.00058200001,0.85210496,1.3343111,1.7157582,1.5194938
0.00058300002,0.85589892,1.3466526,1.7294338,1.5194938
0.00058400002,0.85969216,1.3589265,1.7361733,1.5194938
0.00058499997,0.8634845,1.3711295,1.7358094,1.5194938
0.00058599998,0.86727589,1.3832579,1.7284026,1.5194938
0.00058699999,0.87106633,1.395308,1.7142415,1.5194938
0.000588,0.8748557,1.4072764,1.6938374,1.5194938
0.000589,0.87864387,1.4191597,1.6679101,1.5194938
0.00059000001,0.88243079,1.4309541,1.6373668,1.5194938
0.00059100002,0.8862164,1.4426563,1.6032734,1.5194938
0.00059200003,0.89000058,1.4542627,1.5668205,1.5194938
0.00059299998,0.89378333,1.4657699,1.5292834,1.5194938
0.00059399998,0.89756453,1.4771743,1.4919784,1.5194938
0.00059499999,0.90134406,1.4884727,1.4562174,1.5194938
0.000596,0.90512192,1.4996614,1.4232607,1.5194938
0.00059700001,0.908898,1.5107373,1.3942711,1.5194938
0.00059800001,0.91267216,1.5216968,1.3702708,1.5194938
0.00059900002,0.91644442,1.5325367,1.3521025,1.5194938
0.00060000003,0.92021465,1.5432537,1.3403962,1.5194938
0.00060099998,0.9239828,1.5538443,1.3355438,1.5194938
0.00060199999,0.92774874,1.5643057,1.3376815,1.5194938
0.00060299999,0.93151248,1.5746342,1.346683,1.5194938
0.000604,0.93527383,1.5848269,1.3621609,1.5194938
0.00060500001,0.93903285,1.5948808,1.3834792,1.5194938
0.00060600002,0.94278932,1.6047927,1.4097761,1.5194938
0.00060700002,0.94654328,1.6145595,1.4399953,1.5194938
0.00060799997,0.95029461,1.6241782,1.4729255,1.5194938
0.00060899998,0.95404321,1.633646,1.5072474,1.5194938
0.00060999999,0.957789,1.64296,1.5415856,1.5194938
0.000611,0.961532,1.6521171,1.5745622,1.5194938
0.000612,0.96527201,1.6611148,1.604854,1.5194938
0.00061300001,0.96900904,1.6699504,1.631246,1.5194938
0.00061400002,0.97274297,1.6786209,1.6526817,1.5194938
0.00061500003,0.97647375,1.687124,1.668309,1.5194938
0.00061599998,0.98020124,1.6954571,1.6775159,1.5194938
0.00061699998,0.98392546,1.7036177,1.6799583,1.5194938
0.00061799999,0.98764628,1.7116033,1.6755768,1.5194938
0.000619,0.99136364,1.7194115,1.6646001,1.5194938
0.00062000001,0.99507749,1.7270402,1.6475379,1.5194938
0.00062100001,0.9987877,1.7344871,1.6251606,1.5194938
0.00062200002,1.0024942,1.7417499,1.5984676,1.5194938
0.00062300003,1.006197,1.7488267,1.5686451,1.5194938
0.00062399998,1.0098959,1.7557156,1.537016,1.5194938
0.00062499999,1.0135909,1.7624145,1.5049816,1.5194938
0.00062599999,1.017282,1.7689214,1.473961,1.5194938
0.000627,1.020969,1.7752348,1.445327,1.5194938
0.00062800001,1.0246519,1.781353,1.4203458,1.5194938
0.00062900002,1.0283306,1.7872742,1.4001181,1.5194938
0.00063000002,1.032005,1.7929971,1.3855294,1.5194938
0.00063099997,1.0356749,1.7985201,1.3772084,1.5194938
0.00063199998,1.0393406,1.8038418,1.3754969,1.5194938
0.00063299999,1.0430018,1.8089612,1.3804326,1.5194938
0.000634,1.0466583,1.8138767,1.3917465,1.5194938
0.000635,1.0503103,1.8185877,1.4088737,1.5194938
0.00063600001,1.0539575,1.8230928,1.4309783,1.5194938
0.00063700002,1.0575999,1.8273911,1.456992,1.5194938
0.00063800003,1.0612375,1.8314822,1.4856632,1.5194938
0.00063899998,1.0648701,1.8353648,1.5156158,1.5194938
0.00063999998,1.0684978,1.8390386,1.5454143,1.5194938
0.00064099999,1.0721203,1.8425031,1.5736322,1.5194938
0.000642,1.0757378,1.8457576,1.5989209,1.5194938
0.00064300001,1.07935,1.848802,1.6200751,1.5194938
0.00064400001,1.082957,1.8516358,1.6360918,1.5194938
0.00064500002,1.0865586,1.8542591,1.64622,1.5194938
0.00064599997,1.0901548,1.8566717,1.6499982,1.5194938
0.00064699998,1.0937455,1.8588735,1.6472785,1.5194938
0.00064799999,1.0973306,1.8608649,1.6382345,1.5194938
0.00064899999,1.1009101,1.8626459,1.6233535,1.5194938
0.00065,1.104484,1.864217,1.6034135,1.5194938
0.00065100001,1.1080519,1.8655785,1.5794446,1.5194938
0.00065200002,1.1116141,1.866731,1.5526785,1.5194938
0.00065300002,1.1151704,1.8676752,1.5244855,1.5194938
0.00065399997,1.1187208,1.8684117,1.4963064,1.5194938
0.00065499998,1.122265,1.8689412,1.4695789,1.5194938
0.00065599999,1.1258031,1.869265,1.4456635,1.5194938
0.000657,1.129335,1.8693837,1.4257736,1.5194938
0.000658,1.1328608,1.8692987,1.4109131,1.5194938
0.00065900001,1.1363802,1.8690112,1.401823,1.5194938
0.00066000002,1.1398932,1.8685224,1.3989426,1.5194938
0.00066100003,1.1433997,1.8678337,1.4023863,1.5194938
0.00066199998,1.1468997,1.8669468,1.4119365,1.5194938
0.00066299998,1.1503932,1.8658631,1.4270546,1.5194938
0.00066399999,1.15388,1.8645844,1.446909,1.5194938
0.000665,1.1573601,1.8631126,1.4704185,1.5194938
0.00066600001,1.1608334,1.8614494,1.4963094,1.5194938
0.00066700001,1.1642997,1.8595968,1.5231839,1.5194938
0.00066800002,1.1677592,1.8575571,1.5495943,1.5194938
0.00066899997,1.1712117,1.8553321,1.5741205,1.5194938
0.00066999998,1.1746572,1.8529245,1.5954481,1.5194938
0.00067099999,1.1780956,1.8503363,1.6124384,1.5194938
0.00067199999,1.1815267,1.8475702,1.6241915,1.5194938
0.000673,1.1849506,1.8446286,1.6300952,1.5194938
0.00067400001,1.1883672,1.841514,1.6298594,1.5194938
0.00067500002,1.1917764,1.8382293,1.6235319,1.5194938
0.00067600003,1.1951783,1.8347774,1.6114966,1.5194938
0.00067699997,1.1985725,1.8311608,1.5944521,1.5194938
0.00067799998,1.2019593,1.8273826,1.5733736,1.5194938
0.00067899999,1.2053382,1.8234459,1.5494585,1.5194938
0.00068,1.2087097,1.8193539,1.5240602,1.5194938
0.000681,1.2120733,1.8151096,1.4986117,1.5194938
0.00068200001,1.2154291,1.8107164,1.4745451,1.5194938
0.00068300002,1.2187769,1.8061775,1.4532115,1.5194938
0.00068400003,1.2221169,1.8014964,1.4358035,1.5194938
0.00068499998,1.2254488,1.7966765,1.423288,1.5194938
0.00068599998,1.2287728,1.7917215,1.4163508,1.5194938
0.00068699999,1.2320886,1.7866347,1.4153575,1.5194938
0.000688,1.235396,1.7814201,1.4203316,1.5194938
0.00068900001,1.2386954,1.7760813,1.4309543,1.5194938
0.00069000002,1.2419864,1.7706221,1.4465817,1.5194938
0.00069100002,1.2452689,1.7650464,1.4662824,1.5194938
0.00069199997,1.2485431,1.759358,1.4888911,1.5194938
0.00069299998,1.2518088,1.753561,1.5130767,1.5194938
0.00069399999,1.2550658,1.7476593,1.5374194,1.5194938
0.000695,1.2583144,1.741657,1.5604948,1.5194938
0.000696,1.2615541,1.7355583,1.5809556,1.5194938
0.00069700001,1.2647852,1.7293671,1.5976126,1.5194938
0.00069800002,1.2680074,1.7230879,1.6095041,1.5194938
0.00069900003,1.2712208,1.7167248,1.6159524,1.5194938
0.00069999998,1.2744253,1.710282,1.6166047,1.5194938
0.00070099998,1.2776208,1.7037638,1.6114539,1.5194938
0.00070199999,1.2808073,1.6971748,1.6008382,1.5194938
0.000703,1.2839847,1.6905191,1.5854222,1.5194938
0.00070400001,1.2871529,1.6838012,1.5661557,1.5194938
0.00070500001,1.2903119,1.6770254,1.5442172,1.5194938
0.00070600002,1.2934617,1.6701963,1.5209433,1.5194938
0.00070700003,1.2966021,1.6633183,1.4977467,1.5194938
0.00070799998,1.2997332,1.6563958,1.476032,1.5194938
0.00070899999,1.3028548,1.6494335,1.4571095,1.5194938
0.00070999999,1.305967,1.6424357,1.4421158,1.5194938
0.000711,1.3090695,1.635407,1.4319448,1.5194938
0.00071200001,1.3121625,1.6283518,1.4271929,1.5194938
0.00071300002,1.3152459,1.6212747,1.4281228,1.5194938
0.00071400002,1.3183196,1.6141803,1.4346467,1.5194938
0.00071499997,1.3213834,1.6070731,1.4463335,1.5194938
0.00071599998,1.3244374,1.5999573,1.4624342,1.5194938
0.00071699999,1.3274815,1.5928379,1.4819286,1.5194938
0.000718,1.3305157,1.5857191,1.5035897,1.5194938
0.000719,1.33354,1.5786054,1.5260593,1.5194938
0.00072000001,1.3365542,1.5715013,1.5479325,1.5194938
0.00072100002,1.3395584,1.5644112,1.5678462,1.5194938
0.00072200003,1.3425523,1.5573395,1.584564,1.5194938
0.00072299998,1.345536,1.5502907,1.5970535,1.5194938
0.00072399998,1.3485096,1.5432692,1.6045514,1.5194938
0.00072499999,1.3514727,1.5362792,1.6066114,1.5194938
0.000726,1.3544257,1.529325,1.6031314,1.5194938
0.00072700001,1.3573681,1.5224111,1.5943604,1.5194938
0.00072800001,1.3603001,1.5155414,1.5808823,1.5194938
0.00072900002,1.3632215,1.5087204,1.5635781,1.5194938
0.00073000003,1.3661325,1.5019522,1.54357,1.5194938
0.00073099998,1.3690329,1.4952407,1.5221491,1.5194938
0.00073199999,1.3719225,1.4885901,1.500693,1.5194938
0.00073299999,1.3748014,1.4820044,1.480577,1.5194938
0.000734,1.3776696,1.4754876,1.4630865,1.5194938
0.00073500001,1.3805269,1.4690435,1.4493337,1.5194938
0.00073600002,1.3833735,1.462676,1.4401864,1.5194938
0.00073700002,1.386209,1.456389,1.4362124,1.5194938
0.00073799997,1.3890337,1.4501859,1.4376425,1.5194938
0.00073899998,1.3918474,1.4440706,1.4443562,1.5194938
0.00073999999,1.3946499,1.4380467,1.4558905,1.5194938
0.000741,1.3974414,1.4321176,1.4714698,1.5194938
0.000742,1.4002217,1.4262868,1.4900566,1.5194938
0.00074300001,1.4029908,1.4205577,1.5104207,1.5194938
0.00074400002,1.4057487,1.4149336,1.531219,1.5194938
0.00074500003,1.4084953,1.4094175,1.5510845,1.5194938
0.00074599998,1.4112306,1.4040129,1.5687157,1.5194938
0.00074699998,1.4139544,1.3987225,1.5829622,1.5194938
0.00074799999,1.4166669,1.3935496,1.5929006,1.5194938
0.000749,1.4193678,1.3884969,1.5978957,1.5194938
0.00075000001,1.4220573,1.3835671,1.5976413,1.5194938
0.00075100001,1.4247352,1.3787631,1.5921803,1.5194938
0.00075200002,1.4274014,1.3740873,1.5819017,1.5194938
0.00075299997,1.430056,1.3695426,1.5675139,1.5194938
0.00075399998,1.432699,1.365131,1.5499971,1.5194938
0.00075499999,1.4353302,1.3608551,1.5305376,1.5194938
0.00075599999,1.4379495,1.3567171,1.5104475,1.5194938
0.000757,1.440557,1.3527191,1.4910772,1.5194938
0.00075800001,1.4431527,1.3488631,1.4737242,1.5194938
0.00075900002,1.4457364,1.3451512,1.4595466,1.5194938
0.00076000002,1.4483082,1.341585,1.4494841,1.5194938
0.00076099997,1.450868,1.3381664,1.4441959,1.5194938
0.00076199998,1.4534159,1.3348969,1.4440162,1.5194938
0.00076299999,1.4559515,1.3317783,1.4489323,1.5194938
0.000764,1.458475,1.3288116,1.4585856,1.5194938
0.000765,1.4609864,1.3259985,1.472297,1.5194938
0.00076600001,1.4634856,1.3233401,1.4891132,1.5194938
0.00076700002,1.4659725,1.3208373,1.5078727,1.5194938
0.00076800003,1.4684471,1.3184912,1.5272847,1.5194938
0.00076899998,1.4709095,1.3163028,1.5460185,1.5194938
0.00076999998,1.4733593,1.3142728,1.5627937,1.5194938
0.00077099999,1.4757969,1.3124017,1.5764689,1.5194938
0.000772,1.478222,1.3106903,1.5861192,1.5194938
0.00077300001,1.4806346,1.3091388,1.5910996,1.5194938
0.00077400001,1.4830347,1.3077477,1.5910896,1.5194938
0.00077500002,1.4854223,1.3065171,1.5861133,1.5194938
0.00077599997,1.4877971,1.3054473,1.5765392,1.5194938
0.00077699998,1.4901594,1.3045381,1.5630518,1.5194938
0.00077799999,1.492509,1.3037894,1.5466052,1.5194938
0.00077899999,1.4948459,1.3032011,1.5283562,1.5194938
0.00078,1.4971701,1.3027726,1.5095824,1.5194938
0.00078100001,1.4994814,1.3025038,1.491594,1.5194938
0.00078200002,1.50178,1.302394,1.4756422,1.5194938
0.00078300002,1.5040658,1.3024424,1.462832,1.5194938
0.00078399997,1.5063385,1.3026485,1.4540442,1.5194938
0.00078499998,1.5085984,1.3030112,1.449876,1.5194938
0.00078599999,1.5108454,1.3035296,1.4505976,1.5194938
0.000787,1.5130793,1.3042027,1.4561354,1.5194938
0.000788,1.5153003,1.305029,1.4660772,1.5194938
0.00078900001,1.517508,1.3060076,1.4797016,1.5194938
0.00079000002,1.5197028,1.3071368,1.4960303,1.5194938
0.00079100003,1.5218844,1.3084153,1.5138969,1.5194938
0.00079199998,1.524053,1.3098414,1.5320303,1.5194938
0.00079299998,1.5262083,1.3114134,1.5491446,1.5194938
0.00079399999,1.5283502,1.3131295,1.5640305,1.5194938
0.000795,1.5304791,1.3149879,1.575641,1.5194938
0.00079600001,1.5325946,1.3169864,1.5831656,1.5194938
0.00079700002,1.5346968,1.3191233,1.5860873,1.5194938
0.00079800002,1.5367856,1.321396,1.5842191,1.5194938
0.00079899997,1.5388612,1.3238026,1.5777165,1.5194938
0.00079999998,1.5409231,1.3263404,1.5670658,1.5194938
0.00080099999,1.5429717,1.3290074,1.5530488,1.5194938
0.000802,1.5450069,1.3318007,1.5366856,1.5194938
0.000803,1.5470285,1.3347179,1.5191613,1.5194938
0.00080400001,1.5490367,1.3377562,1.5017409,1.5194938
0.00080500002,1.5510312,1.3409129,1.4856772,1.5194938
0.00080600003,1.5530123,1.3441854,1.4721212,1.5194938
0.00080699997,1.5549796,1.3475703,1.4620394,1.5194938
0.00080799998,1.5569333,1.351065,1.4561439,1.5194938
0.00080899999,1.5588733,1.3546665,1.4548417,1.5194938
0.00081,1.5607997,1.3583714,1.4582067,1.5194938
0.00081100001,1.5627123,1.3621765,1.4659733,1.5194938
0.00081200001,1.5646112,1.366079,1.4775579,1.5194938
0.00081300002,1.5664963,1.3700752,1.4921017,1.5194938
0.00081400003,1.5683676,1.3741618,1.5085331,1.5194938
0.00081499998,1.570225,1.3783356,1.5256469,1.5194938
0.00081599999,1.5720687,1.3825929,1.5421922,1.5194938
0.00081699999,1.5738984,1.3869302,1.5569637,1.5194938
0.000818,1.5757142,1.3913442,1.5688896,1.5194938
0.00081900001,1.5775161,1.395831,1.5771103,1.5194938
0.00082000002,1.5793041,1.400387,1.5810401,1.5194938
0.00082100002,1.5810781,1.4050087,1.58041,1.5194938
0.00082199997,1.5828381,1.4096922,1.5752867,1.5194938
0.00082299998,1.584584,1.4144338,1.5660669,1.5194938
0.00082399999,1.5863159,1.4192297,1.553447,1.5194938
0.000825,1.5880338,1.4240762,1.5383723,1.5194938
0.000826,1.5897375,1.4289694,1.521965,1.5194938
0.00082700001,1.5914272,1.4339052,1.5054425,1.5194938
0.00082800002,1.5931027,1.4388802,1.4900265,1.5194938
0.00082900003,1.594764,1.4438901,1.4768527,1.5194938
0.00082999998,1.5964112,1.4489311,1.4668868,1.5194938
0.00083099998,1.5980443,1.4539994,1.4608537,1.5194938
0.00083199999,1.599663,1.4590909,1.4591841,1.5194938
0.000833,1.6012676,1.4642019,1.4619824,1.5194938
0.00083400001,1.6028578,1.4693283,1.469021,1.5194938
0.00083500001,1.6044339,1.4744661,1.4797572,1.5194938
0.00083600002,1.6059957,1.4796116,1.4933743,1.5194938
0.00083700003,1.607543,1.4847606,1.5088439,1.5194938
0.00083799998,1.6090761,1.4899095,1.5250022,1.5194938
0.00083899999,1.6105949,1.4950542,1.540638,1.5194938
0.00083999999,1.6120993,1.500191,1.5545833,1.5194938
0.000841,1.6135893,1.5053158,1.5658007,1.5194938
0.00084200001,1.6150649,1.5104249,1.5734607,1.5194938
0.00084300002,1.616526,1.5155144,1.5770035,1.5194938
0.00084400002,1.6179727,1.5205805,1.5761811,1.5194938
0.00084499997,1.619405,1.5256196,1.5710739,1.5194938
0.00084599998,1.6208229,1.530628,1.562085,1.5194938
0.00084699999,1.6222262,1.5356017,1.549909,1.5194938
0.000848,1.6236151,1.5405372,1.5354778,1.5194938
0.000849,1.6249895,1.5454311,1.519891,1.5194938
0.00085000001,1.6263493,1.5502795,1.5043318,1.5194938
0.00085100002,1.6276946,1.5550791,1.4899774,1.5194938
0.00085200003,1.6290253,1.5598263,1.4779096,1.5194938
0.00085299998,1.6303415,1.5645176,1.4690334,1.5194938
0.00085399998,1.6316432,1.5691499,1.4640086,1.5194938
0.00085499999,1.6329302,1.5737196,1.4632003,1.5194938
0.000856,1.6342026,1.5782236,1.4666523,1.5194938
0.00085700001,1.6354604,1.5826586,1.4740835,1.5194938
0.00085800001,1.6367036,1.5870216,1.484911,1.5194938
0.00085900002,1.6379321,1.5913094,1.4982952,1.5194938
0.00085999997,1.639146,1.5955191,1.5132039,1.5194938
0.00086099998,1.6403452,1.5996476,1.5284921,1.5194938
0.00086199999,1.6415297,1.6036922,1.5429897,1.5194938
0.00086299999,1.6426996,1.6076499,1.555591,1.5194938
0.000864,1.6438547,1.6115183,1.565339,1.5194938
0.00086500001,1.6449952,1.6152943,1.5714984,1.5194938
0.00086600002,1.646121,1.6189759,1.5736122,1.5194938
0.00086700002,1.6472321,1.6225601,1.5715348,1.5194938
0.00086799997,1.6483283,1.6260448,1.5654435,1.5194938
0.00086899998,1.6494099,1.6294276,1.5558237,1.5194938
0.00086999999,1.6504767,1.6327063,1.5434302,1.5194938
0.000871,1.6515288,1.6358787,1.52923,1.5194938
0.000872,1.6525661,1.6389427,1.5143249,1.5194938
0.00087300001,1.6535887,1.6418965,1.4998685,1.5194938
0.00087400002,1.6545964,1.644738,1.4869754,1.5194938
0.00087500003,1.6555895,1.6474656,1.4766357,1.5194938
0.00087599998,1.6565677,1.6500776,1.4696387,1.5194938
0.00087699998,1.657531,1.6525722,1.4665123,1.5194938
0.00087799999,1.6584797,1.6549481,1.4674828,1.5194938
0.000879,1.6594135,1.6572039,1.472458,1.5194938
0.00088000001,1.6603326,1.6593381,1.4810352,1.5194938
0.00088100001,1.6612366,1.6613497,1.4925332,1.5194938
0.00088200002,1.6621261,1.6632375,1.5060459,1.5194938
0.00088299997,1.6630006,1.6650004,1.5205139,1.5194938
0.00088399998,1.6638603,1.6666377,1.5348063,1.5194938
0.00088499999,1.6647053,1.6681484,1.5478101,1.5194938
0.00088599999,1.6655353,1.6695317,1.5585161,1.5194938
0.000887,1.6663506,1.6707873,1.5660985,1.5194938
0.00088800001,1.667151,1.6719145,1.569977,1.5194938
0.00088900002,1.6679366,1.6729128,1.5698642,1.5194938
0.00089000002,1.6687073,1.673782,1.5657847,1.5194938
0.00089099997,1.6694632,1.6745219,1.5580741,1.5194938
0.00089199998,1.6702042,1.6751324,1.5473514,1.5194938
0.00089299999,1.6709304,1.6756134,1.5344698,1.5194938
0.000894,1.6716418,1.6759652,1.5204489,1.5194938
0.000895,1.6723382,1.6761878,1.5063944,1.5194938
0.00089600001,1.67302,1.6762813,1.4934113,1.5194938
0.00089700002,1.6736867,1.6762466,1.4825163,1.5194938
0.00089800003,1.6743388,1.6760838,1.4745586,1.5194938
0.00089899998,1.674976,1.6757936,1.4701535,1.5194938
0.00089999998,1.6755983,1.6753768,1.4696336,1.5194938
0.00090099999,1.6762058,1.674834,1.4730245,1.5194938
0.000902,1.6767983,1.6741662,1.4800428,1.5194938
0.00090300001,1.6773762,1.6733743,1.4901195,1.5194938
0.00090400001,1.6779392,1.6724594,1.5024456,1.5194938
0.00090500002,1.6784873,1.6714226,1.5160369,1.5194938
0.00090599997,1.6790206,1.6702653,1.5298121,1.5194938
0.00090699998,1.6795391,1.6689886,1.5426792,1.5194938
0.00090799999,1.6800427,1.6675942,1.5536214,1.5194938
0.00090899999,1.6805316,1.6660835,1.5617784,1.5194938
0.00091,1.6810057,1.6644579,1.5665132,1.5194938
0.00091100001,1.6814649,1.6627195,1.5674634,1.5194938
0.00091200002,1.6819094,1.6608697,1.5645684,1.5194938
0.00091300003,1.6823391,1.6589105,1.5580734,1.5194938
0.00091399997,1.6827539,1.6568439,1.5485102,1.5194938
0.00091499998,1.6831541,1.6546718,1.5366526,1.5194938
0.00091599999,1.6835394,1.6523963,1.523455,1.5194938
0.000917,1.6839099,1.6500196,1.5099758,1.5194938
0.00091800001,1.6842657,1.647544,1.497292,1.5194938
0.00091900001,1.6846068,1.6449716,1.4864141,1.5194938
0.00092000002,1.6849331,1.6423049,1.4782043,1.5194938
0.00092100003,1.6852446,1.6395464,1.4733092,1.5194938
0.00092199998,1.6855414,1.6366984,1.4721074,1.5194938
0.00092299999,1.6858236,1.6337636,1.4746811,1.5194938
0.00092399999,1.6860909,1.6307446,1.4808091,1.5194938
0.000925,1.6863436,1.6276441,1.4899859,1.5194938
0.00092600001,1.6865816,1.6244648,1.5014634,1.5194938
0.00092700002,1.6868049,1.6212094,1.5143107,1.5194938
0.00092800002,1.6870135,1.6178808,1.5274899,1.5194938
0.00092899997,1.6872075,1.614482,1.53994,1.5194938
0.00092999998,1.6873868,1.6110158,1.5506619,1.5194938
0.00093099999,1.6875515,1.6074852,1.5587991,1.5194938
0.000932,1.6877015,1.6038932,1.5637058,1.5194938
0.000933,1.6878369,1.6002429,1.5649991,1.5194938
0.00093400001,1.6879576,1.5965372,1.5625882,1.5194938
0.00093500002,1.6880639,1.5927795,1.5566822,1.5194938
0.00093600003,1.6881555,1.5889728,1.5477716,1.5194938
0.00093699998,1.6882325,1.5851202,1.5365877,1.5194938
0.00093799998,1.688295,1.581225,1.524044,1.5194938
0.00093899999,1.688343,1.5772903,1.5111606,1.5194938
0.00094,1.6883764,1.5733196,1.4989818,1.5194938
0.00094100001,1.6883953,1.5693158,1.4884918,1.5194938
0.00094200001,1.6883997,1.5652823,1.4805343,1.5194938
0.00094300002,1.6883895,1.5612226,1.4757453,1.5194938
0.00094400003,1.688365,1.5571396,1.4745014,1.5194938
0.00094499998,1.688326,1.5530369,1.4768901,1.5194938
0.00094599999,1.6882725,1.5489177,1.4827036,1.5194938
0.00094699999,1.6882045,1.5447853,1.4914559,1.5194938
0.000948,1.6881222,1.5406429,1.5024244,1.5194938
0.00094900001,1.6880255,1.5364938,1.5147073,1.5194938
0.00095000002,1.6879144,1.5323414,1.5272996,1.5194938
0.00095100002,1.6877888,1.5281887,1.5391736,1.5194938
0.00095199997,1.687649,1.5240393,1.5493641,1.5194938
0.00095299998,1.6874949,1.5198963,1.5570456,1.5194938
0.00095399999,1.6873264,1.5157628,1.5616006,1.5194938
0.000955,1.6871437,1.5116421,1.5626687,1.5194938
0.000956,1.6869466,1.5075372,1.5601757,1.5194938
0.00095700001,1.6867354,1.5034516,1.5543388,1.5194938
0.00095800002,1.6865098,1.4993881,1.545648,1.5194938
0.00095900003,1.68627,1.4953499,1.5348254,1.5194938
0.00095999998,1.6860161,1.49134,1.5227655,1.5194938
0.00096099998,1.685748,1.4873614,1.5104613,1.5194938
0.00096199999,1.6854656,1.4834172,1.4989226,1.5194938
0.000963,1.6851692,1.4795101,1.4890932,1.5194938
0.00096400001,1.6848586,1.4756432,1.4817737,1.5194938
0.00096500001,1.684534,1.4718192,1.4775561,1.5194938
0.00096600002,1.6841952,1.4680409,1.4767753,1.5194938
0.00096700003,1.6838423,1.4643111,1.479483,1.5194938
0.00096799998,1.6834755,1.4606324,1.4854432,1.5194938
0.00096899999,1.6830946,1.4570075,1.4941537,1.5194938
0.00096999999,1.6826998,1.453439,1.5048867,1.5194938
0.000971,1.6822909,1.4499294,1.5167506,1.5194938
0.00097200001,1.6818682,1.446481,1.5287629,1.5194938
0.00097300002,1.6814314,1.4430963,1.5399324,1.5194938
0.00097400002,1.6809808,1.4397775,1.5493402,1.5194938
0.00097499997,1.6805164,1.4365271,1.556216,1.5194938
0.00097599998,1.680038,1.4333471,1.5600011,1.5194938
0.00097699999,1.6795458,1.4302396,1.5603939,1.5194938
0.000978,1.6790398,1.4272066,1.5573741,1.5194938
0.000979,1.67852,1.4242504,1.5512042,1.5194938
0.00098000001,1.6779865,1.4213724,1.5424062,1.5194938
0.00098100002,1.6774392,1.4185747,1.5317186,1.5194938
0.00098200003,1.6768782,1.415859,1.5200337,1.5194938
0.00098300003,1.6763035,1.413227,1.5083239,1.5194938
0.00098400004,1.6757152,1.4106802,1.4975606,1.5194938
0.00098500005,1.6751133,1.4082199,1.4886336,1.5194938
0.00098600006,1.6744977,1.4058479,1.4822776,1.5194938
0.00098699995,1.6738685,1.4035653,1.4790112,1.5194938
0.00098799996,1.6732259,1.4013733,1.4790946,1.5194938
0.00098899996,1.6725696,1.399273,1.4825091,1.5194938
0.00098999997,1.6718999,1.3972657,1.4889582,1.5194938
0.00099099998,1.6712167,1.3953522,1.4978946,1.5194938
0.00099199999,1.6705201,1.3935335,1.5085651,1.5194938
0.00099299999,1.6698101,1.3918102,1.5200742,1.5194938
0.000994,1.6690866,1.3901832,1.5314598,1.5194938
0.00099500001,1.6683499,1.388653,1.5417728,1.5194938
0.00099600002,1.6675997,1.3872203,1.5501566,1.5194938
0.00099700002,1.6668363,1.3858852,1.5559182,1.5194938
0.00099800003,1.6660596,1.3846483,1.5585859,1.5194938
0.00099900004,1.6652697,1.3835099,1.5579475,1.5194938
0.001,1.6644665,1.3824699,1.5540683,1.5194938
0.0010010001,1.6636503,1.3815286,1.5472845,1.5194938
0.0010019999,1.6628207,1.3806859,1.5381734,1.5194938
0.001003,1.6619781,1.3799416,1.5275064,1.5194938
0.001004,1.6611224,1.3792957,1.5161819,1.5194938
0.001005,1.6602538,1.3787476,1.5051514,1.5194938
0.001006,1.659372,1.3782972,1.495338,1.5194938
0.001007,1.6584772,1.3779439,1.4875606,1.5194938
0.001008,1.6575694,1.377687,1.4824644,1.5194938
0.001009,1.6566488,1.377526,1.4804677,1.5194938
0.00101,1.6557152,1.3774602,1.4817274,1.5194938
0.001011,1.6547688,1.3774887,1.4861259,1.5194938
0.001012,1.6538095,1.3776106,1.4932828,1.5194938
0.001013,1.6528375,1.3778247,1.5025865,1.5194938
0.001014,1.6518527,1.3781302,1.5132469,1.5194938
0.001015,1.6508551,1.3785256,1.5243621,1.5194938
0.0010160001,1.6498449,1.37901,1.5349946,1.5194938
0.0010169999,1.6488219,1.3795818,1.5442506,1.5194938
0.001018,1.6477864,1.3802397,1.5513549,1.5194938
0.001019,1.6467382,1.3809822,1.555716,1.5194938
0.00102,1.6456774,1.3818076,1.5569758,1.5194938
0.001021,1.6446042,1.3827143,1.5550386,1.5194938
0.001022,1.6435184,1.3837006,1.550079,1.5194938
0.001023,1.6424203,1.3847647,1.5425264,1.5194938
0.001024,1.6413096,1.3859046,1.5330275,1.5194938
0.001025,1.6401867,1.3871185,1.5223923,1.5194938
0.001026,1.6390512,1.3884043,1.5115236,1.5194938
0.001027,1.6379036,1.3897599,1.5013417,1.5194938
0.001028,1.6367437,1.3911833,1.4927057,1.5194938
0.001029,1.6355714,1.3926719,1.4863415,1.5194938
0.00103,1.634387,1.3942239,1.4827802,1.5194938
0.0010310001,1.6331904,1.3958367,1.4823139,1.5194938
0.0010319999,1.6319817,1.3975079,1.4849715,1.5194938
0.0010329999,1.6307609,1.3992351,1.4905169,1.5194938
0.001034,1.629528,1.4010159,1.4984698,1.5194938
0.001035,1.6282831,1.4028475,1.5081471,1.5194938
0.001036,1.6270263,1.4047276,1.5187211,1.5194938
0.001037,1.6257576,1.4066532,1.5292909,1.5194938
0.001038,1.6244769,1.4086218,1.5389583,1.5194938
0.001039,1.6231843,1.4106307,1.5469046,1.5194938
0.00104,1.6218799,1.4126769,1.55246,1.5194938
0.001041,1.6205637,1.4147578,1.5551599,1.5194938
