"time","pipe1.flowModel.m_flows[1]","pipe1.flowModel.m_flows[2]","pipe1.flowModel.m_flows[3]","pipe1.flowModel.m_flows[4]","pipe1.flowModel.m_flows[5]","pipe1.flowModel.m_flows[6]","pipe1.mediums[1].h","pipe1.mediums[1].p","pipe1.mediums[2].h","pipe1.mediums[2].p","pipe1.mediums[3].h","pipe1.mediums[3].p","pipe1.mediums[4].h","pipe1.mediums[4].p","pipe1.mediums[5].h","pipe1.mediums[5].p","pipe2.flowModel.m_flows[1]","pipe2.flowModel.m_flows[2]","pipe2.flowModel.m_flows[3]","pipe2.flowModel.m_flows[4]","pipe2.mediums[1].h","pipe2.mediums[1].p","pipe2.mediums[2].h","pipe2.mediums[2].p","pipe2.mediums[3].h","pipe2.mediums[3].p","pipe2.mediums[4].h","pipe2.mediums[4].p","pipe2.mediums[5].h","pipe2.mediums[5].p","pipe3.flowModel.m_flows[1]","pipe3.flowModel.m_flows[2]","pipe3.flowModel.m_flows[3]","pipe3.flowModel.m_flows[4]","pipe3.flowModel.m_flows[5]","pipe3.flowModel.m_flows[6]","pipe3.mediums[1].h","pipe3.mediums[1].p","pipe3.mediums[2].h","pipe3.mediums[2].p","pipe3.mediums[3].h","pipe3.mediums[3].p","pipe3.mediums[4].h","pipe3.mediums[4].p","pipe3.mediums[5].h","pipe3.mediums[5].p","pipe4.flowModel.m_flows[1]","pipe4.flowModel.m_flows[2]","pipe4.flowModel.m_flows[3]","pipe4.flowModel.m_flows[4]","pipe4.flowModel.m_flows[5]","pipe4.flowModel.m_flows[6]","pipe4.mediums[1].h","pipe4.mediums[1].p","pipe4.mediums[2].h","pipe4.mediums[2].p","pipe4.mediums[3].h","pipe4.mediums[3].p","pipe4.mediums[4].h","pipe4.mediums[4].p","pipe4.mediums[5].h","pipe4.mediums[5].p"
0.01,-2.5427206048673701,-2.5427206048673696,-2.5427206048673683,-2.5427206048673647,-2.5427206048673563,-2.5427206048673634,85316.137207208318,154778.0931379486,85218.070431758009,164341.01016916847,85120.004178189076,173907.37772838186,85021.93792450233,183477.20128223475,84923.871670697758,193050.4863022799,-1.0392063580414441,-1.039206358041469,-1.0392063580414674,-1.0392063580414397,84939.371720734765,197839.06480107721,84851.935610795583,154072.29843229931,84764.495246585619,124896.13613510125,84677.049395798647,95721.650459128054,84589.598025364554,51962.890358707467,-1.503514246825856,-1.5035142468258551,-1.5035142468258564,-1.5035142468258549,-1.5035142468258564,-1.5035142468258522,84747.309112348579,183250.09361930785,84698.275994738899,154073.15239624877,84649.242636100083,124897.36004076542,84600.209277503745,95722.71671244,84551.175918898851,66549.222570870741,-2.542720604867355,-2.5427206048673656,-2.5427206048673687,-2.5427206048673696,-2.5427206048673701,-2.5427206048673701,84502.142432640481,56762.240401181916,84404.076776239337,66364.375588970608,84306.010521996606,75969.999618994669,84207.944267635583,85579.11799802944,84109.878013156325,95191.73623924311
0.010999999999999999,-2.5427206048673887,-2.5427206048673883,-2.5427206048673865,-2.5427206048673825,-2.5427206048673736,-2.5427206048673803,85316.137207208318,154778.09313794819,85218.070431758009,164341.01016916693,85120.004178189061,173907.37772837852,85021.93792450233,183477.20128222936,84923.87167069767,193050.48630227376,-1.0392063580414461,-1.0392063580414721,-1.0392063580414705,-1.0392063580414417,84939.371720734911,197839.0648010704,84851.935610795466,154072.29843229914,84764.495246585619,124896.13613510074,84677.049395798793,95721.65045912769,84589.598025364423,51962.890358715995,-1.5035142468258724,-1.5035142468258711,-1.5035142468258713,-1.50351424682587,-1.5035142468258711,-1.5035142468258669,84747.309112348536,183250.09361929999,84698.275994738884,154073.15239624519,84649.242636100113,124897.36004076806,84600.209277503789,95722.716712443187,84551.175918898967,66549.222570878424,-2.5427206048673709,-2.5427206048673825,-2.5427206048673865,-2.5427206048673883,-2.5427206048673887,-2.5427206048673887,84502.142432640481,56762.240401190189,84404.076776239352,66364.375588974974,84306.010521996606,75969.999618996721,84207.944267635583,85579.117998030299,84109.878013156325,95191.736239243357
0.012,-2.5427206048674074,-2.5427206048674069,-2.5427206048674047,-2.5427206048674003,-2.5427206048673905,-2.5427206048673971,85316.137207208318,154778.09313794778,85218.070431758009,164341.01016916535,85120.004178189061,173907.3777283752,85021.937924502316,183477.20128222395,84923.871670697583,193050.48630226759,-1.0392063580414481,-1.0392063580414752,-1.0392063580414737,-1.0392063580414437,84939.371720735056,197839.06480106362,84851.935610795321,154072.29843229894,84764.495246585619,124896.1361351002,84677.049395798909,95721.650459127311,84589.598025364277,51962.890358724522,-1.5035142468258886,-1.5035142468258869,-1.5035142468258864,-1.5035142468258851,-1.503514246825886,-1.5035142468258818,84747.309112348492,183250.09361929219,84698.275994738884,154073.15239624164,84649.242636100156,124897.3600407707,84600.209277503818,95722.716712446389,84551.175918899069,66549.222570886137,-2.5427206048673865,-2.5427206048673998,-2.5427206048674047,-2.5427206048674069,-2.5427206048674078,-2.5427206048674078,84502.142432640496,56762.240401198462,84404.076776239352,66364.375588979325,84306.010521996606,75969.999618998772,84207.944267635597,85579.117998031157,84109.878013156325,95191.73623924359
0.013000000000000001,-2.542720604867426,-2.5427206048674256,-2.5427206048674229,-2.5427206048674176,-2.5427206048674078,-2.5427206048674145,85316.137207208318,154778.09313794738,85218.070431757995,164341.01016916381,85120.004178189061,173907.37772837185,85021.937924502316,183477.20128221854,84923.871670697496,193050.48630226144,-1.0392063580414501,-1.0392063580414783,-1.0392063580414765,-1.0392063580414457,84939.371720735202,197839.06480105687,84851.93561079519,154072.29843229876,84764.495246585619,124896.13613509969,84677.049395799055,95721.650459126933,84589.598025364146,51962.89035873305,-1.5035142468259051,-1.5035142468259026,-1.5035142468259013,-1.5035142468259004,-1.5035142468259008,-1.5035142468258966,84747.309112348463,183250.09361928437,84698.275994738884,154073.15239623809,84649.242636100185,124897.36004077335,84600.209277503862,95722.716712449575,84551.1759188992,66549.222570893835,-2.5427206048674025,-2.5427206048674171,-2.5427206048674229,-2.5427206048674256,-2.5427206048674265,-2.5427206048674269,84502.14243264051,56762.240401206735,84404.076776239366,66364.37558898369,84306.010521996606,75969.999619000839,84207.944267635597,85579.117998032001,84109.878013156325,95191.736239243823
0.014,-2.5427206048674447,-2.5427206048674442,-2.5427206048674411,-2.5427206048674353,-2.5427206048674247,-2.5427206048674313,85316.137207208318,154778.09313794694,85218.070431757995,164341.01016916227,85120.004178189061,173907.37772836853,85021.937924502301,183477.20128221312,84923.871670697394,193050.4863022553,-1.0392063580414523,-1.0392063580414814,-1.0392063580414796,-1.0392063580414477,84939.371720735362,197839.06480105009,84851.935610795073,154072.29843229859,84764.495246585619,124896.13613509918,84677.049395799171,95721.650459126569,84589.598025364001,51962.890358741563,-1.5035142468259215,-1.5035142468259184,-1.5035142468259164,-1.5035142468259155,-1.5035142468259157,-1.5035142468259113,84747.309112348419,183250.09361927654,84698.275994738869,154073.15239623454,84649.242636100214,124897.36004077601,84600.209277503905,95722.716712452762,84551.175918899316,66549.222570901533,-2.5427206048674185,-2.542720604867434,-2.5427206048674411,-2.5427206048674442,-2.5427206048674456,-2.5427206048674456,84502.14243264051,56762.240401215,84404.076776239366,66364.375588988056,84306.010521996606,75969.999619002891,84207.944267635597,85579.11799803286,84109.878013156325,95191.736239244055
0.014999999999999999,-2.5427206048674638,-2.5427206048674629,-2.5427206048674593,-2.5427206048674531,-2.542720604867442,-2.5427206048674482,85316.137207208318,154778.09313794653,85218.070431757995,164341.01016916073,85120.004178189047,173907.37772836519,85021.937924502301,183477.20128220774,84923.871670697321,193050.48630224913,-1.0392063580414543,-1.0392063580414845,-1.0392063580414825,-1.0392063580414497,84939.371720735493,197839.06480104331,84851.935610794942,154072.29843229841,84764.495246585633,124896.13613509864,84677.049395799317,95721.650459126206,84589.59802536387,51962.89035875009,-1.5035142468259377,-1.5035142468259342,-1.5035142468259315,-1.5035142468259306,-1.5035142468259306,-1.5035142468259262,84747.309112348361,183250.09361926871,84698.275994738869,154073.15239623099,84649.242636100258,124897.36004077864,84600.209277503935,95722.716712455964,84551.175918899418,66549.222570909231,-2.5427206048674345,-2.5427206048674513,-2.5427206048674593,-2.5427206048674629,-2.5427206048674642,-2.5427206048674647,84502.142432640525,56762.240401223273,84404.076776239366,66364.375588992421,84306.010521996606,75969.999619004957,84207.944267635597,85579.117998033718,84109.878013156325,95191.736239244303
0.016,-2.5427206048674824,-2.5427206048674815,-2.5427206048674775,-2.5427206048674709,-2.5427206048674589,-2.5427206048674651,85316.137207208318,154778.0931379461,85218.070431757995,164341.01016915916,85120.004178189047,173907.37772836187,85021.937924502286,183477.2012822023,84923.871670697219,193050.48630224296,-1.0392063580414563,-1.0392063580414876,-1.0392063580414856,-1.0392063580414519,84939.371720735653,197839.06480103655,84851.935610794826,154072.29843229824,84764.495246585633,124896.13613509813,84677.049395799433,95721.650459125842,84589.598025363724,51962.890358758617,-1.5035142468259541,-1.5035142468259501,-1.5035142468259464,-1.5035142468259457,-1.5035142468259453,-1.5035142468259408,84747.309112348317,183250.09361926088,84698.275994738855,154073.15239622741,84649.242636100287,124897.36004078129,84600.209277503978,95722.716712459151,84551.175918899535,66549.222570916929,-2.54272060486745,-2.5427206048674682,-2.5427206048674771,-2.5427206048674815,-2.5427206048674833,-2.5427206048674837,84502.142432640539,56762.240401231546,84404.076776239366,66364.375588996787,84306.010521996606,75969.999619007009,84207.944267635597,85579.117998034577,84109.878013156325,95191.736239244536
0.017000000000000001,-2.5427206048674997,-2.5427206048674988,-2.5427206048674948,-2.5427206048674877,-2.5427206048674758,-2.5427206048674824,85316.137207208318,154778.09313794551,85218.070431757995,164341.01016915732,85120.004178189047,173907.37772835878,85021.937924502272,183477.20128219834,84923.871670697132,193050.48630223927,-1.0392063580414588,-1.0392063580414905,-1.0392063580414885,-1.0392063580414543,84939.371720735784,197839.06480103318,84851.935610794695,154072.2984322983,84764.495246585633,124896.13613509796,84677.049395799564,95721.650459125696,84589.598025363579,51962.890358763012,-1.5035142468259699,-1.5035142468259657,-1.5035142468259619,-1.5035142468259612,-1.5035142468259606,-1.5035142468259559,84747.309112348274,183250.09361925704,84698.275994738855,154073.1523962254,84649.242636100331,124897.36004078227,84600.209277504022,95722.71671246081,84551.175918899637,66549.222570920829,-2.5427206048674669,-2.5427206048674851,-2.5427206048674944,-2.5427206048674988,-2.5427206048675006,-2.5427206048675011,84502.142432640539,56762.240401236762,84404.076776239381,66364.375589000818,84306.010521996606,75969.999619009715,84207.944267635597,85579.117998036076,84109.878013156325,95191.736239245016
0.018000000000000002,-2.5427206048675162,-2.5427206048675153,-2.5427206048675113,-2.5427206048675042,-2.5427206048674926,-2.5427206048674997,85316.137207208318,154778.09313794479,85218.07043175798,164341.01016915531,85120.004178189047,173907.37772835584,85021.937924502272,183477.20128219522,84923.871670697044,193050.48630223711,-1.0392063580414614,-1.0392063580414934,-1.0392063580414914,-1.0392063580414572,84939.371720735944,197839.06480103187,84851.935610794564,154072.29843229856,84764.495246585648,124896.13613509799,84677.04939579971,95721.650459125696,84589.598025363433,51962.89035876486,-1.5035142468259852,-1.5035142468259814,-1.5035142468259779,-1.503514246825977,-1.5035142468259761,-1.503514246825971,84747.30911234823,183250.09361925564,84698.275994738855,154073.15239622438,84649.242636100345,124897.36004078221,84600.209277504036,95722.716712461523,84551.175918899753,66549.222570922386,-2.5427206048674837,-2.5427206048675015,-2.5427206048675108,-2.5427206048675153,-2.5427206048675175,-2.5427206048675179,84502.142432640539,56762.240401240073,84404.076776239381,66364.375589004674,84306.010521996621,75969.9996190128,84207.944267635597,85579.117998037982,84109.878013156325,95191.736239245656
0.019,-2.5427206048675326,-2.5427206048675317,-2.5427206048675277,-2.5427206048675206,-2.5427206048675095,-2.5427206048675171,85316.137207208318,154778.09313794409,85218.07043175798,164341.01016915331,85120.004178189032,173907.37772835293,85021.937924502272,183477.20128219214,84923.871670696972,193050.48630223493,-1.0392063580414643,-1.0392063580414963,-1.0392063580414943,-1.0392063580414603,84939.37172073609,197839.06480103062,84851.935610794433,154072.29843229879,84764.495246585648,124896.13613509803,84677.049395799826,95721.650459125682,84589.598025363288,51962.890358766701,-1.5035142468260005,-1.5035142468259972,-1.5035142468259939,-1.5035142468259928,-1.5035142468259917,-1.5035142468259863,84747.309112348201,183250.09361925424,84698.27599473884,154073.15239622333,84649.242636100375,124897.36004078214,84600.20927750408,95722.716712462221,84551.175918899855,66549.222570923928,-2.5427206048675011,-2.5427206048675179,-2.5427206048675273,-2.5427206048675317,-2.5427206048675339,-2.5427206048675348,84502.142432640554,56762.240401243391,84404.076776239381,66364.375589008516,84306.010521996621,75969.999619015885,84207.944267635612,85579.117998039874,84109.878013156325,95191.736239246296
0.02,-2.542720604867549,-2.5427206048675481,-2.5427206048675441,-2.542720604867537,-2.5427206048675259,-2.5427206048675344,85316.137207208318,154778.09313794336,85218.07043175798,164341.01016915127,85120.004178189032,173907.37772835002,85021.937924502257,183477.20128218902,84923.871670696884,193050.48630223278,-1.039206358041467,-1.039206358041499,-1.0392063580414972,-1.0392063580414632,84939.37172073625,197839.06480102937,84851.935610794302,154072.29843229902,84764.495246585648,124896.13613509807,84677.049395799972,95721.650459125682,84589.598025363142,51962.890358768542,-1.5035142468260159,-1.503514246826013,-1.5035142468260099,-1.5035142468260085,-1.5035142468260072,-1.5035142468260014,84747.309112348172,183250.09361925288,84698.27599473884,154073.15239622231,84649.242636100404,124897.36004078206,84600.209277504109,95722.716712462934,84551.175918899957,66549.222570925471,-2.5427206048675184,-2.5427206048675344,-2.5427206048675437,-2.5427206048675481,-2.5427206048675508,-2.5427206048675512,84502.142432640554,56762.240401246709,84404.076776239395,66364.375589012358,84306.010521996621,75969.99961901897,84207.944267635612,85579.11799804178,84109.878013156325,95191.736239246937
0.021000000000000001,-2.5427206048675655,-2.5427206048675646,-2.5427206048675606,-2.5427206048675535,-2.5427206048675428,-2.5427206048675517,85316.137207208318,154778.09313794263,85218.07043175798,164341.01016914926,85120.004178189032,173907.37772834711,85021.937924502257,183477.20128218594,84923.871670696797,193050.48630223059,-1.0392063580414699,-1.0392063580415019,-1.0392063580415001,-1.0392063580414661,84939.371720736395,197839.06480102806,84851.935610794186,154072.29843229929,84764.495246585662,124896.13613509812,84677.049395800088,95721.650459125682,84589.598025362997,51962.890358770383,-1.5035142468260312,-1.5035142468260287,-1.5035142468260259,-1.5035142468260243,-1.5035142468260227,-1.5035142468260165,84747.309112348128,183250.09361925148,84698.27599473884,154073.15239622127,84649.242636100433,124897.360040782,84600.209277504153,95722.716712463647,84551.175918900073,66549.222570927013,-2.5427206048675353,-2.5427206048675508,-2.5427206048675601,-2.542720604867565,-2.5427206048675677,-2.5427206048675681,84502.142432640554,56762.240401250034,84404.076776239395,66364.375589016214,84306.010521996621,75969.999619022055,84207.944267635612,85579.117998043672,84109.878013156325,95191.736239247577
