"Time","tank1.level","tank2.level","tank2.ports[1].m_flow"
11.53,0.58410203,0.41689795,33.811867
11.54,0.58376241,0.41723758,33.808224
11.55,0.5834229,0.41757712,33.804581
11.56,0.58308333,0.41791666,33.800941
11.57,0.58274388,0.41825613,33.797298
11.58,0.58240438,0.41859561,33.793655
11.59,0.58206499,0.418935,33.790012
11.6,0.5817256,0.41927439,33.786373
11.61,0.58138627,0.41961375,33.78273
11.62,0.58104694,0.41995305,33.779087
11.63,0.58070767,0.42029232,33.775448
11.64,0.58036846,0.42063156,33.771805
11.65,0.58002925,0.42097074,33.768162
11.66,0.5796901,0.42130992,33.764523
11.67,0.57935095,0.42164904,33.76088
11.68,0.57901186,0.42198813,33.757236
11.69,0.57867283,0.42232716,33.753597
11.7,0.5783338,0.42266619,33.749954
11.71,0.57799482,0.42300516,33.746311
11.72,0.57765591,0.42334411,33.742672
11.73,0.577317,0.42368302,33.739029
11.74,0.57697815,0.42402187,33.735386
11.75,0.57663929,0.42436069,33.731747
11.76,0.5763005,0.42469952,33.728104
11.77,0.57596177,0.42503825,33.724461
11.78,0.57562304,0.42537698,33.720821
11.79,0.57528436,0.42571566,33.717178
11.8,0.57494569,0.42605433,33.713535
11.81,0.57460707,0.42639291,33.709896
11.82,0.57426852,0.4267315,33.706253
11.83,0.57392997,0.42707005,33.70261
11.84,0.57359147,0.42740855,33.698971
11.85,0.57325298,0.42774701,33.695328
11.86,0.57291454,0.42808545,33.691685
11.87,0.57257617,0.42842382,33.688046
11.88,0.57223779,0.4287622,33.684402
11.89,0.57189947,0.42910051,33.680759
11.9,0.57156122,0.4294388,33.67712
11.91,0.57122296,0.42977703,33.673477
11.92,0.57088476,0.43011525,33.669834
11.93,0.57054657,0.43045342,33.666195
11.94,0.57020843,0.43079156,33.662552
11.95,0.56987035,0.43112966,33.658909
11.96,0.56953228,0.43146771,33.65527
11.97,0.56919426,0.43180573,33.651627
11.98,0.56885624,0.43214372,33.647984
11.99,0.56851834,0.43248168,33.644344
12,0.56818038,0.4328196,33.640701
12.01,0.56784254,0.43315747,33.637058
12.02,0.56750464,0.43349531,33.633419
12.03,0.56716686,0.43383312,33.629776
12.04,0.56682909,0.4341709,33.626137
12.05,0.56649137,0.43450865,33.622494
12.06,0.56615365,0.43484634,33.618851
12.07,0.56581599,0.435184,33.615211
12.08,0.56547838,0.43552163,33.611568
12.09,0.56514078,0.4358592,33.607925
12.1,0.56480324,0.43619677,33.604286
12.11,0.5644657,0.43653429,33.600643
12.12,0.56412822,0.43687174,33.597
12.13,0.5637908,0.43720919,33.593361
12.14,0.56345338,0.43754661,33.589718
12.15,0.56311601,0.43788397,33.586075
12.16,0.56277871,0.43822131,33.582436
12.17,0.56244141,0.43855858,33.578793
12.18,0.56210417,0.43889585,33.57515
12.19,0.56176692,0.43923306,33.57151
12.2,0.56142974,0.43957025,33.567867
12.21,0.56109262,0.4399074,33.564228
12.22,0.56075549,0.44024453,33.560585
12.23,0.56041843,0.44058159,33.556942
12.24,0.56008136,0.44091862,33.553303
12.25,0.55974436,0.44125563,33.54966
12.26,0.55940741,0.4415926,33.546017
12.27,0.55907047,0.44192952,33.542377
12.28,0.55873358,0.44226643,33.538734
12.29,0.5583967,0.44260329,33.535091
12.3,0.55805993,0.44294009,33.531452
12.31,0.5577231,0.44327688,33.527809
12.32,0.5573864,0.44361362,33.524166
12.33,0.55704969,0.44395033,33.520527
12.34,0.55671299,0.444287,33.516884
12.35,0.55637634,0.44462365,33.513245
12.36,0.55603975,0.44496024,33.509602
12.37,0.55570316,0.44529682,33.505959
12.38,0.55536664,0.44563335,33.502319
12.39,0.55503017,0.44596982,33.498676
12.4,0.5546937,0.44630629,33.495033
12.41,0.55435729,0.4466427,33.491394
12.42,0.55402094,0.44697908,33.487751
12.43,0.55368459,0.44731542,33.484112
12.44,0.55334824,0.44765174,33.480469
12.45,0.55301201,0.447988,33.476826
12.46,0.55267578,0.44832423,33.473186
12.47,0.55233955,0.44866043,33.469543
12.48,0.55200338,0.4489966,33.4659
12.49,0.55166727,0.44933271,33.462261
12.5,0.55133122,0.44966879,33.458618
12.51,0.55099517,0.45000485,33.454975
12.52,0.55065912,0.45034087,33.451336
12.53,0.55032313,0.45067686,33.447693
12.54,0.5499872,0.45101279,33.444054
12.55,0.54965132,0.45134869,33.440411
12.56,0.54931545,0.45168456,33.436768
12.57,0.54897958,0.45202041,33.433128
12.58,0.54864383,0.45235619,33.429485
12.59,0.54830807,0.45269194,33.425846
12.6,0.54797232,0.45302767,33.422203
12.61,0.54763663,0.45336336,33.41856
12.62,0.54730099,0.45369902,33.414921
12.63,0.54696536,0.45403463,33.411278
12.64,0.54662979,0.4543702,33.407635
12.65,0.54629427,0.45470574,33.403996
12.66,0.54595876,0.45504123,33.400352
12.67,0.5456233,0.45537671,33.396713
12.68,0.54528785,0.45571214,33.39307
12.69,0.54495245,0.45604753,33.389427
12.7,0.54461712,0.45638287,33.385788
12.71,0.54428178,0.45671821,33.382145
12.72,0.5439465,0.45705348,33.378502
12.73,0.54361129,0.45738873,33.374863
12.74,0.54327607,0.45772395,33.37122
12.75,0.54294086,0.4580591,33.36758
12.76,0.54260576,0.45839426,33.363937
12.77,0.54227066,0.45872936,33.360294
12.78,0.54193556,0.45906442,33.356655
12.79,0.54160058,0.45939943,33.353012
12.8,0.54126555,0.45973444,33.349373
12.81,0.54093063,0.46006939,33.34573
12.82,0.54059571,0.46040431,33.342087
12.83,0.54026079,0.4607392,33.338448
12.84,0.53992599,0.46107402,33.334805
12.85,0.53959113,0.46140885,33.331165
12.86,0.53925639,0.46174362,33.327522
12.87,0.53892165,0.46207833,33.323879
12.88,0.53858697,0.46241304,33.32024
12.89,0.53825229,0.46274769,33.316597
12.9,0.53791767,0.46308234,33.312958
12.91,0.53758305,0.4634169,33.309315
12.92,0.53724855,0.46375147,33.305672
12.93,0.53691399,0.464086,33.302032
12.94,0.53657955,0.46442047,33.298389
12.95,0.53624511,0.46475491,33.29475
12.96,0.53591067,0.46508932,33.291107
12.97,0.53557634,0.46542367,33.287464
12.98,0.53524196,0.46575803,33.283825
12.99,0.5349077,0.46609232,33.280182
13,0.53457344,0.46642655,33.276543
13.01,0.53423923,0.46676078,33.2729
13.02,0.53390503,0.46709499,33.269257
13.03,0.53357089,0.46742913,33.265617
13.04,0.53323674,0.46776325,33.261974
13.05,0.53290266,0.4680973,33.258335
13.06,0.53256863,0.46843135,33.254692
13.07,0.53223467,0.46876535,33.251049
13.08,0.5319007,0.46909931,33.24741
13.09,0.53156674,0.46943325,33.243767
13.1,0.53123283,0.46976715,33.240128
13.11,0.53089899,0.470101,33.236485
13.12,0.5305652,0.47043481,33.232841
13.13,0.53023142,0.4707686,33.229202
13.14,0.52989763,0.47110236,33.225559
13.15,0.52956396,0.47143605,33.22192
13.16,0.52923024,0.47176975,33.218277
13.17,0.52889663,0.47210339,33.214634
13.18,0.52856302,0.47243696,33.210995
13.19,0.52822948,0.47277054,33.207352
13.2,0.52789593,0.47310406,33.203712
13.21,0.52756244,0.47343755,33.200069
13.22,0.52722901,0.47377101,33.19643
13.23,0.52689558,0.47410443,33.192787
13.24,0.52656221,0.4744378,33.189144
13.25,0.52622885,0.47477114,33.185505
13.26,0.52589554,0.47510445,33.181862
13.27,0.52556229,0.47543773,33.178223
13.28,0.52522904,0.47577098,33.17458
13.29,0.52489585,0.47610417,33.170937
13.3,0.52456266,0.47643733,33.167297
13.31,0.52422953,0.47677046,33.163654
13.32,0.52389646,0.47710353,33.160015
13.33,0.52356339,0.4774366,33.156372
13.34,0.52323037,0.47776961,33.152733
13.35,0.52289742,0.47810259,33.14909
13.36,0.52256447,0.47843555,33.145447
13.37,0.52223158,0.47876844,33.141808
13.38,0.52189869,0.4791013,33.138165
13.39,0.52156585,0.47943413,33.134525
13.4,0.52123308,0.47976694,33.130882
13.41,0.52090031,0.48009971,33.127243
13.42,0.5205676,0.48043242,33.1236
13.43,0.52023488,0.4807651,33.119957
13.44,0.51990223,0.48109776,33.116318
13.45,0.51956964,0.48143038,33.112675
13.46,0.51923704,0.48176295,33.109035
13.47,0.51890451,0.48209548,33.105392
13.48,0.51857203,0.48242798,33.101753
13.49,0.51823956,0.48276046,33.09811
13.5,0.51790708,0.48309287,33.094467
13.51,0.51757473,0.48342529,33.090828
13.52,0.51724237,0.48375764,33.087185
13.53,0.51691002,0.48408997,33.083546
13.54,0.51657778,0.48442224,33.079903
13.55,0.51624548,0.4847545,33.076263
13.56,0.51591331,0.48508671,33.07262
13.57,0.51558113,0.48541889,33.068977
13.58,0.51524901,0.485751,33.065338
13.59,0.5149169,0.48608312,33.061695
13.6,0.51458484,0.48641518,33.058056
13.61,0.51425278,0.48674721,33.054413
13.62,0.51392078,0.4870792,33.050774
13.63,0.51358885,0.48741114,33.047131
13.64,0.51325691,0.48774308,33.043488
13.65,0.51292503,0.48807496,33.039848
13.66,0.51259321,0.48840681,33.036205
13.67,0.51226139,0.4887386,33.032566
13.68,0.51192963,0.48907039,33.028923
13.69,0.51159787,0.48940212,33.025284
13.7,0.51126617,0.48973382,33.021641
13.71,0.51093453,0.49006549,33.018002
13.72,0.51060289,0.4903971,33.014359
13.73,0.51027131,0.49072868,33.010715
13.74,0.50993973,0.49106026,33.007076
13.75,0.50960827,0.49139175,33.003433
13.76,0.50927675,0.49172324,32.999794
13.77,0.50894535,0.49205467,32.996151
13.78,0.50861388,0.49238607,32.992512
13.79,0.50828254,0.49271744,32.988869
13.8,0.5079512,0.49304879,32.985229
13.81,0.50761992,0.4933801,32.981586
13.82,0.50728863,0.49371135,32.977947
13.83,0.50695741,0.49404258,32.974304
13.84,0.50662625,0.49437377,32.970661
13.85,0.50629508,0.4947049,32.967022
13.86,0.50596398,0.49503601,32.963379
13.87,0.50563288,0.49536711,32.95974
13.88,0.50530189,0.49569812,32.956097
13.89,0.50497085,0.49602914,32.952457
13.9,0.50463986,0.49636009,32.948814
13.91,0.50430894,0.49669105,32.945175
13.92,0.50397807,0.49702191,32.941532
13.93,0.50364733,0.49735269,32.937893
13.94,0.50331658,0.49768344,32.934254
13.95,0.50298589,0.49801412,32.930611
13.96,0.50265521,0.49834478,32.926971
13.97,0.50232458,0.49867538,32.923332
13.98,0.50199401,0.49900597,32.919689
13.99,0.50166351,0.49933651,32.91605
14,0.501333,0.49966702,32.912411
14.01,0.50100249,0.4999975,32.908772
14.010077,0.50099999,0.5,32.908741
14.010077,0.50099999,0.5,32.908344
14.02,0.50067204,0.500328,32.900799
14.03,0.50034159,0.50065839,32.89257
14.04,0.50001127,0.50098872,32.883732
14.05,0.49968103,0.50131899,32.87431
14.06,0.49935088,0.50164914,32.864326
14.07,0.49902084,0.50197917,32.853806
14.08,0.49869093,0.50230908,32.84277
14.09,0.49836114,0.50263888,32.831238
14.1,0.49803144,0.50296855,32.819241
14.11,0.49770188,0.5032981,32.806793
14.12,0.49737245,0.50362754,32.793922
14.13,0.49704313,0.50395685,32.780651
14.14,0.496714,0.50428599,32.767002
14.15,0.49638501,0.50461501,32.752998
14.16,0.49605617,0.50494385,32.738659
14.17,0.49572745,0.50527257,32.72401
14.18,0.49539891,0.50560111,32.709076
14.19,0.49507049,0.50592953,32.693871
14.2,0.49474224,0.50625777,32.678425
14.21,0.49441412,0.5065859,32.662754
14.22,0.49408618,0.50691384,32.646885
14.23,0.49375841,0.50724161,32.63084
14.24,0.49343079,0.50756919,32.614639
14.25,0.49310333,0.50789666,32.598301
14.26,0.49277604,0.50822395,32.581848
14.27,0.4924489,0.50855112,32.5653
14.28,0.49212191,0.50887811,32.548683
14.29,0.49179506,0.50920492,32.532013
14.3,0.4914684,0.50953162,32.515316
14.31,0.49114192,0.50985807,32.498608
14.32,0.49081558,0.51018441,32.481911
14.33,0.49048942,0.51051056,32.465244
14.34,0.49016342,0.5108366,32.448627
14.35,0.48983759,0.5111624,32.432083
14.36,0.48951191,0.51148808,32.415627
14.37,0.48918641,0.51181358,32.399281
14.38,0.48886105,0.51213896,32.383064
14.39,0.48853582,0.51246417,32.366997
14.4,0.48821077,0.51278925,32.351097
14.41,0.48788589,0.51311409,32.335384
14.42,0.48756114,0.51343888,32.319878
14.43,0.48723656,0.51376343,32.304596
14.44,0.48691213,0.51408786,32.289555
14.45,0.48658788,0.51441211,32.27478
14.46,0.48626375,0.51473624,32.260281
14.47,0.48593971,0.51506031,32.246078
14.48,0.48561579,0.5153842,32.232193
14.49,0.48529202,0.51570797,32.218643
14.5,0.48496839,0.51603162,32.205444
14.51,0.48464492,0.5163551,32.192619
14.52,0.48432156,0.51667845,32.180183
14.53,0.48399836,0.51700163,32.168152
14.54,0.4836753,0.51732469,32.156544
14.55,0.48335227,0.51764774,32.145378
14.56,0.48302931,0.51797068,32.13467
14.57,0.48270643,0.51829356,32.124443
14.58,0.4823837,0.51861632,32.114708
14.59,0.48206106,0.51893896,32.105488
14.6,0.48173851,0.51926148,32.096802
14.61,0.48141608,0.51958394,32.088661
14.62,0.48109376,0.51990622,32.081089
14.63,0.48077154,0.52022845,32.073956
14.64,0.48044932,0.52055067,32.066845
14.65,0.48012719,0.52087283,32.059734
14.66,0.47980511,0.52119488,32.052624
14.67,0.47948316,0.52151686,32.045513
14.68,0.47916126,0.52183872,32.038403
14.69,0.47883946,0.52216053,32.031292
14.7,0.47851774,0.52248228,32.024181
14.71,0.47819611,0.5228039,32.017071
14.72,0.47787452,0.52312547,32.009964
14.73,0.47755301,0.52344698,32.002853
14.74,0.47723156,0.52376842,31.995743
14.75,0.4769102,0.52408981,31.988632
14.76,0.47658893,0.52441108,31.981524
14.77,0.47626773,0.52473229,31.974415
14.78,0.47594658,0.52505344,31.967304
14.79,0.47562551,0.52537447,31.960196
14.8,0.47530454,0.52569544,31.953087
14.81,0.4749836,0.52601641,31.945976
14.82,0.47466275,0.52633727,31.938868
14.83,0.47434199,0.526658,31.931759
14.84,0.47402129,0.52697873,31.924648
14.85,0.47370064,0.52729934,31.91754
14.86,0.47338009,0.5276199,31.910431
14.87,0.47305959,0.52794039,31.90332
14.88,0.47273919,0.52826083,31.896212
14.89,0.47241884,0.52858114,31.889103
14.9,0.47209856,0.52890146,31.881994
14.91,0.47177836,0.52922165,31.874884
14.92,0.47145823,0.52954179,31.867775
14.93,0.47113818,0.52986181,31.860666
14.94,0.47081819,0.53018183,31.853558
14.95,0.47049826,0.53050172,31.846449
14.96,0.47017843,0.53082156,31.839338
14.97,0.46985865,0.53114134,31.83223
14.98,0.46953896,0.53146106,31.825121
14.99,0.46921933,0.53178066,31.818012
15,0.46889976,0.53210026,31.810902
15.01,0.46858028,0.53241974,31.803793
15.02,0.46826085,0.53273916,31.796684
15.03,0.46794152,0.53305846,31.789576
15.04,0.46762225,0.53337777,31.782467
15.05,0.46730304,0.53369695,31.775358
15.06,0.46698391,0.53401607,31.768248
15.07,0.46666485,0.53433514,31.761139
15.08,0.46634588,0.53465414,31.75403
15.09,0.46602696,0.53497303,31.746922
15.1,0.46570811,0.53529191,31.739813
15.11,0.46538934,0.53561068,31.732704
15.12,0.46507064,0.53592938,31.725595
15.13,0.46475202,0.53624797,31.718487
15.14,0.46443346,0.53656656,31.711376
15.15,0.46411496,0.53688502,31.704268
15.16,0.46379656,0.53720343,31.697159
15.17,0.46347821,0.53752178,31.69005
15.18,0.46315995,0.53784007,31.682941
15.19,0.46284175,0.53815824,31.675833
15.2,0.46252361,0.53847641,31.668724
15.21,0.46220556,0.53879446,31.661615
15.22,0.46188757,0.53911245,31.654507
15.23,0.46156967,0.53943032,31.647398
15.24,0.46125183,0.53974819,31.640289
15.25,0.46093404,0.54006594,31.633181
15.26,0.46061635,0.54038364,31.626072
15.27,0.46029872,0.54070127,31.618963
15.28,0.45998117,0.54101884,31.611855
15.29,0.45966369,0.5413363,31.604746
15.3,0.45934626,0.54165375,31.597635
15.31,0.45902893,0.54197109,31.590527
15.32,0.45871165,0.54228836,31.583418
15.33,0.45839447,0.54260552,31.576309
15.34,0.45807731,0.54292268,31.569201
15.35,0.45776027,0.54323971,31.562092
15.36,0.4574433,0.54355669,31.554983
15.37,0.45712638,0.54387361,31.547874
15.38,0.45680952,0.54419047,31.540766
15.39,0.45649275,0.54450727,31.533657
15.4,0.45617604,0.54482394,31.52655
15.41,0.45585942,0.54514056,31.519442
15.42,0.45554286,0.54545712,31.512333
15.43,0.45522639,0.54577363,31.505224
15.44,0.45490998,0.54609001,31.498116
15.45,0.45459363,0.54640639,31.491007
15.46,0.45427737,0.54672265,31.483898
15.47,0.45396116,0.54703885,31.476789
15.48,0.45364502,0.547355,31.469681
15.49,0.45332897,0.54767102,31.462572
15.5,0.45301297,0.54798704,31.455463
15.51,0.45269707,0.54830295,31.448355
15.52,0.45238122,0.54861879,31.441246
15.53,0.45206547,0.54893452,31.434137
15.54,0.45174974,0.54925025,31.427029
15.55,0.45143414,0.54956585,31.41992
15.56,0.45111856,0.54988146,31.412813
15.57,0.45080307,0.55019689,31.405704
15.58,0.45048767,0.55051231,31.398596
15.59,0.45017233,0.55082768,31.391487
15.6,0.44985706,0.55114293,31.384378
15.61,0.44954187,0.55145812,31.37727
15.62,0.44922674,0.55177325,31.370161
15.63,0.44891167,0.55208832,31.363052
15.64,0.44859669,0.55240333,31.355946
15.65,0.44828176,0.55271822,31.348837
15.66,0.44796693,0.55303305,31.341728
15.67,0.44765216,0.55334783,31.33462
15.68,0.44733745,0.55366254,31.327511
15.69,0.44702283,0.55397719,31.320402
15.7,0.44670826,0.55429173,31.313295
15.71,0.44639379,0.5546062,31.306187
15.72,0.44607937,0.55492061,31.299078
15.73,0.44576502,0.55523497,31.291969
15.74,0.44545075,0.55554926,31.284861
15.75,0.44513655,0.55586344,31.277752
15.76,0.44482243,0.55617756,31.270645
15.77,0.44450837,0.55649161,31.263536
15.78,0.44419438,0.55680561,31.256428
15.79,0.44388047,0.55711955,31.249319
15.8,0.44356662,0.55743337,31.242212
15.81,0.44325283,0.55774719,31.235104
15.82,0.44293913,0.55806088,31.227995
15.83,0.44262552,0.55837446,31.220886
15.84,0.44231194,0.55868804,31.213778
15.85,0.44199848,0.55900151,31.206671
15.86,0.44168505,0.55931497,31.199562
15.87,0.44137171,0.55962831,31.192453
15.88,0.44105843,0.55994159,31.185345
15.89,0.44074523,0.56025475,31.178238
15.9,0.4404321,0.56056792,31.171129
15.91,0.44011906,0.56088096,31.164021
15.92,0.43980607,0.56119394,31.156914
15.93,0.43949315,0.56150687,31.149805
15.94,0.43918031,0.56181967,31.142696
15.95,0.43886754,0.56213248,31.135588
15.96,0.43855482,0.56244516,31.128481
15.97,0.4382422,0.56275779,31.121372
15.98,0.43792963,0.56307036,31.114264
15.99,0.43761715,0.56338286,31.107157
16,0.43730474,0.56369525,31.100048
16.01,0.43699241,0.56400758,31.092939
16.02,0.43668014,0.56431985,31.085833
16.030001,0.43636793,0.56463206,31.078724
16.040001,0.43605578,0.56494421,31.071615
16.049999,0.43574375,0.56525624,31.064508
16.059999,0.43543175,0.56556827,31.0574
16.07,0.43511984,0.56588018,31.050291
16.08,0.43480799,0.56619203,31.043184
16.09,0.43449622,0.56650376,31.036076
16.1,0.43418452,0.5668155,31.028967
16.110001,0.43387288,0.56712711,31.02186
16.120001,0.43356133,0.56743866,31.014751
16.129999,0.43324983,0.56775016,31.007645
16.139999,0.43293843,0.56806159,31.000536
16.15,0.43262708,0.56837291,30.993427
16.16,0.4323158,0.56868422,30.98632
16.17,0.4320046,0.56899542,30.979212
16.18,0.43169346,0.56930655,30.972105
16.190001,0.43138242,0.56961757,30.964996
16.200001,0.43107143,0.56992859,30.957888
16.209999,0.4307605,0.57023948,30.950781
16.219999,0.43044966,0.57055032,30.943672
16.23,0.43013889,0.5708611,30.936565
16.24,0.4298282,0.57117182,30.929457
16.25,0.42951757,0.57148242,30.92235
16.26,0.429207,0.57179302,30.915241
16.27,0.42889652,0.5721035,30.908134
16.280001,0.4285861,0.57241392,30.901026
16.290001,0.42827576,0.57272422,30.893917
16.299999,0.42796549,0.57303452,30.88681
16.309999,0.42765528,0.57334471,30.879702
16.32,0.42734516,0.57365483,30.872595
16.33,0.42703509,0.57396489,30.865486
16.34,0.42672509,0.5742749,30.858379
16.35,0.42641518,0.57458484,30.851271
16.360001,0.42610532,0.57489467,30.844164
16.370001,0.42579556,0.57520443,30.837055
16.379999,0.42548585,0.57551414,30.829948
16.389999,0.42517623,0.57582378,30.82284
16.4,0.42486668,0.57613331,30.815733
16.41,0.42455718,0.57644284,30.808624
16.42,0.42424777,0.57675225,30.801517
16.43,0.42393842,0.57706159,30.794409
16.440001,0.42362913,0.57737088,30.787302
16.450001,0.42331994,0.57768005,30.780195
16.459999,0.4230108,0.57798922,30.773087
16.469999,0.42270175,0.57829827,30.76598
16.48,0.42239276,0.57860726,30.758871
16.49,0.42208382,0.57891613,30.751764
16.5,0.42177498,0.579225,30.744656
16.51,0.42146623,0.57953376,30.737549
16.52,0.42115751,0.57984251,30.73044
16.530001,0.42084888,0.58015114,30.723333
16.540001,0.42054033,0.58045965,30.716227
16.549999,0.42023182,0.58076817,30.709118
16.559999,0.41992342,0.58107656,30.702011
16.57,0.41961506,0.58138496,30.694902
16.58,0.41930678,0.58169323,30.687796
16.59,0.4189986,0.58200139,30.680689
16.6,0.41869047,0.58230954,30.67358
16.610001,0.41838241,0.58261758,30.666473
16.620001,0.4180744,0.58292562,30.659365
16.629999,0.41776648,0.58323354,30.652258
16.639999,0.41745865,0.58354133,30.645151
16.65,0.41715086,0.58384913,30.638042
16.66,0.41684318,0.58415681,30.630936
16.67,0.41653553,0.58446449,30.623829
16.68,0.41622797,0.58477205,30.61672
16.690001,0.4159205,0.58507949,30.609613
16.700001,0.41561306,0.58538693,30.602507
16.709999,0.4153057,0.58569431,30.595398
16.719999,0.41499844,0.58600157,30.588291
16.73,0.41469124,0.58630878,30.581184
16.74,0.4143841,0.58661592,30.574076
16.75,0.41407704,0.58692294,30.566969
16.76,0.41377005,0.58722997,30.559862
16.77,0.41346315,0.58753687,30.552753
16.780001,0.4131563,0.58784372,30.545647
16.790001,0.41284952,0.5881505,30.53854
16.799999,0.41254282,0.58845717,30.531433
16.809999,0.41223618,0.58876383,30.524324
16.82,0.41192961,0.58907038,30.517218
16.83,0.41162312,0.58937687,30.510111
16.84,0.41131669,0.58968329,30.503002
16.85,0.41101035,0.58998966,30.495895
16.860001,0.41070408,0.59029591,30.488789
16.870001,0.41039789,0.5906021,30.481682
16.879999,0.41009173,0.59090823,30.474573
16.889999,0.40978569,0.5912143,30.467466
16.9,0.40947968,0.59152031,30.46036
16.91,0.40917376,0.5918262,30.453253
16.92,0.40886793,0.59213209,30.446146
16.93,0.40856215,0.59243786,30.439037
16.940001,0.40825644,0.59274358,30.431931
16.950001,0.40795082,0.59304917,30.424824
16.959999,0.40764526,0.59335476,30.417717
16.969999,0.40733975,0.59366024,30.410608
16.98,0.40703434,0.59396565,30.403502
16.99,0.40672898,0.594271,30.396395
17,0.40642372,0.5945763,30.389288
17.01,0.40611851,0.59488147,30.382181
17.02,0.40581337,0.59518665,30.375074
17.030001,0.40550831,0.59549171,30.367966
17.040001,0.40520331,0.5957967,30.360859
17.049999,0.40489841,0.59610158,30.353752
17.059999,0.40459356,0.59640646,30.346645
17.07,0.40428877,0.59671122,30.339539
17.08,0.40398407,0.59701592,30.332432
17.09,0.40367943,0.59732056,30.325323
17.1,0.40337488,0.59762514,30.318216
17.110001,0.40307039,0.5979296,30.31111
17.120001,0.40276596,0.59823406,30.304003
17.129999,0.40246162,0.5985384,30.296896
17.139999,0.40215734,0.59884268,30.289789
17.15,0.40185311,0.59914684,30.282682
17.16,0.40154898,0.59945101,30.275576
17.17,0.40124494,0.59975505,30.268469
17.18,0.40094092,0.60005903,30.26136
17.190001,0.40063703,0.60036296,30.254253
17.200001,0.40033317,0.60066682,30.247147
17.209999,0.40002939,0.60097063,30.24004
17.219999,0.39972568,0.60127431,30.232933
17.23,0.39942205,0.60157794,30.225826
17.24,0.39911848,0.6018815,30.218719
17.25,0.39881501,0.60218501,30.211613
17.26,0.39851159,0.6024884,30.204506
17.27,0.39820823,0.60279179,30.197399
17.280001,0.39790496,0.60309505,30.190292
17.290001,0.39760175,0.60339826,30.183186
17.299999,0.3972986,0.60370141,30.176079
17.309999,0.39699554,0.60400444,30.168972
17.32,0.39669254,0.60430747,30.161865
17.33,0.39638963,0.60461038,30.154758
17.34,0.39608678,0.60491323,30.147652
17.35,0.39578399,0.60521597,30.140545
17.360001,0.39548129,0.6055187,30.133438
17.370001,0.39517868,0.60582131,30.126331
17.379999,0.39487609,0.60612392,30.119225
17.389999,0.3945736,0.60642642,30.112118
17.4,0.39427119,0.60672879,30.105011
17.41,0.39396885,0.60703117,30.097904
17.42,0.39366657,0.60733342,30.090797
17.43,0.39336434,0.60763568,30.083691
17.440001,0.3930622,0.60793781,30.076584
17.450001,0.39276016,0.60823983,30.069477
17.459999,0.39245817,0.60854185,30.06237
17.469999,0.39215624,0.60884374,30.055264
17.48,0.39185438,0.60914564,30.048157
17.49,0.3915526,0.60944742,30.04105
17.5,0.39125091,0.60974908,30.033943
17.51,0.39094928,0.61005074,30.026836
17.52,0.39064771,0.61035228,30.019732
17.530001,0.3903462,0.61065382,30.012625
17.540001,0.39004478,0.61095524,30.005518
17.549999,0.38974345,0.61125654,29.998411
17.559999,0.38944215,0.61155784,29.991304
17.57,0.38914096,0.61185902,29.984198
17.58,0.38883981,0.61216021,29.977091
17.59,0.38853875,0.61246127,29.969984
17.6,0.38823774,0.61276227,29.962877
17.610001,0.38793683,0.61306316,29.955772
17.620001,0.38763598,0.61336404,29.948666
17.629999,0.38733521,0.61366481,29.941559
17.639999,0.38703451,0.61396551,29.934452
17.65,0.38673386,0.61426616,29.927345
17.66,0.3864333,0.61456668,29.920238
17.67,0.38613281,0.61486721,29.913132
17.68,0.38583237,0.61516762,29.906027
17.690001,0.38553202,0.61546797,29.89892
17.700001,0.38523173,0.61576825,29.891813
17.709999,0.38493153,0.61606848,29.884706
17.719999,0.3846314,0.61636859,29.8776
17.73,0.38433135,0.61666864,29.870495
17.74,0.38403136,0.61696863,29.863388
17.75,0.38373142,0.61726856,29.856281
17.76,0.38343155,0.61756843,29.849174
17.77,0.38313177,0.61786819,29.842068
17.780001,0.38283208,0.61816794,29.834963
17.790001,0.38253245,0.61846757,29.827856
17.799999,0.38223287,0.61876714,29.820749
17.809999,0.38193339,0.6190666,29.813643
17.82,0.38163397,0.61936605,29.806536
17.83,0.3813346,0.61966538,29.799431
17.84,0.38103533,0.61996466,29.792324
17.85,0.38073611,0.62026387,29.785217
17.860001,0.38043699,0.62056303,29.778111
17.870001,0.38013792,0.62086207,29.771006
17.879999,0.37983891,0.6211611,29.763899
17.889999,0.37954,0.62146002,29.756792
17.9,0.37924114,0.62175888,29.749687
17.91,0.37894234,0.62205762,29.74258
17.92,0.37864363,0.62235636,29.735474
17.93,0.37834501,0.62265497,29.728367
17.940001,0.37804645,0.62295353,29.721262
17.950001,0.37774795,0.62325203,29.714155
17.959999,0.37744951,0.62355047,29.707048
17.969999,0.37715116,0.62384886,29.699944
17.98,0.3768529,0.62414712,29.692837
17.99,0.37655467,0.62444532,29.68573
18,0.37625653,0.62474346,29.678625
18.01,0.37595847,0.62504154,29.671518
18.02,0.37566048,0.62533951,29.664412
18.030001,0.37536255,0.62563747,29.657307
18.040001,0.3750647,0.62593532,29.6502
18.049999,0.37476692,0.6262331,29.643093
18.059999,0.37446919,0.62653077,29.635988
18.07,0.37417156,0.62682843,29.628881
18.08,0.37387401,0.62712598,29.621777
18.09,0.37357649,0.62742352,29.61467
18.1,0.37327906,0.62772095,29.607563
18.110001,0.37298173,0.62801826,29.600458
